"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
780	1,0000000	0,3069503	0,2919587	0,0380507	0,9756920	0,0860272	0,7948503	0,0872327	0,2209611	0,5761318	0,6945237	0,6615195	0,5555180	0,3980199	0,1091098	0,3741448	0,0164993	0,2482483	0,4086249	0,0185760	0,3006823	0,0986394	0,5850577	0,5434879	0,7530724	0,3286999	0,1242282	0,5036654	0,0922393	0,0652452	0,9943969	0,3147249	0,1350584	0,9061743	0,6713179	0,0769636	0,9995978	0,2505920	0,5246804	0,0241410	0,9571025	0,0531396	0,0451196	0,9018428	0,6428256	0,4677487	0,5918543	0,0387150	0,1214771	0,0131262	0,0355936	0,0785015	0,0758257	0,9999486	0,2116640	0,3375678	0,1372445	0,4120995	0,4669551	0,4043853	0,3841333	0,3172265	0,6884705	0,0512812
800	1,0000000	0,3069503	0,2919587	0,0380507	0,9834471	0,0860411	0,7483022	0,0743660	0,2209811	0,5761565	0,6945763	0,6622940	0,5555757	0,3980176	0,1090919	0,3741470	0,0164994	0,2481752	0,4086247	0,0185788	0,3006594	0,0991848	0,5843407	0,5422585	0,7536745	0,3305569	0,1242321	0,5037704	0,0922394	0,0652474	0,9943969	0,3147640	0,1297916	0,9209390	0,6577652	0,0518313	0,9995976	0,2403864	0,5242593	0,0203518	0,9571148	0,0528301	0,0451200	0,9018471	0,6436355	0,4678333	0,5922045	0,0387217	0,1027154	0,0128880	0,0354284	0,0785015	0,0758372	0,9999486	0,2116659	0,3375696	0,1354052	0,4120998	0,4668775	0,4001065	0,3840828	0,3164181	0,6884707	0,0512805
820	1,0000000	0,3069503	0,2919587	0,0380507	0,9887632	0,0860546	0,7043124	0,0655904	0,2210004	0,5761805	0,6946270	0,6627103	0,5556314	0,3980163	0,1090850	0,3741493	0,0164994	0,2481440	0,4086245	0,0185815	0,3006507	0,0995558	0,5839270	0,5415331	0,7540873	0,3317686	0,1242382	0,5038715	0,0922395	0,0652496	0,9943969	0,3148034	0,1260681	0,9320354	0,6472041	0,0358800	0,9995973	0,2335648	0,5240657	0,0179175	0,9571266	0,0526846	0,0451203	0,9018512	0,6441354	0,4679172	0,5924166	0,0387282	0,0905565	0,0127134	0,0353330	0,0785015	0,0758484	0,9999486	0,2116679	0,3375714	0,1343734	0,4121001	0,4668028	0,3973563	0,3840340	0,3158393	0,6884709	0,0512798
840	1,0000000	0,3069503	0,2919587	0,0380507	0,9923890	0,0860676	0,6643829	0,0596624	0,2210190	0,5762035	0,6946759	0,6629298	0,5556851	0,3980158	0,1090862	0,3741514	0,0164994	0,2481346	0,4086243	0,0185841	0,3006494	0,0998066	0,5836894	0,5411152	0,7543671	0,3325595	0,1242460	0,5039691	0,0922395	0,0652516	0,9943968	0,3148426	0,1234491	0,9403233	0,6391026	0,0260827	0,9995971	0,2290815	0,5239977	0,0163635	0,9571379	0,0526171	0,0451207	0,9018552	0,6444472	0,4679999	0,5925443	0,0387344	0,0827927	0,0125874	0,0352782	0,0785015	0,0758591	0,9999486	0,2116697	0,3375731	0,1338051	0,4121004	0,4667307	0,3956035	0,3839871	0,3154253	0,6884711	0,0512791
860	1,0000000	0,3069503	0,2919587	0,0380507	0,9948516	0,0860801	0,6287518	0,0556838	0,2210370	0,5762258	0,6947230	0,6630426	0,5557369	0,3980156	0,1090892	0,3741534	0,0164994	0,2481344	0,4086241	0,0185867	0,3006522	0,0999756	0,5835536	0,5408831	0,7545554	0,3330783	0,1242551	0,5040630	0,0922396	0,0652536	0,9943968	0,3148813	0,1216151	0,9464809	0,6329690	0,0202075	0,9995968	0,2261753	0,5239977	0,0153766	0,9571489	0,0525864	0,0451210	0,9018591	0,6446447	0,4680810	0,5926207	0,0387405	0,0778936	0,0124978	0,0352468	0,0785015	0,0758695	0,9999485	0,2116715	0,3375748	0,1334905	0,4121007	0,4666613	0,3944962	0,3839418	0,3151299	0,6884713	0,0512785
880	1,0000000	0,3069503	0,2919587	0,0380507	0,9965186	0,0860921	0,5970397	0,0530232	0,2210543	0,5762473	0,6947684	0,6630987	0,5557868	0,3980155	0,1090908	0,3741554	0,0164995	0,2481370	0,4086239	0,0185891	0,3006571	0,1000889	0,5834765	0,5407624	0,7546816	0,3334218	0,1242652	0,5041536	0,0922397	0,0652555	0,9943968	0,3149194	0,1203356	0,9510349	0,6283765	0,0167455	0,9995966	0,2243131	0,5240337	0,0147528	0,9571595	0,0525731	0,0451213	0,9018628	0,6447725	0,4681602	0,5926663	0,0387463	0,0748318	0,0124349	0,0352289	0,0785015	0,0758795	0,9999485	0,2116732	0,3375764	0,1333128	0,4121010	0,4665944	0,3938037	0,3838982	0,3149194	0,6884715	0,0512779
900	1,0000000	0,3069503	0,2919587	0,0380507	0,9976437	0,0861038	0,5686543	0,0512450	0,2210710	0,5762680	0,6948122	0,6631251	0,5558349	0,3980156	0,1090909	0,3741573	0,0164995	0,2481396	0,4086237	0,0185914	0,3006630	0,1001647	0,5834332	0,5407076	0,7547660	0,3336531	0,1242758	0,5042410	0,0922397	0,0652573	0,9943967	0,3149566	0,1194460	0,9543896	0,6249701	0,0147315	0,9995964	0,2231316	0,5240881	0,0143599	0,9571696	0,0525680	0,0451216	0,9018664	0,6448580	0,4682374	0,5926934	0,0387519	0,0729334	0,0123914	0,0352186	0,0785015	0,0758892	0,9999485	0,2116749	0,3375779	0,1332095	0,4121013	0,4665298	0,3933760	0,3838561	0,3147701	0,6884716	0,0512773
920	1,0000000	0,3069503	0,2919587	0,0380507	0,9984012	0,0861150	0,5429915	0,0500539	0,2210870	0,5762880	0,6948544	0,6631362	0,5558813	0,3980156	0,1090905	0,3741592	0,0164995	0,2481414	0,4086235	0,0185937	0,3006692	0,1002154	0,5834091	0,5406917	0,7548223	0,3338126	0,1242868	0,5043251	0,0922398	0,0652591	0,9943967	0,3149928	0,1188296	0,9568524	0,6224640	0,0135705	0,9995961	0,2223888	0,5241513	0,0141133	0,9571794	0,0525667	0,0451219	0,9018699	0,6449175	0,4683123	0,5927094	0,0387573	0,0717641	0,0123618	0,0352128	0,0785015	0,0758985	0,9999484	0,2116765	0,3375794	0,1331476	0,4121016	0,4664677	0,3931164	0,3838156	0,3146645	0,6884718	0,0512767
940	1,0000000	0,3069503	0,2919587	0,0380507	0,9989102	0,0861258	0,5195160	0,0492516	0,2211026	0,5763072	0,6948951	0,6631398	0,5559261	0,3980157	0,1090902	0,3741609	0,0164996	0,2481425	0,4086233	0,0185959	0,3006755	0,1002491	0,5833961	0,5406982	0,7548599	0,3339262	0,1242980	0,5044063	0,0922399	0,0652608	0,9943967	0,3150280	0,1184039	0,9586548	0,6206331	0,0129054	0,9995959	0,2219263	0,5242180	0,0139589	0,9571889	0,0525671	0,0451222	0,9018732	0,6449609	0,4683849	0,5927189	0,0387625	0,0710479	0,0123420	0,0352095	0,0785016	0,0759074	0,9999484	0,2116780	0,3375809	0,1331095	0,4121018	0,4664077	0,3929630	0,3837765	0,3145904	0,6884720	0,0512762
960	1,0000000	0,3069503	0,2919587	0,0380507	0,9992517	0,0861362	0,4977806	0,0487065	0,2211175	0,5763258	0,6949343	0,6631396	0,5559692	0,3980158	0,1090901	0,3741626	0,0164996	0,2481431	0,4086232	0,0185980	0,3006817	0,1002717	0,5833892	0,5407175	0,7548849	0,3340105	0,1243092	0,5044845	0,0922399	0,0652625	0,9943967	0,3150621	0,1181109	0,9599704	0,6193036	0,0125257	0,9995957	0,2216417	0,5242855	0,0138625	0,9571980	0,0525683	0,0451225	0,9018764	0,6449944	0,4684552	0,5927246	0,0387676	0,0706113	0,0123291	0,0352076	0,0785016	0,0759161	0,9999484	0,2116795	0,3375823	0,1330853	0,4121021	0,4663499	0,3928764	0,3837389	0,3145388	0,6884721	0,0512757
980	1,0000000	0,3069503	0,2919587	0,0380507	0,9994803	0,0861463	0,4774213	0,0483316	0,2211319	0,5763438	0,6949721	0,6631377	0,5560108	0,3980159	0,1090901	0,3741643	0,0164996	0,2481434	0,4086230	0,0186000	0,3006877	0,1002867	0,5833859	0,5407437	0,7549016	0,3340758	0,1243203	0,5045599	0,0922400	0,0652640	0,9943966	0,3150951	0,1179100	0,9609284	0,6183432	0,0123093	0,9995955	0,2214693	0,5243523	0,0138024	0,9572068	0,0525698	0,0451228	0,9018796	0,6450215	0,4685231	0,5927279	0,0387724	0,0703463	0,0123211	0,0352065	0,0785016	0,0759244	0,9999484	0,2116810	0,3375836	0,1330697	0,4121023	0,4662942	0,3928313	0,3837026	0,3145034	0,6884723	0,0512751
1000	1,0000000	0,3069503	0,2919587	0,0380507	0,9996333	0,0861560	0,4581445	0,0480696	0,2211458	0,5763611	0,6950086	0,6631350	0,5560509	0,3980161	0,1090902	0,3741659	0,0164996	0,2481435	0,4086229	0,0186020	0,3006934	0,1002967	0,5833846	0,5407736	0,7549127	0,3341287	0,1243312	0,5046326	0,0922400	0,0652656	0,9943966	0,3151270	0,1177731	0,9616244	0,6176526	0,0121860	0,9995953	0,2213676	0,5244176	0,0137649	0,9572153	0,0525715	0,0451230	0,9018825	0,6450447	0,4685887	0,5927299	0,0387771	0,0701860	0,0123163	0,0352059	0,0785016	0,0759325	0,9999484	0,2116823	0,3375849	0,1330594	0,4121025	0,4662405	0,3928120	0,3836676	0,3144794	0,6884724	0,0512747
1020	1,0000000	0,3069503	0,2919587	0,0380507	0,9997355	0,0861654	0,4397131	0,0478831	0,2211592	0,5763778	0,6950438	0,6631321	0,5560895	0,3980162	0,1090902	0,3741674	0,0164996	0,2481436	0,4086227	0,0186039	0,3006989	0,1003034	0,5833843	0,5408050	0,7549201	0,3341736	0,1243418	0,5047027	0,0922401	0,0652671	0,9943966	0,3151578	0,1176804	0,9621291	0,6171580	0,0121156	0,9995952	0,2213101	0,5244811	0,0137415	0,9572235	0,0525732	0,0451233	0,9018854	0,6450651	0,4686521	0,5927311	0,0387816	0,0700893	0,0123138	0,0352055	0,0785016	0,0759403	0,9999483	0,2116837	0,3375861	0,1330524	0,4121027	0,4661887	0,3928086	0,3836339	0,3144638	0,6884725	0,0512742
1040	1,0000000	0,3069503	0,2919587	0,0380507	0,9998038	0,0861744	0,4219359	0,0477473	0,2211722	0,5763939	0,6950777	0,6631292	0,5561268	0,3980163	0,1090902	0,3741689	0,0164997	0,2481437	0,4086226	0,0186057	0,3007043	0,1003079	0,5833847	0,5408369	0,7549251	0,3342130	0,1243522	0,5047703	0,0922401	0,0652685	0,9943966	0,3151875	0,1176181	0,9624945	0,6168050	0,0120754	0,9995950	0,2212802	0,5245426	0,0137269	0,9572314	0,0525748	0,0451235	0,9018882	0,6450836	0,4687133	0,5927318	0,0387860	0,0700311	0,0123128	0,0352053	0,0785016	0,0759477	0,9999483	0,2116850	0,3375873	0,1330476	0,4121030	0,4661387	0,3928148	0,3836014	0,3144539	0,6884727	0,0512737
1060	1,0000000	0,3069503	0,2919587	0,0380507	0,9998493	0,0861831	0,4046581	0,0476461	0,2211846	0,5764094	0,6951104	0,6631263	0,5561628	0,3980164	0,1090902	0,3741703	0,0164997	0,2481438	0,4086224	0,0186075	0,3007094	0,1003110	0,5833853	0,5408685	0,7549285	0,3342486	0,1243623	0,5048355	0,0922402	0,0652699	0,9943965	0,3152163	0,1175769	0,9627586	0,6165538	0,0120523	0,9995948	0,2212676	0,5246020	0,0137177	0,9572390	0,0525765	0,0451237	0,9018909	0,6451008	0,4687723	0,5927322	0,0387902	0,0699962	0,0123129	0,0352052	0,0785016	0,0759550	0,9999483	0,2116862	0,3375885	0,1330441	0,4121032	0,4660906	0,3928266	0,3835700	0,3144483	0,6884728	0,0512733
1080	1,0000000	0,3069503	0,2919587	0,0380507	0,9998796	0,0861915	0,3877560	0,0475688	0,2211966	0,5764244	0,6951419	0,6631235	0,5561975	0,3980165	0,1090902	0,3741717	0,0164997	0,2481439	0,4086223	0,0186092	0,3007144	0,1003131	0,5833861	0,5408996	0,7549307	0,3342814	0,1243721	0,5048983	0,0922402	0,0652712	0,9943965	0,3152440	0,1175501	0,9629492	0,6163755	0,0120391	0,9995946	0,2212657	0,5246594	0,0137119	0,9572463	0,0525780	0,0451240	0,9018935	0,6451170	0,4688292	0,5927325	0,0387943	0,0699752	0,0123136	0,0352052	0,0785016	0,0759619	0,9999483	0,2116874	0,3375896	0,1330417	0,4121034	0,4660442	0,3928417	0,3835398	0,3144456	0,6884729	0,0512729
1100	1,0000000	0,3069503	0,2919587	0,0380507	0,9998998	0,0861996	0,3711320	0,0475083	0,2212082	0,5764389	0,6951723	0,6631208	0,5562309	0,3980166	0,1090902	0,3741730	0,0164997	0,2481440	0,4086222	0,0186108	0,3007191	0,1003145	0,5833870	0,5409299	0,7549323	0,3343121	0,1243816	0,5049589	0,0922403	0,0652725	0,9943965	0,3152707	0,1175333	0,9630865	0,6162491	0,0120316	0,9995945	0,2212702	0,5247148	0,0137082	0,9572533	0,0525796	0,0451242	0,9018960	0,6451324	0,4688841	0,5927327	0,0387982	0,0699627	0,0123148	0,0352051	0,0785016	0,0759686	0,9999483	0,2116886	0,3375907	0,1330399	0,4121035	0,4659994	0,3928585	0,3835106	0,3144449	0,6884730	0,0512724

0	1,0000000	0,3069503	0,2919587	0,0380507	0,9999446	0,0847897	0,1023819	0,0472220	0,2191532	0,5739731	0,6897736	0,6635769	0,5503176	0,3979986	0,1090902	0,3739420	0,0164965	0,2481256	0,4086441	0,0183290	0,2998862	0,1002728	0,5831986	0,5355642	0,7548958	0,3292236	0,1227019	0,4941150	0,0922326	0,0650530	0,9943999	0,3105793	0,1165123	0,9634273	0,6161825	0,0117469	0,9996214	0,2179714	0,5149445	0,0137693	0,9559908	0,0523161	0,0450877	0,9014645	0,6425201	0,4591751	0,5927204	0,0381267	0,0699435	0,0119336	0,0352051	0,0785001	0,0747972	0,9999515	0,2114897	0,3374045	0,1330222	0,4120709	0,4740182	0,3892603	0,3887638	0,3135401	0,6884529	0,0513443
20	1,0000000	0,3069503	0,2919587	0,0347551	0,9999444	0,0848490	0,1773702	0,0472222	0,2192412	0,5740747	0,6900052	0,6635581	0,5505703	0,3980063	0,1035939	0,3739517	0,0632156	0,2481264	0,4086432	0,0183407	0,2999213	0,1002746	0,5832068	0,5357904	0,7548974	0,3294394	0,1227730	0,4945836	0,1120349	0,0650621	0,9912003	0,3107782	0,1622148	0,9634277	0,5929546	0,0117579	0,9996203	0,2181089	0,5153731	0,0137666	0,9589078	0,0523271	0,0450892	0,9065923	0,6594450	0,4926672	0,5601180	0,1247640	0,0699436	0,0119493	0,1317621	0,1624988	0,0748424	0,9999513	0,2114980	0,3150757	0,2507397	0,4120722	0,4736712	0,3894097	0,3557961	0,3219019	0,6884538	0,0513413
40	1,0000000	0,3069503	0,2919587	0,0283353	0,9999442	0,0849061	0,3216976	0,0472251	0,2193258	0,5741727	0,6902277	0,6635399	0,5508132	0,3980682	0,0952708	0,3739610	0,1590767	0,2481271	0,4086424	0,0183520	0,2999552	0,1002764	0,5832146	0,5360081	0,7548990	0,3296469	0,1228423	0,4950336	0,1520707	0,0650708	0,9262686	0,3109704	0,2544057	0,9634280	0,5440265	0,0117685	0,9996192	0,2182413	0,5158736	0,0137639	0,9635675	0,0523377	0,0450907	0,9153150	0,6842375	0,5537652	0,4991921	0,2898575	0,0699436	0,0119645	0,2923499	0,3120378	0,0746072	0,9999512	0,2115059	0,2764343	0,3513208	0,4120735	0,4733381	0,3895536	0,2916973	0,3359725	0,6884546	0,0513383
60	1,0000000	0,3069503	0,2919587	0,0216988	0,9999441	0,0849611	0,4708543	0,0472468	0,2194071	0,5742671	0,6904415	0,6635223	0,5510466	0,3982065	0,0906015	0,3739700	0,2645180	0,2481278	0,4086415	0,0183629	0,2999877	0,1002781	0,5832221	0,5362175	0,7549005	0,3298465	0,1229133	0,4954657	0,1952071	0,0650792	0,7591625	0,3111592	0,3536609	0,9634284	0,4888521	0,0117787	0,9996182	0,2183687	0,5164618	0,0137613	0,9674171	0,0523479	0,0450921	0,9231121	0,7034040	0,6131278	0,4326637	0,4567945	0,0699436	0,0119791	0,4319048	0,4518475	0,0722810	0,9999511	0,2115136	0,2410764	0,3926237	0,4120748	0,4730183	0,3896923	0,2253593	0,3488375	0,6884553	0,0513355
80	1,0000000	0,3069503	0,2919587	0,0159703	0,9999439	0,0850139	0,6011801	0,0473266	0,2194853	0,5743582	0,6906469	0,6635054	0,5512710	0,3983806	0,0900004	0,3739787	0,3618846	0,2481285	0,4086407	0,0183734	0,3000190	0,1002798	0,5832293	0,5364191	0,7549019	0,3300386	0,1229912	0,4958808	0,2340371	0,0650874	0,5661489	0,3113495	0,4430705	0,9634287	0,4368530	0,0117888	0,9996172	0,2184916	0,5170643	0,0137589	0,9695736	0,0523577	0,0450934	0,9289486	0,7153707	0,6615450	0,3660136	0,5980520	0,0699436	0,0119932	0,5332505	0,5608388	0,0664561	0,9999510	0,2115210	0,2138124	0,4066866	0,4120760	0,4727111	0,3898259	0,1680256	0,3590265	0,6884561	0,0513328
100	1,0000000	0,3069503	0,2919587	0,0114370	0,9999437	0,0850648	0,7061727	0,0475144	0,2195604	0,5744461	0,6908445	0,6634891	0,5514868	0,3985357	0,0910990	0,3739870	0,4447131	0,2481291	0,4086399	0,0183835	0,3000491	0,1002814	0,5832362	0,5366132	0,7549033	0,3302233	0,1230788	0,4962796	0,2660884	0,0650952	0,4002616	0,3115432	0,5170307	0,9634290	0,3919198	0,0117990	0,9996162	0,2186107	0,5176100	0,0137565	0,9694287	0,0523671	0,0450947	0,9329706	0,7206602	0,6979495	0,3031897	0,7078978	0,0699437	0,0120068	0,6008869	0,6386974	0,0587573	0,9999508	0,2115281	0,1943441	0,4110840	0,4120772	0,4724160	0,3899546	0,1226053	0,3666754	0,6884568	0,0513302
120	1,0000000	0,3069503	0,2919587	0,0080287	0,9999436	0,0851139	0,7866042	0,0478415	0,2196327	0,5745308	0,6910344	0,6634734	0,5516943	0,3986441	0,0920158	0,3739951	0,5119648	0,2481298	0,4086392	0,0183933	0,3000781	0,1002829	0,5832429	0,5367999	0,7549046	0,3304011	0,1231748	0,4966627	0,2912259	0,0651028	0,2755057	0,3117384	0,5752461	0,9634294	0,3550353	0,0118100	0,9996153	0,2187270	0,5180737	0,0137542	0,9667024	0,0523762	0,0450960	0,9356161	0,7200588	0,7241003	0,2477565	0,7892498	0,0699437	0,0120199	0,6438924	0,6915268	0,0512234	0,9999507	0,2115350	0,1810061	0,4123970	0,4120783	0,4721325	0,3900786	0,0884280	0,3722884	0,6884575	0,0513277
140	1,0000000	0,3069503	0,2919587	0,0055512	0,9999434	0,0851611	0,8461137	0,0483029	0,2197021	0,5746124	0,6912169	0,6634583	0,5518939	0,3987085	0,0922777	0,3740028	0,5649901	0,2481304	0,4086384	0,0184026	0,3001061	0,1002844	0,5832493	0,5369798	0,7549059	0,3305722	0,1232746	0,4970309	0,3102879	0,0651101	0,1881908	0,3119305	0,6196139	0,9634297	0,3257684	0,0118225	0,9996144	0,2188418	0,5184678	0,0137520	0,9617086	0,0523850	0,0450972	0,9373068	0,7146914	0,7423638	0,2015974	0,8476402	0,0699439	0,0120325	0,6704056	0,7261787	0,0448992	0,9999506	0,2115416	0,1720889	0,4127804	0,4120794	0,4718601	0,3901982	0,0635710	0,3763663	0,6884582	0,0513253
160	1,0000000	0,3069503	0,2919587	0,0037928	0,9999433	0,0852065	0,8890421	0,0488614	0,2197689	0,5746912	0,6913925	0,6634437	0,5520859	0,3987443	0,0921610	0,3740103	0,6059848	0,2481310	0,4086377	0,0184117	0,3001329	0,1002858	0,5832554	0,5371529	0,7549072	0,3307369	0,1233731	0,4973848	0,3244021	0,0651171	0,1296587	0,3121153	0,6526783	0,9634300	0,3030992	0,0118371	0,9996136	0,2189561	0,5188165	0,0137498	0,9552273	0,0523935	0,0450983	0,9383675	0,7060298	0,7548887	0,1648656	0,8886575	0,0699441	0,0120446	0,6864115	0,7483691	0,0400338	0,9999505	0,2115479	0,1662173	0,4128940	0,4120804	0,4715983	0,3903134	0,0459243	0,3793163	0,6884588	0,0513230
180	1,0000000	0,3069503	0,2919587	0,0025667	0,9999431	0,0852503	0,9194251	0,0494648	0,2198332	0,5747671	0,6915614	0,6634296	0,5522705	0,3987651	0,0919974	0,3740174	0,6372464	0,2481315	0,4086371	0,0184204	0,3001588	0,1002872	0,5832613	0,5373196	0,7549084	0,3308954	0,1234665	0,4977250	0,3346691	0,0651239	0,0914876	0,3122903	0,6769204	0,9634302	0,2858539	0,0118539	0,9996127	0,2190702	0,5191385	0,0137478	0,9481505	0,0524016	0,0450995	0,9390254	0,6956161	0,7633763	0,1366116	0,9170290	0,0699444	0,0120564	0,6959309	0,7623281	0,0364872	0,9999504	0,2115541	0,1623892	0,4129316	0,4120814	0,4713466	0,3904244	0,0336205	0,3814471	0,6884594	0,0513207
200	1,0000000	0,3069503	0,2919587	0,0017235	0,9999430	0,0852924	0,9406165	0,0500625	0,2198950	0,5748403	0,6917238	0,6634161	0,5524482	0,3987787	0,0919237	0,3740243	0,6608519	0,2481321	0,4086364	0,0184288	0,3001837	0,1002885	0,5832670	0,5374801	0,7549095	0,3310480	0,1235528	0,4980520	0,3420362	0,0651304	0,0670446	0,3124546	0,6944777	0,9634305	0,2729168	0,0118728	0,9996119	0,2191841	0,5194429	0,0137458	0,9412110	0,0524095	0,0451005	0,9394307	0,6847674	0,7690854	0,1154123	0,9364299	0,0699448	0,0120676	0,7015308	0,7709892	0,0339913	0,9999503	0,2115600	0,1599094	0,4129484	0,4120824	0,4711047	0,3905313	0,0251609	0,3829861	0,6884600	0,0513186
220	1,0000000	0,3069503	0,2919587	0,0011498	0,9999429	0,0853330	0,9552290	0,0506161	0,2199544	0,5749109	0,6918800	0,6634030	0,5526192	0,3987881	0,0919263	0,3740310	0,6785480	0,2481326	0,4086358	0,0184369	0,3002077	0,1002897	0,5832724	0,5376347	0,7549107	0,3311949	0,1236314	0,4983665	0,3472655	0,0651367	0,0515823	0,3126085	0,7070743	0,9634308	0,2633192	0,0118931	0,9996112	0,2192970	0,5197330	0,0137439	0,9348825	0,0524170	0,0451016	0,9396801	0,6744243	0,7729105	0,0997885	0,9495817	0,0699454	0,0120785	0,7047981	0,7763048	0,0322759	0,9999502	0,2115657	0,1583103	0,4129594	0,4120833	0,4708721	0,3906344	0,0194088	0,3840985	0,6884606	0,0513165
240	1,0000000	0,3069503	0,2919587	0,0007629	0,9999427	0,0853721	0,9652145	0,0511026	0,2200116	0,5749790	0,6920304	0,6633904	0,5527837	0,3987943	0,0919517	0,3740374	0,6917429	0,2481331	0,4086352	0,0184447	0,3002309	0,1002910	0,5832777	0,5377835	0,7549117	0,3313363	0,1237025	0,4986689	0,3509448	0,0651427	0,0418794	0,3127528	0,7160456	0,9634310	0,2562635	0,0119141	0,9996104	0,2194078	0,5200098	0,0137421	0,9293994	0,0524243	0,0451026	0,9398341	0,6651445	0,7754714	0,0884179	0,9584376	0,0699459	0,0120890	0,7066924	0,7795383	0,0311156	0,9999501	0,2115712	0,1572823	0,4129686	0,4120842	0,4706484	0,3907338	0,0155328	0,3849039	0,6884612	0,0513145
260	1,0000000	0,3069503	0,2919587	0,0005039	0,9999426	0,0854098	0,9719891	0,0515127	0,2200667	0,5750447	0,6921750	0,6633782	0,5529420	0,3987982	0,0919681	0,3740436	0,7015419	0,2481336	0,4086346	0,0184522	0,3002531	0,1002921	0,5832827	0,5379269	0,7549128	0,3314724	0,1237668	0,4989598	0,3535148	0,0651486	0,0358214	0,3128887	0,7223982	0,9634313	0,2511157	0,0119350	0,9996097	0,2195156	0,5202744	0,0137403	0,9248222	0,0524314	0,0451036	0,9399302	0,6571772	0,7771900	0,0802128	0,9643695	0,0699465	0,0120991	0,7077855	0,7814910	0,0303390	0,9999501	0,2115765	0,1566229	0,4129767	0,4120851	0,4704333	0,3908296	0,0129405	0,3854883	0,6884617	0,0513126
280	1,0000000	0,3069503	0,2919587	0,0003316	0,9999425	0,0854461	0,9765590	0,0518471	0,2201197	0,5751080	0,6923142	0,6633665	0,5530944	0,3988005	0,0919710	0,3740495	0,7087967	0,2481341	0,4086340	0,0184594	0,3002746	0,1002933	0,5832876	0,5380650	0,7549138	0,3316035	0,1238251	0,4992396	0,3552992	0,0651542	0,0320494	0,3130171	0,7268761	0,9634315	0,2473837	0,0119550	0,9996090	0,2196193	0,5205278	0,0137386	0,9211057	0,0524381	0,0451045	0,9399912	0,6505586	0,7783502	0,0743241	0,9683264	0,0699471	0,0121089	0,7084138	0,7826629	0,0298227	0,9999500	0,2115816	0,1562008	0,4129837	0,4120859	0,4702264	0,3909219	0,0112175	0,3859136	0,6884622	0,0513107
300	1,0000000	0,3069503	0,2919587	0,0002175	0,9999424	0,0854810	0,9796274	0,0521127	0,2201706	0,5751691	0,6924481	0,6633552	0,5532411	0,3988020	0,0919678	0,3740552	0,7141552	0,2481345	0,4086335	0,0184664	0,3002952	0,1002944	0,5832923	0,5381981	0,7549147	0,3317298	0,1238782	0,4995087	0,3565317	0,0651597	0,0297032	0,3131389	0,7300215	0,9634317	0,2446929	0,0119737	0,9996083	0,2197185	0,5207712	0,0137369	0,9181509	0,0524447	0,0451054	0,9400310	0,6451980	0,7791414	0,0701105	0,9709571	0,0699476	0,0121182	0,7087739	0,7833627	0,0294805	0,9999499	0,2115865	0,1559311	0,4129897	0,4120867	0,4700274	0,3910109	0,0100782	0,3862244	0,6884627	0,0513090
320	1,0000000	0,3069503	0,2919587	0,0001423	0,9999423	0,0855147	0,9816799	0,0523192	0,2202197	0,5752280	0,6925771	0,6633443	0,5533823	0,3988029	0,0919646	0,3740607	0,7181061	0,2481350	0,4086329	0,0184732	0,3003151	0,1002954	0,5832968	0,5383262	0,7549157	0,3318514	0,1239270	0,4997676	0,3573792	0,0651649	0,0282433	0,3132547	0,7322251	0,9634319	0,2427621	0,0119908	0,9996077	0,2198126	0,5210054	0,0137354	0,9158399	0,0524509	0,0451063	0,9400580	0,6409418	0,7796890	0,0670995	0,9727016	0,0699481	0,0121273	0,7089798	0,7837786	0,0292541	0,9999498	0,2115913	0,1557592	0,4129945	0,4120875	0,4698360	0,3910967	0,0093282	0,3864526	0,6884632	0,0513072
340	1,0000000	0,3069503	0,2919587	0,0000929	0,9999422	0,0855471	0,9830489	0,0524772	0,2202669	0,5752848	0,6927012	0,6633338	0,5535183	0,3988037	0,0919635	0,3740661	0,7210150	0,2481354	0,4086324	0,0184796	0,3003343	0,1002964	0,5833011	0,5384497	0,7549166	0,3319685	0,1239721	0,5000168	0,3579599	0,0651700	0,0273335	0,3133652	0,7337661	0,9634322	0,2413824	0,0120061	0,9996071	0,2199016	0,5212307	0,0137338	0,9140558	0,0524570	0,0451071	0,9400772	0,6376161	0,7800760	0,0649476	0,9738558	0,0699486	0,0121360	0,7090974	0,7840249	0,0291041	0,9999497	0,2115959	0,1556498	0,4129985	0,4120883	0,4696517	0,3911794	0,0088361	0,3866214	0,6884637	0,0513056
