"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
100	0,2044843	0,7481432	0,0808743	0,2562380	0,0129125	0,3125049	0,5767530	0,0789317	0,0230195	0,4369114	0,1567342	0,6625238	0,4625402	0,0077966	0,3013102	0,1808051	0,0959591	0,5665620	0,0102736	0,0610607	0,5378828	0,1759806	0,4614534	0,0201750	0,3396140	0,1185525	0,1357956	0,3407008	0,6297723	0,5213714	0,0496648	0,0993154	0,3969737	0,0732453	0,1701567	0,4271908	0,1261212	0,0103504	0,2565060	0,0105087	0,2455655	0,6299866	0,3826613	0,6455790	0,0393823	0,1371885	0,6606524	0,6401164	0,8593945	0,5791511	0,3122329	0,6210659	0,6163772	0,3581586	0,0110853	0,1254173	0,0821823	0,0587794	0,1981046	0,1459479	0,2880290	0,3143493	0,0519053	0,2595840
120	0,2137063	0,6228658	0,0705893	0,3166315	0,0132252	0,3337585	0,4848797	0,0942213	0,0274114	0,4124449	0,1109739	0,6983738	0,4058511	0,0033170	0,4824553	0,2495676	0,0708553	0,6734977	0,0142107	0,1001554	0,4544652	0,1659664	0,4361367	0,0100910	0,3875748	0,1519513	0,0945728	0,4190245	0,6269814	0,3791314	0,0472136	0,0362401	0,4673364	0,1138335	0,1504184	0,4610305	0,1717380	0,0194511	0,2660289	0,0076491	0,1656038	0,6467210	0,3171593	0,6350215	0,1125536	0,1321033	0,5177981	0,4162105	0,7460853	0,4500000	0,3130086	0,6545283	0,6469015	0,4052731	0,0225184	0,0615536	0,0767737	0,1099575	0,1549945	0,2448986	0,3897105	0,4094969	0,0187859	0,2117363
140	0,3061329	0,7546382	0,0849948	0,2186975	0,0102648	0,3694503	0,5977442	0,0687257	0,0921688	0,3129875	0,1183983	0,6023183	0,3975520	0,0038530	0,4038151	0,2653000	0,1217538	0,8247548	0,0084763	0,0772388	0,5181874	0,1493509	0,3721662	0,0102518	0,2997758	0,1927762	0,1472948	0,3781188	0,6618020	0,5286824	0,0544987	0,0511750	0,4151113	0,0655615	0,1993383	0,4387249	0,1584752	0,0154329	0,1603706	0,0166281	0,1179132	0,6377173	0,2644350	0,6083566	0,0330712	0,1998197	0,6313514	0,4680318	0,7503623	0,5848026	0,4090732	0,6901889	0,7210708	0,3156573	0,0154002	0,1163581	0,1026208	0,0603534	0,1800214	0,2133541	0,4136512	0,3946891	0,0300252	0,1140628
160	0,2250176	0,6289376	0,0677911	0,2747301	0,0015520	0,4490696	0,5497937	0,0671537	0,0549652	0,3849990	0,1731442	0,6326514	0,4097041	0,0059998	0,4355384	0,3162987	0,1059562	0,6822153	0,0049829	0,1086318	0,5633041	0,1519704	0,4503234	0,0246928	0,3039055	0,2104589	0,0921015	0,4128292	0,6015953	0,4987940	0,1106092	0,0396337	0,4532262	0,0875764	0,1483089	0,3921468	0,1135820	0,0131746	0,2587411	0,0082988	0,1255132	0,7285084	0,2360503	0,5515847	0,0159789	0,1389450	0,5859610	0,4989361	0,7538524	0,4162226	0,3024079	0,6744747	0,6933860	0,3302888	0,0053807	0,1138142	0,0498431	0,0768668	0,1552278	0,2492454	0,5059989	0,4269738	0,0263430	0,0854140
180	0,2530372	0,6192028	0,1018745	0,2160738	0,0059311	0,4296771	0,6039382	0,0395760	0,0478526	0,4255646	0,1369441	0,6327039	0,4265932	0,0103723	0,4629080	0,2982463	0,1031119	0,7594612	0,0115461	0,0828186	0,5764826	0,1648604	0,4217644	0,0312645	0,2775940	0,1179499	0,0830825	0,3562288	0,6950378	0,4867583	0,0810640	0,0419155	0,4858747	0,0728938	0,1453295	0,4334763	0,1503578	0,0262751	0,1003790	0,0235488	0,0826029	0,6563163	0,2975492	0,6751612	0,0190606	0,1415824	0,5347689	0,4870418	0,6057233	0,4717719	0,3339980	0,7006571	0,8355994	0,3800482	0,0476680	0,0603512	0,0594597	0,0353858	0,2788778	0,2792059	0,4678560	0,3669865	0,0655167	0,0742707
200	0,2303745	0,6776085	0,1106025	0,2529402	0,0081467	0,5328194	0,4949117	0,0481615	0,0187282	0,3780411	0,1199929	0,7002696	0,4430828	0,0129784	0,3782752	0,2032353	0,0737926	0,7236607	0,0280208	0,1040330	0,5710709	0,1658681	0,3489227	0,0215397	0,3616016	0,1779457	0,1475489	0,3526847	0,7086104	0,5248941	0,0901367	0,0360734	0,3925221	0,1124080	0,1223887	0,4544611	0,1113369	0,0081041	0,1803134	0,0065453	0,0682132	0,6495531	0,4359915	0,6184360	0,0154213	0,1323477	0,5259992	0,5501734	0,7125113	0,5797112	0,3163672	0,6496047	0,8110658	0,5230461	0,0135638	0,0703491	0,0701861	0,0290074	0,1526129	0,3173996	0,4503068	0,4499164	0,0387779	0,0830206
220	0,2063036	0,7117673	0,1194028	0,2038579	0,0045034	0,4050196	0,5963733	0,0178543	0,0171973	0,4123218	0,0992404	0,7102381	0,3776595	0,0019613	0,3588299	0,1830708	0,0867937	0,6537664	0,0209955	0,0679856	0,6260494	0,1493033	0,3177105	0,0321161	0,3143590	0,1705103	0,1174677	0,3903159	0,6041660	0,4425666	0,0481373	0,0799977	0,5149380	0,0440122	0,1155902	0,4847106	0,1782180	0,0173906	0,0830277	0,0134663	0,0490155	0,6808667	0,3007595	0,5917194	0,0073302	0,0812839	0,4781758	0,4429923	0,7275985	0,4481213	0,3582545	0,6675960	0,6206460	0,4929813	0,0376585	0,0414703	0,0504920	0,0749133	0,1517272	0,2518473	0,4973550	0,4590630	0,0416713	0,0907547
240	0,2537706	0,7222832	0,0910123	0,1963495	0,0265554	0,4733772	0,4711959	0,0208523	0,0165271	0,3579654	0,0766087	0,6274491	0,4035795	0,0058522	0,3434213	0,2064339	0,0813345	0,7165062	0,0020273	0,1135831	0,5077113	0,1648778	0,3972367	0,0368401	0,3298853	0,1075693	0,1112534	0,3853541	0,7238384	0,5350017	0,0268649	0,0266905	0,5324573	0,0583620	0,1579925	0,4966468	0,2503756	0,0053186	0,1230022	0,0257282	0,0413950	0,7423721	0,2848732	0,5422389	0,0132493	0,1029354	0,4393365	0,4284327	0,6215952	0,6183593	0,3579968	0,6717803	0,6363157	0,4627354	0,0168399	0,0617699	0,0611814	0,0415530	0,1910883	0,2664064	0,4538847	0,4103144	0,0779134	0,0822537
260	0,1738934	0,7382398	0,1119663	0,1242706	0,0038841	0,4680888	0,5889924	0,0091587	0,0403521	0,4046454	0,0599486	0,7913913	0,3660178	0,0096120	0,3244604	0,2442605	0,0773325	0,6985810	0,0096626	0,1312155	0,5602004	0,1693713	0,4308669	0,0270786	0,4393782	0,1299234	0,1214232	0,4019221	0,5418448	0,4631614	0,0406390	0,0588210	0,4759458	0,0550526	0,1845973	0,6086874	0,1604081	0,0183128	0,1000335	0,0052975	0,0421548	0,8143419	0,2397552	0,6662077	0,0120243	0,1171691	0,6206482	0,5729002	0,6343778	0,5637303	0,4175958	0,6792831	0,7176737	0,4526904	0,0080975	0,1103253	0,1024397	0,0479792	0,1608390	0,1912353	0,4837811	0,2862725	0,0881291	0,0566926
280	0,2124879	0,8284907	0,0912062	0,1156356	0,0076986	0,5225259	0,5024360	0,0159958	0,0317715	0,4174665	0,1286129	0,7843173	0,4017855	0,0037761	0,3654517	0,2305110	0,1133996	0,6960976	0,0019481	0,0726543	0,5892401	0,0958690	0,4325708	0,0237249	0,3032689	0,1123828	0,1175952	0,3883480	0,7069657	0,4945758	0,0279079	0,0389741	0,4451395	0,0827668	0,2105523	0,4783459	0,1575099	0,0202554	0,1190112	0,0162040	0,0520511	0,6755944	0,2875672	0,6866054	0,0170234	0,0635992	0,5194835	0,5538969	0,6497422	0,5152389	0,5011330	0,5139886	0,5645833	0,4438827	0,0127167	0,0637752	0,0879261	0,0464090	0,1511367	0,2421532	0,5484774	0,3295317	0,0313688	0,0479117
300	0,1913017	0,7633547	0,0603785	0,1524430	0,0107085	0,5238283	0,6129921	0,0219889	0,0148221	0,4847619	0,0933960	0,7423379	0,3862568	0,0117816	0,4056027	0,2522234	0,0886526	0,7029033	0,0095033	0,1167176	0,5000631	0,1700125	0,3575509	0,0290638	0,3659963	0,0937503	0,1246588	0,4873908	0,5509076	0,4067721	0,0381953	0,0333978	0,4175054	0,0772413	0,1868695	0,5372660	0,1773551	0,0246602	0,0851441	0,0174817	0,0162557	0,8253483	0,3088684	0,5191427	0,0130421	0,0690694	0,5506125	0,5163942	0,5758140	0,6159305	0,4590647	0,6886222	0,6270315	0,3819392	0,0339654	0,1278567	0,0941306	0,0549247	0,1883359	0,2658279	0,4395471	0,3570572	0,0992548	0,0612786
320	0,1752816	0,7054185	0,0441506	0,1401974	0,0114701	0,4765651	0,4580278	0,0337876	0,0490643	0,4150498	0,0977956	0,5704925	0,4627757	0,0055350	0,4373096	0,2297854	0,1114351	0,7247639	0,0162382	0,1090534	0,6241693	0,1106041	0,4681133	0,0198968	0,3334681	0,1172637	0,0951084	0,4762691	0,6295596	0,4373416	0,0817527	0,0385041	0,4286894	0,0747499	0,1470569	0,3863110	0,1692021	0,0198177	0,0756970	0,0368034	0,0280610	0,7006473	0,2652503	0,4408328	0,0236312	0,1362476	0,5377886	0,4794317	0,7603172	0,4193945	0,4050921	0,6342086	0,5109857	0,5175697	0,0304547	0,0562099	0,1088272	0,0142721	0,1676418	0,1773125	0,4841084	0,4087680	0,0498194	0,0907919
340	0,3257595	0,6698880	0,0404753	0,1418389	0,0118397	0,5071388	0,4693644	0,0264150	0,0316083	0,3685666	0,1072418	0,6588283	0,4432574	0,0135169	0,4404093	0,1868878	0,1365943	0,5648707	0,0143906	0,0985661	0,6347748	0,1079507	0,4991820	0,0132134	0,3351056	0,0931163	0,1315945	0,4571663	0,7671481	0,4746104	0,0955192	0,0533015	0,4211955	0,0567913	0,1270776	0,4110610	0,1960538	0,0151540	0,1082590	0,0160752	0,0081544	0,6332125	0,2325228	0,6442194	0,0069868	0,1312117	0,4857523	0,5613396	0,7116163	0,4352893	0,3234020	0,7761723	0,6859758	0,4358910	0,0442685	0,0651997	0,1147260	0,0126519	0,1545196	0,1830698	0,4612775	0,3420795	0,0337088	0,0565185
360	0,2663799	0,6906443	0,0616739	0,1170095	0,0154737	0,5499562	0,4556767	0,0134309	0,0168070	0,3497381	0,0884102	0,5178057	0,4101467	0,0153256	0,3866794	0,1515420	0,0690606	0,5808134	0,0096099	0,0948023	0,5607605	0,1294369	0,5767170	0,0271265	0,2755954	0,1526410	0,1382736	0,6248681	0,7020369	0,4469269	0,0294434	0,0527743	0,2987402	0,0608297	0,1367883	0,3375273	0,1920115	0,0090166	0,1016854	0,0027900	0,0214211	0,5801708	0,2855264	0,5219726	0,0082445	0,1339839	0,5692685	0,6675396	0,7720407	0,3840882	0,3797465	0,6951330	0,8018715	0,4935205	0,0278387	0,0535830	0,1028261	0,0337183	0,1551176	0,1679324	0,5815995	0,3705414	0,0431148	0,0635843
380	0,2229283	0,8483074	0,0714585	0,1378064	0,0077545	0,5688904	0,4491237	0,0181101	0,0176387	0,4515147	0,0826088	0,6655687	0,3983545	0,0027329	0,4269348	0,2360486	0,0676142	0,6048884	0,0387258	0,1139571	0,5851478	0,1360013	0,3783551	0,0134911	0,2470666	0,1389587	0,1668529	0,4482265	0,5808626	0,4603746	0,0233274	0,0401188	0,4891945	0,0481460	0,0904901	0,4442421	0,1434313	0,0177358	0,1348400	0,0293487	0,0269074	0,6208394	0,2412723	0,6215036	0,0125585	0,1282708	0,5313268	0,5113514	0,6491034	0,5217658	0,3651111	0,8337732	0,7266893	0,5670736	0,0162653	0,0785862	0,1278227	0,0469575	0,2752721	0,1896852	0,5171965	0,4868646	0,0406308	0,0236157
400	0,2629988	0,7720494	0,0338697	0,1143887	0,0205300	0,6656474	0,4765939	0,0199587	0,0174427	0,4267167	0,0882538	0,7599612	0,4398872	0,0002105	0,4577921	0,2118162	0,0826669	0,7483757	0,0269547	0,1128825	0,5170320	0,1251210	0,4800341	0,0094466	0,3044220	0,1530811	0,1851696	0,3432143	0,6165915	0,4912790	0,0305043	0,0174294	0,4847865	0,0749665	0,1151809	0,4546200	0,1351811	0,0128598	0,1401921	0,0174968	0,0147757	0,5881424	0,3099339	0,5263688	0,0145380	0,1318400	0,5118038	0,5634437	0,7283802	0,5966032	0,3971742	0,6910844	0,7783014	0,4840075	0,0235920	0,0809147	0,1053208	0,0514833	0,2427243	0,2779646	0,4588202	0,4171590	0,0430522	0,0403702
420	0,2442705	0,8402558	0,0587974	0,0941620	0,0124823	0,6168030	0,5156679	0,0207238	0,0308116	0,4620793	0,1055548	0,6856361	0,4991027	0,0001771	0,3921041	0,2727572	0,0639993	0,6568740	0,0121653	0,0909655	0,5975710	0,1721338	0,4203522	0,0109831	0,3130198	0,1382424	0,1154077	0,4248365	0,6802884	0,4803085	0,0556770	0,0222699	0,5252720	0,0458915	0,0910962	0,4449906	0,1043071	0,0165867	0,1145012	0,0117999	0,0104372	0,6552846	0,4176294	0,6859461	0,0081079	0,1065294	0,5397544	0,5182696	0,7969211	0,5668603	0,4100118	0,7691853	0,6305757	0,4286037	0,0241377	0,0692263	0,0964959	0,0802849	0,2149361	0,2531931	0,4667493	0,4109436	0,0778114	0,0404558
440	0,2186150	0,6017146	0,0447627	0,1131193	0,0317829	0,5963564	0,5649856	0,0122241	0,0578008	0,4185136	0,0742582	0,6741052	0,5558644	0,0007024	0,4063324	0,2507522	0,0373065	0,6679041	0,0206436	0,0883210	0,6082439	0,1648665	0,3216163	0,0098903	0,3090133	0,1529968	0,1662646	0,4098958	0,6465160	0,5531845	0,0668735	0,0113321	0,4658456	0,0624935	0,0856259	0,4822278	0,1345932	0,0223817	0,1188143	0,0144425	0,0147868	0,7612182	0,2593255	0,5802963	0,0270778	0,1134647	0,6069831	0,5051486	0,6271729	0,5206545	0,3018329	0,7923580	0,6404913	0,3429982	0,0047071	0,0940055	0,1008685	0,0596067	0,2088930	0,2156353	0,5266025	0,4463072	0,0429124	0,0418397
460	0,2388118	0,7304291	0,0685159	0,1513474	0,0602261	0,5074153	0,6470435	0,0174802	0,0423589	0,5133677	0,0967917	0,8303106	0,4425536	0,0063226	0,4587681	0,1692847	0,0628657	0,7591696	0,0223497	0,1061634	0,5109503	0,1589940	0,5540106	0,0155439	0,3093617	0,1543031	0,1847483	0,4212008	0,6882303	0,4695675	0,0511742	0,0388252	0,5815437	0,1254743	0,0672316	0,4611655	0,1575186	0,0317535	0,0995031	0,0070365	0,0211056	0,5975267	0,2530082	0,5751605	0,0498130	0,1442193	0,5718789	0,4974316	0,6366779	0,5124450	0,4619666	0,7936266	0,5357199	0,3645061	0,0024656	0,0945566	0,0901472	0,0555758	0,1962396	0,1953811	0,4320513	0,3634887	0,0344324	0,0690279
480	0,1942855	0,6828141	0,1113407	0,1575835	0,0180376	0,5156506	0,5623567	0,0077591	0,0272022	0,4496001	0,0639126	0,7993996	0,5203728	0,0041668	0,3969697	0,1741659	0,0568405	0,7429882	0,0147285	0,0783869	0,5580109	0,1316447	0,5222543	0,0217408	0,2916614	0,1324890	0,1339417	0,4909654	0,7382168	0,5040807	0,0413138	0,0336043	0,4560194	0,0872215	0,1296197	0,4647381	0,1421219	0,0364634	0,0833592	0,0085321	0,0189178	0,7103326	0,3518374	0,6335512	0,0284404	0,2676227	0,6279721	0,5388483	0,7285684	0,4784580	0,3136794	0,6914779	0,6875424	0,4247404	0,0038059	0,0961677	0,1052368	0,1098982	0,2923617	0,2122144	0,4109674	0,3474422	0,0253696	0,0403782
500	0,1811960	0,7405408	0,1039599	0,1231998	0,0142786	0,5542386	0,5531820	0,0038876	0,0319125	0,4491281	0,0725918	0,7907310	0,4355479	0,0006628	0,4067506	0,1865586	0,0806482	0,6386848	0,0057750	0,0722131	0,5159220	0,1914085	0,5238604	0,0320555	0,2821432	0,1693566	0,1411924	0,3786356	0,8501983	0,4816952	0,0555229	0,0226777	0,3851467	0,1087038	0,1712833	0,5123008	0,1161281	0,0224486	0,0517589	0,0048941	0,0056682	0,6297431	0,3077309	0,5659900	0,0186426	0,1993623	0,5808819	0,5106449	0,6771142	0,4358954	0,3813862	0,7493956	0,7775994	0,3625353	0,0023916	0,0777844	0,1196764	0,1408673	0,2308830	0,2799733	0,4583482	0,3871080	0,0526245	0,0505492
520	0,2631331	0,6266865	0,0669109	0,1343046	0,0221423	0,6559884	0,5541922	0,0023774	0,0160360	0,3833070	0,0817951	0,7265660	0,5062068	0,0161748	0,4740165	0,2043594	0,0481856	0,6415258	0,0206115	0,0747197	0,5182334	0,1246828	0,4325569	0,0222885	0,2740961	0,1554639	0,1301908	0,3868220	0,7500619	0,4284081	0,0555710	0,0666599	0,3421443	0,0668211	0,1052931	0,5265802	0,1909065	0,0286957	0,1128462	0,0023608	0,0088476	0,9096500	0,2907577	0,7207581	0,0281398	0,1640869	0,5805558	0,6902844	0,6252169	0,4771006	0,3455537	0,5531968	0,7113698	0,4710349	0,0060377	0,0594700	0,0850889	0,1252586	0,1907146	0,1917265	0,5181824	0,4829049	0,0361306	0,0472496
540	0,1929872	0,6971718	0,0644944	0,1146606	0,0182114	0,5564094	0,4865672	0,0034838	0,0287354	0,5097211	0,0827288	0,7370509	0,5016092	0,0005109	0,5165940	0,1695582	0,0762517	0,6333113	0,0163345	0,1542108	0,5565096	0,1116219	0,4821291	0,0118071	0,2882961	0,1476553	0,1046029	0,3553798	0,7507643	0,5922012	0,0458427	0,0183629	0,4514141	0,0850536	0,1254100	0,4258234	0,2193015	0,0221436	0,0764568	0,0059423	0,0138595	0,7948358	0,3799112	0,6139279	0,0197387	0,2319044	0,5688760	0,6350883	0,7991256	0,6221490	0,4238813	0,6157438	0,6969140	0,4166613	0,0064865	0,0424559	0,1753929	0,1553387	0,2813770	0,1447333	0,4529570	0,4897354	0,0351414	0,1062937
560	0,2723128	0,6839698	0,1192298	0,1672585	0,0172697	0,5663543	0,5205439	0,0019023	0,0220769	0,3827498	0,1218852	0,8281393	0,5074795	0,0021157	0,3745776	0,2240137	0,0721143	0,6419442	0,0280889	0,1207393	0,4755975	0,1787176	0,3820832	0,0203440	0,2972881	0,1200678	0,0696186	0,3358298	0,8717332	0,4374921	0,0392193	0,0992253	0,4311061	0,0789117	0,1088731	0,3949007	0,2470136	0,0290478	0,0378517	0,0362800	0,0154318	0,7474227	0,3772865	0,6647731	0,0327020	0,1537490	0,5559749	0,6342772	0,6628623	0,6988693	0,3170253	0,6800884	0,7849510	0,4495406	0,0087990	0,0612824	0,1248502	0,0921311	0,2042803	0,1806103	0,4615810	0,4251296	0,0436643	0,0373700
580	0,2013199	0,6768878	0,0746633	0,2030488	0,0164241	0,6584715	0,4638904	0,0199172	0,0080640	0,3928021	0,1286791	0,7341036	0,5218615	0,0017235	0,4291601	0,2758785	0,1087518	0,6461776	0,0254312	0,0815406	0,5910911	0,1359752	0,4234183	0,0288096	0,3408445	0,1381936	0,1328001	0,4310207	0,7426410	0,5206621	0,0301642	0,0846550	0,3408003	0,0565432	0,0967021	0,5428354	0,1952934	0,0290194	0,0732551	0,0127122	0,1148876	0,5272401	0,4142874	0,7617661	0,0306860	0,1596162	0,6832593	0,6291117	0,5807753	0,4549451	0,3751580	0,6601320	0,7041809	0,3243751	0,0301874	0,1604327	0,1219396	0,0553908	0,1120351	0,1902691	0,5931021	0,4716892	0,0584396	0,1146840
600	0,1739171	0,7228105	0,1039072	0,2384958	0,0321760	0,6041881	0,5857460	0,0341422	0,0078589	0,3948834	0,1923302	0,6081212	0,5178838	0,0015063	0,4515417	0,1931918	0,1192452	0,5933301	0,0121967	0,0881892	0,6029536	0,1987772	0,4929430	0,0231538	0,3157319	0,1746620	0,1226007	0,4319297	0,7891980	0,4872064	0,0536801	0,1143304	0,3442751	0,1064084	0,1053062	0,4864858	0,1838283	0,0291365	0,1300221	0,0008433	0,1352013	0,4807788	0,3143265	0,7421759	0,0304133	0,1888780	0,6279695	0,5277924	0,6522550	0,2606435	0,3318364	0,5564713	0,6131304	0,2322845	0,0142179	0,1479285	0,1430152	0,0248139	0,1288564	0,1732033	0,4785102	0,6117244	0,0574158	0,1607234
620	0,2074741	0,6492476	0,1016760	0,3038196	0,0161182	0,5995086	0,5474552	0,0855193	0,0309654	0,4445211	0,3272270	0,7429096	0,5642899	0,0033190	0,5664430	0,2148222	0,0937498	0,6276306	0,0035078	0,0795567	0,4690421	0,2641308	0,6777437	0,0643637	0,3526342	0,2475576	0,0959672	0,4987123	0,7156413	0,5098793	0,0972985	0,1981651	0,4097779	0,1078434	0,1048680	0,3928670	0,0709823	0,0361566	0,1869717	0,0229000	0,1885648	0,3289715	0,3975652	0,6272555	0,0516732	0,1414249	0,6717499	0,5592018	0,6553852	0,1683281	0,3535299	0,5655595	0,6728299	0,2118504	0,0037223	0,1438201	0,0913516	0,0420232	0,1188539	0,2183778	0,3179938	0,5234074	0,0504386	0,2416965
640	0,1963493	0,6763103	0,0923756	0,4138566	0,0191545	0,6976946	0,4977360	0,0640226	0,0201114	0,5534787	0,3518395	0,6650309	0,5283593	0,0023661	0,4243429	0,2053189	0,0801833	0,6212484	0,0078159	0,1020100	0,5386205	0,1645374	0,5953708	0,0535655	0,4301345	0,1439159	0,1165779	0,4743463	0,5307279	0,5548827	0,0871948	0,2530645	0,3406023	0,1144147	0,1453320	0,4682563	0,0430894	0,0273218	0,1954735	0,0156500	0,3591451	0,1974575	0,2934207	0,7052798	0,0403194	0,1902135	0,6054748	0,6998972	0,6598868	0,1338247	0,3973364	0,6051841	0,6301996	0,0943737	0,0132925	0,2226472	0,1143758	0,0615813	0,1369008	0,1113337	0,2051652	0,4777986	0,0501709	0,2447840
660	0,2198785	0,7073144	0,0797910	0,5003034	0,0219995	0,5164671	0,5234069	0,1105814	0,0252984	0,3773141	0,3988705	0,7258521	0,5002777	0,0026279	0,5216788	0,1756820	0,0940065	0,6777313	0,0021772	0,0741045	0,7055562	0,2185248	0,7132803	0,0179141	0,3614427	0,1227016	0,1082830	0,4459789	0,5266472	0,5548281	0,1309135	0,2421385	0,4098647	0,0852295	0,0986444	0,3852645	0,0315209	0,0025117	0,2180962	0,0070043	0,4326019	0,1184734	0,3153111	0,5900663	0,0905618	0,1642798	0,6478267	0,7514854	0,8108243	0,1062289	0,3332401	0,4288491	0,6572123	0,0667272	0,0142646	0,1489407	0,1233599	0,0339649	0,0849963	0,1572847	0,2126270	0,4121059	0,0614699	0,3674765
680	0,2134903	0,7013432	0,0995822	0,5653930	0,0201093	0,5334352	0,5760145	0,0980178	0,0497748	0,4769126	0,4074182	0,7208695	0,4524968	0,0006704	0,5133278	0,2315157	0,0610499	0,6507800	0,0114425	0,1146310	0,5931105	0,1802290	0,6365564	0,0288266	0,3607920	0,1933145	0,1220054	0,4564437	0,5003967	0,4880833	0,1641742	0,2638978	0,2723800	0,1005585	0,1060143	0,4219243	0,0427180	0,0029102	0,2937134	0,0049404	0,4760486	0,0869422	0,3017378	0,6749561	0,0762253	0,1765577	0,6423689	0,7188054	0,5821413	0,0863834	0,3044839	0,6533495	0,7053824	0,0391019	0,0174763	0,2126438	0,0542680	0,0426668	0,1283325	0,1210060	0,1903764	0,4431222	0,0359560	0,5164208
700	0,2337592	0,5385509	0,0826585	0,5447180	0,0062622	0,4980914	0,4817217	0,1711984	0,0175638	0,4572654	0,3959304	0,6043396	0,5016443	0,0005679	0,4533983	0,2278313	0,0833760	0,6168371	0,0070161	0,0970148	0,5080481	0,2004451	0,7415475	0,0422969	0,3065839	0,1643874	0,1541407	0,4830506	0,3899008	0,5851356	0,1203352	0,2136648	0,2871851	0,0807392	0,1400150	0,3462723	0,0109889	0,0009353	0,2745472	0,0047953	0,5225738	0,0606288	0,3276964	0,7647332	0,1104608	0,2406274	0,6410644	0,6166022	0,5943109	0,1094881	0,3051151	0,5213568	0,6549611	0,0274187	0,0166248	0,1894932	0,0664159	0,0302314	0,0951489	0,0869183	0,1371347	0,5215713	0,0430464	0,4077589
720	0,2013628	0,7249477	0,1033100	0,5784661	0,0128310	0,4848478	0,5078181	0,1632698	0,0073426	0,5245311	0,4794713	0,6629612	0,5622993	0,0041440	0,3883974	0,2251888	0,0822955	0,6248379	0,0252044	0,1258660	0,6726795	0,1854926	0,6353708	0,0627366	0,3369018	0,2053520	0,1164468	0,4900263	0,4733504	0,5526678	0,1203994	0,2952956	0,2728068	0,1067205	0,1509004	0,3605671	0,0109467	0,0008129	0,4311042	0,0036243	0,6199526	0,0504132	0,3053404	0,7431494	0,0762197	0,2192643	0,7599261	0,5918575	0,6561192	0,1475543	0,2992504	0,4656057	0,7027601	0,0289546	0,0262478	0,2883555	0,0702232	0,0271965	0,0934639	0,1176613	0,1253757	0,4690496	0,0479499	0,4868902
740	0,2251291	0,6510475	0,0886799	0,5507882	0,0102688	0,4806294	0,5491370	0,2115408	0,0275867	0,4449113	0,3081155	0,5819575	0,5494006	0,0002913	0,4011437	0,1575294	0,0764840	0,6415211	0,0387637	0,0787478	0,5129351	0,2224063	0,6520063	0,0204278	0,2800399	0,1618825	0,1490848	0,5593381	0,3977333	0,5408882	0,1408432	0,3430605	0,4180982	0,0892313	0,1260761	0,3393956	0,0300726	0,0047721	0,4117365	0,0069126	0,6091698	0,0591396	0,4648224	0,7448624	0,1198088	0,1768149	0,8087534	0,6985738	0,6166632	0,1545635	0,3863274	0,4954036	0,7043238	0,0164288	0,0117565	0,1925456	0,1060732	0,0303389	0,1022486	0,1963089	0,0844578	0,5804627	0,0537799	0,5892336
760	0,1949977	0,6981821	0,0806989	0,4917206	0,0104544	0,4132823	0,4439262	0,1554842	0,0200189	0,3704014	0,4061675	0,7023248	0,5078962	0,0000000	0,4046713	0,1626257	0,0932299	0,7604188	0,0113063	0,0880504	0,6329617	0,2144297	0,6761054	0,0618645	0,4218380	0,1758201	0,1329326	0,5194213	0,4815913	0,4250851	0,0866155	0,2566066	0,3221005	0,1010856	0,1070240	0,3276474	0,0087515	0,0050807	0,3823330	0,0041408	0,7412431	0,0295788	0,3234774	0,7145144	0,2020863	0,1939646	0,7407082	0,6182028	0,8534396	0,1753985	0,3827747	0,5658122	0,6398323	0,0156584	0,0130599	0,2747516	0,1132624	0,0675878	0,0931365	0,1499446	0,0991817	0,5563842	0,0333234	0,5057342
780	0,2127931	0,7668198	0,1047201	0,6480361	0,0197883	0,4007908	0,5709565	0,1683893	0,0284124	0,3894798	0,3635936	0,7280567	0,5229936	0,0009456	0,4202309	0,1958466	0,0980983	0,8471133	0,0078476	0,0930482	0,5779565	0,2256922	0,6960128	0,0268407	0,3203817	0,2856831	0,1319477	0,3847877	0,3735484	0,5176027	0,0878611	0,2609244	0,3897690	0,0603390	0,1262242	0,3353032	0,0080329	0,0078602	0,4509042	0,0003419	0,6301357	0,0890918	0,4095252	0,6379652	0,1418324	0,1703546	0,5932844	0,6460947	0,6748956	0,1739200	0,3036877	0,5081645	0,5469741	0,0018415	0,0224508	0,2754155	0,0697783	0,0119644	0,0890269	0,1515560	0,0802622	0,4416986	0,0516916	0,5056157
