"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
580	0,4126713	0,6683462	0,3277790	0,0285276	0,7560193	0,3245078	0,1559704	0,4272514	0,4191930	0,6106544	0,4846964	0,0703155	0,7842299	0,4705631	0,7823356	0,5505642	0,8014166	0,1592559	0,2979334	0,5283272	0,6962888	0,3071289	0,0670959	0,6935538	0,0849399	0,2957973	0,6022595	0,5530832	0,4319380	0,6201315	0,0264184	0,5513957	0,5906622	0,1061209	0,5885922	0,4960690	0,6786030	0,7234710	0,2366933	0,4909689	0,1926406	0,0429481	0,6618349	0,2662449	0,6307515	0,5829024	0,4760902	0,7092598	0,0171525	0,4043488	0,4900401	0,5735804	0,3866527	0,8094310	0,3438616	0,1784509	0,7457033	0,3721458	0,6883965	0,5719693	0,4849163	0,3116323	0,4014757	0,8441500
600	0,4142157	0,6857446	0,3327814	0,0205687	0,6607854	0,2888157	0,1946476	0,5149758	0,5682264	0,6029924	0,4988849	0,0340521	0,6723352	0,5223210	0,7525239	0,5737312	0,6203474	0,1379172	0,3072316	0,6027224	0,7274133	0,2785705	0,0963687	0,6524618	0,0527624	0,3459728	0,6669170	0,6804174	0,3784751	0,7750230	0,0203440	0,6071980	0,6395268	0,0465274	0,5012785	0,6016416	0,5919144	0,6544445	0,2170071	0,5654904	0,1742988	0,0500631	0,7722958	0,3348113	0,6632085	0,5976687	0,4971693	0,6722149	0,0594556	0,4151824	0,4890746	0,5443788	0,4334760	0,7759315	0,3174325	0,2664610	0,8464476	0,3905184	0,6223760	0,5953479	0,4637995	0,3652668	0,4461953	0,7108746
620	0,5356480	0,8082386	0,3319824	0,0418989	0,5806989	0,3433079	0,2564526	0,4428968	0,6180527	0,4734528	0,3768279	0,0364652	0,5379916	0,5231889	0,8357344	0,6122257	0,7240666	0,0892048	0,2695711	0,6709856	0,5849069	0,2715143	0,0786871	0,5672039	0,0962804	0,3356681	0,5828810	0,7513075	0,3521717	0,6881983	0,0696428	0,6415347	0,5542076	0,0647484	0,4549669	0,4662354	0,5513077	0,6250840	0,1931299	0,5008770	0,1362484	0,0543086	0,7192192	0,3000174	0,6027590	0,5427985	0,4400087	0,6789178	0,0977121	0,3157004	0,5899334	0,6803111	0,4480921	0,6306574	0,2575765	0,2185580	0,6527829	0,4429717	0,6623180	0,5331285	0,4769915	0,3265564	0,3973743	0,6572331
640	0,5125452	0,8523871	0,2653298	0,0327760	0,6372142	0,3617086	0,2168535	0,4993099	0,4797346	0,3460195	0,3025554	0,0379221	0,5315496	0,5583153	0,8527767	0,5973572	0,7353851	0,1482449	0,3794852	0,5667603	0,6514576	0,3498646	0,1401803	0,5189418	0,1920939	0,2397193	0,5834516	0,6909522	0,4257705	0,8311904	0,0314347	0,7337353	0,7555654	0,0436422	0,4731735	0,4199483	0,5454530	0,7437597	0,0889068	0,5590127	0,1396779	0,0577099	0,7241184	0,2915427	0,7284789	0,5595269	0,5268429	0,7448755	0,1577210	0,3808238	0,4513923	0,5784892	0,3984342	0,7264010	0,2859077	0,1972191	0,6185120	0,3869481	0,7073808	0,5789516	0,4159341	0,3101501	0,4445436	0,7464449
660	0,4702340	0,7133463	0,3297791	0,0212293	0,5595713	0,3790261	0,2248406	0,4667426	0,5424162	0,3334574	0,2237093	0,0341335	0,5350451	0,7008592	0,8040745	0,6072990	0,7573803	0,1014179	0,4659388	0,6863956	0,5826854	0,3619764	0,1794303	0,5408999	0,1911826	0,2330645	0,5636916	0,6875460	0,3816551	0,7622102	0,0333643	0,5970120	0,6910033	0,0710626	0,5783874	0,4789941	0,5868832	0,6221189	0,1496741	0,5946503	0,1889793	0,0550807	0,7468205	0,2774340	0,6191953	0,4828710	0,5711486	0,6661448	0,0925973	0,3853850	0,5259422	0,5929837	0,3155905	0,5914643	0,2440876	0,1582149	0,7415803	0,4155995	0,7155853	0,5947434	0,4096251	0,2340050	0,4837333	0,8102213
680	0,6359064	0,7573346	0,2378534	0,0297568	0,6098798	0,4365369	0,2241001	0,5064711	0,6664800	0,2721899	0,2813371	0,0483007	0,5272653	0,6420611	0,7413422	0,5880585	0,7628419	0,1095318	0,3720475	0,5848289	0,6454555	0,3248840	0,1582416	0,5628401	0,1522207	0,3444446	0,5499028	0,6950642	0,4439425	0,8343364	0,0420553	0,6531191	0,7019821	0,0501447	0,4708672	0,5526188	0,5536258	0,5654671	0,1014988	0,5339370	0,1808678	0,0315560	0,7788097	0,2623166	0,5871634	0,5199337	0,4859404	0,6786147	0,1393071	0,4420569	0,5726415	0,7240325	0,3086328	0,6701053	0,2217840	0,1127108	0,6266440	0,5001452	0,6896382	0,5563822	0,4313577	0,2443320	0,3695157	0,6180859
700	0,5473765	0,6994137	0,3085984	0,0349258	0,5486792	0,3791807	0,2194673	0,6442776	0,5703821	0,2376157	0,1926380	0,0328310	0,4770825	0,6730091	0,7731525	0,6910952	0,7633356	0,0789538	0,2795086	0,6385187	0,5045816	0,2793275	0,1265896	0,6586860	0,1503627	0,2994238	0,6217187	0,6115068	0,3930606	0,7163920	0,0512906	0,6590796	0,6447537	0,0784263	0,4804091	0,5484524	0,5975321	0,4160538	0,1143184	0,6306489	0,2185803	0,0451641	0,7681296	0,3185630	0,6061364	0,5119181	0,6445523	0,7121816	0,1819198	0,4555878	0,6594307	0,6030326	0,4438543	0,6197364	0,1859113	0,1057390	0,7298407	0,4615260	0,7149187	0,5478379	0,5071511	0,2395191	0,3194903	0,8884722
720	0,5844164	0,6063871	0,3011001	0,0276485	0,4974238	0,3632694	0,2285731	0,4734158	0,5754360	0,1900353	0,2248385	0,0437375	0,4384499	0,6568558	0,6968503	0,5653645	0,6574094	0,0806115	0,3280210	0,6360179	0,6567476	0,2663052	0,1186936	0,6183697	0,1242619	0,2073410	0,5130443	0,7313184	0,4492513	0,7797473	0,0172720	0,6795337	0,6106380	0,0482005	0,5612770	0,5286745	0,5370679	0,3948781	0,1690829	0,6175054	0,1782747	0,0406011	0,8207629	0,2178643	0,6326831	0,4080035	0,5220795	0,7079125	0,1555745	0,4806306	0,6522237	0,5469990	0,3555119	0,7353863	0,2584988	0,1433838	0,7262158	0,4140597	0,7133477	0,5033711	0,5189957	0,3061017	0,4242461	0,6792887
740	0,6357492	0,7887796	0,2862456	0,0146413	0,5501739	0,4296933	0,1865651	0,4793837	0,5887292	0,1969894	0,2576428	0,0778555	0,3018737	0,6505672	0,6758872	0,6040463	0,7078097	0,0758074	0,2419144	0,6863410	0,6689946	0,2480304	0,1712057	0,6621231	0,1809998	0,2385786	0,4805453	0,7401839	0,5697435	0,7424697	0,0206021	0,6527244	0,7218826	0,0701118	0,3772261	0,6143385	0,4497164	0,3389349	0,1480156	0,5497018	0,1401513	0,0742477	0,6574806	0,3232080	0,4673533	0,4054110	0,4633497	0,6321724	0,1233746	0,4785692	0,6204649	0,5077607	0,4487288	0,6698504	0,2290623	0,0917316	0,6060696	0,4661750	0,7120762	0,5582164	0,4310835	0,2989026	0,4585075	0,6711837
760	0,6530998	0,6463286	0,2862428	0,0183961	0,5059974	0,3612180	0,2114413	0,6804970	0,6787764	0,1592299	0,2060787	0,0783728	0,3077462	0,6793620	0,8588338	0,6530656	0,7972490	0,0730581	0,3347544	0,5352534	0,5543593	0,2919611	0,1508440	0,5309317	0,2202125	0,2638660	0,4424165	0,7025156	0,5529848	0,5685486	0,0363533	0,6340645	0,6245291	0,0643428	0,4709895	0,6660778	0,4819863	0,3862769	0,2009594	0,6388393	0,1279917	0,0346317	0,7143840	0,3200549	0,5742272	0,4082966	0,4981577	0,7869939	0,1430751	0,3747083	0,5920222	0,4786057	0,4720857	0,6532435	0,3899847	0,0774458	0,6710287	0,3932091	0,7605477	0,5172454	0,4545286	0,3262495	0,3717841	0,8160121
780	0,6506057	0,7665035	0,3933328	0,0243979	0,6355232	0,4603470	0,2726892	0,5171647	0,6191498	0,1221045	0,2412214	0,0600024	0,2964737	0,6584275	0,7060210	0,5325758	0,7407530	0,1028834	0,3278387	0,5981240	0,5830349	0,3057570	0,1243303	0,5595147	0,2268675	0,2428876	0,3740464	0,6505977	0,5251489	0,7048787	0,0424441	0,6266426	0,6351032	0,0716584	0,4432293	0,6052773	0,4842560	0,3894008	0,1976732	0,6539754	0,1158047	0,0355005	0,7134222	0,2915917	0,4400911	0,3209956	0,5245473	0,5806655	0,1260953	0,4504536	0,5867172	0,5867199	0,4221400	0,8154929	0,2699426	0,0944518	0,6010347	0,4358697	0,6748607	0,4237202	0,7126704	0,3570095	0,3998430	0,7561137
800	0,6330687	0,7203267	0,2689111	0,0281080	0,7277681	0,3750708	0,2091914	0,4860846	0,5946824	0,1296756	0,2252408	0,0621494	0,3096610	0,8252134	0,7398434	0,5668396	0,8437760	0,1655484	0,3850469	0,7128502	0,5399622	0,2452361	0,1910678	0,6010177	0,1977113	0,3488311	0,3827397	0,6167243	0,4941906	0,6760437	0,0185180	0,6505313	0,5676605	0,0883389	0,5018753	0,5390290	0,4026335	0,3327701	0,1639204	0,6570274	0,1036839	0,0419332	0,6804929	0,3346901	0,5348560	0,3668776	0,4863887	0,6037275	0,1030428	0,3730457	0,5141572	0,5774397	0,3553966	0,6442693	0,2953578	0,1032174	0,5981881	0,4239293	0,6838260	0,4224294	0,5047560	0,4400284	0,4344955	0,6955586
820	0,6610927	0,7942858	0,2884865	0,0297796	0,6650185	0,3565643	0,2177577	0,4924346	0,5933001	0,0966752	0,2290966	0,0765279	0,2013779	0,8148396	0,7239652	0,4836129	0,7224502	0,0853793	0,3101774	0,5248717	0,6352900	0,3108764	0,2040852	0,5426187	0,2184703	0,2810794	0,3294293	0,7524307	0,4988917	0,7143081	0,0404418	0,6113157	0,6091985	0,0622458	0,4859045	0,5429970	0,4230403	0,3508207	0,1371669	0,5921698	0,0925884	0,0363612	0,7403235	0,3498490	0,4401053	0,3510996	0,4805002	0,6548477	0,0968932	0,3525882	0,6348354	0,5910674	0,4947896	0,8164702	0,2651861	0,1272296	0,7472202	0,4272570	0,8098024	0,5493410	0,4211069	0,3964510	0,5960490	0,6740260
840	0,6535424	0,7417469	0,2668990	0,0230904	0,5819860	0,5014118	0,2804402	0,5294164	0,6953309	0,1676301	0,2051778	0,0614340	0,2329643	0,7409906	0,6084318	0,6730464	0,7132701	0,0837402	0,3560804	0,5471776	0,5717355	0,2391619	0,2049516	0,6946203	0,2355370	0,2112126	0,3708175	0,8766899	0,5132457	0,6479644	0,0504856	0,5972583	0,5364253	0,0773401	0,4037268	0,6419701	0,4024872	0,3304050	0,2345255	0,5598489	0,0579728	0,0286218	0,7045247	0,3103070	0,3942452	0,3493483	0,4178784	0,5870324	0,1490636	0,3640320	0,5657215	0,4452147	0,4669996	0,8225621	0,2908373	0,0866194	0,6277206	0,4279154	0,7621578	0,5548944	0,4903516	0,3875264	0,3930721	0,7218014
860	0,7351307	0,6869921	0,3306800	0,0153076	0,6350450	0,3432264	0,2307987	0,5163523	0,5815699	0,1495418	0,2288420	0,0242025	0,2228178	0,6548652	0,6562607	0,5788195	0,7389519	0,1251720	0,3404540	0,5603942	0,6791901	0,4008585	0,2150190	0,5082909	0,1901407	0,1743290	0,4917648	0,6203138	0,4942097	0,6152426	0,0549320	0,5808678	0,5560809	0,1413664	0,4729746	0,4830175	0,4153771	0,3693989	0,2223828	0,5619376	0,0362901	0,0544953	0,7093013	0,2423048	0,3211587	0,4336650	0,4423236	0,5681152	0,1460017	0,3984917	0,7096083	0,6266205	0,4869886	0,8088714	0,2849319	0,0644613	0,6242902	0,3624682	0,8828093	0,5383236	0,4995294	0,3502007	0,4148449	0,7378004
880	0,6108430	0,6266276	0,2316124	0,0133574	0,5136530	0,4015559	0,2375702	0,4170879	0,5546798	0,1018071	0,2154502	0,0549830	0,1854800	0,6590221	0,6534452	0,5996541	0,9103237	0,1361919	0,3861989	0,6262494	0,5919504	0,3865615	0,2620841	0,5677787	0,1691713	0,3274767	0,4231158	0,7177521	0,4772875	0,7042419	0,0300059	0,5479547	0,5549817	0,1282271	0,4897141	0,6261505	0,4548371	0,2957755	0,2023166	0,5590324	0,0364275	0,0525976	0,8453450	0,3036364	0,4014336	0,3656053	0,4706291	0,6634025	0,0978054	0,3636113	0,5423858	0,5203720	0,3265264	0,7081626	0,3122044	0,0421980	0,5472893	0,4674686	0,7447936	0,5194035	0,5207022	0,3021313	0,3994174	0,7043066
900	0,7362502	0,6909620	0,2924023	0,0369091	0,5609179	0,3780469	0,2138024	0,4531243	0,5421829	0,0837575	0,2351103	0,0400722	0,1751914	0,7559150	0,7143248	0,5737145	0,8779856	0,1048090	0,3229530	0,6779544	0,5816804	0,3878879	0,2451403	0,6953094	0,2316098	0,3019454	0,4084290	0,7631790	0,6019978	0,7084829	0,0204969	0,7892315	0,6158559	0,0411555	0,5400490	0,6243964	0,3402975	0,3173358	0,2167789	0,6368982	0,0660801	0,0334942	0,7445479	0,2641385	0,4814003	0,3847701	0,5178021	0,7202370	0,1215787	0,3759669	0,5831291	0,4274868	0,3192991	0,6990959	0,2796625	0,0872295	0,6096326	0,3931915	0,8092338	0,6154579	0,5549004	0,3727698	0,3794046	0,8182317
920	0,7750867	0,7615182	0,2091961	0,0305555	0,5388293	0,3221839	0,2525599	0,5555911	0,7165693	0,0817754	0,1492169	0,0265981	0,2395258	0,8559644	0,6646885	0,5559704	0,7692201	0,0703450	0,3284581	0,6299247	0,6782290	0,3739951	0,2802104	0,5718959	0,2764339	0,2399031	0,3767672	0,7828751	0,4924361	0,6097273	0,0542890	0,7739894	0,6301345	0,0666769	0,4402310	0,5532563	0,3428152	0,3894895	0,2129782	0,5295650	0,0621056	0,0227613	0,4699221	0,2948342	0,3131164	0,3045812	0,4799859	0,5870282	0,1147042	0,4184594	0,5207382	0,6501581	0,3647044	0,6987370	0,3193104	0,0764249	0,6909651	0,4618344	0,7377966	0,4542454	0,5242206	0,2989850	0,4114967	0,6961072
940	0,7220537	0,6870641	0,2992278	0,0570053	0,6115868	0,3555886	0,2197372	0,4330525	0,7181518	0,0681226	0,1664685	0,0678640	0,1501208	0,6767851	0,7005310	0,5374935	0,8368938	0,1025134	0,3130710	0,6465366	0,5377730	0,2840158	0,1887041	0,5956230	0,3338814	0,2328574	0,4062641	0,7843496	0,4838768	0,6924381	0,0196167	0,5532155	0,5653748	0,0549811	0,4083120	0,4833962	0,4273543	0,3681214	0,3479258	0,6423687	0,0638570	0,0257553	0,5485120	0,3059053	0,3206970	0,2639154	0,4711172	0,6030310	0,1183699	0,4536593	0,5818262	0,3957463	0,2803585	0,7967138	0,3126511	0,0848563	0,6768905	0,4121696	0,6826173	0,5962821	0,4539025	0,3242644	0,4118097	0,7383869
960	0,6976659	0,6940008	0,3372835	0,0345277	0,6473104	0,3314923	0,1983486	0,4674227	0,5775013	0,0618121	0,1631424	0,0369375	0,1671393	0,6657795	0,7238027	0,5467389	0,8202679	0,0660837	0,2424404	0,5173853	0,6165937	0,3494905	0,3003872	0,6374476	0,3074469	0,2415642	0,4032950	0,5647396	0,3142737	0,7424794	0,0154852	0,6982228	0,6856874	0,0674960	0,4849847	0,5107688	0,5000528	0,3763398	0,2181281	0,5388571	0,0886588	0,0446078	0,4933905	0,3005778	0,3116873	0,3250389	0,4942462	0,6730126	0,1875712	0,3587777	0,5542574	0,4625422	0,3417337	0,6378899	0,2307336	0,0831808	0,6946081	0,3563304	0,6910819	0,5815310	0,4097595	0,2883142	0,4295394	0,7527685
980	0,7535440	0,7784525	0,3481002	0,0228301	0,6115005	0,2657842	0,2480723	0,4769225	0,6595471	0,0599564	0,1721769	0,0573285	0,1591058	0,9119381	0,8009844	0,6341307	0,6507007	0,0706173	0,3260876	0,6189236	0,4546816	0,3335689	0,3039024	0,6330681	0,2883189	0,1535837	0,3711836	0,7415490	0,3399361	0,6935521	0,0161182	0,7734350	0,6805088	0,0628470	0,4299063	0,5533575	0,4647333	0,3322468	0,2137863	0,6486633	0,0747192	0,0392433	0,4614001	0,2706620	0,3057054	0,2924157	0,3455855	0,6655769	0,1793960	0,3651486	0,5982855	0,3794241	0,3444096	0,6863107	0,3018845	0,0744975	0,5992935	0,3711053	0,6767336	0,4823853	0,5448850	0,2143886	0,4017262	0,8308047
1000	0,8092012	0,6752926	0,3671509	0,0153348	0,5718768	0,3244210	0,2216955	0,4667437	0,5581681	0,0596235	0,1275905	0,1003201	0,0742867	0,8280368	0,6404218	0,5381511	0,5940570	0,0833846	0,2742277	0,6940250	0,5140527	0,2981244	0,3429285	0,6583587	0,2060540	0,2039575	0,4487441	0,5561736	0,4215957	0,7291129	0,0106255	0,6187089	0,5212080	0,1164652	0,3693638	0,5472812	0,3307469	0,3414303	0,2114349	0,6426448	0,0364124	0,0189747	0,3838055	0,3302484	0,2381550	0,2208254	0,3576253	0,8353434	0,2352254	0,3805854	0,5954082	0,4751487	0,3008070	0,6794419	0,2559377	0,0949575	0,6144462	0,3465585	0,8277202	0,5578423	0,4595323	0,2349890	0,4100783	0,8298901
1020	0,7991434	0,7875716	0,2656848	0,0212574	0,5966140	0,3705455	0,2841687	0,5707606	0,6982275	0,0499752	0,1878447	0,0893274	0,2341967	0,5631940	0,7428722	0,5631887	0,7410938	0,0709109	0,3536567	0,8023403	0,4648380	0,2946140	0,2086466	0,7407329	0,2016911	0,3267972	0,3460899	0,5720806	0,3851971	0,7283875	0,0117230	0,6743419	0,6596053	0,0897171	0,4549739	0,4301551	0,3784648	0,2595398	0,2043976	0,6294553	0,0236014	0,0137581	0,3951492	0,2651635	0,2201494	0,2825353	0,3970259	0,6165311	0,2464566	0,3960553	0,5607935	0,5095732	0,3489889	0,7237091	0,2273552	0,0563512	0,4869260	0,3022132	0,9203237	0,6470287	0,4635107	0,2739761	0,3441018	0,6288626
1040	0,7112333	0,6683653	0,2816182	0,0413360	0,6434892	0,3150858	0,1784973	0,6113010	0,5248378	0,1126636	0,2234041	0,0666684	0,1545580	0,6660630	0,6039198	0,6169119	0,6754933	0,0730267	0,3597450	0,6716299	0,5122181	0,2555442	0,2892618	0,6937718	0,2081539	0,2875337	0,3599203	0,6524274	0,3621058	0,6391421	0,0213146	0,5907566	0,6213862	0,0708246	0,5150516	0,5789179	0,3828132	0,3241027	0,1773260	0,5843630	0,0328878	0,0323436	0,4288322	0,3156967	0,2845116	0,2973585	0,4433346	0,6612121	0,1677139	0,4494597	0,4963416	0,4800512	0,3995407	0,7306461	0,2393216	0,1001049	0,6354212	0,3769848	0,8067742	0,6182113	0,4570656	0,2562714	0,3842404	0,7507007
1060	0,6149900	0,8018834	0,3505101	0,0303665	0,5472683	0,3777141	0,2489005	0,5372589	0,7122551	0,0830719	0,2820612	0,0605641	0,1527335	0,6586415	0,7366321	0,6151497	0,7330341	0,1129307	0,2853216	0,5429238	0,5375714	0,2598707	0,2464600	0,5395644	0,2354495	0,2500449	0,4258439	0,8135771	0,3730416	0,6551410	0,0225680	0,6420044	0,5303619	0,1057246	0,4267715	0,4748190	0,4306696	0,2846272	0,1384323	0,4992583	0,0274861	0,0520199	0,4650689	0,2950770	0,2830154	0,2969873	0,5296481	0,7652261	0,0827631	0,4052561	0,5415479	0,4657657	0,3440791	0,7055261	0,1757687	0,0379909	0,4240735	0,4311881	0,7517986	0,5995174	0,4633362	0,2657842	0,3390684	0,7276394
1080	0,6639778	0,6229190	0,2587819	0,0351814	0,6709939	0,4054019	0,2820195	0,5807990	0,6248183	0,1001418	0,2701768	0,0640116	0,1512893	0,7677266	0,7361321	0,5700273	0,8008442	0,0744850	0,3136691	0,5902643	0,5374488	0,1986145	0,2640199	0,6722304	0,2848005	0,1943471	0,3899073	0,7777037	0,4032244	0,7294532	0,0229371	0,6148388	0,7378556	0,0919756	0,4616214	0,5782641	0,4499548	0,3276219	0,1399472	0,4696568	0,0441518	0,0884003	0,4995384	0,2577258	0,3551658	0,3272523	0,3428485	0,7098507	0,1244480	0,4701982	0,6199489	0,4015656	0,3291008	0,6285678	0,2538279	0,0578617	0,5335933	0,4674780	0,7627166	0,4730651	0,4388302	0,2751679	0,3965406	0,6324757
1100	0,7027507	0,7416950	0,2939212	0,0240665	0,6023748	0,4276765	0,2276496	0,5029817	0,6534401	0,1039268	0,1725811	0,0505040	0,1495196	0,7445430	0,8088564	0,4690522	0,7745469	0,0710473	0,3951601	0,6363098	0,5130750	0,2643510	0,2846897	0,5787819	0,2535933	0,1795754	0,4507055	0,7256649	0,5093484	0,5852174	0,0263189	0,7752076	0,6473092	0,0619742	0,4924077	0,4455286	0,4217940	0,2829092	0,1303902	0,5017456	0,0459078	0,0310940	0,3240587	0,2543660	0,2534213	0,3460439	0,5018106	0,5815225	0,1251887	0,4963895	0,5397963	0,4522918	0,2621996	0,6638070	0,1966395	0,0455290	0,5029282	0,4206775	0,6204598	0,5015662	0,4602668	0,3741107	0,3416538	0,7374497

0	0,6968306	0,6887270	0,2756933	0,0216271	0,5311402	0,4624591	0,2484084	0,6919059	0,6141211	0,1002965	0,2799010	0,0788956	0,1051878	0,6819717	0,8372035	0,5712667	0,6756578	0,1429411	0,2617419	0,6307092	0,7253271	0,4385083	0,3000519	0,6539030	0,2688984	0,2644299	0,3587344	0,6265973	0,4559851	0,5642854	0,0150625	0,6794790	0,6272793	0,0688613	0,4255728	0,5735425	0,4073080	0,4564779	0,1997727	0,6014677	0,0542563	0,0112861	0,2010061	0,2859586	0,2824360	0,2643846	0,5048170	0,7295195	0,1536940	0,4065193	0,4568960	0,5127936	0,3929582	0,6086099	0,2589600	0,0984347	0,5787109	0,4248889	0,8135245	0,6357904	0,5596915	0,4132284	0,2806977	0,7211716
20	0,6343878	0,7634754	0,3151304	0,0475895	0,7418052	0,3171006	0,1976149	0,5403966	0,5198807	0,1072223	0,2284760	0,1059328	0,0834729	0,6122453	0,5900970	0,6718181	0,8476527	0,1412671	0,2786208	0,5687681	0,7655278	0,4051992	0,3362189	0,6200513	0,3492242	0,2200816	0,5609621	0,6281333	0,5301109	0,7777779	0,0093047	0,5472800	0,6517106	0,0952247	0,3289074	0,5939405	0,3433482	0,3162219	0,1469358	0,5377316	0,1056912	0,0683222	0,3185176	0,2563107	0,3023726	0,3254898	0,4333637	0,5933109	0,1926417	0,2796486	0,3772105	0,4964988	0,4181713	0,5979318	0,2651632	0,0667979	0,5729367	0,3244065	0,8093123	0,5479407	0,5390464	0,3063375	0,3449187	0,7558897
40	0,7919055	0,7483101	0,3287412	0,0455708	0,5872036	0,4021268	0,1302031	0,3952092	0,6637826	0,1629828	0,3308075	0,0637486	0,0961349	0,6295864	0,5227359	0,6470129	0,7161382	0,0832684	0,3642373	0,5732945	0,7684736	0,3142163	0,4155163	0,6192791	0,3814432	0,3252447	0,4254021	0,6631275	0,5186770	0,6172079	0,0164754	0,5357704	0,6826843	0,1164717	0,4367147	0,5142219	0,4940750	0,3498973	0,2133165	0,5961536	0,2006237	0,0535561	0,3132980	0,2424725	0,2474893	0,2448280	0,4058353	0,6965555	0,1230502	0,2828152	0,3907768	0,4264016	0,4150920	0,5787672	0,2545125	0,0896563	0,6465215	0,4571017	0,7410401	0,5536449	0,5257490	0,2722184	0,3406876	0,6336140
60	0,6752681	0,6089470	0,3602595	0,0268244	0,6691903	0,3149923	0,2423726	0,4697750	0,5935150	0,1739984	0,2261647	0,0769769	0,0696599	0,6007324	0,6328517	0,5892917	0,8123598	0,0768269	0,3028351	0,6199987	0,5914264	0,2831259	0,3766932	0,5691629	0,3672957	0,3857122	0,6409540	0,7196268	0,5018552	0,7202967	0,0111426	0,5599005	0,5849186	0,0756758	0,3765751	0,5662086	0,5048857	0,3534458	0,2834006	0,4701964	0,3055345	0,0506812	0,2477631	0,2734145	0,2450704	0,2659274	0,4062568	0,6273188	0,1108937	0,1708277	0,3878210	0,5186305	0,4634178	0,5971053	0,3287911	0,0840529	0,4673462	0,3922349	0,9023593	0,5672760	0,5508143	0,2881027	0,3540946	0,6775726
80	0,8570980	0,6956318	0,3927967	0,0401204	0,4517658	0,4104741	0,2783366	0,4165793	0,7774644	0,1328282	0,2661190	0,0772331	0,1319533	0,4187898	0,6621664	0,5049847	0,6339861	0,0432848	0,3399714	0,5599247	0,5600895	0,2895583	0,4868793	0,6108017	0,3730657	0,4950421	0,5446374	0,6665411	0,3777368	0,8016729	0,0291961	0,7201483	0,6242272	0,1371080	0,5288240	0,5350030	0,5766518	0,3305799	0,2898243	0,5634771	0,3140074	0,0813316	0,2615674	0,3429272	0,2228695	0,3281009	0,4400126	0,5886711	0,1285890	0,1703701	0,3817369	0,4225711	0,4751730	0,6800138	0,2533851	0,0384967	0,4791719	0,4670082	0,6574997	0,5039979	0,5656633	0,3370236	0,3804763	0,6549680
100	0,7070791	0,5340567	0,2886987	0,0247857	0,5850266	0,3062941	0,2784937	0,4427528	0,6698355	0,0828609	0,2299274	0,0360424	0,0912226	0,5362813	0,7691599	0,5978397	0,6738169	0,0566029	0,3557185	0,6029089	0,5506434	0,3117977	0,4539408	0,5784578	0,3518902	0,5793116	0,7396993	0,7311158	0,3821924	0,6832813	0,0517780	0,6363053	0,7790554	0,0740929	0,5734282	0,4756005	0,6263677	0,2970490	0,2489971	0,5790583	0,4207774	0,0748025	0,2941242	0,2949661	0,3739240	0,3442505	0,4594776	0,6311836	0,0585142	0,2417143	0,4193109	0,3964783	0,5335173	0,7147535	0,3240222	0,0575760	0,5878823	0,3982120	0,6911845	0,4808920	0,4607931	0,2490354	0,4197216	0,6088193
120	0,7352456	0,7126944	0,2886067	0,0200771	0,5547806	0,3226928	0,2365219	0,3782189	0,6022556	0,0801857	0,2454901	0,0871527	0,0853020	0,4283632	0,6175804	0,6286268	0,7988934	0,0441232	0,2710209	0,5989538	0,5628844	0,3053319	0,3738941	0,7234507	0,3582142	0,6984513	0,6815563	0,6950064	0,3417900	0,6323218	0,0436075	0,5994358	0,6590987	0,1101746	0,4506644	0,5652137	0,5462291	0,2722420	0,2181222	0,5113701	0,4731142	0,1110190	0,2401054	0,2281164	0,3303600	0,2657392	0,4430270	0,6203950	0,0540783	0,1069386	0,4773300	0,4497099	0,4535027	0,6981546	0,2937685	0,0758483	0,5809925	0,5272946	0,7049111	0,7255701	0,4841054	0,2323284	0,5169873	0,6594673
140	0,8112241	0,8390545	0,3608500	0,0159053	0,6803967	0,3438133	0,2360082	0,4377263	0,6114278	0,0931685	0,2758462	0,0698657	0,1406098	0,3009867	0,5788059	0,6448746	0,8317036	0,0446729	0,3213564	0,5093366	0,6157489	0,3678288	0,4435319	0,7228677	0,3239247	0,5209604	0,7246212	0,6966400	0,3255942	0,7356445	0,0443283	0,6298689	0,6952135	0,1176420	0,5070496	0,5002202	0,5116869	0,3102575	0,1907495	0,6113130	0,4457490	0,0855679	0,2483797	0,2629406	0,3739481	0,3491825	0,4327998	0,5683580	0,0372937	0,1276116	0,3493285	0,4217630	0,5052263	0,6148757	0,3202112	0,0739490	0,4861325	0,6718082	0,7031363	0,6345403	0,4841511	0,1596463	0,4172350	0,5714200
