"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
620	1,0030208	0,8527534	0,0314439	0,0301603	0,1917941	1,0544458	0,7481843	0,7571444	0,4766617	0,0892126	0,7436211	0,7204656	0,8841414	1,0241903	0,9189025	0,6661821	0,3530796	0,4190798	0,7146191	0,9617024	0,8931490	0,2752784	0,8921878	0,2925927	0,3892747	0,6831790	0,7717473	0,7040430	0,5913180	0,4348132	0,4711459	0,5823379	0,8427050	0,1996306	1,0425646	0,2074520	0,2081237	0,8061738	0,4965833	0,4112484	0,8166754	0,4498235	0,3419516	0,1051878	0,0890224	0,6630003	0,7972837	0,3773909	0,8043356	0,4680188	0,9614403	0,8659599	0,5325988	0,0698008	1,0184494	0,9746730	0,1947657	0,8634729	0,3342433	0,0617532	0,3528356	0,9736594	0,7326968	0,5573364
640	1,0006835	0,9401210	0,0420815	0,0391895	0,1303702	1,0871167	0,8066040	0,8476463	0,4072039	0,1190537	0,8367772	0,6882097	0,8145402	1,0297271	0,8767169	0,7302417	0,2997992	0,4205191	0,6794794	1,0598854	0,9110519	0,1983769	0,8251239	0,2737476	0,3995318	0,7095025	0,8247763	0,7324796	0,5742743	0,4414796	0,3908098	0,5817676	0,8473859	0,1961759	0,9688109	0,1878447	0,2788716	0,8107390	0,4432057	0,4253225	0,7824000	0,4284114	0,3128839	0,1391990	0,0753309	0,7291641	0,8807176	0,3674008	0,7689250	0,4444840	1,0317380	0,8962192	0,6055939	0,0752749	0,9670356	0,9887888	0,1381806	0,8535818	0,4089660	0,0601150	0,3140479	1,0571454	0,7421881	0,6171459
660	0,9741823	1,0435041	0,0413093	0,0601414	0,0958722	1,0183910	0,8498851	0,8441740	0,3548332	0,1303680	0,8470677	0,7625538	0,8462882	1,0378015	0,8000790	0,6936244	0,2698808	0,4439279	0,6782608	0,9724106	0,9398717	0,2041056	0,9156100	0,2649342	0,3475502	0,6955847	0,7781310	0,7458820	0,5669986	0,4681108	0,3934072	0,6019753	0,7758770	0,1771868	0,9703800	0,1880859	0,3060699	0,7532762	0,3591805	0,4669503	0,7194186	0,5086383	0,2610272	0,2149093	0,0730830	0,6662006	0,8688217	0,3596962	0,7643558	0,3974820	1,1006897	0,8258382	0,5137521	0,0873413	0,9875511	0,9941485	0,0865869	0,8009385	0,4209005	0,0357415	0,2462574	1,0459045	0,6778890	0,5628427
680	0,9929669	1,0582775	0,0380265	0,0759702	0,0578542	0,9901449	0,9815749	0,8590710	0,3955462	0,1265715	0,8776335	0,7149375	0,8202437	0,9749246	0,7947715	0,7470072	0,3144220	0,4690719	0,6082538	0,9413006	0,8712541	0,1724466	0,9135721	0,2647661	0,3537294	0,6491231	0,8471061	0,7389636	0,5537959	0,4369139	0,3561748	0,5853065	0,7979221	0,1639302	0,9983143	0,2089645	0,3584657	0,6872933	0,2613578	0,4627430	0,7428934	0,4712563	0,2107335	0,2493867	0,0705428	0,6819225	0,8378111	0,3007759	0,7693780	0,3299855	1,0523318	0,6875508	0,4513448	0,0861813	1,0009607	0,9677011	0,0738473	0,8168480	0,4533838	0,0427765	0,2114101	0,9541302	0,4952227	0,5002392
700	0,9666134	0,9839172	0,0293946	0,0873820	0,0495986	1,0031345	0,9657931	0,9039798	0,3172882	0,1347663	0,8505149	0,7079468	0,7932962	0,9516630	0,7605166	0,7281276	0,2865465	0,5522192	0,5702105	0,9109842	0,9094811	0,1514370	0,9221046	0,2214958	0,3101247	0,6359821	0,8516595	0,7635021	0,5539823	0,3902480	0,3477485	0,5494124	0,7858697	0,1592061	1,0159346	0,2855274	0,3538259	0,6818843	0,2054856	0,4922080	0,7487658	0,4782606	0,1587633	0,3005765	0,0719522	0,6719879	0,8213360	0,2367341	0,8055799	0,2788471	1,0443019	0,5827032	0,3559923	0,0869783	1,0192784	0,9239116	0,0433311	0,8063993	0,4586964	0,0346876	0,1696310	0,9597213	0,3286380	0,4504386
720	0,9883555	1,0333938	0,0261579	0,0703357	0,0248652	1,0206347	0,9596563	0,8213703	0,3103553	0,1256336	0,8119488	0,7320621	0,8080177	0,9805462	0,7696112	0,7566325	0,2778511	0,5253741	0,5713025	0,9495101	0,9410484	0,1475665	0,8564967	0,1780688	0,2746815	0,6184671	0,9626688	0,8273905	0,5565994	0,3980974	0,3123423	0,5739563	0,7127713	0,1773102	0,9790750	0,2692437	0,3658718	0,6284921	0,1552621	0,4285479	0,7299180	0,4661547	0,1765861	0,3303780	0,0678810	0,6557431	0,8135589	0,2087243	0,8409784	0,2394904	1,0151563	0,4898690	0,2725314	0,0648627	0,9035933	0,9940249	0,0315424	0,7734417	0,4748589	0,0396684	0,1249375	0,9478055	0,2308468	0,3571608
740	0,9543985	0,9630979	0,0133186	0,0573589	0,0137731	0,9296437	0,9914649	0,9045210	0,3077229	0,1246635	0,7649888	0,7235102	0,8411559	1,0176780	0,7948400	0,6880846	0,2971012	0,4510592	0,6352848	0,9034391	0,9473263	0,1774407	0,9367677	0,1862195	0,2442705	0,5589374	0,9663611	0,8472181	0,5018434	0,3892910	0,3095480	0,6363100	0,7451397	0,1577526	0,9731137	0,2862758	0,4105923	0,6207883	0,0877786	0,4370361	0,6944471	0,5035925	0,1370972	0,3170327	0,0637900	0,6573147	0,6569648	0,1661103	0,8554784	0,2034966	1,0232908	0,3610300	0,1913056	0,0712935	0,9081769	0,9999370	0,0166372	0,7487442	0,5287139	0,0294545	0,0964253	0,9520200	0,1397938	0,2991271
760	0,9669843	1,0705843	0,0264312	0,0396486	0,0143167	1,0532587	0,9871375	0,8938683	0,2863429	0,1176873	0,8074989	0,7263841	0,8480867	1,0661905	0,8870204	0,6539685	0,3998197	0,4125245	0,6807130	0,9513585	0,8500574	0,1667840	0,9056333	0,1644364	0,2266494	0,5802854	0,9805027	0,8197782	0,5363208	0,4396334	0,3006975	0,6532670	0,6915784	0,1363243	0,9300627	0,3069629	0,4093154	0,5974318	0,0534809	0,4513391	0,6969395	0,5283405	0,1163060	0,3757852	0,0596096	0,5790314	0,4845604	0,1290069	0,8719266	0,1568919	0,9417131	0,2064876	0,1209583	0,0727875	0,8338074	0,9516066	0,0159774	0,6702255	0,5445442	0,0309827	0,0792250	0,9088982	0,0757190	0,2281800
780	0,9763799	1,0542622	0,0133224	0,0387072	0,0126044	1,0519248	0,9765436	0,9268110	0,2855657	0,1162256	0,7702938	0,6937928	0,7743546	0,9144461	0,8495267	0,7274681	0,3701401	0,4042028	0,6616679	0,9652272	0,9117197	0,1731110	0,8714948	0,1635259	0,1944786	0,6184464	0,8862807	0,8013135	0,4867279	0,4445407	0,2704439	0,6519705	0,6002407	0,1223568	0,9638431	0,3387747	0,4562076	0,5767720	0,0238728	0,4812206	0,6773003	0,4956316	0,1237627	0,3660617	0,0725263	0,6019775	0,3946626	0,1104349	0,8746017	0,1214274	0,8883766	0,1061395	0,1085442	0,0906778	0,7017454	0,9640609	0,0125694	0,5277177	0,4972271	0,0381364	0,0474314	0,9105292	0,0510769	0,1796722
800	0,9573219	1,0342266	0,0332014	0,0447924	0,0076941	1,0207749	0,9884997	0,9323894	0,2770979	0,1177059	0,7527168	0,7447555	0,8010525	0,9888853	0,9183542	0,7276065	0,3222915	0,3353684	0,6263342	0,9691019	0,8214097	0,1482646	0,9363641	0,1606024	0,2063609	0,6797272	0,8643866	0,7373855	0,5096360	0,4391955	0,2583112	0,6548545	0,4819427	0,1098156	0,9277546	0,3525004	0,4978177	0,5868288	0,0293365	0,4898012	0,6426106	0,4843512	0,1097189	0,3756197	0,0726513	0,5990493	0,3160265	0,0921221	0,9002520	0,1015211	0,8646869	0,0603385	0,0840183	0,0954082	0,5863561	0,9002419	0,0070706	0,4216809	0,4898040	0,0504175	0,0378023	0,8697762	0,0326386	0,1185163
820	0,9256084	1,0543219	0,0253469	0,0470236	0,0103500	1,0607380	0,9440281	0,9141626	0,2479671	0,1301155	0,7389384	0,8257773	0,8210470	1,0770514	0,8469362	0,7268134	0,2959831	0,3282522	0,5950951	0,9532337	0,8072463	0,1448812	0,9605792	0,1644824	0,1917733	0,6603411	0,8587125	0,7951819	0,5081626	0,4018153	0,2898303	0,6324177	0,4600250	0,0778915	0,9067897	0,3814845	0,5058498	0,5707379	0,0288547	0,4841936	0,6848106	0,4931434	0,1066988	0,3702870	0,0488284	0,5749505	0,2444273	0,0643937	0,8419808	0,0799848	0,7140100	0,0365651	0,0869098	0,0857329	0,4751263	0,8100523	0,0090572	0,4101499	0,5249500	0,0350244	0,0217446	0,9048580	0,0222320	0,1015891
840	1,0207125	1,0329048	0,0304176	0,0536766	0,0134135	0,9419598	0,9662197	0,8946218	0,2601534	0,1352177	0,7749214	0,7474276	0,8047622	1,0999866	0,8341583	0,7169532	0,3221150	0,4107856	0,6414320	0,9125162	0,7704422	0,1521870	0,8920587	0,1822330	0,2147196	0,6583017	0,8589270	0,6992147	0,5131127	0,3469984	0,2953514	0,6535170	0,4129661	0,0843365	0,9194823	0,4066721	0,5117715	0,5620577	0,0115127	0,4178471	0,6850133	0,5031658	0,1335865	0,4027193	0,0459400	0,6007644	0,1754725	0,0662181	0,8808572	0,0767262	0,6093003	0,0289032	0,0684904	0,0769749	0,4103834	0,7750578	0,0083782	0,3220931	0,5903639	0,0392035	0,0165471	0,9477197	0,0310750	0,0748902
860	0,9706135	0,9618006	0,0345096	0,0757008	0,0196685	1,0298192	0,9729495	0,9262875	0,2751228	0,1211530	0,7846604	0,7233541	0,9329800	1,1007805	0,8143147	0,7425230	0,3159098	0,4709617	0,6763314	0,8601694	0,8672408	0,1545837	0,9265308	0,1824637	0,1650538	0,7075585	0,8341110	0,6748704	0,5565583	0,3803247	0,3062194	0,6595411	0,3886523	0,0733895	0,9132034	0,4090450	0,4351429	0,5342933	0,0081118	0,4258087	0,6592143	0,5016970	0,1506108	0,4495941	0,0581676	0,5906745	0,1431805	0,0609215	0,8342684	0,0761537	0,4999088	0,0185911	0,0630551	0,0703668	0,3254086	0,7875388	0,0043895	0,2720782	0,5728990	0,0615371	0,0123366	1,0101062	0,0244251	0,0570423
880	0,9752474	1,0099208	0,0185564	0,0956568	0,0136249	0,9934217	0,8681164	0,8724067	0,2630469	0,1514829	0,8042808	0,7430979	0,9146750	1,0762148	0,8339895	0,6879354	0,3043729	0,4373036	0,6948304	0,8575202	0,9156942	0,1508115	0,8870720	0,1766679	0,2151052	0,6423362	0,8984888	0,6541398	0,5680097	0,4129948	0,3121792	0,6555714	0,3320100	0,0768188	0,8876193	0,4269462	0,4878564	0,4735477	0,0134274	0,4296420	0,6419638	0,5028449	0,1440011	0,4409994	0,0603449	0,6093270	0,1325896	0,0579619	0,8585024	0,0600519	0,4888690	0,0069143	0,0777266	0,0912111	0,2500635	0,8123374	0,0076956	0,2375287	0,5587939	0,0342417	0,0143831	1,0201665	0,0273965	0,0536074
900	0,9518639	1,0203666	0,0246517	0,1104685	0,0157569	0,9626142	0,9017523	0,8566539	0,3191145	0,1385150	0,8250691	0,7956770	0,8417454	0,9488152	0,7909748	0,6684250	0,2853123	0,3848339	0,6502611	0,8483863	0,9179676	0,1617766	1,0209933	0,1732025	0,2357902	0,6183259	0,8870081	0,7756467	0,5816014	0,4280274	0,3132171	0,6413861	0,3100844	0,0877636	0,8285585	0,4014963	0,4987333	0,4490678	0,0111227	0,4995632	0,6188238	0,5128779	0,1340109	0,4186554	0,0622938	0,5917006	0,1082043	0,0398926	0,8113189	0,0398372	0,3617059	0,0054494	0,0719278	0,0912078	0,1915442	0,8518942	0,0097016	0,1897330	0,5562741	0,0431367	0,0097138	1,0139010	0,0204860	0,0335938
920	1,0608229	1,0785291	0,0393237	0,1305156	0,0138010	0,9759687	0,9656928	0,8857719	0,2727599	0,1334924	0,8129708	0,7523052	0,8133460	1,0025896	0,8330842	0,6083451	0,3174854	0,4333673	0,5851722	0,8478817	0,9202361	0,1607096	0,9233024	0,1698855	0,2071102	0,5731218	0,8657280	0,7847249	0,5008293	0,4269851	0,3390114	0,6632714	0,3295710	0,1011163	0,8327476	0,3865099	0,4620467	0,4508714	0,0072850	0,4903812	0,5914544	0,5094531	0,1319275	0,3677072	0,0766174	0,5322927	0,0869085	0,0433615	0,8009973	0,0493095	0,3046616	0,0103751	0,0729706	0,0817609	0,1333954	0,8518478	0,0064879	0,1222734	0,5246773	0,0473524	0,0117572	1,0108680	0,0087579	0,0332650
940	1,0462911	1,0820690	0,0421799	0,1172498	0,0156103	1,0753185	0,9707268	0,8918846	0,2795209	0,1221158	0,7685531	0,7668790	0,8466791	0,9257323	0,8384306	0,6272582	0,3725306	0,4680958	0,5700975	0,9558134	0,9144157	0,1333189	0,9521020	0,1952148	0,2118262	0,7208467	0,8352941	0,7610243	0,5404060	0,4222948	0,3031577	0,6551931	0,3325759	0,0928430	0,7133023	0,3772971	0,4308880	0,4364567	0,0057755	0,4682846	0,6536373	0,5361393	0,1085027	0,3732756	0,0718376	0,5717338	0,0785869	0,0279645	0,7505655	0,0462297	0,2302778	0,0005757	0,0718695	0,0855966	0,0914108	0,8781081	0,0135117	0,1024414	0,5513288	0,0509880	0,0135641	0,9729473	0,0077590	0,0470074
960	0,9892911	1,0598842	0,0333026	0,1155749	0,0110610	0,9877857	0,9957452	0,8382955	0,2587427	0,1223852	0,7745815	0,7468977	0,7748118	0,9582596	0,8852936	0,6302969	0,3151139	0,4787476	0,6156518	0,9632214	0,8620314	0,1266303	0,9280535	0,1991570	0,2604444	0,6746976	0,7370128	0,7331098	0,5369981	0,4402275	0,3025952	0,6470003	0,3115010	0,0847325	0,6150610	0,3652478	0,4320284	0,4714096	0,0123052	0,4640263	0,6163809	0,5381651	0,0946747	0,3696115	0,0621621	0,5856450	0,0658895	0,0234344	0,7590145	0,0573916	0,2076468	0,0010277	0,0662646	0,0784011	0,0760669	0,8129153	0,0217538	0,0922097	0,5572219	0,0475707	0,0187427	0,9939223	0,0113871	0,0358400
980	0,9671119	0,9977391	0,0392462	0,1241603	0,0161219	0,9622140	1,0312198	0,8469142	0,2608428	0,1325865	0,7723814	0,7474175	0,7227149	1,0232528	0,9018260	0,6681471	0,3019925	0,4010631	0,6891912	1,0175258	0,8873633	0,1544606	0,8359156	0,1738168	0,2551855	0,7128287	0,8321377	0,8010610	0,5003549	0,4535633	0,2853736	0,6494060	0,3326482	0,0923006	0,5894638	0,3774082	0,4550111	0,4900204	0,0068141	0,4836565	0,5871134	0,5367377	0,1397605	0,3117893	0,0621611	0,5985027	0,0688049	0,0289989	0,8023075	0,0620708	0,1853296	0,0123585	0,0768101	0,0652452	0,0808870	0,9413370	0,0124681	0,1060262	0,5559678	0,0370240	0,0163154	0,9405023	0,0136886	0,0392524
1000	0,9824173	0,9741082	0,0384629	0,1050921	0,0212462	0,9742092	1,0272807	0,8880039	0,2744069	0,1440591	0,8302363	0,7499831	0,7450045	0,9915843	0,9440605	0,7286805	0,2945035	0,3735150	0,6943484	1,0253551	0,9420726	0,1460003	0,9096395	0,1918135	0,2231928	0,6849897	0,8641872	0,7872861	0,5224329	0,4877183	0,2708860	0,6511135	0,3321759	0,0879467	0,6305136	0,3420088	0,4437254	0,4675644	0,0114710	0,4751798	0,6362854	0,6090500	0,1580430	0,3648930	0,0633260	0,6066030	0,0803996	0,0497515	0,8063608	0,0609359	0,1591821	0,0129869	0,0668075	0,0614959	0,0653095	0,8317209	0,0210039	0,1034356	0,5174400	0,0317827	0,0095845	0,9556174	0,0074045	0,0408842
1020	0,9994232	1,0669918	0,0327964	0,0785576	0,0272541	1,0258018	1,0375724	0,9425849	0,2969565	0,1476453	0,7991726	0,7878955	0,7713882	0,9809781	0,9662493	0,7694214	0,3041159	0,3999829	0,6536186	0,9953402	0,9342471	0,1599293	0,8395198	0,1936835	0,2001528	0,7256512	0,8893696	0,7337468	0,5040310	0,4438487	0,2832751	0,6472663	0,3138492	0,0738727	0,6996576	0,3087512	0,4733180	0,5457087	0,0158532	0,4749942	0,6411907	0,5068150	0,1078369	0,3632274	0,0596728	0,5699621	0,0735525	0,0519495	0,8182962	0,0652790	0,1842641	0,0147879	0,0855724	0,0644059	0,0597605	0,8196784	0,0187454	0,1009608	0,4962992	0,0280719	0,0070412	1,0441808	0,0113010	0,0488463
1040	0,9055263	0,9757920	0,0399850	0,0823182	0,0114628	1,0487268	0,9946848	0,8219343	0,3105615	0,1404693	0,7991644	0,7186897	0,7333070	0,9975129	0,9106397	0,8151014	0,3028744	0,4248470	0,6149536	0,9771655	0,9101727	0,1514754	0,9685238	0,1930847	0,2359716	0,6774349	0,8297185	0,7092960	0,4520867	0,4941680	0,2899557	0,6493521	0,3015761	0,0802484	0,6970371	0,3005485	0,4720032	0,5383377	0,0175584	0,5322327	0,6654831	0,5202102	0,1256157	0,3613862	0,0567039	0,6163839	0,0609806	0,0625238	0,8377899	0,0492116	0,2846552	0,0092268	0,0626523	0,0756628	0,0690577	0,7938813	0,0069315	0,1206616	0,4809053	0,0439434	0,0063880	1,0096135	0,0086696	0,0405366
1060	0,9100679	1,0188876	0,0376573	0,0832667	0,0109545	0,9035781	1,0073277	0,8268082	0,3114972	0,1351144	0,7700227	0,7323267	0,7026961	0,9886771	0,9049122	0,8265964	0,3633163	0,4430345	0,6329997	1,0113691	0,8834316	0,1528688	0,8970352	0,1924127	0,1878359	0,7030278	0,8406815	0,7157447	0,5013285	0,4770105	0,2720616	0,6762004	0,2646170	0,0709262	0,6873895	0,3003501	0,5057421	0,5011808	0,0180964	0,4837649	0,6682978	0,5018241	0,1304491	0,3674011	0,0650181	0,5869314	0,0490130	0,0462849	0,7669165	0,0485248	0,2859937	0,0085275	0,0577093	0,0689647	0,0537751	0,7908379	0,0063484	0,1260418	0,5105673	0,0236690	0,0015612	0,9971692	0,0128027	0,0341129
1080	0,9631605	0,9508154	0,0438343	0,0598454	0,0105345	0,9814298	1,0556484	0,8887359	0,3113342	0,1509602	0,7814011	0,7590364	0,7826935	0,9859033	0,8972838	0,8406619	0,3190581	0,4339993	0,6791659	0,9887300	0,9378619	0,1323159	0,9041433	0,2262729	0,1813245	0,7306392	0,8404432	0,7646657	0,4736672	0,4566230	0,3145282	0,6908841	0,2274883	0,0686376	0,5714836	0,3171333	0,5192218	0,5227226	0,0214444	0,5356168	0,7197072	0,4835636	0,1365968	0,3997377	0,0486033	0,5806803	0,0519333	0,0457737	0,7291967	0,0485269	0,1995743	0,0055250	0,0667284	0,0560084	0,0484496	0,8409631	0,0112087	0,0922183	0,4830259	0,0289701	0,0022591	1,0035559	0,0142302	0,0441511
1100	0,9807097	0,9628579	0,0538251	0,0756214	0,0136288	0,9929573	1,0398404	0,8453473	0,3159359	0,1514582	0,7310771	0,7303229	0,8852824	0,9536129	0,9191661	0,7906422	0,3096132	0,3557061	0,7143955	0,9967414	0,8856578	0,1549300	0,9331125	0,2272596	0,1723310	0,6081006	0,8035051	0,7824072	0,4716573	0,4349127	0,3298777	0,6913182	0,2382699	0,0921688	0,4652668	0,3501895	0,4781407	0,5503647	0,0290364	0,5678758	0,6801398	0,4679187	0,1353912	0,3972794	0,0618035	0,6010624	0,0458366	0,0352255	0,7609676	0,0489358	0,1714290	0,0028085	0,0652246	0,0419291	0,0314754	0,7552660	0,0069283	0,0571252	0,5317336	0,0221090	0,0081923	1,0048870	0,0137529	0,0365957

0	1,0062814	1,0169044	0,0422070	0,0669971	0,0144540	0,9886362	0,9618862	0,8988769	0,2706394	0,1567618	0,9106160	0,8278837	0,8382947	1,0519822	0,9188568	0,6935271	0,2916850	0,4290985	0,6683200	1,0789961	0,8771734	0,1300641	0,9299813	0,1839428	0,1800015	0,7079835	0,8261498	0,7877514	0,5657048	0,4368676	0,2944095	0,6749891	0,2630156	0,0825603	0,3915106	0,4336741	0,4533531	0,5488036	0,0181028	0,4696877	0,6499490	0,4572823	0,0900426	0,4091971	0,0575582	0,6474046	0,0652703	0,0156761	0,8254854	0,0313341	0,0792152	0,0071433	0,0618771	0,0478915	0,0210982	0,7676597	0,0080624	0,0474640	0,5728889	0,0414464	0,0075589	0,9081279	0,0300831	0,0281468
20	0,7235841	0,4750739	0,0248239	0,0733776	0,0043998	0,9736925	0,8397071	0,8545043	0,2299493	0,1128513	0,8319049	0,8063689	0,8369617	0,9399779	0,8223598	0,7019340	0,2758802	0,4612085	0,6276586	1,0036619	0,9495813	0,1383113	0,9019122	0,3635700	0,2368638	0,7168420	0,7763246	0,7713372	0,4936143	0,4215866	0,3734766	0,6342473	0,3285679	0,0807572	0,6578272	0,4856079	0,4964135	0,5481221	0,4200801	0,5866317	0,7174755	0,6335541	0,2441737	0,4289052	0,0940802	0,7268907	0,0653512	0,0333923	0,8345197	0,1448205	0,1489462	0,1287108	0,0570026	0,0573162	0,0261921	0,8791679	0,0063433	0,0609278	0,5761781	0,0398050	0,0055554	1,0308091	0,2768030	0,1135531
40	0,4838227	0,2858474	0,0394925	0,0591223	0,0105357	1,0160794	0,8315260	0,8860178	0,1823611	0,1065399	0,8182900	0,7759176	0,8269501	0,9941480	0,8174872	0,7085091	0,3362404	0,4509671	0,5680106	0,9229121	0,9894584	0,1357724	0,8950397	0,4502487	0,2184737	0,7272915	0,8672748	0,7309996	0,5186217	0,4244096	0,3470257	0,6443023	0,3533518	0,1036227	0,7301188	0,5319941	0,5314141	0,5654818	0,5432228	0,5681887	0,6908371	0,6331418	0,2334309	0,4268859	0,1060188	0,8304127	0,0677900	0,0347276	0,8921828	0,2205840	0,1199272	0,1936545	0,0495770	0,0463698	0,0231317	1,0089636	0,0139366	0,0587063	0,5738138	0,0522462	0,0032846	0,9983712	0,3979738	0,1523212
60	0,3112625	0,1901099	0,0239351	0,0617129	0,0074203	0,9674533	0,8054039	0,8659516	0,2110677	0,1118281	0,9020062	0,7487707	0,8615242	1,0567637	0,9260844	0,6536802	0,3407471	0,4548559	0,5134013	0,9339366	0,9616649	0,1337188	0,9076120	0,4339077	0,1995444	0,6973884	0,9013415	0,8026298	0,4966850	0,4547829	0,2932274	0,6954376	0,3209827	0,0989091	0,6897002	0,5779545	0,5084685	0,5441434	0,5433186	0,5380120	0,6749221	0,5997437	0,2244515	0,4148788	0,1355843	0,9058195	0,0583628	0,0316339	0,9103483	0,2509459	0,1106307	0,2348982	0,0531631	0,0514980	0,0223027	0,9809736	0,0091669	0,0568339	0,5583123	0,0512073	0,0049437	1,0051722	0,5158734	0,1599832
80	0,2314925	0,1233079	0,0409939	0,0695973	0,0546541	0,8567539	0,7114768	0,9131508	0,2479898	0,0985986	0,9041851	0,8678067	0,8301610	0,9990205	0,9046306	0,7409926	0,2743593	0,4748873	0,5618017	0,9132965	1,0165342	0,1167099	0,9019411	0,4457196	0,2293173	0,6728920	0,9112643	0,7591406	0,5230582	0,4473519	0,2773033	0,6067941	0,2974609	0,0994666	0,6935409	0,5889080	0,4685392	0,4694463	0,5955109	0,4595857	0,6941207	0,6059276	0,2156497	0,4625380	0,1390487	0,9818130	0,0512096	0,0253984	0,8417234	0,2927787	0,0809040	0,2174201	0,0578457	0,0720123	0,0152858	0,9265606	0,0090950	0,0517084	0,6092561	0,0459618	0,0054362	0,9346339	0,4951964	0,1667190
100	0,1975486	0,0978471	0,0254286	0,0764782	0,1607781	0,8857848	0,7433972	0,9079415	0,2675039	0,1224288	0,8972641	0,8808504	0,8601174	1,0066683	0,9822960	0,7537714	0,3113071	0,4414201	0,5760154	0,9862799	0,9932116	0,1407199	0,8365701	0,4706409	0,2297134	0,7737184	0,9245461	0,7371526	0,5527160	0,4619926	0,2720204	0,6482666	0,2891844	0,0857420	0,7881642	0,5879486	0,4544986	0,3967555	0,5639638	0,4089429	0,7242075	0,5387002	0,2354083	0,4546922	0,1580248	0,9892181	0,0454029	0,0253643	0,8246417	0,3120672	0,0944062	0,2112458	0,0507560	0,0701429	0,0183165	0,9398736	0,0152928	0,0450419	0,5877211	0,0252819	0,0036348	0,9311305	0,4943290	0,1839946
120	0,1471168	0,0864111	0,0220416	0,0610348	0,2262622	0,9784841	0,6856394	0,8850188	0,3135182	0,1336002	0,9018903	0,9324181	0,8260534	0,9898890	0,9148068	0,7272623	0,3155720	0,4469709	0,5710835	1,0342060	0,9786880	0,1686771	0,7579106	0,4651180	0,2358212	0,8435445	0,9754608	0,7756677	0,5588796	0,4590357	0,2812137	0,6969218	0,2762421	0,0979675	0,8900042	0,6105199	0,4871815	0,3054219	0,6062686	0,3629370	0,6753626	0,5128039	0,2572654	0,4481215	0,1643895	0,9740799	0,0500478	0,0339493	0,8303698	0,3237338	0,1729648	0,1917984	0,0784140	0,0716538	0,0146640	0,9492596	0,0136275	0,0424171	0,5174338	0,0294203	0,0085156	0,9192696	0,5309510	0,2120993
140	0,1452473	0,0916830	0,0178761	0,0559963	0,3199195	1,0097925	0,7096561	0,9026006	0,2848810	0,1098384	0,8712574	0,9433359	0,8130808	1,0270374	0,9341517	0,7559344	0,3444217	0,3998080	0,5935423	0,9993904	0,9357110	0,1879178	0,8413006	0,3950645	0,1983364	0,7846358	0,9263995	0,7714616	0,5532314	0,4691743	0,2489814	0,7017241	0,3178724	0,0896871	0,9176000	0,6059476	0,4796759	0,2109308	0,5533620	0,3021112	0,6704098	0,4468725	0,2811947	0,3800905	0,1608056	0,9110451	0,0509657	0,0890066	0,8649657	0,2837739	0,3348462	0,1777051	0,0948952	0,0496658	0,0182507	0,9240994	0,0038491	0,0290896	0,4898777	0,0420506	0,0126402	0,8781017	0,5417621	0,1856386
160	0,1282394	0,0901540	0,0225093	0,0470973	0,3514357	0,9504703	0,7125956	0,8902088	0,3068162	0,1217028	0,8358458	0,9971508	0,7612731	0,9326112	0,9801851	0,7352188	0,2902365	0,4037510	0,6417650	0,9534719	0,8979641	0,1699645	0,8700384	0,4778177	0,2319527	0,7282313	0,9502057	0,7561136	0,5350084	0,4792767	0,2661002	0,6651912	0,4211285	0,0816844	0,9561625	0,6180223	0,3990497	0,1908149	0,6382270	0,2602141	0,6173515	0,3879531	0,2977083	0,3279664	0,1563432	0,9225096	0,0479922	0,1102364	0,9051357	0,3265506	0,4809604	0,2600209	0,0955463	0,0646499	0,0439881	0,9284957	0,0103043	0,0215260	0,4987420	0,0545153	0,0085425	0,9186478	0,5226121	0,2008967
180	0,1328152	0,0831534	0,0273056	0,0472908	0,3440953	0,9542216	0,6987326	0,8749761	0,2901860	0,1024316	0,7899240	1,0648368	0,7744018	0,9261329	0,9476080	0,7272450	0,2950352	0,4136573	0,5847247	0,9497596	0,8388406	0,1969647	0,9358082	0,4507474	0,2412325	0,7311973	1,0118164	0,7696486	0,5591689	0,4966081	0,3043489	0,6207479	0,4745264	0,0795799	0,9966821	0,6157432	0,4163446	0,2042456	0,5656551	0,2561640	0,6049077	0,4215399	0,3236902	0,3546659	0,1579625	0,8786381	0,0483170	0,1611677	0,7524735	0,3359279	0,5989508	0,3965013	0,0813759	0,0812894	0,0621299	0,9369314	0,0136725	0,0133365	0,4929284	0,0406579	0,0104993	1,0281521	0,4989879	0,2151254
