"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
520	1,0000000	0,3710371	0,0043718	0,2320050	0,9999961	0,9446779	0,9716732	0,6055711	0,9390588	0,3216991	0,9852308	0,2792101	0,0055424	0,7408851	0,4789844	0,6473422	0,6152787	0,2549661	0,1098937	0,8822435	0,9691129	0,9623140	0,0734540	0,5044681	0,5152874	0,3407633	0,0218357	0,3446550	0,2816441	0,9981912	0,0736422	0,5115047	0,8928359	0,5773679	0,9004254	0,7709938	0,9066660	0,9798432	0,6954938	0,9991818	0,9996482	0,9998741	0,0000054	0,2926518	0,9901902	0,9950427	0,0329052	0,2822350	0,2137213	0,6264842	0,0288351	0,1981158	0,8869519	0,0003425	0,2360513	0,9887719	0,9709416	0,5110903	0,7388187	0,1617415	0,6534776	0,1184519	0,3882676	0,7738516
540	1,0000000	0,3710371	0,0043718	0,2320050	0,9999961	0,9446777	0,9716742	0,6055710	0,9390758	0,3216983	0,9852300	0,2792101	0,0055424	0,7408800	0,4791447	0,6473422	0,6152813	0,2549655	0,1098937	0,8822453	0,9691643	0,9623199	0,0734524	0,5047682	0,5151994	0,3408299	0,0218492	0,3446596	0,2816636	0,9984129	0,0741709	0,5122265	0,8929008	0,5777947	0,9005820	0,7709957	0,9066669	0,9798435	0,6954956	0,9991820	0,9996482	0,9998828	0,0000053	0,2926509	0,9901904	0,9950498	0,0329052	0,2827052	0,2137204	0,6264912	0,0288341	0,1981134	0,8869521	0,0003309	0,2360502	0,9887799	0,9709453	0,5110956	0,7391121	0,1617490	0,6565113	0,1184519	0,3882647	0,7738516
560	1,0000000	0,3710371	0,0043718	0,2320050	0,9999961	0,9446776	0,9716748	0,6055710	0,9390866	0,3216978	0,9852294	0,2792101	0,0055424	0,7408766	0,4792661	0,6473422	0,6152837	0,2549652	0,1098937	0,8822469	0,9692000	0,9623238	0,0734513	0,5050007	0,5151319	0,3408814	0,0218595	0,3446626	0,2816777	0,9985692	0,0745930	0,5127844	0,8929517	0,5781254	0,9006998	0,7709970	0,9066676	0,9798437	0,6954971	0,9991821	0,9996483	0,9998889	0,0000052	0,2926503	0,9901905	0,9950551	0,0329052	0,2830651	0,2137198	0,6264957	0,0288335	0,1981118	0,8869523	0,0003223	0,2360494	0,9887854	0,9709476	0,5110996	0,7393364	0,1617542	0,6588693	0,1184519	0,3882622	0,7738516
580	1,0000000	0,3710371	0,0043718	0,2950798	0,9999960	0,9446677	0,9677549	0,5463592	0,9279557	0,3796681	0,9791001	0,2792101	0,0055424	0,7682134	0,4510649	0,6473422	0,6311442	0,2588920	0,1098933	0,8822482	0,9692199	0,9623173	0,0734505	0,5052603	0,5150973	0,3407844	0,0218496	0,3441759	0,2816708	0,9986769	0,0747615	0,5128845	0,8612776	0,5781234	0,8678546	0,7709980	0,9021533	0,9798440	0,6954983	0,9958247	0,9995816	0,9951805	0,0014425	0,2926500	0,9901134	0,9950415	0,0329052	0,2830089	0,2171373	0,5721953	0,0350946	0,2346100	0,8869524	0,0022908	0,2360489	0,9887867	0,9602211	0,5075945	0,6980696	0,1544987	0,6599675	0,1184519	0,3882602	0,7738515
600	1,0000000	0,3710371	0,0043718	0,3807605	0,9999958	0,9445809	0,9600587	0,4662212	0,8847934	0,4876288	0,9692476	0,2792101	0,0055424	0,8172576	0,3913193	0,6473422	0,6641432	0,2663205	0,1098892	0,8822493	0,9691801	0,9622393	0,0734506	0,5058909	0,5153099	0,3396729	0,0217032	0,3403866	0,2815045	0,9987259	0,0734197	0,5097541	0,8019408	0,5757212	0,7976966	0,7709980	0,8938219	0,9798442	0,6954995	0,9896226	0,9994415	0,9852346	0,0041659	0,2926524	0,9899707	0,9948612	0,0329052	0,2798405	0,2236293	0,4692073	0,0459370	0,2985424	0,8869509	0,0065948	0,2360496	0,9887546	0,9388712	0,5003852	0,6140983	0,1399585	0,6529547	0,1184519	0,3882584	0,7738502
620	1,0000000	0,3710371	0,0043718	0,4254263	0,9999957	0,9443721	0,9520348	0,4165466	0,7997681	0,5833657	0,9611604	0,2792101	0,0055424	0,8638816	0,3233707	0,6473422	0,7005756	0,2729234	0,1098792	0,8822505	0,9689803	0,9620471	0,0734542	0,5065235	0,5162190	0,3372630	0,0213694	0,3325695	0,2810327	0,9986646	0,0695719	0,5003026	0,7439091	0,5686612	0,7165759	0,7709941	0,8857156	0,9798449	0,6955008	0,9835692	0,9992801	0,9739890	0,0068945	0,2926681	0,9898314	0,9942898	0,0329052	0,2705248	0,2301588	0,3657454	0,0559283	0,3577378	0,8869424	0,0116451	0,2360556	0,9886028	0,9159578	0,4924739	0,5191579	0,1244042	0,6267580	0,1184519	0,3882570	0,7738428
640	1,0000000	0,3710371	0,0043718	0,4364203	0,9999955	0,9440668	0,9450482	0,3972553	0,6960332	0,6382828	0,9557195	0,2792101	0,0055424	0,9012049	0,2586468	0,6473422	0,7339296	0,2770589	0,1098645	0,8822519	0,9684248	0,9617626	0,0734656	0,5064404	0,5182147	0,3342257	0,0209241	0,3227442	0,2802400	0,9983722	0,0636723	0,4846403	0,6971192	0,5566459	0,6377796	0,7709813	0,8791379	0,9798464	0,6955028	0,9786312	0,9991224	0,9633593	0,0091756	0,2927130	0,9897179	0,9930874	0,0329052	0,2545156	0,2356503	0,2788780	0,0637390	0,4038558	0,8869190	0,0166017	0,2360735	0,9881871	0,8952194	0,4852215	0,4270975	0,1104606	0,5757902	0,1184519	0,3882557	0,7738238
660	1,0000000	0,3710371	0,0043718	0,4324585	0,9999954	0,9437199	0,9394686	0,3942851	0,6014252	0,6546127	0,9524283	0,2792101	0,0055424	0,9289118	0,2020955	0,6473422	0,7617186	0,2787900	0,1098475	0,8822540	0,9670712	0,9614362	0,0734887	0,5054729	0,5214473	0,3312956	0,0204656	0,3130491	0,2792075	0,9975580	0,0568383	0,4655458	0,6630487	0,5410511	0,5676277	0,7709550	0,8742479	0,9798492	0,6955059	0,9749329	0,9989806	0,9541431	0,0109228	0,2927991	0,9896331	0,9909383	0,0329052	0,2334647	0,2398976	0,2119321	0,0694301	0,4370912	0,8868761	0,0210648	0,2361084	0,9873601	0,8779249	0,4791265	0,3449467	0,0989624	0,5049316	0,1184519	0,3882545	0,7737909
680	1,0000000	0,3710371	0,0043718	0,4256030	0,9999954	0,9433818	0,9352322	0,3959306	0,5288627	0,6497566	0,9505903	0,2792101	0,0055424	0,9487742	0,1551919	0,6473422	0,7835520	0,2788934	0,1098308	0,8822567	0,9638477	0,9611151	0,0735253	0,5040026	0,5258003	0,3288877	0,0200585	0,3047048	0,2780481	0,9954908	0,0500635	0,4462846	0,6399782	0,5239187	0,5084817	0,7709133	0,8707961	0,9798533	0,6955103	0,9722977	0,9988598	0,9465490	0,0121938	0,2929282	0,9895729	0,9873579	0,0329052	0,2099885	0,2430332	0,1628528	0,0734331	0,4600589	0,8868147	0,0248846	0,2361614	0,9860390	0,8642039	0,4742608	0,2760740	0,0899251	0,4253037	0,1184519	0,3882534	0,7737459
700	1,0000000	0,3710371	0,0043718	0,4207740	0,9999953	0,9430842	0,9321193	0,3973525	0,4794880	0,6393824	0,9496467	0,2792101	0,0055424	0,9628835	0,1176386	0,6473422	0,8000117	0,2782182	0,1098159	0,8822601	0,9561628	0,9608298	0,0735743	0,5025474	0,5309523	0,3271227	0,0197289	0,2980918	0,2768655	0,9903210	0,0439540	0,4291455	0,6253717	0,5071168	0,4604668	0,7708574	0,8684415	0,9798583	0,6955161	0,9704799	0,9987611	0,9404976	0,0130873	0,2930921	0,9895316	0,9815742	0,0329052	0,1866032	0,2452848	0,1280212	0,0761962	0,4755485	0,8867398	0,0280464	0,2362298	0,9842509	0,8536912	0,4705064	0,2212161	0,0830363	0,3472363	0,1184519	0,3882521	0,7736940
720	1,0000000	0,3710371	0,0043718	0,4186457	0,9999953	0,9428408	0,9298833	0,3978450	0,4489293	0,6316067	0,9492199	0,2792101	0,0055424	0,9730080	0,0883331	0,6473422	0,8120324	0,2773885	0,1098035	0,8822640	0,9381980	0,9605945	0,0736328	0,5014729	0,5364772	0,3259453	0,0194779	0,2931032	0,2757370	0,9776479	0,0387701	0,4151604	0,6168358	0,4919284	0,4225556	0,7707908	0,8668743	0,9798640	0,6955228	0,9692538	0,9986830	0,9357882	0,0137004	0,2932770	0,9895039	0,9723792	0,0329052	0,1651513	0,2468747	0,1038539	0,0780843	0,4858435	0,8866586	0,0306027	0,2363082	0,9821344	0,8458485	0,4676786	0,1793226	0,0778935	0,2771433	0,1184519	0,3882507	0,7736405
740	1,0000000	0,3710371	0,0043718	0,4182682	0,9999952	0,9426528	0,9283034	0,3978533	0,4313189	0,6282208	0,9490756	0,2792101	0,0055424	0,9804120	0,0659055	0,6473422	0,8205855	0,2767385	0,1097937	0,8822683	0,8994532	0,9604105	0,0736967	0,5009252	0,5419506	0,3252242	0,0192949	0,2894361	0,2747112	0,9488520	0,0345482	0,4044379	0,6124303	0,4790009	0,3932461	0,7707181	0,8658502	0,9798699	0,6955302	0,9684406	0,9986228	0,9321871	0,0141135	0,2934676	0,9894856	0,9579626	0,0329052	0,1466668	0,2479863	0,0873602	0,0793675	0,4926267	0,8865779	0,0326335	0,2363906	0,9798942	0,8401230	0,4655869	0,1484063	0,0741108	0,2177645	0,1184519	0,3882490	0,7735901
760	1,0000000	0,3710371	0,0043718	0,4185886	0,9999952	0,9425140	0,9272006	0,3977529	0,4214846	0,6279255	0,9490765	0,2792101	0,0055424	0,9859012	0,0490018	0,6473422	0,8265353	0,2763681	0,1097863	0,8822728	0,8288532	0,9602711	0,0737620	0,5008845	0,5470303	0,3248157	0,0191654	0,2867617	0,2738127	0,8932252	0,0312072	0,3965929	0,6107011	0,4684853	0,3709547	0,7706439	0,8651906	0,9798757	0,6955378	0,9679079	0,9985776	0,9294706	0,0143880	0,2936509	0,9894738	0,9357953	0,0329052	0,1314979	0,2487590	0,0762430	0,0802374	0,4970735	0,8865029	0,0342255	0,2364715	0,9777305	0,8360190	0,4640614	0,1262127	0,0713585	0,1694282	0,1184519	0,3882471	0,7735457
780	1,0000000	0,3710371	0,0043718	0,4189806	0,9999952	0,9424156	0,9264381	0,3976802	0,4158395	0,6288792	0,9491446	0,2792101	0,0055424	0,9899736	0,0364160	0,6473422	0,8305897	0,2762386	0,1097809	0,8822773	0,7269972	0,9601581	0,0738252	0,5012420	0,5514961	0,3245981	0,0190759	0,2847999	0,2730482	0,8072181	0,0286178	0,3910617	0,6106094	0,4602217	0,3542199	0,7705723	0,8647708	0,9798810	0,6955453	0,9675624	0,9985443	0,9274434	0,0145683	0,2938174	0,9894663	0,9027356	0,0329052	0,1195240	0,2492944	0,0688216	0,0808264	0,4999807	0,8864369	0,0354601	0,2365467	0,9757864	0,8331247	0,4629612	0,1106319	0,0693722	0,1311843	0,1184519	0,3882449	0,7735086
800	1,0000000	0,3710371	0,0043718	0,4192223	0,9999952	0,9423484	0,9259149	0,3976465	0,4123387	0,6298616	0,9492375	0,2792101	0,0055424	0,9929630	0,0271379	0,6473422	0,8332989	0,2762593	0,1097771	0,8822815	0,6103447	0,9600098	0,0738837	0,5018608	0,5552504	0,3244843	0,0190150	0,2833357	0,2724129	0,6998628	0,0266420	0,3872808	0,6114386	0,4538973	0,3417882	0,7705061	0,8645063	0,9798857	0,6955525	0,9673402	0,9985202	0,9259440	0,0146856	0,2939619	0,9894615	0,8556146	0,0329052	0,1103641	0,2496647	0,0639051	0,0812250	0,5018788	0,8863813	0,0364096	0,2366136	0,9741327	0,8311133	0,4621752	0,0998892	0,0679476	0,1015567	0,1184519	0,3882425	0,7734791
820	1,0000000	0,3710371	0,0043718	0,4193124	0,9999952	0,9423042	0,9255580	0,3976334	0,4099968	0,6304183	0,9493329	0,2792101	0,0055424	0,9951225	0,0203539	0,6473422	0,8350744	0,2763425	0,1097745	0,8822855	0,4986868	0,9595507	0,0739359	0,5026127	0,5582922	0,3244204	0,0189742	0,2822072	0,2718952	0,5859931	0,0251523	0,3847663	0,6127116	0,4491548	0,3326326	0,7704470	0,8643411	0,9798898	0,6955590	0,9671982	0,9985032	0,9248431	0,0147615	0,2940823	0,9894585	0,7924565	0,0329052	0,1035342	0,2499203	0,0606679	0,0814947	0,5031172	0,8863362	0,0371345	0,2366711	0,9727809	0,8297352	0,4616180	0,0925905	0,0669308	0,0789718	0,1184519	0,3882400	0,7734565
840	1,0000000	0,3710371	0,0043718	0,4193169	0,9999952	0,9422764	0,9253158	0,3976275	0,4083855	0,6305740	0,9494201	0,2792101	0,0055424	0,9966560	0,0154274	0,6473422	0,8362149	0,2764292	0,1097728	0,8822892	0,4040747	0,9575476	0,0739811	0,5033957	0,5606828	0,3243781	0,0189471	0,2812862	0,2714802	0,4779361	0,0240397	0,3831367	0,6141244	0,4456541	0,3259385	0,7703960	0,8642388	0,9798932	0,6955649	0,9671081	0,9984913	0,9240400	0,0148101	0,2941793	0,9894567	0,7139746	0,0329052	0,0985484	0,2500963	0,0585469	0,0816771	0,5039250	0,8863008	0,0376849	0,2367189	0,9717072	0,8288038	0,4612257	0,0876912	0,0662078	0,0619734	0,1184519	0,3882374	0,7734398
860	1,0000000	0,3710371	0,0043718	0,4192934	0,9999952	0,9422598	0,9251521	0,3976237	0,4073016	0,6305155	0,9494945	0,2792101	0,0055424	0,9977282	0,0118705	0,6473422	0,8369317	0,2764911	0,1097717	0,8822924	0,3299398	0,9495793	0,0740190	0,5041395	0,5625152	0,3243453	0,0189293	0,2804617	0,2711522	0,3827674	0,0232149	0,3821076	0,6154961	0,4431015	0,3210742	0,7703531	0,8641759	0,9798960	0,6955701	0,9670512	0,9984831	0,9234573	0,0148412	0,2942550	0,9894556	0,6243508	0,0329052	0,0949723	0,2502173	0,0571629	0,0818004	0,5044515	0,8862738	0,0381006	0,2367575	0,9708721	0,8281833	0,4609512	0,0844355	0,0656952	0,0493104	0,1184519	0,3882348	0,7734279
880	1,0000000	0,3710371	0,0043718	0,4192717	0,9999952	0,9422506	0,9250421	0,3976210	0,4066091	0,6304055	0,9495555	0,2792101	0,0055424	0,9984678	0,0093153	0,6473422	0,8373714	0,2765227	0,1097710	0,8822953	0,2746447	0,9267556	0,0740502	0,5048023	0,5638908	0,3243183	0,0189176	0,2796309	0,2708962	0,3031210	0,0226073	0,3814753	0,6167301	0,4412577	0,3175580	0,7703178	0,8641376	0,9798982	0,6955746	0,9670155	0,9984777	0,9230366	0,0148609	0,2943126	0,9894550	0,5304358	0,0329052	0,0924448	0,2503000	0,0562629	0,0818837	0,5047944	0,8862538	0,0384133	0,2367881	0,9702335	0,8277762	0,4607601	0,0822902	0,0653326	0,0399567	0,1184519	0,3882323	0,7734196
900	1,0000000	0,3710371	0,0043718	0,4192601	0,9999952	0,9422462	0,9249683	0,3976192	0,4061918	0,6303257	0,9496038	0,2792101	0,0055424	0,9989726	0,0074876	0,6473422	0,8376334	0,2765309	0,1097706	0,8822979	0,2346577	0,8849250	0,0740753	0,5053653	0,5649057	0,3242968	0,0189100	0,2786993	0,2706985	0,2388301	0,0221618	0,3810990	0,6177856	0,4399356	0,3150280	0,7702895	0,8641145	0,9799000	0,6955785	0,9669932	0,9984741	0,9227342	0,0148734	0,2943551	0,9894546	0,4396665	0,0329052	0,0906806	0,2503562	0,0556793	0,0819398	0,5050175	0,8862393	0,0386476	0,2368117	0,9697522	0,8275134	0,4606277	0,0808865	0,0650766	0,0330964	0,1184519	0,3882299	0,7734141
920	1,0000000	0,3710371	0,0043718	0,4192566	0,9999952	0,9422446	0,9249191	0,3976183	0,4059515	0,6302922	0,9496411	0,2792101	0,0055424	0,9993141	0,0061852	0,6473422	0,8377840	0,2765258	0,1097704	0,8823001	0,2062957	0,8323552	0,0740951	0,5058260	0,5656439	0,3242809	0,0189051	0,2775909	0,2705473	0,1882896	0,0218366	0,3808836	0,6186557	0,4389930	0,3132149	0,7702671	0,8641007	0,9799014	0,6955817	0,9669794	0,9984718	0,9225177	0,0148813	0,2943858	0,9894544	0,3579805	0,0329052	0,0894619	0,2503942	0,0553017	0,0819777	0,5051621	0,8862291	0,0388227	0,2368296	0,9693945	0,8273471	0,4605365	0,0799737	0,0648961	0,0280951	0,1184519	0,3882277	0,7734106
940	1,0000000	0,3710371	0,0043718	0,4192571	0,9999952	0,9422448	0,9248864	0,3976179	0,4058153	0,6302903	0,9496695	0,2792101	0,0055424	0,9995435	0,0052604	0,6473422	0,8378663	0,2765161	0,1097703	0,8823020	0,1864216	0,7803933	0,0741104	0,5061916	0,5661747	0,3242703	0,0189019	0,2762642	0,2704326	0,1493463	0,0216000	0,3807669	0,6193529	0,4383239	0,3119202	0,7702497	0,8640926	0,9799024	0,6955844	0,9669709	0,9984703	0,9223634	0,0148862	0,2944073	0,9894543	0,2887576	0,0329052	0,0886275	0,2504196	0,0550579	0,0820031	0,5052557	0,8862221	0,0389531	0,2368429	0,9691319	0,8272442	0,4604739	0,0793832	0,0647690	0,0244678	0,1184519	0,3882256	0,7734084
960	1,0000000	0,3710371	0,0043718	0,4192586	0,9999952	0,9422457	0,9248648	0,3976179	0,4057360	0,6303008	0,9496907	0,2792101	0,0055424	0,9996969	0,0046056	0,6473422	0,8379082	0,2765073	0,1097703	0,8823036	0,1726006	0,7357688	0,0741221	0,5064747	0,5665530	0,3242638	0,0188998	0,2747267	0,2703464	0,1198032	0,0214284	0,3807086	0,6198993	0,4378506	0,3109985	0,7702364	0,8640879	0,9799033	0,6955867	0,9669658	0,9984695	0,9222537	0,0148893	0,2944219	0,9894543	0,2328980	0,0329052	0,0880604	0,2504363	0,0549007	0,0820201	0,5053159	0,8862175	0,0390501	0,2368527	0,9689416	0,8271824	0,4604312	0,0790029	0,0646796	0,0218490	0,1184519	0,3882237	0,7734072
980	1,0000000	0,3710371	0,0043718	0,4192597	0,9999952	0,9422471	0,9248506	0,3976180	0,4056868	0,6303110	0,9497063	0,2792101	0,0055424	0,9997990	0,0041433	0,6473422	0,8379268	0,2765016	0,1097703	0,8823050	0,1630345	0,7005456	0,0741308	0,5066894	0,5668208	0,3242604	0,0188985	0,2730372	0,2702820	0,0976680	0,0213042	0,3806838	0,6203195	0,4375167	0,3103443	0,7702264	0,8640853	0,9799039	0,6955885	0,9669627	0,9984690	0,9221760	0,0148912	0,2944316	0,9894543	0,1895392	0,0329052	0,0876775	0,2504472	0,0547996	0,0820315	0,5053544	0,8862145	0,0391220	0,2368596	0,9688051	0,8271467	0,4604022	0,0787591	0,0646167	0,0199657	0,1184519	0,3882220	0,7734066
1000	1,0000000	0,3710371	0,0043718	0,4192603	0,9999952	0,9422485	0,9248413	0,3976183	0,4056547	0,6303166	0,9497177	0,2792101	0,0055424	0,9998667	0,0038177	0,6473422	0,8379328	0,2764990	0,1097704	0,8823062	0,1564332	0,6741863	0,0741372	0,5068496	0,5670095	0,3242589	0,0188977	0,2712912	0,2702341	0,0812501	0,0212146	0,3806771	0,6206378	0,4372815	0,3098810	0,7702190	0,8640839	0,9799044	0,6955901	0,9669608	0,9984687	0,9221211	0,0148925	0,2944377	0,9894544	0,1568852	0,0329052	0,0874202	0,2504542	0,0547345	0,0820390	0,5053788	0,8862127	0,0391753	0,2368645	0,9687080	0,8271272	0,4603825	0,0786032	0,0645726	0,0186161	0,1184519	0,3882205	0,7734064
1020	1,0000000	0,3710371	0,0043718	0,4192604	0,9999952	0,9422498	0,9248353	0,3976185	0,4056331	0,6303181	0,9497259	0,2792101	0,0055424	0,9999116	0,0035889	0,6473422	0,8379324	0,2764986	0,1097704	0,8823072	0,1518862	0,6551459	0,0741419	0,5069675	0,5671422	0,3242583	0,0188971	0,2695946	0,2701988	0,0691744	0,0211500	0,3806794	0,6208757	0,4371162	0,3095537	0,7702136	0,8640832	0,9799047	0,6955913	0,9669597	0,9984686	0,9220825	0,0148932	0,2944414	0,9894544	0,1328540	0,0329052	0,0872481	0,2504585	0,0546928	0,0820440	0,5053942	0,8862117	0,0392146	0,2368679	0,9686396	0,8271176	0,4603694	0,0785039	0,0645416	0,0176520	0,1184519	0,3882192	0,7734063
1040	1,0000000	0,3710371	0,0043718	0,4192603	0,9999952	0,9422509	0,9248314	0,3976187	0,4056189	0,6303174	0,9497318	0,2792101	0,0055424	0,9999412	0,0034283	0,6473422	0,8379292	0,2764994	0,1097705	0,8823080	0,1487579	0,6417241	0,0741453	0,5070532	0,5672355	0,3242581	0,0188968	0,2680381	0,2701729	0,0603550	0,0211035	0,3806856	0,6210516	0,4370001	0,3093230	0,7702097	0,8640829	0,9799050	0,6955924	0,9669591	0,9984686	0,9220554	0,0148937	0,2944434	0,9894544	0,1154721	0,0329052	0,0871334	0,2504611	0,0546660	0,0820473	0,5054037	0,8862111	0,0392437	0,2368702	0,9685915	0,8271137	0,4603606	0,0784408	0,0645198	0,0169651	0,1184519	0,3882181	0,7734064
1060	1,0000000	0,3710371	0,0043718	0,4192602	0,9999952	0,9422519	0,9248290	0,3976189	0,4056100	0,6303162	0,9497360	0,2792101	0,0055424	0,9999608	0,0033159	0,6473422	0,8379252	0,2765005	0,1097705	0,8823087	0,1466072	0,6324258	0,0741476	0,5071150	0,5673010	0,3242580	0,0188966	0,2666813	0,2701539	0,0539524	0,0210700	0,3806930	0,6211805	0,4369187	0,3091606	0,7702070	0,8640829	0,9799052	0,6955932	0,9669588	0,9984686	0,9220365	0,0148940	0,2944444	0,9894545	0,1030589	0,0329052	0,0870573	0,2504626	0,0546488	0,0820495	0,5054095	0,8862109	0,0392651	0,2368717	0,9685580	0,8271130	0,4603548	0,0784009	0,0645045	0,0164770	0,1184519	0,3882171	0,7734066
1080	1,0000000	0,3710371	0,0043718	0,4192602	0,9999952	0,9422527	0,9248274	0,3976191	0,4056046	0,6303154	0,9497389	0,2792101	0,0055424	0,9999737	0,0032374	0,6473422	0,8379213	0,2765013	0,1097705	0,8823093	0,1451294	0,6260650	0,0741492	0,5071592	0,5673471	0,3242579	0,0188964	0,2655498	0,2701401	0,0493282	0,0210461	0,3807000	0,6212740	0,4368616	0,3090465	0,7702051	0,8640829	0,9799054	0,6955939	0,9669586	0,9984686	0,9220233	0,0148941	0,2944447	0,9894545	0,0942753	0,0329052	0,0870067	0,2504634	0,0546378	0,0820509	0,5054130	0,8862109	0,0392808	0,2368726	0,9685348	0,8271139	0,4603510	0,0783756	0,0644938	0,0161310	0,1184519	0,3882162	0,7734068
1100	1,0000000	0,3710371	0,0043718	0,4192602	0,9999952	0,9422533	0,9248265	0,3976193	0,4056014	0,6303151	0,9497410	0,2792101	0,0055424	0,9999823	0,0031825	0,6473422	0,8379179	0,2765019	0,1097706	0,8823098	0,1441142	0,6217541	0,0741503	0,5071906	0,5673795	0,3242577	0,0188963	0,2646406	0,2701301	0,0460036	0,0210289	0,3807061	0,6213414	0,4368216	0,3089665	0,7702038	0,8640831	0,9799055	0,6955945	0,9669585	0,9984687	0,9220141	0,0148942	0,2944447	0,9894546	0,0881002	0,0329052	0,0869733	0,2504638	0,0546307	0,0820518	0,5054150	0,8862110	0,0392924	0,2368732	0,9685187	0,8271155	0,4603485	0,0783596	0,0644863	0,0158861	0,1184519	0,3882155	0,7734069

0	1,0000000	0,3710372	0,0043720	0,4192602	0,9999952	0,9422549	0,9248240	0,3976196	0,4055967	0,6303153	0,9497455	0,2792100	0,0055424	0,9999986	0,0030582	0,6473422	0,8379081	0,2765019	0,1097706	0,8810936	0,1418965	0,6130917	0,0741607	0,5072620	0,5674563	0,3242572	0,0188962	0,2620029	0,2701080	0,0378755	0,0209857	0,3807261	0,6215030	0,4367258	0,3087669	0,7701873	0,8633864	0,9796697	0,6943793	0,9669584	0,9984676	0,9219858	0,0148944	0,2944455	0,9893645	0,0739964	0,0329052	0,0869087	0,2504652	0,0546182	0,0820541	0,5054193	0,8862107	0,0393377	0,2368801	0,9684838	0,8271211	0,4587411	0,0783327	0,0644687	0,0153068	0,1184519	0,3901056	0,7734074
20	1,0000000	0,3545553	0,0043719	0,3771602	0,9999952	0,9422551	0,9248244	0,4041762	0,4055967	0,6303153	0,9497473	0,3005667	0,0485458	0,9999987	0,0030581	0,6302208	0,8134159	0,2765018	0,1097706	0,8621168	0,1682868	0,6401928	0,0741582	0,5072622	0,5906872	0,3242572	0,0486356	0,2619958	0,2701991	0,0490976	0,0209857	0,3807262	0,6215037	0,4367265	0,3193517	0,7701913	0,8633726	0,9796654	0,6944761	0,9669585	0,9984680	0,9267354	0,0148944	0,2671262	0,9903540	0,0739657	0,0643958	0,0869086	0,2504644	0,0546312	0,0820538	0,5054184	0,8862111	0,0393341	0,2368782	0,9697467	0,8300526	0,4588529	0,1607686	0,0651358	0,0153061	0,1676835	0,3900440	0,7846381
40	1,0000000	0,3223980	0,0043719	0,3053192	0,9999952	0,9422554	0,9248247	0,4117319	0,4055967	0,6303153	0,9500124	0,3940275	0,1385750	0,9999987	0,0030600	0,6031171	0,7627066	0,2765017	0,1097707	0,8227893	0,2197019	0,6942304	0,0741564	0,5072623	0,6313312	0,3242572	0,1045877	0,2619931	0,2711276	0,0728534	0,0209856	0,3807264	0,6215042	0,4367274	0,3415043	0,7701941	0,8622204	0,9793018	0,6936860	0,9669586	0,9984684	0,9367549	0,0148944	0,2160631	0,9921538	0,0739480	0,1230638	0,0869085	0,2504639	0,0556927	0,0820536	0,5054178	0,8862114	0,0393315	0,2368768	0,9722404	0,8357756	0,4576431	0,3187384	0,0800186	0,0153056	0,3363534	0,3922209	0,8003612
60	1,0000000	0,2891085	0,0043719	0,2450520	0,9999952	0,9422631	0,9248249	0,4152070	0,4055967	0,6303153	0,9529386	0,5169794	0,2476110	0,9999988	0,0030654	0,5839468	0,7070503	0,2765017	0,1097710	0,7781930	0,2910018	0,7564842	0,0741551	0,5072624	0,6690381	0,3242572	0,1602991	0,2620097	0,2736770	0,0997538	0,0209856	0,3807264	0,6215045	0,4367409	0,3663503	0,7701962	0,8587122	0,9782734	0,6910003	0,9669595	0,9984693	0,9480728	0,0148944	0,1656580	0,9938698	0,0739560	0,1811059	0,0869085	0,2504635	0,0666735	0,0820535	0,5054172	0,8862117	0,0393295	0,2368758	0,9748585	0,8417501	0,4536320	0,4790351	0,1359411	0,0153053	0,5130813	0,3991917	0,8118315
80	1,0000000	0,2603436	0,0043719	0,2062591	0,9999952	0,9423158	0,9248253	0,4160492	0,4055967	0,6303153	0,9605980	0,6332550	0,3683078	0,9999989	0,0030740	0,5750692	0,6562199	0,2765017	0,1097736	0,7343903	0,3859114	0,8161911	0,0741538	0,5072624	0,6985837	0,3242572	0,2066574	0,2620926	0,2778504	0,1252074	0,0209856	0,3807265	0,6215047	0,4368326	0,3897938	0,7701982	0,8523013	0,9765775	0,6859014	0,9669660	0,9984745	0,9587575	0,0148944	0,1241435	0,9952059	0,0740109	0,2299621	0,0869085	0,2504624	0,1083655	0,0820531	0,5054151	0,8862128	0,0393281	0,2368744	0,9771548	0,8471626	0,4461083	0,6147784	0,2329587	0,0153051	0,6562026	0,4122877	0,8189396
