"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
1020	0,8502877	0,2839096	0,0027616	0,2972709	0,8409883	0,6234393	0,6930595	0,2894667	0,3433900	0,4560237	0,6372497	0,7330263	0,7153443	0,9523434	0,0062617	0,4303670	0,6102537	0,2291791	0,1222043	0,7680424	0,6135521	0,6633708	0,0232237	0,4369406	0,4296129	0,1960556	0,0235904	0,2436807	0,2340396	0,0094252	0,0377267	0,2999256	0,3274863	0,3618726	0,2555568	0,6486711	0,5791327	0,6544957	0,5605401	0,7185507	0,7861706	0,5668316	0,0096526	0,1852432	0,7535400	0,1254734	0,4386461	0,0800115	0,1314915	0,7716275	0,0621554	0,4160902	0,6269599	0,0358216	0,1945901	0,5955255	0,7093805	0,2702072	0,0701406	0,5809077	0,0111393	0,7341093	0,2191897	0,6158532
1040	0,7595343	0,3430388	0,0079622	0,3117039	0,9190196	0,7593368	0,7279084	0,3166931	0,2882461	0,5589903	0,8576885	0,7929810	0,5575520	0,8743521	0,0031977	0,4112496	0,7195169	0,2157489	0,1116730	0,7459293	0,7246123	0,6426913	0,0295805	0,3397805	0,3946924	0,2529302	0,0134155	0,1858485	0,1992111	0,0150038	0,0335246	0,3172225	0,3045136	0,3866505	0,2664234	0,6812597	0,5409725	0,8164570	0,6214389	0,7611783	0,5819766	0,7274456	0,0029018	0,2122739	0,6562249	0,0840504	0,3709659	0,0524224	0,1615359	0,6299368	0,0803879	0,4288434	0,6451812	0,0444518	0,2663730	0,6877550	0,6078366	0,3238614	0,0905673	0,7633927	0,0076002	0,6867439	0,2931409	0,4678188
1060	0,8475144	0,2253811	0,0059836	0,3948589	0,6808177	0,7418308	0,7396250	0,2956463	0,3651288	0,4079197	0,7459457	0,7561464	0,6104710	0,8056516	0,0024994	0,4723125	0,6010591	0,1995187	0,0930085	0,7251711	0,6869613	0,8120063	0,0449740	0,3611524	0,4152932	0,2577814	0,0164435	0,2143499	0,2252892	0,0492009	0,0198709	0,2337727	0,4739212	0,3348475	0,2052834	0,5966672	0,6006533	0,8014563	0,5370719	0,7133767	0,6110002	0,7940739	0,0120930	0,2042786	0,8201068	0,1041007	0,4580527	0,0429072	0,1711132	0,7090891	0,1083660	0,3553668	0,6377200	0,0099178	0,1999152	0,7110776	0,6091273	0,3609886	0,0585683	0,6926106	0,0076320	0,6638337	0,2893577	0,4803671
1080	0,6786139	0,2210992	0,0051846	0,3331095	0,6122788	0,6949071	0,7477055	0,2504090	0,3160724	0,4740133	0,7289422	0,7995520	0,6377086	0,7000702	0,0014092	0,4653039	0,5676088	0,2125863	0,1206458	0,8006259	0,4641212	0,7346916	0,0517204	0,4720695	0,3532765	0,2723425	0,0582546	0,1558356	0,1964514	0,0194530	0,0114224	0,2188935	0,5203223	0,3070602	0,2278182	0,6046186	0,6327031	0,6435662	0,5331449	0,7108690	0,6039504	0,7151307	0,0071941	0,2785645	0,8010064	0,1480250	0,4877756	0,0580864	0,1730587	0,7340624	0,0731759	0,2307833	0,6933976	0,0177093	0,2007143	0,7604913	0,5821424	0,3809550	0,0427846	0,7084701	0,0075641	0,7533293	0,1971263	0,5513794
1100	0,6720826	0,2831860	0,0048029	0,3159367	0,7624554	0,6680247	0,7361208	0,3387969	0,3563286	0,4147405	0,6155408	0,7562541	0,6797774	0,6571605	0,0002721	0,4628420	0,6882372	0,1872860	0,1168401	0,7041812	0,5456585	0,6528833	0,0189031	0,3163403	0,4080404	0,2847366	0,0247732	0,2068789	0,2307430	0,0263342	0,0124723	0,2770784	0,5897022	0,2425369	0,2515725	0,6711438	0,7104081	0,6732307	0,5756607	0,7903903	0,8138164	0,6485671	0,0090013	0,2002712	0,5817461	0,0770607	0,3728307	0,0641578	0,1628032	0,6792372	0,0463922	0,3454693	0,6983631	0,0167106	0,2262471	0,6684064	0,7229971	0,3086047	0,0547996	0,7925230	0,0124037	0,8367563	0,1958238	0,5914083

0	0,6884620	0,2834292	0,0039750	0,2845629	0,6725969	0,8084162	0,5994388	0,2726337	0,3756663	0,4880518	0,5837349	0,1549020	0,0103227	0,7303684	0,0005708	0,4770720	0,4769819	0,2007387	0,0640364	0,5911922	0,1129046	0,4491496	0,0394079	0,4064551	0,4628590	0,2562807	0,0127593	0,2453055	0,1947408	0,0146695	0,0275590	0,3734440	0,3689562	0,4653144	0,2124568	0,5478576	0,6966307	0,7047860	0,4383293	0,6588444	0,6834832	0,7125179	0,0069248	0,1900218	0,6441982	0,1425671	0,0249842	0,0875672	0,2069507	0,0526203	0,0434849	0,3559313	0,6680137	0,0278588	0,1753121	0,8120628	0,6792827	0,2888221	0,1148030	0,0368618	0,0063689	0,0929784	0,3046402	0,5869954
20	0,7949420	0,2848978	0,0000000	0,3433557	0,6870015	0,7782971	0,6476517	0,3676200	0,3892291	0,4585158	0,6660768	0,3083632	0,0056832	0,7857982	0,0671238	0,5090123	0,6441220	0,2385250	0,0492887	0,6161548	0,1169251	0,6115450	0,0460425	0,4363074	0,3569679	0,3000661	0,0156948	0,1818805	0,2046488	0,0188914	0,0107118	0,2850907	0,5074522	0,3007180	0,2855648	0,6325881	0,5507932	0,6325665	0,5551427	0,7738494	0,7637602	0,6327718	0,0391058	0,2025571	0,7273041	0,1105251	0,0181903	0,0567245	0,1327998	0,0733715	0,0524594	0,3215164	0,7385767	0,0334774	0,1805338	0,6094524	0,5807075	0,3459193	0,0908630	0,0834371	0,0245717	0,3437324	0,3261697	0,5571242
40	0,7470680	0,2332699	0,0007640	0,2147871	0,7341981	0,5710412	0,5596318	0,4159767	0,4176197	0,3309193	0,6804214	0,3725136	0,0061660	0,7264589	0,0815931	0,4996569	0,6161316	0,1987897	0,0832283	0,6654859	0,1814364	0,5072769	0,0414563	0,4724895	0,5520281	0,2821436	0,0162029	0,1497656	0,2158474	0,0817898	0,0371463	0,3345758	0,7063584	0,3491516	0,3317116	0,5002242	0,6164769	0,6868986	0,5393158	0,7152185	0,6446003	0,7668002	0,0104929	0,1899699	0,6733837	0,2367818	0,0204984	0,1064567	0,2550502	0,1389071	0,0296071	0,3709978	0,6029821	0,0416831	0,1419491	0,5806256	0,7385741	0,2517970	0,2080095	0,0827360	0,0122265	0,3142874	0,3625158	0,5719492
60	0,6728774	0,2406319	0,0052133	0,2012759	0,6351286	0,7809146	0,6968994	0,3558865	0,4960138	0,3142170	0,6236971	0,2905817	0,0048816	0,6424377	0,0885971	0,4247581	0,6154280	0,1684041	0,0498765	0,6469885	0,2738043	0,4641394	0,0355495	0,4254973	0,3946837	0,2928232	0,0095394	0,2013609	0,1913119	0,0942284	0,0346131	0,2408156	0,6956360	0,2972521	0,4110098	0,6270888	0,7714996	0,6340775	0,4219950	0,7247098	0,7405402	0,7362948	0,0052892	0,3052847	0,7454026	0,3682005	0,0422484	0,0989697	0,1908336	0,2271362	0,0445578	0,2157491	0,6408330	0,0198042	0,2239157	0,7495533	0,7705181	0,2215697	0,2249016	0,0755634	0,0193464	0,3608868	0,2590209	0,6574929
80	0,7640124	0,2369147	0,0105398	0,2375027	0,6546803	0,6132239	0,7054578	0,4268424	0,4972385	0,3401152	0,6517931	0,2482186	0,0015787	0,5663165	0,1613596	0,4608056	0,4342321	0,1439884	0,0692018	0,7748628	0,3779160	0,5163502	0,0332008	0,3983429	0,3919894	0,2596953	0,0185629	0,1786488	0,2370077	0,2166824	0,0133190	0,2953567	0,5192663	0,3506367	0,4055725	0,6228064	0,8129353	0,6639961	0,5234862	0,7113550	0,6983676	0,7906252	0,0123341	0,1820902	0,6962630	0,5293649	0,0281338	0,1251859	0,2108331	0,3590767	0,0335697	0,1564543	0,6402660	0,0457611	0,1845595	0,6458901	0,6547383	0,2630545	0,3283220	0,1676609	0,0130861	0,2406287	0,2829264	0,5121282
100	0,6902350	0,2323980	0,0016069	0,1431851	0,6734703	0,7723420	0,6439670	0,4320846	0,5659692	0,2844860	0,6808477	0,1939464	0,0019764	0,6403899	0,1742927	0,4760114	0,4623359	0,1947954	0,0693321	0,7615236	0,4520239	0,6687565	0,0317710	0,3946706	0,3887260	0,2063876	0,0060101	0,1626247	0,2296153	0,3158104	0,0195017	0,2562544	0,5654168	0,2818338	0,4692767	0,6272712	0,7342158	0,6393043	0,5188969	0,6700185	0,8089275	0,7765038	0,0030655	0,2375309	0,6635378	0,6485473	0,0372866	0,1117710	0,1346179	0,2874328	0,0540527	0,1948718	0,6644619	0,0384181	0,1745015	0,6247145	0,7257338	0,2932956	0,3914932	0,1035093	0,0281573	0,2065014	0,3384250	0,4781769
120	0,8835827	0,2617906	0,0088007	0,1733795	0,5896798	0,5688603	0,6854308	0,4532239	0,6035027	0,2961724	0,6768194	0,1598183	0,0004327	0,5687633	0,2268122	0,4022595	0,4550014	0,1959938	0,0936422	0,6826847	0,5459727	0,6403009	0,0334241	0,2877596	0,4497688	0,1970596	0,0073338	0,2563880	0,2369565	0,4301394	0,0150204	0,2708486	0,5293216	0,3235654	0,4472791	0,5460282	0,5817085	0,7007962	0,5860742	0,7105504	0,8517681	0,9182524	0,0175396	0,2236673	0,6947319	0,6598677	0,0357731	0,1040864	0,1903849	0,3317635	0,1048708	0,1227208	0,7020526	0,0155305	0,1353225	0,6170577	0,7192408	0,2954806	0,3245033	0,1087048	0,0351494	0,1951074	0,3065919	0,7460872
140	0,7637015	0,2750822	0,0159315	0,1116783	0,6333733	0,7898003	0,6894548	0,4122314	0,5878639	0,2570818	0,7766055	0,1558872	0,0021606	0,4879844	0,2640787	0,5143360	0,4603226	0,1810654	0,0576415	0,7048749	0,5880949	0,6852757	0,0185972	0,2799515	0,2480659	0,2573908	0,0221258	0,2217401	0,1984372	0,4802850	0,0153096	0,3131847	0,6176354	0,3218446	0,5480054	0,4823548	0,6179986	0,6658362	0,5952666	0,7390585	0,7616769	0,8551894	0,0025121	0,1954449	0,7327219	0,6272995	0,0184886	0,1181499	0,1595640	0,3909117	0,0289835	0,1632370	0,6333927	0,0183190	0,2222989	0,7263631	0,6319431	0,3469588	0,3564584	0,1015291	0,0866531	0,0920812	0,2203310	0,5559809
160	0,7927369	0,2401989	0,0054841	0,1208924	0,7841652	0,6571075	0,6903549	0,3975386	0,6905558	0,2766607	0,7978404	0,1735552	0,0027343	0,4832009	0,3412725	0,3628451	0,5710190	0,1766273	0,0917500	0,7073197	0,6061003	0,7165396	0,0487668	0,3279541	0,3702032	0,1875411	0,0231894	0,2879049	0,1855275	0,5268838	0,0232162	0,3360119	0,6489020	0,3300619	0,7335026	0,5389840	0,7817355	0,6205492	0,5250199	0,6223535	0,8405966	0,8066590	0,0033211	0,1854463	0,6484258	0,7607786	0,0403786	0,1392689	0,1881979	0,3867197	0,0357788	0,1077493	0,6939579	0,0090982	0,1497140	0,7603055	0,7830607	0,3997939	0,4619236	0,1612154	0,1289552	0,0837983	0,2750898	0,4752708
180	0,7889441	0,2194723	0,0002322	0,1240656	0,7849520	0,5728088	0,5939951	0,4879065	0,5351706	0,2700359	0,6836694	0,1518122	0,0119995	0,6440037	0,3569545	0,4034552	0,4318960	0,1728508	0,0825159	0,7099273	0,6520424	0,7770140	0,0389628	0,3205254	0,3856356	0,2279894	0,0214661	0,2646946	0,2114823	0,6601436	0,0133316	0,1785537	0,5972956	0,3521720	0,6169287	0,5403936	0,6706153	0,7010018	0,5877790	0,6631811	0,8364111	0,7747894	0,0008955	0,1951989	0,6431822	0,7710600	0,0095561	0,1403188	0,1497528	0,5149382	0,0199198	0,1812456	0,7024067	0,0079310	0,1835963	0,6503517	0,7401712	0,4439159	0,4162983	0,1214484	0,1377689	0,0836246	0,1429745	0,5757815
200	0,7290940	0,2746331	0,0029932	0,1602962	0,7965871	0,6403721	0,6286508	0,5706908	0,5154843	0,2885953	0,7000487	0,2561241	0,0027630	0,5256001	0,3517089	0,5238903	0,5294895	0,1766128	0,0680247	0,8051657	0,6095642	0,6452086	0,0560481	0,3531229	0,4027215	0,2366558	0,0263134	0,2383333	0,2638776	0,5764200	0,0048453	0,2276404	0,6321198	0,4235516	0,7123322	0,5595869	0,6747509	0,7653333	0,4681705	0,5770359	0,7966291	0,9070382	0,0010045	0,1611051	0,6413207	0,7598238	0,0396683	0,1989788	0,1746962	0,3633743	0,0320972	0,0985636	0,7825628	0,0023488	0,1796954	0,6103372	0,6211990	0,4313442	0,4022864	0,1382000	0,1410043	0,1372857	0,1825337	0,5742785
220	0,7916888	0,1831834	0,0000041	0,1740560	0,7489544	0,6761056	0,5569892	0,4265124	0,6261209	0,1673719	0,7648936	0,2746025	0,0118517	0,5852129	0,4174685	0,5667390	0,4281819	0,1964482	0,0535727	0,7248650	0,6150842	0,6398922	0,0499925	0,2993900	0,3720756	0,2902047	0,0155399	0,2022932	0,2277283	0,5920227	0,0117716	0,3090850	0,5603048	0,3505345	0,7990457	0,5357286	0,6114015	0,7691836	0,5122792	0,7848995	0,8844951	0,7043736	0,0000000	0,2693861	0,7617536	0,7635805	0,0219671	0,2067971	0,1537269	0,4189885	0,0292245	0,1596736	0,5954763	0,0034203	0,2107257	0,6964517	0,8035054	0,4278919	0,4608973	0,1358960	0,2457701	0,1224112	0,2181142	0,5311267
240	0,7331059	0,2838967	0,0090792	0,1597712	0,7088191	0,7204924	0,7654793	0,4142242	0,6685007	0,1856412	0,7234795	0,2396486	0,0023401	0,4762917	0,3565066	0,5326743	0,5546620	0,1820052	0,0454509	0,7185630	0,7189428	0,7889085	0,0697749	0,3694785	0,4011149	0,2417414	0,0411604	0,2526888	0,1557047	0,6256296	0,0244035	0,3436680	0,5531926	0,3858240	0,6043349	0,5211821	0,6131941	0,7162929	0,5480286	0,6680817	0,8773002	0,7770956	0,0002151	0,2770316	0,6350283	0,7862903	0,0119899	0,2590386	0,1720574	0,4483450	0,0204161	0,1793609	0,6332955	0,0024580	0,1653323	0,7353350	0,5737392	0,4466302	0,5595765	0,0944033	0,2658191	0,1091126	0,2202957	0,4982398
260	0,7405778	0,3301284	0,0069586	0,0969836	0,7829677	0,6933997	0,6539141	0,3737200	0,6273312	0,2887838	0,8008283	0,2753636	0,0012867	0,5608632	0,4332934	0,5752592	0,5481638	0,1821683	0,0690109	0,7085940	0,7950072	0,7676592	0,0445236	0,3324250	0,3832686	0,2727402	0,0219808	0,1704927	0,1872147	0,7605848	0,0291008	0,3286740	0,6852833	0,3407176	0,6273664	0,5509803	0,7258174	0,7570006	0,5201793	0,8402712	0,8667226	0,8625534	0,0000780	0,2608298	0,6116851	0,6309909	0,0333694	0,1799962	0,1839248	0,5540582	0,0275732	0,1597418	0,7190894	0,0037850	0,2667501	0,6893200	0,6571218	0,3954766	0,5764908	0,1348231	0,3789279	0,1978271	0,2016990	0,5233947
280	0,6259144	0,3651996	0,0020049	0,1579128	0,8500956	0,5146135	0,7189423	0,4287395	0,5500163	0,2736344	0,6329011	0,1661635	0,0073000	0,5122559	0,2664071	0,5023504	0,5746306	0,2013208	0,1434688	0,7532990	0,5479457	0,8132177	0,0458091	0,3651789	0,3480564	0,2663603	0,0202874	0,2218367	0,1653241	0,7095002	0,0251184	0,3676959	0,5977265	0,4832848	0,5215906	0,6313364	0,5971940	0,6677145	0,6221445	0,8013866	0,8231825	0,8208767	0,0005030	0,2685609	0,5463133	0,7420035	0,0420660	0,1515631	0,1180469	0,4242566	0,0316467	0,1802722	0,5790326	0,0040907	0,2212906	0,6304903	0,5989707	0,4070588	0,5953685	0,1318183	0,3532408	0,1571509	0,2968841	0,4980417
300	0,6721412	0,2754141	0,0015102	0,1412292	0,6014529	0,6750460	0,8384232	0,4230669	0,6630131	0,3139610	0,6942409	0,2591145	0,0058959	0,4760336	0,3158990	0,5046614	0,5119844	0,2096790	0,0706983	0,6037295	0,6655918	0,7500435	0,0400507	0,3944989	0,4033262	0,2825845	0,0074319	0,2667016	0,1578234	0,7099525	0,0190280	0,3030528	0,6323359	0,5911128	0,6613388	0,5819807	0,7647985	0,6807877	0,4799220	0,7131052	0,7914141	0,6756308	0,0000000	0,2732552	0,5828984	0,7086382	0,0281414	0,2418177	0,1926002	0,4341661	0,0580245	0,1929189	0,5422072	0,0016749	0,2506260	0,5479077	0,7353272	0,3728785	0,5345770	0,1208626	0,3536507	0,1434779	0,3152727	0,4923988
320	0,6903259	0,3281094	0,0000987	0,1557879	0,6373823	0,6738743	0,6647331	0,4365590	0,7375086	0,2397593	0,7518575	0,2737440	0,0088704	0,4920165	0,3781520	0,4503996	0,4440805	0,1319482	0,0897289	0,6177646	0,5864639	0,6438747	0,0273329	0,3594330	0,3905574	0,2279092	0,0148524	0,2092778	0,1480148	0,6294323	0,0368531	0,4232545	0,4853129	0,4475315	0,6338088	0,5767610	0,5999989	0,8116004	0,4651375	0,7321270	0,7996442	0,7238760	0,0001974	0,2361118	0,6675236	0,7103847	0,0194015	0,2724080	0,2361228	0,4888448	0,0328830	0,1728847	0,5977149	0,0020437	0,2007603	0,7384982	0,7179135	0,4086782	0,4829234	0,1539625	0,4616441	0,1486341	0,3068021	0,5361976
340	0,6270443	0,2249335	0,0110625	0,1764583	0,7934797	0,6574265	0,8295806	0,4480614	0,6487093	0,3126951	0,7433992	0,2784632	0,0093439	0,5407698	0,4205502	0,6057233	0,6042013	0,2086185	0,0658883	0,6200230	0,5723161	0,5916543	0,0425749	0,3452690	0,3721773	0,2155896	0,0190968	0,2410049	0,1404978	0,6688244	0,0183890	0,3566066	0,6214716	0,4567707	0,5304624	0,6444188	0,5583991	0,9613630	0,4726407	0,8473644	0,7644224	0,7905775	0,0001515	0,2226687	0,6983044	0,6684823	0,0149690	0,2254513	0,1303480	0,5584144	0,0235056	0,2496301	0,5969262	0,0001561	0,2739724	0,5780475	0,7204697	0,3808389	0,4269140	0,1287317	0,5095655	0,1054276	0,3139427	0,5606662
360	0,6984052	0,2698757	0,0054201	0,2065869	0,7460983	0,6518653	0,6673759	0,5029858	0,6891306	0,2384672	0,6231508	0,1766573	0,0015313	0,5119636	0,5072375	0,5037812	0,4520836	0,2564786	0,1081796	0,6240786	0,6437688	0,5823487	0,0370890	0,3705446	0,3245367	0,2144285	0,0188650	0,2705026	0,1972769	0,6849948	0,0274042	0,3674582	0,6803983	0,4883008	0,6468349	0,6013622	0,6489149	0,7037695	0,4345158	0,6574532	0,6715466	0,7985129	0,0043422	0,1973132	0,8339245	0,7802835	0,0445245	0,2325255	0,1585375	0,5551979	0,0363897	0,1911595	0,4774606	0,0005811	0,2186630	0,6244383	0,8060135	0,3945086	0,5467789	0,1219797	0,5358901	0,1148069	0,2597158	0,5721451
380	0,5968381	0,2592168	0,0007308	0,2179450	0,6344607	0,6738772	0,7629010	0,4867834	0,6305169	0,2453395	0,6170535	0,3334735	0,0009719	0,5759035	0,3773750	0,6006978	0,4345940	0,2084324	0,1022632	0,4985777	0,8031155	0,6212669	0,0375976	0,3249149	0,3832994	0,2554507	0,0220017	0,2271565	0,2350926	0,6239046	0,0560172	0,4053121	0,5738039	0,4381978	0,7016282	0,6023857	0,7408707	0,7973636	0,5050190	0,7796351	0,6538178	0,7963911	0,0035582	0,2744223	0,6658016	0,7591257	0,0137149	0,2449968	0,2136874	0,4086310	0,0260484	0,1485706	0,7203737	0,0028887	0,2507936	0,7178451	0,7919750	0,3419952	0,6573027	0,0994113	0,6343128	0,1264956	0,2587041	0,6173563
400	0,6577343	0,3100440	0,0039499	0,1190680	0,6710311	0,7048164	0,7033924	0,4099004	0,6380421	0,1775003	0,7756237	0,1973674	0,0034515	0,6361838	0,4832457	0,4070717	0,4241963	0,1635517	0,1057352	0,5662990	0,6524677	0,8037803	0,0241293	0,3473904	0,3169591	0,3128031	0,0126775	0,2769763	0,2547885	0,5718683	0,1441008	0,4542298	0,7172306	0,3163720	0,6082668	0,5755582	0,6314575	0,7523435	0,4623883	0,7650725	0,7731279	0,7493256	0,0020077	0,2512869	0,6762857	0,8161134	0,0449365	0,1698570	0,1357334	0,5242377	0,0079627	0,1139458	0,5747986	0,0014392	0,1659164	0,6457477	0,7415054	0,2927605	0,5572394	0,1664383	0,4769012	0,0904971	0,3538236	0,5230087
420	0,7059999	0,3122607	0,0020834	0,1895685	0,8174301	0,7294673	0,7313735	0,3833134	0,6515757	0,2163833	0,7308039	0,1818032	0,0023806	0,4831510	0,3408561	0,3828564	0,4374627	0,2135919	0,0921363	0,6297496	0,7049903	0,5889079	0,0530345	0,4134518	0,3578281	0,2663817	0,0113924	0,2712438	0,3356678	0,6689559	0,1466002	0,4156125	0,6317715	0,3663634	0,5570455	0,4952299	0,7136161	0,6789622	0,4122060	0,6899289	0,6808717	0,6820046	0,0036500	0,2540433	0,8373592	0,8073647	0,0314840	0,2426529	0,1355910	0,3863844	0,0139055	0,1199394	0,6780982	0,0020768	0,2160375	0,7164438	0,6650088	0,3458429	0,5135906	0,1293541	0,4915435	0,1071135	0,2773886	0,5980662
440	0,7766280	0,2352619	0,0036313	0,1481278	0,7915623	0,6721632	0,6394648	0,3820160	0,5841845	0,2104845	0,7419844	0,2724663	0,0034969	0,5686595	0,4806139	0,3878267	0,4237249	0,1706374	0,0457004	0,4905339	0,7389293	0,6665636	0,0634619	0,4563335	0,3082182	0,3118431	0,0244694	0,1688223	0,3080451	0,6860852	0,0842604	0,4068222	0,6715997	0,4601247	0,4976647	0,7089320	0,6767327	0,7357989	0,5100482	0,8135506	0,6368146	0,7205860	0,0002375	0,2252827	0,7297476	0,7937212	0,0232718	0,2210679	0,1836011	0,5271105	0,0332627	0,1390349	0,6396969	0,0000000	0,1628412	0,7681033	0,6926079	0,2999916	0,6228098	0,1705826	0,5222254	0,1076432	0,3646045	0,6356399
460	0,5688795	0,3291769	0,0123916	0,1501883	0,8367949	0,7753296	0,5657412	0,4464381	0,6136500	0,2241001	0,7214508	0,2001447	0,0010746	0,4328358	0,3825774	0,5548538	0,3800898	0,2074541	0,0673255	0,4881635	0,6744497	0,6827631	0,0706790	0,3484946	0,3311361	0,1773792	0,0179592	0,2361809	0,2003333	0,7870794	0,1071527	0,3861509	0,5847956	0,4216389	0,5591766	0,5488570	0,5776235	0,6732998	0,4153084	0,7318821	0,6796796	0,8111738	0,0005880	0,2649302	0,7722391	0,7121286	0,0237684	0,2180201	0,2051644	0,4088440	0,0346153	0,1371223	0,5948316	0,0001092	0,1848131	0,7150539	0,7057621	0,3794753	0,6481454	0,1186794	0,6182280	0,1075502	0,2858533	0,6020064
480	0,6643317	0,2575553	0,0002985	0,1784629	0,8036509	0,6733861	0,7238070	0,4568841	0,6241486	0,1986890	0,6528335	0,2794653	0,0008784	0,7282556	0,4639882	0,4013267	0,4098354	0,1663066	0,0518856	0,4941886	0,6191299	0,7866033	0,0499355	0,4048863	0,3641566	0,2567959	0,0425977	0,2816924	0,2810881	0,7285642	0,0941760	0,5002268	0,8326739	0,3660107	0,6084474	0,5298178	0,6110853	0,8326306	0,5040703	0,7809614	0,7079584	0,7671972	0,0009293	0,2900693	0,8090597	0,7740394	0,0379439	0,2866072	0,2353410	0,4669596	0,0432290	0,1808761	0,5897428	0,0017444	0,1268371	0,6704815	0,7161779	0,3520912	0,4876932	0,1119135	0,6820661	0,0890933	0,3809867	0,6010241
500	0,5891854	0,3120030	0,0056614	0,1984204	0,6576935	0,5435844	0,7356633	0,3942437	0,6315982	0,2152343	0,6789964	0,1827795	0,0006855	0,4551402	0,4503063	0,4538986	0,3237176	0,1757073	0,1184474	0,5043994	0,6723090	0,6745286	0,0553974	0,2906085	0,4485611	0,2849593	0,0284853	0,3235542	0,2185612	0,7263357	0,0539564	0,4024541	0,5796871	0,3088232	0,6497951	0,5621054	0,7541165	0,6313375	0,5293345	0,7197924	0,5635925	0,8382228	0,0007808	0,1787826	0,8061694	0,8000410	0,0397693	0,1999714	0,1768591	0,5231110	0,0267879	0,1798270	0,6470994	0,0026424	0,2510098	0,6255285	0,7451444	0,3699279	0,5625190	0,1128119	0,4854227	0,1169885	0,3359019	0,5545633
520	0,5479736	0,4420311	0,0087228	0,1870719	0,8334752	0,6433945	0,7006513	0,3868174	0,6930773	0,1852593	0,6815207	0,1787237	0,0008811	0,4507166	0,3945338	0,4255886	0,4070379	0,1777971	0,0666128	0,4864746	0,6336990	0,6497351	0,0526155	0,3417821	0,3353552	0,3042271	0,0293066	0,2649830	0,2181825	0,8145454	0,0966542	0,4188262	0,5470483	0,3661354	0,5957563	0,5825260	0,6752240	0,5710097	0,5445477	0,6498216	0,8385917	0,8490280	0,0005138	0,1730815	0,7285693	0,8739799	0,0263571	0,2346208	0,2084507	0,4842410	0,0291560	0,1587403	0,6336266	0,0009626	0,1591614	0,7907357	0,6883856	0,2716406	0,5315759	0,1169314	0,5333231	0,0936846	0,4150945	0,4554720
540	0,6303468	0,3546158	0,0000000	0,2084557	0,6493580	0,7396768	0,7121540	0,4858032	0,7154626	0,1977496	0,7821361	0,1402567	0,0003092	0,5851339	0,4044751	0,3776668	0,4960548	0,1795141	0,0381564	0,7074726	0,5739961	0,5885353	0,0534718	0,2563304	0,2668977	0,2904443	0,0144846	0,2763963	0,3113029	0,6599352	0,0515191	0,3793341	0,5537039	0,3987950	0,5996215	0,4794448	0,7272219	0,6140312	0,4827960	0,7702356	0,6805474	0,9570382	0,0020101	0,2719223	0,6368438	0,6211271	0,0148882	0,3303054	0,2434546	0,4747977	0,0206424	0,1030778	0,6111826	0,0010930	0,1435552	0,5585885	0,7856053	0,3255426	0,5199796	0,1386226	0,5992495	0,0519132	0,3318241	0,5918470
560	0,7111737	0,3253824	0,0009146	0,1630168	0,7185345	0,6670374	0,6599167	0,5052642	0,7655683	0,2163334	0,8448880	0,1211530	0,0024545	0,5487715	0,2956450	0,4239335	0,3715542	0,2213071	0,0875162	0,6279069	0,7334003	0,6249492	0,0741818	0,2684433	0,3140827	0,2290548	0,0093515	0,2805495	0,2434593	0,8772658	0,0643139	0,3546263	0,6309577	0,4194944	0,5455581	0,4564721	0,6099528	0,7405179	0,4615422	0,7825198	0,6825232	0,7221390	0,0026554	0,1944159	0,6329771	0,5524443	0,0167809	0,2290477	0,2416737	0,5461075	0,0065009	0,1207764	0,5752100	0,0009370	0,1872552	0,7154547	0,6617947	0,2955466	0,6818044	0,1255538	0,4841506	0,0411752	0,2941334	0,5286946
580	0,6372719	0,3310934	0,0008322	0,2167083	0,7271645	0,8016531	0,6907866	0,3257655	0,6470193	0,2919117	0,6205886	0,1099652	0,0019977	0,5676021	0,3153852	0,5279014	0,4049601	0,1991641	0,0933722	0,6689818	0,5864457	0,6742681	0,0548162	0,3712960	0,3307862	0,2269594	0,0109163	0,2276313	0,2765098	0,7765757	0,0822830	0,4302427	0,5944661	0,4523555	0,6611704	0,5292021	0,6838227	0,7236168	0,5570068	0,6424690	0,5741652	0,7062098	0,0026644	0,2750531	0,7159368	0,8058677	0,0258116	0,2257605	0,1647926	0,3514880	0,0547546	0,1992332	0,5747811	0,0017652	0,1190704	0,6775417	0,7534321	0,3126159	0,6481862	0,0648520	0,4847821	0,0512460	0,3065215	0,5531858
