"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
360	1,0000000	0,1512484	0,2919587	0,0380507	0,6199872	0,0856609	0,7252686	0,0484395	0,2204261	0,5754738	0,6929623	0,6633083	0,2698236	0,3980093	0,1090902	0,3047299	0,9042408	0,2481365	0,4086314	0,9709748	0,3003713	0,1002992	0,5571044	0,5387573	0,3613786	0,3322791	0,1237223	0,8665717	0,2949679	0,9354097	0,0241860	0,3133955	0,4657598	0,9634329	0,6160399	0,9526766	0,9996051	0,2199523	0,5207624	0,0137297	0,9578698	0,6174436	0,0451093	0,9643717	0,4412849	0,4651323	0,1477265	0,9894000	0,0699445	0,0121620	0,8529836	0,0785010	0,9475823	0,9999495	0,2116086	0,3375175	0,1330452	0,4120906	0,8614008	0,8652911	0,6972299	0,4780061	0,6884650	0,3735653
380	1,0000000	0,1512484	0,2919587	0,0380507	0,6199792	0,0856880	0,7365773	0,0485854	0,2204657	0,5755218	0,6930720	0,6632991	0,2698875	0,3980097	0,1090902	0,3047322	0,9042567	0,2481369	0,4086310	0,9717690	0,3003884	0,1003001	0,5571079	0,5388650	0,3613595	0,3323805	0,1237553	0,8669138	0,2953248	0,9356649	0,0241709	0,3134889	0,4659036	0,9634331	0,6160356	0,9526779	0,9996046	0,2200228	0,5209589	0,0137284	0,9577707	0,6186498	0,0451101	0,9643786	0,4400126	0,4653212	0,1471704	0,9897423	0,0699447	0,0121695	0,8533614	0,0785010	0,9475837	0,9999494	0,2116126	0,3375211	0,1330484	0,4120913	0,8617828	0,8653185	0,6980725	0,4780196	0,6884654	0,3735650
400	1,0000000	0,1512484	0,2919587	0,0380507	0,6199745	0,0857141	0,7460091	0,0487239	0,2205038	0,5755682	0,6931777	0,6632902	0,2699497	0,3980100	0,1090902	0,3047343	0,9042658	0,2481373	0,4086305	0,9723641	0,3004049	0,1003009	0,5571114	0,5389688	0,3613481	0,3324782	0,1237870	0,8671788	0,2955969	0,9358466	0,0241622	0,3135789	0,4660075	0,9634333	0,6160314	0,9526788	0,9996040	0,2200910	0,5211482	0,0137271	0,9577041	0,6195563	0,0451108	0,9643844	0,4390913	0,4655031	0,1467689	0,9899826	0,0699448	0,0121767	0,8536531	0,0785011	0,9475843	0,9999494	0,2116164	0,3375246	0,1330516	0,4120919	0,8620033	0,8653408	0,6986133	0,4780327	0,6884658	0,3735643
420	1,0000000	0,1512484	0,2919587	0,0380507	0,6199718	0,0857393	0,7538331	0,0488526	0,2205404	0,5756129	0,6932794	0,6632816	0,2700095	0,3980104	0,1090902	0,3047364	0,9042710	0,2481376	0,4086301	0,9728102	0,3004208	0,1003017	0,5571147	0,5390688	0,3613413	0,3325724	0,1238177	0,8673914	0,2958083	0,9359773	0,0241578	0,3136656	0,4660837	0,9634334	0,6160273	0,9526796	0,9996036	0,2201570	0,5213305	0,0137259	0,9576610	0,6202385	0,0451114	0,9643896	0,4384277	0,4656784	0,1464781	0,9901521	0,0699450	0,0121837	0,8538795	0,0785011	0,9475846	0,9999493	0,2116201	0,3375280	0,1330548	0,4120925	0,8621190	0,8653599	0,6989474	0,4780452	0,6884662	0,3735635
440	1,0000000	0,1512484	0,2919587	0,0380507	0,6199702	0,0857636	0,7602953	0,0489700	0,2205758	0,5756561	0,6933774	0,6632734	0,2700668	0,3980107	0,1090902	0,3047385	0,9042739	0,2481379	0,4086297	0,9731449	0,3004361	0,1003025	0,5571179	0,5391652	0,3613373	0,3326630	0,1238472	0,8675678	0,2959761	0,9360722	0,0241564	0,3137492	0,4661409	0,9634336	0,6160235	0,9526803	0,9996031	0,2202206	0,5215062	0,0137247	0,9576347	0,6207526	0,0451121	0,9643943	0,4379530	0,4658472	0,1462670	0,9902723	0,0699451	0,0121904	0,8540564	0,0785011	0,9475847	0,9999492	0,2116236	0,3375313	0,1330579	0,4120931	0,8621674	0,8653769	0,6991418	0,4780573	0,6884665	0,3735626
460	1,0000000	0,1512484	0,2919587	0,0380507	0,6199693	0,0857870	0,7656146	0,0490754	0,2206098	0,5756977	0,6934718	0,6632654	0,2701216	0,3980110	0,1090902	0,3047404	0,9042756	0,2481383	0,4086293	0,9733962	0,3004508	0,1003033	0,5571210	0,5392581	0,3613349	0,3327504	0,1238756	0,8677187	0,2961122	0,9361415	0,0241571	0,3138297	0,4661847	0,9634338	0,6160197	0,9526810	0,9996026	0,2202820	0,5216754	0,0137236	0,9576205	0,6211402	0,0451127	0,9643987	0,4376164	0,4660098	0,1461135	0,9903579	0,0699453	0,0121969	0,8541956	0,0785012	0,9475847	0,9999492	0,2116270	0,3375344	0,1330608	0,4120936	0,8621732	0,8653926	0,6992425	0,4780689	0,6884669	0,3735616
480	1,0000000	0,1512484	0,2919587	0,0380507	0,6199687	0,0858096	0,7699812	0,0491688	0,2206426	0,5757378	0,6935627	0,6632577	0,2701741	0,3980113	0,1090902	0,3047423	0,9042766	0,2481386	0,4086289	0,9735850	0,3004651	0,1003040	0,5571240	0,5393476	0,3613336	0,3328346	0,1239030	0,8678513	0,2962249	0,9361925	0,0241591	0,3139073	0,4662192	0,9634339	0,6160161	0,9526816	0,9996022	0,2203410	0,5218384	0,0137225	0,9576150	0,6214327	0,0451133	0,9644029	0,4373809	0,4661665	0,1460016	0,9904191	0,0699454	0,0122031	0,8543063	0,0785012	0,9475847	0,9999491	0,2116303	0,3375375	0,1330636	0,4120941	0,8621525	0,8654072	0,6992814	0,4780801	0,6884672	0,3735607
500	1,0000000	0,1512484	0,2919587	0,0380507	0,6199683	0,0858313	0,7735583	0,0492504	0,2206742	0,5757765	0,6936503	0,6632503	0,2702243	0,3980116	0,1090902	0,3047442	0,9042771	0,2481389	0,4086286	0,9737269	0,3004788	0,1003047	0,5571268	0,5394339	0,3613330	0,3329158	0,1239294	0,8679704	0,2963205	0,9362302	0,0241621	0,3139820	0,4662472	0,9634340	0,6160127	0,9526821	0,9996018	0,2203977	0,5219955	0,0137214	0,9576156	0,6216535	0,0451139	0,9644068	0,4372191	0,4663174	0,1459200	0,9904632	0,0699456	0,0122091	0,8543952	0,0785012	0,9475847	0,9999491	0,2116335	0,3375404	0,1330661	0,4120947	0,8621158	0,8654210	0,6992801	0,4780910	0,6884675	0,3735598
520	1,0000000	0,1512484	0,2919587	0,0380507	0,6199681	0,0858523	0,7764838	0,0493212	0,2207047	0,5758139	0,6937346	0,6632431	0,2702726	0,3980119	0,1090902	0,3047459	0,9042774	0,2481391	0,4086282	0,9738336	0,3004920	0,1003054	0,5571296	0,5395171	0,3613327	0,3329940	0,1239549	0,8680793	0,2964031	0,9362582	0,0241657	0,3140541	0,4662705	0,9634342	0,6160093	0,9526826	0,9996014	0,2204522	0,5221469	0,0137204	0,9576205	0,6218204	0,0451145	0,9644106	0,4371109	0,4664629	0,1458605	0,9904950	0,0699457	0,0122149	0,8544674	0,0785012	0,9475847	0,9999490	0,2116366	0,3375432	0,1330684	0,4120952	0,8620697	0,8654342	0,6992530	0,4781014	0,6884678	0,3735589
540	1,0000000	0,1512484	0,2919587	0,0380507	0,6199680	0,0858725	0,7788733	0,0493820	0,2207340	0,5758499	0,6938159	0,6632362	0,2703189	0,3980121	0,1090902	0,3047476	0,9042776	0,2481394	0,4086279	0,9739138	0,3005047	0,1003060	0,5571322	0,5395973	0,3613326	0,3330694	0,1239794	0,8681803	0,2964759	0,9362791	0,0241698	0,3141235	0,4662905	0,9634343	0,6160061	0,9526831	0,9996010	0,2205044	0,5222927	0,0137194	0,9576284	0,6219467	0,0451150	0,9644143	0,4370417	0,4666030	0,1458171	0,9905181	0,0699458	0,0122205	0,8545268	0,0785013	0,9475847	0,9999490	0,2116396	0,3375460	0,1330705	0,4120956	0,8620185	0,8654468	0,6992098	0,4781114	0,6884681	0,3735581
560	1,0000000	0,1512484	0,2919587	0,0380507	0,6199679	0,0858920	0,7808230	0,0494339	0,2207623	0,5758847	0,6938942	0,6632296	0,2703635	0,3980124	0,1090902	0,3047492	0,9042777	0,2481397	0,4086276	0,9739743	0,3005170	0,1003067	0,5571348	0,5396745	0,3613326	0,3331420	0,1240031	0,8682747	0,2965410	0,9362946	0,0241741	0,3141904	0,4663080	0,9634344	0,6160030	0,9526836	0,9996006	0,2205545	0,5224332	0,0137184	0,9576383	0,6220422	0,0451156	0,9644177	0,4370008	0,4667381	0,1457853	0,9905349	0,0699459	0,0122259	0,8545764	0,0785013	0,9475847	0,9999490	0,2116424	0,3375486	0,1330723	0,4120961	0,8619649	0,8654590	0,6991570	0,4781211	0,6884684	0,3735573
580	1,0000000	0,2578618	0,2919587	0,0380507	0,7808070	0,0859108	0,6979770	0,0494348	0,2207895	0,5759182	0,6939696	0,6632231	0,3841376	0,3980127	0,1090902	0,3923086	0,5235142	0,2481399	0,4086272	0,7497339	0,3005288	0,1003073	0,5712940	0,5397490	0,5159712	0,3332120	0,1240259	0,8683256	0,2965131	0,8099096	0,0242683	0,3142549	0,3568569	0,9634346	0,6160000	0,4533292	0,9996002	0,2206024	0,5225687	0,0137175	0,8144467	0,5645556	0,0451161	0,9388514	0,4465753	0,4668682	0,1472535	0,8478477	0,0699460	0,0122311	0,5081459	0,0785013	0,4896616	0,9999489	0,2116452	0,3375511	0,1330739	0,4120966	0,8556906	0,6660897	0,6936553	0,3701077	0,6884687	0,2238259
600	1,0000000	0,2914741	0,2919587	0,0380507	0,8735644	0,0859289	0,6438386	0,0492913	0,2208157	0,5759505	0,6940423	0,6632169	0,4523731	0,3980129	0,1090902	0,3939505	0,3060524	0,2481402	0,4086269	0,5870889	0,3005402	0,1003078	0,5778065	0,5398209	0,6098544	0,3332795	0,1240478	0,8681739	0,2960609	0,7354699	0,0247876	0,3143171	0,2817345	0,9634347	0,6159972	0,2190573	0,9995999	0,2206478	0,5226992	0,0137166	0,7855673	0,5302776	0,0451166	0,9237270	0,4850806	0,4669936	0,1552866	0,7515774	0,0699461	0,0122361	0,3341911	0,0785013	0,2599843	0,9999489	0,2116478	0,3375536	0,1330748	0,4120970	0,8266454	0,5507172	0,6690755	0,3333008	0,6884690	0,1412061
620	1,0000000	0,3020711	0,2919587	0,0380507	0,9270584	0,0859464	0,6046787	0,0490491	0,2208410	0,5759817	0,6941123	0,6632110	0,4933519	0,3980131	0,1090902	0,3803581	0,1818559	0,2481404	0,4086266	0,4559195	0,3005512	0,1003084	0,5808027	0,5398901	0,6668521	0,3333446	0,1240690	0,8676049	0,2948717	0,6903648	0,0261283	0,3143770	0,2301750	0,9634348	0,6159944	0,1091488	0,9995995	0,2206897	0,5228250	0,0137158	0,8119603	0,4944508	0,0451170	0,9147807	0,5380247	0,4671145	0,1730276	0,6834524	0,0699461	0,0122410	0,2321321	0,0785013	0,1450395	0,9999488	0,2116504	0,3375559	0,1330743	0,4120974	0,7771184	0,4839599	0,6293057	0,3207629	0,6884692	0,0966554
640	1,0000000	0,3054120	0,2919587	0,0380507	0,9579088	0,0859632	0,5736434	0,0487794	0,2208654	0,5760118	0,6941798	0,6632052	0,5180166	0,3980134	0,1090902	0,3735886	0,1109254	0,2481407	0,4086264	0,3441526	0,3005618	0,1003090	0,5821817	0,5399568	0,7014563	0,3334073	0,1240894	0,8661748	0,2925120	0,6611637	0,0290576	0,3144348	0,1947885	0,9634349	0,6159917	0,0575847	0,9995992	0,2207274	0,5229462	0,0137149	0,8583079	0,4488479	0,0451175	0,9094896	0,5842213	0,4672310	0,2025148	0,6311957	0,0699460	0,0122456	0,1624562	0,0785014	0,0880875	0,9999488	0,2116528	0,3375582	0,1330721	0,4120978	0,7186464	0,4453396	0,5841831	0,3164964	0,6884695	0,0737968
660	1,0000000	0,3064653	0,2919587	0,0380507	0,9757005	0,0859794	0,5472817	0,0485259	0,2208889	0,5760408	0,6942448	0,6631996	0,5328856	0,3980136	0,1090902	0,3727063	0,0704169	0,2481409	0,4086261	0,2510496	0,3005720	0,1003095	0,5828170	0,5400212	0,7224651	0,3334677	0,1241091	0,8627922	0,2882209	0,6394195	0,0352127	0,3144905	0,1705030	0,9634350	0,6159892	0,0333922	0,9995989	0,2207612	0,5230631	0,0137141	0,9000988	0,3913568	0,0451179	0,9063611	0,6145423	0,4673433	0,2444060	0,5860093	0,0699459	0,0122501	0,1126914	0,0785014	0,0611240	0,9999488	0,2116552	0,3375604	0,1330685	0,4120982	0,6617750	0,4230040	0,5410900	0,3150488	0,6884697	0,0625082
680	1,0000000	0,3067974	0,2919587	0,0380507	0,9859612	0,0859951	0,5238263	0,0483062	0,2209115	0,5760688	0,6943075	0,6631943	0,5418626	0,3980138	0,1090902	0,3735248	0,0472834	0,2481411	0,4086258	0,1786142	0,3005819	0,1003100	0,5831102	0,5400832	0,7352200	0,3335260	0,1241281	0,8547614	0,2807266	0,6191519	0,0479602	0,3145442	0,1538368	0,9634351	0,6159867	0,0220410	0,9995986	0,2207920	0,5231757	0,0137134	0,9278923	0,3245197	0,0451184	0,9045121	0,6310118	0,4674515	0,2966505	0,5413018	0,0699457	0,0122545	0,0791372	0,0785014	0,0507632	0,9999487	0,2116575	0,3375625	0,1330643	0,4120986	0,6125263	0,4100930	0,5037610	0,3145617	0,6884699	0,0569793
700	1,0000000	0,3069021	0,2919587	0,0380507	0,9918785	0,0860102	0,5023307	0,0481232	0,2209333	0,5760958	0,6943679	0,6631891	0,5472923	0,3980140	0,1090902	0,3740981	0,0340738	0,2481413	0,4086256	0,1260380	0,3005914	0,1003105	0,5832462	0,5401431	0,7429638	0,3335822	0,1241463	0,8362156	0,2683056	0,5953682	0,0737054	0,3145959	0,1424004	0,9634352	0,6159843	0,0167142	0,9995983	0,2208206	0,5232843	0,0137126	0,9432962	0,2554284	0,0451188	0,9034200	0,6389088	0,4675559	0,3540733	0,4924764	0,0699455	0,0122587	0,0585727	0,0785014	0,0504364	0,9999487	0,2116597	0,3375645	0,1330599	0,4120989	0,5729123	0,4026363	0,4733284	0,3144018	0,6884702	0,0542125
720	1,0000000	0,3069351	0,2919587	0,0380507	0,9952911	0,0860247	0,4822468	0,0479734	0,2209544	0,5761219	0,6944261	0,6631841	0,5505853	0,3980142	0,1090902	0,3742333	0,0265319	0,2481415	0,4086253	0,0897156	0,3006005	0,1003109	0,5833097	0,5402007	0,7476653	0,3336363	0,1241640	0,7988282	0,2495820	0,5634759	0,1228592	0,3146458	0,1345535	0,9634353	0,6159820	0,0142140	0,9995980	0,2208478	0,5233889	0,0137119	0,9509237	0,1929508	0,0451192	0,9027757	0,6424000	0,4676564	0,4100368	0,4375023	0,0699453	0,0122627	0,0470407	0,0785014	0,0555035	0,9999487	0,2116619	0,3375665	0,1330557	0,4120993	0,5425658	0,3983358	0,4495016	0,3143531	0,6884704	0,0527893
740	1,0000000	0,3069455	0,2919587	0,0380507	0,9972592	0,0860388	0,4632229	0,0478515	0,2209747	0,5761470	0,6944822	0,6631793	0,5525908	0,3980144	0,1090902	0,3741964	0,0222264	0,2481417	0,4086251	0,0653343	0,3006094	0,1003114	0,5833399	0,5402564	0,7505198	0,3336886	0,1241810	0,7415186	0,2250928	0,5198199	0,2073982	0,3146939	0,1291703	0,9634354	0,6159798	0,0130401	0,9995977	0,2208741	0,5234898	0,0137112	0,9544423	0,1433308	0,0451196	0,9023962	0,6438683	0,4677534	0,4590912	0,3774712	0,0699451	0,0122666	0,0409973	0,0785014	0,0618760	0,9999486	0,2116639	0,3375684	0,1330519	0,4120996	0,5200829	0,3958616	0,4313716	0,3143422	0,6884706	0,0520495
760	1,0000000	0,3069488	0,2919587	0,0380507	0,9983942	0,0860523	0,4450111	0,0477519	0,2209942	0,5761713	0,6945363	0,6631747	0,5538200	0,3980145	0,1090902	0,3741548	0,0197687	0,2481419	0,4086249	0,0492085	0,3006179	0,1003118	0,5833548	0,5403100	0,7522529	0,3337389	0,1241974	0,6781610	0,1979476	0,4633849	0,3312639	0,3147403	0,1254781	0,9634355	0,6159777	0,0124889	0,9995974	0,2209000	0,5235871	0,0137106	0,9559949	0,1080820	0,0451199	0,9021734	0,6444721	0,4678468	0,4985195	0,3160992	0,0699450	0,0122703	0,0379757	0,0785015	0,0671579	0,9999486	0,2116659	0,3375702	0,1330487	0,4120999	0,5038157	0,3944439	0,4178646	0,3143439	0,6884708	0,0516684
780	1,0000000	0,3069498	0,2919587	0,0380507	0,9990487	0,0860654	0,4274230	0,0476700	0,2210130	0,5761947	0,6945885	0,6631702	0,5545809	0,3980147	0,1090902	0,3741425	0,0183657	0,2481421	0,4086246	0,0386168	0,3006261	0,1003123	0,5833626	0,5403617	0,7533053	0,3337874	0,1242132	0,6238580	0,1721347	0,3974333	0,4798422	0,3147850	0,1229464	0,9634356	0,6159756	0,0122299	0,9995972	0,2209256	0,5236809	0,0137099	0,9566629	0,0851497	0,0451203	0,9020433	0,6447233	0,4679369	0,5281589	0,2580021	0,0699448	0,0122740	0,0365112	0,0785015	0,0707673	0,9999486	0,2116678	0,3375720	0,1330459	0,4121002	0,4922471	0,3936371	0,4079639	0,3143497	0,6884710	0,0514750
800	1,0000000	0,3069502	0,2919587	0,0380507	0,9994261	0,0860779	0,4103094	0,0476021	0,2210312	0,5762172	0,6946387	0,6631659	0,5550591	0,3980149	0,1090902	0,3741455	0,0175649	0,2481422	0,4086244	0,0316816	0,3006340	0,1003127	0,5833670	0,5404116	0,7539443	0,3338342	0,1242284	0,5836977	0,1503342	0,3288868	0,6254581	0,3148281	0,1212113	0,9634356	0,6159737	0,0121084	0,9995969	0,2209508	0,5237713	0,0137093	0,9569482	0,0711716	0,0451206	0,9019678	0,6448349	0,4680238	0,5493582	0,2068414	0,0699447	0,0122775	0,0358152	0,0785015	0,0729922	0,9999485	0,2116697	0,3375737	0,1330436	0,4121005	0,4841254	0,3931835	0,4007996	0,3143568	0,6884712	0,0513776
820	1,0000000	0,3069503	0,2919587	0,0380507	0,9996438	0,0860901	0,3935498	0,0475452	0,2210487	0,5762390	0,6946872	0,6631617	0,5553662	0,3980151	0,1090902	0,3741508	0,0171077	0,2481424	0,4086242	0,0271467	0,3006416	0,1003131	0,5833699	0,5404596	0,7543324	0,3338794	0,1242431	0,5561149	0,1333661	0,2652014	0,7459525	0,3148697	0,1200227	0,9634357	0,6159717	0,0120515	0,9995967	0,2209757	0,5238584	0,0137087	0,9570722	0,0630321	0,0451210	0,9019247	0,6448918	0,4681075	0,5639853	0,1644355	0,0699446	0,0122808	0,0354885	0,0785015	0,0742869	0,9999485	0,2116715	0,3375753	0,1330417	0,4121008	0,4784789	0,3929337	0,3956689	0,3143641	0,6884713	0,0513284
840	1,0000000	0,3069503	0,2919587	0,0380507	0,9997693	0,0861018	0,3770474	0,0474971	0,2210656	0,5762600	0,6947339	0,6631577	0,5555697	0,3980152	0,1090902	0,3741542	0,0168467	0,2481426	0,4086240	0,0241832	0,3006490	0,1003134	0,5833721	0,5405060	0,7545681	0,3339229	0,1242573	0,5378376	0,1208403	0,2113611	0,8340880	0,3149097	0,1192093	0,9634358	0,6159699	0,0120250	0,9995965	0,2210002	0,5239424	0,0137081	0,9571291	0,0584315	0,0451213	0,9019007	0,6449272	0,4681882	0,5738258	0,1309142	0,0699445	0,0122841	0,0353363	0,0785015	0,0750166	0,9999485	0,2116732	0,3375769	0,1330402	0,4121011	0,4745817	0,3928016	0,3920258	0,3143713	0,6884715	0,0513031
860	1,0000000	0,3069503	0,2919587	0,0380507	0,9998417	0,0861131	0,3607264	0,0474561	0,2210819	0,5762803	0,6947789	0,6631538	0,5557100	0,3980154	0,1090902	0,3741563	0,0166978	0,2481427	0,4086238	0,0222473	0,3006561	0,1003138	0,5833739	0,5405507	0,7547114	0,3339649	0,1242709	0,5259409	0,1118993	0,1690429	0,8934779	0,3149484	0,1186532	0,9634359	0,6159681	0,0120130	0,9995962	0,2210243	0,5240235	0,0137076	0,9571583	0,0558736	0,0451216	0,9018879	0,6449539	0,4682661	0,5803348	0,1053467	0,0699444	0,0122872	0,0352657	0,0785015	0,0754214	0,9999484	0,2116749	0,3375784	0,1330389	0,4121014	0,4719057	0,3927370	0,3894565	0,3143783	0,6884717	0,0512899
880	1,0000000	0,3069503	0,2919587	0,0380507	0,9998834	0,0861240	0,3445315	0,0474209	0,2210976	0,5762998	0,6948223	0,6631501	0,5558117	0,3980155	0,1090902	0,3741579	0,0166127	0,2481429	0,4086237	0,0209830	0,3006629	0,1003141	0,5833755	0,5405938	0,7547984	0,3340053	0,1242841	0,5182715	0,1056516	0,1375064	0,9315147	0,3149857	0,1182737	0,9634359	0,6159664	0,0120078	0,9995960	0,2210479	0,5241016	0,0137070	0,9571760	0,0544591	0,0451219	0,9018817	0,6449767	0,4683411	0,5845956	0,0863536	0,0699443	0,0122902	0,0352331	0,0785015	0,0756450	0,9999484	0,2116765	0,3375799	0,1330378	0,4121016	0,4700742	0,3927112	0,3876542	0,3143850	0,6884718	0,0512829
900	1,0000000	0,3069503	0,2919587	0,0380507	0,9999075	0,0861345	0,3284278	0,0473906	0,2211127	0,5763187	0,6948641	0,6631465	0,5558895	0,3980156	0,1090902	0,3741597	0,0165642	0,2481430	0,4086235	0,0201576	0,3006695	0,1003145	0,5833769	0,5406354	0,7548514	0,3340443	0,1242968	0,5133577	0,1013448	0,1148716	0,9551888	0,3150216	0,1180154	0,9634360	0,6159648	0,0120059	0,9995958	0,2210710	0,5241769	0,0137065	0,9571887	0,0536734	0,0451222	0,9018793	0,6449975	0,4684135	0,5873704	0,0725130	0,0699443	0,0122932	0,0352180	0,0785016	0,0757696	0,9999484	0,2116780	0,3375813	0,1330369	0,4121019	0,4688217	0,3927073	0,3863948	0,3143915	0,6884720	0,0512791
920	1,0000000	0,3069503	0,2919587	0,0380507	0,9999213	0,0861446	0,3124018	0,0473644	0,2211273	0,5763369	0,6949045	0,6631430	0,5559524	0,3980158	0,1090902	0,3741614	0,0165365	0,2481431	0,4086233	0,0196189	0,3006759	0,1003148	0,5833783	0,5406755	0,7548837	0,3340820	0,1243090	0,5102253	0,0984016	0,0990393	0,9697371	0,3150563	0,1178401	0,9634361	0,6159632	0,0120055	0,9995956	0,2210934	0,5242495	0,0137060	0,9571991	0,0532313	0,0451224	0,9018792	0,6450171	0,4684833	0,5891759	0,0625661	0,0699442	0,0122960	0,0352110	0,0785016	0,0758406	0,9999484	0,2116795	0,3375827	0,1330361	0,4121021	0,4679640	0,3927158	0,3855165	0,3143978	0,6884721	0,0512769
940	1,0000000	0,3069503	0,2919587	0,0380507	0,9999293	0,0861544	0,2964628	0,0473416	0,2211413	0,5763544	0,6949434	0,6631396	0,5560057	0,3980159	0,1090902	0,3741631	0,0165207	0,2481433	0,4086232	0,0192676	0,3006820	0,1003151	0,5833797	0,5407142	0,7549034	0,3341182	0,1243209	0,5082397	0,0964017	0,0881527	0,9786667	0,3150897	0,1177217	0,9634361	0,6159617	0,0120059	0,9995954	0,2211153	0,5243196	0,0137055	0,9572085	0,0529779	0,0451227	0,9018804	0,6450358	0,4685506	0,5903539	0,0554881	0,0699442	0,0122987	0,0352078	0,0785016	0,0758826	0,9999484	0,2116809	0,3375840	0,1330354	0,4121024	0,4673737	0,3927310	0,3849042	0,3144039	0,6884723	0,0512756
960	1,0000000	0,3069503	0,2919587	0,0380507	0,9999339	0,0861638	0,2806448	0,0473219	0,2211549	0,5763714	0,6949809	0,6631364	0,5560526	0,3980160	0,1090902	0,3741647	0,0165117	0,2481434	0,4086230	0,0190387	0,3006880	0,1003154	0,5833809	0,5407515	0,7549154	0,3341532	0,1243323	0,5069903	0,0950477	0,0807468	0,9841878	0,3151219	0,1176424	0,9634362	0,6159602	0,0120068	0,9995953	0,2211366	0,5243871	0,0137051	0,9572172	0,0528291	0,0451230	0,9018823	0,6450538	0,4686155	0,5911268	0,0504867	0,0699441	0,0123013	0,0352064	0,0785016	0,0759090	0,9999483	0,2116823	0,3375853	0,1330349	0,4121026	0,4669641	0,3927498	0,3844764	0,3144098	0,6884724	0,0512747
980	1,0000000	0,3069503	0,2919587	0,0380507	0,9999365	0,0861729	0,2650067	0,0473049	0,2211680	0,5763877	0,6950170	0,6631333	0,5560952	0,3980162	0,1090902	0,3741663	0,0165065	0,2481435	0,4086228	0,0188897	0,3006937	0,1003157	0,5833822	0,5407875	0,7549229	0,3341870	0,1243432	0,5062126	0,0941331	0,0757393	0,9876474	0,3151530	0,1175898	0,9634363	0,6159588	0,0120078	0,9995951	0,2211572	0,5244522	0,0137046	0,9572254	0,0527396	0,0451232	0,9018845	0,6450710	0,4686780	0,5916378	0,0469701	0,0699441	0,0123038	0,0352057	0,0785016	0,0759268	0,9999483	0,2116837	0,3375865	0,1330344	0,4121028	0,4666759	0,3927703	0,3841758	0,3144154	0,6884726	0,0512740
1000	1,0000000	0,3069503	0,2919587	0,0380507	0,9999380	0,0861816	0,2496323	0,0472903	0,2211806	0,5764035	0,6950519	0,6631303	0,5561347	0,3980163	0,1090902	0,3741678	0,0165036	0,2481436	0,4086227	0,0187929	0,3006992	0,1003160	0,5833834	0,5408222	0,7549275	0,3342195	0,1243538	0,5057367	0,0935162	0,0723630	0,9898531	0,3151830	0,1175554	0,9634363	0,6159574	0,0120089	0,9995949	0,2211773	0,5245150	0,0137042	0,9572333	0,0526843	0,0451235	0,9018870	0,6450877	0,4687384	0,5919788	0,0445058	0,0699441	0,0123063	0,0352054	0,0785016	0,0759399	0,9999483	0,2116850	0,3375877	0,1330341	0,4121030	0,4664694	0,3927915	0,3839628	0,3144209	0,6884727	0,0512734
1020	1,0000000	0,3069503	0,2919587	0,0380507	0,9999389	0,0861901	0,2346284	0,0472778	0,2211928	0,5764187	0,6950855	0,6631274	0,5561719	0,3980164	0,1090902	0,3741693	0,0165019	0,2481438	0,4086226	0,0187302	0,3007045	0,1003163	0,5833845	0,5408556	0,7549303	0,3342509	0,1243641	0,5054535	0,0931004	0,0700873	0,9912868	0,3152119	0,1175335	0,9634364	0,6159561	0,0120100	0,9995947	0,2211967	0,5245756	0,0137038	0,9572409	0,0526496	0,0451237	0,9018895	0,6451037	0,4687966	0,5922088	0,0427829	0,0699441	0,0123086	0,0352052	0,0785016	0,0759503	0,9999483	0,2116862	0,3375888	0,1330337	0,4121032	0,4663177	0,3928127	0,3838099	0,3144261	0,6884728	0,0512729
1040	1,0000000	0,3069503	0,2919587	0,0380507	0,9999394	0,0861982	0,2201197	0,0472672	0,2212045	0,5764333	0,6951179	0,6631246	0,5562071	0,3980165	0,1090902	0,3741707	0,0165010	0,2481439	0,4086224	0,0186898	0,3007096	0,1003166	0,5833856	0,5408879	0,7549322	0,3342812	0,1243739	0,5052931	0,0928202	0,0685516	0,9922370	0,3152397	0,1175201	0,9634364	0,6159548	0,0120112	0,9995946	0,2212155	0,5246340	0,0137034	0,9572481	0,0526274	0,0451239	0,9018920	0,6451192	0,4688527	0,5923654	0,0415804	0,0699441	0,0123109	0,0352051	0,0785016	0,0759591	0,9999483	0,2116874	0,3375900	0,1330334	0,4121034	0,4662028	0,3928336	0,3836980	0,3144312	0,6884729	0,0512725
