"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
580	0,0047468	0,8079257	0,7137690	0,9398973	0,9354213	0,0313732	0,3488867	0,8031954	0,6731225	0,6513928	0,9986875	0,9835444	0,9995137	0,8225389	0,2672220	0,8953756	0,6158731	0,9529699	0,9266141	0,5971095	0,4799459	0,8238208	0,6217110	0,9988281	0,4259079	0,7076967	0,7643998	0,5553531	0,5344052	0,6802077	0,4570103	0,5151555	0,8160682	0,6265286	0,2776932	0,5347057	0,9238119	0,9999904	0,8292662	0,8512410	0,5238647	0,4660874	0,4394753	0,2056883	0,9549462	0,9998397	0,7825029	0,9969758	0,9776532	0,1593876	0,4192077	0,6890833	0,0175701	0,1526225	0,8968028	0,6927689	0,5096549	0,9274177	0,9785805	0,5483314	0,5587203	0,7593059	0,9998820	0,5543001
600	0,0046889	0,7383613	0,6432148	0,9048395	0,8882319	0,0308869	0,2891817	0,7198214	0,6695587	0,6513928	0,9986352	0,9825252	0,9994917	0,7141102	0,3948855	0,8922744	0,6132874	0,9360300	0,8833876	0,5891979	0,3286490	0,7723147	0,4662106	0,9986562	0,3048705	0,7331726	0,7034950	0,5482305	0,5330851	0,6447169	0,2997722	0,4986291	0,8072581	0,5971122	0,4169778	0,5325403	0,9222917	0,9998553	0,7553013	0,8153256	0,3262562	0,4645988	0,5511428	0,1950274	0,9530718	0,9998252	0,7755574	0,9964655	0,9354672	0,1562005	0,4312015	0,5367733	0,0282340	0,1469061	0,9002082	0,6831621	0,5857115	0,8730091	0,9630376	0,5350028	0,5342750	0,7061634	0,9998491	0,5418595
620	0,0045792	0,6997087	0,5967428	0,8748398	0,8483413	0,0299244	0,2463562	0,6808613	0,6636612	0,6513928	0,9985214	0,9804523	0,9994495	0,6328095	0,4652364	0,8860053	0,6085474	0,9228446	0,8488416	0,5769055	0,2292212	0,7091613	0,3411661	0,9979253	0,2344158	0,7456847	0,6528098	0,5360942	0,5307132	0,6188218	0,1982296	0,4722687	0,7885717	0,5772590	0,4970384	0,5278493	0,9194827	0,9988815	0,7125000	0,7436611	0,2169470	0,4612036	0,5866639	0,1768352	0,9496617	0,9997973	0,7618315	0,9962501	0,8836178	0,1499646	0,4336827	0,4330794	0,0371357	0,1376135	0,8939687	0,6663408	0,6510948	0,8013294	0,9510377	0,5112637	0,4852621	0,6722845	0,9998068	0,5194597
640	0,0044311	0,6748906	0,5583881	0,8473698	0,8118599	0,0287260	0,2168931	0,6659390	0,6563803	0,6513928	0,9983470	0,9773106	0,9993888	0,5758323	0,5013121	0,8765671	0,6020757	0,9115761	0,8178555	0,5632285	0,1647637	0,6471161	0,2604185	0,9958975	0,1970897	0,7489634	0,6084285	0,5207516	0,5274862	0,5999395	0,1319241	0,4415208	0,7599683	0,5616043	0,5376127	0,5200116	0,9156365	0,9961033	0,6833330	0,6449552	0,1560620	0,4556006	0,5870190	0,1547862	0,9451146	0,9997564	0,7420533	0,9961495	0,8489027	0,1411275	0,4309532	0,3566433	0,0473943	0,1265425	0,8793083	0,6445106	0,7063605	0,7344127	0,9415611	0,4803592	0,4160856	0,6499826	0,9997527	0,4901177
660	0,0042607	0,6562003	0,5229636	0,8209870	0,7773862	0,0274809	0,1985278	0,6621611	0,6483719	0,6513928	0,9981135	0,9730877	0,9993115	0,5353361	0,5181415	0,8640146	0,5942846	0,9012647	0,7875673	0,5501234	0,1239183	0,5953136	0,2110165	0,9922833	0,1783446	0,7456326	0,5687885	0,5036828	0,5235423	0,5861881	0,0883285	0,4101487	0,7219814	0,5477717	0,5536379	0,5082276	0,9110146	0,9915393	0,6602414	0,5356186	0,1217172	0,4476661	0,5705850	0,1319795	0,9398383	0,9997022	0,7171403	0,9960917	0,8356405	0,1303628	0,4254867	0,2971015	0,0620983	0,1150090	0,8574768	0,6194876	0,7519773	0,6801478	0,9338698	0,4452670	0,3374191	0,6346283	0,9996861	0,4567005
680	0,0040829	0,6400703	0,4887191	0,7947519	0,7445472	0,0263078	0,1884367	0,6622690	0,6399658	0,6513928	0,9978192	0,9677163	0,9992181	0,5048233	0,5257689	0,8483098	0,5854596	0,8913693	0,7562846	0,5384298	0,0990231	0,5562176	0,1817607	0,9873056	0,1688612	0,7374447	0,5334027	0,4858491	0,5189288	0,5761973	0,0595424	0,3800490	0,6754832	0,5346645	0,5555231	0,4914418	0,9058161	0,9862329	0,6398986	0,4302196	0,1018948	0,4373695	0,5456010	0,1103946	0,9341230	0,9996332	0,6878777	0,9960474	0,8381031	0,1183676	0,4186266	0,2489750	0,0833075	0,1037726	0,8296104	0,5924114	0,7894118	0,6391544	0,9274135	0,4081042	0,2612547	0,6233981	0,9996060	0,4213242
700	0,0039106	0,6247792	0,4549945	0,7679731	0,7133873	0,0252688	0,1832989	0,6628820	0,6312729	0,6513928	0,9974580	0,9610519	0,9991075	0,4795796	0,5302410	0,8292908	0,5757629	0,8815568	0,7229840	0,5282931	0,0848899	0,5286361	0,1649774	0,9812182	0,1630137	0,7255237	0,5022384	0,4678192	0,5136169	0,5689706	0,0404910	0,3518927	0,6217054	0,5217479	0,5500720	0,4683789	0,9001838	0,9813229	0,6208058	0,3371273	0,0899916	0,4246755	0,5158098	0,0910754	0,9281224	0,9995463	0,6548789	0,9960037	0,8497546	0,1057877	0,4110678	0,2091280	0,1108457	0,0932129	0,7967995	0,5638897	0,8204267	0,6094201	0,9217701	0,3702319	0,1960867	0,6145471	0,9995101	0,3854081
720	0,0037528	0,6094312	0,4214879	0,7400865	0,6841070	0,0243873	0,1803583	0,6627775	0,6222799	0,6513928	0,9970182	0,9528585	0,9989773	0,4562833	0,5346730	0,8066872	0,5652629	0,8716024	0,6870933	0,5195510	0,0780361	0,5101333	0,1557208	0,9740611	0,1577231	0,7105674	0,4754158	0,4499224	0,5075173	0,5637853	0,0278718	0,3257155	0,5622746	0,5087341	0,5414840	0,4377403	0,8942264	0,9774820	0,6022725	0,2592698	0,0823790	0,4094717	0,4830116	0,0744327	0,9218766	0,9994364	0,6186209	0,9959543	0,8658498	0,0931895	0,4031497	0,1756380	0,1428545	0,0834927	0,7602101	0,5341874	0,8465786	0,5883382	0,9166038	0,3324923	0,1453599	0,6069750	0,9993939	0,3498666
740	0,0036152	0,5934967	0,3880381	0,7105952	0,6569459	0,0236626	0,1781142	0,6616529	0,6129083	0,6513928	0,9964811	0,9427935	0,9988231	0,4326292	0,5403776	0,7801624	0,5539651	0,8613412	0,6484140	0,5119672	0,0762107	0,4982341	0,1508964	0,9655752	0,1515532	0,6930073	0,4530665	0,4323589	0,5004884	0,5601203	0,0195153	0,3012934	0,4991845	0,4954417	0,5321949	0,3986346	0,8880386	0,9749071	0,5839807	0,1963869	0,0770643	0,3915344	0,4482269	0,0604954	0,9153438	0,9992954	0,5794972	0,9958945	0,8834624	0,0810458	0,3950230	0,1472561	0,1776787	0,0746637	0,7211787	0,5033716	0,8690567	0,5734958	0,9116344	0,2954174	0,1086536	0,5999657	0,9992506	0,3152862
760	0,0035001	0,5766026	0,3545692	0,6790419	0,6321278	0,0230809	0,1761196	0,6594398	0,6030470	0,6513928	0,9958190	0,9303904	0,9986383	0,4070994	0,5477454	0,7493878	0,5418380	0,8506459	0,6071051	0,5053332	0,0780906	0,4908922	0,1485871	0,9551479	0,1440155	0,6731382	0,4352763	0,4152641	0,4923376	0,5576043	0,0139876	0,2783420	0,4346890	0,4817326	0,5235042	0,3512421	0,8817150	0,9735107	0,5657989	0,1468163	0,0729580	0,3705364	0,4122343	0,0490837	0,9084275	0,9991116	0,5378737	0,9958193	0,9009460	0,0697289	0,3867434	0,1231296	0,2148920	0,0667268	0,6812276	0,4714129	0,8886931	0,5629238	0,9066129	0,2593796	0,0835972	0,5930258	0,9990696	0,2820572
780	0,0034074	0,5584377	0,3210865	0,6450035	0,6098307	0,0226224	0,1744058	0,6559888	0,5925683	0,6513928	0,9949906	0,9150444	0,9984135	0,3788847	0,5567930	0,7141618	0,5288341	0,8394179	0,5636780	0,4994942	0,0830764	0,4865946	0,1475699	0,9417384	0,1350895	0,6512310	0,4220674	0,3987323	0,4828187	0,5559787	0,0103372	0,2566066	0,3711279	0,4674865	0,5160115	0,2974734	0,8753559	0,9730928	0,5477059	0,1084968	0,0694726	0,3461052	0,3758173	0,0399189	0,9009936	0,9988665	0,4941476	0,9957222	0,9174359	0,0595071	0,3783230	0,1026491	0,2550034	0,0596635	0,6419862	0,4382551	0,9060300	0,5551215	0,9013004	0,2246919	0,0673209	0,5857856	0,9988352	0,2504637
800	0,0033352	0,5387119	0,2876886	0,6081077	0,5901705	0,0222663	0,1730665	0,6509284	0,5813378	0,6513928	0,9939354	0,8960169	0,9981354	0,3479314	0,5674409	0,6745835	0,5149117	0,8275886	0,5189641	0,4943445	0,0911502	0,4843020	0,1469664	0,9237546	0,1249287	0,6276366	0,4133956	0,3828057	0,4716302	0,5550715	0,0079320	0,2358939	0,3107136	0,4525934	0,5099068	0,2411031	0,8690682	0,9734409	0,5297618	0,0794209	0,0663037	0,3179507	0,3398657	0,0326885	0,8928784	0,9985318	0,4488055	0,9955937	0,9325043	0,0505465	0,3697598	0,0853591	0,2987803	0,0534506	0,6050346	0,4038706	0,9213970	0,5489895	0,8954489	0,1916691	0,0572246	0,5779341	0,9985231	0,2207401
820	0,0032806	0,5171459	0,2545842	0,5680732	0,5731899	0,0219931	0,1721119	0,6435727	0,5692220	0,6513928	0,9925633	0,8724899	0,9977843	0,3150478	0,5796184	0,6312734	0,5000569	0,8151257	0,4740326	0,4898144	0,1027493	0,4833222	0,1459767	0,8988902	0,1137105	0,6028779	0,4091422	0,3674372	0,4584202	0,5547779	0,0063520	0,2160758	0,2553177	0,4369560	0,5051566	0,1869530	0,8629619	0,9743715	0,5120984	0,0577943	0,0633107	0,2860786	0,3053835	0,0270822	0,8838920	0,9980622	0,4024766	0,9954191	0,9459514	0,0429176	0,3610573	0,0709017	0,3468215	0,0480653	0,5717134	0,3683086	0,9349824	0,5437296	0,8887834	0,1606569	0,0512546	0,5691770	0,9980952	0,1931024
840	0,0032407	0,4934812	0,2221046	0,5247770	0,5588529	0,0217858	0,1714791	0,6328274	0,5560993	0,6513928	0,9907383	0,8437286	0,9973318	0,2819395	0,5932699	0,5855842	0,4843071	0,8020441	0,4300539	0,4858584	0,1185544	0,4831628	0,1436739	0,8640235	0,1015914	0,5777094	0,4090872	0,3524464	0,4428063	0,5550448	0,0053181	0,1970804	0,2063017	0,4204997	0,5016206	0,1393873	0,8571443	0,9757388	0,4949151	0,0420674	0,0604513	0,2510713	0,2734265	0,0228109	0,8738163	0,9973836	0,3559663	0,9951755	0,9576938	0,0366078	0,3522379	0,0589770	0,3994183	0,0434856	0,5429605	0,3317414	0,9468908	0,5387373	0,8809855	0,1320338	0,0479190	0,5592085	0,9974904	0,1677595
860	0,0032124	0,4675089	0,1907046	0,4783451	0,5470432	0,0216302	0,1710826	0,6171318	0,5418760	0,6513928	0,9882520	0,8094186	0,9967361	0,2509987	0,6083086	0,5396800	0,4677753	0,7884183	0,3881359	0,4824458	0,1390191	0,4833822	0,1389045	0,8154740	0,0887455	0,5531096	0,4128581	0,3375095	0,4244230	0,5558487	0,0046448	0,1788792	0,1644238	0,4031870	0,4991231	0,1010293	0,8517126	0,9774292	0,4784695	0,0309208	0,0577418	0,2143222	0,2449867	0,0196151	0,8624022	0,9963711	0,3102560	0,9948257	0,9677133	0,0315371	0,3433543	0,0493158	0,4565038	0,0396885	0,5192243	0,2945051	0,9571856	0,5334887	0,8716807	0,1061848	0,0461964	0,5476920	0,9966071	0,1449074
880	0,0031930	0,4391180	0,1609405	0,4292519	0,5375695	0,0215147	0,1708463	0,5946201	0,5265103	0,6513928	0,9847805	0,7701943	0,9959343	0,2247327	0,6245471	0,4963281	0,4506680	0,7743903	0,3491740	0,4795525	0,1635065	0,4834446	0,1304307	0,7501422	0,0754518	0,5301733	0,4198648	0,3222316	0,4030050	0,5571528	0,0042089	0,1614714	0,1298384	0,3850361	0,4974960	0,0724058	0,8467467	0,9793511	0,4630571	0,0232443	0,0552308	0,1780162	0,2208555	0,0172680	0,8493637	0,9948092	0,2664525	0,9943084	0,9760404	0,0275765	0,3344996	0,0416598	0,5175426	0,0366473	0,5004717	0,2571253	0,9659205	0,5274078	0,8604373	0,0834516	0,0454191	0,5342520	0,9952723	0,1247095
900	0,0031801	0,4083602	0,1334200	0,3783955	0,5301784	0,0214302	0,1707138	0,5638933	0,5100424	0,6513928	0,9798152	0,7281707	0,9948319	0,2049350	0,6416262	0,4583267	0,4332931	0,7601698	0,3137562	0,4771541	0,1893518	0,4825807	0,1174588	0,6678206	0,0621638	0,5099098	0,4292602	0,3063067	0,3785086	0,5587972	0,0039287	0,1448708	0,1021805	0,3661405	0,4966061	0,0524515	0,8423028	0,9814254	0,4489762	0,0181193	0,0529770	0,1446857	0,2015113	0,0155761	0,8343701	0,9923157	0,2256807	0,9935200	0,9827541	0,0245674	0,3258147	0,0357493	0,5813657	0,0343316	0,4862802	0,2203161	0,9731619	0,5196816	0,8467866	0,0640690	0,0451679	0,5184784	0,9931824	0,1072691
920	0,0031718	0,3755208	0,1087224	0,3270996	0,5245730	0,0213692	0,1706457	0,5256948	0,4926283	0,6513928	0,9725549	0,6869979	0,9932861	0,1919849	0,6589737	0,4277305	0,4160494	0,7460189	0,2821432	0,4752201	0,2118448	0,4796320	0,1003782	0,5735254	0,0494819	0,4930186	0,4399759	0,2896873	0,3512440	0,5602103	0,0037499	0,1290970	0,0807091	0,3466851	0,4963738	0,0393349	0,8384086	0,9835783	0,4364804	0,0148054	0,0510309	0,1164589	0,1870806	0,0143781	0,8170335	0,9881988	0,1889380	0,9922824	0,9879834	0,0223406	0,3174912	0,0313200	0,6460777	0,0327110	0,4759771	0,1849344	0,9790044	0,5089752	0,8302843	0,0481068	0,0451892	0,4999503	0,9897926	0,0926015
940	0,0031668	0,3411745	0,0873036	0,2769995	0,5204387	0,0213258	0,1706151	0,4845762	0,4745662	0,6513928	0,9617511	0,6509774	0,9910821	0,1847566	0,6758280	0,4052728	0,3993963	0,7322224	0,2543136	0,4737098	0,2257796	0,4728239	0,0810195	0,4771318	0,0380154	0,4797505	0,4508628	0,2726470	0,3219675	0,5596160	0,0036366	0,1141752	0,0644736	0,3269512	0,4967914	0,0311460	0,8350590	0,9857384	0,4257285	0,0127283	0,0494208	0,0944267	0,1774007	0,0135438	0,7968908	0,9811913	0,1569452	0,9902871	0,9919041	0,0207318	0,3097702	0,0281065	0,7091885	0,0317672	0,4687862	0,1518886	0,9835771	0,4930501	0,8106242	0,0354394	0,0453350	0,4782863	0,9841088	0,0806149
960	0,0031638	0,3061940	0,0694117	0,2298100	0,5174676	0,0212956	0,1706040	0,4479631	0,4563027	0,6513928	0,9455175	0,6234839	0,9879034	0,1812738	0,6913472	0,3903300	0,3838010	0,7190491	0,2300479	0,4725716	0,2276317	0,4594724	0,0619280	0,3893263	0,0282176	0,4699167	0,4608936	0,2556964	0,2918689	0,5519916	0,0035654	0,1001438	0,0524675	0,3073056	0,4979447	0,0262829	0,8322091	0,9878365	0,4167449	0,0114624	0,0481464	0,0785013	0,1721818	0,0129709	0,7733855	0,9689816	0,1300459	0,9869987	0,9947262	0,0195935	0,3029382	0,0258528	0,7680219	0,0315159	0,4639483	0,1220092	0,9870413	0,4685672	0,7877961	0,0257581	0,0455225	0,4532258	0,9743119	0,0711091
980	0,0031621	0,2716833	0,0550411	0,1870338	0,5153809	0,0212748	0,1706015	0,4218662	0,4384032	0,6513928	0,9211907	0,6057439	0,9833013	0,1796475	0,7047874	0,3813921	0,3696718	0,7067144	0,2090174	0,4717453	0,2168538	0,4361034	0,0452019	0,3170884	0,0202895	0,4630189	0,4693375	0,2394183	0,2624113	0,5259276	0,0035209	0,0870675	0,0437454	0,2881700	0,5000452	0,0235780	0,8297561	0,9898096	0,4094019	0,0107086	0,0471810	0,0677501	0,1712368	0,0125819	0,7458677	0,9474955	0,1081849	0,9815053	0,9966738	0,0188018	0,2973238	0,0243254	0,8202780	0,0320456	0,4608005	0,0959174	0,9895793	0,4320468	0,7622341	0,0186232	0,0457079	0,4247351	0,9571514	0,0637943
1000	0,0031611	0,2388322	0,0439438	0,1497128	0,5139430	0,0212608	0,1706019	0,4073752	0,4214836	0,6513928	0,8854732	0,5967773	0,9766842	0,1786605	0,7156781	0,3766857	0,3572950	0,6953568	0,1908574	0,4711674	0,1958119	0,4003391	0,0318548	0,2622385	0,0141852	0,4584189	0,4758341	0,2243209	0,2350460	0,4687587	0,0034932	0,0750429	0,0374927	0,2699749	0,5034725	0,0222731	0,8274870	0,9916064	0,4034307	0,0102674	0,0464794	0,0609014	0,1747416	0,0123199	0,7136451	0,9101674	0,0909709	0,9723241	0,9979631	0,0182584	0,2933023	0,0233236	0,8645030	0,0335823	0,4588127	0,0739319	0,9913785	0,3829775	0,7348579	0,0135382	0,0458704	0,3931138	0,9272208	0,0583259
1020	0,0031606	0,2087243	0,0356904	0,1183082	0,5129664	0,0212515	0,1706026	0,4014752	0,4061123	0,6513928	0,8352401	0,5942826	0,9673654	0,1777967	0,7239156	0,3746297	0,3467978	0,6850339	0,1752131	0,4707770	0,1686898	0,3545708	0,0219205	0,2229011	0,0096854	0,4554820	0,4803590	0,2107581	0,2109029	0,3882423	0,0034761	0,0641895	0,0330518	0,2531089	0,5088183	0,0219385	0,8249433	0,9931926	0,3984516	0,0100121	0,0459885	0,0567410	0,1834817	0,0121445	0,6761282	0,8483471	0,0777912	0,9572616	0,9987835	0,0178889	0,2913053	0,0226860	0,9002712	0,0365994	0,4575900	0,0560430	0,9926148	0,3267071	0,7069358	0,0100192	0,0460029	0,3590600	0,8769078	0,0543449
1040	0,0031604	0,1821628	0,0297592	0,0927317	0,5123097	0,0212454	0,1706029	0,4001615	0,3927138	0,6513928	0,7691978	0,5956929	0,9547187	0,1769694	0,7297343	0,3740369	0,3381518	0,6757341	0,1617625	0,4705211	0,1399378	0,3064705	0,0148863	0,1956966	0,0064892	0,4536663	0,4831260	0,1989127	0,1905953	0,3083190	0,0034654	0,0546225	0,0299169	0,2378740	0,5169027	0,0223917	0,8211080	0,9945528	0,3940161	0,0098655	0,0456562	0,0543065	0,1990100	0,0120275	0,6330846	0,7551220	0,0679390	0,9336167	0,9992873	0,0176394	0,2918215	0,0222910	0,9280527	0,0420090	0,4568551	0,0419574	0,9934407	0,2720950	0,6798019	0,0076436	0,0461052	0,3236472	0,7989822	0,0515135
1060	0,0031603	0,1595691	0,0256216	0,0724840	0,5118711	0,0212414	0,1706030	0,4005263	0,3815054	0,6513928	0,6896829	0,5988762	0,9384527	0,1762436	0,7335851	0,3741277	0,3312091	0,6673982	0,1502218	0,4703571	0,1130006	0,2638112	0,0100758	0,1772562	0,0042873	0,4525600	0,4844755	0,1888184	0,1742091	0,2424668	0,0034589	0,0464176	0,0277121	0,2244596	0,5287107	0,0236353	0,8138219	0,9956894	0,3896529	0,0097816	0,0454376	0,0529222	0,2235252	0,0119496	0,5849433	0,6327992	0,0607175	0,8991623	0,9995873	0,0174715	0,2953573	0,0220518	0,9488982	0,0514849	0,4564223	0,0311899	0,9939790	0,2258844	0,6545607	0,0060716	0,0461810	0,2881952	0,6930557	0,0495390
1080	0,0031602	0,1409809	0,0228041	0,0568317	0,5115790	0,0212388	0,1706030	0,4011240	0,3724869	0,6513928	0,6030111	0,6023931	0,9188981	0,1756806	0,7359885	0,3744513	0,3257515	0,6599409	0,1403432	0,4702537	0,0898199	0,2302814	0,0068632	0,1648675	0,0028075	0,4518788	0,4847824	0,1803974	0,1614340	0,1922149	0,0034548	0,0395832	0,0261650	0,2129350	0,5452066	0,0258153	0,7991433	0,9966185	0,3849186	0,0097336	0,0452969	0,0521514	0,2590979	0,0118978	0,5330023	0,4967389	0,0555058	0,8539118	0,9997618	0,0173588	0,3023332	0,0219095	0,9641011	0,0679170	0,4561722	0,0231675	0,9943228	0,1903612	0,6319114	0,0050476	0,0462353	0,2540612	0,5708586	0,0481837
1100	0,0031602	0,1261286	0,0209197	0,0449637	0,5113848	0,0212371	0,1706030	0,4014979	0,3654802	0,6513928	0,5176578	0,6054566	0,8970994	0,1752916	0,7374195	0,3747840	0,3215361	0,6532679	0,1319096	0,4701887	0,0710258	0,2058757	0,0047516	0,1565699	0,0018318	0,4514433	0,4843940	0,1735008	0,1517433	0,1549405	0,0034523	0,0340516	0,0250807	0,2032613	0,5670351	0,0291903	0,7718694	0,9973642	0,3794566	0,0097063	0,0452080	0,0517286	0,3059274	0,0118634	0,4793641	0,3678550	0,0517894	0,8013994	0,9998615	0,0172833	0,3129292	0,0218261	0,9749406	0,0956389	0,4560305	0,0173163	0,9945389	0,1646862	0,6121312	0,0043882	0,0462733	0,2224223	0,4516197	0,0472650

0	0,0031601	0,0805582	0,0171953	0,0124150	0,0422430	0,0212342	0,1706029	0,4015612	0,3464350	0,6513923	0,3425658	0,6104019	0,7534395	0,1746803	0,7397568	0,3752710	0,3093031	0,0480447	0,0867057	0,4700695	0,0162218	0,1555092	0,0009070	0,1401115	0,0000613	0,4503634	0,4760704	0,1491247	0,1262294	0,0533620	0,0034483	0,0167958	0,0225509	0,1679255	0,8209987	0,1000008	0,0787632	0,9999228	0,2838269	0,0096699	0,0450626	0,0512305	0,5490232	0,0117953	0,1470481	0,0132524	0,0430951	0,5424333	0,9999953	0,0171305	0,4274782	0,0217126	0,9990627	0,4405028	0,4558878	0,0015162	0,9948899	0,1108034	0,5071229	0,0032434	0,0463515	0,0724176	0,1140020	0,0454310
20	0,0031601	0,0805583	0,0171953	0,0124150	0,0422431	0,0212342	0,1706029	0,4015612	0,3464352	0,6513916	0,2579123	0,5731821	0,7534410	0,1767110	0,5333842	0,3752446	0,2465375	0,2289421	0,2433861	0,4700695	0,0162493	0,1578110	0,0924422	0,1421990	0,0000621	0,4503635	0,3536657	0,3335274	0,1261624	0,1817832	0,0034483	0,0167958	0,0225509	0,1679255	0,7210503	0,1014600	0,0787644	0,9999242	0,2838441	0,0096699	0,3607637	0,0512305	0,5500329	0,0117953	0,1470497	0,0132538	0,0430951	0,5424345	0,9999954	0,0171305	0,4288798	0,0217126	0,9990628	0,6732440	0,4558859	0,2433630	0,6094700	0,0862009	0,5072671	0,0032439	0,0463515	0,0724179	0,1140022	0,2612570
40	0,0031601	0,0805584	0,0171953	0,0124151	0,0422432	0,0212342	0,1706029	0,4015612	0,3464353	0,6513917	0,2044561	0,5513269	0,7534420	0,1856203	0,4289747	0,3751297	0,2064301	0,3488115	0,3516118	0,4700695	0,0163722	0,1689035	0,1501431	0,1548308	0,0000671	0,4503653	0,2696896	0,4220241	0,1258823	0,2755061	0,0034483	0,0167958	0,0225509	0,1679255	0,6570028	0,1088624	0,0787652	0,9999305	0,2838552	0,0096699	0,5342890	0,0512305	0,5537496	0,0117953	0,1470508	0,0132548	0,0430951	0,5424353	0,9999955	0,0171305	0,4353081	0,0217126	0,9990628	0,7967339	0,4558847	0,3770216	0,3995851	0,0726831	0,5073741	0,0032468	0,0463515	0,0724181	0,1140023	0,4000483
60	0,0031601	0,0805584	0,0171953	0,0124151	0,0422432	0,0212342	0,1706029	0,4015612	0,3464355	0,6513920	0,1748227	0,5403393	0,7534427	0,1991350	0,3818521	0,3749543	0,1807809	0,4424165	0,4343570	0,4700695	0,0165587	0,1888169	0,1867227	0,1849650	0,0000799	0,4503731	0,2109662	0,4602228	0,1254689	0,3439094	0,0034483	0,0167958	0,0225509	0,1679255	0,6185539	0,1232043	0,0787658	0,9999405	0,2838624	0,0096699	0,6296675	0,0512305	0,5582383	0,0117953	0,1470516	0,0132554	0,0430951	0,5424359	0,9999958	0,0171305	0,4460420	0,0217126	0,9990628	0,8638767	0,4558839	0,4508892	0,2852899	0,0669307	0,5074534	0,0032520	0,0463514	0,0724183	0,1140024	0,4893009
80	0,0031601	0,0805584	0,0171953	0,0124151	0,0422432	0,0212342	0,1706029	0,4015612	0,3464355	0,6513924	0,1617924	0,5362647	0,7534431	0,2125186	0,3632442	0,3747712	0,1643695	0,5249076	0,5008620	0,4700695	0,0167342	0,2135782	0,2101461	0,2319872	0,0001029	0,4503900	0,1694826	0,4740872	0,1250481	0,3938383	0,0034483	0,0167959	0,0225509	0,1679255	0,5969451	0,1427024	0,0787662	0,9999511	0,2838671	0,0096699	0,6820923	0,0512305	0,5618507	0,0117953	0,1470522	0,0132558	0,0430951	0,5424363	0,9999960	0,0171305	0,4584599	0,0217126	0,9990628	0,9002710	0,4558834	0,4917127	0,2230491	0,0660340	0,5075122	0,0032579	0,0463514	0,0724184	0,1140025	0,5466964
100	0,0031601	0,0805585	0,0171953	0,0124151	0,0422432	0,0212342	0,1706029	0,4015612	0,3464356	0,6513926	0,1586380	0,5360732	0,7534434	0,2227178	0,3573544	0,3746149	0,1538660	0,5991494	0,5549445	0,4700695	0,0168500	0,2385737	0,2253365	0,2867623	0,0001349	0,4504161	0,1400662	0,4772459	0,1246943	0,4302870	0,0034483	0,0167959	0,0225509	0,1679256	0,5855746	0,1640200	0,0787665	0,9999607	0,2838701	0,0096699	0,7109077	0,0512305	0,5642372	0,0117953	0,1470526	0,0132560	0,0430951	0,5424365	0,9999963	0,0171305	0,4701670	0,0217126	0,9990628	0,9197504	0,4558830	0,5142741	0,1891552	0,0676753	0,5075558	0,0032634	0,0463514	0,0724185	0,1140026	0,5836056
120	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1602056	0,5376872	0,7534436	0,2290376	0,3565200	0,3744978	0,1471430	0,6640806	0,5987287	0,4700695	0,0168994	0,2605462	0,2352901	0,3389989	0,0001706	0,4504487	0,1192053	0,4762931	0,1244300	0,4568983	0,0034483	0,0167959	0,0225509	0,1679256	0,5799559	0,1837156	0,0787668	0,9999686	0,2838721	0,0096699	0,7267461	0,0512305	0,5656527	0,0117953	0,1470529	0,0132562	0,0430951	0,5424367	0,9999965	0,0171305	0,4797381	0,0217126	0,9990628	0,9300571	0,4558828	0,5267429	0,1706978	0,0702480	0,5075880	0,0032681	0,0463514	0,0724186	0,1140026	0,6073408
140	0,0031601	0,0805585	0,0171953	0,0124151	0,0422433	0,0212342	0,1706029	0,4015612	0,3464356	0,6513928	0,1633319	0,5398345	0,7534437	0,2322119	0,3573505	0,3744183	0,1428399	0,7187310	0,6338604	0,4700695	0,0169011	0,2780733	0,2418374	0,3825940	0,0002039	0,4504840	0,1044378	0,4741606	0,1242476	0,4763291	0,0034483	0,0167959	0,0225509	0,1679256	0,5773126	0,1995370	0,0787669	0,9999748	0,2838734	0,0096699	0,7354517	0,0512305	0,5664379	0,0117953	0,1470531	0,0132563	0,0430951	0,5424368	0,9999967	0,0171305	0,4867248	0,0217126	0,9990628	0,9354629	0,4558826	0,5336339	0,1606467	0,0728251	0,5076119	0,0032717	0,0463514	0,0724187	0,1140026	0,6226041
