"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
60	0,1562739	0,6551177	0,0803868	0,0266512	0,6858431	0,6424520	0,0542440	0,6495455	0,0500746	0,0312918	0,3909070	0,0795180	0,0404619	0,0016141	0,5583789	0,1460827	0,2627164	0,6654011	0,2450332	0,0484452	0,4038548	0,0141498	0,0144431	0,1974101	0,8145876	0,5819783	0,0750280	0,6979485	0,0807965	0,0948068	0,1663818	0,4861897	0,0842438	0,0359288	0,0209195	0,0234029	0,1791620	0,1216972	0,5768612	0,3430124	0,4861011	0,2146688	0,0000758	0,0547442	0,1932154	0,6439818	0,0725222	0,6770615	0,6670346	0,6235920	0,4153861	0,0245274	0,0036880	0,2391834	0,4622909	0,0073597	0,0723064	0,6696143	0,0186415	0,1533736	0,1557551	0,0824606	0,0199390	0,0950640
80	0,1436629	0,7880692	0,0783368	0,0218378	0,5459851	0,5144710	0,0363387	0,7521735	0,0472066	0,0331091	0,5049399	0,0758556	0,0291710	0,0012254	0,6096998	0,1562955	0,2167730	0,6649931	0,2751533	0,0658498	0,3927826	0,0205688	0,0301363	0,2112786	0,6863497	0,5614677	0,0645937	0,5991093	0,0929479	0,0899127	0,1317192	0,5195841	0,0786920	0,0311172	0,0354980	0,0417442	0,1862982	0,1536342	0,5631193	0,1877182	0,4979345	0,1920371	0,0000000	0,0695968	0,2207599	0,6190135	0,1279025	0,5942334	0,6707823	0,7710869	0,5014949	0,0208011	0,0096859	0,4320123	0,5766405	0,0087745	0,0550305	0,6819442	0,0133117	0,1260804	0,2056437	0,1030045	0,0371353	0,0728886
100	0,0811024	0,7104865	0,1042442	0,0136757	0,6684802	0,6028840	0,0130874	0,8111415	0,0498535	0,0315896	0,4637357	0,0943267	0,0175673	0,0042798	0,5377181	0,2129639	0,1972072	0,5883043	0,1844996	0,0783861	0,4513163	0,0137311	0,0079908	0,1776459	0,7026864	0,5409717	0,0913546	0,5713543	0,0723143	0,0893929	0,2088662	0,5490199	0,0407782	0,0359814	0,0267224	0,1171391	0,3179170	0,1417024	0,4843638	0,2042666	0,4669091	0,1955538	0,0000264	0,0822751	0,1704612	0,6675417	0,0552735	0,5225286	0,6091097	0,6070335	0,4871191	0,0125597	0,0057130	0,2938117	0,5540622	0,0081395	0,0289681	0,5175446	0,0085016	0,0960427	0,2123595	0,0973796	0,0212229	0,0403957
120	0,1435567	0,7083816	0,0940237	0,0441551	0,5131624	0,6867311	0,0109741	0,7023031	0,0393997	0,0633113	0,4799930	0,0920146	0,0264537	0,0013478	0,6236680	0,2518063	0,1706004	0,5995117	0,1990676	0,1085246	0,4551608	0,0453457	0,0138277	0,2027980	0,7893435	0,5013863	0,0423726	0,5631222	0,0519094	0,0999176	0,1720075	0,6608806	0,0983761	0,0141464	0,0148728	0,0789176	0,2770730	0,1208210	0,4317093	0,0881617	0,5248328	0,1863612	0,0005363	0,0458747	0,2610842	0,6386274	0,0502883	0,5536137	0,7258391	0,5896746	0,3811288	0,0196483	0,0014620	0,4446346	0,5524071	0,0175052	0,0379668	0,4721830	0,0108425	0,1036780	0,2240066	0,1015981	0,0093973	0,0474000
140	0,0860308	0,6539952	0,0845818	0,0718465	0,6736038	0,6197164	0,0071782	0,7686648	0,0239696	0,0208183	0,4887462	0,1538254	0,0436058	0,0038283	0,6172994	0,2214736	0,1513526	0,7540631	0,1821199	0,0734840	0,5040674	0,0407057	0,0050348	0,2096491	0,7387970	0,6596305	0,1195489	0,4340097	0,0356428	0,1022716	0,2146325	0,5916126	0,0569023	0,0199933	0,0440893	0,0713165	0,3715378	0,1224403	0,4721751	0,0611177	0,4754202	0,1258086	0,0006045	0,0282680	0,3186474	0,6556112	0,0657395	0,4387531	0,5484302	0,6453844	0,3513715	0,0100389	0,0016947	0,2975862	0,5612645	0,0136357	0,0275880	0,4639794	0,0127160	0,0810184	0,2831002	0,0726983	0,0337077	0,0418551
160	0,0550994	0,7581501	0,0542671	0,0396297	0,6397708	0,5809084	0,0056116	0,8140516	0,0203090	0,0126133	0,5996850	0,2084294	0,0425789	0,0086803	0,5960062	0,3014561	0,1670495	0,7221624	0,1771665	0,0656896	0,4652261	0,0322698	0,0090198	0,2958258	0,7940908	0,4481873	0,0647921	0,5405276	0,0644481	0,0777632	0,1519936	0,5038289	0,0254327	0,0167498	0,0152141	0,1077949	0,3736759	0,0674563	0,5382497	0,0398598	0,5002860	0,1319571	0,0000000	0,0421012	0,4062704	0,5481691	0,0739094	0,4230804	0,6785135	0,6820028	0,3109318	0,0161130	0,0055198	0,4219607	0,4651242	0,0033010	0,0449079	0,5360494	0,0265704	0,1092210	0,2927890	0,1043795	0,0196566	0,0549327
180	0,0776834	0,6682304	0,1194464	0,0363629	0,6263580	0,6495524	0,0036128	0,8461381	0,0092759	0,0214255	0,5458539	0,2733529	0,0498336	0,0037585	0,6129579	0,2448720	0,1649496	0,6470081	0,1813205	0,0845803	0,5147512	0,0445093	0,0071927	0,2479529	0,7876175	0,5353585	0,0835437	0,5995407	0,0290550	0,0909026	0,2631569	0,5013335	0,0676649	0,0111642	0,0115142	0,0674644	0,4744435	0,1018603	0,5137275	0,0311553	0,4579530	0,1227640	0,0002013	0,0168848	0,3844075	0,7460401	0,0424510	0,4306924	0,7034334	0,6715167	0,2118866	0,0259743	0,0027879	0,4457592	0,5195163	0,0063780	0,0246011	0,4052184	0,0191060	0,0556740	0,3612836	0,1120476	0,0324233	0,0658368
200	0,0833284	0,7409847	0,0888885	0,0516315	0,7083248	0,6257610	0,0076275	0,8450667	0,0106907	0,0093171	0,5207016	0,2738692	0,0472934	0,0026459	0,6163201	0,2731055	0,2230289	0,7282782	0,1792992	0,0860658	0,5858671	0,0759351	0,0208274	0,3516525	0,7295648	0,5275953	0,1031578	0,5511522	0,1158490	0,0624787	0,2759924	0,5515079	0,0188823	0,0138746	0,0217611	0,0814647	0,3854295	0,0569967	0,6928888	0,0318101	0,4647038	0,1034281	0,0006298	0,0314732	0,3575257	0,6452428	0,0588020	0,3995842	0,6572094	0,8123902	0,1389762	0,0556014	0,0014950	0,4592739	0,5213369	0,0044810	0,0204316	0,3427096	0,0104538	0,0714540	0,2682206	0,0672174	0,0137393	0,0563353
220	0,0754090	0,7224413	0,0880367	0,0241471	0,7143830	0,6798423	0,0024359	0,6368008	0,0133322	0,0358131	0,6947692	0,2590769	0,0830067	0,0056526	0,6239460	0,2386474	0,1371314	0,6805812	0,1233996	0,1229388	0,6660430	0,0979112	0,0178815	0,2539352	0,7904864	0,5977925	0,1237356	0,5227944	0,1001065	0,1016784	0,2932239	0,5954752	0,0152894	0,0077836	0,0131595	0,0586039	0,5201072	0,0271862	0,5994441	0,0480888	0,4731488	0,1356361	0,0015232	0,0636347	0,3928238	0,5364112	0,0590992	0,2958665	0,8727583	0,6384180	0,1421318	0,0108700	0,0034168	0,5234277	0,4326555	0,0047317	0,0144969	0,2425884	0,0046657	0,0679118	0,2111645	0,0517982	0,0159335	0,0510973
240	0,0192865	0,7703957	0,1082986	0,0271680	0,5572753	0,7142708	0,0069581	0,7446202	0,0076446	0,0602886	0,5754945	0,3074343	0,0590837	0,0029542	0,5709425	0,2743364	0,1767160	0,5889638	0,1068516	0,1045433	0,5364924	0,0722370	0,0062399	0,2785488	0,7371993	0,5425199	0,1618667	0,5532350	0,0623988	0,1066084	0,4044328	0,5129890	0,0240172	0,0089233	0,0243545	0,0422000	0,5361179	0,0676446	0,5841469	0,0364557	0,6354967	0,1292961	0,0015006	0,0278785	0,3476820	0,6001557	0,0580313	0,2797114	0,9316619	0,6529835	0,0943220	0,0254709	0,0150219	0,4527687	0,5743128	0,0164746	0,0048349	0,2494339	0,0091064	0,0869527	0,2414906	0,0854571	0,0081288	0,0377627
260	0,0655314	0,6042674	0,0773898	0,0341719	0,5632370	0,5970543	0,0014193	0,8440392	0,0052984	0,0608215	0,6672960	0,3320976	0,0519235	0,0090984	0,4950155	0,2914307	0,1098490	0,7492464	0,1656740	0,0986165	0,5019655	0,0916046	0,0019494	0,2689766	0,9164854	0,4389052	0,2577795	0,5713565	0,1437716	0,1059549	0,4109029	0,5896157	0,0037599	0,0199317	0,0032505	0,0457693	0,5113210	0,0429977	0,5757540	0,0317276	0,4126373	0,1161001	0,0018413	0,0442716	0,3198617	0,5819842	0,0393805	0,3203941	0,8151266	0,7283612	0,0866772	0,0200497	0,0058247	0,6060095	0,6014596	0,0163924	0,0170107	0,1830636	0,0041397	0,0916134	0,2943040	0,0837139	0,0074202	0,0691030
280	0,0382390	0,6367357	0,0439460	0,0237778	0,6719059	0,5257579	0,0011204	0,7980080	0,0012671	0,0489061	0,6854895	0,3571151	0,0363744	0,0060678	0,5234937	0,2594446	0,1189891	0,6711806	0,2255595	0,0515667	0,4780533	0,1361173	0,0021560	0,2930679	0,6686368	0,4297658	0,2745207	0,5635863	0,0848421	0,0865627	0,3500505	0,4913796	0,0244498	0,0068898	0,0099207	0,0381902	0,4885005	0,0440221	0,6026469	0,0224687	0,3408242	0,0748899	0,0000000	0,0215679	0,3406129	0,7096577	0,0641937	0,2390325	0,6805580	0,8258203	0,1226009	0,0085904	0,0060608	0,5431999	0,5491659	0,0093265	0,0340145	0,1657627	0,0154941	0,0553063	0,2167844	0,0947430	0,0281834	0,0507170
300	0,0629162	0,7029086	0,0434346	0,0265396	0,7178868	0,5041500	0,0107581	0,7510209	0,0012302	0,0295039	0,6590047	0,3440836	0,0619116	0,0010797	0,4411797	0,2236229	0,1902575	0,7102949	0,1318509	0,0813861	0,6045096	0,1401294	0,0115757	0,3709459	0,6261212	0,4936511	0,2255892	0,5714926	0,1264926	0,1164827	0,4040077	0,4296296	0,0159733	0,0133513	0,0303638	0,0476098	0,5734872	0,0384777	0,8062798	0,0119497	0,4271616	0,0797846	0,0000805	0,0107335	0,3136650	0,7144174	0,1239840	0,1726352	0,7066304	0,8042170	0,1260010	0,0130593	0,0050904	0,6282124	0,4865325	0,0033764	0,0224002	0,1914975	0,0039854	0,0656643	0,2316810	0,0770142	0,0251004	0,0688226
320	0,0573595	0,6904809	0,0390714	0,0418930	0,7273212	0,6548832	0,0012602	0,8041870	0,0020995	0,0356022	0,7283734	0,3594151	0,0392128	0,0026155	0,5346104	0,3111230	0,1662821	0,9087194	0,1904232	0,1524166	0,5955314	0,1243321	0,0075845	0,3071385	0,6136694	0,4882621	0,2873238	0,5039195	0,0937926	0,0980208	0,5036880	0,6414266	0,0128939	0,0104616	0,0185431	0,0716628	0,4783558	0,0432527	0,4976113	0,0120059	0,5091255	0,0791211	0,0009331	0,0105285	0,3192892	0,5853819	0,0463265	0,2084121	0,7142605	0,7494005	0,0957861	0,0225611	0,0162279	0,5821036	0,4879221	0,0057080	0,0224570	0,1290280	0,0089628	0,0595022	0,2324622	0,0358222	0,0334688	0,0632774
340	0,0365165	0,6718520	0,0890539	0,0167328	0,5311942	0,7549526	0,0004777	0,7482869	0,0015316	0,0241474	0,5911496	0,4056536	0,0416362	0,0039103	0,4699463	0,2336421	0,1743991	0,7939030	0,2108391	0,0957229	0,5476372	0,0966423	0,0098349	0,2758241	0,6497330	0,4350408	0,3597662	0,5637158	0,0943657	0,1162757	0,3856008	0,7324039	0,0152830	0,0094616	0,0452762	0,0748787	0,5403380	0,0425633	0,4653416	0,0207854	0,4496106	0,0840337	0,0002440	0,0045731	0,3023911	0,6624015	0,0398061	0,1923947	0,6788417	0,8848053	0,0581731	0,0133031	0,0047611	0,5897684	0,4953506	0,0095939	0,0384539	0,0805971	0,0049413	0,0628314	0,1430245	0,0579402	0,0209091	0,0478356
360	0,0330279	0,6265010	0,0727873	0,0256274	0,6368431	0,6508285	0,0000704	0,7841759	0,0079324	0,0197087	0,6203042	0,3738535	0,0638527	0,0006871	0,5359520	0,2537125	0,1240422	0,7450223	0,2306164	0,0841329	0,4762346	0,1972246	0,0051007	0,2845237	0,8913553	0,4381987	0,3605716	0,6594883	0,0944966	0,1264227	0,4677375	0,5463022	0,0179272	0,0115838	0,0418012	0,0598268	0,4551954	0,0350615	0,5502751	0,0194740	0,4516400	0,0788939	0,0008156	0,0025230	0,3975302	0,6528424	0,0513379	0,1817346	0,5816214	0,6541098	0,0665342	0,0132345	0,0048888	0,6313740	0,4164376	0,0189087	0,0196801	0,0503585	0,0082527	0,0785312	0,1755373	0,0774883	0,0392410	0,0639188
380	0,0172351	0,6479391	0,0671048	0,0259434	0,6778644	0,4849829	0,0003144	0,8427024	0,0039660	0,0348517	0,7604672	0,3496839	0,0425911	0,0007575	0,4767666	0,2523262	0,1553815	0,6158623	0,2365502	0,0845792	0,5163350	0,1615568	0,0126706	0,2867476	0,7699124	0,3809925	0,3175245	0,4643864	0,1303093	0,0821721	0,5046487	0,6056155	0,0177717	0,0058420	0,0177162	0,0398580	0,4392791	0,0303011	0,6577060	0,0127734	0,4305628	0,0617019	0,0006940	0,0048498	0,3030506	0,6474335	0,0572021	0,1651736	0,5951296	0,8262176	0,0635107	0,0057469	0,0016001	0,5210733	0,4433739	0,0089763	0,0065036	0,1164197	0,0195433	0,0681676	0,2562384	0,0532045	0,0282179	0,0303609
400	0,0201409	0,6193337	0,0753716	0,0329091	0,5797293	0,6024405	0,0000390	0,7437166	0,0079300	0,0356815	0,6234757	0,2939907	0,0713945	0,0051303	0,4203470	0,2607559	0,1524291	0,5849387	0,1487087	0,0831607	0,4512539	0,2045280	0,0295430	0,3036705	0,6530024	0,4060537	0,2920591	0,5416522	0,1241123	0,0761942	0,4493491	0,7034331	0,0195064	0,0078258	0,0152779	0,0350116	0,5009445	0,0270046	0,5157516	0,0460365	0,4181598	0,0903504	0,0002960	0,0056633	0,3310875	0,7282818	0,0348698	0,1931826	0,6151100	0,6722768	0,0666741	0,0302820	0,0064456	0,5369479	0,5234275	0,0095361	0,0150587	0,1559423	0,0153416	0,0707557	0,1930866	0,0726183	0,0504047	0,0608280
420	0,0452567	0,6207644	0,0869565	0,0339699	0,6658536	0,5746500	0,0003802	0,6727128	0,0048946	0,0250549	0,8268173	0,3652281	0,0412026	0,0060938	0,5049801	0,2373985	0,1560817	0,6828897	0,1477582	0,0779059	0,4768688	0,1381993	0,0117469	0,2593487	0,8403014	0,3359064	0,4302539	0,5577453	0,1348584	0,1142561	0,4339808	0,7873143	0,0090057	0,0054120	0,0206390	0,0392848	0,4217905	0,0250412	0,4422139	0,0434468	0,4585247	0,0952622	0,0005156	0,0118141	0,3356568	0,6209655	0,0588231	0,2476879	0,4991895	0,8706995	0,0348681	0,0115912	0,0123533	0,6724139	0,5464859	0,0048947	0,0025658	0,1536014	0,0294295	0,0661971	0,3048773	0,1203033	0,0449842	0,0582190
440	0,0457631	0,5747810	0,1076827	0,0446225	0,6981735	0,5937202	0,0002305	0,6695188	0,0028846	0,0258939	0,6609850	0,2881527	0,0240990	0,0007498	0,5251936	0,3296543	0,1470153	0,7233432	0,1248897	0,0759753	0,5950094	0,1306414	0,0095826	0,3271384	0,7039820	0,4440046	0,5178402	0,5401767	0,0972598	0,1546172	0,3703895	0,6349816	0,0086063	0,0093154	0,0050231	0,0502109	0,5911881	0,0369607	0,5534034	0,0516348	0,5072042	0,0998075	0,0003463	0,0005410	0,4462973	0,7052988	0,0830061	0,1941666	0,5246645	0,7048206	0,0291492	0,0071408	0,0072323	0,5387658	0,5264748	0,0131238	0,0080939	0,1672191	0,0155820	0,0797384	0,2324370	0,0771636	0,0354515	0,0472075
460	0,0427816	0,5547720	0,1097983	0,0491986	0,8141785	0,6961285	0,0038173	0,5713914	0,0029686	0,0479375	0,8049156	0,3764072	0,0572193	0,0072228	0,4651337	0,3211541	0,1948318	0,5886801	0,1684033	0,1012782	0,6413663	0,1825232	0,0344946	0,2573180	0,6753321	0,4359688	0,4218738	0,5593680	0,1163963	0,1021477	0,4210052	0,5927316	0,0107537	0,0095960	0,0159308	0,0831736	0,3860148	0,0241648	0,5630051	0,0366779	0,4364884	0,0438938	0,0007493	0,0013415	0,3600681	0,6842140	0,0686839	0,2167364	0,6018076	0,7420115	0,0362126	0,0146413	0,0050444	0,5242926	0,5245662	0,0051453	0,0046750	0,1038217	0,0358684	0,0552995	0,2051348	0,0834190	0,0254245	0,0219361
480	0,0327095	0,6277336	0,0886414	0,0268629	0,6439192	0,6842727	0,0002273	0,7857649	0,0050246	0,0392131	0,7792794	0,3917626	0,0538232	0,0007817	0,4817340	0,3748286	0,1086920	0,6200012	0,1480157	0,0484469	0,5705504	0,1720201	0,0132573	0,2877714	0,7664775	0,5764186	0,3642520	0,6564571	0,0880593	0,1285071	0,4903886	0,5493063	0,0083468	0,0040344	0,0042411	0,0716393	0,4350520	0,0230042	0,4723002	0,0186580	0,5454667	0,0664822	0,0019317	0,0041687	0,3462668	0,7278274	0,0723782	0,2485498	0,6340587	0,8231918	0,0472242	0,0052357	0,0014275	0,5183627	0,6324853	0,0161117	0,0053683	0,1374524	0,0223160	0,0661526	0,2896338	0,1041364	0,0460733	0,0197409
500	0,0349562	0,6899545	0,0933465	0,0070646	0,7392069	0,7324916	0,0008591	0,5393551	0,0050761	0,0500000	0,6844618	0,3876789	0,0414931	0,0025660	0,4537429	0,3122727	0,1605077	0,7393656	0,1486820	0,0901473	0,4797369	0,2198741	0,0079878	0,2771445	0,8604374	0,3810018	0,4362514	0,6009383	0,0860534	0,1505424	0,6539379	0,5299451	0,0050984	0,0076174	0,0104495	0,0655095	0,3954082	0,0280924	0,6019467	0,0157808	0,4851194	0,1029573	0,0000885	0,0031657	0,2970930	0,6427397	0,0432887	0,2209126	0,7739476	0,6929948	0,0271672	0,0154082	0,0028949	0,6286036	0,4098461	0,0132055	0,0125726	0,0960134	0,0157855	0,0553867	0,2432797	0,0785941	0,0283908	0,0119911
520	0,0543611	0,7698834	0,0733299	0,0431476	0,6071859	0,7021279	0,0084010	0,7190094	0,0080550	0,0561162	0,7649502	0,4551696	0,0498194	0,0025009	0,4937712	0,3114364	0,1382474	0,7206495	0,2147967	0,1271078	0,5440989	0,1805775	0,0028319	0,2792902	0,7220878	0,3695298	0,3861753	0,5756613	0,1501834	0,1523408	0,5379549	0,5656203	0,0073485	0,0200881	0,0278215	0,0590914	0,5193736	0,0056962	0,6277184	0,0272770	0,4953527	0,0623758	0,0000030	0,0032940	0,3298349	0,6831048	0,0404456	0,2633895	0,6419529	0,6346911	0,0376961	0,0047022	0,0022717	0,6688626	0,4531356	0,0082919	0,0188875	0,0643426	0,0094390	0,0795324	0,2161659	0,0854257	0,0489416	0,0534504
540	0,0497521	0,8636960	0,1146966	0,0189069	0,8033719	0,6157335	0,0022437	0,6800431	0,0133031	0,0467204	0,5943979	0,4602788	0,0452669	0,0015189	0,4174452	0,2874280	0,1266323	0,5431024	0,1308792	0,0914302	0,5701854	0,2179356	0,0161239	0,2261552	0,7014170	0,4350340	0,4334689	0,6643635	0,1160298	0,1496040	0,5527628	0,4949944	0,0031510	0,0075863	0,0143899	0,0445454	0,4881003	0,0609851	0,5364154	0,0339685	0,4408837	0,0869371	0,0009138	0,0021310	0,3378689	0,6529132	0,0570380	0,2724150	0,7047496	0,6234508	0,0536831	0,0014565	0,0035594	0,4814649	0,4802477	0,0055353	0,0288168	0,0682018	0,0157307	0,0513644	0,2318293	0,0637651	0,0432129	0,0279744
560	0,0518226	0,7253217	0,0573445	0,0298575	0,6148455	0,6387530	0,0011095	0,6612679	0,0244441	0,0616415	0,6951441	0,3559840	0,0182273	0,0054310	0,5461831	0,2812705	0,1300662	0,6926969	0,1898717	0,1155223	0,5657147	0,1883020	0,0051709	0,2533821	0,8224028	0,4982121	0,3547075	0,5211053	0,1200230	0,2042199	0,4936594	0,4619597	0,0052701	0,0083789	0,0172971	0,0492757	0,5156237	0,0278876	0,5338227	0,0509247	0,4340714	0,0666856	0,0016459	0,0148049	0,4856496	0,7624274	0,0785839	0,1927041	0,7117934	0,6328966	0,0339121	0,0198489	0,0008178	0,6583524	0,5522846	0,0126945	0,0213672	0,1330381	0,0045004	0,0364146	0,2924243	0,0771405	0,0315934	0,0258254
580	0,0573350	0,6523812	0,0562857	0,0504055	0,7233413	0,7292960	0,0009018	0,7048000	0,0247184	0,0340292	0,8237371	0,5159916	0,0290892	0,0053292	0,5285628	0,3993066	0,2188574	0,6233500	0,1661609	0,0856321	0,6623026	0,1870109	0,0079305	0,2628260	0,8017941	0,5365036	0,3647355	0,5612518	0,1828618	0,1139494	0,5934286	0,6291491	0,0010336	0,0180652	0,0487178	0,0563459	0,5045534	0,0083125	0,6335103	0,0465203	0,4178468	0,0585913	0,0014981	0,0080973	0,4279575	0,6778126	0,1087951	0,1843283	0,8202313	0,6248577	0,0306364	0,0093719	0,0052228	0,5012846	0,3854632	0,0144843	0,0223764	0,2021711	0,0068079	0,0765109	0,1840534	0,0843850	0,0368893	0,0393088
600	0,1306132	0,7323643	0,0688690	0,0122114	0,6564333	0,6781520	0,0009948	0,6789899	0,0070625	0,0659640	0,7535888	0,3416799	0,0208037	0,0093477	0,5195465	0,3978814	0,2677842	0,6368279	0,2267269	0,0887016	0,5429620	0,1378265	0,0103677	0,2409578	0,6595474	0,4467442	0,4603027	0,5542209	0,1511872	0,1215533	0,5372311	0,4950471	0,0203618	0,0094348	0,0303360	0,0432985	0,2781781	0,0173600	0,4772885	0,0178019	0,6390225	0,0752224	0,0003248	0,0228812	0,2652876	0,6679338	0,0756650	0,1386006	0,7583304	0,5922595	0,0396506	0,0054148	0,0078911	0,3640695	0,2306636	0,0108767	0,0165121	0,1759322	0,0109468	0,0567705	0,1259236	0,0982516	0,0122438	0,0477712
620	0,1031259	0,7258788	0,0664448	0,0390457	0,6615818	0,6163853	0,0006541	0,7107985	0,0096179	0,0469738	0,6786753	0,3890942	0,0191995	0,0049740	0,4851947	0,2973502	0,3305523	0,5731088	0,3384431	0,1024122	0,4579816	0,1277855	0,0223465	0,1512652	0,6278643	0,5050658	0,4096178	0,6574379	0,1883196	0,1321940	0,4626299	0,3956248	0,0155947	0,0045121	0,0071414	0,0109980	0,3618329	0,0149365	0,5747714	0,0377514	0,5328796	0,0593984	0,0008888	0,0061863	0,2040250	0,6913891	0,0420498	0,1086770	0,6182476	0,6176012	0,0262914	0,0135193	0,0168586	0,2801694	0,2043353	0,0066227	0,0140733	0,2161355	0,0174017	0,0294367	0,1472085	0,1047133	0,0086825	0,0371746
640	0,1505606	0,6595115	0,1489744	0,0162556	0,7999882	0,6816231	0,0057675	0,7577866	0,0052013	0,0235343	0,6635848	0,4345102	0,0327374	0,0008869	0,4667885	0,3906098	0,2627524	0,5404028	0,3432938	0,0598363	0,5248025	0,1567039	0,0160193	0,2006645	0,7051312	0,4812088	0,4758914	0,5176445	0,2211865	0,1560648	0,5672596	0,4506948	0,0025804	0,0117131	0,0073902	0,0107371	0,2916051	0,0136861	0,6198375	0,0271678	0,5211338	0,1027300	0,0053387	0,0082504	0,1927265	0,5919444	0,0512143	0,1125510	0,7511839	0,6566745	0,0357842	0,0147573	0,0208120	0,2341742	0,0678317	0,0095028	0,0099332	0,2513907	0,0071052	0,0346904	0,1079346	0,1330611	0,0035207	0,0610369
660	0,1315055	0,7536646	0,1041505	0,0205111	0,8149375	0,6004864	0,0073818	0,7866833	0,0167929	0,0315495	0,6619995	0,3509358	0,0295691	0,0048095	0,5132973	0,2784751	0,3453968	0,6265859	0,3614822	0,0638743	0,4808227	0,1295736	0,0060281	0,3435058	0,6715194	0,4612657	0,4132069	0,6235181	0,2525787	0,1331037	0,5911005	0,5495545	0,0145342	0,0118664	0,0225891	0,0111950	0,1714412	0,0407108	0,5519310	0,0247101	0,4547577	0,0492494	0,0001322	0,0033111	0,1102847	0,5884890	0,0564271	0,0764868	0,7044831	0,6716467	0,0268675	0,0139466	0,0414466	0,1989622	0,0323534	0,0020696	0,0211219	0,1761215	0,0095410	0,0280785	0,0906719	0,0637473	0,0017052	0,0800467
680	0,1836004	0,7203897	0,0875222	0,0203767	0,6029707	0,6141247	0,0077833	0,6327920	0,0092757	0,0382852	0,5239586	0,3576349	0,0310050	0,0041943	0,5638453	0,2146138	0,2815516	0,5456439	0,5126432	0,0835828	0,3972441	0,0987316	0,0213437	0,3010890	0,6639931	0,5598826	0,3022512	0,4715266	0,2212687	0,1503596	0,5017163	0,4269300	0,0200588	0,0120526	0,0116504	0,0072572	0,1655355	0,0207426	0,6270752	0,0365034	0,5414673	0,0412025	0,0004332	0,0074631	0,1208051	0,7129807	0,0322918	0,0622836	0,7083243	0,6907561	0,0374041	0,0109900	0,0017571	0,1796946	0,0285227	0,0094951	0,0174177	0,1741323	0,0109448	0,0054227	0,0554726	0,0822731	0,0145126	0,0483639
700	0,2039700	0,7174764	0,1165657	0,0308385	0,6738503	0,6445207	0,0090499	0,8042591	0,0014977	0,0201093	0,5891998	0,2879014	0,0214731	0,0020962	0,5803144	0,1655768	0,2509943	0,6022608	0,4396755	0,0860780	0,4068881	0,1256249	0,0368414	0,2855633	0,7202172	0,4562136	0,4389798	0,6384511	0,2021771	0,1251648	0,6076233	0,4488217	0,0082228	0,0026051	0,0377976	0,0225751	0,1406916	0,0295760	0,4818718	0,0336874	0,5119495	0,0550362	0,0023271	0,0062568	0,0860740	0,7213685	0,0541550	0,0420892	0,6353395	0,7331392	0,0281012	0,0187026	0,0148114	0,1461716	0,0321758	0,0087304	0,0143363	0,1131228	0,0197209	0,0023725	0,0440044	0,0792074	0,0041872	0,0446598
720	0,2363972	0,6676192	0,0800422	0,0202966	0,6526379	0,7350636	0,0121819	0,7115850	0,0065025	0,0229824	0,6584082	0,3062583	0,0139546	0,0009608	0,6253921	0,1586664	0,2928044	0,6269964	0,4277841	0,0475966	0,4028702	0,1029837	0,0177772	0,2940623	0,6891726	0,6008344	0,4317617	0,5506218	0,2241201	0,1194367	0,5485432	0,3634602	0,0118622	0,0130166	0,0271768	0,0047955	0,0833432	0,0476221	0,6011948	0,0180273	0,6253853	0,0531122	0,0069665	0,0226364	0,0770855	0,7302483	0,0578401	0,0400832	0,6124212	0,6569316	0,0406811	0,0055459	0,0145881	0,1000127	0,0095879	0,0148011	0,0359335	0,0685178	0,0175938	0,0137765	0,0627137	0,0587219	0,0059465	0,0469779
740	0,2464901	0,7117873	0,0563932	0,0508145	0,6496154	0,5949279	0,0104995	0,7686371	0,0045047	0,0353425	0,6447054	0,3444791	0,0190419	0,0052435	0,6245036	0,1432240	0,2469726	0,7917708	0,4286598	0,0672102	0,4210104	0,1066223	0,0344721	0,2835869	0,6637341	0,5362136	0,3574645	0,6412173	0,2357485	0,1242530	0,4750031	0,3168317	0,0124144	0,0023297	0,0094244	0,0093205	0,0774748	0,0317183	0,7584196	0,0164615	0,5013139	0,0615126	0,0159406	0,0087575	0,0422906	0,6642754	0,0507711	0,0507072	0,6173295	0,6035946	0,0298177	0,0177205	0,0019430	0,0618570	0,0168328	0,0122091	0,0148476	0,0429852	0,0217921	0,0088320	0,0566390	0,1247216	0,0081334	0,0385346
