"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
560	0,4782314	0,4662809	0,2804653	0,2097342	0,1099179	0,5695201	0,3598225	0,5026550	0,3137388	0,3858601	0,1266453	0,4042865	0,5691377	0,1929441	0,5027811	0,5250298	0,2880650	0,6954090	0,1259344	0,0040916	0,5128923	0,4856036	0,1067506	0,2422385	0,1982997	0,5688014	0,6607157	0,2250812	0,0431952	0,2213355	0,3592659	0,0010022	0,5026221	0,4064500	0,0759150	0,4078512	0,2264393	0,3010524	0,6088624	0,0166666	0,0439796	0,0799584	0,6766201	0,0884366	0,1645176	0,0335775	0,0066049	0,6383041	0,2527879	0,0682159	0,0064452	0,1309730	0,1836796	0,6359078	0,5337585	0,2808820	0,2532971	0,3333355	0,1281346	0,2388990	0,3809773	0,7282268	0,5257795	0,2438806
580	0,4406177	0,4247002	0,3530779	0,1833253	0,2153341	0,5940885	0,2411787	0,4609325	0,3563381	0,3770029	0,1092978	0,4275079	0,5382826	0,1647557	0,5292754	0,5070692	0,3257391	0,5975564	0,0992124	0,0036451	0,3823086	0,4492046	0,0625264	0,2360497	0,3740203	0,5810061	0,7025084	0,2897035	0,0919431	0,1865180	0,3573508	0,0000000	0,4076332	0,3985875	0,1115626	0,2649597	0,2086077	0,2483272	0,6855887	0,0362555	0,0575407	0,0466347	0,6662271	0,0581728	0,2002710	0,0219070	0,0364990	0,6860028	0,1874232	0,0513899	0,2194898	0,1324283	0,1777362	0,5723441	0,7210287	0,3571296	0,2318526	0,3821122	0,3225937	0,4683282	0,3766126	0,6102698	0,5598727	0,2795104
600	0,4682653	0,4232340	0,3115078	0,1886243	0,2554643	0,6800182	0,2524878	0,4706439	0,3411248	0,3575404	0,1565155	0,3481204	0,5549006	0,1651964	0,4330130	0,5889498	0,3757858	0,6258520	0,0562894	0,0041365	0,2772185	0,3542966	0,0928586	0,1685944	0,3862132	0,5763938	0,7485119	0,3001380	0,0664688	0,2163615	0,3549012	0,0002138	0,4338260	0,3619674	0,1013606	0,1543322	0,2573494	0,2643910	0,7756979	0,0768318	0,1344612	0,0989155	0,6318860	0,0420473	0,2038058	0,0426570	0,0133596	0,6866258	0,2083409	0,0479947	0,3815091	0,1573334	0,2387482	0,4222833	0,5456399	0,3130528	0,1829032	0,3485033	0,3311198	0,6147729	0,3225601	0,7198323	0,3987457	0,2418276
620	0,4102653	0,4349517	0,3825624	0,2217037	0,3573855	0,5419042	0,2257669	0,4739394	0,3264294	0,3602447	0,1314410	0,3591032	0,4928050	0,2193639	0,5644386	0,4455520	0,4249146	0,4616400	0,0440478	0,0048894	0,3582736	0,3454872	0,0683243	0,1704079	0,5149984	0,5368557	0,7450568	0,3901983	0,0465631	0,2623439	0,3072828	0,0034573	0,5094679	0,3454888	0,1643299	0,1888960	0,2149214	0,3012758	0,7957594	0,0512619	0,2846020	0,0698703	0,6389779	0,0657651	0,1548642	0,0883411	0,0090760	0,6391949	0,1850664	0,0453207	0,4488732	0,1171489	0,3259019	0,3112014	0,6092512	0,3159695	0,2062660	0,3459148	0,3336214	0,5682754	0,4478950	0,6960781	0,6063044	0,1660976
640	0,3458709	0,3881614	0,3651236	0,2275707	0,4208545	0,5835343	0,2884775	0,6136547	0,4248680	0,3075626	0,1579923	0,3799260	0,3696452	0,2182590	0,3952339	0,5864762	0,4707889	0,5325413	0,0238222	0,0057574	0,2394153	0,3488237	0,0680815	0,1917398	0,5179419	0,4896094	0,7230582	0,3558341	0,0770897	0,2264446	0,3321344	0,0014510	0,4158744	0,3647732	0,1907377	0,0794732	0,3056618	0,2902611	0,6890442	0,0657797	0,3158587	0,0693400	0,6259033	0,0625956	0,1242279	0,0960771	0,0127078	0,6734972	0,2419880	0,1007165	0,5641901	0,1512894	0,3323533	0,1971676	0,6056333	0,2712301	0,1532312	0,2878295	0,4144715	0,7016181	0,3614521	0,7203366	0,4108845	0,2092199
660	0,3773708	0,4863141	0,4165124	0,1871768	0,4558229	0,7148218	0,3072490	0,5074718	0,3460173	0,3673329	0,1402635	0,3546710	0,4374561	0,1613592	0,4695968	0,5653984	0,5065337	0,5523224	0,0177320	0,0016068	0,2331588	0,3547885	0,0621090	0,1238899	0,4376302	0,6087167	0,7728668	0,3438356	0,0752323	0,2163897	0,2605308	0,0001594	0,4315398	0,3430127	0,1899145	0,0470614	0,2994322	0,3285634	0,7221792	0,1507785	0,3975881	0,1083798	0,6262493	0,0431862	0,1747381	0,1080832	0,0277371	0,6312672	0,2042293	0,1492794	0,5902426	0,1473078	0,4874737	0,2102159	0,6192307	0,2981016	0,1199985	0,3715801	0,4495811	0,6938006	0,4232712	0,7286710	0,4448136	0,2228420
680	0,3779434	0,5184649	0,3518573	0,2551559	0,3993721	0,7380926	0,3402455	0,3600306	0,4033344	0,4416152	0,1230040	0,3699082	0,5337205	0,1802013	0,4100156	0,4593404	0,4458878	0,5496249	0,0075226	0,0081931	0,2380298	0,2803100	0,0744941	0,0890596	0,6071448	0,4242930	0,6383613	0,4100350	0,0391452	0,2774761	0,2846035	0,0023861	0,3772380	0,3778560	0,2265790	0,0627784	0,4256013	0,4345012	0,7849767	0,2030865	0,3890333	0,1123874	0,6303371	0,0385938	0,1535508	0,1460247	0,0482581	0,7247349	0,2667875	0,1723333	0,5917984	0,1096448	0,4556171	0,1868100	0,6325518	0,2671813	0,1039200	0,2819212	0,3995004	0,7072914	0,5065575	0,7201543	0,4378477	0,2371533
700	0,3517400	0,4184420	0,3573636	0,3597634	0,4339258	0,5032807	0,4359832	0,3797642	0,4034341	0,3536418	0,1932954	0,3986063	0,4922377	0,1999699	0,5476562	0,5332027	0,3824638	0,5242031	0,0065129	0,0032501	0,1793532	0,3418600	0,0599076	0,1112665	0,4883515	0,5108576	0,7210074	0,4103854	0,0619544	0,2540406	0,3753439	0,0011132	0,3938957	0,3671043	0,1549006	0,0354041	0,3400211	0,4915664	0,8434229	0,2050346	0,4313576	0,0879547	0,5477124	0,0596709	0,1721590	0,1871444	0,0409633	0,6310168	0,2624699	0,1916408	0,6832896	0,1416672	0,3914922	0,1806097	0,6889903	0,2071303	0,1403432	0,2887351	0,5513480	0,5940445	0,4477660	0,7270513	0,5446495	0,2215855
720	0,4337471	0,4898713	0,3709593	0,3685883	0,4874758	0,4663551	0,3278999	0,4623415	0,3427977	0,4854802	0,1122361	0,4047805	0,4494703	0,1718525	0,4635975	0,5432564	0,4237457	0,6439360	0,0023031	0,0029530	0,2020759	0,2752905	0,0259817	0,1101291	0,5848958	0,4389525	0,7368274	0,4157992	0,0919919	0,2047573	0,2910007	0,0021297	0,4050296	0,3205112	0,1675550	0,0207748	0,3573545	0,5720354	0,6545933	0,2208447	0,4829557	0,0792933	0,6649261	0,0814173	0,0930216	0,2667876	0,0629379	0,7559214	0,2306772	0,2741016	0,5983166	0,1773157	0,4400727	0,1653813	0,5467385	0,2316273	0,1852852	0,4070284	0,3701798	0,6420919	0,4627606	0,7169736	0,5811579	0,1999279
740	0,4040196	0,4036345	0,3264611	0,2805914	0,5789750	0,5505960	0,3681512	0,4152753	0,3085670	0,3692912	0,1097437	0,3395739	0,4869393	0,1528088	0,4703570	0,4867017	0,4053141	0,5244775	0,0038612	0,0065635	0,1562387	0,2778556	0,0464539	0,1570526	0,5346872	0,5136097	0,6386375	0,3610032	0,0824607	0,2027036	0,3009438	0,0011774	0,5012901	0,3344901	0,2596850	0,0441176	0,3585354	0,7006558	0,6131804	0,2075091	0,4585191	0,1161216	0,5888888	0,0768747	0,1622832	0,2490896	0,0410990	0,7625498	0,2982431	0,2963669	0,5538423	0,1205557	0,4144174	0,1147154	0,6281773	0,3006829	0,1335994	0,3035664	0,4487702	0,5913234	0,3857418	0,8509819	0,5553615	0,1843027
760	0,4331594	0,4520189	0,3246469	0,3132555	0,4419954	0,5736364	0,3391669	0,4112548	0,3493919	0,4086102	0,1192155	0,3432094	0,5560359	0,1837657	0,5121945	0,5399061	0,3333605	0,4937087	0,0031247	0,0031679	0,1733179	0,2806898	0,0558111	0,1164172	0,5275743	0,5048904	0,5786815	0,3170193	0,0631828	0,1649535	0,2914087	0,0005027	0,4642867	0,2766848	0,2360510	0,0245603	0,3948392	0,6627679	0,7025778	0,2025929	0,4787000	0,1093080	0,6077961	0,0691350	0,1028548	0,2702463	0,0869577	0,6459298	0,2380372	0,2857506	0,6773168	0,1368930	0,4541355	0,1198922	0,6237488	0,2763246	0,1734162	0,2831658	0,4784479	0,5836071	0,3445280	0,6886704	0,5975462	0,2268802
780	0,3205469	0,3828971	0,3520728	0,3799448	0,5161753	0,4959649	0,3239969	0,4918176	0,2813984	0,3715832	0,0673978	0,4113347	0,4911300	0,1936536	0,4970378	0,5192629	0,3964918	0,5189437	0,0013992	0,0057458	0,1608185	0,3256332	0,0630602	0,1366564	0,5578157	0,4820896	0,7464287	0,3338142	0,0916619	0,1870034	0,3176851	0,0015510	0,4206666	0,3529516	0,1859279	0,0162162	0,2685536	0,5614670	0,8051080	0,2356557	0,4885009	0,1313584	0,5343557	0,0974661	0,1517933	0,2966054	0,0277862	0,5845690	0,1969446	0,3634295	0,6028713	0,1786001	0,6150550	0,1898509	0,7309176	0,2545509	0,1816074	0,2866955	0,4246007	0,6726723	0,4073782	0,5955334	0,5761034	0,2472361
800	0,4735621	0,4733148	0,3339656	0,2858007	0,5110921	0,4534133	0,2717787	0,5471133	0,2983405	0,3240905	0,1211741	0,3299615	0,4737815	0,2206408	0,5141284	0,5239580	0,3695505	0,5694569	0,0018535	0,0109829	0,1648387	0,2832899	0,0542061	0,1368571	0,5540338	0,5985223	0,7254650	0,2985268	0,0847250	0,2018272	0,2643692	0,0057089	0,4038655	0,2877295	0,2234527	0,0111885	0,3966661	0,5125533	0,8668629	0,1882044	0,5036945	0,0762201	0,6870586	0,0572805	0,1329342	0,3127696	0,0431514	0,6192781	0,2505204	0,2623809	0,7068698	0,1371220	0,5967218	0,1835496	0,6064818	0,2102643	0,1147039	0,3462986	0,4662698	0,6566984	0,3839818	0,6595291	0,6791215	0,2913648
820	0,4705444	0,4607807	0,4874727	0,2305201	0,5353726	0,3857244	0,3977050	0,5088913	0,3139431	0,3144467	0,1156834	0,3236701	0,4950807	0,1886803	0,5172147	0,5789332	0,5392933	0,5936383	0,0036599	0,0003582	0,1408006	0,2819774	0,0309713	0,0772190	0,5467168	0,5424446	0,5840662	0,3436249	0,0753278	0,2333941	0,2906111	0,0039893	0,3517988	0,2333939	0,2829369	0,0192882	0,4068937	0,4159393	0,6291654	0,2089802	0,4804924	0,1223385	0,7089181	0,0858153	0,1495627	0,3146909	0,0435021	0,6202814	0,2196843	0,3491728	0,5106309	0,0927353	0,5876524	0,1515625	0,5617531	0,2245138	0,1182270	0,2713127	0,4610603	0,6982656	0,4520089	0,6454556	0,5678828	0,2256913
840	0,4838131	0,3787433	0,4029005	0,2635688	0,4268491	0,4505544	0,3400433	0,5752665	0,3840061	0,2933294	0,1435521	0,2416966	0,5213964	0,2607746	0,4677026	0,6071969	0,3823847	0,6092315	0,0120158	0,0001662	0,1257570	0,2421161	0,0248070	0,0893668	0,5363493	0,5746044	0,6052814	0,2932135	0,0566047	0,1568286	0,2476661	0,0014735	0,4564575	0,2702355	0,2026930	0,0117632	0,3069961	0,4683401	0,6878499	0,1863661	0,4722521	0,1488515	0,6576408	0,1020183	0,1034175	0,3200461	0,0386723	0,7455170	0,2157186	0,3683011	0,6734626	0,0804961	0,4925619	0,1709123	0,5326760	0,1940110	0,0947611	0,2909734	0,3850620	0,6538030	0,4484719	0,6795760	0,6364757	0,2721105
860	0,4645717	0,4873807	0,3652545	0,2221125	0,6579153	0,5106355	0,3526182	0,5069948	0,4156637	0,2854844	0,1621861	0,3381072	0,4296352	0,2259406	0,4585438	0,6052044	0,3808157	0,5736061	0,0062625	0,0010179	0,1175750	0,2899413	0,0448990	0,1384764	0,5495827	0,5272531	0,6334222	0,2780867	0,0665469	0,1992318	0,2828815	0,0051623	0,5142557	0,2998462	0,2381062	0,0194679	0,4142236	0,5038430	0,6632963	0,1760474	0,4618597	0,1436338	0,6143397	0,1300342	0,1965098	0,3999985	0,0790986	0,6269468	0,2268397	0,3938120	0,6176306	0,1440868	0,5532643	0,2117856	0,5988326	0,1732739	0,0914689	0,3494854	0,4092264	0,6445232	0,3852488	0,7243824	0,5001531	0,2274380
880	0,4918199	0,5367487	0,3847992	0,2459809	0,5270869	0,4250669	0,3731428	0,5410695	0,4187741	0,2627122	0,1639476	0,3447854	0,3635282	0,2215846	0,4241134	0,5853861	0,4492076	0,5392683	0,0153473	0,0002997	0,1777271	0,2964928	0,0369860	0,1283489	0,6356839	0,5812905	0,6821480	0,2988120	0,0504606	0,2411540	0,3416357	0,0033878	0,4754321	0,3199465	0,2797978	0,0349800	0,4095334	0,5112568	0,7161445	0,2766156	0,5258411	0,1459261	0,6240138	0,0968490	0,1919680	0,3245039	0,0908736	0,6203536	0,2877032	0,3432346	0,7323625	0,1625143	0,5772375	0,2217025	0,6619949	0,1599353	0,1498253	0,3710763	0,4787365	0,6750820	0,4502354	0,6398143	0,5367455	0,2568317
900	0,4139332	0,4758889	0,3516931	0,2629090	0,4759574	0,6007472	0,3985080	0,5558076	0,3030067	0,3343285	0,1339383	0,4315395	0,4564254	0,1734056	0,4648298	0,5615546	0,4465320	0,4336724	0,0025622	0,0074464	0,1680822	0,2675647	0,0616350	0,1425512	0,5348098	0,5447342	0,6351676	0,3459871	0,0876414	0,2162305	0,2718011	0,0025084	0,4397599	0,2529076	0,2936369	0,0223512	0,3551996	0,5011280	0,7296857	0,2718882	0,5357435	0,1432570	0,7216898	0,1091111	0,1913005	0,3072439	0,0606570	0,5556036	0,2884339	0,4287373	0,6069565	0,1753103	0,5549257	0,2520528	0,7197943	0,1493533	0,1641128	0,3691803	0,4519343	0,6469393	0,3505731	0,6531459	0,4565844	0,2873523
920	0,5275140	0,4064181	0,4114577	0,2094705	0,5204694	0,5872318	0,3484096	0,5352301	0,3174556	0,1790382	0,1611942	0,3782618	0,4422909	0,1915825	0,5093954	0,5836162	0,4602731	0,6017827	0,0023116	0,0038460	0,2109084	0,3819891	0,0396401	0,1572630	0,5578940	0,5980765	0,7186273	0,3299817	0,0544667	0,1999231	0,2762777	0,0050064	0,3262894	0,2534448	0,3106043	0,0174137	0,3499585	0,4883447	0,5775308	0,2783477	0,5188519	0,1547469	0,7013532	0,0732114	0,1596174	0,4359359	0,1055993	0,6311511	0,2795494	0,3265705	0,6594521	0,1780747	0,5565954	0,2086585	0,5435473	0,1599916	0,1798618	0,3247550	0,5285610	0,5859465	0,3404141	0,5265850	0,5301085	0,3399912
940	0,5093666	0,5450872	0,4668306	0,2449774	0,5973117	0,4331696	0,3138345	0,4571170	0,3644928	0,2210158	0,1077406	0,5167042	0,4525862	0,1908674	0,4607381	0,5416813	0,3385134	0,4756074	0,0088606	0,0009729	0,1515996	0,1983851	0,0463675	0,1182054	0,5581087	0,5774054	0,6656306	0,3966275	0,0747931	0,2686261	0,2999480	0,0015530	0,4111256	0,2243237	0,2211269	0,0202033	0,4459663	0,5359621	0,6664055	0,2368871	0,4989934	0,2217995	0,7359436	0,1126296	0,1161247	0,3015400	0,0778220	0,7960186	0,2969071	0,3832119	0,5637820	0,1055321	0,6261773	0,3044254	0,6985365	0,1877056	0,1122230	0,3810475	0,4516229	0,6031948	0,4704009	0,7783826	0,4898629	0,2797268
960	0,4301881	0,4505332	0,3490003	0,3113531	0,6319535	0,3666449	0,3768285	0,5264851	0,3548647	0,2402016	0,1019902	0,3481532	0,4600980	0,2386517	0,5273321	0,6246422	0,4642270	0,5661646	0,0031095	0,0015372	0,1662118	0,2271349	0,0283923	0,0984200	0,5394661	0,4930912	0,7127262	0,3766510	0,0511584	0,2541535	0,2568411	0,0022285	0,3933203	0,2509444	0,3476694	0,0291907	0,2933968	0,5248355	0,6974007	0,2970563	0,5457171	0,1496303	0,6886817	0,0984694	0,1219446	0,2904782	0,0832432	0,8056257	0,2819406	0,3881604	0,6800156	0,1700540	0,4299848	0,3126828	0,6079223	0,1496714	0,1376201	0,3378075	0,3904981	0,6392502	0,3458909	0,5588302	0,4467088	0,3123912
980	0,3927467	0,4508970	0,3785038	0,2973891	0,4812323	0,4276499	0,4402192	0,4999846	0,2920094	0,2789203	0,1031269	0,3399133	0,3847891	0,1760523	0,5616215	0,6960317	0,4336068	0,5456819	0,0154646	0,0033221	0,2235581	0,2541578	0,0429657	0,1333854	0,5655894	0,5770173	0,7056809	0,3476894	0,0349070	0,2253393	0,2790940	0,0005401	0,3783312	0,2948044	0,2438195	0,0545799	0,2946912	0,6424680	0,6689290	0,3294713	0,5122992	0,1710214	0,6211790	0,1096644	0,1227566	0,4374802	0,1043808	0,7718285	0,2790862	0,2833252	0,6509264	0,0899663	0,4950165	0,2992041	0,5645965	0,1769377	0,2156686	0,3521919	0,3948493	0,6834631	0,3331181	0,4795009	0,4987726	0,2417704
1000	0,4290983	0,5481730	0,4554990	0,3206346	0,4930228	0,3430443	0,2854586	0,4307407	0,3465420	0,3168512	0,1622168	0,3595168	0,3823497	0,1589849	0,5110213	0,4966028	0,4512121	0,4836570	0,0033994	0,0052481	0,1236231	0,1962135	0,0380736	0,1172412	0,5076757	0,6307066	0,5893047	0,4223911	0,1064855	0,2104228	0,3014659	0,0013181	0,4438626	0,3127999	0,3122159	0,0263402	0,4972781	0,5139442	0,7885765	0,2528378	0,4508392	0,1713915	0,6503515	0,1623982	0,1336078	0,3051672	0,0907107	0,5344407	0,2389673	0,4098531	0,6884845	0,1611837	0,5296018	0,2197280	0,5244097	0,2066093	0,1625740	0,3184004	0,3079111	0,6494601	0,4133811	0,4729505	0,5451524	0,3152766
1020	0,4782061	0,4229640	0,3774521	0,3719190	0,4736504	0,4401667	0,2711211	0,5108828	0,3516914	0,3230950	0,1113531	0,3531734	0,4300614	0,1481194	0,4400883	0,5717528	0,4428246	0,5132375	0,0083233	0,0010222	0,1587817	0,2247186	0,0654680	0,1307256	0,5287454	0,4961318	0,6001528	0,2945539	0,0791513	0,2309391	0,3004008	0,0014107	0,3813608	0,3136734	0,3348645	0,0150829	0,3482348	0,4223229	0,5972369	0,1248233	0,4094125	0,1608221	0,7450701	0,2108834	0,1306897	0,4676792	0,0814533	0,6752553	0,2890231	0,4976270	0,5584243	0,1111049	0,4858205	0,2347059	0,6547665	0,1576390	0,1408565	0,3375322	0,3885309	0,7073875	0,4314257	0,6861965	0,5555523	0,2382451
1040	0,3951182	0,4578056	0,3265487	0,3091578	0,5277691	0,4216390	0,4268265	0,5088221	0,2998188	0,3801887	0,1351258	0,4161416	0,3613860	0,1791125	0,5055379	0,5208983	0,4549772	0,5237672	0,0022044	0,0003338	0,0960647	0,1923014	0,0501483	0,1580007	0,5253813	0,5533477	0,6336280	0,3749365	0,0592318	0,2173092	0,2954559	0,0017337	0,4318504	0,2768088	0,3360888	0,0489304	0,3068277	0,4542168	0,6331460	0,1414112	0,5013180	0,1223888	0,6171237	0,1348632	0,1665810	0,3842536	0,0627879	0,6416404	0,2842018	0,4500071	0,5751336	0,2327701	0,4568129	0,2956395	0,6535017	0,1931236	0,1729284	0,4075052	0,4516641	0,6467349	0,4098845	0,5301984	0,4028742	0,2644540
1060	0,4419395	0,3743475	0,3516102	0,2617582	0,5890463	0,4118920	0,3036782	0,4398024	0,2891012	0,3229486	0,1119696	0,3031346	0,4299606	0,1674167	0,4700414	0,4917392	0,4382924	0,5806969	0,0034645	0,0000000	0,1113746	0,2187833	0,0611475	0,1230960	0,6840316	0,4643470	0,5935279	0,3534831	0,0627977	0,1905056	0,2897418	0,0013411	0,3120223	0,3557075	0,2384603	0,0177629	0,4156407	0,4364630	0,7702266	0,2253854	0,6053526	0,1555684	0,7114179	0,1600784	0,1331442	0,3842041	0,0943741	0,6602970	0,2492774	0,5117818	0,6115900	0,1560761	0,6006732	0,2251244	0,6168117	0,2216850	0,1854194	0,3537976	0,5063735	0,6083042	0,4310143	0,6006544	0,5904430	0,2856022
1080	0,4086104	0,5075113	0,4040094	0,2819319	0,4645506	0,5179647	0,2439848	0,5386267	0,3427695	0,3112548	0,1150615	0,4257809	0,4485997	0,1895585	0,4583846	0,5681320	0,3499046	0,5457050	0,0095421	0,0110768	0,1103625	0,2630182	0,0553717	0,1313502	0,5143799	0,5010470	0,6617565	0,2351969	0,0698555	0,1738134	0,2965845	0,0044152	0,3994568	0,3604456	0,2758142	0,0316044	0,4580744	0,4712245	0,7270026	0,2133910	0,5741932	0,1393071	0,6837234	0,1232266	0,1460266	0,3508023	0,0432222	0,6222517	0,1952119	0,3510610	0,6791110	0,1278541	0,4073661	0,2342388	0,5591265	0,2584981	0,1854471	0,3244926	0,5432897	0,7393003	0,4704285	0,5796812	0,4362652	0,2458326
1100	0,4239124	0,3846374	0,3905050	0,3225010	0,5904002	0,5321006	0,3056369	0,5619271	0,3797597	0,2821293	0,1571415	0,3492022	0,5073279	0,1663983	0,5032560	0,5623736	0,4540121	0,5468433	0,0033822	0,0043416	0,1991655	0,1894468	0,0330559	0,2086701	0,5948253	0,5480857	0,6320226	0,3365132	0,0539977	0,2311189	0,3886062	0,0071753	0,4197066	0,2893663	0,2172845	0,0236184	0,3790757	0,3915687	0,5849305	0,2167938	0,4097796	0,1312591	0,8914847	0,1120726	0,1425109	0,4655868	0,0680393	0,7031796	0,3118489	0,4280515	0,5237248	0,0839507	0,5284362	0,2255669	0,6853111	0,2591310	0,1757250	0,3625403	0,4803596	0,6860777	0,4131920	0,5383553	0,4837171	0,2081940

0	0,4524610	0,4475524	0,4108420	0,3281929	0,6698413	0,3893014	0,2646642	0,4348299	0,2985343	0,3794802	0,1761571	0,3369580	0,4127376	0,2009015	0,6214757	0,5552092	0,4427317	0,5068108	0,0093941	0,0001743	0,1696254	0,2201699	0,0653049	0,1233152	0,5837015	0,4429020	0,6360769	0,3146486	0,0384131	0,1693251	0,2702971	0,0003484	0,4522054	0,2880265	0,2675448	0,0224216	0,4081676	0,4277897	0,7718758	0,2141658	0,5739683	0,1108954	0,6072757	0,1215225	0,1263910	0,3674733	0,0778480	0,6940394	0,3286358	0,4369746	0,6728197	0,1277766	0,4753609	0,1394825	0,7215279	0,1376465	0,1627291	0,3073231	0,4378038	0,6214915	0,3382296	0,7373288	0,6292680	0,2800081
20	0,4350385	0,4078168	0,4411013	0,3591758	0,5815245	0,5006120	0,2931302	0,4891503	0,3536005	0,3983537	0,1169576	0,4337714	0,3531876	0,1891881	0,4622538	0,6648836	0,2468814	0,5829538	0,0195268	0,0087153	0,0959362	0,2875561	0,0658909	0,1549756	0,5285702	0,6046504	0,7150798	0,3309549	0,0813467	0,2425505	0,3150018	0,0011662	0,4114255	0,2907961	0,3017054	0,0188411	0,3778354	0,5145804	0,7154289	0,1894492	0,5617176	0,1200990	0,6580790	0,2208490	0,1302011	0,4413644	0,0786681	0,7277129	0,2945652	0,3892284	0,6120002	0,1292063	0,4556902	0,1929574	0,6186347	0,1925048	0,1588601	0,3084769	0,4335554	0,6711490	0,3028301	0,6557783	0,4358191	0,2435018
40	0,3388956	0,3596591	0,4759636	0,3471468	0,6386750	0,3984373	0,3120715	0,5519586	0,3353850	0,3417221	0,1607295	0,3326050	0,3288550	0,1984735	0,4925273	0,6052015	0,2943034	0,7426079	0,0404464	0,0029350	0,1056389	0,2523419	0,0423068	0,0883875	0,4779608	0,5396826	0,6382391	0,3126022	0,0482022	0,2097558	0,2783523	0,0062830	0,4039232	0,2851710	0,2905087	0,0141616	0,5091985	0,3874814	0,7769593	0,1976905	0,5020134	0,1655223	0,7811454	0,1383693	0,3091551	0,4250074	0,0546307	0,6804016	0,2024840	0,4054323	0,5056357	0,1406218	0,4440215	0,2407433	0,5904414	0,2145374	0,1568596	0,3596833	0,3652072	0,5654513	0,4067177	0,6721780	0,5763395	0,2361065
60	0,3257836	0,4048140	0,4556166	0,4314320	0,6867729	0,4507697	0,3354356	0,5385408	0,4570439	0,3364359	0,1752070	0,4349599	0,4619932	0,1805105	0,4885166	0,6208964	0,2764992	0,7511001	0,0605034	0,0035261	0,1186102	0,2939018	0,0998601	0,1104862	0,3268262	0,6038020	0,7302741	0,2893225	0,0398630	0,1730990	0,3531499	0,0011309	0,4891730	0,2819591	0,2506029	0,0175300	0,4945626	0,5124677	0,8360597	0,2321829	0,6171354	0,1372901	0,7130707	0,1551071	0,3280173	0,3785110	0,0541252	0,6910976	0,2408635	0,3950303	0,5950782	0,1807900	0,4296225	0,2303794	0,7014864	0,1801236	0,1887612	0,3769739	0,4243396	0,5807227	0,3846084	0,6030886	0,5516492	0,3269564
80	0,2998732	0,4693359	0,3682234	0,3855662	0,5546872	0,4392775	0,2768726	0,5233281	0,3759327	0,3790373	0,1311418	0,3381718	0,4944033	0,2241583	0,4345077	0,4659561	0,2533179	0,7155759	0,0778914	0,0070961	0,0573292	0,2709031	0,0484892	0,1411201	0,3725428	0,5110591	0,5869978	0,3027068	0,0750444	0,1677699	0,2904710	0,0045775	0,3654744	0,2911557	0,2371266	0,0361472	0,5636942	0,4772851	0,7887636	0,2282896	0,5279103	0,1176679	0,7029649	0,2116240	0,2820053	0,2742319	0,0585902	0,7082757	0,2876135	0,3744557	0,6525537	0,1620169	0,4782759	0,2590482	0,7859361	0,2421305	0,1946794	0,3961705	0,4429744	0,5705343	0,3877120	0,7068683	0,6838241	0,2943606
100	0,3593062	0,3724619	0,3912153	0,4856796	0,5567750	0,4650175	0,3298909	0,4559518	0,3468269	0,4323600	0,0990673	0,4416726	0,4888300	0,1829522	0,4714959	0,5004538	0,2716051	0,6703496	0,0982098	0,0037657	0,0821170	0,2327177	0,0832158	0,1162895	0,3737764	0,6064653	0,8115908	0,2713240	0,0299475	0,1612633	0,3076714	0,0015999	0,5198533	0,2415121	0,2436677	0,0255040	0,4572837	0,4794115	0,8006176	0,1586197	0,6083937	0,0979533	0,6465124	0,1674393	0,2868801	0,3751047	0,0346812	0,6913426	0,2823022	0,3359706	0,7018356	0,1869537	0,4105459	0,2911341	0,6079038	0,2951605	0,2090572	0,4042235	0,3779785	0,4351859	0,4617864	0,6189677	0,6513253	0,1981133
120	0,2358985	0,3872802	0,3796428	0,4113196	0,4837312	0,4363698	0,2768823	0,5271391	0,3043887	0,3837425	0,0700375	0,3885431	0,4175226	0,2126983	0,4656985	0,6123106	0,2573007	0,6630394	0,0570777	0,0027652	0,0928082	0,2170528	0,0703425	0,1141367	0,3332073	0,6030113	0,6159649	0,3219621	0,0291675	0,1841984	0,3335912	0,0007518	0,4749432	0,2672690	0,2845741	0,0321716	0,4649248	0,4529414	0,7672796	0,1786229	0,4217872	0,1746360	0,7142994	0,1539306	0,3772940	0,3803701	0,0426553	0,7160820	0,4366275	0,3388419	0,5600192	0,2243799	0,5290479	0,2719632	0,6292136	0,2690684	0,2270570	0,4270627	0,4272577	0,5816557	0,3844243	0,6432871	0,6875115	0,2290462
