"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
40	0,2417554	0,3544540	0,1954288	0,5364244	0,6823750	0,4388256	0,2567920	0,3954378	0,4906147	0,5099048	0,6230204	0,8181207	0,7418800	0,0081633	0,7021672	0,6571348	0,9444953	0,2000416	0,4995445	0,3643524	0,6058280	0,4699073	0,4563476	0,2134580	0,0112730	0,3075866	0,5676989	0,0561416	0,5510299	0,5799644	0,6569473	0,4326871	0,4921897	0,6215124	0,7108068	0,7815829	0,3027556	0,1652593	0,6219936	0,1613270	0,6465406	0,5711798	0,5667324	0,2380962	0,5968349	0,7047623	0,5864791	0,5663846	0,1875418	0,4963259	0,1521453	0,1494427	0,3120370	0,6325426	0,3929844	0,1228105	0,4151625	0,3818268	0,6688891	0,3020407	0,2609514	0,3598871	0,7488909	0,7211235
60	0,2853260	0,2602527	0,1341377	0,6042623	0,7354923	0,3909110	0,2710218	0,4207902	0,4413174	0,5072936	0,6415938	0,6754388	0,6260711	0,0070326	0,7875586	0,6446859	0,6773061	0,1920565	0,4083560	0,4009455	0,6675294	0,5723709	0,3637803	0,1440322	0,0156057	0,2236603	0,5583545	0,0170828	0,5622589	0,5303358	0,6793533	0,4994393	0,4503575	0,5874781	0,6166586	0,6505065	0,3233173	0,1481736	0,7207579	0,1659841	0,5754430	0,6799930	0,4030526	0,3314736	0,6724758	0,5730123	0,6786607	0,6600734	0,1397171	0,4111162	0,0964452	0,2303310	0,3691970	0,5435677	0,4400610	0,1219142	0,4335468	0,2970186	0,5903127	0,4077184	0,2208021	0,2943772	0,6207894	0,6633129
80	0,2759444	0,2107627	0,2292123	0,8809069	0,6174485	0,4048187	0,2736263	0,2698862	0,4541112	0,6343070	0,5154012	0,5305789	0,8237755	0,0021194	0,7784427	0,5970596	0,6133578	0,1713772	0,4295786	0,4062808	0,5989355	0,4923978	0,4805042	0,2328083	0,0058433	0,2817517	0,5356567	0,0485833	0,6049259	0,5382598	0,6591439	0,4119638	0,5204374	0,6607492	0,5152446	0,6187142	0,3195769	0,1710559	0,6453653	0,1291727	0,5285719	0,5445420	0,4566560	0,2634636	0,6346209	0,5872564	0,7371885	0,7046202	0,0965323	0,3468852	0,1143151	0,2850607	0,5260783	0,6471564	0,4846152	0,1887003	0,4018590	0,2893567	0,5369671	0,4414865	0,1631540	0,3484929	0,7198221	0,7112144
100	0,2586645	0,1812682	0,0747941	0,6967886	0,5571368	0,6215296	0,3001968	0,3276573	0,4384543	0,5841393	0,6473615	0,5660461	0,6251736	0,0012432	0,7829627	0,5215789	0,5876684	0,1755608	0,3940805	0,4421916	0,5735801	0,5422412	0,3549367	0,1125834	0,0072887	0,2096118	0,4480603	0,0445527	0,5293895	0,4729178	0,5939202	0,3772535	0,5429575	0,6330469	0,6603492	0,6167968	0,2971766	0,2022469	0,6666052	0,2170231	0,5866911	0,6367354	0,4932788	0,3189116	0,7706716	0,4765347	0,7283487	0,5936949	0,0731489	0,4972660	0,1055728	0,2931086	0,4458346	0,6003054	0,4062913	0,1804504	0,3999734	0,2945617	0,6753080	0,3559448	0,1365094	0,3045280	0,6770361	0,6809185
120	0,2468992	0,1300916	0,1422908	0,7244709	0,7235429	0,6019380	0,3120995	0,2236366	0,4938377	0,5221567	0,7964544	0,6960453	0,7562519	0,0005824	0,6495618	0,7117317	0,5265361	0,1915374	0,4385279	0,3293957	0,6455342	0,6718119	0,4080130	0,1185148	0,0155668	0,2148293	0,5161032	0,0272516	0,5192326	0,4681515	0,6505401	0,4006455	0,6154647	0,5833909	0,6060633	0,6672017	0,2788653	0,2062015	0,6216346	0,1429024	0,6503345	0,6710086	0,4698494	0,2424763	0,7011387	0,5728450	0,7190313	0,7536184	0,0859100	0,4493370	0,1151682	0,3092319	0,6379777	0,6067283	0,3513090	0,2621952	0,4000642	0,1723850	0,5134440	0,3356346	0,1440798	0,2253258	0,7060120	0,7330476
140	0,3398495	0,1461022	0,1853999	0,7511615	0,8651110	0,4159660	0,1948730	0,2788206	0,4419040	0,4658721	0,6446657	0,7564774	0,8225664	0,0051710	0,6328580	0,6685832	0,5790494	0,2346658	0,4214713	0,3250503	0,7904594	0,5121622	0,3212817	0,1643908	0,0217272	0,2265998	0,5221083	0,0300478	0,5525343	0,4395267	0,6725514	0,4035549	0,5773940	0,4802089	0,5912658	0,5833025	0,3479576	0,2848415	0,6962022	0,1886838	0,6009861	0,5304705	0,4482844	0,2493790	0,6302140	0,5614957	0,6426160	0,5404569	0,0366988	0,4764378	0,1234054	0,4209235	0,6236043	0,5860791	0,4411493	0,2762954	0,3870247	0,2074745	0,6211473	0,3112399	0,1228065	0,3514809	0,6160035	0,6043417
160	0,2129317	0,1569077	0,1873328	0,6359965	0,7956915	0,4206950	0,3085163	0,2864146	0,4408176	0,4892813	0,7775399	0,6064824	0,6739649	0,0057329	0,6407399	0,7280112	0,6476432	0,1739693	0,4824786	0,3199141	0,5391670	0,6344059	0,3436574	0,1958099	0,0345442	0,2618007	0,5884190	0,0250269	0,5609996	0,3066959	0,6295596	0,4336824	0,5867305	0,4210530	0,4705888	0,6561057	0,3489629	0,2602604	0,6564615	0,2931061	0,4984634	0,5747756	0,4503513	0,2343731	0,6625137	0,6136670	0,6165056	0,6189863	0,0247669	0,5073948	0,1862302	0,4703234	0,5499899	0,6454355	0,4983559	0,2978696	0,5204842	0,1542819	0,6546108	0,2828511	0,0928277	0,2987574	0,6259412	0,6601778
180	0,3132749	0,1002468	0,1945568	0,6265522	0,5485836	0,5523995	0,2598612	0,2902703	0,3483511	0,5423420	0,7848320	0,6322015	0,6489753	0,0015849	0,6549031	0,6462130	0,5831007	0,2044970	0,5071294	0,4882719	0,7174763	0,6939035	0,2700148	0,1653871	0,0165217	0,1445771	0,5178275	0,0293717	0,5646470	0,3482506	0,7255821	0,4962977	0,4655090	0,4893614	0,5428522	0,6319786	0,2916355	0,2984229	0,5824626	0,1519859	0,6036769	0,5785998	0,4556752	0,3260081	0,5996281	0,7167794	0,6299268	0,6250648	0,0359651	0,3903055	0,1859300	0,5048049	0,7146718	0,7936600	0,5219151	0,3736687	0,4824682	0,1045634	0,6203514	0,2575306	0,1245506	0,3197493	0,6904376	0,7024198
200	0,2873938	0,1330611	0,1733749	0,8160095	0,6990797	0,5538346	0,2948990	0,3029682	0,3961485	0,5136730	0,7107550	0,6253441	0,6885607	0,0011772	0,6004584	0,5624153	0,6480756	0,1928896	0,4176303	0,4795021	0,6935959	0,6476894	0,3317270	0,1468303	0,0384574	0,1172714	0,5911890	0,0461143	0,4467247	0,2476471	0,6347460	0,4784916	0,5112971	0,4105534	0,4308952	0,7276449	0,3255172	0,3001051	0,5806150	0,2616674	0,6176190	0,5967171	0,4215466	0,3226981	0,6011415	0,7238698	0,7754079	0,6870955	0,0215405	0,5752490	0,1793260	0,5841497	0,5275337	0,6180012	0,5306656	0,4139806	0,3353471	0,0629494	0,5304178	0,3562235	0,1500623	0,2757462	0,7323426	0,6042756
220	0,3705580	0,2033390	0,1744822	0,7433166	0,7172919	0,5174141	0,3029363	0,2913079	0,4354807	0,4769485	0,7602105	0,7613489	0,7315226	0,0000823	0,6087444	0,5975234	0,7501247	0,1910280	0,6217445	0,4074974	0,7120871	0,6571175	0,4055305	0,1188568	0,0313913	0,1430609	0,6614412	0,0386053	0,4822483	0,3056450	0,6529730	0,3755729	0,6283794	0,3547633	0,6052304	0,5954308	0,3193710	0,3053573	0,5537490	0,1347464	0,5311182	0,6031090	0,3961006	0,3725138	0,7465054	0,7142944	0,6160300	0,6833998	0,0224591	0,4932671	0,2626123	0,4666381	0,4982884	0,5822878	0,4999121	0,5948820	0,4125282	0,0411166	0,5114221	0,3740383	0,1112996	0,3414269	0,5855847	0,6041829
240	0,3790451	0,1506440	0,1571494	0,7378741	0,6370366	0,4119765	0,2761781	0,2883177	0,4744825	0,4947745	0,6076604	0,7743454	0,6874800	0,0208946	0,7546750	0,7319213	0,6527323	0,2462409	0,5020614	0,4838094	0,7400629	0,6294616	0,3004743	0,1234627	0,0237439	0,1272393	0,5987683	0,0287283	0,5471215	0,3354707	0,6674009	0,3706072	0,4607990	0,4114837	0,5198371	0,7774379	0,2894837	0,3394279	0,5207285	0,1146226	0,6928455	0,6873472	0,4664037	0,3616429	0,6693617	0,5925933	0,7400045	0,6505527	0,0298573	0,4136333	0,1296676	0,5243391	0,6724578	0,5535042	0,3539653	0,6585491	0,4781265	0,0720356	0,5681665	0,3778474	0,1282004	0,3583533	0,7155726	0,5692916
260	0,3620620	0,1374618	0,1726390	0,6952758	0,7859973	0,5828764	0,2805184	0,2472782	0,4905609	0,6278546	0,7549469	0,8570295	0,7748689	0,0013201	0,8057321	0,6004679	0,5997979	0,1829742	0,4090416	0,4976348	0,6829181	0,5898434	0,2921044	0,1660132	0,0418233	0,0989609	0,6092691	0,0237723	0,4724072	0,3328214	0,7536374	0,3979898	0,4817408	0,3181140	0,4393424	0,8013423	0,2684262	0,3809816	0,5912422	0,1251520	0,6367521	0,6252252	0,3747630	0,3146604	0,7381460	0,6234939	0,8425196	0,6536147	0,0321060	0,4898361	0,1969737	0,5503839	0,7166923	0,6760685	0,4826306	0,6403092	0,3813385	0,0360407	0,5824856	0,4552937	0,0905197	0,3262808	0,6497430	0,6282552
280	0,3952054	0,1701785	0,1351573	0,7039360	0,6952404	0,5310996	0,2681783	0,2587439	0,4132043	0,4344363	0,6451764	0,8375717	0,8645885	0,0003567	0,8196723	0,6354210	0,5194787	0,1727672	0,4094690	0,4677015	0,6710018	0,6899048	0,3451883	0,0896054	0,0221240	0,1453416	0,5605678	0,0306694	0,6332225	0,2437911	0,6489823	0,3856935	0,3852374	0,2496774	0,4951440	0,7240977	0,2451039	0,2540734	0,5337838	0,1421878	0,4972932	0,5852344	0,4361056	0,2511292	0,6547863	0,6101031	0,6993724	0,7540774	0,0254660	0,5254242	0,2285423	0,5321081	0,5864401	0,5957686	0,4890466	0,5107230	0,3770268	0,0441371	0,7635640	0,4831901	0,0678887	0,3694599	0,7116671	0,7403049
300	0,4158212	0,1277331	0,1877964	0,6961572	0,6642199	0,5839404	0,2938200	0,2773084	0,4027409	0,4578766	0,6610175	0,6958596	0,6906294	0,0010549	0,7355704	0,6772747	0,7768335	0,2563995	0,4331191	0,4102567	0,6133209	0,5496017	0,3222093	0,1549450	0,0267090	0,0886490	0,5208741	0,0436714	0,5851204	0,2807875	0,6261767	0,3713233	0,5276122	0,3065307	0,5332496	0,6247262	0,3065110	0,2511068	0,5848690	0,1572663	0,6776261	0,6475817	0,4370258	0,3139125	0,8564035	0,6097249	0,7229216	0,6001776	0,0264471	0,4484100	0,2408837	0,4391362	0,6837531	0,7185483	0,4805319	0,5415391	0,4632344	0,0310678	0,5587556	0,2809228	0,0713949	0,4604662	0,6581820	0,6541185
320	0,4727748	0,1323511	0,2604544	0,7280079	0,7447623	0,5043216	0,2862492	0,2335850	0,4195894	0,5142918	0,6395461	0,7740094	0,6288964	0,0062084	0,8148768	0,6567488	0,5846865	0,2388814	0,4133297	0,4304808	0,6857377	0,6261286	0,3653709	0,1460389	0,0104066	0,0887065	0,5094117	0,0503017	0,5812635	0,3929182	0,6516447	0,4145605	0,4489914	0,3833984	0,4019630	0,6680456	0,3371609	0,2701727	0,6525161	0,1762823	0,5927718	0,7657989	0,4770958	0,3378933	0,7068801	0,6553829	0,6979351	0,6162508	0,0259146	0,4791660	0,1367006	0,5597445	0,6386319	0,5769059	0,4551045	0,7766028	0,4467111	0,0257143	0,5247195	0,3359985	0,0874451	0,4377542	0,7890099	0,6756337
340	0,4668396	0,1259835	0,2100530	0,8482538	0,8852921	0,6034424	0,3102473	0,3153801	0,3924733	0,5284379	0,7054550	0,7494234	0,7392076	0,0004242	0,8010288	0,6057939	0,6816147	0,2161635	0,5157127	0,5124176	0,6022756	0,5716485	0,3872974	0,0829548	0,0116090	0,1290246	0,5182358	0,0185237	0,6382195	0,2859577	0,6421899	0,3220813	0,5249768	0,2716819	0,4335334	0,5726164	0,2597257	0,2940532	0,6419237	0,1533726	0,6255794	0,5957270	0,5304585	0,3150654	0,7154477	0,6335963	0,7277745	0,6234703	0,0224415	0,6353444	0,2197647	0,5368224	0,7745981	0,6319308	0,5239798	0,4825877	0,4687386	0,0211624	0,5759114	0,3927984	0,1029521	0,3768313	0,7171413	0,5728131
360	0,3732316	0,1558760	0,2440039	0,7967252	0,7559820	0,4077436	0,2116983	0,2313272	0,3905811	0,4196918	0,6424709	0,7901589	0,6535289	0,0037277	0,7076099	0,6224621	0,7557253	0,2280712	0,4339459	0,5009566	0,6232373	0,6836951	0,2675057	0,1232289	0,0087482	0,0887793	0,5446160	0,0375405	0,5298174	0,2987304	0,5854159	0,3362633	0,6013189	0,2823892	0,4254029	0,5597119	0,2347926	0,2583330	0,6233296	0,1373506	0,6375414	0,5231219	0,5482386	0,3696601	0,7063176	0,7370947	0,6883164	0,7325518	0,0491688	0,4383610	0,1870105	0,4732722	0,6900861	0,6760335	0,5649386	0,5867968	0,4704284	0,0240337	0,5961037	0,3403402	0,0684673	0,3018019	0,6713525	0,6569524
380	0,3766782	0,1442417	0,1783058	0,7711441	0,7254053	0,5069808	0,2459763	0,2743447	0,3992744	0,4824775	0,6159502	0,6474830	0,6712071	0,0011492	0,8289316	0,7270676	0,7598623	0,2969281	0,3864927	0,4648711	0,5704309	0,5853904	0,3259201	0,1201317	0,0106182	0,0676128	0,4777403	0,0516801	0,5396742	0,3154415	0,6381640	0,3447969	0,5426648	0,2322628	0,4162034	0,7098994	0,2726367	0,2957624	0,6335786	0,1137516	0,6046615	0,6310251	0,4697292	0,3508157	0,6806878	0,5836676	0,7578112	0,6371247	0,0379217	0,4723879	0,2763948	0,5537754	0,7752843	0,7588272	0,4847650	0,6729838	0,4359721	0,0069555	0,5940353	0,3462062	0,0797648	0,4000789	0,6326025	0,5928416
400	0,4258483	0,0986601	0,2005657	0,7228771	0,6470021	0,4462009	0,2499052	0,2627655	0,3979856	0,5175595	0,6696703	0,6279224	0,7587793	0,0000661	0,6947162	0,6419134	0,8661141	0,2652709	0,4502130	0,5252981	0,5712390	0,5708953	0,3397622	0,1136638	0,0171099	0,1182693	0,4906818	0,0276538	0,5281918	0,2647623	0,5825953	0,3135043	0,6252062	0,3449545	0,4918634	0,7313553	0,3297850	0,3609049	0,5574928	0,1165679	0,6755128	0,5477609	0,4194327	0,2768974	0,7281919	0,5875085	0,7259479	0,6472018	0,0292636	0,5652176	0,2608229	0,4549844	0,5919991	0,6412442	0,4532927	0,6705731	0,4814211	0,0105454	0,5975817	0,3777461	0,0462358	0,3004432	0,6803670	0,6153114
420	0,4447775	0,1313590	0,2257483	0,5911533	0,6107655	0,4597402	0,2750276	0,2822842	0,4652821	0,5162015	0,6702663	0,7172423	0,6865503	0,0158894	0,6906859	0,6619889	0,6876170	0,2243924	0,4614749	0,4377014	0,5859388	0,5547802	0,2949904	0,1723727	0,0395497	0,1163027	0,4337695	0,0175205	0,5103246	0,3895605	0,7833739	0,3222333	0,4519725	0,2882827	0,3447747	0,6260604	0,2943723	0,2297673	0,6141266	0,1387250	0,5574381	0,6181957	0,4840168	0,4144009	0,6244473	0,5755987	0,6705933	0,7599918	0,0571140	0,6966732	0,2159865	0,4216492	0,5803346	0,6347261	0,4570715	0,6085742	0,3845129	0,0219276	0,6671405	0,4397069	0,0632018	0,3516513	0,6873767	0,4747794
440	0,4078303	0,1257574	0,1999581	0,6625165	0,7226365	0,4754804	0,2548197	0,2671867	0,4425784	0,4234639	0,6038071	0,7897792	0,6472874	0,0012147	0,8357120	0,6905198	0,7352137	0,2234810	0,5225526	0,3868805	0,6614593	0,5781753	0,3879358	0,1995020	0,0190469	0,0656436	0,6071458	0,0203202	0,5498209	0,3146273	0,7182797	0,3409464	0,4818164	0,3421543	0,4157823	0,7734111	0,2643166	0,2853410	0,6387759	0,1260535	0,6148294	0,5580511	0,5118424	0,2776571	0,5789977	0,6334070	0,7523727	0,6228874	0,0323223	0,4804453	0,2410406	0,5637818	0,7054213	0,7230952	0,4758353	0,6952454	0,3505867	0,0181122	0,6687748	0,3973393	0,0988184	0,2946862	0,6905082	0,6806940
460	0,3081663	0,1367562	0,1815965	0,6902879	0,6513022	0,4209599	0,2448965	0,3368388	0,4031539	0,4966942	0,6147635	0,7324038	0,6069186	0,0016886	0,7132812	0,6261232	0,8582620	0,1561032	0,4728546	0,3998443	0,7566321	0,5888948	0,3811109	0,1214929	0,0320877	0,0728853	0,5858036	0,0319976	0,5118836	0,2748662	0,7432984	0,3359772	0,5637998	0,3851143	0,4023327	0,6729518	0,2438867	0,3013159	0,6710747	0,1345403	0,4343639	0,7458018	0,5966699	0,2990966	0,6560003	0,5966043	0,6946739	0,6206870	0,0286682	0,4134177	0,2190700	0,4227094	0,7972700	0,6616655	0,5034219	0,7260471	0,3979112	0,0204949	0,6721048	0,3667850	0,0714716	0,3109451	0,7190656	0,6158106
480	0,4399070	0,1870896	0,2038507	0,7399840	0,7846674	0,4730265	0,3337660	0,3264440	0,2923446	0,5716347	0,5556698	0,5716871	0,5667678	0,0065952	0,7630619	0,6320082	0,6999431	0,2115352	0,4811158	0,3395720	0,6592435	0,5904747	0,3421440	0,1792253	0,0307171	0,1010500	0,5302930	0,0589012	0,4743523	0,3919995	0,7256696	0,4923969	0,4395962	0,2288935	0,4652033	0,6216564	0,2583723	0,2616833	0,6802473	0,1171358	0,6110300	0,6571009	0,5719122	0,2793016	0,7331220	0,5881372	0,5848958	0,6734889	0,0704136	0,4551832	0,2482911	0,4212770	0,7476339	0,5814292	0,4705437	0,7389978	0,3304609	0,0449272	0,5364640	0,3374210	0,1229669	0,2939432	0,6294051	0,6873628
500	0,4024499	0,1199189	0,1795346	0,6107740	0,7550373	0,3612587	0,2797289	0,3549831	0,4283939	0,4990848	0,6800954	0,7625766	0,7422062	0,0030838	0,7385104	0,6009613	0,7819425	0,1832207	0,5154924	0,3937342	0,5290066	0,5455254	0,3781322	0,1073817	0,0057751	0,0942868	0,6543428	0,0517072	0,5527540	0,3998294	0,9467927	0,3707780	0,5589852	0,3589291	0,4589231	0,6115135	0,3768896	0,3066905	0,7904328	0,1386086	0,5918436	0,5850482	0,4745515	0,3370401	0,6130788	0,6070612	0,7352456	0,6508539	0,0499697	0,4019362	0,2310934	0,4778888	0,6063672	0,5963147	0,5446534	0,6629749	0,4101764	0,0338533	0,5723618	0,3882660	0,1291530	0,3213829	0,6940989	0,5975592
520	0,3312218	0,1529794	0,2197030	0,6905110	0,7334154	0,3529937	0,2326872	0,3003548	0,3834113	0,4785883	0,6306118	0,7678477	0,6440391	0,0079005	0,7537972	0,6728162	0,7884962	0,1522939	0,5437745	0,3947313	0,6669602	0,4534680	0,4330149	0,1615527	0,0111978	0,1051084	0,5690454	0,0350758	0,5174061	0,3138096	0,7796232	0,3600890	0,5267793	0,2557996	0,5347131	0,7340724	0,3213642	0,2771832	0,5350166	0,1381331	0,6402357	0,6192138	0,4560524	0,3228485	0,6913869	0,5658677	0,6321229	0,7448046	0,0339120	0,4178015	0,2221661	0,3726748	0,6971203	0,6148092	0,4810192	0,5353484	0,4779159	0,0167059	0,6112080	0,3867020	0,1110274	0,2644386	0,5926616	0,5254015
540	0,2359991	0,1692685	0,2036804	0,7013661	0,6971816	0,4462651	0,2916290	0,3139545	0,4477315	0,4083095	0,7537896	0,6613058	0,6547765	0,0011406	0,7187108	0,7851969	0,7272395	0,1635179	0,4462593	0,3667323	0,5992857	0,5884579	0,4634493	0,2259620	0,0100512	0,0781028	0,6157550	0,0535559	0,5427093	0,3179006	0,6226021	0,3498470	0,5624162	0,2304289	0,4516285	0,7489969	0,3096708	0,2651397	0,6274032	0,1905831	0,5949717	0,5983428	0,4555510	0,2743041	0,7742680	0,5694123	0,5834363	0,6379145	0,0537377	0,4533107	0,2617017	0,4895419	0,6630082	0,6109233	0,4611656	0,4782513	0,6236653	0,0291814	0,5955957	0,3896944	0,0938119	0,3152408	0,6465818	0,6999599
560	0,2867890	0,1468083	0,1930430	0,6034768	0,7557696	0,4053552	0,2387159	0,3089052	0,4166933	0,5314275	0,6390883	0,6329982	0,6986280	0,0049642	0,6346444	0,6693260	0,9220138	0,1266557	0,4627014	0,3017103	0,7091741	0,6909077	0,3296059	0,1448345	0,0114083	0,0680247	0,4721953	0,0301985	0,5438412	0,2650369	0,5927265	0,3037468	0,5573214	0,2964798	0,4200753	0,6559095	0,3105019	0,3475197	0,6404848	0,1864928	0,4652208	0,5292300	0,4373226	0,3200347	0,7191810	0,5920383	0,6287396	0,5832850	0,0275841	0,4555536	0,2248984	0,4796647	0,6704596	0,6934046	0,4330456	0,5418270	0,4875006	0,0168897	0,6285395	0,4809798	0,1376372	0,3599490	0,6387822	0,7163988
580	0,2338694	0,3174038	0,3215053	0,5140231	0,7955378	0,4660156	0,2098903	0,2601254	0,4734247	0,5090235	0,5546746	0,5909151	0,5876508	0,0187872	0,6358966	0,6212058	0,6997973	0,1390103	0,4874131	0,3418534	0,7011739	0,5998829	0,3013630	0,1837902	0,0249470	0,1394263	0,5461307	0,0396164	0,5016248	0,2603280	0,8367574	0,3560229	0,4892783	0,3053014	0,3614896	0,5775139	0,2269736	0,3209033	0,5330329	0,1947592	0,6153703	0,5365003	0,4635399	0,2607259	0,7411245	0,5317039	0,6061101	0,5528445	0,1003343	0,4692107	0,2736964	0,5628518	0,5284724	0,7328517	0,4000318	0,5831253	0,3719017	0,0298035	0,5407980	0,3478790	0,1143450	0,3093505	0,6787388	0,6622094
600	0,3365066	0,5023729	0,3655663	0,4280078	0,6783574	0,4628715	0,2050073	0,2268693	0,4480890	0,3794502	0,6684154	0,6471092	0,6251714	0,0386889	0,7066257	0,6611796	0,6847884	0,1335132	0,5127801	0,3903579	0,5771145	0,5626212	0,3456951	0,1961086	0,0191004	0,0874976	0,4598968	0,0265112	0,5117452	0,2839571	0,6950139	0,3794454	0,4518746	0,3086674	0,4372957	0,5576974	0,2466258	0,2595724	0,6813741	0,2438408	0,5091084	0,6128217	0,4010277	0,3147978	0,7091380	0,6355260	0,7036051	0,7738945	0,0774803	0,3714118	0,1464688	0,5117762	0,5960482	0,6682254	0,4083050	0,4905055	0,5569597	0,0357904	0,5223602	0,4498437	0,0723086	0,3015972	0,7151771	0,7785994
620	0,3382386	0,5637400	0,4355553	0,3449630	0,6695132	0,4716996	0,2680839	0,2755878	0,3585353	0,4200119	0,6205923	0,6435352	0,7406897	0,0213975	0,6105206	0,6768001	0,7010388	0,1332651	0,4771634	0,3651367	0,8045196	0,5025041	0,4221911	0,2446495	0,0398507	0,0984389	0,5821070	0,0512080	0,4752041	0,3506187	0,6853682	0,4021322	0,4984116	0,2840696	0,4912147	0,6793338	0,2236958	0,2531408	0,5800180	0,1751852	0,5873079	0,6578212	0,3687802	0,2426142	0,7880144	0,5212663	0,5923690	0,7088720	0,1470688	0,4698199	0,1507476	0,4781465	0,4980040	0,6387013	0,4587946	0,4487757	0,3848290	0,0782881	0,5924334	0,2950669	0,0682563	0,2662747	0,6970876	0,6781990
640	0,2768734	0,4745797	0,4393952	0,3107530	0,6675222	0,4459003	0,2190578	0,3342944	0,3986341	0,4540682	0,6548594	0,7598034	0,6753925	0,0187396	0,7422816	0,7522500	0,6633752	0,1552451	0,4692218	0,4888150	0,7803827	0,5310356	0,4235754	0,1868139	0,0099782	0,0828895	0,5121663	0,0284397	0,5084138	0,3334810	0,6514373	0,3092127	0,6263898	0,4021886	0,5236911	0,6323628	0,2579333	0,2214976	0,6260016	0,1440136	0,5291418	0,6580023	0,3769065	0,2715625	0,6714912	0,5913398	0,6266602	0,6931151	0,2533552	0,4948043	0,1061019	0,3209086	0,3777568	0,6977896	0,4340564	0,4753390	0,4083902	0,1270968	0,6488827	0,3727275	0,0976040	0,2815612	0,7051217	0,7513670
660	0,2362295	0,6817372	0,3749995	0,2770160	0,6222461	0,5231975	0,2702438	0,3037520	0,3974008	0,5447767	0,6360064	0,7097268	0,6009857	0,0159042	0,8240184	0,6380765	0,6451566	0,1437699	0,4170006	0,4141412	0,7139624	0,5160327	0,2785226	0,1903794	0,0215618	0,1084858	0,3755263	0,0252350	0,4471643	0,3832924	0,7334654	0,2804035	0,5149088	0,3570335	0,6009181	0,7014327	0,2504078	0,2491624	0,5922932	0,1618138	0,4118864	0,5034645	0,4328089	0,2850584	0,7689895	0,5130522	0,6785107	0,6005603	0,2770692	0,6005192	0,1656119	0,3245655	0,3274208	0,7098091	0,5164530	0,3141127	0,4634226	0,1983810	0,6530245	0,4668947	0,0999475	0,3585198	0,7634358	0,6517940
680	0,2464491	0,5989152	0,3366174	0,3180406	0,7598419	0,6200874	0,2683342	0,2390354	0,4839391	0,5116828	0,6895057	0,6981357	0,6313753	0,0125045	0,7099061	0,6102320	0,6373640	0,1790370	0,3426442	0,4108679	0,6392045	0,4068008	0,3458890	0,2559391	0,0228920	0,1407553	0,4896244	0,0527469	0,4472986	0,4310021	0,5207628	0,3422326	0,5076285	0,3841758	0,5716675	0,6634652	0,2818692	0,2528974	0,5857213	0,1786688	0,4447650	0,5903089	0,4638553	0,2989995	0,6436889	0,6524043	0,7124770	0,5653043	0,2544639	0,4287156	0,1488352	0,2965775	0,2652077	0,6185599	0,4116685	0,3533175	0,4922767	0,2155389	0,5904668	0,3747208	0,1078054	0,2568252	0,6641245	0,7216162
700	0,2962818	0,7705241	0,4448637	0,2576723	0,6839401	0,5512470	0,2621767	0,2868077	0,4284179	0,5173782	0,7251261	0,7032586	0,7326502	0,0126126	0,6823920	0,5521547	0,6389894	0,1798900	0,5057364	0,3770283	0,6817870	0,4517316	0,2894725	0,2617260	0,0277953	0,2245152	0,4612983	0,0304872	0,5845625	0,4742003	0,5101116	0,3266348	0,5992467	0,4762535	0,5274495	0,8667137	0,3647957	0,2638779	0,5982371	0,1384597	0,4261249	0,5931322	0,4664956	0,2890307	0,5994999	0,6955165	0,9058272	0,5713810	0,2888248	0,5092549	0,1355644	0,3124849	0,2363140	0,6241930	0,4803770	0,2469662	0,4366446	0,2381208	0,5233225	0,3503342	0,0879392	0,2573038	0,6785123	0,6407100
720	0,2751861	0,6379761	0,3503581	0,2351671	0,6068322	0,6716407	0,2227244	0,2297402	0,3266601	0,6561114	0,6123767	0,8050927	0,6351434	0,0321869	0,6431798	0,6592052	0,7556474	0,1443999	0,5225378	0,4689612	0,5908292	0,4739793	0,3336043	0,2130687	0,0254199	0,2043880	0,4703406	0,0128216	0,5082820	0,5628184	0,6091579	0,2672175	0,4788644	0,5002047	0,6557710	0,7030757	0,3035073	0,2230558	0,6926383	0,1241106	0,4514099	0,5240725	0,4986127	0,3071099	0,6293691	0,5180885	0,7296023	0,7166054	0,3732871	0,4369610	0,2681381	0,3218575	0,2694067	0,7493226	0,4985608	0,2808169	0,4279390	0,3308467	0,6249893	0,3060352	0,1462414	0,2685162	0,7187588	0,6324709
