"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
640	0,7330233	0,5168837	0,0024037	0,4219935	0,8095813	0,6148090	0,7271890	0,2765952	0,2492070	0,5574745	0,7579240	0,6687408	0,7361947	0,7024400	0,0040028	0,5243559	0,6815828	0,1576932	0,1359697	0,7651971	0,6054370	0,7428347	0,0395796	0,3289566	0,4968178	0,2183750	0,0072493	0,1972881	0,2667574	0,0219606	0,0802082	0,2712882	0,3181097	0,2598314	0,2755408	0,5862578	0,7799534	0,6633213	0,4894362	0,6508879	0,6983451	0,6626606	0,0293218	0,1382253	0,7755926	0,4243183	0,3653246	0,0565031	0,1752532	0,7534864	0,0490304	0,3645985	0,5593641	0,0236615	0,1820511	0,7765903	0,6995980	0,3572877	0,0741226	0,7829142	0,0277318	0,7387615	0,3467874	0,5226143
660	0,7551574	0,5199900	0,0073625	0,3695691	0,7502814	0,7305997	0,7027083	0,3069618	0,2553602	0,4887791	0,7372987	0,8145458	0,7024004	0,5895258	0,0015734	0,4669489	0,6248109	0,2306280	0,0951670	0,5911021	0,6956051	0,7630971	0,0366199	0,3020111	0,4913927	0,2089279	0,0066227	0,1996531	0,3503643	0,0395971	0,0157552	0,2866740	0,3536087	0,2683257	0,2560347	0,6170850	0,6603196	0,7582190	0,5028453	0,6651439	0,6596597	0,6909505	0,0061740	0,1718438	0,7661758	0,3995836	0,2685037	0,0619868	0,2102277	0,8835122	0,0322992	0,3232092	0,8104879	0,0385486	0,1259877	0,7095258	0,7192044	0,3732550	0,0742900	0,7469702	0,0094521	0,7971685	0,1813891	0,5338434
680	0,6859434	0,4906743	0,0018092	0,3220214	0,7926720	0,8214258	0,6857180	0,3912999	0,2468947	0,5115513	0,7680709	0,7675299	0,7513371	0,6544722	0,0004967	0,4995613	0,6205682	0,2277499	0,0956664	0,7059518	0,5838837	0,7704965	0,0207246	0,3674938	0,4671748	0,2191504	0,0178519	0,2297773	0,1556920	0,0127088	0,0215087	0,2993684	0,3463368	0,3364274	0,2318896	0,5909143	0,7529159	0,7241667	0,5675220	0,7833665	0,8129941	0,6323516	0,0051267	0,2648150	0,6326326	0,2805450	0,4063982	0,0541754	0,1675443	0,8172966	0,0430629	0,3004396	0,6665080	0,0282875	0,1712319	0,7578788	0,7207596	0,4208283	0,0824206	0,6334676	0,0074673	0,7775842	0,3298397	0,5167446
700	0,7560836	0,4542141	0,0094975	0,3102148	0,7260222	0,7883624	0,5728235	0,3455169	0,3453449	0,5091461	0,9057513	0,7354439	0,6781590	0,7008241	0,0045524	0,3876526	0,5535036	0,2183294	0,0859360	0,6249244	0,7160655	0,7679904	0,0206261	0,2987281	0,5036273	0,2901596	0,0148524	0,2066120	0,2356353	0,0143968	0,0143159	0,2791800	0,3553828	0,2432103	0,2654775	0,6043278	0,6911791	0,6351341	0,5616901	0,6472019	0,8306252	0,7014836	0,0118601	0,1706720	0,6945514	0,3204122	0,3404105	0,0840146	0,1395447	0,6639711	0,0765825	0,3026416	0,5948248	0,0552273	0,1561283	0,7125344	0,6093130	0,3155933	0,0706572	0,7018103	0,0077588	0,6886891	0,2324800	0,5681149
720	0,6897961	0,3832928	0,0031252	0,2843718	0,8015310	0,6303883	0,7338562	0,2749743	0,3337613	0,4954055	0,7292472	0,6711469	0,6862337	0,6688859	0,0041287	0,5334056	0,5216849	0,1620698	0,0924969	0,5481434	0,7028108	0,7252463	0,0094950	0,3218287	0,4482589	0,2991879	0,0088980	0,1813213	0,2041057	0,0209115	0,0102149	0,2710955	0,3614507	0,3275396	0,1740961	0,5512793	0,6399910	0,7987590	0,5826118	0,6569291	0,7331714	0,6175037	0,0041618	0,1211494	0,7329831	0,2507930	0,3484377	0,0544709	0,1745286	0,7271474	0,0377087	0,3638203	0,6325751	0,0257669	0,1329884	0,7239525	0,6001738	0,4309807	0,0770016	0,6841612	0,0176026	0,6478814	0,2673397	0,5759108
740	0,6753139	0,3738202	0,0068458	0,2551261	0,7321422	0,7063491	0,6533905	0,3411299	0,2054869	0,4133892	0,7111238	0,8459666	0,7037022	0,7041216	0,0000000	0,4874651	0,6846038	0,1265191	0,0560971	0,6376641	0,6854288	0,8364630	0,0177983	0,4980631	0,3555874	0,2783774	0,0212610	0,2487274	0,2144901	0,0407824	0,0106254	0,2396740	0,4945525	0,3499344	0,3234869	0,5753262	0,7083490	0,6537252	0,4779032	0,6832304	0,6594682	0,7262955	0,0124627	0,1438513	0,8133142	0,1570973	0,3429027	0,0886155	0,1495601	0,6046278	0,0376356	0,3832590	0,6220078	0,0142588	0,1611953	0,7099678	0,5162625	0,3055285	0,0472390	0,7290952	0,0233843	0,6662494	0,3417305	0,5774330
760	0,7674947	0,3579895	0,0073999	0,2443317	0,8314977	0,7796562	0,7108852	0,4468297	0,2645868	0,5396704	0,6084048	0,9229427	0,6957291	0,8179426	0,0012809	0,4779304	0,6954486	0,2435719	0,0760455	0,6365716	0,6558522	0,7014633	0,0348431	0,3282288	0,2978901	0,3517039	0,0151885	0,2055603	0,2329790	0,0225708	0,0165205	0,2532106	0,3722405	0,3259463	0,2117371	0,5364475	0,5170409	0,6306212	0,4507461	0,6474457	0,7451953	0,7540234	0,0081136	0,1310069	0,8094122	0,1585887	0,3918269	0,0531320	0,2006616	0,6778571	0,0566930	0,2846924	0,5304049	0,0228670	0,1145898	0,6177104	0,6435679	0,3080736	0,0390748	0,6718206	0,0165540	0,7534666	0,2938644	0,6149370
780	0,6998681	0,3678196	0,0147151	0,2992465	0,6143330	0,7313812	0,6551242	0,3073589	0,3340203	0,4047396	0,7298903	0,6667903	0,6999692	0,8284294	0,0034445	0,4584016	0,6021299	0,2640876	0,1151335	0,6333303	0,6352675	0,8382184	0,0521007	0,3593186	0,4821891	0,3356166	0,0083859	0,1895927	0,1655365	0,0312161	0,0107747	0,2693359	0,5133108	0,2373467	0,2539428	0,5480736	0,6539658	0,6589103	0,4268084	0,8049990	0,7205788	0,6490982	0,0133334	0,1108795	0,7758093	0,1153943	0,3047478	0,0830141	0,1836970	0,6129322	0,0497376	0,3530171	0,5876990	0,0271610	0,1544821	0,7023200	0,6041868	0,2935212	0,0307645	0,6854764	0,0104918	0,6707715	0,2869862	0,5967939
800	0,6192882	0,2775995	0,0014534	0,2963320	0,7366718	0,7383683	0,5997820	0,2580091	0,3240172	0,4537754	0,7265647	0,7097812	0,7435195	0,7483299	0,0034950	0,3713765	0,6649331	0,2083899	0,1138752	0,8048830	0,6974858	0,7778236	0,0517024	0,3604064	0,3705140	0,2897016	0,0086987	0,1766847	0,2328601	0,0313059	0,0098760	0,2556475	0,4092685	0,2884857	0,2644239	0,5956104	0,6050959	0,6340952	0,4208241	0,7664030	0,6846139	0,6161398	0,0103642	0,1598529	0,8182707	0,0318129	0,3621165	0,1563621	0,1795950	0,7519710	0,0398320	0,3287245	0,7328907	0,0305297	0,1596240	0,6462811	0,5932249	0,2495722	0,0547111	0,5458807	0,0038354	0,6605907	0,2508538	0,5716259
820	0,7145807	0,3924521	0,0011396	0,2870035	0,7945261	0,6126592	0,5352954	0,3186334	0,3501652	0,4928125	0,6475030	0,7814907	0,7056281	0,8752255	0,0020629	0,3546903	0,6922591	0,2073924	0,0970765	0,7647486	0,6589599	0,6688060	0,0490081	0,4070422	0,2870765	0,2311231	0,0089796	0,1680425	0,2318904	0,0189856	0,0125639	0,2607405	0,3664533	0,3434304	0,2370301	0,5055832	0,6988387	0,7031717	0,4720805	0,8038922	0,6613770	0,6947368	0,0082790	0,2561849	0,6610156	0,1002363	0,4738603	0,0575123	0,2137201	0,6559055	0,0224861	0,3590400	0,7174956	0,0216275	0,2072849	0,7418578	0,8130037	0,3625848	0,0289481	0,7550650	0,0071367	0,6867587	0,2462158	0,6261341
840	0,7544149	0,2979509	0,0000018	0,3428016	0,5938573	0,7157830	0,6700523	0,3338013	0,2856244	0,5434424	0,7400455	0,7721003	0,8402754	0,6317141	0,0000000	0,4256666	0,6319398	0,2609303	0,0748129	0,6397781	0,7032131	0,7902203	0,0602082	0,3759321	0,4982829	0,2477371	0,0222669	0,1613084	0,2242404	0,0107997	0,0088795	0,2604285	0,4995159	0,3470833	0,2346672	0,5282518	0,5757369	0,6324392	0,3723895	0,8148511	0,8477092	0,6153199	0,0077080	0,1529724	0,6797422	0,0586024	0,3669664	0,1062277	0,2574602	0,6931279	0,0851026	0,3268120	0,6917831	0,0223229	0,0953008	0,5723697	0,5150700	0,3510040	0,0429831	0,6944004	0,0067658	0,6122249	0,3799479	0,6896873
860	0,6879248	0,2967787	0,0002191	0,2716792	0,7221288	0,8584590	0,5663033	0,2608001	0,3364700	0,5613162	0,7104572	0,7021047	0,7971152	0,6512027	0,0045191	0,5229418	0,5180913	0,1854269	0,0897420	0,7262900	0,5982523	0,8151514	0,0345395	0,3363709	0,3660342	0,2432850	0,0140878	0,0984983	0,2376470	0,0297527	0,0384991	0,2598932	0,3859595	0,3053797	0,2076617	0,4722930	0,6296616	0,6436876	0,4712575	0,6425244	0,8186250	0,7784059	0,0117000	0,2518697	0,6357081	0,0358690	0,3727937	0,0655630	0,1528556	0,6367561	0,0518400	0,2749726	0,7621500	0,0207271	0,1484460	0,6002723	0,5915167	0,3152185	0,0553028	0,7204108	0,0076482	0,6711003	0,2586178	0,6305619
880	0,8355909	0,2308172	0,0029489	0,2849617	0,6960787	0,7280388	0,6559781	0,2518138	0,2464088	0,4578969	0,7597732	0,7314125	0,7853917	0,7555142	0,0087195	0,4398815	0,5592916	0,1789568	0,0820732	0,6477661	0,7581763	0,7297256	0,0462682	0,3781087	0,3644768	0,3024973	0,0116961	0,1636431	0,2466063	0,0308722	0,0077678	0,2202183	0,3904673	0,3879117	0,2417401	0,5541313	0,6259196	0,6686633	0,5082600	0,7378880	0,7129858	0,6779482	0,0093796	0,1580986	0,6631327	0,0712101	0,3972758	0,0408733	0,1170854	0,6803846	0,0626954	0,3397787	0,6698705	0,0213554	0,1416694	0,5992697	0,6415842	0,3290866	0,0476092	0,7720516	0,0056586	0,7665884	0,2358263	0,5376210
900	0,7601225	0,2096642	0,0106650	0,3010050	0,7425054	0,8085634	0,8309800	0,3171278	0,2506361	0,3468180	0,8107395	0,8675289	0,6748627	0,7019488	0,0059576	0,4713586	0,5673924	0,1793193	0,0851161	0,7170233	0,6276193	0,8194229	0,0437114	0,4353242	0,4380726	0,2622104	0,0179121	0,2159514	0,2163677	0,0109865	0,0093956	0,2401383	0,4747050	0,3617299	0,2850597	0,5727837	0,7240882	0,8195966	0,4540225	0,8375082	0,9027731	0,6240233	0,0143656	0,2179043	0,7548512	0,0563534	0,4317972	0,0575287	0,1607839	0,7938162	0,0334569	0,3316327	0,7957245	0,0309360	0,1317935	0,6362922	0,6006208	0,3012933	0,0310974	0,6749218	0,0124818	0,8801965	0,3035298	0,5505872
920	0,7271838	0,3089795	0,0023205	0,3051206	0,7694541	0,8207573	0,7238339	0,2896651	0,2602880	0,3724883	0,7040540	0,7850916	0,6285635	0,7551693	0,0030033	0,4130152	0,6397543	0,1355039	0,0973939	0,6864116	0,7213047	0,7302049	0,0150590	0,4576198	0,3695034	0,2150427	0,0031436	0,1561544	0,1671877	0,0343835	0,0175378	0,2882716	0,3718370	0,3405946	0,3020975	0,5374650	0,5828618	0,8070936	0,4517695	0,7756184	0,7144670	0,7608684	0,0135089	0,2260853	0,6460342	0,0744072	0,3733188	0,1006486	0,1434358	0,6653819	0,0544674	0,4067086	0,7324572	0,0356108	0,1815310	0,5817439	0,6310822	0,4419911	0,0810732	0,7750775	0,0085530	0,7604757	0,2189589	0,5724047
940	0,7924231	0,2544578	0,0024404	0,3078956	0,5566181	0,7524433	0,6305836	0,2919204	0,3234742	0,4614598	0,7015773	0,7773492	0,8367190	0,7350162	0,0032236	0,4116710	0,7721128	0,1405817	0,0987207	0,7328011	0,7564168	0,6653784	0,0156465	0,4414466	0,3203058	0,1748827	0,0142964	0,1978256	0,1678623	0,0333838	0,0296448	0,1891508	0,4630782	0,3566004	0,2469229	0,5975695	0,7526319	0,7765216	0,4930846	0,7422924	0,6450280	0,7014978	0,0040496	0,1875811	0,7055626	0,1384321	0,3881039	0,0882710	0,1624052	0,7252436	0,0505615	0,3008331	0,7404814	0,0445920	0,1943887	0,6663586	0,6141417	0,2453267	0,1011172	0,6550515	0,0135831	0,6864536	0,2367739	0,5944732
960	0,6749732	0,2755801	0,0017110	0,3398972	0,8629660	0,7969034	0,6837390	0,2985953	0,2829267	0,4033661	0,7669393	0,6464737	0,9508052	0,8018448	0,0020830	0,3878814	0,7664873	0,1681994	0,0761099	0,6922019	0,7839099	0,6467536	0,0375921	0,3292035	0,3885011	0,2407292	0,0086778	0,2028313	0,2119719	0,0311522	0,0367517	0,2834305	0,4414863	0,3438007	0,2635280	0,6009510	0,5981342	0,6671069	0,4864448	0,9504744	0,6437220	0,6469248	0,0042389	0,1637355	0,7393440	0,1485461	0,3562028	0,0642760	0,1259452	0,6800947	0,0804705	0,3035407	0,7127534	0,0311784	0,1521839	0,5523519	0,7060335	0,3171536	0,0986032	0,6069602	0,0092003	0,7026201	0,2783242	0,5325063
980	0,7874241	0,2320560	0,0008152	0,3969006	0,6864422	0,5745911	0,7466692	0,3239619	0,3852605	0,4421054	0,8031654	0,6682590	0,6178757	0,7737958	0,0027140	0,3631596	0,6491709	0,2356401	0,0471473	0,7350666	0,6524590	0,8625588	0,0463473	0,4516324	0,3224361	0,2326901	0,0215125	0,1959971	0,1952216	0,0274351	0,0194520	0,2194526	0,5158257	0,3553778	0,2171949	0,5403333	0,7048757	0,6342866	0,5672655	0,6919404	0,7343005	0,7235699	0,0016182	0,2067298	0,6714485	0,1674540	0,5167734	0,0605148	0,1551690	0,7658344	0,0593466	0,3713252	0,7445624	0,0223900	0,2086449	0,6495346	0,5390935	0,3420524	0,0658900	0,6839944	0,0141270	0,8366668	0,2180119	0,6740623
1000	0,6930357	0,2394382	0,0024656	0,3915225	0,7145072	0,7856170	0,9328846	0,3086403	0,2803932	0,5164062	0,7138224	0,6127336	0,7620112	0,8695862	0,0076991	0,4668248	0,7183946	0,1642487	0,0763424	0,6952509	0,7620461	0,6543615	0,0377688	0,3787174	0,4779220	0,2750254	0,0038439	0,2058764	0,1943864	0,0131599	0,0132433	0,2822433	0,5405502	0,2946716	0,3009642	0,7936559	0,6820882	0,8439619	0,6384430	0,6756705	0,6439714	0,7305570	0,0036868	0,1764101	0,9214315	0,1030870	0,4318581	0,0637091	0,1921509	0,7002525	0,0785465	0,2551883	0,6290476	0,0228685	0,2101327	0,6475710	0,6155086	0,4214401	0,0342743	0,7053440	0,0270528	0,6804093	0,2031413	0,5742017
1020	0,6923357	0,2577718	0,0018087	0,3616595	0,7879842	0,7160866	0,5730858	0,2829103	0,2989774	0,4919151	0,8365799	0,7123962	0,7421988	0,8709031	0,0032284	0,3393529	0,7391781	0,1641594	0,0762653	0,7856880	0,7582589	0,7087150	0,0287294	0,4029972	0,3979291	0,1663727	0,0123735	0,1990946	0,1947608	0,0274401	0,0217561	0,3220764	0,4393882	0,3981034	0,2356198	0,6272894	0,5479175	0,7502397	0,5194649	0,7234534	0,7190908	0,6950473	0,0042974	0,2162195	0,7263922	0,0501200	0,3357364	0,0546415	0,2651870	0,6351907	0,0754810	0,5031791	0,5948020	0,0397622	0,1976189	0,6376764	0,5885685	0,3824241	0,0709765	0,6174331	0,0006584	0,6447195	0,2420641	0,5860739
1040	1,0000000	0,2828890	0,0020664	0,2829979	0,8162229	0,7094876	0,6316775	0,3030749	0,2924361	0,4022731	0,7635597	0,7495900	0,6944441	0,7572296	0,0005808	0,4079046	0,6582249	0,1387147	0,0983311	0,6908053	0,6546004	0,6607051	0,0528713	0,4317641	0,4839438	0,2308288	0,0298395	0,2220871	0,1656640	0,0249576	0,0210867	0,3018050	0,4864491	0,2497507	0,2641377	0,5595709	0,7108620	0,6460708	0,6118597	0,7448242	0,6992593	0,6777768	0,0065057	0,1777858	0,7341878	0,1173869	0,4329959	0,0433719	0,1525653	0,6636159	0,1309024	0,3259851	0,6016502	0,0309854	0,2480396	0,6022769	0,6546968	0,3040008	0,0567261	0,6985715	0,0116278	0,6893650	0,2327237	0,4513209
1060	0,8405966	0,2176857	0,0083030	0,2841308	0,7150852	0,7569584	0,6994631	0,2258486	0,4411238	0,4379180	0,7469182	0,8384738	0,8189295	0,7677789	0,0000648	0,4851487	0,7934395	0,2610738	0,0693119	0,6459544	0,6902755	0,7405665	0,0487447	0,3407741	0,3427728	0,3290010	0,0322935	0,1823872	0,1821025	0,0230009	0,0077547	0,2689970	0,4459692	0,4488289	0,2653473	0,4699151	0,6289959	0,6396112	0,5038619	0,6553143	0,6784944	0,6587477	0,0049813	0,1900527	0,6903910	0,0932866	0,4259866	0,0481461	0,1814299	0,7967467	0,0323052	0,3924203	0,7605933	0,0342832	0,1661895	0,7197876	0,4909451	0,3731034	0,0705802	0,7292440	0,0066096	0,7707758	0,2432492	0,5902643
1080	0,7538365	0,2591736	0,0085696	0,2774619	0,7617842	0,7732983	0,7269532	0,2299332	0,3350548	0,4746980	0,7600349	0,8757094	0,6568772	0,7655370	0,0025363	0,4987958	0,6549409	0,2730452	0,0673091	0,6209053	0,7015730	0,7084163	0,0245321	0,4722450	0,3934958	0,2946768	0,0277954	0,1673038	0,1835881	0,0258455	0,0250178	0,2347865	0,5358947	0,2655942	0,2914626	0,4660914	0,6720226	0,7363469	0,4848352	0,7601965	0,6438095	0,6094735	0,0140806	0,2542891	0,6199826	0,0355312	0,2674498	0,0892992	0,1798899	0,7426888	0,0321111	0,4368140	0,6927910	0,0601676	0,1840298	0,7284609	0,5558306	0,3190279	0,0487730	0,7008566	0,0157542	0,7095377	0,2114568	0,5230503
1100	0,7657909	0,3623734	0,0090350	0,3406848	0,7693053	0,8051661	0,6770759	0,2063738	0,2933882	0,5490643	0,7550387	0,8588154	0,6762364	0,7426953	0,0002795	0,3941255	0,5693301	0,2666172	0,1060163	0,8319450	0,7244418	0,8747895	0,0774985	0,4265311	0,3550647	0,2373252	0,0579627	0,1261293	0,1843239	0,0606332	0,0382515	0,2724436	0,5762785	0,3106328	0,1671219	0,5857947	0,6120392	0,6182459	0,5703137	0,6327143	0,6726292	0,7240366	0,0237864	0,1717826	0,6979005	0,0441128	0,3533252	0,0580821	0,1458741	0,7854397	0,0630743	0,3427188	0,7334470	0,0563576	0,1762322	0,6095556	0,6289319	0,3671039	0,0528299	0,7000337	0,0057270	0,6269899	0,2072864	0,5694613

0	0,6741314	0,2299288	0,0034789	0,3328150	0,6699791	0,8338799	0,6427462	0,2812847	0,3141235	0,3928543	0,6077211	0,2244026	0,0822377	0,7779779	0,0090907	0,4187357	0,5946155	0,2735991	0,0752770	0,5723583	0,0694698	0,4468721	0,0533005	0,3495205	0,4694246	0,2835845	0,0066734	0,1934032	0,2373694	0,0291369	0,0386107	0,3062139	0,4786518	0,3695621	0,2583151	0,7051442	0,5581264	0,7763572	0,5556117	0,7582111	0,7721066	0,6723701	0,0172968	0,2543845	0,8177356	0,1310628	0,0251809	0,0870986	0,2540838	0,0446114	0,0635778	0,3957164	0,7006621	0,0357104	0,1411584	0,6784977	0,6088938	0,3921205	0,0534701	0,0421902	0,0048342	0,0730071	0,3765982	0,4194217
20	0,7154397	0,2051959	0,0012950	0,2810920	0,5546312	0,6641198	0,6305963	0,3125351	0,4673108	0,3021769	0,6956078	0,3120824	0,0053741	0,6627114	0,1020104	0,5064301	0,5330274	0,1335300	0,0900981	0,5924610	0,1141582	0,4749107	0,0595537	0,4212737	0,4026707	0,2883728	0,0121973	0,1441781	0,1813251	0,0441054	0,0181898	0,2595248	0,6216544	0,3199212	0,4462628	0,5535093	0,6187395	0,7025718	0,5318783	0,6271420	0,8364064	0,7881581	0,0155402	0,1988294	0,5708006	0,1450602	0,0522676	0,0801198	0,1254593	0,1534500	0,0516882	0,1939048	0,8044098	0,0189665	0,2036822	0,7398540	0,7029560	0,2869165	0,2309547	0,0860850	0,0155022	0,4203709	0,2604752	0,5494783
40	0,7979590	0,2720592	0,0053966	0,0950214	0,6906780	0,7386644	0,7453930	0,5575719	0,3880940	0,2839988	0,5533642	0,3660371	0,0032521	0,6828421	0,2304564	0,4649782	0,5182993	0,1431963	0,0525150	0,9411227	0,2755727	0,5752548	0,0222787	0,3483584	0,4747443	0,2860294	0,0190514	0,2016984	0,2091184	0,2093457	0,0215149	0,2332177	0,5899242	0,3925303	0,5577453	0,5700170	0,7579795	0,6411718	0,6381680	0,7246196	0,7849852	0,7233762	0,0055816	0,1953549	0,7892630	0,4256342	0,0309947	0,0871553	0,1774011	0,3245809	0,0959938	0,0738046	0,8943933	0,0099826	0,1159712	0,7575700	0,6653125	0,3301769	0,3461276	0,0696277	0,0176818	0,2260436	0,3229586	0,4855709
60	0,7487635	0,3296197	0,0052440	0,1650685	0,5899538	0,7422771	0,7207024	0,4186076	0,3657434	0,1898487	0,7152226	0,2624126	0,0000000	0,5351601	0,2784164	0,4276625	0,5134739	0,1968202	0,0597275	0,6764379	0,3823605	0,5300653	0,0684493	0,3898834	0,3696103	0,2653597	0,0449454	0,1780062	0,1595108	0,4265095	0,0349316	0,2563740	0,5586189	0,3268860	0,5591702	0,5167047	0,6766296	0,6637623	0,5639988	0,6867328	0,7513195	0,6570438	0,0104850	0,2058660	0,6432401	0,5625346	0,0288685	0,0766273	0,1572916	0,4156965	0,0504740	0,1582164	0,6843989	0,0093277	0,1819357	0,7571537	0,6249052	0,2744861	0,3827936	0,1048609	0,0073771	0,1175776	0,2787727	0,5430090
80	0,7623650	0,3553030	0,0049724	0,1167775	0,6668468	0,7380610	0,6346553	0,3900022	0,5578182	0,2104867	0,6384610	0,2335861	0,0029969	0,5685173	0,2610556	0,4258289	0,5130377	0,1402145	0,0719298	0,7077718	0,5160844	0,5762017	0,0405694	0,3554967	0,3773318	0,2718244	0,0055509	0,2758202	0,2295707	0,4250251	0,0149856	0,2978027	0,5674506	0,3388557	0,5596296	0,5330845	0,6632587	0,8720960	0,5353872	0,6716416	0,8238206	0,7120629	0,0192197	0,2108395	0,6886447	0,6329520	0,0274080	0,0884164	0,1246636	0,3181468	0,0501419	0,1208262	0,6787017	0,0010151	0,1319136	0,6694083	0,7761526	0,3299998	0,3499698	0,0854963	0,0251449	0,0874342	0,2091372	0,4567751
100	0,7922764	0,1986108	0,0144417	0,1588764	0,6629228	0,6504234	0,5252023	0,3625914	0,5353786	0,2594570	0,6467577	0,2207533	0,0017059	0,5817461	0,3598424	0,4560041	0,4257214	0,1504120	0,0996387	0,7597619	0,5552096	0,5059535	0,0467180	0,3197282	0,3830514	0,2812914	0,0141910	0,2511469	0,2216509	0,5293916	0,0092715	0,3147048	0,6148331	0,3771453	0,6312855	0,5911097	0,6882555	0,6744103	0,5490868	0,7199547	0,8061568	0,8474524	0,0070131	0,2688367	0,6754741	0,5289971	0,0162786	0,0714933	0,1552378	0,3469931	0,0331759	0,1739033	0,6451425	0,0012366	0,1721701	0,6777116	0,7317836	0,3624294	0,4072395	0,1596878	0,0401909	0,0665459	0,2303090	0,6085271
120	0,6644548	0,2199241	0,0142358	0,1480610	0,6815370	0,6543001	0,5978042	0,3639126	0,6672653	0,1591116	0,7843462	0,1457866	0,0049689	0,5111557	0,2923727	0,4263895	0,4115772	0,1598120	0,0877319	0,7134805	0,6568012	0,7665264	0,0833342	0,3233138	0,3678593	0,2462110	0,0225688	0,2184200	0,2043403	0,6184691	0,0148763	0,2122623	0,5187835	0,2789898	0,7332114	0,5916088	0,5858460	0,7176252	0,5333750	0,7914841	0,7372780	0,7657062	0,0028628	0,2059045	0,7189281	0,6849787	0,0490136	0,1320889	0,2206999	0,5228548	0,0565297	0,1036485	0,5738979	0,0019156	0,1652024	0,5664618	0,7734810	0,3585232	0,5008455	0,1171272	0,0428772	0,0597624	0,2365741	0,5260486
140	0,8282756	0,2425284	0,0017884	0,1605108	0,7768910	0,7670659	0,5992505	0,4503805	0,5510782	0,1902333	0,6965805	0,1092897	0,0002950	0,5566986	0,3530143	0,4431796	0,4593209	0,1492224	0,0516288	0,6020117	0,6206615	0,7655781	0,0499169	0,2345260	0,3295437	0,2244032	0,0305580	0,2965053	0,1801463	0,6478448	0,0303116	0,2162240	0,4906890	0,2715168	0,6792476	0,6737185	0,5861325	0,6216189	0,4936213	0,6757247	0,7321471	0,7196262	0,0025886	0,2667562	0,5990872	0,8440923	0,0166378	0,0878864	0,1934732	0,4890300	0,0487614	0,1353295	0,6101726	0,0051076	0,1423007	0,6861906	0,7299545	0,3733962	0,4408646	0,1221440	0,1495984	0,0454773	0,2286592	0,6572520
160	0,8380104	0,2698237	0,0086891	0,1491700	0,6902575	0,6229264	0,6585341	0,4953884	0,5327958	0,2781162	0,6801749	0,1456520	0,0014193	0,6433267	0,2996181	0,5574425	0,4523103	0,2066027	0,0631883	0,7775687	0,6254958	0,6283704	0,0527675	0,3048883	0,3000484	0,2111606	0,0209649	0,2862675	0,1980871	0,5681566	0,0189162	0,1945389	0,5106532	0,3029088	0,7186821	0,5290666	0,5650595	0,6790220	0,5873599	0,6230048	0,9458877	0,8347532	0,0011161	0,2281090	0,7465933	0,7170482	0,0206380	0,1762245	0,2143399	0,4184995	0,0535457	0,1259628	0,6497740	0,0010778	0,1325033	0,6425806	0,7957781	0,2954633	0,4903154	0,1426055	0,2573458	0,0555347	0,2269348	0,5563685
180	0,8094013	0,2813570	0,0070903	0,1606715	0,7478941	0,7271714	0,6762790	0,4074322	0,6494272	0,2474607	0,6800082	0,2509582	0,0054168	0,5240543	0,2371850	0,4409050	0,5017157	0,1966221	0,0506208	0,5289098	0,6874330	0,5685127	0,0445116	0,2905043	0,3931398	0,2736304	0,0095664	0,3199402	0,1774413	0,7450366	0,0301684	0,2409938	0,5457233	0,4456732	0,6702813	0,6762550	0,4797867	0,7495893	0,5511814	0,6622704	0,7140707	0,8558948	0,0011884	0,1901271	0,8533404	0,6671152	0,0232476	0,2205054	0,1805727	0,3570293	0,0293655	0,1323635	0,5950730	0,0006874	0,2432917	0,6190428	0,7035190	0,4525238	0,4640418	0,1636470	0,2415031	0,0783530	0,2258361	0,6234724
200	0,5859835	0,2258608	0,0004970	0,1516103	0,6658104	0,6092110	0,7551803	0,4507593	0,6821273	0,2331006	0,7362128	0,3195520	0,0063759	0,4686152	0,3238876	0,5289733	0,4542479	0,2160270	0,0456085	0,7720020	0,6451787	0,7010310	0,0468090	0,4119960	0,3653995	0,1972538	0,0073736	0,1757791	0,2452405	0,6994431	0,0254507	0,3330772	0,6103145	0,3419477	0,8100284	0,5598962	0,6346752	0,7262534	0,5609934	0,7069461	0,6916457	0,7365355	0,0002072	0,1962837	0,7716683	0,8718771	0,0287921	0,1890909	0,1837160	0,4069821	0,0336969	0,1099154	0,6302385	0,0004998	0,1353227	0,6360971	0,6635223	0,3670485	0,4774575	0,1277257	0,4165655	0,1474697	0,2702122	0,6830266
