"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
680	0,7815762	0,1036813	0,4478523	0,5223119	0,2859780	0,7117028	0,5033701	0,8351180	0,4335122	0,1883808	0,3654964	0,6013361	0,7023156	0,7334513	0,3700021	0,6565783	0,6964921	0,6443033	0,4782180	0,6268589	0,2958399	0,2953035	0,2228115	0,0345168	0,6860871	0,7102040	0,6527127	0,7962310	0,5543244	0,5089436	0,6806185	0,5132332	0,5530009	0,6404645	0,6843161	0,3096302	0,0950947	0,1145441	0,4714450	0,6534203	0,6040292	0,7018438	0,5973567	0,1220129	0,4583945	0,5538970	0,6757413	0,3230440	0,3391105	0,7280142	0,5440605	0,2835907	0,6644629	0,6535194	0,0741005	0,4780349	0,7317327	0,5527704	0,1759448	0,6351921	0,5743071	0,8725466	0,4886436	0,5690189
700	0,6758429	0,1946551	0,4006053	0,5108655	0,1918463	0,6710574	0,3606804	0,6387835	0,4296067	0,2376164	0,3420206	0,5941054	0,7769354	0,8372820	0,3662139	0,5645007	0,8317973	0,5278210	0,4187019	0,8391579	0,3771760	0,2876085	0,1303751	0,0539517	0,5388003	0,7003286	0,7253922	0,6352181	0,5250665	0,4521246	0,6696423	0,5516040	0,6355647	0,5098286	0,7175660	0,4054219	0,0980175	0,1694510	0,4289605	0,7182379	0,6029375	0,6948710	0,4904465	0,1129275	0,5543842	0,6525256	0,7008326	0,3433521	0,1916792	0,7824499	0,4852896	0,2720553	0,6594547	0,6715094	0,0957653	0,6409186	0,6805408	0,5201301	0,2604673	0,7479493	0,6270398	0,7308798	0,5190110	0,6130538
720	0,6726819	0,1480346	0,3752832	0,4834195	0,2118519	0,7342104	0,3511976	0,7123263	0,5610869	0,2060995	0,3830304	0,6228220	0,7478272	0,7032775	0,3695366	0,5516124	0,6005885	0,6606890	0,3792924	0,7473650	0,2487973	0,2317213	0,1251743	0,0516998	0,6058606	0,5919489	0,5728490	0,6799902	0,5533127	0,4675963	0,6179380	0,7240526	0,5332883	0,5108552	0,5360099	0,6089394	0,1324353	0,1342345	0,4045323	0,6774832	0,4956594	0,6246339	0,5394644	0,1000849	0,4008792	0,7182053	0,7031218	0,3521082	0,2680624	0,6835785	0,5297678	0,4095162	0,5695976	0,6931561	0,1159963	0,6181073	0,6059155	0,6103838	0,2993195	0,6652998	0,5066477	0,7620070	0,6068686	0,6688156
740	0,8145032	0,1269598	0,3622089	0,3457533	0,1856802	0,6672346	0,4101395	0,9233143	0,4199221	0,2845486	0,3720886	0,5081170	0,8158083	0,5378277	0,3890769	0,6745124	0,8152690	0,4798762	0,3669205	0,6752176	0,2057652	0,2108965	0,2392108	0,0894512	0,6560740	0,7048904	0,6609488	0,6292940	0,5818969	0,5140036	0,6316564	0,5475301	0,5705835	0,6568832	0,6986290	0,4379147	0,1392914	0,1158000	0,4213233	0,6473997	0,5298290	0,6340950	0,6366746	0,0927334	0,4326158	0,5883739	0,6180670	0,2790257	0,2961784	0,6711889	0,5050338	0,3744914	0,5555151	0,7179961	0,0891564	0,6425997	0,6228864	0,5678282	0,3076120	0,7033990	0,5166936	0,6335011	0,3817959	0,5948205
760	0,7544264	0,1892622	0,3683345	0,4633067	0,1836524	0,7691242	0,2976482	0,7363729	0,4895840	0,2259408	0,3264716	0,7050211	0,6911638	0,6416185	0,3404392	0,6277949	0,6881464	0,6059950	0,3955906	0,7502113	0,2501362	0,2819813	0,2020625	0,0694909	0,5669578	0,8829478	0,7219332	0,6748800	0,5974692	0,4950781	0,6910738	0,5238074	0,4427295	0,5780228	0,5847735	0,4960348	0,1905477	0,1275387	0,4058188	0,8695494	0,4903373	0,6242710	0,5604857	0,1111394	0,4506876	0,6921586	0,6667247	0,2474573	0,2557755	0,6497117	0,5601917	0,2696662	0,6002078	0,7110978	0,0876230	0,6335471	0,6083334	0,6112956	0,2089686	0,5945456	0,5482011	0,7766573	0,5893905	0,5344193
780	0,6445814	0,0971140	0,4783607	0,5207040	0,2373931	0,6485021	0,2872525	0,6308900	0,4775068	0,2571118	0,3498889	0,5928437	0,6950051	0,6501963	0,2981068	0,7068119	0,6143331	0,5536329	0,3988593	0,7455003	0,1763188	0,2511549	0,1985813	0,0410063	0,5849068	0,6844191	0,6642634	0,7456082	0,4882960	0,5489209	0,6929272	0,5331417	0,5265806	0,5589741	0,6727202	0,4929047	0,1455615	0,1425246	0,4456502	0,6914843	0,5120576	0,5650151	0,4755851	0,0696604	0,4230055	0,6599212	0,6890235	0,2815277	0,3035777	0,6666097	0,6959568	0,3195977	0,5631955	0,7612943	0,0964925	0,5200754	0,5485429	0,4794281	0,2882026	0,6777343	0,4766436	0,6595591	0,5201748	0,7123046
800	0,6258916	0,1028638	0,4649267	0,5517780	0,1996712	0,6960580	0,3854777	0,7092378	0,5240203	0,2223466	0,3238172	0,5184317	0,7198809	0,5544183	0,4480354	0,6530722	0,6771909	0,5820974	0,5617951	0,7699508	0,2552030	0,2217747	0,1503621	0,0532592	0,6238376	0,6715493	0,7036173	0,5646083	0,6085882	0,3667819	0,8015444	0,5193642	0,5904369	0,5041363	0,6792216	0,4482716	0,1583034	0,1407517	0,3544735	0,7065837	0,4903581	0,6482761	0,4757530	0,0958989	0,4403232	0,6760120	0,5866347	0,2297375	0,2941272	0,7020760	0,6066116	0,2973564	0,6178199	0,8279429	0,1108684	0,5859853	0,7082740	0,5374271	0,2275899	0,7275232	0,4515004	0,7109264	0,4546921	0,6744198
820	0,6335680	0,1257627	0,4187142	0,5190121	0,2079503	0,6974491	0,3883053	0,7990332	0,5155216	0,2591581	0,3640265	0,5487618	0,5834525	0,7158967	0,3132391	0,6103809	0,6712566	0,6736908	0,4430468	0,5805959	0,2342514	0,2772031	0,2536209	0,0490430	0,6045169	0,7206523	0,6879025	0,6408241	0,5430119	0,4825916	0,6260888	0,5162487	0,5682763	0,5052356	0,7665046	0,3323744	0,1236629	0,1163382	0,3725814	0,7415312	0,4674542	0,6158514	0,4294002	0,0956988	0,3820872	0,6470565	0,7011078	0,1819247	0,2620120	0,6530972	0,5959738	0,3686686	0,5369281	0,7414659	0,0948355	0,6075003	0,5574123	0,4889942	0,2591953	0,6959512	0,4646327	0,7056481	0,5601016	0,6066158
840	0,8083614	0,1224429	0,5147437	0,4785400	0,2732414	0,8274420	0,4468003	0,8300757	0,4374982	0,2370788	0,3415320	0,6119210	0,6996146	0,6911270	0,3102077	0,6188610	0,7381595	0,5705233	0,3857453	0,7233248	0,2440768	0,2493983	0,2383064	0,0551727	0,5942231	0,7394399	0,7873933	0,7515838	0,5461998	0,4515925	0,6000286	0,4328060	0,4876071	0,5322868	0,5911806	0,4279112	0,0971522	0,1189015	0,3657064	0,7691854	0,4864521	0,6534641	0,4160961	0,1146177	0,3412396	0,8430033	0,6554837	0,1842844	0,2687304	0,5436791	0,6079260	0,2430217	0,4758363	0,6798482	0,0768232	0,6106345	0,6405515	0,6005592	0,2916067	0,6487247	0,4627735	0,7943197	0,5329773	0,6153951
860	0,7636264	0,1556322	0,4592399	0,4431502	0,1674893	0,8605791	0,3758231	0,6586738	0,4205997	0,1917106	0,2791368	0,6690248	0,6161201	0,5271404	0,3801750	0,6039199	0,6517666	0,6487487	0,5243392	0,6890934	0,2106409	0,2329831	0,2428667	0,0754210	0,5822651	0,8078902	0,6826694	0,7649220	0,5291429	0,5471990	0,7226013	0,4762305	0,4169919	0,6138890	0,6010498	0,3534701	0,0936688	0,0863145	0,3688143	0,7887870	0,5859422	0,6940873	0,4458239	0,1189668	0,4201841	0,6361429	0,5626854	0,1905394	0,3480679	0,6070169	0,4704782	0,2820669	0,5678671	0,6794021	0,0481496	0,6327205	0,6400535	0,5679484	0,3708508	0,7182687	0,5042787	0,6767188	0,5635874	0,6001533
880	0,7113347	0,1887992	0,4271672	0,4911544	0,2143346	0,7181161	0,3043959	0,7325151	0,4273989	0,2086041	0,3407866	0,6351865	0,7239437	0,7007689	0,4589024	0,7146695	0,6796514	0,5671893	0,3945844	0,6602388	0,2282607	0,2042346	0,1800822	0,0816965	0,6298693	0,8570134	0,6992261	0,7105652	0,6428622	0,5310301	0,7055127	0,4907355	0,3790306	0,5643427	0,7571586	0,4290466	0,1252498	0,0916863	0,3470032	0,7110698	0,4912817	0,6921071	0,4097059	0,1275855	0,3636216	0,8964544	0,6419307	0,1680692	0,3157367	0,7293221	0,5387505	0,1715821	0,3925070	0,6226930	0,0676114	0,6889277	0,7138975	0,5802746	0,2476931	0,5744876	0,5413657	0,6224516	0,5986150	0,5536953
900	0,7274550	0,1743124	0,3483117	0,3872951	0,1910384	0,6638631	0,2995340	0,8508440	0,4347926	0,2133911	0,4658300	0,6237427	0,6837425	0,7305049	0,2858215	0,6267392	0,6147054	0,5214554	0,4140128	0,6742454	0,2006621	0,2331483	0,2678554	0,0703131	0,4927956	0,7908249	0,6675055	0,6550186	0,6689954	0,4665536	0,5857160	0,4001048	0,4166661	0,4682213	0,6507783	0,3889870	0,1071679	0,0768612	0,4229041	0,7716518	0,4278487	0,6957268	0,4282161	0,1241319	0,3705800	0,7516907	0,6148206	0,2496182	0,2677683	0,6358559	0,5743224	0,2254813	0,5146343	0,6398076	0,1003261	0,6066135	0,5955665	0,5589299	0,2308407	0,7706556	0,4741329	0,6662212	0,6355584	0,5892379
920	0,8556390	0,1570474	0,4201232	0,3901583	0,2282574	0,6676749	0,3148019	0,6416757	0,3639894	0,2153702	0,3060852	0,5410549	0,6449434	0,6731617	0,3677455	0,8395689	0,7126608	0,5335335	0,5412452	0,7224950	0,2938069	0,1718960	0,1581371	0,1094850	0,5846402	0,7871377	0,7378357	0,8319307	0,6748393	0,7710595	0,7261160	0,4544772	0,4652732	0,4453341	0,6219508	0,3793148	0,1035368	0,1144621	0,3768071	0,7313522	0,5310575	0,7062599	0,4025651	0,1048687	0,3907160	0,8555888	0,5295820	0,2626798	0,3165695	0,7500242	0,6315375	0,1969698	0,5542959	0,7002494	0,0605493	0,6396544	0,7320808	0,6304838	0,2235203	0,6890729	0,5425857	0,6624565	0,7314694	0,5942749
940	0,7153644	0,1477261	0,3940922	0,5085264	0,2618202	0,7396030	0,3171881	0,6531437	0,6259541	0,1668954	0,3456705	0,6180039	0,7080930	0,7556494	0,3963762	0,7482125	0,6068518	0,5687241	0,4546100	0,6421811	0,2245108	0,2045813	0,1388400	0,1125198	0,6159250	0,6089203	0,6982219	0,7621151	0,6154012	0,4532657	0,8064943	0,4828265	0,4464918	0,4597456	0,7099296	0,3931483	0,1374398	0,1157483	0,3823189	0,6934719	0,5216005	0,6612647	0,5069193	0,1055027	0,4019868	0,6822749	0,7154548	0,2574468	0,2869794	0,7785097	0,6399452	0,2492306	0,4971555	0,6818704	0,0802842	0,5940535	0,7262369	0,5369029	0,2460217	0,6640296	0,4070425	0,7713521	0,5546403	0,5368140
960	0,7323770	0,1689460	0,3797953	0,3974510	0,2449791	0,8066227	0,2858055	0,7363185	0,4523986	0,1967071	0,3723716	0,5539270	0,7923435	0,7151410	0,3880751	0,6508536	0,6321173	0,6353317	0,4565175	0,8362849	0,2994646	0,2808299	0,1910743	0,1013345	0,5493627	0,7273082	0,7598747	0,7922199	0,5956568	0,5808783	0,8117318	0,5418617	0,5029191	0,6456874	0,6292225	0,4474794	0,1254939	0,1494685	0,3739614	0,7018282	0,4975899	0,6029920	0,5066249	0,1207687	0,4015606	0,8305626	0,6639991	0,3034472	0,2660216	0,6499541	0,6299330	0,2359739	0,5072458	0,6437368	0,0848660	0,5647732	0,6940091	0,5653423	0,2175366	0,6906969	0,5460828	0,6439626	0,5048387	0,6444462
980	0,7010353	0,1060744	0,4133116	0,2521725	0,3378837	0,5946907	0,3921892	0,7332224	0,5193416	0,2357157	0,4438633	0,5852587	0,6705948	0,7490868	0,3673730	0,7098323	0,5336325	0,5598354	0,4128360	0,5247490	0,2819776	0,2987294	0,1902389	0,0802527	0,6935442	0,8811526	0,6278368	0,7816370	0,5443702	0,5139144	0,6621403	0,4327109	0,5668966	0,6087868	0,5092587	0,4404930	0,1426229	0,1674295	0,4163124	0,6903329	0,4616066	0,5503314	0,5590727	0,1189830	0,3691627	0,7076016	0,5721622	0,2744247	0,2212272	0,6727280	0,6900704	0,2836528	0,6581964	0,6884430	0,0860435	0,7090851	0,6573483	0,4872455	0,2462589	0,7388093	0,5058167	0,7842284	0,4989329	0,6941358
1000	0,6732096	0,1091586	0,4623002	0,3056368	0,1941302	0,7120300	0,3325704	0,6566989	0,5064620	0,1916874	0,4134731	0,5993049	0,6703736	0,7717107	0,4408370	0,6575903	0,5762045	0,5005462	0,3954997	0,7509418	0,2223212	0,3295135	0,1851612	0,0569664	0,6454078	0,6705069	0,7523226	0,6892608	0,4513370	0,4406490	0,6724269	0,5257134	0,4786873	0,5458556	0,5917775	0,5178100	0,1343950	0,1768132	0,4300424	0,7117544	0,5890769	0,5734827	0,6237891	0,1574207	0,4437230	0,8018207	0,5574753	0,2795823	0,2057852	0,6748742	0,5029433	0,2647130	0,5908698	0,6145566	0,0696032	0,6367113	0,6813979	0,5605086	0,2246737	0,6521055	0,6095468	0,6684137	0,5138675	0,6406118
1020	0,7182915	0,1898438	0,3909700	0,4343546	0,1782895	0,7412012	0,4144160	0,6718276	0,5271187	0,2271675	0,3886803	0,6162978	0,6462763	0,8165012	0,3921214	0,7686671	0,4746100	0,6016821	0,3576833	0,7058935	0,2426106	0,2513790	0,2170077	0,1049022	0,5481910	0,6925715	0,6320664	0,8119078	0,4758234	0,4468610	0,6869887	0,5230961	0,4738997	0,5248638	0,5494225	0,3988367	0,1723260	0,1853950	0,4496103	0,6264244	0,6610506	0,6566236	0,4804981	0,1244131	0,3592364	0,6402661	0,6545747	0,2432960	0,2397349	0,8220859	0,5815475	0,2831166	0,4810083	0,7217270	0,0637805	0,6796925	0,5689091	0,5071510	0,2480548	0,6891640	0,4350896	0,5905487	0,4888879	0,6203989
1040	0,7791108	0,0936028	0,3924727	0,3956056	0,2034382	0,6061126	0,3168056	0,6298437	0,4640242	0,1753050	0,3656719	0,6901372	0,6982246	0,7329195	0,3780015	0,6135462	0,5375742	0,4545383	0,5095052	0,7000543	0,2857745	0,1808816	0,1923102	0,1071444	0,6583052	0,6588412	0,6712168	0,8215209	0,5485607	0,4303704	0,7463457	0,5179418	0,4526408	0,5248772	0,5884348	0,3375681	0,0956283	0,2658564	0,4544500	0,7648030	0,4603666	0,6142133	0,5149146	0,1556829	0,4654111	0,6204447	0,7445399	0,2754105	0,2055106	0,6014967	0,5617369	0,2606690	0,3967376	0,7127692	0,0706339	0,5569509	0,6143598	0,5031348	0,2179761	0,8303656	0,4371509	0,5231842	0,4756386	0,5814501
1060	0,8410856	0,1133746	0,4621157	0,4075491	0,2617976	0,7325279	0,3684618	0,5917053	0,4017364	0,1751924	0,4127359	0,6191871	0,6049278	0,6671588	0,5374293	0,7265282	0,5202254	0,5390152	0,4359156	0,6655165	0,2349928	0,2718236	0,1459010	0,0894259	0,6885484	0,6139665	0,5855036	0,6728650	0,5156082	0,3950311	0,7761243	0,4334847	0,5064110	0,5266082	0,6352561	0,3716030	0,1835136	0,1418232	0,4570945	0,7672107	0,5662954	0,7123068	0,5085345	0,1407640	0,4968868	0,7963585	0,6185810	0,2986804	0,2642144	0,7394823	0,6810985	0,3624564	0,5037015	0,6130096	0,0716172	0,5750569	0,5321917	0,4790230	0,2205706	0,5894670	0,4708975	0,6234748	0,5454729	0,5870270
1080	0,6956878	0,1155605	0,4028297	0,5785856	0,2801076	0,6208361	0,3742683	0,6040273	0,4292891	0,2502734	0,4618459	0,6445490	0,7243314	0,6410312	0,5947763	0,5797869	0,5597589	0,5134568	0,4377313	0,6838984	0,1959319	0,2616040	0,2581609	0,0749744	0,7714275	0,6554741	0,6707306	0,6894134	0,5676812	0,4233837	0,6508725	0,4161871	0,4435859	0,4673376	0,5326758	0,3871100	0,1425086	0,1787722	0,4058587	0,8115062	0,4981002	0,6530151	0,5216352	0,1560273	0,4825973	0,6757127	0,5801409	0,2071830	0,2151387	0,6869110	0,4838874	0,3619595	0,4218811	0,6518313	0,0660469	0,5621633	0,5260964	0,4152781	0,3055690	0,8316235	0,4527450	0,6790101	0,4875541	0,6017437
1100	0,7235379	0,1512981	0,4044708	0,4079368	0,2577658	0,7879777	0,3542043	0,5609638	0,3903339	0,2195673	0,4478790	0,6907377	0,8823046	0,7244721	0,5624960	0,6592478	0,6310519	0,4513715	0,4699964	0,8227943	0,2695009	0,2619360	0,2295524	0,1073083	0,5564525	0,7002513	0,6243933	0,6546884	0,5492111	0,4651059	0,7539126	0,4232694	0,5005757	0,3816349	0,5922520	0,3804820	0,1942370	0,2123918	0,4378966	0,6935044	0,5979934	0,7727746	0,4118097	0,1526073	0,5792859	0,6377632	0,5898159	0,2621619	0,1905800	0,7784761	0,5760469	0,3461015	0,4130767	0,5996816	0,0922348	0,5348236	0,4928852	0,4895801	0,2753851	0,9366919	0,3333446	0,5482908	0,5264378	0,5676269

0	0,6886824	0,1692211	0,3799754	0,4228221	0,2416619	0,7594660	0,4098956	0,8220744	0,4183392	0,2504749	0,3565940	0,6632827	0,5396904	0,7523442	0,4240724	0,8033378	0,7105923	0,6144301	0,4134089	0,6544389	0,2837807	0,1490528	0,2412846	0,1373827	0,5175136	0,6372533	0,6775597	0,6719822	0,5874483	0,4529269	0,8361963	0,6043354	0,4527283	0,5630411	0,5285478	0,4210197	0,1603817	0,1940519	0,4517345	0,5786834	0,5608496	0,7005735	0,4462849	0,1642001	0,5182631	0,8535842	0,7037895	0,3729660	0,2333112	0,6686639	0,5909217	0,4189790	0,5299684	0,7471291	0,0988628	0,5490527	0,6494518	0,4994021	0,1894321	0,6600518	0,5289177	0,7303940	0,4817650	0,5371193
20	0,6911410	0,2227414	0,5620905	0,4890536	0,2961939	0,6293992	0,4788226	0,7807699	0,4786160	0,1955953	0,3450258	0,6458634	0,7622608	0,7639954	0,4989274	0,7998908	0,5600623	0,5174337	0,5760327	0,6806615	0,2151012	0,1472248	0,1717625	0,0992599	0,6140168	0,6101965	0,7762174	0,6926707	0,6783235	0,4482534	0,5859853	0,4363808	0,6158777	0,6339649	0,7289227	0,4238812	0,1183672	0,2020004	0,4642214	0,7843126	0,5472868	0,6691461	0,7179073	0,1340694	0,6069927	0,8199974	0,5857609	0,2798334	0,3170614	0,4870692	0,6069470	0,4715249	0,6561277	0,6785633	0,0914129	0,6611181	0,8206248	0,5065773	0,3185163	0,7037743	0,5451475	0,8223183	0,6190378	0,5726016
40	0,5916738	0,2660137	0,4889714	0,3938457	0,2240390	0,6783175	0,5188708	0,7550536	0,5135969	0,1843334	0,3850272	0,6016048	0,6291425	0,7568677	0,5156705	0,7532134	0,7551800	0,5153732	0,4522662	0,6820891	0,1445559	0,2543392	0,1647797	0,1269523	0,6110391	0,6620609	0,6582588	0,6659035	0,6907713	0,4623482	0,7030997	0,6027199	0,4938094	0,5148109	0,7277681	0,3825625	0,1547915	0,1927064	0,4347149	0,6836140	0,5048362	0,7769460	0,5676305	0,2042933	0,5322682	0,7094467	0,6083430	0,2233203	0,2347844	0,6361132	0,7501042	0,5557768	0,6137663	0,6661825	0,0766202	0,6209886	0,6841433	0,5935602	0,3161743	0,7064588	0,5640794	0,7074652	0,5192499	0,6749384
60	0,7034821	0,2254310	0,5000131	0,4177520	0,2813531	0,7401959	0,6591715	0,7150743	0,4304983	0,2499845	0,4235227	0,7384712	0,6260435	0,6010586	0,4363026	0,7062136	0,7428484	0,5588152	0,4285169	0,6338024	0,1700605	0,1898765	0,1881963	0,1420597	0,6560918	0,6627485	0,7200454	0,7986907	0,6704947	0,5130791	0,7511230	0,5053481	0,5486078	0,5746979	0,5961506	0,5140328	0,0816385	0,1716024	0,4826876	0,6249201	0,4699725	0,7271147	0,6701250	0,1934119	0,5281836	0,8658325	0,6403062	0,2794754	0,1488437	0,7058262	0,6474084	0,4595425	0,6326026	0,7175180	0,0875673	0,6968966	0,7205133	0,6313816	0,2970868	0,7951998	0,4472413	0,7094927	0,5340536	0,7119215
80	0,7007333	0,2481187	0,4322439	0,4593198	0,3041748	0,7108207	0,5080194	0,7440355	0,4139450	0,1871012	0,4040653	0,7201758	0,7521511	0,7365165	0,4731942	0,6247316	0,7183037	0,5407537	0,4544259	0,6698214	0,1295334	0,3097901	0,2049133	0,1258310	0,5657787	0,7030093	0,6345074	0,6928942	0,6932028	0,3990207	0,7399631	0,6730343	0,6498575	0,5638894	0,5807450	0,4780384	0,1136822	0,1597853	0,4427109	0,8347247	0,4768415	0,7452036	0,5934749	0,1595928	0,5967263	0,6897917	0,5862190	0,3034684	0,1916546	0,7012496	0,7302236	0,5955170	0,7765721	0,6418490	0,0705851	0,7190268	0,7732232	0,6253799	0,2180140	0,8128902	0,4318989	0,7150704	0,5821961	0,4489190
100	0,7028616	0,3361729	0,3506911	0,3611941	0,2126820	0,6991204	0,5277588	0,6852498	0,4240857	0,1291813	0,4601881	0,5486840	0,6477168	0,7263788	0,4516085	0,6277376	0,6289877	0,5806009	0,4710251	0,6255022	0,1076506	0,3551239	0,1817629	0,1468509	0,5924666	0,7346330	0,7154468	0,6397885	0,6681525	0,4529865	0,7227592	0,7178398	0,4527575	0,4666049	0,7022490	0,4545506	0,1114590	0,2452584	0,3954684	0,9084877	0,5780805	0,6728732	0,5713018	0,2493031	0,5809337	0,6500177	0,6337180	0,3253437	0,1427533	0,7266260	0,5992976	0,4801520	0,6286974	0,8075121	0,0961306	0,6259905	0,7032368	0,6107995	0,3279611	0,7231746	0,4934801	0,7627489	0,5484261	0,6014326
120	0,6865393	0,3043865	0,3488627	0,4386730	0,3147731	0,6303747	0,6218113	0,7540232	0,4547925	0,1474184	0,4668701	0,7443984	0,6852653	0,7184255	0,4725904	0,7674064	0,6957395	0,5540537	0,5250078	0,6583738	0,0697487	0,2806295	0,2919604	0,1441028	0,5695330	0,7432931	0,7063663	0,7022399	0,6499144	0,3885650	0,6643143	0,6443517	0,5158897	0,5642810	0,6777567	0,4422186	0,1180757	0,2987358	0,4260835	0,8154287	0,5098033	0,7654915	0,5289858	0,2196340	0,5099311	0,6481979	0,6165788	0,3764161	0,0803393	0,5967142	0,7284439	0,5048139	0,6334622	0,7130358	0,1495386	0,6026272	0,6092229	0,7076463	0,2483260	0,6832860	0,5182597	0,6690809	0,7024288	0,5863572
140	0,7078851	0,2047244	0,4263113	0,3598373	0,3207737	0,8951567	0,7166039	0,7047996	0,4318498	0,1511201	0,3862933	0,6384672	0,5497032	0,6169086	0,4385396	0,8960178	0,6098577	0,5765881	0,4153644	0,8546244	0,0841441	0,3151209	0,1945925	0,1715470	0,6844060	0,7378234	0,5570352	0,7020940	0,7063213	0,4066748	0,6784730	0,7052208	0,5985973	0,5580166	0,6280030	0,5206853	0,1427613	0,1688921	0,4150248	0,7278886	0,4587457	0,5805938	0,5956941	0,1670043	0,4892378	0,7289030	0,7418673	0,3867626	0,1333252	0,7470055	0,7068324	0,4539625	0,6220214	0,7445705	0,0507241	0,6599044	0,6502850	0,6647837	0,1851930	0,6156224	0,4462717	0,5567711	0,5544663	0,5866964
160	0,8433978	0,3154870	0,3961620	0,3100022	0,2558656	0,8817614	0,7060565	0,8017023	0,4496899	0,3274421	0,4789302	0,7857607	0,5976310	0,6639288	0,3746386	0,8054230	0,6314307	0,5533379	0,5086297	0,6068415	0,1070134	0,3274051	0,2576605	0,1711915	0,6714524	0,6647728	0,5767117	0,5738501	0,7008061	0,5629841	0,7660795	0,7646952	0,5379639	0,5028531	0,6660516	0,4740323	0,1825655	0,2694524	0,5040257	0,7065907	0,5446009	0,6952875	0,5312530	0,1870919	0,5914933	0,7522607	0,7239625	0,4499705	0,0739646	0,8020949	0,6098983	0,5042013	0,5590083	0,6722777	0,0936529	0,6103698	0,8212598	0,5440646	0,2634263	0,6603203	0,5686649	0,6766951	0,5850871	0,6219641
180	0,8472073	0,3057031	0,4665087	0,3839665	0,2955182	0,7884719	0,8246979	0,6889781	0,4615907	0,1844235	0,3680607	0,7058698	0,6244288	0,7980853	0,3560195	0,7364779	0,6048554	0,5833989	0,5136763	0,6733690	0,0603198	0,3207939	0,2236901	0,1642297	0,5743979	0,6998809	0,7184829	0,5410740	0,7541823	0,4091677	0,7558783	0,7798817	0,5530888	0,5722125	0,7045155	0,5075828	0,1767666	0,2373472	0,4085925	0,8505722	0,4805801	0,7338664	0,6049780	0,2645824	0,4968528	0,5416293	0,5685275	0,3006689	0,0888846	0,7371983	0,6034769	0,3994560	0,5924793	0,5900684	0,0990965	0,5063194	0,6754534	0,7361139	0,2080232	0,6446209	0,6388027	0,6689358	0,4234416	0,6403857
200	0,6861496	0,2815271	0,3037579	0,4267396	0,2600237	0,7545596	0,6904871	0,6818405	0,4974278	0,2477994	0,3954209	0,6823643	0,8498162	0,7382542	0,4139093	0,7136821	0,7076759	0,5482718	0,4729799	0,8133077	0,1373185	0,2639003	0,1953278	0,1706176	0,6631743	0,6001604	0,6604642	0,6192230	0,6456770	0,4786939	0,7062585	0,7260735	0,4753563	0,5682930	0,6483921	0,4727287	0,1532807	0,2390169	0,4517645	0,7847002	0,4686879	0,6781428	0,4680370	0,2041842	0,5703585	0,8146762	0,5559199	0,2930163	0,0806489	0,7417537	0,5552917	0,4084594	0,6884544	0,6391966	0,1094099	0,5474597	0,6803717	0,6059861	0,2503398	0,5628954	0,5628469	0,6331354	0,4884396	0,6779733
220	0,6304856	0,3235343	0,4259689	0,4581783	0,2346544	0,5924123	0,7465359	0,8902976	0,4783490	0,2524644	0,4022313	0,5636677	0,7002980	0,7939647	0,4151814	0,7929544	0,7242290	0,7095268	0,4748523	0,7945256	0,1180533	0,3022842	0,1794975	0,1443745	0,6337419	0,7625652	0,5748423	0,6552943	0,6906395	0,3863703	0,7824204	0,8183850	0,4234048	0,5444948	0,6966046	0,3934627	0,0838826	0,1664381	0,3118927	0,7551270	0,4073487	0,7172792	0,5339541	0,1605796	0,3756528	0,8154784	0,6811428	0,3280821	0,1072767	0,6872221	0,6052134	0,4522724	0,6986342	0,7233774	0,0554584	0,5155990	0,7075220	0,6303490	0,2547443	0,6294764	0,6916894	0,8036700	0,4889241	0,5861655
240	0,7288137	0,2946028	0,3636645	0,3433245	0,2556076	0,7593302	0,7787109	0,6212514	0,4856938	0,2714162	0,4065230	0,5834135	0,7351719	0,5968860	0,4170867	0,7270526	0,6662844	0,5955499	0,3531139	0,8063899	0,1204916	0,3420158	0,2041818	0,1921652	0,5641622	0,6430046	0,7032513	0,7419147	0,6314756	0,4734256	0,8385923	0,5623966	0,5334183	0,5598175	0,6195555	0,4750386	0,1373956	0,2239712	0,3966846	0,7888721	0,3924472	0,7277408	0,5698681	0,1847066	0,5551873	0,7458917	0,5316718	0,3343730	0,0937353	0,7232005	0,5310966	0,4370658	0,6669944	0,6272209	0,0628279	0,5084698	0,6838917	0,5711788	0,2905165	0,7012584	0,7154777	0,7838271	0,5110879	0,7047084
