"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
1060	0,2721541	0,9666317	0,1096640	0,9051451	0,7981633	0,0645908	0,7976439	0,2622120	0,0209888	0,5787194	0,5691932	0,9595924	0,8093253	0,0007267	0,6154296	0,2889565	0,1969691	0,9751330	0,2111032	0,2978269	0,9949439	0,5507636	0,9302478	0,0351793	0,7144959	0,6325405	0,5158573	0,7418730	0,6831111	0,7002040	0,2691451	0,4981632	0,6010073	0,1008777	0,1926196	0,5402784	0,0133847	0,0061111	0,6612855	0,0002769	0,9863606	0,0633968	0,5814002	0,9556197	0,1492681	0,2657729	0,8422775	0,8508932	0,9935208	0,3289184	0,4974173	0,9899861	0,8882063	0,8953432	1,0228363	0,4585690	0,0700434	1,0157686	0,1356080	0,2180951	0,3249166	0,5733938	0,1524407	0,6786067
1080	0,3059201	0,9979760	0,1194863	0,9332493	0,8342687	0,0571846	0,8508829	0,2802471	0,0257472	0,6080142	0,6384733	0,9250075	0,7918504	0,0000000	0,6189296	0,2920821	0,1878921	1,0151504	0,1717075	0,3031293	1,0211955	0,5142745	0,9565517	0,0255794	0,7007646	0,5925587	0,5567872	0,6788260	0,6471319	0,6709374	0,2636501	0,4974114	0,5617310	0,1124272	0,2214729	0,5475961	0,0011106	0,0103214	0,7078993	0,0000435	1,0033608	0,0678178	0,5620246	0,9435712	0,1529556	0,2689276	0,8693938	0,8972432	0,9918298	0,3679453	0,4718913	1,0030622	0,9512085	0,8931839	0,9460101	0,4571833	0,1017757	1,0816959	0,1329975	0,2111018	0,3041676	0,5666433	0,1446918	0,7235704
1100	0,3118724	0,9387193	0,1073593	0,9762457	0,8360287	0,0550858	0,7448966	0,2639087	0,0233304	0,5729763	0,6074068	0,8760886	0,7372113	0,0007481	0,6560802	0,2794116	0,1705870	0,9732528	0,1296920	0,2855870	0,9790565	0,4524050	0,9747208	0,0262337	0,6625961	0,5429032	0,5364538	0,7152030	0,6777965	0,6578036	0,2972706	0,5242308	0,5194676	0,1115289	0,2242009	0,6166645	0,0019388	0,0078524	0,6979031	0,0022400	0,9723730	0,0496518	0,4931866	0,8966428	0,1687395	0,2952516	0,8681851	0,9285189	0,9309486	0,3923719	0,4698183	1,0240197	0,9496047	0,9216261	0,9718680	0,4576013	0,1182927	0,9701641	0,1294671	0,1933252	0,2813215	0,5954293	0,1260498	0,7491884

0	0,3633795	1,0260623	0,1055890	0,8846538	0,0329460	0,0876920	0,6879254	0,2550701	0,0294469	0,6132497	0,5502609	0,8445834	0,5547583	0,0034831	0,5766090	0,3072918	0,0964778	0,9651034	0,0145752	0,1411746	0,8362937	0,2968111	0,8353773	0,0184867	0,4961352	0,1772625	0,1741367	0,5666414	0,6301260	0,7073350	0,1154372	0,3440314	0,6825205	0,1002925	0,2000820	0,6238210	0,0090578	0,0071973	0,7714769	0,0010165	1,0641650	0,0253127	0,5589742	1,0651136	0,1517328	0,3407005	0,8633017	0,9010732	0,9781860	0,4672929	0,4713882	0,7385262	0,9021530	0,0026807	0,0149380	0,3719636	0,1208755	0,0613922	0,1610915	0,2758997	0,0726234	0,6496589	0,0520533	0,7582986
20	0,3188136	1,0828471	0,1147940	0,6219910	0,0302717	0,2627942	0,7738091	0,1915094	0,0437081	0,5741799	0,2165997	0,8902929	0,7418693	0,0018485	0,6422317	0,2566466	0,1182684	0,9188405	0,0301078	0,0995661	0,6990967	0,1763499	0,6834135	0,0375359	0,4865753	0,2173312	0,1780695	0,5548998	0,7054166	0,6677636	0,0787859	0,2076115	0,6768808	0,1025623	0,1919311	0,6319154	0,1460856	0,0160676	0,6426389	0,0104961	0,6314064	0,4687225	0,3339464	0,9153899	0,1109033	0,1452950	0,7468010	0,8458136	1,0359835	0,7771468	0,3873123	0,8461163	0,9363027	0,2465147	0,0102981	0,2577607	0,1220880	0,0818116	0,2165749	0,3264832	0,3428045	0,5692586	0,0759353	0,5227077
40	0,3175286	1,0214350	0,1113509	0,4897483	0,0211029	0,3665797	0,8158359	0,1479926	0,0536508	0,5521563	0,1446510	0,9548286	0,7606960	0,0072098	0,5900848	0,3011220	0,1026373	0,9178755	0,0219901	0,1097037	0,7110764	0,1900268	0,6164047	0,0229415	0,4850960	0,2143026	0,1699975	0,5444912	0,7841739	0,6992027	0,0688915	0,1191977	0,6714444	0,0939757	0,2348203	0,6359514	0,1937826	0,0173946	0,4976113	0,0221254	0,4120148	0,7487618	0,4076546	0,9350242	0,0968600	0,1423433	0,7875810	0,9184434	0,9850130	0,8634952	0,3850781	0,9234449	0,9621136	0,4028475	0,0138102	0,1864324	0,1161345	0,0693163	0,2282134	0,3390325	0,4856164	0,5535690	0,0634259	0,3477710
60	0,3019760	1,0222060	0,1197795	0,3899529	0,0145571	0,4455151	0,7657777	0,1149161	0,0469729	0,5863938	0,1290504	0,9309335	0,6455241	0,0054022	0,5506324	0,2786628	0,0977910	0,9395127	0,0206004	0,1224739	0,7699361	0,2179166	0,5571874	0,0173199	0,4862754	0,2201669	0,1797375	0,5660922	0,8487802	0,6864141	0,0774403	0,0782073	0,6176332	0,1078649	0,2664466	0,6141018	0,1939055	0,0165791	0,3555305	0,0074244	0,2810282	0,8674884	0,4381807	0,9473254	0,0602759	0,1597926	0,7960138	0,8252548	0,9957492	0,8019368	0,4131671	0,9401995	0,9641140	0,4830904	0,0165298	0,1710651	0,1050518	0,0924402	0,2532024	0,3261485	0,5272818	0,5587868	0,0515837	0,2653956
80	0,3417427	1,0207366	0,1236486	0,3325787	0,0257104	0,5588407	0,6914222	0,0983310	0,0576172	0,5918853	0,1419286	0,9316748	0,6300316	0,0049169	0,5428327	0,3044294	0,0925793	0,9278125	0,0145774	0,1154907	0,7455935	0,2313838	0,5513153	0,0155111	0,4626046	0,1989348	0,1589073	0,5481958	0,9486820	0,6641512	0,0451545	0,0643121	0,6526588	0,1298973	0,2512777	0,6199835	0,1937468	0,0160810	0,2885785	0,0138980	0,1749756	0,8634499	0,4590464	0,9483086	0,0432982	0,1961887	0,7854901	0,8405081	1,0479603	0,7762838	0,4483451	0,9941839	0,9909825	0,5136325	0,0127266	0,1468291	0,1109007	0,0770445	0,2173263	0,2956489	0,5697833	0,5252445	0,0571106	0,1905993
100	0,3775904	1,0463235	0,1190567	0,2854263	0,0088980	0,5527363	0,7436202	0,0695908	0,0521051	0,5481381	0,1605665	0,8440660	0,6648908	0,0047547	0,5198087	0,3342750	0,1235768	0,9504381	0,0146946	0,1263549	0,7426541	0,2335156	0,5236511	0,0154858	0,4788760	0,2216186	0,1723290	0,5880277	0,9796732	0,6669193	0,0555998	0,0314822	0,6803129	0,1325773	0,2234912	0,5817940	0,2126925	0,0164157	0,2209207	0,0151547	0,1315521	0,9244935	0,4344091	0,9454133	0,0421537	0,1967644	0,8305266	0,7637841	1,0635816	0,7910345	0,5045463	0,9697771	0,9608841	0,5648193	0,0123382	0,1364437	0,1097661	0,0725174	0,2340179	0,2822022	0,6397175	0,5472727	0,0432350	0,1552917
120	0,3095635	0,9925109	0,0985033	0,2496790	0,0063149	0,6102012	0,7414476	0,0505307	0,0477462	0,5316606	0,1702384	0,8962093	0,6655180	0,0077338	0,5713429	0,3569866	0,1303165	1,0235504	0,0145335	0,1397714	0,6785196	0,2226900	0,5744458	0,0260093	0,4999304	0,2582675	0,1805131	0,5212494	0,9515286	0,6191140	0,0764541	0,0422435	0,6389774	0,1131209	0,2015199	0,6087036	0,1916529	0,0203115	0,2101715	0,0241027	0,1005305	0,9705496	0,4154077	0,9600988	0,0262639	0,1796571	0,8320622	0,7945210	1,0135250	0,8695303	0,5218957	0,8850887	0,9976105	0,6063102	0,0120463	0,1068162	0,1151697	0,0790119	0,2663692	0,2901198	0,6996652	0,5640947	0,0399950	0,1299139
140	0,3413076	0,9882928	0,1336533	0,1999568	0,0135460	0,6310909	0,6735542	0,0333482	0,0396049	0,5367753	0,1491929	0,9979254	0,6954288	0,0035949	0,5334071	0,3689827	0,1272482	1,0496154	0,0114937	0,1341035	0,7449623	0,1905900	0,6613058	0,0353421	0,5289432	0,2342509	0,1758726	0,5273927	0,9288195	0,5903584	0,0843839	0,0533737	0,6283639	0,1003227	0,1860831	0,6602212	0,2260314	0,0152272	0,1330031	0,0293430	0,0784847	0,9749060	0,4114472	0,9368793	0,0195975	0,1837946	0,8756662	0,7532936	0,9884270	0,7994769	0,5038449	0,8480247	0,9696261	0,6602746	0,0166204	0,1092598	0,1292058	0,0849220	0,2715053	0,3059284	0,6426190	0,5987778	0,0431107	0,1112013
160	0,3482839	0,9072406	0,1073265	0,1888812	0,0096219	0,6178642	0,7219768	0,0259271	0,0382064	0,5617838	0,1215340	0,9022169	0,6520444	0,0070742	0,6203658	0,3525610	0,1238685	1,0146781	0,0192850	0,1365520	0,7106959	0,2093780	0,6653708	0,0396953	0,4499364	0,2482081	0,1765978	0,5697271	0,8927252	0,6425072	0,0887110	0,0552876	0,6838780	0,1078661	0,1903586	0,6118292	0,2608159	0,0159984	0,1289420	0,0306355	0,0591675	1,0152020	0,4621314	0,9903775	0,0242343	0,1699977	0,8528420	0,7115067	1,0021312	0,6687170	0,5578928	0,9193830	1,0009224	0,7180042	0,0299588	0,1259897	0,1069346	0,0709965	0,2419067	0,3027017	0,7353243	0,6512007	0,0505256	0,1030106
180	0,3371745	0,8897573	0,1276329	0,1896877	0,0100298	0,6290705	0,7539944	0,0288023	0,0237482	0,5916191	0,1273317	0,9327443	0,5735456	0,0038869	0,5400692	0,2947975	0,1279037	1,0276726	0,0265256	0,1333375	0,7269051	0,2013316	0,6278181	0,0321589	0,4855187	0,2358692	0,2188679	0,5594365	0,9506142	0,6649285	0,0825241	0,0631171	0,7099319	0,1132089	0,2215712	0,6073924	0,2522376	0,0191959	0,1241541	0,0203599	0,0582101	1,0103515	0,4692939	0,8628418	0,0190918	0,1714805	0,7725245	0,7042204	0,9831014	0,7414948	0,5559780	0,8732723	0,8992876	0,6995686	0,0225642	0,0813094	0,1037930	0,0490027	0,2804113	0,3233371	0,7338260	0,5954489	0,0481507	0,0720286
200	0,3176483	0,9554678	0,1390555	0,1654006	0,0108888	0,6549718	0,8088612	0,0280419	0,0356372	0,5366276	0,1087305	0,9432499	0,5742626	0,0031805	0,5364970	0,3006849	0,1109193	0,9559241	0,0298088	0,1401505	0,6527151	0,1922311	0,5858580	0,0344328	0,4624982	0,1976319	0,1955395	0,5158753	0,9845126	0,6534989	0,0786407	0,0669500	0,6531552	0,1026874	0,1812960	0,7124215	0,2425736	0,0189102	0,1137547	0,0127288	0,0304467	0,9862612	0,4562093	0,8462304	0,0183354	0,1719096	0,7661077	0,6891878	0,9959437	0,7507061	0,5187515	0,8975247	0,8419984	0,6868929	0,0296667	0,0683705	0,1266759	0,0477645	0,2730051	0,3441686	0,7307112	0,5242292	0,0576294	0,0827444
220	0,3194395	1,0208655	0,1347134	0,1658207	0,0129864	0,6834615	0,7155344	0,0246224	0,0364048	0,5686261	0,1429220	0,9570920	0,5663269	0,0056691	0,6190436	0,3262818	0,1142921	0,9750583	0,0218101	0,1356779	0,7131945	0,1671498	0,5761067	0,0309591	0,4770599	0,1739531	0,1635250	0,5371100	0,9685118	0,6572793	0,0832683	0,0619652	0,6971542	0,1158922	0,2183722	0,6919120	0,2192810	0,0217991	0,1039993	0,0059695	0,0192516	1,0085398	0,4569980	0,8594367	0,0222309	0,1254331	0,7100941	0,7395206	1,0023566	0,7802068	0,5503896	0,9118205	0,8708104	0,7606877	0,0301682	0,0802703	0,1505750	0,0464101	0,2573831	0,3227704	0,6766530	0,5079374	0,0443878	0,0865809
240	0,2905457	1,0057084	0,1453479	0,1818002	0,0171098	0,6815406	0,7025673	0,0164428	0,0453639	0,5778636	0,1031920	0,9635880	0,6653930	0,0043673	0,6120013	0,3102974	0,1025676	0,9616229	0,0105907	0,1182602	0,7573549	0,1805038	0,6398903	0,0405488	0,5125931	0,1772476	0,1775933	0,5420888	0,9221203	0,6334899	0,0806836	0,0499771	0,6271196	0,0898762	0,2159718	0,7016458	0,2664398	0,0265831	0,1059373	0,0060752	0,0283597	1,0789718	0,3747640	0,9428231	0,0258987	0,1225737	0,7243703	0,7513550	0,9697252	0,7521094	0,5503859	0,8600206	0,9444804	0,7515135	0,0187260	0,0749334	0,1368998	0,0484189	0,2537920	0,2998645	0,6633984	0,5605256	0,0466639	0,0828498
260	0,2934665	0,9994757	0,1243163	0,1524146	0,0245352	0,6585267	0,6780243	0,0182392	0,0336333	0,5915472	0,1399363	0,9949315	0,7322817	0,0059715	0,5531724	0,3179771	0,1025307	0,9559470	0,0176383	0,1255620	0,7965947	0,1795587	0,6482345	0,0378474	0,4886365	0,1741550	0,1945434	0,5395056	0,9347321	0,5808282	0,0733949	0,0502543	0,5904472	0,1103769	0,2396158	0,6327547	0,2345401	0,0221398	0,0974071	0,0047399	0,0154742	1,1020702	0,4020008	0,9065254	0,0255815	0,1559667	0,6927589	0,7889336	0,9956066	0,8091657	0,5591884	0,9480441	0,9675296	0,6903386	0,0221394	0,0880074	0,1110684	0,0494082	0,2482065	0,2776407	0,7920277	0,5882379	0,0487455	0,0688267
280	0,2553243	1,0560890	0,1168712	0,1628028	0,0122321	0,7213892	0,7141286	0,0233815	0,0391630	0,5843765	0,1550453	0,9500454	0,7681167	0,0059892	0,5819123	0,2954030	0,1110043	1,0057097	0,0119098	0,1230440	0,8305979	0,1866965	0,5520346	0,0506752	0,4400751	0,1968304	0,1978875	0,5617873	1,0006742	0,6412911	0,0979572	0,0545377	0,5461684	0,1134464	0,2192299	0,5697005	0,2241669	0,0266066	0,1285240	0,0105285	0,0235029	1,1123599	0,3763518	0,8940281	0,0317089	0,1614515	0,7170796	0,8106933	0,9097735	0,7238268	0,5705163	0,9446332	0,9635637	0,7037686	0,0332859	0,1138921	0,1297338	0,0508883	0,2229442	0,2535645	0,8055711	0,6297361	0,0570946	0,0931900
300	0,2836182	0,9628785	0,1234776	0,1547367	0,0136813	0,7654938	0,7268296	0,0295938	0,0373938	0,6028995	0,2079271	0,9840616	0,6997960	0,0069923	0,6078018	0,2534788	0,1224360	1,0222244	0,0222951	0,1342800	0,8128173	0,1776749	0,6499641	0,0561745	0,4896584	0,1967803	0,1962540	0,6232816	1,0389853	0,6291763	0,1031998	0,0529377	0,5202057	0,0990738	0,2061134	0,5556276	0,2304150	0,0107555	0,0957687	0,0134236	0,0146847	1,0086336	0,3476074	0,8639939	0,0370502	0,1759451	0,7174674	0,8620959	0,9375424	0,6940965	0,5555057	0,9464950	0,9748541	0,6605432	0,0305760	0,1097955	0,1432005	0,0217225	0,2251973	0,2249736	0,7380542	0,6275391	0,0686771	0,0954816
320	0,2956535	0,9601703	0,1493728	0,1487306	0,0220724	0,7943258	0,7038559	0,0245946	0,0430303	0,6497382	0,1673755	0,9094774	0,6626651	0,0030503	0,6114993	0,2663345	0,1202974	1,0134106	0,0239310	0,1286116	0,8526641	0,2064076	0,6900204	0,0437464	0,4279428	0,1830605	0,1828823	0,6050552	1,0792939	0,6573622	0,0877500	0,0482195	0,6208944	0,0733089	0,1953067	0,5585295	0,2722675	0,0288636	0,1244128	0,0091858	0,0192100	1,0001972	0,3821331	0,8424020	0,0216435	0,1805817	0,7613035	0,8164501	0,9410365	0,7011306	0,5176706	1,0051510	0,9595018	0,6434853	0,0378780	0,0838970	0,1569262	0,0288168	0,2522442	0,2173176	0,7614172	0,6172848	0,0494832	0,0962798
340	0,3559554	1,0117756	0,1327949	0,1594140	0,0322904	0,7934291	0,7706418	0,0223350	0,0284483	0,5918941	0,1259336	0,9019788	0,6028248	0,0028007	0,5053081	0,2399334	0,0929467	1,0180069	0,0201804	0,1493418	0,8390066	0,1938640	0,5739520	0,0342935	0,4344024	0,2039493	0,2085571	0,5771372	1,0221176	0,6641983	0,0855298	0,0506342	0,6060572	0,0862709	0,1705028	0,5892145	0,2727535	0,0324451	0,1506935	0,0123051	0,0243069	0,9927786	0,3771164	0,8638341	0,0161535	0,1633020	0,7764684	0,8102492	0,9771001	0,7108047	0,5165311	0,9935588	0,9392530	0,6323797	0,0324566	0,0641059	0,1519099	0,0701277	0,2537457	0,2451299	0,6939100	0,5788925	0,0468173	0,0822600
360	0,3072163	0,9882452	0,1037578	0,1667655	0,0215693	0,7875166	0,7817477	0,0236219	0,0360625	0,6314943	0,1196969	0,9096569	0,5609479	0,0020907	0,5490714	0,3120223	0,0783090	0,9823697	0,0266909	0,1310733	0,8039579	0,2189526	0,5282963	0,0345786	0,4833659	0,1695667	0,2034400	0,5981021	1,0040801	0,6538121	0,0609995	0,0393998	0,6605805	0,1128152	0,1745138	0,5670979	0,2652269	0,0280389	0,1545099	0,0188518	0,0226044	0,9527130	0,3931132	0,9285214	0,0241380	0,1536157	0,7442449	0,7732385	0,9901895	0,7205252	0,5292994	0,9802718	0,9138638	0,6533631	0,0222635	0,0624766	0,1298326	0,0559399	0,2608185	0,2785164	0,6779219	0,5796199	0,0565810	0,0721819
380	0,3554896	1,0292874	0,0800189	0,1520836	0,0127485	0,8320572	0,7258485	0,0175994	0,0421498	0,6322995	0,1027295	0,9197496	0,6754460	0,0030303	0,5863732	0,2890823	0,0936043	0,9828709	0,0300889	0,1359976	0,8379924	0,2240131	0,5881285	0,0271592	0,4710028	0,1791165	0,2002185	0,6427533	0,9067095	0,6559090	0,0540406	0,0363185	0,6590534	0,1277264	0,1831112	0,5789458	0,2467126	0,0256624	0,1471687	0,0179385	0,0213658	0,9808561	0,3819902	0,9243860	0,0143587	0,1642499	0,7716666	0,7717047	1,0005413	0,7939615	0,5035342	0,9112693	0,9063797	0,6773925	0,0146872	0,0883886	0,1503631	0,0686068	0,2850693	0,3070644	0,6937882	0,5225367	0,0555666	0,0678125
400	0,3173588	1,1004655	0,0761509	0,1536153	0,0194836	0,7850532	0,6947148	0,0159757	0,0358680	0,5748577	0,1141467	0,8855792	0,7259679	0,0050264	0,5465074	0,2879205	0,1152674	0,9722219	0,0204756	0,1292973	0,7858043	0,2024582	0,6724069	0,0298108	0,4475744	0,1783261	0,2012172	0,6242786	0,9406459	0,6341483	0,0750282	0,0333914	0,6782904	0,0975616	0,1686675	0,5828360	0,1861204	0,0314317	0,1447120	0,0205958	0,0166208	1,0123058	0,4415270	0,9117038	0,0174681	0,1596403	0,8363433	0,6985999	0,9860732	0,7812901	0,4972646	0,9778453	0,8849967	0,6308955	0,0135065	0,0859283	0,1492507	0,0614017	0,3334885	0,3145986	0,7589448	0,5197495	0,0465635	0,0796067
420	0,3168315	1,0697471	0,0737941	0,1411680	0,0203809	0,7662601	0,7667949	0,0135196	0,0562544	0,6248404	0,1280991	0,9103018	0,7715338	0,0059417	0,5912405	0,2971104	0,1238355	0,9512350	0,0186196	0,1353106	0,8506214	0,2262619	0,6755735	0,0374125	0,4803570	0,1848384	0,2009036	0,5808551	0,9605525	0,6778522	0,0934610	0,0389590	0,6658053	0,0695810	0,1483515	0,6219019	0,2077739	0,0370156	0,1106149	0,0237415	0,0259459	0,9458129	0,4537907	0,8857997	0,0099959	0,1833615	0,8267829	0,7541393	1,0140271	0,7293145	0,4602371	0,9734558	0,9185381	0,7378603	0,0168721	0,1185635	0,1546650	0,0554692	0,3205599	0,3111297	0,7012724	0,5155244	0,0458240	0,0758756
440	0,3048656	1,0987295	0,1030885	0,1534603	0,0265747	0,7876074	0,7847323	0,0111477	0,0624633	0,5995569	0,1409428	0,9440021	0,8025830	0,0033715	0,5610090	0,2953563	0,1048508	0,9745067	0,0171710	0,1125276	0,8557217	0,2779566	0,6152657	0,0339549	0,4772853	0,1918746	0,2119617	0,5543040	0,9393598	0,6832541	0,0794380	0,0356043	0,6019089	0,1024797	0,1329918	0,6374543	0,1862961	0,0495075	0,1300040	0,0192467	0,0209053	0,9098691	0,4274607	0,9195758	0,0160906	0,2205317	0,8443440	0,7680174	0,9619059	0,8282728	0,4631135	0,9697574	0,9727992	0,6815592	0,0173896	0,1206132	0,1448059	0,0938496	0,3114303	0,3051692	0,6937833	0,5685490	0,0577771	0,0690071
460	0,3115598	0,9855084	0,0959141	0,1681903	0,0208343	0,8039817	0,7614648	0,0118004	0,0446042	0,5762031	0,0935540	1,0042968	0,7708024	0,0057413	0,5511675	0,2775453	0,1074473	0,9169489	0,0141013	0,1164969	0,8621244	0,2576016	0,6088271	0,0351378	0,4378791	0,2046912	0,2084243	0,5459735	0,9289686	0,6667249	0,0628130	0,0533905	0,6097701	0,1123467	0,1614833	0,6089339	0,2480474	0,0400376	0,1261035	0,0115944	0,0225274	0,9349161	0,4608508	0,9135591	0,0184291	0,2228894	0,8582336	0,8450304	1,0495971	0,8252948	0,5258399	0,9713382	0,9227469	0,6708268	0,0092926	0,0901577	0,1623589	0,1553684	0,2971376	0,3253012	0,6488168	0,5641900	0,0509520	0,0567993
480	0,2867192	0,9627768	0,0866943	0,1547905	0,0164527	0,8581186	0,7026697	0,0094395	0,0338514	0,5907710	0,1459851	0,9805723	0,7294494	0,0036054	0,5970372	0,3173387	0,1190150	0,9124111	0,0147314	0,1334667	0,7655123	0,2674133	0,6067103	0,0449916	0,3913825	0,1604883	0,2348313	0,5033222	1,0124602	0,5799512	0,0514578	0,0378355	0,5442720	0,1073564	0,1342981	0,6280602	0,2581159	0,0335563	0,1196956	0,0164647	0,0201476	0,9471792	0,4854768	0,9064982	0,0259068	0,2394786	0,8365016	0,9201534	1,0431399	0,7409031	0,4692425	0,9867206	0,9689794	0,6314413	0,0163840	0,0835062	0,1601018	0,1754342	0,2619117	0,3022695	0,7171132	0,5706769	0,0508607	0,0474597
500	0,2912770	0,9203855	0,1085062	0,1417383	0,0235708	0,8809206	0,7764894	0,0137666	0,0370826	0,6425301	0,1619325	0,9360388	0,8097499	0,0036639	0,5887893	0,3273132	0,1297873	1,0337849	0,0140936	0,1304425	0,7821745	0,2552108	0,6057536	0,0481367	0,4062966	0,1742733	0,1964576	0,5548611	1,0227477	0,5821360	0,0632642	0,0518820	0,5812535	0,0767735	0,1430424	0,6002574	0,2912991	0,0391449	0,1179170	0,0134475	0,0117450	1,0229126	0,4923344	0,8825575	0,0368275	0,2564381	0,8434447	0,9676559	0,9993392	0,7483733	0,4499600	0,9755105	1,0051849	0,6559063	0,0099891	0,0753454	0,1462474	0,1385476	0,2567846	0,2723894	0,7168330	0,5745644	0,0636102	0,0702830
520	0,3435997	0,8786304	0,1117835	0,1600521	0,0246236	0,8118264	0,7965408	0,0075470	0,0277592	0,6067232	0,1258123	0,8992993	0,7499107	0,0027547	0,5478878	0,3279179	0,1246016	1,0107387	0,0240764	0,1138870	0,8267881	0,2125341	0,6781299	0,0477435	0,4388684	0,1901780	0,1868842	0,5204561	0,9890152	0,5724648	0,0522898	0,0449293	0,5217338	0,0977210	0,1829417	0,6428220	0,2701562	0,0393336	0,1000860	0,0122685	0,0160625	0,9966628	0,4875828	0,9697510	0,0392098	0,3072189	0,8745262	0,8968391	1,0028673	0,8052419	0,4283444	0,8811624	1,0182600	0,6417040	0,0145849	0,0995042	0,1740668	0,1528857	0,2209593	0,2332157	0,7630633	0,6114549	0,0511817	0,0883222
540	0,2825634	0,9186528	0,1212814	0,1854954	0,0196677	0,8381561	0,7113818	0,0099736	0,0381883	0,6574143	0,1649644	0,9276430	0,7064042	0,0005848	0,5026510	0,3081585	0,1031212	0,9814880	0,0327082	0,0869863	0,8409412	0,2755044	0,7032446	0,0418533	0,4617402	0,2061654	0,1864257	0,5020027	1,0899659	0,6519468	0,0652122	0,0586768	0,5418618	0,0850529	0,1857017	0,6537497	0,2576218	0,0426322	0,0734741	0,0127702	0,0179706	1,0041684	0,5229630	0,9574113	0,0288280	0,2857677	0,8696786	0,8139246	0,9360117	0,8490953	0,4512775	0,9140968	1,0144349	0,6276585	0,0255521	0,1103581	0,1691740	0,1506968	0,1938916	0,2240548	0,7104309	0,6183920	0,0663276	0,0825046
560	0,2781730	0,9959506	0,1348079	0,1864179	0,0103990	0,8658268	0,6919409	0,0065709	0,0251452	0,6541369	0,1698025	0,9250744	0,7437638	0,0021383	0,4810162	0,3258720	0,1185231	1,0205605	0,0349130	0,0947030	0,8064600	0,2635491	0,6618078	0,0393771	0,5039100	0,1954859	0,1623833	0,5604500	1,0836136	0,6809414	0,0546876	0,0529194	0,6078072	0,1012787	0,1654129	0,5706971	0,2491468	0,0374796	0,0837127	0,0093705	0,0330203	0,9949473	0,5136034	0,9502317	0,0172289	0,2498658	0,8929215	0,8055709	0,9572993	0,7303935	0,4620840	0,9170561	0,9718380	0,6046648	0,0179626	0,0880007	0,1435360	0,0721040	0,2279716	0,2529284	0,7189094	0,6698729	0,0551156	0,0948188
580	0,2664013	1,0480593	0,1380685	0,3876999	0,0235661	0,8138331	0,7056116	0,0809602	0,0317404	0,6380823	0,5123530	0,9031108	0,7420473	0,0047358	0,5810840	0,3174707	0,1464634	0,9807060	0,0155932	0,1147932	0,7519340	0,2118546	0,7827975	0,0314302	0,5257770	0,2269742	0,1853110	0,6087054	0,8773010	0,7416563	0,1127346	0,1967450	0,5692489	0,0904456	0,1690422	0,6201552	0,1159441	0,0259205	0,2550573	0,0148331	0,3396460	0,4751486	0,5205382	0,9618798	0,0702910	0,2396143	0,8974453	0,8400024	0,9059752	0,2018783	0,4635793	0,8035533	0,9454931	0,3203141	0,0208414	0,2433773	0,1609871	0,0492340	0,2002254	0,2500376	0,5248318	0,6315728	0,0563105	0,3769121
600	0,2279102	1,0451519	0,1183887	0,5079663	0,0260064	0,8048089	0,7515000	0,1425821	0,0366076	0,5598367	0,5399579	0,9082228	0,8167063	0,0004739	0,6396138	0,2456222	0,1396824	0,9529791	0,0115658	0,1188759	0,8053524	0,2343369	0,9041748	0,0548940	0,4991852	0,2471089	0,1788463	0,6384331	0,7664957	0,7201938	0,1243626	0,2503138	0,5384809	0,1114082	0,1844281	0,6077163	0,0507843	0,0185936	0,3991278	0,0131678	0,5158914	0,2901506	0,4719731	0,9339064	0,1017599	0,2569059	0,8565585	0,8411263	0,8994186	0,1431794	0,4716294	0,7545421	0,9473355	0,1888151	0,0200420	0,2774125	0,1353092	0,0760407	0,1870406	0,2477516	0,3640683	0,6418290	0,0696381	0,4698512
620	0,2440761	1,0094239	0,1341449	0,6397454	0,0201937	0,7643935	0,7569172	0,1751322	0,0299583	0,5302172	0,6638696	1,0008854	0,8173005	0,0041801	0,6801007	0,2758376	0,1378501	0,9061639	0,0063973	0,1407285	0,7602834	0,2728505	0,9900486	0,0551807	0,5370761	0,2402998	0,1581021	0,6759640	0,7081150	0,7588644	0,1359171	0,3424436	0,5333887	0,1101162	0,1780469	0,5574339	0,0331525	0,0154172	0,4629337	0,0088895	0,6626300	0,1705981	0,4458131	0,9299103	0,1194883	0,2378135	0,8209618	0,9627355	0,9405039	0,0779997	0,5014058	0,7067951	1,0093899	0,1026886	0,0263745	0,3109570	0,1258074	0,0754554	0,1561086	0,1939592	0,2338635	0,7125555	0,0875088	0,6174444
