"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
840	0,5921981	0,6186618	0,4341219	0,4544289	0,7723970	0,6961509	0,4635091	0,6986720	0,5171553	0,4622991	0,1601360	0,6055650	0,6649480	0,2996885	0,7912050	0,8485925	0,5943464	0,8302579	0,0077130	0,0100075	0,2629534	0,4603019	0,0811360	0,1755404	0,7215561	0,7662619	0,8986320	0,4744238	0,0863968	0,3000621	0,4675624	0,0093629	0,6108695	0,4438941	0,3292254	0,0313171	0,5623936	0,7209880	1,0533692	0,2911500	0,7373328	0,2083580	0,9026799	0,1303254	0,1717362	0,4194458	0,0959392	1,0400832	0,3230613	0,4612273	0,8583720	0,1740759	0,7557950	0,2257712	0,8624657	0,3011719	0,1969447	0,4794467	0,6324681	1,0154219	0,5489728	0,9187993	0,8397621	0,3797826
860	0,5949165	0,5675345	0,5398692	0,4300876	0,7842456	0,7219480	0,4711790	0,7381669	0,5477299	0,3998300	0,2410372	0,5251410	0,6558236	0,3018568	0,7439344	0,8843722	0,5706703	0,8174913	0,0011505	0,0068947	0,2047295	0,4292287	0,0640951	0,1790799	0,7589690	0,7552692	0,8818454	0,4588857	0,1006266	0,3535043	0,4301286	0,0051557	0,6234878	0,4712899	0,3182444	0,0329128	0,5286400	0,7419639	0,9945780	0,2550007	0,7686530	0,1762153	0,8961649	0,1596020	0,2084833	0,4389336	0,0945728	1,0022844	0,3071444	0,5141978	0,8110807	0,1563936	0,8391475	0,2285100	0,8256517	0,3196581	0,1782141	0,4937691	0,5867901	1,0510506	0,5550431	1,0221873	0,7676634	0,3835444
880	0,6527377	0,5999046	0,5541755	0,3759003	0,7263483	0,7378622	0,4608937	0,7807436	0,5286358	0,3717297	0,2373484	0,5296812	0,6537078	0,2864040	0,7209557	0,8290373	0,5283285	0,7336775	0,0029007	0,0090852	0,2066354	0,4520567	0,0487965	0,1903183	0,7978155	0,8302140	0,9655105	0,4540295	0,1108418	0,3105909	0,4737946	0,0070724	0,5866244	0,4391255	0,3269010	0,0332926	0,4985691	0,6944833	0,9700821	0,3004919	0,8009873	0,1698817	0,9283629	0,1729762	0,2361850	0,4783822	0,0868379	0,9411142	0,3307731	0,4883673	0,7880098	0,1736257	0,7854025	0,2183107	0,8072349	0,2890790	0,1834640	0,5235205	0,5921710	1,0280549	0,5633167	0,9991469	0,7604846	0,4172767
900	0,6654078	0,6044675	0,5016241	0,3233918	0,7369742	0,8068882	0,4877274	0,8302856	0,5798776	0,3790215	0,2087881	0,5535450	0,6498828	0,2856493	0,7223577	0,8320571	0,5506900	0,6949323	0,0029410	0,0051440	0,2398289	0,4152622	0,0924121	0,1801610	0,8372635	0,8609777	0,9912727	0,4787479	0,1161996	0,3493790	0,4213419	0,0051589	0,5477099	0,3930282	0,2953977	0,0147996	0,5097391	0,7376197	0,9783787	0,3519691	0,7976347	0,1972821	0,9321720	0,1438433	0,2562637	0,4781593	0,0975461	0,8781308	0,3344325	0,5325020	0,7867943	0,1705272	0,7925458	0,2471880	0,8417298	0,2610614	0,2194592	0,5383382	0,6360037	1,0605372	0,5547812	0,9662183	0,7361013	0,4324683
920	0,7072070	0,5361128	0,4990453	0,3228871	0,8015891	0,8139065	0,4882118	0,8621422	0,5618880	0,3371276	0,2164182	0,5479802	0,6126704	0,2986422	0,7023261	0,8004709	0,5947667	0,7060663	0,0078256	0,0052833	0,2249905	0,3967372	0,0783547	0,1630619	0,8365792	0,8414821	0,9863358	0,4288655	0,0995359	0,3419641	0,4281461	0,0073421	0,6221272	0,3904236	0,3125080	0,0180370	0,4951073	0,7294166	0,9845192	0,3672183	0,7795068	0,2174866	0,9189247	0,1652099	0,2347637	0,5246264	0,1231278	0,8662531	0,3629348	0,5240742	0,7915501	0,2213723	0,8461694	0,2689838	0,8805964	0,2632941	0,2149494	0,5476012	0,6841911	1,0375047	0,5483235	0,8653567	0,7840688	0,3959498
940	0,6820025	0,5714514	0,5863356	0,3015766	0,7475324	0,8003622	0,4152415	0,7790786	0,5458596	0,3773421	0,2295634	0,5819876	0,5633900	0,2590660	0,6855070	0,7833012	0,6102109	0,7506494	0,0088416	0,0021997	0,2079872	0,4323328	0,0556574	0,1419786	0,8118190	0,8305901	1,0187082	0,4365683	0,0935732	0,3761807	0,4403991	0,0082745	0,6255210	0,3822609	0,3156664	0,0211379	0,4971982	0,7568476	0,9547505	0,3804875	0,7291781	0,2222745	0,9207789	0,1505289	0,2015362	0,5375859	0,0964862	0,9500102	0,3744484	0,5226360	0,7982081	0,2044073	0,7743470	0,3004431	0,8555391	0,2724687	0,2417228	0,5883016	0,6665187	0,9469393	0,4992375	0,8536077	0,7718160	0,4156194
960	0,6674830	0,6504619	0,5424236	0,3602100	0,7859654	0,7761157	0,4442681	0,7847453	0,5330578	0,2986672	0,1983860	0,6065641	0,5770919	0,3178414	0,7105240	0,8372060	0,6571418	0,7648776	0,0060769	0,0024886	0,2354425	0,3718477	0,0546246	0,1396668	0,8040401	0,8248353	0,9857549	0,5117062	0,1071871	0,4140638	0,4576165	0,0131664	0,6271375	0,3433181	0,3561953	0,0356521	0,5144351	0,7180811	0,9482073	0,4140632	0,7180162	0,2372281	0,8934529	0,1563252	0,2184051	0,5320597	0,1225122	1,0109158	0,3653942	0,5292390	0,8347682	0,2081172	0,7496868	0,3863276	0,8812677	0,2403412	0,2483307	0,6126535	0,6342664	0,9026616	0,4962776	0,8640771	0,7446064	0,4013045
980	0,6857406	0,6817229	0,5181491	0,3828304	0,7904516	0,6977842	0,4539467	0,7469460	0,4664249	0,3363784	0,1933660	0,4815748	0,6188891	0,3123478	0,7339498	0,8329343	0,6405166	0,7457323	0,0084529	0,0016587	0,2607272	0,3274427	0,0789753	0,1630521	0,7659351	0,7770051	1,0115367	0,5238891	0,0936098	0,3411594	0,4271506	0,0058628	0,5860479	0,3635049	0,3686814	0,0558864	0,5371181	0,7918799	0,9288070	0,3886210	0,7528770	0,2368740	0,9104557	0,1593255	0,2105322	0,5562827	0,1240028	1,0765261	0,3621016	0,5122754	0,8279354	0,2490645	0,6857445	0,4202988	0,9319912	0,2491034	0,2730016	0,6177348	0,6132469	0,9070859	0,5231571	0,8766177	0,7060389	0,4220922
1000	0,6245546	0,6555785	0,5403761	0,4145068	0,7496789	0,7202329	0,4871491	0,7042739	0,4699383	0,4147713	0,1881204	0,5559729	0,5772716	0,3223154	0,7347784	0,8214434	0,5392074	0,7522585	0,0026689	0,0023254	0,2758711	0,2861301	0,0962167	0,1622404	0,7513448	0,7848905	1,0240906	0,5053944	0,0997988	0,3105456	0,4337011	0,0024292	0,5800404	0,3920055	0,3538155	0,0510949	0,5911797	0,8057771	0,9315670	0,3353219	0,7565888	0,2434207	0,9388477	0,1988765	0,2060617	0,5327950	0,1253051	1,0169493	0,3686950	0,5374425	0,8796568	0,2184718	0,7028794	0,4499754	0,8844861	0,2338190	0,2496659	0,5045834	0,6150568	0,8539193	0,4434741	0,8121305	0,7286718	0,3644389
1020	0,5838507	0,6463344	0,4860477	0,4151672	0,8310677	0,6797260	0,4984539	0,7507657	0,5196603	0,4708479	0,1830231	0,5000972	0,5784228	0,2912849	0,7137785	0,8266225	0,5583681	0,7455773	0,0049210	0,0026906	0,2592130	0,3113502	0,0883010	0,1440012	0,7999169	0,8084335	0,9868330	0,4749100	0,1118617	0,3209079	0,4462584	0,0015686	0,5559464	0,4099170	0,3309156	0,0764702	0,5299011	0,8144138	0,9503067	0,3350501	0,7836127	0,2356180	0,9321503	0,2017802	0,2182194	0,5480832	0,0992639	0,9737247	0,3745525	0,5588169	0,9092546	0,2052950	0,6753770	0,4285145	0,9764717	0,2204409	0,2284848	0,4741907	0,5837071	0,9550786	0,4727108	0,7657180	0,6728921	0,3560463
1040	0,5512893	0,6606073	0,4758369	0,4425762	0,7719356	0,6511326	0,5126400	0,7787179	0,4918991	0,4728048	0,1611152	0,5443573	0,5871046	0,2393036	0,7533378	0,8071355	0,5745823	0,8509484	0,0105638	0,0060398	0,2357537	0,3018105	0,1063201	0,1507226	0,7188321	0,8358246	1,0227337	0,4903451	0,1287803	0,3265957	0,4173711	0,0009333	0,5660984	0,3612738	0,3437772	0,0393664	0,5180947	0,8027239	1,0116703	0,3620276	0,7960190	0,1825844	0,9919270	0,1975734	0,1868456	0,5338763	0,1020458	0,9716599	0,4413780	0,5922351	0,9227495	0,1955913	0,7282118	0,3728065	0,9629638	0,2810902	0,2376553	0,4295439	0,6157663	0,9151532	0,5747835	0,8020944	0,6660740	0,3598674
1060	0,6190529	0,6089513	0,4641967	0,4105591	0,7634574	0,6817998	0,5301670	0,7584144	0,5190898	0,5140117	0,1625324	0,5183860	0,5950416	0,2682425	0,7587968	0,8274999	0,5586526	0,8322091	0,0065306	0,0052435	0,2070646	0,3401560	0,1038799	0,1410439	0,7017860	0,8115668	0,9010501	0,4731362	0,1410793	0,2737794	0,4331712	0,0036712	0,5674231	0,3783726	0,3859230	0,0243290	0,5577762	0,6917116	1,0741495	0,3162614	0,6951776	0,2116091	0,9489322	0,1857483	0,1903037	0,5617718	0,1036530	1,0078867	0,4236105	0,5488072	0,9211565	0,1948387	0,7263429	0,3315641	0,9125689	0,2736706	0,2636549	0,4408305	0,5987805	0,9228482	0,5905506	0,7889107	0,7283677	0,4099565
1080	0,6373226	0,6493537	0,5038316	0,4367538	0,7842405	0,7313303	0,4908957	0,7341890	0,5241125	0,4269676	0,1779588	0,5086174	0,6668653	0,2591003	0,7621493	0,8596936	0,5877158	0,8097113	0,0022101	0,0070327	0,2065784	0,3531753	0,0968078	0,1623863	0,7249040	0,8073328	0,8973109	0,4353855	0,1386734	0,2377639	0,4283839	0,0043444	0,5699425	0,4191618	0,3229652	0,0285643	0,5413892	0,6267346	1,0676726	0,2759487	0,7355929	0,1982100	0,9603702	0,2260048	0,2548499	0,5741257	0,1087795	0,9995318	0,4133983	0,6023021	0,8964960	0,1702264	0,7029512	0,3025250	0,9463170	0,2894935	0,2554160	0,4567691	0,6401498	0,9649631	0,5780618	0,7737505	0,7559368	0,4106718
1100	0,6112454	0,6318112	0,5632524	0,3736286	0,7624900	0,7554373	0,4283695	0,7257176	0,5384482	0,4399405	0,1976957	0,4995163	0,6584155	0,2644798	0,7607508	0,8501362	0,5963904	0,7636209	0,0065112	0,0075559	0,1942936	0,4117859	0,0816509	0,1966391	0,7177882	0,7965026	0,8614493	0,4187445	0,1403672	0,2529680	0,4367476	0,0078160	0,5986036	0,4398019	0,3398932	0,0242680	0,4957807	0,6128062	1,0712680	0,2839179	0,8028117	0,2039529	0,9041459	0,2006149	0,2385626	0,5953466	0,1053850	1,0154819	0,3961261	0,5877309	0,9186906	0,1450233	0,6916669	0,3265964	0,9969333	0,2904503	0,2721862	0,4819069	0,6949453	1,0331585	0,6450209	0,7695809	0,6996027	0,4136902

0	0,5137930	0,7118904	0,5202054	0,5161941	0,7931679	0,7096709	0,4835567	0,6620093	0,4515870	0,4939448	0,2101852	0,5607126	0,6485241	0,3017643	0,7688884	0,7977941	0,5375258	0,8157035	0,0163446	0,0024249	0,2390928	0,2849094	0,0869712	0,1582416	0,7531113	0,8224137	0,9118935	0,4443906	0,0815522	0,2642893	0,4287490	0,0028216	0,5511113	0,4011125	0,3896903	0,0480436	0,4390507	0,6329708	1,0063231	0,3340262	0,8209450	0,1872539	0,9215653	0,1800902	0,2517462	0,4705378	0,1024764	1,0762414	0,4094524	0,6651431	0,8227299	0,1725412	0,7317576	0,3236424	0,8856027	0,2776316	0,2565829	0,4764425	0,6444593	0,9385595	0,4952254	0,9284027	0,7392296	0,3967694
20	0,5349688	0,5537253	0,4805077	0,5199247	0,7657853	0,7304156	0,4331599	0,7352269	0,5103869	0,6273245	0,1934472	0,5395903	0,5739657	0,2593574	0,7172451	0,8251889	0,5769008	0,7827240	0,0209764	0,0150805	0,1803610	0,3618561	0,1100045	0,1495353	0,7890387	0,8143448	0,9648347	0,4488604	0,0786637	0,2715702	0,3345354	0,0117214	0,5393822	0,4605008	0,3894935	0,0424780	0,5041834	0,6827159	1,1025210	0,3428686	0,7245603	0,2248004	1,0306943	0,2081088	0,1818608	0,5605408	0,1300860	1,0728501	0,4316357	0,5826673	0,8714862	0,2006150	0,7812106	0,2931802	0,8175089	0,2922254	0,2730453	0,5106758	0,6038347	0,9616688	0,5319637	0,8264340	0,7683137	0,3879936
40	0,5003225	0,5245531	0,5388148	0,5309407	0,7467185	0,7195933	0,4236249	0,7766439	0,5453993	0,5682399	0,1999882	0,5143204	0,5983722	0,2574227	0,6980851	0,8883591	0,5031645	0,8062555	0,0424586	0,0109043	0,1509039	0,3800652	0,1222145	0,1493135	0,7429235	0,7914346	0,9770193	0,4437439	0,0831100	0,2820273	0,3299356	0,0101882	0,5325804	0,4400200	0,4050877	0,0470846	0,5403985	0,6427497	1,0067161	0,3220471	0,6780748	0,2126153	0,9805418	0,2173214	0,3035410	0,5295620	0,1328004	1,0565982	0,3982978	0,5391141	0,8826383	0,1970105	0,8010386	0,2661065	0,8652733	0,2893660	0,2736532	0,4802359	0,6409632	0,8504892	0,5185600	0,8994203	0,7893712	0,4289389
60	0,4618062	0,5626860	0,6216262	0,5569823	0,7267597	0,6999528	0,4837885	0,8385371	0,5283836	0,4697883	0,1814391	0,5017505	0,5619307	0,2796188	0,7677222	0,8649704	0,3970113	0,8853696	0,0590922	0,0028687	0,1419280	0,3437462	0,1208659	0,1646775	0,7275432	0,8339237	0,9303702	0,4311644	0,0933648	0,3077162	0,3204314	0,0074550	0,5971268	0,3888203	0,3868115	0,0504491	0,6569235	0,6327732	0,9530859	0,3399976	0,7832049	0,2084159	0,9848625	0,2522160	0,3698340	0,5587145	0,1222318	1,0035209	0,3562041	0,5631281	0,8919760	0,2260655	0,7012726	0,3021899	0,9180568	0,2395256	0,2278767	0,5165287	0,6246852	0,8081193	0,5097440	0,9228360	0,7410791	0,3846720
80	0,4449594	0,6179203	0,5313202	0,6093722	0,7408149	0,7141339	0,4479618	0,8381732	0,5458676	0,4538746	0,1575360	0,5029994	0,6252170	0,3054644	0,7605896	0,8562385	0,3676846	0,9712744	0,0674181	0,0035265	0,1447549	0,3312746	0,0942513	0,1604529	0,7090110	0,7790511	0,9374753	0,4319284	0,0856860	0,2900105	0,3390004	0,0055310	0,5950627	0,3994795	0,3745114	0,0412560	0,7322248	0,6539663	1,0697517	0,3229726	0,8784385	0,2287672	0,9876425	0,2532346	0,3933113	0,5171349	0,1203127	0,9832141	0,3706533	0,5273307	0,8669628	0,2355561	0,7157714	0,3233091	0,9231280	0,3122998	0,2681612	0,5192906	0,5894390	0,7710393	0,5808881	0,8660617	0,7996709	0,4166896
100	0,4471592	0,6445244	0,5680153	0,5789686	0,7463541	0,7727647	0,4604107	0,8612940	0,5109429	0,5175950	0,1459491	0,4494563	0,6880821	0,2601729	0,7007868	0,8553606	0,3575606	0,9814354	0,1070566	0,0022778	0,1336671	0,3774585	0,0746333	0,1663479	0,6949482	0,7879077	0,9605653	0,4432476	0,0718370	0,2628793	0,4019590	0,0006841	0,6333344	0,3672504	0,3167519	0,0500088	0,8056517	0,6417962	1,0622823	0,2535942	0,8844592	0,2142997	1,0596742	0,2333998	0,4141419	0,4942661	0,0846730	0,9574570	0,3665122	0,5365146	0,8874944	0,2707876	0,7478336	0,3871404	0,8604675	0,3673830	0,2543770	0,5424287	0,6150937	0,7557073	0,6507092	0,9529033	0,8358232	0,4466029
120	0,4146253	0,5733172	0,5040083	0,6271700	0,7497773	0,7441532	0,4649124	0,7850485	0,5156124	0,5372981	0,1493606	0,4654686	0,6578955	0,2980357	0,6813942	0,8380410	0,3907022	0,9456893	0,1002347	0,0021304	0,1486620	0,3959881	0,0546367	0,1914044	0,6421266	0,8021052	0,9262075	0,4540057	0,0601986	0,2742194	0,3930837	0,0024000	0,6068056	0,4007468	0,3234222	0,0429269	0,7387288	0,6828825	1,0247176	0,2827995	0,8552066	0,2131624	0,9892067	0,2322871	0,5118038	0,4800949	0,0741952	0,9898774	0,3977154	0,5823405	0,8985368	0,2751383	0,7442763	0,4285073	0,8888313	0,3728306	0,2578729	0,5393194	0,5518107	0,6725017	0,5993545	0,9467988	0,9152775	0,3782471
140	0,3802490	0,5197499	0,5145642	0,5821143	0,7040141	0,7635118	0,4807613	0,7182038	0,5192544	0,5702193	0,1754508	0,4942043	0,6560187	0,2849053	0,7487299	0,8512620	0,3904277	1,0010421	0,0982119	0,0012260	0,1300823	0,3550002	0,0983863	0,1453351	0,6645908	0,7826394	0,9275509	0,4349296	0,0633874	0,2661515	0,3983974	0,0010540	0,5983016	0,4091752	0,3258468	0,0485565	0,7223766	0,7279507	0,9820889	0,2796066	0,7477557	0,2116701	1,0278014	0,2649879	0,4659034	0,5286057	0,0546076	0,9355845	0,4292535	0,5172828	0,9380259	0,2702076	0,7350560	0,4329032	0,9037393	0,3462467	0,2521280	0,5938600	0,5863568	0,7053521	0,5941387	1,0318322	0,9105329	0,3942320
160	0,4037901	0,5150638	0,5846437	0,5428864	0,6971250	0,7602360	0,5221217	0,7231240	0,5374826	0,5344699	0,1453406	0,5337893	0,6673022	0,2494172	0,7429805	0,8863313	0,3635922	1,0492307	0,1124673	0,0025806	0,1214935	0,3424255	0,1177992	0,1929323	0,6594452	0,7853149	0,9062040	0,4052798	0,0640139	0,3065421	0,4105332	0,0016596	0,6288093	0,4157811	0,3470491	0,0557409	0,6937463	0,6839288	1,0890685	0,2805645	0,7517974	0,1783700	0,9595827	0,2614883	0,4715740	0,5288155	0,0456014	0,9507679	0,4750335	0,4740793	0,9378300	0,3256365	0,6713989	0,4157610	0,9760181	0,3503829	0,2593921	0,5787928	0,5510104	0,7065252	0,6392772	1,0022871	0,9831111	0,3809807
180	0,4182451	0,5267774	0,6179605	0,5166212	0,7856658	0,7263135	0,5056351	0,7563957	0,5621084	0,4810254	0,1262470	0,5555436	0,6578487	0,2606288	0,7473617	0,8949823	0,3399348	1,0156097	0,1141015	0,0006919	0,1208265	0,3542597	0,1196093	0,1984910	0,6211251	0,8221468	0,9434327	0,4066251	0,0681968	0,2756323	0,3950680	0,0042400	0,5840960	0,4405162	0,3608526	0,0441618	0,6863467	0,6922141	1,0718100	0,2668121	0,8268526	0,1648886	0,9360775	0,2572874	0,4334180	0,5467132	0,0514913	0,9633748	0,5061484	0,4507621	0,9714430	0,3656761	0,7043195	0,4152939	0,9787705	0,3714978	0,2452249	0,5143733	0,5690457	0,7648983	0,7054969	0,9543530	0,9657414	0,4017427
200	0,3845688	0,5702315	0,6773957	0,4850266	0,8228507	0,7249819	0,4964308	0,7603483	0,5803856	0,4550036	0,1422249	0,5630556	0,6734788	0,2868418	0,7505092	0,8269813	0,3428957	1,0143242	0,1227520	0,0015669	0,1217051	0,3725097	0,1342552	0,1738201	0,6330470	0,8585600	1,0329433	0,3778967	0,0620334	0,2665768	0,4245103	0,0020003	0,5632041	0,4281372	0,3146193	0,0397754	0,7227748	0,7356548	1,0950733	0,2679165	0,8628611	0,1642237	0,9342886	0,2206450	0,4486756	0,5579154	0,0610629	1,0043130	0,4943693	0,5089025	0,9529448	0,3775464	0,7079551	0,4094226	0,9806602	0,4100501	0,2811036	0,5384104	0,5881375	0,8032520	0,7247439	0,9953803	0,9439598	0,4177350
220	0,4060083	0,6522234	0,5781283	0,5160392	0,7794140	0,6633075	0,4898653	0,7346568	0,5758391	0,4690112	0,1450112	0,5812476	0,6666391	0,3076323	0,7535898	0,8089967	0,3263080	0,9354093	0,1711067	0,0027621	0,1298599	0,4037904	0,1149879	0,1493415	0,5387084	0,8155117	1,0383257	0,3716254	0,0672509	0,2662678	0,3886169	0,0018942	0,5790493	0,4617090	0,3145971	0,0372424	0,7200721	0,7017353	0,9948959	0,2064349	0,7539093	0,1897684	0,9657095	0,2247377	0,5146977	0,5624139	0,0616631	0,9561663	0,5655275	0,4779368	0,9884170	0,3440086	0,6812215	0,4046758	0,9731925	0,3892479	0,2797429	0,5507652	0,5635758	0,7826928	0,7517476	1,0605481	0,9111340	0,4002300
240	0,3605190	0,6386150	0,5379139	0,5661353	0,7508550	0,6294273	0,4780093	0,7011992	0,5567136	0,4051085	0,1333694	0,5350580	0,6288854	0,2686185	0,8132775	0,8177172	0,2876390	0,8746612	0,1384785	0,0029624	0,1335498	0,3875699	0,1166772	0,1829796	0,5249232	0,8552346	1,0256300	0,4013175	0,0512691	0,2683368	0,4332683	0,0019239	0,5583174	0,4688122	0,3502850	0,0471018	0,7188318	0,6751802	0,9161503	0,2041615	0,8308209	0,2050114	0,8941839	0,2151479	0,4412283	0,6064422	0,0628411	1,0092447	0,5105794	0,5040342	0,9961844	0,3743389	0,6562982	0,4012792	0,9882829	0,3589835	0,2649687	0,5697829	0,4926132	0,7468033	0,8344391	0,9248314	0,9396538	0,4221841
260	0,4119742	0,5806972	0,5183533	0,5826561	0,7941537	0,6420587	0,4850141	0,7252164	0,5416355	0,4208995	0,1183581	0,5467516	0,6196690	0,2457780	0,8420675	0,7698419	0,2933682	0,8968521	0,1814268	0,0089455	0,1371530	0,3722319	0,1057984	0,2299889	0,6072586	0,9230588	0,9685275	0,3963441	0,0531393	0,2377142	0,4446817	0,0007051	0,5610866	0,4218428	0,3066539	0,0321870	0,6680630	0,6506619	0,9316712	0,2043885	0,7940607	0,2046928	0,9962977	0,1973403	0,4420432	0,6412047	0,0713024	0,9509805	0,4935445	0,4680336	1,0328453	0,4113722	0,7453856	0,3980352	0,9983976	0,3530978	0,2538090	0,4878805	0,5002836	0,6621967	0,7213456	0,8879021	0,8879006	0,4286571
280	0,3650547	0,5841216	0,5923478	0,6539354	0,7857057	0,6778644	0,4658613	0,7222984	0,5075705	0,4693868	0,1410666	0,5445341	0,5994740	0,2998854	0,8016052	0,7615978	0,2762901	0,9996575	0,1624403	0,0067644	0,1241854	0,3468429	0,0755518	0,2077322	0,5692743	0,9331108	0,9833413	0,3660131	0,0603500	0,2103248	0,4123444	0,0014782	0,5688460	0,3783842	0,3088211	0,0425835	0,6375236	0,6633709	1,0205495	0,1919345	0,8149932	0,1829173	1,0039774	0,2336571	0,3871356	0,5873141	0,0742648	0,9708344	0,5385522	0,4680864	1,0401969	0,4337511	0,7869539	0,3402229	1,0070905	0,3410201	0,2449693	0,4617813	0,6192682	0,7152839	0,6345451	0,9210225	0,8630749	0,4136071
300	0,3100482	0,6301404	0,5690429	0,6417029	0,8282926	0,6858374	0,4633964	0,7000291	0,5093672	0,4631994	0,1773816	0,5200572	0,6419199	0,3569865	0,7164065	0,7877339	0,3106123	1,0121725	0,1404727	0,0060307	0,1431077	0,3891233	0,0561203	0,1910902	0,5774028	0,9811724	0,9968068	0,3089045	0,0781783	0,2504022	0,4593456	0,0047403	0,5936610	0,3024981	0,3184163	0,0326932	0,7019474	0,6519958	1,1144340	0,1718533	0,8123657	0,2086840	1,0572673	0,2641852	0,4855099	0,5765247	0,0695156	1,0058119	0,5683752	0,5131655	1,0354714	0,4304408	0,7807926	0,3287649	1,0436529	0,3633223	0,2220421	0,5059300	0,6002904	0,7039352	0,6446640	0,9166331	0,8625967	0,4284121
320	0,3405522	0,6622250	0,5264314	0,6662823	0,8626604	0,6625356	0,4564697	0,7241320	0,5410737	0,5106901	0,1760691	0,4816445	0,6082350	0,3416845	0,7192066	0,7455592	0,3486843	1,0034277	0,1158178	0,0037832	0,1633600	0,3763605	0,0667681	0,1441098	0,5853585	1,0053465	1,0257047	0,3144834	0,0748777	0,2769090	0,4663530	0,0033622	0,5483236	0,3394573	0,3553381	0,0281381	0,7524447	0,7081777	1,0732193	0,1838468	0,8589339	0,1902881	1,0315160	0,2753306	0,4236674	0,6492145	0,0671649	0,9869311	0,6056237	0,5409638	0,9654322	0,3918988	0,7606989	0,2915638	1,0198907	0,3913053	0,1991252	0,5458618	0,6199728	0,6170795	0,7107928	0,9039302	0,8593093	0,4158721
340	0,3207313	0,6108765	0,5010083	0,7049332	0,9336874	0,5945118	0,4495260	0,7443513	0,6103794	0,5350038	0,1976275	0,4787742	0,6744071	0,2998725	0,7431722	0,7491374	0,3260447	0,9717376	0,1157837	0,0025604	0,2143065	0,3513673	0,0577160	0,1514256	0,5713242	1,0531125	0,9997170	0,3307422	0,0791417	0,2743511	0,5117568	0,0045863	0,5888636	0,3451427	0,3786351	0,0299422	0,7870924	0,6739488	1,0399816	0,2039731	0,8458107	0,1870109	0,9934500	0,2601315	0,4012337	0,6180310	0,0656828	1,0143457	0,6329983	0,5540707	0,9356225	0,4538746	0,7196570	0,2616344	1,0991638	0,3660147	0,2004119	0,5109051	0,6498724	0,6676191	0,7449705	0,9151106	0,8671851	0,4030609
360	0,2899584	0,6157990	0,5497299	0,6736603	0,9107628	0,5856753	0,4768889	0,6704704	0,5697772	0,5402099	0,1626306	0,5014903	0,6720861	0,2440785	0,7792076	0,7871598	0,3341726	0,9014477	0,1123736	0,0032789	0,2306501	0,3506662	0,0648081	0,1400338	0,5092756	1,0925562	1,0168666	0,3487040	0,0872435	0,2936544	0,4823134	0,0010260	0,5674877	0,3521090	0,4134301	0,0246279	0,7410089	0,6638051	0,9792872	0,2540377	0,8393488	0,1377408	0,9638372	0,2471717	0,3843573	0,6638929	0,0970026	1,0073997	0,6370329	0,6132069	0,8964642	0,4627398	0,7037586	0,2889443	1,0751289	0,3729284	0,2155903	0,5269815	0,6098803	0,7051563	0,7754762	0,9293261	0,8774338	0,4063930
380	0,3541458	0,6026537	0,5747146	0,6954197	0,9122994	0,6041276	0,4674343	0,7104429	0,5135907	0,5394329	0,1778281	0,5349194	0,5975640	0,2522558	0,8136329	0,8392694	0,3192837	0,9016047	0,0964573	0,0030781	0,2674856	0,3661218	0,0552921	0,1376782	0,5333478	1,0504867	0,9235730	0,3275719	0,0822713	0,3166268	0,4474212	0,0051345	0,5646363	0,3639771	0,3873001	0,0306455	0,7088157	0,6329361	0,9489884	0,2417487	0,8099127	0,1675664	0,9341468	0,2799816	0,4157551	0,6409780	0,1210386	0,9823635	0,5833328	0,6654693	0,8628551	0,4849731	0,7488086	0,3128649	1,0414660	0,3325382	0,2424195	0,5180344	0,6418466	0,7356958	0,7522762	0,9150797	0,8541668	0,4072008
400	0,3568357	0,6098582	0,5351511	0,7160919	0,8738710	0,5690321	0,4191957	0,7564153	0,4487238	0,4781009	0,1885673	0,5881231	0,6095280	0,2332441	0,7858881	0,8183670	0,3122533	0,9332702	0,0945548	0,0031525	0,2600199	0,3659283	0,0620848	0,1393309	0,5049434	0,9996834	1,0223350	0,3008115	0,0937080	0,2890451	0,4206125	0,0034360	0,5979050	0,4395186	0,3775736	0,0492244	0,7444220	0,6738168	1,0208289	0,2050201	0,7497975	0,1323935	0,8984397	0,3111241	0,4070698	0,5817172	0,0949185	0,9324799	0,5735818	0,6949849	0,8800533	0,5511845	0,7773272	0,3265164	0,9894054	0,3446732	0,2520969	0,5434700	0,6063952	0,7389245	0,6690291	0,9702812	0,8748253	0,3798712
