"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
640	0,1969180	1,0000000	0,0910685	0,0451200	1,0000000	0,9556537	0,0743068	0,9042685	0,0769761	0,0472324	0,0855808	0,4359410	0,0365203	0,0040182	0,9599072	0,3295958	0,4047272	0,9951406	0,5657875	0,1209664	0,5539730	0,0768198	0,0230037	0,5889356	0,9998675	0,7439724	0,5220634	0,8757839	0,2810109	0,1837408	0,6371370	0,5667391	0,0119834	0,4742030	0,0234254	0,0070798	0,0498063	0,0774472	0,8482624	0,2002172	0,7331005	0,1017462	0,0000317	0,0430103	0,0620590	0,9667084	0,1909787	0,2274796	0,9274497	0,9288923	0,0977143	0,0209247	0,0065236	0,0025298	0,0204879	0,0122682	0,0543771	0,7662270	0,0130133	0,0224166	0,0676401	0,1298458	0,0297610	0,0717452
660	0,2259104	1,0000000	0,0910684	0,0451200	1,0000000	0,9556747	0,0884121	0,9287578	0,0769574	0,0472324	0,0855809	0,4258399	0,0422770	0,0040182	0,9516834	0,2947840	0,4312113	0,9908347	0,5717248	0,1209664	0,5536320	0,0928826	0,0230037	0,5422246	0,9998675	0,7522948	0,5228523	0,8748525	0,2796757	0,1648390	0,6380724	0,5667393	0,0128095	0,3722376	0,0234255	0,0071562	0,0498202	0,0923804	0,8274676	0,1662482	0,7331435	0,1083096	0,0000326	0,0430195	0,0620708	0,9667191	0,1725543	0,3327504	0,9274762	0,9289072	0,1373710	0,0209306	0,0068429	0,0044681	0,0204902	0,0122682	0,0543752	0,7762770	0,0130331	0,0288736	0,0692467	0,1298463	0,0297611	0,0717436
680	0,2488011	1,0000000	0,0910684	0,0451200	1,0000000	0,9556867	0,0989439	0,9479754	0,0769344	0,0472324	0,0855809	0,4068701	0,0471986	0,0040182	0,9477897	0,2615857	0,4452983	0,9858306	0,5731359	0,1209664	0,5524798	0,1093042	0,0230037	0,5028092	0,9998674	0,7653237	0,5225116	0,8735636	0,2771668	0,1496730	0,6387183	0,5667395	0,0140961	0,2894562	0,0234255	0,0072326	0,0498462	0,1080602	0,8141387	0,1603066	0,7331752	0,1182426	0,0000345	0,0430388	0,0620893	0,9667268	0,1602333	0,4269611	0,9274959	0,9289179	0,1936085	0,0209404	0,0073078	0,0071362	0,0204930	0,0122682	0,0543729	0,7983971	0,0130727	0,0366096	0,0724672	0,1298473	0,0297611	0,0717414
700	0,2662688	1,0000000	0,0910684	0,0451200	1,0000000	0,9556885	0,1065472	0,9625556	0,0769087	0,0472324	0,0855810	0,3789473	0,0512658	0,0040182	0,9488553	0,2333421	0,4512928	0,9811611	0,5722559	0,1209664	0,5502169	0,1229105	0,0230037	0,4706456	0,9998674	0,7821256	0,5199055	0,8721953	0,2728565	0,1377451	0,6382186	0,5667396	0,0157923	0,2245504	0,0234256	0,0073015	0,0498850	0,1229827	0,8058390	0,1723318	0,7331982	0,1309377	0,0000377	0,0430681	0,0621133	0,9667324	0,1525587	0,5035264	0,9275103	0,9289255	0,2582332	0,0209541	0,0078711	0,0102436	0,0204959	0,0122682	0,0543704	0,8220402	0,0131342	0,0446836	0,0773945	0,1298490	0,0297612	0,0717385
720	0,2792794	1,0000000	0,0910684	0,0451200	1,0000000	0,9556766	0,1119072	0,9733562	0,0768821	0,0472324	0,0855811	0,3443712	0,0545467	0,0040182	0,9536156	0,2111301	0,4527016	0,9775036	0,5706883	0,1209664	0,5467130	0,1311584	0,0230037	0,4450138	0,9998674	0,8006037	0,5134706	0,8710700	0,2660739	0,1286177	0,6352404	0,5667397	0,0177812	0,1749370	0,0234257	0,0073595	0,0499344	0,1362398	0,8007692	0,1933968	0,7332147	0,1453656	0,0000421	0,0431049	0,0621403	0,9667362	0,1481455	0,5621333	0,9275208	0,9289306	0,3236871	0,0209706	0,0084709	0,0134828	0,0204985	0,0122682	0,0543674	0,8426376	0,0132142	0,0523298	0,0836436	0,1298515	0,0297613	0,0717350
740	0,2887963	1,0000000	0,0910684	0,0451200	1,0000000	0,9556447	0,1156197	0,9812159	0,0768561	0,0472324	0,0855811	0,3064904	0,0571461	0,0040182	0,9602467	0,1946841	0,4519332	0,9750452	0,5693007	0,1209664	0,5420585	0,1326494	0,0230037	0,4249434	0,9998674	0,8183911	0,5014266	0,8704166	0,2564630	0,1218315	0,6278935	0,5667398	0,0199216	0,1377397	0,0234258	0,0074057	0,0499905	0,1474352	0,7977131	0,2170266	0,7332259	0,1604279	0,0000473	0,0431451	0,0621680	0,9667387	0,1458810	0,6052679	0,9275281	0,9289333	0,3848780	0,0209889	0,0090527	0,0166096	0,0205007	0,0122682	0,0543637	0,8589570	0,0133057	0,0590725	0,0905723	0,1298546	0,0297614	0,0717310
760	0,2956606	1,0000000	0,0910684	0,0451200	1,0000000	0,9555825	0,1181561	0,9868575	0,0768319	0,0472324	0,0855812	0,2683674	0,0591770	0,0040182	0,9672488	0,1830934	0,4504332	0,9736318	0,5683992	0,1209664	0,5365531	0,1273706	0,0230037	0,4094389	0,9998674	0,8336570	0,4821690	0,8703135	0,2441836	0,1169147	0,6136419	0,5667399	0,0220799	0,1102690	0,0234259	0,0074411	0,0500490	0,1565304	0,7958881	0,2393204	0,7332322	0,1751845	0,0000530	0,0431848	0,0621944	0,9667397	0,1449506	0,6361786	0,9275325	0,9289337	0,4391025	0,0210076	0,0095789	0,0194649	0,0205025	0,0122682	0,0543590	0,8712302	0,0134009	0,0647056	0,0975317	0,1298580	0,0297614	0,0717265
780	0,3005563	1,0000000	0,0910684	0,0451200	1,0000000	0,9554727	0,1198702	0,9908631	0,0768101	0,0472324	0,0855812	0,2321733	0,0607461	0,0040182	0,9737001	0,1752460	0,4489488	0,9729719	0,5679667	0,1209664	0,5306285	0,1165605	0,0230037	0,3975892	0,9998674	0,8454384	0,4548637	0,8707064	0,2298739	0,1134273	0,5897148	0,5667399	0,0241491	0,0902218	0,0234260	0,0074674	0,0501060	0,1636969	0,7948058	0,2584081	0,7332336	0,1889517	0,0000587	0,0432208	0,0622180	0,9667392	0,1447945	0,6579189	0,9275343	0,9289310	0,4853911	0,0210259	0,0100300	0,0219671	0,0205039	0,0122682	0,0543533	0,8801755	0,0134928	0,0692182	0,1040205	0,1298614	0,0297615	0,0717216
800	0,3040162	1,0000000	0,0910684	0,0451200	1,0000000	0,9552870	0,1210185	0,9936820	0,0767911	0,0472324	0,0855813	0,1991765	0,0619474	0,0040182	0,9791741	0,1700866	0,4477835	0,9727760	0,5678567	0,1209664	0,5247354	0,1022221	0,0230037	0,3886110	0,9998674	0,8535603	0,4200323	0,8714625	0,2144499	0,1109946	0,5546292	0,5667399	0,0260548	0,0757293	0,0234260	0,0074863	0,0501589	0,1692060	0,7941669	0,2737490	0,7332291	0,2013104	0,0000640	0,0432511	0,0622382	0,9667366	0,1450481	0,6730054	0,9275329	0,9289241	0,5238497	0,0210429	0,0104011	0,0240912	0,0205048	0,0122682	0,0543467	0,8865655	0,0135767	0,0727146	0,1097338	0,1298647	0,0297615	0,0717166
820	0,3064428	1,0000000	0,0910684	0,0451200	1,0000000	0,9549794	0,1217821	0,9956514	0,0767750	0,0472324	0,0855813	0,1699691	0,0628602	0,0040182	0,9835700	0,1667459	0,4469950	0,9728204	0,5679129	0,1209664	0,5192449	0,0864962	0,0230037	0,3818568	0,9998674	0,8583787	0,3797046	0,8724229	0,1988675	0,1093189	0,5100496	0,5667399	0,0277538	0,0653306	0,0234261	0,0074997	0,0502058	0,1733555	0,7937913	0,2855396	0,7332165	0,2120660	0,0000688	0,0432749	0,0622550	0,9667311	0,1454853	0,6833713	0,9275274	0,9289107	0,5551633	0,0210581	0,0106965	0,0258502	0,0205055	0,0122682	0,0543394	0,8910685	0,0136499	0,0753516	0,1145434	0,1298677	0,0297615	0,0717115
840	0,3081337	1,0000000	0,0910684	0,0451200	1,0000000	0,9544757	0,1222867	0,9970188	0,0767616	0,0472324	0,0855813	0,1447036	0,0635493	0,0040182	0,9869644	0,1645807	0,4465275	0,9729589	0,5680212	0,1209664	0,5143966	0,0711618	0,0230037	0,3768059	0,9998674	0,8605199	0,3369180	0,8734394	0,1839432	0,1081753	0,4607413	0,5667398	0,0292288	0,0579128	0,0234262	0,0075090	0,0502461	0,1764278	0,7935708	0,2943053	0,7331920	0,2211917	0,0000729	0,0432922	0,0622684	0,9667212	0,1459742	0,6904406	0,9275159	0,9288874	0,5802671	0,0210714	0,0109254	0,0272780	0,0205060	0,0122682	0,0543319	0,8942110	0,0137115	0,0772968	0,1184500	0,1298703	0,0297615	0,0717065
860	0,3093055	1,0000000	0,0910684	0,0451200	1,0000000	0,9536603	0,1226185	0,9979633	0,0767508	0,0472324	0,0855814	0,1232645	0,0640668	0,0040182	0,9895102	0,1631562	0,4462905	0,9731096	0,5681189	0,1209664	0,5102963	0,0573993	0,0230037	0,3730480	0,9998674	0,8606859	0,2948396	0,8743933	0,1702627	0,1074001	0,4123075	0,5667397	0,0304811	0,0526457	0,0234262	0,0075153	0,0502798	0,1786696	0,7934415	0,3006576	0,7331490	0,2287731	0,0000764	0,0433037	0,0622790	0,9667041	0,1464435	0,6952336	0,9274954	0,9288483	0,6001500	0,0210828	0,0110991	0,0284181	0,0205064	0,0122682	0,0543244	0,8963880	0,0137617	0,0787056	0,1215324	0,1298725	0,0297616	0,0717019
880	0,3101137	1,0000000	0,0910684	0,0451200	1,0000000	0,9523615	0,1228358	0,9986129	0,0767422	0,0472324	0,0855814	0,1053774	0,0644535	0,0040182	0,9913775	0,1621976	0,4461981	0,9732352	0,5681831	0,1209664	0,5069445	0,0457911	0,0230037	0,3702643	0,9998674	0,8595325	0,2560135	0,8751995	0,1581670	0,1068772	0,3689718	0,5667396	0,0315246	0,0489186	0,0234263	0,0075196	0,0503073	0,1802849	0,7933655	0,3051688	0,7330770	0,2349606	0,0000792	0,0433103	0,0622871	0,9666758	0,1468593	0,6984682	0,9274606	0,9287838	0,6157463	0,0210922	0,0112286	0,0293165	0,0205066	0,0122682	0,0543173	0,8978874	0,0138016	0,0797102	0,1239074	0,1298743	0,0297616	0,0716978
900	0,3106688	1,0000000	0,0910684	0,0451200	1,0000000	0,9503409	0,1229778	0,9990578	0,0767356	0,0472324	0,0855814	0,0906784	0,0647413	0,0040182	0,9927240	0,1615371	0,4461846	0,9733249	0,5682144	0,1209664	0,5042762	0,0364584	0,0230037	0,3682103	0,9998674	0,8576068	0,2220149	0,8758045	0,1477857	0,1065255	0,3328326	0,5667393	0,0323803	0,0462880	0,0234263	0,0075224	0,0503292	0,1814361	0,7933204	0,3083209	0,7329594	0,2399351	0,0000815	0,0433132	0,0622932	0,9666299	0,1472101	0,7006426	0,9274036	0,9286796	0,6278847	0,0211000	0,0113236	0,0300164	0,0205067	0,0122682	0,0543107	0,8989152	0,0138328	0,0804172	0,1257015	0,1298757	0,0297616	0,0716941
920	0,3110486	1,0000000	0,0910685	0,0451200	1,0000000	0,9472993	0,1230707	0,9993615	0,0767308	0,0472324	0,0855814	0,0787633	0,0649547	0,0040182	0,9936819	0,1610726	0,4462063	0,9733816	0,5682227	0,1209664	0,5021948	0,0292321	0,0230037	0,3667002	0,9998674	0,8553264	0,1934801	0,8761802	0,1390914	0,1062896	0,3042354	0,5667388	0,0330726	0,0444348	0,0234263	0,0075243	0,0503465	0,1822487	0,7932928	0,3104946	0,7327720	0,2438829	0,0000832	0,0433135	0,0622978	0,9665567	0,1474960	0,7020996	0,9273123	0,9285142	0,6372716	0,0211063	0,0113926	0,0305565	0,0205068	0,0122682	0,0543048	0,8996167	0,0138567	0,0809093	0,1270349	0,1298768	0,0297616	0,0716910
940	0,3113077	1,0000000	0,0910685	0,0451200	1,0000000	0,9429115	0,1231319	0,9995683	0,0767275	0,0472324	0,0855814	0,0692224	0,0651125	0,0040182	0,9943566	0,1607408	0,4462378	0,9734131	0,5682191	0,1209664	0,5005959	0,0238013	0,0230037	0,3655940	0,9998674	0,8529839	0,1703368	0,8763189	0,1319551	0,1061315	0,2824779	0,5667381	0,0336260	0,0431307	0,0234263	0,0075255	0,0503599	0,1828174	0,7932749	0,3119780	0,7324807	0,2469814	0,0000846	0,0433119	0,0623012	0,9664431	0,1477234	0,7030732	0,9271698	0,9282583	0,6444925	0,0211113	0,0114421	0,0309699	0,0205069	0,0122682	0,0542997	0,9000940	0,0138747	0,0812486	0,1280122	0,1298777	0,0297616	0,0716884
960	0,3114839	1,0000000	0,0910685	0,0451200	1,0000000	0,9368930	0,1231731	0,9997086	0,0767258	0,0472324	0,0855814	0,0616652	0,0652288	0,0040182	0,9948281	0,1605014	0,4462667	0,9734277	0,5682117	0,1209664	0,4993819	0,0198160	0,0230037	0,3647871	0,9998675	0,8507654	0,1520774	0,8762289	0,1261939	0,1060256	0,2664100	0,5667370	0,0340640	0,0422139	0,0234264	0,0075262	0,0503702	0,1832128	0,7932615	0,3129826	0,7320420	0,2493903	0,0000856	0,0433094	0,0623036	0,9662718	0,1479011	0,7037224	0,9269543	0,9278744	0,6500231	0,0211152	0,0114774	0,0312844	0,0205069	0,0122682	0,0542955	0,9004179	0,0138881	0,0814809	0,1287204	0,1298784	0,0297616	0,0716864
980	0,3116034	1,0000000	0,0910686	0,0451200	1,0000000	0,9290859	0,1232020	0,9998037	0,0767257	0,0472324	0,0855815	0,0557363	0,0653142	0,0040182	0,9951557	0,1603279	0,4462885	0,9734325	0,5682048	0,1209664	0,4984680	0,0169467	0,0230037	0,3642015	0,9998675	0,8487744	0,1379896	0,8759314	0,1216053	0,1059548	0,2548122	0,5667354	0,0344077	0,0415695	0,0234264	0,0075267	0,0503780	0,1834861	0,7932497	0,3136600	0,7314055	0,2512479	0,0000864	0,0433066	0,0623054	0,9660227	0,1480379	0,7041549	0,9266395	0,9273193	0,6542441	0,0211183	0,0115023	0,0315223	0,0205069	0,0122682	0,0542922	0,9006375	0,0138981	0,0816392	0,1292293	0,1298789	0,0297616	0,0716848
1000	0,3116842	1,0000000	0,0910687	0,0451200	1,0000000	0,9195263	0,1232238	0,9998679	0,0767271	0,0472324	0,0855815	0,0511240	0,0653769	0,0040182	0,9953826	0,1602022	0,4463026	0,9734323	0,5682002	0,1209664	0,4977846	0,0149122	0,0230037	0,3637799	0,9998675	0,8470550	0,1273158	0,8754583	0,1179909	0,1059073	0,2465890	0,5667331	0,0346755	0,0411169	0,0234264	0,0075271	0,0503838	0,1836745	0,7932372	0,3141176	0,7305194	0,2526713	0,0000870	0,0433041	0,0623067	0,9656747	0,1481423	0,7044433	0,9261978	0,9265495	0,6574565	0,0211208	0,0115200	0,0317016	0,0205070	0,0122682	0,0542897	0,9007868	0,0139054	0,0817469	0,1295927	0,1298792	0,0297616	0,0716838
1020	0,3117388	1,0000000	0,0910688	0,0451200	1,0000000	0,9084617	0,1232421	0,9999113	0,0767303	0,0472324	0,0855815	0,0475621	0,0654228	0,0040182	0,9955394	0,1601112	0,4463107	0,9734300	0,5681980	0,1209664	0,4972761	0,0134871	0,0230037	0,3634798	0,9998675	0,8456124	0,1193477	0,8748491	0,1151692	0,1058755	0,2408401	0,5667299	0,0348831	0,0407992	0,0234264	0,0075274	0,0503882	0,1838046	0,7932224	0,3144301	0,7293400	0,2537570	0,0000875	0,0433022	0,0623076	0,9652093	0,1482215	0,7046365	0,9256040	0,9255283	0,6598967	0,0211226	0,0115325	0,0318365	0,0205070	0,0122682	0,0542882	0,9008892	0,0139108	0,0818208	0,1298519	0,1298795	0,0297616	0,0716832
1040	0,3117756	1,0000000	0,0910689	0,0451200	1,0000000	0,8963076	0,1232592	0,9999405	0,0767353	0,0472324	0,0855815	0,0448291	0,0654563	0,0040182	0,9956475	0,1600458	0,4463146	0,9734275	0,5681973	0,1209664	0,4968993	0,0124986	0,0230037	0,3632701	0,9998675	0,8444287	0,1134710	0,8741472	0,1129825	0,1058542	0,2368659	0,5667258	0,0350437	0,0405766	0,0234264	0,0075276	0,0503914	0,1838951	0,7932043	0,3146495	0,7278399	0,2545832	0,0000878	0,0433014	0,0623083	0,9646135	0,1482814	0,7047673	0,9248396	0,9242330	0,6617482	0,0211241	0,0115414	0,0319380	0,0205070	0,0122682	0,0542876	0,9009607	0,0139147	0,0818723	0,1300376	0,1298797	0,0297616	0,0716832
1060	0,3118004	1,0000000	0,0910690	0,0451200	1,0000000	0,8835662	0,1232765	0,9999601	0,0767423	0,0472324	0,0855815	0,0427437	0,0654808	0,0040182	0,9957222	0,1599991	0,4463159	0,9734254	0,5681975	0,1209664	0,4966211	0,0118180	0,0230037	0,3631276	0,9998676	0,8434740	0,1091797	0,8733961	0,1112978	0,1058398	0,2341432	0,5667207	0,0351679	0,0404213	0,0234264	0,0075279	0,0503939	0,1839594	0,7931823	0,3148110	0,7260148	0,2552127	0,0000881	0,0433020	0,0623088	0,9638828	0,1483270	0,7048580	0,9238969	0,9226606	0,6631533	0,0211252	0,0115480	0,0320148	0,0205070	0,0122682	0,0542880	0,9010124	0,0139177	0,0819094	0,1301726	0,1298799	0,0297616	0,0716837
1080	0,3118170	1,0000000	0,0910692	0,0451200	1,0000000	0,8707402	0,1232948	0,9999733	0,0767513	0,0472324	0,0855815	0,0411604	0,0654985	0,0040182	0,9957738	0,1599659	0,4463159	0,9734239	0,5681981	0,1209664	0,4964163	0,0113523	0,0230037	0,3630352	0,9998676	0,8427146	0,1060716	0,8726358	0,1100059	0,1058302	0,2322916	0,5667145	0,0352644	0,0403136	0,0234264	0,0075282	0,0503957	0,1840066	0,7931560	0,3149389	0,7238865	0,2556950	0,0000882	0,0433043	0,0623092	0,9630227	0,1483620	0,7049231	0,9227809	0,9208297	0,6642213	0,0211261	0,0115529	0,0320735	0,0205070	0,0122682	0,0542894	0,9010519	0,0139200	0,0819377	0,1302735	0,1298800	0,0297616	0,0716848
1100	0,3118281	1,0000000	0,0910694	0,0451200	1,0000000	0,8582668	0,1233144	0,9999821	0,0767622	0,0472324	0,0855815	0,0399634	0,0655115	0,0040182	0,9958094	0,1599426	0,4463154	0,9734230	0,5681985	0,1209664	0,4962660	0,0110349	0,0230037	0,3629802	0,9998677	0,8421173	0,1038354	0,8718994	0,1090192	0,1058237	0,2310398	0,5667074	0,0353403	0,0402399	0,0234264	0,0075285	0,0503972	0,1840432	0,7931254	0,3150492	0,7215001	0,2560690	0,0000884	0,0433085	0,0623095	0,9620483	0,1483896	0,7049727	0,9215091	0,9187785	0,6650359	0,0211268	0,0115569	0,0321192	0,0205070	0,0122682	0,0542919	0,9010845	0,0139218	0,0819610	0,1303520	0,1298801	0,0297616	0,0716864

0	0,3118506	1,0000000	0,0910898	0,0451200	1,0000000	0,7691209	0,1236421	1,0000000	0,0770246	0,0472324	0,0855282	0,0364211	0,0655454	0,0040182	0,9958900	0,1598906	0,4463134	0,9734224	0,5681990	0,1209664	0,4958708	0,0103635	0,0230037	0,3633211	0,9998667	0,8401464	0,0983368	0,8676025	0,1059392	0,1058099	0,2285055	0,5665691	0,0361082	0,0403377	0,0234271	0,0075405	0,0504120	0,1845205	0,7925559	0,3170260	0,6876572	0,2592631	0,0000904	0,0437331	0,0623137	0,9472793	0,1486545	0,7055529	0,9010805	0,8901755	0,6687414	0,0211416	0,0116065	0,0325515	0,0205074	0,0122693	0,0544682	0,9016707	0,0139532	0,0823182	0,1312517	0,1298812	0,0297622	0,0717779
20	0,3119003	0,9753084	0,0836166	0,0451200	0,9323577	0,7687323	0,1237668	1,0000000	0,0736429	0,0472324	0,0855348	0,0364216	0,0655454	0,0040182	0,9875116	0,1602338	0,4463134	0,8793467	0,5461237	0,1209664	0,5319285	0,0103634	0,0205479	0,3634380	0,9998673	0,8400447	0,0983444	0,8675180	0,1060084	0,1675706	0,2394322	0,5665690	0,0612095	0,0403286	0,0234269	0,0485294	0,0504110	0,1844971	0,8171063	0,3169613	0,6874853	0,2590795	0,0378218	0,0436670	0,0623133	0,9472338	0,1955358	0,7322427	0,9009542	0,9046430	0,6687202	0,0211392	0,0116064	0,0325164	0,0205072	0,0122690	0,0544235	0,9056811	0,0573381	0,0823157	0,1312478	0,1840002	0,0297621	0,0824117
40	0,3124115	0,9282816	0,0725577	0,0451200	0,7959633	0,7658696	0,1250465	1,0000000	0,0667771	0,0472324	0,0855406	0,0364671	0,0655454	0,0040182	0,9712752	0,1636177	0,4463134	0,7449986	0,5034809	0,1209664	0,6010651	0,0103625	0,0161008	0,3647458	0,9998672	0,8389408	0,0984231	0,8666801	0,1067679	0,2783698	0,2607989	0,5665720	0,1161430	0,0403113	0,0234267	0,1032659	0,0504047	0,1843325	0,8572148	0,3167308	0,6865561	0,2575833	0,1118257	0,0430556	0,0623102	0,9471820	0,2864988	0,7783094	0,9002003	0,9293503	0,6687740	0,0211329	0,0116145	0,0322266	0,0205057	0,0122688	0,0539786	0,9115151	0,1409351	0,0823581	0,1313459	0,2930649	0,0297619	0,0998480
60	0,3138771	0,8807782	0,0669505	0,0451200	0,6494498	0,7577555	0,1286802	1,0000000	0,0595228	0,0472324	0,0855457	0,0367990	0,0655454	0,0040182	0,9545460	0,1728220	0,4463134	0,6447145	0,4620623	0,1209664	0,6719105	0,0103605	0,0118295	0,3688617	0,9998659	0,8353362	0,0986369	0,8643803	0,1091026	0,3836254	0,2832147	0,5665817	0,1806341	0,0403577	0,0234266	0,1416109	0,0503891	0,1841154	0,8905347	0,3175820	0,6834469	0,2535419	0,1892768	0,0414365	0,0623030	0,9470493	0,3808017	0,8204363	0,8974239	0,9513314	0,6693501	0,0211195	0,0116686	0,0314503	0,0205027	0,0122686	0,0527867	0,9149709	0,2265745	0,0827120	0,1320591	0,4101602	0,0297618	0,1145238
80	0,3164637	0,8406360	0,0703800	0,0451200	0,5179747	0,7435797	0,1350949	1,0000000	0,0534209	0,0472324	0,0855502	0,0379863	0,0655454	0,0040182	0,9400113	0,1878185	0,4463134	0,5810995	0,4306294	0,1209664	0,7335636	0,0103576	0,0083782	0,3768212	0,9998631	0,8278236	0,0989910	0,8606754	0,1134977	0,4676747	0,3030734	0,5665995	0,2439019	0,0406856	0,0234264	0,1646907	0,0503662	0,1843054	0,9126431	0,3224507	0,6762299	0,2469637	0,2573178	0,0388622	0,0622935	0,9466870	0,4631632	0,8534120	0,8901436	0,9675438	0,6713046	0,0211001	0,0118383	0,0301882	0,0204992	0,0122685	0,0508602	0,9153200	0,3000710	0,0838773	0,1344299	0,5151934	0,0297616	0,1246124
100	0,3200237	0,8094717	0,0832503	0,0451200	0,4097986	0,7246732	0,1441586	1,0000000	0,0491846	0,0472324	0,0855541	0,0409234	0,0655454	0,0040182	0,9281405	0,2061815	0,4463134	0,5433906	0,4104406	0,1209664	0,7839166	0,0103555	0,0058010	0,3887135	0,9998595	0,8155861	0,0994522	0,8563583	0,1198138	0,5296597	0,3193791	0,5666243	0,3008222	0,0416416	0,0234263	0,1777993	0,0503424	0,1854888	0,9251664	0,3345176	0,6625962	0,2388756	0,3124009	0,0357190	0,0622852	0,9459132	0,5297983	0,8781705	0,8744175	0,9783493	0,6754565	0,0210775	0,0122065	0,0286179	0,0204962	0,0122684	0,0484757	0,9132141	0,3580960	0,0863946	0,1398362	0,6015878	0,0297615	0,1308092
120	0,3242329	0,7864360	0,1033172	0,0451200	0,3252342	0,7034175	0,1557816	1,0000000	0,0471108	0,0472324	0,0855575	0,0466436	0,0655454	0,0040182	0,9184590	0,2247911	0,4463134	0,5217694	0,3993932	0,1209664	0,8239384	0,0103570	0,0039584	0,4038044	0,9998569	0,7988671	0,0999885	0,8524512	0,1273881	0,5734081	0,3322374	0,5666534	0,3495041	0,0436751	0,0234262	0,1850573	0,0503263	0,1881372	0,9311103	0,3558735	0,6403744	0,2308054	0,3549804	0,0324584	0,0622823	0,9445433	0,5816555	0,8969889	0,8456752	0,9850037	0,6821533	0,0210548	0,0128580	0,0269889	0,0204941	0,0122684	0,0459995	0,9098459	0,4017696	0,0906921	0,1497759	0,6691127	0,0297614	0,1343296
140	0,3287224	0,7699388	0,1271703	0,0451200	0,2613219	0,6821135	0,1705082	1,0000000	0,0472881	0,0472324	0,0855605	0,0559195	0,0655454	0,0040182	0,9102350	0,2412374	0,4463134	0,5095884	0,3945481	0,1209664	0,8552983	0,0103677	0,0026762	0,4209065	0,9998578	0,7791403	0,1006041	0,8496499	0,1353502	0,6034718	0,3421609	0,5666826	0,3898153	0,0473637	0,0234261	0,1890307	0,0503295	0,1925480	0,9331460	0,3871583	0,6085263	0,2245492	0,3869579	0,0294559	0,0622897	0,9422536	0,6212740	0,9118766	0,8016556	0,9887919	0,6911972	0,0210339	0,0138912	0,0255635	0,0204930	0,0122683	0,0437738	0,9065821	0,4336623	0,0970988	0,1658026	0,7201438	0,0297613	0,1362449
160	0,3331661	0,7583788	0,1520038	0,0451200	0,2141592	0,6624645	0,1897853	1,0000000	0,0496784	0,0472324	0,0855631	0,0688629	0,0655454	0,0040182	0,9028679	0,2543117	0,4463134	0,5027918	0,3933211	0,1209664	0,8796031	0,0103995	0,0018022	0,4387704	0,9998639	0,7587235	0,1013761	0,8480841	0,1429499	0,6237804	0,3497694	0,5667079	0,4225255	0,0535531	0,0234260	0,1911992	0,0503709	0,1989491	0,9331496	0,4279802	0,5680299	0,2223114	0,4105188	0,0269911	0,0623150	0,9378349	0,6514337	0,9242730	0,7449532	0,9907642	0,7020406	0,0210169	0,0154622	0,0246021	0,0204932	0,0122683	0,0420753	0,9046845	0,4564905	0,1060182	0,1896431	0,7578039	0,0297612	0,1373407
180	0,3373219	0,7504047	0,1762484	0,0451200	0,1799702	0,6455459	0,2155292	1,0000000	0,0541271	0,0472324	0,0855654	0,0848303	0,0655454	0,0040182	0,8960607	0,2638353	0,4463134	0,4990197	0,3938565	0,1209664	0,8982348	0,0104761	0,0012222	0,4563478	0,9998748	0,7400100	0,1024982	0,8474588	0,1497397	0,6373460	0,3556865	0,5667256	0,4488545	0,0636386	0,0234259	0,1923919	0,0504894	0,2076426	0,9322605	0,4771507	0,5218164	0,2271303	0,4276567	0,0252956	0,0623725	0,9271360	0,6746549	0,9351293	0,6818512	0,9916776	0,7139944	0,0210061	0,0178670	0,0243675	0,0204951	0,0122683	0,0411220	0,9050175	0,4726327	0,1181443	0,2231021	0,7851110	0,0297611	0,1381565
200	0,3410393	0,7449681	0,1992847	0,0451200	0,1555241	0,6319386	0,2489424	1,0000000	0,0603512	0,0472324	0,0855674	0,1026711	0,0655454	0,0040182	0,8898018	0,2702564	0,4463134	0,4969327	0,3950056	0,1209664	0,9123522	0,0106390	0,0008600	0,4729009	0,9998886	0,7247770	0,1043199	0,8473448	0,1555933	0,6463421	0,3605473	0,5667327	0,4703150	0,0798030	0,0234260	0,1930748	0,0507717	0,2190294	0,9310939	0,5320334	0,4737352	0,2431809	0,4400247	0,0246352	0,0624912	0,9015884	0,6930533	0,9449898	0,6190150	0,9920237	0,7263254	0,0210078	0,0216381	0,0251210	0,0205002	0,0122683	0,0411045	0,9078468	0,4840438	0,1344937	0,2668725	0,8046477	0,0297611	0,1390723
