"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI

0	1,0000000	0,3710371	0,0043719	0,4192602	0,9999952	0,9422551	0,9248250	0,3976197	0,4055967	0,6303153	0,9497456	0,2792101	0,0055424	0,9999987	0,0030574	0,6473422	0,8379081	0,2765016	0,1097707	0,8814639	0,1418934	0,6130739	0,0741539	0,5072625	0,5674566	0,3242572	0,0188962	0,2619941	0,2701045	0,0378193	0,0209856	0,3807265	0,6215043	0,4367270	0,3087801	0,7702010	0,8636032	0,9797135	0,6949868	0,9669585	0,9984689	0,9219931	0,0148944	0,2944431	0,9893952	0,0739463	0,0329052	0,0869085	0,2504634	0,0546182	0,0820537	0,5054169	0,8862119	0,0393244	0,2368768	0,9684840	0,8271258	0,4593932	0,0783327	0,0644687	0,0153046	0,1184519	0,3894847	0,7734075
20	1,0000000	0,3710371	0,0043719	0,2958341	0,9999956	0,9423073	0,9426622	0,5228885	0,5132277	0,4294527	0,9656391	0,2792101	0,0055424	0,9132047	0,1601094	0,6473422	0,7479956	0,2593710	0,1097739	0,8815954	0,1469495	0,6813237	0,0741529	0,5055969	0,5677264	0,3244056	0,0188962	0,2720520	0,2701848	0,0426751	0,0209857	0,3802340	0,7251572	0,4368593	0,5217636	0,7702015	0,8819883	0,9797431	0,6950813	0,9794359	0,9988944	0,9479847	0,0088519	0,2944420	0,9897395	0,2417571	0,0329052	0,0870847	0,2354772	0,3107021	0,0644180	0,3377510	0,8862125	0,0263605	0,2368756	0,9690002	0,8876815	0,4778146	0,3146708	0,0935864	0,0153050	0,1184519	0,3892874	0,7734079
40	1,0000000	0,3710371	0,0043719	0,2334094	0,9999958	0,9425292	0,9536910	0,5723804	0,5928926	0,3428652	0,9748220	0,2792101	0,0055424	0,8559629	0,2630005	0,6473422	0,6917627	0,2500674	0,1097870	0,8817064	0,2717459	0,7786197	0,0741475	0,4981796	0,5675396	0,3251113	0,0188968	0,2836854	0,2705910	0,1856530	0,0209882	0,3779937	0,7904850	0,4379554	0,6563530	0,7702072	0,8925042	0,9797679	0,6951607	0,9870739	0,9991633	0,9653046	0,0052616	0,2944287	0,9899306	0,5649678	0,0329052	0,0893754	0,2267621	0,4521145	0,0526490	0,2617524	0,8862216	0,0177033	0,2368705	0,9709263	0,9225190	0,4896425	0,4548188	0,1139902	0,0154094	0,1184519	0,3891206	0,7734140
60	1,0000000	0,3710371	0,0043719	0,2133634	0,9999959	0,9428731	0,9605125	0,5918250	0,6628048	0,3147692	0,9800404	0,2792101	0,0055424	0,8175024	0,3306438	0,6473422	0,6573129	0,2471028	0,1098061	0,8817996	0,4665660	0,8422447	0,0741295	0,4866939	0,5651442	0,3263033	0,0189035	0,2951940	0,2713727	0,4192963	0,0210357	0,3747248	0,8300799	0,4414669	0,7417285	0,7702288	0,8985228	0,9797880	0,6952262	0,9917560	0,9993362	0,9768467	0,0031284	0,2943778	0,9900375	0,7668169	0,0329052	0,0969486	0,2216737	0,5302041	0,0447916	0,2272852	0,8862541	0,0119221	0,2368525	0,9735826	0,9427134	0,4972425	0,5385648	0,1282880	0,0172565	0,1184519	0,3889796	0,7734350
80	1,0000000	0,3710371	0,0043718	0,2141798	0,9999960	0,9432518	0,9647349	0,5996913	0,7269115	0,3094870	0,9829219	0,2792101	0,0055424	0,7916611	0,3754742	0,6473422	0,6367599	0,2480396	0,1098261	0,8818774	0,6185468	0,8838538	0,0740940	0,4752975	0,5605614	0,3276690	0,0189339	0,3061282	0,2724536	0,6001517	0,0213087	0,3727927	0,8533628	0,4484291	0,7960871	0,7702738	0,9019703	0,9798035	0,6952792	0,9946280	0,9994481	0,9845385	0,0018609	0,2942727	0,9900979	0,8754775	0,0329052	0,1109210	0,2186746	0,5733260	0,0395411	0,2116258	0,8863156	0,0080614	0,2368144	0,9763390	0,9544783	0,5021305	0,5900931	0,1383069	0,0273416	0,1184519	0,3888606	0,7734739
100	1,0000000	0,3710371	0,0043718	0,2207965	0,9999960	0,9436043	0,9673517	0,6029294	0,7823257	0,3110572	0,9844420	0,2792101	0,0055424	0,7744505	0,4056014	0,6473422	0,6249227	0,2505554	0,1098439	0,8819419	0,7264616	0,9110672	0,0740413	0,4671480	0,5547629	0,3289487	0,0190140	0,3157270	0,2737143	0,7267892	0,0221401	0,3746685	0,8668581	0,4587263	0,8308991	0,7703413	0,9039474	0,9798147	0,6953211	0,9963904	0,9995205	0,9896645	0,0011078	0,2941158	0,9901324	0,9322118	0,0329052	0,1298947	0,2168784	0,5971384	0,0360280	0,2044812	0,8864001	0,0054832	0,2367557	0,9788858	0,9613528	0,5052781	0,6237933	0,1453275	0,0552532	0,1184519	0,3887602	0,7735263
120	1,0000000	0,3710371	0,0043718	0,2267325	0,9999960	0,9439010	0,9689762	0,6042883	0,8267466	0,3138858	0,9851870	0,2792101	0,0055424	0,7630514	0,4262198	0,6473422	0,6184340	0,2530521	0,1098583	0,8819951	0,8016284	0,9288618	0,0739756	0,4633348	0,5486923	0,3300447	0,0191622	0,3235855	0,2750322	0,8137266	0,0238561	0,3814328	0,8747457	0,4713651	0,8534030	0,7704249	0,9050832	0,9798226	0,6953540	0,9974717	0,9995673	0,9930805	0,0006603	0,2939234	0,9901527	0,9616406	0,0329052	0,1513667	0,2157788	0,6102879	0,0336739	0,2011937	0,8864954	0,0037614	0,2366809	0,9810908	0,9653749	0,5073081	0,6477011	0,1502471	0,1050780	0,1184519	0,3886758	0,7735845
140	1,0000000	0,3710371	0,0043718	0,2303827	0,9999961	0,9441345	0,9699866	0,6048817	0,8603547	0,3163594	0,9855068	0,2792101	0,0055424	0,7555215	0,4406075	0,6473422	0,6151370	0,2547798	0,1098693	0,8820389	0,8536607	0,9404931	0,0739030	0,4633879	0,5429587	0,3309914	0,0193786	0,3296769	0,2763040	0,8730378	0,0266019	0,3925068	0,8795208	0,4850847	0,8681425	0,7705154	0,9057373	0,9798277	0,6953798	0,9981350	0,9995974	0,9953569	0,0003944	0,2937164	0,9901648	0,9769527	0,0329052	0,1729937	0,2150877	0,6175492	0,0320937	0,1996579	0,8865899	0,0026114	0,2365969	0,9829165	0,9677272	0,5086200	0,6659599	0,1536945	0,1716629	0,1184519	0,3886049	0,7736415
160	1,0000000	0,3710371	0,0043718	0,2320645	0,9999961	0,9443091	0,9706165	0,6051610	0,8848001	0,3181805	0,9856052	0,2792101	0,0055424	0,7505529	0,4508308	0,6473422	0,6136756	0,2556277	0,1098773	0,8820750	0,8895852	0,9480918	0,0738296	0,4661674	0,5378605	0,3318720	0,0196464	0,3342062	0,2774569	0,9133974	0,0302913	0,4063616	0,8825914	0,4987824	0,8779521	0,7706048	0,9061153	0,9798310	0,6954001	0,9985417	0,9996166	0,9968738	0,0002364	0,2935137	0,9901723	0,9849961	0,0329052	0,1931410	0,2146415	0,6215589	0,0310313	0,1989226	0,8866755	0,0018435	0,2365110	0,9843785	0,9691003	0,5094698	0,6805767	0,1561102	0,2454161	0,1184519	0,3885455	0,7736923
180	1,0000000	0,3710371	0,0043718	0,2325570	0,9999961	0,9444347	0,9710102	0,6053080	0,9021122	0,3194279	0,9855978	0,2792101	0,0055424	0,7472750	0,4582092	0,6473422	0,6132167	0,2558151	0,1098829	0,8821048	0,9143576	0,9530529	0,0737601	0,4704915	0,5334903	0,3327548	0,0199404	0,3374703	0,2784500	0,9408277	0,0346707	0,4213286	0,8847188	0,5116786	0,8845964	0,7706871	0,9063348	0,9798331	0,6954164	0,9987909	0,9996288	0,9978846	0,0001426	0,2933288	0,9901772	0,9892870	0,0329052	0,2109209	0,2143462	0,6237732	0,0303159	0,1985577	0,8867479	0,0013305	0,2364288	0,9855197	0,9698987	0,5100220	0,6925196	0,1578029	0,3178606	0,1184519	0,3884960	0,7737348
200	1,0000000	0,3710371	0,0043718	0,2325133	0,9999961	0,9445220	0,9712569	0,6053951	0,9141446	0,3202515	0,9855471	0,2792101	0,0055424	0,7451119	0,4636037	0,6473422	0,6132639	0,2556438	0,1098867	0,8821294	0,9314292	0,9562898	0,0736976	0,4754231	0,5298287	0,3336674	0,0202364	0,3397682	0,2792698	0,9594595	0,0394198	0,4360681	0,8863024	0,5233158	0,8891772	0,7707588	0,9064633	0,9798344	0,6954297	0,9989435	0,9996364	0,9985581	0,0000868	0,2931691	0,9901805	0,9916260	0,0329052	0,2260188	0,2141469	0,6249959	0,0298336	0,1983681	0,8868058	0,0009880	0,2363543	0,9863925	0,9703604	0,5103822	0,7023071	0,1589891	0,3837206	0,1184519	0,3884547	0,7737685
220	1,0000000	0,3710371	0,0043718	0,2323213	0,9999961	0,9445810	0,9714118	0,6054518	0,9223928	0,3207839	0,9854850	0,2792101	0,0055424	0,7436833	0,4675894	0,6473422	0,6135324	0,2553601	0,1098893	0,8821497	0,9431905	0,9584003	0,0736436	0,4803330	0,5268062	0,3346015	0,0205159	0,3413581	0,2799227	0,9721119	0,0442346	0,4497031	0,8875481	0,5334919	0,8923890	0,7708185	0,9065391	0,9798353	0,6954407	0,9990368	0,9996412	0,9990068	0,0000536	0,2930372	0,9901827	0,9929367	0,0329052	0,2384856	0,2140106	0,6256711	0,0295081	0,1982642	0,8868503	0,0007592	0,2362895	0,9870495	0,9706254	0,5106184	0,7102822	0,1598203	0,4406242	0,1184519	0,3884204	0,7737941
240	1,0000000	0,3710371	0,0043718	0,2321517	0,9999961	0,9446197	0,9715093	0,6054906	0,9279872	0,3211236	0,9854261	0,2792101	0,0055424	0,7427390	0,4705587	0,6473422	0,6138672	0,2551106	0,1098910	0,8821667	0,9512928	0,9597752	0,0735986	0,4848586	0,5243378	0,3355272	0,0207675	0,3424443	0,2804270	0,9807035	0,0488724	0,4617711	0,8885622	0,5421799	0,8946754	0,7708665	0,9065846	0,9798361	0,6954499	0,9990938	0,9996441	0,9993059	0,0000339	0,2929323	0,9901844	0,9936962	0,0329052	0,2485698	0,2139168	0,6260439	0,0292883	0,1982042	0,8868831	0,0006063	0,2362351	0,9875374	0,9707758	0,5107741	0,7167217	0,1604028	0,4881298	0,1184519	0,3883919	0,7738129
260	1,0000000	0,3710371	0,0043718	0,2320485	0,9999961	0,9446444	0,9715708	0,6055175	0,9317494	0,3213385	0,9853763	0,2792101	0,0055424	0,7421140	0,4727845	0,6473422	0,6141908	0,2549522	0,1098921	0,8821808	0,9568747	0,9606704	0,0735621	0,4888303	0,5223393	0,3364092	0,0209858	0,3431795	0,2808062	0,9865382	0,0531666	0,4721132	0,8894021	0,5494615	0,8963247	0,7709038	0,9066123	0,9798367	0,6954578	0,9991286	0,9996459	0,9995051	0,0000222	0,2928514	0,9901857	0,9941531	0,0329052	0,2566024	0,2138521	0,6262498	0,0291398	0,1981682	0,8869067	0,0005043	0,2361906	0,9878957	0,9708600	0,5108775	0,7218714	0,1608109	0,5268564	0,1184519	0,3883682	0,7738262
280	1,0000000	0,3710371	0,0043718	0,2320018	0,9999961	0,9446597	0,9716096	0,6055361	0,9342618	0,3214736	0,9853367	0,2792101	0,0055424	0,7416998	0,4744602	0,6473422	0,6144699	0,2548834	0,1098928	0,8821926	0,9607209	0,9612527	0,0735332	0,4922028	0,5207342	0,3372176	0,0211701	0,3436740	0,2810847	0,9905016	0,0570210	0,4807650	0,8901014	0,5554756	0,8975276	0,7709321	0,9066296	0,9798373	0,6954645	0,9991497	0,9996470	0,9996378	0,0000153	0,2927907	0,9901866	0,9944390	0,0329052	0,2629276	0,2138076	0,6263635	0,0290394	0,1981458	0,8869230	0,0004361	0,2361552	0,9881564	0,9709063	0,5109468	0,7259532	0,1610969	0,5578972	0,1184519	0,3883486	0,7738354
300	1,0000000	0,3710371	0,0043718	0,2319887	0,9999961	0,9446689	0,9716341	0,6055488	0,9359295	0,3215582	0,9853064	0,2792101	0,0055424	0,7414247	0,4757251	0,6473422	0,6146950	0,2548766	0,1098932	0,8822025	0,9633719	0,9616313	0,0735109	0,4950010	0,5194546	0,3379327	0,0213222	0,3440050	0,2812851	0,9931947	0,0603962	0,4878706	0,8906827	0,5603847	0,8984131	0,7709530	0,9066407	0,9798380	0,6954704	0,9991626	0,9996476	0,9997262	0,0000112	0,2927463	0,9901874	0,9946249	0,0329052	0,2678651	0,2137773	0,6264263	0,0289717	0,1981317	0,8869341	0,0003905	0,2361275	0,9883444	0,9709311	0,5109937	0,7291633	0,1612973	0,5824742	0,1184519	0,3883323	0,7738416
320	1,0000000	0,3710371	0,0043718	0,2319904	0,9999961	0,9446741	0,9716496	0,6055573	0,9370309	0,3216110	0,9852839	0,2792101	0,0055424	0,7412417	0,4766809	0,6473422	0,6148683	0,2549004	0,1098935	0,8822107	0,9651996	0,9618772	0,0734938	0,4972842	0,5184421	0,3385463	0,0214458	0,3442260	0,2814264	0,9950253	0,0632934	0,4936234	0,8911635	0,5643537	0,8990697	0,7709681	0,9066481	0,9798386	0,6954754	0,9991704	0,9996479	0,9997851	0,0000087	0,2927146	0,9901880	0,9947500	0,0329052	0,2716940	0,2137568	0,6264610	0,0289259	0,1981228	0,8869414	0,0003601	0,2361062	0,9884789	0,9709439	0,5110259	0,7316712	0,1614378	0,6017577	0,1184519	0,3883187	0,7738456
340	1,0000000	0,3710371	0,0043718	0,2319961	0,9999961	0,9446769	0,9716594	0,6055628	0,9377549	0,3216438	0,9852675	0,2792101	0,0055424	0,7411197	0,4774036	0,6473422	0,6149974	0,2549309	0,1098936	0,8822177	0,9664603	0,9620369	0,0734811	0,4991238	0,5176462	0,3390595	0,0215447	0,3443733	0,2815244	0,9962704	0,0657399	0,4982285	0,8915584	0,5675374	0,8995595	0,7709788	0,9066532	0,9798393	0,6954798	0,9991751	0,9996481	0,9998244	0,0000072	0,2926923	0,9901885	0,9948366	0,0329052	0,2746481	0,2137430	0,6264801	0,0288951	0,1981172	0,8869461	0,0003398	0,2360902	0,9885747	0,9709502	0,5110483	0,7336200	0,1615362	0,6167849	0,1184519	0,3883074	0,7738482
360	1,0000000	0,3710371	0,0043718	0,2320009	0,9999961	0,9446783	0,9716656	0,6055664	0,9382290	0,3216642	0,9852557	0,2792101	0,0055424	0,7410381	0,4779498	0,6473422	0,6150909	0,2549554	0,1098937	0,8822236	0,9673304	0,9621404	0,0734717	0,5005915	0,5170241	0,3394800	0,0216231	0,3444714	0,2815911	0,9971177	0,0677781	0,5018816	0,8918804	0,5700741	0,8999266	0,7709863	0,9066569	0,9798399	0,6954835	0,9991780	0,9996482	0,9998505	0,0000064	0,2926771	0,9901889	0,9948981	0,0329052	0,2769186	0,2137340	0,6264907	0,0288743	0,1981137	0,8869491	0,0003262	0,2360783	0,9886424	0,9709530	0,5110641	0,7351273	0,1616051	0,6284341	0,1184519	0,3882980	0,7738497
380	1,0000000	0,3710371	0,0043718	0,2320038	0,9999961	0,9446788	0,9716695	0,6055685	0,9385383	0,3216768	0,9852473	0,2792101	0,0055424	0,7409835	0,4783627	0,6473422	0,6151570	0,2549697	0,1098937	0,8822285	0,9679311	0,9622076	0,0734648	0,5017531	0,5165402	0,3398193	0,0216847	0,3445368	0,2816358	0,9976947	0,0694570	0,5047581	0,8921411	0,5720840	0,9002026	0,7709914	0,9066596	0,9798405	0,6954868	0,9991797	0,9996483	0,9998680	0,0000059	0,2926668	0,9901893	0,9949426	0,0329052	0,2786583	0,2137281	0,6264966	0,0288604	0,1981116	0,8869508	0,0003172	0,2360695	0,9886899	0,9709540	0,5110755	0,7362888	0,1616535	0,6374282	0,1184519	0,3882902	0,7738507
400	1,0000000	0,3710371	0,0043718	0,2320051	0,9999961	0,9446789	0,9716719	0,6055698	0,9387394	0,3216846	0,9852414	0,2792101	0,0055424	0,7409468	0,4786748	0,6473422	0,6152029	0,2549750	0,1098938	0,8822327	0,9683461	0,9622511	0,0734599	0,5026659	0,5161652	0,3400898	0,0217328	0,3445804	0,2816653	0,9980879	0,0708269	0,5070096	0,8923507	0,5736689	0,9004108	0,7709948	0,9066616	0,9798411	0,6954895	0,9991807	0,9996483	0,9998796	0,0000056	0,2926601	0,9901896	0,9949751	0,0329052	0,2799881	0,2137244	0,6264998	0,0288510	0,1981104	0,8869518	0,0003111	0,2360631	0,9887232	0,9709541	0,5110838	0,7371810	0,1616873	0,6443501	0,1184519	0,3882836	0,7738512
420	1,0000000	0,3710371	0,0043718	0,2320054	0,9999961	0,9446787	0,9716734	0,6055705	0,9388698	0,3216894	0,9852373	0,2792101	0,0055424	0,7409220	0,4789108	0,6473422	0,6152341	0,2549745	0,1098938	0,8822362	0,9686331	0,9622793	0,0734564	0,5033791	0,5158753	0,3403038	0,0217701	0,3446095	0,2816844	0,9983561	0,0719355	0,5087629	0,8925182	0,5749134	0,9005680	0,7709970	0,9066633	0,9798416	0,6954919	0,9991813	0,9996483	0,9998873	0,0000054	0,2926558	0,9901898	0,9949991	0,0329052	0,2810027	0,2137220	0,6265016	0,0288447	0,1981097	0,8869524	0,0003071	0,2360585	0,9887464	0,9709538	0,5110900	0,7378647	0,1617110	0,6496635	0,1184519	0,3882781	0,7738515
440	1,0000000	0,3710371	0,0043718	0,2320054	0,9999961	0,9446785	0,9716744	0,6055709	0,9389541	0,3216923	0,9852345	0,2792101	0,0055424	0,7409052	0,4790892	0,6473422	0,6152549	0,2549716	0,1098938	0,8822392	0,9688316	0,9622975	0,0734539	0,5039333	0,5156516	0,3404719	0,0217989	0,3446290	0,2816965	0,9985392	0,0728265	0,5101226	0,8926513	0,5758870	0,9006870	0,7709984	0,9066646	0,9798421	0,6954940	0,9991817	0,9996483	0,9998924	0,0000053	0,2926531	0,9901900	0,9950171	0,0329052	0,2817757	0,2137206	0,6265025	0,0288405	0,1981093	0,8869527	0,0003044	0,2360552	0,9887625	0,9709535	0,5110948	0,7383874	0,1617277	0,6537337	0,1184519	0,3882735	0,7738516
460	1,0000000	0,3710371	0,0043718	0,2320052	0,9999961	0,9446782	0,9716750	0,6055710	0,9390085	0,3216942	0,9852325	0,2792101	0,0055424	0,7408939	0,4792243	0,6473422	0,6152686	0,2549684	0,1098938	0,8822417	0,9689691	0,9623093	0,0734522	0,5043622	0,5154793	0,3406035	0,0218211	0,3446420	0,2817040	0,9986644	0,0735381	0,5111733	0,8927564	0,5766463	0,9007771	0,7709993	0,9066656	0,9798425	0,6954957	0,9991819	0,9996483	0,9998959	0,0000052	0,2926514	0,9901902	0,9950305	0,0329052	0,2823638	0,2137198	0,6265031	0,0288377	0,1981091	0,8869528	0,0003026	0,2360529	0,9887736	0,9709531	0,5110984	0,7387863	0,1617393	0,6568464	0,1184519	0,3882697	0,7738517
480	1,0000000	0,3710371	0,0043718	0,2320051	0,9999961	0,9446780	0,9716754	0,6055711	0,9390435	0,3216953	0,9852312	0,2792101	0,0055424	0,7408861	0,4793265	0,6473422	0,6152774	0,2549660	0,1098938	0,8822438	0,9690644	0,9623169	0,0734510	0,5046928	0,5153467	0,3407061	0,0218381	0,3446508	0,2817086	0,9987500	0,0741036	0,5119829	0,8928391	0,5772368	0,9008454	0,7709999	0,9066665	0,9798429	0,6954972	0,9991820	0,9996483	0,9998981	0,0000052	0,2926505	0,9901903	0,9950405	0,0329052	0,2828108	0,2137193	0,6265034	0,0288358	0,1981091	0,8869528	0,0003014	0,2360513	0,9887813	0,9709528	0,5111013	0,7390904	0,1617475	0,6592234	0,1184519	0,3882664	0,7738517
500	1,0000000	0,3710371	0,0043718	0,2320050	0,9999961	0,9446778	0,9716756	0,6055711	0,9390660	0,3216960	0,9852302	0,2792101	0,0055424	0,7408808	0,4794040	0,6473422	0,6152829	0,2549648	0,1098938	0,8822456	0,9691306	0,9623218	0,0734502	0,5049470	0,5152447	0,3407858	0,0218511	0,3446567	0,2817113	0,9988087	0,0745509	0,5126052	0,8929039	0,5776949	0,9008972	0,7710002	0,9066672	0,9798432	0,6954985	0,9991821	0,9996483	0,9998997	0,0000051	0,2926499	0,9901904	0,9950481	0,0329052	0,2831504	0,2137191	0,6265035	0,0288346	0,1981091	0,8869528	0,0003006	0,2360502	0,9887865	0,9709526	0,5111035	0,7393218	0,1617532	0,6610365	0,1184519	0,3882637	0,7738517
520	1,0000000	0,3710371	0,0043718	0,2320049	0,9999961	0,9446777	0,9716757	0,6055711	0,9390804	0,3216964	0,9852296	0,2792101	0,0055424	0,7408771	0,4794626	0,6473422	0,6152863	0,2549644	0,1098937	0,8822471	0,9691765	0,9623250	0,0734497	0,5051419	0,5151665	0,3408476	0,0218610	0,3446607	0,2817128	0,9988489	0,0749033	0,5130824	0,8929545	0,5780495	0,9009365	0,7710004	0,9066678	0,9798435	0,6954995	0,9991821	0,9996483	0,9999007	0,0000051	0,2926497	0,9901905	0,9950538	0,0329052	0,2834082	0,2137190	0,6265036	0,0288337	0,1981091	0,8869527	0,0003000	0,2360494	0,9887901	0,9709524	0,5111054	0,7394979	0,1617572	0,6624182	0,1184519	0,3882614	0,7738516
540	1,0000000	0,3710371	0,0043718	0,2320049	0,9999961	0,9446775	0,9716758	0,6055710	0,9390896	0,3216966	0,9852292	0,2792101	0,0055424	0,7408746	0,4795070	0,6473422	0,6152884	0,2549646	0,1098937	0,8822484	0,9692084	0,9623270	0,0734493	0,5052911	0,5151066	0,3408952	0,0218686	0,3446634	0,2817136	0,9988766	0,0751799	0,5134477	0,8929939	0,5783234	0,9009663	0,7710004	0,9066683	0,9798438	0,6955005	0,9991822	0,9996483	0,9999014	0,0000051	0,2926496	0,9901906	0,9950581	0,0329052	0,2836039	0,2137189	0,6265037	0,0288332	0,1981091	0,8869527	0,0002997	0,2360489	0,9887926	0,9709522	0,5111068	0,7396316	0,1617600	0,6634702	0,1184519	0,3882595	0,7738516
560	1,0000000	0,3710371	0,0043718	0,2320049	0,9999961	0,9446774	0,9716758	0,6055710	0,9390954	0,3216968	0,9852289	0,2792101	0,0055424	0,7408728	0,4795407	0,6473422	0,6152895	0,2549649	0,1098937	0,8822494	0,9692307	0,9623283	0,0734491	0,5054051	0,5150607	0,3409318	0,0218744	0,3446652	0,2817140	0,9988957	0,0753964	0,5137270	0,8930244	0,5785346	0,9009889	0,7710005	0,9066688	0,9798440	0,6955012	0,9991822	0,9996483	0,9999018	0,0000051	0,2926495	0,9901907	0,9950614	0,0329052	0,2837522	0,2137189	0,6265037	0,0288328	0,1981092	0,8869526	0,0002994	0,2360485	0,9887942	0,9709521	0,5111081	0,7397333	0,1617620	0,6642707	0,1184519	0,3882578	0,7738516
580	1,0000000	0,3710371	0,0043718	0,4263216	0,9999957	0,9446228	0,9539174	0,4613850	0,9038176	0,6326768	0,9675874	0,2792101	0,0055424	0,8267163	0,3227583	0,6473422	0,7083290	0,2741329	0,1098904	0,8822504	0,9692223	0,9622733	0,0734492	0,5060894	0,5151271	0,3402910	0,0217578	0,3424755	0,2815079	0,9988856	0,0741105	0,5112703	0,7757677	0,5771200	0,7047068	0,7710002	0,8883963	0,9798442	0,6955019	0,9867637	0,9993015	0,9741085	0,0060476	0,2926503	0,9898569	0,9949595	0,0329052	0,2808919	0,2287012	0,3704198	0,0464525	0,3652949	0,8869520	0,0132630	0,2360485	0,9887741	0,9162153	0,4928523	0,5549990	0,1326456	0,6570269	0,1184519	0,3882565	0,7738512
600	1,0000000	0,3710371	0,0043718	0,4735791	0,9999955	0,9443890	0,9429358	0,3998697	0,8175591	0,7735738	0,9580040	0,2792101	0,0055424	0,8828212	0,2180615	0,6473422	0,7658438	0,2834777	0,1098770	0,8822513	0,9690785	0,9620378	0,0734534	0,5074084	0,5158913	0,3376352	0,0212967	0,3342081	0,2805819	0,9987419	0,0679418	0,4981770	0,7022275	0,5693704	0,5743817	0,7709944	0,8779589	0,9798447	0,6955030	0,9791529	0,9990622	0,9569026	0,0096378	0,2926639	0,9896740	0,9944012	0,0329052	0,2668725	0,2374143	0,2290074	0,0582111	0,4410855	0,8869425	0,0219200	0,2360530	0,9886168	0,8831648	0,4811580	0,4259033	0,1122428	0,6140628	0,1184519	0,3882553	0,7738449
620	1,0000000	0,3710371	0,0043718	0,4593288	0,9999954	0,9440261	0,9361384	0,3844134	0,6971307	0,7856253	0,9530550	0,2792101	0,0055424	0,9195244	0,1473418	0,6473422	0,8002924	0,2854418	0,1098569	0,8822528	0,9686359	0,9616780	0,0734699	0,5072439	0,5179146	0,3340644	0,0206954	0,3230869	0,2790974	0,9982948	0,0587934	0,4754859	0,6577219	0,5550367	0,4853128	0,7709718	0,8719972	0,9798460	0,6955055	0,9744758	0,9988865	0,9454107	0,0117710	0,2927170	0,9895739	0,9931425	0,0329052	0,2425031	0,2425030	0,1509179	0,0660628	0,4754903	0,8869086	0,0277010	0,2360713	0,9881095	0,8623841	0,4736669	0,3261010	0,0979457	0,5263304	0,1184519	0,3882543	0,7738228
640	1,0000000	0,3710371	0,0043718	0,4375384	0,9999953	0,9436289	0,9319220	0,3887393	0,5905646	0,7252926	0,9506079	0,2792101	0,0055424	0,9436450	0,0994761	0,6473422	0,8201904	0,2835559	0,1098360	0,8822550	0,9675465	0,9612906	0,0735048	0,5053384	0,5213685	0,3307838	0,0201526	0,3124229	0,2774260	0,9971667	0,0496436	0,4500114	0,6317378	0,5367216	0,4244976	0,7709246	0,8685925	0,9798488	0,6955103	0,9715958	0,9987562	0,9377241	0,0130385	0,2928270	0,9895190	0,9908940	0,0329052	0,2130515	0,2455049	0,1077960	0,0713115	0,4911764	0,8868441	0,0315616	0,2361107	0,9870352	0,8490804	0,4688684	0,2485321	0,0879273	0,4127888	0,1184519	0,3882533	0,7737819
660	1,0000000	0,3710371	0,0043718	0,4231361	0,9999953	0,9432641	0,9292979	0,3949582	0,5145875	0,6614404	0,9494723	0,2792101	0,0055424	0,9596914	0,0671934	0,6473422	0,8311693	0,2805471	0,1098175	0,8822582	0,9649707	0,9609401	0,0735584	0,5028785	0,5260738	0,3282697	0,0197374	0,3036585	0,2758363	0,9944079	0,0419972	0,4276107	0,6173459	0,5174782	0,3836275	0,7708537	0,8666486	0,9798530	0,6955172	0,9698199	0,9986613	0,9325743	0,0137917	0,2929910	0,9894890	0,9871781	0,0329052	0,1836966	0,2473056	0,0839836	0,0748260	0,4984014	0,8867558	0,0341398	0,2361719	0,9853090	0,8405534	0,4657948	0,1909532	0,0809070	0,3035891	0,1184519	0,3882523	0,7737270
680	1,0000000	0,3710371	0,0043718	0,4170192	0,9999953	0,9429624	0,9276574	0,3977730	0,4666749	0,6245602	0,9490094	0,2792101	0,0055424	0,9706515	0,0455479	0,6473422	0,8368449	0,2779450	0,1098028	0,8822622	0,9588444	0,9606544	0,0736262	0,5009435	0,5316176	0,3265562	0,0194458	0,2970114	0,2744611	0,9875790	0,0361394	0,4106561	0,6101072	0,4996043	0,3566610	0,7707665	0,8655392	0,9798584	0,6955257	0,9687237	0,9985940	0,9291180	0,0142392	0,2931915	0,9894726	0,9812060	0,0329052	0,1578423	0,2484107	0,0708341	0,0771837	0,5017958	0,8866566	0,0358617	0,2362499	0,9830270	0,8351388	0,4638264	0,1505482	0,0759876	0,2159943	0,1184519	0,3882511	0,7736663
