"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
680	0,6745457	0,7370151	0,0251768	0,0527979	0,0464712	0,8050209	0,6642426	0,6558771	0,2533475	0,0619839	0,5357557	0,5509546	0,6709339	0,6661662	0,5315424	0,5831216	0,2301244	0,4139211	0,4333414	0,7051260	0,6302738	0,1816488	0,7474591	0,1885557	0,2554647	0,4718142	0,5949466	0,5560316	0,3545663	0,3004901	0,2222396	0,4749706	0,5605210	0,0999881	0,5591405	0,1423606	0,2542588	0,4417346	0,1871925	0,4157491	0,5609117	0,2945793	0,2530145	0,2218868	0,0497344	0,4377214	0,6228399	0,2092472	0,5717390	0,1905895	0,7354761	0,5437269	0,3385991	0,0581328	0,6736267	0,7471160	0,0564853	0,6268418	0,2991860	0,0177892	0,1609740	0,6159858	0,3385982	0,2897186
700	0,6928655	0,6736202	0,0179059	0,0793468	0,0196718	1,0000000	0,6144808	0,5788716	0,2146068	0,0885473	0,6848546	0,5475953	0,5462458	0,8144154	0,5572081	0,4500182	0,1862556	0,3289162	0,4586445	0,6798409	0,6800740	0,0780912	0,6520100	0,1442105	0,2034464	0,3954657	0,7158470	0,5287952	0,3580719	0,2809868	0,2093967	0,3429936	0,5137623	0,0908027	0,6416466	0,1755783	0,2460394	0,4836304	0,1600650	0,4517201	0,4797702	0,3109920	0,1753271	0,2322710	0,0594790	0,5444875	0,6858348	0,1689397	0,5255738	0,1805944	0,8186338	0,4590738	0,2942323	0,0922070	0,6644455	0,6828632	0,0451044	0,6234905	0,3373844	0,0233171	0,1169593	0,7531703	0,1885069	0,3909585
720	0,8243051	0,7882589	0,0253936	0,0557451	0,0151566	0,6562761	0,6904912	0,6335138	0,1889728	0,0772695	0,5113954	0,5011841	0,5419262	0,7057611	0,5312843	0,4883895	0,2189247	0,3339465	0,4060292	0,6810788	0,7875972	0,0902156	0,5436794	0,1264762	0,2014213	0,4693491	0,7023003	0,5792294	0,3307477	0,2629149	0,2343341	0,4688080	0,4631610	0,0959562	0,6332096	0,1465623	0,3101206	0,4050062	0,1661387	0,2761512	0,5701097	0,4077904	0,1813191	0,2513462	0,0323600	0,4596663	0,5710910	0,1571321	0,6134621	0,2200630	0,7334601	0,3951693	0,2124685	0,0497006	0,6335741	0,6618381	0,0210634	0,5829684	0,3457661	0,0322967	0,0859052	0,5976144	0,2106195	0,2048953
740	0,5365760	0,7232991	0,0045706	0,0272842	0,0113342	0,6800427	0,7345653	0,7504545	0,2133058	0,1171469	0,5574484	0,4934309	0,6022586	0,7160942	0,6206122	0,5057112	0,2497744	0,3460117	0,4240718	0,6722105	0,6686027	0,0852834	0,6511758	0,1160623	0,1525788	0,4727174	0,6888511	0,5548465	0,3697854	0,2499816	0,2303317	0,4211792	0,5665102	0,1079138	0,6545699	0,1615793	0,2998204	0,4523277	0,0460567	0,2703669	0,5946910	0,3749600	0,1512512	0,2664491	0,0341020	0,5275137	0,4989734	0,1426525	0,5673487	0,1592840	0,6331705	0,2673809	0,0987400	0,0807192	0,6481613	0,7894851	0,0107707	0,5652639	0,3539190	0,0215467	0,0579268	0,6934128	0,0937763	0,2307729
760	0,6586421	0,6677310	0,0113127	0,0355476	0,0288183	0,6017175	0,6525293	0,6715895	0,2150400	0,0921231	0,5870242	0,6420986	0,6351805	0,7270677	0,6853604	0,5641881	0,3124149	0,2950536	0,4416392	0,7566368	0,4663493	0,1434125	0,5960160	0,1618607	0,1431157	0,4972215	0,6782035	0,6515826	0,3915732	0,2754930	0,1721922	0,4400475	0,5154429	0,1043310	0,6101804	0,2488486	0,3569681	0,4147376	0,0380088	0,3700840	0,5359577	0,4351102	0,0716711	0,3080857	0,0403729	0,4464454	0,3529831	0,0973183	0,5542864	0,1312330	0,6238893	0,1340817	0,0669373	0,0464152	0,6263452	0,6837583	0,0077626	0,4032105	0,3152073	0,0186735	0,0550210	0,5264452	0,0800607	0,1727040
780	0,6935681	0,7869717	0,0054913	0,0180149	0,0059309	0,8125437	0,7024562	0,6391982	0,2912826	0,0793031	0,5014192	0,5954414	0,4896189	0,5920582	0,5529588	0,5629539	0,2733575	0,2531698	0,4986915	0,6645364	0,6486055	0,1429174	0,6094529	0,0629814	0,1610887	0,3817275	0,6714699	0,5457976	0,3703420	0,3079309	0,2007518	0,5308201	0,4948450	0,0844214	0,7344727	0,2298588	0,3826362	0,4588462	0,0321378	0,3665116	0,4881776	0,3195793	0,0920441	0,2165125	0,0334652	0,4931840	0,2491822	0,0741656	0,5670205	0,0921058	0,6099877	0,1012667	0,0651511	0,0567098	0,4363346	0,6367416	0,0119890	0,3869442	0,3836721	0,0182290	0,0461505	0,6008210	0,0242499	0,1311932
800	0,8078954	0,8053683	0,0328498	0,0262555	0,0107993	0,8439763	0,6465494	0,5849111	0,1942764	0,1101084	0,5016912	0,5444220	0,5478052	0,8389009	0,5347721	0,5122807	0,1651567	0,1968782	0,4734644	0,7193052	0,5494372	0,0799123	0,5932711	0,1534482	0,1614803	0,5301744	0,5862703	0,4906257	0,3319010	0,2439445	0,2138746	0,4794330	0,2633243	0,0619870	0,6923805	0,1967342	0,2645946	0,4473239	0,0209047	0,2994778	0,4357470	0,3192773	0,0544814	0,2480274	0,0582118	0,4505650	0,2347978	0,0679930	0,5905746	0,0676531	0,6238470	0,0361281	0,0839250	0,0815220	0,3850671	0,6622264	0,0089570	0,3102426	0,3029736	0,0469863	0,0304843	0,6601352	0,0274654	0,0753163
820	0,6550304	0,7515615	0,0162667	0,0309471	0,0057119	0,7146455	0,7104733	0,5846979	0,1589438	0,1089579	0,5531847	0,6208734	0,5747415	0,7500706	0,6068457	0,5162504	0,1743743	0,1774596	0,4092605	0,7101302	0,6031814	0,1347304	0,6954121	0,1046463	0,1588729	0,3904246	0,5750532	0,5476592	0,2794310	0,2777979	0,2025447	0,4112683	0,3170751	0,0472933	0,6809510	0,2368199	0,3731900	0,4326632	0,0185277	0,3571168	0,4542512	0,4025144	0,1050826	0,1929007	0,0207836	0,4678570	0,1729809	0,0513105	0,6496610	0,0670712	0,4347284	0,0208835	0,1033607	0,0487659	0,3271338	0,5689024	0,0077389	0,2604695	0,4073745	0,0236486	0,0367724	0,5866422	0,0191077	0,1029460
840	0,7924727	0,7057000	0,0270945	0,0544039	0,0132893	0,6214034	0,7554703	0,6786897	0,2012583	0,1067133	0,4753866	0,5171182	0,5634786	0,7731046	0,5198474	0,5339553	0,2607572	0,3175050	0,4262312	0,7394042	0,5746098	0,0813937	0,6115762	0,0813631	0,1334948	0,4395318	0,6537204	0,4209068	0,4381140	0,2609436	0,1698533	0,4528323	0,2839264	0,0448507	0,6342819	0,2874857	0,3322647	0,4276415	0,0028443	0,3229461	0,4949905	0,3178366	0,0885438	0,3380064	0,0321761	0,4841939	0,1107881	0,0426686	0,5713801	0,0642235	0,3474720	0,0262018	0,0432280	0,0470662	0,2603997	0,5305580	0,0041568	0,2445381	0,3988754	0,0499609	0,0096652	0,6375288	0,0255794	0,0462909
860	0,6707021	0,7024062	0,0196832	0,0718789	0,0214457	0,7313315	0,6311188	0,6404181	0,1589353	0,0820681	0,6083669	0,5455589	0,6690631	0,8172575	0,4954670	0,5221188	0,2027364	0,3919063	0,4549878	0,5507218	0,6119744	0,0898257	0,6696723	0,1545440	0,1102391	0,5409516	0,7007804	0,5132373	0,3795836	0,3007359	0,1904332	0,4719369	0,3120286	0,0487794	0,6842270	0,3571068	0,2883934	0,4306108	0,0035302	0,3049204	0,4225390	0,3687551	0,1184236	0,2551874	0,0442326	0,5380782	0,0738318	0,0512325	0,5887715	0,0557763	0,3007145	0,0123767	0,0252248	0,0395368	0,2143693	0,5161046	0,0016203	0,1944998	0,4055721	0,0580824	0,0154064	0,7389485	0,0097804	0,0581796
880	0,6836669	0,7666307	0,0227413	0,1293128	0,0080858	0,6722226	0,5967804	0,6199429	0,1974175	0,1106255	0,5499466	0,5062746	0,7022587	0,6685184	0,6294076	0,4351690	0,2348892	0,3868447	0,4643702	0,6135224	0,6537186	0,1110562	0,6564560	0,1743026	0,1287322	0,4095514	0,5622441	0,4516072	0,4967737	0,2862831	0,1973030	0,5022536	0,2870001	0,0530427	0,5813632	0,2936164	0,4331791	0,2944539	0,0216323	0,2832100	0,5537198	0,3569610	0,0780559	0,3363847	0,0461513	0,3987138	0,0765870	0,0552173	0,6485785	0,0274502	0,4585663	0,0037212	0,0555104	0,0524943	0,1696117	0,6356345	0,0137160	0,1661683	0,4639655	0,0248547	0,0084697	0,8211385	0,0146055	0,0320275
900	0,7159273	0,6309665	0,0164355	0,0562020	0,0118454	0,7071518	0,6392038	0,5788844	0,1892246	0,1034809	0,6300730	0,4804855	0,5963172	0,6489672	0,5330514	0,4663472	0,1681572	0,2821609	0,5310926	0,6053953	0,7188086	0,1438675	0,7362036	0,1251773	0,1338506	0,4187619	0,6594124	0,5281225	0,3889010	0,2858634	0,2124403	0,4520194	0,2290222	0,0669428	0,5698651	0,2622933	0,3884099	0,2957765	0,0095329	0,3700194	0,3509996	0,3921956	0,1027675	0,3207091	0,0719335	0,4443527	0,0683242	0,0205117	0,5398342	0,0451994	0,2578683	0,0024294	0,0615938	0,0456473	0,1266380	0,6492652	0,0089989	0,1547539	0,3090769	0,0391379	0,0024137	0,7466895	0,0109320	0,0270663
920	0,7525775	0,7319743	0,0242617	0,0796272	0,0084032	0,6019480	0,6794410	0,5072167	0,1510233	0,0812766	0,5591557	0,4281997	0,4905882	0,6624568	0,6500394	0,4417955	0,2280705	0,2804117	0,4085005	0,5296628	0,7008585	0,0989765	0,6269121	0,1522865	0,1614304	0,3890330	0,6045490	0,4301697	0,4400490	0,2999270	0,2542788	0,5026559	0,2994932	0,0775659	0,5652342	0,3127684	0,2871273	0,3129405	0,0065707	0,2994533	0,4557213	0,3524207	0,0630821	0,2750799	0,0689251	0,3218044	0,0881108	0,0349963	0,6380470	0,0352015	0,2234674	0,0062018	0,0547699	0,0710711	0,0697130	0,5402170	0,0096334	0,0743673	0,3837447	0,0521874	0,0091971	0,7122228	0,0042333	0,0145334
940	0,8696561	0,7370044	0,0458712	0,0692533	0,0114076	0,7447505	0,6992258	0,6368881	0,2332115	0,0951710	0,6418851	0,6595769	0,5986368	0,5823825	0,6135753	0,4063795	0,2622520	0,3869232	0,4135168	0,6220924	0,6760990	0,0966203	0,7981103	0,1322447	0,1597044	0,4689507	0,5408172	0,5380881	0,4193442	0,2771287	0,1995534	0,5107609	0,1852694	0,0725761	0,5207753	0,2839769	0,3286615	0,2528646	0,0012917	0,4069218	0,4238769	0,3467149	0,0555554	0,2639766	0,0445972	0,3831215	0,0779543	0,0235946	0,5941350	0,0450137	0,2148714	0,0004227	0,0536641	0,0547579	0,0627821	0,5249337	0,0156483	0,0772502	0,3493380	0,0358083	0,0033381	0,6876058	0,0081961	0,0254595
960	0,7176863	0,7024141	0,0405637	0,0681783	0,0097720	0,5919771	0,7281495	0,6127946	0,1836232	0,1261146	0,5145838	0,5294817	0,5649820	0,8803522	0,6887915	0,4064177	0,2052326	0,3023155	0,3915535	0,6951531	0,6006541	0,0856182	0,6297262	0,1283697	0,1463719	0,4745807	0,6710925	0,4144416	0,3865391	0,2875493	0,2168723	0,4511731	0,2280031	0,0622272	0,5277678	0,2890317	0,3342541	0,3610388	0,0140251	0,3240604	0,4036583	0,3924449	0,0614664	0,2417900	0,0228845	0,4591195	0,0519658	0,0093921	0,5920120	0,0561666	0,1532508	0,0001930	0,0345191	0,0926012	0,0769002	0,5606647	0,0203721	0,0831164	0,4245044	0,0298834	0,0071967	0,6913280	0,0122320	0,0307977
980	0,7437750	0,6449251	0,0358254	0,0867891	0,0073018	0,7742927	0,8660822	0,5753870	0,1563073	0,1277126	0,5636095	0,6017056	0,5143029	0,7282125	0,6283455	0,5240547	0,2060336	0,2781170	0,5184933	0,7463155	0,6127732	0,0885253	0,5513208	0,1055766	0,1911971	0,5120756	0,6265975	0,5392067	0,3780562	0,3076774	0,1972158	0,4639645	0,2069865	0,0744395	0,4900715	0,3314306	0,3232992	0,3416844	0,0042067	0,3843641	0,3738561	0,4327960	0,1257236	0,2041143	0,0444895	0,4026856	0,0679036	0,0168831	0,6172943	0,0525867	0,1251300	0,0130262	0,0537415	0,0637401	0,0560178	0,8608269	0,0085710	0,0916833	0,4411448	0,0343099	0,0036696	0,6642404	0,0106282	0,0318920
1000	0,7415794	0,7387680	0,0299617	0,0549809	0,0169380	0,5971427	0,7379584	0,6498110	0,2097908	0,1115115	0,6046917	0,7489609	0,6077686	0,7875272	0,6217197	0,5250475	0,2057245	0,2507968	0,5140403	0,7681196	0,6514869	0,1064034	0,6439713	0,1210132	0,1379210	0,4194236	0,6951829	0,5476679	0,3333716	0,3430548	0,1442144	0,4517857	0,2312032	0,0690841	0,3354206	0,2296583	0,2810093	0,3617565	0,0149751	0,2939360	0,4522839	0,4223289	0,1344376	0,2806226	0,0433098	0,4921414	0,0266510	0,0409993	0,6034568	0,0355679	0,1022484	0,0158971	0,0244841	0,0626341	0,0397218	0,5142262	0,0235653	0,0610858	0,3345156	0,0144336	0,0105579	0,6560096	0,0066265	0,0219224
1020	0,5955420	0,6052017	0,0226980	0,0493362	0,0361324	0,6819567	0,6590636	0,5867389	0,2257574	0,1365671	0,5548047	0,5174529	0,4340925	0,6874044	0,6460913	0,5631202	0,1992838	0,2374589	0,4086155	0,7191457	0,5871633	0,0947371	0,6257959	0,1444931	0,1724878	0,4847878	0,6948282	0,4579321	0,3347349	0,3327243	0,1923972	0,4854391	0,1751238	0,0487651	0,5507546	0,1813930	0,2836403	0,3462946	0,0071101	0,2201549	0,4545779	0,4413997	0,0532227	0,3307849	0,0555821	0,4132220	0,0424304	0,0394163	0,5365958	0,0536310	0,1250420	0,0194608	0,0642922	0,0352808	0,0287889	0,6649662	0,0095985	0,0395459	0,3593862	0,0173943	0,0017476	0,7918725	0,0051701	0,0249423
1040	0,7019314	0,7561658	0,0209164	0,0735836	0,0041123	0,7777904	0,6526375	0,6246824	0,1955698	0,0879790	0,6008312	0,5408965	0,5092270	0,6599794	0,6832107	0,5736028	0,2098628	0,2906335	0,3933942	0,6836045	0,6599795	0,0910887	0,7883480	0,1209401	0,1877628	0,4580828	0,6034414	0,4726499	0,3215080	0,4047547	0,2038189	0,4582282	0,2410648	0,0705299	0,4269190	0,2016641	0,3796041	0,3393212	0,0098788	0,3740417	0,5771693	0,4157473	0,0570767	0,2796151	0,0609285	0,4478184	0,0466661	0,0569729	0,5483451	0,0270012	0,1755709	0,0139773	0,0685863	0,0466056	0,0691823	0,6775743	0,0059468	0,0840224	0,3256790	0,0508709	0,0025472	0,7611432	0,0036215	0,0300885
1060	0,6518284	0,7204435	0,0178709	0,0515287	0,0147911	0,6467453	0,7073144	0,6321337	0,2072807	0,1429469	0,5395300	0,5307627	0,5146661	0,7266457	0,6160542	0,5482091	0,1689750	0,2849595	0,4298013	0,7863760	0,6100904	0,1191245	0,5929856	0,1368492	0,0951472	0,4675351	0,6629258	0,4953572	0,3627768	0,3556029	0,1774081	0,4225553	0,2214472	0,0436608	0,5168692	0,1926207	0,4876771	0,3250392	0,0217499	0,3724443	0,4647875	0,3604432	0,0767435	0,2482184	0,0524935	0,4961258	0,0216160	0,0436487	0,5369728	0,0352244	0,2084881	0,0065987	0,0400593	0,0579179	0,0449567	0,6251191	0,0041936	0,1039778	0,2812122	0,0115639	0,0015170	0,7537490	0,0136045	0,0537812
1080	0,6930703	0,6829185	0,0219771	0,0411452	0,0048075	0,6902981	0,6901169	0,6588354	0,2467100	0,1523862	0,5744705	0,4587572	0,5037491	0,6596975	0,6163283	0,5757398	0,2433118	0,3133826	0,4315503	0,6260408	0,7081175	0,0985674	0,6007923	0,1031356	0,0922204	0,6804794	0,6463601	0,5659824	0,3484445	0,3039661	0,2443503	0,5389274	0,1609871	0,0679613	0,3617779	0,2099894	0,3091288	0,3143096	0,0110130	0,4044819	0,4672123	0,3569260	0,1174634	0,3039294	0,0404229	0,4095288	0,0341424	0,0197195	0,5631546	0,0699495	0,1783472	0,0017480	0,0725922	0,0338878	0,0316065	0,6124389	0,0049821	0,0961524	0,2674727	0,0242032	0,0008174	0,5556670	0,0202029	0,0284458
1100	0,6039566	0,6577762	0,0434384	0,0399763	0,0087390	0,6867836	0,7511767	0,6805701	0,2397676	0,1141612	0,4760829	0,5998537	0,6927486	0,6270310	0,6333043	0,6399229	0,2242426	0,2401516	0,5032065	0,7610817	0,6707555	0,1405101	0,6424714	0,1759557	0,1320874	0,5165265	0,6076166	0,5219628	0,3463393	0,3109065	0,3299202	0,5455811	0,1530497	0,0341343	0,2967421	0,1990040	0,2977108	0,3824898	0,0220868	0,4326164	0,5659322	0,2871018	0,0836922	0,4225797	0,0359053	0,4445974	0,0176528	0,0190317	0,5361507	0,0372322	0,1267369	0,0053820	0,0893419	0,0314918	0,0106309	0,5614137	0,0032784	0,0255456	0,3894497	0,0075398	0,0049358	0,5974159	0,0083423	0,0240708

0	0,7252039	0,7741278	0,0192305	0,0558802	0,0198927	0,7698740	0,6511346	0,5716191	0,3093675	0,1741267	0,5666355	0,5597986	0,4747886	0,6948901	0,6878478	0,5290358	0,2143908	0,3639541	0,5138048	0,7504552	0,6108733	0,0913841	0,6041894	0,1096868	0,1621123	0,4631833	0,6687339	0,6117238	0,4195243	0,2905058	0,1793346	0,5885865	0,1759942	0,0819695	0,2661232	0,3668476	0,3535393	0,3685235	0,0077539	0,3380722	0,4619931	0,3497003	0,0427362	0,2874723	0,0398615	0,4898989	0,0588434	0,0068449	0,5495987	0,0283011	0,0772924	0,0068366	0,0731331	0,0412787	0,0094820	0,5952629	0,0078120	0,0370821	0,4057545	0,0357103	0,0040691	0,6163993	0,0164378	0,0300707
20	0,5000094	0,3527791	0,0099779	0,0315852	0,0017173	0,7096550	0,6326758	0,5303882	0,1377653	0,0811482	0,6476490	0,5381651	0,6650881	0,6157020	0,5405827	0,5055225	0,2581960	0,4018988	0,4262539	0,7138316	0,6674450	0,0986406	0,6344700	0,2267351	0,1704401	0,5448193	0,5852682	0,5799935	0,3163853	0,3224869	0,2553976	0,4000433	0,2361231	0,0660282	0,5892708	0,4165712	0,3017067	0,4791931	0,3115893	0,3125781	0,4892991	0,4106087	0,1556674	0,2926837	0,0566503	0,6405727	0,0366486	0,0179379	0,5368717	0,1101401	0,1195598	0,0754586	0,0321869	0,0291388	0,0109507	0,7318851	0,0056652	0,0286973	0,3570500	0,0223648	0,0017908	0,7335127	0,2201395	0,0813834
40	0,3700079	0,1887457	0,0409558	0,0357183	0,0111350	0,8028751	0,5710831	0,6539586	0,1166109	0,1294681	0,7028531	0,5139696	0,6166472	0,7721930	0,5765220	0,5154178	0,2149774	0,3032076	0,4987110	0,6024330	0,6611989	0,0867294	0,7182499	0,3498843	0,1963274	0,4556787	0,6446292	0,5962890	0,3286620	0,3177872	0,3491454	0,3904393	0,2772032	0,0951243	0,5308108	0,3538380	0,3238279	0,4658008	0,3541308	0,4718413	0,5157129	0,5234773	0,1164649	0,4245478	0,0593928	0,6199979	0,0491347	0,0180609	0,6343155	0,1485778	0,0587339	0,1554363	0,0436818	0,0294944	0,0405720	0,6463876	0,0052488	0,0386373	0,4115322	0,0350968	0,0018598	0,6914229	0,3149233	0,0826740
60	0,1891432	0,1524532	0,0333183	0,0407990	0,0065247	0,6878052	0,5706746	0,6483799	0,1519773	0,0987810	0,7774937	0,5104097	0,6949658	0,6643793	0,6753613	0,6094074	0,2570926	0,2950809	0,3471295	0,5811953	0,6981552	0,0931300	0,6468276	0,3985849	0,1733732	0,5697251	0,5611679	0,5120066	0,3160349	0,2964598	0,2154875	0,4790016	0,1636900	0,0650397	0,4783428	0,3396336	0,3755565	0,4025537	0,3424911	0,4409383	0,5001455	0,4296188	0,1381820	0,2486132	0,0996589	0,7026009	0,0521350	0,0281893	0,5916857	0,1861085	0,0566170	0,1898144	0,0528276	0,0285550	0,0121407	0,6324161	0,0045813	0,0386861	0,3964238	0,0299359	0,0080383	0,7886314	0,3838611	0,1060920
80	0,1844708	0,0770207	0,0210190	0,0445192	0,0745364	0,6219089	0,4490480	0,7250283	0,1381055	0,0747164	0,7501218	0,6019732	0,5308355	0,6994013	0,5969565	0,6061394	0,1661055	0,3425483	0,3583564	0,6594070	0,7803065	0,0920364	0,6952913	0,3787315	0,2074798	0,5006183	0,6781078	0,5820190	0,3550503	0,3413180	0,1559042	0,4790281	0,2164208	0,0947042	0,4674780	0,4893820	0,4002709	0,3181474	0,4405331	0,3708347	0,4693152	0,3703090	0,1253780	0,3786299	0,0766466	0,6880649	0,0416470	0,0119534	0,5350586	0,2066898	0,0597785	0,1459222	0,0354574	0,0717190	0,0139809	0,6543738	0,0116859	0,0183887	0,4055744	0,0195695	0,0021045	0,6756690	0,3545165	0,0897629
100	0,1325656	0,0603764	0,0245457	0,0414553	0,1234109	0,6090003	0,5493221	0,6041506	0,1783958	0,1011911	0,6244872	0,6534561	0,5511294	0,6213589	0,6751468	0,5603534	0,2132766	0,4016188	0,4012025	0,7175600	0,6065995	0,1186356	0,5411518	0,4004818	0,1507899	0,5758944	0,7079984	0,4268946	0,3282001	0,4407424	0,2379792	0,4723730	0,1704090	0,0519215	0,5655416	0,4361568	0,2778104	0,3248257	0,3968907	0,2274770	0,5240124	0,3750766	0,1585408	0,3771537	0,0982924	0,8566934	0,0209664	0,0142829	0,5471620	0,2689760	0,0716126	0,1531783	0,0337692	0,0458983	0,0201037	0,6259607	0,0115141	0,0304220	0,4367503	0,0346825	0,0027603	0,6719257	0,3417921	0,1685368
120	0,1153197	0,0665470	0,0133155	0,0358362	0,1500412	0,7140446	0,6214236	0,6193012	0,2095410	0,0939307	0,7444895	0,6441377	0,6782032	0,6363484	0,5839518	0,5888856	0,2484339	0,2688246	0,3467563	0,6723850	0,7649673	0,1026518	0,5764671	0,3813642	0,1561182	0,6316888	0,7592113	0,4492014	0,3630680	0,2770406	0,1892286	0,4896378	0,1867435	0,0603648	0,6854139	0,4236445	0,3291720	0,2294956	0,4153815	0,3340884	0,4564309	0,3048573	0,1697812	0,3348767	0,0577020	0,6705842	0,0312168	0,0229545	0,6376530	0,2379397	0,0916763	0,1256143	0,0466418	0,0637186	0,0225635	0,7440843	0,0104645	0,0168540	0,3723260	0,0267259	0,0016676	0,6310763	0,3951635	0,1126765
140	0,1589908	0,0434895	0,0230433	0,0581329	0,2302311	0,7534265	0,5395376	0,6086073	0,1781677	0,1018236	0,6138730	0,6995322	0,5938762	0,7380753	0,7620918	0,4955899	0,2358578	0,2543678	0,4691809	0,6924288	0,6716654	0,1005996	0,6096198	0,2974968	0,1097926	0,5938936	0,5967303	0,5804643	0,3557139	0,3320012	0,1777250	0,5004374	0,1949153	0,0778316	0,6086999	0,3863152	0,3731607	0,1864338	0,3591543	0,2913857	0,5230376	0,4388319	0,2701423	0,2294401	0,1655214	0,5857060	0,0461946	0,0651190	0,5584936	0,2057982	0,1880932	0,1545467	0,0690647	0,0232554	0,0069388	0,6895044	0,0053170	0,0327677	0,2801374	0,0408966	0,0410807	0,5257284	0,4468086	0,0997151
160	0,1242955	0,0672354	0,0295803	0,0446391	0,2193189	0,6688041	0,5565018	0,6478871	0,2480657	0,0600896	0,6269211	0,7326554	0,4748158	0,5213936	0,7523316	0,4358704	0,2308940	0,2839631	0,4423058	0,7319976	0,6137098	0,1166716	0,6460984	0,3713401	0,1574944	0,5273244	0,6367759	0,5313067	0,3335921	0,3530385	0,1870044	0,3859437	0,3019897	0,0524916	0,6632110	0,4763588	0,2642733	0,1213341	0,3963285	0,2427126	0,4508582	0,3447816	0,1541495	0,2185783	0,0824124	0,5953984	0,0198549	0,0665820	0,5702347	0,2393759	0,3214123	0,1895367	0,0513107	0,0900047	0,0249934	0,6831241	0,0148912	0,0079643	0,3565519	0,0462921	0,0051278	0,5589151	0,3010508	0,1412409
180	0,0671837	0,0555494	0,0221156	0,0214756	0,1898415	0,6343474	0,4236593	0,5749721	0,1941784	0,1116407	0,5288324	0,7095259	0,5618990	0,6075666	0,5985897	0,5090300	0,2326175	0,3256290	0,3503767	0,7086139	0,6636082	0,1132217	0,7333546	0,2956025	0,2277467	0,4821372	0,8575928	0,5285067	0,3393652	0,3670608	0,2177094	0,3781736	0,3328544	0,0654578	0,5648025	0,4114552	0,2994134	0,1681510	0,4023493	0,1288334	0,4529443	0,3474686	0,2119502	0,1986441	0,1251066	0,6230557	0,0438160	0,0872368	0,5486980	0,2932839	0,3934915	0,2575045	0,0357200	0,0610616	0,0338825	0,6610482	0,0099158	0,0031067	0,3693728	0,0226103	0,0098035	0,7474742	0,3351050	0,1516352
200	0,0426838	0,0629121	0,0212174	0,0474796	0,2281838	0,6184095	0,4422539	0,6390897	0,2020360	0,0882596	0,5446897	0,7903729	0,6820059	0,7603619	0,6847070	0,4376139	0,1652700	0,2021864	0,4501334	0,7653353	0,5557569	0,1163879	0,5512385	0,2997313	0,1753892	0,5789366	0,5638490	0,5456773	0,4557251	0,3513063	0,1988675	0,4664327	0,4075587	0,0585630	0,7711279	0,4540329	0,3534070	0,1595311	0,4734622	0,1799987	0,4202842	0,2689051	0,1877065	0,1906374	0,1183067	0,6075106	0,0392857	0,1326527	0,5422780	0,2847038	0,4817365	0,3643778	0,0626858	0,0606018	0,0514368	0,6270365	0,0131199	0,0055774	0,3726364	0,0275678	0,0063566	0,6392434	0,3849544	0,1487979
220	0,1081067	0,0319049	0,0057516	0,0323866	0,2617500	0,7513074	0,4745473	0,5821182	0,2232272	0,0525456	0,4886497	0,7882726	0,6191790	0,6640402	0,5508450	0,5818331	0,2278521	0,3182417	0,4910477	0,6892046	0,7293302	0,1350796	0,6079179	0,3228784	0,2413973	0,4511522	0,7498783	0,5938748	0,3476095	0,3929880	0,1612657	0,4971121	0,4334199	0,0685934	0,7680885	0,4276817	0,2866774	0,2695993	0,4136809	0,1455317	0,3377710	0,3013578	0,1260288	0,2033040	0,1044750	0,6198497	0,0316925	0,2155451	0,6082176	0,2366675	0,4382874	0,3076252	0,0570030	0,0490100	0,0297302	0,7303171	0,0124097	0,0018511	0,3555461	0,0335295	0,0065068	0,7045158	0,3075946	0,1059339
240	0,0645591	0,0531994	0,0248288	0,0937856	0,2117575	0,7146915	0,5434821	0,5567942	0,2129870	0,0688332	0,5439800	0,8608978	0,5786474	0,7547512	0,6400978	0,5010857	0,2202703	0,2660466	0,4798992	0,7472156	0,6043623	0,1496282	0,5778655	0,3428231	0,2176746	0,5821652	0,7177650	0,5921470	0,3821251	0,4630364	0,1600703	0,4747162	0,4962517	0,0589209	0,6841699	0,4249535	0,2898414	0,2238305	0,4173730	0,1732593	0,4415050	0,3049473	0,1776573	0,2181235	0,1209663	0,6995329	0,0620751	0,2253042	0,5906620	0,2348357	0,5997267	0,4269187	0,1068933	0,0979064	0,0459583	0,6156472	0,0145496	0,0004461	0,4066327	0,0428507	0,0092174	0,6852499	0,3031973	0,1481477
