"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
660	0,7697353	0,2064560	0,1538401	0,0206430	0,3972549	0,5980518	0,7920930	0,5656656	0,7154595	0,7816119	0,8056526	0,1568790	0,7700013	0,5898321	0,0748811	0,4387756	0,1834716	0,4004339	0,2206504	0,5127304	0,4118149	0,2474725	0,5782761	0,6934309	0,6103915	0,5130271	0,6005638	0,8396488	0,6028923	0,6130251	0,4508213	0,4775179	0,5380151	0,6288199	0,3592269	0,6401844	0,5523810	0,7263007	0,7471101	0,1750137	0,6537306	0,5175603	0,5036947	0,6675208	0,6443521	0,7387417	0,4820994	0,7350758	0,6909638	0,4413640	0,1268058	0,6544038	0,1496026	0,7420315	0,3926118	0,5483071	0,4698739	0,4715128	0,6416945	0,6701994	0,4037742	0,5348146	0,6523826	0,1991045
680	0,7864847	0,1520875	0,2086782	0,0438130	0,3074355	0,4944302	0,7728069	0,6786374	0,7051252	0,7564672	0,6301013	0,1542337	0,6916079	0,4486705	0,0962360	0,4845261	0,1598249	0,3904700	0,2298665	0,4327691	0,5054410	0,2873215	0,4681523	0,7218459	0,5245543	0,5499505	0,6073672	0,7145293	0,6408824	0,7369044	0,5628327	0,3884686	0,6583956	0,7021806	0,3916149	0,6756966	0,5935373	0,7424692	0,8009677	0,2288696	0,6875801	0,6661719	0,5004700	0,6427224	0,6014226	0,8006217	0,4208613	0,7149324	0,7095955	0,3302867	0,1478334	0,4217461	0,1423414	0,7634086	0,5422716	0,4541039	0,5305517	0,5138023	0,7104553	0,6131851	0,4082872	0,5910365	0,6576528	0,1949672
700	0,6528746	0,1926772	0,2490284	0,0236484	0,4997937	0,6343983	0,7325040	0,6182063	0,5862221	0,7444089	0,8144549	0,1251544	0,6647769	0,4375227	0,0577566	0,4626362	0,1584113	0,4470308	0,1732884	0,4232965	0,4786680	0,2807691	0,4185131	0,6790250	0,6837314	0,7814386	0,6655047	0,7496003	0,6082436	0,5669838	0,4482294	0,3691842	0,6588382	0,6119177	0,4620585	0,6836040	0,5631430	0,6888238	0,7187471	0,2108834	0,6275482	0,5665712	0,5129856	0,7556068	0,7200574	0,8517174	0,4754672	0,8096600	0,6884540	0,4011672	0,1169520	0,3705439	0,1955370	0,7787917	0,4792498	0,5142159	0,6660570	0,5028333	0,7837295	0,7109342	0,4641808	0,4958606	0,6885745	0,1705172
720	0,7315041	0,2373622	0,2483062	0,0604623	0,4353423	0,4951287	0,7372127	0,5846808	0,6412531	0,7067161	0,8692342	0,1148845	0,7305802	0,4386033	0,0683290	0,5282828	0,2495379	0,3863728	0,1458970	0,3457147	0,4917967	0,2281802	0,4857603	0,6661081	0,6737908	0,5233763	0,6192081	0,7504876	0,5412439	0,6357072	0,5648575	0,4758685	0,7418942	0,6584715	0,4219670	0,5922638	0,5866533	0,8273165	0,7022497	0,2450102	0,6602446	0,6464294	0,3911964	0,8314376	0,5764506	0,7040189	0,4692050	0,6964372	0,8385155	0,3971142	0,1302473	0,4550295	0,1654340	0,7370066	0,4619083	0,4289838	0,5395587	0,4900429	0,9198954	0,7084357	0,5656701	0,4423178	0,6313612	0,1826608
740	0,8130252	0,2040585	0,2581413	0,0704644	0,5109461	0,6365349	0,7053049	0,6710966	0,6685289	0,7416070	0,7511677	0,1521471	0,6787262	0,3825246	0,0908792	0,5227487	0,2062793	0,4559216	0,2062490	0,4298969	0,6042522	0,2459625	0,4309580	0,5366047	0,6811335	0,6146319	0,5106786	0,7103051	0,5082703	0,6410619	0,4261168	0,4971022	0,5870953	0,5833861	0,4401656	0,5339104	0,6056855	0,6121041	0,6055782	0,1619086	0,6723487	0,6717322	0,5538602	0,7967018	0,6208160	0,7700872	0,4752276	0,5555581	0,6889391	0,3193925	0,1242670	0,3793525	0,1640432	0,6725707	0,4751462	0,4589932	0,4975128	0,6039713	0,6332549	0,7404969	0,4886891	0,5246951	0,7030259	0,1779036
760	0,7782943	0,1906197	0,1821704	0,0224469	0,3863253	0,5519650	0,6786611	0,6671443	0,6153791	0,6067376	0,6074231	0,1474325	0,7053229	0,5414575	0,0684485	0,3398937	0,1943286	0,3365632	0,2542822	0,4391409	0,5986340	0,2884620	0,4087764	0,6589056	0,7251376	0,6762829	0,6973688	0,7966996	0,5390103	0,5646934	0,4852266	0,4704752	0,5984246	0,7458727	0,5632735	0,5468279	0,5641665	0,6456318	0,7419516	0,2026393	0,7015547	0,5970648	0,5621689	0,6507714	0,7613000	0,7409015	0,4911675	0,5280412	0,7193130	0,3060256	0,1178517	0,3498459	0,1518976	0,6785844	0,4462397	0,4983001	0,5564940	0,5052849	0,6425344	0,7026384	0,4434925	0,5388932	0,7031404	0,1680393
780	0,8802671	0,2227600	0,2136670	0,0418510	0,5523045	0,5693867	0,6498880	0,6419725	0,6429149	0,7799210	0,6801365	0,1207512	0,7432690	0,4420248	0,1014941	0,3312345	0,2598001	0,3469857	0,2253021	0,4779320	0,4033187	0,2746342	0,4536827	0,5570426	0,6902952	0,6724232	0,6739481	0,7661771	0,6456910	0,7486065	0,5320167	0,4501911	0,6364304	0,9095434	0,4458426	0,5859674	0,4784976	0,6273275	0,6965413	0,1850952	0,7937435	0,5078108	0,5391131	0,6155658	0,6641841	0,7472608	0,4692495	0,6387076	0,7633711	0,3387375	0,0807162	0,4023211	0,1087254	0,6490454	0,5169244	0,4913073	0,5294701	0,4528935	0,5873876	0,6490589	0,5105075	0,4566006	0,7066048	0,1908289
800	0,6289606	0,1893476	0,2020808	0,0445090	0,4159119	0,5826226	0,7107525	0,5445892	0,7751924	0,7698553	0,6979119	0,1400125	0,6103117	0,3763522	0,1424595	0,4933531	0,2974449	0,3988590	0,2033450	0,4185700	0,5129946	0,2809365	0,4959598	0,5867555	0,7646283	0,8297271	0,4822098	0,7290698	0,5298210	0,6668282	0,5495145	0,4855257	0,5193176	0,8780801	0,5279413	0,7224705	0,5722475	0,6232629	0,5399737	0,1895657	0,7962749	0,5087032	0,5248054	0,7085529	0,6137646	0,7106829	0,4370971	0,6743405	0,7049160	0,3777518	0,1278091	0,3925720	0,1023583	0,6673956	0,3952147	0,4634995	0,5732522	0,5754647	0,7686382	0,7631142	0,4288498	0,4831067	0,7973921	0,1666384
820	0,7712964	0,2667555	0,2173082	0,0291982	0,4535278	0,4212131	0,6995484	0,6914707	0,5488368	0,8477838	0,6473825	0,1742579	0,5925258	0,5107251	0,1124513	0,3582754	0,2196365	0,3539894	0,1800989	0,4410233	0,4560029	0,3615166	0,5233202	0,5445002	0,7713396	0,6920975	0,5471442	0,7223145	0,4776257	0,6407244	0,4662891	0,5131971	0,5006088	0,8182808	0,4269045	0,8305187	0,6086566	0,6983748	0,7351235	0,2599748	0,7249264	0,5673178	0,3919546	0,7785630	0,7088474	0,7885927	0,4810695	0,5755364	0,6360547	0,2952025	0,1306591	0,4254425	0,1089886	0,6568581	0,5408201	0,4450360	0,5671429	0,5050422	0,6438122	0,7750589	0,4306469	0,3955723	0,7006025	0,1635976
840	0,8024835	0,2270045	0,1408122	0,0283308	0,4530319	0,6760710	0,7812175	0,6577633	0,5366607	0,8102392	0,7405933	0,1395235	0,6021526	0,4159240	0,0867550	0,4173670	0,2260066	0,3560836	0,2795379	0,4448681	0,5808500	0,4136785	0,4694457	0,6010793	0,7254084	0,5900386	0,6984070	0,6223743	0,5686444	0,5251026	0,6130708	0,5455124	0,6284763	0,7898596	0,5059461	0,7807885	0,5314509	0,6623477	0,7884529	0,1776266	0,8220868	0,5996253	0,4410745	0,6724987	0,5883591	0,7424067	0,5072977	0,7677957	0,6462283	0,2775107	0,1168517	0,4733836	0,1346543	0,6823153	0,4807104	0,4366102	0,5053964	0,5063931	0,7530735	0,6642572	0,4047482	0,5283171	0,7084726	0,2092419
860	0,6472000	0,2119201	0,1880384	0,0325395	0,4667191	0,5516875	0,7151187	0,7384396	0,5164163	0,7809655	0,6912891	0,1870654	0,7161559	0,3811512	0,0568747	0,4125793	0,2091020	0,4569089	0,2137833	0,5161464	0,5136349	0,3405117	0,5746109	0,5848148	0,7860574	0,5905539	0,5810882	0,7965292	0,6267479	0,6627356	0,5181176	0,4234048	0,6641029	0,8564235	0,4866977	0,5535648	0,6023525	0,6453371	0,6863706	0,2087074	0,7220250	0,5029532	0,4687164	0,7619182	0,7199776	0,5685368	0,5153013	0,7729865	0,6720488	0,1847054	0,1354331	0,4156014	0,1266129	0,7444379	0,5103287	0,4943834	0,4739037	0,5049681	0,7803932	0,7904245	0,4562150	0,4362203	0,6767537	0,1670272
880	0,8651280	0,1727710	0,2279558	0,0337884	0,5317293	0,5184739	0,7006971	0,5659688	0,6174901	0,6867622	0,7445220	0,1270164	0,6356176	0,4000245	0,0819402	0,4134888	0,1951982	0,4579149	0,1836133	0,4543828	0,3916994	0,3369221	0,5004169	0,6167589	0,7017470	0,7829531	0,6796655	0,6924831	0,5563518	0,6076388	0,5914088	0,6136248	0,5280363	0,7017673	0,4379505	0,6237499	0,6423065	0,6794664	0,6388491	0,1720766	0,6613010	0,3387396	0,4717993	0,7817029	0,6934159	0,7431393	0,4740894	0,5960902	0,8287744	0,3230807	0,1324470	0,3635832	0,1251301	0,6635364	0,5383076	0,4037880	0,5525386	0,5232471	0,8721454	0,6591289	0,4988970	0,4065975	0,6089507	0,1420950
900	0,7793781	0,1848555	0,1840543	0,0656954	0,5040576	0,5584008	0,7748213	0,5705273	0,5989866	0,7548921	0,6298509	0,2045195	0,6738597	0,3301418	0,0768100	0,3991442	0,2324018	0,4059053	0,2155793	0,4472456	0,5338834	0,4199896	0,5193718	0,5175743	0,6924752	0,6315844	0,5335747	0,6471423	0,5280603	0,5487013	0,5308460	0,4453956	0,5801599	0,8847574	0,5247542	0,7708556	0,6264920	0,6290623	0,6002816	0,1674562	0,7485379	0,5136650	0,4148589	0,7107294	0,7551891	0,5984035	0,5609498	0,7141517	0,7901489	0,2361503	0,0789197	0,2744093	0,1663162	0,6587510	0,4973294	0,4553978	0,4742534	0,4551605	0,7486908	0,6775141	0,4213476	0,5597309	0,6170505	0,1805327
920	0,7898595	0,1763262	0,2154923	0,0396173	0,5292836	0,5391044	0,8084036	0,4648397	0,5630818	0,6796664	0,6782179	0,2000110	0,5724815	0,4562244	0,0999290	0,3857838	0,1818368	0,3363249	0,2145537	0,4111763	0,4923945	0,3060042	0,5044834	0,6139687	0,7313244	0,6292196	0,4702569	0,5697633	0,5618021	0,6139893	0,4823307	0,4496751	0,6133745	0,8876432	0,4715519	0,7500529	0,6169976	0,6120754	0,7336143	0,1929658	0,7071879	0,5113801	0,3723096	0,6665326	0,6881267	0,7085914	0,4890465	0,7767199	0,6906562	0,2812838	0,0493618	0,2548071	0,1363777	0,8276848	0,5274022	0,4023677	0,4599321	0,4183349	0,6157265	0,6603450	0,4126181	0,5173045	0,6522884	0,1318308
940	0,9070993	0,2253367	0,1981116	0,0252041	0,4761576	0,5455152	0,7530287	0,5877799	0,4593844	0,7753044	0,6721995	0,2688363	0,5739798	0,4264854	0,1180427	0,4338104	0,2539785	0,3536218	0,2051552	0,3955277	0,3959468	0,2767805	0,5162697	0,6268778	0,6573293	0,6135943	0,5378917	0,7013916	0,5509114	0,5939759	0,3571757	0,4620745	0,5071237	0,6966219	0,4388208	0,5797448	0,5732842	0,5844875	0,6792005	0,1453352	0,6771838	0,5473483	0,3808614	0,8313174	0,7323224	0,7372324	0,4062321	0,6292199	0,7399135	0,2730348	0,0606936	0,2577904	0,2270987	0,6324395	0,4064712	0,4464526	0,5401648	0,4797688	0,7621457	0,6720605	0,3569715	0,5973610	0,5043409	0,1210356
960	0,8482424	0,2079624	0,1851562	0,0386400	0,5599128	0,4493076	0,7311067	0,6287813	0,4532219	0,7910438	0,5304002	0,1738373	0,7609458	0,3729965	0,0734912	0,3940552	0,2780813	0,2863128	0,2005402	0,3796088	0,4619823	0,3194104	0,5324609	0,8078439	0,7205553	0,7151528	0,5775606	0,8022623	0,5687593	0,7009601	0,3734463	0,4894244	0,7490587	0,7347847	0,4496317	0,7228768	0,5807748	0,7013633	0,6890937	0,1581326	0,6741137	0,5461355	0,4532460	0,7220717	0,7167351	0,6958060	0,4682107	0,7632205	0,6841725	0,2201994	0,1086572	0,2693871	0,1227529	0,8220212	0,5020263	0,3731981	0,4185373	0,5132233	0,7775656	0,7747143	0,4644921	0,5210560	0,6163972	0,1673545
980	0,9733647	0,1461777	0,1696263	0,0424821	0,5055769	0,5337112	0,7037259	0,5417931	0,5581340	0,7104876	0,7008640	0,1809714	0,6083140	0,4735972	0,0969807	0,3441402	0,2095702	0,2580288	0,1646626	0,4341321	0,4138365	0,2721757	0,3904963	0,8240993	0,6386286	0,6018999	0,5461531	0,7701673	0,5256709	0,6089063	0,4309048	0,5292579	0,6371874	0,7914930	0,5517305	0,5455800	0,5201341	0,5413396	0,6846652	0,1467098	0,7800470	0,6216222	0,3468359	0,6896869	0,8282957	0,8130490	0,3852463	0,6646299	0,7739490	0,2767171	0,0871520	0,2182481	0,1711723	0,6583552	0,4282110	0,4391169	0,5578877	0,5911538	0,7295926	0,7337751	0,4525503	0,4766121	0,8264064	0,1729797
1000	0,7693705	0,1636269	0,1591272	0,0451382	0,4646804	0,5403104	0,7939134	0,5936528	0,6274796	0,7289191	0,7152026	0,1359655	0,6394774	0,4336548	0,0999156	0,3914758	0,2231533	0,4370533	0,2186326	0,3268711	0,4961539	0,3294793	0,4844870	0,6925442	0,6563829	0,5910416	0,6059243	0,7307054	0,5752206	0,5692925	0,4581920	0,4296952	0,7175666	0,7113589	0,5123559	0,6659037	0,5212854	0,6611464	0,6195458	0,1442899	0,7473603	0,4418610	0,3592961	0,6976961	0,7500725	0,6669182	0,5520810	0,6797521	0,7114677	0,3153958	0,0744426	0,2399539	0,1863212	0,8026152	0,4004954	0,4162058	0,4482667	0,5696620	0,7297345	0,6772975	0,3200280	0,4760253	0,7699793	0,1209814
1020	0,7782029	0,2399681	0,1395656	0,0183690	0,5435255	0,5226115	0,9933438	0,6722448	0,5287054	0,6263848	0,6764048	0,1588371	0,7427810	0,4615006	0,0894942	0,3987256	0,2135135	0,2797509	0,1996981	0,4191755	0,4378976	0,3449597	0,4656383	0,6618538	0,7969164	0,7165844	0,5412139	0,8502418	0,6281453	0,6778701	0,4108258	0,4775861	0,6839393	0,7375560	0,4511338	0,7656839	0,5878551	0,5832468	0,7081553	0,1372527	0,7049981	0,5732154	0,3771485	0,6507148	0,7184811	0,6046925	0,4883696	0,6508416	0,7236161	0,2082195	0,1029332	0,2809632	0,1988148	0,6629050	0,3918560	0,4366576	0,4567862	0,6089826	0,7174374	0,8229736	0,3609414	0,6696350	0,7083091	0,1537084
1040	0,6942202	0,2060022	0,1900899	0,0425779	0,5893891	0,5162607	0,6353197	0,7019854	0,6682788	0,6925470	0,7312676	0,1363410	0,7912440	0,5354373	0,0618233	0,3963196	0,1505569	0,3855960	0,1630707	0,3280873	0,4863439	0,3306103	0,5806668	0,6476999	0,5628332	0,5422760	0,5605448	0,6534055	0,5602692	0,6634741	0,4100132	0,5199531	0,5686962	0,7246113	0,4789493	0,7618572	0,5655312	0,6400242	0,6912717	0,1693359	0,7314833	0,5228334	0,4453931	0,6859641	0,7331621	0,7260057	0,5388212	0,7163220	0,7281399	0,2880997	0,0766384	0,1810234	0,2404945	0,7752862	0,4517714	0,4616840	0,4450467	0,5860363	0,6715229	0,8427659	0,3975969	0,5294305	0,6728378	0,1879922
1060	0,7041494	0,2251585	0,1327718	0,0082275	0,5746522	0,5206791	0,7594315	0,6922073	0,6740965	0,6755671	0,7613069	0,1383555	0,5996699	0,5355498	0,0957665	0,3561822	0,1813090	0,3618767	0,1378072	0,5017032	0,4922041	0,3768105	0,6127814	0,6055152	0,7901449	0,6502671	0,4619271	0,9229485	0,4611069	0,7377759	0,4542419	0,4620052	0,6635477	0,6983812	0,4520307	0,6844281	0,6718733	0,5656618	0,7562706	0,1556899	0,6196584	0,4907883	0,4988412	0,8061691	0,6580057	0,9009056	0,5178673	0,6981506	0,7467906	0,2393065	0,0791929	0,2269120	0,2278955	0,5928240	0,5265188	0,3842916	0,5414380	0,5173313	0,7629982	0,8243239	0,3201012	0,4953036	0,7267408	0,1351491
1080	0,6373375	0,2087998	0,1981459	0,0141974	0,6327276	0,5403767	0,7913578	0,6556174	0,5392074	0,5729029	0,6929502	0,1645126	0,6364354	0,4263171	0,0801019	0,3896296	0,1448723	0,3299974	0,1851015	0,4731731	0,3520865	0,3542776	0,6088157	0,6904754	0,8029400	0,5620267	0,5672966	0,7288067	0,4934601	0,6216312	0,4014876	0,4039242	0,6185295	0,7420489	0,4755069	0,6270721	0,6257093	0,4838312	0,8151538	0,1340994	0,6356023	0,5074872	0,3283585	0,6627095	0,6906383	0,8416140	0,4218051	0,7721360	0,8645693	0,2727869	0,0685419	0,2446370	0,1798353	0,7473424	0,4468634	0,4191920	0,5811670	0,4936264	0,8106710	0,5754100	0,3111118	0,5206520	0,6930683	0,1062143
1100	0,6235189	0,1869664	0,1831515	0,0157151	0,5223037	0,5066639	0,7837694	0,6382504	0,6206722	0,6449928	0,6931650	0,2088213	0,6425194	0,4313706	0,0923978	0,3190949	0,1837909	0,4041437	0,1476060	0,3795632	0,5996088	0,3503715	0,6239904	0,6722911	0,9626977	0,5996434	0,5880949	0,6775468	0,5488802	0,6656607	0,4620537	0,4090907	0,6613420	0,8041123	0,4789233	0,6185415	0,6642130	0,5633861	0,6511974	0,1269333	0,7981344	0,4670865	0,3326914	0,7203156	0,7870213	0,7749906	0,4542383	0,6142331	0,6557028	0,2200233	0,0466259	0,2447582	0,1927336	0,9161026	0,3816064	0,5400239	0,4230044	0,5754721	0,7475185	0,6459061	0,4066912	0,5236556	0,8410032	0,1229065

0	0,6605229	0,2246621	0,1914333	0,0288987	0,6692790	0,0674627	0,1149921	0,0184981	0,1428237	0,3790153	0,4853406	0,5410462	0,5298211	0,2165947	0,1089530	0,2972591	0,0045775	0,2309585	0,3379138	0,0104384	0,3020641	0,0683497	0,4939534	0,3965247	0,6485584	0,2713024	0,0661211	0,5146500	0,0439083	0,0354811	0,6281223	0,2651548	0,0839167	0,7464998	0,4788558	0,0166642	0,6204541	0,1472158	0,4639034	0,0288641	0,6428945	0,0489387	0,0434177	0,5917446	0,4413927	0,3444219	0,3894650	0,0361073	0,0501867	0,0422590	0,0259299	0,0741559	0,0605932	0,6568050	0,2090210	0,2449433	0,1500175	0,3042041	0,3025262	0,3278740	0,3739348	0,1771192	0,4697532	0,0414521
20	0,7371911	0,2387988	0,1319953	0,0293421	0,7741280	0,0544758	0,0756772	0,0626435	0,2143278	0,4923093	0,5336855	0,5599286	0,4443674	0,2616911	0,0768595	0,2591864	0,0212515	0,1664739	0,3488310	0,0163148	0,3174689	0,1090929	0,3962998	0,4373871	0,5358897	0,1906893	0,0982834	0,3328697	0,0584338	0,0771231	0,6290502	0,1798975	0,0814696	0,6769510	0,5321641	0,0116716	0,6295450	0,1501169	0,3918981	0,0064077	0,7472703	0,0243912	0,0321445	0,7342857	0,4454424	0,3527875	0,3934978	0,0276832	0,0642092	0,0127418	0,0305672	0,0646003	0,0671323	0,7424567	0,1323967	0,2172499	0,1717490	0,2787904	0,2684810	0,3077533	0,2241201	0,2458708	0,4206559	0,0499709
40	0,7837969	0,1977889	0,1587516	0,0474046	0,8714884	0,0518697	0,0712428	0,0663221	0,2476196	0,5198097	0,5951469	0,5072905	0,3599566	0,2722477	0,1004198	0,2680912	0,0116862	0,2028272	0,2737776	0,0382344	0,3606038	0,0442928	0,3959759	0,4311017	0,5153111	0,2010406	0,0552376	0,2971406	0,1031388	0,1681689	0,7484843	0,1828911	0,0772946	0,8259617	0,4505300	0,0078653	0,6012574	0,1422980	0,4014036	0,0061815	0,8553918	0,0207956	0,0257034	0,7110717	0,5670425	0,3943145	0,5011547	0,0191904	0,0530632	0,0250746	0,0126024	0,0553202	0,1168620	0,7024371	0,1129400	0,2463281	0,0957895	0,2297902	0,2614463	0,3239845	0,2874181	0,2423016	0,4790568	0,0689135
60	0,8042589	0,1528803	0,1773631	0,0349457	0,8011856	0,0728623	0,0663636	0,0846126	0,1835567	0,5203267	0,5064921	0,6321872	0,3134241	0,3045978	0,0918039	0,2726375	0,0130517	0,2100932	0,3040131	0,0099587	0,3974396	0,0541494	0,5737514	0,3884068	0,5080034	0,2364133	0,0445502	0,3841586	0,0866610	0,2419552	0,7109116	0,1382312	0,0742466	0,5593468	0,3455507	0,0043771	0,6748858	0,1778409	0,3744927	0,0116094	0,6303615	0,0330684	0,0410174	0,6791466	0,5166077	0,4762451	0,4212763	0,0393436	0,0703964	0,0057055	0,0584726	0,0487548	0,2310445	0,7201466	0,1471588	0,2383656	0,1137124	0,2608820	0,2765504	0,2627617	0,2554804	0,2426685	0,5040628	0,0797940
80	0,8052994	0,2905756	0,1985420	0,0317227	0,9044772	0,0689471	0,0886138	0,0836400	0,1905311	0,3908557	0,4709756	0,4637407	0,4519730	0,2914540	0,0661668	0,2942033	0,0065004	0,2508398	0,2610286	0,0091115	0,3639975	0,0955328	0,3895657	0,3762882	0,5313521	0,1942980	0,0565079	0,2737880	0,0869015	0,3357097	0,7265277	0,1918753	0,0484274	0,6890344	0,4680258	0,0194168	0,7511329	0,2309202	0,3883338	0,0103870	0,6389892	0,0289202	0,0962452	0,8469582	0,5193170	0,3725972	0,2757766	0,0437331	0,0657990	0,0069475	0,0472239	0,0659486	0,2719458	0,5757203	0,1392371	0,1870102	0,0858881	0,2924813	0,3757616	0,2919541	0,2655650	0,2334745	0,5934527	0,0700780
100	0,6472589	0,1830371	0,3028368	0,0339907	0,8293569	0,0646061	0,1402446	0,0700013	0,1731791	0,5921076	0,3904112	0,5015904	0,3466523	0,2886890	0,1063453	0,3068392	0,0123717	0,2220560	0,2726741	0,0153484	0,4535278	0,0406925	0,4646598	0,3673837	0,5098120	0,2326134	0,0919872	0,4442757	0,0497555	0,3048102	0,6881864	0,2269519	0,0823937	0,6726216	0,4029047	0,0078059	0,7194497	0,1510587	0,3778728	0,0066851	0,6523088	0,0652652	0,0376655	0,6709580	0,5374606	0,4617551	0,3318409	0,0176546	0,0512462	0,0024097	0,0772209	0,0651300	0,2380427	0,7589122	0,1301008	0,1960658	0,1079130	0,2362112	0,1959997	0,2165028	0,2336200	0,2359879	0,5407280	0,0708599
120	0,7150225	0,2563383	0,2942682	0,0510381	0,7515491	0,0332584	0,2031269	0,0812062	0,2109250	0,4079573	0,4119116	0,4565449	0,3706336	0,2598982	0,0584279	0,2568612	0,0081644	0,2188288	0,2631434	0,0144433	0,5900927	0,0394894	0,4750010	0,3685042	0,4571194	0,1330908	0,1178512	0,3644140	0,0797700	0,3743081	0,6621702	0,1768712	0,0975166	0,8188850	0,4053386	0,0191173	0,7286599	0,1491881	0,4849016	0,0052758	0,6645594	0,0424369	0,0207439	0,6294823	0,4274645	0,3931207	0,2474109	0,0084261	0,0341783	0,0017645	0,0595805	0,0417494	0,2889905	0,6438021	0,1716169	0,1149550	0,0903210	0,2529562	0,2163528	0,2924935	0,2676749	0,2867290	0,5260477	0,0313666
140	0,7658149	0,2692755	0,2222501	0,0256748	0,6936064	0,0446844	0,1284813	0,0509397	0,1715260	0,4408686	0,5410778	0,4772798	0,4313903	0,3528163	0,1354503	0,2492551	0,0069832	0,2754540	0,2613847	0,0285894	0,4792639	0,0319840	0,4872282	0,4404167	0,4272533	0,2049708	0,1498663	0,3561253	0,0616977	0,3701346	0,7615477	0,1902792	0,0576614	0,6622874	0,4203023	0,0067035	0,7697098	0,1434350	0,3336497	0,0116943	0,7150304	0,0517726	0,0148449	0,8337417	0,4147518	0,3746604	0,3159759	0,0207065	0,0763533	0,0204724	0,0452141	0,0584902	0,3357246	0,6849330	0,1911561	0,1317076	0,0799028	0,2708899	0,2268421	0,3210775	0,3516756	0,1911181	0,5755291	0,0438842
160	0,8718695	0,2359200	0,2546578	0,0271056	0,8153364	0,0699140	0,1172201	0,0577416	0,2405659	0,3654386	0,4437783	0,4983480	0,3862878	0,2785249	0,0867070	0,2261522	0,0187317	0,3030260	0,3726775	0,0155300	0,4746491	0,0405530	0,4877223	0,3756633	0,4892945	0,2828780	0,0669972	0,3279823	0,1006215	0,3863828	0,6276796	0,2270750	0,0748438	0,6312998	0,3981091	0,0209370	0,5896679	0,1705669	0,2474500	0,0112969	0,7276106	0,0270826	0,0237774	0,6793629	0,4185712	0,4379635	0,2827985	0,0427886	0,0662610	0,0113062	0,0397851	0,0318432	0,3135312	0,5970428	0,1652523	0,1286607	0,0915446	0,2999445	0,2061800	0,3161312	0,3430920	0,2353348	0,4281768	0,0508479
180	0,8177733	0,2150720	0,2182340	0,0099587	0,7460277	0,0606397	0,1354934	0,0714501	0,2067122	0,5202878	0,4726428	0,5112740	0,4002606	0,3079529	0,0878939	0,3252209	0,0152452	0,2683884	0,2943404	0,0215641	0,4201432	0,0335341	0,4318535	0,3118766	0,6224150	0,2270761	0,0683763	0,3249645	0,0321853	0,3660039	0,5467065	0,1373984	0,0880840	0,7476166	0,4089054	0,0059284	0,8310988	0,2016684	0,3521576	0,0201642	0,5526848	0,0352208	0,0165624	0,6119251	0,4152903	0,5057991	0,2630444	0,0211421	0,0776383	0,0081404	0,0550618	0,0343619	0,3427853	0,7493366	0,1273467	0,1893271	0,0885045	0,3159378	0,1976904	0,2492268	0,2938417	0,2860375	0,5643716	0,0228059
200	0,6401891	0,2771944	0,2057119	0,0251325	0,6263924	0,0727875	0,0967705	0,0945624	0,2225255	0,4062850	0,4783463	0,5935296	0,4022769	0,2977095	0,1049970	0,3012158	0,0139577	0,2131402	0,2127929	0,0105366	0,4525790	0,0506202	0,5768348	0,3856046	0,5749510	0,2455038	0,1318442	0,3959515	0,0491344	0,3895097	0,6186369	0,1971685	0,0803158	0,6657045	0,3402884	0,0241441	0,6315845	0,1524681	0,2532242	0,0063143	0,6835361	0,0198731	0,0249363	0,5867744	0,4074774	0,4761815	0,2860628	0,0149330	0,1019696	0,0155806	0,0671705	0,0427994	0,3459475	0,6338149	0,1528687	0,1976151	0,1019366	0,3237560	0,1979746	0,2738038	0,2611644	0,2977239	0,4633010	0,0206196
220	0,8892594	0,2572031	0,2569786	0,0190319	0,8550605	0,0830966	0,1333968	0,0868188	0,1519928	0,4775654	0,4403540	0,4540074	0,3949401	0,2522387	0,0546661	0,2549354	0,0080930	0,2626091	0,2787131	0,0105948	0,5190392	0,0384418	0,3940418	0,3157331	0,4627070	0,2415652	0,1097011	0,2652572	0,0451161	0,3116633	0,6393645	0,2525424	0,0806378	0,6470915	0,4392347	0,0183623	0,6759204	0,1966982	0,3998606	0,0079424	0,7232854	0,0384577	0,0257643	0,6203381	0,3828401	0,4824638	0,2811047	0,0469594	0,0366638	0,0206923	0,0496174	0,0566000	0,4057442	0,7015997	0,1574989	0,1601341	0,0736555	0,2879229	0,2218568	0,2561148	0,2902088	0,2427435	0,5244337	0,0365828
