"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
580	0,0067083	0,7245860	0,6843823	0,7492064	0,7025291	0,0263706	0,2997388	0,7673317	0,5202060	0,4955033	0,6677285	0,6969878	0,7819865	0,7015092	0,0594119	0,6142135	0,4830371	0,6284097	0,7713560	0,4508099	0,3766791	0,6448322	0,4915182	0,6598361	0,4230489	0,5022384	0,6726844	0,3982108	0,3961744	0,4568133	0,7288747	0,3578672	0,6868341	0,3886189	0,0683916	0,2742664	0,7634416	0,7998496	0,6175497	0,7276723	0,4852909	0,3403857	0,1492649	0,1908914	0,7340598	0,7709251	0,4760452	0,7540137	0,7590878	0,0841267	0,3096445	0,5717687	0,0014984	0,1473661	0,5322269	0,4796052	0,3435634	0,7279493	0,6609556	0,4802973	0,5037906	0,4958901	0,7275923	0,3919112
600	0,0023161	0,6319165	0,6555890	0,6926033	0,6672777	0,0263986	0,2782890	0,4890575	0,5900643	0,5252334	0,6309205	0,8729009	0,7608707	0,7099513	0,1331704	0,7515871	0,5711721	0,6331100	0,6503643	0,3975102	0,4449429	0,5691573	0,4729733	0,6618203	0,3312692	0,5461931	0,5132471	0,3362031	0,3654448	0,5239122	0,5128515	0,2934312	0,6695548	0,4725073	0,1677105	0,3035129	0,6659516	0,7324702	0,6788059	0,6322169	0,4043233	0,3534928	0,2147543	0,1771562	0,6603424	0,6265768	0,5235792	0,8274355	0,6532872	0,1883092	0,2785459	0,7425624	0,0064621	0,2203619	0,7520414	0,5359407	0,3149372	0,6940053	0,6558872	0,4399084	0,5117154	0,6155266	0,7710399	0,4220875
620	0,0027613	0,5380977	0,5960902	0,5813416	0,5873448	0,0430104	0,2711359	0,5435424	0,5320757	0,5483570	0,7363848	0,8213711	0,6983070	0,5228565	0,2776020	0,6981714	0,4630130	0,5326807	0,6245681	0,4391664	0,2666918	0,5644620	0,3448687	0,7573176	0,2817450	0,5444188	0,5936403	0,3630621	0,4439431	0,4412017	0,4365356	0,3023491	0,5603090	0,5091336	0,2679977	0,3549895	0,6973249	0,8029577	0,6337917	0,6700813	0,3143768	0,3769758	0,3173901	0,1565655	0,8346522	0,7406541	0,5509821	0,7329864	0,6948309	0,2082401	0,2978253	0,5844543	0,0140347	0,1605899	0,5737887	0,4523537	0,4737283	0,5862418	0,7080727	0,4200659	0,4715598	0,5673283	0,8445904	0,5847432
640	0,0109131	0,5899724	0,6549585	0,6825338	0,6378787	0,0265671	0,2176083	0,4779482	0,5155192	0,5270176	0,7001458	0,6705346	0,7799220	0,5047632	0,2679298	0,6691547	0,5259449	0,6041654	0,5746595	0,5008189	0,2558081	0,4914566	0,3715132	0,7366588	0,2388024	0,5288142	0,5571138	0,3803856	0,4369670	0,4214900	0,4031688	0,3881892	0,6677692	0,3303298	0,3754898	0,4203262	0,6622515	0,7810875	0,5836625	0,6488602	0,3700042	0,5334740	0,3822710	0,1425152	0,6068047	0,8864043	0,5111635	0,7103991	0,6654819	0,1242493	0,3253042	0,4673980	0,0077768	0,1896019	0,6754808	0,4364705	0,3802031	0,5176860	0,7059758	0,3814909	0,4927796	0,4886833	0,7955813	0,3589755
660	0,0052231	0,4894269	0,5880856	0,6272503	0,6856217	0,0402064	0,1502197	0,5927718	0,5556396	0,4919879	0,7627574	0,7025457	0,8559907	0,4516527	0,3376972	0,6233969	0,5062792	0,5750996	0,6520838	0,5098995	0,1913781	0,4682764	0,2258763	0,7492870	0,1415454	0,6017416	0,5447274	0,2765192	0,3574375	0,4616051	0,2406098	0,3611797	0,6106978	0,3792605	0,4693203	0,3472898	0,7777502	0,6862114	0,5223898	0,6021643	0,2434430	0,3060535	0,3603563	0,1747575	0,7023988	0,8225005	0,5189477	0,8291428	0,5687835	0,1189377	0,4160018	0,5373568	0,0231518	0,1160363	0,5529728	0,5923593	0,4483873	0,6296646	0,5821445	0,3669960	0,3116033	0,4502206	0,6867612	0,3603296
680	0,0139537	0,5413704	0,5768111	0,6162678	0,6613496	0,0340445	0,1359608	0,4488484	0,4852255	0,5566109	0,6396444	0,8808089	0,9501019	0,4069098	0,3713228	0,6836288	0,4388274	0,6382723	0,6226478	0,3946247	0,1945512	0,4903048	0,2368791	0,7168871	0,1069432	0,5621103	0,5822821	0,4137040	0,3902242	0,5048997	0,2194167	0,3516908	0,4542668	0,3515195	0,4524098	0,3706554	0,4983116	0,6006189	0,5057400	0,6159809	0,1868515	0,3556007	0,4722165	0,1329520	0,7115976	0,8541244	0,5738260	0,8344744	0,5848502	0,1093589	0,3351580	0,5096221	0,0354508	0,1177785	0,4672723	0,6013577	0,5868308	0,6172927	0,6003603	0,4192103	0,3740960	0,4690918	0,6924839	0,4260246
700	0,0093942	0,5281552	0,6209612	0,6223625	0,6325527	0,0435573	0,1021741	0,4048290	0,6071042	0,5834148	0,6791670	0,7834105	0,7989559	0,4720210	0,3755906	0,6132138	0,4162194	0,5840354	0,5995066	0,4056877	0,1457753	0,4289492	0,1640739	0,6448987	0,1688585	0,5514961	0,5260534	0,4945637	0,4055169	0,4155560	0,2108422	0,3229600	0,5795101	0,3564389	0,4535493	0,3423682	0,6992770	0,7202079	0,6467955	0,5092853	0,1893798	0,4017053	0,4306502	0,1323606	0,6629064	0,6920955	0,5341844	0,7820232	0,4871929	0,1245223	0,3142686	0,4121966	0,0669590	0,0852860	0,5217327	0,4742919	0,5181604	0,5747584	0,6850656	0,3532708	0,4643393	0,4728875	0,6515572	0,3317873
720	0,0011630	0,5728739	0,3683790	0,5497168	0,7122744	0,0537036	0,1821670	0,3892411	0,5112362	0,4593139	0,7767918	0,9099813	0,7374072	0,4293246	0,3260245	0,6388151	0,4288232	0,7197556	0,5796501	0,4175931	0,0863087	0,3888977	0,1004003	0,7138021	0,1595442	0,5693058	0,4050317	0,3627518	0,4053938	0,3162476	0,1675213	0,3276716	0,5758272	0,4023769	0,4493426	0,2977796	0,7047622	0,6823212	0,5414090	0,3578619	0,1321393	0,3512448	0,5106202	0,1568479	0,6105674	0,7583633	0,5811216	0,7115181	0,5884519	0,0773582	0,2516846	0,3983231	0,0527603	0,1097641	0,6505422	0,4239876	0,6195405	0,4525141	0,6742815	0,2488490	0,2500602	0,4230767	0,7804113	0,3692570
740	0,0046863	0,5394930	0,4886543	0,5544742	0,6224677	0,0461246	0,1715142	0,4667305	0,5287911	0,6063650	0,6739621	0,6354765	0,7367599	0,3800857	0,3353766	0,5959783	0,5051704	0,7363562	0,5519830	0,3446800	0,1009319	0,4353713	0,1029763	0,7298948	0,1368558	0,6251439	0,4097497	0,4060967	0,3541814	0,4889648	0,1690996	0,3243772	0,5505325	0,3951591	0,3638642	0,3759010	0,6863191	0,7569999	0,5384629	0,3922131	0,1581022	0,3825726	0,4943171	0,1210259	0,6741501	0,7215365	0,5255817	0,7718609	0,5412050	0,1036788	0,2330799	0,3098376	0,0604669	0,1041140	0,6532840	0,4785455	0,5938820	0,4563818	0,6896782	0,3509404	0,2689459	0,3512479	0,6556246	0,4201908
760	0,0037427	0,3767658	0,4191780	0,6290649	0,5779288	0,0414886	0,2026382	0,4216086	0,5330943	0,5152661	0,7328696	0,8925490	0,7256702	0,3280712	0,2952500	0,5905708	0,4402124	0,5489360	0,4761539	0,4097272	0,0678898	0,5203334	0,1998912	0,6731056	0,1320147	0,5194096	0,3531695	0,3764026	0,3588587	0,4340938	0,1303023	0,3183263	0,5397070	0,3179452	0,4515936	0,2246775	0,6301956	0,7064463	0,5425707	0,3278087	0,0957041	0,3769388	0,4056567	0,1219200	0,7379094	0,6267656	0,5156386	0,9327289	0,6930836	0,0978224	0,3253887	0,3636056	0,0594230	0,0635465	0,6360776	0,4141547	0,5795782	0,4698590	0,8160065	0,2880672	0,2102477	0,4589950	0,7714900	0,4335961
780	0,0067647	0,5007278	0,4106762	0,6324301	0,6475687	0,0349133	0,2295068	0,4598954	0,3739695	0,6632625	0,6659392	0,7542801	0,8188554	0,2921490	0,3900651	0,6286875	0,4377089	0,5971206	0,5721624	0,5218693	0,0731427	0,3967119	0,1582624	0,9016978	0,1031201	0,5982504	0,3562346	0,4150554	0,3825004	0,4373756	0,0963508	0,3008030	0,4809278	0,3833120	0,4070822	0,3727402	0,6150963	0,6161921	0,4585885	0,3260553	0,0851524	0,3019220	0,4367790	0,0913094	0,8580050	0,7013357	0,4474877	0,6605520	0,6934099	0,0979077	0,3103275	0,2540161	0,0790621	0,0804499	0,7205196	0,4519090	0,5702810	0,4531186	0,8035546	0,2622627	0,2636219	0,4861034	0,7060350	0,2648146
800	0,0098724	0,4736894	0,3179797	0,5822021	0,6512652	0,0321479	0,1364376	0,4781020	0,4569801	0,4678167	0,6577752	0,8908656	0,6956203	0,3641215	0,3904651	0,6126391	0,4178408	0,5650670	0,6103720	0,3919671	0,0726811	0,3987141	0,1494941	0,6969177	0,1607725	0,5231659	0,2857123	0,4300255	0,2959871	0,3986332	0,0744110	0,2942927	0,4521192	0,3892877	0,4474859	0,4184762	0,5416004	0,7596914	0,5650446	0,3402457	0,0648736	0,2117797	0,3739790	0,0448593	0,6773669	0,6418301	0,4232216	0,6227899	0,6524215	0,0611835	0,3287286	0,2331795	0,0714597	0,0468294	0,6416448	0,4577145	0,6124452	0,4931619	0,7681762	0,2914488	0,1367273	0,4931724	0,6138323	0,2840563
820	0,0090692	0,3587366	0,4874240	0,5243748	0,5504755	0,0210574	0,1528692	0,3936250	0,4246203	0,5947201	0,8244346	0,8703286	0,6496571	0,3524773	0,3467108	0,6227249	0,3681471	0,4965925	0,4859935	0,4382175	0,0715998	0,3771825	0,1360255	0,6577010	0,2108199	0,5128333	0,3417103	0,3401461	0,3543549	0,6052594	0,0541792	0,3196280	0,4195527	0,3304531	0,3517319	0,3125106	0,5632203	0,6775433	0,4674521	0,2122660	0,0813301	0,2629369	0,3398805	0,0735409	0,7062882	0,6581449	0,4720738	0,7335990	0,7696434	0,0966211	0,3193372	0,1973413	0,0717105	0,0713645	0,5759170	0,3731391	0,5468086	0,3972741	0,7639625	0,3052906	0,1845352	0,4702143	0,8165083	0,3594621
840	0,0010656	0,3689776	0,4235726	0,4985770	0,5720693	0,0510150	0,1692232	0,5128948	0,3381939	0,4516467	0,7832063	0,6419408	0,6418499	0,3597716	0,4021523	0,5162543	0,4464185	0,4857223	0,4702991	0,4041675	0,0623213	0,3940989	0,1524334	0,6857090	0,2306664	0,5176909	0,3790391	0,3827565	0,3382606	0,3667913	0,0368133	0,3335765	0,3529945	0,3543469	0,4235410	0,4258407	0,6488133	0,7103239	0,4650613	0,1701897	0,0500150	0,3063476	0,4341086	0,0691949	0,7888095	0,8452375	0,3733219	0,7849581	0,6670607	0,0940013	0,2624551	0,1229214	0,0755415	0,0710877	0,7111060	0,4237304	0,6971087	0,3517492	0,7453499	0,2752002	0,1851553	0,4061253	0,7936593	0,2735818
860	0,0072620	0,4377891	0,3994686	0,5165281	0,4490931	0,0246675	0,1631360	0,4657050	0,4638977	0,6206195	0,6811060	0,8241873	0,7019812	0,4579925	0,5067761	0,5996243	0,4657462	0,5020658	0,5159180	0,3455355	0,0828086	0,4059933	0,1530731	0,8508528	0,1624946	0,5881956	0,2768618	0,4481122	0,3881629	0,4002992	0,0380861	0,2930576	0,3502917	0,2709222	0,4369404	0,3436027	0,5362089	0,7108355	0,4066963	0,1449267	0,0486693	0,2582971	0,3021401	0,0448960	0,6521648	0,6894175	0,4009831	0,7274381	0,7994764	0,0288236	0,3704402	0,1923198	0,0707429	0,0770124	0,6091933	0,3988784	0,5010156	0,4039336	0,8478483	0,2482833	0,1393615	0,5350948	0,7312552	0,2554882
880	0,0055378	0,3818266	0,3086022	0,5216410	0,5159523	0,0203559	0,1630542	0,4944486	0,4702948	0,4987498	0,6489008	0,6554795	0,7064172	0,2970303	0,4923025	0,6057730	0,4010115	0,6298047	0,4897376	0,4296505	0,0490800	0,4527360	0,1999974	0,6693088	0,1352636	0,4652490	0,2038677	0,3986329	0,3876336	0,3823033	0,0452263	0,1991448	0,2388363	0,3855921	0,4923863	0,4660768	0,5827923	0,6354571	0,4202953	0,1462160	0,0764799	0,2558078	0,4470100	0,0519533	0,6942776	0,7627211	0,2955153	0,7281247	0,7105635	0,0321614	0,3355090	0,1466884	0,1349191	0,0487146	0,5867180	0,3807595	0,6452078	0,4731606	0,7638869	0,2119677	0,1484814	0,4407306	0,6685444	0,3283654
900	0,0084793	0,4097396	0,3020767	0,5609811	0,5415739	0,0323493	0,1402702	0,4798484	0,4092234	0,5801499	0,5834611	0,7872782	0,7652273	0,3425049	0,4042665	0,5573110	0,3454815	0,5327238	0,5003470	0,4102229	0,0505122	0,3667517	0,1168608	0,8122307	0,1088104	0,4479784	0,2176719	0,3060327	0,2685465	0,3798737	0,0417634	0,2360229	0,2347978	0,3186446	0,3691758	0,2657109	0,6166178	0,7460125	0,5451508	0,0814191	0,0466451	0,2999295	0,4238395	0,0464227	0,6747847	0,8636460	0,4286722	0,8096426	0,5825856	0,0523117	0,3250901	0,1157279	0,1690769	0,0373535	0,5148854	0,3159550	0,6903423	0,5224081	0,7415122	0,2261918	0,1016972	0,4888415	0,7713300	0,2794973
920	0,0092826	0,4848074	0,3034486	0,5732532	0,4876706	0,0390311	0,0942598	0,4783375	0,4639221	0,4983746	0,7843954	0,8243671	0,8757822	0,2682286	0,4884293	0,5814392	0,4241503	0,4964534	0,3886692	0,4298241	0,0588698	0,4175071	0,1182877	0,7071185	0,0875837	0,5261685	0,3141914	0,3201731	0,3246423	0,4754534	0,0278648	0,1087775	0,2132818	0,3702222	0,3804172	0,3007871	0,6738676	0,7532685	0,4821713	0,1083592	0,0800018	0,2429170	0,3248538	0,0857764	0,7095514	0,7765519	0,4292395	0,7348724	0,6333089	0,0310296	0,3161052	0,1166422	0,1889378	0,0772374	0,4351570	0,3172067	0,7219322	0,4941397	0,6547944	0,2139691	0,0914298	0,4812166	0,7895052	0,1937431
940	0,0095076	0,3582884	0,3357856	0,3869225	0,4649101	0,0240231	0,0821752	0,4163982	0,4319904	0,4424163	0,6672157	0,7306029	0,7290781	0,3091012	0,3894995	0,6173491	0,2961772	0,4886378	0,3827822	0,3336058	0,0363317	0,4495035	0,1586756	0,6445169	0,1591109	0,4564720	0,2851814	0,3660227	0,3695156	0,4846582	0,0116354	0,1472684	0,1623885	0,3305665	0,4043196	0,1757702	0,6814527	0,6441374	0,4512423	0,0738024	0,0366727	0,2935085	0,3434270	0,0381893	0,6094847	0,7236014	0,3102180	0,6031530	0,8078750	0,0342168	0,2684934	0,0554770	0,1432122	0,0815988	0,4032832	0,3623505	0,7150019	0,4757318	0,8084571	0,2206159	0,0912053	0,4098118	0,8151341	0,2021793
960	0,0153572	0,4328083	0,3117164	0,5002952	0,4127177	0,0271038	0,1243060	0,5534642	0,4040714	0,4804209	0,7866012	0,6994376	0,7148387	0,3887841	0,4748041	0,4853228	0,3850852	0,5117784	0,3919375	0,4034203	0,0603235	0,3761331	0,1386096	0,6681675	0,1263083	0,5909777	0,3573994	0,3345576	0,3969703	0,4770018	0,0051647	0,1482986	0,1564639	0,3504992	0,5483908	0,2494776	0,7218170	0,6832782	0,4699049	0,0716004	0,0494067	0,1772829	0,3833180	0,0280399	0,7171484	0,8692891	0,4334202	0,6933123	0,7156289	0,0394027	0,2541327	0,0671276	0,2314142	0,0670637	0,4669734	0,3780323	0,7321871	0,4361868	0,6718006	0,1672446	0,0752299	0,3980000	0,7591868	0,1583055
980	0,0049639	0,4462459	0,2525103	0,5113746	0,4481877	0,0419749	0,1603780	0,6072275	0,4194656	0,4232203	0,7030553	0,6822812	0,6776004	0,2550777	0,3980226	0,5294716	0,3106458	0,5051689	0,3898609	0,3194661	0,0495236	0,4112357	0,1607789	0,8454034	0,1269485	0,4753319	0,2336941	0,2489435	0,3903688	0,4457575	0,0232302	0,1799834	0,1845442	0,2837619	0,4288337	0,2677511	0,7713966	0,6706559	0,4464796	0,0523030	0,0868477	0,2507325	0,2034969	0,0363848	0,6709710	0,7889355	0,3472340	0,6567123	0,6905057	0,0338091	0,3256170	0,0750877	0,1602257	0,0670459	0,4606703	0,3828543	0,8019029	0,4513428	0,7403427	0,1437919	0,0256161	0,3501510	0,8166999	0,1925352
1000	0,0162209	0,3819707	0,2548457	0,4107462	0,3762627	0,0052849	0,1659103	0,5631203	0,3463561	0,4724760	0,6471274	0,7432840	0,6436182	0,2643451	0,4288111	0,5543012	0,3079852	0,5184996	0,4124350	0,4273671	0,0897807	0,3239580	0,1105339	0,6334577	0,1393924	0,6080619	0,3441104	0,2445896	0,2616075	0,4174716	0,0161764	0,1820575	0,1467538	0,3280815	0,4423886	0,3071297	0,7317516	0,7253951	0,3820673	0,0564904	0,0770206	0,3015257	0,2219408	0,0296834	0,5807815	0,6859881	0,3432010	0,6946437	0,7521361	0,0505185	0,3890309	0,0612017	0,1927480	0,0761184	0,4586097	0,4900412	0,6708525	0,3896949	0,6825957	0,1831334	0,0160525	0,3677928	0,7021105	0,2145141
1020	0,0086354	0,3552514	0,2627753	0,5100675	0,4507001	0,0133948	0,1295135	0,5115826	0,4368531	0,4100547	0,7025756	0,7198553	0,7715159	0,2240645	0,4691890	0,5106520	0,3050454	0,5766483	0,4408116	0,3363797	0,0513512	0,2989392	0,0750255	0,7026455	0,0881285	0,4912882	0,3453249	0,2294247	0,3453236	0,4512260	0,0180223	0,1424596	0,1552092	0,3785281	0,4886525	0,2344679	0,8563862	0,5966554	0,3867265	0,0519495	0,0361686	0,1668119	0,2111439	0,0369643	0,5851957	0,9315025	0,3062050	0,7109204	0,8170190	0,0304726	0,3158374	0,0965852	0,2175122	0,1128874	0,5198742	0,1938810	0,7978797	0,4271352	0,7633511	0,1278781	0,0260990	0,4126779	0,6880540	0,1621282
1040	0,0024092	0,4403111	0,2290766	0,3992631	0,4154957	0,0451994	0,1124839	0,5314598	0,3368815	0,4226936	0,6065866	0,7481531	0,6931695	0,3316799	0,3423458	0,4673056	0,4121596	0,5809197	0,4672642	0,3853718	0,0981901	0,4204966	0,0854238	0,8836355	0,0880249	0,4092707	0,2839278	0,2643113	0,3609294	0,2575942	0,0243716	0,1450328	0,0861679	0,2549771	0,3877266	0,2171537	0,6825973	0,7009654	0,4159511	0,0402939	0,1125370	0,1546899	0,2084969	0,0329672	0,7280306	0,7337863	0,2820364	0,7186261	0,8049722	0,0481162	0,3381594	0,0701234	0,2896393	0,0430859	0,3752082	0,2649996	0,7314346	0,4746288	0,5930025	0,1626040	0,0344855	0,3634323	0,6747910	0,1376208
1060	0,0057011	0,3502717	0,1729609	0,3586043	0,4095882	0,0208685	0,1123159	0,4609839	0,3137019	0,5149401	0,6819717	0,6655829	0,7543880	0,2069715	0,4868204	0,3503876	0,3101078	0,5673778	0,3814589	0,3358464	0,0876576	0,3703599	0,1201311	0,7895754	0,0501504	0,4374971	0,3756366	0,2010504	0,3000785	0,3794708	0,0126820	0,1225118	0,0859776	0,1984827	0,4265590	0,1832668	0,6151687	0,7172152	0,2957810	0,0560810	0,0532542	0,2132893	0,1929015	0,0206577	0,6032180	0,9255503	0,3119933	0,7113165	0,7763360	0,0307070	0,3023764	0,0502741	0,3491571	0,0327449	0,4178348	0,2221556	0,5362703	0,3777156	0,6892360	0,1365088	0,0201281	0,4943569	0,8374913	0,2245503
1080	0,0024524	0,3622621	0,1349236	0,3131973	0,3439587	0,0158238	0,1596624	0,4560760	0,3167140	0,4393835	0,7081473	0,7702550	0,6775385	0,1190628	0,3682852	0,3861088	0,3594733	0,6149532	0,3820056	0,3810024	0,0907319	0,3054046	0,1236246	0,6326238	0,0360719	0,4400255	0,2665956	0,2060833	0,2730704	0,3908867	0,0080527	0,0984978	0,1244340	0,2107525	0,4294424	0,1073830	0,5726674	0,7589846	0,3850732	0,0400973	0,0367232	0,1307805	0,2460851	0,0116227	0,6927197	0,8687627	0,2513569	0,8267296	0,6902191	0,0298443	0,3266639	0,0330553	0,2950529	0,0303406	0,3740801	0,2240881	0,6294195	0,4140060	0,6684015	0,1761188	0,0209563	0,4889506	0,6561514	0,0878919
1100	0,0117282	0,4068614	0,1305411	0,2703846	0,3975446	0,0158246	0,1802033	0,4012854	0,2969378	0,4732128	0,8152473	0,5558905	0,6494942	0,1144079	0,4356425	0,3393749	0,3219509	0,6143134	0,3364563	0,3374803	0,1403300	0,4343279	0,0873514	0,3987560	0,0144632	0,3785009	0,3228429	0,1675187	0,2327794	0,5200621	0,0020710	0,0964950	0,0667421	0,1746944	0,5306357	0,0864438	0,4562018	0,6711239	0,3878832	0,0273269	0,0233525	0,1439419	0,1727874	0,0006813	0,6724799	0,7369533	0,2343227	0,7508209	0,6862002	0,0295788	0,2542347	0,0430324	0,3091460	0,0237703	0,3537225	0,1364478	0,6171295	0,3229464	0,4901839	0,0691694	0,0232395	0,3903666	0,6873326	0,0799359

0	0,0367562	0,1018972	0,0073720	0,0224772	0,0758417	0,0169944	0,1086748	0,3034963	0,2546647	0,4752046	0,2055234	0,4080987	0,6490881	0,1402007	0,4736376	0,2865072	0,3269747	0,0216017	0,0649156	0,3207955	0,0030067	0,1025947	0,0068701	0,1242923	0,0045700	0,3356764	0,3257733	0,1011095	0,1068228	0,0253753	0,0156340	0,0126511	0,0274523	0,1233294	0,6489686	0,0836944	0,1141390	0,7227463	0,2359115	0,0102356	0,0489386	0,0746805	0,4381801	0,0105237	0,0813455	0,0030881	0,0259071	0,4713781	0,7749530	0,0079356	0,3558792	0,0152361	0,6859391	0,3329187	0,2968280	0,0048372	0,7893196	0,0859045	0,3323548	0,0009539	0,0362763	0,0677797	0,0600795	0,0294433
20	0,0177490	0,0657546	0,0250722	0,0055513	0,0345612	0,0054182	0,0914435	0,3027009	0,2492278	0,4725022	0,3375793	0,4587227	0,5263049	0,1695406	0,4986605	0,2647939	0,1899015	0,0623227	0,1556293	0,3519565	0,0060749	0,1417574	0,0116342	0,1345126	0,0007702	0,3280696	0,3909458	0,1427435	0,0798169	0,0439666	0,0034970	0,0100988	0,0218046	0,2065372	0,6435089	0,0612745	0,2804080	0,8542751	0,2251833	0,0021867	0,0419857	0,0398603	0,5269043	0,0047907	0,1378952	0,0694590	0,0216180	0,5250590	0,7341405	0,0235660	0,3945735	0,0080168	0,7395831	0,4083885	0,3375165	0,0526271	0,5964334	0,0905543	0,3735542	0,0004341	0,0267385	0,0677984	0,1011118	0,0393758
40	0,0111779	0,0430304	0,0341476	0,0074450	0,0262886	0,0166714	0,1465759	0,2098826	0,3033041	0,5643591	0,2859669	0,3998615	0,6588192	0,1958235	0,3821054	0,2109948	0,2308604	0,1063521	0,1689526	0,3152581	0,0079737	0,1761592	0,0570201	0,1335053	0,0003718	0,4024359	0,2550135	0,1998288	0,0815728	0,0980372	0,0122355	0,0092759	0,0335294	0,1207881	0,6010557	0,0615072	0,2733493	0,8046005	0,1861588	0,0028422	0,1642420	0,0507814	0,5456537	0,0031169	0,1018942	0,0460754	0,0433460	0,4968433	0,8443531	0,0186598	0,2728868	0,0092710	0,6911570	0,4410350	0,3036095	0,1619042	0,4411086	0,1062218	0,3645806	0,0022842	0,0345464	0,0996239	0,0793103	0,1153870
60	0,0029877	0,0569439	0,0167499	0,0262055	0,0432533	0,0033115	0,1052802	0,1849071	0,3506593	0,5267031	0,2451332	0,3827168	0,6568601	0,0964063	0,3707757	0,3939459	0,1533871	0,3048925	0,2114156	0,3354715	0,0135317	0,0972082	0,0693561	0,1138054	0,0015463	0,3745833	0,2145445	0,2899196	0,0764125	0,1256402	0,0022455	0,0019593	0,0275157	0,1640957	0,6227508	0,1106855	0,2187507	0,7637306	0,2141648	0,0047920	0,2147994	0,0270427	0,5910465	0,0235208	0,1603371	0,0523936	0,0426027	0,4902106	0,8775936	0,0254486	0,2612619	0,0155222	0,8547818	0,4514360	0,2697233	0,1804712	0,4222392	0,0917657	0,4664433	0,0024158	0,0548483	0,0748090	0,1266654	0,1963666
80	0,0000691	0,0606865	0,0242618	0,0229491	0,0312598	0,0152754	0,1533768	0,2458285	0,2928925	0,4884715	0,1594167	0,3297703	0,6774589	0,1178647	0,3059641	0,3639079	0,1355922	0,3777203	0,3838297	0,3759527	0,0105754	0,1332931	0,1134493	0,1720937	0,0004502	0,3694462	0,1979861	0,2414874	0,1135466	0,1827650	0,0006118	0,0090523	0,0204632	0,1892763	0,4730322	0,0560019	0,3131873	0,9022838	0,2364091	0,0055159	0,3001798	0,0589476	0,5645169	0,0036821	0,1584416	0,0505084	0,0249847	0,4437852	0,6740191	0,0030658	0,3660488	0,0129120	0,6773852	0,4210496	0,3716634	0,2675755	0,2333636	0,0643259	0,4723271	0,0015120	0,0888129	0,0721594	0,1246735	0,2482796
100	0,0001615	0,0547629	0,0301620	0,0245904	0,0194474	0,0099808	0,1041851	0,2960143	0,3740951	0,4287383	0,1857302	0,4352357	0,7328358	0,1567057	0,2583685	0,3097998	0,1527069	0,4422083	0,3293990	0,2843438	0,0099753	0,0846950	0,1031798	0,1549789	0,0011588	0,4412770	0,1843668	0,2705980	0,1281409	0,3378796	0,0008796	0,0101933	0,0229214	0,1339187	0,3953486	0,0662696	0,3001736	0,6391667	0,2219475	0,0050391	0,2568046	0,0421584	0,5244336	0,0115643	0,1382695	0,0475340	0,0439664	0,4162199	0,9212901	0,0027754	0,3186707	0,0132797	0,7812409	0,4132467	0,2956183	0,4249121	0,1471134	0,0671157	0,3487058	0,0019496	0,0804579	0,0938276	0,1271019	0,3131089
120	0,0000000	0,0489088	0,0173568	0,0065835	0,0532621	0,0137496	0,1155839	0,2749208	0,2548960	0,3860392	0,1650407	0,4381639	0,5860416	0,2231081	0,2810812	0,3780144	0,1054438	0,4299902	0,3193075	0,2598583	0,0681256	0,1119396	0,1797101	0,1598542	0,0004175	0,3463796	0,1237166	0,2961484	0,0961716	0,3389594	0,0007809	0,0545364	0,0136990	0,1414622	0,4595522	0,0643126	0,2288656	0,7466136	0,2224677	0,0074479	0,3974464	0,0272831	0,5633034	0,0016855	0,0982869	0,0521556	0,0285810	0,6116940	0,7359590	0,0011806	0,3495553	0,0099787	0,6892814	0,5866323	0,3558579	0,3379377	0,1181441	0,0448117	0,3818115	0,0010211	0,0485295	0,1003967	0,1160617	0,3972858
140	0,0079643	0,0216888	0,0128192	0,0145406	0,0263999	0,0038793	0,1047260	0,3371115	0,3542888	0,4435097	0,1221555	0,4420839	0,6020100	0,1776297	0,2914893	0,2566511	0,0931639	0,5275981	0,3406531	0,2984890	0,0168539	0,1816490	0,0933864	0,3136266	0,0023800	0,3157553	0,0969745	0,3031166	0,1297779	0,2921993	0,0022276	0,0188196	0,0264877	0,1262896	0,4439954	0,0871957	0,1773047	0,7497403	0,2233269	0,0035498	0,4980576	0,0292823	0,4880614	0,0084157	0,1161823	0,0458104	0,0585537	0,5008524	0,6292137	0,0048759	0,3231427	0,0220172	0,6742944	0,5540200	0,3399555	0,3681987	0,0876089	0,0731525	0,4180755	0,0001566	0,0191695	0,0496942	0,1470142	0,3704237
