"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
340	0,6291151	0,6186157	0,4205119	0,3063236	0,5302718	0,8615106	0,3044935	0,7490359	0,5267116	0,3920660	0,0574204	0,1010777	0,6141989	0,2784462	0,7232217	0,8021248	0,5498570	0,7728656	0,0077019	0,0026321	0,1971267	0,3518345	0,0656791	0,1973420	0,4297889	0,7923110	0,5039572	0,4654186	0,0834661	0,0518340	0,4165065	0,0023884	0,5906799	0,4229176	0,8689725	0,9642183	0,7462033	0,4403561	0,9921637	0,7700036	0,7297687	0,1197384	0,9589415	0,0762372	0,8324569	0,4082826	0,0191167	0,9949040	0,0055064	0,1757833	0,9051996	0,1993713	0,9817223	0,3383543	0,9152771	0,3332246	0,2548072	0,5314579	0,4680500	0,9763737	0,7524115	0,8791217	0,7058806	0,3448059
360	0,6291151	0,6186157	0,4205121	0,3056221	0,5296781	0,8643541	0,3042818	0,7490416	0,5267116	0,3920660	0,0570187	0,1010573	0,6142006	0,2784462	0,7232217	0,8021231	0,5498577	0,7728635	0,0077019	0,0026321	0,1982386	0,3518386	0,0656791	0,1979057	0,4294106	0,7928232	0,5031427	0,4677095	0,0834663	0,0501822	0,4165062	0,0023880	0,5907131	0,4232616	0,8689491	0,9646437	0,7451076	0,4351854	0,9919045	0,7695261	0,7292955	0,1191892	0,9587133	0,0755543	0,8333834	0,4047304	0,0184966	0,9944251	0,0045899	0,1709072	0,9051998	0,1993950	0,9816536	0,3385006	0,9152755	0,3335542	0,2548466	0,5314875	0,4680460	0,9763754	0,7526739	0,8791250	0,7058806	0,3444649
380	0,6291151	0,6186157	0,4205123	0,3051099	0,5292468	0,8665467	0,3041367	0,7490453	0,5267116	0,3920660	0,0567423	0,1010557	0,6142018	0,2784462	0,7232217	0,8021218	0,5498580	0,7728619	0,0077019	0,0026321	0,1992210	0,3518419	0,0656791	0,1983342	0,4291954	0,7932399	0,5025774	0,4695701	0,0834664	0,0490287	0,4165059	0,0023877	0,5907402	0,4235215	0,8688681	0,9649157	0,7443074	0,4314285	0,9917150	0,7691841	0,7289318	0,1188262	0,9585414	0,0750600	0,8340421	0,4018887	0,0180554	0,9940317	0,0039416	0,1673680	0,9051999	0,1994099	0,9816019	0,3386126	0,9152742	0,3337932	0,2548749	0,5315088	0,4680438	0,9763764	0,7528581	0,8791275	0,7058807	0,3442237
400	0,6291151	0,6186157	0,4205124	0,3047364	0,5289339	0,8682288	0,3040373	0,7490477	0,5267116	0,3920660	0,0565524	0,1010612	0,6142028	0,2784462	0,7232217	0,8021208	0,5498580	0,7728606	0,0077019	0,0026321	0,2000705	0,3518444	0,0656791	0,1986578	0,4290845	0,7935764	0,5021857	0,4710652	0,0834666	0,0482293	0,4165057	0,0023875	0,5907620	0,4237167	0,8687655	0,9650896	0,7437301	0,4287661	0,9915806	0,7689420	0,7286547	0,1185949	0,9584129	0,0747027	0,8345104	0,3996339	0,0177425	0,9937177	0,0034843	0,1648151	0,9052000	0,1994192	0,9815634	0,3386975	0,9152732	0,3339666	0,2548949	0,5315240	0,4680426	0,9763770	0,7529874	0,8791294	0,7058807	0,3440537
420	0,6291151	0,6186157	0,4205125	0,3044647	0,5287073	0,8695133	0,3039685	0,7490492	0,5267116	0,3920660	0,0564220	0,1010683	0,6142036	0,2784462	0,7232217	0,8021199	0,5498580	0,7728596	0,0077019	0,0026321	0,2007921	0,3518463	0,0656791	0,1989010	0,4290381	0,7938465	0,5019149	0,4722557	0,0834667	0,0476790	0,4165055	0,0023874	0,5907795	0,4238624	0,8686612	0,9652006	0,7433181	0,4269280	0,9914881	0,7687721	0,7284452	0,1184550	0,9583176	0,0744445	0,8348433	0,3978579	0,0175211	0,9934728	0,0031626	0,1629832	0,9052001	0,1994249	0,9815350	0,3387615	0,9152723	0,3340923	0,2549091	0,5315347	0,4680419	0,9763773	0,7530782	0,8791310	0,7058807	0,3439340
440	0,6291151	0,6186157	0,4205125	0,3042672	0,5285433	0,8704902	0,3039199	0,7490501	0,5267116	0,3920660	0,0563327	0,1010747	0,6142042	0,2784462	0,7232217	0,8021193	0,5498580	0,7728589	0,0077019	0,0026321	0,2013958	0,3518479	0,0656791	0,1990827	0,4290301	0,7940619	0,5017279	0,4731964	0,0834667	0,0473025	0,4165054	0,0023873	0,5907932	0,4239707	0,8685654	0,9652716	0,7430267	0,4256954	0,9914264	0,7686539	0,7282878	0,1183766	0,9582474	0,0742582	0,8350800	0,3964683	0,0173648	0,9932857	0,0029368	0,1616744	0,9052001	0,1994286	0,9815140	0,3388094	0,9152717	0,3341833	0,2549191	0,5315423	0,4680414	0,9763775	0,7531419	0,8791322	0,7058807	0,3438500
460	0,6291151	0,6186157	0,4205125	0,3041239	0,5284247	0,8712304	0,3038849	0,7490508	0,5267116	0,3920660	0,0562715	0,1010797	0,6142047	0,2784462	0,7232217	0,8021188	0,5498579	0,7728583	0,0077019	0,0026321	0,2018946	0,3518491	0,0656791	0,1992180	0,4290432	0,7942329	0,5015991	0,4739347	0,0834668	0,0470465	0,4165053	0,0023872	0,5908040	0,4240508	0,8684822	0,9653169	0,7428224	0,4248973	0,9913868	0,7685721	0,7281702	0,1183386	0,9581958	0,0741236	0,8352483	0,3953875	0,0172546	0,9931450	0,0027787	0,1607427	0,9052002	0,1994308	0,9814987	0,3388451	0,9152712	0,3342492	0,2549260	0,5315476	0,4680412	0,9763776	0,7531866	0,8791331	0,7058807	0,3437911
480	0,6291151	0,6186157	0,4205125	0,3040200	0,5283390	0,8717893	0,3038593	0,7490512	0,5267116	0,3920660	0,0562296	0,1010833	0,6142051	0,2784462	0,7232217	0,8021184	0,5498579	0,7728578	0,0077019	0,0026321	0,2023020	0,3518500	0,0656791	0,1993183	0,4290667	0,7943679	0,5015103	0,4745108	0,0834668	0,0468733	0,4165052	0,0023872	0,5908124	0,4241099	0,8684128	0,9653458	0,7426802	0,4244038	0,9913625	0,7685159	0,7280829	0,1183261	0,9581582	0,0740266	0,8353679	0,3945515	0,0171770	0,9930406	0,0026682	0,1600816	0,9052002	0,1994323	0,9814875	0,3388716	0,9152707	0,3342968	0,2549308	0,5315513	0,4680410	0,9763777	0,7532179	0,8791338	0,7058807	0,3437499
500	0,6291151	0,6186157	0,4205125	0,3039448	0,5282771	0,8722101	0,3038404	0,7490514	0,5267116	0,3920660	0,0562009	0,1010858	0,6142054	0,2784462	0,7232217	0,8021181	0,5498579	0,7728574	0,0077019	0,0026321	0,2026315	0,3518508	0,0656791	0,1993924	0,4290940	0,7944740	0,5014493	0,4749580	0,0834669	0,0467568	0,4165051	0,0023872	0,5908189	0,4241533	0,8683563	0,9653642	0,7425820	0,4241184	0,9913484	0,7684774	0,7280182	0,1183289	0,9581309	0,0739566	0,8354530	0,3939079	0,0171225	0,9929642	0,0025911	0,1596138	0,9052002	0,1994331	0,9814794	0,3388911	0,9152704	0,3343313	0,2549341	0,5315538	0,4680409	0,9763777	0,7532399	0,8791344	0,7058807	0,3437211
520	0,6291151	0,6186157	0,4205125	0,3038904	0,5282324	0,8725260	0,3038265	0,7490516	0,5267116	0,3920660	0,0561813	0,1010874	0,6142056	0,2784462	0,7232217	0,8021179	0,5498579	0,7728571	0,0077019	0,0026321	0,2028959	0,3518513	0,0656791	0,1994470	0,4291213	0,7945572	0,5014073	0,4753036	0,0834669	0,0466789	0,4165050	0,0023872	0,5908239	0,4241851	0,8683113	0,9653760	0,7425145	0,4239713	0,9913411	0,7684511	0,7279706	0,1183401	0,9581111	0,0739061	0,8355134	0,3934147	0,0170842	0,9929087	0,0025374	0,1592835	0,9052002	0,1994337	0,9814735	0,3389054	0,9152702	0,3343562	0,2549363	0,5315556	0,4680409	0,9763777	0,7532553	0,8791349	0,7058807	0,3437011
540	0,6291151	0,6186157	0,4205125	0,3038511	0,5282002	0,8727626	0,3038162	0,7490517	0,5267116	0,3920660	0,0561678	0,1010885	0,6142058	0,2784462	0,7232217	0,8021177	0,5498579	0,7728569	0,0077019	0,0026321	0,2031062	0,3518518	0,0656791	0,1994871	0,4291467	0,7946221	0,5013785	0,4755695	0,0834669	0,0466271	0,4165050	0,0023872	0,5908277	0,4242083	0,8682760	0,9653835	0,7424685	0,4239130	0,9913379	0,7684333	0,7279357	0,1183552	0,9580968	0,0738697	0,8355564	0,3930383	0,0170573	0,9928688	0,0025001	0,1590507	0,9052002	0,1994341	0,9814692	0,3389159	0,9152700	0,3343741	0,2549379	0,5315568	0,4680408	0,9763777	0,7532661	0,8791352	0,7058807	0,3436871
560	0,6291151	0,6186157	0,4205125	0,3038227	0,5281770	0,8729394	0,3038086	0,7490517	0,5267116	0,3920660	0,0561587	0,1010891	0,6142059	0,2784462	0,7232217	0,8021176	0,5498579	0,7728567	0,0077019	0,0026321	0,2032726	0,3518521	0,0656791	0,1995164	0,4291690	0,7946725	0,5013588	0,4757733	0,0834669	0,0465929	0,4165049	0,0023871	0,5908306	0,4242253	0,8682486	0,9653883	0,7424374	0,4239089	0,9913373	0,7684213	0,7279100	0,1183716	0,9580866	0,0738434	0,8355870	0,3927521	0,0170385	0,9928402	0,0024741	0,1588869	0,9052002	0,1994343	0,9814661	0,3389236	0,9152698	0,3343871	0,2549389	0,5315576	0,4680408	0,9763777	0,7532736	0,8791355	0,7058807	0,3436773
580	0,6291151	0,6186157	0,4510074	0,3040994	0,5524704	0,8727847	0,3355897	0,7483540	0,5267116	0,3920660	0,0561703	0,1745820	0,6142060	0,2784462	0,7232217	0,8021175	0,5554291	0,7728566	0,0077019	0,0026321	0,2034075	0,3518524	0,0656791	0,1994091	0,4498624	0,7946859	0,5334766	0,4759285	0,0834670	0,0467575	0,4165049	0,0023871	0,5908286	0,4241372	0,8228810	0,8624613	0,6917893	0,4291665	0,9913788	0,6738859	0,7279995	0,1184834	0,9581587	0,0739692	0,7714334	0,3928040	0,0170366	0,9915288	0,0251319	0,1560522	0,9052002	0,1993828	0,9210562	0,3389180	0,9152697	0,3342406	0,2549316	0,5315510	0,4935506	0,9763208	0,7159532	0,8791357	0,7058807	0,3436706
600	0,6291151	0,6186157	0,4937997	0,3068348	0,5979510	0,8700152	0,3917765	0,7470072	0,5267116	0,3920660	0,0566765	0,3038996	0,6142061	0,2784462	0,7232217	0,8021174	0,5647420	0,7728565	0,0077019	0,0026321	0,2035322	0,3518526	0,0656791	0,1982553	0,4934768	0,7944579	0,5989289	0,4760234	0,0834670	0,0490646	0,4165049	0,0023871	0,5907938	0,4232581	0,7344002	0,6769981	0,6089486	0,4401048	0,9917147	0,5148852	0,7288533	0,1194329	0,9588468	0,0754183	0,6558104	0,3952561	0,0171378	0,9897465	0,0728081	0,1531837	0,9052002	0,1989245	0,8363633	0,3388081	0,9152696	0,3327830	0,2548536	0,5314821	0,5342590	0,9758639	0,6591033	0,8791359	0,7058807	0,3436680
620	0,6291151	0,6186157	0,5205011	0,3139603	0,6440813	0,8620577	0,4379070	0,7456292	0,5267116	0,3920660	0,0602735	0,4151829	0,6142062	0,2784462	0,7232217	0,8021173	0,5725810	0,7728564	0,0077019	0,0026321	0,2035856	0,3518528	0,0656791	0,1953774	0,5423251	0,7937627	0,6701020	0,4759515	0,0834670	0,0566929	0,4165049	0,0023871	0,5907105	0,4211385	0,6433275	0,5003556	0,5400697	0,4530158	0,9924557	0,3757710	0,7306620	0,1219554	0,9604693	0,0796103	0,5440952	0,4021026	0,0174578	0,9890176	0,1264648	0,1550406	0,9052002	0,1978314	0,7781822	0,3384877	0,9152695	0,3288995	0,2546420	0,5312990	0,5653397	0,9749093	0,6113313	0,8791360	0,7058807	0,3436950
640	0,6291151	0,6186157	0,5316628	0,3254057	0,6838408	0,8482561	0,4648440	0,7444521	0,5267116	0,3920660	0,0713235	0,4895738	0,6142062	0,2784462	0,7232217	0,8021173	0,5778423	0,7728563	0,0077019	0,0026321	0,2034371	0,3518529	0,0656791	0,1910075	0,5877562	0,7925480	0,7348131	0,4754955	0,0834670	0,0708391	0,4165049	0,0023871	0,5905909	0,4180269	0,5654968	0,3592738	0,4944643	0,4680725	0,9935016	0,2757022	0,7329955	0,1261075	0,9627986	0,0870511	0,4522296	0,4133897	0,0181813	0,9896687	0,1769237	0,1644117	0,9052002	0,1962546	0,7472392	0,3379271	0,9152694	0,3224967	0,2542925	0,5310022	0,5836682	0,9737311	0,5757488	0,8791361	0,7058807	0,3438736
660	0,6291151	0,6186157	0,5343012	0,3397473	0,7155895	0,8296526	0,4761824	0,7435303	0,5267116	0,3920660	0,0913237	0,5316201	0,6142063	0,2784462	0,7232217	0,8021172	0,5809110	0,7728562	0,0077019	0,0026321	0,2030412	0,3518530	0,0656791	0,1858089	0,6263033	0,7909017	0,7888037	0,4744098	0,0834670	0,0906786	0,4165048	0,0023871	0,5904555	0,4144453	0,5048825	0,2554641	0,4700857	0,4894827	0,9947046	0,2133879	0,7354269	0,1315184	0,9654259	0,0972686	0,3816721	0,4278726	0,0197647	0,9913920	0,2204262	0,1848980	0,9052002	0,1944947	0,7341605	0,3371650	0,9152694	0,3142724	0,2538432	0,5306272	0,5929952	0,9726277	0,5502169	0,8791362	0,7058807	0,3445208
680	0,6291151	0,6186157	0,5337951	0,3552159	0,7398309	0,8081180	0,4784848	0,7428447	0,5267116	0,3920660	0,1171576	0,5516629	0,6142063	0,2784462	0,7232217	0,8021172	0,5825006	0,7728562	0,0077019	0,0026321	0,2025441	0,3518531	0,0656791	0,1804445	0,6572466	0,7889751	0,8316356	0,4725626	0,0834670	0,1153459	0,4165048	0,0023872	0,5903208	0,4108649	0,4603781	0,1825594	0,4624846	0,5206530	0,9958953	0,1833439	0,7377599	0,1377773	0,9680097	0,1092347	0,3292972	0,4439501	0,0230152	0,9934870	0,2560509	0,2197608	0,9052002	0,1928129	0,7307301	0,3362739	0,9152694	0,3052363	0,2533464	0,5302189	0,5973786	0,9717583	0,5321301	0,8791362	0,7058807	0,3461890
700	0,6291151	0,6186157	0,5327748	0,3703768	0,7578086	0,7856026	0,4770403	0,7423516	0,5267116	0,3920660	0,1437130	0,5589479	0,6142063	0,2784462	0,7232217	0,8021171	0,5832248	0,7728562	0,0077019	0,0026321	0,2022352	0,3518532	0,0656791	0,1753949	0,6811717	0,7869252	0,8645127	0,4701145	0,0834670	0,1441639	0,4165048	0,0023876	0,5901975	0,4075947	0,4291260	0,1328766	0,4668001	0,5585157	0,9969373	0,1792244	0,7399837	0,1446185	0,9703405	0,1218483	0,2911280	0,4602165	0,0288067	0,9953955	0,2842482	0,2684140	0,9052002	0,1913656	0,7317345	0,3353312	0,9152693	0,2963202	0,2528496	0,5298165	0,5994460	0,9711501	0,5193756	0,8791363	0,7058807	0,3495031
720	0,6291151	0,6186157	0,5320794	0,3843096	0,7708786	0,7637063	0,4749456	0,7420053	0,5267116	0,3920660	0,1666984	0,5598996	0,6142063	0,2784462	0,7232217	0,8021171	0,5835000	0,7728561	0,0077019	0,0026321	0,2023720	0,3518532	0,0656791	0,1709335	0,6991698	0,7848846	0,8891713	0,4675844	0,0834670	0,1753551	0,4165048	0,0023892	0,5900906	0,4047867	0,4079991	0,0997458	0,4781674	0,5966514	0,9977688	0,1932816	0,7421485	0,1518575	0,9723179	0,1342145	0,2635977	0,4756639	0,0375314	0,9968919	0,3060329	0,3257496	0,9052002	0,1902110	0,7343403	0,3344023	0,9152693	0,2881822	0,2523872	0,5294466	0,6005261	0,9707594	0,5103960	0,8791363	0,7058807	0,3547600
740	0,6291151	0,6186157	0,5317635	0,3964650	0,7802495	0,7435269	0,4735026	0,7417665	0,5267116	0,3920660	0,1839092	0,5583468	0,6142064	0,2784462	0,7232217	0,8021171	0,5835700	0,7728561	0,0077019	0,0026321	0,2030201	0,3518533	0,0656791	0,1671689	0,7124239	0,7829502	0,9073533	0,4655788	0,0834670	0,2058165	0,4165048	0,0023935	0,5900013	0,4024801	0,3941901	0,0780281	0,4922776	0,6301535	0,9983896	0,2169780	0,7442649	0,1592372	0,9739116	0,1457000	0,2438586	0,4896825	0,0487407	0,9979671	0,3225614	0,3847969	0,9052002	0,1893414	0,7371866	0,3335342	0,9152693	0,2811753	0,2519793	0,5291240	0,6011793	0,9705229	0,5040778	0,8791363	0,7058807	0,3616161
760	0,6291151	0,6186157	0,5316742	0,4065180	0,7869023	0,7256800	0,4729332	0,7416040	0,5267116	0,3920660	0,1951566	0,5562643	0,6142064	0,2784462	0,7232217	0,8021171	0,5835619	0,7728561	0,0077019	0,0026321	0,2040262	0,3518533	0,0656791	0,1641000	0,7220165	0,7811837	0,9205867	0,4643464	0,0834670	0,2323903	0,4165048	0,0024018	0,5899290	0,4006468	0,3854172	0,0639900	0,5059298	0,6568081	0,9988305	0,2428716	0,7462769	0,1663735	0,9751320	0,1558931	0,2297547	0,5019773	0,0612825	0,9986981	0,3349269	0,4395845	0,9052002	0,1887154	0,7397135	0,3327557	0,9152693	0,2754047	0,2516342	0,5288537	0,6016126	0,9703853	0,4996331	0,8791364	0,7058807	0,3691936
780	0,6291151	0,6186157	0,5316769	0,4143494	0,7915924	0,7103980	0,4729907	0,7414947	0,5267116	0,3920660	0,2015046	0,5544893	0,6142064	0,2784462	0,7232217	0,8021171	0,5835338	0,7728561	0,0077019	0,0026321	0,2051141	0,3518533	0,0656791	0,1616641	0,7288571	0,7796171	0,9301208	0,4636304	0,0834670	0,2530903	0,4165048	0,0024140	0,5898716	0,3992258	0,3799580	0,0550148	0,5172347	0,6763839	0,9991310	0,2659642	0,7480928	0,1728368	0,9760132	0,1645670	0,2196976	0,5124724	0,0737784	0,9991768	0,3440748	0,4864502	0,9052002	0,1882806	0,7417557	0,3320798	0,9152693	0,2708137	0,2513517	0,5286344	0,6019039	0,9703066	0,4965067	0,8791364	0,7058807	0,3764936
800	0,6291151	0,6186157	0,5316999	0,4200678	0,7948824	0,6976462	0,4733430	0,7414218	0,5267116	0,3920660	0,2044415	0,5532498	0,6142064	0,2784462	0,7232217	0,8021171	0,5835077	0,7728561	0,0077019	0,0026321	0,2060126	0,3518533	0,0656791	0,1597708	0,7336720	0,7782603	0,9369341	0,4629088	0,0834670	0,2674213	0,4165048	0,0024286	0,5898268	0,3981458	0,3765954	0,0493184	0,5254576	0,6897099	0,9993284	0,2838449	0,7496329	0,1782799	0,9766028	0,1716592	0,2125348	0,5212323	0,0850853	0,9994819	0,3507805	0,5240077	0,9052002	0,1879872	0,7433218	0,3315084	0,9152693	0,2672588	0,2511268	0,5284610	0,6020935	0,9702619	0,4943076	0,8791364	0,7058807	0,3827710
820	0,6291151	0,6186157	0,5317176	0,4239748	0,7971824	0,6872270	0,4737434	0,7413735	0,5267116	0,3920660	0,2053339	0,5524999	0,6142064	0,2784462	0,7232217	0,8021171	0,5834896	0,7728561	0,0077019	0,0026321	0,2065419	0,3518534	0,0656791	0,1583240	0,7370206	0,7771076	0,9417710	0,4617218	0,0834670	0,2760216	0,4165048	0,0024436	0,5897923	0,3973376	0,3745174	0,0457144	0,5306734	0,6980189	0,9994527	0,2960659	0,7508583	0,1825210	0,9769557	0,1772465	0,2074369	0,5284051	0,0945277	0,9996724	0,3556586	0,5525150	0,9052002	0,1877937	0,7444844	0,3310358	0,9152693	0,2645644	0,2509516	0,5283267	0,6022113	0,9702363	0,4927608	0,8791364	0,7058807	0,3876787
840	0,6291151	0,6186157	0,5317264	0,4264724	0,7987870	0,6788601	0,4740662	0,7413417	0,5267116	0,3920660	0,2051960	0,5521057	0,6142064	0,2784462	0,7232217	0,8021171	0,5834787	0,7728561	0,0077019	0,0026321	0,2066387	0,3518534	0,0656791	0,1572336	0,7393229	0,7761440	0,9451860	0,4598498	0,0834670	0,2801119	0,4165048	0,0024570	0,5897661	0,3967403	0,3732089	0,0434318	0,5334011	0,7025727	0,9995270	0,3033293	0,7517753	0,1855543	0,9771272	0,1815035	0,2038101	0,5341817	0,1018991	0,9997893	0,3591844	0,5731636	0,9052002	0,1876682	0,7453292	0,3306521	0,9152692	0,2625569	0,2508178	0,5282246	0,6022815	0,9702215	0,4916728	0,8791364	0,7058807	0,3912130
860	0,6291151	0,6186157	0,5317292	0,4279664	0,7999053	0,6722375	0,4742779	0,7413209	0,5267116	0,3920660	0,2046694	0,5519340	0,6142064	0,2784462	0,7232217	0,8021171	0,5834730	0,7728561	0,0077019	0,0026321	0,2063359	0,3518534	0,0656791	0,1564211	0,7408880	0,7753493	0,9475863	0,4573202	0,0834670	0,2810386	0,4165048	0,0024679	0,5897463	0,3963033	0,3723566	0,0419788	0,5343146	0,7044830	0,9995682	0,3068139	0,7524230	0,1875092	0,9771689	0,1846543	0,2012306	0,5387678	0,1073338	0,9998602	0,3617187	0,5875139	0,9052002	0,1875881	0,7459343	0,3303454	0,9152692	0,2610815	0,2507172	0,5281482	0,6023220	0,9702130	0,4909076	0,8791364	0,7058807	0,3935776
880	0,6291151	0,6186157	0,5317294	0,4288008	0,8006846	0,6670586	0,4743946	0,7413073	0,5267116	0,3920660	0,2040999	0,5518834	0,6142064	0,2784462	0,7232217	0,8021171	0,5834703	0,7728561	0,0077019	0,0026321	0,2057240	0,3518534	0,0656791	0,1558213	0,7419397	0,7747013	0,9492669	0,4543217	0,0834670	0,2799979	0,4165048	0,0024760	0,5897315	0,3959863	0,3717762	0,0410462	0,5340579	0,7046471	0,9995881	0,3077379	0,7528558	0,1885903	0,9771249	0,1869312	0,1993963	0,5423641	0,1111503	0,9999025	0,3635317	0,5971261	0,9052002	0,1875373	0,7463633	0,3301034	0,9152692	0,2600088	0,2506427	0,5280916	0,6023451	0,9702080	0,4903693	0,8791364	0,7058807	0,3950537
900	0,6291151	0,6186157	0,5317289	0,4292333	0,8012282	0,6630503	0,4744483	0,7412985	0,5267116	0,3920660	0,2036367	0,5518886	0,6142064	0,2784462	0,7232217	0,8021171	0,5834693	0,7728561	0,0077019	0,0026321	0,2049143	0,3518534	0,0656791	0,1553821	0,7426379	0,7741783	0,9504399	0,4511040	0,0834670	0,2779173	0,4165048	0,0024816	0,5897205	0,3957579	0,3713618	0,0404418	0,5331532	0,7037457	0,9995951	0,3071310	0,7531301	0,1890230	0,9770306	0,1885460	0,1980919	0,5451543	0,1137226	0,9999276	0,3648232	0,6033586	0,9052002	0,1875053	0,7466656	0,3299148	0,9152692	0,2592357	0,2505881	0,5280503	0,6023582	0,9702052	0,4899906	0,8791364	0,7058807	0,3959138
920	0,6291151	0,6186157	0,5317285	0,4294385	0,8016078	0,6599749	0,4744685	0,7412928	0,5267116	0,3920660	0,2033162	0,5519126	0,6142064	0,2784462	0,7232217	0,8021171	0,5834690	0,7728561	0,0077019	0,0026321	0,2040120	0,3518534	0,0656791	0,1550625	0,7430950	0,7737596	0,9512562	0,4479023	0,0834670	0,2754423	0,4165048	0,0024851	0,5897124	0,3955941	0,3710536	0,0400460	0,5319757	0,7022686	0,9995948	0,3057572	0,7532951	0,1890162	0,9769122	0,1896759	0,1971644	0,5472998	0,1153995	0,9999422	0,3657398	0,6072906	0,9052002	0,1874853	0,7468778	0,3297692	0,9152692	0,2586822	0,2505486	0,5280203	0,6023657	0,9702035	0,4897243	0,8791364	0,7058807	0,3963797
940	0,6291151	0,6186157	0,5317282	0,4295251	0,8018733	0,6576329	0,4744749	0,7412891	0,5267116	0,3920660	0,2031219	0,5519375	0,6142064	0,2784462	0,7232217	0,8021171	0,5834690	0,7728561	0,0077019	0,0026321	0,2031015	0,3518534	0,0656791	0,1548313	0,7433898	0,7734270	0,9518231	0,4448974	0,0834670	0,2729758	0,4165048	0,0024872	0,5897065	0,3954773	0,3708173	0,0397844	0,5307652	0,7005500	0,9995907	0,3041229	0,7533892	0,1887418	0,9767877	0,1904599	0,1965050	0,5489369	0,1164662	0,9999507	0,3663883	0,6097203	0,9052002	0,1874728	0,7470262	0,3296579	0,9152692	0,2582880	0,2505203	0,5279988	0,6023701	0,9702026	0,4895370	0,8791364	0,7058807	0,3966123
960	0,6291151	0,6186157	0,5317281	0,4295552	0,8020593	0,6558609	0,4744779	0,7412868	0,5267116	0,3920660	0,2030196	0,5519568	0,6142064	0,2784462	0,7232217	0,8021171	0,5834691	0,7728561	0,0077019	0,0026321	0,2022420	0,3518534	0,0656791	0,1546648	0,7435762	0,7731644	0,9522159	0,4422041	0,0834670	0,2707379	0,4165048	0,0024883	0,5897021	0,3953943	0,3706328	0,0396100	0,5296558	0,6988047	0,9995851	0,3025266	0,7534401	0,1883289	0,9766688	0,1910021	0,1960361	0,5501779	0,1171355	0,9999556	0,3668456	0,6112043	0,9052002	0,1874649	0,7471301	0,3295734	0,9152692	0,2580083	0,2505001	0,5279835	0,6023726	0,9702021	0,4894053	0,8791364	0,7058807	0,3967176
980	0,6291151	0,6186157	0,5317281	0,4295616	0,8021898	0,6545275	0,4744814	0,7412852	0,5267116	0,3920660	0,2029757	0,5519695	0,6142064	0,2784462	0,7232217	0,8021171	0,5834691	0,7728561	0,0077019	0,0026321	0,2014691	0,3518534	0,0656791	0,1545453	0,7436914	0,7729584	0,9524876	0,4398769	0,0834670	0,2688237	0,4165048	0,0024888	0,5896989	0,3953354	0,3704875	0,0394932	0,5287072	0,6971607	0,9995793	0,3011175	0,7534663	0,1878667	0,9765616	0,1913774	0,1957028	0,5511134	0,1175553	0,9999584	0,3671674	0,6121108	0,9052002	0,1874600	0,7472027	0,3295097	0,9152692	0,2578105	0,2504859	0,5279727	0,6023742	0,9702018	0,4893126	0,8791364	0,7058807	0,3967598
1000	0,6291151	0,6186157	0,5317281	0,4295600	0,8022815	0,6535290	0,4744858	0,7412843	0,5267116	0,3920660	0,2029642	0,5519768	0,6142064	0,2784462	0,7232217	0,8021171	0,5834692	0,7728561	0,0077019	0,0026321	0,2007989	0,3518534	0,0656791	0,1544598	0,7437604	0,7727975	0,9526752	0,4379243	0,0834670	0,2672512	0,4165048	0,0024890	0,5896966	0,3952937	0,3703727	0,0394145	0,5279333	0,6956849	0,9995740	0,2999490	0,7534791	0,1874115	0,9764689	0,1916380	0,1954658	0,5518154	0,1178223	0,9999600	0,3673932	0,6126724	0,9052002	0,1874569	0,7472535	0,3294620	0,9152692	0,2576708	0,2504760	0,5279650	0,6023751	0,9702017	0,4892474	0,8791364	0,7058807	0,3967745
1020	0,6291151	0,6186157	0,5317281	0,4295568	0,8023460	0,6527844	0,4744906	0,7412836	0,5267116	0,3920660	0,2029678	0,5519803	0,6142064	0,2784462	0,7232217	0,8021171	0,5834692	0,7728561	0,0077019	0,0026321	0,2002342	0,3518534	0,0656791	0,1543988	0,7438000	0,7726724	0,9528046	0,4363244	0,0834670	0,2659961	0,4165048	0,0024889	0,5896949	0,3952643	0,3702822	0,0393615	0,5273220	0,6944043	0,9995694	0,2990196	0,7534853	0,1869948	0,9763913	0,1918202	0,1952972	0,5523400	0,1179970	0,9999609	0,3675513	0,6130302	0,9052002	0,1874550	0,7472890	0,3294264	0,9152692	0,2575724	0,2504690	0,5279597	0,6023756	0,9702016	0,4892015	0,8791364	0,7058807	0,3967793
