"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
360	0,2126176	0,2077322	0,0971397	0,3901456	0,9888586	1,0317065	0,3400320	0,4087931	0,4816175	0,6572392	0,8423509	0,5941455	0,9699282	0,1544777	0,7734214	0,3595169	0,3185172	0,0666208	0,1037528	0,4088811	0,1122817	0,2703937	0,0354120	0,1709649	0,0043710	0,1780679	0,4445872	0,2189530	0,1744558	0,1747332	0,7072348	0,0489304	0,0197413	0,2293089	0,6795120	0,3771746	0,8676122	0,9647464	0,8472604	0,0073226	0,0881048	0,0604161	0,3811387	0,0139117	0,4671926	0,8250460	0,0553261	0,9695654	0,9888695	0,0062803	0,3192227	0,0161230	0,6713079	0,1679288	0,4650972	0,0423168	0,9548802	0,2422956	0,5863887	0,0077052	0,0445172	0,3228728	0,9547477	0,0447819
380	0,2376609	0,2378469	0,0601509	0,3908299	0,9347341	1,0405184	0,3293115	0,4349860	0,4075899	0,7029485	0,7630547	0,6313874	0,9265184	0,1635546	0,7165694	0,3562459	0,2601694	0,0938449	0,1009857	0,4438405	0,1295345	0,2623308	0,0524051	0,1780158	0,0035841	0,1792727	0,4629909	0,1883817	0,1307503	0,1784327	0,7149030	0,0438842	0,0259416	0,2331140	0,6585318	0,3790369	0,8528728	0,9662365	0,8562790	0,0052010	0,0765439	0,0657193	0,3562899	0,0104041	0,5338892	0,7271734	0,0525166	0,9423921	0,9352811	0,0053897	0,3410911	0,0162341	0,7079075	0,1252309	0,4932423	0,0411331	0,9367388	0,2179517	0,6360104	0,0050382	0,0721952	0,2779313	1,0121443	0,0392707
400	0,2347275	0,2356832	0,0690690	0,3630670	1,0006926	1,0395920	0,3219454	0,3999606	0,4107741	0,7137795	0,7064703	0,6033817	0,9146541	0,1617917	0,7487594	0,3660956	0,2794541	0,0843208	0,0681200	0,4651963	0,0948150	0,2884424	0,0608850	0,1716596	0,0000764	0,1751015	0,4406719	0,1591185	0,1223155	0,1530647	0,6535250	0,0383803	0,0200666	0,2421756	0,6519195	0,3596445	0,8227733	0,9841093	0,9125997	0,0083785	0,0675222	0,0508977	0,3028039	0,0153744	0,5350445	0,6317805	0,0517393	0,9012539	0,9390608	0,0116923	0,3071621	0,0148231	0,7781025	0,1089355	0,5159166	0,0265430	1,0047778	0,2078266	0,6670084	0,0075615	0,0610310	0,2495556	1,0241206	0,0342310
420	0,2171880	0,1975980	0,0694185	0,3783568	0,9937814	0,9312048	0,3317375	0,3399336	0,3897001	0,6292950	0,7736280	0,6008153	0,8909425	0,1789088	0,6932793	0,3896508	0,2780629	0,0821183	0,0937844	0,4610293	0,1162463	0,2951782	0,0545805	0,1469138	0,0044837	0,1977991	0,4537558	0,1293663	0,1397791	0,1474581	0,6488798	0,0451311	0,0164232	0,2534761	0,5912317	0,4072622	0,8615454	0,9746031	0,8507806	0,0120066	0,0641215	0,0489528	0,3256270	0,0072758	0,5874716	0,6581216	0,0454411	1,0559525	0,9553041	0,0152792	0,3246113	0,0175877	0,7542660	0,1217077	0,4780757	0,0223841	0,9750340	0,2278264	0,6494121	0,0031927	0,0522255	0,2763207	1,0174267	0,0487355
440	0,2351947	0,1907717	0,1203877	0,3562603	1,0357038	0,9056389	0,3378597	0,4052288	0,4401002	0,6778852	0,7869583	0,6041975	0,8480414	0,2052423	0,6684085	0,3725475	0,3138052	0,0934799	0,0801286	0,4691226	0,1335921	0,3048279	0,0498404	0,1628802	0,0046748	0,2320344	0,4470375	0,1503488	0,1826608	0,1453693	0,5973464	0,0369298	0,0276849	0,2627050	0,6240735	0,4152858	0,9643028	1,0112186	0,8668358	0,0077918	0,0517376	0,0550556	0,3157212	0,0003591	0,5288211	0,7375107	0,0364566	0,9969713	0,9935325	0,0135889	0,3601368	0,0255540	0,6794847	0,1269612	0,5017570	0,0315484	0,9089734	0,2216012	0,6567190	0,0031705	0,0753312	0,2669651	0,9634327	0,0516650
460	0,1974717	0,2039827	0,0971423	0,3695371	1,0306898	0,8716587	0,2860390	0,4270152	0,4305579	0,6602773	0,8247106	0,5932708	0,9117772	0,1751486	0,6432865	0,3650156	0,3226458	0,0916619	0,0751758	0,4991159	0,1299932	0,3188645	0,0701053	0,2006658	0,0050744	0,2355496	0,5284854	0,1896199	0,1998642	0,2371946	0,5664866	0,0400601	0,0245273	0,2093741	0,6249585	0,3871754	0,9034906	1,0272102	0,9597605	0,0045345	0,0682044	0,0464107	0,3335626	0,0065295	0,4854515	0,7801977	0,0348141	0,9871115	1,0077909	0,0129549	0,3348908	0,0223302	0,6243353	0,0684408	0,4424679	0,0550689	0,9911164	0,2555050	0,6295933	0,0045289	0,0605416	0,2685403	1,0526481	0,0650546
480	0,1990141	0,2348547	0,0992202	0,3762971	1,0769837	0,8750164	0,2112194	0,4254111	0,4432738	0,5952925	0,8432273	0,5959581	0,8793979	0,1644473	0,6060207	0,3969485	0,3349791	0,0768424	0,0647519	0,4941631	0,1431331	0,3352546	0,0713474	0,2313042	0,0053770	0,2356048	0,5574205	0,1675968	0,2253752	0,2827240	0,5633186	0,0367824	0,0396308	0,2711486	0,6095470	0,3742984	0,8899863	0,9687415	0,9834351	0,0080364	0,0886123	0,0531996	0,2988038	0,0130600	0,5009470	0,7631925	0,0471466	0,9891438	1,0332875	0,0159375	0,3326646	0,0226503	0,5940855	0,0614340	0,4699347	0,0579175	0,9696476	0,3452013	0,6514246	0,0067319	0,0629338	0,2889804	1,0297623	0,0641693
500	0,2098709	0,2378659	0,0833869	0,3622311	1,0118474	0,8767667	0,2159279	0,4084593	0,4537886	0,6182059	0,8472469	0,6008638	0,9448443	0,1359079	0,6784755	0,3985093	0,3485365	0,0758931	0,0640171	0,4674341	0,1518726	0,3338365	0,0679530	0,2342028	0,0101679	0,1904835	0,5013949	0,1978767	0,2218961	0,3083739	0,6509063	0,0474172	0,0417731	0,2805854	0,5922981	0,3648546	0,8717948	0,9330551	0,9903173	0,0072349	0,0902951	0,0629706	0,2444275	0,0096562	0,5324134	0,8243617	0,0566636	0,9001236	0,9758279	0,0152622	0,3326878	0,0311656	0,6474920	0,0499607	0,4354429	0,0666859	1,0126214	0,3318935	0,7009457	0,0011422	0,0546347	0,3230447	0,9628024	0,0639454
520	0,2163426	0,2060285	0,0882390	0,3591949	0,9843361	0,8934140	0,2559803	0,3876163	0,4392279	0,6230387	0,9330442	0,6313051	0,9654868	0,1402375	0,6927984	0,4034000	0,3536841	0,0775784	0,0753989	0,4738009	0,1472307	0,3033994	0,0718165	0,2225818	0,0073647	0,2206817	0,5220496	0,1989857	0,1914173	0,3216840	0,6440575	0,0445905	0,0378011	0,2763944	0,5659917	0,3718449	0,9763119	0,9284755	0,9323041	0,0159411	0,0908079	0,0822113	0,2706803	0,0117200	0,5050601	0,7945613	0,0581342	0,9513446	0,9320317	0,0238753	0,3057564	0,0286028	0,6336055	0,0368494	0,4081588	0,0622936	0,9558654	0,3409033	0,6652748	0,0032853	0,0515310	0,3886952	0,9437869	0,0557544
540	0,2025162	0,2079569	0,0870938	0,3613406	0,9743604	0,9571575	0,2772215	0,3938596	0,3879635	0,6445566	0,8420052	0,5811430	0,9907589	0,1599961	0,6547988	0,4164919	0,3144277	0,0995099	0,0646306	0,4757663	0,1636054	0,3221136	0,0913767	0,2130702	0,0036336	0,2163397	0,5314604	0,1871067	0,1753372	0,2774017	0,5867045	0,0346932	0,0177938	0,2415983	0,6025633	0,3494202	0,9507268	0,9181947	0,8995919	0,0243018	0,0767477	0,0775272	0,2070200	0,0120202	0,5145402	0,8740043	0,0448918	0,9214700	0,8392785	0,0252765	0,2963819	0,0234176	0,7537962	0,0354194	0,4137951	0,0567734	0,9929984	0,2970028	0,6692449	0,0048583	0,0567354	0,3475648	0,9224997	0,0335467
560	0,2133670	0,1918072	0,1037837	0,3555779	0,9542303	0,9854007	0,2526735	0,4124311	0,3950887	0,6452479	0,8633124	0,5861845	0,9990232	0,1646815	0,6769895	0,4250098	0,3354058	0,0711970	0,0665769	0,4555547	0,1467402	0,2998663	0,0763537	0,1755749	0,0040609	0,2172269	0,5173661	0,1597010	0,2235615	0,2585153	0,6195284	0,0390470	0,0212590	0,2144671	0,6242994	0,3343796	0,8874125	0,9484450	0,8997836	0,0160488	0,0670131	0,0371422	0,2091491	0,0112302	0,5679267	0,8452621	0,0609195	0,9756079	0,9249431	0,0253544	0,2673920	0,0245281	0,7817178	0,0375408	0,4253183	0,0555871	1,0024658	0,2827723	0,6273763	0,0062750	0,0606314	0,3619446	0,8719222	0,0443295
580	0,1014703	0,2094324	0,0611177	0,2594257	0,7480869	0,6603356	0,1743441	0,4343200	0,4170539	0,6803355	0,9122901	0,5387383	1,0537651	0,1934328	0,7752589	0,3978491	0,3453584	0,0538369	0,0626612	0,4535105	0,1461874	0,3264757	0,0405301	0,1666440	0,0039437	0,2976253	0,5483839	0,1383058	0,1973844	0,2532257	0,3750075	0,0369868	0,0217850	0,2252171	0,6357121	0,1737334	0,9362842	0,9515441	0,5784200	0,0146536	0,0622083	0,0527736	0,2846249	0,0173220	0,5551408	0,8456389	0,0614855	0,9515433	1,0387144	0,0205160	0,2778062	0,0322941	0,7939992	0,0487864	0,4606441	0,0462979	0,9985620	0,3135290	0,6898056	0,0072686	0,0554578	0,3318041	0,8630629	0,0349381
600	0,0442852	0,1634068	0,0343089	0,1965282	0,6471562	0,4089723	0,1657504	0,4665654	0,3718689	0,6559914	0,8533705	0,5858456	0,9933425	0,1685568	0,6860027	0,3662285	0,3311502	0,0532101	0,0766861	0,5050155	0,1377413	0,2679487	0,0279257	0,1798234	0,0039093	0,3977432	0,5414963	0,1603603	0,1996446	0,2346781	0,2460674	0,0450349	0,0286062	0,1952726	0,6584169	0,0883537	0,8891640	0,9574393	0,4767441	0,0146683	0,0431030	0,0381629	0,3068927	0,0153484	0,5242698	0,8425105	0,0509250	0,9762154	1,0218936	0,0151194	0,2815079	0,0198375	0,8087604	0,0593893	0,4614124	0,0353103	0,9869331	0,3091927	0,7015092	0,0053944	0,0333084	0,3492528	0,7935403	0,0328585
620	0,0160975	0,1341067	0,0193481	0,1521152	0,5966830	0,2774031	0,1736066	0,5125539	0,3711400	0,6579832	0,7414976	0,5651435	0,9189716	0,1514645	0,7778975	0,3239785	0,2987155	0,0418371	0,0810656	0,5046031	0,1284661	0,2163499	0,0145972	0,2020753	0,0020905	0,3956033	0,4945726	0,1434680	0,1866713	0,1795893	0,1430719	0,0337640	0,0268553	0,1901566	0,6603728	0,0323597	0,8709051	0,9926112	0,4138557	0,0111377	0,0425364	0,0330584	0,2785556	0,0047998	0,5230229	0,7350267	0,0527244	0,8701995	0,9292388	0,0149605	0,2772584	0,0188259	0,8742700	0,0490362	0,4468994	0,0254482	1,0627548	0,2719486	0,7143081	0,0025123	0,0381814	0,3109519	0,7693573	0,0514052
640	0,0169065	0,1307111	0,0117964	0,1034141	0,5200614	0,1909654	0,2039425	0,3993346	0,3797780	0,6683821	0,6512907	0,5941935	0,9186831	0,1370988	0,7367166	0,3608022	0,3420724	0,0493743	0,0820152	0,4986522	0,0937273	0,2319231	0,0078703	0,2225087	0,0004687	0,3883316	0,4221628	0,1522042	0,1627593	0,1511657	0,0961318	0,0210849	0,0167096	0,1836702	0,5984723	0,0193672	0,8304868	1,0122838	0,4129165	0,0095064	0,0439724	0,0500993	0,2963887	0,0109408	0,4629628	0,5968415	0,0490991	0,9109899	1,0269745	0,0168107	0,2816664	0,0292927	0,9565601	0,0446330	0,4120944	0,0187884	1,0668446	0,2401341	0,6780778	0,0090439	0,0369605	0,2610893	0,6629388	0,0554249
660	0,0096453	0,1012337	0,0107569	0,0746500	0,5246571	0,1423588	0,1919862	0,4094462	0,3687700	0,6033443	0,5146411	0,5752135	0,8768713	0,1570663	0,7792674	0,3041842	0,3312242	0,0347052	0,0631484	0,4541584	0,0755025	0,1748277	0,0088948	0,1685945	0,0007471	0,4302728	0,3915402	0,1469413	0,1820628	0,1180668	0,0476976	0,0268858	0,0111241	0,1956083	0,6060317	0,0091311	0,7240278	1,0252557	0,4116651	0,0019431	0,0575392	0,0550177	0,3339824	0,0071402	0,4230790	0,3919079	0,0587399	0,8146176	0,9959402	0,0248821	0,3187706	0,0300551	1,0321468	0,0963696	0,4032370	0,0161353	1,0486508	0,2022399	0,6306327	0,0039620	0,0542481	0,2382640	0,4421440	0,0556795
680	0,0080410	0,1406553	0,0130072	0,0464705	0,5653751	0,0910581	0,1633326	0,4332979	0,3451766	0,5704215	0,4414463	0,5987314	0,8047669	0,1838079	0,7279686	0,3327203	0,3454615	0,0376775	0,0582888	0,4792718	0,0472810	0,1533956	0,0076730	0,1232185	0,0042723	0,4319697	0,4043741	0,1351344	0,1656786	0,1043805	0,0237534	0,0140734	0,0120737	0,1622650	0,6471559	0,0313699	0,7028207	1,0653374	0,3857094	0,0046686	0,0599846	0,0480415	0,3346877	0,0080430	0,4276442	0,2476744	0,0550753	0,7578648	0,9942157	0,0250853	0,3279341	0,0246650	0,9986788	0,1600656	0,4604408	0,0120327	1,0331919	0,1876260	0,6160713	0,0000000	0,0359601	0,1812154	0,3285762	0,0612630
700	0,0020212	0,1067503	0,0252656	0,0404817	0,4922645	0,0720235	0,1610940	0,4253551	0,3596045	0,6567823	0,4027649	0,5878574	0,7979675	0,2026925	0,7223942	0,3479837	0,3257870	0,0451102	0,0435769	0,4900284	0,0411946	0,1920171	0,0046850	0,1367075	0,0018021	0,3983988	0,4512642	0,1658673	0,1640290	0,0938156	0,0068489	0,0255552	0,0220050	0,2007086	0,6645382	0,0371518	0,7161369	0,9769684	0,3890488	0,0108703	0,0551231	0,0476055	0,3884299	0,0118228	0,3931617	0,1803893	0,0365888	0,6785772	1,0008048	0,0223513	0,3272909	0,0298274	0,9897697	0,1829266	0,4786743	0,0090140	1,0097928	0,1661683	0,6105128	0,0023981	0,0338914	0,1610456	0,2953235	0,0601978
720	0,0034346	0,0847891	0,0158636	0,0303514	0,4634497	0,0614487	0,1792289	0,4611203	0,3445489	0,6045404	0,3832984	0,5611706	0,7836243	0,1685304	0,7250729	0,4091981	0,3382301	0,0372473	0,0530208	0,4591443	0,0428851	0,1960025	0,0026235	0,1514250	0,0009918	0,4172556	0,4866653	0,1747057	0,1386244	0,0792386	0,0059129	0,0142032	0,0207041	0,2238992	0,7229293	0,0431512	0,6844567	1,0016702	0,3614830	0,0153692	0,0469073	0,0447445	0,4534002	0,0087738	0,3247387	0,1638972	0,0325524	0,7278543	1,0483919	0,0091405	0,3600054	0,0357515	1,0931716	0,2502671	0,4234531	0,0119816	1,0692553	0,1293124	0,6053499	0,0023550	0,0320934	0,1779015	0,2469515	0,0531915
740	0,0029644	0,1006971	0,0290198	0,0261710	0,5190379	0,0518757	0,1911059	0,4240041	0,3816949	0,6513970	0,3286817	0,5676123	0,8152991	0,1553840	0,7576369	0,4374274	0,3214357	0,0501374	0,0543905	0,4263304	0,0382232	0,1534720	0,0011446	0,1580914	0,0000000	0,4608109	0,4934145	0,1885591	0,1243998	0,0692654	0,0065166	0,0090705	0,0204710	0,2437580	0,7538719	0,0482491	0,6647480	0,9680482	0,3705705	0,0064758	0,0260620	0,0475652	0,4694040	0,0086085	0,2704092	0,1442757	0,0444956	0,7445478	1,0805440	0,0110942	0,3701515	0,0208972	1,0411853	0,2865372	0,4389674	0,0069011	1,0716282	0,1237219	0,6161810	0,0013368	0,0335523	0,1692674	0,2060289	0,0662828
760	0,0015978	0,1015255	0,0204882	0,0306976	0,5045125	0,0387410	0,1707911	0,4271867	0,3645893	0,6622000	0,3229089	0,6027828	0,8541346	0,1589226	0,6985420	0,4627920	0,2992189	0,0577634	0,0850950	0,4775750	0,0282058	0,1519892	0,0005231	0,1715599	0,0005403	0,4457861	0,4850183	0,2026312	0,1477170	0,0684030	0,0049519	0,0133169	0,0191578	0,2168802	0,7599722	0,0641278	0,6343328	1,0289110	0,3655728	0,0043282	0,0433699	0,0443596	0,4787045	0,0090138	0,2498035	0,1313111	0,0551287	0,7396466	1,0283354	0,0023840	0,3638057	0,0181336	1,0061828	0,3512135	0,4352253	0,0091287	1,0160962	0,0936225	0,5600368	0,0000788	0,0416751	0,1426568	0,1825573	0,0567570
780	0,0015776	0,1059884	0,0268404	0,0263976	0,5184649	0,0336601	0,1675001	0,4064128	0,3534244	0,6499586	0,3493574	0,6193486	0,8749521	0,1894134	0,6847307	0,4301650	0,2711892	0,0431966	0,0715883	0,4849822	0,0302510	0,1513239	0,0022764	0,1623369	0,0006264	0,4525495	0,4976052	0,1746120	0,1231539	0,0578616	0,0029660	0,0143182	0,0183475	0,1857557	0,7675993	0,1010013	0,5899483	1,0281555	0,3387533	0,0107429	0,0384910	0,0498239	0,4958897	0,0076278	0,2445437	0,1191261	0,0632165	0,6269358	1,0134197	0,0126230	0,3875178	0,0206918	0,9827710	0,3313000	0,4007343	0,0048802	0,9800801	0,1056130	0,5651762	0,0022273	0,0225229	0,1721510	0,2021540	0,0627081
800	0,0032867	0,1078727	0,0244147	0,0224696	0,5267024	0,0285587	0,1730475	0,3914572	0,3271271	0,6175011	0,4059317	0,5932275	0,8502337	0,1851042	0,6811657	0,4346573	0,3046271	0,0391222	0,0771168	0,4946441	0,0293600	0,2060206	0,0021986	0,1570141	0,0002500	0,4241685	0,5236407	0,2096312	0,1100156	0,0413153	0,0046841	0,0080251	0,0262708	0,2060190	0,8259655	0,0958096	0,6775913	0,9893650	0,3788551	0,0127758	0,0411733	0,0763123	0,5721638	0,0135495	0,2386804	0,1228912	0,0689311	0,7395457	0,9202790	0,0093280	0,4119894	0,0343130	0,9700817	0,3775239	0,5114226	0,0143683	1,0461034	0,1289232	0,5506388	0,0033330	0,0327826	0,1848209	0,2247746	0,0456745
820	0,0048040	0,1100142	0,0154720	0,0137612	0,5482800	0,0276062	0,1794839	0,4088505	0,3482632	0,6546370	0,4334423	0,6437498	0,8211725	0,1612027	0,6921320	0,4033162	0,3250696	0,0479070	0,0817955	0,5174953	0,0246520	0,2108820	0,0006369	0,1164566	0,0000000	0,4373195	0,4709341	0,1491947	0,0797909	0,0368095	0,0041541	0,0091301	0,0344530	0,2175752	0,9096067	0,1139734	0,6883110	1,0184000	0,2952104	0,0158876	0,0350632	0,0690832	0,5278956	0,0089535	0,2447465	0,1258307	0,0818100	0,7304319	0,9045400	0,0181523	0,4246007	0,0452577	0,9874711	0,3909808	0,5010830	0,0145091	1,0393702	0,1109344	0,5284636	0,0000000	0,0547450	0,1721414	0,2045940	0,0310550
840	0,0015144	0,1137142	0,0094127	0,0163224	0,4966769	0,0268693	0,1800618	0,3828604	0,3849375	0,6757058	0,4268751	0,6420208	0,8257844	0,1873572	0,7308021	0,3866037	0,3011988	0,0488403	0,0774883	0,4564246	0,0303774	0,1834033	0,0004025	0,1002448	0,0000000	0,4430348	0,4548907	0,1395284	0,0922783	0,0307181	0,0044155	0,0125060	0,0340073	0,1842679	0,9041713	0,0888002	0,6620133	0,9113789	0,2729178	0,0190873	0,0391205	0,0567715	0,5863328	0,0072295	0,2306368	0,1179113	0,0722910	0,7730205	0,9250540	0,0108021	0,4342979	0,0384357	1,0222743	0,3836792	0,4822743	0,0156978	1,0024543	0,1258906	0,5392876	0,0023728	0,0435221	0,1844174	0,1864546	0,0335956
860	0,0024413	0,1331217	0,0065621	0,0231709	0,5069323	0,0311144	0,1728318	0,4136064	0,3575298	0,6317719	0,3762259	0,7022680	0,8311669	0,1625348	0,7261325	0,3859584	0,2894636	0,0472846	0,0898083	0,4781773	0,0281422	0,1763040	0,0016666	0,1108613	0,0002633	0,4570172	0,4408437	0,1259724	0,0544037	0,0257336	0,0050142	0,0177473	0,0227982	0,1855479	0,9087673	0,0970957	0,6353386	0,9590187	0,3105455	0,0148764	0,0398511	0,0568379	0,5762300	0,0036797	0,2797515	0,1015167	0,0639699	0,7597074	0,9081417	0,0175332	0,4409434	0,0289053	1,0591081	0,4285454	0,4831627	0,0099739	0,9461807	0,1239161	0,4892546	0,0055364	0,0559099	0,1538877	0,2239081	0,0373474
880	0,0002483	0,1161544	0,0108785	0,0186102	0,5012876	0,0269097	0,1922288	0,3849204	0,3651403	0,5804713	0,3595975	0,6302220	0,7548075	0,1465250	0,6599008	0,3633932	0,2981322	0,0432313	0,0967737	0,4949698	0,0275880	0,1844797	0,0005651	0,1093025	0,0001109	0,4524439	0,4588102	0,1718352	0,0581991	0,0189389	0,0045710	0,0137410	0,0235140	0,1880735	0,8917427	0,1028134	0,5362229	1,0508893	0,3351753	0,0210476	0,0458784	0,0698461	0,5843179	0,0044691	0,2782547	0,0491082	0,0547633	0,6191720	0,9530428	0,0200391	0,4269674	0,0332139	1,0376527	0,3891091	0,4671906	0,0092145	0,9713867	0,1128747	0,4871747	0,0036922	0,0489312	0,1419143	0,1807606	0,0270255
900	0,0036494	0,1100608	0,0239276	0,0175363	0,4873448	0,0240203	0,2172678	0,3961556	0,3698688	0,6248615	0,3477046	0,6572123	0,7850936	0,1892090	0,6660868	0,3519183	0,3089995	0,0337071	0,0985925	0,4723505	0,0354688	0,1896106	0,0023098	0,0889993	0,0000347	0,4533413	0,4297745	0,1735807	0,0895548	0,0186783	0,0045458	0,0266870	0,0241759	0,1828567	0,9099039	0,0817375	0,4579638	1,0102506	0,3038872	0,0138365	0,0506700	0,0701395	0,5211477	0,0054421	0,2582591	0,0369247	0,0655555	0,6066606	0,9975702	0,0165681	0,3870361	0,0361679	0,9876520	0,4604414	0,4690810	0,0063445	1,0059257	0,1167345	0,4995632	0,0056758	0,0444598	0,0966575	0,1441910	0,0229910
920	0,0070047	0,1011245	0,0141694	0,0177865	0,5494767	0,0320942	0,1815920	0,3670679	0,3648646	0,5788031	0,3908239	0,6167429	0,7646256	0,1744233	0,6766033	0,3790594	0,3051252	0,0443467	0,0835263	0,4692091	0,0457566	0,1975070	0,0020103	0,1273178	0,0000762	0,4452462	0,4454615	0,1639882	0,1008604	0,0168087	0,0025439	0,0279406	0,0227441	0,1711547	0,8304014	0,0861017	0,4089104	1,0012205	0,2764022	0,0065277	0,0546061	0,0392180	0,5205072	0,0112745	0,2445421	0,0352489	0,0823146	0,5051519	1,0400919	0,0170785	0,4271499	0,0343981	1,0233424	0,4190878	0,4797307	0,0061015	0,9737560	0,1143988	0,5070199	0,0010630	0,0565079	0,1068192	0,1212293	0,0330179
940	0,0039380	0,1014818	0,0120418	0,0109488	0,5850479	0,0337434	0,1737123	0,3961395	0,3577018	0,6100826	0,3852070	0,6647495	0,8147556	0,2154653	0,7395777	0,3834300	0,2833285	0,0289222	0,0624343	0,4381571	0,0360000	0,1889464	0,0002792	0,1432443	0,0004790	0,4576609	0,4740627	0,1737490	0,0898566	0,0372787	0,0048238	0,0257928	0,0282828	0,1651907	0,8872625	0,0626387	0,3973374	0,9716249	0,3184481	0,0055562	0,0406346	0,0487823	0,5352169	0,0114926	0,2250342	0,0288707	0,0804217	0,5610645	1,0256152	0,0210966	0,4074582	0,0445018	1,0860043	0,4305575	0,5147236	0,0023251	1,0234854	0,1082353	0,5196217	0,0035542	0,0528987	0,1047853	0,1060403	0,0391715
960	0,0032968	0,0735326	0,0144091	0,0128063	0,5969810	0,0355458	0,1574848	0,4149605	0,3840895	0,5823670	0,3806620	0,6102212	0,7711817	0,1946189	0,7672561	0,3476620	0,2583110	0,0401648	0,0707917	0,5688558	0,0314057	0,1567336	0,0002181	0,1425286	0,0009931	0,4410145	0,4814405	0,1892243	0,1088885	0,0304662	0,0084672	0,0237504	0,0201175	0,1572766	0,8619080	0,0761329	0,3925162	0,9503784	0,3124785	0,0037788	0,0490869	0,0460451	0,4704125	0,0082631	0,1869297	0,0151323	0,0678417	0,4711632	1,0759642	0,0221115	0,3977930	0,0300135	1,0892969	0,4766220	0,4743492	0,0024236	0,9670102	0,0778386	0,5375833	0,0048253	0,0649492	0,0916513	0,0949310	0,0490804
980	0,0023057	0,0841386	0,0120458	0,0196557	0,5607795	0,0301402	0,1433150	0,4473540	0,3641854	0,6453017	0,3704072	0,6025987	0,7823236	0,1764884	0,7513476	0,3510910	0,2692759	0,0351757	0,0868578	0,5077166	0,0263800	0,1551992	0,0014712	0,1831635	0,0004497	0,4371618	0,4962998	0,1702198	0,1224087	0,0390255	0,0048239	0,0239828	0,0207954	0,1565950	0,8009807	0,0895229	0,3637389	0,9179456	0,2677873	0,0085877	0,0579985	0,0412818	0,5470098	0,0066389	0,1544326	0,0067787	0,0495014	0,5684975	0,9742856	0,0196366	0,4127645	0,0277420	1,0493788	0,5061847	0,4661176	0,0105730	1,0114437	0,0841159	0,5293239	0,0065000	0,0714028	0,0902778	0,1112017	0,0419526
1000	0,0036542	0,0671937	0,0238297	0,0199766	0,5902167	0,0352667	0,1755030	0,4022175	0,3897228	0,7026147	0,3443352	0,6105026	0,7773685	0,1690778	0,7894243	0,4037182	0,2264787	0,0397392	0,0890140	0,4971710	0,0223716	0,1554062	0,0036378	0,1506627	0,0000000	0,4691283	0,4732971	0,1393261	0,0975763	0,0474823	0,0012334	0,0113422	0,0075253	0,1586041	0,7995949	0,0735208	0,3604439	0,9688174	0,2871295	0,0186697	0,0587015	0,0612850	0,5802826	0,0064234	0,1536604	0,0088906	0,0414385	0,5490055	0,8921165	0,0167119	0,4301000	0,0231077	0,9904631	0,4828565	0,4928460	0,0083343	0,9680916	0,0829900	0,5066926	0,0072814	0,0552624	0,0895777	0,1131606	0,0532638
1020	0,0028881	0,0859545	0,0254103	0,0162479	0,5442427	0,0236611	0,1817584	0,3889403	0,3631286	0,7110042	0,3849048	0,6504103	0,7061397	0,1518412	0,8107412	0,3672696	0,2611963	0,0462726	0,1066017	0,4653000	0,0226482	0,1685647	0,0007250	0,1304055	0,0000345	0,4625553	0,4755319	0,1041976	0,0962130	0,0390786	0,0031768	0,0174941	0,0064487	0,1496453	0,8327806	0,0834158	0,4369340	0,9732773	0,2846311	0,0111096	0,0503298	0,0442504	0,5493561	0,0122575	0,1639554	0,0147672	0,0303185	0,5516741	0,9682365	0,0149608	0,3971609	0,0069441	0,9593864	0,4671347	0,5072014	0,0073618	0,9528023	0,0758478	0,4591395	0,0082486	0,0293916	0,0898765	0,1251172	0,0523233
1040	0,0043469	0,0929414	0,0220132	0,0132939	0,5327291	0,0224500	0,1861220	0,4286302	0,3429920	0,6979830	0,3732860	0,6256522	0,7318696	0,1563087	0,7556975	0,3844042	0,3085621	0,0228884	0,0873979	0,4465307	0,0147418	0,1598913	0,0009363	0,1406846	0,0000784	0,4721523	0,4655687	0,0696939	0,0970378	0,0399488	0,0049262	0,0151776	0,0164732	0,1700985	0,7828346	0,0808124	0,4010277	0,9980307	0,3028821	0,0102181	0,0550354	0,0591215	0,5429751	0,0257959	0,1393284	0,0214036	0,0122012	0,5290712	0,9561002	0,0114526	0,4132423	0,0221653	1,0047905	0,4308172	0,4928134	0,0075007	0,9485630	0,0730530	0,4489324	0,0022327	0,0363498	0,0770465	0,1271031	0,0527486
