"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
220	0,7132158	0,1585180	0,4335733	0,4416575	0,3312500	0,6573602	0,5852017	0,6005225	0,3703469	0,1713891	0,4170024	0,5581433	0,5293945	0,7728341	0,3253441	0,5971610	0,5339711	0,5191035	0,4344821	0,6356823	0,3917519	0,3588067	0,0669290	0,0842156	0,5076416	0,8166079	0,7186819	0,7506728	0,6761430	0,4207662	0,7027866	0,6379045	0,8958511	0,5983468	0,6549316	0,4986228	0,1763043	0,0983692	0,3617712	0,7069389	0,7271090	0,6025316	0,6964347	0,0957418	0,3648683	0,6724804	0,5715068	0,2397998	0,2626918	0,6706484	0,4863237	0,3720062	0,7397017	0,8163811	0,2939889	0,5650454	0,7417297	0,6838398	0,0863897	0,7793644	0,4764858	0,7178106	0,5451808	0,6690130
240	0,6312121	0,1545344	0,4011474	0,4220398	0,2913403	0,6806065	0,5643552	0,6755607	0,4704736	0,2746692	0,3508435	0,5177353	0,5024599	0,7520280	0,3405875	0,6955062	0,5655146	0,5381913	0,4676059	0,7156210	0,2995379	0,3162639	0,0342342	0,0797433	0,6076052	0,6976991	0,6650316	0,7741488	0,6630671	0,4420161	0,7463119	0,7164464	0,8003007	0,5876698	0,6569877	0,4567144	0,1863789	0,1180793	0,3764033	0,7181740	0,6959364	0,6265731	0,6485681	0,0881807	0,5220328	0,7371787	0,6902378	0,3294976	0,2757265	0,4922878	0,6079776	0,4437414	0,7077838	0,7470914	0,2224448	0,4813880	0,6927387	0,6437425	0,0562661	0,7295558	0,5261663	0,6336254	0,4262143	0,6555973
260	0,7160438	0,1211091	0,4465016	0,3603497	0,2810188	0,7099655	0,5338347	0,7652944	0,5891332	0,2488308	0,3962938	0,5568046	0,4538135	0,5701353	0,3761979	0,7201805	0,6298078	0,4882857	0,4269193	0,6388984	0,3234830	0,3973760	0,0709567	0,0735458	0,6001809	0,6966139	0,6436298	0,7200010	0,6742990	0,3746759	0,6669577	0,6632837	0,6924533	0,5723043	0,5881593	0,4053218	0,2199528	0,1539599	0,3574353	0,5601137	0,8593615	0,6660606	0,4920133	0,1581086	0,4610082	0,5825505	0,5912268	0,2697472	0,2723076	0,6995423	0,5987829	0,3305030	0,6804271	0,7124661	0,2570029	0,4716976	0,5899474	0,5685898	0,0383309	0,6861559	0,3910018	0,7045689	0,4667724	0,5629568
280	0,7621721	0,1178463	0,4682939	0,4179079	0,2589786	0,7805665	0,6555940	0,9031606	0,5114057	0,2404650	0,3672456	0,6054891	0,5831407	0,7594160	0,4238122	0,8297241	0,5591397	0,5863296	0,4563077	0,6228423	0,3371477	0,2863613	0,0806390	0,0633783	0,5854528	0,6425851	0,7051736	0,8353399	0,5427880	0,3968767	0,6207030	0,6342806	0,7651949	0,6005045	0,6371858	0,3865858	0,1499166	0,1616159	0,4524363	0,7470908	0,7246275	0,6195444	0,6490583	0,0975678	0,3258317	0,5917213	0,6082135	0,2567998	0,2861390	0,6771847	0,5757947	0,4078062	0,6590238	0,8215771	0,1795752	0,6268819	0,6616572	0,7477678	0,0418561	0,6696716	0,5357058	0,5974923	0,4991084	0,6759790
300	0,6955811	0,1478714	0,3965741	0,4397116	0,2894017	0,7249677	0,5613890	0,8350202	0,5666560	0,2765547	0,4322842	0,6097051	0,4007769	0,7490644	0,4344820	0,6821428	0,5694260	0,6188906	0,4226012	0,6965285	0,3851449	0,3051809	0,0491569	0,0633306	0,6885600	0,7261040	0,6912102	0,8466828	0,7513794	0,3986595	0,6893726	0,6703297	0,6679190	0,5199271	0,6647243	0,4887377	0,1581040	0,1387322	0,3696344	0,7100825	0,6590162	0,8344893	0,5482826	0,1192528	0,6331457	0,7076453	0,7161718	0,2667599	0,2791099	0,6714729	0,5724502	0,3882426	0,7203611	0,7142136	0,2465610	0,4421490	0,5475349	0,7074151	0,0909094	0,7822535	0,5539304	0,7313553	0,4151596	0,6284070
320	0,6782925	0,1085299	0,5264315	0,5154690	0,3123315	0,7975682	0,6444964	0,6189157	0,4749008	0,2152143	0,3814208	0,6051099	0,4611418	0,6457126	0,4082695	0,6742084	0,6288279	0,6197754	0,4962609	0,6674242	0,3656668	0,2739508	0,0311125	0,0728523	0,5186228	0,7111895	0,6880707	0,7434220	0,7272572	0,3857522	0,7241203	0,6044943	0,7342556	0,6129482	0,6347003	0,4226112	0,1099998	0,1756978	0,4095576	0,6123160	0,6329443	0,6621455	0,6335761	0,1547237	0,5190447	0,6017497	0,6980323	0,2689588	0,2001314	0,6779178	0,5634068	0,3930672	0,6290892	0,6403955	0,1885365	0,3972636	0,6345945	0,5030094	0,0315204	0,6697156	0,4691594	0,6787262	0,4439155	0,7093148
340	0,8064815	0,1050597	0,4016784	0,4454887	0,2727756	0,7087481	0,5869662	0,6583312	0,4228575	0,2797967	0,2594193	0,5785891	0,5649588	0,7419789	0,3671675	0,6511929	0,6366320	0,5573894	0,4651953	0,7315835	0,2787118	0,4129204	0,0195466	0,1302513	0,6998046	0,6922256	0,6640402	0,7396939	0,7371727	0,4299422	0,7067917	0,6332379	0,6946656	0,5321025	0,6565534	0,4901048	0,1291799	0,1765956	0,3633133	0,8630173	0,7816144	0,6844436	0,7615771	0,1982773	0,4689758	0,6638037	0,6496991	0,2678217	0,1855046	0,5852811	0,5953056	0,5154556	0,7537310	0,7189542	0,2424043	0,4065200	0,6565556	0,7166854	0,0408088	0,8482137	0,4050609	0,6833275	0,4067004	0,5723111
360	0,7219497	0,1093590	0,3512202	0,3537154	0,2498265	0,7817873	0,5611300	0,7306795	0,5166620	0,1751481	0,4067947	0,5318730	0,6106557	0,6140464	0,3584225	0,7304452	0,6891091	0,5932008	0,4628168	0,7359992	0,3329528	0,3693339	0,0368943	0,0939414	0,6396280	0,6784711	0,6750488	0,6420005	0,7041242	0,4669963	0,7463677	0,6554941	0,6439276	0,4524721	0,7228427	0,5375968	0,1080573	0,1615188	0,3951373	0,8159017	0,6219700	0,6836565	0,7208870	0,1316102	0,5190346	0,7176721	0,6659016	0,2616223	0,2831061	0,6454577	0,5523156	0,4209626	0,6303693	0,7604734	0,2066732	0,5126922	0,7237837	0,5743560	0,0976944	0,6831903	0,4882313	0,7599757	0,4559312	0,6777045
380	0,6970868	0,1463608	0,3821723	0,3627776	0,2664509	0,6443609	0,4957705	0,8672974	0,5067556	0,2100400	0,3181989	0,5838895	0,4678913	0,6074886	0,3681988	0,7769884	0,6235185	0,4598344	0,4927205	0,7099539	0,3157950	0,3621276	0,0363416	0,0849777	0,6180160	0,7487113	0,6992068	0,6657333	0,6546910	0,4056039	0,8320282	0,7015840	0,6575793	0,5234437	0,7804412	0,4004366	0,1413776	0,1953968	0,5401851	0,7639029	0,6537902	0,7295173	0,6565648	0,1336958	0,4782649	0,7565512	0,6540380	0,2188146	0,2502347	0,6274715	0,7619003	0,4022395	0,6348891	0,8768827	0,2128618	0,5235076	0,5915056	0,6632069	0,0365042	0,7208359	0,5722863	0,6486554	0,3889374	0,5099711
400	0,7065238	0,1404158	0,4356168	0,4463605	0,2312398	0,6138651	0,6112540	0,5691373	0,4293131	0,1743320	0,4313028	0,6505168	0,5891057	0,8527549	0,4221710	0,7633090	0,5253205	0,6744426	0,5287832	0,7303118	0,3911034	0,2733821	0,0406942	0,0463861	0,6707221	0,7119942	0,7237388	0,6602209	0,5188575	0,3586019	0,6053509	0,7380407	0,6617806	0,5266242	0,6026774	0,3898765	0,1707031	0,2231058	0,4698196	0,8938856	0,6699722	0,8228436	0,6806942	0,1442587	0,5215829	0,7189884	0,5436090	0,2486325	0,2426327	0,5643970	0,6961964	0,4119042	0,6506527	0,8873952	0,2884258	0,4590681	0,5783992	0,6740870	0,0804848	0,7402668	0,5365856	0,5368273	0,3949981	0,5584111
420	0,7026254	0,1096304	0,5129014	0,4086353	0,2852383	0,6603653	0,6228125	0,7544365	0,5055863	0,2208805	0,4030648	0,6869726	0,5047663	0,8818554	0,3928214	0,7975458	0,6072165	0,4603355	0,4202313	0,7088834	0,4128045	0,2656077	0,0219782	0,0727586	0,5325124	0,6714268	0,7220777	0,6663477	0,6420070	0,4917099	0,7235962	0,7569594	0,7029053	0,5010106	0,6700559	0,4765900	0,1430168	0,1422275	0,3254964	0,6847611	0,6166990	0,8039653	0,6760939	0,0881140	0,4192019	0,6982285	0,7306664	0,2697263	0,2573189	0,7850023	0,5021543	0,3676108	0,7188165	0,7260191	0,2262793	0,5501495	0,6833533	0,6665256	0,0495518	0,7345815	0,4476907	0,6157330	0,3687933	0,7457622
440	0,6109812	0,1605288	0,4072442	0,4161393	0,2762487	0,6430268	0,6436139	0,6506718	0,3479594	0,1615809	0,4359970	0,6335727	0,4730190	0,7569073	0,3752268	0,6869142	0,6494123	0,4840040	0,4369696	0,6780619	0,4518587	0,2750724	0,0347537	0,1498945	0,6126741	0,6170581	0,7009056	0,7015979	0,5791062	0,4399595	0,6709288	0,6157479	0,6077122	0,5236067	0,6443202	0,4958065	0,1630828	0,1829985	0,3658055	0,8213769	0,8281999	0,6870250	0,7723860	0,1296568	0,4104441	0,6725377	0,6131993	0,2052560	0,2930992	0,5697972	0,5926605	0,3537779	0,6241388	0,6609813	0,2058403	0,5678924	0,7882454	0,6181234	0,0980144	0,6628345	0,5473212	0,6263021	0,4740930	0,5447617
460	0,7316467	0,1268037	0,4479407	0,5249623	0,3452056	0,6969825	0,5831245	0,7681088	0,3838849	0,1732221	0,4411915	0,6302180	0,4299240	0,7565013	0,2780543	0,7736320	0,6204560	0,5502819	0,3948852	0,7341355	0,3306030	0,3266830	0,0285173	0,0681131	0,5623533	0,7450912	0,8714941	0,6032521	0,7043410	0,4858060	0,6483589	0,5832298	0,6271432	0,5701924	0,6196244	0,3824768	0,1439757	0,2543082	0,4088791	0,8588669	0,7318204	0,5542993	0,6681810	0,0712363	0,5029375	0,6509618	0,5741036	0,2615416	0,2622664	0,6378774	0,6051509	0,4283883	0,6241321	0,5725170	0,2617761	0,5175331	0,6892126	0,6689493	0,0744136	0,7625794	0,5065705	0,6193696	0,3612094	0,5194475
480	0,6656897	0,1084736	0,3442806	0,3623891	0,2375562	0,7630094	0,6895311	0,7883026	0,4851911	0,1927950	0,4839033	0,4738718	0,4708611	0,7496148	0,4391572	0,7395941	0,7103238	0,6395042	0,3899939	0,7990503	0,2435597	0,3032532	0,0543300	0,0876103	0,7187243	0,6268685	0,6767630	0,7102381	0,6092763	0,4935646	0,6781926	0,5592589	0,7209284	0,5268374	0,6099115	0,4476324	0,1919944	0,1364190	0,5153405	0,6801304	0,6631989	0,6467356	0,6168259	0,1939925	0,4417699	0,8418314	0,7042808	0,2198570	0,2273701	0,6050289	0,7120775	0,3313616	0,6973024	0,7307782	0,2499998	0,4956616	0,7541283	0,5847642	0,0363575	0,7680676	0,5599892	0,6949503	0,3762480	0,6213329
500	0,6806796	0,1159805	0,3104557	0,5836397	0,2593127	0,8055865	0,5931434	0,6260082	0,4649398	0,1921337	0,4110830	0,6191141	0,4665135	0,7723256	0,3461637	0,7517819	0,6214006	0,6498702	0,4828061	0,8509727	0,3193501	0,2742740	0,0409006	0,0773094	0,4480810	0,6116079	0,6787840	0,8596916	0,5170741	0,3411502	0,8235832	0,7163364	0,7394246	0,4999144	0,6572945	0,4766309	0,1625749	0,1866907	0,4991734	0,7799560	0,6597737	0,8011924	0,7586431	0,1289941	0,4500864	0,6403154	0,6162151	0,2881965	0,2465708	0,6698514	0,6681848	0,3426082	0,6427590	0,7164988	0,1867390	0,5044308	0,7168523	0,5380194	0,0344763	0,7389942	0,4804780	0,6376669	0,4162646	0,6244785
520	0,7800841	0,1202639	0,5054691	0,4949918	0,2758501	0,6873887	0,5845517	0,8171748	0,4445597	0,1862664	0,4290990	0,5707465	0,4955261	0,7633629	0,3319969	0,6832110	0,5487192	0,4916478	0,3977833	0,7805772	0,3207969	0,3199735	0,0380844	0,1417096	0,5942469	0,5636991	0,6991898	0,7549645	0,5767210	0,5068473	0,7203051	0,5962991	0,8004188	0,5090123	0,6385987	0,3775634	0,1580046	0,1655587	0,4538283	0,7242091	0,7410420	0,6845246	0,6668235	0,1197582	0,5406871	0,7560074	0,5879279	0,2628108	0,2972370	0,6605208	0,6342403	0,3902204	0,5520601	0,6422197	0,1307617	0,5153549	0,6674482	0,6206434	0,0487128	0,6378429	0,4253691	0,5850152	0,3947597	0,5964388
540	0,7473932	0,1229406	0,5120554	0,3148077	0,2157960	0,8033248	0,5598156	0,6799370	0,4785313	0,1730519	0,3817512	0,7052853	0,4909327	0,5624612	0,3096873	0,7834964	0,6394827	0,6171663	0,4211220	0,9001315	0,4064098	0,3067281	0,0350733	0,0833490	0,6331316	0,6610737	0,6286261	0,6858005	0,6214055	0,4216000	0,6848658	0,6614964	0,5922187	0,4978046	0,5978912	0,3385983	0,1381944	0,1702218	0,3605236	0,6174396	0,7092550	0,5999546	0,7172377	0,1603031	0,5566566	0,7563257	0,6446478	0,2563101	0,3599755	0,6545491	0,5612336	0,2562820	0,5974933	0,8146716	0,2546365	0,4038689	0,6603882	0,6582162	0,0331355	0,6936373	0,4594071	0,6392872	0,5409916	0,5567389
560	0,7934519	0,1392649	0,4422173	0,4435752	0,2371640	0,6488032	0,4890326	0,6638929	0,4333362	0,2000869	0,4187321	0,6651754	0,5015541	0,6581547	0,4395917	0,6441783	0,6069518	0,5988697	0,4605418	0,7192609	0,3317969	0,3235599	0,0398233	0,0501676	0,6215229	0,6068119	0,7440522	0,6578477	0,6810680	0,4723037	0,6922624	0,6089123	0,6853324	0,6090337	0,6128030	0,4922016	0,2097180	0,2188716	0,3514014	0,5632013	0,7367516	0,6989337	0,6162455	0,1461365	0,5125667	0,5969219	0,5248442	0,3349774	0,3358719	0,6974401	0,6561965	0,3666271	0,6310002	0,7115658	0,1875746	0,4186855	0,6717623	0,6344454	0,0412194	0,7392593	0,5329770	0,7985505	0,4136675	0,5946945
580	0,8291881	0,1727655	0,3813858	0,4281734	0,3210583	0,8303647	0,5083379	0,6931297	0,5660661	0,2489954	0,3970100	0,5699796	0,6143928	0,8048615	0,4016209	0,7035055	0,6693625	0,5591935	0,3728313	0,7410878	0,2873081	0,2490793	0,1132931	0,0938792	0,6693267	0,7315579	0,7438266	0,6295946	0,5796744	0,5402943	0,7063076	0,6389674	0,6283079	0,4750848	0,7344681	0,4881263	0,1648129	0,2398806	0,4362078	0,6910463	0,4924889	0,6890336	0,5688940	0,1853104	0,5857032	0,7059123	0,5482851	0,2195359	0,2769187	0,6910862	0,6653399	0,4613552	0,5822471	0,7481952	0,1349126	0,5424657	0,4953920	0,5929650	0,1418247	0,5816408	0,5741752	0,6653663	0,4268085	0,5709841
600	0,8037269	0,1275294	0,3714458	0,4028218	0,2519070	0,7225786	0,4323483	0,7024316	0,5163598	0,2233914	0,4748731	0,5525327	0,5621918	0,7233280	0,5114101	0,6856231	0,6196635	0,5186131	0,4615993	0,8136101	0,2908851	0,3097064	0,1628855	0,0631623	0,6898071	0,5934252	0,6928191	0,7168503	0,5490155	0,4260752	0,7344938	0,5939750	0,6476898	0,5828033	0,7232091	0,5282878	0,1363672	0,1903628	0,3465143	0,6857107	0,5276902	0,6795219	0,5432104	0,1239985	0,4986025	0,6204003	0,7892192	0,2659216	0,2699028	0,7153623	0,6063542	0,2658841	0,6493550	0,7349104	0,1067648	0,5748251	0,5026372	0,5407621	0,1950557	0,7473480	0,5164456	0,6259436	0,6403971	0,5472213
620	0,6244505	0,2005490	0,3794762	0,4470980	0,2984945	0,6497579	0,4207245	0,7578184	0,4706241	0,2850119	0,4428669	0,6117014	0,6663731	0,6418924	0,4407700	0,5956888	0,5998248	0,5678780	0,4150528	0,7244398	0,2874179	0,2692220	0,2130932	0,0646214	0,5399024	0,8753795	0,7097124	0,6732930	0,5353102	0,4126361	0,6612496	0,6209131	0,6466614	0,4836025	0,7059085	0,4643087	0,0902718	0,1138872	0,4016911	0,6136673	0,4155080	0,6720491	0,5145714	0,1021678	0,4643109	0,7115880	0,8495044	0,3058336	0,2494918	0,6599127	0,6131835	0,3281583	0,6141331	0,6178352	0,0549792	0,6859650	0,6072851	0,5466667	0,1737589	0,7308262	0,5593452	0,6443491	0,4599373	0,5961115
640	0,6253380	0,1069939	0,4846902	0,4172191	0,2008463	0,7986800	0,4376528	0,7158900	0,4253700	0,2131977	0,4502513	0,6508939	0,8565999	0,6363370	0,3873104	0,6522031	0,6663189	0,5876174	0,4677119	0,7602771	0,3748173	0,2412467	0,2253161	0,0616135	0,7030633	0,7572263	0,7022241	0,7165377	0,6559169	0,4627250	0,7072460	0,5318380	0,6009543	0,5991740	0,6266064	0,4649808	0,0947125	0,1288944	0,5332151	0,6352684	0,3937026	0,7356087	0,5611747	0,1148051	0,5045086	0,6852398	0,6579573	0,3600609	0,2577715	0,5767585	0,5152710	0,2961090	0,5894169	0,5595896	0,1128692	0,5905421	0,5861557	0,5418001	0,2236459	0,6724807	0,5633158	0,6497611	0,4899477	0,5675647
660	0,8094909	0,2131802	0,4537804	0,4156982	0,2154843	0,7415551	0,3732833	0,5763704	0,4232943	0,2135699	0,3711082	0,6204548	0,6480847	0,6593106	0,3503951	0,8229084	0,7213828	0,5025129	0,4716947	0,7563721	0,2476093	0,2452185	0,1962876	0,0364055	0,5208281	0,7687818	0,7718700	0,7323072	0,6177017	0,4846379	0,8297506	0,4728960	0,5102805	0,5482307	0,7148861	0,4009702	0,0901664	0,1423762	0,4218873	0,7448218	0,6088035	0,5507344	0,4791400	0,1237364	0,4766441	0,6274757	0,6082943	0,2826798	0,2328878	0,6052735	0,5467534	0,3431472	0,4924809	0,6424541	0,0754128	0,6086990	0,6910946	0,5217284	0,2474850	0,6430738	0,5504497	0,7437660	0,5408963	0,7058209
680	0,8140620	0,1056951	0,2915231	0,4144393	0,2868417	0,8035748	0,4968106	0,6737345	0,4520459	0,1939116	0,4651447	0,7164811	0,7375175	0,8186818	0,3702766	0,6602677	0,8571734	0,6673778	0,4177835	0,7624280	0,2435485	0,1810913	0,1828290	0,0903853	0,5799131	0,7963209	0,6978050	0,7996197	0,5916675	0,4913108	0,6756371	0,5110910	0,4994044	0,4865396	0,6398006	0,5367562	0,0952663	0,0999586	0,4397557	0,6937734	0,5863542	0,6103803	0,5208374	0,0798094	0,4983272	0,6984946	0,6227297	0,2608904	0,2776758	0,6531446	0,5032641	0,3078239	0,5216018	0,5837499	0,0647898	0,5903380	0,5830311	0,5508913	0,2055969	0,7688699	0,4474218	0,6612385	0,4876719	0,5408693
700	0,7739981	0,1348323	0,3628672	0,5118679	0,2651695	0,7390291	0,4485764	0,7818005	0,5640187	0,1810809	0,3040146	0,6399094	0,6793354	0,6309514	0,3166037	0,6918659	0,6635653	0,5951484	0,3973345	0,6997157	0,2364580	0,2030682	0,1771695	0,0961104	0,5933476	0,7258016	0,5405786	0,7213599	0,5810092	0,5214605	0,6705053	0,5793280	0,4556048	0,5622211	0,5155007	0,4712432	0,0929155	0,1043226	0,3771174	0,7351783	0,4743458	0,6275183	0,5333398	0,0778664	0,4763430	0,5935606	0,6109992	0,3223372	0,3502426	0,6750600	0,5698068	0,3197829	0,5873047	0,7815209	0,0983173	0,5559166	0,6549470	0,6411822	0,2788043	0,6233033	0,5848752	0,8300533	0,5518092	0,5979700
720	0,8171561	0,1305737	0,3952463	0,4408916	0,2397411	0,6914760	0,3663509	0,7387089	0,4984826	0,2092339	0,3366748	0,6315488	0,7407854	0,5525120	0,3701515	0,6785949	0,6426645	0,6219483	0,4322525	0,6165597	0,2324009	0,1604967	0,2195191	0,0684988	0,6579075	0,6405187	0,6834242	0,7092797	0,5681913	0,3269185	0,6871586	0,6248380	0,4758878	0,4516299	0,6765183	0,4958763	0,1473906	0,1207794	0,3783882	0,7285597	0,4928922	0,6726057	0,4676905	0,1058593	0,4337737	0,6326624	0,6532262	0,4258524	0,2299593	0,6417764	0,4917287	0,3700034	0,6327698	0,6996436	0,1200296	0,6193289	0,6591265	0,6592364	0,2302831	0,7307488	0,4720073	0,8080729	0,5291361	0,5817054
740	0,8548704	0,1374885	0,4232610	0,5258799	0,2267594	0,6619624	0,3426936	0,8517868	0,3931576	0,1676486	0,3371815	0,6324081	0,6752319	0,5835482	0,3147230	0,6374779	0,6468431	0,4963789	0,4666896	0,8311477	0,1733515	0,1984955	0,2611137	0,0391361	0,5589944	0,7057000	0,6814668	0,6910067	0,5835134	0,3530534	0,6636516	0,4662905	0,4404556	0,4942616	0,7109117	0,4124629	0,1291675	0,0890106	0,3516734	0,7585946	0,4645110	0,6240572	0,4970216	0,0703262	0,4093391	0,7114820	0,5561637	0,3282774	0,3412660	0,6132117	0,4845331	0,3278205	0,5954250	0,6631805	0,0768731	0,6438661	0,6137693	0,5111964	0,2873477	0,8393372	0,4016917	0,6500314	0,5292519	0,6735219
760	0,8000139	0,1418226	0,3502589	0,4268750	0,2083752	0,6985320	0,3763486	0,6591632	0,4678348	0,2044210	0,3099414	0,6451292	0,7421154	0,6036386	0,3530738	0,7084701	0,7351204	0,5912387	0,5213309	0,7841390	0,2401259	0,2004429	0,2054045	0,0393826	0,6451686	0,7563409	0,6771110	0,7138471	0,5340167	0,4746526	0,6918520	0,6361306	0,4726934	0,5150135	0,5798589	0,3459792	0,0847024	0,1646822	0,3451724	0,6512125	0,4259899	0,7553368	0,4457312	0,1056315	0,4198842	0,6222282	0,6312656	0,3733544	0,3656353	0,7443651	0,6107507	0,3358097	0,4731365	0,6233400	0,0708227	0,6697152	0,6016243	0,4780472	0,2051505	0,7827402	0,4997475	0,8320209	0,5505694	0,5936637
780	0,5567768	0,1250079	0,3418931	0,3994850	0,2292163	0,6823075	0,3918654	0,6714518	0,5503148	0,1718233	0,2884889	0,5568748	0,7331990	0,6922199	0,2904116	0,6976691	0,5762564	0,6147362	0,5114802	0,7147868	0,2555322	0,2344742	0,2186641	0,0954953	0,6138895	0,7161293	0,6542295	0,6794281	0,5270888	0,4694160	0,5979392	0,4612413	0,4351485	0,5285467	0,6160335	0,3883106	0,0940452	0,1654907	0,3227686	0,6997590	0,5252042	0,6966497	0,5219185	0,1607234	0,3886847	0,7182294	0,6300999	0,2977616	0,3211918	0,6680655	0,5421326	0,3211401	0,4882585	0,7611354	0,0877885	0,5174552	0,6373132	0,6234987	0,2297492	0,7131144	0,5356376	0,6407499	0,4874558	0,5888369
800	0,6235822	0,1248294	0,3876756	0,4018770	0,2468266	0,7444796	0,3123114	0,7181347	0,4137758	0,2564595	0,3572584	0,5041292	0,6933907	0,7382903	0,3520057	0,6442924	0,6662973	0,6658129	0,4692549	0,6527649	0,2690811	0,2422794	0,2295266	0,0671575	0,6174167	0,7319894	0,7007378	0,6749157	0,4867258	0,4758859	0,6922175	0,5365668	0,5335181	0,4730955	0,5581688	0,3493548	0,0889089	0,1220194	0,3824444	0,6923703	0,4810964	0,7180803	0,3894171	0,1331987	0,4432796	0,6176784	0,5303379	0,2649929	0,2552892	0,6327348	0,5868233	0,2679699	0,4906697	0,6295527	0,0906984	0,5547906	0,6928049	0,5467963	0,2967802	0,7727551	0,5784584	0,7060452	0,6203388	0,4939590
820	0,6345405	0,1458025	0,3700868	0,4249301	0,2617458	0,7907095	0,3561178	0,6557272	0,5405158	0,2540413	0,3285688	0,6549672	0,6007091	0,6522517	0,2878425	0,6057585	0,5989208	0,6381651	0,5457882	0,6459037	0,3218399	0,2751750	0,2569949	0,0683398	0,5096290	0,7081445	0,6393535	0,6308915	0,5021336	0,4135938	0,7162685	0,5227188	0,5272397	0,5569490	0,6590289	0,3671168	0,1217596	0,0897206	0,3648990	0,6417708	0,6065689	0,6775659	0,3736228	0,1298700	0,3516850	0,7217942	0,5849708	0,2139415	0,2930022	0,6476233	0,5663053	0,2686821	0,6451893	0,7859115	0,0736203	0,6053532	0,6058350	0,5608174	0,2301486	0,7431651	0,5371887	0,6215724	0,5349089	0,6766550
840	0,7468045	0,1154811	0,4320732	0,4257671	0,2313745	0,6094703	0,4029787	0,6606516	0,3810659	0,1402257	0,3770764	0,8046274	0,7104390	0,6053062	0,3383183	0,7025366	0,5097176	0,5385819	0,5378539	0,6908576	0,2816170	0,2771337	0,2087670	0,0485436	0,6405768	0,6432055	0,6782588	0,7059864	0,5999814	0,4050650	0,8073345	0,5220870	0,5285003	0,5878188	0,5653372	0,4090429	0,0907341	0,1099984	0,3429954	0,8620547	0,6396455	0,7347851	0,3996229	0,0963452	0,3453807	0,6478735	0,6740115	0,2647133	0,2655235	0,7120392	0,4538820	0,2091899	0,6214560	0,7150951	0,0789844	0,6317565	0,6731784	0,5710199	0,2173802	0,7373312	0,4771310	0,6412939	0,5112809	0,5564434
860	0,7224518	0,2030345	0,4757366	0,4631441	0,2653432	0,8243291	0,4393649	0,7137129	0,3830890	0,1931650	0,4201400	0,6951028	0,6828566	0,6876132	0,2464446	0,7323803	0,6047726	0,5540621	0,5829981	0,7217638	0,2545803	0,3058938	0,2580947	0,0498962	0,5214177	0,6670933	0,7152253	0,6812028	0,5831326	0,4387582	0,6968562	0,4433274	0,5317538	0,5310342	0,6596222	0,4629298	0,1491265	0,1240794	0,4073670	0,7742765	0,5448679	0,6404311	0,4389712	0,1382579	0,3975088	0,7918679	0,5483770	0,3025632	0,3004854	0,5593803	0,6169156	0,2193626	0,4894615	0,7443620	0,0589780	0,7182739	0,8465363	0,6241000	0,1903117	0,6706143	0,5118754	0,5737734	0,5341960	0,5030983
880	0,6369882	0,1635383	0,4910338	0,4191559	0,2387439	0,7820438	0,3310004	0,5486554	0,3972701	0,2166116	0,3825936	0,6341646	0,6373692	0,7379392	0,3700872	0,7760144	0,8291497	0,5592464	0,4012747	0,6606375	0,2459056	0,1910828	0,1708009	0,0720694	0,5515105	0,7407860	0,7425485	0,7504454	0,5994984	0,4937224	0,6829156	0,4690310	0,5484764	0,5219955	0,6931055	0,4253768	0,1262007	0,0937239	0,4509981	0,7604497	0,4930111	0,7358051	0,4788099	0,1218438	0,4147700	0,7814842	0,6269362	0,3378847	0,3189901	0,6436506	0,6791805	0,3696541	0,4099529	0,7823821	0,0546403	0,5564782	0,7429187	0,5981010	0,2789815	0,7398064	0,4254663	0,7128533	0,6441027	0,4939409
900	0,7881236	0,1764374	0,4773720	0,4189507	0,1796308	0,6500233	0,4011086	0,7656872	0,4734430	0,1950367	0,3499393	0,5118204	0,7360417	0,6642136	0,2998064	0,5797205	0,5671223	0,6200368	0,5069787	0,6449787	0,1954327	0,2733274	0,1913127	0,0641695	0,5368453	0,7936680	0,6639253	0,8123336	0,5624711	0,4243812	0,7413783	0,5315325	0,4922492	0,4434186	0,4996551	0,4112028	0,1039002	0,0898076	0,2931973	0,7037215	0,4190033	0,8038992	0,4383889	0,1026480	0,4054579	0,6574595	0,5829642	0,3332758	0,2906074	0,5985855	0,6849763	0,2531899	0,4800825	0,6192534	0,0565705	0,6056123	0,6031721	0,4955317	0,2719448	0,7876795	0,5852592	0,7494001	0,5137812	0,5999006
