"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF
580	0,5865010	0,8315787	0,3136411	0,0165276	0,5146407	0,4564525	0,2131142	0,4096029	0,6503629	0,3695332	0,4167451	0,0481402	0,6406651	0,5599638	0,6927689	0,5318907	0,7565130	0,1438147	0,2494614	0,5192174	0,6178725	0,2652192	0,0894067	0,5269764	0,1298320	0,3249321	0,5770891	0,6951686	0,2602365	0,8609626	0,0216925	0,8202229	0,8063365	0,0471949	0,4973868	0,5380419	0,5061731	0,6592129	0,1763545	0,5649312	0,2073546	0,0492124	0,8569968	0,2541417	0,6620709	0,5912517	0,5274318	0,5656244	0,0899657	0,3485460	0,6487948	0,6203756	0,4122182	0,6796204	0,2842325	0,3124138	0,8064262	0,3644830	0,7570691	0,5829322	0,5175969	0,3635382	0,4094648	0,6784401
600	0,5391681	0,6240655	0,2372799	0,0473755	0,6088168	0,5057352	0,2728384	0,5288738	0,6008585	0,3056591	0,2723755	0,0339749	0,4076075	0,7060730	0,9149398	0,4746864	0,6690446	0,0587582	0,3137085	0,6628343	0,6239789	0,2798067	0,1182058	0,5979238	0,1575799	0,3135687	0,5442969	0,6345807	0,2736731	0,7461230	0,0230495	0,5890694	0,6194989	0,0582010	0,4651916	0,4649383	0,5226367	0,6544801	0,1603005	0,5332560	0,2009092	0,0558416	0,7062571	0,3398221	0,5934462	0,4846652	0,5458044	0,6751683	0,0875698	0,3562149	0,6907783	0,6450525	0,3654360	0,7220838	0,2738616	0,3280628	0,7257428	0,4493202	0,7357931	0,5947386	0,4853096	0,2314865	0,3793746	0,6533856
620	0,5948333	0,7743558	0,2670280	0,0513859	0,7069369	0,4752551	0,2063223	0,4698042	0,6971426	0,3868573	0,2622169	0,0932048	0,4897227	0,5022668	0,7446601	0,6186224	0,7115173	0,0688670	0,3232931	0,5878488	0,5358599	0,3158986	0,1653517	0,5126763	0,1690099	0,2776808	0,5708699	0,7411829	0,3345118	0,7405896	0,0366986	0,7551710	0,7929109	0,0344923	0,5086309	0,4024133	0,5871715	0,5137202	0,1525396	0,5613256	0,2107551	0,0456836	0,7453860	0,3142199	0,6716004	0,5562708	0,5468013	0,6200712	0,1201099	0,4392697	0,6798050	0,6758673	0,4675434	0,7674486	0,1768202	0,2269342	0,6129424	0,4414865	0,7539551	0,5015863	0,5493398	0,2854980	0,3289175	0,7735265
640	0,7291676	0,6410216	0,3267205	0,0314253	0,6563776	0,4338381	0,2372993	0,4347695	0,5552942	0,3121254	0,3444556	0,0404608	0,3713951	0,6826425	0,7524574	0,5247371	0,6158324	0,0607222	0,3505729	0,5477584	0,7468148	0,2488025	0,0861019	0,5605162	0,1336110	0,2173395	0,4260996	0,7407222	0,3491221	0,7886439	0,0399696	0,5152882	0,5829533	0,0433833	0,3765318	0,4909826	0,5373486	0,5751655	0,1219995	0,5386169	0,1344625	0,0432406	0,6959913	0,2431215	0,6465714	0,3884582	0,5460444	0,6758708	0,1620307	0,4004750	0,5511240	0,4448153	0,4296228	0,7138378	0,2585589	0,1619373	0,7110624	0,4889816	0,5912021	0,5225022	0,4743263	0,2309751	0,3970072	0,6797552
660	0,6669198	0,6897088	0,1816609	0,0179224	0,5853543	0,3927353	0,2203184	0,4076661	0,6778978	0,2284861	0,2348161	0,0718358	0,3302928	0,7229121	0,7158028	0,5284527	0,6812178	0,0890490	0,3459368	0,5495480	0,6153166	0,1979484	0,1330528	0,5772089	0,1617339	0,2749020	0,4273294	0,7320880	0,3809991	0,7995793	0,0414624	0,6969739	0,5619381	0,0617004	0,5357278	0,5821242	0,4861819	0,5997692	0,1446784	0,5808251	0,2231919	0,0488012	0,8087052	0,2662813	0,5945202	0,4460970	0,5386029	0,6478064	0,1621580	0,3997553	0,6465621	0,5879929	0,2660936	0,8154043	0,2417894	0,1294095	0,7733918	0,4449831	0,7672074	0,5284491	0,4622808	0,2732546	0,4001918	0,7330263
680	0,7391523	0,8257781	0,2466161	0,0330603	0,6201668	0,3580898	0,2635943	0,4610137	0,5648736	0,2270710	0,1949159	0,0369547	0,3222603	0,5254738	0,6368108	0,6062415	0,7368813	0,0845860	0,3212130	0,5430295	0,6291992	0,3085377	0,1276862	0,6415042	0,1479390	0,2458530	0,4223302	0,6156667	0,4286115	0,8043585	0,0299039	0,7573583	0,6422930	0,0644715	0,4349927	0,5115691	0,5167460	0,4274833	0,2234554	0,6435581	0,1717132	0,0558569	0,7510424	0,2526046	0,5595955	0,4625445	0,4640507	0,6577457	0,1595708	0,3864121	0,5542025	0,5802230	0,3548550	0,6759874	0,2091990	0,0862225	0,5677943	0,4291665	0,6963516	0,4907997	0,4786596	0,1899016	0,3701346	0,7801693
700	0,6991191	0,6774319	0,4143305	0,0423705	0,5601769	0,3107517	0,2144898	0,4016502	0,7104122	0,2081118	0,2213272	0,0478820	0,3507821	0,7191040	0,6943737	0,5723237	0,7955286	0,1154196	0,3554082	0,6074129	0,5864274	0,2483140	0,0992966	0,5639890	0,1324683	0,3420643	0,3940808	0,6529115	0,4943990	0,6655740	0,0211671	0,6781198	0,6276050	0,0447855	0,4633361	0,5391740	0,5125904	0,4714757	0,1523874	0,5763723	0,1728248	0,0537408	0,6304805	0,3031529	0,7120318	0,3819030	0,5306633	0,6467671	0,2103368	0,4145828	0,6142176	0,6134330	0,3318161	0,6494065	0,2559310	0,1214493	0,7166184	0,4694739	0,7464291	0,4446147	0,4990137	0,3618759	0,4386978	0,7152607
720	0,7591071	0,6957524	0,2855325	0,0335672	0,4763323	0,3391480	0,2274589	0,5144828	0,6618673	0,1600127	0,2590051	0,0487858	0,2200283	0,6325059	0,6876526	0,6370116	0,8123971	0,0933888	0,2608222	0,4821362	0,6225117	0,2833321	0,1296735	0,6539572	0,2091805	0,1972044	0,5637591	0,7685253	0,4619253	0,8779329	0,0324479	0,6118844	0,6381275	0,0470508	0,4413222	0,5297636	0,3638664	0,4306625	0,2333797	0,5761250	0,1660857	0,0523440	0,6562813	0,2035193	0,6310638	0,3413294	0,4058233	0,6646160	0,1232048	0,4022635	0,6852473	0,5703239	0,2840963	0,6908207	0,3222266	0,1111423	0,7284127	0,4589905	0,7090574	0,5302297	0,5455204	0,3324207	0,3907206	0,7870352
740	0,6670886	0,7323903	0,3201611	0,0336638	0,4778969	0,3643748	0,2804646	0,4971931	0,5797197	0,1165931	0,2068734	0,0482838	0,2745781	0,6549377	0,6190387	0,6264844	0,7357162	0,0956414	0,3346375	0,5622325	0,5577613	0,2609530	0,1951387	0,5295735	0,1470152	0,2369559	0,4038889	0,7820205	0,4146800	0,7125583	0,0269572	0,6827342	0,6388886	0,0397229	0,4197710	0,6039758	0,4305250	0,3986670	0,1939424	0,5496081	0,1446790	0,0692181	0,6777147	0,2755045	0,5024146	0,3068080	0,5272045	0,6791486	0,0994578	0,4199912	0,7008424	0,5610997	0,3743415	0,7775974	0,2570250	0,0561606	0,6209539	0,3405565	0,5697551	0,4561552	0,4314024	0,3071023	0,3526588	0,7142214
760	0,7534679	0,7809614	0,3158470	0,0374935	0,5682417	0,3731212	0,2837954	0,6188436	0,6122720	0,1035269	0,2479251	0,0622082	0,2256579	0,6363842	0,9021746	0,5677097	0,6846462	0,0955976	0,2792501	0,5766754	0,6741496	0,3226452	0,1354647	0,5819463	0,1503005	0,2670064	0,3448964	0,6708340	0,6700037	0,6434436	0,0278726	0,7015186	0,5189823	0,0415995	0,4461673	0,6001704	0,4880616	0,3740462	0,1441659	0,5341227	0,0812450	0,0627619	0,7207384	0,2883485	0,5754885	0,3764085	0,5329260	0,5542921	0,1721230	0,3659331	0,5863844	0,5244983	0,3681376	0,6858979	0,3111366	0,0785599	0,6772353	0,3608508	0,6767945	0,5220811	0,4502784	0,3759491	0,3749490	0,6406510
780	0,8562491	0,5676265	0,3232937	0,0407508	0,6128097	0,3172401	0,2273167	0,5300201	0,6482199	0,0700465	0,2832297	0,0647396	0,2463685	0,7833806	0,7881364	0,5574833	0,7472043	0,0837618	0,3373909	0,5883144	0,5483658	0,3699358	0,1757310	0,6115732	0,1423532	0,2202866	0,4244215	0,7753159	0,5957763	0,6900784	0,0246208	0,6852245	0,6461931	0,0538821	0,5910777	0,4529419	0,4080269	0,3529730	0,2179177	0,5958248	0,0605338	0,0382147	0,7182817	0,2565056	0,5502595	0,4250373	0,4262154	0,7316149	0,1369686	0,2928847	0,6053406	0,6090090	0,4068526	0,8906581	0,2725070	0,0521379	0,5485894	0,4413852	0,7267303	0,5168225	0,5136308	0,4183222	0,3761085	0,6883387
800	0,8031257	0,6330813	0,3588445	0,0660433	0,5039311	0,4478480	0,2716407	0,6051539	0,5524769	0,1462817	0,2405461	0,0999736	0,1821406	0,8180996	0,6506241	0,5916804	0,6769669	0,1091929	0,3443544	0,6375299	0,4980783	0,3784100	0,2283975	0,7536900	0,2034630	0,2042075	0,4316873	0,6891330	0,5370569	0,7821960	0,0309051	0,6674539	0,5593881	0,1097566	0,4886808	0,4719930	0,3725378	0,3102532	0,1782860	0,5757100	0,0375371	0,0286116	0,7537087	0,3785277	0,5664046	0,3421012	0,5567376	0,6930116	0,1428227	0,3222515	0,5658422	0,5560975	0,3674430	0,6546865	0,2317709	0,0884536	0,7599685	0,3976174	0,6693706	0,5698818	0,6007252	0,5509437	0,3134304	0,6392685
820	0,6907612	0,7199944	0,3194292	0,0277593	0,5205506	0,4127125	0,2244584	0,5988592	0,7846409	0,1777994	0,2184191	0,0758641	0,2493702	0,7513693	0,5957833	0,7199071	0,5792797	0,0698874	0,2894973	0,5978899	0,5129206	0,4706357	0,1960181	0,5682391	0,2551882	0,3078280	0,3950244	0,6450503	0,5057123	0,6857755	0,0320718	0,6335968	0,6526355	0,0805096	0,4311192	0,4408549	0,4364049	0,3025346	0,1617651	0,5665924	0,0539528	0,0424186	0,6163946	0,2848407	0,4382075	0,2570334	0,5090118	0,5632908	0,1034402	0,3972631	0,5575960	0,5498788	0,4035585	0,6981797	0,2322042	0,0933212	0,5395837	0,3994036	0,7734664	0,4183271	0,5212792	0,3574313	0,4227809	0,7052103
840	0,6814209	0,8546279	0,3751600	0,0447656	0,5162636	0,3804709	0,2299737	0,5103401	0,5864934	0,1435701	0,2466812	0,0740052	0,2143400	0,6950819	0,6500371	0,5906428	0,6932840	0,1170765	0,2990896	0,5494459	0,4889731	0,3695918	0,2252283	0,5690537	0,2061518	0,2252791	0,3559860	0,7170360	0,5401542	0,7141843	0,0321722	0,6274354	0,6711670	0,0876845	0,5494488	0,5114157	0,3782517	0,3429082	0,2106500	0,6456063	0,0789371	0,0496097	0,5864387	0,2478428	0,4007793	0,3560890	0,4032558	0,4914235	0,1690074	0,3017994	0,5393060	0,6185534	0,4224504	0,6859614	0,1996732	0,0685228	0,6072058	0,4191151	0,7908773	0,5432387	0,4891634	0,3717562	0,4582942	0,7012225
860	0,6904456	0,6249521	0,2794129	0,0262205	0,5981018	0,3912253	0,3090683	0,5913431	0,5196946	0,0430859	0,2956921	0,0497428	0,1989649	0,6926966	0,6942316	0,5519886	0,6875206	0,0937893	0,2520485	0,6231738	0,5423099	0,3559550	0,2204338	0,5304889	0,2013912	0,2250405	0,3277567	0,9347063	0,4670586	0,7267221	0,0267723	0,6240526	0,7817783	0,0492249	0,4434740	0,4987667	0,4739355	0,3142935	0,2212527	0,5512827	0,0510498	0,0335134	0,5745026	0,4110001	0,4240104	0,2816781	0,5223800	0,5173301	0,1379517	0,3393060	0,5250939	0,5551802	0,3724495	0,7579202	0,2802147	0,0574974	0,6106425	0,4145441	0,8087514	0,4946674	0,5194086	0,3035355	0,3598949	0,7776089
880	0,6461253	0,7204109	0,2678099	0,0452790	0,4638650	0,2633721	0,2710196	0,5287680	0,5390243	0,0628912	0,3352341	0,0308394	0,1308502	0,7802451	0,6077565	0,5838704	0,7738343	0,0891106	0,3263133	0,5442679	0,5713652	0,3978752	0,2594815	0,6407923	0,1940775	0,2256950	0,3898397	0,6475144	0,4568501	0,6258773	0,0224318	0,7715543	0,6611967	0,0490451	0,4424755	0,6446611	0,3919695	0,2615318	0,2862667	0,5648685	0,0644880	0,0540633	0,5811358	0,3162068	0,3388289	0,2512459	0,5387056	0,6229494	0,1602571	0,4124927	0,5690529	0,3929174	0,3621151	0,5934857	0,3107904	0,0648091	0,6857163	0,2986053	0,7727493	0,4336364	0,4116399	0,3296588	0,4085342	0,7483080
900	0,5793255	0,7963358	0,3561978	0,0114003	0,5358941	0,2857725	0,2019911	0,5166978	0,6233395	0,0780604	0,2179384	0,0478919	0,1331619	0,8273762	0,7100402	0,6966167	0,7312815	0,0801947	0,2985773	0,5883825	0,5269920	0,3430694	0,2463627	0,4927947	0,1932914	0,2590366	0,3885771	0,7582374	0,4940956	0,7525936	0,0217009	0,6944773	0,6984140	0,0604307	0,3973278	0,5315486	0,3187646	0,3585507	0,2336100	0,5948722	0,0420758	0,0666882	0,6016276	0,3443068	0,3051673	0,2585270	0,3835499	0,6397142	0,1285684	0,3942663	0,5375543	0,4662985	0,3813811	0,8031254	0,2230262	0,0880369	0,6345628	0,3298462	0,8246414	0,4570891	0,4447677	0,2584509	0,4394045	0,6582681
920	0,6079360	0,7202323	0,3328917	0,0416069	0,5737628	0,3115518	0,2782972	0,4973334	0,7265277	0,0830407	0,1582886	0,0524391	0,1335793	0,6381461	0,6791034	0,6276189	0,9079053	0,0951892	0,3283101	0,6071747	0,5011178	0,2892887	0,1831734	0,6430375	0,2367709	0,2718285	0,4091678	0,6840668	0,4378542	0,7908734	0,0117699	0,6494478	0,4926667	0,0576885	0,4182255	0,5213351	0,3444321	0,2945461	0,2140521	0,5136920	0,0589281	0,0325445	0,4531545	0,3846248	0,3904057	0,2048225	0,5136508	0,7468084	0,1413375	0,3683277	0,4956803	0,4876869	0,2888629	0,6868610	0,2859175	0,0464160	0,6678570	0,3544816	0,7258002	0,4696524	0,5213592	0,2362898	0,4139714	0,8898488
940	0,5614684	0,7405302	0,3232562	0,0407373	0,6396479	0,3555628	0,2397158	0,4187471	0,6824129	0,0719045	0,2353851	0,0263189	0,1383450	0,6975666	0,7935570	0,5413029	0,8043342	0,0606527	0,2564297	0,5500362	0,5051412	0,3541591	0,2140469	0,6346904	0,3033234	0,1864728	0,4758120	0,6740851	0,3554195	0,7628093	0,0372189	0,6071022	0,5885576	0,0583204	0,3834326	0,4548055	0,3632798	0,3540003	0,2352054	0,6363818	0,0299156	0,0255138	0,4636374	0,3185491	0,3163088	0,3965229	0,5112426	0,5952162	0,1398019	0,4670081	0,5257656	0,4370055	0,3732753	0,6812863	0,2206224	0,0586434	0,7215177	0,3993902	0,7935175	0,4664421	0,4634687	0,2411511	0,3413175	0,6877279
960	0,7600525	0,7785009	0,2895397	0,0211942	0,6225449	0,4216075	0,2807706	0,4386781	0,5982219	0,0749990	0,1410432	0,0544602	0,1030722	0,6362124	0,6939548	0,5110268	0,6593940	0,0843179	0,3265426	0,5130496	0,5460152	0,2051009	0,2441965	0,5920784	0,3572702	0,1804688	0,4321702	0,8605438	0,3941648	0,8255190	0,0596503	0,6671646	0,6115468	0,0630372	0,4273100	0,4822241	0,3964680	0,3969756	0,1897533	0,6408746	0,0332723	0,0621213	0,4585404	0,2877365	0,3544131	0,3288028	0,3961868	0,6360595	0,1683099	0,3328098	0,5757927	0,4435736	0,4206627	0,6735457	0,2205206	0,0795381	0,6118555	0,4168018	0,7506819	0,5334890	0,5332996	0,2361542	0,4079747	0,6996172
980	0,7596356	0,6644088	0,2289299	0,0273264	0,5159100	0,4153526	0,1800178	0,5464271	0,6292083	0,0446514	0,1848389	0,0638427	0,1068891	0,7961546	0,7114385	0,6229199	0,6725049	0,0640012	0,4314001	0,5385816	0,4377011	0,2390046	0,2379332	0,6149668	0,2488839	0,2154644	0,3708428	0,7647551	0,4098729	0,7033236	0,0127468	0,7126928	0,7094330	0,0737101	0,4543797	0,4988693	0,3659779	0,3700011	0,2146893	0,5490756	0,0332037	0,0379310	0,3597175	0,2897737	0,2810986	0,3007834	0,4581388	0,6657516	0,1041310	0,3541992	0,4882406	0,4402828	0,3774327	0,7743451	0,2324353	0,0704717	0,5986747	0,4284317	0,6131967	0,6314769	0,5520545	0,2479105	0,3642458	0,6546803
1000	0,6777115	0,7768857	0,3650474	0,0268427	0,6065541	0,4356844	0,2259360	0,5474886	0,5877727	0,0799458	0,2070212	0,0434119	0,1317923	0,7209947	0,6560650	0,6497370	0,7028518	0,0945692	0,3179480	0,7451663	0,4124295	0,1991300	0,2097409	0,5552438	0,2336388	0,3207068	0,5171430	0,6730807	0,4883959	0,6754252	0,0147071	0,7341463	0,7484161	0,0698717	0,4663830	0,4259011	0,3861655	0,3292056	0,1519138	0,6323804	0,0514656	0,0430246	0,3236984	0,2888318	0,2483671	0,2734794	0,4063602	0,5520418	0,1304093	0,4064279	0,4857551	0,4550970	0,3597056	0,7151596	0,1908753	0,0416924	0,6865715	0,3698688	0,7665125	0,5423842	0,4028793	0,1783615	0,3683312	0,6379509
1020	0,7676150	0,7896594	0,2809838	0,0267632	0,5633115	0,4103705	0,2283186	0,5362828	0,6405282	0,0632051	0,2137744	0,0738513	0,1514103	0,7627377	0,8274678	0,6343286	0,7632007	0,0931726	0,3239816	0,5499993	0,4516411	0,1959459	0,2913699	0,6918139	0,2632384	0,2083142	0,4115795	0,6495928	0,4751834	0,7128315	0,0166660	0,7412122	0,6565340	0,0817537	0,5357052	0,4985440	0,3698523	0,3524247	0,2174848	0,4977461	0,0365600	0,0498826	0,3259248	0,3395677	0,3696343	0,3318749	0,4838952	0,5400646	0,0811625	0,3165484	0,4941158	0,4696162	0,3515138	0,7450720	0,2134463	0,0588969	0,5525927	0,4169262	0,7763049	0,5897431	0,4265375	0,2285403	0,3792169	0,7103482
1040	0,7994652	0,6349063	0,2500771	0,0195939	0,6037647	0,4173381	0,2113516	0,4871333	0,5668535	0,1155445	0,2837768	0,0566436	0,1379708	0,6928928	0,6703632	0,7355633	0,6551685	0,1084403	0,3206572	0,5663231	0,5204821	0,3329280	0,2570223	0,6706615	0,2579650	0,2957972	0,4477799	0,6031807	0,4043078	0,7291360	0,0610451	0,7290403	0,6247161	0,0986077	0,6760352	0,3998024	0,4083375	0,4096703	0,1882065	0,5958939	0,0317285	0,0222568	0,4089309	0,2169611	0,2060147	0,3668183	0,4940956	0,8023979	0,0923583	0,3997936	0,4321952	0,4418960	0,3722221	0,6786448	0,2172321	0,0618914	0,5331578	0,3516197	0,6926481	0,5841084	0,5397885	0,2729381	0,4482670	0,6717271
1060	0,6604837	0,8297237	0,2356340	0,0229372	0,6284847	0,3760382	0,1982482	0,4900972	0,5759620	0,0714526	0,2138445	0,0505913	0,1072064	0,6870495	0,7381128	0,5598870	0,7409912	0,0858586	0,3781426	0,7228450	0,5138453	0,2910997	0,2809463	0,5591009	0,1957207	0,2928428	0,4031435	0,7965443	0,3890161	0,7734306	0,0479201	0,7203832	0,6335145	0,0464006	0,4233202	0,5836330	0,3707888	0,2754457	0,1643379	0,4599554	0,0468189	0,0252510	0,4774676	0,2340717	0,3490431	0,3423760	0,3760079	0,7417893	0,1575202	0,3927628	0,5133504	0,4231203	0,2986330	0,7012399	0,2615543	0,0755076	0,6812724	0,4090675	0,9208038	0,4430039	0,4887468	0,2750464	0,4121626	0,6363288
1080	0,8203808	0,7547611	0,2956955	0,0662855	0,6618280	0,3261042	0,1855697	0,4116620	0,6542535	0,0800116	0,2644852	0,0519970	0,1298497	0,7612203	0,8182816	0,5519919	0,6966902	0,0664177	0,2435527	0,7084977	0,5781299	0,2636444	0,3369618	0,5886285	0,2036997	0,2887095	0,4508569	0,7438502	0,5003500	0,6605680	0,0643360	0,6835826	0,7454253	0,0856312	0,5317485	0,5053902	0,3720873	0,2501709	0,1649581	0,5303825	0,1039696	0,0587816	0,4025073	0,2598292	0,2798154	0,3230449	0,4777110	0,5853329	0,1217918	0,4031838	0,5161605	0,5001137	0,3242265	0,7189558	0,2258460	0,0641685	0,5434784	0,3655231	0,7422568	0,4756639	0,3890823	0,2384786	0,3653851	0,6061851
1100	0,7217045	0,7992997	0,2977374	0,0251513	0,6309114	0,3337417	0,2046587	0,4166827	0,7627944	0,0906710	0,2755109	0,0363225	0,1792881	0,6864626	0,6325814	0,6564623	0,6408750	0,0579318	0,2326058	0,6289469	0,6480978	0,3232164	0,2747890	0,5852886	0,2488494	0,3026876	0,3903191	0,6315893	0,4494534	0,7128814	0,0304509	0,8091140	0,7733963	0,0857006	0,4060071	0,5439039	0,3747034	0,3652758	0,2584498	0,5099105	0,0329219	0,0563092	0,4219479	0,2185433	0,3575264	0,3566585	0,4325313	0,5563468	0,0999924	0,3384667	0,5367547	0,4462745	0,3123173	0,6498169	0,2539725	0,0627224	0,5258710	0,3939771	0,6508518	0,4916391	0,3982079	0,3108289	0,3943489	0,6410459

0	0,6825065	0,7077619	0,3144893	0,0276331	0,5954269	0,3432659	0,1940893	0,4595438	0,5955335	0,1063960	0,2627398	0,0744450	0,1219805	0,8558151	0,6830060	0,3899074	0,5763768	0,1050273	0,3542771	0,6544099	0,6726866	0,3735863	0,2848584	0,5905408	0,3122548	0,2378412	0,4856465	0,6429511	0,4992925	0,6253691	0,0247695	0,7932291	0,7245641	0,0432694	0,4236943	0,5507964	0,5131435	0,4100657	0,2374421	0,4755392	0,0630235	0,0281677	0,2141526	0,3067733	0,3084687	0,3123304	0,5012462	0,6295548	0,1685974	0,3976165	0,5749613	0,4462607	0,3348418	0,6948531	0,2784278	0,0307179	0,5213647	0,4248617	0,7979985	0,5372821	0,5942851	0,4519538	0,4731713	0,6301570
20	0,6838611	0,6959817	0,2381442	0,0545535	0,5889411	0,3877776	0,2268180	0,5244031	0,6096399	0,0899355	0,2864828	0,0890956	0,1013646	0,5374269	0,6225645	0,5388575	0,7118912	0,0585878	0,3165784	0,5011246	0,6002712	0,3145122	0,2910575	0,5096105	0,3608366	0,3094106	0,5231561	0,8270995	0,4752543	0,6518229	0,0171887	0,6287270	0,6888117	0,0708292	0,4310274	0,4289720	0,4973837	0,3335412	0,1461561	0,5208096	0,2183746	0,0535035	0,2381304	0,2672635	0,2455580	0,3450995	0,5162206	0,6928477	0,1194872	0,2448710	0,4963091	0,4854470	0,3898688	0,6271070	0,2360317	0,0591463	0,5041632	0,5220583	0,7298575	0,5226670	0,4729906	0,3470520	0,3788920	0,6284738
40	0,7872468	0,6422553	0,2541269	0,0364399	0,5604761	0,3103993	0,1955797	0,4448316	0,6278652	0,1313480	0,2938425	0,0462094	0,0828978	0,5358723	0,6409651	0,6822426	0,8060202	0,0496976	0,2802409	0,4955819	0,6581373	0,3511816	0,3873787	0,5751548	0,4031190	0,3859544	0,6339305	0,6078211	0,4220466	0,6342455	0,0244647	0,6164131	0,6907811	0,0718703	0,4981228	0,4460923	0,5195171	0,3417132	0,3035645	0,6330863	0,3754004	0,0845041	0,2318219	0,3021941	0,2865203	0,2951923	0,5690822	0,5885774	0,0723402	0,1624387	0,3902797	0,4992454	0,4562559	0,6535239	0,2892621	0,0576404	0,4238862	0,5470079	0,6779475	0,5059196	0,5358407	0,3032113	0,4379055	0,7379501
60	0,6287353	0,6573521	0,2549100	0,0213979	0,7220869	0,3350829	0,1914081	0,5280994	0,7304468	0,1237028	0,2718193	0,0578086	0,1335157	0,4146328	0,6211140	0,6978656	0,6629656	0,0078924	0,3649704	0,5815285	0,5942045	0,4740839	0,3684597	0,5958039	0,3864318	0,4204330	0,6150824	0,5593758	0,3834671	0,6262510	0,0387595	0,6873579	0,7932222	0,1026623	0,3868761	0,5740137	0,5730752	0,3218478	0,1715711	0,6327340	0,4043121	0,0964071	0,2085587	0,2461634	0,3124111	0,2997455	0,3906124	0,5735702	0,0504429	0,0738594	0,4648710	0,4567872	0,5181001	0,8020903	0,3053469	0,0677680	0,5839001	0,4011090	0,6900305	0,5286958	0,5431013	0,2401729	0,3863054	0,7257562
80	0,8163902	0,6710625	0,3024932	0,0257045	0,5318491	0,3592786	0,2353675	0,5627404	0,6500700	0,0915901	0,2005040	0,0432544	0,1068612	0,3824392	0,6475626	0,6095164	0,6986574	0,0251820	0,2953681	0,5380137	0,5247591	0,2971353	0,5078986	0,5629960	0,3208518	0,4835753	0,6722445	0,6414445	0,3402252	0,6822371	0,0292591	0,6500641	0,6521001	0,1224299	0,5003390	0,3660974	0,5885725	0,3527875	0,1835860	0,5651736	0,4266340	0,1538593	0,2290376	0,3221545	0,2484362	0,3193546	0,4483545	0,5476944	0,0299970	0,0709284	0,4447127	0,4465052	0,4621150	0,6323140	0,2570963	0,0525148	0,5364106	0,5748716	0,7322203	0,5192707	0,5306694	0,1682533	0,5193257	0,7693228
100	0,7562131	0,7873884	0,2855742	0,0209261	0,5743719	0,4069773	0,1403690	0,4498831	0,7484044	0,1112496	0,2339573	0,0623747	0,0867375	0,4333199	0,5915937	0,5137823	0,7539812	0,0485841	0,3246049	0,4423731	0,6496568	0,2973793	0,5496237	0,6209496	0,2585606	0,5435649	0,6873737	0,8283286	0,3742728	0,6876498	0,0310037	0,6862759	0,7210275	0,1602602	0,4681468	0,4834969	0,6375450	0,2882374	0,2169485	0,4441329	0,5152492	0,0888463	0,2272066	0,3291979	0,2506015	0,3105394	0,4904862	0,5455288	0,0223473	0,0859838	0,4237814	0,4552574	0,3724982	0,6362910	0,3503783	0,0558090	0,5791639	0,6197525	0,7559872	0,4681226	0,6053701	0,2040482	0,3615092	0,7775039
120	0,7946380	0,6825621	0,3352850	0,0132810	0,5731269	0,3415312	0,2075332	0,4805625	0,5392267	0,1091741	0,2526912	0,0583452	0,1237096	0,3655909	0,6987186	0,6927112	0,6061767	0,0201086	0,2553124	0,5509587	0,7165584	0,3633468	0,5087577	0,6099298	0,3311257	0,4623901	0,8188820	0,6376971	0,4157634	0,6840417	0,0599382	0,7423799	0,5922160	0,0950847	0,5091645	0,5448175	0,5308887	0,2748152	0,2356522	0,5061992	0,4993393	0,1029587	0,2232361	0,2467191	0,3414208	0,2317740	0,4302639	0,5579577	0,0091548	0,0976579	0,4476385	0,5272652	0,4461519	0,6484226	0,2648634	0,0448530	0,4489047	0,5400053	0,7161715	0,5989436	0,5593503	0,2185335	0,3772449	0,7551460
140	0,6323207	0,5971970	0,2688100	0,0462665	0,5976056	0,3453648	0,2251202	0,3949888	0,6453156	0,0598455	0,1862631	0,0744021	0,1385124	0,2981186	0,6595521	0,5964310	0,7121222	0,0120440	0,2730560	0,4997463	0,6171247	0,3293850	0,4587000	0,5629293	0,1944437	0,5454523	0,6159289	0,9387948	0,3897695	0,7588502	0,0281731	0,6543629	0,7238825	0,0970806	0,4482435	0,4801316	0,6310591	0,3093827	0,2866920	0,5321091	0,5311639	0,1364258	0,1675567	0,2889341	0,3843164	0,4014648	0,4950014	0,5380596	0,0064639	0,1278959	0,3577412	0,5256173	0,5214291	0,6522363	0,3481688	0,1277847	0,5908735	0,5541166	0,7591749	0,6442824	0,5559717	0,1885337	0,4607982	0,7279837
