"Time"	betI	arcA	lldR	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	hdeA	yhiD	hdeB	rutF	rutE	rutA	rutG	rutD	rutB	rutC	gadC	cadA	gadB	fadL	cadB	sra	wza	wcaA	wzb	wzc	osmB	nemA	lldP	wcaB	betA	betB	lldD	rprA	bdm	betT	gadY	treB	hdeD	slp	treC	dctR	yjbE	yjbF
600	0,2141919	1,0000000	0,4430658	0,4452161	0,9974692	0,6932131	0,4055145	0,5026921	0,6667518	0,8436262	0,9699492	0,9949477	0,9999758	0,0375973	0,9442142	0,9991472	1,0000000	0,2548683	0,6871866	0,6011428	0,9857904	0,7932617	0,5019571	0,2891275	0,0286460	0,5848454	0,8111650	0,0407729	0,7983466	0,8133425	0,9488255	0,5769824	0,7717422	0,9404518	0,9115893	0,9834244	0,4013199	0,2334895	0,8955950	0,2233158	0,6642463	0,8362157	0,6342082	0,3314526	0,9860727	0,8223800	0,9985289	0,9924892	0,4630100	0,6263039	0,2836196	0,3786405	0,3440625	0,9175140	0,5921490	0,8538547	0,7455324	0,5797492	0,9160131	0,6351646	0,2165348	0,4974335	0,9984713	0,9074548
620	0,2690802	1,0000000	0,4430658	0,4452162	0,9970872	0,7045379	0,4156982	0,4713524	0,6304269	0,8159049	0,9699492	0,9949477	0,9999764	0,0366007	0,9671701	0,9989891	1,0000000	0,2548683	0,6871866	0,6011428	0,9838075	0,7781737	0,5018811	0,2891259	0,0286229	0,5474894	0,8008825	0,0409715	0,7986553	0,8132470	0,9477103	0,5269513	0,7690881	0,9279761	0,9077378	0,9812123	0,4016109	0,2297871	0,8966295	0,2233158	0,6404353	0,8417696	0,6436367	0,3506162	0,9864163	0,8229981	0,9983806	0,9905888	0,4630100	0,6371815	0,2209432	0,3730957	0,3458177	0,9041881	0,5973247	0,7010719	0,7079000	0,5797492	0,9125224	0,6269732	0,2165348	0,4916500	0,9985144	0,9074656
640	0,3045803	1,0000000	0,4430658	0,4452162	0,9966829	0,7036057	0,4112819	0,4486071	0,6036380	0,7957615	0,9699492	0,9949477	0,9999769	0,0355944	0,9806796	0,9988888	1,0000000	0,2548683	0,6871866	0,6011428	0,9822743	0,7677199	0,5017242	0,2891208	0,0285841	0,5187226	0,7871905	0,0412684	0,7984470	0,8131201	0,9461107	0,4974718	0,7657376	0,9157689	0,9034483	0,9783783	0,4025062	0,2252113	0,8982898	0,2233158	0,6294255	0,8477871	0,6543388	0,3684430	0,9867869	0,8236784	0,9983643	0,9883072	0,4630100	0,6477441	0,2001984	0,3630358	0,3462829	0,8988730	0,6034309	0,5667626	0,6822879	0,5797492	0,9078615	0,6152699	0,2165348	0,4842653	0,9985627	0,9074764
660	0,3272677	1,0000000	0,4430658	0,4452163	0,9963422	0,6987201	0,4023379	0,4332935	0,5922571	0,7806807	0,9699492	0,9949477	0,9999773	0,0347347	0,9886300	0,9988251	1,0000000	0,2548683	0,6871866	0,6011428	0,9810012	0,7603537	0,5014929	0,2891121	0,0285313	0,4964755	0,7717230	0,0416486	0,7975759	0,8129954	0,9443705	0,4801555	0,7623766	0,9052916	0,8995105	0,9755351	0,4040994	0,2204030	0,9004833	0,2233158	0,6242300	0,8533135	0,6646102	0,3837900	0,9871269	0,8243185	0,9983993	0,9862104	0,4630100	0,6564413	0,1933249	0,3503511	0,3464062	0,8975163	0,6095567	0,4613297	0,6640280	0,5797492	0,9025923	0,6011814	0,2165348	0,4763053	0,9986089	0,9074857
680	0,3414993	1,0000000	0,4430658	0,4452163	0,9960988	0,6938440	0,3938787	0,4238679	0,5922078	0,7690404	0,9699492	0,9949477	0,9999776	0,0340671	0,9933088	0,9987847	1,0000000	0,2548683	0,6871866	0,6011428	0,9799104	0,7550437	0,5012137	0,2891010	0,0284691	0,4793331	0,7559497	0,0420867	0,7961241	0,8128997	0,9428241	0,4705942	0,7594954	0,8972614	0,8963294	0,9731366	0,4062724	0,2157975	0,9030262	0,2233158	0,6216912	0,8579295	0,6735552	0,3962267	0,9874114	0,8248703	0,9984471	0,9845987	0,4630100	0,6629622	0,1910412	0,3373861	0,3464389	0,8979047	0,6151561	0,3823514	0,6504600	0,5797492	0,8971942	0,5860045	0,2165348	0,4686047	0,9986492	0,9074932
700	0,3502245	1,0000000	0,4430658	0,4452163	0,9959482	0,6903363	0,3877518	0,4187497	0,5968887	0,7598268	0,9699492	0,9949477	0,9999777	0,0335796	0,9960622	0,9987590	1,0000000	0,2548683	0,6871866	0,6011428	0,9789749	0,7511125	0,5009183	0,2890891	0,0284032	0,4661633	0,7409859	0,0425497	0,7942923	0,8128414	0,9416481	0,4659367	0,7572998	0,8916867	0,8939977	0,9713685	0,4087726	0,2116309	0,9057026	0,2233158	0,6203905	0,8615578	0,6808728	0,4058571	0,9876359	0,8253205	0,9984917	0,9835064	0,4630100	0,6675719	0,1902783	0,3257630	0,3464475	0,8989113	0,6199795	0,3245897	0,6400807	0,5797492	0,8920055	0,5709419	0,2165348	0,4617153	0,9986825	0,9074988
720	0,3554422	1,0000000	0,4430658	0,4452163	0,9958684	0,6882815	0,3841346	0,4165429	0,6017730	0,7524212	0,9699492	0,9949477	0,9999777	0,0332381	0,9976826	0,9987428	1,0000000	0,2548683	0,6871866	0,6011428	0,9781849	0,7481239	0,5006326	0,2890776	0,0283385	0,4560306	0,7275521	0,0430036	0,7923046	0,8128149	0,9408615	0,4641834	0,7557770	0,8881606	0,8924224	0,9702071	0,4113096	0,2079952	0,9083147	0,2233158	0,6196902	0,8642921	0,6866055	0,4130607	0,9878059	0,8256743	0,9985277	0,9828373	0,4630100	0,6707041	0,1900209	0,3162159	0,3464498	0,9000068	0,6239688	0,2829483	0,6320268	0,5797492	0,8872284	0,5569396	0,2165348	0,4559172	0,9987088	0,9075029
740	0,3584835	1,0000000	0,4430658	0,4452163	0,9958340	0,6873025	0,3824860	0,4161291	0,6051138	0,7464439	0,9699492	0,9949477	0,9999777	0,0330061	0,9986362	0,9987324	1,0000000	0,2548683	0,6871866	0,6011428	0,9775331	0,7458012	0,5003738	0,2890673	0,0282785	0,4481834	0,7160132	0,0434185	0,7903503	0,8128092	0,9403929	0,4639563	0,7548005	0,8861327	0,8914322	0,9695227	0,4136333	0,2048957	0,9107120	0,2233158	0,6192985	0,8662899	0,6909570	0,4183059	0,9879309	0,8259450	0,9985547	0,9824665	0,4630100	0,6727733	0,1899324	0,3088455	0,3464505	0,9009736	0,6271735	0,2532224	0,6257716	0,5797492	0,8829611	0,5446179	0,2165348	0,4512785	0,9987291	0,9075059
760	0,3602103	1,0000000	0,4430658	0,4452163	0,9958238	0,6869684	0,3820913	0,4166844	0,6068569	0,7416455	0,9699492	0,9949477	0,9999776	0,0328521	0,9991974	0,9987259	1,0000000	0,2548683	0,6871866	0,6011428	0,9770087	0,7439695	0,5001506	0,2890587	0,0282253	0,4420445	0,7064568	0,0437744	0,7885601	0,8128141	0,9401446	0,4643740	0,7542135	0,8850825	0,8908479	0,9691627	0,4155759	0,2022937	0,9128013	0,2233158	0,6190754	0,8677152	0,6941817	0,4220440	0,9880207	0,8261479	0,9985740	0,9822845	0,4630100	0,6741121	0,1899010	0,3034134	0,3464506	0,9017472	0,6296926	0,2321609	0,6209570	0,5797492	0,8792319	0,5342778	0,2165348	0,4477270	0,9987444	0,9075079
780	0,3611639	1,0000000	0,4430658	0,4452163	0,9958235	0,6869504	0,3823336	0,4176524	0,6075242	0,7378403	0,9699492	0,9949477	0,9999775	0,0327517	0,9995277	0,9987217	1,0000000	0,2548683	0,6871866	0,6011428	0,9765973	0,7425153	0,4999652	0,2890518	0,0281797	0,4371889	0,6987804	0,0440622	0,7870058	0,8128223	0,9400295	0,4649361	0,7538763	0,8846017	0,8905195	0,9689965	0,4170609	0,2001337	0,9145423	0,2233158	0,6189488	0,8687132	0,6965268	0,4246618	0,9880840	0,8262976	0,9985874	0,9822092	0,4630100	0,6749646	0,1898893	0,2995527	0,3464507	0,9023314	0,6316403	0,2173303	0,6173087	0,5797492	0,8760271	0,5259577	0,2165348	0,4451141	0,9987557	0,9075093
800	0,3616748	1,0000000	0,4430658	0,4452163	0,9958249	0,6870465	0,3827890	0,4186941	0,6076254	0,7348715	0,9699492	0,9949477	0,9999773	0,0326872	0,9997220	0,9987191	1,0000000	0,2548683	0,6871866	0,6011428	0,9762822	0,7413607	0,4998159	0,2890464	0,0281417	0,4333134	0,6927713	0,0442826	0,7857113	0,8128300	0,9399839	0,4654077	0,7536847	0,8844116	0,8903380	0,9689309	0,4180893	0,1983571	0,9159364	0,2233158	0,6188782	0,8694014	0,6982067	0,4264688	0,9881280	0,8264066	0,9985965	0,9821860	0,4630100	0,6755007	0,1898846	0,2968890	0,3464507	0,9027561	0,6331270	0,2069432	0,6145974	0,5797492	0,8733113	0,5195115	0,2165348	0,4432620	0,9987640	0,9075102
820	0,3619386	1,0000000	0,4430658	0,4452163	0,9958244	0,6871551	0,3832221	0,4196315	0,6074916	0,7325971	0,9699492	0,9949477	0,9999772	0,0326462	0,9998364	0,9987174	1,0000000	0,2548683	0,6871866	0,6011428	0,9760461	0,7404481	0,4996984	0,2890423	0,0281108	0,4302031	0,6881694	0,0444430	0,7846682	0,8128355	0,9399682	0,4657178	0,7535707	0,8843454	0,8902337	0,9689085	0,4187144	0,1969090	0,9170128	0,2233158	0,6188395	0,8698698	0,6993953	0,4277010	0,9881582	0,8264851	0,9986025	0,9821823	0,4630100	0,6758344	0,1898826	0,2950966	0,3464507	0,9030563	0,6342504	0,1997031	0,6126255	0,5797492	0,8710382	0,5146870	0,2165348	0,4419962	0,9987700	0,9075108
840	0,3620687	1,0000000	0,4430658	0,4452163	0,9958210	0,6872377	0,3835374	0,4203926	0,6072974	0,7308867	0,9699492	0,9949477	0,9999771	0,0326205	0,9999037	0,9987163	1,0000000	0,2548683	0,6871866	0,6011428	0,9758728	0,7397321	0,4996079	0,2890393	0,0280862	0,4277044	0,6847096	0,0445544	0,7838494	0,8128389	0,9399615	0,4658790	0,7534950	0,8843172	0,8901668	0,9688990	0,4190167	0,1957399	0,9178159	0,2233158	0,6188180	0,8701854	0,7002278	0,4285327	0,9881788	0,8265413	0,9986065	0,9821820	0,4630100	0,6760404	0,1898816	0,2939164	0,3464507	0,9032643	0,6350925	0,1946787	0,6112233	0,5797492	0,8691580	0,5111907	0,2165348	0,4411624	0,9987742	0,9075112
860	0,3621286	1,0000000	0,4430658	0,4452164	0,9958154	0,6872882	0,3837236	0,4209687	0,6071215	0,7296237	0,9699492	0,9949477	0,9999770	0,0326045	0,9999433	0,9987157	1,0000000	0,2548683	0,6871866	0,6011428	0,9757479	0,7391752	0,4995394	0,2890371	0,0280668	0,4257027	0,6821490	0,0446282	0,7832200	0,8128404	0,9399549	0,4659352	0,7534376	0,8842915	0,8901174	0,9688898	0,4190830	0,1948056	0,9183956	0,2233158	0,6188051	0,8703959	0,7008059	0,4290890	0,9881926	0,8265811	0,9986090	0,9821791	0,4630100	0,6761667	0,1898811	0,2931543	0,3464507	0,9034059	0,6357197	0,1912056	0,6102491	0,5797492	0,8676208	0,5087330	0,2165348	0,4406340	0,9987773	0,9075115
880	0,3621533	1,0000000	0,4430658	0,4452164	0,9958086	0,6873135	0,3838079	0,4213820	0,6069922	0,7287072	0,9699492	0,9949477	0,9999769	0,0325946	0,9999667	0,9987152	1,0000000	0,2548683	0,6871866	0,6011428	0,9756594	0,7387460	0,4994882	0,2890355	0,0280517	0,4241090	0,6802787	0,0446748	0,7827442	0,8128408	0,9399460	0,4659321	0,7533904	0,8842598	0,8900773	0,9688777	0,4189928	0,1940670	0,9188003	0,2233158	0,6187961	0,8705353	0,7012044	0,4294583	0,9882018	0,8266092	0,9986106	0,9821729	0,4630100	0,6762437	0,1898809	0,2926707	0,3464507	0,9035011	0,6361844	0,1888135	0,6095880	0,5797492	0,8663785	0,5070560	0,2165348	0,4403134	0,9987794	0,9075117
900	0,3621612	1,0000000	0,4430658	0,4452164	0,9958014	0,6873231	0,3838277	0,4216660	0,6069124	0,7280531	0,9699492	0,9949477	0,9999768	0,0325885	0,9999804	0,9987150	1,0000000	0,2548683	0,6871866	0,6011428	0,9755977	0,7384180	0,4994506	0,2890344	0,0280402	0,4228505	0,6789278	0,0447027	0,7823894	0,8128407	0,9399358	0,4659043	0,7533506	0,8842244	0,8900438	0,9688638	0,4188117	0,1934899	0,9190731	0,2233158	0,6187885	0,8706269	0,7014774	0,4297019	0,9882080	0,8266290	0,9986117	0,9821650	0,4630100	0,6762904	0,1898807	0,2923688	0,3464507	0,9035645	0,6365273	0,1871712	0,6091501	0,5797492	0,8653861	0,5059452	0,2165348	0,4401289	0,9987809	0,9075118
920	0,3621619	1,0000000	0,4430658	0,4452164	0,9957947	0,6873245	0,3838149	0,4218541	0,6068732	0,7275933	0,9699492	0,9949477	0,9999768	0,0325848	0,9999885	0,9987148	1,0000000	0,2548683	0,6871866	0,6011428	0,9755554	0,7381696	0,4994231	0,2890337	0,0280314	0,4218663	0,6779612	0,0447184	0,7821276	0,8128403	0,9399256	0,4658727	0,7533176	0,8841904	0,8900164	0,9688501	0,4185887	0,1930442	0,9192499	0,2233158	0,6187813	0,8706868	0,7016635	0,4298615	0,9882120	0,8266428	0,9986123	0,9821571	0,4630100	0,6763186	0,1898807	0,2921833	0,3464507	0,9036062	0,6367795	0,1860470	0,6088674	0,5797492	0,8646022	0,5052322	0,2165348	0,4400300	0,9987820	0,9075118
940	0,3621599	1,0000000	0,4430658	0,4452164	0,9957887	0,6873227	0,3837914	0,4219747	0,6068616	0,7272750	0,9699492	0,9949477	0,9999767	0,0325825	0,9999932	0,9987147	1,0000000	0,2548683	0,6871866	0,6011428	0,9755266	0,7379828	0,4994034	0,2890332	0,0280248	0,4211044	0,6772754	0,0447264	0,7819361	0,8128399	0,9399166	0,4658474	0,7532913	0,8841616	0,8899948	0,9688382	0,4183574	0,1927040	0,9193591	0,2233158	0,6187746	0,8707258	0,7017897	0,4299656	0,9882147	0,8266524	0,9986127	0,9821502	0,4630100	0,6763356	0,1898806	0,2920710	0,3464507	0,9036335	0,6369644	0,1852793	0,6086898	0,5797492	0,8639901	0,5047900	0,2165348	0,4399825	0,9987827	0,9075119
960	0,3621573	1,0000000	0,4430658	0,4452164	0,9957837	0,6873204	0,3837693	0,4220496	0,6068651	0,7270576	0,9699492	0,9949477	0,9999767	0,0325811	0,9999960	0,9987146	1,0000000	0,2548683	0,6871866	0,6011428	0,9755073	0,7378434	0,4993892	0,2890328	0,0280199	0,4205209	0,6767923	0,0447299	0,7817969	0,8128397	0,9399095	0,4658311	0,7532711	0,8841398	0,8899786	0,9688289	0,4181391	0,1924474	0,9194224	0,2233158	0,6187682	0,8707509	0,7018750	0,4300332	0,9882164	0,8266590	0,9986130	0,9821450	0,4630100	0,6763457	0,1898806	0,2920040	0,3464507	0,9036512	0,6370998	0,1847563	0,6085818	0,5797492	0,8635173	0,5045267	0,2165348	0,4399644	0,9987832	0,9075119
980	0,3621550	1,0000000	0,4430658	0,4452164	0,9957796	0,6873184	0,3837532	0,4220945	0,6068745	0,7269112	0,9699492	0,9949477	0,9999767	0,0325803	0,9999976	0,9987146	1,0000000	0,2548683	0,6871866	0,6011428	0,9754946	0,7377401	0,4993792	0,2890326	0,0280162	0,4200786	0,6764543	0,0447309	0,7816965	0,8128395	0,9399042	0,4658227	0,7532563	0,8841246	0,8899670	0,9688222	0,4179451	0,1922561	0,9194556	0,2233158	0,6187624	0,8707672	0,7019325	0,4300769	0,9882175	0,8266637	0,9986131	0,9821414	0,4630100	0,6763518	0,1898806	0,2919647	0,3464507	0,9036626	0,6371986	0,1844006	0,6085187	0,5797492	0,8631561	0,5043780	0,2165348	0,4399619	0,9987836	0,9075119
1000	0,3621532	1,0000000	0,4430658	0,4452164	0,9957765	0,6873172	0,3837437	0,4221202	0,6068840	0,7268140	0,9699492	0,9949477	0,9999767	0,0325798	0,9999986	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9754862	0,7376640	0,4993721	0,2890325	0,0280135	0,4197468	0,6762193	0,0447306	0,7816244	0,8128394	0,9399006	0,4658198	0,7532458	0,8841150	0,8899591	0,9688177	0,4177800	0,1921151	0,9194699	0,2233158	0,6187573	0,8707776	0,7019710	0,4301050	0,9882183	0,8266668	0,9986132	0,9821391	0,4630100	0,6763555	0,1898806	0,2919420	0,3464507	0,9036700	0,6372707	0,1841591	0,6084836	0,5797492	0,8628828	0,5043002	0,2165348	0,4399668	0,9987838	0,9075119
1020	0,3621519	1,0000000	0,4430658	0,4452164	0,9957740	0,6873166	0,3837395	0,4221340	0,6068912	0,7267502	0,9699492	0,9949477	0,9999766	0,0325795	0,9999992	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9754807	0,7376083	0,4993672	0,2890324	0,0280115	0,4195002	0,6760569	0,0447297	0,7815728	0,8128394	0,9398983	0,4658200	0,7532386	0,8841095	0,8899538	0,9688149	0,4176442	0,1920122	0,9194730	0,2233158	0,6187529	0,8707842	0,7019969	0,4301231	0,9882187	0,8266690	0,9986133	0,9821377	0,4630100	0,6763577	0,1898806	0,2919290	0,3464507	0,9036746	0,6373232	0,1839954	0,6084655	0,5797492	0,8626782	0,5042645	0,2165348	0,4399744	0,9987840	0,9075119
1040	0,3621510	1,0000000	0,4430658	0,4452164	0,9957722	0,6873163	0,3837385	0,4221405	0,6068956	0,7267090	0,9699492	0,9949477	0,9999766	0,0325793	0,9999995	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9754773	0,7375677	0,4993637	0,2890323	0,0280101	0,4193188	0,6759453	0,0447287	0,7815361	0,8128394	0,9398969	0,4658214	0,7532336	0,8841066	0,8899504	0,9688133	0,4175355	0,1919379	0,9194699	0,2233158	0,6187494	0,8707885	0,7020141	0,4301347	0,9882191	0,8266706	0,9986133	0,9821370	0,4630100	0,6763589	0,1898806	0,2919218	0,3464507	0,9036776	0,6373614	0,1838845	0,6084573	0,5797492	0,8625264	0,5042525	0,2165348	0,4399823	0,9987841	0,9075119
1060	0,3621504	1,0000000	0,4430658	0,4452164	0,9957708	0,6873162	0,3837392	0,4221428	0,6068976	0,7266827	0,9699492	0,9949477	0,9999766	0,0325792	0,9999997	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9754750	0,7375383	0,4993613	0,2890323	0,0280090	0,4191866	0,6758691	0,0447277	0,7815101	0,8128394	0,9398960	0,4658230	0,7532303	0,8841052	0,8899483	0,9688124	0,4174504	0,1918848	0,9194639	0,2233158	0,6187465	0,8707912	0,7020256	0,4301421	0,9882192	0,8266716	0,9986133	0,9821367	0,4630100	0,6763597	0,1898806	0,2919179	0,3464507	0,9036795	0,6373891	0,1838094	0,6084547	0,5797492	0,8624148	0,5042528	0,2165348	0,4399893	0,9987842	0,9075119
1080	0,3621500	1,0000000	0,4430658	0,4452164	0,9957698	0,6873163	0,3837404	0,4221427	0,6068982	0,7266662	0,9699492	0,9949477	0,9999766	0,0325792	0,9999998	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9754736	0,7375171	0,4993597	0,2890322	0,0280082	0,4190910	0,6758172	0,0447269	0,7814916	0,8128395	0,9398955	0,4658243	0,7532281	0,8841046	0,8899469	0,9688119	0,4173851	0,1918473	0,9194569	0,2233158	0,6187442	0,8707929	0,7020333	0,4301468	0,9882194	0,8266723	0,9986134	0,9821365	0,4630100	0,6763602	0,1898806	0,2919157	0,3464507	0,9036807	0,6374093	0,1837587	0,6084548	0,5797492	0,8623335	0,5042588	0,2165348	0,4399950	0,9987843	0,9075119
1100	0,3621498	1,0000000	0,4430658	0,4452164	0,9957691	0,6873163	0,3837415	0,4221414	0,6068979	0,7266559	0,9699492	0,9949477	0,9999766	0,0325791	0,9999999	0,9987145	1,0000000	0,2548683	0,6871866	0,6011428	0,9754727	0,7375018	0,4993586	0,2890322	0,0280076	0,4190224	0,6757821	0,0447263	0,7814786	0,8128395	0,9398952	0,4658251	0,7532265	0,8841044	0,8899460	0,9688116	0,4173359	0,1918210	0,9194501	0,2233158	0,6187425	0,8707940	0,7020384	0,4301497	0,9882195	0,8266728	0,9986134	0,9821364	0,4630100	0,6763604	0,1898806	0,2919147	0,3464507	0,9036815	0,6374240	0,1837244	0,6084561	0,5797492	0,8622747	0,5042665	0,2165348	0,4399994	0,9987843	0,9075119

0	0,3621494	1,0000000	0,4430656	0,4450638	0,9957623	0,6873164	0,3837428	0,4221335	0,6068965	0,7264759	0,9699461	0,9949475	0,9999766	0,0325791	1,0000000	0,9987144	1,0000000	0,2548686	0,6871866	0,6011427	0,9754513	0,7372592	0,4993609	0,2890323	0,0280230	0,4182888	0,6753165	0,0447273	0,7813587	0,8128395	0,9398919	0,4658254	0,7532200	0,8841035	0,8899434	0,9688093	0,4168521	0,1915406	0,9193080	0,2233158	0,6187239	0,8707957	0,7020467	0,4301546	0,9882196	0,8266718	0,9986134	0,9821357	0,4630152	0,6763608	0,1898806	0,2919137	0,3464504	0,9036826	0,6374350	0,1836531	0,6084308	0,5797493	0,8616400	0,5042180	0,2165350	0,4399913	0,9987828	0,9075117
20	0,3621500	0,9418803	0,4432999	0,4447363	0,9958405	0,5065137	0,3837428	0,4221432	0,6068964	0,7523333	0,9699538	0,9961304	0,9999866	0,0182679	1,0000000	0,9988563	1,0000000	0,2359806	0,6871866	0,4892261	0,9754675	0,7373602	0,3823092	0,2890193	0,0219075	0,4201254	0,6845253	0,0447230	0,7804932	0,8932072	0,9398448	0,4658069	0,7532206	0,6941753	0,8932607	0,9688081	0,4171600	0,2484228	0,9263991	0,1295520	0,6187770	0,8707958	0,7020474	0,4301548	0,9882196	0,8266725	0,9988071	0,7356210	0,4630181	0,6763610	0,1898825	0,2922131	0,2443428	0,9036827	0,6997025	0,1839709	0,7410507	0,5284899	0,8620368	0,5042420	0,3967347	0,5938499	0,9990443	0,9075119
40	0,3621530	0,9040515	0,4444684	0,4429921	0,9961748	0,4135248	0,3837429	0,4221933	0,6068963	0,7701028	0,9699856	0,9968566	0,9999923	0,0113684	1,0000000	0,9989464	1,0000000	0,2232415	0,6871866	0,4149745	0,9755187	0,7376109	0,3047407	0,2889709	0,0175278	0,4282123	0,6898182	0,0447029	0,7762290	0,9348308	0,9395999	0,4657214	0,7532207	0,5688679	0,8953184	0,9687997	0,4182525	0,2806309	0,9315033	0,0751569	0,6190307	0,8707960	0,7020486	0,4301553	0,9882196	0,8266733	0,9989135	0,5686942	0,4630958	0,6763621	0,1898911	0,2936870	0,2190402	0,9036830	0,7448217	0,1856048	0,8227432	0,4982984	0,8634011	0,5042719	0,4919914	0,6599237	0,9992227	0,9075122
60	0,3621591	0,8794296	0,4466244	0,4397098	0,9966888	0,3707953	0,3837429	0,4222777	0,6068963	0,7823226	0,9700398	0,9973028	0,9999956	0,0080422	1,0000000	0,9990035	1,0000000	0,2146497	0,6871866	0,3657120	0,9755993	0,7380086	0,2533261	0,2889092	0,0143901	0,4422064	0,6932009	0,0446594	0,7686212	0,9557892	0,9391282	0,4655731	0,7532205	0,4858786	0,8963799	0,9687825	0,4201101	0,3010710	0,9352436	0,0436008	0,6195271	0,8707963	0,7020500	0,4301559	0,9882196	0,8266740	0,9989719	0,4556600	0,4634482	0,6763635	0,1899060	0,2964399	0,2144723	0,9036834	0,7775154	0,1887747	0,8730717	0,4794746	0,8657073	0,5043384	0,5510397	0,6883389	0,9993442	0,9075127
80	0,3621679	0,8634038	0,4494313	0,4352815	0,9972331	0,3543500	0,3837429	0,4223756	0,6068963	0,7907329	0,9701059	0,9975772	0,9999975	0,0064386	1,0000000	0,9990398	1,0000000	0,2088550	0,6871866	0,3330285	0,9756922	0,7384885	0,2193125	0,2888544	0,0121437	0,4590385	0,6954098	0,0445923	0,7591270	0,9657667	0,9384808	0,4653873	0,7532198	0,4306540	0,8967122	0,9687577	0,4224109	0,3155978	0,9380197	0,0252941	0,6202241	0,8707966	0,7020516	0,4301566	0,9882196	0,8266748	0,9990040	0,3791192	0,4643225	0,6763648	0,1899248	0,3001440	0,2150806	0,9036838	0,8012054	0,1931736	0,9040870	0,4671221	0,8685553	0,5044634	0,5962316	0,7006187	0,9994272	0,9075133
100	0,3621785	0,8529730	0,4524871	0,4301920	0,9977091	0,3502349	0,3837429	0,4224695	0,6068963	0,7965272	0,9701739	0,9977461	0,9999986	0,0056655	1,0000000	0,9990628	1,0000000	0,2049467	0,6871866	0,3113445	0,9757837	0,7389874	0,1968475	0,2888132	0,0105365	0,4755057	0,6969029	0,0445098	0,7493131	0,9699731	0,9377306	0,4651890	0,7532189	0,3936956	0,8965501	0,9687275	0,4248313	0,3267949	0,9400973	0,0146739	0,6210350	0,8707969	0,7020531	0,4301573	0,9882197	0,8266755	0,9990217	0,3272897	0,4658970	0,6763659	0,1899454	0,3043666	0,2164508	0,9036841	0,8183714	0,1983273	0,9232095	0,4588045	0,8715451	0,5046467	0,6363384	0,7059900	0,9994837	0,9075139
120	0,3621902	0,8461838	0,4554631	0,4248639	0,9980806	0,3510894	0,3837429	0,4225499	0,6068963	0,8005242	0,9702374	0,9978502	0,9999992	0,0052928	1,0000000	0,9990774	1,0000000	0,2023108	0,6871866	0,2969581	0,9758663	0,7394614	0,1820245	0,2887848	0,0093872	0,4895163	0,6980586	0,0444248	0,7403033	0,9712245	0,9369463	0,4649969	0,7532179	0,3688029	0,8960839	0,9686944	0,4271389	0,3357862	0,9416593	0,0085129	0,6218655	0,8707972	0,7020543	0,4301578	0,9882197	0,8266761	0,9990314	0,2921935	0,4682226	0,6763667	0,1899659	0,3087062	0,2173820	0,9036844	0,8308100	0,2037670	0,9350068	0,4532697	0,8743916	0,5048707	0,6732800	0,7083972	0,9995222	0,9075143
140	0,3622019	0,8417648	0,4581445	0,4196125	0,9983500	0,3534089	0,3837429	0,4226138	0,6068963	0,8032853	0,9702928	0,9979144	0,9999995	0,0051131	1,0000000	0,9990867	1,0000000	0,2005330	0,6871866	0,2874135	0,9759366	0,7398858	0,1722489	0,2887662	0,0085657	0,5002639	0,6991224	0,0443487	0,7326784	0,9710441	0,9361813	0,4648227	0,7532168	0,3519221	0,8954580	0,9686609	0,4292003	0,3430867	0,9428360	0,0049387	0,6226403	0,8707974	0,7020554	0,4301583	0,9882197	0,8266765	0,9990367	0,2684282	0,4712236	0,6763673	0,1899849	0,3128509	0,2176625	0,9036847	0,8398231	0,2091100	0,9422902	0,4497760	0,8769326	0,5051112	0,7063089	0,7095222	0,9995485	0,9075147
160	0,3622131	0,8388886	0,4604230	0,4146476	0,9985352	0,3557254	0,3837429	0,4226619	0,6068963	0,8051957	0,9703388	0,9979540	0,9999997	0,0050264	1,0000000	0,9990925	1,0000000	0,1993339	0,6871866	0,2810810	0,9759943	0,7402502	0,1658039	0,2887542	0,0079786	0,5078467	0,7001869	0,0442876	0,7265932	0,9702489	0,9354719	0,4646725	0,7532157	0,3403959	0,8947750	0,9686287	0,4309588	0,3489822	0,9437224	0,0028652	0,6233142	0,8707976	0,7020562	0,4301586	0,9882197	0,8266769	0,9990396	0,2523355	0,4747340	0,6763677	0,1900016	0,3165963	0,2173935	0,9036849	0,8463541	0,2140862	0,9467904	0,4477791	0,8790999	0,5053467	0,7344032	0,7100811	0,9995664	0,9075149
