"Time"	hns	cspA	bolA	bglJ	leuO	cadC	stpA	nhaR	gutM	srlR	appY	caiF	gadW	gadX	rutR	nemR	gadE	rcsA	ydeO	evgA	mdtF	mdtE	cadA	cadB	bglG	bglB	bglF	yhiD	hdeA	hdeB	gadA	hdeD	gutQ	srlD	srlB	srlE	srlA	gadB	osmC	gadC	nhaA	fliC	gadY	yjjQ	nemA	dctR	slp	yjjP	ampC	pgaC	gmr	yegR	proW	leuA	leuL	hchA	ybaS	leuC	cspD	mukE	evgS	yciE	gnd	proV
360	0,1895458	0,6777972	0,1184490	0,1065801	0,0211615	0,5140346	0,5819963	0,0098953	0,0383893	0,4860498	0,0717001	0,6711894	0,4494000	0,0007846	0,4708909	0,2279294	0,0612056	0,8110400	0,0306290	0,1164599	0,5124702	0,1002607	0,3775018	0,0249750	0,3439269	0,1203440	0,2080300	0,4736418	0,6475908	0,4862251	0,0624870	0,0276154	0,4267911	0,1160033	0,1189259	0,4557285	0,2031623	0,0148973	0,0943338	0,0068624	0,0125411	0,6659647	0,3021460	0,6101455	0,0180759	0,0919965	0,4902631	0,6470365	0,7087310	0,5067205	0,3864282	0,7419022	0,6448673	0,4892921	0,0080562	0,0399944	0,0789890	0,0441054	0,1337478	0,1444366	0,5029595	0,4250317	0,0357692	0,0517474
380	0,2073312	0,8491914	0,0679177	0,1245899	0,0100547	0,5690592	0,5238506	0,0095437	0,0125371	0,4393368	0,1071545	0,7699757	0,5146776	0,0012572	0,4109248	0,2032877	0,0745660	0,6582164	0,0314299	0,0906077	0,5865897	0,1409393	0,4444389	0,0172923	0,2662704	0,1195763	0,1056602	0,5232018	0,5024174	0,4758287	0,0382426	0,0320003	0,4732480	0,1038221	0,0782726	0,4373874	0,1597682	0,0242152	0,1190431	0,0217658	0,0099984	0,7531906	0,3135857	0,6648993	0,0161264	0,1157985	0,5596883	0,4903994	0,7526725	0,5518972	0,3098575	0,6795759	0,7117247	0,4724849	0,0094779	0,0498263	0,0738599	0,0441003	0,2023409	0,2567783	0,4592691	0,3753763	0,0623440	0,0494790
400	0,1934121	0,7812280	0,0502263	0,1644125	0,0072116	0,5481351	0,4310198	0,0215405	0,0205901	0,3991268	0,0922080	0,6235108	0,6240546	0,0068331	0,4330870	0,2071423	0,0795362	0,6924601	0,0142422	0,1074752	0,4740806	0,1600622	0,5950947	0,0284092	0,2826680	0,1599631	0,1598571	0,4418814	0,6959068	0,4456400	0,0532743	0,0336319	0,4727419	0,0615792	0,1433125	0,3918110	0,1082808	0,0440457	0,0976946	0,0271705	0,0298783	0,7357482	0,3552737	0,6260259	0,0158621	0,1383797	0,5730034	0,4235921	0,7090719	0,5543029	0,2989414	0,6434909	0,7005267	0,3604081	0,0091704	0,0668759	0,1014705	0,0810328	0,2261726	0,2168246	0,5517465	0,3546610	0,0610562	0,0828024
420	0,2276026	0,7907330	0,0642581	0,1122435	0,0066182	0,5484254	0,4990178	0,0102389	0,0577294	0,5097724	0,1786776	0,6774654	0,4987351	0,0010472	0,3618125	0,2068392	0,0771717	0,6921118	0,0191455	0,0868614	0,5089445	0,0937378	0,5588566	0,0323305	0,3366593	0,1344675	0,1677844	0,4151355	0,6996245	0,4533246	0,0842706	0,0175988	0,5038231	0,0462731	0,0974393	0,4107249	0,1770792	0,0310739	0,0730185	0,0187941	0,0198912	0,6213811	0,3138544	0,6419786	0,0136873	0,1592988	0,6792650	0,5625477	0,6219365	0,5182492	0,3630406	0,7667866	0,6072536	0,5341832	0,0157548	0,1000193	0,1463700	0,0941454	0,2067516	0,1967582	0,4682762	0,3756513	0,0173766	0,0639870
440	0,2402669	0,9119847	0,0708044	0,1131769	0,0281166	0,5002364	0,5376676	0,0043590	0,0445687	0,4618054	0,1096130	0,6327790	0,5352071	0,0072355	0,3207126	0,2286391	0,0597005	0,7135106	0,0175921	0,0904576	0,6752334	0,2103849	0,4145384	0,0218628	0,3639593	0,1683356	0,1516259	0,4153062	0,6813262	0,4794930	0,0740298	0,0197310	0,4098912	0,0512246	0,1211580	0,4473228	0,1206320	0,0338610	0,1042528	0,0095424	0,0124676	0,6334730	0,2851257	0,7360180	0,0266574	0,1342248	0,6279324	0,5138276	0,7360076	0,5996552	0,4011576	0,6393806	0,6870423	0,5287179	0,0227318	0,0717639	0,0809441	0,1184492	0,2387890	0,2191513	0,4694325	0,4052123	0,0192357	0,0824416
460	0,1533372	0,7400768	0,0753951	0,0731883	0,0350517	0,5856758	0,5794569	0,0048734	0,0387005	0,3680372	0,0548852	0,6373491	0,5138006	0,0029501	0,3802462	0,2209651	0,0636456	0,6346176	0,0134983	0,1015695	0,5765247	0,1937824	0,4229939	0,0256732	0,3454643	0,1540092	0,1619825	0,3626307	0,6285354	0,4230984	0,0469593	0,0315784	0,3908789	0,0794128	0,0925484	0,4799138	0,1910360	0,0100530	0,0723826	0,0142904	0,0220234	0,6568936	0,3769029	0,5154249	0,0068211	0,1871694	0,6802318	0,4683826	0,7407797	0,6157182	0,3213599	0,7066966	0,6314734	0,5515855	0,0091571	0,0589496	0,0999053	0,1227531	0,2223920	0,1515685	0,5289530	0,3707950	0,0518248	0,0237964
480	0,2000864	0,6779149	0,0597643	0,1240591	0,0216983	0,5802348	0,4138521	0,0167496	0,0273984	0,4080974	0,1224034	0,7208681	0,4834725	0,0042701	0,3739553	0,2272440	0,1073513	0,6359373	0,0135153	0,1295158	0,3966106	0,1372298	0,3811703	0,0410939	0,2832065	0,0864384	0,1357133	0,2831875	0,7502585	0,4068854	0,0326660	0,0255490	0,3756407	0,0916168	0,0797129	0,3971175	0,2145903	0,0202895	0,0904888	0,0091966	0,0286203	0,6459863	0,3426923	0,5571960	0,0147777	0,1704857	0,5661920	0,6526602	0,7667045	0,5416339	0,2908564	0,7476511	0,7007769	0,4346917	0,0059846	0,0468221	0,1111949	0,1349928	0,2039076	0,2473958	0,5962337	0,4527787	0,0325031	0,0528558
500	0,2543452	0,6520491	0,0547201	0,0816094	0,0059197	0,5509535	0,5771693	0,0096373	0,0318335	0,4460781	0,1033205	0,6369826	0,5891315	0,0021041	0,4076427	0,2564025	0,0760700	0,6878256	0,0244741	0,0981095	0,4622092	0,1780246	0,3543733	0,0395241	0,3170368	0,1386631	0,1463841	0,4241021	0,7312248	0,3805248	0,0427518	0,0341822	0,4188845	0,0618756	0,1117151	0,4236513	0,1927451	0,0503392	0,1275506	0,0121660	0,0109069	0,7306866	0,3100069	0,6497600	0,0335326	0,1852681	0,6295177	0,7683432	0,6142655	0,5629283	0,3330958	0,6917677	0,7896527	0,3772356	0,0059184	0,0873103	0,0688994	0,0985893	0,2080891	0,2052956	0,5163054	0,3513424	0,0329067	0,0300704
520	0,2380503	0,6181426	0,0723218	0,0917996	0,0131696	0,5224622	0,5948727	0,0236760	0,0145073	0,4353066	0,0784602	0,6025074	0,5423021	0,0033051	0,3429871	0,2076472	0,0905384	0,6908213	0,0286826	0,0731236	0,5774580	0,1729795	0,4628999	0,0471795	0,3820976	0,1242744	0,1530811	0,3541633	0,6540260	0,4175777	0,0352692	0,0269870	0,3178181	0,0940529	0,0912839	0,3992156	0,2125959	0,0182666	0,0758180	0,0155766	0,0095368	0,6587689	0,3193061	0,7154499	0,0194943	0,2318816	0,6677730	0,6447017	0,6059624	0,5854993	0,2850273	0,6156400	0,6834405	0,4202140	0,0073351	0,0877479	0,1374868	0,0797384	0,1527772	0,1225976	0,6029204	0,4006330	0,0284286	0,0752896
540	0,1764084	0,6735837	0,0706023	0,1871806	0,0278924	0,5602386	0,5908311	0,0092609	0,0231683	0,4700561	0,1014733	0,7210857	0,4996298	0,0001554	0,3631796	0,2417963	0,1093003	0,6686661	0,0166513	0,0826397	0,6585099	0,1654958	0,5199300	0,0273593	0,2472326	0,2078214	0,1238866	0,4809047	0,6762431	0,4524260	0,0345386	0,0446533	0,4610674	0,0797381	0,1353891	0,4633458	0,1799862	0,0416997	0,0427666	0,0110296	0,0287835	0,9062709	0,3983376	0,6468156	0,0559439	0,1963885	0,6384426	0,6694648	0,7793636	0,5993675	0,3376764	0,6453888	0,7096076	0,3751457	0,0200884	0,0697212	0,1167417	0,1133190	0,1676011	0,1473953	0,5609448	0,4736207	0,0691795	0,0302063
560	0,1998896	0,6971758	0,1115609	0,1395038	0,0027853	0,5013449	0,4267281	0,0011772	0,0287012	0,4013974	0,1337615	0,5936972	0,5472626	0,0021505	0,3606161	0,2457503	0,1359965	0,6970242	0,0176827	0,0795418	0,4809404	0,1651535	0,4710913	0,0448870	0,3698694	0,2238587	0,1286136	0,3592402	0,8449590	0,5109435	0,0395019	0,0342908	0,4441221	0,0749441	0,1124267	0,3297403	0,1732586	0,0094149	0,0407077	0,0039046	0,0373028	0,7503232	0,3534045	0,6320797	0,0126871	0,1726125	0,5619683	0,5555015	0,6239236	0,5172971	0,3895443	0,7264899	0,6771368	0,3943101	0,0077445	0,0499967	0,1296325	0,0858403	0,1890118	0,2064510	0,4239738	0,6316978	0,0245430	0,0721326
580	0,1736524	0,7886691	0,0832277	0,2662092	0,0127788	0,5734529	0,5164696	0,0655142	0,0102331	0,4784725	0,3598294	0,6063498	0,5727998	0,0042232	0,4286766	0,1870125	0,1119617	0,7479778	0,0063914	0,0933323	0,5312659	0,1486585	0,6281373	0,0167475	0,3828546	0,1348876	0,1132822	0,3333658	0,6765415	0,5615131	0,0797277	0,1462003	0,3945435	0,0765208	0,1563303	0,5531402	0,0558982	0,0268575	0,1563373	0,0116579	0,2615372	0,3092083	0,3363244	0,5870169	0,0509750	0,1937280	0,5759255	0,4742173	0,5686300	0,1292006	0,3009346	0,6900934	0,6549132	0,2042536	0,0142427	0,1557560	0,1632186	0,0223368	0,1773345	0,1913446	0,3703725	0,4496657	0,0468249	0,2197223
600	0,1704286	0,6883898	0,0662033	0,3524431	0,0157574	0,5154946	0,5149701	0,1773461	0,0252626	0,4036434	0,4173671	0,7316350	0,6710757	0,0005273	0,4921490	0,1996161	0,0806789	0,8783204	0,0054472	0,0946749	0,5432099	0,1619839	0,6471303	0,0300584	0,3475284	0,2015112	0,1195091	0,5165150	0,5181473	0,4983030	0,1317605	0,1513707	0,4586250	0,0979463	0,1077333	0,3574325	0,0193106	0,0119168	0,3085085	0,0164206	0,3590263	0,2025781	0,3268107	0,6060062	0,0760522	0,1449576	0,6238811	0,6267328	0,6540311	0,1127907	0,4215814	0,5321290	0,6610354	0,1325068	0,0076104	0,1957810	0,0959005	0,0440520	0,1777510	0,1694010	0,2768566	0,4682533	0,0237224	0,2842100
620	0,1512761	0,7154875	0,1054287	0,4830015	0,0124537	0,5999181	0,5030811	0,1336907	0,0146167	0,3429085	0,3904620	0,7900531	0,6489500	0,0012779	0,5835480	0,1468246	0,1537027	0,6363420	0,0049137	0,1222241	0,5488392	0,1711042	0,7822356	0,0456839	0,4344912	0,1663821	0,0916282	0,5056479	0,5424727	0,5318775	0,1272286	0,2448451	0,4267189	0,0695361	0,1381094	0,3382573	0,0399070	0,0067314	0,3953470	0,0039032	0,5405580	0,1369984	0,3949176	0,6600024	0,1153664	0,1642760	0,5381006	0,7652160	0,7121817	0,0509595	0,3155196	0,5076933	0,8002460	0,0962469	0,0361179	0,2280250	0,0912247	0,0421101	0,1151004	0,1646955	0,1583051	0,5023041	0,0633341	0,4206602
640	0,2070574	0,6734959	0,1116940	0,5062709	0,0250403	0,5481208	0,5398457	0,1168934	0,0116089	0,4374854	0,4410597	0,6551138	0,4652046	0,0014761	0,4066306	0,2120050	0,0958021	0,6438469	0,0122667	0,0875811	0,6322596	0,1583945	0,7275727	0,0334976	0,3458380	0,1767633	0,0930068	0,5271456	0,5035905	0,5237847	0,0696056	0,2641346	0,3636379	0,0723345	0,1129705	0,4188205	0,0134559	0,0035348	0,3327442	0,0391020	0,5072932	0,0738426	0,2802386	0,7020053	0,0854412	0,1933626	0,5538362	0,6323427	0,6963911	0,0515462	0,2914764	0,4177013	0,7047481	0,0502898	0,0146842	0,2395548	0,1128378	0,0370489	0,1012029	0,1178292	0,1082779	0,5331038	0,0502072	0,4440162
660	0,2321544	0,6588144	0,1304189	0,5738476	0,0314776	0,5521936	0,4971438	0,1465703	0,0192958	0,4285497	0,4435908	0,7004013	0,5749758	0,0007761	0,3127164	0,2323025	0,0678252	0,6328648	0,0059689	0,1050722	0,5420943	0,1322021	0,5578562	0,0224544	0,3420279	0,2532121	0,1012315	0,5719099	0,5276814	0,5106496	0,0897934	0,2515650	0,3754270	0,0442175	0,1037171	0,3384784	0,0066884	0,0025585	0,3695710	0,0098796	0,5418143	0,0820603	0,3595419	0,7009525	0,1168232	0,1747451	0,6775314	0,6530714	0,7259979	0,0740620	0,4155414	0,5595543	0,6703179	0,0314433	0,0126247	0,2619398	0,0891813	0,0276918	0,0640911	0,1265561	0,0990600	0,4674264	0,0567038	0,4221074
680	0,2170936	0,7183180	0,0893980	0,6207059	0,0154648	0,4659942	0,5838876	0,1943569	0,0214635	0,4392503	0,4924423	0,8443192	0,5736070	0,0047142	0,4439314	0,1918198	0,0510618	0,6668886	0,0108371	0,1084315	0,6143375	0,1746237	0,7355380	0,0295779	0,3476995	0,1550946	0,1485889	0,5355133	0,4771744	0,4760598	0,0842168	0,3434225	0,3085927	0,0610246	0,1745017	0,4647960	0,0393050	0,0057042	0,3162759	0,0018439	0,5332962	0,0310177	0,3934316	0,6599287	0,0790334	0,1895854	0,5869647	0,5547742	0,6634503	0,0792852	0,3136455	0,5590431	0,8248501	0,0581736	0,0205016	0,1830961	0,1318112	0,0171736	0,0698610	0,1335010	0,0777693	0,5003469	0,0463787	0,4985950
700	0,1401636	0,7265034	0,0951194	0,5830413	0,0081137	0,5035770	0,6077233	0,1674209	0,0262759	0,3934689	0,4042494	0,7600191	0,6855857	0,0013440	0,2795889	0,1586364	0,0652404	0,6885010	0,0134286	0,1405586	0,5015154	0,2331297	0,7233982	0,0236723	0,3437713	0,1881629	0,0992956	0,4621018	0,4142852	0,4630081	0,1622948	0,3081531	0,3686388	0,0436402	0,1448566	0,3668695	0,0261984	0,0051519	0,4411130	0,0065772	0,5792592	0,0166195	0,3590864	0,5945231	0,1206773	0,1937005	0,7441670	0,6960796	0,7736482	0,1262372	0,3513888	0,6631369	0,7012909	0,0095659	0,0251257	0,2930283	0,1000899	0,0402927	0,0490565	0,1243650	0,1210678	0,4561855	0,0265751	0,4919628
720	0,1664824	0,7508420	0,0852259	0,6111311	0,0189577	0,3940208	0,6260970	0,2128791	0,0094368	0,4774621	0,3596612	0,6446197	0,5284879	0,0000000	0,4037546	0,1780967	0,0400505	0,8167662	0,0136844	0,1623515	0,5199610	0,2397548	0,6080008	0,0125100	0,3506531	0,1161872	0,1070072	0,4447092	0,4019591	0,4839856	0,0905251	0,2405407	0,3978670	0,1008719	0,1407216	0,3958333	0,0054327	0,0083870	0,3590243	0,0036589	0,6336246	0,0608999	0,3376409	0,5588354	0,1272574	0,2052132	0,6330650	0,6155195	0,7433804	0,1603845	0,3397690	0,4762977	0,6535599	0,0137768	0,0292185	0,2809081	0,1129711	0,0259623	0,0733392	0,1574381	0,1045420	0,4989536	0,0199521	0,5072837
740	0,2279362	0,6938153	0,1190045	0,6455225	0,0218344	0,3842141	0,5995672	0,1525005	0,0376700	0,4066382	0,4650747	0,7329752	0,6269517	0,0001848	0,4277597	0,1729506	0,0682088	0,7466753	0,0105124	0,0786108	0,5452567	0,1904654	0,6246875	0,0354263	0,3942873	0,1481064	0,1590953	0,3812285	0,3563761	0,4020919	0,1088671	0,2666024	0,5170404	0,1054807	0,1263430	0,2704390	0,0151981	0,0023983	0,4802387	0,0065584	0,7328610	0,0661901	0,3614625	0,4955722	0,1415714	0,2024038	0,6321014	0,5589320	0,7018788	0,1466713	0,3233386	0,5833901	0,6039757	0,0214837	0,0418063	0,2428973	0,1232300	0,0584884	0,0985575	0,1756192	0,0895973	0,4492148	0,0443396	0,5149713
760	0,1725396	0,6948100	0,1134995	0,6605573	0,0215044	0,3370008	0,4878098	0,1764989	0,0230670	0,3779690	0,5468121	0,6441107	0,7647491	0,0113792	0,4086238	0,1509648	0,0736851	0,7405318	0,0040921	0,1436610	0,5853141	0,2584411	0,6652235	0,0179236	0,3981289	0,1760775	0,1365288	0,4251522	0,4673097	0,4210280	0,1113214	0,2607226	0,2793878	0,0909358	0,0963633	0,3252141	0,0098786	0,0150368	0,5953168	0,0002590	0,6802076	0,0359978	0,3484932	0,6311354	0,1068120	0,1940988	0,5541469	0,6826963	0,8522410	0,2284845	0,3462423	0,5041312	0,6469874	0,0047694	0,0592713	0,2996301	0,0837170	0,0416421	0,0866619	0,1707128	0,0951251	0,5229126	0,0363676	0,5294146
780	0,2560701	0,7492118	0,0672886	0,6180822	0,0165705	0,3007036	0,4986948	0,2466180	0,0262948	0,3229040	0,3899699	0,7888211	0,6373932	0,0003996	0,4803156	0,2099318	0,0721744	0,6362039	0,0072185	0,0716997	0,4905366	0,2296508	0,7292191	0,0408733	0,3316381	0,1830213	0,1188757	0,4568441	0,4816044	0,3289783	0,1208992	0,3380389	0,4077022	0,0698411	0,1424237	0,3610623	0,0016297	0,0125718	0,3516123	0,0035512	0,6399941	0,0250970	0,3745276	0,6651904	0,1202407	0,1835973	0,6485914	0,6949410	0,7085573	0,1744786	0,3151320	0,5945056	0,6381559	0,0027732	0,0121373	0,3183946	0,0664909	0,0432434	0,0938405	0,1673330	0,1025757	0,6027904	0,0371851	0,5127952
800	0,2584196	0,6649188	0,0733389	0,6752340	0,0101807	0,2476886	0,5311177	0,1365518	0,0211409	0,3792378	0,5272915	0,6479884	0,6658748	0,0007960	0,5010002	0,1918078	0,0822595	0,6254125	0,0054042	0,0726060	0,6320991	0,1851576	0,6485439	0,0209544	0,3362118	0,1608460	0,0915583	0,5075101	0,3738252	0,4384525	0,0878812	0,3004396	0,3933148	0,0298456	0,1242423	0,3553197	0,0044182	0,0056099	0,4577641	0,0046768	0,7290829	0,0184767	0,3544422	0,6308801	0,1056323	0,2550456	0,7095060	0,6561603	0,6273935	0,1395648	0,3351202	0,5834390	0,7416977	0,0044608	0,0123642	0,3360228	0,0548845	0,0506528	0,0788018	0,1768714	0,0586923	0,4976213	0,0466771	0,4710683
820	0,2710839	0,7178556	0,0516412	0,6091707	0,0135227	0,2522226	0,4441087	0,1658747	0,0204341	0,3507024	0,5182036	0,6327653	0,6117868	0,0002716	0,4603162	0,1798380	0,0713011	0,6982531	0,0216181	0,0815857	0,5963550	0,1931474	0,6727626	0,0511428	0,2664765	0,1718864	0,1388077	0,4461365	0,5167921	0,4711931	0,1283510	0,3501180	0,3350076	0,0589634	0,1526249	0,4424008	0,0023149	0,0063210	0,4924583	0,0008357	0,6650730	0,0172369	0,4124512	0,7798769	0,1212109	0,2123783	0,5639176	0,7117184	0,5853462	0,2266451	0,2996395	0,5562948	0,6596016	0,0031331	0,0125674	0,3873348	0,0973640	0,0398168	0,0823085	0,1691062	0,1226368	0,5457855	0,0517313	0,5366957
840	0,2737521	0,6785427	0,0963532	0,5494840	0,0071206	0,1930115	0,5331211	0,2105067	0,0364288	0,3789909	0,4687949	0,6555366	0,4758328	0,0007565	0,3977242	0,2135623	0,0737412	0,7068009	0,0109064	0,1138149	0,6326317	0,2152591	0,7680976	0,0467787	0,3404598	0,1821422	0,1429649	0,4420875	0,5759881	0,5255151	0,0712442	0,2842922	0,3242614	0,0950347	0,1519406	0,4127676	0,0085421	0,0019395	0,4888817	0,0055767	0,6073899	0,0168281	0,4030340	0,6565807	0,1161984	0,2268744	0,6004293	0,4973186	0,6402702	0,3067253	0,3623272	0,6700481	0,6883194	0,0025560	0,0122493	0,3425089	0,0699445	0,0280833	0,1239324	0,1282160	0,0947355	0,6381449	0,0420380	0,5373012
860	0,2080828	0,6485607	0,0795127	0,6137151	0,0142720	0,1373518	0,4675602	0,1894045	0,0548206	0,3505151	0,3828924	0,8460015	0,4672246	0,0006399	0,4506861	0,2544175	0,0617989	0,7222614	0,0209542	0,0987067	0,5492438	0,2006399	0,6844938	0,0608128	0,3413378	0,1486096	0,1174599	0,3760600	0,4280143	0,5119828	0,1053783	0,2918719	0,4190631	0,0928393	0,2883747	0,5322406	0,0030657	0,0010767	0,4709339	0,0105621	0,7766028	0,0143604	0,3862632	0,7026670	0,1491190	0,2869871	0,5879077	0,6395458	0,7905254	0,3071454	0,2984543	0,5413785	0,5637928	0,0006212	0,0054167	0,2647980	0,0815918	0,0442838	0,1409481	0,1312751	0,0922389	0,4439223	0,0329809	0,5832506
880	0,2399773	0,6569573	0,1117233	0,6636915	0,0312738	0,1041320	0,5138524	0,2607338	0,0576548	0,3983559	0,3584348	0,6906326	0,6114882	0,0004732	0,5187496	0,1327067	0,1013697	0,6310077	0,0119994	0,1370687	0,5613460	0,1926955	0,6339778	0,0120040	0,3740636	0,1409175	0,0920087	0,4420350	0,4053126	0,5860928	0,0805375	0,3276046	0,4301964	0,0932275	0,2823952	0,3853873	0,0080131	0,0017071	0,5126576	0,0043959	0,6404248	0,0192109	0,2646830	0,6194606	0,1013834	0,1772176	0,5965251	0,6592706	0,6795946	0,2772275	0,2635475	0,5813915	0,5415902	0,0075978	0,0140957	0,3312692	0,1123872	0,0341805	0,0864889	0,0942940	0,0798770	0,5355964	0,0398206	0,5830420
900	0,2212177	0,5988117	0,0971801	0,5395436	0,0159080	0,1075914	0,4263433	0,2263171	0,0317413	0,3757352	0,2969900	0,6367495	0,6392052	0,0048205	0,4157105	0,2286834	0,0867340	0,6270042	0,0165522	0,1006266	0,6077882	0,1656140	0,6445698	0,0086396	0,3171305	0,1493282	0,1121233	0,3328940	0,3810591	0,4972525	0,0743310	0,3002912	0,3849010	0,1015747	0,1552190	0,4114541	0,0015320	0,0015547	0,5067034	0,0016918	0,7312957	0,0150647	0,4086907	0,6406704	0,0913293	0,2070651	0,5245175	0,6072596	0,6831691	0,2594282	0,2979439	0,5916363	0,6392378	0,0017780	0,0065438	0,2411399	0,0681557	0,0302730	0,0976051	0,1607124	0,1166222	0,4640806	0,0722266	0,5014500
920	0,1901155	0,6257448	0,0707113	0,5379959	0,0069101	0,0784970	0,5526117	0,2042396	0,0415205	0,4799462	0,3745087	0,7907010	0,6040943	0,0041648	0,5213973	0,1516566	0,0839566	0,7246282	0,0146238	0,1160318	0,4433517	0,1818860	0,6415723	0,0114786	0,3644559	0,1957298	0,1340849	0,4207760	0,3435623	0,5926437	0,0592124	0,2211816	0,4453238	0,0714805	0,1697021	0,5702659	0,0017121	0,0073285	0,5553160	0,0032918	0,6301353	0,0240767	0,3098993	0,6975606	0,1313825	0,1220121	0,6481659	0,7187570	0,7119447	0,3501067	0,2889272	0,5374468	0,6520965	0,0228004	0,0105571	0,2624313	0,0735489	0,0177062	0,1299274	0,1769519	0,0923262	0,4671128	0,0791103	0,4212468
940	0,1734761	0,8026797	0,0592298	0,5254529	0,0082809	0,1030428	0,4715347	0,2279368	0,0271676	0,3866494	0,4046738	0,5704374	0,5219059	0,0063037	0,5178884	0,1450629	0,0825534	0,7448822	0,0247405	0,1495231	0,6729774	0,2059373	0,6942861	0,0227750	0,3093333	0,1266187	0,1214697	0,4031554	0,3881151	0,5229492	0,0708406	0,2495779	0,4564450	0,0852488	0,1315927	0,3879313	0,0070936	0,0047850	0,5688022	0,0025512	0,6719577	0,0397380	0,3700725	0,6059044	0,0929920	0,1940533	0,5978912	0,6003425	0,6236903	0,2643133	0,2067420	0,5673124	0,6873959	0,0034470	0,0198354	0,2266952	0,1034545	0,0178075	0,1195558	0,1284482	0,0973083	0,5164110	0,0618527	0,4477048
960	0,2337849	0,6497849	0,0795961	0,4582890	0,0173957	0,0628995	0,4308197	0,1993864	0,0199826	0,3753758	0,5155807	0,6228693	0,4548809	0,0029217	0,4262766	0,2101705	0,0910072	0,7008211	0,0069405	0,1442815	0,5418272	0,1758671	0,6413182	0,0103690	0,3011674	0,1811656	0,1615048	0,4161771	0,3691879	0,5252659	0,0639666	0,2785322	0,5965073	0,0556287	0,0912987	0,5723605	0,0103200	0,0085488	0,5802141	0,0141583	0,7034579	0,0303911	0,4130726	0,6482498	0,0993672	0,1377330	0,6909301	0,6032056	0,6537505	0,3119075	0,2310408	0,4937415	0,6558145	0,0025767	0,0089063	0,2943714	0,0948033	0,0168670	0,1228781	0,1231465	0,0768065	0,5304446	0,0384934	0,4513914
980	0,2417313	0,7140484	0,0634119	0,5686654	0,0124297	0,0383910	0,4870900	0,2401594	0,0280764	0,3612475	0,3656841	0,7436043	0,5183818	0,0016278	0,5129608	0,1787620	0,0795024	0,6840112	0,0187954	0,1159793	0,4236146	0,2122388	0,7165121	0,0388273	0,4106660	0,1450355	0,1114940	0,4716071	0,4210483	0,4566229	0,0990298	0,2992640	0,3697194	0,0504968	0,1210796	0,4314813	0,0061360	0,0041752	0,5174407	0,0017882	0,7499725	0,0701305	0,3380407	0,6475603	0,1121436	0,3145688	0,4996934	0,6409866	0,6430593	0,2980547	0,2975842	0,7773655	0,6428898	0,0016236	0,0217517	0,2589242	0,1156912	0,0504452	0,0811875	0,1422137	0,0605907	0,4297027	0,0347961	0,5815436
1000	0,1508865	0,6553046	0,0759144	0,5420100	0,0133534	0,0312628	0,5045164	0,2225302	0,0279726	0,3655229	0,3287945	0,6972971	0,4475002	0,0030561	0,3905055	0,1833251	0,0601152	0,8202837	0,0088015	0,0897294	0,5722441	0,1650971	0,6948270	0,0170227	0,3628476	0,1598295	0,1766841	0,4105436	0,3990232	0,4999906	0,1491807	0,3523764	0,4410721	0,0940223	0,1794245	0,4146199	0,0046211	0,0234154	0,4260945	0,0004096	0,8275894	0,0161807	0,3469357	0,6462462	0,1149764	0,1392751	0,6717011	0,5942364	0,7017987	0,2591182	0,2109620	0,6317436	0,6084044	0,0039732	0,0390588	0,2322829	0,1303047	0,0654936	0,1122409	0,1623355	0,0982573	0,3626065	0,0285803	0,5247741
1020	0,2890843	0,8334693	0,1433527	0,5885818	0,0112791	0,0494664	0,4807232	0,1928906	0,0253832	0,4131890	0,3773322	0,5594373	0,4445506	0,0014021	0,4025676	0,1922856	0,0669877	0,7659780	0,0025521	0,1460022	0,6058359	0,2228806	0,6675287	0,0169427	0,2876577	0,1510995	0,1240023	0,5477644	0,3952953	0,4838453	0,1111315	0,2869437	0,4205699	0,0653405	0,1527065	0,4496499	0,0290322	0,0046767	0,4705823	0,0088369	0,6607279	0,0646242	0,2639753	0,6890471	0,1461840	0,2555607	0,5708653	0,6087709	0,6875028	0,3028978	0,2654620	0,6231105	0,6370865	0,0014613	0,0247542	0,3484165	0,0938059	0,0380201	0,1072003	0,1542778	0,0581470	0,4727177	0,0330490	0,5715457
1040	0,2596095	0,7023000	0,0775784	0,5201509	0,0133476	0,0901243	0,4898975	0,2122325	0,0232145	0,4923680	0,4016123	0,6440603	0,5232011	0,0005324	0,3992984	0,2130003	0,0843115	0,6387692	0,0083615	0,1309064	0,4940464	0,2398861	0,5881835	0,0194143	0,2486411	0,1250918	0,1680801	0,4920165	0,4138335	0,4760931	0,1194891	0,3094647	0,5128259	0,0339078	0,1919134	0,3949139	0,0059700	0,0011027	0,4722919	0,0018513	0,6381466	0,0190547	0,3276360	0,7374781	0,1199340	0,1347906	0,6388734	0,6462896	0,7044497	0,3202666	0,3162470	0,5781609	0,6532683	0,0060646	0,0143179	0,2858496	0,1113334	0,0433065	0,0945309	0,2146869	0,0979339	0,3647004	0,0347562	0,4500188
