"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
720	0,0031616	0,2537688	0,0718673	0,2355518	0,0454982	0,0212512	0,1709403	0,4121945	0,4331530	0,6619084	0,8800196	0,6285825	0,9762163	0,1795918	0,7102476	0,3851166	0,3610467	0,7480397	0,1025973	0,4708498	0,2233367	0,4034358	0,0258919	0,2123166	0,0113524	0,4647595	0,5153513	0,2482822	0,2512990	0,4620254	0,0034557	0,0834437	0,0257362	0,2619260	0,5087127	0,0267428	0,6932878	0,9914575	0,4066128	0,0557273	0,0532352	0,0667626	0,1831107	0,0515311	0,7399566	0,8997168	0,2570128	0,9697767	0,9967473	0,0781157	0,3005669	0,0238299	0,7753887	0,0356081	0,4234492	0,0015167	0,9913364	0,3621952	0,7216675	0,0892985	0,0441461	0,4367466	0,9322961	0,0743502
740	0,0031611	0,2227731	0,0594540	0,1936962	0,0447323	0,0212472	0,1708779	0,4052303	0,4160543	0,6572637	0,8326991	0,6210006	0,9673210	0,1781099	0,7189445	0,3810059	0,3508771	0,7308079	0,1001039	0,4705706	0,1964465	0,3674676	0,0195104	0,1895898	0,0078839	0,4601368	0,5074099	0,2265768	0,2310543	0,3960122	0,0034537	0,0710042	0,0248028	0,2454229	0,5139990	0,0251320	0,6912641	0,9927734	0,4017336	0,0383213	0,0508182	0,0621493	0,1902122	0,0384653	0,7048075	0,8372673	0,2080768	0,9538373	0,9977180	0,0615671	0,2983250	0,0232634	0,8278287	0,0385002	0,4332896	0,0015166	0,9925988	0,3124114	0,6977255	0,0680527	0,0449195	0,4031918	0,8874606	0,0674002
760	0,0031607	0,1954457	0,0494905	0,1578952	0,0441235	0,0212440	0,1707076	0,4024503	0,4016580	0,6536850	0,7724142	0,6157658	0,9554731	0,1770645	0,7255069	0,3783790	0,3420890	0,7157126	0,0979539	0,4703899	0,1688728	0,3294720	0,0143470	0,1736644	0,0053649	0,4568744	0,5014481	0,2098926	0,2121068	0,3302183	0,0034522	0,0601621	0,0241359	0,2306926	0,5222036	0,0246852	0,6865529	0,9939805	0,3970684	0,0273384	0,0490726	0,0587602	0,2035952	0,0296390	0,6644155	0,7503532	0,1692293	0,9299716	0,9984298	0,0492608	0,2977954	0,0228273	0,8699137	0,0439245	0,4402339	0,0015165	0,9934243	0,2653169	0,6739218	0,0517731	0,0454256	0,3689598	0,8222370	0,0619785
780	0,0031605	0,1719329	0,0416384	0,1278784	0,0436507	0,0212415	0,1706049	0,4016503	0,3897361	0,6515716	0,7017526	0,6124896	0,9405740	0,1763114	0,7302111	0,3768252	0,3347582	0,7024706	0,0961247	0,4702747	0,1424051	0,2933792	0,0103913	0,1627139	0,0035962	0,4546579	0,4968545	0,1968315	0,1952382	0,2711669	0,0034510	0,0509544	0,0236638	0,2179832	0,5341891	0,0253299	0,6762477	0,9950524	0,3923773	0,0204863	0,0478324	0,0563462	0,2249754	0,0237071	0,6194193	0,6440737	0,1388054	0,8971416	0,9989358	0,0402121	0,2994892	0,0225018	0,9029340	0,0536144	0,4450946	0,0015164	0,9939620	0,2249031	0,6512910	0,0394152	0,0457548	0,3347211	0,7383991	0,0578043
800	0,0031604	0,1521903	0,0355466	0,1031515	0,0432898	0,0212395	0,1705773	0,4015567	0,3800010	0,6506626	0,6256386	0,6106721	0,9229858	0,1757710	0,7334438	0,3759789	0,3288112	0,6908307	0,0945814	0,4702020	0,1183277	0,2616880	0,0074774	0,1552633	0,0023870	0,4531916	0,4932053	0,1864907	0,1807911	0,2214757	0,0034502	0,0433182	0,0233313	0,2073153	0,5506883	0,0271275	0,6560634	0,9959794	0,3873874	0,0162508	0,0469626	0,0546658	0,2554067	0,0197347	0,5709885	0,5296017	0,1152471	0,8562717	0,9992868	0,0336197	0,3038135	0,0222645	0,9283350	0,0702434	0,4484746	0,0015163	0,9943090	0,1926340	0,6305276	0,0301030	0,0459680	0,3012634	0,6433378	0,0546257
820	0,0031603	0,1359906	0,0308823	0,0830953	0,0430176	0,0212381	0,1705846	0,4016107	0,3721613	0,6505044	0,5501709	0,6098342	0,9035209	0,1753936	0,7355943	0,3755603	0,3240926	0,6805734	0,0932860	0,4701561	0,0973491	0,2354163	0,0053929	0,1502259	0,0015774	0,4522359	0,4902243	0,1782655	0,1687875	0,1813493	0,0034496	0,0371234	0,0230977	0,1985598	0,5720597	0,0302476	0,6220154	0,9967633	0,3818568	0,0136527	0,0463586	0,0535165	0,2941546	0,0170812	0,5207580	0,4191447	0,0971791	0,8103853	0,9995259	0,0288536	0,3109825	0,0220948	0,9475421	0,0969729	0,4508123	0,0015163	0,9945297	0,1681871	0,6119883	0,0231270	0,0461054	0,2693669	0,5468379	0,0522273
840	0,0031602	0,1229717	0,0273496	0,0670459	0,0428141	0,0212370	0,1705968	0,4016424	0,3659394	0,6506965	0,4813511	0,6095849	0,8832636	0,1751405	0,7369944	0,3753781	0,3204142	0,6715083	0,0922023	0,4701270	0,0796898	0,2145413	0,0039342	0,1468376	0,0010438	0,4516156	0,4877387	0,1717264	0,1590503	0,1498239	0,0034492	0,0321984	0,0229338	0,1915058	0,5980579	0,0349178	0,5732715	0,9974142	0,3756305	0,0120692	0,0459425	0,0527409	0,3381229	0,0153118	0,4706016	0,3215602	0,0834345	0,7635763	0,9996864	0,0254301	0,3209287	0,0219752	0,9618533	0,1355203	0,4524219	0,0015163	0,9946677	0,1503627	0,5957570	0,0179256	0,0461938	0,2396969	0,4572215	0,0504314
860	0,0031602	0,1126985	0,0246972	0,0543526	0,0426629	0,0212362	0,1706034	0,4016367	0,3610751	0,6509754	0,4241625	0,6096419	0,8633200	0,1749774	0,7378975	0,3753135	0,3175871	0,6634719	0,0912977	0,4701083	0,0652300	0,1984734	0,0029310	0,1445710	0,0006963	0,4512103	0,4856426	0,1665485	0,1513013	0,1255203	0,0034489	0,0283532	0,0228190	0,1859105	0,6277049	0,0413188	0,5133143	0,9979464	0,3686746	0,0111095	0,0456577	0,0522229	0,3827166	0,0141334	0,4223344	0,2410124	0,0730516	0,7195854	0,9997930	0,0229846	0,3332403	0,0218918	0,9723832	0,1837267	0,4535260	0,0015163	0,9947528	0,1377271	0,5817351	0,0140623	0,0462504	0,2127363	0,3794747	0,0490956
880	0,0031602	0,1047174	0,0227196	0,0444152	0,0425512	0,0212356	0,1706049	0,4016150	0,3573282	0,6512089	0,3818334	0,6098221	0,8446095	0,1748754	0,7384823	0,3752992	0,3154394	0,6563247	0,0905438	0,4700960	0,0536504	0,1864032	0,0022501	0,1430642	0,0004716	0,4509419	0,4838697	0,1624729	0,1452288	0,1070342	0,0034487	0,0253981	0,0227386	0,1815315	0,6593362	0,0494074	0,4481939	0,9983760	0,3610828	0,0105306	0,0454639	0,0518797	0,4236319	0,0133492	0,3774556	0,1778635	0,0652556	0,6808934	0,9998632	0,0212461	0,3471536	0,0218343	0,9800490	0,2357573	0,4542808	0,0015162	0,9948050	0,1289540	0,5697244	0,0112018	0,0462867	0,1887625	0,3153687	0,0481074
900	0,0031601	0,0985977	0,0212530	0,0367036	0,0424689	0,0212352	0,1706042	0,4015939	0,3544819	0,6513567	0,3550626	0,6100212	0,8277587	0,1748123	0,7388667	0,3753013	0,3138232	0,6499482	0,0899161	0,4700879	0,0445433	0,1775064	0,0017929	0,1420683	0,0003270	0,4507611	0,4823750	0,1592876	0,1405297	0,0931098	0,0034486	0,0231570	0,0226823	0,1781444	0,6908556	0,0587248	0,3839000	0,9987190	0,3530542	0,0101829	0,0453326	0,0516537	0,4581665	0,0128278	0,3370031	0,1302396	0,0594326	0,6485704	0,9999092	0,0200154	0,3616342	0,0217949	0,9855801	0,2851984	0,4547956	0,0015162	0,9948369	0,1229558	0,5594893	0,0090893	0,0463098	0,1678593	0,2644632	0,0473799
920	0,0031601	0,0939559	0,0201701	0,0307647	0,0424084	0,0212349	0,1706033	0,4015796	0,3523460	0,6514271	0,3416998	0,6101893	0,8130916	0,1747725	0,7391253	0,3753050	0,3126169	0,6442415	0,0893940	0,4700824	0,0374854	0,1710464	0,0014885	0,1414130	0,0002342	0,4506373	0,4811240	0,1568164	0,1369310	0,0826970	0,0034485	0,0214761	0,0226429	0,1755519	0,7201651	0,0683726	0,3247818	0,9989905	0,3448519	0,0099748	0,0452439	0,0515057	0,4854216	0,0124812	0,3015260	0,0953573	0,0551031	0,6226006	0,9999392	0,0191473	0,3755650	0,0217681	0,9895410	0,3277059	0,4551458	0,0015162	0,9948566	0,1189011	0,5507954	0,0075324	0,0463246	0,1499515	0,2251497	0,0468465
940	0,0031601	0,0904657	0,0193730	0,0262212	0,0423641	0,0212347	0,1706029	0,4015715	0,3507599	0,6514457	0,3376099	0,6103104	0,8006814	0,1747463	0,7393036	0,3753058	0,3117226	0,6391195	0,0889599	0,4700786	0,0320816	0,1664119	0,0012871	0,1409824	0,0001744	0,4505515	0,4800870	0,1549132	0,1341990	0,0749527	0,0034484	0,0202263	0,0226153	0,1735861	0,7456269	0,0772853	0,2732254	0,9992038	0,3367555	0,0098507	0,0451841	0,0514090	0,5057914	0,0122509	0,2711461	0,0703607	0,0518971	0,6023306	0,9999587	0,0185371	0,3879953	0,0217499	0,9923601	0,3615450	0,4553836	0,0015162	0,9948687	0,1161829	0,5434285	0,0063870	0,0463341	0,1348483	0,1954073	0,0464567
960	0,0031601	0,0878600	0,0187878	0,0227652	0,0423316	0,0212345	0,1706028	0,4015674	0,3495914	0,6514380	0,3383737	0,6103863	0,7904237	0,1747284	0,7394292	0,3753033	0,3110636	0,6345095	0,0885992	0,4700760	0,0279854	0,1631191	0,0011546	0,1406989	0,0001359	0,4504918	0,4792366	0,1534580	0,1321400	0,0692170	0,0034484	0,0193033	0,0225960	0,1721078	0,7663678	0,0846435	0,2300150	0,9993702	0,3290201	0,0097768	0,0451440	0,0513462	0,5203321	0,0120979	0,2456614	0,0527366	0,0495314	0,5868394	0,9999714	0,0181094	0,3983406	0,0217376	0,9943564	0,3868857	0,4555449	0,0015162	0,9948763	0,1143713	0,5372018	0,0055456	0,0463402	0,1222856	0,1732463	0,0461728
980	0,0031601	0,0859253	0,0183589	0,0201495	0,0423078	0,0212344	0,1706029	0,4015654	0,3487356	0,6514218	0,3406604	0,6104269	0,7821081	0,1747155	0,7395192	0,3752987	0,3105805	0,6303497	0,0882996	0,4700741	0,0249062	0,1607980	0,0010678	0,1405113	0,0001108	0,4504503	0,4785465	0,1523527	0,1305980	0,0649826	0,0034483	0,0186251	0,0225825	0,1710040	0,7823114	0,0901173	0,1948769	0,9994995	0,3218477	0,0097330	0,0451171	0,0513054	0,5303037	0,0119962	0,2246590	0,0404559	0,0477912	0,5751778	0,9999796	0,0178104	0,4064388	0,0217294	0,9957641	0,4049207	0,4556541	0,0015162	0,9948811	0,1131687	0,5319546	0,0049282	0,0463441	0,1119635	0,1569192	0,0459666
1000	0,0031601	0,0844952	0,0180449	0,0181786	0,0422904	0,0212343	0,1706029	0,4015643	0,3481112	0,6514069	0,3426514	0,6104434	0,7754745	0,1747060	0,7395842	0,3752934	0,3102279	0,6265873	0,0880508	0,4700728	0,0226076	0,1591723	0,0010111	0,1403860	0,0000945	0,4504216	0,4779925	0,1515184	0,1294490	0,0618644	0,0034483	0,0181287	0,0225730	0,1701850	0,7939813	0,0938290	0,1669607	0,9995993	0,3153753	0,0097071	0,0450991	0,0512789	0,5369100	0,0119287	0,2076120	0,0319683	0,0465148	0,5664913	0,9999850	0,0176019	0,4124678	0,0217238	0,9967536	0,4172177	0,4557280	0,0015162	0,9948841	0,1123722	0,5275493	0,0044757	0,0463466	0,1035737	0,1449892	0,0458171
1020	0,0031601	0,0834417	0,0178155	0,0166991	0,0422777	0,0212343	0,1706030	0,4015635	0,3476565	0,6513967	0,3437434	0,6104456	0,7702534	0,1746990	0,7396314	0,3752883	0,3099715	0,6231768	0,0878443	0,4700719	0,0209016	0,1580394	0,0009742	0,1403015	0,0000837	0,4504020	0,4775521	0,1508923	0,1285968	0,0595729	0,0034483	0,0177663	0,0225664	0,1695803	0,8022099	0,0961562	0,1451812	0,9996762	0,3096743	0,0096918	0,0450870	0,0512618	0,5411721	0,0118839	0,1939558	0,0261330	0,0455809	0,5600678	0,9999885	0,0174568	0,4167944	0,0217201	0,9974475	0,4253223	0,4557779	0,0015162	0,9948860	0,1118452	0,5238672	0,0041443	0,0463482	0,0968194	0,1363247	0,0457090
1040	0,0031601	0,0826675	0,0176478	0,0155923	0,0422684	0,0212343	0,1706030	0,4015629	0,3473256	0,6513915	0,3440202	0,6104407	0,7661898	0,1746939	0,7396657	0,3752839	0,3097856	0,6200792	0,0876728	0,4700712	0,0196417	0,1572533	0,0009501	0,1402440	0,0000766	0,4503887	0,4772053	0,1504250	0,1279669	0,0578914	0,0034483	0,0175021	0,0225617	0,1691355	0,8078786	0,0975342	0,1284308	0,9997352	0,3047595	0,0096828	0,0450789	0,0512507	0,5438816	0,0118541	0,1831389	0,0221325	0,0448992	0,5553406	0,9999908	0,0173560	0,4198341	0,0217176	0,9979332	0,4305471	0,4558117	0,0015162	0,9948873	0,1114966	0,5208050	0,0039017	0,0463493	0,0914278	0,1300589	0,0456310
1060	0,0031601	0,0820999	0,0175254	0,0147668	0,0422617	0,0212342	0,1706029	0,4015625	0,3470846	0,6513897	0,3438095	0,6104334	0,7630569	0,1746901	0,7396907	0,3752803	0,3096512	0,6172605	0,0875306	0,4700707	0,0187150	0,1567097	0,0009345	0,1402044	0,0000718	0,4503798	0,4769344	0,1500779	0,1275027	0,0566591	0,0034483	0,0173098	0,0225585	0,1688094	0,8117543	0,0983327	0,1156940	0,9997804	0,3006023	0,0096775	0,0450735	0,0512436	0,5456045	0,0118344	0,1746544	0,0193920	0,0444025	0,5518726	0,9999923	0,0172861	0,4219592	0,0217160	0,9982727	0,4338915	0,4558345	0,0015162	0,9948881	0,1112657	0,5182719	0,0037243	0,0463500	0,0871563	0,1255415	0,0455747
1080	0,0031601	0,0816843	0,0174360	0,0141527	0,0422567	0,0212342	0,1706029	0,4015621	0,3469090	0,6513899	0,3434244	0,6104262	0,7606608	0,1746874	0,7397087	0,3752777	0,3095541	0,6146913	0,0874126	0,4700704	0,0180359	0,1563346	0,0009243	0,1401769	0,0000685	0,4503740	0,4767244	0,1498212	0,1271615	0,0557569	0,0034483	0,0171698	0,0225562	0,1685708	0,8144228	0,0988109	0,1060969	0,9998148	0,2971445	0,0096743	0,0450699	0,0512390	0,5467167	0,0118213	0,1680557	0,0175130	0,0440413	0,5493332	0,9999933	0,0172377	0,4234584	0,0217149	0,9985099	0,4360507	0,4558500	0,0015162	0,9948887	0,1111126	0,5161883	0,0035946	0,0463505	0,0837949	0,1222913	0,0455342
1100	0,0031601	0,0813803	0,0173709	0,0136969	0,0422531	0,0212342	0,1706029	0,4015619	0,3467810	0,6513908	0,3430639	0,6104205	0,7588404	0,1746854	0,7397219	0,3752757	0,3094841	0,6123458	0,0873146	0,4700701	0,0175395	0,1560764	0,0009177	0,1401578	0,0000663	0,4503702	0,4765627	0,1496322	0,1269112	0,0550970	0,0034483	0,0170680	0,0225546	0,1683965	0,8162911	0,0991238	0,0989182	0,9998410	0,2943106	0,0096725	0,0450675	0,0512360	0,5474526	0,0118125	0,1629613	0,0162218	0,0437790	0,5474759	0,9999940	0,0172043	0,4245346	0,0217141	0,9986755	0,4374734	0,4558604	0,0015162	0,9948891	0,1110108	0,5144842	0,0034998	0,0463508	0,0811654	0,1199559	0,0455050

0	0,0031601	0,0805578	0,0171952	0,0124141	0,0422427	0,0212342	0,1706029	0,4015612	0,3464355	0,6513952	0,3425748	0,6104035	0,7534065	0,1746802	0,7397568	0,3752711	0,3093045	0,0480341	0,0866451	0,4700695	0,0162205	0,1555275	0,0009129	0,1401117	0,0000615	0,4503632	0,4760911	0,1491349	0,1262522	0,0534343	0,0034483	0,0167956	0,0225509	0,1679255	0,8209648	0,1000048	0,0787503	0,9999229	0,2835399	0,0096699	0,0450626	0,0512305	0,5490062	0,0117953	0,1470182	0,0132393	0,0430950	0,5424181	0,9999953	0,0171305	0,4274386	0,0217126	0,9990598	0,4404769	0,4559031	0,0015162	0,9948898	0,1108061	0,5066672	0,0032433	0,0463524	0,0725000	0,1139981	0,0454310
20	0,0321941	0,0807880	0,0233628	0,0307049	0,0968139	0,0868005	0,1980347	0,4015624	0,3466451	0,6513940	0,3428715	0,6104047	0,7539462	0,1746804	0,7397268	0,3752714	0,3093202	0,0480454	0,0866782	0,4700718	0,0162511	0,1555280	0,0057897	0,1401131	0,0000580	0,4257073	0,4760827	0,1491327	0,1262944	0,0534004	0,0508616	0,0167974	0,0225509	0,1680807	0,8209804	0,1347351	0,0802256	0,9999221	0,3563804	0,0096699	0,0475978	0,0512306	0,5490117	0,0117953	0,1470737	0,0135010	0,0430960	0,5439698	0,9999951	0,0171305	0,4274644	0,0217126	0,9990290	0,4404851	0,4558961	0,0015162	0,9947471	0,1108164	0,5069917	0,0032434	0,0463520	0,0728631	0,1849607	0,0454311
40	0,0830348	0,0829224	0,0342205	0,0702010	0,2100795	0,2218544	0,2365353	0,4015803	0,3485087	0,6513932	0,3462999	0,6104157	0,7590715	0,1746843	0,7394178	0,3752760	0,3094904	0,0481266	0,0867059	0,4700920	0,0166260	0,1556448	0,0149334	0,1401405	0,0000643	0,3807721	0,4760780	0,1491613	0,1268002	0,0533807	0,1463903	0,0168231	0,0225511	0,1693997	0,8209303	0,1988891	0,1002699	0,9999130	0,4840073	0,0096699	0,0524646	0,0512314	0,5489857	0,0117953	0,1476688	0,0169177	0,0431085	0,5594854	0,9999927	0,0171305	0,4275896	0,0217128	0,9984966	0,4404349	0,4558910	0,0015238	0,9933846	0,1110013	0,5078959	0,0032440	0,0463516	0,0765354	0,3166781	0,0454326
60	0,1298935	0,0884244	0,0446176	0,1160914	0,3603177	0,3704054	0,2616694	0,4016606	0,3529804	0,6513927	0,3570619	0,6104555	0,7721912	0,1747079	0,7385381	0,3752960	0,3099918	0,0483859	0,0867299	0,4701420	0,0179581	0,1562600	0,0240114	0,1402698	0,0001028	0,3373983	0,4760830	0,1492797	0,1282723	0,0534144	0,2489164	0,0169355	0,0225516	0,1725452	0,8204771	0,2611257	0,1614555	0,9998820	0,6024494	0,0096699	0,0574260	0,0512350	0,5487609	0,0117953	0,1499721	0,0302051	0,0431532	0,5992645	0,9999838	0,0171306	0,4277662	0,0217134	0,9959234	0,4400124	0,4558854	0,0019145	0,9899487	0,1118733	0,5102955	0,0032463	0,0463506	0,0861545	0,4476620	0,0454382
80	0,1660600	0,0971951	0,0532760	0,1608159	0,5174358	0,5069476	0,2741619	0,4018646	0,3594832	0,6513925	0,3768599	0,6105479	0,7920699	0,1747762	0,7370416	0,3753454	0,3108922	0,0489029	0,0867526	0,4702159	0,0207768	0,1580297	0,0315692	0,1406082	0,0001862	0,3022784	0,4761107	0,1495559	0,1308742	0,0536566	0,3408385	0,0172180	0,0225528	0,1772618	0,8188840	0,3108546	0,2569899	0,9998185	0,6953710	0,0096699	0,0616604	0,0512451	0,5479555	0,0117953	0,1554633	0,0603024	0,0432505	0,6561508	0,9999643	0,0171306	0,4276269	0,0217151	0,9892830	0,4384768	0,4558760	0,0037005	0,9850592	0,1142011	0,5147543	0,0032513	0,0463479	0,1016042	0,5586417	0,0454508
100	0,1917524	0,1082357	0,0601644	0,2009253	0,6534923	0,6220344	0,2791584	0,4022254	0,3668249	0,6513925	0,4043245	0,6107080	0,8152753	0,1749065	0,7351140	0,3754341	0,3121430	0,0496961	0,0867761	0,4702995	0,0252508	0,1615620	0,0373818	0,1412309	0,0003132	0,2760902	0,4761770	0,1500373	0,1344388	0,0544221	0,4164053	0,0177400	0,0225550	0,1829039	0,8152499	0,3463031	0,3669204	0,9997190	0,7634103	0,0096699	0,0649838	0,0512651	0,5460178	0,0117954	0,1653974	0,1096755	0,0434131	0,7164803	0,9999326	0,0171308	0,4266361	0,0217185	0,9777121	0,4347075	0,4558603	0,0065893	0,9800355	0,1185675	0,5212715	0,0032597	0,0463431	0,1211258	0,6470459	0,0454723
120	0,2091647	0,1204024	0,0655718	0,2352173	0,7594640	0,7142010	0,2805816	0,4027255	0,3739716	0,6513926	0,4366357	0,6109351	0,8386579	0,1750964	0,7330242	0,3755621	0,3136330	0,0507309	0,0868020	0,4703811	0,0311820	0,1670929	0,0416766	0,1421454	0,0004723	0,2574673	0,4762947	0,1507364	0,1386374	0,0561032	0,4754285	0,0185367	0,0225585	0,1888224	0,8088854	0,3691819	0,4750810	0,9995875	0,8118094	0,0096699	0,0674705	0,0512972	0,5423330	0,0117954	0,1803979	0,1750988	0,0436433	0,7707885	0,9998902	0,0171311	0,4243491	0,0217239	0,9620047	0,4274058	0,4558376	0,0099306	0,9758488	0,1250471	0,5294192	0,0032714	0,0463359	0,1426152	0,7158475	0,0455025
140	0,2206210	0,1327654	0,0698124	0,2636554	0,8369909	0,7855643	0,2806213	0,4033116	0,3803105	0,6513927	0,4709213	0,6112148	0,8601805	0,1753256	0,7310027	0,3757212	0,3152383	0,0519445	0,0868310	0,4704542	0,0381542	0,1744250	0,0447907	0,1432972	0,0006480	0,2446278	0,4764692	0,1516324	0,1431237	0,0590161	0,5200017	0,0196055	0,0225632	0,1945231	0,7995504	0,3823064	0,5720601	0,9994321	0,8459456	0,0096699	0,0692759	0,0513413	0,5363485	0,0117955	0,2003149	0,2498595	0,0439346	0,8152619	0,9998404	0,0171315	0,4205737	0,0217317	0,9438338	0,4154307	0,4558090	0,0133034	0,9728302	0,1332384	0,5385818	0,0032859	0,0463269	0,1642960	0,7690749	0,0455403
160	0,2280103	0,1446829	0,0731496	0,2867560	0,8914550	0,8395156	0,2802910	0,4039233	0,3856099	0,6513927	0,5048787	0,6115254	0,8788537	0,1755665	0,7291921	0,3758988	0,3168529	0,0532678	0,0868629	0,4705171	0,0456886	0,1830678	0,0470361	0,1445976	0,0008266	0,2359704	0,4766982	0,1526815	0,1476102	0,0632912	0,5528699	0,0209123	0,0225690	0,1996971	0,7874765	0,3885117	0,6538977	0,9992622	0,8700818	0,0096700	0,0705609	0,0513955	0,5277111	0,0117957	0,2243305	0,3267384	0,0442739	0,8496856	0,9997870	0,0171321	0,4153873	0,0217416	0,9248878	0,3982179	0,4557766	0,0164726	0,9708731	0,1424915	0,5481445	0,0033022	0,0463170	0,1849225	0,8103001	0,0455834
180	0,2327107	0,1557609	0,0757879	0,3052493	0,9286556	0,8795849	0,2799719	0,4045122	0,3898816	0,6513928	0,5369156	0,6118444	0,8944156	0,1757954	0,7276513	0,3760819	0,3183989	0,0546379	0,0868972	0,4705699	0,0533482	0,1924261	0,0486612	0,1459514	0,0009978	0,2302345	0,4769733	0,1538290	0,1518923	0,0688524	0,5766821	0,0224021	0,0225756	0,2041962	0,7732448	0,3901900	0,7201050	0,9990870	0,8872834	0,0096700	0,0714633	0,0514568	0,5163770	0,0117958	0,2512107	0,3999744	0,0446453	0,8754505	0,9997333	0,0171328	0,4090639	0,0217533	0,9064447	0,3760784	0,4557427	0,0193224	0,9697024	0,1521325	0,5575964	0,0033196	0,0463068	0,2037511	0,8423291	0,0456297
200	0,2356710	0,1657899	0,0778828	0,3199000	0,9535479	0,9089387	0,2797590	0,4050491	0,3932554	0,6513928	0,5660807	0,6121529	0,9070256	0,1759974	0,7263813	0,3762598	0,3198270	0,0560044	0,0869328	0,4706138	0,0607877	0,2019412	0,0498494	0,1472765	0,0011552	0,2264916	0,4772820	0,1550195	0,1558428	0,0754636	0,5937007	0,0240098	0,0225825	0,2079888	0,7576137	0,3891577	0,7720451	0,9989140	0,8996652	0,0096700	0,0720915	0,0515218	0,5026472	0,0117960	0,2795842	0,4659313	0,0450325	0,8943694	0,9996819	0,0171336	0,4019762	0,0217663	0,8893021	0,3501718	0,4557090	0,0218113	0,9690432	0,1615998	0,5665664	0,0033373	0,0462969	0,2204297	0,8672859	0,0456768
220	0,2375219	0,1746890	0,0795527	0,3314189	0,9699463	0,9302097	0,2796423	0,4055214	0,3958963	0,6513928	0,5919252	0,6124373	0,9170440	0,1761669	0,7253534	0,3764251	0,3211110	0,0573301	0,0869688	0,4706500	0,0677658	0,2111661	0,0507304	0,1485134	0,0012956	0,2240849	0,4776109	0,1562038	0,1593965	0,0828017	0,6057345	0,0256695	0,0225895	0,2111159	0,7413647	0,3866880	0,8118559	0,9987485	0,9086659	0,0096700	0,0725262	0,0515875	0,4871082	0,0117962	0,3081661	0,5229158	0,0454206	0,9081308	0,9996344	0,0171345	0,3945118	0,0217799	0,8738670	0,3221692	0,4556771	0,0239407	0,9686863	0,1704947	0,5748188	0,0033546	0,0462878	0,2348769	0,8867732	0,0457232
240	0,2386730	0,1824631	0,0808879	0,3404268	0,9806182	0,9454881	0,2795884	0,4059271	0,3979607	0,6513928	0,6143563	0,6126901	0,9248946	0,1763049	0,7245279	0,3765732	0,3222422	0,0585894	0,0870045	0,4706798	0,0741354	0,2197886	0,0513941	0,1496271	0,0014180	0,2225615	0,4779469	0,1573427	0,1625325	0,0905231	0,6141706	0,0273215	0,0225963	0,2136558	0,7251941	0,3836136	0,8418223	0,9985945	0,9152664	0,0096700	0,0728262	0,0516511	0,4705073	0,0117963	0,3358947	0,5706536	0,0457976	0,9181133	0,9995916	0,0171353	0,3870161	0,0217935	0,8602794	0,2938129	0,4556478	0,0257362	0,9684954	0,1785777	0,5822295	0,0033710	0,0462796	0,2471812	0,9020113	0,0457674
260	0,2393859	0,1891712	0,0819582	0,3474445	0,9874958	0,9563824	0,2795682	0,4062705	0,3995797	0,6513928	0,6335126	0,6129081	0,9309893	0,1764155	0,7238661	0,3767027	0,3232231	0,0597667	0,0870390	0,4707041	0,0798260	0,2276214	0,0519021	0,1506029	0,0015230	0,2216149	0,4782788	0,1584082	0,1652592	0,0983123	0,6200433	0,0289167	0,0226028	0,2156992	0,7096565	0,3804406	0,8640550	0,9984539	0,9201418	0,0096701	0,0730331	0,0517108	0,4536140	0,0117965	0,3619873	0,6097425	0,0461543	0,9253686	0,9995539	0,0171361	0,3797649	0,0218068	0,8485149	0,2665739	0,4556216	0,0272339	0,9683904	0,1857378	0,5887588	0,0033863	0,0462724	0,2575258	0,9139389	0,0458085
280	0,2398262	0,1949024	0,0828180	0,3528984	0,9918931	0,9641032	0,2795633	0,4065581	0,4008563	0,6513928	0,6496656	0,6130920	0,9356928	0,1765040	0,7233345	0,3768135	0,3240632	0,0608535	0,0870718	0,4707240	0,0848234	0,2345787	0,0522968	0,1514408	0,0016118	0,2210406	0,4785977	0,1593826	0,1676027	0,1059085	0,6241080	0,0304180	0,0226086	0,2173345	0,6951473	0,3774505	0,8803574	0,9983278	0,9237640	0,0096701	0,0731759	0,0517655	0,4371087	0,0117967	0,3859375	0,6412183	0,0464845	0,9306694	0,9995212	0,0171369	0,3729559	0,0218192	0,8384573	0,2414879	0,4555985	0,0284734	0,9683285	0,1919572	0,5944244	0,0034002	0,0462661	0,2661362	0,9232840	0,0458461
