"Time"	lldR	arcA	betI	xylR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	rcsA	csgD	rcsB	rstA	ompR	bolA	phoP	treR	mdtE	mdtF	csgE	csgG	csgF	gadA	yhiD	hdeB	hdeA	rutB	rutG	rutC	rutE	rutF	rutA	rutD	cadB	gadB	fadL	cadA	gadC	sra	rprA	nemA	wcaB	wza	lldP	osmB	betT	betB	wcaA	wzc	gadY	wzb	betA	lldD	bdm	treC	slp	hdeD	treB	dctR	rpoS	yjbF

0	0,9939356	1,0000000	0,4068094	0,0409783	0,8003583	0,5317106	0,3201301	0,7190301	0,8437616	0,1218323	0,3486556	0,0885818	0,1632468	0,9992449	1,0000000	0,8223097	1,0000000	0,1416421	0,4372011	0,8413720	0,8059033	0,4271750	0,4117256	0,8221060	0,4310668	0,3162942	0,6157785	0,9622113	0,6572826	0,9741852	0,0362051	0,9020547	0,8788252	0,0908138	0,6284296	0,7132877	0,5446179	0,4570265	0,2866508	0,7535419	0,0580633	0,0536827	0,3688451	0,3923729	0,4339424	0,4579085	0,6708976	0,8639658	0,1996437	0,5922731	0,6580546	0,6837888	0,4802813	0,9595014	0,3706310	0,0922886	0,7877276	0,5540318	0,9972238	0,7214907	0,7196236	0,4377080	0,5447752	0,9992876
20	0,8380057	0,9197397	0,3056305	0,0409611	0,8021682	0,5317106	0,3158003	0,5988930	0,8439393	0,1213216	0,3612648	0,2576626	0,2407122	0,9992449	1,0000000	0,8170467	1,0000000	0,1416421	0,2836388	0,6556760	0,8451200	0,6116411	0,4111025	0,8219079	0,3547874	0,3166051	0,6157842	0,9795378	0,6550246	0,9736151	0,0362116	0,9015947	0,8784934	0,0908596	0,7234210	0,7091148	0,5446885	0,4572079	0,2858436	0,7542426	0,0590031	0,0536842	0,6087229	0,3209715	0,4348128	0,6499023	0,6665894	0,9060160	0,1338752	0,6001618	0,7377907	0,6840258	0,4757958	0,9595316	0,3644163	0,0435025	0,7916659	0,5530541	0,9971340	0,7215096	0,7985786	0,4249678	0,5447909	0,9993109
40	0,7334085	0,8682652	0,2394072	0,0409078	0,8102147	0,5317106	0,3148819	0,5245272	0,8445814	0,1200309	0,4102362	0,3669563	0,2911302	0,9992448	1,0000000	0,7903537	1,0000000	0,1416421	0,2133748	0,5494728	0,8668358	0,7395217	0,4087307	0,8211714	0,3063343	0,3180716	0,6158604	0,9889159	0,6439470	0,9707346	0,0362368	0,8994860	0,8761193	0,0910310	0,7858366	0,6872713	0,5449915	0,4581118	0,2820173	0,7575300	0,0634945	0,0536901	0,7549613	0,2747819	0,4394972	0,7346619	0,6693545	0,9316709	0,0900028	0,6368170	0,7955073	0,6851766	0,4550405	0,9596425	0,3781445	0,0237828	0,8083679	0,5481534	0,9966633	0,7217632	0,8483545	0,3719634	0,5449571	0,9993992
60	0,6628991	0,8352523	0,1998116	0,0408481	0,8230176	0,5317106	0,3155944	0,4817353	0,8452688	0,1233577	0,4770750	0,4409758	0,3244056	0,9992448	1,0000000	0,7395252	1,0000000	0,1416421	0,1891843	0,4911826	0,8783100	0,8264340	0,4066438	0,8202499	0,2723086	0,3206413	0,6161646	0,9939907	0,6238792	0,9651095	0,0362677	0,8958233	0,8686439	0,0912283	0,8252051	0,6432579	0,5457111	0,4598803	0,2753960	0,7632613	0,0715652	0,0536982	0,8450471	0,2448933	0,4495287	0,7721632	0,6788802	0,9479049	0,0608219	0,6977256	0,8383541	0,6873456	0,4204638	0,9598030	0,4148025	0,0190812	0,8334781	0,5388427	0,9957012	0,7228133	0,8807369	0,2983469	0,5456132	0,9995139
80	0,6149451	0,8140796	0,1789089	0,0407988	0,8371078	0,5317106	0,3162828	0,4591203	0,8456548	0,1406356	0,5431675	0,4940427	0,3468051	0,9992448	1,0000000	0,6748039	1,0000000	0,1416421	0,1863808	0,4588890	0,8840161	0,8844916	0,4080722	0,8194582	0,2494935	0,3237784	0,6168480	0,9967359	0,5988068	0,9573301	0,0362906	0,8912339	0,8527090	0,0913575	0,8471861	0,5844188	0,5474039	0,4623763	0,2677047	0,7703709	0,0821438	0,0537060	0,9010061	0,2255190	0,4648867	0,7888721	0,6929505	0,9582549	0,0414922	0,7658581	0,8697306	0,6903027	0,3807588	0,9599707	0,4698623	0,0242261	0,8599272	0,5263177	0,9943296	0,7251477	0,9024969	0,2305453	0,5470360	0,9996185
100	0,5818493	0,8005007	0,1698978	0,0407628	0,8499324	0,5317106	0,3164839	0,4484397	0,8457425	0,1772869	0,6004080	0,5340136	0,3625881	0,9992448	1,0000000	0,6111447	1,0000000	0,1416421	0,1908445	0,4404950	0,8864290	0,9231548	0,4148063	0,8188906	0,2363998	0,3269395	0,6180321	0,9982204	0,5736103	0,9485670	0,0363032	0,8864159	0,8291095	0,0914091	0,8567473	0,5250253	0,5512454	0,4653618	0,2607482	0,7778037	0,0956261	0,0537125	0,9359578	0,2129420	0,4842866	0,7964592	0,7092113	0,9648454	0,0287530	0,8266924	0,8922936	0,6937141	0,3433240	0,9601233	0,5343216	0,0372570	0,8836622	0,5123227	0,9927880	0,7288693	0,9174083	0,1789415	0,5492521	0,9997004
120	0,5585150	0,7917919	0,1677106	0,0407378	0,8603291	0,5317106	0,3164047	0,4442289	0,8456918	0,2301735	0,6469143	0,5651538	0,3749502	0,9992448	1,0000000	0,5589018	1,0000000	0,1416421	0,1961837	0,4297285	0,8871121	0,9488829	0,4260496	0,8185278	0,2311882	0,3298473	0,6198745	0,9990229	0,5518774	0,9400474	0,0363095	0,8819255	0,8039174	0,0914169	0,8592148	0,4754596	0,5585972	0,4687775	0,2555636	0,7848120	0,1146101	0,0537175	0,9578757	0,2047767	0,5058394	0,8000590	0,7258119	0,9690411	0,0204022	0,8737474	0,9083083	0,6972693	0,3121829	0,9602531	0,5986380	0,0560945	0,9032966	0,4984372	0,9913580	0,7337004	0,9276844	0,1432023	0,5520637	0,9997604
140	0,5416136	0,7862065	0,1690136	0,0407209	0,8681199	0,5317106	0,3162999	0,4431469	0,8456280	0,2913084	0,6834616	0,5898967	0,3863299	0,9992448	1,0000000	0,5212480	1,0000000	0,1416421	0,2002786	0,4232741	0,8871043	0,9659985	0,4391339	0,8183176	0,2315304	0,3325819	0,6226590	0,9994567	0,5349970	0,9326101	0,0363132	0,8780754	0,7830752	0,0914117	0,8587277	0,4388872	0,5701272	0,4732247	0,2523309	0,7909911	0,1420365	0,0537212	0,9716789	0,1994809	0,5278321	0,8019224	0,7415314	0,9717234	0,0149544	0,9069118	0,9195915	0,7007540	0,2885172	0,9603597	0,6560891	0,0776226	0,9188673	0,4857448	0,9902325	0,7391560	0,9347437	0,1196888	0,5551726	0,9998031
160	0,5290052	0,7826244	0,1718122	0,0407095	0,8736283	0,5317106	0,3162608	0,4433356	0,8455939	0,3532665	0,7116809	0,6097593	0,3983529	0,9992448	1,0000000	0,4966359	1,0000000	0,1416421	0,2028595	0,4193197	0,8870164	0,9773835	0,4511622	0,8182058	0,2350146	0,3354997	0,6268046	0,9996914	0,5226919	0,9265948	0,0363160	0,8749573	0,7687823	0,0914068	0,8575304	0,4140225	0,5853528	0,4805917	0,2507074	0,7962381	0,1786684	0,0537240	0,9804253	0,1960499	0,5491916	0,8030352	0,7556931	0,9734567	0,0114135	0,9288864	0,9275212	0,7040734	0,2718024	0,9604457	0,7035990	0,0986911	0,9309872	0,4748063	0,9894679	0,7447273	0,9395590	0,1047112	0,5582920	0,9998336
180	0,5193309	0,7803270	0,1750037	0,0407020	0,8773539	0,5317106	0,3162679	0,4438799	0,8455833	0,4113916	0,7332809	0,6257814	0,4117761	0,9992448	1,0000000	0,4817668	1,0000000	0,1416421	0,2042669	0,4168491	0,8871707	0,9849565	0,4601936	0,8181474	0,2396327	0,3390296	0,6327135	0,9998185	0,5140426	0,9219786	0,0363183	0,8725279	0,7603017	0,0914038	0,8565015	0,3980489	0,6029346	0,4943253	0,2501831	0,8007501	0,2222261	0,0537260	0,9860214	0,1938281	0,5695327	0,8038345	0,7680171	0,9745982	0,0091169	0,9428045	0,9331053	0,7072331	0,2607473	0,9605145	0,7407807	0,1172267	0,9404047	0,4657811	0,9890204	0,7500017	0,9428172	0,0953984	0,5612056	0,9998558
200	0,5117283	0,7788536	0,1780315	0,0406969	0,8797990	0,5317106	0,3162833	0,4443981	0,8455815	0,4635372	0,7497597	0,6387314	0,4266329	0,9992448	1,0000000	0,4733731	1,0000000	0,1416421	0,2049275	0,4152810	0,8877726	0,9899937	0,4654702	0,8181084	0,2440535	0,3434571	0,6405354	0,9998874	0,5081044	0,9185605	0,0363199	0,8706867	0,7558700	0,0914016	0,8558361	0,3881776	0,6213069	0,5183204	0,2502943	0,8051104	0,2686496	0,0537275	0,9896554	0,1923889	0,5889423	0,8045221	0,7784812	0,9753719	0,0076280	0,9512668	0,9370624	0,7102986	0,2538951	0,9605695	0,7686770	0,1324342	0,9478037	0,4585765	0,9888040	0,7547100	0,9450052	0,0897263	0,5637823	0,9998726
220	0,5056425	0,7779086	0,1806541	0,0406936	0,8813911	0,5317106	0,3162904	0,4447744	0,8455806	0,5091238	0,7623326	0,6492045	0,4425271	0,9992448	1,0000000	0,4689183	1,0000000	0,1416421	0,2051767	0,4142750	0,8890107	0,9933442	0,4670795	0,8180671	0,2476070	0,3488112	0,6500332	0,9999249	0,5041019	0,9160906	0,0363210	0,8693216	0,7538478	0,0913992	0,8554749	0,3822184	0,6391641	0,5542995	0,2507029	0,8103712	0,3139841	0,0537287	0,9920654	0,1914563	0,6076972	0,8051984	0,7872107	0,9759167	0,0066612	0,9561632	0,9398954	0,7133515	0,2499423	0,9606137	0,7888703	0,1443919	0,9537314	0,4529709	0,9887335	0,7587223	0,9464649	0,0863362	0,5659661	0,9998860
240	0,5007058	0,7773026	0,1828026	0,0406914	0,8824568	0,5317106	0,3162902	0,4450072	0,8455794	0,5483623	0,7719470	0,6576741	0,4589125	0,9992448	1,0000000	0,4666864	1,0000000	0,1416421	0,2052305	0,4136264	0,8910267	0,9955728	0,4655399	0,8180130	0,2501003	0,3548884	0,6606457	0,9999453	0,5014462	0,9143360	0,0363217	0,8683286	0,7530833	0,0913969	0,8553065	0,3786510	0,6556488	0,5999500	0,2511982	0,8178628	0,3554878	0,0537296	0,9937080	0,1908517	0,6260477	0,8059179	0,7944026	0,9763171	0,0060313	0,9587848	0,9419513	0,7164596	0,2478638	0,9606494	0,8029953	0,1535808	0,9585903	0,4486971	0,9887429	0,7620185	0,9474335	0,0843452	0,5677564	0,9998970
260	0,4966643	0,7769139	0,1844957	0,0406899	0,8832230	0,5317106	0,3162880	0,4451320	0,8455785	0,5817956	0,7793255	0,6645216	0,4752687	0,9992448	1,0000000	0,4656257	1,0000000	0,1416421	0,2052092	0,4132084	0,8938189	0,9970552	0,4615152	0,8179441	0,2516108	0,3613586	0,6716788	0,9999566	0,4997073	0,9131046	0,0363221	0,8676181	0,7528891	0,0913950	0,8552394	0,3765020	0,6703266	0,6499831	0,2516678	0,8285750	0,3917915	0,0537303	0,9948638	0,1904599	0,6441083	0,8067115	0,8002761	0,9766242	0,0056186	0,9599890	0,9434665	0,7196609	0,2469244	0,9606785	0,8125196	0,1605757	0,9626592	0,4454917	0,9887884	0,7646515	0,9480736	0,0831939	0,5691872	0,9999064
280	0,4933351	0,7766646	0,1857909	0,0406889	0,8838317	0,5317106	0,3162867	0,4451873	0,8455783	0,6100726	0,7850124	0,6700557	0,4911758	0,9992448	1,0000000	0,4651422	1,0000000	0,1416421	0,2051705	0,4129398	0,8972056	0,9980413	0,4556626	0,8178637	0,2523312	0,3678763	0,6824946	0,9999628	0,4985795	0,9122481	0,0363224	0,8671167	0,7529059	0,0913937	0,8552165	0,3751827	0,6830728	0,6988986	0,2520638	0,8425032	0,4225691	0,0537309	0,9957049	0,1902061	0,6618416	0,8075953	0,8050453	0,9768684	0,0053462	0,9603382	0,9446015	0,7229622	0,2466345	0,9607024	0,8186666	0,1658984	0,9661243	0,4431195	0,9888450	0,7667136	0,9484951	0,0825365	0,5703103	0,9999145
300	0,4905811	0,7765047	0,1867581	0,0406883	0,8843607	0,5317106	0,3162866	0,4452029	0,8455785	0,6338478	0,7894162	0,6745268	0,5063289	0,9992448	1,0000000	0,4649248	1,0000000	0,1416421	0,2051369	0,4127684	0,9008942	0,9986971	0,4485678	0,8177768	0,2524759	0,3741538	0,6926207	0,9999664	0,4978505	0,9116566	0,0363226	0,8667668	0,7529711	0,0913927	0,8552080	0,3743509	0,6939538	0,7429124	0,2523753	0,8586064	0,4481214	0,0537314	0,9963371	0,1900416	0,6790974	0,8085745	0,8089041	0,9770678	0,0051647	0,9601981	0,9454653	0,7263443	0,2466894	0,9607221	0,8224100	0,1699697	0,9691085	0,4413835	0,9888997	0,7683103	0,9487719	0,0821644	0,5711824	0,9999216
320	0,4882960	0,7764022	0,1874655	0,0406878	0,8848455	0,5317106	0,3162869	0,4451986	0,8455788	0,6537391	0,7928423	0,6781382	0,5205255	0,9992448	1,0000000	0,4648227	1,0000000	0,1416421	0,2051141	0,4126597	0,9045902	0,9991334	0,4407223	0,8176888	0,2522358	0,3799897	0,7017741	0,9999686	0,4973765	0,9112505	0,0363227	0,8665248	0,7530249	0,0913920	0,8552015	0,3738117	0,7031357	0,7803019	0,2526094	0,8753858	0,4690486	0,0537318	0,9968258	0,1899350	0,6956708	0,8096453	0,8120205	0,9772338	0,0050424	0,9598039	0,9461323	0,7297700	0,2469107	0,9607385	0,8244973	0,1731101	0,9716948	0,4401247	0,9889478	0,7695433	0,9489532	0,0819543	0,5718574	0,9999278
340	0,4863961	0,7763364	0,1879733	0,0406876	0,8852979	0,5317106	0,3162871	0,4451860	0,8455790	0,6703108	0,7955200	0,6810544	0,5336460	0,9992448	1,0000000	0,4647685	1,0000000	0,1416421	0,2051009	0,4125912	0,9080694	0,9994236	0,4325221	0,8176036	0,2517618	0,3852680	0,7098335	0,9999700	0,4970622	0,9109732	0,0363228	0,8663587	0,7530550	0,0913915	0,8551933	0,3734541	0,7108233	0,8108668	0,2527800	0,8915111	0,4860428	0,0537322	0,9972122	0,1898660	0,7113560	0,8107968	0,8145362	0,9773735	0,0049590	0,9593033	0,9466542	0,7331930	0,2472001	0,9607522	0,8254850	0,1755561	0,9739418	0,4392192	0,9889880	0,7705006	0,9490717	0,0818351	0,5723818	0,9999333
360	0,4848137	0,7762943	0,1883314	0,0406874	0,8857181	0,5317106	0,3162872	0,4451711	0,8455790	0,6840671	0,7976216	0,6834089	0,5456346	0,9992448	1,0000000	0,4647346	1,0000000	0,1416421	0,2050942	0,4125483	0,9111983	0,9996166	0,4242748	0,8175241	0,2511644	0,3899417	0,7167931	0,9999711	0,4968462	0,9107849	0,0363229	0,8662454	0,7530656	0,0913911	0,8551838	0,3732134	0,7172259	0,8352450	0,2529016	0,9061150	0,4997748	0,0537325	0,9975233	0,1898212	0,7259826	0,8120125	0,8165681	0,9774917	0,0049015	0,9587853	0,9470670	0,7365649	0,2475071	0,9607636	0,8257758	0,1774805	0,9758943	0,4385722	0,9890213	0,7712532	0,9491490	0,0817666	0,5727933	0,9999380
380	0,4834942	0,7762672	0,1885798	0,0406873	0,8861031	0,5317106	0,3162871	0,4451566	0,8455790	0,6954515	0,7992777	0,6853096	0,5564833	0,9992447	1,0000000	0,4647108	1,0000000	0,1416421	0,2050914	0,4125216	0,9139212	0,9997450	0,4162100	0,8174517	0,2505192	0,3940127	0,7227182	0,9999719	0,4966898	0,9106576	0,0363230	0,8661687	0,7530649	0,0913909	0,8551741	0,3730505	0,7225391	0,8544027	0,2529870	0,9187936	0,5108428	0,0537328	0,9977769	0,1897922	0,7394350	0,8132724	0,8182112	0,9775920	0,0048613	0,9583001	0,9473968	0,7398400	0,2478073	0,9607732	0,8256521	0,1790088	0,9775888	0,4381126	0,9890488	0,7718549	0,9491992	0,0817261	0,5731209	0,9999421
400	0,4823927	0,7762499	0,1887491	0,0406872	0,8864498	0,5317106	0,3162871	0,4451436	0,8455790	0,7048487	0,8005872	0,6868437	0,5662187	0,9992447	1,0000000	0,4646932	1,0000000	0,1416421	0,2050905	0,4125049	0,9162358	0,9998304	0,4084918	0,8173870	0,2498751	0,3975139	0,7277105	0,9999726	0,4965696	0,9105720	0,0363230	0,8661169	0,7530592	0,0913907	0,8551651	0,3729403	0,7269369	0,8693398	0,2530464	0,9294780	0,5197553	0,0537330	0,9979857	0,1897734	0,7516556	0,8145545	0,8195424	0,9776774	0,0048329	0,9578723	0,9476625	0,7429791	0,2480899	0,9607813	0,8253054	0,1802331	0,9790566	0,4377878	0,9890719	0,7723453	0,9492318	0,0817013	0,5733859	0,9999457
420	0,4814724	0,7762387	0,1888625	0,0406871	0,8867571	0,5317106	0,3162871	0,4451323	0,8455790	0,7125887	0,8016258	0,6880819	0,5748915	0,9992447	1,0000000	0,4646805	1,0000000	0,1416421	0,2050905	0,4124946	0,9181708	0,9998872	0,4012301	0,8173299	0,2492614	0,4004956	0,7318853	0,9999733	0,4964716	0,9105148	0,0363230	0,8660822	0,7530524	0,0913905	0,8551576	0,3728662	0,7305704	0,8809506	0,2530874	0,9382970	0,5269333	0,0537332	0,9981586	0,1897612	0,7626391	0,8158368	0,8206233	0,9777499	0,0048126	0,9575107	0,9478780	0,7459508	0,2483505	0,9607881	0,8248608	0,1812214	0,9803256	0,4375592	0,9890915	0,7727521	0,9492529	0,0816854	0,5736038	0,9999487
440	0,4807029	0,7762316	0,1889369	0,0406871	0,8870255	0,5317106	0,3162871	0,4451226	0,8455790	0,7189523	0,8024519	0,6890812	0,5825688	0,9992447	1,0000000	0,4646715	1,0000000	0,1416421	0,2050908	0,4124881	0,9197698	0,9999249	0,3944915	0,8172801	0,2486942	0,4030153	0,7353575	0,9999739	0,4963880	0,9104767	0,0363230	0,8660591	0,7530464	0,0913904	0,8551515	0,3728168	0,7335679	0,8899781	0,2531156	0,9454730	0,5327191	0,0537333	0,9983026	0,1897533	0,7724218	0,8170986	0,8215029	0,9778116	0,0047979	0,9572147	0,9480538	0,7487325	0,2485880	0,9607938	0,8243959	0,1820242	0,9814204	0,4373990	0,9891084	0,7730946	0,9492665	0,0816747	0,5737855	0,9999514
460	0,4800591	0,7762270	0,1889847	0,0406871	0,8872571	0,5317106	0,3162871	0,4451143	0,8455790	0,7241763	0,8031104	0,6898877	0,5893268	0,9992447	1,0000000	0,4646655	1,0000000	0,1416421	0,2050911	0,4124841	0,9210807	0,9999501	0,3883092	0,8172369	0,2481805	0,4051317	0,7382338	0,9999744	0,4963143	0,9104514	0,0363230	0,8660436	0,7530418	0,0913904	0,8551469	0,3727842	0,7360379	0,8970139	0,2531350	0,9512559	0,5373883	0,0537335	0,9984230	0,1897482	0,7810696	0,8183215	0,8222206	0,9778641	0,0047873	0,9569783	0,9481981	0,7513098	0,2488023	0,9607986	0,8239556	0,1826800	0,9823635	0,4372871	0,9891229	0,7733860	0,9492752	0,0816671	0,5739387	0,9999536
480	0,4795202	0,7762241	0,1890146	0,0406870	0,8874549	0,5317106	0,3162871	0,4451072	0,8455790	0,7284593	0,8036364	0,6905384	0,5952463	0,9992447	1,0000000	0,4646617	1,0000000	0,1416421	0,2050912	0,4124816	0,9221497	0,9999668	0,3826912	0,8171996	0,2477220	0,4069007	0,7406093	0,9999748	0,4962484	0,9104347	0,0363230	0,8660334	0,7530386	0,0913903	0,8551435	0,3727628	0,7380712	0,9025177	0,2531483	0,9558869	0,5411615	0,0537336	0,9985238	0,1897449	0,7886669	0,8194905	0,8228077	0,9779087	0,0047796	0,9567934	0,9483171	0,7536757	0,2489941	0,9608026	0,8235628	0,1832182	0,9831746	0,4372092	0,9891355	0,7736357	0,9492808	0,0816615	0,5740689	0,9999556
500	0,4790688	0,7762222	0,1890327	0,0406870	0,8876225	0,5317106	0,3162871	0,4451010	0,8455790	0,7319672	0,8040573	0,6910636	0,6004090	0,9992447	1,0000000	0,4646593	1,0000000	0,1416421	0,2050914	0,4124801	0,9230184	0,9999779	0,3776271	0,8171675	0,2473169	0,4083737	0,7425669	0,9999753	0,4961891	0,9104237	0,0363230	0,8660267	0,7530365	0,0913903	0,8551410	0,3727489	0,7397433	0,9068418	0,2531573	0,9595813	0,5442150	0,0537337	0,9986086	0,1897427	0,7953077	0,8205939	0,8232891	0,9779467	0,0047739	0,9566514	0,9484156	0,7558297	0,2491644	0,9608061	0,8232265	0,1836616	0,9838715	0,4371551	0,9891465	0,7738502	0,9492844	0,0816571	0,5741799	0,9999572
520	0,4786906	0,7762210	0,1890432	0,0406870	0,8877635	0,5317106	0,3162871	0,4450958	0,8455790	0,7348374	0,8043946	0,6914873	0,6048943	0,9992447	1,0000000	0,4646578	1,0000000	0,1416421	0,2050914	0,4124791	0,9237228	0,9999853	0,3730937	0,8171399	0,2469617	0,4095962	0,7441773	0,9999756	0,4961359	0,9104164	0,0363230	0,8660222	0,7530352	0,0913903	0,8551393	0,3727399	0,7411174	0,9102546	0,2531635	0,9625226	0,5466894	0,0537338	0,9986800	0,1897413	0,8010888	0,8216234	0,8236849	0,9779790	0,0047698	0,9565440	0,9484974	0,7577760	0,2493144	0,9608090	0,8229472	0,1840281	0,9844697	0,4371176	0,9891560	0,7740346	0,9492867	0,0816536	0,5742747	0,9999586
540	0,4783737	0,7762202	0,1890489	0,0406870	0,8878815	0,5317106	0,3162871	0,4450913	0,8455790	0,7371841	0,8046651	0,6918293	0,6087780	0,9992447	1,0000000	0,4646570	1,0000000	0,1416421	0,2050915	0,4124785	0,9242932	0,9999902	0,3690598	0,8171163	0,2466520	0,4106082	0,7455003	0,9999759	0,4960884	0,9104117	0,0363230	0,8660193	0,7530344	0,0913902	0,8551381	0,3727341	0,7422455	0,9129603	0,2531677	0,9648625	0,5486970	0,0537338	0,9987402	0,1897404	0,8061047	0,8225739	0,8240109	0,9780065	0,0047667	0,9564639	0,9485657	0,7595229	0,2494456	0,9608114	0,8227208	0,1843318	0,9849828	0,4370917	0,9891641	0,7741929	0,9492881	0,0816508	0,5743558	0,9999599
560	0,4781079	0,7762197	0,1890516	0,0406870	0,8879798	0,5317106	0,3162871	0,4450875	0,8455790	0,7391014	0,8048824	0,6921052	0,6121307	0,9992447	1,0000000	0,4646566	1,0000000	0,1416421	0,2050915	0,4124781	0,9247549	0,9999935	0,3654888	0,8170960	0,2463832	0,4114442	0,7465860	0,9999762	0,4960462	0,9104086	0,0363230	0,8660173	0,7530339	0,0913902	0,8551373	0,3727304	0,7431711	0,9151143	0,2531705	0,9667245	0,5503276	0,0537339	0,9987911	0,1897399	0,8104449	0,8234434	0,8242801	0,9780299	0,0047645	0,9564049	0,9486228	0,7610816	0,2495594	0,9608135	0,8225407	0,1845841	0,9854227	0,4370738	0,9891711	0,7743283	0,9492891	0,0816484	0,5744249	0,9999609
580	0,6257204	0,8564797	0,3627966	0,0406961	0,8867871	0,5317106	0,3206512	0,5652504	0,8453986	0,7386923	0,8042014	0,5767349	0,5672998	0,9992447	1,0000000	0,4927272	1,0000000	0,1416421	0,4779978	0,6235445	0,8956874	0,9999790	0,3629487	0,8170819	0,3340114	0,4116173	0,7470136	0,9891990	0,4993897	0,9130835	0,0363161	0,8668226	0,7739455	0,0913572	0,7286942	0,3964269	0,7438459	0,9167216	0,2570136	0,9680727	0,5432604	0,0537339	0,9887332	0,2612274	0,8133773	0,6456346	0,8286552	0,9472718	0,1188531	0,9504925	0,9122598	0,7620527	0,2550629	0,9608151	0,8337903	0,5319780	0,9857437	0,4391160	0,9896467	0,7744350	0,8560511	0,0841467	0,5744640	0,9999616
600	0,7316936	0,9079540	0,4659126	0,0407282	0,8807455	0,5317106	0,3215377	0,6380093	0,8447499	0,7294848	0,8000090	0,4951415	0,5376365	0,9992447	1,0000000	0,5814217	1,0000000	0,1416421	0,5370490	0,7379224	0,8839412	0,9999703	0,3623599	0,8170692	0,3768596	0,4101386	0,7457196	0,9834489	0,5144592	0,9220127	0,0362904	0,8704980	0,8123619	0,0912171	0,6861392	0,4712220	0,7440288	0,9175518	0,2698230	0,9685891	0,5074521	0,0537339	0,9822055	0,3074154	0,8126719	0,5659165	0,8252873	0,9297025	0,1806847	0,9156160	0,8881407	0,7613942	0,2796797	0,9608159	0,8023401	0,6031258	0,9857850	0,4483489	0,9912394	0,7743506	0,7977822	0,0993808	0,5743700	0,9999613
620	0,8089024	0,9409668	0,5102715	0,0407723	0,8701673	0,5317106	0,3208197	0,6789126	0,8440607	0,7082450	0,7915925	0,4313541	0,5165434	0,9992447	1,0000000	0,6715084	1,0000000	0,1416421	0,5051185	0,7848922	0,8828054	0,9999626	0,3617639	0,8170366	0,3922177	0,4075982	0,7428969	0,9802405	0,5385185	0,9330336	0,0362600	0,8763229	0,8388644	0,0910460	0,6653367	0,5454567	0,7434896	0,9173555	0,2833502	0,9681513	0,4518189	0,0537339	0,9774128	0,3372649	0,8082220	0,5286655	0,8144937	0,9196346	0,2055276	0,8406420	0,8720838	0,7592641	0,3192671	0,9608158	0,7298728	0,5176014	0,9855177	0,4631623	0,9930672	0,7736276	0,7612496	0,1347259	0,5739602	0,9999601
640	0,8644205	0,9621394	0,5136484	0,0408174	0,8574862	0,5317106	0,3201377	0,7004926	0,8436775	0,6740458	0,7792496	0,3780889	0,4999864	0,9992447	1,0000000	0,7366680	1,0000000	0,1416421	0,4644381	0,8006808	0,8863218	0,9999502	0,3587129	0,8169867	0,3896153	0,4044710	0,7389224	0,9781351	0,5653406	0,9432949	0,0362376	0,8824658	0,8550481	0,0909271	0,6527317	0,6010871	0,7418871	0,9155298	0,2924269	0,9665290	0,3934610	0,0537338	0,9734388	0,3566086	0,8009071	0,5099911	0,7988220	0,9138338	0,2097604	0,7432220	0,8613384	0,7562409	0,3628805	0,9608148	0,6428005	0,3882698	0,9849874	0,4797767	0,9945795	0,7718097	0,7393156	0,1871227	0,5730364	0,9999581
660	0,9037670	0,9757183	0,4953253	0,0408575	0,8449993	0,5317106	0,3199359	0,7111729	0,8435929	0,6283802	0,7634872	0,3320571	0,4853971	0,9992447	1,0000000	0,7768645	1,0000000	0,1416421	0,4398111	0,8084577	0,8909546	0,9999245	0,3521482	0,8169349	0,3766261	0,4007718	0,7338910	0,9763384	0,5905735	0,9517213	0,0362250	0,8877416	0,8647184	0,0908710	0,6446560	0,6392309	0,7388422	0,9111320	0,2965493	0,9631898	0,3425189	0,0537337	0,9698098	0,3691740	0,7916538	0,4996228	0,7809799	0,9104595	0,2050660	0,6525584	0,8540918	0,7528084	0,4023022	0,9608131	0,5620385	0,2802141	0,9842525	0,4955159	0,9956696	0,7687116	0,7272595	0,2452601	0,5714971	0,9999556
680	0,9313678	0,9844271	0,4699959	0,0408903	0,8340593	0,5317106	0,3200117	0,7160812	0,8436460	0,5752041	0,7447782	0,2917826	0,4711005	0,9992447	1,0000000	0,7988656	1,0000000	0,1416421	0,4309678	0,8159943	0,8950785	0,9998683	0,3428988	0,8168926	0,3596091	0,3963487	0,7276838	0,9744807	0,6122132	0,9581798	0,0362187	0,8918036	0,8704208	0,0908505	0,6393050	0,6642267	0,7340538	0,9029247	0,2971209	0,9572190	0,3019784	0,0537336	0,9662655	0,3773382	0,7811362	0,4931024	0,7630523	0,9084636	0,1981005	0,5857139	0,8491469	0,7492556	0,4337268	0,9608107	0,4961579	0,2070066	0,9833598	0,5091076	0,9963961	0,7644758	0,7213848	0,2986458	0,5693780	0,9999528
