"Time"	rhaR	rhaS	crp	feaR	melR	zraR	malI	mtlR	prpR	ascG	rbsR	marR	fucR	chbR	nagC	srlR	gutM	idnR	xylR	uxuR	chbB	chbF	chbG	chbA	chbC	gutQ	srlE	srlD	srlA	srlB	zraS	rhaB	prpE	prpD	rbsC	rbsA	melB	nagE	fucO	rhaD	ascF	prpB	rbsB	fucU	rhaA	fucA	prpC	fucI	nagD	ascB	rbsK	fucP	malX	rbsD	gntP	melA	malY	nagB	fucK	xylF	uxuA	uxuB	rhaT	xylH
140	0,2290387	0,1131092	0,0742361	0,2695876	0,8657255	0,8444461	0,3116052	0,3734674	0,4071042	0,6048548	0,4836836	0,6163044	0,9569762	0,1749481	0,7847928	0,3943807	0,3094228	0,0425477	0,0835049	0,5085685	0,0723110	0,1801831	0,0377313	0,1316133	0,0014020	0,2716430	0,5252917	0,1582105	0,1425756	0,0776092	0,4967516	0,0175128	0,0376164	0,1468763	0,8108783	0,3840418	0,6535976	0,9379730	0,8445395	0,0134167	0,0677016	0,0300814	0,5605836	0,0173215	0,2053490	0,4794991	0,0588988	0,7976225	0,9795759	0,0285578	0,4009063	0,0287597	0,8594115	0,4804897	0,3682074	0,0150161	0,9549151	0,1572863	0,6631055	0,0076636	0,0756621	0,1801428	0,7955443	0,0335389
160	0,2316638	0,1099329	0,0718517	0,2661975	0,8551045	0,8778460	0,2762017	0,3800337	0,4433801	0,6138141	0,5638397	0,5510325	0,9633564	0,1710294	0,6928069	0,3906222	0,3035541	0,0530126	0,0947801	0,4495006	0,0702506	0,1809093	0,0251100	0,1076727	0,0027705	0,3034452	0,5125362	0,1480456	0,1640695	0,0910352	0,5377266	0,0259213	0,0384784	0,1889592	0,7034326	0,3753118	0,7261143	0,9011742	0,9008911	0,0143774	0,0711339	0,0322447	0,5396868	0,0020089	0,2310261	0,4501046	0,0699610	0,8823303	0,9531088	0,0279209	0,3626622	0,0305190	0,8169103	0,4067632	0,3941761	0,0288159	1,0277603	0,1371959	0,6818705	0,0110641	0,0777576	0,1919028	0,8129007	0,0295916
180	0,2782348	0,1581836	0,0728586	0,3159516	0,8893270	0,9113162	0,2574262	0,4425156	0,4553857	0,6285659	0,6338969	0,5865363	0,9769808	0,1520512	0,6586546	0,4011382	0,3337707	0,0588027	0,0877028	0,4982302	0,0819635	0,1951332	0,0342525	0,1263904	0,0027886	0,2777086	0,4773446	0,1405569	0,1618616	0,0890806	0,5179303	0,0375950	0,0318702	0,1829251	0,7813426	0,3449405	0,7594490	0,8520578	0,9183657	0,0188111	0,0659457	0,0257004	0,4918585	0,0008045	0,2378923	0,4932954	0,0556952	0,9169090	0,9228600	0,0105877	0,3426706	0,0351831	0,8044965	0,3880894	0,3844669	0,0500591	0,9631469	0,1554496	0,5806406	0,0074715	0,0505426	0,1832297	0,8361080	0,0367171
200	0,2576462	0,1500542	0,0744341	0,3254884	0,8711888	0,9431966	0,2670425	0,4404052	0,4268252	0,6937973	0,5310131	0,5926195	0,9273447	0,2005531	0,7246580	0,3805456	0,3117405	0,0710090	0,1007493	0,4594091	0,0967986	0,2102282	0,0492607	0,1638831	0,0043224	0,2401137	0,4918909	0,1562752	0,1738686	0,0995318	0,5548017	0,0317794	0,0284656	0,1888996	0,7924749	0,3432743	0,7897926	0,9471915	0,9815121	0,0168374	0,0600485	0,0448023	0,5297948	0,0086419	0,2309227	0,5724320	0,0595305	0,8992762	0,9366311	0,0234598	0,3365904	0,0409664	0,8228649	0,3157894	0,3989193	0,0583313	0,9226243	0,1478875	0,5752310	0,0095158	0,0440241	0,2130830	0,8351905	0,0227239
220	0,2408403	0,1794046	0,0705974	0,3404266	0,9236497	0,9730118	0,2918313	0,4150051	0,3766226	0,6799557	0,6434586	0,6071415	0,9020437	0,2532773	0,7465461	0,3146206	0,3394080	0,0660730	0,0971648	0,5142972	0,0745673	0,2125726	0,0417376	0,1465324	0,0000754	0,2386352	0,4874101	0,1594467	0,1750743	0,0849433	0,5344513	0,0285215	0,0200895	0,2059088	0,8152454	0,3686376	0,7967889	0,9024474	0,9844972	0,0176137	0,0632581	0,0631542	0,5644429	0,0047779	0,2460729	0,6421643	0,0605903	0,9178427	1,0049939	0,0294490	0,3341313	0,0454041	0,8608529	0,3185213	0,4159816	0,0446896	0,9784815	0,1780001	0,5144252	0,0080904	0,0406679	0,2354666	0,9027285	0,0334725
240	0,2341716	0,1741962	0,0561482	0,3489348	1,0055602	0,9462836	0,2886501	0,3270978	0,3482260	0,6615065	0,6503278	0,6186514	0,9642320	0,2115817	0,7565566	0,3594719	0,2958630	0,0566784	0,0891995	0,4994304	0,0564240	0,2106041	0,0549007	0,1567267	0,0006324	0,2201812	0,4855167	0,1708972	0,1984939	0,0830578	0,5365453	0,0346824	0,0162475	0,1769827	0,7453974	0,4464417	0,7913788	0,8635538	0,9216004	0,0077731	0,0496058	0,0602138	0,5320814	0,0053178	0,2993499	0,5687264	0,0514386	0,9503658	0,9978200	0,0298495	0,3596890	0,0430485	0,8487146	0,2327729	0,4235393	0,0488852	0,9532923	0,2063013	0,5673898	0,0081669	0,0447129	0,2448547	0,8830753	0,0480933
260	0,2200286	0,1639360	0,0516543	0,3423328	0,9840346	0,9479200	0,2818903	0,3977665	0,3386146	0,6790280	0,6495136	0,6019073	1,0419767	0,1735558	0,7244574	0,3896142	0,3260974	0,0708402	0,0785502	0,4715622	0,0596297	0,2095416	0,0340430	0,1152478	0,0026505	0,2572250	0,4769232	0,1857329	0,2018661	0,0731558	0,5840610	0,0337622	0,0063695	0,1560351	0,6811763	0,4262704	0,8236442	0,8710930	0,8486677	0,0082161	0,0533022	0,0711239	0,4962599	0,0182034	0,3064024	0,5515048	0,0424766	0,8774578	0,9818700	0,0242539	0,2916462	0,0450242	0,8654596	0,2350400	0,4421659	0,0225023	0,9219094	0,1968730	0,5385398	0,0051670	0,0413053	0,2521875	0,8941514	0,0422458
280	0,2648819	0,1393584	0,0736329	0,3344734	1,0220342	0,9497066	0,2981916	0,4583196	0,3468861	0,6929671	0,5861016	0,5667912	1,0224279	0,1483820	0,7736255	0,3730257	0,3294363	0,0632629	0,0823158	0,4371588	0,0697665	0,1977329	0,0659618	0,1316241	0,0045070	0,2247267	0,5113925	0,1769348	0,1726268	0,0974276	0,6375061	0,0469204	0,0373228	0,1855094	0,6843417	0,3696783	0,8404604	0,8830631	0,8474242	0,0020771	0,0635732	0,0519454	0,4193705	0,0101261	0,2776275	0,5444266	0,0441205	0,8976075	0,9265429	0,0202682	0,3089157	0,0412903	0,8282200	0,2177266	0,4867817	0,0273076	1,0094455	0,1641527	0,5550304	0,0055544	0,0346010	0,2679012	0,8830979	0,0446604
300	0,2762813	0,1587990	0,0947044	0,3447324	1,0502847	0,9589778	0,2953177	0,4047288	0,3603896	0,6401722	0,5523803	0,6193210	1,0009611	0,1666752	0,7536019	0,4250742	0,3477979	0,0634500	0,0994863	0,4037659	0,0775242	0,1910765	0,0513514	0,1197964	0,0076836	0,2436112	0,4960056	0,1855758	0,1805168	0,0737138	0,6665839	0,0496192	0,0187545	0,1972680	0,7133176	0,3723052	0,8684460	0,9259478	0,8829536	0,0000000	0,0423401	0,0646936	0,4271275	0,0113042	0,2967609	0,5839123	0,0370233	0,9021734	0,9916006	0,0189959	0,3092487	0,0303510	0,8354957	0,2243085	0,4703436	0,0398642	1,0419729	0,1677663	0,5444885	0,0022743	0,0240052	0,2981327	0,8722870	0,0577853
320	0,2594789	0,1934235	0,1061252	0,3744216	1,0257451	0,9737208	0,3154840	0,4176570	0,3983165	0,6041083	0,6152758	0,6148944	0,9305500	0,1802591	0,7398188	0,4217002	0,3497544	0,0717547	0,1021498	0,4299896	0,0700659	0,2055004	0,0461106	0,1651075	0,0133033	0,2221099	0,4504460	0,2014481	0,1776095	0,0560145	0,6762051	0,0368838	0,0172282	0,2257442	0,6882162	0,3586023	0,8446380	0,9103994	0,9173829	0,0087639	0,0565491	0,0430368	0,4007574	0,0084736	0,3137891	0,6524572	0,0416014	0,8949963	1,0151287	0,0268935	0,3124193	0,0330999	0,8617322	0,2337497	0,4289306	0,0305050	0,9688249	0,1550758	0,5421626	0,0009079	0,0478619	0,2955262	0,8709543	0,0458423
340	0,2647381	0,1829203	0,1020805	0,4076274	0,9684112	0,9610075	0,3209719	0,4218257	0,4303879	0,5715011	0,6758767	0,6012248	0,9518120	0,1973711	0,6904769	0,4600609	0,3550638	0,0620340	0,0952421	0,4695281	0,0890840	0,2204431	0,0602450	0,1420203	0,0117126	0,2371720	0,4135854	0,1800250	0,1604980	0,0963927	0,7285929	0,0419367	0,0128182	0,2496661	0,6578127	0,3631014	0,8642947	0,9506128	1,0170474	0,0023846	0,0767050	0,0502915	0,4004282	0,0045500	0,3980136	0,7239045	0,0499859	0,9277390	1,0101578	0,0257045	0,3009504	0,0260814	0,8039273	0,2059709	0,4629710	0,0387330	0,9530287	0,1723117	0,5324129	0,0007490	0,0656456	0,3009924	0,9452269	0,0443642
360	0,2754326	0,2215299	0,0803810	0,4192399	0,9872244	1,0398029	0,3006781	0,3533715	0,4687337	0,5930102	0,7065211	0,6256993	0,9312642	0,1886873	0,7060666	0,4467644	0,3232304	0,0699808	0,1006458	0,4499508	0,0992012	0,2317239	0,0675660	0,1975231	0,0089629	0,2148870	0,4314735	0,2019432	0,1714511	0,1355956	0,7362406	0,0582870	0,0240158	0,2702104	0,6726742	0,3517313	0,8285222	0,9021929	0,9891136	0,0116360	0,0858266	0,0627125	0,3802121	0,0102320	0,4459042	0,7784552	0,0545702	0,9074916	0,9443509	0,0126973	0,3274695	0,0206256	0,7813942	0,1911775	0,4958385	0,0414075	0,8643314	0,2232628	0,5319370	0,0005113	0,0475231	0,2832330	0,9572283	0,0467538
380	0,2709464	0,2397097	0,0690856	0,4436379	0,9769879	1,0483503	0,2955173	0,4024598	0,4424954	0,6521215	0,7604423	0,6398712	0,9693537	0,1656743	0,7326401	0,4117999	0,2612719	0,0709461	0,0970279	0,4732371	0,1132501	0,2622712	0,0615564	0,2210594	0,0016379	0,2036761	0,4286307	0,1831567	0,1698499	0,1606182	0,7102182	0,0496069	0,0108700	0,2523577	0,6528573	0,4005945	0,7953081	0,8345450	0,9145424	0,0044472	0,0723620	0,0631167	0,4022882	0,0148851	0,4668039	0,7160540	0,0484429	0,9253023	0,9317124	0,0059124	0,3378670	0,0262883	0,7548250	0,1671263	0,5192696	0,0526420	0,9473073	0,2381428	0,5636765	0,0023924	0,0423718	0,2807855	0,9988727	0,0432963
400	0,2520793	0,2393269	0,0754218	0,3935329	0,9232427	1,0410766	0,3294169	0,4326519	0,4578373	0,6459687	0,7592120	0,6093547	0,9429839	0,1518349	0,7499242	0,3573953	0,2251199	0,0780937	0,0891306	0,4458607	0,1306692	0,2524608	0,0528011	0,1549268	0,0042273	0,1815369	0,4062603	0,2008834	0,1787377	0,1565306	0,7259123	0,0301663	0,0130930	0,2321341	0,6848990	0,3952197	0,8326204	0,9001413	0,9161784	0,0107720	0,0622166	0,0531168	0,3905822	0,0172025	0,5060712	0,7798309	0,0550162	0,9239399	0,9090630	0,0084590	0,2998874	0,0193813	0,7319338	0,1255268	0,4803750	0,0429108	0,9458950	0,2272205	0,6146727	0,0038906	0,0504213	0,2347306	0,9943899	0,0258268
420	0,2248698	0,2302824	0,0934388	0,3517222	0,9327385	0,9965673	0,3592369	0,4005944	0,4094342	0,5931337	0,7007514	0,6314457	0,9281172	0,1638158	0,7246361	0,3553032	0,2514384	0,0750358	0,0687793	0,4488415	0,1310971	0,2344501	0,0585084	0,1617990	0,0103665	0,1758273	0,4521094	0,1726317	0,1627163	0,1488554	0,6676171	0,0343237	0,0229257	0,2281370	0,6187624	0,3654233	0,8139944	0,8800524	0,9146162	0,0088800	0,0745913	0,0538310	0,3851005	0,0095255	0,5076147	0,7576735	0,0529745	0,9073919	0,9843523	0,0118725	0,3311849	0,0231508	0,6768948	0,0990549	0,4839676	0,0277337	1,0547256	0,2009747	0,6826145	0,0081263	0,0748658	0,2451303	1,0469741	0,0316792
440	0,2407653	0,1822902	0,1102714	0,3730015	1,0133762	0,9841639	0,3316893	0,3673396	0,4382566	0,6395948	0,7455408	0,6749060	0,9056933	0,1991198	0,7322822	0,3506875	0,3073289	0,0749798	0,0885678	0,3780301	0,1620646	0,2403658	0,0470618	0,1566102	0,0070983	0,1794730	0,4463393	0,1542976	0,1633170	0,1166981	0,5952499	0,0309222	0,0201576	0,2877764	0,5776617	0,4323707	0,8658327	0,9763711	0,9132188	0,0060014	0,0526065	0,0649345	0,3649873	0,0051141	0,5540934	0,7187508	0,0439911	0,9839037	1,0052436	0,0194533	0,3401033	0,0146285	0,6658387	0,1051802	0,5162880	0,0334012	0,9909779	0,1898781	0,7027608	0,0070617	0,0746535	0,2282214	1,0509302	0,0472368
460	0,2586356	0,1781192	0,1167664	0,3505936	1,0565645	0,9473535	0,3515616	0,4068141	0,3966617	0,6482417	0,7933163	0,6825052	0,8802799	0,2312856	0,7692377	0,3541579	0,2939990	0,0709957	0,0932433	0,3916159	0,1483823	0,2825659	0,0373315	0,2087237	0,0111862	0,1951872	0,4714021	0,1478275	0,1753377	0,1452953	0,6123136	0,0439639	0,0119819	0,2443725	0,5792517	0,3875706	0,9135560	1,0862045	0,9037357	0,0124093	0,0591158	0,0678557	0,3352074	0,0024167	0,5374578	0,7331498	0,0339922	0,9560073	1,0656454	0,0121612	0,3279769	0,0142386	0,6396769	0,0779009	0,4771975	0,0238339	0,9576203	0,2438995	0,5858230	0,0030581	0,0715012	0,2659316	1,0454960	0,0451002
480	0,2387519	0,2045947	0,1259047	0,3749374	1,0393578	0,9336097	0,2413856	0,4037442	0,4160100	0,6340557	0,8380130	0,6437282	0,8455221	0,2545617	0,6583736	0,3731960	0,3306232	0,0823387	0,0789554	0,4991825	0,1469029	0,2902025	0,0445186	0,2329183	0,0112255	0,2358998	0,5108742	0,1617803	0,1925913	0,1697504	0,6048383	0,0450785	0,0265611	0,2423469	0,6382344	0,4305221	0,8615746	1,0441760	0,9797523	0,0171860	0,0733294	0,0656330	0,3224927	0,0176467	0,5320588	0,7511700	0,0307285	0,9166947	1,0946018	0,0190444	0,3321041	0,0214384	0,6025027	0,0808492	0,5021889	0,0356533	1,0781360	0,2203584	0,6377064	0,0046147	0,0788314	0,2737992	1,0003133	0,0586349
500	0,2414754	0,2062152	0,1274665	0,3593378	1,1000946	0,9274439	0,2421266	0,4714488	0,4111599	0,6208150	0,8450447	0,6657622	0,9073954	0,1896790	0,7256362	0,3840834	0,3212254	0,0774437	0,0567170	0,5208411	0,1105398	0,3021914	0,0642321	0,2199601	0,0095990	0,2420739	0,5757148	0,1768151	0,1953851	0,2437334	0,6273458	0,0386427	0,0317957	0,2795822	0,5793392	0,4311463	0,9233609	1,0288563	1,0232842	0,0123682	0,0786545	0,0707536	0,2944876	0,0197922	0,5050724	0,7656255	0,0420666	0,9678756	1,0196924	0,0153305	0,2824506	0,0193085	0,6394788	0,0810714	0,4901174	0,0297680	0,9879897	0,2398846	0,6328481	0,0016715	0,0744086	0,2715055	1,0052012	0,0497966
520	0,2042701	0,2240616	0,0981605	0,3775731	1,0482415	0,8823988	0,2238047	0,4767041	0,4692076	0,6402134	0,8183237	0,5882034	0,9539513	0,1825311	0,6966749	0,3968645	0,3806078	0,0633737	0,0464320	0,4879254	0,1111026	0,3112319	0,0672904	0,2216568	0,0125703	0,2445100	0,5168487	0,1914272	0,1840499	0,2832181	0,6199921	0,0357977	0,0339012	0,3261410	0,5646872	0,4015102	0,9909992	0,9687957	0,9967972	0,0082301	0,0772354	0,0610054	0,2994561	0,0130041	0,4941021	0,8572835	0,0528008	0,8900749	1,0030530	0,0188858	0,3034451	0,0218660	0,5882579	0,0522806	0,4688057	0,0320258	0,8738722	0,3271744	0,6098134	0,0017307	0,0579692	0,2761923	0,9387036	0,0412487
540	0,1962682	0,2067199	0,0878525	0,3367035	1,0211487	0,8311676	0,2546484	0,4688557	0,3981894	0,6211414	0,8591000	0,6203856	0,9698504	0,1931426	0,6921350	0,3999825	0,3754485	0,0779518	0,0647587	0,4446927	0,1357599	0,3400116	0,0925390	0,2478147	0,0027955	0,2205398	0,5041713	0,1877562	0,1826053	0,2633890	0,5636739	0,0427510	0,0361616	0,2719326	0,6052124	0,4044842	1,0145456	0,9420834	1,0426467	0,0180028	0,0933919	0,0762098	0,2701743	0,0148365	0,5430950	0,8356345	0,0599590	0,9642172	0,9329385	0,0174342	0,2855500	0,0280789	0,5963621	0,0437455	0,4466639	0,0272419	0,8456926	0,3454071	0,6284973	0,0043130	0,0483865	0,3025149	0,9074341	0,0636704
560	0,2212804	0,2038902	0,0897393	0,3163347	1,0295355	0,8395170	0,2714084	0,3585168	0,3867261	0,6717667	0,8304041	0,6140052	0,9802194	0,1406043	0,6925947	0,3235560	0,3348024	0,0754952	0,0745370	0,5233028	0,1485696	0,3105278	0,0823924	0,1721507	0,0064719	0,2125583	0,5065246	0,1737389	0,2256072	0,2646057	0,5546961	0,0420972	0,0182722	0,2500793	0,5901178	0,3998234	0,9753857	0,9275394	0,9334558	0,0243405	0,0739468	0,0792306	0,2505594	0,0063545	0,5114320	0,8942275	0,0482947	0,9755814	0,9373297	0,0168286	0,2964941	0,0230004	0,6363097	0,0517048	0,4383650	0,0262286	0,9881067	0,3371783	0,6520284	0,0055179	0,0527193	0,2998692	0,9545774	0,0619748
580	0,1831485	0,2146548	0,0849043	0,2919611	1,0026199	0,8501993	0,2264113	0,3897767	0,4203984	0,6634831	0,8038167	0,6237971	1,0619666	0,1729834	0,6732944	0,3731735	0,3255062	0,0695620	0,0700667	0,4390319	0,1254429	0,3330179	0,0644589	0,1968934	0,0043546	0,2396976	0,5418799	0,1738193	0,2447350	0,2364735	0,4856839	0,0335286	0,0245902	0,2394775	0,6262387	0,3605418	0,9622527	0,8646161	0,8639506	0,0208935	0,0826948	0,0773450	0,2482303	0,0104105	0,5416691	0,8535769	0,0519366	0,9214527	0,9780982	0,0123450	0,3035710	0,0284572	0,6660681	0,0511776	0,4305785	0,0457723	0,9303718	0,3041511	0,6466426	0,0010866	0,0617715	0,3317152	0,9314778	0,0469760
600	0,1595534	0,2003617	0,0791568	0,2798071	0,8818659	0,7411701	0,1727490	0,3849994	0,4032643	0,6730555	0,8464858	0,5929072	1,0917011	0,1752756	0,7269341	0,3940151	0,3204437	0,0541547	0,0718307	0,5240640	0,1196961	0,2963792	0,0345279	0,1637205	0,0035123	0,3272337	0,6068340	0,1845970	0,2350255	0,2347634	0,4344078	0,0359240	0,0362783	0,1849858	0,6875781	0,2480481	0,9312770	0,8556876	0,7628773	0,0247657	0,0606006	0,0608822	0,2777765	0,0066896	0,5512905	0,8430362	0,0564886	0,9541137	0,9954764	0,0234564	0,2985264	0,0356188	0,6632367	0,0585974	0,4754389	0,0382539	0,9883579	0,2882595	0,7254062	0,0032881	0,0723995	0,3102924	0,8912074	0,0427059
620	0,1272832	0,1788981	0,0659216	0,2266626	0,7159157	0,5873559	0,1457110	0,4181652	0,4136208	0,6182407	0,8566874	0,6174699	1,0097469	0,1949645	0,7523709	0,3763443	0,3260184	0,0401313	0,0734680	0,5067751	0,1234380	0,2763242	0,0398911	0,1888940	0,0003760	0,3084074	0,5160014	0,1700896	0,2148300	0,2498389	0,3645524	0,0414835	0,0242777	0,2203983	0,5945801	0,1655610	0,9165821	0,8888113	0,6692994	0,0157095	0,0516277	0,0481122	0,2886465	0,0073219	0,5232487	0,7867223	0,0630538	0,8898783	0,9595859	0,0191927	0,2982344	0,0348579	0,7106419	0,0597424	0,4600124	0,0303375	0,9946512	0,2875892	0,7331236	0,0007995	0,0575057	0,3249973	0,8751359	0,0456558
640	0,0833589	0,1837925	0,0383575	0,1859725	0,6596586	0,4457802	0,1783014	0,4328732	0,4127148	0,6516787	0,8209952	0,5801766	0,8967993	0,1776469	0,7153432	0,3734785	0,2513698	0,0446012	0,0571729	0,4713492	0,1101436	0,2964130	0,0244776	0,2028354	0,0031651	0,3650033	0,5867174	0,1887438	0,1769003	0,2115428	0,2699083	0,0344190	0,0180438	0,2036098	0,6060673	0,1213539	0,8846546	0,8811822	0,5746437	0,0173290	0,0394453	0,0542567	0,2904970	0,0100592	0,4723543	0,7275734	0,0686396	0,9154689	0,9475031	0,0159559	0,2810202	0,0260438	0,7034751	0,0572619	0,4432863	0,0209619	1,0834536	0,2853952	0,7334685	0,0046044	0,0499020	0,3102150	0,8177180	0,0625500
660	0,0519283	0,1326468	0,0376693	0,1711061	0,6063085	0,3759044	0,1886210	0,4452541	0,3657133	0,6553684	0,6916191	0,5769598	0,9061231	0,1323048	0,7484182	0,3425439	0,3086511	0,0650288	0,0591247	0,5273045	0,1015702	0,2780263	0,0185526	0,2074735	0,0037260	0,3486799	0,4934244	0,1595002	0,1772737	0,1971143	0,2081227	0,0398439	0,0219982	0,1978862	0,5898803	0,0762552	0,8130817	0,9188497	0,5437265	0,0111763	0,0425269	0,0595388	0,2731651	0,0142147	0,4692546	0,6424140	0,0604185	0,8929918	0,9528265	0,0175755	0,2935165	0,0249427	0,8174599	0,0672344	0,3731926	0,0242167	1,1155310	0,2008133	0,7908114	0,0053747	0,0516320	0,3019931	0,7179291	0,0624097
680	0,0214837	0,1523509	0,0385309	0,1504093	0,5935825	0,2833858	0,1720261	0,4380027	0,3318461	0,6558067	0,6148329	0,5663163	0,8677314	0,1422002	0,7074625	0,3281894	0,3312299	0,0606598	0,0567961	0,4721640	0,0797788	0,2250608	0,0044540	0,1473687	0,0044477	0,3825728	0,4841370	0,1381843	0,1596385	0,1462491	0,1676248	0,0242168	0,0014671	0,1945196	0,6467345	0,0638340	0,7653945	0,9976505	0,5323916	0,0079121	0,0678072	0,0653624	0,3255370	0,0075553	0,4754727	0,5566774	0,0514881	0,8393225	1,0194116	0,0104773	0,3114501	0,0331816	0,8727145	0,0837217	0,3814397	0,0168126	1,0360561	0,2158624	0,7053310	0,0049653	0,0494866	0,2683206	0,6474047	0,0734566
700	0,0218880	0,1286238	0,0338152	0,1115830	0,5026423	0,2269225	0,1624960	0,3807745	0,3329040	0,6488744	0,5622158	0,5926571	0,9428333	0,1824893	0,6821737	0,3365543	0,2895761	0,0473171	0,0566013	0,4977400	0,0781542	0,2098318	0,0052455	0,1328878	0,0047570	0,3860421	0,4219528	0,1714286	0,2000372	0,1357561	0,1199928	0,0226967	0,0082275	0,2118153	0,6721440	0,0584699	0,7498081	0,9765120	0,4597258	0,0102952	0,0722434	0,0422481	0,3454115	0,0089005	0,4631307	0,4144856	0,0541180	0,8330089	1,0060960	0,0175394	0,3428737	0,0291287	0,9328307	0,1275688	0,4024971	0,0180081	1,0416445	0,1829945	0,7059448	0,0036702	0,0441926	0,2514850	0,5295009	0,0667551
720	0,0171430	0,1050423	0,0353262	0,0858428	0,4402949	0,1649765	0,1591748	0,4123271	0,3455069	0,5921122	0,4866264	0,6067788	0,8851393	0,1848617	0,6882911	0,3791830	0,3132015	0,0454576	0,0585534	0,4734555	0,0672675	0,1958677	0,0036203	0,1553259	0,0000639	0,4047947	0,4078901	0,1698257	0,1943000	0,1159191	0,0878123	0,0190453	0,0172705	0,2473865	0,6486390	0,0469425	0,7616873	0,9974548	0,4158631	0,0152850	0,0604132	0,0394482	0,3565869	0,0111420	0,4641210	0,3161020	0,0583948	0,7146101	1,0659874	0,0114820	0,3447141	0,0286869	0,9330854	0,1697111	0,4036503	0,0119132	1,0201357	0,1493063	0,7137130	0,0027513	0,0428448	0,2219664	0,4418265	0,0447611
740	0,0150104	0,0878731	0,0353423	0,0738241	0,4861889	0,1239862	0,1673521	0,4296335	0,3684475	0,6248159	0,4390917	0,5591030	0,8979894	0,2154065	0,7635631	0,3334036	0,3509851	0,0598515	0,0504370	0,4744885	0,0562641	0,1620175	0,0082585	0,1262207	0,0001805	0,4355044	0,4391863	0,1598422	0,1923446	0,1004568	0,0607686	0,0223026	0,0177737	0,2590813	0,6848149	0,0470260	0,7213475	0,9451398	0,3839364	0,0128932	0,0425573	0,0302728	0,3975252	0,0154418	0,4260363	0,2723493	0,0427882	0,7655484	1,1229029	0,0135343	0,3258224	0,0275028	0,9573204	0,1827919	0,4702983	0,0114589	0,9789750	0,1425628	0,6485033	0,0019950	0,0426046	0,2172174	0,3784126	0,0556570
760	0,0126054	0,1144722	0,0248069	0,0780674	0,5383306	0,0890324	0,1453706	0,4420118	0,3234395	0,5913796	0,3422340	0,5707652	0,8669344	0,1926279	0,7966860	0,3792244	0,3346184	0,0636286	0,0691709	0,4967872	0,0558704	0,1642460	0,0016068	0,1419196	0,0022925	0,4313047	0,4633544	0,1490002	0,1495036	0,0794556	0,0446779	0,0187360	0,0273476	0,2546672	0,6925784	0,0528603	0,7052930	0,9211660	0,3960172	0,0107059	0,0407790	0,0292867	0,4457553	0,0131921	0,3796756	0,2098607	0,0501247	0,7857405	1,1657886	0,0119969	0,3448661	0,0349297	0,9284842	0,2162429	0,4221154	0,0151156	1,0365840	0,1429488	0,6191183	0,0031794	0,0636384	0,1761484	0,3194781	0,0602342
780	0,0085873	0,1169063	0,0421980	0,0609082	0,5599309	0,0718409	0,1591949	0,4025946	0,3686379	0,6163924	0,3299934	0,5620285	0,8907549	0,2041996	0,7334070	0,4341161	0,2758525	0,0527727	0,0581490	0,4492156	0,0469749	0,1510260	0,0027680	0,1486409	0,0025912	0,4456714	0,4891760	0,1754384	0,1363530	0,0958506	0,0356647	0,0189499	0,0286162	0,2410126	0,6868454	0,0562769	0,6564825	0,8658095	0,3812252	0,0086553	0,0343796	0,0450572	0,5268108	0,0028774	0,3221662	0,1571099	0,0644418	0,7231963	1,0967812	0,0145711	0,3527123	0,0376613	0,9793462	0,2511820	0,4051594	0,0078250	1,0053911	0,1259198	0,5767261	0,0009145	0,0577019	0,1714837	0,2915969	0,0578464
800	0,0074236	0,0998293	0,0427491	0,0539897	0,5159302	0,0674256	0,1629919	0,4227435	0,3513807	0,6234261	0,3017456	0,5665273	0,8481821	0,2024435	0,7037874	0,4721857	0,2812865	0,0504109	0,0603036	0,4584528	0,0471954	0,1665685	0,0042257	0,1038576	0,0001133	0,4603698	0,4884050	0,1903251	0,1507391	0,0988634	0,0232257	0,0262075	0,0329257	0,1990511	0,7386562	0,0612524	0,6019003	0,9058097	0,3772468	0,0059469	0,0364848	0,0506144	0,5341250	0,0133789	0,2746298	0,1306225	0,0739724	0,6996499	1,1028815	0,0150985	0,3936371	0,0331820	0,8904415	0,2511132	0,4078816	0,0067668	0,9498388	0,1250157	0,6209577	0,0002651	0,0495683	0,1663768	0,2639220	0,0585406
820	0,0034246	0,0855484	0,0317528	0,0448056	0,5340099	0,0492461	0,1544188	0,3740964	0,3192591	0,6263490	0,3209239	0,5523761	0,8282734	0,1778444	0,7803147	0,4580036	0,2965880	0,0399248	0,0552617	0,5061374	0,0228231	0,1723761	0,0020119	0,1694990	0,0007256	0,4127380	0,5789183	0,2021510	0,1102820	0,0641093	0,0143987	0,0244696	0,0173479	0,2516519	0,8358673	0,0669447	0,6809497	0,9566044	0,3301893	0,0104617	0,0400166	0,0507787	0,5201811	0,0164973	0,2598157	0,1085731	0,0549555	0,7695545	1,1490828	0,0092815	0,4121779	0,0336805	0,9524200	0,3008759	0,4433727	0,0087914	1,0066201	0,1183611	0,6261921	0,0013697	0,0368549	0,1612785	0,2521103	0,0437213
