"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
840	1,0125980	0,2819700	0,2746345	0,0262372	0,9785427	0,1513912	0,4207806	0,0547456	0,3132761	0,6476385	0,7135654	0,6006283	0,6742212	0,3561524	0,1100801	0,4086921	0,0447313	0,2097090	0,4110568	0,0408146	0,3990841	0,0978221	0,6138671	0,7081065	0,8035353	0,5065584	0,1695753	0,7301180	0,1102148	0,2307304	0,7062927	0,4831485	0,1549852	0,8785962	0,6030666	0,0129503	1,0467079	0,3086094	0,7757829	0,0232435	0,9991685	0,0460533	0,0595166	0,9549216	0,6746480	0,6970582	0,6004756	0,1316815	0,0920418	0,0402106	0,0229665	0,0512371	0,1090213	1,0116951	0,2795387	0,2879459	0,1709613	0,4514048	0,3633576	0,5301465	0,3095952	0,3147921	0,6061309	0,0437372
860	1,0385005	0,2737490	0,2886803	0,0301166	0,9997518	0,1593960	0,3874332	0,0328342	0,3286598	0,6483971	0,7861626	0,6150723	0,6818845	0,3682447	0,1011242	0,4050843	0,0346958	0,2129327	0,3985640	0,0377926	0,3730864	0,1056609	0,5905362	0,7502017	0,7623739	0,4980209	0,1606998	0,6825406	0,1136423	0,1653473	0,7827503	0,5066300	0,1907122	0,9007178	0,6431458	0,0182845	1,0623441	0,3240773	0,6833218	0,0087363	1,0288657	0,0621657	0,0558386	0,8993911	0,6543056	0,7252034	0,5679141	0,1432592	0,0699105	0,0375446	0,0229238	0,0636723	0,1118069	0,9995369	0,2453564	0,2784133	0,0989548	0,4600498	0,3887561	0,5202360	0,3189237	0,3011021	0,6141304	0,0498897
880	1,0091939	0,2656336	0,3266312	0,0352266	0,9852070	0,1553350	0,3860425	0,0494981	0,3403868	0,7336672	0,8481611	0,5999790	0,6842837	0,4109728	0,1114968	0,3620961	0,0311103	0,2458402	0,4023521	0,0268433	0,3536034	0,0804874	0,6003315	0,7415596	0,7898450	0,4937926	0,1707485	0,6807887	0,1091484	0,1577106	0,9423918	0,4914453	0,1844877	0,9971407	0,6540848	0,0379974	1,0473439	0,3150212	0,7384265	0,0098429	1,0242557	0,0487219	0,0672120	0,9233034	0,6918917	0,7029476	0,5286683	0,1148888	0,0719550	0,0422375	0,0186164	0,0604247	0,1100253	0,9450010	0,2260018	0,2933178	0,1305953	0,4278215	0,3430095	0,5080140	0,3116677	0,3232846	0,6355824	0,0559987
900	1,0082520	0,2304249	0,3103198	0,0350367	1,0451369	0,1657733	0,3545585	0,0435623	0,3253514	0,7491894	0,8605671	0,5864687	0,7165262	0,3877400	0,1149449	0,3624740	0,0192907	0,2756320	0,4046101	0,0239118	0,3742364	0,0809501	0,5620062	0,7848026	0,8020284	0,5219425	0,1876986	0,6687691	0,1323392	0,1279338	0,9347971	0,4816716	0,1852719	1,0419704	0,6227296	0,0361197	1,0269688	0,3366042	0,8018772	0,0119217	0,9732858	0,0584533	0,0699329	0,9653804	0,7552284	0,7621983	0,5146613	0,1177128	0,0751979	0,0518292	0,0357056	0,0427302	0,1074375	0,9823275	0,2267529	0,2827191	0,1187913	0,4313540	0,3054436	0,5238986	0,3358460	0,3419075	0,6108733	0,0629933
920	0,9209649	0,2507599	0,3328280	0,0348235	0,9784256	0,1734390	0,4136253	0,0413988	0,3331930	0,7513328	0,8893387	0,6418901	0,8029897	0,3635263	0,1233357	0,3296413	0,0152609	0,2747121	0,3608901	0,0280722	0,3606619	0,0822101	0,5262647	0,7225853	0,7833609	0,5221214	0,2245861	0,6784637	0,1180245	0,1101833	0,9896524	0,4234669	0,1893711	0,9800689	0,6360676	0,0486402	1,0619551	0,3247073	0,8261852	0,0080210	1,0084589	0,0769988	0,0782056	0,9076528	0,7847800	0,7499115	0,5384799	0,1250759	0,0836336	0,0559494	0,0317263	0,0526730	0,1062187	0,9719280	0,2931535	0,2964685	0,1173737	0,4357950	0,3258965	0,4934727	0,2968080	0,3392122	0,6653335	0,0402126
940	0,9361360	0,2923453	0,3073877	0,0310871	0,9945625	0,1820831	0,3752975	0,0371979	0,3316343	0,7388909	0,8165577	0,7081982	0,7791535	0,3620236	0,1002814	0,4167976	0,0107738	0,2879737	0,3954454	0,0241949	0,3298375	0,0941883	0,5303053	0,7160311	0,8216262	0,5377457	0,2040644	0,6864222	0,1149514	0,1063213	0,9860761	0,4464080	0,1802486	0,9586025	0,6477899	0,0646667	1,0294154	0,3670169	0,8950376	0,0140161	1,0004981	0,0844344	0,0693759	0,9553828	0,8157544	0,6889627	0,5342447	0,1193753	0,0757245	0,0589768	0,0358675	0,0646346	0,1282465	0,9883603	0,2994530	0,3665391	0,1566750	0,4900755	0,3018056	0,5568848	0,3113431	0,3528513	0,6727853	0,0502254
960	0,9559319	0,3443240	0,3388983	0,0276819	1,0424294	0,1579813	0,4025900	0,0364262	0,3222062	0,7803701	0,7991842	0,6198217	0,8281241	0,4286247	0,1126081	0,4128019	0,0140197	0,2530661	0,4336674	0,0347080	0,3463992	0,0900467	0,5005323	0,8230136	0,8102805	0,4913039	0,1702002	0,7045938	0,1297279	0,0679980	0,9692250	0,5197690	0,1744467	0,9706345	0,6474244	0,0444389	1,0074433	0,4080772	0,8862495	0,0174492	0,9482214	0,0769399	0,0796925	0,9708338	0,7914409	0,6922599	0,5429227	0,1296092	0,0809899	0,0457698	0,0338711	0,0739117	0,1446775	1,0110786	0,2611147	0,3490564	0,1403109	0,5053797	0,3154218	0,6328621	0,3017288	0,3014760	0,7544764	0,0557670
980	0,9445141	0,3838252	0,3291352	0,0289559	1,0203002	0,1214956	0,3811489	0,0436558	0,3541050	0,7776775	0,7890909	0,6335188	0,8006601	0,4657086	0,1116457	0,3804713	0,0130068	0,2184516	0,4144210	0,0361589	0,4085412	0,0934397	0,5462626	0,7492595	0,8044485	0,4636755	0,1972952	0,6338386	0,1425100	0,0714333	0,9287910	0,4967970	0,1764529	0,9973960	0,6304508	0,0469183	0,9975470	0,3943723	0,8736517	0,0111417	0,9806669	0,0771580	0,0737366	0,9085938	0,7996875	0,6544973	0,5442447	0,1198144	0,0648199	0,0441378	0,0283176	0,0834661	0,1308399	0,9770448	0,2727969	0,3181167	0,1408746	0,4394438	0,3042518	0,6235199	0,2455196	0,2983720	0,7182874	0,0584784
1000	0,9323373	0,3953525	0,3415675	0,0468607	0,9987682	0,1597853	0,3083013	0,0396926	0,3548855	0,8325276	0,7255967	0,7080217	0,7780916	0,4166639	0,1046509	0,4014549	0,0147639	0,2681178	0,3924730	0,0500439	0,3806641	0,0672432	0,5512187	0,8192351	0,8601821	0,4674351	0,1808491	0,6814002	0,1138958	0,0733930	0,9132878	0,4783155	0,1643038	0,9838204	0,5977138	0,0425439	1,0249785	0,3745943	0,8976711	0,0156536	0,8954603	0,0683615	0,0735028	0,9349303	0,8029255	0,6694860	0,5690438	0,0930290	0,0632750	0,0460571	0,0385264	0,0806055	0,0966788	0,9908793	0,2721018	0,3078644	0,1349867	0,4018411	0,2743165	0,6367957	0,2105731	0,3143346	0,6572508	0,0653860
1020	0,9578492	0,3897207	0,2996758	0,0484170	1,0585485	0,1638144	0,2754090	0,0374613	0,3076094	0,8178807	0,7908941	0,6366602	0,7332313	0,4803221	0,1011537	0,4266748	0,0120013	0,2830517	0,4286016	0,0478503	0,3611058	0,0714120	0,6226394	0,8290318	0,8110078	0,4747030	0,1666929	0,6480391	0,1225664	0,0749403	0,9242829	0,4745143	0,1648242	0,9760199	0,6013154	0,0368754	1,0153166	0,3758655	0,8622566	0,0174298	0,9326223	0,0589714	0,0763436	0,8472303	0,7981755	0,6955790	0,5421215	0,1075577	0,0549859	0,0503925	0,0342468	0,0704692	0,0962396	1,0273776	0,2728265	0,2909669	0,1796725	0,4067530	0,2461937	0,6068974	0,2244149	0,3222162	0,6510347	0,0631326
1040	0,9074013	0,4268501	0,2736186	0,0487588	1,0304618	0,1976453	0,2602308	0,0504628	0,2893612	0,7519654	0,8673990	0,7176314	0,7619159	0,4785093	0,1163966	0,3948044	0,0191179	0,2234385	0,4118804	0,0433665	0,3589466	0,0849903	0,6181025	0,8702809	0,7572591	0,5204095	0,1688663	0,6244249	0,1241416	0,0662479	0,9989428	0,4713864	0,1486046	0,9975273	0,5915899	0,0307192	1,0248520	0,3732710	0,8410477	0,0149307	0,9899925	0,0751589	0,0699505	0,9003324	0,7928093	0,7625108	0,5939790	0,1113477	0,0641601	0,0440757	0,0354544	0,0736582	0,0915567	0,9939649	0,2627308	0,2873225	0,1577895	0,4007388	0,2697522	0,6510108	0,2455016	0,3435160	0,6515799	0,0496026
1060	0,8390290	0,4202830	0,2636819	0,0408079	0,9938072	0,2162826	0,2281512	0,0610339	0,3024497	0,8533120	0,8095672	0,6508937	0,7601026	0,4340875	0,1079471	0,3811714	0,0173881	0,2094959	0,3905027	0,0361169	0,3243750	0,0863999	0,6176309	0,8261516	0,6947835	0,5164664	0,1723479	0,5893068	0,1176303	0,0925757	0,9721936	0,4869348	0,1283548	0,9885743	0,5622547	0,0287184	1,0174672	0,3032821	0,8291263	0,0080060	0,9727953	0,0778910	0,0384559	0,9759031	0,7790384	0,7742796	0,6644195	0,1364437	0,0615720	0,0432538	0,0426200	0,0691974	0,1038599	1,0622267	0,2604481	0,2768022	0,1676742	0,4180910	0,2953664	0,6468106	0,2742909	0,3242611	0,6784729	0,0432356
1080	0,8386287	0,4556924	0,2781193	0,0466619	1,0063114	0,1853051	0,2196726	0,0478942	0,2779140	0,8155546	0,8261748	0,6406010	0,7491346	0,3602020	0,1015859	0,3758790	0,0238706	0,2394182	0,3810473	0,0375062	0,3387662	0,1013681	0,6231869	0,8093918	0,6929907	0,5062720	0,2188137	0,6407127	0,1059301	0,1069389	0,9492627	0,5118183	0,1467666	0,9881715	0,5311008	0,0418137	0,9455888	0,2929438	0,8932426	0,0183171	0,9834777	0,0927793	0,0322315	1,0016790	0,7968372	0,7390779	0,6215608	0,1572727	0,0452312	0,0443931	0,0215176	0,0607322	0,1351854	1,1548439	0,2683248	0,2942419	0,1774990	0,4516095	0,3715613	0,6613593	0,2866954	0,3403207	0,7000944	0,0495410
1100	0,9298602	0,4703331	0,2943414	0,0457332	0,9525605	0,1943617	0,2512050	0,0433319	0,2916484	0,7956019	0,8103292	0,6279836	0,7468094	0,3854798	0,1000988	0,4153096	0,0232800	0,2563543	0,3310468	0,0465043	0,3895639	0,1211791	0,6576470	0,8122668	0,7010955	0,5534714	0,2291394	0,7445900	0,1386240	0,1114331	0,9482301	0,5118107	0,1683938	0,9924695	0,5290776	0,0440336	0,9934600	0,3122671	0,9162014	0,0174581	0,9767576	0,0861815	0,0508239	0,9699361	0,7361952	0,7100459	0,5923566	0,1550635	0,0780399	0,0399422	0,0364906	0,0582208	0,1397421	1,1689790	0,2946858	0,3486861	0,1388790	0,3898935	0,3434539	0,6321024	0,2650321	0,3442627	0,6777902	0,0455963

0	0,9835702	0,2664055	0,2900403	0,0448654	1,0060100	0,1131684	0,0877228	0,0270238	0,1991154	0,5487149	0,7188820	0,6938650	0,6083125	0,3578196	0,1073701	0,4040291	0,0215831	0,3361808	0,4717119	0,0288939	0,3715582	0,1096704	0,5665193	0,5679419	0,7527557	0,3986036	0,1087076	0,6055531	0,0772972	0,0486188	0,9465966	0,3747833	0,1068538	1,0215245	0,6626815	0,0150529	0,9926783	0,2377915	0,6645469	0,0187172	0,9031551	0,0511090	0,0473240	0,8469310	0,6139324	0,4721875	0,6265132	0,0531226	0,0895689	0,0301268	0,0315280	0,0892866	0,0977367	1,0113005	0,2276987	0,3396044	0,1452092	0,4383529	0,4837331	0,4479594	0,4259207	0,3077356	0,6316000	0,0637884
20	1,0039126	0,2978095	0,2954633	0,0505955	0,9601598	0,1489708	0,1180962	0,1656686	0,2787160	0,6795704	0,7983314	0,5095626	0,6300280	0,4278177	0,1034959	0,3420857	0,0210022	0,2342377	0,3490078	0,0214806	0,4030609	0,1172979	0,6511840	0,7296173	0,8432445	0,4248463	0,1849684	0,6313952	0,0789847	0,0783086	0,9187442	0,4392651	0,1083116	0,9029002	0,6238401	0,0152249	1,0039452	0,4381966	0,8453208	0,0882899	1,0088369	0,2531796	0,0597923	0,9120316	0,6045437	0,6364533	0,5866135	0,0911148	0,1478282	0,0472485	0,0280822	0,0745439	0,1072291	1,0486240	0,2186529	0,3783021	0,3909328	0,4334775	0,4059107	0,5351086	0,3299055	0,3752704	0,7076361	0,0496223
40	1,0222700	0,3573093	0,3212563	0,0410931	0,9119232	0,1519177	0,1412415	0,3590579	0,2835140	0,6810753	0,7413852	0,5178458	0,5976233	0,3985074	0,1008199	0,3375625	0,0202045	0,2379144	0,3939224	0,0168534	0,4390606	0,0903055	0,7971230	0,8157278	0,8224595	0,3437837	0,2305502	0,6582955	0,0895501	0,0761018	0,9769245	0,4269365	0,1674810	0,8809993	0,6748617	0,0255328	0,9659149	0,5467345	0,8322850	0,1772859	1,0433336	0,3979877	0,0478044	0,8735539	0,5204298	0,6990116	0,6009683	0,0982450	0,2277784	0,0520072	0,0497749	0,0574757	0,0995843	1,0343515	0,2567987	0,3631331	0,7669229	0,4497054	0,4265643	0,6819108	0,3571545	0,3895905	0,7108298	0,0522870
60	1,0344163	0,3406387	0,2990170	0,0267216	0,7439268	0,1531147	0,2399744	0,4703583	0,3051126	0,6896292	0,7890546	0,4450170	0,5519297	0,3932438	0,1090393	0,3594645	0,0176839	0,2085962	0,4180329	0,0174254	0,5617444	0,0828949	0,8130381	0,8362182	0,7901063	0,2767462	0,2375313	0,6496124	0,0798734	0,0620347	0,9994712	0,4042675	0,2366651	0,8518526	0,6651879	0,0957371	0,9490191	0,6397766	0,8373336	0,2996992	1,0274622	0,5543109	0,0411567	0,9222035	0,4816512	0,7488511	0,5795269	0,0841979	0,3242913	0,0614314	0,0636411	0,0764270	0,0925862	1,0574107	0,2779640	0,3749052	0,8493411	0,4698361	0,4247912	0,7708078	0,3997050	0,4105123	0,7313533	0,0587335
80	1,1387198	0,3173737	0,2795826	0,0308032	0,6174423	0,1479879	0,3756146	0,6863045	0,3185654	0,7358297	0,8467653	0,3432238	0,6300138	0,4420770	0,0890090	0,4673740	0,0154802	0,1681110	0,4143869	0,0164940	0,5071290	0,0851452	0,9076580	0,8130627	0,7567825	0,2923240	0,2276818	0,7329003	0,0699896	0,0553570	1,0140558	0,4083132	0,3182675	0,7528746	0,6408863	0,1509221	1,0349315	0,7212294	0,8152561	0,3495127	0,9167889	0,6014307	0,0313282	0,8841353	0,4432825	0,7265924	0,4975912	0,0699326	0,3715587	0,0641884	0,0804180	0,0914892	0,1221667	1,0596514	0,2720021	0,3442858	0,8880087	0,4597969	0,4784084	0,9154212	0,3843185	0,4298545	0,7538890	0,0601522
100	1,0869835	0,2699144	0,3000437	0,0157633	0,5253362	0,1427135	0,4722437	0,7357086	0,3009673	0,7302289	0,8711686	0,3375463	0,6273802	0,4918801	0,1000930	0,4110646	0,0191046	0,1906328	0,3799491	0,0069564	0,5003771	0,0590872	0,9601148	0,8578591	0,7310562	0,2244065	0,2285681	0,7632814	0,0724941	0,0582566	1,0203897	0,4902100	0,3511748	0,6666552	0,6836697	0,2556786	1,0456910	0,7904807	0,8561205	0,3603028	0,9517141	0,5963476	0,0343045	0,7708627	0,4090746	0,7375055	0,5127933	0,0744832	0,5041512	0,0527190	0,0752849	0,0990212	0,1066554	1,0296292	0,2653167	0,3358867	0,9332287	0,4137415	0,4400500	0,9652770	0,3808469	0,4335491	0,7044735	0,0552085
120	1,0441873	0,2296958	0,3084229	0,0221267	0,4664764	0,1093129	0,5873835	0,8296825	0,3016800	0,8114678	0,8261792	0,3225409	0,6516499	0,4692166	0,0963786	0,3868956	0,0250087	0,1699272	0,3622032	0,0159554	0,5263724	0,0576444	0,9620945	0,9466965	0,8231676	0,2215436	0,2076521	0,8304153	0,0876993	0,0570689	1,0970935	0,5072250	0,4098888	0,5568598	0,7012297	0,2978598	1,0829124	0,9167674	0,8283896	0,3940491	0,9273714	0,6601527	0,0394127	0,8359781	0,4379820	0,7131774	0,4306610	0,0588993	0,6594319	0,0517076	0,0802799	0,0987820	0,1032618	1,0488977	0,2710865	0,3261129	0,9001164	0,4173838	0,3668632	0,9297538	0,3963086	0,4078199	0,7568896	0,0560547
140	1,1057993	0,2510129	0,2840876	0,0208387	0,4067932	0,1028381	0,6173064	0,8658087	0,2977199	0,7005612	0,8305186	0,3407729	0,5797169	0,4049990	0,1049879	0,3675619	0,0222865	0,2141239	0,4479210	0,0215634	0,5450601	0,0882196	0,9902973	0,9715152	0,8357313	0,2256769	0,2087614	0,7725284	0,1161542	0,0516506	1,0767914	0,4506400	0,4178492	0,4971350	0,7095052	0,3753839	1,0992748	0,8877438	0,7994716	0,4201068	0,9831383	0,6834937	0,0272539	0,9204249	0,4376046	0,7164926	0,5010794	0,0782813	0,7565087	0,0503553	0,0984490	0,0787485	0,1319718	1,0048440	0,2634832	0,3151072	0,8191239	0,4400085	0,3442474	0,9503442	0,3896648	0,4147453	0,7075502	0,0590490
160	1,0404830	0,2479686	0,2659069	0,0386735	0,3537533	0,0899298	0,6794108	0,8544625	0,2711843	0,6283295	0,8577206	0,3172252	0,5932574	0,4237686	0,0996485	0,3453591	0,0185380	0,1843992	0,3879755	0,0305461	0,4885360	0,0816610	0,9046346	0,8441904	0,8568466	0,2082171	0,1760897	0,6929499	0,0801401	0,0648910	1,0248270	0,3929091	0,4495091	0,4687241	0,7401101	0,4155946	1,0586755	0,8787249	0,8493527	0,4749805	1,0721934	0,6487434	0,0377846	0,9496683	0,4202046	0,6950461	0,5378528	0,0650027	0,8277730	0,0489181	0,0879945	0,0970845	0,1238756	1,0696454	0,2521801	0,3339338	0,8748201	0,4208342	0,4010615	0,8607377	0,3923267	0,4191960	0,7472504	0,0616032
180	1,0517543	0,2797158	0,2776842	0,0444367	0,3267787	0,0967628	0,7512506	0,9189137	0,2981450	0,6934171	0,9316371	0,3024361	0,6493183	0,3860143	0,0700329	0,3935372	0,0158748	0,1796431	0,3890430	0,0252332	0,5454035	0,0680059	0,8875153	0,8600095	0,8006886	0,1876196	0,1384422	0,6511150	0,0909718	0,0556694	1,0479881	0,4123606	0,4524597	0,4323301	0,7755517	0,4167652	1,1082491	0,8991988	0,8499032	0,4924254	1,0710186	0,7284750	0,0471123	0,9037211	0,3796613	0,6678156	0,4965225	0,0593548	0,8242218	0,0518785	0,1002098	0,0935818	0,1144524	1,0444737	0,2425925	0,3750022	0,8520289	0,4459761	0,3624283	0,8960095	0,3971474	0,4190955	0,7135765	0,0694061
200	1,0102645	0,2630966	0,2683232	0,0336284	0,3250823	0,1030400	0,8124720	0,8670348	0,2742299	0,6458123	0,8618415	0,3086930	0,6259277	0,4432250	0,1056486	0,4315932	0,0095708	0,2199354	0,3397438	0,0233393	0,5791716	0,0723798	0,8715810	0,8898131	0,7495385	0,1593819	0,1458348	0,6298031	0,0803880	0,0801264	0,9084243	0,4157060	0,4664621	0,3974988	0,8051703	0,4321201	1,0644205	0,9131593	0,8318318	0,4417164	1,0348339	0,6679646	0,0483053	0,9536483	0,4021151	0,5570976	0,4876100	0,0466302	0,8318805	0,0445461	0,0953165	0,0909990	0,1195005	0,9751276	0,2129349	0,3676931	0,8118263	0,4343894	0,3813572	0,9311092	0,4126399	0,4335901	0,7299071	0,0484264
220	1,0096292	0,2833379	0,2613993	0,0322653	0,3271890	0,1155720	0,8628279	0,9452440	0,2842156	0,6362109	0,8232927	0,2894293	0,5506027	0,3958719	0,1105794	0,3828540	0,0066109	0,1970340	0,4230427	0,0274158	0,5105632	0,0687936	0,8419335	0,8665627	0,7436069	0,1494407	0,1596253	0,6517851	0,0847718	0,0768904	0,9898297	0,3894738	0,4917962	0,3655694	0,8047978	0,4508753	1,0498130	0,8963707	0,8136139	0,4660031	1,0092755	0,7317018	0,0593790	0,8680599	0,4330671	0,5582990	0,4630163	0,0810779	0,8361108	0,0373397	0,1143297	0,0812597	0,1103261	1,0279403	0,1872735	0,3978302	0,7077875	0,4645011	0,3852415	0,9592818	0,3859546	0,4507403	0,7688625	0,0378140
240	0,9415692	0,3042698	0,2726387	0,0497664	0,2974874	0,1025487	0,8611108	0,9785775	0,2344705	0,6385393	0,8438319	0,3171031	0,5827930	0,4178016	0,1152686	0,4114660	0,0122218	0,1792062	0,4233548	0,0384144	0,4948235	0,0808989	0,7995048	0,7708283	0,7954566	0,1320133	0,1261195	0,5686747	0,1015907	0,0579734	1,0360807	0,4037325	0,5362441	0,3564913	0,7988370	0,4364922	1,0014870	0,8374644	0,8237845	0,4813229	0,9925779	0,8073998	0,0626102	0,9202132	0,5011624	0,6306895	0,4788959	0,0682425	0,8287463	0,0281554	0,1205722	0,1098073	0,1005162	0,9667914	0,1720856	0,3562055	0,8748797	0,4553799	0,3850086	0,9401581	0,3614638	0,4276200	0,8051155	0,0293208
260	0,9563124	0,3327363	0,2640507	0,0561329	0,2845101	0,1140172	0,8737579	0,9681498	0,2387445	0,6388481	0,8532556	0,3830047	0,5907378	0,3686244	0,1021972	0,3233095	0,0135865	0,1741132	0,3784333	0,0331607	0,4896985	0,0932291	0,8533986	0,8145876	0,8598539	0,1189451	0,1106833	0,6353099	0,0916704	0,0668122	1,0139288	0,4348939	0,5678467	0,3181789	0,8207261	0,5068381	0,9764659	0,8237517	0,8099456	0,4768878	0,9454740	0,7525471	0,0702090	0,8407610	0,4983866	0,5903219	0,4564056	0,0586764	0,8827205	0,0273887	0,1147199	0,0705766	0,1046688	0,9957609	0,2117368	0,3587566	0,8366146	0,4416225	0,4199315	0,9673397	0,3368467	0,4190049	0,7791797	0,0414598
280	0,9639102	0,3569669	0,2944599	0,0553140	0,2920781	0,1276126	0,9016400	0,8962320	0,2551380	0,5576930	0,8118848	0,3904863	0,6586881	0,3831969	0,0800211	0,3679110	0,0166325	0,1633371	0,4310289	0,0362853	0,5184733	0,0761550	0,8794160	0,8297283	0,8133134	0,1327199	0,1218912	0,6825886	0,1168515	0,0720612	1,1047100	0,4191299	0,5631949	0,2850958	0,8365816	0,4721509	0,9573669	0,8914110	0,8518656	0,5011633	0,9298841	0,7428388	0,0560991	0,8466746	0,4066719	0,5516903	0,4363029	0,0397878	0,9096982	0,0327432	0,1017274	0,0802187	0,0912583	0,9853676	0,1855332	0,3729407	0,8342509	0,5101201	0,3803308	0,9766774	0,3468816	0,4157762	0,7334948	0,0550179
300	1,0289257	0,3651661	0,3189214	0,0686838	0,3346647	0,0969535	0,8959826	0,9394783	0,2581520	0,6398060	0,7442752	0,3422572	0,6492661	0,4028366	0,1060036	0,3252357	0,0102360	0,1702562	0,4878098	0,0329858	0,5058623	0,0823643	0,8837157	0,9095749	0,8155740	0,1031806	0,1431924	0,6937410	0,1359830	0,0714966	1,0309633	0,4071168	0,5834149	0,2582452	0,8174321	0,4429408	0,9678901	0,9597931	0,8332152	0,5625698	0,9963129	0,7294705	0,0432266	0,8935536	0,4551584	0,5635736	0,4970836	0,0418104	0,9058721	0,0280180	0,1181475	0,0696834	0,1146686	0,9137125	0,1981127	0,3596383	0,8732947	0,4955078	0,3724699	0,9349729	0,3288365	0,4239295	0,7584257	0,0811444
320	0,9402769	0,3298351	0,2990243	0,0503444	0,3612519	0,1079024	0,9089096	0,9060560	0,2192702	0,6169622	0,7689381	0,2927242	0,6135984	0,4297551	0,1142894	0,4646567	0,0175192	0,1554565	0,4070884	0,0408946	0,4985857	0,0812839	0,8760720	0,9017940	0,7805085	0,1236161	0,1238977	0,6715218	0,1107443	0,0663433	1,0242772	0,4190158	0,5739322	0,2943652	0,8192571	0,5049544	0,9548626	0,9641522	0,7937152	0,5167600	1,0071139	0,7623085	0,0434289	0,9292053	0,4130241	0,5755780	0,4657813	0,0333112	0,9058449	0,0319178	0,1042914	0,0710066	0,1129611	0,9018227	0,1780322	0,3280600	0,8373705	0,4685674	0,3612499	0,9370242	0,2999027	0,4153765	0,7643466	0,0614969
340	0,9875291	0,3529270	0,2934923	0,0444836	0,3638688	0,0880129	0,8583245	0,9421185	0,2136429	0,6285041	0,7651691	0,3188341	0,6004637	0,4371202	0,1149955	0,3795121	0,0108192	0,1417340	0,4230787	0,0357718	0,5468260	0,0785410	0,9259141	0,8423939	0,7389039	0,1103607	0,1619952	0,5819232	0,0683399	0,0850300	1,0520711	0,3992329	0,5352494	0,2770670	0,7178073	0,5573388	1,0705115	0,9553790	0,7527354	0,5318956	1,0464203	0,7199027	0,0450833	0,8931752	0,3918948	0,5701907	0,5185939	0,0592129	0,9488083	0,0368179	0,0857642	0,0689538	0,0859470	0,9379092	0,1959055	0,3329213	0,8345612	0,4503890	0,3463768	0,9568215	0,3254525	0,4423080	0,8157293	0,0571420
360	1,0194398	0,3568103	0,3140181	0,0415534	0,3261269	0,1051446	0,7997458	0,8851522	0,2309004	0,6759252	0,7566588	0,2918567	0,6016999	0,4132633	0,1068469	0,3663263	0,0104849	0,1384476	0,3998379	0,0339608	0,4439110	0,0577965	0,8926187	0,8570034	0,7519727	0,1142401	0,1721416	0,5868294	0,0700980	0,0750545	1,0915746	0,4172409	0,5253351	0,2502086	0,7643746	0,5163444	1,0681472	0,9295801	0,7785432	0,5487018	1,0313262	0,6663670	0,0392792	0,8716152	0,3954891	0,5782907	0,5233253	0,0632047	0,9317015	0,0301761	0,0593358	0,0848146	0,1018624	0,8735783	0,1959845	0,3355205	0,8677504	0,4825518	0,3874377	0,9671891	0,4074700	0,4434232	0,7618669	0,0660112
380	1,0029119	0,3315215	0,2790279	0,0301504	0,2903007	0,0987521	0,7814551	0,9109966	0,2194720	0,6483316	0,8152678	0,3123983	0,6143579	0,3972725	0,1071820	0,3811724	0,0166122	0,1414629	0,4362482	0,0348122	0,4606036	0,0477140	0,9299553	0,8923344	0,7434921	0,0913103	0,1613557	0,5874101	0,0647050	0,0979796	1,0874984	0,4096290	0,4641085	0,2751905	0,6933246	0,4964694	1,0759967	0,9673612	0,7959029	0,5826776	1,0406220	0,6803136	0,0420617	0,8670417	0,3766111	0,5223989	0,4999771	0,0739579	0,8783683	0,0343382	0,0348598	0,0852255	0,0941035	0,8441064	0,2057741	0,3146480	0,7817379	0,4761139	0,3584129	0,9459634	0,4609002	0,4310060	0,7667989	0,0903527
400	1,0875977	0,2925486	0,2934762	0,0393146	0,3261350	0,0975721	0,8708404	0,8934233	0,2145304	0,6013199	0,7444308	0,3135689	0,6530595	0,3989508	0,0964900	0,3857091	0,0111295	0,1477157	0,3996454	0,0374712	0,5254661	0,0475856	0,8928695	0,9164839	0,7490528	0,1079595	0,1380394	0,6160515	0,0668566	0,0916674	1,0739319	0,3430491	0,5025275	0,2432545	0,7338782	0,4739597	1,0684992	0,9964162	0,7793304	0,5979756	0,9908196	0,7344140	0,0550327	0,8163977	0,4132712	0,5737362	0,5461228	0,0673735	0,9087892	0,0323387	0,0583739	0,0928339	0,0959833	0,8824674	0,1996570	0,3645554	0,8115227	0,4588890	0,4293534	0,8959225	0,4585459	0,4601737	0,7501911	0,0763806
