"Time"	bolA	ompR	csgD	rstA	rcsB	rcsA	flhD	hdfR	flhC	qseB	lrhA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtE	mdtF	csgF	csgE	csgG	hdeA	hdeB	yhiD	gadA	gadB	gadC	sra	flgH	fliM	ppdA	flgM	fliT	fliF	osmB	fliK	wcaB	ygdB	gltJ	flgA	flgE	wzb	fliJ	flgG	wzc	wcaA	fliQ	fliE	fliG	recC	flgC	fliO	flgD	ygbK	fliR	fliN	yhjH	fliP	gltI	flgF
540	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9557078	0,0034976	0,7323223	0,0770536	0,0472324	0,0855806	0,4501215	0,0655454	0,0040182	0,4874076	0,1747466	0,4463134	0,2811600	0,5681990	0,1209664	0,5075968	0,0201792	0,0000023	0,3626069	0,9998674	0,8190849	0,5841801	0,7695615	0,3337785	0,1067254	0,8011306	0,5667399	0,2252630	0,0193144	0,0234254	0,0069486	0,0497997	0,8653834	0,9999104	0,8398661	0,8594001	0,0970061	0,0189040	0,0430757	0,0620513	0,9667348	0,0893125	0,9166316	0,9275039	0,9289146	0,0729123	0,0168949	0,0062924	0,3853321	0,0204856	0,0122682	0,0544111	0,5973762	0,0130052	0,0152247	0,0670054	0,1298457	0,0297609	0,9311756
560	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9557184	0,0034976	0,7323210	0,0770536	0,0472324	0,0855807	0,4503244	0,0655454	0,0040182	0,4874066	0,1747904	0,4463134	0,2811600	0,5681990	0,1209664	0,5076914	0,0202434	0,0000022	0,3626066	0,9998674	0,8191251	0,5847517	0,7695605	0,3342667	0,1067302	0,8013492	0,5667399	0,2252661	0,0193144	0,0234254	0,0069486	0,0497997	0,8653824	0,9999104	0,8398660	0,8594077	0,0969918	0,0189044	0,0430754	0,0620513	0,9667385	0,0892950	0,9166304	0,9275168	0,9289238	0,0727661	0,0168948	0,0062923	0,3853480	0,0204856	0,0122682	0,0544110	0,5973699	0,0130052	0,0152243	0,0670054	0,1298457	0,0297609	0,9311758
580	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9557227	0,0549338	0,8231650	0,0770515	0,0472324	0,0855808	0,3338423	0,0655454	0,0040182	0,6917055	0,1742177	0,4463134	0,7729698	0,5681990	0,1209664	0,5077608	0,0208921	0,0078071	0,3626064	0,9998674	0,8210445	0,5824946	0,7702567	0,3302162	0,1067165	0,7975539	0,5667400	0,1613410	0,0193147	0,0234254	0,0069612	0,0497997	0,4912963	0,9133750	0,4742004	0,8078245	0,0970548	0,0132480	0,0430751	0,0620514	0,9667412	0,0899473	0,4537982	0,9275263	0,9289305	0,0727128	0,0181584	0,0062935	0,2806297	0,0204857	0,0122682	0,0544109	0,5976016	0,0130052	0,0154329	0,0670059	0,1298457	0,0297609	0,5724796
600	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9557077	0,0844463	0,8831787	0,0770410	0,0472324	0,0855809	0,2556019	0,0655454	0,0040182	0,8143454	0,1720989	0,4463134	0,9207643	0,5681990	0,1209664	0,5077034	0,0240096	0,0129636	0,3626062	0,9998674	0,8285596	0,5692299	0,7742224	0,3111155	0,1066383	0,7788026	0,5667400	0,1166876	0,0193359	0,0234254	0,0070171	0,0498005	0,3006934	0,8630769	0,2839762	0,7773341	0,0982216	0,0092869	0,0430754	0,0620524	0,9667431	0,0931047	0,3339159	0,9275332	0,9289351	0,0753678	0,0190262	0,0063194	0,2047547	0,0204861	0,0122682	0,0544105	0,6054024	0,0130059	0,0172145	0,0670528	0,1298457	0,0297610	0,3634937
620	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9556606	0,1012837	0,9228251	0,0770203	0,0472324	0,0855810	0,2013763	0,0655454	0,0040182	0,8878221	0,1695295	0,4463134	0,9625483	0,5681990	0,1209664	0,5073343	0,0294123	0,0163704	0,3626061	0,9998674	0,8387514	0,5424995	0,7828915	0,2808169	0,1065064	0,7438818	0,5667400	0,0859376	0,0195294	0,0234254	0,0071043	0,0498064	0,2103135	0,8338415	0,1895798	0,7593107	0,1029602	0,0065131	0,0430800	0,0620574	0,9667440	0,0986112	0,3882913	0,9275378	0,9289378	0,0952650	0,0196254	0,0064427	0,1506022	0,0204874	0,0122682	0,0544093	0,6412441	0,0130137	0,0218586	0,0675958	0,1298458	0,0297610	0,2417324
640	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9555641	0,1108567	0,9490165	0,0769912	0,0472324	0,0855810	0,1622331	0,0655454	0,0040182	0,9317221	0,1672519	0,4463134	0,9730425	0,5681990	0,1209664	0,5065898	0,0347315	0,0186212	0,3626060	0,9998674	0,8479126	0,5024613	0,7956593	0,2469238	0,1063574	0,6935810	0,5667400	0,0653272	0,0202096	0,0234255	0,0071988	0,0498255	0,1720485	0,8168486	0,1529237	0,7486548	0,1129174	0,0045714	0,0430959	0,0620699	0,9667437	0,1054035	0,4787631	0,9275401	0,9289379	0,1463865	0,0200439	0,0067322	0,1127972	0,0204898	0,0122682	0,0544072	0,6972846	0,0130431	0,0291222	0,0697761	0,1298464	0,0297611	0,1707899
660	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9553896	0,1162852	0,9663191	0,0769567	0,0472324	0,0855811	0,1328080	0,0655454	0,0040182	0,9578687	0,1654322	0,4463134	0,9749328	0,5681990	0,1209664	0,5055447	0,0375750	0,0201083	0,3626060	0,9998674	0,8543151	0,4511207	0,8104277	0,2148205	0,1062199	0,6274650	0,5667400	0,0520027	0,0216093	0,0234256	0,0072844	0,0498631	0,1593627	0,8069716	0,1522435	0,7423505	0,1275622	0,0032133	0,0431270	0,0620907	0,9667413	0,1124845	0,5544626	0,9275395	0,9289342	0,2194708	0,0203408	0,0071935	0,0868663	0,0204928	0,0122682	0,0544043	0,7513267	0,0131060	0,0377840	0,0745601	0,1298479	0,0297612	0,1294552
680	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9550896	0,1193548	0,9777496	0,0769204	0,0472324	0,0855812	0,1100256	0,0655454	0,0040182	0,9733938	0,1640230	0,4463134	0,9747775	0,5681990	0,1209664	0,5043310	0,0371743	0,0210907	0,3626062	0,9998674	0,8578046	0,3929802	0,8249955	0,1872496	0,1061071	0,5485171	0,5667399	0,0437469	0,0236854	0,0234257	0,0073542	0,0499179	0,1582586	0,8012305	0,1712170	0,7386134	0,1449849	0,0022646	0,0431705	0,0621177	0,9667359	0,1191798	0,6077158	0,9275349	0,9289248	0,2973381	0,0205545	0,0077741	0,0692516	0,0204959	0,0122682	0,0544008	0,7946107	0,0132014	0,0465633	0,0817847	0,1298506	0,0297612	0,1053706
700	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9545859	0,1210844	0,9853009	0,0768851	0,0472324	0,0855812	0,0921557	0,0655454	0,0040182	0,9825877	0,1629374	0,4463134	0,9743265	0,5681990	0,1209664	0,5030735	0,0342502	0,0217398	0,3626065	0,9998674	0,8589291	0,3341260	0,8379067	0,1650712	0,1060208	0,4670183	0,5667399	0,0388816	0,0261742	0,0234258	0,0074075	0,0499837	0,1616911	0,7978935	0,1977922	0,7363855	0,1631074	0,0016028	0,0432193	0,0621475	0,9667256	0,1251233	0,6427910	0,9275242	0,9289063	0,3693542	0,0207101	0,0084008	0,0573350	0,0204987	0,0122682	0,0543962	0,8267307	0,0133168	0,0545693	0,0903394	0,1298542	0,0297613	0,0913360
720	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9537537	0,1220546	0,9902894	0,0768527	0,0472324	0,0855812	0,0781644	0,0655454	0,0040182	0,9880215	0,1621051	0,4463134	0,9739671	0,5681990	0,1209664	0,5018639	0,0300699	0,0221687	0,3626072	0,9998674	0,8584016	0,2800729	0,8485265	0,1480512	0,1059576	0,3951916	0,5667397	0,0361923	0,0287550	0,0234259	0,0074464	0,0500530	0,1663213	0,7959535	0,2245455	0,7350365	0,1803447	0,0011417	0,0432659	0,0621772	0,9667073	0,1301733	0,6652929	0,9275041	0,9288732	0,4313376	0,0208241	0,0090093	0,0492822	0,0205010	0,0122682	0,0543902	0,8497187	0,0134364	0,0613575	0,0989390	0,1298584	0,0297614	0,0831564
740	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9524022	0,1225958	0,9935850	0,0768244	0,0472324	0,0855813	0,0673313	0,0655454	0,0040182	0,9912294	0,1614767	0,4463134	0,9737359	0,5681990	0,1209664	0,5007587	0,0257168	0,0224520	0,3626082	0,9998674	0,8568653	0,2341858	0,8567866	0,1354447	0,1059125	0,3395617	0,5667395	0,0348407	0,0311711	0,0234260	0,0074737	0,0501193	0,1707125	0,7948256	0,2478633	0,7341853	0,1957511	0,0008209	0,0433049	0,0622043	0,9666763	0,1343285	0,6796040	0,9274690	0,9288168	0,4825893	0,0209077	0,0095571	0,0438383	0,0205028	0,0122682	0,0543825	0,8658527	0,0135475	0,0668187	0,1066575	0,1298626	0,0297614	0,0783878
760	0,3118505	1,0000000	0,0910684	0,0451200	1,0000000	0,9502585	0,1228956	0,9957621	0,0768006	0,0472324	0,0855813	0,0590694	0,0655454	0,0040182	0,9931229	0,1610130	0,4463134	0,9735987	0,5681990	0,1209664	0,4997873	0,0218352	0,0226392	0,3626101	0,9998674	0,8548196	0,1975049	0,8629165	0,1263590	0,1058809	0,3001593	0,5667391	0,0342727	0,0332710	0,0234261	0,0074925	0,0501786	0,1743592	0,7941692	0,2665840	0,7335944	0,2089155	0,0005978	0,0433337	0,0622279	0,9666249	0,1376650	0,6887032	0,9274100	0,9287229	0,5239393	0,0209690	0,0100233	0,0401534	0,0205041	0,0122682	0,0543733	0,8770444	0,0136427	0,0710429	0,1130506	0,1298664	0,0297615	0,0756066
780	0,3118505	1,0000000	0,0910685	0,0451200	1,0000000	0,9469688	0,1230606	0,9972003	0,0767814	0,0472324	0,0855813	0,0528659	0,0655454	0,0040182	0,9942415	0,1606783	0,4463134	0,9735204	0,5681990	0,1209664	0,4989597	0,0186806	0,0227629	0,3626130	0,9998674	0,8526157	0,1694557	0,8672589	0,1199483	0,1058589	0,2738006	0,5667385	0,0341368	0,0349979	0,0234262	0,0075051	0,0502291	0,1771820	0,7937866	0,2808398	0,7331046	0,2197932	0,0004427	0,0433521	0,0622474	0,9665417	0,1402931	0,6945081	0,9273137	0,9285705	0,5567607	0,0210138	0,0104037	0,0376546	0,0205051	0,0122682	0,0543631	0,8847482	0,0137194	0,0742129	0,1180463	0,1298697	0,0297615	0,0739832
800	0,3118505	1,0000000	0,0910685	0,0451200	1,0000000	0,9421369	0,1231510	0,9981505	0,0767666	0,0472324	0,0855814	0,0482733	0,0655454	0,0040182	0,9949035	0,1604406	0,4463134	0,9734765	0,5681990	0,1209664	0,4982729	0,0162661	0,0228446	0,3626177	0,9998675	0,8504793	0,1486842	0,8701678	0,1154978	0,1058438	0,2567820	0,5667375	0,0342192	0,0363594	0,0234262	0,0075135	0,0502704	0,1792736	0,7935624	0,2913059	0,7325969	0,2285530	0,0003349	0,0433615	0,0622630	0,9664103	0,1423315	0,6982281	0,9271605	0,9283294	0,5825123	0,0210464	0,0107039	0,0359561	0,0205057	0,0122682	0,0543524	0,8900219	0,0137786	0,0765357	0,1217851	0,1298724	0,0297615	0,0730346
820	0,3118505	1,0000000	0,0910685	0,0451200	1,0000000	0,9354120	0,1232012	0,9987782	0,0767558	0,0472324	0,0855814	0,0449139	0,0655454	0,0040182	0,9952964	0,1602735	0,4463134	0,9734522	0,5681990	0,1209664	0,4977157	0,0144907	0,0228986	0,3626249	0,9998675	0,8485387	0,1336514	0,8719629	0,1124448	0,1058335	0,2460299	0,5667359	0,0343952	0,0373982	0,0234263	0,0075189	0,0503032	0,1807780	0,7934295	0,2987884	0,7319707	0,2354665	0,0002600	0,0433638	0,0622752	0,9662094	0,1438926	0,7006225	0,9269248	0,9279597	0,6025424	0,0210699	0,0109348	0,0347985	0,0205062	0,0122682	0,0543418	0,8936167	0,0138226	0,0782053	0,1244940	0,1298745	0,0297616	0,0724796
840	0,3118505	1,0000000	0,0910686	0,0451200	1,0000000	0,9266119	0,1232305	0,9991928	0,0767487	0,0472324	0,0855814	0,0424802	0,0655454	0,0040182	0,9955303	0,1601568	0,4463134	0,9734388	0,5681990	0,1209664	0,4972725	0,0132205	0,0229342	0,3626355	0,9998675	0,8468533	0,1229481	0,8729163	0,1103674	0,1058263	0,2393256	0,5667336	0,0345966	0,0381706	0,0234263	0,0075223	0,0503285	0,1818372	0,7933482	0,3040327	0,7311349	0,2408364	0,0002079	0,0433613	0,0622845	0,9659140	0,1450758	0,7021693	0,9265757	0,9274142	0,6180177	0,0210869	0,0111087	0,0340071	0,0205065	0,0122682	0,0543320	0,8960587	0,0138544	0,0793868	0,1264089	0,1298761	0,0297616	0,0721542
860	0,3118505	1,0000000	0,0910687	0,0451200	1,0000000	0,9158258	0,1232497	0,9994668	0,0767452	0,0472324	0,0855814	0,0407305	0,0655454	0,0040182	0,9956703	0,1600755	0,4463134	0,9734314	0,5681990	0,1209664	0,4969257	0,0123284	0,0229578	0,3626505	0,9998675	0,8454367	0,1154150	0,8732531	0,1089605	0,1058214	0,2351771	0,5667304	0,0347889	0,0387334	0,0234263	0,0075245	0,0503478	0,1825711	0,7932955	0,3076539	0,7300102	0,2449545	0,0001717	0,0433560	0,0622915	0,9654985	0,1459648	0,7031718	0,9260804	0,9266438	0,6299102	0,0210991	0,0112376	0,0334643	0,0205067	0,0122682	0,0543234	0,8977130	0,0138769	0,0802124	0,1277377	0,1298773	0,0297616	0,0719629
880	0,3118505	1,0000000	0,0910688	0,0451200	1,0000000	0,9034347	0,1232652	0,9996477	0,0767450	0,0472324	0,0855814	0,0394796	0,0655454	0,0040182	0,9957546	0,1600189	0,4463134	0,9734273	0,5681990	0,1209664	0,4966582	0,0117098	0,0229734	0,3626707	0,9998675	0,8442750	0,1101557	0,8731581	0,1080091	0,1058180	0,2326205	0,5667260	0,0349573	0,0391371	0,0234263	0,0075260	0,0503623	0,1830740	0,7932574	0,3101275	0,7285379	0,2480810	0,0001465	0,0433497	0,0622967	0,9649417	0,1466281	0,7038237	0,9254098	0,9256059	0,6390103	0,0211077	0,0113317	0,0330909	0,0205068	0,0122682	0,0543161	0,8988312	0,0138926	0,0807837	0,1286477	0,1298782	0,0297616	0,0718504
900	0,3118505	1,0000000	0,0910690	0,0451200	1,0000000	0,8900303	0,1232804	0,9997673	0,0767480	0,0472324	0,0855814	0,0385891	0,0655454	0,0040182	0,9958057	0,1599797	0,4463134	0,9734251	0,5681990	0,1209664	0,4964543	0,0112844	0,0229836	0,3626965	0,9998676	0,8433403	0,1065041	0,8727806	0,1073650	0,1058157	0,2310476	0,5667204	0,0350977	0,0394233	0,0234264	0,0075269	0,0503730	0,1834163	0,7932257	0,3118063	0,7266905	0,2504371	0,0001290	0,0433438	0,0623005	0,9642313	0,1471203	0,7042497	0,9245449	0,9242741	0,6459503	0,0211139	0,0113999	0,0328336	0,0205069	0,0122682	0,0543105	0,8995864	0,0139035	0,0811763	0,1292660	0,1298788	0,0297616	0,0717840
920	0,3118505	1,0000000	0,0910692	0,0451200	1,0000000	0,8762762	0,1232969	0,9998463	0,0767542	0,0472324	0,0855815	0,0379568	0,0655454	0,0040182	0,9958369	0,1599524	0,4463134	0,9734239	0,5681990	0,1209664	0,4963006	0,0109932	0,0229904	0,3627279	0,9998676	0,8425994	0,1039779	0,8722393	0,1069275	0,1058140	0,2300800	0,5667135	0,0352117	0,0396248	0,0234264	0,0075276	0,0503809	0,1836490	0,7931955	0,3129443	0,7244786	0,2522041	0,0001168	0,0433394	0,0623033	0,9633679	0,1474839	0,7045305	0,9234811	0,9226448	0,6512294	0,0211183	0,0114488	0,0326563	0,0205069	0,0122682	0,0543067	0,9000968	0,0139109	0,0814453	0,1296856	0,1298793	0,0297616	0,0717451
940	0,3118505	1,0000000	0,0910694	0,0451200	1,0000000	0,8627774	0,1233155	0,9998984	0,0767632	0,0472324	0,0855815	0,0375088	0,0655454	0,0040182	0,9958562	0,1599335	0,4463134	0,9734232	0,5681990	0,1209664	0,4961856	0,0107946	0,0229949	0,3627644	0,9998677	0,8420188	0,1022340	0,8716245	0,1066287	0,1058129	0,2294841	0,5667053	0,0353032	0,0397664	0,0234264	0,0075281	0,0503866	0,1838081	0,7931642	0,3137206	0,7219499	0,2535270	0,0001083	0,0433372	0,0623053	0,9623656	0,1477519	0,7047184	0,9222304	0,9207397	0,6552384	0,0211215	0,0114838	0,0325346	0,0205070	0,0122682	0,0543047	0,9004432	0,0139162	0,0816300	0,1299723	0,1298796	0,0297616	0,0717225
960	0,3118505	1,0000000	0,0910696	0,0451200	1,0000000	0,8500012	0,1233361	0,9999329	0,0767748	0,0472324	0,0855815	0,0371917	0,0655454	0,0040182	0,9958682	0,1599204	0,4463134	0,9734229	0,5681990	0,1209664	0,4961003	0,0106592	0,0229979	0,3628049	0,9998678	0,8415683	0,1010315	0,8710012	0,1064234	0,1058120	0,2291162	0,5666961	0,0353765	0,0398665	0,0234264	0,0075286	0,0503909	0,1839187	0,7931302	0,3142586	0,7191812	0,2545193	0,0001024	0,0433378	0,0623068	0,9612501	0,1479495	0,7048475	0,9208204	0,9186036	0,6582803	0,0211238	0,0115090	0,0324517	0,0205070	0,0122682	0,0543045	0,9006803	0,0139199	0,0817580	0,1301719	0,1298798	0,0297616	0,0717099
980	0,3118505	1,0000000	0,0910698	0,0451200	1,0000000	0,8382544	0,1233584	0,9999557	0,0767886	0,0472324	0,0855815	0,0369673	0,0655454	0,0040182	0,9958757	0,1599113	0,4463134	0,9734227	0,5681990	0,1209664	0,4960374	0,0105669	0,0229999	0,3628483	0,9998679	0,8412213	0,1002025	0,8704123	0,1062812	0,1058114	0,2288885	0,5666862	0,0354361	0,0399383	0,0234264	0,0075291	0,0503940	0,1839981	0,7930934	0,3146425	0,7162656	0,2552686	0,0000983	0,0433416	0,0623078	0,9600556	0,1480954	0,7049397	0,9192901	0,9162980	0,6605888	0,0211254	0,0115271	0,0323965	0,0205070	0,0122682	0,0543061	0,9008454	0,0139228	0,0818484	0,1303153	0,1298800	0,0297616	0,0717035
1000	0,3118505	1,0000000	0,0910700	0,0451200	1,0000000	0,8276990	0,1233818	0,9999707	0,0768043	0,0472324	0,0855815	0,0368084	0,0655454	0,0040182	0,9958806	0,1599050	0,4463134	0,9734226	0,5681990	0,1209664	0,4959913	0,0105038	0,0230011	0,3628931	0,9998680	0,8409557	0,0996306	0,8698829	0,1061820	0,1058110	0,2287470	0,5666757	0,0354858	0,0399912	0,0234264	0,0075296	0,0503964	0,1840574	0,7930538	0,3149282	0,7133001	0,2558411	0,0000955	0,0433487	0,0623087	0,9588198	0,1482038	0,7050091	0,9176848	0,9138932	0,6623430	0,0211266	0,0115403	0,0323611	0,0205070	0,0122682	0,0543095	0,9009634	0,0139251	0,0819142	0,1304233	0,1298801	0,0297616	0,0717010
1020	0,3118505	1,0000000	0,0910703	0,0451200	1,0000000	0,8183841	0,1234057	0,9999807	0,0768213	0,0472324	0,0855815	0,0366959	0,0655454	0,0040182	0,9958837	0,1599006	0,4463134	0,9734225	0,5681990	0,1209664	0,4959576	0,0104607	0,0230020	0,3629379	0,9998681	0,8407537	0,0992358	0,8694243	0,1061122	0,1058107	0,2286587	0,5666650	0,0355284	0,0400315	0,0234264	0,0075302	0,0503982	0,1841044	0,7930121	0,3151522	0,7103738	0,2562862	0,0000935	0,0433589	0,0623093	0,9575799	0,1482851	0,7050645	0,9160513	0,9114603	0,6636792	0,0211276	0,0115503	0,0323400	0,0205071	0,0122682	0,0543145	0,9010509	0,0139270	0,0819640	0,1305091	0,1298802	0,0297616	0,0717012
1040	0,3118505	1,0000000	0,0910705	0,0451200	1,0000000	0,8102812	0,1234293	0,9999872	0,0768391	0,0472324	0,0855815	0,0366162	0,0655454	0,0040182	0,9958858	0,1598975	0,4463134	0,9734225	0,5681990	0,1209664	0,4959332	0,0104310	0,0230026	0,3629816	0,9998682	0,8406006	0,0989627	0,8690384	0,1060628	0,1058105	0,2286033	0,5666544	0,0355663	0,0400635	0,0234264	0,0075308	0,0503997	0,1841436	0,7929693	0,3153377	0,7075614	0,2566403	0,0000921	0,0433723	0,0623098	0,9563690	0,1483468	0,7051113	0,9144329	0,9090650	0,6647010	0,0211283	0,0115579	0,0323294	0,0205071	0,0122682	0,0543209	0,9011190	0,0139288	0,0820036	0,1305810	0,1298803	0,0297616	0,0717031
1060	0,3118505	1,0000000	0,0910707	0,0451200	1,0000000	0,8033132	0,1234522	0,9999916	0,0768571	0,0472324	0,0855815	0,0365596	0,0655454	0,0040182	0,9958871	0,1598954	0,4463134	0,9734225	0,5681990	0,1209664	0,4959155	0,0104106	0,0230029	0,3630232	0,9998683	0,8404851	0,0987735	0,8687213	0,1060276	0,1058103	0,2285683	0,5666442	0,0356010	0,0400902	0,0234264	0,0075315	0,0504009	0,1841781	0,7929264	0,3154990	0,7049195	0,2569295	0,0000912	0,0433883	0,0623102	0,9552146	0,1483944	0,7051527	0,9128671	0,9067623	0,6654863	0,0211290	0,0115639	0,0323265	0,0205071	0,0122682	0,0543286	0,9011748	0,0139305	0,0820365	0,1306443	0,1298804	0,0297616	0,0717063
1080	0,3118505	1,0000000	0,0910708	0,0451200	1,0000000	0,7973771	0,1234738	0,9999944	0,0768750	0,0472324	0,0855815	0,0365194	0,0655454	0,0040182	0,9958880	0,1598940	0,4463134	0,9734225	0,5681990	0,1209664	0,4959027	0,0103965	0,0230032	0,3630620	0,9998684	0,8403983	0,0986422	0,8684655	0,1060024	0,1058102	0,2285462	0,5666345	0,0356336	0,0401132	0,0234264	0,0075322	0,0504019	0,1842094	0,7928843	0,3156443	0,7024862	0,2571723	0,0000906	0,0434067	0,0623105	0,9541368	0,1484318	0,7051905	0,9113834	0,9045953	0,6660938	0,0211295	0,0115689	0,0323292	0,0205071	0,0122682	0,0543373	0,9012226	0,0139321	0,0820651	0,1307016	0,1298804	0,0297616	0,0717104
1100	0,3118505	1,0000000	0,0910710	0,0451200	1,0000000	0,7923589	0,1234938	0,9999963	0,0768924	0,0472324	0,0855815	0,0364908	0,0655454	0,0040182	0,9958886	0,1598929	0,4463134	0,9734224	0,5681990	0,1209664	0,4958935	0,0103867	0,0230033	0,3630975	0,9998685	0,8403332	0,0985508	0,8682625	0,1059842	0,1058101	0,2285320	0,5666255	0,0356646	0,0401337	0,0234264	0,0075329	0,0504029	0,1842386	0,7928439	0,3157781	0,7002830	0,2573816	0,0000902	0,0434269	0,0623108	0,9531489	0,1484619	0,7052256	0,9100029	0,9025937	0,6665673	0,0211300	0,0115731	0,0323360	0,0205072	0,0122682	0,0543467	0,9012654	0,0139337	0,0820906	0,1307546	0,1298805	0,0297616	0,0717150

0	0,3118505	1,0000000	0,0910796	0,0451200	1,0000000	0,7688767	0,1236377	1,0000000	0,0770265	0,0472324	0,0855469	0,0364194	0,0655454	0,0040182	0,9958900	0,1598906	0,4463134	0,9734224	0,5681990	0,1209664	0,4958707	0,0103634	0,0230037	0,3633190	0,9998689	0,8401457	0,0983360	0,8675991	0,1059359	0,1058099	0,2285053	0,5665678	0,0360174	0,0403152	0,0234265	0,0075406	0,0504110	0,1845156	0,7925532	0,3170112	0,6874051	0,2591557	0,0000901	0,0437184	0,0623136	0,9471730	0,1486503	0,7055453	0,9009379	0,8900606	0,6687027	0,0211350	0,0116062	0,0325379	0,0205074	0,0122683	0,0544692	0,9016702	0,0139509	0,0823153	0,1312371	0,1298810	0,0297620	0,0717784
20	0,2092314	1,0000000	0,0917543	0,0451187	0,9385693	0,7685546	0,1311765	1,0000000	0,0810421	0,2783204	0,0855512	0,0389049	0,0655455	0,2441871	0,9481256	0,2209895	0,4463134	0,4011850	0,5681990	0,0723033	0,6417845	0,0103754	0,0151999	0,3635793	0,9998690	0,8347111	0,0984239	0,9194960	0,1055838	0,1058105	0,2474001	0,5665675	0,2750398	0,0403680	0,0234265	0,1964729	0,0504125	0,1846138	0,7920407	0,3174851	0,6872347	0,2612168	0,0000901	0,0437697	0,0623141	0,9471465	0,1486755	0,8482333	0,9008190	0,9178747	0,6688385	0,0211357	0,1029147	0,2857294	0,2374655	0,0122682	0,0544980	0,9017525	0,0139565	0,0823883	0,1314554	0,1298812	0,0297619	0,0717938
40	0,1434096	1,0000000	0,0947994	0,0451153	0,9006183	0,7704535	0,1688598	1,0000000	0,1004666	0,4128081	0,0855550	0,0720712	0,0655734	0,4001071	0,9171345	0,2580070	0,4463134	0,2248344	0,5681990	0,0500212	0,7438711	0,0112063	0,0100441	0,3648538	0,9998691	0,8113324	0,0988665	0,9508705	0,1058911	0,1058149	0,2596658	0,5665672	0,4428392	0,0416371	0,0234265	0,2471991	0,0504509	0,1867677	0,7896311	0,3279342	0,6866299	0,2683503	0,0000939	0,0449107	0,0623271	0,9471215	0,1492827	0,9149014	0,9004069	0,9332799	0,6720363	0,0211558	0,1621757	0,4699592	0,3204888	0,0122682	0,0551007	0,9034591	0,0140958	0,0840532	0,1364745	0,1298847	0,0297619	0,0721167
60	0,1011903	1,0000000	0,1000131	0,0451125	0,8771728	0,7925710	0,2284495	1,0000000	0,1335254	0,4912799	0,0855583	0,1889158	0,0661654	0,5141274	0,8943430	0,2816120	0,4463134	0,1710416	0,5681990	0,0501504	0,8157160	0,0162879	0,0066379	0,3671823	0,9998693	0,7770696	0,1000651	0,9701337	0,1070087	0,1058373	0,2686320	0,5665680	0,5617462	0,0484116	0,0234270	0,2611909	0,0506857	0,1960548	0,7854357	0,3720426	0,6857970	0,2986749	0,0001191	0,0507851	0,0624010	0,9472339	0,1520548	0,9484261	0,8997686	0,9412553	0,6838821	0,0213068	0,2013448	0,6041120	0,3522687	0,0122683	0,0578380	0,9098332	0,0151459	0,0916076	0,1614149	0,1299085	0,0297621	0,0735897
80	0,0741101	1,0000000	0,1065291	0,0451107	0,8626884	0,8333993	0,2894959	1,0000000	0,1722809	0,5377993	0,0855612	0,3481823	0,0700358	0,6053357	0,8756778	0,2971940	0,4463134	0,1549166	0,5681990	0,0610235	0,8658830	0,0264605	0,0043880	0,3702067	0,9998694	0,7486982	0,1059360	0,9820055	0,1104698	0,1059745	0,2781649	0,5665744	0,6495479	0,0689280	0,0234294	0,2665380	0,0516169	0,2163331	0,7802658	0,4569815	0,6858503	0,3728600	0,0002318	0,0681504	0,0626598	0,9480489	0,1584838	0,9674426	0,8994833	0,9453678	0,7028938	0,0221792	0,2287448	0,7019738	0,3644694	0,0122683	0,0645313	0,9207505	0,0217472	0,1091294	0,2243271	0,1300246	0,0297634	0,0772351
100	0,0567403	1,0000000	0,1135431	0,0451097	0,8537403	0,8684185	0,3411929	1,0000000	0,2103408	0,5666299	0,0855637	0,4930462	0,0832190	0,6794899	0,8601528	0,3078354	0,4463134	0,1502096	0,5681990	0,0695954	0,9007272	0,0422335	0,0029023	0,3735178	0,9998694	0,7369991	0,1346120	0,9892089	0,1211684	0,1065536	0,3142570	0,5665893	0,7214051	0,1118486	0,0234395	0,2736335	0,0544998	0,2477388	0,7749062	0,5561147	0,6877354	0,4830489	0,0006422	0,1047861	0,0633697	0,9499122	0,1690329	0,9790227	0,9000904	0,9479349	0,7232088	0,0259762	0,2502346	0,7735647	0,3692687	0,0122686	0,0763919	0,9333770	0,0571837	0,1372981	0,3173723	0,1304862	0,0297691	0,0838279
