"Time"	dicA	ydfD	dicB	alaS	tdh	lrp	yeiL	stpA	malT	dgsA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	rcsA	csgD	mdtE	mdtF	hdeA	hdeB	yhiD	gadA	gadB	gadC	nemA	gadY	hdeD	slp	dctR	cadA	cadB	osmC	csgG	csgF	csgE	gltD	gltB	gltF	livK	livM	iraP	asnB	yfdX	lon	lysU	ydeP	livH	sdaA	kbl	livJ	livF	malZ	gnd	adrA	ybaT	yegR	ybaS	yneN	pepD	yojI
460	0,9457569	0,3573215	0,0078213	0,2356190	1,0574821	0,9735133	0,9783405	0,5952977	0,9432750	0,3228837	0,9591238	0,2842609	0,0043451	0,7291781	0,4649617	0,5603437	0,5488876	0,2248384	0,1002024	0,9197419	0,9580612	0,9111377	0,0843695	0,4892927	0,5559414	0,3983081	0,0197647	0,3772259	0,2932262	0,9877869	0,1430370	0,6401334	0,8682335	0,5510793	0,8677695	0,7850005	0,8605405	0,9706452	0,6667291	0,9973704	0,9364033	0,9927304	0,0004180	0,3225235	0,9673428	0,9831327	0,0428130	0,3201995	0,2431631	0,5881784	0,0373445	0,2341254	0,8587592	0,0000035	0,2678574	1,0331382	1,0523421	0,4810188	0,7751269	0,1736464	0,8514398	0,1161667	0,4837474	0,7230026
480	0,9409468	0,4215788	0,0074521	0,2324070	1,0128989	0,9152061	1,0082675	0,6550850	0,9468588	0,3159278	0,9932363	0,2061369	0,0035937	0,6949775	0,4392503	0,6469944	0,5374673	0,2010467	0,1046546	0,9424143	0,9576036	0,9806707	0,0743581	0,4495781	0,5470611	0,4175265	0,0259670	0,4055498	0,3520608	0,9776046	0,1092235	0,5815209	0,8579048	0,5211239	0,8987037	0,7704482	0,8944449	0,8933834	0,6610351	0,9917430	0,9390674	1,0129945	0,0005764	0,3049241	0,9756961	1,0455126	0,0257633	0,2811903	0,2677779	0,6023817	0,0315826	0,2452448	0,8522689	0,0000000	0,2614672	1,0302652	1,0048729	0,5284425	0,6973997	0,1692912	0,7745812	0,0703022	0,4890595	0,7854151
500	0,9669357	0,4183689	0,0054223	0,2330803	0,9981821	0,8450834	0,9566938	0,6524150	0,9901360	0,2836943	0,9728926	0,1649294	0,0017539	0,6933447	0,4503615	0,6760985	0,6083623	0,2183013	0,0823222	0,8369401	0,9667154	0,9606023	0,0786319	0,4637524	0,5254997	0,3942678	0,0224496	0,3479473	0,3208799	0,9443887	0,0792111	0,5593223	0,8191689	0,4917514	0,8201758	0,7775956	0,8620791	0,9327473	0,6603247	0,9692641	0,9533753	1,0323190	0,0015657	0,3220385	0,9476986	1,0461884	0,0298209	0,2839267	0,2637219	0,5897141	0,0332612	0,2471936	0,8946011	0,0001670	0,2456274	0,9454660	1,0580442	0,4883780	0,6940339	0,1659658	0,7130597	0,0575530	0,4769373	0,7993592
520	0,9779920	0,4640926	0,0017966	0,2011625	0,9644975	0,8885548	0,9015338	0,6366148	0,9598137	0,2740206	0,9714784	0,1594283	0,0000828	0,7092948	0,4586076	0,7244506	0,6651290	0,2150328	0,0850447	0,8474677	0,9300312	0,9928749	0,0870303	0,4360579	0,4650936	0,3659833	0,0281538	0,3653074	0,2764570	0,9406094	0,0811178	0,5214738	0,8222242	0,5159648	0,8452612	0,7974336	0,8591652	0,8641689	0,6489932	0,9805036	0,9836207	0,9527668	0,0007979	0,2951623	0,9349807	0,9890143	0,0356073	0,3314685	0,2361218	0,6171321	0,0355925	0,2202290	0,8640429	0,0011034	0,2374696	0,9711566	1,0047348	0,4770020	0,6937112	0,1762821	0,7273842	0,0728321	0,4566074	0,7711783
540	1,0055102	0,4993851	0,0067421	0,1746129	0,9516457	0,8850167	0,9035901	0,6493285	0,9858867	0,3154078	1,0300610	0,1181741	0,0012430	0,7141853	0,4837216	0,7273628	0,6947394	0,2418295	0,1097252	0,8955929	0,8874966	0,9461008	0,0984851	0,4364096	0,4420968	0,3524521	0,0175280	0,3527967	0,2991155	0,9321880	0,0815016	0,5045526	0,8540442	0,5084503	0,9076144	0,7622608	0,8807687	0,9402450	0,6712155	1,0513147	0,9240006	0,9395929	0,0006085	0,3106446	0,9803506	0,9716635	0,0405234	0,2690647	0,2262504	0,6084300	0,0426976	0,1859552	0,9111300	0,0000477	0,2174471	1,0188326	0,9833265	0,4412764	0,7059765	0,1775243	0,6890606	0,0411761	0,4355502	0,8646076
560	0,9442605	0,5147400	0,0013095	0,1864934	0,9302028	0,9447329	0,9033653	0,6144523	0,9427710	0,3123523	0,9904552	0,1094680	0,0048336	0,7843034	0,4935800	0,7131881	0,6303183	0,2339060	0,1109367	0,8891421	0,9459049	0,9701258	0,0988449	0,4519720	0,4575017	0,3568888	0,0216443	0,3152623	0,3047324	1,0000480	0,0717430	0,4554312	0,8756129	0,5201409	0,9175637	0,7224264	0,9581565	0,9629046	0,6761082	0,9945813	0,9249496	0,9224872	0,0000542	0,3626531	1,0259536	0,9859418	0,0444793	0,2635784	0,2614302	0,5886834	0,0532412	0,2000132	0,8729495	0,0004474	0,2132931	0,9581673	0,9856225	0,4974028	0,7258854	0,1633725	0,6363701	0,0332257	0,3897930	0,7765969
580	0,9408536	0,4663919	0,0004077	0,4269100	1,0199411	0,9487802	0,9206133	0,4082112	0,9058445	0,6103236	0,9886033	0,0941882	0,0089668	0,8838390	0,3135896	0,6727388	0,7023802	0,2499315	0,1296113	0,8925700	0,9548155	0,8337867	0,0693701	0,5089522	0,4897267	0,3940018	0,0238866	0,3535662	0,2757657	1,0055704	0,0796533	0,4677675	0,7408989	0,5839056	0,7240511	0,8064472	0,8477281	0,9256305	0,7257434	1,0167016	0,9213106	0,9298325	0,0020210	0,3471815	1,0012863	0,9991132	0,0375806	0,2377127	0,2582566	0,3401188	0,0593137	0,3745908	0,8216325	0,0181764	0,1979829	0,9792023	0,9524617	0,5001003	0,5331765	0,1398113	0,6419769	0,0314332	0,3724704	0,8129773
600	0,9256364	0,4636848	0,0023029	0,4710042	0,9701051	0,9945549	0,9353403	0,3327251	0,8541469	0,7567365	0,9975545	0,1066492	0,0036095	0,9506463	0,1980400	0,6922400	0,7263163	0,2898349	0,1459591	0,8839630	1,0304813	0,9028967	0,0738970	0,5318213	0,5158767	0,3902706	0,0281844	0,3453952	0,2693131	1,0341644	0,0683182	0,4890522	0,7334709	0,5660277	0,5794316	0,8208839	0,8305013	0,9619003	0,7237629	0,9654511	1,0093894	0,9203827	0,0070815	0,2929401	1,0456928	1,0749985	0,0296922	0,2485078	0,2652839	0,1956773	0,0664164	0,3970324	0,9304899	0,0162419	0,2079457	0,9649753	0,8745242	0,4412278	0,4385408	0,1202604	0,6210901	0,0562069	0,3938747	0,7485290
620	0,9322526	0,4675252	0,0026564	0,4383493	1,0221704	0,9344268	0,9514362	0,3871465	0,7239210	0,8176370	1,0691895	0,0848382	0,0029571	0,9902161	0,1400706	0,6445452	0,7643403	0,2927708	0,1247267	0,8205708	0,9873274	0,9577515	0,0461239	0,5636266	0,5234578	0,4144865	0,0167594	0,3070051	0,2582211	1,0571667	0,0682461	0,4463772	0,7205336	0,5819054	0,4394274	0,8230243	0,8568915	0,9876874	0,8152807	0,9602276	1,0250703	0,9238173	0,0105815	0,2627844	1,0859235	0,9731974	0,0317287	0,1979747	0,2443923	0,1499478	0,0536566	0,4249126	0,9552036	0,0110344	0,2043370	0,9187733	0,8311472	0,4643623	0,3354846	0,1044080	0,5550139	0,0401080	0,3749697	0,7897133
640	1,0006314	0,4422520	0,0000000	0,4204726	1,0240959	0,8998289	0,9893370	0,3982249	0,6749834	0,7282343	0,9544175	0,1337626	0,0021227	0,9616701	0,1003845	0,6532891	0,8035092	0,2982055	0,1202888	0,8277933	0,9669750	0,9417436	0,0542347	0,6095684	0,5042228	0,3581215	0,0128365	0,3091008	0,2705319	1,0288687	0,0510218	0,4652087	0,7098941	0,5689952	0,3751509	0,8590256	0,8446510	0,9503226	0,7523630	1,0106836	1,1039656	0,9427789	0,0060792	0,2793334	0,9765883	0,9661628	0,0383516	0,2020116	0,2259443	0,1094559	0,0580675	0,4718234	0,8417699	0,0226598	0,2236678	0,9201309	0,8564314	0,5032588	0,2444799	0,0893301	0,4388391	0,0563756	0,3544524	0,7522296
660	1,0337924	0,4390626	0,0028309	0,4173743	0,9867583	0,8833688	0,9577681	0,3838779	0,5930289	0,6785093	1,0346604	0,2150189	0,0045285	0,9644492	0,0837520	0,6399230	0,7584737	0,3012244	0,0946244	0,8221916	0,9476683	0,9447566	0,0470879	0,5080799	0,5364244	0,3599112	0,0069134	0,2749961	0,2952638	1,0391780	0,0444494	0,4544431	0,6335839	0,5330648	0,4035336	0,7806560	0,8990003	0,9541469	0,7112428	0,9458465	1,0938929	0,9194422	0,0077183	0,2834450	1,0438552	1,0124387	0,0367264	0,1655659	0,2646830	0,0878677	0,0721116	0,5029413	0,8739691	0,0242750	0,2350026	0,8906920	0,8615995	0,4932062	0,1771614	0,0827109	0,3345399	0,0662053	0,3656760	0,7197914
680	1,0666339	0,3792509	0,0010877	0,4146654	0,9521627	0,8690422	0,8840979	0,4088280	0,4741624	0,6221105	1,0135720	0,1393026	0,0044171	0,9964112	0,0611338	0,6372194	0,8144966	0,2953402	0,1059397	0,8370528	0,9621281	0,9880999	0,0577176	0,5120538	0,5132894	0,3319692	0,0103000	0,2658489	0,2920802	1,0125270	0,0403380	0,4004654	0,6346824	0,5279609	0,3680061	0,7468471	0,8965305	0,9437756	0,7375391	0,9370730	1,1045402	0,8921219	0,0181954	0,3075878	1,0561147	1,1002097	0,0308227	0,1417718	0,2590470	0,0532786	0,0840413	0,4756108	0,9275058	0,0339497	0,1999840	0,9295804	0,8357411	0,5077466	0,1539739	0,0767335	0,2371529	0,0601865	0,3564915	0,7327155
700	1,1253896	0,3911145	0,0044135	0,4257188	0,9744896	0,8476972	0,8869860	0,3777668	0,4562995	0,5863809	1,0249248	0,1297396	0,0065595	0,9344846	0,0417968	0,6622547	0,7888185	0,2487631	0,1237945	0,8775813	0,9792249	1,0200773	0,0855874	0,5075246	0,5595729	0,2926846	0,0114514	0,3052973	0,2545806	0,9945471	0,0304396	0,3858698	0,5519368	0,5356372	0,3602969	0,7882294	0,9493233	0,9111449	0,7272195	0,9402904	1,0602659	0,8909192	0,0158868	0,3087945	1,0531163	1,0574391	0,0392337	0,1379979	0,2635152	0,0616533	0,1000053	0,4811103	0,9177028	0,0330401	0,1879607	0,9364232	0,8177317	0,4786079	0,1686554	0,0649118	0,1572515	0,0748793	0,3717614	0,7803727
720	1,0562897	0,3623684	0,0009061	0,4260681	0,9460385	0,9375413	0,9454272	0,3515671	0,4227642	0,6257323	0,9753479	0,2103098	0,0031372	0,9623976	0,0294258	0,6773255	0,7824529	0,2570779	0,1306219	0,9121982	0,9282504	0,9398309	0,0990789	0,4718222	0,5582148	0,2485314	0,0185058	0,3133020	0,2960053	1,0394774	0,0138915	0,3640977	0,5837546	0,5327496	0,3471035	0,7979203	0,9514946	0,9216021	0,7670270	0,9867718	1,0772011	0,8939136	0,0159125	0,3327945	0,9503867	0,9838524	0,0246132	0,1436327	0,2273367	0,0666618	0,1132401	0,5107080	0,8901473	0,0378637	0,2032884	0,9453453	0,8186488	0,4764705	0,1357804	0,0675758	0,0916178	0,1036592	0,3481388	0,7486445
740	1,0347644	0,3549694	0,0004371	0,4483299	0,9641344	0,9215999	0,9141356	0,3873314	0,3980400	0,6477377	0,9802602	0,1711396	0,0024307	1,0070579	0,0255550	0,7188053	0,8383252	0,2598440	0,1203051	0,9029863	0,8467219	0,9999896	0,0840932	0,4449098	0,5354030	0,2542535	0,0227621	0,2750471	0,2907393	0,9337159	0,0071369	0,3816992	0,5543319	0,5112884	0,3556312	0,8397338	0,8417505	1,0090173	0,7105657	1,0161634	1,0669831	0,8754561	0,0197468	0,3223228	0,9140730	0,9365618	0,0326377	0,1227919	0,2496938	0,0717278	0,0890407	0,5317530	1,0089977	0,0436073	0,2251453	0,9682991	0,8624968	0,5138155	0,0983307	0,0704043	0,0642459	0,0604849	0,3733162	0,7887541
760	0,9745051	0,3616375	0,0024337	0,4054915	0,9485313	0,9031260	0,9431186	0,3780202	0,3948348	0,6874750	0,9432736	0,0788291	0,0005869	1,0189862	0,0145502	0,6922564	0,8422499	0,3135413	0,1225291	0,8910931	0,7905400	1,0546873	0,0644893	0,4355007	0,5477086	0,2961760	0,0159522	0,2798055	0,2732493	0,7805001	0,0147580	0,3571576	0,6084014	0,4573592	0,3308368	0,7956402	0,7684872	0,9699063	0,7434402	0,9226476	1,0420547	0,9141858	0,0116920	0,3590948	0,9795391	0,9387344	0,0435502	0,1154992	0,2677878	0,0473622	0,0957417	0,5733255	0,9491302	0,0303017	0,2270922	0,9939635	0,8257371	0,5050347	0,1149084	0,0750688	0,0552377	0,0402722	0,3589813	0,7294506
780	0,9619851	0,3561235	0,0029948	0,4096806	0,9033100	0,9410889	0,9569374	0,4336971	0,3622862	0,6365682	0,9137723	0,0374319	0,0044495	1,0666583	0,0121944	0,6569914	0,8525135	0,2715058	0,1187717	0,9113897	0,7139128	0,9909783	0,0785532	0,4580576	0,5615295	0,3200115	0,0198102	0,2731267	0,2830300	0,6950253	0,0126332	0,3812614	0,5811019	0,4234919	0,3329620	0,7505138	0,8540963	0,9443423	0,7350541	0,9747744	1,0036696	0,9262321	0,0192415	0,3613314	1,0286695	0,8931801	0,0477353	0,0862595	0,2988958	0,0536073	0,0947540	0,5647936	0,9006141	0,0358176	0,2556275	0,9314457	0,8007377	0,4834110	0,1084946	0,0685073	0,0345536	0,0441522	0,3212410	0,7610597
800	1,0106715	0,3362274	0,0018423	0,3823088	0,9787582	0,9687038	0,9486988	0,4707383	0,3678998	0,6694672	0,8837960	0,0773745	0,0067177	0,9886182	0,0062322	0,6617752	0,8578880	0,2425304	0,1455034	0,8993299	0,5699140	0,9167717	0,0802943	0,5022001	0,5288725	0,2951087	0,0208482	0,2355595	0,2532166	0,5829315	0,0137231	0,3846065	0,5852382	0,4178232	0,2976481	0,7419762	0,8143072	0,9850006	0,7418734	0,9378681	1,0145460	0,9561519	0,0167711	0,3054126	1,0305554	0,9292468	0,0362983	0,0718610	0,2951597	0,0493927	0,0924161	0,4951075	0,9628161	0,0387469	0,2172718	0,9181208	0,8386561	0,5337976	0,0983406	0,0686007	0,0267435	0,0447112	0,3351578	0,7808869
820	1,0244716	0,3400872	0,0011358	0,3676621	0,9709976	1,0178083	0,8986015	0,4046967	0,3795443	0,6916241	0,9339880	0,1386896	0,0026298	1,0301858	0,0054948	0,6472089	0,7814500	0,2533232	0,1297431	0,8982042	0,4411212	0,9496246	0,0713300	0,5244227	0,5565839	0,2830009	0,0219167	0,2214859	0,2736346	0,4344050	0,0173096	0,3373019	0,5670400	0,4365650	0,3068806	0,7955424	0,7607456	0,9570908	0,7453770	0,9134986	1,0028999	0,9517285	0,0154622	0,2989682	0,9789452	0,8754615	0,0296996	0,0691034	0,2644699	0,0713713	0,0955873	0,4884124	1,0048904	0,0500859	0,2461389	0,9089384	0,7385068	0,5397513	0,0966617	0,0754316	0,0323259	0,0706966	0,3400372	0,8156705
840	1,0147692	0,3642155	0,0047793	0,4453334	1,0254759	0,9829740	0,8573096	0,3851484	0,3822464	0,5965227	0,9603105	0,1581101	0,0045589	0,9308019	0,0041695	0,6622066	0,8261830	0,3110914	0,1357484	0,8833699	0,3113667	0,9417124	0,0798558	0,5220972	0,6093134	0,3038315	0,0252807	0,2843634	0,2496740	0,3374199	0,0186880	0,3441774	0,6174497	0,4474706	0,2746829	0,7848232	0,8476759	0,9967575	0,6529255	0,8642167	1,0296276	0,9168860	0,0127478	0,2624036	1,0121325	0,7134945	0,0276580	0,0752289	0,2268899	0,0616900	0,0788280	0,4796478	0,9385048	0,0576923	0,2540205	0,8957546	0,7973204	0,5349436	0,0760116	0,0839121	0,0272378	0,0681946	0,3379300	0,8091293
860	1,0644519	0,3526530	0,0024843	0,4312849	1,0684268	1,0045704	0,9097439	0,4280190	0,3722227	0,6388760	0,9420875	0,1964221	0,0039232	0,9810498	0,0011880	0,6723605	0,8589492	0,2751122	0,1410031	0,8177960	0,2357169	0,9311325	0,0544889	0,4861220	0,6727610	0,3038641	0,0250013	0,2568045	0,2601072	0,2401798	0,0222544	0,3870283	0,5873300	0,4446799	0,2782041	0,8265170	0,9083126	0,9728192	0,7015095	0,8145793	1,0457749	0,8241470	0,0167942	0,2794530	1,0675646	0,5703488	0,0290975	0,0764436	0,2331711	0,0602947	0,0557475	0,4700423	0,9473099	0,0614293	0,2346354	0,9206124	0,7686821	0,5245038	0,0677354	0,0810423	0,0219717	0,0927530	0,3502541	0,7424492
880	1,1112328	0,3492295	0,0056573	0,4254077	1,0723704	1,0248660	0,9157870	0,3995278	0,3766119	0,5834784	0,9063203	0,2002745	0,0067488	0,9725917	0,0039597	0,6335668	0,8119766	0,2696432	0,1012657	0,8124443	0,1769958	0,8233267	0,0549806	0,4676034	0,6501925	0,2624505	0,0224859	0,2906368	0,3008247	0,1813010	0,0248994	0,3732827	0,5631349	0,4055845	0,2943569	0,7956831	0,8539791	0,9790620	0,6529960	0,8528046	1,0359555	0,8552942	0,0167960	0,2924273	1,1185433	0,4579552	0,0321835	0,0960778	0,2338726	0,0522630	0,0583507	0,4923669	0,9784294	0,0648788	0,2515276	0,9285519	0,7831685	0,5221353	0,0909503	0,0571380	0,0116756	0,0962594	0,3610769	0,7495060
900	1,0922969	0,3571646	0,0052625	0,4339039	1,0657593	0,9775754	0,8963564	0,3906173	0,3876018	0,6166838	0,9674049	0,2886643	0,0081938	0,9436136	0,0025205	0,6123574	0,8534749	0,2809255	0,1040083	0,8333608	0,1534736	0,7225465	0,0496406	0,4458043	0,6855460	0,2760991	0,0221939	0,2386250	0,3669163	0,1229772	0,0252311	0,3394458	0,5674337	0,4352623	0,2627178	0,7769134	0,7928279	1,0135203	0,6696424	0,9363265	1,0078896	0,8699953	0,0194231	0,2721306	1,0147964	0,2867696	0,0538848	0,0797759	0,2567217	0,0626128	0,0615284	0,5006232	0,9323546	0,0547769	0,2317217	0,9072815	0,8361685	0,4747217	0,0712105	0,0588763	0,0082360	0,2263258	0,3821358	0,6825865
920	1,0642983	0,3312572	0,0067274	0,4235774	1,0138829	0,9586944	0,8628927	0,4228890	0,3960736	0,6506786	0,8551473	0,4088721	0,0109096	1,0030173	0,0017625	0,6468466	0,8681732	0,2618457	0,1073680	0,8669311	0,1382896	0,6601798	0,0458984	0,4221031	0,6480568	0,2906285	0,0111242	0,2393398	0,3275130	0,0857182	0,0304724	0,3838261	0,5643432	0,4129392	0,3029377	0,7761056	0,8427160	0,9603987	0,6680595	0,9731821	1,0091797	0,8528715	0,0201247	0,2861136	0,9056356	0,1910604	0,0585698	0,0766282	0,2333342	0,0538481	0,0738321	0,5473895	0,8371623	0,0449598	0,2444787	0,9139512	0,8010616	0,4527054	0,0864115	0,0664287	0,0132234	0,3769255	0,3551469	0,7063203
940	1,0738729	0,3476616	0,0106125	0,3880046	0,9926508	0,9250207	0,8440342	0,4309718	0,3905375	0,5777806	0,9079685	0,4624789	0,0133738	0,9471134	0,0020604	0,6610861	0,8142549	0,2408099	0,1131546	0,9381184	0,1763991	0,6028873	0,0597749	0,4461936	0,6111294	0,3103465	0,0149034	0,2441208	0,2777175	0,0680252	0,0273028	0,3864701	0,6047657	0,4599122	0,2700929	0,7809715	0,8510272	0,9410596	0,7113469	0,9599987	1,0070988	0,8774278	0,0218265	0,2847901	0,9283289	0,1537440	0,0368202	0,0945335	0,2188138	0,0762449	0,0884108	0,5073747	0,9242395	0,0463453	0,2630928	0,8616829	0,7974407	0,4528749	0,0761461	0,0466891	0,0163130	0,4060794	0,3632504	0,8164422
960	1,0463675	0,3745248	0,0024524	0,4476542	0,9883336	0,9000169	0,9030701	0,4210975	0,3956823	0,5630218	0,9138766	0,4723684	0,0099941	0,9908985	0,0008082	0,6188212	0,7568375	0,2455532	0,1005251	0,9037925	0,1993758	0,6956445	0,0843720	0,4549806	0,5989775	0,3418873	0,0195677	0,2767202	0,2575125	0,0674447	0,0187456	0,4205319	0,6258337	0,4058158	0,2467929	0,8180661	0,8597523	0,9368796	0,7372337	0,9681565	0,9608293	0,8304821	0,0184967	0,2865960	0,9020487	0,1309478	0,0321851	0,1047406	0,1887348	0,0906193	0,1034155	0,4916024	0,7890735	0,0531549	0,2800484	0,8662980	0,7686786	0,4850511	0,0638899	0,0503842	0,0198131	0,4094243	0,3548313	0,8290541
980	1,0326564	0,3825198	0,0025165	0,4965079	1,0201042	0,9820252	1,0502153	0,3771872	0,4228212	0,6076433	0,9621325	0,4203732	0,0080254	0,9677818	0,0008421	0,6084165	0,7615265	0,2480110	0,1064654	0,8859831	0,1855432	0,7112083	0,0757759	0,4625286	0,5993470	0,3426634	0,0162852	0,2835314	0,2710154	0,0635817	0,0145199	0,4100524	0,6194463	0,4493301	0,2935065	0,7653671	0,8103464	0,9527653	0,7073711	0,9870320	0,9377976	0,8956702	0,0192542	0,3080510	0,8745691	0,0981550	0,0395877	0,1128886	0,2064658	0,0654394	0,0998617	0,5915611	0,8796186	0,0391239	0,2874719	0,8746537	0,7524487	0,4918274	0,0791315	0,0560034	0,0125052	0,3176777	0,3231225	0,7845523
1000	0,9862826	0,3895115	0,0007464	0,4284975	1,0919688	0,9928002	1,0352772	0,4088007	0,4239786	0,6410333	0,9651742	0,3797060	0,0123001	0,9337984	0,0011471	0,6138230	0,8074677	0,2495947	0,0931595	0,9009641	0,2506268	0,7631616	0,0791881	0,4500072	0,5770967	0,3128047	0,0138723	0,2595510	0,2554510	0,0601610	0,0169564	0,3850758	0,6538005	0,4437542	0,3020909	0,7802640	0,7931234	0,9785168	0,7067072	1,0171962	0,9111212	0,8908042	0,0111337	0,2840218	0,9065329	0,1052215	0,0313550	0,0720128	0,2221537	0,0398212	0,0829669	0,4856530	0,8891708	0,0468953	0,2321523	0,9179148	0,7820575	0,4337925	0,0844516	0,0454944	0,0188941	0,2969859	0,3427341	0,8915759
1020	0,9852902	0,3764242	0,0021160	0,4383802	1,0733607	0,9775497	1,0489380	0,3887031	0,3901370	0,5911996	0,9772482	0,4356233	0,0070214	0,9870288	0,0016179	0,6321165	0,8505363	0,2775953	0,0808641	0,8414139	0,3283864	0,7875046	0,0920359	0,4555173	0,5438373	0,3399887	0,0243511	0,2471282	0,2657789	0,0706467	0,0130534	0,4030545	0,6705863	0,4240163	0,3212091	0,7131443	0,7875841	0,9854488	0,6687884	0,9460975	0,9647431	0,9598847	0,0148954	0,2798243	0,9860705	0,1077406	0,0410572	0,0835716	0,2103322	0,0550207	0,0820753	0,5208537	0,7898048	0,0423635	0,2247995	0,9285033	0,8625241	0,4116179	0,0873503	0,0545250	0,0143869	0,4632962	0,3792046	0,8284534
1040	0,9644601	0,3990332	0,0030952	0,4329480	1,0429503	0,9877406	0,9721951	0,4068574	0,4220863	0,5674803	0,9874200	0,4489749	0,0067907	0,9193652	0,0012165	0,6106770	0,7720039	0,2578909	0,0931736	0,9287904	0,3140339	0,7984403	0,0713082	0,4392739	0,5646700	0,3595531	0,0260583	0,2937963	0,2733352	0,0576828	0,0112910	0,3857919	0,7004694	0,4517276	0,2882416	0,7276279	0,8182754	0,9788039	0,7007713	0,9187267	0,9818255	0,9884286	0,0113803	0,2351072	0,9196077	0,0805354	0,0510888	0,1025071	0,2159693	0,0717711	0,0789872	0,5075551	0,8522181	0,0493541	0,2223901	0,9388430	0,8033077	0,4201160	0,0475010	0,0544723	0,0127351	0,4650804	0,3749852	0,7936435
1060	0,9391932	0,4127556	0,0027194	0,3627868	1,0328926	0,9927551	0,8950845	0,4178363	0,3985720	0,6666069	1,0313145	0,3851416	0,0065361	0,9106957	0,0000000	0,6144827	0,8159507	0,2641230	0,0989194	0,9079932	0,3156079	0,8217947	0,0597151	0,4673343	0,5592725	0,3304056	0,0142811	0,2010811	0,2857040	0,0557660	0,0088522	0,3974268	0,6780446	0,4817279	0,3552948	0,7882157	0,7894134	0,9292703	0,7359962	0,9400913	0,9544576	1,0095387	0,0126063	0,2319124	0,8970270	0,0459552	0,0314897	0,0905952	0,2247105	0,0662086	0,0794380	0,4669299	0,8754587	0,0476352	0,2402658	0,9778085	0,8317598	0,3987243	0,0695243	0,0652820	0,0090310	0,2733323	0,4030663	0,8370931
1080	0,9044004	0,3725826	0,0011881	0,4028465	0,9421509	1,0298793	0,9439156	0,4111418	0,4371877	0,6201932	0,9199523	0,3820132	0,0030485	0,9389663	0,0018534	0,6538031	0,8867378	0,2322766	0,0966805	0,9177410	0,3483385	0,7419814	0,0541498	0,5270905	0,5493073	0,3071343	0,0171574	0,2078458	0,2925975	0,0521109	0,0129304	0,4123393	0,6578142	0,4765609	0,3436381	0,8201932	0,8040024	0,9474830	0,7195082	0,9699147	0,9244502	0,9487239	0,0151365	0,2820740	0,9236839	0,0652276	0,0239387	0,0935173	0,2654866	0,0583402	0,0868279	0,4590930	0,9255071	0,0519848	0,2295174	0,9364574	0,8397091	0,4001367	0,0600312	0,0763417	0,0121886	0,3007654	0,3931053	0,7620929
1100	0,9655284	0,3794132	0,0043752	0,3749649	1,0391421	0,9997800	0,9790425	0,3845019	0,4179276	0,5987485	0,8967434	0,3683944	0,0042826	0,9211066	0,0038223	0,5986488	0,9202517	0,2850161	0,0853465	0,9017648	0,3226037	0,7771872	0,0345420	0,5008740	0,5502479	0,3399514	0,0250421	0,2683094	0,2805615	0,0553360	0,0159156	0,4659047	0,6675339	0,4950083	0,3293479	0,8233605	0,8116347	0,9445487	0,6606253	1,0436364	0,9226018	0,9341368	0,0089284	0,2454553	0,9615951	0,0538926	0,0350470	0,0780707	0,2215756	0,0533079	0,0933371	0,4265136	0,8635008	0,0566508	0,2368902	0,9449451	0,8412642	0,4349585	0,0674292	0,0663658	0,0138441	0,2386409	0,3984372	0,7830915

0	0,9716452	0,3025454	0,0040537	0,3986738	0,9667460	1,0174548	0,9852349	0,3666967	0,4519475	0,5981259	0,9426168	0,3234985	0,0138957	1,0521199	0,0097254	0,6190900	0,8756461	0,2886703	0,1046700	0,8508154	0,1111655	0,6495628	0,0851411	0,5032772	0,5947870	0,3634932	0,0172926	0,2829420	0,3174460	0,0356543	0,0269006	0,3840786	0,5920906	0,4536408	0,3009043	0,8444837	0,9021631	1,0125827	0,6867369	0,8895299	1,0946676	0,9200968	0,0146899	0,3159224	1,0630725	0,1531689	0,0398710	0,1134354	0,3024041	0,0716194	0,0919495	0,5369476	0,8852398	0,0430024	0,2231348	1,0285015	0,8540684	0,4236699	0,0964822	0,0693726	0,0097652	0,1240595	0,4228956	0,7311283
20	0,9138768	0,2373328	0,0019309	0,3135734	0,9458038	1,0004892	0,9922675	0,3766149	0,4139603	0,6903288	0,9661625	0,6320149	0,1610129	1,0397196	0,0036130	0,5467513	0,6946197	0,3220766	0,1057194	0,6958996	0,3732745	0,8578791	0,0764119	0,5344313	0,5575717	0,3251177	0,1345964	0,2937233	0,2937319	0,0868284	0,0321785	0,3915811	0,6019700	0,4641459	0,3960824	0,7953378	0,8588248	1,0510821	0,6104918	0,8684283	0,9897984	1,0848468	0,0227591	0,2164063	1,0800385	0,1453993	0,1771377	0,1171344	0,2865565	0,0616110	0,0740685	0,5191749	0,8315678	0,0402747	0,2335599	1,0121089	0,9020363	0,3669341	0,4221017	0,0969186	0,0061360	0,7078685	0,5154833	0,8135287
