"Time"	flhD	hdfR	qseB	lrhA	flhC	ompR	rcsB	rcsA	csgD	bolA	rstA	gadE	ydeO	evgA	gadW	gadX	rutR	nemR	torR	phoP	mdtF	mdtE	csgF	csgG	csgE	yhiD	hdeB	hdeA	gadA	gadB	gadC	sra	flgM	flgJ	fliR	rprA	wcaB	flhE	fliQ	fliM	fliH	flgE	flgN	wzc	flgH	fliK	gltI	yhjH	osmB	flhB	fliN	recC	flgD	flgI	fliG	fliF	fliT	fliD	bdm	flhA	ppdC	gadY	flgA	flgG
20	0,8695943	0,9297976	0,0370317	0,0671609	0,0058456	0,9782890	0,9234320	0,8388021	0,2433765	0,1149672	0,9053824	0,7632361	0,7300248	1,0010645	0,7793501	0,6671362	0,3582795	0,4323155	0,6015641	1,0695185	0,9286365	0,2432592	0,8540410	0,1606747	0,2162136	0,6838878	0,8526461	0,8371720	0,5511624	0,4343586	0,2682060	0,6799505	0,2684303	0,0889421	0,5031782	0,3886580	0,4156120	0,4873050	0,1944924	0,5352017	0,7290627	0,4285876	0,1192760	0,2989573	0,0667195	0,5285155	0,0537505	0,0326248	0,7741060	0,0890654	0,0863644	0,0018030	0,1807342	0,0712127	0,0093747	0,7758939	0,0092137	0,0660017	0,4942317	0,0562870	0,0600218	0,9644741	0,0117387	0,0309101
40	0,7287294	0,6892560	0,0938744	0,0635962	0,0051901	0,8161810	0,8517381	0,9592952	0,2335378	0,0769216	0,9268891	0,7736217	0,6966858	1,0540801	0,6942402	0,6180403	0,3078431	0,4223196	0,6337094	1,0665395	0,8092579	0,3689247	0,8607212	0,1670535	0,2348928	0,6659696	0,8583642	0,7345451	0,5319244	0,5005842	0,2404070	0,6874369	0,3000949	0,0905334	0,4337780	0,3391095	0,4585741	0,4920044	0,4102472	0,5092343	0,7190068	0,3906253	0,0988379	0,3517276	0,0863546	0,5459713	0,0698917	0,0443489	0,7289258	0,2583590	0,0870541	0,0014004	0,3660771	0,0580492	0,0068539	0,7283391	0,0144916	0,0770393	0,5108224	0,0581323	0,1560465	0,9253280	0,0290974	0,0279415
60	0,5869190	0,3812393	0,0890779	0,0803181	0,0108075	0,7929079	0,7756147	0,8903207	0,2168630	0,0953742	0,9557925	0,7680067	0,7014147	1,0896173	0,6059398	0,6679051	0,2956727	0,4179893	0,7549641	1,0608732	0,7627920	0,4152855	0,9081749	0,1604155	0,2239833	0,6714099	0,9637481	0,8247723	0,5252058	0,4943380	0,2501467	0,6761775	0,3021801	0,1031502	0,4178251	0,3216683	0,4742325	0,5203802	0,6186951	0,4289431	0,6826821	0,4339630	0,0812598	0,3204466	0,0649192	0,5578875	0,0635472	0,0377000	0,8928603	0,4083764	0,0729268	0,0012874	0,5028437	0,0719415	0,0082234	0,7688780	0,0163298	0,0685829	0,5261172	0,0541754	0,2426744	0,9355231	0,0196209	0,0237538
80	0,4471983	0,2551738	0,0860439	0,0812721	0,0278904	0,7614682	0,6865455	0,9360608	0,2329729	0,0754244	0,9510306	0,8190471	0,8133517	1,0540274	0,4984185	0,7285694	0,3239299	0,4371500	0,7066945	1,0188175	0,8007681	0,4693487	0,8584570	0,1758795	0,2067113	0,6304951	1,0140103	0,7983718	0,4913804	0,4829935	0,2609275	0,7125798	0,2633409	0,0947624	0,4088783	0,3069939	0,4603744	0,4952145	0,7124958	0,4273651	0,6860342	0,4021102	0,0959259	0,2849925	0,0715723	0,5531045	0,0722532	0,0345466	0,8175743	0,5520875	0,0638908	0,0016187	0,5957563	0,0778004	0,0138345	0,7356751	0,0122125	0,0746201	0,5324985	0,0434812	0,3735838	0,9569654	0,0184070	0,0268907
100	0,3593594	0,1271630	0,0825749	0,0790853	0,0618769	0,6940021	0,6963510	0,9675317	0,2340081	0,0610351	0,8820765	0,7895295	0,9132146	1,1221893	0,4256645	0,6358516	0,3924481	0,4449506	0,6856244	1,0773006	0,8307563	0,5413855	0,8674351	0,2224758	0,2470053	0,5409035	1,0290388	0,8813328	0,4815391	0,4703206	0,3187198	0,7010218	0,2296992	0,1073129	0,4773185	0,3480321	0,4515011	0,4407276	0,7850464	0,3801795	0,6522115	0,3895362	0,0994495	0,2838944	0,0805531	0,5023640	0,0587577	0,0441875	0,8528504	0,6563342	0,0686455	0,0037109	0,6643317	0,1140544	0,0098497	0,6944383	0,0093032	0,0706511	0,4897235	0,0319653	0,4413952	0,9648021	0,0132499	0,0313650
120	0,3020905	0,0812430	0,0954274	0,0851273	0,1474737	0,7742451	0,7012341	1,0569589	0,2255293	0,0514030	0,8416780	0,7754712	0,9091402	1,1106790	0,3866057	0,6524450	0,3545468	0,4571098	0,6708448	1,0629416	0,8511260	0,5382489	0,8392989	0,2066073	0,2487149	0,4950372	1,0685631	0,8499089	0,4880675	0,4540872	0,2935284	0,6860991	0,1502526	0,1045215	0,5671392	0,3868189	0,4582098	0,3936910	0,8520490	0,3085156	0,6696512	0,3280714	0,1279940	0,2662393	0,0530755	0,3789049	0,0636087	0,0350802	0,9282031	0,7514562	0,1212925	0,0086445	0,7492029	0,1285941	0,0184022	0,8132384	0,0114429	0,0667347	0,5281176	0,0395601	0,5141057	0,9726297	0,0101245	0,0213231
140	0,2351129	0,0539417	0,1188815	0,0671291	0,2053808	0,8198616	0,6741089	1,0498038	0,2071039	0,0477739	0,9114522	0,7311822	0,8482808	1,0683763	0,3466073	0,6384184	0,2986969	0,4316149	0,6904192	1,0633223	0,8462733	0,6070219	0,7767628	0,2220839	0,2586547	0,4396193	1,0097685	0,9461955	0,5036288	0,4636528	0,2763967	0,7001347	0,2126002	0,1038718	0,6508432	0,3979530	0,4289083	0,3407718	0,8402148	0,2445478	0,6264922	0,2541009	0,1255401	0,2592622	0,0431988	0,3507212	0,0485901	0,0666731	0,8366431	0,6969472	0,2085408	0,0246238	0,8119010	0,0976004	0,0413048	0,7903894	0,0168046	0,0504520	0,4995279	0,0457719	0,5942235	0,9080894	0,0051995	0,0261174
160	0,2169803	0,0232770	0,1361241	0,0701885	0,2428757	0,8313303	0,7199748	1,0575317	0,1685563	0,0215861	0,8856293	0,7084232	0,8420250	0,9976720	0,2491184	0,6746100	0,2754043	0,4448113	0,6830781	1,0251461	0,7981848	0,6241670	0,8781839	0,2176447	0,2773517	0,3662061	0,9938495	0,9573980	0,5143266	0,4202603	0,2618409	0,6713022	0,3321320	0,1078304	0,7401516	0,4128078	0,4096200	0,2730348	0,8581161	0,1944895	0,6122727	0,2009848	0,1705583	0,2946806	0,0685924	0,2834571	0,0335409	0,0952432	0,9418486	0,8544286	0,3089259	0,0961940	0,8075265	0,1157333	0,0462864	0,9976135	0,0114511	0,0537379	0,4952600	0,0336114	0,6714443	0,9296031	0,0024153	0,0247171
180	0,1620035	0,0162137	0,1680950	0,0814783	0,3180177	0,7943374	0,7160223	1,1348394	0,1883303	0,0248960	0,8029931	0,6270745	0,8381238	1,0872985	0,2125625	0,6393668	0,2857429	0,4161208	0,6166373	0,9691560	0,8676147	0,6164446	0,8603276	0,1865802	0,3137981	0,2904612	1,0724497	0,8408886	0,5094333	0,4113943	0,2628403	0,6520293	0,4403457	0,1027121	0,8725773	0,5250794	0,4514726	0,2649210	0,9459134	0,1393822	0,6914979	0,1979669	0,1482802	0,2779572	0,0379078	0,2479689	0,0194326	0,1467608	0,8485585	0,9001673	0,4226668	0,1874117	0,8749669	0,1446130	0,0882236	0,8933004	0,0071781	0,0502397	0,4938232	0,0304128	0,6619158	0,9402225	0,0040399	0,0295056
200	0,1317437	0,0104326	0,1757350	0,0815499	0,3651660	0,7495436	0,6808120	1,0454399	0,2004338	0,0148346	0,8078858	0,6454834	0,8599623	1,1202435	0,1816598	0,7078931	0,3059017	0,4503702	0,6393349	1,0117131	0,8339180	0,6869129	0,9005311	0,1781465	0,3052104	0,2240885	1,0992215	0,8463176	0,4606000	0,4779397	0,2626966	0,6566680	0,5692140	0,0981703	0,8686458	0,5396243	0,5198192	0,3142232	0,8727046	0,1149621	0,6812349	0,1598749	0,1447755	0,2779006	0,0502940	0,2173981	0,0311036	0,2271268	0,8723201	0,8755875	0,5282668	0,2555678	0,9053119	0,1536122	0,1185709	0,8598758	0,0166502	0,0354884	0,5208717	0,0362344	0,6925480	0,9893645	0,0042670	0,0264839
220	0,1144762	0,0099160	0,1956291	0,0731765	0,4004194	0,7580039	0,6353639	1,0440315	0,2145258	0,0348237	0,7749634	0,6225376	0,8125827	1,0260824	0,1594385	0,6967182	0,3376357	0,4494105	0,5834812	0,9216975	0,8919578	0,6889487	0,9211714	0,1824386	0,2964417	0,2087612	1,0934795	0,7347987	0,4976264	0,4349851	0,2531539	0,6472410	0,6570298	0,1020150	0,9613612	0,5252376	0,5047730	0,3307542	0,8963609	0,0947805	0,6260528	0,1471850	0,1213411	0,3342494	0,0355854	0,1839793	0,0313623	0,2477173	0,8936776	0,9002283	0,6445323	0,3990599	0,8827128	0,1852311	0,1325080	0,8876379	0,0241658	0,0282947	0,5085917	0,0446358	0,6595912	0,9415476	0,0089598	0,0317002
240	0,1408684	0,0119781	0,2301652	0,0788948	0,3749795	0,7560543	0,6604790	1,0047927	0,2378270	0,0306758	0,6681441	0,6199064	0,8507760	1,0576608	0,1293433	0,6764622	0,3087138	0,4617455	0,5945330	0,9457224	0,9081476	0,7170058	0,8897812	0,1631853	0,2963700	0,1665968	1,1141798	0,5864285	0,4942455	0,4297132	0,2727464	0,6818476	0,7563036	0,0933167	0,9795389	0,5282830	0,5211288	0,3857267	0,8969962	0,1120673	0,6664811	0,1060375	0,1404567	0,3399464	0,0422160	0,2241655	0,0422489	0,3014640	0,8164859	0,8990912	0,6287251	0,5224427	0,8951947	0,1800840	0,1426612	0,9050501	0,0199845	0,0194254	0,5053082	0,0492005	0,6276606	0,9961499	0,0127886	0,0346570
260	0,1769886	0,0078742	0,2388053	0,0837260	0,3965323	0,7986359	0,6550302	1,0430771	0,2721819	0,0286014	0,6438512	0,6052267	0,8754242	0,9958052	0,1104926	0,6830740	0,3027619	0,4513277	0,6045506	0,9752126	0,8638307	0,7121091	0,9017448	0,2248379	0,3101120	0,1070998	1,1006907	0,5430479	0,4796157	0,4245055	0,2977343	0,7157945	0,7571993	0,0948957	1,0311313	0,5278769	0,5466419	0,4219982	0,9066907	0,0996600	0,6209483	0,1486543	0,1678315	0,3303869	0,0623105	0,2828584	0,0452871	0,3403376	0,8419447	0,8312892	0,6900998	0,6228499	0,9251256	0,1658959	0,1467376	0,9782206	0,0298622	0,0184415	0,5357016	0,0344072	0,6427725	0,9992371	0,0135937	0,0204533
280	0,1622046	0,0071127	0,2994160	0,0886740	0,3675544	0,7409715	0,6077810	1,0398397	0,3138819	0,0307967	0,6894020	0,6040095	0,8662395	0,9783419	0,1092313	0,6989139	0,3160747	0,4239882	0,6433694	0,9414954	0,8653466	0,6948249	0,8250271	0,2158160	0,3110404	0,1148019	1,0490424	0,5126508	0,5127580	0,4262049	0,3007000	0,7715021	0,6973941	0,1016944	1,1011581	0,5443066	0,5548840	0,4641767	0,8561846	0,1052051	0,6229800	0,1910260	0,1718354	0,3199928	0,0595901	0,2649097	0,0516582	0,3982579	0,8853768	0,8646747	0,7509889	0,6361198	0,9617838	0,1274444	0,1334503	1,0089843	0,0295474	0,0172503	0,5531103	0,0253194	0,6480826	1,0305452	0,0097569	0,0303213
300	0,1608332	0,0044408	0,3410848	0,0858514	0,3845146	0,7479815	0,6620745	1,0621874	0,3324928	0,0418554	0,6974244	0,6262222	0,8322172	1,0201171	0,0906001	0,7460471	0,2872410	0,4290757	0,6366770	0,9142769	0,9001510	0,6978515	0,8912286	0,2134243	0,3493147	0,0863646	1,0044711	0,4740177	0,4915244	0,4008868	0,3654832	0,7595336	0,8072181	0,0973910	1,0684276	0,5249381	0,5662128	0,4692210	0,8893779	0,0870496	0,5897231	0,2159413	0,1667916	0,2638415	0,0574022	0,2907947	0,0430376	0,3872027	0,8865373	0,9145987	0,7393819	0,7029984	0,9028355	0,1568370	0,1666745	0,9835398	0,0276714	0,0143030	0,5763423	0,0271361	0,6436623	1,0482796	0,0095116	0,0428824
320	0,1360225	0,0000000	0,4021083	0,0610420	0,3897475	0,7843064	0,6762963	1,0230423	0,3747110	0,0306557	0,7227326	0,6071974	0,9040310	1,0288419	0,1012027	0,7441924	0,2779413	0,3911315	0,6321253	0,8791571	0,9302347	0,6803178	0,9855536	0,1960459	0,3635975	0,0645475	1,0636324	0,4497986	0,5075352	0,4399808	0,4217405	0,6851124	0,7620134	0,0973796	1,0557630	0,5328479	0,5469170	0,5206833	0,9394095	0,0867980	0,6035514	0,2147541	0,1980698	0,2526711	0,0594300	0,2908611	0,0638122	0,4107529	0,9156606	0,9287065	0,8135701	0,7357540	0,8482171	0,1508436	0,2035077	0,9250385	0,0256142	0,0089520	0,5051200	0,0274251	0,7412037	1,0930749	0,0266628	0,0358445
340	0,1273909	0,0099815	0,4177520	0,0727078	0,4108787	0,8134826	0,7679369	1,0526439	0,3321405	0,0305266	0,6744768	0,6164338	0,8315838	1,0695083	0,0957100	0,8024359	0,3002675	0,4651390	0,6069112	0,9157055	0,9167590	0,6298309	0,9790601	0,1701638	0,3313146	0,0405780	1,0226475	0,4229966	0,5229064	0,5232942	0,5692347	0,7155186	0,7745161	0,0947080	1,0706875	0,5353793	0,5896195	0,5670087	0,9403540	0,0791017	0,6490302	0,2429225	0,1792288	0,2618866	0,0621123	0,3099154	0,0655778	0,4147807	0,9217534	0,9001003	0,8295930	0,7315580	0,8906172	0,1244342	0,2235246	0,8951605	0,0224316	0,0138908	0,4703078	0,0296858	0,7319204	1,0844841	0,0149840	0,0369937
360	0,1050734	0,0160851	0,5068433	0,0680361	0,3895183	0,7180083	0,7720316	0,9963065	0,3643806	0,0425467	0,6969822	0,5764147	0,7529133	1,0072004	0,0876047	0,7638034	0,3212799	0,4516435	0,6687429	0,9414446	0,9959229	0,6616808	0,9712931	0,1645567	0,3139144	0,0396795	0,9936957	0,3732478	0,5026573	0,4813696	0,5490100	0,6873713	0,7500064	0,0893243	1,0773456	0,5220257	0,5439666	0,5826995	0,9612008	0,0837539	0,6260891	0,2595643	0,1765439	0,2952832	0,0640737	0,3146642	0,0567643	0,4923446	0,8303758	0,8742643	0,7867578	0,8138220	0,9128779	0,1346052	0,1900925	0,8570142	0,0252441	0,0040088	0,5237630	0,0419212	0,7106306	1,0602551	0,0254657	0,0402663
380	0,1094320	0,0126473	0,6512922	0,0765701	0,3981163	0,7833789	0,7939785	1,0308835	0,3314218	0,0411527	0,6939819	0,5430758	0,7827881	0,9994777	0,0848570	0,7287084	0,3143460	0,4451568	0,6862748	0,9194251	1,0291276	0,6566371	0,9121459	0,1441561	0,3010401	0,0361496	0,9321408	0,4239647	0,5950372	0,4731300	0,6208945	0,7167989	0,7433217	0,0777452	1,1426328	0,4559910	0,5879940	0,5568085	0,9342892	0,0870830	0,6174619	0,2346610	0,1826586	0,3825663	0,0657249	0,2845120	0,0550814	0,4331801	0,8590858	0,9296987	0,7867685	0,7368276	0,9001530	0,1523231	0,1693701	0,9077847	0,0269486	0,0036342	0,5522084	0,0347967	0,7253826	1,0290434	0,0163425	0,0349906
400	0,1050070	0,0128870	0,6711585	0,0866839	0,3567114	0,7721489	0,8223088	0,9794888	0,2779340	0,0326007	0,7688795	0,5158093	0,7863721	0,9331460	0,0801201	0,8080265	0,3325514	0,4730063	0,6580868	1,0156045	0,9715764	0,6964879	0,9259837	0,1800915	0,2963742	0,0451276	1,0453495	0,3464312	0,5677680	0,4351202	0,6172082	0,7342270	0,7180159	0,0858257	1,1197514	0,4292279	0,6031048	0,6106450	0,9116712	0,1020643	0,5499140	0,2217004	0,1703306	0,3488507	0,0717721	0,3091295	0,0926350	0,4250252	0,7565608	0,8899702	0,8139816	0,6982133	0,9013012	0,1442527	0,1821859	0,9110719	0,0354430	0,0024114	0,5170908	0,0355666	0,7208970	1,0021030	0,0161877	0,0412333
420	0,1077902	0,0114455	0,7463489	0,0798215	0,4038006	0,7655798	0,7617996	0,9778725	0,2949158	0,0233514	0,7148214	0,5581999	0,7546293	0,9217794	0,0915141	0,7982686	0,3016586	0,4733802	0,6767110	0,9454936	0,9864030	0,6197569	0,8811462	0,1675996	0,2533109	0,0586326	1,0447194	0,3246849	0,5102795	0,4499336	0,5879230	0,7820446	0,7116328	0,0968900	1,1285090	0,5278995	0,5496789	0,6392622	0,8590587	0,0921932	0,5371712	0,2285257	0,1356824	0,3583403	0,0637392	0,3276023	0,0835659	0,4499467	0,7657563	0,9369307	0,7989321	0,7013646	0,8789967	0,1283418	0,1649996	0,9479310	0,0221326	0,0021364	0,4655189	0,0411615	0,7280134	0,9606745	0,0118448	0,0514246
440	0,1171757	0,0111260	0,7212447	0,0744126	0,4225675	0,7560478	0,6991516	1,0283338	0,2855398	0,0394568	0,6850985	0,5195252	0,8197778	0,9031244	0,0934160	0,7947142	0,3136187	0,4562770	0,7110032	1,0131806	1,0386413	0,6354601	0,9576925	0,1742127	0,2671031	0,0650411	1,0425286	0,3150055	0,4755414	0,4142227	0,6189607	0,7229747	0,7960966	0,0942485	1,1182583	0,5636831	0,5374592	0,6609688	0,9751917	0,0903915	0,5511205	0,1978807	0,1488535	0,4001164	0,0596076	0,3422471	0,0622878	0,4563186	0,8621342	0,8647332	0,8274432	0,6658802	0,8561141	0,1578715	0,1419145	0,8952599	0,0224937	0,0056356	0,5156049	0,0372520	0,7221074	0,9680355	0,0193963	0,0443303
460	0,1208439	0,0150244	0,7750732	0,0743539	0,4268142	0,7030562	0,6875941	1,0883237	0,3057903	0,0307778	0,7449893	0,5361223	0,7376066	0,8975059	0,0934654	0,7884252	0,2875309	0,4512221	0,6526847	1,0482255	1,0026657	0,5926849	0,8679161	0,1795173	0,2786762	0,0558882	0,9925915	0,3411209	0,4615676	0,3999151	0,6149970	0,7049914	0,7655018	0,0801550	1,1233660	0,5821281	0,6393310	0,6535017	0,9023007	0,0988170	0,5765584	0,1912539	0,1365218	0,3572804	0,0716600	0,3633136	0,0511051	0,4578509	0,9007467	0,8830410	0,8077272	0,6297846	0,8948894	0,1625503	0,1608988	0,8740707	0,0236957	0,0074402	0,4897092	0,0370366	0,6587648	1,0291223	0,0163820	0,0358139
480	0,1255009	0,0121571	0,8377033	0,0658678	0,4287290	0,7259043	0,7259218	1,1310045	0,3124277	0,0260997	0,7724544	0,5040203	0,6756614	0,8619754	0,0713593	0,8644417	0,3089162	0,4698409	0,6321299	1,0196886	1,0266199	0,5639949	0,8826193	0,1940157	0,2970062	0,0550757	1,0796492	0,3009836	0,4889750	0,3523052	0,6205425	0,7298525	0,7378855	0,0772614	1,0977538	0,5510504	0,5854130	0,7269291	0,8641614	0,1172897	0,6130838	0,1802044	0,1665549	0,3153174	0,0421979	0,3622895	0,0680604	0,5203190	0,8241513	0,9197748	0,8044410	0,7345838	0,8230148	0,1516442	0,1617919	0,9511322	0,0246693	0,0036373	0,5379855	0,0383167	0,6320888	1,0272179	0,0143625	0,0467035
500	0,1379600	0,0161053	0,8804139	0,0502700	0,4378584	0,6903976	0,6726898	1,0814315	0,2602857	0,0255106	0,8158724	0,5888221	0,7772833	0,9451647	0,0652423	0,8331815	0,3290342	0,4452875	0,7032097	0,9513648	0,9733323	0,6056014	0,8656054	0,1638394	0,3009291	0,0458900	1,0332481	0,2795464	0,4947656	0,3862932	0,6106255	0,7321024	0,7757971	0,0841598	1,0067463	0,5957732	0,5522476	0,7394584	0,7731628	0,0931224	0,6488419	0,2050803	0,1954758	0,2880168	0,0448492	0,3071499	0,0547645	0,4862104	0,8079819	0,9579501	0,7511601	0,7528975	0,9617217	0,1282453	0,1873154	0,9214184	0,0267218	0,0023723	0,5118698	0,0451302	0,5925814	1,0019688	0,0135411	0,0446705
520	0,1297739	0,0186963	0,9235848	0,0712236	0,4614251	0,6695192	0,6579087	1,0224555	0,2681159	0,0313849	0,7988707	0,6541317	0,8113997	0,9818751	0,0659169	0,7579001	0,2894378	0,4123992	0,7124686	0,9589810	0,9300251	0,7619484	0,9132065	0,1781836	0,2884099	0,0476157	1,0407122	0,2564844	0,4774114	0,4310691	0,5694981	0,7166721	0,7823098	0,0851495	1,0049320	0,6348744	0,5870442	0,7652022	0,8590705	0,0873715	0,6588429	0,2190766	0,1869329	0,2927828	0,0649952	0,3091085	0,0731418	0,4735579	0,8010688	0,8958771	0,8229768	0,7342166	0,9419124	0,1462639	0,2114989	0,9258848	0,0209387	0,0016654	0,5376557	0,0444847	0,5916708	1,0102765	0,0192853	0,0315057
540	0,1273081	0,0130837	0,8807667	0,0574974	0,4298150	0,6746338	0,6384377	0,9655693	0,2412870	0,0437768	0,8056068	0,6463606	0,8652068	1,0358921	0,0698628	0,7205974	0,2943185	0,4189490	0,6787389	0,9858691	0,9088102	0,7606224	0,9431150	0,1850595	0,3058509	0,0429747	1,0833907	0,3357730	0,4706600	0,4163905	0,5864609	0,7254910	0,7216320	0,0954698	0,9335166	0,5787459	0,6045330	0,7206208	0,8194527	0,0861634	0,6708097	0,2504418	0,1696045	0,2889127	0,0620625	0,3203748	0,0650618	0,4984468	0,8002870	0,8579401	0,8608331	0,7823960	0,9232933	0,1348366	0,1922229	0,9691821	0,0194993	0,0001620	0,5517814	0,0380674	0,6292058	1,0337632	0,0266700	0,0401833
560	0,1007115	0,0074900	0,9040517	0,0657891	0,4342218	0,6835328	0,6431260	0,9871910	0,2899104	0,0260689	0,8827803	0,6866840	0,8523489	1,1024521	0,0645852	0,7256280	0,2865876	0,4386724	0,7084062	0,9316587	0,9151912	0,7644001	0,9057873	0,2501007	0,2880397	0,0505831	1,1017596	0,3519183	0,4334872	0,3885429	0,5690514	0,7525254	0,7061638	0,0788962	0,9123880	0,5150500	0,5145252	0,7427043	0,8497119	0,0886471	0,6327376	0,2728265	0,2062378	0,2771809	0,0812582	0,3383636	0,0453493	0,4628934	0,8793297	0,9256844	0,8836764	0,8114594	0,9735607	0,1412882	0,2070863	0,8875580	0,0196061	0,0015520	0,5691088	0,0286593	0,6663762	1,0735453	0,0250864	0,0391123
580	0,1728789	0,1456861	0,9073115	0,0524509	0,4151903	0,8119632	0,6296757	1,0067850	0,2943352	0,0636601	0,8584748	0,6522170	0,8129963	1,1160118	0,1033238	0,7304836	0,2684726	0,4442262	0,7397527	0,8824957	0,9216865	0,7002432	0,9132141	0,2594904	0,3281409	0,0648118	0,9883337	0,4266861	0,4509021	0,3663805	0,6073105	0,7764649	0,7032659	0,0860941	0,8613664	0,4966435	0,4955429	0,7941163	0,6347171	0,0878449	0,5819450	0,2754761	0,1696484	0,2636471	0,0679821	0,3357697	0,0614901	0,4912864	0,8592061	0,8299998	0,9259382	0,7679300	0,8965371	0,1366576	0,1954177	0,8668483	0,0366838	0,0022127	0,6016724	0,0441938	0,6479386	1,0510072	0,0245393	0,0455786
600	0,3227741	0,3993003	0,8733905	0,0504818	0,4406864	0,8069504	0,6677413	0,9768627	0,3018392	0,1286361	0,8323570	0,5966716	0,8370144	1,0322504	0,2345058	0,7739916	0,3000095	0,4137324	0,6980201	0,8580571	1,0229505	0,6197064	0,9534698	0,2281242	0,3591243	0,0572311	1,0192168	0,4241292	0,4857120	0,4128311	0,6151120	0,7797447	0,7074977	0,0931630	0,9705867	0,5140213	0,4576927	0,7443621	0,4322723	0,0834891	0,6316708	0,2444251	0,1673400	0,2945855	0,0643301	0,3599337	0,0561977	0,4924209	0,8356640	0,7149562	0,9307157	0,7934251	0,6753521	0,1053012	0,1926725	0,9006773	0,0449255	0,0046092	0,5895893	0,0452995	0,5760904	0,9771742	0,0198050	0,0574139
620	0,4493514	0,6496144	0,8887452	0,0451914	0,4443670	0,8804781	0,6810471	0,9070906	0,3303727	0,1382423	0,8913729	0,6140165	0,8177684	1,0188894	0,3872591	0,8244429	0,3426385	0,4407628	0,6347814	0,8739922	0,9488970	0,4610335	0,9352775	0,2129105	0,3939987	0,0613009	1,0094387	0,4793564	0,4741570	0,4192527	0,6037215	0,7670147	0,7186260	0,0822036	1,0110516	0,5141108	0,4416066	0,7391830	0,3453391	0,1304471	0,6041518	0,2444487	0,1863582	0,3219481	0,0751319	0,3765025	0,0707424	0,4914302	0,7867243	0,5480331	0,8958507	0,7919361	0,4747158	0,0954985	0,2745530	0,9457095	0,0635708	0,0184815	0,5900697	0,0394259	0,4730852	0,9891083	0,0475187	0,0696182
640	0,6372344	0,8264012	0,9131511	0,0432135	0,3676626	0,9845829	0,7747619	0,8731287	0,2905900	0,1475917	0,8709488	0,6242746	0,7974410	1,0013729	0,5069668	0,8449421	0,3220832	0,4658093	0,6150850	0,9297042	0,9478602	0,3577080	0,8744025	0,1990364	0,3412656	0,1169766	0,9847859	0,5073377	0,4538569	0,3488952	0,6188398	0,7150289	0,7709436	0,1164146	1,0844646	0,4812992	0,4332410	0,7914606	0,3573179	0,1429655	0,6568185	0,2489726	0,2456517	0,3208752	0,1291628	0,3821258	0,1388307	0,4354578	0,8014536	0,4777224	0,8960340	0,8776706	0,3851826	0,1226450	0,3782959	1,0112801	0,0720936	0,0839980	0,5851201	0,0322160	0,4257336	0,9667464	0,1156136	0,0958024
660	0,7299128	0,9083114	0,9912740	0,0470969	0,3009942	0,9384078	0,8030638	0,8321101	0,2687566	0,1363038	0,7927224	0,7007793	0,7329305	0,9393036	0,6131270	0,8432516	0,3429786	0,4208189	0,6041908	0,9129260	0,9322141	0,2648703	0,9467940	0,2218073	0,3467736	0,1553572	0,9571279	0,5773850	0,4731338	0,3436330	0,5568083	0,6471659	0,7765340	0,1548873	1,0372605	0,4568754	0,4303169	0,8184963	0,3787085	0,1760676	0,6809994	0,2382529	0,2142808	0,3386160	0,0868677	0,4687062	0,2685518	0,3819385	0,7769901	0,4778515	0,9340549	0,8731888	0,3253313	0,1110733	0,5361019	0,9449958	0,0526001	0,1930367	0,5821707	0,0356207	0,4112878	1,0405250	0,2399979	0,1375803
680	0,8334824	1,0250678	0,9605528	0,0559949	0,2333169	0,9406971	0,8181373	0,8883488	0,2296435	0,1437450	0,8269655	0,6794531	0,7914996	0,9736996	0,6370126	0,7986163	0,2963773	0,4117320	0,6086044	0,8487425	0,9635313	0,2013241	1,0184596	0,2418823	0,3282296	0,2655592	0,9130129	0,5972599	0,4649255	0,3250933	0,4621985	0,6410786	0,8192888	0,1577933	1,0719961	0,4169554	0,4696284	0,8015340	0,3191748	0,1992245	0,7063312	0,2829384	0,2361297	0,3224449	0,0806464	0,4670187	0,3806996	0,4040009	0,7985230	0,4526743	0,8956661	0,8909388	0,3605856	0,0914796	0,6452191	1,0434109	0,0621233	0,3494143	0,5471004	0,0532349	0,3642775	1,0428555	0,3049601	0,2525011
700	0,9483909	1,0403974	0,9759072	0,0635595	0,1831948	0,9172705	0,8668255	0,8421852	0,2514624	0,1444192	0,7839114	0,6814437	0,7660299	0,9940308	0,6984395	0,7088730	0,2639856	0,4632262	0,6026898	0,8652814	0,9624934	0,1736482	0,9716971	0,2370806	0,2896605	0,3645891	0,9155456	0,6553878	0,4666352	0,3441442	0,4698381	0,6500055	0,7700805	0,1678873	0,9855462	0,3697236	0,4956281	0,7309190	0,3273868	0,2363958	0,7532703	0,3504911	0,2508264	0,3467849	0,0528540	0,4927490	0,4309839	0,3634694	0,8418454	0,3790714	0,9318540	0,9167662	0,2997674	0,0842582	0,6887514	1,0054931	0,0376665	0,4391789	0,4863549	0,0535223	0,3419912	0,9828260	0,3120883	0,3352851
