Time	Gene1	Gene2	Gene3	Gene4	Gene5	Gene6	Gene7	Gene8	Gene9	Gene10	Gene11	Gene12	Gene13	Gene14	Gene15	Gene16	Gene17	Gene18	Gene19	Gene20	Gene21	Gene22	Gene23	Gene24	Gene25	Gene26	Gene27	Gene28	Gene29	Gene30	Gene31	Gene32	Gene33	Gene34	Gene35	Gene36	Gene37	Gene38	Gene39	Gene40	Gene41	Gene42	Gene43	Gene44	Gene45	Gene46	Gene47	Gene48	Gene49	Gene50	Gene51	Gene52	Gene53	Gene54	Gene55	Gene56	Gene57	Gene58	Gene59	Gene60	Gene61	Gene62	Gene63	Gene64
680	0.2360992	0.6275022	0.0861524	0.5944195	0.0167853	0.6118429	0.4651754	0.1797794	0.2069387	0.3791935	0.3080797	0.6092458	0.4123459	0.0043947	0.4154952	0.1567603	0.1119474	0.5946121	0.0163182	0.1042875	0.6587714	0.1276584	0.6991948	0.156776	0.4114473	0.1117725	0.0931038	0.5795197	0.701908	0.5281807	0.2965216	0.3225068	0.5464485	0.0928209	0.1621595	0.7003441	0.047004	0.0193397	0.4124048	0.0046634	0.6684704	0.1805084	0.3397016	0.492345	0.0903944	0.2416761	0.5644585	0.677213	0.7938315	0.2572418	0.38232	0.5313508	0.5726917	0.0017518	0.0807063	0.2898497	0.0924311	0.0543512	0.2209369	0.2801628	0.0827642	0.2801811	0.1560547	0.5312659
700	0.2387972	0.6952454	0.0743309	0.6796171	0.013978	0.552171	0.4341508	0.1247077	0.2440875	0.4545929	0.3549139	0.7495144	0.4197446	0.0020124	0.4649142	0.1986297	0.1272276	0.6129038	0.0174107	0.157815	0.627757	0.211219	0.8570168	0.1646398	0.2645341	0.124638	0.089886	0.4680333	0.4463324	0.5570793	0.2113041	0.2964407	0.6070025	0.074549	0.1582567	0.4852006	0.0625198	0.0287994	0.4714644	0.0077048	0.6565533	0.12551	0.4257321	0.5098777	0.1421544	0.1368805	0.5684711	0.6801671	0.6746582	0.2057981	0.3443984	0.5581938	0.5349957	0.0107861	0.0465691	0.2383228	0.0974262	0.0555881	0.1553681	0.2338413	0.0741728	0.3631805	0.0939266	0.5769281
720	0.1345383	0.7316103	0.0896377	0.518073	0.0121305	0.4880129	0.5482276	0.1332866	0.2333436	0.3946374	0.3287802	0.6865802	0.6163717	0.0001643	0.4636168	0.1930486	0.1220308	0.5064978	0.0258173	0.1190417	0.5306142	0.2099503	0.6987456	0.1950736	0.2815651	0.0887792	0.112561	0.4893142	0.4989363	0.4576999	0.197309	0.3811301	0.5530226	0.0527683	0.1405154	0.6247788	0.025253	0.0270977	0.5633818	0.0160926	0.7132196	0.1243726	0.3335833	0.6303185	0.1059406	0.2550605	0.6818095	0.705108	0.7480236	0.1968375	0.3146408	0.482906	0.4823512	0.0032735	0.0129366	0.1879756	0.1226347	0.0152438	0.1453598	0.2566278	0.0562635	0.3834682	0.1273364	0.4711181
740	0.219553	0.7665006	0.0683404	0.5113328	0.0275072	0.5980678	0.6099295	0.1844125	0.2299901	0.441232	0.5478212	0.7203809	0.6432215	0.0007971	0.4454255	0.1979027	0.1864845	0.5811135	0.0097749	0.0924849	0.5172039	0.1492975	0.6145527	0.1996504	0.4307269	0.1618938	0.1083069	0.5587332	0.5134693	0.5109815	0.1583673	0.3478037	0.3886509	0.0457562	0.1442932	0.6059642	0.0439266	0.0248839	0.5438051	0.0049997	0.7923592	0.0438612	0.3634328	0.6796635	0.1163157	0.2218745	0.5853229	0.5363594	0.6801896	0.1985848	0.3275534	0.5298766	0.6751781	0.0005916	0.0369357	0.2605716	0.1834103	0.0260873	0.1218227	0.2405546	0.0843369	0.4077469	0.08042	0.5676832
760	0.2133515	0.6188597	0.1089296	0.5263093	0.0117169	0.4640631	0.4732538	0.1830281	0.1718586	0.4588277	0.4996461	0.7011638	0.5518153	0.0001859	0.4129768	0.1471659	0.100049	0.5834949	0.0129777	0.0994393	0.6354723	0.2195905	0.6598208	0.0858843	0.3586854	0.2196852	0.115386	0.411817	0.5026562	0.5249395	0.1535288	0.2616012	0.498057	0.0895159	0.1427418	0.6003351	0.043381	0.0065211	0.5106861	0.0080757	0.5987152	0.0595605	0.3469459	0.6669991	0.1126559	0.1941025	0.651634	0.6353186	0.674287	0.2589786	0.4351566	0.5426331	0.4920149	0.0014515	0.0132288	0.2470769	0.128144	0.0226963	0.0813849	0.2054088	0.126663	0.5060424	0.1171907	0.5190515
780	0.3218882	0.6810467	0.0968763	0.5727754	0.0140509	0.4825031	0.6213707	0.1676526	0.1683962	0.4418812	0.3972869	0.6461569	0.591838	0.0001586	0.3613115	0.2482478	0.0659991	0.654059	0.027545	0.1610063	0.6324325	0.2381379	0.8328808	0.13747	0.2551913	0.1332794	0.0913026	0.6461886	0.5287894	0.5385842	0.153839	0.282003	0.5443399	0.0517048	0.1239009	0.6513124	0.0175844	0.0021507	0.506976	0.0170791	0.6382823	0.0343383	0.4545579	0.5033088	0.1077491	0.2210577	0.6908216	0.5892698	0.7043123	0.2594359	0.4779708	0.5127664	0.6228865	0.0010172	0.0174025	0.2776731	0.0764505	0.0109853	0.1273412	0.1841578	0.1251142	0.4781296	0.0611312	0.4721973
800	0.2663879	0.7523272	0.0681321	0.5544715	0.0101984	0.531849	0.5149566	0.2197785	0.1493779	0.4920271	0.3494442	0.6018504	0.6098208	0.0014533	0.3741107	0.2285569	0.0907099	0.6974846	0.0267128	0.1586181	0.5592395	0.165953	0.7331573	0.0572507	0.3015494	0.1766532	0.1122194	0.452034	0.4653592	0.4881922	0.1131419	0.3917221	0.3869052	0.0797044	0.1132262	0.6014899	0.0318016	0.0014393	0.4094685	0.0116937	0.6272177	0.0209449	0.4582394	0.6339825	0.0875484	0.2610002	0.7197676	0.5616103	0.764508	0.2222166	0.3104958	0.6889376	0.7150925	0.0003093	0.006048	0.2630355	0.0989656	0.0479681	0.1491123	0.1855227	0.1267131	0.4279154	0.0717779	0.5854833
820	0.1801156	0.7079674	0.102548	0.588422	0.0066382	0.4729018	0.5069179	0.1621036	0.1679716	0.4551392	0.3762948	0.6765434	0.5784247	0.0017607	0.4096951	0.1811991	0.1012029	0.7678867	0.0095347	0.0706318	0.5528566	0.2804807	0.611205	0.0466646	0.291581	0.1979634	0.1624684	0.4982225	0.4841714	0.4786457	0.1073366	0.3312924	0.4018504	0.039653	0.1870302	0.5314764	0.0121453	0.0016422	0.4460716	0.0058309	0.6788893	0.0508955	0.3960543	0.7140432	0.1189279	0.2049385	0.6923211	0.6562909	0.6453344	0.248611	0.3603858	0.5951127	0.6574555	0.0017883	0.0142809	0.2173865	0.1340851	0.0534038	0.1246095	0.1796152	0.1068437	0.5028864	0.0703714	0.4827308
840	0.2005618	0.6717044	0.1071674	0.5885307	0.0211791	0.4349469	0.4608842	0.2080447	0.1299279	0.4506274	0.3218776	0.6066209	0.5566898	0.0007872	0.4323619	0.2329431	0.1130092	0.6806343	0.0074296	0.1288696	0.6318689	0.1641687	0.7666467	0.0407871	0.358237	0.1280274	0.1648994	0.4540781	0.4175961	0.4140535	0.1181893	0.3399789	0.4091581	0.0668295	0.1575609	0.6057454	0.0211386	0.0015957	0.4027635	0.0023146	0.6537534	0.0542831	0.3779884	0.7290504	0.099203	0.207154	0.6737789	0.5616925	0.6853883	0.2403409	0.3543487	0.5346987	0.6506234	0.003124	0.0326675	0.2126279	0.1061669	0.0541421	0.1658114	0.1941137	0.0961177	0.5221488	0.0512947	0.5120626
860	0.1927919	0.7246028	0.0700109	0.7167415	0.0072536	0.3501891	0.5270505	0.1248376	0.1752387	0.3481923	0.3367625	0.5862028	0.4978727	0.0002047	0.3798205	0.1888111	0.0625854	0.6469604	0.013763	0.0830758	0.5733686	0.1974713	0.6414036	0.0297446	0.3132591	0.1259944	0.1426465	0.3895126	0.4820003	0.5322132	0.1432843	0.2698859	0.423251	0.0762826	0.1338924	0.555473	0.0110975	0.0047231	0.4517569	0.0028188	0.6208695	0.0355379	0.4069494	0.5436124	0.1262796	0.1969953	0.6571875	0.6160064	0.7063433	0.3223799	0.2632478	0.5342295	0.6401479	0.0163434	0.0163646	0.3135389	0.0716451	0.0375727	0.0874762	0.1811037	0.0486377	0.3674649	0.0364882	0.4219888
880	0.2689291	0.6631019	0.0501987	0.7416005	0.0047402	0.3483886	0.5608936	0.1507962	0.174964	0.4171174	0.2998903	0.6597689	0.6608996	0.0005866	0.4932048	0.2131711	0.0646729	0.6254821	0.0091928	0.0741204	0.6184391	0.1691656	0.6717999	0.0262463	0.3227977	0.1805799	0.1551354	0.4688697	0.3805462	0.5719564	0.1500002	0.2038146	0.4928423	0.0856281	0.1227886	0.4444484	0.0147471	0.0108126	0.5133851	0.0138402	0.6109141	0.0168081	0.2683348	0.7073432	0.0948946	0.2343008	0.5200179	0.6366255	0.5971406	0.2778516	0.3380452	0.5769864	0.6031008	0.001608	0.0330225	0.3212647	0.093039	0.0506061	0.1632557	0.2155583	0.0433539	0.4177559	0.0456498	0.5500654
900	0.2213438	0.7464372	0.1112089	0.5969699	0.0051478	0.3776934	0.5933654	0.1665352	0.1552671	0.3946394	0.289917	0.6597985	0.5626447	5.45e-05	0.3926661	0.1842672	0.0603593	0.6886146	0.0139421	0.0927063	0.6078944	0.2075704	0.6943626	0.0219602	0.3295243	0.1249774	0.1584272	0.3967697	0.4686065	0.5406113	0.0994355	0.2779174	0.4205869	0.0941419	0.1863257	0.5165061	0.0126118	0.0009835	0.4963461	0.0055972	0.6827652	0.0180055	0.3803369	0.6849126	0.1153068	0.2435448	0.6882566	0.6059935	0.8407393	0.1994079	0.3254528	0.5581093	0.6249546	0.0007506	0.0364453	0.188135	0.0811671	0.0766756	0.0998896	0.1943766	0.0768048	0.3908582	0.0319771	0.500618
920	0.2053241	0.7224335	0.1247436	0.5694248	0.0297848	0.2690225	0.570404	0.1934162	0.1682306	0.4627812	0.3670942	0.6782738	0.5477589	0.0024294	0.3578687	0.2262146	0.0996546	0.6846782	0.0088475	0.0699772	0.4737916	0.159422	0.638305	0.0267725	0.2969148	0.1410927	0.1131741	0.3716726	0.3957721	0.4574638	0.0722278	0.3062168	0.3756199	0.150435	0.1579538	0.4370526	0.0046318	0.0049871	0.5089996	0.0222125	0.6141015	0.0218258	0.3656999	0.6554793	0.0709754	0.1998832	0.5839394	0.7133758	0.8612313	0.2512528	0.2570641	0.4213757	0.6399816	0.004946	0.0449358	0.2274275	0.1002649	0.0514276	0.1370896	0.2299631	0.0694262	0.3573267	0.0255109	0.5410902
940	0.2479958	0.6838977	0.0711033	0.6796602	0.007844	0.2318308	0.6083123	0.1512631	0.1119169	0.3866199	0.4443738	0.6257042	0.7255688	0.0021449	0.3923716	0.2128391	0.0575164	0.7346966	0.0060051	0.0521221	0.4897064	0.1904401	0.6953886	0.0259064	0.4503533	0.1685459	0.1350614	0.5730608	0.3962674	0.3902781	0.0558955	0.2999794	0.4682387	0.0710333	0.1815407	0.4719297	0.0063612	0.0205894	0.3889405	0.0038814	0.6563783	0.032931	0.3958246	0.7044288	0.1572597	0.2115504	0.5487711	0.5659138	0.694303	0.1794847	0.2397609	0.5014154	0.6574959	0.00483	0.0232087	0.2263344	0.0989079	0.0312998	0.1378219	0.2091328	0.0717561	0.6309306	0.0496842	0.6680562
960	0.2784101	0.7035569	0.0983773	0.5917055	0.0082136	0.2025105	0.5146832	0.1437476	0.1407135	0.4076876	0.4990396	0.7599016	0.5560746	0.0050759	0.4318745	0.1681947	0.0428562	0.7199991	0.0051687	0.0855653	0.4239825	0.2022315	0.7185733	0.0320216	0.3662487	0.1299852	0.07967	0.4147149	0.3396156	0.4131632	0.0813679	0.2575294	0.4580645	0.0950048	0.1512548	0.3274037	0.007114	0.0054005	0.558631	0.0094264	0.6759244	0.0274588	0.4655554	0.7016608	0.1479391	0.2201357	0.6375959	0.5731128	0.7220261	0.1400771	0.2563696	0.5318262	0.6364559	0.0035296	0.0210902	0.2466473	0.1382012	0.0164391	0.1871759	0.1864361	0.0837005	0.4097732	0.0194204	0.5905923
980	0.1875728	0.6528241	0.1174014	0.5866852	0.0294345	0.1947304	0.5853155	0.1115815	0.1503522	0.377582	0.3586206	0.744162	0.5902829	0.0001992	0.3937712	0.1816177	0.0969377	0.7160356	0.0098373	0.0720983	0.3646749	0.1442873	0.6400792	0.0124501	0.3394963	0.1824953	0.1235873	0.4503648	0.3175484	0.5148792	0.0536704	0.3457201	0.3777942	0.0585768	0.17686	0.5151245	0.0035089	0.0069417	0.4348173	0.0052201	0.5295255	0.0312439	0.4295372	0.7238017	0.090948	0.1324196	0.5540688	0.7638223	0.6419544	0.2228289	0.3588447	0.5068678	0.5654769	0.0013096	0.0147975	0.240454	0.1216089	0.0095929	0.0820071	0.3024353	0.0614138	0.4799672	0.036246	0.586375
1000	0.1792237	0.7856275	0.1271024	0.5547217	0.0239206	0.0914862	0.4987663	0.1742178	0.1137022	0.4447445	0.4348647	0.7179828	0.6365677	0.0017162	0.4082152	0.2161364	0.0839005	0.6342522	0.009761	0.0775372	0.3877198	0.1749141	0.6785905	0.0079379	0.4019793	0.1712997	0.1297718	0.4421405	0.4285881	0.4422625	0.0365346	0.2949607	0.3592594	0.0672947	0.1371173	0.5115708	0.002908	0.0244513	0.3788779	0.0010096	0.5576859	0.01952	0.3753098	0.8050213	0.16606	0.2315419	0.5307114	0.6096021	0.7354204	0.1633863	0.3666783	0.4600257	0.6282704	0.002397	0.0096043	0.2708761	0.0628232	0.018387	0.0818877	0.2265238	0.0676396	0.4029123	0.0392217	0.5725613
1020	0.1697372	0.7546888	0.0930009	0.6912591	0.0061984	0.1126669	0.5873621	0.1402212	0.0735017	0.4757778	0.3530969	0.7426078	0.549981	0.0034596	0.451036	0.1869997	0.0992097	0.5536358	0.0289914	0.0631681	0.361702	0.2204127	0.7260762	0.0082227	0.2844604	0.1837103	0.1122675	0.491823	0.4898205	0.4450135	0.0670699	0.2878695	0.3897356	0.0670201	0.1565979	0.4532077	0.0043599	0.0032287	0.5017673	0.0018749	0.6468791	0.0217896	0.411678	0.6856882	0.1193854	0.1880284	0.5617975	0.6178622	0.7062086	0.159744	0.3233913	0.425643	0.6754486	0.0050777	0.0085055	0.3001113	0.082809	0.0189088	0.1416687	0.1716577	0.0410652	0.5705521	0.0483758	0.5293076
1040	0.2693054	0.7587602	0.1135491	0.6627009	0.0134364	0.0769704	0.5132639	0.1742109	0.0945426	0.3968811	0.3813206	0.6807426	0.6030747	0.0018153	0.4275857	0.1708772	0.0531527	0.7481437	0.0093089	0.0800956	0.4373992	0.2163108	0.7767312	0.0227796	0.3364769	0.2433271	0.1345691	0.4817015	0.3508328	0.4194475	0.0904745	0.2251585	0.3553042	0.0386898	0.0847166	0.4050781	0.0137191	0.0007757	0.3760059	0.0041868	0.6746462	0.0366118	0.3960499	0.6052094	0.131459	0.2411952	0.5312801	0.6459179	0.6593883	0.1966303	0.4233268	0.5666276	0.6432988	0.0038353	0.0262551	0.2211454	0.0875126	0.0281248	0.0850639	0.1564057	0.0430267	0.5315934	0.0249271	0.54005
1060	0.1820136	0.8107495	0.073409	0.6545162	0.0149819	0.0811838	0.4901017	0.2137812	0.0464527	0.4353186	0.5000353	0.677341	0.6762037	0.0005113	0.4484681	0.306543	0.0729541	0.7024705	0.0191754	0.0868898	0.5172986	0.2537544	0.7859539	0.0277557	0.3699948	0.1162256	0.1650069	0.4608978	0.4441933	0.3850288	0.0849622	0.2102262	0.4858073	0.0710519	0.0985705	0.3673868	0.0063995	0.000191	0.4869333	0.0009058	0.6325755	0.0155807	0.4089078	0.7377493	0.058474	0.2701779	0.611849	0.6510428	0.8345538	0.254763	0.4745699	0.5005185	0.7280738	0.0047681	0.0115219	0.2007005	0.0864405	0.0572857	0.0893171	0.1959222	0.0687922	0.457178	0.0382497	0.4548085
1080	0.1985798	0.8198381	0.1541372	0.6161854	0.0639042	0.0868873	0.4836414	0.1910364	0.0397031	0.4527146	0.4028737	0.6588451	0.7717518	0.0004911	0.4069673	0.1971996	0.0823563	0.781344	0.0103785	0.0627168	0.5857171	0.257849	0.6691773	0.0103706	0.3204846	0.1431374	0.1500909	0.4546234	0.4414936	0.4678494	0.0553863	0.2331163	0.2992359	0.1165565	0.1359012	0.3665848	0.0133385	0.0061104	0.3261209	0.0008072	0.6329934	0.0086003	0.365292	0.793494	0.1171069	0.2575024	0.5612684	0.5066181	0.7275676	0.3141931	0.385311	0.4943983	0.8060286	0.0035857	0.0370542	0.3075332	0.1146292	0.0289847	0.114553	0.1156704	0.0643246	0.4414612	0.042016	0.4185639
1100	0.2038632	0.7121271	0.1211696	0.6618301	0.0023946	0.0879147	0.5260635	0.2177371	0.0411599	0.3843425	0.4262087	0.6453528	0.5647585	0.0011711	0.4343095	0.1664906	0.0349515	0.6282748	0.0184996	0.1040699	0.5448206	0.1946966	0.5689673	0.0107887	0.326952	0.1331051	0.1343686	0.4044529	0.3545022	0.5568706	0.080482	0.2785177	0.3860854	0.0654168	0.101916	0.3971538	0.0082242	0.000504	0.4221748	0.0019275	0.556491	0.0112961	0.4992313	0.6289393	0.0709434	0.2405514	0.533036	0.696467	0.737388	0.2157578	0.3549621	0.5053504	0.5798985	0.0003311	0.00906	0.2633441	0.1005092	0.0459222	0.1630068	0.2067339	0.0653978	0.5181493	0.0289582	0.4572243
1120	0.2610179	0.7451084	0.0874025	0.6590258	0.0358025	0.0563758	0.466481	0.2260024	0.0199664	0.4300382	0.3125486	0.6223681	0.3799256	0.0128461	0.4502979	0.2018198	0.0511919	0.6318849	0.0063181	0.1509546	0.6099579	0.223613	0.6351456	0.0081825	0.4564891	0.1848759	0.1007725	0.3557216	0.4748301	0.5063642	0.0704893	0.2749914	0.5077131	0.0707977	0.1133124	0.4787247	0.0094233	0.0015603	0.4739802	0.000553	0.7270951	0.0202807	0.3980772	0.8262661	0.086917	0.2490008	0.6308482	0.5874539	0.6372829	0.2771254	0.3647623	0.5174645	0.6828602	0.0036326	0.0103497	0.2429546	0.1042117	0.0458495	0.1020753	0.1494799	0.0378651	0.4685621	0.0340415	0.6105417
1140	0.2589987	0.6659184	0.0310552	0.5398016	0.1048828	0.0788815	0.5306182	0.1788473	0.0402426	0.451151	0.2439711	0.732974	0.5824577	0.0014532	0.470204	0.2180825	0.0744398	0.6801405	0.0168723	0.0762042	0.6161786	0.134245	0.5504971	0.1627079	0.3497033	0.1316009	0.1169288	0.3312175	0.4378842	0.385092	0.1422401	0.264164	0.4421586	0.1381348	0.0968064	0.5814018	0.174634	0.058323	0.4768725	0.0477238	0.6479121	0.0461006	0.388353	0.4836114	0.0936483	0.122853	0.6437314	0.5990346	0.7505152	0.2323248	0.3033136	0.5220061	0.6411283	0.0002857	0.1959045	0.2844225	0.0842805	0.4535719	0.1675607	0.2005197	0.1004006	0.4326721	0.3399667	0.5700056
1160	0.2108879	0.7450872	0.0257145	0.5508929	0.1275755	0.0394573	0.5250763	0.1784212	0.0312106	0.4206238	0.2082136	0.653648	0.6212698	0.0008596	0.2906567	0.2583842	0.0737717	0.6835629	0.0225833	0.0862158	0.725207	0.1733064	0.61365	0.1687672	0.4064698	0.1638943	0.0999281	0.2594969	0.3584259	0.4443348	0.1044818	0.2520525	0.3959416	0.1891612	0.1289195	0.5282685	0.3076707	0.1025393	0.5356161	0.0609287	0.6917334	0.0377943	0.3072474	0.4851777	0.0832849	0.1482235	0.5233613	0.5724133	0.7097721	0.1522853	0.2727938	0.7042844	0.6081497	0.0036673	0.3698949	0.2629364	0.0528543	0.5038329	0.164861	0.2407206	0.0378596	0.3637281	0.4848738	0.4583689
1180	0.1899933	0.7052796	0.0456709	0.5205875	0.1010472	0.0606884	0.569788	0.1635545	0.0286822	0.3229465	0.2157875	0.6315375	0.5998799	0.0005144	0.2805769	0.3194159	0.1129334	0.6628757	0.0357748	0.1804737	0.7318029	0.1644177	0.4865766	0.2230493	0.3403027	0.1982932	0.1145731	0.2280669	0.4262825	0.3950883	0.1460632	0.2676959	0.4821056	0.2314474	0.1223639	0.4808811	0.4548403	0.1233071	0.4278603	0.0534601	0.708857	0.0511625	0.5092423	0.374123	0.1100522	0.1039529	0.6307578	0.6355662	0.7894259	0.2803059	0.4113832	0.7503023	0.6663343	0.0103226	0.40735	0.3075096	0.0999044	0.575816	0.1279372	0.2214113	0.1095428	0.4687407	0.692374	0.5042409
1200	0.2171442	0.6930474	0.0252177	0.4965863	0.1625097	0.0383499	0.5413408	0.1450567	0.0375884	0.4474279	0.1924561	0.7967709	0.4727631	0.0001949	0.2227117	0.2065062	0.0962677	0.7328142	0.0160661	0.1010831	0.7301811	0.1851344	0.5371007	0.2640146	0.4012108	0.1959409	0.1167379	0.1759706	0.4130383	0.390613	0.1015909	0.2816808	0.4182889	0.1942641	0.0989084	0.5903383	0.3949096	0.1625209	0.443273	0.1150073	0.6484805	0.051941	0.5266549	0.2546731	0.1338327	0.1676683	0.5348047	0.6024068	0.7738828	0.2663242	0.4609333	0.6598136	0.6627739	0.0277687	0.6107166	0.3107046	0.0631637	0.7286022	0.1177689	0.1957402	0.0714133	0.4244516	0.6040249	0.4188316
1220	0.2957729	0.7402628	0.069029	0.6633885	0.1532405	0.0392347	0.5605251	0.1815354	0.0294453	0.4791062	0.2012615	0.7734748	0.6346204	0.0021056	0.2652463	0.2617235	0.0665387	0.5593189	0.0230656	0.1173749	0.6819545	0.1521156	0.5715386	0.3292043	0.3380678	0.2205335	0.1241551	0.1849818	0.50659	0.5363927	0.1035643	0.3476503	0.3452653	0.1735243	0.0873862	0.5687161	0.4477725	0.1155693	0.418986	0.1013431	0.555124	0.0230657	0.6405674	0.1794957	0.1563939	0.2580207	0.6984708	0.494779	0.7085474	0.2754493	0.5208816	0.6753364	0.5621951	0.0618997	0.5911625	0.2519256	0.0962432	0.672161	0.1123965	0.1540207	0.0565622	0.348775	0.6060531	0.5067043
1240	0.2992081	0.7820661	0.0427338	0.5609157	0.1662857	0.0250702	0.5504349	0.1711644	0.0204141	0.475551	0.1898928	0.7361561	0.5137793	0.0021843	0.3016962	0.213823	0.0890332	0.704821	0.0117348	0.0866969	0.7126267	0.1696638	0.4730571	0.3347602	0.4777077	0.1598383	0.1510982	0.1957231	0.6455457	0.4571221	0.1374081	0.3224124	0.4351362	0.2158777	0.08558	0.5169116	0.4081647	0.0817615	0.4730729	0.0709314	0.8264647	0.0266826	0.6714539	0.1541989	0.1077426	0.2607659	0.5791552	0.5986322	0.6807724	0.2480587	0.3567553	0.6838176	0.697852	0.064908	0.8051888	0.3352606	0.0696227	0.6637695	0.105939	0.1408847	0.0428584	0.4540135	0.7289827	0.500285
1260	0.2839071	0.6691219	0.0229424	0.6060841	0.2019482	0.021643	0.5516696	0.1862624	0.0330062	0.4172806	0.2732189	0.7567152	0.5877097	0.0007547	0.317994	0.2231778	0.0571507	0.7240296	0.0223487	0.0719435	0.5922565	0.1705926	0.4903541	0.3549925	0.4462502	0.2749187	0.1309128	0.166027	0.4459034	0.5322403	0.115804	0.3352476	0.4593822	0.2667487	0.0662148	0.5511779	0.3802534	0.1183613	0.4619967	0.0944414	0.7199714	0.0305323	0.5685173	0.13422	0.1408669	0.195536	0.7111582	0.5963931	0.68268	0.2596539	0.4488634	0.7009945	0.6329128	0.087672	0.6530249	0.2661382	0.1644436	0.5742174	0.1121214	0.2187696	0.0435074	0.4121956	0.6504545	0.4513984
1280	0.2911813	0.7971729	0.0281912	0.5950253	0.1839847	0.0365161	0.6293966	0.2208421	0.0303968	0.393865	0.1996138	0.5811426	0.5204814	0.0003713	0.3264845	0.239846	0.0957517	0.7517032	0.0173809	0.0878785	0.8068951	0.1981402	0.4268304	0.346637	0.4786584	0.2934253	0.1297651	0.205533	0.5633822	0.4675831	0.1105386	0.3011723	0.4362551	0.2902929	0.150195	0.4719708	0.4622811	0.1508262	0.4978729	0.0914289	0.7219797	0.0180679	0.5102356	0.1615579	0.0787429	0.269191	0.8898993	0.5181858	0.795015	0.194279	0.4411399	0.6343588	0.6032914	0.0776865	0.6370702	0.2289005	0.148094	0.6243237	0.157352	0.1561745	0.0258781	0.3656144	0.8199484	0.4371384
1300	0.2303954	0.7658438	0.0162914	0.7778526	0.1694929	0.0441423	0.5294586	0.1678674	0.0208146	0.5476228	0.2432125	0.5657356	0.5415617	0.0013989	0.3243786	0.252801	0.0790287	0.6695503	0.013457	0.0670015	0.7437328	0.2127462	0.4258166	0.2787824	0.3926952	0.2527834	0.1188806	0.1607627	0.5470828	0.4615872	0.1029645	0.2302551	0.3905889	0.1879222	0.1026415	0.4396065	0.3963327	0.1160558	0.4879413	0.0669592	0.7789477	0.0395145	0.5935152	0.1558814	0.123931	0.2159462	0.7526925	0.5689892	0.8875337	0.1940904	0.4094339	0.6314271	0.6538912	0.089902	0.6696962	0.2304755	0.1391254	0.7854887	0.1072402	0.1739048	0.0436972	0.4228989	0.8958785	0.4190051
1320	0.2427187	0.8652966	0.0195801	0.6210357	0.212989	0.0335149	0.4705115	0.1356243	0.0141049	0.3569911	0.1635438	0.770886	0.4945151	0.0061278	0.2626313	0.2851131	0.0990485	0.8130942	0.010232	0.0371375	0.7492955	0.1818518	0.3711073	0.3460281	0.3836603	0.2657697	0.1174652	0.1735362	0.5177284	0.440897	0.1108557	0.2498101	0.4642747	0.2377639	0.0979997	0.5440072	0.4872569	0.112456	0.4855309	0.1310976	0.8568603	0.0194212	0.677252	0.2014273	0.1197346	0.1487342	0.7428292	0.5709694	0.6940174	0.2242254	0.4247597	0.4866684	0.6638041	0.1563302	0.5643775	0.3048752	0.0902842	0.8149045	0.1265656	0.2491147	0.0916062	0.3602551	0.5793659	0.4815933
1340	0.2693222	0.774259	0.0268714	0.599556	0.1979002	0.0802376	0.57793	0.112651	0.0559685	0.4147305	0.1263365	0.7442165	0.669346	0.0	0.2137001	0.2862512	0.0760858	0.5765364	0.0139604	0.1090914	0.7641225	0.1867558	0.4460324	0.3804006	0.4564769	0.3069082	0.1489527	0.1460106	0.3985771	0.6227515	0.0833038	0.2562533	0.5148425	0.1920442	0.1476018	0.4832588	0.4223206	0.1839185	0.4388738	0.1228141	0.6313836	0.0312657	0.6470496	0.0980281	0.1129036	0.2367548	0.7128952	0.7779808	0.7421937	0.2275345	0.4263058	0.5834057	0.6832683	0.1378271	0.7365263	0.2880994	0.0824953	0.679943	0.1325598	0.2186776	0.0539035	0.3626863	0.7676073	0.4622268
1360	0.2693352	0.7871599	0.0281491	0.5490379	0.2045351	0.0466781	0.514051	0.2904121	0.0623946	0.3416646	0.1838136	0.4903876	0.5720886	0.0022515	0.2355603	0.3041713	0.1131347	0.7120158	0.0143915	0.1084605	0.6337885	0.2434232	0.5769151	0.3969871	0.4309504	0.3454516	0.1865235	0.191008	0.40476	0.3528128	0.0854389	0.2402582	0.5122967	0.2422006	0.1771253	0.4987804	0.4883254	0.2047435	0.4688721	0.1254046	0.7616923	0.0236723	0.6976292	0.149047	0.1331341	0.2750847	0.6282445	0.6164574	0.7192898	0.1662447	0.4707687	0.7092491	0.5705384	0.1543981	0.8643225	0.2653324	0.1044116	0.6897099	0.1029296	0.1957473	0.0888972	0.318985	0.6778262	0.46829
