"Time"	glrR	glmY	ihfB	hipA	hipB	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	rstA	rcsB	rcsA	fhlA	hyfR	gadE	ydeO	evgA	csgE	csgG	csgF	sra	yjbE	yjbF	yjbG	yjbH	tdcB	tdcC	mdtF	tdcF	tdcE	mdtE	tdcD	tdcG	ompF	osmB	wzb	rprA	wzc	wcaB	wza	wcaA	bdm	hyfA	sgbE	yiaO	yiaK	hyfI	hyfJ	ftsZ	focB	hyfG	yiaL	yiaN	hyfE	hyfB	sgbU	ftsA	hyfD	hyfC	lyxK	sgbH
560	1,0000000	0,5020736	0,6086472	0,6214972	0,3589731	0,9979827	0,9948259	1,0000000	0,6277601	0,2696392	0,5811632	0,8364377	1,0000000	1,0000000	0,5486248	0,9787674	0,8736472	0,7984937	0,6283174	0,9999967	0,1244289	0,5576542	0,2955753	0,1994566	0,8277355	0,9999339	0,9900001	0,9975023	0,9651454	0,6468771	0,9999338	0,9994758	0,7915741	0,7644309	0,9757207	0,7006267	0,2110623	0,2181473	0,6142945	0,9994996	0,6998012	0,9578348	0,7321258	0,1807416	0,6643216	0,9418809	0,8934266	0,4118716	0,1244939	0,9240580	0,8324555	0,5115415	0,8754053	0,9411828	0,1105035	0,8488833	0,9881296	0,9433723	0,3543605	0,9959804	0,7086926	0,9501062	0,7726412	0,8506971
580	1,0000000	0,4824416	0,6086472	0,6214972	0,3589731	0,9979827	0,9671169	1,0000000	0,6287883	0,2696392	0,5811632	0,8364375	1,0000000	1,0000000	0,5486248	0,9787674	0,8736473	0,7984937	0,6283174	0,9999966	0,1395034	0,5418600	0,2955753	0,1906332	0,8277355	0,9995329	0,9900001	0,9975023	0,9501435	0,6468775	0,9999256	0,9869379	0,7915708	0,7644309	0,9756515	0,7006341	0,2110623	0,2181473	0,6142945	0,9994656	0,6998012	0,9578349	0,7321258	0,1807416	0,6643216	0,9418810	0,8934240	0,4118622	0,1568039	0,9240580	0,8291824	0,5115415	0,8497723	0,9411829	0,1105013	0,8488704	0,9749277	0,9239425	0,3543481	0,9959804	0,7086926	0,9501063	0,7726373	0,8506836
600	1,0000000	0,4419022	0,6086472	0,6214972	0,3589731	0,9979827	0,9119490	1,0000000	0,6305715	0,2696392	0,5811632	0,8364374	1,0000000	1,0000000	0,5486248	0,9787674	0,8736473	0,7984937	0,6283174	0,9999963	0,1692843	0,5083986	0,2955753	0,1750705	0,8277355	0,9987764	0,9900001	0,9975023	0,9294699	0,6468760	0,9999095	0,9607199	0,7911325	0,7644310	0,9749840	0,6998844	0,2110623	0,2181473	0,6142945	0,9993969	0,6998012	0,9578349	0,7321259	0,1807416	0,6643217	0,9418810	0,8933993	0,4117633	0,2138323	0,9240580	0,8234464	0,5115416	0,8088549	0,9411829	0,1104806	0,8487617	0,9525451	0,8884494	0,3542415	0,9959804	0,7086927	0,9501063	0,7725981	0,8505579
620	1,0000000	0,3971767	0,6086472	0,6214972	0,3589731	0,9979827	0,8523967	1,0000000	0,6321982	0,2696392	0,5811632	0,8364373	1,0000000	1,0000000	0,5486248	0,9787674	0,8736473	0,7984937	0,6283174	0,9999961	0,2005702	0,4703790	0,2955753	0,1606629	0,8277355	0,9980218	0,9900001	0,9975023	0,9134955	0,6468699	0,9998927	0,9305307	0,7897558	0,7644310	0,9731685	0,6974703	0,2110623	0,2181473	0,6142945	0,9993228	0,6998012	0,9578349	0,7321259	0,1807416	0,6643217	0,9418810	0,8933364	0,4115116	0,2665028	0,9240580	0,8181713	0,5115416	0,7735525	0,9411829	0,1104305	0,8485137	0,9326310	0,8537691	0,3539929	0,9959804	0,7086927	0,9501063	0,7724959	0,8502447
640	1,0000000	0,3559151	0,6086472	0,6214972	0,3589731	0,9979827	0,7976465	1,0000000	0,6334415	0,2696392	0,5811632	0,8364372	1,0000000	1,0000000	0,5486248	0,9787674	0,8736473	0,7984937	0,6283174	0,9999959	0,2280358	0,4341626	0,2955753	0,1495362	0,8277355	0,9973936	0,9900001	0,9975023	0,9016611	0,6468560	0,9998779	0,9006005	0,7871827	0,7644309	0,9700351	0,6928666	0,2110623	0,2181473	0,6142945	0,9992560	0,6998012	0,9578349	0,7321259	0,1807416	0,6643217	0,9418810	0,8932387	0,4111200	0,3069432	0,9240581	0,8141226	0,5115416	0,7471226	0,9411829	0,1103561	0,8481666	0,9177877	0,8250348	0,3536380	0,9959804	0,7086927	0,9501063	0,7723332	0,8497674
660	1,0000000	0,3209852	0,6086472	0,6214972	0,3589731	0,9979827	0,7506916	1,0000000	0,6343166	0,2696392	0,5811632	0,8364372	1,0000000	1,0000000	0,5486248	0,9787674	0,8736473	0,7984936	0,6283173	0,9999957	0,2501561	0,4024297	0,2955752	0,1416579	0,8277355	0,9969143	0,9900001	0,9975023	0,8922231	0,6468311	0,9998661	0,8726905	0,7834330	0,7644309	0,9657015	0,6860369	0,2110623	0,2181473	0,6142945	0,9992009	0,6998012	0,9578349	0,7321259	0,1807416	0,6643217	0,9418810	0,8931203	0,4106430	0,3353123	0,9240581	0,8112720	0,5115416	0,7283354	0,9411829	0,1102699	0,8477859	0,9075973	0,8028724	0,3532420	0,9959804	0,7086927	0,9501063	0,7721311	0,8492002
680	1,0000000	0,2928707	0,6086472	0,6214972	0,3589731	0,9979827	0,7118702	1,0000000	0,6349044	0,2696392	0,5811632	0,8364371	1,0000000	1,0000000	0,5486248	0,9787674	0,8736473	0,7984936	0,6283173	0,9999956	0,2670928	0,3759320	0,2955752	0,1363564	0,8277355	0,9965667	0,9900001	0,9975023	0,8840544	0,6467924	0,9998571	0,8474732	0,7787171	0,7644309	0,9604416	0,6773314	0,2110623	0,2181473	0,6142945	0,9991576	0,6998012	0,9578349	0,7321259	0,1807416	0,6643217	0,9418810	0,8929967	0,4101396	0,3541591	0,9240581	0,8093635	0,5115416	0,7152672	0,9411829	0,1101841	0,8474239	0,9009179	0,7863987	0,3528600	0,9959804	0,7086927	0,9501064	0,7719148	0,8486189
700	1,0000000	0,2709776	0,6086472	0,6214972	0,3589731	0,9979827	0,6804673	1,0000000	0,6352879	0,2696392	0,5811632	0,8364371	1,0000000	1,0000000	0,5486248	0,9787674	0,8736473	0,7984936	0,6283172	0,9999955	0,2796380	0,3544768	0,2955752	0,1329059	0,8277355	0,9963231	0,9900001	0,9975023	0,8766652	0,6467377	0,9998504	0,8251411	0,7733381	0,7644309	0,9545951	0,6673203	0,2110623	0,2181473	0,6142945	0,9991247	0,6998012	0,9578349	0,7321259	0,1807416	0,6643217	0,9418810	0,8928798	0,4096555	0,3662249	0,9240581	0,8081268	0,5115416	0,7062633	0,9411829	0,1101065	0,8471104	0,8966644	0,7744042	0,3525249	0,9959804	0,7086927	0,9501064	0,7717049	0,8480787
720	1,0000000	0,2543206	0,6086472	0,6214972	0,3589731	0,9979827	0,6554269	1,0000000	0,6355333	0,2696392	0,5811632	0,8364371	1,0000000	1,0000000	0,5486248	0,9787674	0,8736473	0,7984936	0,6283172	0,9999954	0,2887166	0,3374663	0,2955752	0,1307120	0,8277355	0,9961564	0,9900001	0,9975023	0,8699374	0,6466663	0,9998456	0,8056645	0,7676157	0,7644309	0,9485063	0,6566350	0,2110623	0,2181473	0,6142945	0,9991004	0,6998012	0,9578349	0,7321259	0,1807416	0,6643217	0,9418810	0,8927767	0,4092190	0,3737417	0,9240581	0,8073437	0,5115416	0,7000862	0,9411829	0,1100410	0,8468558	0,8940073	0,7657763	0,3522499	0,9959804	0,7086927	0,9501064	0,7715148	0,8476101
740	1,0000000	0,2418626	0,6086472	0,6214972	0,3589731	0,9979827	0,6356609	1,0000000	0,6356882	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984936	0,6283172	0,9999954	0,2951747	0,3241807	0,2955752	0,1293409	0,8277355	0,9960442	0,9900001	0,9975023	0,8639019	0,6465792	0,9998423	0,7889003	0,7618373	0,7644309	0,9424831	0,6458540	0,2110623	0,2181473	0,6142945	0,9990826	0,6998012	0,9578349	0,7321260	0,1807416	0,6643217	0,9418810	0,8926903	0,4088430	0,3783255	0,9240581	0,8068559	0,5115416	0,6958566	0,9411829	0,1099887	0,8466586	0,8923691	0,7596152	0,3520349	0,9959804	0,7086927	0,9501064	0,7713514	0,8472239
760	1,0000000	0,2326661	0,6086472	0,6214972	0,3589731	0,9979827	0,6201755	1,0000000	0,6357851	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984936	0,6283171	0,9999953	0,2997088	0,3139185	0,2955752	0,1284954	0,8277355	0,9959699	0,9900001	0,9975023	0,8586102	0,6464785	0,9998399	0,7746419	0,7562345	0,7644308	0,9367714	0,6354402	0,2110623	0,2181473	0,6142945	0,9990699	0,6998012	0,9578349	0,7321260	0,1807416	0,6643217	0,9418810	0,8926209	0,4085302	0,3810718	0,9240581	0,8065559	0,5115416	0,6929632	0,9411829	0,1099484	0,8465112	0,8913686	0,7552352	0,3518728	0,9959804	0,7086928	0,9501064	0,7712163	0,8469177
780	1,0000000	0,2259465	0,6086472	0,6214972	0,3589731	0,9979827	0,6081142	1,0000000	0,6358453	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984936	0,6283171	0,9999953	0,3028596	0,3060575	0,2955752	0,1279793	0,8277355	0,9959211	0,9900001	0,9975023	0,8540802	0,6463677	0,9998383	0,7626473	0,7509750	0,7644308	0,9315439	0,6257211	0,2110623	0,2181473	0,6142945	0,9990608	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8925668	0,4082767	0,3826924	0,9240581	0,8063733	0,5115416	0,6909847	0,9411829	0,1099183	0,8464039	0,8907617	0,7521300	0,3517542	0,9959804	0,7086928	0,9501064	0,7711081	0,8466823
800	1,0000000	0,2210770	0,6086472	0,6214972	0,3589731	0,9979827	0,5987627	1,0000000	0,6358824	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984936	0,6283171	0,9999953	0,3050311	0,3000740	0,2955752	0,1276669	0,8277355	0,9958894	0,9900001	0,9975023	0,8502859	0,6462508	0,9998372	0,7526587	0,7461670	0,7644308	0,9269014	0,6168969	0,2110623	0,2181473	0,6142945	0,9990544	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8925258	0,4080752	0,3836355	0,9240581	0,8062629	0,5115416	0,6896320	0,9411829	0,1098965	0,8463275	0,8903954	0,7499322	0,3516692	0,9959804	0,7086928	0,9501064	0,7710236	0,8465058
820	1,0000000	0,2175716	0,6086472	0,6214972	0,3589731	0,9979827	0,5915387	1,0000000	0,6359053	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984936	0,6283171	0,9999953	0,3065177	0,2955422	0,2955752	0,1274791	0,8277355	0,9958689	0,9900001	0,9975023	0,8471664	0,6461320	0,9998365	0,7444174	0,7418673	0,7644308	0,9228829	0,6090623	0,2110623	0,2181473	0,6142945	0,9990500	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924952	0,4079176	0,3841775	0,9240581	0,8061966	0,5115416	0,6887072	0,9411829	0,1098809	0,8462741	0,8901751	0,7483784	0,3516095	0,9959804	0,7086928	0,9501064	0,7709590	0,8463759
840	1,0000000	0,2150622	0,6086472	0,6214972	0,3589731	0,9979827	0,5859746	1,0000000	0,6359193	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984936	0,6283171	0,9999953	0,3075298	0,2921232	0,2955752	0,1273668	0,8277355	0,9958557	0,9900001	0,9975023	0,8446410	0,6460150	0,9998360	0,7376747	0,7380928	0,7644308	0,9194793	0,6022327	0,2110623	0,2181473	0,6142945	0,9990469	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924730	0,4077958	0,3844849	0,9240581	0,8061571	0,5115416	0,6880750	0,9411829	0,1098700	0,8462373	0,8900430	0,7472806	0,3515682	0,9959804	0,7086928	0,9501064	0,7709105	0,8462820
860	1,0000000	0,2132740	0,6086472	0,6214972	0,3589731	0,9979827	0,5816989	1,0000000	0,6359279	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3082156	0,2895516	0,2955752	0,1273000	0,8277355	0,9958474	0,9900001	0,9975023	0,8426219	0,6459031	0,9998356	0,7322000	0,7348312	0,7644308	0,9166495	0,5963692	0,2110623	0,2181473	0,6142945	0,9990447	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924569	0,4077027	0,3846571	0,9240581	0,8061335	0,5115416	0,6876429	0,9411829	0,1098625	0,8462122	0,8899639	0,7465053	0,3515400	0,9959804	0,7086928	0,9501064	0,7708745	0,8462150
880	1,0000000	0,2120048	0,6086472	0,6214972	0,3589731	0,9979827	0,5784194	1,0000000	0,6359332	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3086786	0,2876222	0,2955752	0,1272603	0,8277355	0,9958420	0,9900001	0,9975023	0,8410239	0,6457986	0,9998354	0,7277853	0,7320510	0,7644308	0,9143332	0,5913986	0,2110623	0,2181473	0,6142945	0,9990432	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924456	0,4076321	0,3847523	0,9240581	0,8061196	0,5115416	0,6873475	0,9411829	0,1098574	0,8461952	0,8899167	0,7459579	0,3515209	0,9959804	0,7086928	0,9501064	0,7708482	0,8461678
900	1,0000000	0,2111068	0,6086472	0,6214972	0,3589731	0,9979827	0,5759079	1,0000000	0,6359364	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3089900	0,2861773	0,2955752	0,1272370	0,8277355	0,9958386	0,9900001	0,9975023	0,8397693	0,6457031	0,9998353	0,7242473	0,7297089	0,7644308	0,9124618	0,5872301	0,2110623	0,2181473	0,6142945	0,9990422	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924376	0,4075788	0,3848040	0,9240581	0,8061113	0,5115416	0,6871455	0,9411829	0,1098540	0,8461839	0,8898885	0,7455715	0,3515081	0,9959804	0,7086928	0,9501064	0,7708292	0,8461349
920	1,0000000	0,2104732	0,6086472	0,6214972	0,3589731	0,9979827	0,5739867	1,0000000	0,6359384	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3091990	0,2850971	0,2955752	0,1272232	0,8277355	0,9958365	0,9900001	0,9975023	0,8387905	0,6456174	0,9998352	0,7214274	0,7277560	0,7644307	0,9109664	0,5837660	0,2110623	0,2181473	0,6142945	0,9990415	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924321	0,4075389	0,3848317	0,9240581	0,8061064	0,5115416	0,6870075	0,9411829	0,1098517	0,8461764	0,8898717	0,7452987	0,3514996	0,9959804	0,7086928	0,9501064	0,7708155	0,8461121
940	1,0000000	0,2100274	0,6086472	0,6214972	0,3589731	0,9979827	0,5725184	1,0000000	0,6359395	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3093388	0,2842904	0,2955752	0,1272151	0,8277355	0,9958352	0,9900001	0,9975023	0,8380308	0,6455418	0,9998351	0,7191910	0,7261423	0,7644307	0,9097823	0,5809099	0,2110623	0,2181473	0,6142945	0,9990410	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924282	0,4075090	0,3848462	0,9240581	0,8061036	0,5115416	0,6869131	0,9411829	0,1098502	0,8461714	0,8898616	0,7451062	0,3514939	0,9959804	0,7086928	0,9501064	0,7708058	0,8460964
960	1,0000000	0,2097143	0,6086472	0,6214972	0,3589731	0,9979827	0,5713972	1,0000000	0,6359403	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3094322	0,2836886	0,2955752	0,1272103	0,8277355	0,9958343	0,9900001	0,9975023	0,8374435	0,6454761	0,9998351	0,7174252	0,7248195	0,7644307	0,9088517	0,5785708	0,2110623	0,2181473	0,6142945	0,9990407	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924256	0,4074868	0,3848536	0,9240581	0,8061019	0,5115416	0,6868486	0,9411829	0,1098492	0,8461682	0,8898557	0,7449703	0,3514903	0,9959804	0,7086928	0,9501064	0,7707990	0,8460858
980	1,0000000	0,2094948	0,6086472	0,6214972	0,3589731	0,9979827	0,5705415	1,0000000	0,6359407	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3094944	0,2832401	0,2955752	0,1272076	0,8277355	0,9958338	0,9900001	0,9975023	0,8369909	0,6454197	0,9998350	0,7160365	0,7237428	0,7644307	0,9081249	0,5766666	0,2110623	0,2181473	0,6142945	0,9990405	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924239	0,4074704	0,3848572	0,9240581	0,8061009	0,5115416	0,6868045	0,9411829	0,1098485	0,8461660	0,8898521	0,7448744	0,3514878	0,9959804	0,7086928	0,9501064	0,7707942	0,8460785
1000	1,0000000	0,2093411	0,6086472	0,6214972	0,3589731	0,9979827	0,5698887	1,0000000	0,6359410	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3095358	0,2829060	0,2955752	0,1272059	0,8277355	0,9958335	0,9900001	0,9975023	0,8366430	0,6453718	0,9998350	0,7149481	0,7228719	0,7644307	0,9075600	0,5751243	0,2110623	0,2181473	0,6142945	0,9990403	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924227	0,4074582	0,3848589	0,9240581	0,8061003	0,5115416	0,6867744	0,9411829	0,1098481	0,8461646	0,8898500	0,7448067	0,3514863	0,9959804	0,7086928	0,9501064	0,7707908	0,8460736
1020	1,0000000	0,2092337	0,6086472	0,6214972	0,3589731	0,9979827	0,5693908	1,0000000	0,6359411	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3095634	0,2826573	0,2955752	0,1272050	0,8277355	0,9958333	0,9900001	0,9975023	0,8363761	0,6453315	0,9998350	0,7140978	0,7221713	0,7644307	0,9071228	0,5738809	0,2110623	0,2181473	0,6142945	0,9990402	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924219	0,4074491	0,3848596	0,9240581	0,8061000	0,5115416	0,6867538	0,9411829	0,1098478	0,8461637	0,8898487	0,7447590	0,3514852	0,9959804	0,7086928	0,9501064	0,7707885	0,8460703
1040	1,0000000	0,2091588	0,6086472	0,6214972	0,3589731	0,9979827	0,5690113	1,0000000	0,6359412	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3095816	0,2824723	0,2955752	0,1272044	0,8277355	0,9958331	0,9900001	0,9975023	0,8361717	0,6452979	0,9998350	0,7134354	0,7216107	0,7644307	0,9067856	0,5728824	0,2110623	0,2181473	0,6142945	0,9990402	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924213	0,4074425	0,3848599	0,9240581	0,8060998	0,5115416	0,6867397	0,9411829	0,1098476	0,8461632	0,8898480	0,7447252	0,3514846	0,9959804	0,7086928	0,9501064	0,7707869	0,8460681
1060	1,0000000	0,2091065	0,6086472	0,6214972	0,3589731	0,9979827	0,5687220	1,0000000	0,6359413	0,2696392	0,5811632	0,8364370	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3095937	0,2823346	0,2955752	0,1272041	0,8277355	0,9958331	0,9900001	0,9975023	0,8360153	0,6452701	0,9998350	0,7129206	0,7211641	0,7644307	0,9065262	0,5720835	0,2110623	0,2181473	0,6142945	0,9990401	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924210	0,4074376	0,3848599	0,9240581	0,8060997	0,5115416	0,6867300	0,9411829	0,1098475	0,8461628	0,8898475	0,7447015	0,3514842	0,9959804	0,7086928	0,9501064	0,7707858	0,8460667
1080	1,0000000	0,2090701	0,6086472	0,6214972	0,3589731	0,9979827	0,5685015	1,0000000	0,6359413	0,2696392	0,5811632	0,8364369	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3096018	0,2822322	0,2955752	0,1272039	0,8277355	0,9958330	0,9900001	0,9975023	0,8358957	0,6452473	0,9998350	0,7125214	0,7208097	0,7644307	0,9063270	0,5714463	0,2110623	0,2181473	0,6142945	0,9990401	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924207	0,4074340	0,3848599	0,9240581	0,8060996	0,5115416	0,6867235	0,9411829	0,1098474	0,8461626	0,8898473	0,7446847	0,3514839	0,9959804	0,7086928	0,9501064	0,7707850	0,8460657
1100	1,0000000	0,2090447	0,6086472	0,6214972	0,3589731	0,9979827	0,5683335	1,0000000	0,6359414	0,2696392	0,5811632	0,8364369	1,0000000	1,0000000	0,5486248	0,9787674	0,8736474	0,7984935	0,6283170	0,9999953	0,3096071	0,2821561	0,2955752	0,1272038	0,8277355	0,9958330	0,9900001	0,9975023	0,8358044	0,6452287	0,9998350	0,7122125	0,7205295	0,7644307	0,9061743	0,5709397	0,2110623	0,2181473	0,6142945	0,9990401	0,6998012	0,9578349	0,7321260	0,1807416	0,6643218	0,9418810	0,8924206	0,4074313	0,3848598	0,9240581	0,8060996	0,5115416	0,6867190	0,9411829	0,1098474	0,8461624	0,8898471	0,7446728	0,3514837	0,9959804	0,7086928	0,9501064	0,7707845	0,8460650

0	1,0000000	0,2089871	0,6086472	0,6214960	0,3589738	0,9979821	0,5677862	1,0000000	0,6359414	0,2696430	0,5811238	0,8370137	1,0000000	1,0000000	0,5485768	0,9787658	0,8734015	0,7984759	0,6283135	0,9999949	0,3097473	0,2828262	0,2959622	0,1271592	0,8276880	0,9958303	0,9899903	0,9974937	0,8355058	0,6451458	0,9998339	0,7111605	0,7195015	0,7641857	0,9056715	0,5690049	0,2109712	0,2176280	0,6141677	0,9990026	0,6997322	0,9576282	0,7312417	0,1803894	0,6631325	0,9417643	0,8924203	0,4074219	0,3848596	0,9239477	0,8058389	0,5110633	0,6856507	0,9410757	0,1098473	0,8461621	0,8898087	0,7441025	0,3514834	0,9959231	0,7083380	0,9498494	0,7707834	0,8460638
20	1,0000000	0,2120565	0,6086472	0,6214964	0,3589736	0,9979823	0,5677886	1,0000000	0,6359414	0,2625161	0,5812317	0,8367633	1,0000000	1,0000000	0,5485904	0,9787663	0,8734594	0,7984809	0,6283146	0,9999950	0,3097052	0,2826053	0,2958548	0,1272116	0,8277013	0,9958310	0,9907000	0,9974961	0,8355070	0,6451479	0,9998343	0,7111654	0,7195073	0,7642475	0,9076841	0,5690168	0,1967730	0,2177641	0,6142010	0,9990251	0,6997514	0,9576856	0,7314663	0,1804819	0,6634365	0,9417916	0,8924203	0,4186107	0,3848596	0,9300010	0,8215958	0,5202973	0,6858979	0,9411010	0,1098473	0,8461621	0,8898178	0,7442271	0,3670737	0,9959372	0,7084216	0,9529200	0,7707834	0,8460638
40	1,0000000	0,2183922	0,6086472	0,6214966	0,3589734	0,9979824	0,5677904	1,0000000	0,6359414	0,2469555	0,5822873	0,8351937	1,0000000	1,0000000	0,5486002	0,9787667	0,8735036	0,7984845	0,6283153	0,9999951	0,3095387	0,2822523	0,2957116	0,1276229	0,8277109	0,9958316	0,9921473	0,9974978	0,8355080	0,6451495	0,9998345	0,7111691	0,7195118	0,7642939	0,9107626	0,5690261	0,1675050	0,2178652	0,6142256	0,9990547	0,6997654	0,9577271	0,7316345	0,1805506	0,6636640	0,9418125	0,8924203	0,4396171	0,3848596	0,9419607	0,8491463	0,5376945	0,6860876	0,9411203	0,1098473	0,8461621	0,8898247	0,7443232	0,3923607	0,9959479	0,7084855	0,9586232	0,7707834	0,8460638
60	1,0000000	0,2253816	0,6086472	0,6214968	0,3589733	0,9979825	0,5677917	1,0000000	0,6359414	0,2286978	0,5854600	0,8304532	1,0000000	1,0000000	0,5486072	0,9787669	0,8735375	0,7984871	0,6283158	0,9999951	0,3091129	0,2814987	0,2954614	0,1287503	0,8277178	0,9958319	0,9937255	0,9974990	0,8355088	0,6451507	0,9998347	0,7111719	0,7195152	0,7643288	0,9131934	0,5690332	0,1352913	0,2179401	0,6142439	0,9990833	0,6997754	0,9577571	0,7317602	0,1806014	0,6638339	0,9418286	0,8924203	0,4608027	0,3848596	0,9545575	0,8744731	0,5552437	0,6862331	0,9411351	0,1098473	0,8461621	0,8898300	0,7443974	0,4139625	0,9959559	0,7085344	0,9642820	0,7707834	0,8460638
80	1,0000000	0,2318295	0,6086472	0,6214969	0,3589733	0,9979825	0,5677928	1,0000000	0,6359414	0,2107852	0,5913779	0,8214109	1,0000000	1,0000000	0,5486122	0,9787671	0,8735633	0,7984889	0,6283162	0,9999952	0,3083901	0,2801453	0,2950820	0,1306726	0,8277228	0,9958322	0,9951636	0,9974999	0,8355093	0,6451516	0,9998348	0,7111741	0,7195178	0,7643549	0,9147905	0,5690388	0,1056415	0,2179954	0,6142574	0,9991079	0,6997827	0,9577788	0,7318540	0,1806388	0,6639604	0,9418409	0,8924203	0,4789452	0,3848596	0,9656476	0,8939095	0,5701083	0,6863446	0,9411463	0,1098473	0,8461621	0,8898340	0,7444545	0,4295564	0,9959620	0,7085717	0,9689779	0,7707834	0,8460638
100	1,0000000	0,2372878	0,6086472	0,6214970	0,3589732	0,9979826	0,5677936	1,0000000	0,6359414	0,1946694	0,6000257	0,8081075	1,0000000	1,0000000	0,5486158	0,9787672	0,8735831	0,7984903	0,6283164	0,9999952	0,3074079	0,2781366	0,2945918	0,1332343	0,8277264	0,9958324	0,9963650	0,9975006	0,8355098	0,6451522	0,9998349	0,7111757	0,7195197	0,7643744	0,9157516	0,5690430	0,0805964	0,2180361	0,6142673	0,9991277	0,6997879	0,9577944	0,7319240	0,1806664	0,6640545	0,9418503	0,8924203	0,4934216	0,3848596	0,9746050	0,9075940	0,5817114	0,6864301	0,9411550	0,1098473	0,8461621	0,8898370	0,7444985	0,4400138	0,9959665	0,7086002	0,9725546	0,7707834	0,8460638
120	1,0000000	0,2416810	0,6086472	0,6214970	0,3589732	0,9979826	0,5677942	1,0000000	0,6359414	0,1808950	0,6109258	0,7915288	1,0000000	1,0000000	0,5486184	0,9787673	0,8735983	0,7984912	0,6283166	0,9999952	0,3062306	0,2755676	0,2940251	0,1361747	0,8277289	0,9958326	0,9973184	0,9975011	0,8355101	0,6451527	0,9998349	0,7111770	0,7195212	0,7643889	0,9163011	0,5690463	0,0604789	0,2180661	0,6142747	0,9991429	0,6997916	0,9578057	0,7319761	0,1806867	0,6641244	0,9418575	0,8924203	0,5045623	0,3848596	0,9814827	0,9167564	0,5903592	0,6864956	0,9411615	0,1098473	0,8461621	0,8898394	0,7445323	0,4467618	0,9959700	0,7086220	0,9751455	0,7707834	0,8460638
