"Time"	nadR	nadB	pnuC	nadA	pncB	crp	rhaR	rhaS	zraR	melR	feaR	malI	mtlR	prpR	ascG	marR	rbsR	chbR	nagC	fucR	chbC	chbB	chbG	chbA	chbF	nagB	prpC	fucO	fucI	fucK	rbsD	prpD	zraS	nagD	malY	rhaD	nagE	rhaA	ascF	melA	rbsB	fucP	ascB	melB	rbsK	prpB	rbsC	fucU	rhaB	malX	fucA	prpE	rbsA	nagA	nanM	nanC	rhaT	manX	mtlD	manZ	mtlA	manY	galP	marB
940	0,7369759	0,2283662	0,2389544	0,0299542	0,7658512	0,1676322	0,2071514	0,0528473	0,1773148	0,6315933	0,6742570	0,4899589	0,5693916	0,2976941	0,0938240	0,2845814	0,0203025	0,2022612	0,3064279	0,0369693	0,2367318	0,1215586	0,4506195	0,6318053	0,6497078	0,3802978	0,1394001	0,5140248	0,0867312	0,0521256	0,7261458	0,4018288	0,1410251	0,7380051	0,4115699	0,0595423	0,8051537	0,2934853	0,5900328	0,0130732	0,6703234	0,0928925	0,0521436	0,5966820	0,6181186	0,5140907	0,3658698	0,0624443	0,0609157	0,0644535	0,0140076	0,0397281	0,1147604	0,6388123	0,1974177	0,3751081	0,0987213	0,3360359	0,2222735	0,4581250	0,1865666	0,3396937	0,5749535	0,0374400
960	0,7084210	0,3581673	0,1512382	0,0203916	0,7858956	0,1190723	0,2267191	0,0396539	0,2752210	0,6841059	0,6388707	0,4892707	0,4885012	0,3601083	0,0970351	0,1916484	0,0172691	0,1789054	0,2985154	0,0492532	0,3653905	0,0536481	0,4227844	0,6595046	0,6554298	0,3996151	0,1275368	0,4920241	0,1044468	0,0318362	0,6995412	0,4197479	0,1327181	0,7546390	0,4176522	0,0235868	0,7467486	0,3008116	0,5992730	0,0040012	0,7339373	0,0700132	0,0371816	0,6579950	0,5834173	0,4515710	0,4404431	0,0913710	0,0232313	0,0226853	0,0256631	0,0411221	0,1386276	0,6986710	0,1742490	0,1784969	0,0994081	0,3585343	0,2522164	0,4421272	0,2037219	0,2852579	0,5608672	0,0290008
980	0,6634468	0,2274566	0,2349435	0,0235213	0,7211682	0,0888625	0,1615349	0,0679963	0,2195869	0,5274185	0,5902358	0,4261329	0,6323495	0,3492013	0,0616217	0,2413903	0,0131348	0,2219039	0,2654389	0,0567768	0,2605398	0,0362430	0,3477415	0,6367770	0,5854328	0,4163964	0,1309819	0,4768154	0,0659901	0,0286623	0,6377771	0,3345762	0,0918114	0,6522497	0,5434848	0,0374590	0,9230438	0,2213956	0,5128144	0,0080593	0,7774580	0,0962250	0,0380937	0,6759809	0,5418076	0,5325994	0,4222531	0,0859585	0,0700203	0,0398426	0,0235437	0,0785508	0,0877493	0,7158252	0,2113745	0,2175730	0,1090937	0,4065556	0,2017774	0,4972059	0,2343782	0,2480947	0,4561290	0,0789964
1000	0,7544149	0,2210129	0,1775261	0,0562537	0,7675830	0,1066084	0,1557499	0,0394135	0,2843610	0,5566660	0,5740442	0,4741559	0,6216822	0,3704409	0,0855889	0,2872669	0,0047465	0,1734376	0,2830774	0,0270583	0,2639464	0,0566181	0,3709959	0,6013503	0,5042598	0,3564771	0,0920255	0,4254904	0,0888584	0,0552743	0,5663095	0,3634455	0,1147857	0,7748458	0,3850518	0,0391895	0,7810129	0,2461306	0,8053699	0,0314588	0,6795263	0,0335424	0,1024761	0,7440603	0,4856520	0,4893978	0,4657575	0,1051030	0,0580628	0,0303314	0,0193487	0,0461995	0,0666863	0,7330428	0,2812764	0,2173131	0,1317080	0,2413142	0,1270045	0,4533398	0,1495162	0,2612663	0,5250416	0,0322210
1020	0,5329500	0,3130878	0,2240287	0,0254827	0,8065963	0,1167555	0,1947790	0,0541462	0,2211620	0,5339287	0,8078526	0,4797398	0,6814534	0,3261553	0,1145772	0,3187183	0,0090051	0,1747099	0,2605933	0,0374149	0,3072455	0,0521745	0,4532633	0,6570108	0,6095152	0,3912378	0,1333604	0,5249546	0,0572211	0,0936293	0,7573981	0,4089470	0,0768970	0,7712737	0,5123691	0,0223653	0,9370187	0,2032604	0,6050000	0,0302006	0,6910276	0,0489306	0,0587655	0,7271687	0,5796212	0,5398996	0,4504946	0,0893483	0,0416315	0,0185553	0,0327360	0,0621467	0,1035035	0,6231317	0,1352553	0,3056892	0,1164758	0,2434018	0,2636389	0,4343705	0,1385052	0,3303766	0,3946827	0,0344734
1040	0,5739392	0,3052435	0,2049211	0,0204223	0,7530361	0,1175328	0,1570090	0,0790471	0,2106899	0,5454537	0,6585507	0,4186915	0,6758985	0,3010455	0,1091528	0,2953249	0,0185509	0,1054414	0,2387094	0,0346665	0,2574365	0,0502085	0,4798659	0,4381493	0,5328288	0,3915467	0,1450319	0,4502370	0,1088097	0,0715339	0,7687597	0,3591669	0,1253608	0,8461252	0,4909059	0,0342624	0,7485692	0,2850881	0,6099686	0,0160667	0,7782293	0,0472732	0,0292739	0,6391534	0,5903965	0,6312386	0,4263692	0,0893747	0,0652496	0,0256184	0,0252930	0,0481434	0,0855339	0,8807044	0,1819061	0,1867991	0,0781736	0,3430118	0,1944908	0,3887924	0,1827296	0,2603787	0,4734370	0,0241376
1060	0,6227642	0,2976619	0,2533312	0,0250251	0,7269053	0,1327944	0,1882954	0,0428298	0,2111820	0,5761310	0,6708573	0,4962271	0,5175534	0,2888351	0,0772544	0,3127106	0,0138779	0,1332645	0,2401461	0,0231834	0,2524322	0,0631156	0,3135726	0,6163453	0,5532372	0,3271974	0,1696543	0,6283588	0,0848584	0,0533116	0,7421559	0,3444534	0,1453000	0,8971026	0,3714042	0,0234665	0,9419375	0,3413366	0,5379407	0,0067354	0,8056213	0,0926286	0,0568253	0,7124531	0,5653222	0,6700038	0,4465044	0,0990675	0,0256260	0,0476685	0,0894539	0,0420785	0,1488835	0,8126841	0,2128026	0,3011392	0,0841265	0,2595516	0,2010174	0,5094556	0,1356608	0,2598391	0,4829489	0,0406898
1080	0,8123876	0,2456593	0,2459521	0,0273338	0,7533262	0,1640219	0,2149629	0,0413945	0,2471874	0,6384439	0,6635555	0,4551828	0,5756705	0,3506877	0,1025381	0,3356172	0,0119576	0,1518814	0,2035484	0,0208237	0,2708856	0,0518888	0,4738850	0,6044904	0,3938653	0,3760431	0,1191476	0,4031829	0,0934452	0,0734593	0,6299123	0,3832433	0,1165616	0,6929360	0,4571531	0,0556323	0,8421164	0,2856913	0,5726068	0,0104727	0,6523413	0,0717865	0,0598096	0,5852484	0,5616301	0,5434193	0,4772854	0,1130726	0,0365839	0,0726884	0,0330777	0,0520086	0,0998290	0,7123061	0,2918729	0,2521814	0,0862846	0,2569899	0,2496564	0,4630538	0,2270477	0,2169447	0,4902044	0,0333622
1100	0,7156689	0,2047281	0,2775179	0,0181272	0,6796008	0,1331760	0,1400262	0,0265788	0,2130790	0,6848748	0,5701873	0,5604886	0,5861119	0,3228377	0,0586292	0,2844110	0,0058981	0,2087466	0,2555651	0,0428756	0,2560224	0,1224148	0,4185304	0,6900653	0,5369620	0,4546428	0,1537153	0,5402357	0,0628599	0,1034835	0,7164322	0,4476432	0,1897954	0,7977791	0,4031847	0,0388787	0,8838756	0,2440009	0,5236501	0,0122615	0,8649550	0,0737107	0,0119233	0,6859182	0,4846144	0,5273182	0,3966254	0,0830919	0,0217175	0,0464235	0,0307188	0,0493486	0,1004984	0,8202619	0,2573132	0,2980385	0,1307727	0,3207248	0,2682854	0,5998665	0,2081358	0,3197003	0,5086904	0,0335222

0	0,8275151	0,2817516	0,2187847	0,0276432	0,8210341	0,0560524	0,0482780	0,0260672	0,1375305	0,4253289	0,4674601	0,5247005	0,3845405	0,3252573	0,0763938	0,2732043	0,0117171	0,1961241	0,3636537	0,0127911	0,2187649	0,0806471	0,4053949	0,3432964	0,5868016	0,3565444	0,1074238	0,4295978	0,0641881	0,0365627	0,7181322	0,3325488	0,0552534	0,7367073	0,3834172	0,0070382	0,7149742	0,2469949	0,4047314	0,0466530	0,8226296	0,0468801	0,0364251	0,6693210	0,4981829	0,4289943	0,5023921	0,0136529	0,0823439	0,0026906	0,0340267	0,0605811	0,0615412	0,7879685	0,1618525	0,2550835	0,1017691	0,3562013	0,3469647	0,3127247	0,2215518	0,2719641	0,4242415	0,0560406
20	0,7597100	0,2443412	0,1293216	0,0382413	0,5256424	0,0841806	0,1148714	0,4304976	0,2215231	0,4764921	0,4893775	0,3327114	0,5214177	0,3785457	0,1071088	0,2154881	0,0089157	0,2217260	0,3305484	0,0061989	0,3532804	0,0777031	0,5719039	0,6975296	0,6373165	0,2608572	0,1751125	0,5301181	0,0766843	0,0491932	0,6912197	0,3047589	0,2036549	0,6000618	0,4739767	0,0303065	0,7093685	0,4847576	0,6243244	0,1800247	0,7082882	0,4292912	0,0424901	0,6915634	0,3571698	0,5337388	0,3752533	0,0436183	0,2216379	0,0362593	0,0938754	0,0719673	0,0623684	0,7872578	0,1753436	0,2882760	0,4625588	0,2835710	0,3055791	0,5102852	0,3753904	0,3219230	0,6032961	0,0556986
40	0,8615203	0,2094871	0,2369283	0,0244644	0,4197611	0,0954627	0,2179008	0,5003308	0,2253077	0,4516539	0,5104268	0,2429158	0,4456981	0,3558400	0,1011322	0,2516541	0,0088209	0,1676309	0,2810209	0,0606774	0,3859807	0,0537001	0,6529093	0,5432423	0,6940992	0,2664468	0,1534095	0,5014572	0,0635469	0,0685926	0,6533412	0,3258205	0,2717443	0,3898547	0,5680381	0,1057364	0,7405211	0,5381090	0,5990485	0,2552115	0,7696011	0,4638386	0,0353845	0,6587043	0,3825419	0,5449522	0,3302202	0,0383140	0,3428237	0,0266815	0,0594745	0,0562177	0,0635168	0,7877810	0,2934542	0,2906350	0,5571140	0,3999101	0,2620032	0,5852331	0,2840267	0,3162366	0,5156360	0,0287994
60	0,7984781	0,2439460	0,2263607	0,0074732	0,2749678	0,0945003	0,3094725	0,5503595	0,2021718	0,4536033	0,5181552	0,3309992	0,4254737	0,2890026	0,0615877	0,2452218	0,0146070	0,1110989	0,2886132	0,0260771	0,4786919	0,0651995	0,6677052	0,7493314	0,5111029	0,1783998	0,1928620	0,5550731	0,0866975	0,0196429	0,9116495	0,3661330	0,2949242	0,3585621	0,4988165	0,1866863	0,6884945	0,6500565	0,6113873	0,3486441	0,7236796	0,4792282	0,0478789	0,5950375	0,4825233	0,5457972	0,3577042	0,0452139	0,3302952	0,0918098	0,0699202	0,0535705	0,0688345	0,7687527	0,1725887	0,1883291	0,6987068	0,3536168	0,3177890	0,8327190	0,3336655	0,3380575	0,4973175	0,0304606
80	0,8952650	0,1684078	0,2360075	0,0317532	0,3435382	0,0948574	0,3499493	0,7181274	0,3322488	0,5373840	0,6066783	0,1913873	0,4654351	0,3516642	0,0393888	0,2463550	0,0127532	0,1459869	0,2104999	0,0195745	0,3663349	0,0494195	0,7812987	0,7059796	0,5691750	0,2006539	0,1918473	0,4807583	0,1199539	0,0330713	0,6736795	0,4108564	0,3238226	0,3133783	0,5075714	0,2682310	0,8863727	0,8308627	0,6091369	0,3991269	0,6306041	0,5448107	0,0453812	0,5900238	0,4355002	0,5155168	0,4574730	0,0439491	0,5225494	0,0467982	0,0723549	0,0561071	0,1675906	0,7256985	0,1265059	0,1947167	0,6964826	0,2018299	0,2948527	0,8259046	0,2347672	0,2821131	0,5489767	0,0550547
100	0,7615526	0,1528418	0,1984941	0,0512513	0,2372412	0,1211679	0,5033440	0,7077616	0,2373590	0,6198434	0,7114406	0,2051203	0,4671358	0,2843419	0,0601544	0,2185971	0,0091993	0,1390047	0,2077919	0,0312221	0,3822763	0,0575430	0,7041540	0,7797934	0,5660859	0,1208875	0,1727164	0,5075040	0,0323474	0,0272722	0,7603760	0,3655623	0,3550857	0,3234703	0,7296743	0,2935376	0,7590106	0,6720108	0,5882413	0,4019834	0,7150373	0,4367670	0,0172223	0,6794830	0,2719935	0,5923867	0,3983035	0,0689364	0,5147597	0,0457158	0,0689525	0,0414598	0,0961589	0,7813166	0,1281921	0,3086054	0,6424458	0,2847043	0,3040318	0,6715263	0,2810342	0,3806342	0,4923845	0,0471095
120	0,6865814	0,2277350	0,1911559	0,0715460	0,2451019	0,0918189	0,4649398	0,7338266	0,2381481	0,4224560	0,6238891	0,1763977	0,4541959	0,2660197	0,0580671	0,2337174	0,0061190	0,2217615	0,3411537	0,0106303	0,3527663	0,0268957	0,7095789	0,6931363	0,6011144	0,0837949	0,1917052	0,6539063	0,1104406	0,0301492	0,6972462	0,3891100	0,2979579	0,3298801	0,4654976	0,3122964	0,7845323	0,7147068	0,7410695	0,3593576	0,7357221	0,5436257	0,0289954	0,7364361	0,3104155	0,5420827	0,3722506	0,0415114	0,7012552	0,0294968	0,0547201	0,0338309	0,0863042	0,7995987	0,1821991	0,2884725	0,6934764	0,2979525	0,2337183	0,6715764	0,2751883	0,3298874	0,5134519	0,0702891
140	0,7366269	0,1953161	0,1905905	0,0332334	0,2317083	0,1036755	0,6183997	0,7034813	0,1954162	0,5177549	0,6035641	0,2887113	0,4428074	0,2639981	0,0935271	0,3480391	0,0064163	0,1143578	0,2713486	0,0090722	0,3725409	0,0563090	0,7248032	0,5979200	0,5357624	0,0816395	0,1285799	0,5753999	0,0759694	0,0870041	0,7154513	0,3471403	0,2823791	0,2174513	0,6999748	0,4951334	0,7694075	0,7293187	0,5934508	0,3216572	0,7429595	0,4697921	0,0509697	0,6781665	0,3015444	0,5130328	0,3011992	0,0213635	0,6945258	0,0322345	0,1022443	0,0591017	0,1318265	0,7280296	0,1603800	0,2295685	0,5347579	0,3220552	0,2435460	0,7282270	0,2087228	0,3389933	0,5875766	0,0487454
160	0,8503250	0,2054173	0,2076888	0,0461850	0,2399054	0,0634797	0,6484219	0,7434689	0,1689206	0,6034829	0,5082700	0,2486024	0,4117161	0,2780244	0,0599852	0,2668552	0,0245435	0,1690324	0,2596280	0,0119011	0,4349960	0,0557692	0,7249024	0,6835791	0,5427554	0,0929419	0,0909657	0,4758218	0,0828592	0,0461661	0,7526501	0,2590782	0,4632103	0,2463284	0,5674805	0,3685645	0,8003096	0,6223292	0,5283251	0,3194315	0,7970079	0,4679150	0,0267547	0,7027503	0,2898076	0,3409687	0,4523065	0,0522687	0,6558211	0,0260083	0,0403112	0,0671445	0,0601293	0,6499289	0,1487162	0,3353024	0,5641383	0,3156616	0,3196714	0,6371881	0,2566908	0,3114789	0,5237531	0,0220506
180	0,7356649	0,2554245	0,1740551	0,0412504	0,2077894	0,0710695	0,6435930	0,7395950	0,2046033	0,4824698	0,5877926	0,2309610	0,5236503	0,3866631	0,1611493	0,2997947	0,0026667	0,1692529	0,2904549	0,0126776	0,4014939	0,0604866	0,5188869	0,6663440	0,4252699	0,1070365	0,1856434	0,5001261	0,0495587	0,0519080	0,5800384	0,1990248	0,4427077	0,2447998	0,6763847	0,3510348	0,7723395	0,5548688	0,6368315	0,3105421	0,7880653	0,5186544	0,0452238	0,6359472	0,2636000	0,3884057	0,4142689	0,0207199	0,5627298	0,0400077	0,0606245	0,0331657	0,0489442	0,6917985	0,1566060	0,3528658	0,5748389	0,3846062	0,2851762	0,8559849	0,2596793	0,2786518	0,5547746	0,0274759
200	0,7030741	0,1955802	0,1837169	0,0145452	0,2030255	0,0446292	0,6695300	0,7443887	0,2662597	0,4645655	0,4221302	0,2158437	0,4922199	0,2707378	0,0869704	0,3169770	0,0030568	0,1628670	0,3846750	0,0047559	0,3499667	0,0427436	0,6009208	0,6549949	0,5266586	0,0657907	0,1334855	0,5063792	0,0756135	0,0451297	0,7776151	0,3057026	0,3834228	0,1728139	0,6081602	0,4127992	0,6911260	0,6323005	0,5377361	0,3053061	0,5916575	0,5586980	0,0489878	0,7065538	0,2561112	0,3956576	0,4617665	0,0624565	0,6777212	0,0262850	0,0736994	0,0700971	0,0688290	0,8679294	0,1679162	0,3215775	0,6097283	0,4617653	0,3078257	0,7646079	0,2333948	0,3431415	0,5416502	0,0629677
220	0,7193792	0,1778950	0,3299173	0,0124203	0,1857659	0,0940696	0,7142112	0,6368335	0,2116038	0,4310985	0,6648586	0,2091364	0,4877986	0,3277248	0,0997752	0,2005029	0,0162365	0,1916062	0,3442669	0,0263524	0,3910773	0,0410005	0,6454079	0,6573460	0,5044070	0,0990694	0,0808810	0,5001796	0,0631155	0,0585578	0,8159108	0,3285117	0,4456337	0,2497065	0,7204656	0,3802604	0,7748768	0,6489222	0,6434448	0,3481586	0,6798278	0,5973389	0,0614502	0,6652840	0,2699780	0,3843253	0,4235043	0,0565209	0,6569031	0,0323603	0,0922030	0,0614210	0,0695232	0,7614523	0,1609655	0,2521030	0,6315277	0,3509917	0,2580073	0,7981354	0,2199287	0,3048255	0,5867341	0,0366788
240	0,7402929	0,2290708	0,2759295	0,0229188	0,2506364	0,0670406	0,6576855	0,6948366	0,1653547	0,3906718	0,5397291	0,2099743	0,4329130	0,2197699	0,0779601	0,3126695	0,0026792	0,1069866	0,3022975	0,0088895	0,4423281	0,0488918	0,6398528	0,6757729	0,6248654	0,0702546	0,0851466	0,4033223	0,0870407	0,0667025	0,7279010	0,2961673	0,4494877	0,2218053	0,6587974	0,4031727	0,6699861	0,5369285	0,6429876	0,4259203	0,5853096	0,4769828	0,0347190	0,7330480	0,3463143	0,4837695	0,3877586	0,0301678	0,7260344	0,0214575	0,0965475	0,0854755	0,0532224	0,8460293	0,1244199	0,2205916	0,6090389	0,4668141	0,3281882	0,8034657	0,2730884	0,1979926	0,6137414	0,0393238
260	0,6385333	0,2397140	0,2612254	0,0488096	0,2389486	0,0552001	0,6813469	0,7501931	0,1312956	0,4411999	0,5711304	0,2778482	0,5242352	0,2576484	0,0552256	0,2672257	0,0056034	0,2143841	0,3753317	0,0115645	0,3611700	0,0446878	0,5738719	0,6924052	0,4547066	0,0693705	0,0654723	0,5443506	0,0758681	0,0306913	0,7596058	0,2675120	0,4266751	0,2077065	0,6820208	0,4893379	0,7847419	0,6202149	0,6632037	0,4001798	0,6822138	0,5052747	0,0424171	0,6336148	0,2638462	0,3734731	0,3759658	0,0334183	0,6810669	0,0229842	0,0838446	0,0532025	0,0345193	0,8085685	0,2037738	0,2762609	0,6384917	0,3860228	0,3505721	0,7527334	0,3273006	0,2343850	0,5990365	0,0591130
280	0,7667126	0,3144004	0,2755431	0,0373888	0,2319784	0,0768661	0,6669095	0,6770497	0,1935196	0,4332005	0,4637791	0,2300019	0,4571968	0,2744528	0,0364591	0,2963915	0,0116716	0,1819631	0,3341280	0,0475643	0,3478788	0,0287696	0,6846919	0,7392296	0,5003689	0,0828800	0,1325441	0,5464398	0,0899449	0,0735362	0,7485253	0,2617229	0,5501620	0,2274102	0,6260311	0,3558858	0,5786576	0,5926966	0,6227333	0,3317348	0,6525911	0,4685687	0,0407714	0,6070407	0,2072240	0,4364627	0,3107660	0,0248942	0,6519837	0,0215281	0,0506546	0,0594933	0,0582668	0,6165904	0,1654204	0,2201076	0,6550981	0,3135254	0,2558280	0,7649665	0,2528921	0,2622272	0,4581397	0,1126205
300	0,7681110	0,2576592	0,2342343	0,0388733	0,3033439	0,0610644	0,6103247	0,6980211	0,1044511	0,3904861	0,5889682	0,2370078	0,4538144	0,3166448	0,1151887	0,3313762	0,0093320	0,1127902	0,2636021	0,0463486	0,2794923	0,0391232	0,6821456	0,7461888	0,5464100	0,1185792	0,0873185	0,4571494	0,1120364	0,0553057	0,7034123	0,2684372	0,3977673	0,2034544	0,6275738	0,3481586	0,7531245	0,8750578	0,6292476	0,4959121	0,7321695	0,4836379	0,0206278	0,8140258	0,2861107	0,4680312	0,3433254	0,0402789	0,6182162	0,0396736	0,0441785	0,0563710	0,0912530	0,6971921	0,2004806	0,2360947	0,7645511	0,3344276	0,3165768	0,6470668	0,2040175	0,2617912	0,5830877	0,0695206
320	0,6734908	0,2971731	0,2376559	0,0302932	0,2029539	0,0909924	0,7319502	0,7522719	0,1652693	0,4091597	0,6024483	0,2378252	0,5106557	0,2770850	0,0922771	0,3296090	0,0091245	0,0785502	0,3219034	0,0514051	0,3059755	0,0677438	0,6227443	0,6563283	0,4130445	0,0995934	0,1515428	0,5139840	0,0923759	0,0891548	0,7102265	0,2118068	0,3888553	0,2547220	0,5095608	0,3025158	0,6948819	0,7089629	0,6718412	0,4376991	0,5677733	0,4840307	0,0396517	0,5611003	0,2017363	0,3938464	0,3412680	0,0444407	0,7722150	0,0472821	0,0665055	0,0696911	0,0577853	0,6672977	0,1429314	0,2195403	0,6565156	0,3764849	0,2912002	0,7873055	0,2815289	0,3019509	0,4184643	0,0456425
340	0,8183032	0,2575612	0,2810373	0,0204017	0,3048727	0,0474804	0,7207190	0,8607837	0,1619295	0,4126760	0,5290702	0,2065418	0,4674449	0,2887397	0,0624687	0,1980057	0,0064101	0,1072467	0,3130517	0,0170521	0,3498704	0,0484392	0,7376563	0,6379923	0,5558919	0,0867335	0,1563689	0,4570557	0,0696042	0,0688180	0,7075939	0,2235010	0,4598937	0,1795317	0,6000865	0,5058334	0,7815546	0,8094312	0,5642621	0,4116781	0,7339557	0,5044473	0,0329257	0,7130604	0,3298709	0,4565842	0,3271131	0,0347448	0,7385824	0,0145775	0,0756153	0,1308465	0,0655767	0,7360948	0,1623925	0,1875871	0,7033243	0,3378474	0,2742893	0,7271309	0,2862884	0,3179677	0,4890063	0,0398991
360	0,8424024	0,2903978	0,2306568	0,0150081	0,1634075	0,0757147	0,6891317	0,6777585	0,1811192	0,4136967	0,5657902	0,2429997	0,3585041	0,2079303	0,0712799	0,2290839	0,0103420	0,1096449	0,4167317	0,0069175	0,3161133	0,0318785	0,6434683	0,5777869	0,7495199	0,0509464	0,1383461	0,4551866	0,0800395	0,0883575	0,7617501	0,3194651	0,3253926	0,1999424	0,5150521	0,2932720	0,8005198	0,7420483	0,6162538	0,4389319	0,7364397	0,4975032	0,0314711	0,6047291	0,2705410	0,4226318	0,4699537	0,0516065	0,5930992	0,0132518	0,0295746	0,0957093	0,0843787	0,7903779	0,1759938	0,2561481	0,5974162	0,4027671	0,3140883	0,6767657	0,2640724	0,3377655	0,5750813	0,0628101
380	0,8874504	0,1883983	0,1848117	0,0614700	0,2305966	0,0736941	0,6622593	0,6922707	0,1819825	0,3392876	0,5914625	0,1873729	0,4453518	0,3610480	0,0779964	0,2874553	0,0096606	0,0850846	0,3308834	0,0208022	0,2823140	0,0307853	0,6947090	0,6350574	0,5427797	0,1093364	0,1348214	0,3609711	0,0662772	0,0707243	0,7083816	0,2996578	0,2647533	0,2237140	0,6446774	0,3235718	0,8101216	0,8485086	0,5816534	0,3245925	0,7364014	0,4650779	0,0354037	0,6516360	0,3148380	0,4610799	0,3531150	0,0564012	0,6312777	0,0143146	0,0587708	0,0573187	0,0495848	0,8534860	0,1557291	0,1425134	0,6465513	0,3469839	0,3042708	0,7019282	0,2376942	0,2722927	0,4403896	0,0569740
400	0,6300274	0,1787156	0,1855514	0,0256412	0,2880832	0,1255728	0,6002019	0,7525494	0,1929408	0,4613150	0,6643906	0,2261367	0,4267489	0,3386933	0,0855764	0,2528754	0,0159893	0,0882447	0,2372477	0,0635433	0,4118715	0,0427070	0,8525083	0,6226959	0,5068973	0,0942797	0,1091043	0,6056424	0,0639016	0,0706441	0,6726090	0,2723989	0,2579254	0,1659063	0,5723037	0,3501559	0,7123295	0,8667894	0,5514687	0,3912916	0,6000073	0,5847740	0,0139497	0,7195590	0,3243697	0,4446650	0,5178564	0,0366983	0,6753896	0,0104801	0,0690761	0,0521861	0,0755762	0,7175253	0,1585548	0,2640967	0,6208137	0,2746530	0,3001753	0,6375905	0,3374478	0,2959094	0,5363956	0,0357369
420	0,7825321	0,2112922	0,2614651	0,0595471	0,2064831	0,0894128	0,7378875	0,7187772	0,1567813	0,4348599	0,6518435	0,2320839	0,4028560	0,3231934	0,0825569	0,2815806	0,0368281	0,0969093	0,3550501	0,0161799	0,3410701	0,0576675	0,6149377	0,5574505	0,5358293	0,0440849	0,1309160	0,4248053	0,0519717	0,0883755	0,6875390	0,2030828	0,2988442	0,2472754	0,7221714	0,2680097	0,7277370	0,6067441	0,5828299	0,4266226	0,7710378	0,4802221	0,0638178	0,6968202	0,1980138	0,4154364	0,3588429	0,0431596	0,7816040	0,0179637	0,0941224	0,0339726	0,0861215	0,7375736	0,1944868	0,2086085	0,7432358	0,3345919	0,2877741	0,6640949	0,2560200	0,2956430	0,5133622	0,0648741
440	0,6965285	0,2282881	0,2270578	0,0361527	0,1828088	0,0938389	0,6282734	0,7146898	0,1735832	0,4110260	0,5940551	0,1973707	0,3431017	0,3568162	0,0916926	0,3252846	0,0049631	0,0862728	0,2356157	0,0327351	0,3095415	0,0316036	0,5566873	0,5984645	0,5754191	0,0712220	0,1155320	0,3315084	0,1390811	0,0345177	0,6731240	0,2299241	0,3126932	0,1750118	0,6137521	0,3658612	0,6263588	0,6848100	0,4643684	0,3750381	0,7790067	0,5312305	0,0324473	0,7314184	0,2533949	0,3810508	0,4327413	0,0287179	0,6875947	0,0231797	0,0798802	0,0392560	0,0773038	0,6612392	0,0795303	0,2078435	0,6436913	0,2886145	0,3141359	0,6712105	0,2736837	0,2416500	0,6354979	0,0690530
460	0,8109004	0,1914319	0,1493680	0,0290065	0,2621100	0,0694076	0,6451385	0,5968787	0,1779297	0,4128655	0,5352231	0,2558344	0,3636290	0,3301413	0,0872917	0,3295816	0,0078663	0,1067890	0,2944526	0,0132819	0,3572585	0,0161951	0,5237819	0,7139751	0,5954134	0,0740428	0,0945366	0,3990846	0,1109839	0,0275530	0,7001270	0,2998826	0,3952627	0,1530816	0,6680448	0,3598767	0,6282406	0,5876118	0,6039045	0,3695311	0,7497300	0,4715142	0,0447016	0,6946764	0,2944600	0,2687983	0,4187320	0,0394972	0,6381853	0,0244005	0,0320503	0,0575034	0,0816318	0,7799774	0,1492396	0,1867802	0,5476413	0,2117702	0,3062951	0,5637602	0,1989831	0,3130345	0,4929680	0,0518758
480	0,7703948	0,2130789	0,2081998	0,0378392	0,3289145	0,0727167	0,6400227	0,6811624	0,2327238	0,4120982	0,6818574	0,2295735	0,4765374	0,3103286	0,0720756	0,2857839	0,0075417	0,1315230	0,2767372	0,0098622	0,3668100	0,0251563	0,5766714	0,6630830	0,5763034	0,0829015	0,0999265	0,3966067	0,0964523	0,0539587	0,7508226	0,2203742	0,3331078	0,1568477	0,6090885	0,3834101	0,8047559	0,7383858	0,5263404	0,3971721	0,5966042	0,5321672	0,0727024	0,7422096	0,2558326	0,3927921	0,3109006	0,0181486	0,7720579	0,0350065	0,1042623	0,0313500	0,0647899	0,7134404	0,1330156	0,2954497	0,6514378	0,2554639	0,3266636	0,6862774	0,2749723	0,3193292	0,4843125	0,0312228
500	0,8283505	0,2456316	0,2307268	0,0384950	0,2195285	0,0762503	0,7801699	0,6707942	0,1776290	0,4824038	0,5188390	0,2255871	0,3977498	0,2977361	0,0482479	0,3698322	0,0148606	0,1532051	0,2803122	0,0106865	0,3968132	0,0220721	0,5261120	0,5511032	0,5311997	0,1052044	0,1254099	0,3984057	0,0831324	0,0538241	0,7257934	0,2730042	0,3334799	0,2695391	0,6490413	0,3020012	0,7511317	0,7431607	0,5301198	0,3245193	0,6492440	0,4502538	0,0530699	0,7025232	0,3073271	0,3895620	0,4170404	0,0125044	0,6153003	0,0227393	0,0771663	0,0353277	0,0591167	0,7687597	0,1734652	0,2143991	0,6861213	0,2482506	0,3024058	0,7132058	0,3404084	0,2958103	0,5522868	0,0546932
