"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
580	0,2018636	0,4672524	0,3833096	0,4710778	0,6918336	0,5024444	0,4159521	0,5956164	0,3663340	0,3897042	0,0422247	0,1790917	0,3380519	0,1907893	0,5335137	0,0796773	0,4523812	0,0617966	0,0766140	0,0515060	0,0534153	0,5805917	0,2999812	0,1094909	0,3625703	0,3317192	0,6945653	0,1621088	0,0592080	0,0998208	0,3779724	0,2675786	0,1171744	0,1246414	0,3277444	0,0262611	0,2590177	0,1103246	0,8796674	0,0304415	0,5084248	0,3079169	0,5623379	0,1799925	0,0141613	0,3498536	0,3217032	0,8584129	0,2821856	0,1235273	0,6670561	0,0802036	0,4298109	0,2946585	0,6452668	0,0355195	0,1302359	0,1707846	0,3703578	0,8064040	0,2698359	0,3028157	0,4465048	0,2877367
600	0,1720171	0,4532065	0,3299943	0,4099290	0,5595358	0,3716884	0,3582086	0,5165006	0,2581603	0,4616822	0,0373071	0,3228979	0,3890857	0,1424666	0,5824903	0,1383574	0,3966638	0,0538097	0,0511516	0,0612778	0,1018151	0,4861043	0,4269010	0,1349006	0,2552424	0,4778610	0,6144554	0,0983963	0,0485786	0,0805215	0,3450320	0,3514508	0,1638379	0,2371452	0,2864346	0,0572860	0,4169560	0,1022066	0,7636749	0,0308038	0,5187705	0,2849572	0,6364519	0,1864969	0,0053362	0,5187958	0,3198927	0,6714791	0,2532850	0,1118454	0,6615231	0,1016087	0,4449798	0,2561293	0,5754739	0,0250318	0,1920784	0,2158677	0,4280131	0,6972348	0,2138889	0,2968805	0,4218389	0,2466478
620	0,2527967	0,3816992	0,4230391	0,3348660	0,5416594	0,4527973	0,3553909	0,5028261	0,3909531	0,3355190	0,0418806	0,2244300	0,2726817	0,2552292	0,6127230	0,2862636	0,3516063	0,0566580	0,0404252	0,0465715	0,0558038	0,3839148	0,2891544	0,0601419	0,3453184	0,3901104	0,8186341	0,1680175	0,0316340	0,0993090	0,2953250	0,2428264	0,0715933	0,1988800	0,2429212	0,0285612	0,3027670	0,1004189	0,6747205	0,0379776	0,4594888	0,2148635	0,6631028	0,2063356	0,0056662	0,4798442	0,2509421	0,7335479	0,3468014	0,1461250	0,6895397	0,0862853	0,5769125	0,2325172	0,5059768	0,0416005	0,2279856	0,2626082	0,3802806	0,6616279	0,1790737	0,2611567	0,5878727	0,3074966
640	0,2698312	0,3927886	0,3938353	0,4144409	0,6413264	0,3235324	0,3626073	0,5342209	0,3912193	0,3196480	0,0863173	0,3210220	0,3888411	0,1890137	0,5043022	0,3120189	0,3999810	0,0597311	0,0512281	0,0132260	0,0713287	0,3655162	0,2250571	0,0821379	0,3728733	0,3284204	0,7939204	0,1560585	0,0570294	0,0965585	0,2707277	0,2082568	0,1451266	0,1465919	0,1500191	0,0210932	0,3268253	0,1525485	0,7050937	0,0471676	0,5130817	0,2232804	0,6112979	0,1174780	0,0151428	0,4202721	0,2393747	0,6609883	0,3364218	0,2348242	0,7015937	0,1398586	0,4987500	0,2403889	0,5439704	0,0204035	0,2531997	0,2616631	0,4482427	0,6345676	0,1293757	0,3440538	0,5795398	0,2869682
660	0,2792275	0,4338218	0,3016895	0,3508424	0,5952373	0,4445847	0,2849385	0,5327616	0,3337474	0,3354137	0,1037804	0,3330022	0,3750203	0,1437127	0,5014863	0,3576837	0,4531458	0,1798683	0,0272608	0,0135106	0,0888694	0,2920235	0,2093854	0,0211286	0,3759373	0,3843948	0,6347570	0,1554883	0,0589378	0,0546549	0,2413476	0,1304486	0,1492907	0,1562470	0,2100129	0,0459672	0,3850836	0,1876803	0,6552506	0,0560073	0,5393421	0,1915860	0,6493816	0,0782805	0,0251770	0,3974596	0,1478588	0,7201279	0,3030855	0,2691979	0,8073343	0,1278757	0,5915369	0,2559922	0,4098653	0,0158661	0,1782588	0,2722766	0,4198262	0,6371131	0,0706289	0,1789679	0,6109870	0,1843426
680	0,3307688	0,4064352	0,3109673	0,3799342	0,6368348	0,4621563	0,3938259	0,4818245	0,3228622	0,3192369	0,0941550	0,3874030	0,3898940	0,1725596	0,5941898	0,4738474	0,3909389	0,1843247	0,0366165	0,0300778	0,1184438	0,2405155	0,2420127	0,0397199	0,3729035	0,4183826	0,6518969	0,1273268	0,0524405	0,0590570	0,2352823	0,0823846	0,1012542	0,1248033	0,2500851	0,0280465	0,3603134	0,2025252	0,6196013	0,0700968	0,4276794	0,1032930	0,6391420	0,1033033	0,0120522	0,4190878	0,0859115	0,8245093	0,2530326	0,2590359	0,6137620	0,0933700	0,4805864	0,2388218	0,3645249	0,0120568	0,1553517	0,3107269	0,4317642	0,7717709	0,0679760	0,2223425	0,5952775	0,2195656
700	0,3598563	0,4322520	0,3036769	0,4017802	0,5808234	0,3875878	0,3111746	0,3673705	0,3672025	0,2602552	0,0996949	0,4396989	0,3081215	0,1705062	0,5091126	0,4647894	0,3611821	0,1935167	0,0101123	0,0052194	0,1057026	0,2451299	0,2095756	0,0383949	0,3324450	0,3313328	0,6361140	0,1622877	0,0475150	0,0964110	0,1561057	0,0290767	0,1638835	0,1626112	0,2854785	0,0252835	0,3419306	0,2464966	0,6889106	0,0511931	0,5471128	0,0941215	0,7748812	0,1390462	0,0224235	0,4300867	0,0795012	0,6747835	0,3848026	0,2228315	0,8710837	0,1529777	0,5970776	0,2659582	0,2579277	0,0132462	0,1798636	0,3436615	0,3949425	0,7345830	0,0521941	0,2782679	0,5858704	0,3269599
720	0,3716748	0,4055342	0,3581950	0,2839725	0,6336522	0,3613253	0,2515338	0,4651446	0,4190558	0,3324730	0,1398080	0,3976963	0,2967663	0,1396528	0,5484161	0,4455108	0,4002477	0,2384934	0,0049854	0,0069472	0,1004431	0,2398882	0,1720212	0,0330348	0,5196733	0,4347289	0,6652294	0,1772363	0,1250764	0,0837183	0,2283246	0,0183502	0,1582748	0,1302659	0,2454653	0,0235417	0,3986893	0,3051826	0,5789349	0,0857053	0,4759229	0,1067117	0,8762479	0,1801489	0,0484182	0,4565407	0,0445629	0,6376048	0,3600486	0,2973197	0,6732630	0,1361556	0,6973511	0,2070874	0,3759835	0,0228589	0,1604602	0,3782718	0,4936721	0,6492461	0,0399085	0,3353029	0,6720953	0,3453787
740	0,4201406	0,3939788	0,3701124	0,3289623	0,6116650	0,3744606	0,3404305	0,5093735	0,3455804	0,3794810	0,1456456	0,3698354	0,2943389	0,1778532	0,5032479	0,6333204	0,3935752	0,3851014	0,0028800	0,0022171	0,0883771	0,2123977	0,1711064	0,0580094	0,5163221	0,3455234	0,6920407	0,1639001	0,0605299	0,1765569	0,1983963	0,0174595	0,2252944	0,1769176	0,2708959	0,0224619	0,3374430	0,3163696	0,6592156	0,1016398	0,4646196	0,0712271	0,7020853	0,1058201	0,0823921	0,3604061	0,0426209	0,8117468	0,3550704	0,3265843	0,7329958	0,1008415	0,4941026	0,2586589	0,3250578	0,0446285	0,1441282	0,3217894	0,4714148	0,7280848	0,0895853	0,4132165	0,5739025	0,2281715
760	0,3788639	0,4615445	0,3965339	0,2716181	0,6984044	0,3526550	0,2820324	0,5533383	0,3372827	0,2765139	0,1886554	0,3187923	0,4531565	0,1437385	0,5224928	0,4839126	0,3659298	0,3735996	0,0000552	0,0055405	0,1072403	0,1667092	0,1017370	0,0419005	0,5074696	0,4694232	0,8460117	0,2230173	0,0843601	0,1286895	0,1899569	0,0201056	0,2422063	0,1946323	0,2602960	0,0436214	0,4398319	0,4297053	0,6663239	0,2034855	0,4116453	0,0569601	0,7877059	0,2033080	0,0966028	0,3038008	0,0760892	0,6946982	0,2719137	0,3543909	0,6795309	0,1396741	0,6206208	0,2551881	0,3520448	0,0458861	0,1342353	0,4634530	0,5049174	0,6366060	0,0663685	0,4839318	0,5737056	0,2848546
780	0,3725764	0,4423930	0,3469818	0,3288631	0,5779889	0,3543744	0,3226960	0,5858786	0,3424880	0,2670150	0,1828385	0,3157800	0,3145371	0,2128015	0,5629053	0,6355197	0,3613256	0,4327997	0,0035176	0,0072509	0,1290903	0,2073209	0,0748371	0,0860469	0,4509778	0,4605618	0,6851591	0,2442389	0,0936823	0,1716508	0,2795566	0,0176107	0,2818186	0,1686654	0,2682375	0,0353453	0,4436928	0,4975605	0,6251897	0,1879843	0,6054421	0,0767277	0,6123109	0,2095986	0,1087532	0,3651957	0,0704018	0,5820636	0,2535071	0,4044286	0,7071383	0,1323131	0,5146338	0,2769599	0,3799394	0,0756999	0,3087481	0,3188947	0,5038616	0,6743880	0,0798604	0,4690866	0,5171655	0,2619569
800	0,5442215	0,3803126	0,4465849	0,3228391	0,5227571	0,4883857	0,3143843	0,5214780	0,3936440	0,2724190	0,1283513	0,2300215	0,4410488	0,1732599	0,5404403	0,5902397	0,3364724	0,4194022	0,0031859	0,0065799	0,0856664	0,2323070	0,0997982	0,1174976	0,4403118	0,4439608	0,5998742	0,2854891	0,0587984	0,1634218	0,2678684	0,0086685	0,3274989	0,2017686	0,2153428	0,0337912	0,5127778	0,4411203	0,6452970	0,2023224	0,4666977	0,0949448	0,6619458	0,1368980	0,1282397	0,3328902	0,0873831	0,6499093	0,3036614	0,4551854	0,7386185	0,1055738	0,5068032	0,3426222	0,3676408	0,1017829	0,1810251	0,3768946	0,3025518	0,7846068	0,1040577	0,4329879	0,5336676	0,2581970
820	0,4452535	0,4257633	0,4397612	0,3623774	0,5931100	0,4304971	0,3860651	0,5129171	0,3973564	0,2920882	0,1063408	0,3206852	0,4921611	0,1765180	0,6110691	0,5395172	0,4405017	0,5829962	0,0099986	0,0035705	0,1048715	0,1950358	0,0935392	0,1035783	0,5392621	0,5844558	0,6962904	0,2407404	0,0974295	0,1592661	0,2385726	0,0264287	0,3048477	0,2737440	0,2997901	0,0111215	0,3915434	0,4181789	0,7754151	0,2175812	0,4978890	0,0802576	0,6767602	0,1904104	0,0848360	0,4562089	0,1011522	0,5383756	0,2924425	0,4523144	0,6070594	0,0908449	0,4897551	0,2372704	0,4800878	0,1223636	0,1700227	0,3291478	0,3965219	0,7120121	0,1308209	0,5961258	0,4905611	0,3028339
840	0,4713534	0,4031376	0,4581668	0,3635411	0,5300189	0,4458419	0,3568519	0,5011269	0,3185568	0,2774741	0,1213887	0,3204039	0,4013850	0,1938424	0,4375071	0,6038699	0,4718163	0,4144224	0,0062447	0,0057371	0,1082511	0,2096648	0,0925985	0,1029660	0,4395183	0,4629643	0,6159369	0,2984494	0,0813140	0,2144338	0,2809857	0,0036550	0,4741229	0,3313916	0,2039483	0,0054372	0,4331459	0,3749359	0,7114888	0,2271995	0,5333170	0,0653277	0,8173328	0,0916808	0,1245271	0,3675138	0,1281774	0,6573962	0,3105261	0,4041722	0,6691348	0,1225170	0,5339264	0,2681008	0,4320265	0,1409239	0,1988219	0,3568501	0,3514247	0,6814784	0,1959191	0,5987838	0,5789241	0,3706290
860	0,3706471	0,4882650	0,3090559	0,3224209	0,4779409	0,4749585	0,3496265	0,5164786	0,3575740	0,2940752	0,1014975	0,3964765	0,5037375	0,1809133	0,6367879	0,5875888	0,3913076	0,6393541	0,0090090	0,0077157	0,1310315	0,2350855	0,0834519	0,1915611	0,5551282	0,4467923	0,6643935	0,2970310	0,0304039	0,1893894	0,3244673	0,0068052	0,3797274	0,3227588	0,2297167	0,0052291	0,3321306	0,5066363	0,7865036	0,2206641	0,5864233	0,1120774	0,7152046	0,1149473	0,0709080	0,3711370	0,0609406	0,7193428	0,2594205	0,4039917	0,6254250	0,1154661	0,4301061	0,2009379	0,5342904	0,1506965	0,2408521	0,3237713	0,3413718	0,6456492	0,2473953	0,5402868	0,5410608	0,3312223
880	0,3466682	0,4523777	0,2962612	0,3043615	0,5020183	0,4542878	0,3609524	0,5009235	0,4729589	0,2297304	0,1269609	0,4905086	0,4589478	0,1871683	0,3273509	0,6223049	0,3315770	0,5378505	0,0124235	0,0037803	0,1188824	0,2180406	0,0621507	0,1655736	0,5598634	0,4771458	0,6492656	0,2280731	0,0547739	0,1632369	0,2976707	0,0071266	0,4036538	0,2779024	0,2736774	0,0230088	0,4146923	0,5148188	0,7030156	0,2491193	0,5866290	0,1552096	0,6459852	0,1377904	0,1622008	0,4297380	0,0776798	0,7485192	0,3562101	0,3794565	0,5913940	0,1047955	0,5056317	0,2654641	0,5886321	0,1924337	0,1841386	0,3645798	0,2886557	0,5951148	0,2349781	0,5574910	0,4856424	0,2463276
900	0,4327484	0,4709799	0,3582388	0,2630703	0,5641646	0,4804632	0,2700053	0,5785775	0,3210926	0,2207850	0,1268271	0,4481998	0,4084995	0,2054045	0,4884925	0,6742333	0,3602510	0,5766519	0,0048650	0,0030465	0,0773263	0,2808920	0,0725251	0,1466064	0,6277531	0,5773081	0,6097902	0,2798758	0,0645088	0,1449446	0,2659673	0,0024271	0,4550254	0,3370085	0,2081634	0,0206633	0,3306913	0,4770627	0,7645895	0,2156869	0,5433265	0,1784415	0,8689907	0,1497394	0,1696063	0,4119537	0,1072587	0,7614965	0,3265562	0,4240373	0,5829385	0,1872686	0,4439602	0,2223963	0,5462574	0,1709006	0,1957646	0,3269217	0,4761412	0,5788350	0,2455093	0,6437671	0,4955992	0,2143536
920	0,3473255	0,4722008	0,3172886	0,3841411	0,5063940	0,4010418	0,3643768	0,4850797	0,2333344	0,2785190	0,1217590	0,3330217	0,4318878	0,1897703	0,4107661	0,5769418	0,4155493	0,6002938	0,0036783	0,0021745	0,1413210	0,3251438	0,0279646	0,1189627	0,5709854	0,5995391	0,6073646	0,3025554	0,0530020	0,1117834	0,2516617	0,0046925	0,4807213	0,3689644	0,2646448	0,0263278	0,4905569	0,5193702	0,8141360	0,2076516	0,5694775	0,1160484	0,7957312	0,0924087	0,1882702	0,3547283	0,0642526	0,5637396	0,2729867	0,3884761	0,6289970	0,1672498	0,5471382	0,1920303	0,6530050	0,1801206	0,1535220	0,3714691	0,3668070	0,6802325	0,2527955	0,5058452	0,5187985	0,2771744
940	0,4219995	0,4431666	0,3984584	0,4388704	0,5525145	0,5331690	0,3398521	0,5106644	0,2941482	0,3361727	0,1294510	0,4236298	0,3947435	0,1688789	0,6111567	0,5078502	0,3589407	0,5938410	0,0048908	0,0008652	0,0723169	0,2125339	0,0800789	0,1446192	0,4495473	0,5764247	0,7087064	0,3067246	0,0489465	0,1951698	0,2260659	0,0131708	0,3858360	0,3466025	0,2073410	0,0367868	0,3662807	0,5024923	0,7249652	0,2446103	0,5380514	0,1130682	0,7526651	0,1172208	0,1675198	0,4466439	0,0489866	0,6710942	0,2522987	0,3633759	0,6777661	0,1540153	0,5227606	0,1969151	0,6398906	0,1654585	0,2095359	0,3336412	0,3380551	0,6423640	0,2509977	0,7336455	0,5387755	0,2283421
960	0,3365844	0,4612501	0,3270314	0,3168668	0,5372898	0,4681108	0,3318130	0,4430606	0,3361057	0,3658740	0,1176784	0,4052185	0,3782435	0,1636553	0,5165553	0,5436956	0,4067441	0,5900483	0,0065795	0,0067734	0,0819604	0,2110208	0,0503003	0,1542527	0,5267860	0,4938459	0,8143885	0,3898583	0,0761392	0,2073718	0,2597333	0,0092936	0,4402010	0,3052752	0,2332754	0,0284201	0,3493384	0,5665778	0,6690049	0,1775848	0,5905333	0,0928279	0,7217597	0,1663311	0,2065657	0,4178778	0,0894396	0,8012859	0,2496498	0,5137243	0,6997004	0,1443350	0,4746487	0,2367536	0,6499794	0,1777759	0,1699422	0,4050057	0,4391412	0,6611632	0,2443107	0,5462327	0,6103704	0,3337263
980	0,4325242	0,4502414	0,3448655	0,3067554	0,5889380	0,4565698	0,3631925	0,5096770	0,3835700	0,3630879	0,1036614	0,3765876	0,4169342	0,2258259	0,5817619	0,5037799	0,3883621	0,5804961	0,0047736	0,0039147	0,1547207	0,1745510	0,0902000	0,0897552	0,5751230	0,5436232	0,7768283	0,3024846	0,0346548	0,2381616	0,2416042	0,0011916	0,3935940	0,2485565	0,2605180	0,0177403	0,3633473	0,5553159	0,6755430	0,2193230	0,5468410	0,1455102	0,6599946	0,1580151	0,1773045	0,3706347	0,0868414	0,6011193	0,2688702	0,4223250	0,5906021	0,1681301	0,5918119	0,1625356	0,7271144	0,2160397	0,1786512	0,3580423	0,3584673	0,8526758	0,3659180	0,5836537	0,5817656	0,2649566
1000	0,4617574	0,4499553	0,3889322	0,2635590	0,5967354	0,4464047	0,3752535	0,4585688	0,3535493	0,3654606	0,1310422	0,3491866	0,3599372	0,1608942	0,5374253	0,5566471	0,3263807	0,5088973	0,0125394	0,0011112	0,1440687	0,1665765	0,0417124	0,1475841	0,5860359	0,6010546	0,7176123	0,3599628	0,0420764	0,1784422	0,2572421	0,0022857	0,4279508	0,3118418	0,2512800	0,0272031	0,3821940	0,5239781	0,8653172	0,1825975	0,5787082	0,0890271	0,6249224	0,1931979	0,1046838	0,3928459	0,1024267	0,6492741	0,1932727	0,3505246	0,5850025	0,1490590	0,4825259	0,2090617	0,5605313	0,1540599	0,1492564	0,3602889	0,4142389	0,7019926	0,3553107	0,5584268	0,5770302	0,2651267
1020	0,3647429	0,4286287	0,3706489	0,2943095	0,5745872	0,4805113	0,2907722	0,4909040	0,3338106	0,4271824	0,1727492	0,4506724	0,3820261	0,2078775	0,5434731	0,5857242	0,4087398	0,5129778	0,0255595	0,0057099	0,1444860	0,2078835	0,0453303	0,1233157	0,5777237	0,5028647	0,5522597	0,3748537	0,0276558	0,1868305	0,2703931	0,0123497	0,5125019	0,2209904	0,2534353	0,0246265	0,3324123	0,4849295	0,8638780	0,2119560	0,5230069	0,1482807	0,5960398	0,1694144	0,1395726	0,3926066	0,0921298	0,6582105	0,3360661	0,3939839	0,6221799	0,1885286	0,4386163	0,2229454	0,6343702	0,2017830	0,2154243	0,4132791	0,4662979	0,5985715	0,3028244	0,5192870	0,4905541	0,3259989
1040	0,4139046	0,3965563	0,3298071	0,3055830	0,6442802	0,3623929	0,2617626	0,4622803	0,3281466	0,4587328	0,2039970	0,4284729	0,4380839	0,1858290	0,4078068	0,5189302	0,3946834	0,6106327	0,0091400	0,0054972	0,1911960	0,2391671	0,0531725	0,1092854	0,5292253	0,5944758	0,6393093	0,3442283	0,0527552	0,1685853	0,2709137	0,0086110	0,3989808	0,3609837	0,2600759	0,0380259	0,4142589	0,4122619	0,7445402	0,2543988	0,4992151	0,1327629	0,7523097	0,1858140	0,1791880	0,4090981	0,0819932	0,6600435	0,2754113	0,4639812	0,5767352	0,1608580	0,5347477	0,3558341	0,7319106	0,1947579	0,1908264	0,3146766	0,3783842	0,7924927	0,3732999	0,4754289	0,5502917	0,2931540
1060	0,3822313	0,4161677	0,3811907	0,3927783	0,6959629	0,3829399	0,3340320	0,4208960	0,3306445	0,3700826	0,1652682	0,4058360	0,4108292	0,1644036	0,4967747	0,5309282	0,3807015	0,4956463	0,0171613	0,0153144	0,1255657	0,3028982	0,0586450	0,1361950	0,6520010	0,6700192	0,6295906	0,3827184	0,0769088	0,1757571	0,2632162	0,0056294	0,4014300	0,2492132	0,2467765	0,0313125	0,4218443	0,5042576	0,7600473	0,1899488	0,5399981	0,1131948	0,6303103	0,1520245	0,1575468	0,4200542	0,1058870	0,6053999	0,2770179	0,4285906	0,5324167	0,1736532	0,6687970	0,2596850	0,6473406	0,1674026	0,2121389	0,4252953	0,3651230	0,6552933	0,3474672	0,5018303	0,6429324	0,2429874
1080	0,4907875	0,4602661	0,4040603	0,3392034	0,6488452	0,3622894	0,3606963	0,4909692	0,3008271	0,4123844	0,1384591	0,4110400	0,4497758	0,2091584	0,3779007	0,5817731	0,3624013	0,5547503	0,0163893	0,0174382	0,0757856	0,2797432	0,0356165	0,1407223	0,4424148	0,5805462	0,6081826	0,3654322	0,0413422	0,2094727	0,1977539	0,0163612	0,4079353	0,2100359	0,1632854	0,0203390	0,3719655	0,5220100	0,7725591	0,1918809	0,4912384	0,1431636	0,7745633	0,1640723	0,1413407	0,3716529	0,1443331	0,6094230	0,2697535	0,4633112	0,5647420	0,1172355	0,4223680	0,2493988	0,6913911	0,1479327	0,1449404	0,3514323	0,3291407	0,7072155	0,4137838	0,5508449	0,5364429	0,2219824
1100	0,5242472	0,4107599	0,3282818	0,4496958	0,6093348	0,4164707	0,3366910	0,5249287	0,3198846	0,2485761	0,2004782	0,3404891	0,3990376	0,1608790	0,5671893	0,5905168	0,3486386	0,4874735	0,0038210	0,0066489	0,1024873	0,2252368	0,0316066	0,0718790	0,4555827	0,6120096	0,5560107	0,3392461	0,0498231	0,1930240	0,2963831	0,0096463	0,3580355	0,2566046	0,2231281	0,0359760	0,3771477	0,5578798	0,6998427	0,1904874	0,4927418	0,0848159	0,6505323	0,1512140	0,1494438	0,3423522	0,0812196	0,6748741	0,3396373	0,5036412	0,6750416	0,1596033	0,5525630	0,3022426	0,6277050	0,1082882	0,1131167	0,3498282	0,3712934	0,6382027	0,3649250	0,6489260	0,4842758	0,2180007

0	0,3469043	0,4562879	0,3671090	0,3074620	0,5999767	0,5309116	0,3983068	0,4637337	0,2626509	0,3318325	0,1565158	0,4341788	0,4312685	0,2334077	0,4947517	0,5395196	0,4164890	0,5549325	0,0216045	0,0099861	0,2270838	0,1546069	0,0942094	0,1050070	0,4759891	0,5608230	0,5797589	0,3200206	0,0700284	0,2134561	0,3372801	0,0028126	0,4167008	0,2752089	0,2890396	0,0452533	0,2643492	0,4089776	0,7305147	0,1795345	0,5577145	0,1206043	0,5338205	0,1323535	0,1710844	0,2609861	0,1257931	0,8351624	0,3668185	0,5941064	0,6905565	0,1540013	0,4727131	0,2019691	0,5896257	0,2021899	0,2333256	0,4374583	0,4946781	0,6463231	0,3754804	0,6098374	0,5473561	0,2515033
20	0,3177256	0,4239919	0,2366933	0,3052753	0,5792445	0,4701293	0,3723706	0,5140877	0,3713219	0,2930547	0,1571502	0,3677606	0,4413868	0,2261685	0,4823345	0,5126088	0,4516874	0,5984232	0,0140468	0,0053460	0,1246685	0,2480004	0,0981286	0,1574844	0,6349140	0,5319169	0,6337688	0,4249971	0,0603411	0,1607932	0,3004776	0,0021215	0,4238153	0,2761488	0,2295685	0,0285101	0,2917402	0,4821663	0,8047574	0,2318306	0,5424093	0,1090157	0,7132978	0,1406214	0,1934712	0,4003338	0,0842565	0,6447268	0,2340606	0,4661066	0,5931808	0,1244699	0,4584232	0,2369387	0,7128691	0,1440167	0,1836491	0,3799097	0,3535361	0,7526500	0,3005025	0,6431503	0,4582012	0,3053492
40	0,3008815	0,4222485	0,2911418	0,3301261	0,6323736	0,2681739	0,3100732	0,5943065	0,3496648	0,3443668	0,2001533	0,3872559	0,4403827	0,1364522	0,4977918	0,3791101	0,3724141	0,5614650	0,0019937	0,0041405	0,1655480	0,3180161	0,2318835	0,2503826	0,4862488	0,6079753	0,6488322	0,3053245	0,1268383	0,1316321	0,2374549	0,0106693	0,4891285	0,2597174	0,3713633	0,0303226	0,2598288	0,4637508	0,7693177	0,1748610	0,5455538	0,1094187	0,5903258	0,1540192	0,1432233	0,3700614	0,0610910	0,7314591	0,2367311	0,3695228	0,6187776	0,1088663	0,4950429	0,1935218	0,6573624	0,2039444	0,1692307	0,3407909	0,3139974	0,5439658	0,3207000	0,6537190	0,5210162	0,3055081
60	0,3031597	0,4974155	0,3357576	0,2958405	0,5467106	0,2311329	0,3502038	0,5445200	0,4274789	0,2680128	0,1478939	0,3241741	0,3971696	0,1433058	0,5266917	0,4110038	0,4303160	0,5465112	0,0138459	0,0033058	0,1472715	0,4705368	0,3112549	0,1793051	0,5793659	0,6979938	0,5782713	0,3973509	0,1619711	0,1705078	0,2570765	0,0016018	0,3195322	0,2495410	0,4647907	0,0566238	0,2959869	0,5281072	0,7242450	0,1513719	0,5263063	0,1191852	0,7227780	0,1024662	0,1211974	0,4101743	0,0683497	0,8142320	0,2524224	0,4580212	0,6464372	0,1058907	0,5012780	0,2936673	0,6517540	0,2333651	0,2105912	0,3446268	0,2002247	0,6227515	0,3397850	0,6673541	0,5939151	0,3107161
80	0,3640557	0,4361859	0,2899243	0,2648001	0,4905799	0,1899660	0,3180509	0,5343865	0,4139806	0,2443860	0,0762058	0,4514502	0,4117292	0,1650874	0,4182558	0,4275159	0,3943129	0,5464187	0,0052021	0,0028731	0,1706063	0,4239583	0,3047709	0,1298512	0,5310214	0,6793980	0,6526105	0,4082671	0,1655246	0,1729516	0,3249427	0,0039153	0,3846324	0,2392480	0,5278924	0,1129281	0,3040768	0,4840123	0,6498276	0,2011692	0,5090474	0,1003052	0,6185716	0,1277000	0,1187758	0,3677210	0,0587391	0,6485717	0,2693749	0,5660091	0,6453814	0,2071404	0,4761670	0,2884577	0,6286866	0,1811337	0,2232190	0,4105692	0,1905248	0,6572089	0,3547266	0,7115459	0,7384022	0,3120923
100	0,2731237	0,3948287	0,1768801	0,3091909	0,5371608	0,1576210	0,3107176	0,6651927	0,4303238	0,3237870	0,1385015	0,3602483	0,3478231	0,1892764	0,3946496	0,4913700	0,3556204	0,4606848	0,0047367	0,0153703	0,2080513	0,6664482	0,3746407	0,0896750	0,4967574	0,6702907	0,6293725	0,3234591	0,2087170	0,1236880	0,2614009	0,0037517	0,4017860	0,2146694	0,5462113	0,0865257	0,3359565	0,4470421	0,6394904	0,1111534	0,5990532	0,0957821	0,6690238	0,1032974	0,1130572	0,3934647	0,0705876	0,6469086	0,2245949	0,5940298	0,6667376	0,1284613	0,4236234	0,3070764	0,6810553	0,2585845	0,2938386	0,4619015	0,1913400	0,7653224	0,2846640	0,6323064	0,5706882	0,3378378
120	0,3177814	0,3195419	0,2395131	0,2997131	0,5140850	0,0907051	0,2531240	0,5688061	0,4051267	0,1961498	0,1791163	0,5289212	0,4111070	0,1822995	0,4420959	0,3977452	0,3382908	0,5102268	0,0031085	0,0023449	0,1724984	0,5204970	0,3732296	0,1003151	0,5572003	0,4806814	0,7611396	0,3973653	0,2515341	0,1518962	0,3338527	0,0018504	0,3773784	0,2272909	0,5185163	0,0550879	0,3432509	0,4913196	0,6173251	0,1120334	0,4842614	0,1143358	0,5095887	0,1489591	0,0888950	0,5031207	0,1323555	0,7072944	0,1959510	0,4136106	0,6199760	0,1569277	0,5979410	0,3210502	0,6090547	0,2161296	0,2727859	0,4288870	0,2372588	0,6341376	0,3388283	0,6676734	0,5521758	0,3797604
140	0,2672444	0,3515802	0,2091263	0,2701143	0,6138481	0,1158459	0,3307569	0,5228175	0,4205068	0,2104278	0,1316015	0,2975993	0,4078240	0,2149654	0,4023680	0,3803584	0,3950397	0,5573663	0,0080784	0,0032039	0,1165873	0,7044922	0,4163327	0,0653976	0,4443821	0,5258667	0,6940516	0,4073094	0,2719773	0,1802425	0,2851231	0,0049889	0,4535986	0,1641355	0,5442759	0,0500502	0,3327057	0,4031966	0,7742886	0,0613932	0,4760838	0,1230942	0,6372902	0,1738908	0,0788457	0,3097779	0,0985288	0,7684238	0,2132057	0,4139588	0,6865587	0,1656035	0,4467705	0,3173773	0,6200563	0,1401467	0,1900040	0,4335432	0,1299169	0,7733859	0,3022639	0,6602991	0,7262738	0,2320894
