"Time"	hupB	fis	mtlR	marR	marA	rob	putA	xylR	glcC	hupA	soxS	soxR	gadX	torR	rutR	gadW	nemR	gadE	ydeO	evgA	marB	mdtE	mdtF	hdeB	yhiD	hdeA	gadA	micF	gadB	fumC	gadC	zwf	dctR	slp	inaA	nfo	ygiA	ygiC	ygiB	tolC	acrA	acrB	sodA	fpr	gadY	rfaY	poxB	rfaZ	seqA	pqiB	pgm	nemA	pqiA	xylH	hdeD	purA	xylG	xylF	mtlA	mtlD	cadB	cadA	tyrP	ptsG
720	0,5937329	0,6647212	0,5190099	0,4657500	0,7264619	0,7641087	0,5168341	0,6119028	0,5357380	0,5683432	0,2121064	0,5752708	0,6881420	0,2527616	0,7547526	0,7671218	0,5635762	0,7788079	0,0081652	0,0080515	0,2802033	0,4394280	0,0524387	0,1571543	0,7230489	0,7172818	1,0013931	0,5541678	0,0709793	0,2994614	0,4641969	0,0043294	0,6112610	0,4479103	0,3064900	0,0390718	0,4724347	0,7596862	1,0210234	0,3032498	0,6741583	0,1462510	0,8201112	0,1229153	0,2126076	0,3861153	0,0505642	1,0025694	0,3477908	0,3829451	0,8899963	0,2024379	0,6854291	0,2360787	0,8902779	0,3970235	0,1830237	0,4878717	0,6173832	0,9252184	0,6579084	1,0335334	0,7334856	0,3490867
740	0,5599018	0,5942632	0,4823087	0,4801096	0,6807606	0,7331222	0,5111288	0,6576610	0,4985126	0,5804542	0,1972514	0,5093551	0,6499596	0,2189653	0,7028860	0,7347958	0,5479162	0,7809428	0,0058097	0,0080557	0,2460696	0,4085347	0,0387202	0,1712050	0,7501352	0,7890278	0,9930866	0,4705041	0,0972267	0,3166142	0,4023789	0,0012337	0,6341664	0,4144569	0,3139716	0,0447454	0,4646947	0,8350320	0,9996140	0,3143247	0,7015990	0,1656143	0,8068665	0,1167910	0,1956812	0,4087604	0,0754245	1,0145041	0,3418643	0,4367438	0,9151876	0,1900970	0,6586915	0,1971669	0,9233644	0,3688665	0,1813669	0,4527067	0,6644563	0,9778265	0,6101491	1,0619176	0,7908207	0,3353642
760	0,5905625	0,5830346	0,4501313	0,5238244	0,6573706	0,7618546	0,4632521	0,6338835	0,5422589	0,5814518	0,1683386	0,5022983	0,6335810	0,2294815	0,6985341	0,7451026	0,5548926	0,7952039	0,0069568	0,0069674	0,2548970	0,4068352	0,0548830	0,1673679	0,8058479	0,7722005	0,9678518	0,4732133	0,0855989	0,2776511	0,4186647	0,0011182	0,6389422	0,4368406	0,3448034	0,0457649	0,5274477	0,8529482	0,9928590	0,2965487	0,6900174	0,1576800	0,8231417	0,1017322	0,2042926	0,3949663	0,0850627	0,9737359	0,3068649	0,4627485	0,8618597	0,1957774	0,6167910	0,1999606	0,9150127	0,3463402	0,2201938	0,4407524	0,6529168	0,9824194	0,5589907	0,9855537	0,8051402	0,3554304
780	0,5782431	0,5673782	0,5128822	0,4731098	0,7238352	0,6902723	0,4334326	0,6703711	0,4519273	0,5586231	0,1397733	0,5112227	0,6282373	0,2644088	0,7620692	0,7749502	0,5854018	0,7981933	0,0045551	0,0065784	0,2589670	0,4266101	0,0641003	0,1455760	0,7863178	0,7807668	0,9672127	0,4930603	0,1089018	0,2843788	0,4150652	0,0020361	0,6205739	0,4477665	0,2815051	0,0294957	0,5242246	0,7581682	0,9999273	0,3148093	0,7124285	0,1640204	0,8291998	0,1043612	0,2251138	0,4169871	0,0649334	0,8941313	0,3464491	0,4824356	0,8920404	0,1973659	0,7083308	0,2187865	0,9268093	0,3275505	0,2062705	0,3952226	0,6359937	1,0383507	0,5347379	0,8769276	0,8300271	0,3647572
800	0,6074216	0,5821261	0,4932220	0,4206519	0,7333768	0,6778778	0,4792009	0,7421362	0,4524208	0,4823036	0,1743960	0,4827767	0,6711403	0,2959747	0,7060178	0,8204931	0,5808290	0,8134651	0,0035324	0,0059427	0,2303559	0,3949239	0,0498259	0,1711725	0,7478058	0,8000408	0,9329855	0,5023026	0,1334069	0,3032988	0,4167940	0,0044906	0,5816947	0,4193921	0,3132888	0,0224300	0,5377460	0,7006618	1,0119770	0,2744333	0,7304979	0,1547707	0,9174283	0,1245073	0,1680578	0,4153342	0,0750713	0,9853448	0,3310094	0,4638402	0,9442359	0,2128910	0,7535905	0,2224869	0,8916669	0,3467432	0,1985137	0,4630271	0,6243044	1,0187025	0,5696021	0,8841326	0,9340900	0,4075674
820	0,6731371	0,5946227	0,5027595	0,4207296	0,7551748	0,6912703	0,4624489	0,7891345	0,4495065	0,4425520	0,2214780	0,5369622	0,6844638	0,2939682	0,6951246	0,8756429	0,5874248	0,7985944	0,0031145	0,0011492	0,1772032	0,4071271	0,0619150	0,1484881	0,7982380	0,7679806	0,9661936	0,5018656	0,1308457	0,2897932	0,4633388	0,0032819	0,5984463	0,3837953	0,3029013	0,0232467	0,5251324	0,6514666	0,9829358	0,2607844	0,6985009	0,1814851	0,9315505	0,1137737	0,1807876	0,4182786	0,0693437	0,9346548	0,3032835	0,4676301	0,8744127	0,1884968	0,7023396	0,2175803	0,9067964	0,3921188	0,1894214	0,4714010	0,6350378	1,0350968	0,5745964	0,9167964	0,8308217	0,4093432
840	0,6697549	0,6387828	0,5321143	0,3628102	0,7810742	0,7174916	0,4512081	0,8427265	0,5180422	0,3926752	0,2397261	0,4859989	0,6807397	0,2967063	0,7140635	0,7834820	0,5708720	0,7509700	0,0072233	0,0008349	0,2017970	0,4098107	0,0518211	0,1288524	0,7706298	0,7997951	0,9499263	0,4662134	0,1196570	0,3013029	0,4336204	0,0087872	0,6022051	0,4489866	0,3157985	0,0334460	0,4481190	0,6876497	0,9482018	0,2311779	0,7255733	0,1828393	0,9694460	0,1705914	0,2006690	0,5039573	0,0657473	0,9481953	0,3076617	0,4877271	0,8633062	0,1564093	0,7306766	0,1973094	0,8976714	0,3143819	0,1543154	0,4375208	0,6514991	1,0457948	0,6024593	0,9916074	0,7467163	0,3423230
860	0,6461118	0,6391460	0,5062707	0,3462125	0,8458698	0,7309843	0,4952368	0,7869245	0,5239539	0,4052291	0,2374516	0,5245793	0,6307136	0,2622554	0,6838808	0,7925026	0,5580321	0,7206787	0,0102256	0,0033798	0,2248652	0,4102572	0,0682428	0,1751030	0,8490363	0,8429280	0,9059247	0,4561939	0,1034802	0,3202889	0,4386661	0,0073038	0,5780429	0,4492377	0,3046900	0,0304829	0,4996388	0,7041133	1,0240156	0,2905527	0,7506007	0,2072506	1,0048656	0,1649349	0,2401071	0,5073714	0,0926120	0,8860577	0,3551522	0,5442064	0,8514349	0,1864487	0,7179049	0,2684545	0,9007884	0,2538767	0,2021606	0,5117199	0,6105824	0,9880883	0,5678081	1,0071582	0,7530426	0,3702480
880	0,6898296	0,6418142	0,5429534	0,3316275	0,8142000	0,7764873	0,5308734	0,8291073	0,5584571	0,3586643	0,2212285	0,5438110	0,5558684	0,2691566	0,7295201	0,8028097	0,5976772	0,7103488	0,0081638	0,0012575	0,2394154	0,4092212	0,0654005	0,1763656	0,8404856	0,7560488	0,9645379	0,4906266	0,1097836	0,3479431	0,4538864	0,0042368	0,6176841	0,4458875	0,3519746	0,0298446	0,5349875	0,7209635	1,0310931	0,3760647	0,7570881	0,2153996	0,9798286	0,1785245	0,2384692	0,4916103	0,1069399	0,8743160	0,3816239	0,5426741	0,9245317	0,1863641	0,7024084	0,3096557	0,9360316	0,2397874	0,2074671	0,5071661	0,6313721	0,9741643	0,5725304	0,9193336	0,7044383	0,4292760
900	0,6668013	0,6643116	0,6030914	0,3646792	0,7532080	0,7327769	0,5424812	0,8031554	0,5297401	0,3490987	0,1972044	0,5658969	0,6210256	0,2840911	0,6790396	0,8281658	0,6240509	0,7166746	0,0076660	0,0048437	0,2335501	0,3977188	0,0750269	0,1635795	0,8021891	0,7855636	0,9354590	0,4446748	0,1160822	0,3388900	0,4273601	0,0009172	0,6343087	0,4177535	0,3889420	0,0269051	0,5117241	0,7463404	0,9696756	0,3935099	0,7543633	0,2355043	0,9674999	0,1738422	0,2255798	0,4983506	0,1056322	0,9046251	0,3997767	0,5284629	0,8761914	0,1893838	0,8092200	0,3451383	0,9063362	0,2219708	0,2335715	0,5336641	0,6652595	0,9410112	0,5475410	0,8776347	0,6900472	0,4211520
920	0,6651922	0,6436297	0,5540957	0,3257492	0,7696928	0,6832505	0,4612337	0,8083415	0,5062964	0,3199455	0,2083256	0,5625406	0,6480483	0,2644530	0,6860429	0,7920629	0,6074765	0,8091194	0,0049816	0,0038270	0,2218244	0,4002250	0,0635725	0,1674970	0,7357173	0,8143405	0,9788937	0,4815718	0,0962004	0,3123148	0,4085192	0,0056874	0,6112032	0,3983585	0,3787072	0,0222925	0,4984421	0,7455382	0,8911765	0,4243579	0,8055892	0,2078952	0,9712372	0,1511341	0,2246463	0,5360901	0,1077639	0,9678166	0,4047077	0,5668371	0,9267253	0,2232604	0,7490573	0,3894225	0,8942694	0,2352720	0,2469026	0,5514290	0,7386276	0,9550487	0,5205482	0,8267630	0,6941822	0,4840865
940	0,6872301	0,6702707	0,5700145	0,3786338	0,8350377	0,7230355	0,4988115	0,7303030	0,4989545	0,3325016	0,1850530	0,5837697	0,5810106	0,2756182	0,7023238	0,8538900	0,6574761	0,8497660	0,0054114	0,0013221	0,2484645	0,3561993	0,0562312	0,1367592	0,7220462	0,7867393	0,9279910	0,4841044	0,1062869	0,3704084	0,4235509	0,0021173	0,5689880	0,3951961	0,3769406	0,0409934	0,5129993	0,7801515	0,9208895	0,3912512	0,7560713	0,2251216	0,9858133	0,1330643	0,1987862	0,4904343	0,1156150	1,0114254	0,4178790	0,5528663	0,9531257	0,2142409	0,7647919	0,4616015	0,8936446	0,2768300	0,2637116	0,5870404	0,6487589	0,9844759	0,4952912	0,8393461	0,6848023	0,4306596
960	0,6467247	0,6683158	0,5396026	0,3904538	0,8025966	0,6162718	0,4973893	0,7273729	0,4413201	0,3412555	0,1722418	0,5441762	0,6212216	0,3058957	0,7334408	0,7810191	0,6355988	0,8275172	0,0077168	0,0011088	0,2780467	0,3654829	0,0739188	0,1684651	0,7618148	0,7237471	0,9098957	0,5362465	0,0860773	0,3831436	0,3845958	0,0023271	0,5740447	0,4049535	0,3858357	0,0460874	0,4699314	0,7404852	0,8867175	0,4085870	0,7837314	0,2043003	0,9227144	0,1667009	0,2002595	0,5045651	0,1348484	1,0562601	0,4254922	0,5921400	0,9183826	0,2036131	0,7096737	0,4488635	0,8840649	0,2825409	0,2529715	0,5278261	0,6008232	0,9115324	0,5095243	0,8303864	0,6601988	0,4455560
980	0,6463917	0,6767829	0,5098838	0,4395552	0,7373594	0,6700029	0,5509852	0,6947720	0,4353438	0,3982931	0,1903953	0,4881351	0,5614645	0,2715555	0,6951488	0,7815991	0,6255913	0,7779442	0,0041486	0,0077100	0,2734491	0,3296159	0,0715824	0,1797207	0,7545803	0,7367521	0,8948308	0,5061129	0,0873931	0,3410174	0,3770938	0,0015049	0,5714396	0,4127551	0,4086368	0,0548870	0,4763167	0,8261733	0,8935350	0,3847334	0,7846738	0,2142633	0,9387653	0,1834123	0,2070539	0,5877602	0,1145904	1,0126761	0,3984667	0,5427078	0,9518462	0,1534783	0,7011913	0,4235665	0,8518079	0,2359158	0,2657654	0,4783233	0,5630465	0,9204114	0,4989821	0,7839640	0,6545491	0,3904290
1000	0,6075572	0,6360960	0,5315972	0,4876914	0,7496896	0,6298187	0,5103908	0,6731375	0,5381101	0,4549949	0,1857021	0,5288783	0,5793336	0,2383135	0,6967596	0,8301753	0,6333930	0,7833446	0,0047907	0,0048305	0,2201338	0,3334250	0,0758248	0,1676641	0,7529232	0,7965499	0,8876372	0,4651147	0,1118454	0,3181239	0,4042228	0,0009074	0,6102152	0,4186211	0,3828403	0,0520906	0,5615967	0,7967309	0,9285456	0,3489935	0,7705077	0,1941225	0,9748704	0,1926952	0,1999019	0,5353478	0,1168557	0,9286505	0,3943569	0,5551591	0,8951938	0,1861329	0,7215718	0,3519205	0,8389813	0,2901115	0,2336252	0,4818927	0,5167941	0,9019440	0,4944107	0,7648399	0,7188811	0,4192914
1020	0,6167231	0,6381872	0,5683219	0,5010440	0,7837677	0,6920192	0,5379620	0,7081015	0,5422679	0,4678198	0,1837721	0,5682329	0,6121219	0,2189776	0,7377790	0,7852550	0,5543795	0,8401523	0,0067331	0,0023591	0,2063421	0,3530554	0,0735121	0,1765517	0,7236126	0,7822550	0,9006799	0,4911162	0,1078282	0,3472448	0,3868070	0,0013846	0,5959263	0,4149507	0,3982388	0,0427879	0,5504722	0,7585657	0,9040422	0,3073030	0,7386373	0,2159736	0,9640831	0,2180604	0,2097825	0,5714098	0,1123762	0,9396804	0,4117599	0,5854679	0,9129093	0,1924084	0,7209051	0,3069916	0,8958405	0,2748523	0,2292314	0,4828776	0,5641933	0,9096181	0,5031021	0,8080962	0,7589071	0,3390042
1040	0,6145941	0,6160345	0,4621142	0,4296402	0,8126698	0,6138166	0,5190273	0,7093729	0,5315163	0,4870241	0,1786322	0,5094377	0,6542424	0,2626775	0,6554887	0,7303481	0,5842669	0,8762787	0,0030662	0,0003992	0,1708126	0,3377726	0,0698270	0,1958528	0,7467145	0,8085656	0,8715022	0,4839077	0,0803379	0,2696848	0,3794350	0,0028087	0,5876888	0,4026473	0,4031315	0,0411307	0,5173095	0,6471440	0,9575388	0,2395284	0,7363996	0,2152936	0,9562228	0,1759595	0,1931339	0,6040854	0,1217961	1,0143992	0,4065042	0,5859396	0,9164374	0,2210876	0,6960427	0,3209315	0,9469096	0,2859213	0,2433187	0,5178023	0,6023571	0,9406437	0,5631867	0,7981133	0,7652110	0,3617936
1060	0,6020559	0,6009225	0,5459356	0,4029010	0,7854179	0,6603779	0,4407033	0,7122220	0,5464096	0,4687308	0,1779156	0,5168300	0,6767420	0,2589869	0,7580864	0,7809733	0,5939240	0,7563268	0,0046595	0,0000000	0,1646171	0,3556498	0,0790322	0,1968144	0,7500172	0,8137655	0,8884957	0,4240466	0,1040443	0,2501707	0,3977067	0,0029429	0,5683483	0,4287941	0,3640587	0,0292439	0,5660437	0,5943958	1,0328183	0,2782607	0,7901923	0,2168081	1,0056432	0,2089489	0,1843186	0,5914364	0,1022831	1,0490689	0,3663687	0,5726480	0,8685848	0,1925067	0,8146459	0,3361970	0,9610804	0,3262905	0,2501646	0,4706444	0,6937760	0,9644846	0,5890932	0,8115906	0,7554059	0,3460295
1080	0,5955653	0,6288203	0,5819484	0,3810380	0,8217217	0,7021004	0,3878458	0,6742300	0,5538063	0,4240854	0,1885000	0,5608150	0,6053931	0,2598417	0,7359705	0,8573416	0,5819841	0,7584887	0,0082764	0,0047363	0,1620957	0,3601070	0,0889325	0,2251886	0,8239593	0,8165352	0,9050855	0,3791553	0,1120040	0,2685933	0,4004126	0,0040033	0,6055628	0,4384944	0,3314144	0,0464984	0,5443371	0,6054923	1,0040437	0,2793107	0,7879895	0,1944946	1,0025824	0,1923932	0,2175435	0,5635093	0,0798075	1,0106947	0,3488118	0,5560451	0,9375461	0,1896273	0,7608531	0,3502476	0,9221825	0,3240780	0,2638360	0,4968767	0,6896212	0,9644544	0,5954883	0,8232467	0,6842715	0,3825644
1100	0,5694025	0,5990044	0,5357475	0,3796884	0,8255924	0,6789587	0,4380460	0,7322383	0,5103797	0,4510607	0,1884519	0,5360527	0,6482767	0,2390237	0,7535391	0,8147317	0,5777085	0,7547372	0,0088407	0,0064755	0,2050235	0,3591986	0,0690911	0,2401633	0,8267141	0,7397752	0,8951179	0,4575701	0,1038958	0,3127269	0,4231510	0,0063930	0,5962692	0,4223542	0,3326143	0,0393230	0,5206716	0,6804426	0,9834507	0,2819433	0,6899998	0,1995261	0,9843044	0,1768550	0,2135870	0,6057375	0,1023099	0,9557965	0,4018577	0,5760532	0,8516256	0,1694827	0,7060705	0,3363033	0,9557532	0,2763303	0,2572340	0,5518705	0,6661873	1,0039306	0,5992488	0,8713113	0,6791906	0,3265325

0	0,5395862	0,6767542	0,5439019	0,5091957	0,8312002	0,6706050	0,4418857	0,6624448	0,4522177	0,5596729	0,1998400	0,5221288	0,6180368	0,3324114	0,7490338	0,7839795	0,5346745	0,7404448	0,0157864	0,0017709	0,2085649	0,2835339	0,0761841	0,1848712	0,7618372	0,7731345	0,9429673	0,4210163	0,0798527	0,2546479	0,4328205	0,0005026	0,5941943	0,4544619	0,3352314	0,0451189	0,5561952	0,7068761	1,0445583	0,2919150	0,7761423	0,1838384	0,9700039	0,1743543	0,2309267	0,5267793	0,0972665	1,0675199	0,4866894	0,6314319	0,9584337	0,1883482	0,7688648	0,2619535	0,9995399	0,2473337	0,2486138	0,4922794	0,6156741	0,9693634	0,5191243	0,8604995	0,7977280	0,3812659
20	0,5463730	0,5698470	0,6151788	0,5325827	0,8139301	0,7263071	0,4456809	0,6900763	0,5267822	0,5358903	0,1883560	0,4833448	0,6085108	0,2731602	0,7286249	0,8350655	0,4751251	0,8545002	0,0358238	0,0081812	0,1609159	0,3692169	0,0888985	0,1651158	0,6947408	0,7746374	0,9358947	0,4525973	0,0904285	0,3405549	0,3889408	0,0015708	0,5896813	0,4087172	0,3479228	0,0353564	0,5706605	0,6626263	1,1128613	0,3141303	0,7567776	0,1973372	0,9835716	0,2403679	0,2600371	0,5215721	0,1152324	1,0202435	0,3610216	0,5606323	0,8789643	0,1975231	0,7437121	0,2768896	0,9503457	0,2439369	0,2559669	0,5141594	0,5919135	0,8720193	0,4984617	0,8652365	0,7254177	0,3532666
40	0,4927505	0,5635476	0,6177888	0,5754013	0,7864763	0,6835630	0,4407696	0,7884315	0,5180539	0,4735547	0,1732886	0,5318416	0,6574875	0,2632587	0,7046706	0,8064862	0,4240864	0,9152335	0,0822961	0,0045027	0,1492432	0,3658216	0,0987674	0,1639526	0,6337629	0,8136300	0,9040770	0,4446108	0,0761649	0,3125868	0,4102083	0,0071319	0,6152086	0,3802000	0,3804400	0,0415078	0,6727078	0,6713427	1,0537496	0,2850184	0,7716983	0,1853560	1,0126498	0,2379950	0,3581409	0,5650420	0,1069385	1,0462676	0,3639354	0,5560245	0,8471080	0,2218243	0,7596465	0,3154292	0,9179596	0,2930001	0,2781975	0,4825937	0,5968531	0,7792601	0,5141097	0,9536621	0,8090581	0,3582277
60	0,4479392	0,6283474	0,5857902	0,5698157	0,7809761	0,6638876	0,4542700	0,7769500	0,5809287	0,4741124	0,1844899	0,5469899	0,6418772	0,2576510	0,6709188	0,7781614	0,3743546	0,9705537	0,1111970	0,0044548	0,1379769	0,3649572	0,0579901	0,1657921	0,5581319	0,8335497	0,9919811	0,4540451	0,0686544	0,2615740	0,4442858	0,0015633	0,5972357	0,4080325	0,3350193	0,0516145	0,7828687	0,7003799	1,0955809	0,3049751	0,8409468	0,1887962	0,9008019	0,2589727	0,3956987	0,5440000	0,0717934	0,9584587	0,4369766	0,5420290	0,8784099	0,2493593	0,7076559	0,3571950	0,9286420	0,2850980	0,2643919	0,5410805	0,6249742	0,7610939	0,5381718	0,9158948	0,8568385	0,4534070
80	0,4178435	0,6064744	0,5288335	0,5608790	0,7445677	0,6979437	0,4612972	0,7672703	0,5414382	0,4572888	0,1766738	0,5638553	0,6290744	0,2771702	0,6243198	0,7643879	0,3729078	0,9722356	0,1187100	0,0043721	0,1213153	0,3618684	0,0558391	0,1741567	0,5587082	0,8272068	0,9570298	0,4465864	0,0680356	0,2744259	0,4361733	0,0037571	0,6284963	0,3864300	0,3443223	0,0557719	0,7464227	0,6849324	1,0506993	0,2902156	0,8506329	0,1755264	0,9722935	0,2519149	0,4235582	0,4828566	0,0920713	0,9738566	0,4332050	0,5172753	0,9224868	0,2499521	0,6913773	0,4056796	0,9684852	0,3609020	0,2665925	0,5546674	0,6097404	0,7465120	0,5639903	0,9209898	0,9057882	0,4197254
100	0,4292913	0,5500132	0,5139233	0,6487338	0,7231997	0,6166376	0,4532894	0,6897014	0,5001146	0,4882657	0,1557824	0,5590617	0,6675641	0,2712966	0,6529588	0,7721575	0,4104170	1,0167344	0,1083716	0,0050507	0,1310885	0,3623950	0,0566531	0,1804283	0,5155780	0,8255422	0,8930108	0,4412591	0,0511065	0,3102263	0,3911579	0,0039439	0,6880082	0,3913420	0,3447886	0,0463142	0,7341941	0,6765557	1,0383827	0,2292541	0,8023855	0,1672388	1,0108979	0,2608667	0,4326543	0,4948722	0,0695112	0,9497651	0,4508032	0,4929347	0,9645267	0,2824229	0,6760474	0,4257258	0,9090740	0,3850482	0,2843024	0,5658777	0,5742908	0,7280841	0,6248503	0,9260267	1,0330139	0,3535556
120	0,3843565	0,5208024	0,5284293	0,5875887	0,6923476	0,6564915	0,4390580	0,7252799	0,5023110	0,4788549	0,1490991	0,5733938	0,6206387	0,2702011	0,7102142	0,8722626	0,3849300	1,0931031	0,1127889	0,0026340	0,1359592	0,3905715	0,0712352	0,1487660	0,5061257	0,8439641	0,9631128	0,4153242	0,0461896	0,2669363	0,4458882	0,0008265	0,6562366	0,3987861	0,3346560	0,0468912	0,6510799	0,7307291	1,0466516	0,2580574	0,7424617	0,1814482	1,0217146	0,2847058	0,4531223	0,5645236	0,0608954	1,0427739	0,4479582	0,5091006	0,9450673	0,3029062	0,7164101	0,3926898	0,9208823	0,3634342	0,2609257	0,5542486	0,5630944	0,7032776	0,6031888	0,9217938	0,9405681	0,3483043
140	0,4247932	0,5505455	0,5912593	0,5537632	0,7386733	0,6413871	0,4469387	0,7702325	0,5779761	0,4676279	0,1480130	0,6196228	0,6680373	0,2838701	0,7581233	0,8610617	0,3437080	1,0503049	0,1017375	0,0012197	0,1167472	0,3178656	0,1003958	0,1637218	0,5883793	0,8703377	0,9454722	0,4375923	0,0704528	0,2420122	0,4527238	0,0036844	0,6597965	0,4263446	0,3317676	0,0445479	0,6352084	0,6775117	0,9963459	0,2904079	0,7978088	0,1924856	1,0318512	0,2763444	0,4381452	0,6290768	0,0358249	0,9349431	0,4576412	0,4993952	0,9639097	0,2946951	0,7179706	0,3710479	0,9835772	0,3757245	0,2562359	0,5073679	0,5882101	0,6873274	0,6606275	0,9734780	0,9760377	0,3578936
160	0,4267701	0,5745805	0,6221518	0,4848589	0,7707589	0,7081202	0,4341094	0,7981683	0,5767007	0,4257036	0,1343750	0,6249093	0,6364082	0,2806594	0,7891716	0,8226265	0,3122412	1,0402003	0,1323429	0,0000000	0,1280214	0,3299478	0,1076390	0,1514920	0,5925572	0,8345810	0,9669179	0,4400141	0,0687741	0,2385552	0,4380323	0,0029840	0,6401757	0,4326976	0,3423614	0,0482459	0,6889163	0,6752421	0,9618974	0,2730572	0,7905153	0,1666146	1,0808971	0,2163946	0,4589718	0,6289800	0,0450231	0,9780105	0,5454117	0,4319711	0,9708932	0,3005035	0,7247539	0,3615523	1,0228039	0,3671641	0,2605138	0,4952382	0,6107260	0,6908086	0,7061097	0,9823104	1,0371869	0,4121035
180	0,3610759	0,6036293	0,5712441	0,4648719	0,7797220	0,7086400	0,4224513	0,7857722	0,5752675	0,3946978	0,1506453	0,5949088	0,6236836	0,3080294	0,7137748	0,8265267	0,3183548	1,0334543	0,1443929	0,0010262	0,1052569	0,3718489	0,1036330	0,1577565	0,5528313	0,8087480	0,9477150	0,4138834	0,0680101	0,2629604	0,4521879	0,0005824	0,5925204	0,4673308	0,3441158	0,0430048	0,7444117	0,6936994	1,0273201	0,2263818	0,7611320	0,1778562	1,0428773	0,2161870	0,4663210	0,5620595	0,0607539	1,0200888	0,5170572	0,4793727	1,0128718	0,3108840	0,6876802	0,3838889	1,0248459	0,4088276	0,2766259	0,4951025	0,6300201	0,7759269	0,7360721	0,9719768	0,9097645	0,4296826
200	0,3624996	0,6486694	0,5331931	0,5210537	0,8098648	0,6592691	0,4417365	0,7192057	0,5773131	0,4155890	0,1828999	0,5896288	0,6579340	0,2674573	0,7391957	0,7954338	0,3033931	0,9695977	0,1552449	0,0025099	0,1441751	0,4140770	0,1025254	0,1486903	0,5724987	0,8525629	0,9731519	0,4028183	0,0691878	0,2514327	0,4410279	0,0013143	0,5723154	0,4771246	0,3585235	0,0248124	0,7750502	0,6678587	0,9949301	0,2077503	0,7882642	0,1953724	0,9598364	0,2307505	0,4754016	0,5607204	0,0731440	1,0336588	0,5395458	0,4980177	1,0571695	0,3577576	0,7310523	0,4066844	1,0423922	0,3844957	0,2902427	0,5542698	0,5668631	0,7923706	0,7934406	0,9926956	0,8122103	0,4097873
220	0,3681113	0,6942343	0,4734482	0,6158935	0,7973557	0,7053010	0,4478886	0,7581217	0,5321579	0,4418189	0,1814656	0,5569183	0,6657577	0,2551335	0,7349577	0,7751320	0,3102073	0,9210020	0,1550703	0,0012332	0,1448509	0,4097187	0,0847030	0,1987939	0,5607368	0,9110313	0,9519866	0,3926287	0,0735341	0,2435466	0,4807307	0,0010167	0,5901041	0,4267098	0,3791854	0,0331685	0,7186547	0,5980606	0,9642291	0,1960736	0,7541337	0,2033872	0,9394500	0,2794888	0,4761115	0,6154928	0,0716094	1,0899305	0,5388327	0,4894439	1,0333121	0,4116962	0,7320122	0,3589988	0,9807054	0,3926581	0,2792581	0,5264469	0,5698626	0,7614276	0,7563119	0,9223452	0,8496363	0,4038211
240	0,3586538	0,6218561	0,4516447	0,6464793	0,8453805	0,6563482	0,4143191	0,7535849	0,5013925	0,5225780	0,1752870	0,5263230	0,6482748	0,2887374	0,7576710	0,7850925	0,3086087	0,9749229	0,1218407	0,0061238	0,1634190	0,3878433	0,0642565	0,1854300	0,5551794	0,9514226	0,9026498	0,3545948	0,0675334	0,2422486	0,4643184	0,0013174	0,5839661	0,4338603	0,3315800	0,0339565	0,6579243	0,6457401	0,9881089	0,1963102	0,7795175	0,2183869	0,9546314	0,2260897	0,4206424	0,6041574	0,0788040	0,9978672	0,5132976	0,5082540	1,0096165	0,4268450	0,7504446	0,3275694	1,0844346	0,3784379	0,2682343	0,5435455	0,5447078	0,7493069	0,7547743	0,8919152	1,0168519	0,3889271
260	0,3358799	0,6492585	0,5606022	0,6388749	0,8046767	0,6485772	0,4185162	0,7166128	0,4663252	0,5185759	0,1921914	0,5412236	0,5753287	0,2822893	0,7043423	0,7672525	0,2832932	1,0370992	0,1271937	0,0006831	0,1618131	0,3625216	0,0759196	0,2012770	0,5697030	0,9802417	0,9886602	0,3281816	0,0892772	0,2224421	0,4468794	0,0022681	0,6069289	0,3439676	0,3185073	0,0370352	0,6586791	0,6048600	1,0553332	0,2132475	0,7663772	0,2104106	0,9222666	0,2285090	0,4220098	0,5436747	0,0779884	0,9914016	0,4980916	0,4664369	1,0236556	0,4354752	0,7562923	0,2815331	1,0810058	0,3330888	0,2572910	0,4748087	0,6136136	0,7051541	0,6934113	0,9507118	0,8963198	0,3587608
280	0,3502268	0,6755917	0,5615067	0,6354984	0,7650623	0,7182339	0,4807042	0,7249489	0,5370602	0,4872083	0,2121039	0,4766851	0,6100410	0,2926895	0,6483363	0,8634211	0,3190788	0,9636642	0,1198670	0,0051139	0,1437494	0,3590181	0,0630547	0,1636453	0,5594196	0,9700906	1,0018495	0,2905963	0,0860101	0,2176841	0,4464552	0,0015656	0,5982238	0,3480673	0,3614284	0,0356007	0,7424235	0,6220617	0,9836009	0,1948177	0,8062758	0,2099806	0,9393368	0,2959978	0,4183578	0,5311239	0,0636388	0,9714958	0,4962467	0,5219629	0,9460148	0,4127924	0,7315859	0,3081369	1,1005626	0,3275712	0,2264147	0,4813474	0,5957355	0,6672673	0,6446944	1,0051056	0,9152634	0,4098074
