TF	Gene	rank
FBgn0034114	FBgn0270924	14743
FBgn0032587	FBgn0029936	14744
FBgn0038301	FBgn0000611	14745
FBgn0003870	FBgn0005612	14746
FBgn0034599	FBgn0037621	14747
FBgn0038767	FBgn0031434	14748
FBgn0003612	FBgn0029957	14749
FBgn0011236	FBgn0035993	14750
FBgn0030680	FBgn0031610	14751
FBgn0040466	FBgn0029672	14752
FBgn0036248	FBgn0039860	14753
FBgn0037555	FBgn0034945	14754
FBgn0000541	FBgn0035414	14755
FBgn0250732	FBgn0037920	14756
FBgn0013263	FBgn0051224	14757
FBgn0000611	FBgn0037920	14758
FBgn0032815	FBgn0053213	14759
FBgn0037717	FBgn0030012	14760
FBgn0038767	FBgn0034217	14761
FBgn0051441	FBgn0031391	14762
FBgn0013263	FBgn0028895	14763
FBgn0037920	FBgn0029957	14764
FBgn0004606	FBgn0013263	14765
FBgn0003964	FBgn0030787	14766
FBgn0037920	FBgn0042085	14767
FBgn0015371	FBgn0025185	14768
FBgn0036395	FBgn0038551	14769
FBgn0037621	FBgn0050020	14770
FBgn0036661	FBgn0051365	14771
FBgn0004914	FBgn0035824	14772
FBgn0036248	FBgn0034945	14773
FBgn0015664	FBgn0040929	14774
FBgn0040929	FBgn0036396	14775
FBgn0285879	FBgn0050020	14776
FBgn0033185	FBgn0031434	14777
FBgn0002723	FBgn0035702	14778
FBgn0033185	FBgn0000629	14779
FBgn0051441	FBgn0043457	14780
FBgn0283521	FBgn0030003	14781
FBgn0030003	FBgn0036249	14782
FBgn0030505	FBgn0000289	14783
FBgn0024321	FBgn0038301	14784
FBgn0038768	FBgn0031434	14785
FBgn0250732	FBgn0001185	14786
FBgn0039740	FBgn0043796	14787
FBgn0040372	FBgn0029867	14788
FBgn0267792	FBgn0039355	14789
FBgn0002914	FBgn0011763	14790
FBgn0284249	FBgn0004362	14791
FBgn0003567	FBgn0028926	14792
FBgn0028895	FBgn0034114	14793
FBgn0035849	FBgn0005612	14794
FBgn0002914	FBgn0052264	14795
FBgn0260789	FBgn0016917	14796
FBgn0003598	FBgn0001978	14797
FBgn0032321	FBgn0264075	14798
FBgn0259785	FBgn0039733	14799
FBgn0036395	FBgn0260741	14800
FBgn0003598	FBgn0039350	14801
FBgn0004656	FBgn0028895	14802
FBgn0013263	FBgn0035213	14803
FBgn0003512	FBgn0038472	14804
FBgn0033491	FBgn0050020	14805
FBgn0026575	FBgn0004050	14806
FBgn0030003	FBgn0051365	14807
FBgn0031597	FBgn0260789	14808
FBgn0264075	FBgn0003512	14809
FBgn0000289	FBgn0015664	14810
FBgn0038549	FBgn0050020	14811
FBgn0036395	FBgn0043457	14812
FBgn0010300	FBgn0026533	14813
FBgn0030240	FBgn0031434	14814
FBgn0038787	FBgn0035036	14815
FBgn0039712	FBgn0022699	14816
FBgn0038549	FBgn0025635	14817
FBgn0002914	FBgn0030486	14818
FBgn0035769	FBgn0051365	14819
FBgn0037621	FBgn0039355	14820
FBgn0040466	FBgn0037877	14821
FBgn0264075	FBgn0039740	14822
FBgn0013753	FBgn0034114	14823
FBgn0037921	FBgn0000629	14824
FBgn0037617	FBgn0029957	14825
FBgn0000459	FBgn0261963	14826
FBgn0042696	FBgn0037617	14827
FBgn0264075	FBgn0250732	14828
FBgn0036395	FBgn0031144	14829
FBgn0036249	FBgn0037876	14830
FBgn0035414	FBgn0038767	14831
FBgn0037555	FBgn0038767	14832
FBgn0032321	FBgn0038301	14833
FBgn0042205	FBgn0050443	14834
FBgn0010328	FBgn0260243	14835
FBgn0029824	FBgn0037876	14836
FBgn0025185	FBgn0029957	14837
FBgn0034878	FBgn0031391	14838
FBgn0039712	FBgn0036248	14839
FBgn0032321	FBgn0033491	14840
FBgn0029905	FBgn0035993	14841
FBgn0029936	FBgn0030673	14842
FBgn0002914	FBgn0037379	14843
FBgn0034961	FBgn0039860	14844
FBgn0033569	FBgn0000520	14845
FBgn0030003	FBgn0038472	14846
FBgn0039602	FBgn0032600	14847
FBgn0051365	FBgn0034114	14848
FBgn0034114	FBgn0001990	14849
FBgn0052767	FBgn0033934	14850
FBgn0034946	FBgn0004050	14851
FBgn0030710	FBgn0015664	14852
FBgn0000289	FBgn0037876	14853
FBgn0034217	FBgn0050020	14854
FBgn0010355	FBgn0038551	14855
FBgn0051224	FBgn0000097	14856
FBgn0031610	FBgn0038768	14857
FBgn0025635	FBgn0034946	14858
FBgn0263490	FBgn0270924	14859
FBgn0030710	FBgn0267821	14860
FBgn0028926	FBgn0027503	14861
FBgn0032295	FBgn0038768	14862
FBgn0001297	FBgn0085405	14863
FBgn0036396	FBgn0039712	14864
FBgn0003598	FBgn0037621	14865
FBgn0004914	FBgn0032730	14866
FBgn0038551	FBgn0003567	14867
FBgn0003964	FBgn0001222	14868
FBgn0029672	FBgn0264075	14869
FBgn0052296	FBgn0035238	14870
FBgn0038787	FBgn0038768	14871
FBgn0004656	FBgn0015664	14872
FBgn0004914	FBgn0037876	14873
FBgn0023094	FBgn0036396	14874
FBgn0038768	FBgn0013753	14875
FBgn0037051	FBgn0035690	14876
FBgn0027951	FBgn0032512	14877
FBgn0036249	FBgn0043457	14878
FBgn0035036	FBgn0037918	14879
FBgn0003567	FBgn0036248	14880
FBgn0033185	FBgn0042205	14881
FBgn0031759	FBgn0011656	14882
FBgn0028895	FBgn0028926	14883
FBgn0003512	FBgn0036395	14884
FBgn0001180	FBgn0261963	14885
FBgn0015025	FBgn0029936	14886
FBgn0030003	FBgn0003598	14887
FBgn0001133	FBgn0030990	14888
FBgn0043001	FBgn0038805	14889
FBgn0011648	FBgn0004893	14890
FBgn0259234	FBgn0003598	14891
FBgn0026573	FBgn0037446	14892
FBgn0001180	FBgn0036396	14893
FBgn0037920	FBgn0037922	14894
FBgn0013799	FBgn0034217	14895
FBgn0037921	FBgn0051441	14896
FBgn0038549	FBgn0039602	14897
FBgn0027503	FBgn0036661	14898
FBgn0085450	FBgn0022935	14899
FBgn0039860	FBgn0037722	14900
FBgn0250732	FBgn0003512	14901
FBgn0265523	FBgn0031759	14902
FBgn0010768	FBgn0030010	14903
FBgn0043457	FBgn0036396	14904
FBgn0034878	FBgn0038551	14905
FBgn0037621	FBgn0039860	14906
FBgn0035993	FBgn0037634	14907
FBgn0270924	FBgn0036248	14908
FBgn0030240	FBgn0033183	14909
FBgn0035690	FBgn0031434	14910
FBgn0026160	FBgn0029957	14911
FBgn0050020	FBgn0033934	14912
FBgn0038787	FBgn0031391	14913
FBgn0035213	FBgn0284249	14914
FBgn0043457	FBgn0024371	14915
FBgn0038472	FBgn0034878	14916
FBgn0028895	FBgn0003512	14917
FBgn0038768	FBgn0032321	14918
FBgn0034217	FBgn0034961	14919
FBgn0037876	FBgn0028926	14920
FBgn0039712	FBgn0038549	14921
FBgn0037446	FBgn0022699	14922
FBgn0032223	FBgn0266916	14923
FBgn0259785	FBgn0039602	14924
FBgn0037446	FBgn0039350	14925
FBgn0034878	FBgn0283521	14926
FBgn0033581	FBgn0034878	14927
FBgn0034945	FBgn0050020	14928
FBgn0262160	FBgn0033581	14929
FBgn0283521	FBgn0035993	14930
FBgn0039740	FBgn0050020	14931
FBgn0034945	FBgn0039355	14932
FBgn0039712	FBgn0043457	14933
FBgn0032321	FBgn0021872	14934
FBgn0000289	FBgn0270924	14935
FBgn0028550	FBgn0000504	14936
FBgn0260243	FBgn0043457	14937
FBgn0043001	FBgn0011648	14938
FBgn0000541	FBgn0039712	14939
FBgn0037920	FBgn0029867	14940
FBgn0033569	FBgn0038768	14941
FBgn0029824	FBgn0030963	14942
FBgn0034534	FBgn0030787	14943
FBgn0028895	FBgn0032223	14944
FBgn0010228	FBgn0052772	14945
FBgn0000370	FBgn0265784	14946
FBgn0250732	FBgn0036248	14947
FBgn0035993	FBgn0036248	14948
FBgn0040929	FBgn0036248	14949
FBgn0035997	FBgn0038787	14950
FBgn0027339	FBgn0032321	14951
FBgn0001990	FBgn0037921	14952
FBgn0035213	FBgn0011648	14953
FBgn0002781	FBgn0015664	14954
FBgn0040929	FBgn0038301	14955
FBgn0037877	FBgn0035721	14956
FBgn0040918	FBgn0003512	14957
FBgn0042085	FBgn0003598	14958
FBgn0031610	FBgn0037317	14959
FBgn0039329	FBgn0028895	14960
FBgn0038016	FBgn0004510	14961
FBgn0001133	FBgn0039712	14962
FBgn0038551	FBgn0034945	14963
FBgn0036522	FBgn0013799	14964
FBgn0025185	FBgn0034726	14965
FBgn0270924	FBgn0036661	14966
FBgn0050020	FBgn0001990	14967
FBgn0086655	FBgn0032295	14968
FBgn0034878	FBgn0043796	14969
FBgn0035213	FBgn0035993	14970
FBgn0040372	FBgn0032223	14971
FBgn0265574	FBgn0027514	14972
FBgn0004198	FBgn0025874	14973
FBgn0052772	FBgn0038472	14974
FBgn0002609	FBgn0040465	14975
FBgn0004656	FBgn0030990	14976
FBgn0263667	FBgn0028895	14977
FBgn0011763	FBgn0029867	14978
FBgn0035213	FBgn0040466	14979
FBgn0003598	FBgn0053213	14980
FBgn0004198	FBgn0036126	14981
FBgn0036395	FBgn0264075	14982
FBgn0002723	FBgn0026533	14983
FBgn0003118	FBgn0043457	14984
FBgn0010300	FBgn0004050	14985
FBgn0030486	FBgn0015602	14986
FBgn0033185	FBgn0039355	14987
FBgn0037876	FBgn0030673	14988
FBgn0039712	FBgn0001990	14989
FBgn0033010	FBgn0030963	14990
FBgn0039860	FBgn0036396	14991
FBgn0001990	FBgn0034946	14992
FBgn0029672	FBgn0034945	14993
FBgn0043001	FBgn0260741	14994
FBgn0085451	FBgn0270924	14995
FBgn0003345	FBgn0029936	14996
FBgn0259211	FBgn0029957	14997
FBgn0004198	FBgn0033762	14998
FBgn0039733	FBgn0036395	14999
FBgn0019650	FBgn0035769	15000
FBgn0042696	FBgn0036395	15001
FBgn0036395	FBgn0035993	15002
FBgn0043001	FBgn0010355	15003
FBgn0003651	FBgn0033491	15004
FBgn0043001	FBgn0036395	15005
FBgn0265574	FBgn0031573	15006
FBgn0040466	FBgn0015602	15007
FBgn0000964	FBgn0014018	15008
FBgn0030003	FBgn0028926	15009
FBgn0042085	FBgn0043457	15010
FBgn0038551	FBgn0034878	15011
FBgn0037717	FBgn0017578	15012
FBgn0037621	FBgn0037794	15013
FBgn0038767	FBgn0033581	15014
FBgn0027339	FBgn0000520	15015
FBgn0040929	FBgn0037621	15016
FBgn0284249	FBgn0036294	15017
FBgn0001078	FBgn0037923	15018
FBgn0266411	FBgn0032223	15019
FBgn0039355	FBgn0033934	15020
FBgn0011274	FBgn0038741	15021
FBgn0025635	FBgn0031610	15022
FBgn0038549	FBgn0037446	15023
FBgn0040466	FBgn0031597	15024
FBgn0265574	FBgn0037794	15025
FBgn0037555	FBgn0003598	15026
FBgn0035769	FBgn0030010	15027
FBgn0034945	FBgn0038768	15028
FBgn0029504	FBgn0036395	15029
FBgn0005386	FBgn0035702	15030
FBgn0036661	FBgn0001990	15031
FBgn0036004	FBgn0040929	15032
FBgn0003053	FBgn0035993	15033
FBgn0035993	FBgn0014018	15034
FBgn0038768	FBgn0028926	15035
FBgn0017578	FBgn0037920	15036
FBgn0032321	FBgn0004050	15037
FBgn0033185	FBgn0029867	15038
FBgn0001133	FBgn0260741	15039
FBgn0030010	FBgn0033569	15040
FBgn0033491	FBgn0032600	15041
FBgn0263108	FBgn0034643	15042
FBgn0263667	FBgn0032814	15043
FBgn0043796	FBgn0031597	15044
FBgn0263112	FBgn0010300	15045
FBgn0035414	FBgn0036248	15046
FBgn0032321	FBgn0036249	15047
FBgn0026427	FBgn0031573	15048
FBgn0004050	FBgn0023215	15049
FBgn0259938	FBgn0035407	15050
FBgn0036249	FBgn0053213	15051
FBgn0034878	FBgn0002914	15052
FBgn0016917	FBgn0037621	15053
FBgn0005694	FBgn0039602	15054
FBgn0032202	FBgn0034945	15055
FBgn0037722	FBgn0035518	15056
FBgn0000611	FBgn0034945	15057
FBgn0001185	FBgn0037876	15058
FBgn0017578	FBgn0037634	15059
FBgn0036248	FBgn0042205	15060
FBgn0050443	FBgn0025185	15061
FBgn0051365	FBgn0039712	15062
FBgn0034240	FBgn0013799	15063
FBgn0030680	FBgn0026582	15064
FBgn0030003	FBgn0028895	15065
FBgn0026575	FBgn0036396	15066
FBgn0263490	FBgn0285879	15067
FBgn0085405	FBgn0037634	15068
FBgn0031391	FBgn0030003	15069
FBgn0004198	FBgn0035690	15070
FBgn0037051	FBgn0039740	15071
FBgn0037722	FBgn0051441	15072
FBgn0030787	FBgn0036395	15073
FBgn0037920	FBgn0037446	15074
FBgn0043001	FBgn0036396	15075
FBgn0003396	FBgn0034114	15076
FBgn0003612	FBgn0036396	15077
FBgn0033934	FBgn0015664	15078
FBgn0052264	FBgn0043457	15079
FBgn0013469	FBgn0013753	15080
FBgn0023094	FBgn0038741	15081
FBgn0027514	FBgn0000412	15082
FBgn0050020	FBgn0001185	15083
FBgn0265574	FBgn0025874	15084
FBgn0011236	FBgn0039733	15085
FBgn0027503	FBgn0040929	15086
FBgn0266411	FBgn0037446	15087
FBgn0005386	FBgn0030673	15088
FBgn0002781	FBgn0035769	15089
FBgn0003053	FBgn0039860	15090
FBgn0031759	FBgn0039740	15091
FBgn0029867	FBgn0038549	15092
FBgn0036395	FBgn0034945	15093
FBgn0039227	FBgn0037920	15094
FBgn0037621	FBgn0037634	15095
FBgn0005386	FBgn0015664	15096
FBgn0037877	FBgn0029867	15097
FBgn0039209	FBgn0017578	15098
FBgn0050443	FBgn0000520	15099
FBgn0039740	FBgn0264075	15100
FBgn0038472	FBgn0013753	15101
FBgn0039227	FBgn0015602	15102
FBgn0029957	FBgn0035721	15103
FBgn0031597	FBgn0037920	15104
FBgn0028895	FBgn0004362	15105
FBgn0284249	FBgn0036661	15106
FBgn0013469	FBgn0027514	15107
FBgn0003512	FBgn0039740	15108
FBgn0037877	FBgn0040466	15109
FBgn0034114	FBgn0038767	15110
FBgn0019650	FBgn0029672	15111
FBgn0001185	FBgn0034878	15112
FBgn0038472	FBgn0031391	15113
FBgn0037555	FBgn0035414	15114
FBgn0039227	FBgn0038768	15115
FBgn0086680	FBgn0000964	15116
FBgn0036395	FBgn0043001	15117
FBgn0002781	FBgn0010328	15118
FBgn0025525	FBgn0000520	15119
FBgn0034599	FBgn0039509	15120
FBgn0035213	FBgn0029672	15121
FBgn0004656	FBgn0029936	15122
FBgn0001297	FBgn0011274	15123
FBgn0032600	FBgn0043457	15124
FBgn0259789	FBgn0037619	15125
FBgn0020912	FBgn0267792	15126
FBgn0038768	FBgn0037931	15127
FBgn0033934	FBgn0038805	15128
FBgn0035213	FBgn0034945	15129
FBgn0033185	FBgn0038551	15130
FBgn0005642	FBgn0025874	15131
FBgn0263108	FBgn0032295	15132
FBgn0037555	FBgn0001185	15133
FBgn0028895	FBgn0038768	15134
FBgn0037876	FBgn0034114	15135
FBgn0034878	FBgn0029867	15136
FBgn0029905	FBgn0015664	15137
FBgn0033569	FBgn0030010	15138
FBgn0035213	FBgn0043001	15139
FBgn0263490	FBgn0039712	15140
FBgn0035997	FBgn0030486	15141
FBgn0010768	FBgn0042205	15142
FBgn0043364	FBgn0033934	15143
FBgn0043457	FBgn0037920	15144
FBgn0025525	FBgn0036248	15145
FBgn0050020	FBgn0036248	15146
FBgn0030710	FBgn0030003	15147
FBgn0001185	FBgn0017578	15148
FBgn0003512	FBgn0036661	15149
FBgn0027503	FBgn0013799	15150
FBgn0029895	FBgn0034062	15151
FBgn0263112	FBgn0013753	15152
FBgn0026582	FBgn0037877	15153
FBgn0039227	FBgn0005642	15154
FBgn0002914	FBgn0000307	15155
FBgn0034946	FBgn0029936	15156
FBgn0003507	FBgn0015664	15157
FBgn0036395	FBgn0003512	15158
FBgn0053213	FBgn0038805	15159
FBgn0038301	FBgn0000629	15160
FBgn0085450	FBgn0025635	15161
FBgn0001133	FBgn0037620	15162
FBgn0037921	FBgn0031597	15163
FBgn0015602	FBgn0011763	15164
FBgn0270924	FBgn0032600	15165
FBgn0265276	FBgn0030673	15166
FBgn0000575	FBgn0040929	15167
FBgn0027503	FBgn0050020	15168
FBgn0003459	FBgn0003567	15169
FBgn0033581	FBgn0005642	15170
FBgn0039227	FBgn0037918	15171
FBgn0042085	FBgn0003512	15172
FBgn0052264	FBgn0010228	15173
FBgn0041092	FBgn0038472	15174
FBgn0034945	FBgn0037921	15175
FBgn0263112	FBgn0052296	15176
FBgn0031759	FBgn0033749	15177
FBgn0038128	FBgn0035849	15178
FBgn0003460	FBgn0000412	15179
FBgn0000659	FBgn0025635	15180
FBgn0004914	FBgn0284249	15181
FBgn0003512	FBgn0039712	15182
FBgn0085451	FBgn0039733	15183
FBgn0025185	FBgn0053213	15184
FBgn0039227	FBgn0038805	15185
FBgn0029824	FBgn0030003	15186
FBgn0043457	FBgn0034114	15187
FBgn0260741	FBgn0031759	15188
FBgn0032600	FBgn0028647	15189
FBgn0038551	FBgn0030314	15190
FBgn0037555	FBgn0050020	15191
FBgn0027951	FBgn0002914	15192
FBgn0086655	FBgn0015025	15193
FBgn0011274	FBgn0013469	15194
FBgn0028895	FBgn0038551	15195
FBgn0262160	FBgn0029824	15196
FBgn0003345	FBgn0264075	15197
FBgn0035997	FBgn0032815	15198
FBgn0028895	FBgn0015602	15199
FBgn0039860	FBgn0263667	15200
FBgn0030240	FBgn0037446	15201
FBgn0030787	FBgn0030010	15202
FBgn0040466	FBgn0016917	15203
FBgn0267978	FBgn0040929	15204
FBgn0027503	FBgn0015664	15205
FBgn0036134	FBgn0011648	15206
FBgn0039227	FBgn0030314	15207
FBgn0035769	FBgn0037877	15208
FBgn0026427	FBgn0017578	15209
FBgn0261239	FBgn0037317	15210
FBgn0015025	FBgn0029824	15211
FBgn0037717	FBgn0035721	15212
FBgn0037722	FBgn0037922	15213
FBgn0001133	FBgn0036395	15214
FBgn0011655	FBgn0038767	15215
FBgn0010355	FBgn0037621	15216
FBgn0040466	FBgn0035769	15217
FBgn0052772	FBgn0043364	15218
FBgn0030659	FBgn0038128	15219
FBgn0037446	FBgn0033185	15220
FBgn0013263	FBgn0004656	15221
FBgn0003866	FBgn0031597	15222
FBgn0035721	FBgn0029867	15223
FBgn0038551	FBgn0027514	15224
FBgn0032130	FBgn0035824	15225
FBgn0030787	FBgn0051441	15226
FBgn0038472	FBgn0029957	15227
FBgn0015602	FBgn0278608	15228
FBgn0030240	FBgn0032321	15229
FBgn0029895	FBgn0033491	15230
FBgn0003651	FBgn0259211	15231
FBgn0036248	FBgn0038551	15232
FBgn0034878	FBgn0030314	15233
FBgn0003512	FBgn0043457	15234
FBgn0051441	FBgn0037722	15235
FBgn0003460	FBgn0019650	15236
FBgn0011655	FBgn0052264	15237
FBgn0260741	FBgn0037634	15238
FBgn0023094	FBgn0035702	15239
FBgn0003512	FBgn0264075	15240
FBgn0034946	FBgn0015664	15241
FBgn0015903	FBgn0029936	15242
FBgn0038767	FBgn0032321	15243
FBgn0031144	FBgn0260243	15244
FBgn0043001	FBgn0005642	15245
FBgn0267792	FBgn0003964	15246
FBgn0033762	FBgn0003612	15247
FBgn0031434	FBgn0035824	15248
FBgn0032587	FBgn0037031	15249
FBgn0000611	FBgn0029867	15250
FBgn0262636	FBgn0034643	15251
FBgn0001185	FBgn0039712	15252
FBgn0028550	FBgn0052264	15253
FBgn0267033	FBgn0035824	15254
FBgn0039602	FBgn0000520	15255
FBgn0278608	FBgn0041111	15256
FBgn0034599	FBgn0029936	15257
FBgn0033934	FBgn0039733	15258
FBgn0002914	FBgn0015371	15259
FBgn0263108	FBgn0010300	15260
FBgn0039355	FBgn0038551	15261
FBgn0032223	FBgn0037379	15262
FBgn0043796	FBgn0035993	15263
FBgn0000289	FBgn0263102	15264
FBgn0003870	FBgn0037634	15265
FBgn0002609	FBgn0041111	15266
FBgn0000459	FBgn0039712	15267
FBgn0043457	FBgn0033934	15268
FBgn0029867	FBgn0259785	15269
FBgn0036004	FBgn0034114	15270
FBgn0003612	FBgn0040929	15271
FBgn0013469	FBgn0025874	15272
FBgn0035993	FBgn0260741	15273
FBgn0262937	FBgn0037921	15274
FBgn0037617	FBgn0034114	15275
FBgn0005386	FBgn0001133	15276
FBgn0041092	FBgn0037317	15277
FBgn0030314	FBgn0028926	15278
FBgn0015602	FBgn0265574	15279
FBgn0001168	FBgn0085451	15280
FBgn0037621	FBgn0035414	15281
FBgn0086655	FBgn0024244	15282
FBgn0030003	FBgn0033934	15283
FBgn0023215	FBgn0037031	15284
FBgn0037931	FBgn0037921	15285
FBgn0020309	FBgn0039602	15286
FBgn0015025	FBgn0034379	15287
FBgn0011274	FBgn0035036	15288
FBgn0042085	FBgn0034114	15289
FBgn0032600	FBgn0051388	15290
FBgn0034425	FBgn0033934	15291
FBgn0038472	FBgn0043001	15292
FBgn0030673	FBgn0037634	15293
FBgn0025635	FBgn0036396	15294
FBgn0030003	FBgn0264075	15295
FBgn0042205	FBgn0002914	15296
FBgn0033569	FBgn0037621	15297
FBgn0036248	FBgn0004362	15298
FBgn0015371	FBgn0001297	15299
FBgn0031759	FBgn0260741	15300
FBgn0000611	FBgn0032600	15301
FBgn0040466	FBgn0038805	15302
FBgn0043457	FBgn0037621	15303
FBgn0036248	FBgn0035993	15304
FBgn0035997	FBgn0011648	15305
FBgn0015664	FBgn0015025	15306
FBgn0011655	FBgn0030505	15307
FBgn0001990	FBgn0028926	15308
FBgn0038767	FBgn0270924	15309
FBgn0000575	FBgn0265574	15310
FBgn0011274	FBgn0037921	15311
FBgn0036661	FBgn0035414	15312
FBgn0038418	FBgn0033616	15313
FBgn0011763	FBgn0030240	15314
FBgn0011648	FBgn0036395	15315
FBgn0038805	FBgn0038767	15316
FBgn0263112	FBgn0259789	15317
FBgn0029672	FBgn0039712	15318
FBgn0035036	FBgn0053213	15319
FBgn0264075	FBgn0029867	15320
FBgn0038472	FBgn0039355	15321
FBgn0030314	FBgn0033185	15322
FBgn0031610	FBgn0033185	15323
FBgn0033998	FBgn0035414	15324
FBgn0038128	FBgn0039509	15325
FBgn0035690	FBgn0034945	15326
FBgn0028895	FBgn0032321	15327
FBgn0050443	FBgn0042205	15328
FBgn0036396	FBgn0037634	15329
FBgn0262937	FBgn0038741	15330
FBgn0004198	FBgn0031144	15331
FBgn0002914	FBgn0026573	15332
FBgn0260741	FBgn0034114	15333
FBgn0002609	FBgn0262160	15334
FBgn0034217	FBgn0036248	15335
FBgn0285879	FBgn0035407	15336
FBgn0033185	FBgn0016917	15337
FBgn0024321	FBgn0016917	15338
FBgn0013263	FBgn0036004	15339
FBgn0052772	FBgn0000370	15340
FBgn0003512	FBgn0037621	15341
FBgn0037920	FBgn0001990	15342
FBgn0003870	FBgn0085432	15343
FBgn0000504	FBgn0085424	15344
FBgn0051388	FBgn0033449	15345
FBgn0011236	FBgn0032600	15346
FBgn0036248	FBgn0029957	15347
FBgn0032600	FBgn0037876	15348
FBgn0030003	FBgn0030787	15349
FBgn0031610	FBgn0031144	15350
FBgn0037617	FBgn0026533	15351
FBgn0284249	FBgn0034945	15352
FBgn0260741	FBgn0017578	15353
FBgn0040366	FBgn0039355	15354
FBgn0033934	FBgn0010328	15355
FBgn0010300	FBgn0263108	15356
FBgn0035769	FBgn0030710	15357
FBgn0029936	FBgn0029867	15358
FBgn0030505	FBgn0034643	15359
FBgn0050020	FBgn0022699	15360
FBgn0029936	FBgn0017578	15361
FBgn0043001	FBgn0026533	15362
FBgn0034878	FBgn0038549	15363
FBgn0000504	FBgn0267792	15364
FBgn0284249	FBgn0004893	15365
FBgn0000412	FBgn0270924	15366
FBgn0259176	FBgn0000370	15367
FBgn0051365	FBgn0050020	15368
FBgn0034961	FBgn0030240	15369
FBgn0004050	FBgn0004510	15370
FBgn0038551	FBgn0037877	15371
FBgn0002733	FBgn0000459	15372
FBgn0038549	FBgn0029957	15373
FBgn0025635	FBgn0030093	15374
FBgn0005642	FBgn0037918	15375
FBgn0035993	FBgn0035414	15376
FBgn0033185	FBgn0264075	15377
FBgn0004510	FBgn0043364	15378
FBgn0283521	FBgn0039740	15379
FBgn0011763	FBgn0034650	15380
FBgn0033581	FBgn0038549	15381
FBgn0037555	FBgn0003512	15382
FBgn0040372	FBgn0030710	15383
FBgn0042085	FBgn0001133	15384
FBgn0031610	FBgn0035993	15385
FBgn0001133	FBgn0039733	15386
FBgn0036248	FBgn0030787	15387
FBgn0037620	FBgn0039712	15388
FBgn0001990	FBgn0037794	15389
FBgn0017578	FBgn0040929	15390
FBgn0259211	FBgn0264075	15391
FBgn0010228	FBgn0039712	15392
FBgn0036395	FBgn0039712	15393
FBgn0015239	FBgn0037931	15394
FBgn0037918	FBgn0036248	15395
FBgn0264075	FBgn0034878	15396
FBgn0263112	FBgn0038301	15397
FBgn0267033	FBgn0004859	15398
FBgn0000611	FBgn0036249	15399
FBgn0026582	FBgn0037634	15400
FBgn0250732	FBgn0033185	15401
FBgn0029711	FBgn0036249	15402
FBgn0284249	FBgn0000097	15403
FBgn0000964	FBgn0035824	15404
FBgn0260741	FBgn0037918	15405
FBgn0036124	FBgn0001990	15406
FBgn0039860	FBgn0036249	15407
FBgn0023215	FBgn0037446	15408
FBgn0027514	FBgn0043457	15409
FBgn0004050	FBgn0032223	15410
FBgn0022699	FBgn0038768	15411
FBgn0259785	FBgn0026533	15412
FBgn0001185	FBgn0034945	15413
FBgn0037920	FBgn0000412	15414
FBgn0003345	FBgn0050443	15415
FBgn0013263	FBgn0042085	15416
FBgn0015664	FBgn0039712	15417
FBgn0003963	FBgn0030240	15418
FBgn0015664	FBgn0033185	15419
FBgn0262636	FBgn0032321	15420
FBgn0020912	FBgn0034878	15421
FBgn0031597	FBgn0033934	15422
FBgn0003598	FBgn0029936	15423
FBgn0037921	FBgn0038472	15424
FBgn0030314	FBgn0001185	15425
FBgn0016076	FBgn0036249	15426
FBgn0038472	FBgn0031434	15427
FBgn0011763	FBgn0000520	15428
FBgn0036248	FBgn0036395	15429
FBgn0036396	FBgn0033934	15430
FBgn0026869	FBgn0004893	15431
FBgn0036522	FBgn0270924	15432
FBgn0285879	FBgn0026160	15433
FBgn0027503	FBgn0051365	15434
FBgn0038805	FBgn0031610	15435
FBgn0033010	FBgn0037621	15436
FBgn0004198	FBgn0002723	15437
FBgn0035213	FBgn0037918	15438
FBgn0004050	FBgn0037031	15439
FBgn0050020	FBgn0028926	15440
FBgn0030710	FBgn0025635	15441
FBgn0000520	FBgn0264075	15442
FBgn0030240	FBgn0051441	15443
FBgn0000629	FBgn0001133	15444
FBgn0042085	FBgn0033934	15445
FBgn0031597	FBgn0039740	15446
FBgn0267821	FBgn0261239	15447
FBgn0026427	FBgn0260741	15448
FBgn0032600	FBgn0036522	15449
FBgn0263112	FBgn0000307	15450
FBgn0042696	FBgn0037555	15451
FBgn0026582	FBgn0039602	15452
FBgn0038805	FBgn0030787	15453
FBgn0036152	FBgn0005427	15454
FBgn0033934	FBgn0037877	15455
FBgn0265276	FBgn0015239	15456
FBgn0032295	FBgn0037920	15457
FBgn0015602	FBgn0015664	15458
FBgn0031597	FBgn0037621	15459
FBgn0011763	FBgn0264075	15460
FBgn0016076	FBgn0037620	15461
FBgn0033581	FBgn0038472	15462
FBgn0001133	FBgn0036396	15463
FBgn0025185	FBgn0037620	15464
FBgn0002733	FBgn0003598	15465
FBgn0043796	FBgn0038767	15466
FBgn0003512	FBgn0038767	15467
FBgn0017578	FBgn0001185	15468
FBgn0019650	FBgn0039860	15469
FBgn0027503	FBgn0035721	15470
FBgn0266916	FBgn0034643	15471
FBgn0034945	FBgn0250732	15472
FBgn0262975	FBgn0031144	15473
FBgn0031232	FBgn0037617	15474
FBgn0002521	FBgn0037920	15475
FBgn0037921	FBgn0036248	15476
FBgn0028550	FBgn0000659	15477
FBgn0000289	FBgn0000611	15478
