"Time"	mqsA	mqsR	alaS	yccA	cpxR	psd	dsbA	motA	ydeH	bacA	ftnB	yidQ	ppiD	rseA	rdoA	cheA
580	0,7747403	0,8599418	0,6325184	0,8196199	0,5582460	0,6850284	0,1419137	0,6903662	0,4300854	0,4750953	0,2855793	0,5550248	0,8029200	0,1300190	0,5901431	0,8003292
600	0,7747403	0,8599418	0,6325184	0,8456804	0,5651556	0,6894376	0,1720121	0,6965942	0,4587752	0,4038803	0,3074048	0,4528404	0,7611656	0,1159469	0,5133658	0,7814261
620	0,7747403	0,8599418	0,6325184	0,8658682	0,5761349	0,6896097	0,1981628	0,6974542	0,4825422	0,3788375	0,3267751	0,4008231	0,7344098	0,1048652	0,4658056	0,7646304
640	0,7747403	0,8599418	0,6325184	0,8818336	0,5890332	0,6872085	0,2216185	0,6954126	0,5033585	0,3733712	0,3443907	0,3759544	0,7177919	0,0960081	0,4376797	0,7494154
660	0,7747403	0,8599418	0,6325184	0,8949064	0,6029628	0,6831406	0,2435731	0,6917104	0,5227622	0,3763663	0,3610563	0,3659070	0,7081005	0,0887317	0,4226592	0,7351463
680	0,7747403	0,8599418	0,6325184	0,9059814	0,6174998	0,6779386	0,2649696	0,6870047	0,5416317	0,3831409	0,3773739	0,3640274	0,7031680	0,0825776	0,4165606	0,7213329
700	0,7747403	0,8599418	0,6325184	0,9156148	0,6323860	0,6719407	0,2864760	0,6816647	0,5603595	0,3916892	0,3937125	0,3666933	0,7015102	0,0772424	0,4165723	0,7076634
720	0,7747403	0,8599418	0,6325184	0,9241377	0,6474201	0,6653786	0,3085125	0,6759148	0,5790410	0,4011169	0,4102505	0,3719094	0,7020990	0,0725328	0,4207760	0,6939772
740	0,7747403	0,8599418	0,6325184	0,9317443	0,6624202	0,6584240	0,3312894	0,6699048	0,5976068	0,4109897	0,4270265	0,3785558	0,7042146	0,0683276	0,4278413	0,6802260
760	0,7747403	0,8599418	0,6325184	0,9385514	0,6772154	0,6512139	0,3548438	0,6637463	0,6159052	0,4210626	0,4439832	0,3859851	0,7073472	0,0645505	0,4368277	0,6664402
780	0,7747403	0,8599418	0,6325184	0,9446351	0,6916466	0,6438641	0,3790749	0,6575297	0,6337536	0,4311693	0,4610007	0,3938054	0,7111318	0,0611522	0,4470560	0,6527014
800	0,7747403	0,8599418	0,6325184	0,9500526	0,7055711	0,6364761	0,4037782	0,6513332	0,6509698	0,4411788	0,4779234	0,4017655	0,7153038	0,0580976	0,4580246	0,6391202
820	0,7747403	0,8599418	0,6325184	0,9548539	0,7188675	0,6291404	0,4286801	0,6452257	0,6673911	0,4509790	0,4945812	0,4096934	0,7196702	0,0553598	0,4693553	0,6258198
840	0,7747403	0,8599418	0,6325184	0,9590873	0,7314390	0,6219375	0,4534707	0,6392683	0,6828857	0,4604734	0,5108054	0,4174643	0,7240888	0,0529149	0,4807593	0,6129221
860	0,7747403	0,8599418	0,6325184	0,9628013	0,7432151	0,6149374	0,4778344	0,6335138	0,6973582	0,4695802	0,5264414	0,4249847	0,7284552	0,0507405	0,4920140	0,6005383
880	0,7747403	0,8599418	0,6325184	0,9660448	0,7541512	0,6081998	0,5014750	0,6280065	0,7107498	0,4782331	0,5413571	0,4321838	0,7326936	0,0488145	0,5029495	0,5887624
900	0,7747403	0,8599418	0,6325184	0,9688659	0,7642270	0,6017731	0,5241345	0,6227816	0,7230363	0,4863822	0,5554480	0,4390089	0,7367496	0,0471153	0,5134380	0,5776676
920	0,7747403	0,8599418	0,6325184	0,9713116	0,7734432	0,5956947	0,5456052	0,6178651	0,7342236	0,4939938	0,5686393	0,4454231	0,7405864	0,0456214	0,5233868	0,5673046
940	0,7747403	0,8599418	0,6325184	0,9734260	0,7818187	0,5899910	0,5657345	0,6132741	0,7443416	0,5010491	0,5808851	0,4514031	0,7441803	0,0443121	0,5327331	0,5577025
960	0,7747403	0,8599418	0,6325184	0,9752503	0,7893860	0,5846781	0,5844245	0,6090176	0,7534388	0,5075428	0,5921661	0,4569378	0,7475184	0,0431676	0,5414389	0,5488705
980	0,7747403	0,8599418	0,6325184	0,9768218	0,7961880	0,5797628	0,6016280	0,6050973	0,7615765	0,5134815	0,6024863	0,4620263	0,7505962	0,0421694	0,5494869	0,5408009
1000	0,7747403	0,8599418	0,6325184	0,9781743	0,8022742	0,5752439	0,6173408	0,6015085	0,7688239	0,5188811	0,6118688	0,4666759	0,7534155	0,0413004	0,5568765	0,5334722
1020	0,7747403	0,8599418	0,6325184	0,9793376	0,8076984	0,5711133	0,6315941	0,5982415	0,7752542	0,5237647	0,6203510	0,4709012	0,7559833	0,0405450	0,5636206	0,5268520
1040	0,7747403	0,8599418	0,6325184	0,9803379	0,8125156	0,5673577	0,6444458	0,5952824	0,7809411	0,5281608	0,6279814	0,4747216	0,7583100	0,0398889	0,5697421	0,5209005
1060	0,7747403	0,8599418	0,6325184	0,9811981	0,8167810	0,5639594	0,6559729	0,5926145	0,7859569	0,5321014	0,6348153	0,4781603	0,7604086	0,0393198	0,5752717	0,5155729
1080	0,7747403	0,8599418	0,6325184	0,9819380	0,8205477	0,5608978	0,6662649	0,5902193	0,7903707	0,5356205	0,6409122	0,4812428	0,7622937	0,0388262	0,5802446	0,5108217
1100	0,7747403	0,8599418	0,6325184	0,9825746	0,8238666	0,5581506	0,6754178	0,5880768	0,7942471	0,5387525	0,6463330	0,4839960	0,7639809	0,0383984	0,5846996	0,5065986

0	0,7748684	0,8599822	0,6325081	0,0425865	0,0423307	0,9895617	0,0809544	0,9824067	0,0775965	0,0507336	0,0717261	0,0246914	0,1471955	0,9992651	0,0070107	0,9998717
20	0,7747828	0,8599466	0,6325115	0,0426217	0,1645322	0,9883436	0,1446988	0,8453944	0,2884259	0,4790013	0,3050807	0,0262036	0,1529958	0,7934243	0,1493460	0,8979077
40	0,7747388	0,8599273	0,6325148	0,0433204	0,2406015	0,9816191	0,1882628	0,7603400	0,3850369	0,6646846	0,4445837	0,0344180	0,1800670	0,6588821	0,2465240	0,8337604
60	0,7747211	0,8599202	0,6325169	0,0484059	0,2913555	0,9678330	0,2180722	0,7023373	0,4308818	0,7468973	0,5284494	0,0509594	0,2256060	0,5633929	0,3149303	0,7921721
80	0,7747180	0,8599206	0,6325181	0,0672512	0,3305317	0,9482639	0,2386133	0,6595291	0,4559265	0,7852564	0,5797641	0,0739229	0,2797105	0,4823986	0,3654714	0,7630092
100	0,7747216	0,8599247	0,6325185	0,1110294	0,3660675	0,9250882	0,2531090	0,6261046	0,4742744	0,8050585	0,6124110	0,1004588	0,3347751	0,4046924	0,4049607	0,7398067
120	0,7747272	0,8599297	0,6325186	0,1845914	0,4017804	0,9001191	0,2639575	0,5988593	0,4923148	0,8169880	0,6346739	0,1283985	0,3867639	0,3305784	0,4375695	0,7186424
140	0,7747324	0,8599344	0,6325186	0,2829526	0,4391555	0,8744709	0,2730443	0,5757719	0,5128094	0,8255879	0,6514967	0,1565818	0,4341195	0,2637296	0,4659221	0,6971594
160	0,7747364	0,8599380	0,6325185	0,3945469	0,4785244	0,8486857	0,2819920	0,5554653	0,5368781	0,8328234	0,6658634	0,1845822	0,4766170	0,2065564	0,4917400	0,6738974
180	0,7747389	0,8599404	0,6325185	0,5067744	0,5196147	0,8229672	0,2923508	0,5369914	0,5648106	0,8395585	0,6795928	0,2123440	0,5146142	0,1595789	0,5161677	0,6479493
200	0,7747403	0,8599418	0,6325184	0,6099211	0,5617568	0,7973796	0,3057007	0,5197261	0,5963018	0,8461624	0,6937647	0,2399119	0,5486410	0,1220877	0,5399303	0,6188497
220	0,7747410	0,8599425	0,6325184	0,6984920	0,6039925	0,7719803	0,3236082	0,5033010	0,6304957	0,8527614	0,7089321	0,2672737	0,5792022	0,0928081	0,5634133	0,5865823
240	0,7747411	0,8599428	0,6325184	0,7707298	0,6452037	0,7468905	0,3473945	0,4875481	0,6660707	0,8593494	0,7252266	0,2942923	0,6067027	0,0703172	0,5867174	0,5516025
260	0,7747410	0,8599427	0,6325184	0,8274018	0,6842815	0,7223163	0,3777548	0,4724477	0,7014545	0,8658449	0,7424367	0,3207032	0,6314396	0,0532623	0,6097187	0,5147968
280	0,7747408	0,8599426	0,6325184	0,8705944	0,7202949	0,6985323	0,4144076	0,4580767	0,7351271	0,8721293	0,7601067	0,3461547	0,6536241	0,0404582	0,6321414	0,4773455
300	0,7747406	0,8599424	0,6325184	0,9028285	0,7526070	0,6758431	0,4560144	0,4445595	0,7658931	0,8780785	0,7776601	0,3702696	0,6734150	0,0309176	0,6536396	0,4405178
320	0,7747404	0,8599422	0,6325184	0,9265342	0,7809125	0,6545387	0,5004710	0,4320263	0,7930266	0,8835859	0,7945259	0,3927071	0,6909491	0,0238464	0,6738728	0,4054645
340	0,7747403	0,8599420	0,6325184	0,9438031	0,8052046	0,6348567	0,5454301	0,4205822	0,8162686	0,8885763	0,8102344	0,4132087	0,7063618	0,0186226	0,6925618	0,3730714
360	0,7747403	0,8599419	0,6325184	0,9563171	0,8257012	0,6169590	0,5887971	0,4102911	0,8357263	0,8930113	0,8244675	0,4316213	0,7197988	0,0147695	0,7095192	0,3438984
380	0,7747402	0,8599419	0,6325184	0,9653694	0,8427608	0,6009245	0,6290237	0,4011698	0,8517382	0,8968858	0,8370638	0,4478981	0,7314185	0,0119269	0,7246566	0,3181937
400	0,7747402	0,8599418	0,6325184	0,9719245	0,8568086	0,5867540	0,6651798	0,3931922	0,8647535	0,9002213	0,8479954	0,4620844	0,7413887	0,0098267	0,7379742	0,2959525
420	0,7747402	0,8599418	0,6325184	0,9766872	0,8682823	0,5743844	0,6968758	0,3862980	0,8752449	0,9030576	0,8573316	0,4742957	0,7498820	0,0082706	0,7495425	0,2769919
440	0,7747402	0,8599418	0,6325184	0,9801654	0,8775964	0,5637046	0,7241225	0,3804029	0,8836570	0,9054447	0,8652033	0,4846942	0,7570694	0,0071134	0,7594809	0,2610213
460	0,7747403	0,8599418	0,6325184	0,9827220	0,8851240	0,5545726	0,7471885	0,3754087	0,8903810	0,9074369	0,8717720	0,4934672	0,7631153	0,0062488	0,7679381	0,2476983
480	0,7747403	0,8599418	0,6325184	0,9846151	0,8911884	0,5468305	0,7664841	0,3712117	0,8957474	0,9090878	0,8772091	0,5008103	0,7681737	0,0055997	0,7750766	0,2366694
500	0,7747403	0,8599418	0,6325184	0,9860280	0,8960637	0,5403153	0,7824765	0,3677091	0,9000281	0,9104482	0,8816806	0,5069154	0,7723855	0,0051096	0,7810597	0,2275957
520	0,7747403	0,8599418	0,6325184	0,9870909	0,8999773	0,5348681	0,7956360	0,3648037	0,9034433	0,9115639	0,8853395	0,5119621	0,7758773	0,0047375	0,7860445	0,2201669
540	0,7747403	0,8599418	0,6325184	0,9878969	0,9031162	0,5303395	0,8064037	0,3624058	0,9061693	0,9124754	0,8883215	0,5161140	0,7787612	0,0044534	0,7901763	0,2141084
560	0,7747403	0,8599418	0,6325184	0,9885127	0,9056326	0,5265930	0,8151762	0,3604356	0,9083466	0,9132178	0,8907442	0,5195158	0,7811350	0,0042353	0,7935858	0,2091827
580	0,7747403	0,8599418	0,6325184	0,9889593	0,8905450	0,5236784	0,8075141	0,4440514	0,8748646	0,7271914	0,8225604	0,5220443	0,7830015	0,0146717	0,7456707	0,2992071
600	0,7747403	0,8599418	0,6325184	0,9891971	0,8811097	0,5219798	0,8018719	0,4921446	0,8591905	0,6465929	0,7814421	0,5231493	0,7841934	0,0214122	0,7131225	0,3557423
620	0,7747403	0,8599418	0,6325184	0,9892525	0,8747447	0,5214267	0,7968154	0,5202502	0,8509493	0,6107073	0,7557414	0,5229836	0,7847487	0,0258078	0,6904407	0,3918677
640	0,7747403	0,8599418	0,6325184	0,9891787	0,8701327	0,5217251	0,7918967	0,5370164	0,8458767	0,5938720	0,7390121	0,5219739	0,7848126	0,0287048	0,6742555	0,4154029
660	0,7747403	0,8599418	0,6325184	0,9890250	0,8665874	0,5225728	0,7870544	0,5472843	0,8422415	0,5852535	0,7276362	0,5205075	0,7845389	0,0306377	0,6624484	0,4310738
680	0,7747403	0,8599418	0,6325184	0,9888290	0,8637410	0,5237280	0,7823545	0,5537803	0,8393471	0,5802774	0,7195519	0,5188598	0,7840559	0,0319460	0,6536556	0,4417650
700	0,7747403	0,8599418	0,6325184	0,9886166	0,8613879	0,5250182	0,7778833	0,5580505	0,8369105	0,5770040	0,7135632	0,5172029	0,7834595	0,0328462	0,6469803	0,4492543
720	0,7747403	0,8599418	0,6325184	0,9884043	0,8594060	0,5263301	0,7737089	0,5609789	0,8348092	0,5746009	0,7089618	0,5156329	0,7828168	0,0334774	0,6418215	0,4546485
740	0,7747403	0,8599418	0,6325184	0,9882017	0,8577177	0,5275945	0,7698727	0,5630763	0,8329820	0,5727004	0,7053174	0,5141961	0,7821719	0,0339294	0,6377687	0,4586441
760	0,7747403	0,8599418	0,6325184	0,9880140	0,8562695	0,5287730	0,7663916	0,5646418	0,8313901	0,5711312	0,7023610	0,5129093	0,7815523	0,0342603	0,6345369	0,4616849
780	0,7747403	0,8599418	0,6325184	0,9878435	0,8550223	0,5298474	0,7632639	0,5658534	0,8300039	0,5698056	0,6999184	0,5117720	0,7809736	0,0345082	0,6319253	0,4640573
800	0,7747403	0,8599418	0,6325184	0,9876905	0,8539453	0,5308121	0,7604754	0,5668196	0,8287980	0,5686726	0,6978727	0,5107752	0,7804435	0,0346983	0,6297898	0,4659494
820	0,7747403	0,8599418	0,6325184	0,9875545	0,8530139	0,5316695	0,7580039	0,5676083	0,8277498	0,5676985	0,6961425	0,5099060	0,7799647	0,0348471	0,6280257	0,4674867
840	0,7747403	0,8599418	0,6325184	0,9874343	0,8522076	0,5324258	0,7558237	0,5682634	0,8268393	0,5668586	0,6946686	0,5091505	0,7795366	0,0349660	0,6265555	0,4687549
860	0,7747403	0,8599418	0,6325184	0,9873287	0,8515091	0,5330895	0,7539072	0,5688146	0,8260487	0,5661330	0,6934066	0,5084950	0,7791565	0,0350626	0,6253213	0,4698140
880	0,7747403	0,8599418	0,6325184	0,9872360	0,8509036	0,5336698	0,7522272	0,5692826	0,8253624	0,5655056	0,6923220	0,5079267	0,7788209	0,0351423	0,6242786	0,4707069
900	0,7747403	0,8599418	0,6325184	0,9871550	0,8503787	0,5341760	0,7507576	0,5696825	0,8247666	0,5649626	0,6913874	0,5074343	0,7785260	0,0352087	0,6233933	0,4714653
920	0,7747403	0,8599418	0,6325184	0,9870843	0,8499234	0,5346166	0,7494742	0,5700256	0,8242495	0,5644925	0,6905806	0,5070077	0,7782674	0,0352647	0,6226383	0,4721129
940	0,7747403	0,8599418	0,6325184	0,9870226	0,8495284	0,5349998	0,7483548	0,5703211	0,8238007	0,5640853	0,6898830	0,5066381	0,7780414	0,0353122	0,6219922	0,4726683
960	0,7747403	0,8599418	0,6325184	0,9869688	0,8491857	0,5353327	0,7473794	0,5705760	0,8234110	0,5637324	0,6892793	0,5063179	0,7778441	0,0353528	0,6214379	0,4731461
980	0,7747403	0,8599418	0,6325184	0,9869220	0,8488883	0,5356218	0,7465302	0,5707964	0,8230728	0,5634266	0,6887564	0,5060403	0,7776721	0,0353875	0,6209610	0,4735582
1000	0,7747403	0,8599418	0,6325184	0,9868812	0,8486302	0,5358727	0,7457911	0,5709870	0,8227791	0,5631614	0,6883033	0,5057997	0,7775224	0,0354175	0,6205502	0,4739141
1020	0,7747403	0,8599418	0,6325184	0,9868458	0,8484061	0,5360905	0,7451483	0,5711521	0,8225241	0,5629314	0,6879104	0,5055911	0,7773921	0,0354433	0,6201956	0,4742220
1040	0,7747403	0,8599418	0,6325184	0,9868149	0,8482116	0,5362795	0,7445894	0,5712951	0,8223027	0,5627318	0,6875697	0,5054101	0,7772788	0,0354656	0,6198892	0,4744885
1060	0,7747403	0,8599418	0,6325184	0,9867881	0,8480427	0,5364435	0,7441035	0,5714191	0,8221104	0,5625587	0,6872741	0,5052531	0,7771803	0,0354848	0,6196242	0,4747195
1080	0,7747403	0,8599418	0,6325184	0,9867648	0,8478961	0,5365859	0,7436812	0,5715267	0,8219434	0,5624085	0,6870175	0,5051169	0,7770947	0,0355016	0,6193949	0,4749197
1100	0,7747403	0,8599418	0,6325184	0,9867445	0,8477688	0,5367094	0,7433143	0,5716200	0,8217984	0,5622781	0,6867949	0,5049988	0,7770204	0,0355160	0,6191962	0,4750934

0	0,7748684	0,8599822	0,6325081	0,0425865	0,0423307	0,9895617	0,0809544	0,9824067	0,0775965	0,0507336	0,0717261	0,0246914	0,1471955	0,9992651	0,0070107	0,9998717
20	0,6083891	0,8619426	0,4205986	0,0426369	0,1929332	0,9880402	0,0809548	0,9798358	0,0776930	0,0519783	0,3610320	0,0265859	0,1543101	0,9224105	0,1971860	0,8766800
40	0,5071138	0,8713229	0,2970990	0,0438992	0,2867954	0,9794803	0,0809663	0,9670084	0,0789461	0,0597494	0,5339366	0,0371155	0,1870909	0,8669696	0,3266279	0,7990959
60	0,4489339	0,8869887	0,2277173	0,0542676	0,3501912	0,9617784	0,0810908	0,9436398	0,0848474	0,0776838	0,6377584	0,0585670	0,2410130	0,8030146	0,4169722	0,7483163
80	0,4175850	0,9049843	0,1899971	0,0934026	0,4006658	0,9366348	0,0817193	0,9138322	0,1004498	0,1050471	0,7010685	0,0883993	0,3036545	0,7052068	0,4826620	0,7115340
100	0,4018885	0,9222165	0,1700001	0,1781961	0,4478858	0,9069036	0,0836994	0,8815682	0,1294213	0,1387528	0,7410549	0,1228272	0,3662187	0,5817870	0,5328052	0,6804938
120	0,3947766	0,9371625	0,1595974	0,3021475	0,4957203	0,8749209	0,0883944	0,8492749	0,1727791	0,1759569	0,7679718	0,1590163	0,4243876	0,4573293	0,5730422	0,6502888
140	0,3921000	0,9494036	0,1542769	0,4408705	0,5447831	0,8421573	0,0977121	0,8180525	0,2293264	0,2148746	0,7878884	0,1953937	0,4766453	0,3482000	0,6069052	0,6182314
160	0,3915582	0,9590822	0,1516075	0,5713961	0,5941517	0,8094550	0,1140417	0,7882720	0,2962073	0,2544726	0,8043325	0,2311955	0,5228447	0,2598637	0,6366053	0,5831238
180	0,3919339	0,9665592	0,1503013	0,6813095	0,6422964	0,7773396	0,1398739	0,7600364	0,3692780	0,2939860	0,8192350	0,2659916	0,5633782	0,1916635	0,6634623	0,5448981
200	0,3926147	0,9722414	0,1496838	0,7674818	0,6876264	0,7462297	0,1769811	0,7334214	0,4437141	0,3326411	0,8334865	0,2994088	0,5987793	0,1405480	0,6881721	0,5043818
220	0,3933142	0,9765058	0,1494062	0,8319642	0,7288485	0,7165247	0,2254451	0,7085548	0,5149405	0,3696120	0,8473124	0,3310421	0,6295675	0,1029741	0,7110116	0,4629992
240	0,3939160	0,9796739	0,1492912	0,8787658	0,7651600	0,6886078	0,2831968	0,6856025	0,5794980	0,4041147	0,8605674	0,3604806	0,6562098	0,0757093	0,7320147	0,4223873
260	0,3943877	0,9820075	0,1492502	0,9120729	0,7962770	0,6628109	0,3465029	0,6647222	0,6354500	0,4355272	0,8729677	0,3873739	0,6791278	0,0560917	0,7511134	0,3840308
280	0,3947357	0,9837135	0,1492407	0,9354932	0,8223429	0,6393760	0,4110971	0,6460195	0,6822726	0,4634683	0,8842477	0,4114880	0,6987120	0,0420484	0,7682360	0,3490239
300	0,3949805	0,9849526	0,1492430	0,9518562	0,8437861	0,6184339	0,4732564	0,6295241	0,7204472	0,4878094	0,8942376	0,4327301	0,7153324	0,0320210	0,7833599	0,3179920
320	0,3951460	0,9858471	0,1492485	0,9632641	0,8611827	0,6000038	0,5303718	0,6151860	0,7510049	0,5086381	0,9028804	0,4511421	0,7293417	0,0248641	0,7965286	0,2911371
340	0,3952536	0,9864897	0,1492538	0,9712271	0,8751501	0,5840081	0,5810138	0,6028882	0,7751703	0,5261961	0,9102137	0,4668744	0,7410733	0,0197494	0,8078464	0,2683434
360	0,3953208	0,9869490	0,1492580	0,9768067	0,8862803	0,5702963	0,6247105	0,5924650	0,7941397	0,5408157	0,9163389	0,4801507	0,7508382	0,0160843	0,8174616	0,2492925
380	0,3953609	0,9872761	0,1492610	0,9807397	0,8951029	0,5586701	0,6616429	0,5837225	0,8089716	0,5528676	0,9213918	0,4912358	0,7589209	0,0134476	0,8255488	0,2335621
400	0,3953835	0,9875082	0,1492630	0,9835329	0,9020716	0,5489063	0,6923719	0,5764558	0,8205500	0,5627228	0,9255198	0,5004079	0,7655774	0,0115416	0,8322921	0,2206962
420	0,3953951	0,9876725	0,1492643	0,9855338	0,9075637	0,5407747	0,7176360	0,5704630	0,8295878	0,5707294	0,9288668	0,5079392	0,7710343	0,0101561	0,8378731	0,2102510
440	0,3954001	0,9877884	0,1492651	0,9869806	0,9118864	0,5340516	0,7382187	0,5655539	0,8366482	0,5772001	0,9315648	0,5140837	0,7754896	0,0091428	0,8424629	0,2018198
460	0,3954015	0,9878701	0,1492656	0,9880368	0,9152867	0,5285279	0,7548708	0,5615555	0,8421708	0,5824074	0,9337299	0,5190695	0,7791138	0,0083969	0,8462169	0,1950449
480	0,3954011	0,9879276	0,1492659	0,9888153	0,9179609	0,5240144	0,7682712	0,5583150	0,8464967	0,5865836	0,9354614	0,5230969	0,7820521	0,0078442	0,8492730	0,1896199
500	0,3953997	0,9879681	0,1492660	0,9893944	0,9200642	0,5203438	0,7790102	0,5556995	0,8498900	0,5899235	0,9368425	0,5263376	0,7844274	0,0074321	0,8517508	0,1852880
520	0,3953982	0,9879965	0,1492661	0,9898289	0,9217191	0,5173710	0,7875892	0,5535960	0,8525550	0,5925884	0,9379418	0,5289370	0,7863425	0,0071228	0,8537528	0,1818362
540	0,3953967	0,9880165	0,1492662	0,9901574	0,9230217	0,5149719	0,7944257	0,5519094	0,8546506	0,5947109	0,9388154	0,5310165	0,7878830	0,0068892	0,8553654	0,1790904
560	0,3953954	0,9880305	0,1492662	0,9904076	0,9240474	0,5130418	0,7998632	0,5505604	0,8562998	0,5963987	0,9395088	0,5326763	0,7891195	0,0067119	0,8566611	0,1769093
580	0,5986508	0,9874374	0,4644852	0,9905722	0,9051710	0,5116851	0,8037999	0,5496848	0,8572183	0,5973066	0,8582600	0,5337201	0,7900203	0,0159694	0,7925280	0,2744805
600	0,7191110	0,9836216	0,6200156	0,9905894	0,8930323	0,5113831	0,8053239	0,5497763	0,8565383	0,5964670	0,8085700	0,5334729	0,7903667	0,0219836	0,7485332	0,3362636
620	0,7808032	0,9741683	0,6722315	0,9904665	0,8846540	0,5121075	0,8044648	0,5507669	0,8544887	0,5941879	0,7770238	0,5320485	0,7901671	0,0259409	0,7176446	0,3761698
640	0,8039387	0,9585943	0,6751551	0,9902435	0,8784817	0,5135721	0,8017722	0,5523471	0,8516479	0,5911399	0,7561402	0,5298789	0,7895541	0,0285829	0,6954799	0,4025255
660	0,8056366	0,9390397	0,6623517	0,9899617	0,8736867	0,5154737	0,7978691	0,5542205	0,8484978	0,5878498	0,7416918	0,5273629	0,7886751	0,0303764	0,6792454	0,4203676
680	0,7982070	0,9188638	0,6489137	0,9896536	0,8698144	0,5175699	0,7932905	0,5561711	0,8453519	0,5846378	0,7312531	0,5247816	0,7876541	0,0316172	0,6671222	0,4327748
700	0,7888897	0,9008550	0,6395488	0,9893422	0,8666043	0,5196914	0,7884416	0,5580633	0,8423850	0,5816671	0,7234068	0,5223055	0,7865826	0,0324940	0,6579034	0,4416491
720	0,7810735	0,8864722	0,6344061	0,9890421	0,8638982	0,5217312	0,7836050	0,5598221	0,8396791	0,5790026	0,7173054	0,5200237	0,7855229	0,0331279	0,6507732	0,4481796
740	0,7757892	0,8759812	0,6322031	0,9887615	0,8615933	0,5236288	0,7789631	0,5614137	0,8372605	0,5766546	0,7124285	0,5179727	0,7845139	0,0335972	0,6451712	0,4531190
760	0,7728734	0,8689161	0,6316141	0,9885048	0,8596174	0,5253553	0,7746239	0,5628294	0,8351250	0,5746063	0,7084460	0,5161578	0,7835775	0,0339530	0,6407063	0,4569509
780	0,7717105	0,8645095	0,6317156	0,9882731	0,8579169	0,5269026	0,7706427	0,5640748	0,8332536	0,5728293	0,7051410	0,5145675	0,7827241	0,0342290	0,6371015	0,4599913
800	0,7716349	0,8619764	0,6320010	0,9880662	0,8564499	0,5282744	0,7670389	0,5651626	0,8316207	0,5712920	0,7023653	0,5131826	0,7819562	0,0344476	0,6341576	0,4624504
820	0,7721087	0,8606559	0,6322535	0,9878828	0,8551822	0,5294819	0,7638092	0,5661086	0,8301997	0,5699638	0,7000138	0,5119807	0,7812719	0,0346241	0,6317290	0,4644709
840	0,7727671	0,8600561	0,6324161	0,9877209	0,8540857	0,5305391	0,7609362	0,5669289	0,8289650	0,5688167	0,6980092	0,5109400	0,7806663	0,0347688	0,6297083	0,4661524
860	0,7734009	0,8598442	0,6324992	0,9875787	0,8531364	0,5314615	0,7583949	0,5676394	0,8278929	0,5678258	0,6962923	0,5100396	0,7801331	0,0348890	0,6280143	0,4675659
880	0,7739146	0,8598144	0,6325312	0,9874540	0,8523142	0,5322642	0,7561567	0,5682541	0,8269624	0,5669696	0,6948170	0,5092610	0,7796655	0,0349899	0,6265855	0,4687633
900	0,7742844	0,8598517	0,6325371	0,9873450	0,8516017	0,5329617	0,7541917	0,5687858	0,8261549	0,5662293	0,6935461	0,5085877	0,7792565	0,0350753	0,6253739	0,4697837
920	0,7745249	0,8598995	0,6325331	0,9872497	0,8509840	0,5335670	0,7524710	0,5692458	0,8254543	0,5655890	0,6924494	0,5080053	0,7788995	0,0351482	0,6243422	0,4706572
940	0,7746654	0,8599355	0,6325272	0,9871666	0,8504484	0,5340920	0,7509671	0,5696439	0,8248462	0,5650348	0,6915017	0,5075015	0,7785885	0,0352105	0,6234604	0,4714075
960	0,7747372	0,8599553	0,6325226	0,9870942	0,8499839	0,5345473	0,7496545	0,5699883	0,8243185	0,5645551	0,6906819	0,5070654	0,7783178	0,0352641	0,6227046	0,4720537
980	0,7747664	0,8599619	0,6325198	0,9870311	0,8495810	0,5349419	0,7485103	0,5702866	0,8238605	0,5641395	0,6899723	0,5066878	0,7780825	0,0353103	0,6220552	0,4726113
1000	0,7747724	0,8599603	0,6325185	0,9869762	0,8492313	0,5352839	0,7475137	0,5705448	0,8234629	0,5637794	0,6893575	0,5063608	0,7778779	0,0353502	0,6214961	0,4730931
1020	0,7747677	0,8599549	0,6325181	0,9869283	0,8489279	0,5355804	0,7466462	0,5707686	0,8231178	0,5634673	0,6888247	0,5060774	0,7777002	0,0353847	0,6210140	0,4735099
1040	0,7747598	0,8599488	0,6325180	0,9868867	0,8486645	0,5358375	0,7458916	0,5709625	0,8228182	0,5631967	0,6883628	0,5058318	0,7775459	0,0354147	0,6205978	0,4738709
1060	0,7747522	0,8599437	0,6325182	0,9868505	0,8484359	0,5360603	0,7452353	0,5711306	0,8225580	0,5629620	0,6879623	0,5056189	0,7774119	0,0354406	0,6202380	0,4741836
1080	0,7747464	0,8599401	0,6325183	0,9868191	0,8482375	0,5362536	0,7446648	0,5712764	0,8223321	0,5627584	0,6876148	0,5054342	0,7772956	0,0354631	0,6199268	0,4744547
1100	0,7747427	0,8599381	0,6325184	0,9867917	0,8480652	0,5364212	0,7441689	0,5714028	0,8221360	0,5625817	0,6873132	0,5052740	0,7771946	0,0354826	0,6196573	0,4746898
