"Time"	norR	nsrR	dsdC	feaR	fhlA	feaB	hypA	hycE	hycF	hycD	hypB	hycG	hypE	hycH	hypD	hycB
600	0,1390153	1,0072514	0,4073231	0,3980016	0,0014639	0,5345557	0,0138254	0,0344193	0,6211670	0,4839298	0,1420113	0,2689296	0,1404366	0,0068006	0,5256165	0,0929786
620	0,2113219	1,0708350	0,4427736	0,4073049	0,0012692	0,5210830	0,0104048	0,0439484	0,5072505	0,4664796	0,1314984	0,2727037	0,1232386	0,0049151	0,4073201	0,1094796
640	0,2225342	1,1151605	0,3863282	0,4274194	0,0008226	0,4756460	0,0151242	0,0281603	0,4129485	0,4691034	0,1279305	0,2515871	0,1138782	0,0017999	0,3278204	0,1260057
660	0,2235332	1,0097277	0,4141049	0,4488823	0,0005493	0,5175507	0,0101099	0,0357156	0,3095606	0,3863713	0,1273780	0,2472133	0,1005527	0,0006534	0,2388945	0,1365966
680	0,2668452	0,9280075	0,4358567	0,4053565	0,0000256	0,4896832	0,0213522	0,0226738	0,2378115	0,4071216	0,1374780	0,2491058	0,0925442	0,0015062	0,1967143	0,1212160
700	0,2589121	0,9280406	0,4388324	0,3680969	0,0004342	0,4961676	0,0250046	0,0335761	0,1991614	0,4656032	0,1263443	0,2475844	0,0843790	0,0033875	0,1458293	0,1100158
720	0,2448145	0,9710744	0,3791870	0,4147786	0,0001661	0,5386533	0,0182403	0,0175138	0,1760590	0,4665316	0,1212207	0,3027713	0,0504417	0,0032790	0,1128834	0,1025607
740	0,2479735	1,0610405	0,3957081	0,4024530	0,0010728	0,5293664	0,0175458	0,0313504	0,1491303	0,4398894	0,1214902	0,3393108	0,0370933	0,0012490	0,0877673	0,1014245
760	0,2216267	1,0163655	0,4548806	0,3544137	0,0006767	0,5252860	0,0190211	0,0312524	0,1078265	0,4344276	0,1247371	0,3355664	0,0337307	0,0007137	0,0850171	0,0983867
780	0,2324476	1,0633920	0,4083313	0,3322167	0,0022281	0,4575420	0,0260481	0,0212785	0,1007990	0,4510636	0,1435520	0,3301553	0,0233000	0,0024168	0,0588692	0,0999013
800	0,2350848	1,0041844	0,3556604	0,3571512	0,0027933	0,4388370	0,0058231	0,0131331	0,0686137	0,4111404	0,1432260	0,3302179	0,0154677	0,0012046	0,0366763	0,0912185
820	0,2242581	1,0189342	0,3784815	0,3602408	0,0010551	0,4713918	0,0053331	0,0198211	0,0562433	0,4168474	0,1606626	0,3108513	0,0107330	0,0000000	0,0301877	0,0845619
840	0,2272938	1,1115525	0,4036234	0,3519076	0,0017976	0,4229459	0,0056578	0,0230132	0,0631631	0,3774614	0,1355561	0,3201038	0,0174099	0,0007949	0,0205114	0,0873328
860	0,2237185	1,0125608	0,4350295	0,3565967	0,0019415	0,4350064	0,0084908	0,0279900	0,0557831	0,3945530	0,1114329	0,3221070	0,0143040	0,0013518	0,0149027	0,0986766
880	0,2180521	1,0449009	0,4203899	0,3705530	0,0003495	0,4635143	0,0109090	0,0284720	0,0574077	0,4016998	0,1135620	0,3174240	0,0138286	0,0007658	0,0170051	0,0844207
900	0,2131345	1,0037715	0,4679504	0,3551786	0,0006917	0,4775578	0,0120423	0,0394271	0,0698226	0,3865994	0,1181060	0,3226520	0,0152752	0,0029596	0,0177623	0,0682756
920	0,2297841	0,9733664	0,4535832	0,3293622	0,0014923	0,4919963	0,0049187	0,0382406	0,0832117	0,4075975	0,1242361	0,2927548	0,0273032	0,0045403	0,0184695	0,0926108
940	0,2160579	1,1335173	0,4731016	0,3661102	0,0019491	0,5073815	0,0068031	0,0322164	0,0728655	0,3821056	0,1213417	0,3297261	0,0272272	0,0009675	0,0263047	0,0756258
960	0,2255654	1,1178439	0,4508425	0,4285187	0,0005861	0,5542855	0,0107184	0,0428152	0,0535532	0,3959907	0,0955533	0,3223413	0,0224693	0,0009878	0,0209886	0,0747862
980	0,2460514	1,0554452	0,4334518	0,3627953	0,0002334	0,5692593	0,0126298	0,0337371	0,0543271	0,4036988	0,1000500	0,3518033	0,0154453	0,0013302	0,0182221	0,0932196
1000	0,1977263	1,0643895	0,4340017	0,3605623	0,0004226	0,5229375	0,0178523	0,0264427	0,0450524	0,4644889	0,1057118	0,3784221	0,0112983	0,0006744	0,0188000	0,0901426
1020	0,2117909	1,0389553	0,4323048	0,3803016	0,0035356	0,4996947	0,0145144	0,0259866	0,0416393	0,4343944	0,1138851	0,3159960	0,0192800	0,0002084	0,0112390	0,0573440
1040	0,2083663	0,9433716	0,4585428	0,4049729	0,0004585	0,5036941	0,0134308	0,0423172	0,0387946	0,4512824	0,0820460	0,2963028	0,0255176	0,0004208	0,0144034	0,0664440
1060	0,2478382	0,9234336	0,4417665	0,4072355	0,0004284	0,5667142	0,0168250	0,0335633	0,0599382	0,4382125	0,0802243	0,3127349	0,0343564	0,0000370	0,0194107	0,0736725
1080	0,2291073	0,9076553	0,4509205	0,3857666	0,0009839	0,5632646	0,0170996	0,0346148	0,0737680	0,4077216	0,0824444	0,3431248	0,0351211	0,0017581	0,0244682	0,0825786
1100	0,2207328	0,9515786	0,4277620	0,3958762	0,0011746	0,5567507	0,0101605	0,0487769	0,0854451	0,4296125	0,0853743	0,3739435	0,0300652	0,0017769	0,0144892	0,0690008

0	0,2047126	1,0951503	0,4561080	0,4243780	0,0005961	0,4925884	0,0249694	0,0423739	0,0994897	0,4769992	0,1765674	0,3602823	0,0322255	0,0005082	0,0247264	0,1036493
20	0,2104665	1,0508474	0,4558954	0,3774437	0,0022314	0,4563400	0,0081562	0,0398493	0,1016461	0,4183744	0,1391489	0,3060114	0,0274122	0,0011298	0,0297251	0,0638192
40	0,2144311	0,9791327	0,4194757	0,3637416	0,0037010	0,5605065	0,0035723	0,0284472	0,0994677	0,3317388	0,1182274	0,3065665	0,0219122	0,0001211	0,0905210	0,0572585
60	0,2403045	0,9815095	0,3897406	0,3508847	0,0019353	0,5798275	0,0133977	0,0393941	0,0848318	0,2588485	0,1568171	0,3355843	0,0198019	0,0034495	0,1455962	0,0543279
80	0,2336054	0,9190827	0,4230987	0,3490547	0,0034434	0,5589461	0,0181409	0,0341962	0,1063400	0,2491946	0,1493056	0,3379108	0,0130992	0,0025172	0,2243019	0,0714726
100	0,2472019	0,9284994	0,5104200	0,3276486	0,0036886	0,5261193	0,0095715	0,0487155	0,1149700	0,2038871	0,1488547	0,3438055	0,0127406	0,0003828	0,2564343	0,0913919
120	0,2339701	0,8750029	0,4739189	0,3345746	0,0049732	0,5143422	0,0112187	0,0472966	0,1167148	0,2069110	0,1868639	0,3480015	0,0192201	0,0000000	0,2841730	0,0552963
140	0,2317888	0,7964729	0,4926770	0,3871141	0,0029701	0,5376954	0,0247052	0,0431083	0,1221007	0,2406815	0,1370990	0,3458533	0,0121824	0,0003734	0,3286375	0,0571325
160	0,2397752	0,8627383	0,4975368	0,4050802	0,0013451	0,5158995	0,0209542	0,0615760	0,1320039	0,2258485	0,1580852	0,3678379	0,0114522	0,0017952	0,3388456	0,0879126
180	0,2278532	0,8752807	0,4731633	0,4265014	0,0007177	0,4775196	0,0139356	0,0749698	0,1413362	0,2452947	0,1561903	0,3847057	0,0250242	0,0005116	0,3592510	0,0774099
200	0,2377082	0,8577232	0,4886749	0,4362860	0,0016864	0,4876806	0,0173370	0,0633794	0,1319342	0,2691651	0,1479545	0,4155471	0,0304606	0,0006294	0,3843286	0,0795712
220	0,2076163	0,8173961	0,4600575	0,4467294	0,0004264	0,4704345	0,0091374	0,0698122	0,1346928	0,2352302	0,1497135	0,3991281	0,0224377	0,0009348	0,3786660	0,0890090
240	0,2154897	0,7488015	0,5260392	0,4445533	0,0010324	0,5332820	0,0092779	0,0575882	0,1264751	0,2620941	0,1694906	0,3909978	0,0130710	0,0017410	0,4194860	0,0983630
260	0,2371589	0,7480548	0,5191869	0,4105015	0,0043004	0,4618716	0,0126659	0,0577323	0,1383202	0,2189006	0,1774890	0,4313733	0,0162624	0,0005070	0,4031120	0,0769208
280	0,2548887	0,7091330	0,5447589	0,4618549	0,0016471	0,4797880	0,0152439	0,0499176	0,1518182	0,2522147	0,1865660	0,4502874	0,0184505	0,0014609	0,4194126	0,0709366
300	0,2445695	0,7534768	0,5387171	0,4812212	0,0008275	0,5338832	0,0138215	0,0277134	0,1603895	0,2505931	0,1802679	0,4820401	0,0207942	0,0001280	0,4434012	0,1010630
320	0,2396639	0,7670282	0,5252911	0,4899055	0,0001669	0,5504733	0,0118448	0,0343262	0,1382045	0,2579263	0,1757157	0,5227120	0,0169773	0,0014281	0,4404991	0,1261922
340	0,2819733	0,7785949	0,5823875	0,4675551	0,0003322	0,4979800	0,0175356	0,0428221	0,1186593	0,2566756	0,2058387	0,5713302	0,0176129	0,0008394	0,3653129	0,1330303
360	0,2656636	0,8040946	0,5536110	0,4330540	0,0007170	0,4837540	0,0095688	0,0408700	0,1520185	0,2844128	0,2192130	0,5913056	0,0131546	0,0018830	0,3795649	0,1204223
380	0,2466273	0,8235193	0,5196868	0,4326799	0,0031057	0,5250754	0,0129268	0,0290428	0,1371966	0,2717322	0,2357997	0,6715457	0,0108339	0,0007884	0,3718713	0,1199199
400	0,2375910	0,8282248	0,5264655	0,4718264	0,0046012	0,5356120	0,0101289	0,0314179	0,1484794	0,2515682	0,2033921	0,6464521	0,0137413	0,0006035	0,2991442	0,1455047
420	0,2157024	0,8292277	0,5392785	0,4822406	0,0016495	0,5914956	0,0140795	0,0357535	0,1314938	0,2811760	0,2037186	0,5902598	0,0121225	0,0005645	0,3680679	0,1388919
440	0,1962510	0,9248940	0,5225794	0,4387955	0,0032686	0,6164837	0,0139753	0,0451573	0,1377254	0,2198510	0,2193005	0,5627685	0,0080054	0,0024477	0,4060839	0,1069490
460	0,2231283	0,9590663	0,4915001	0,4314667	0,0089997	0,6184861	0,0174135	0,0287504	0,1284580	0,2642859	0,2065034	0,5180195	0,0087155	0,0008964	0,4132157	0,1154662
480	0,2284641	0,9457423	0,4689424	0,4215011	0,0080268	0,5765562	0,0255047	0,0314038	0,1383480	0,2414485	0,1785913	0,4413999	0,0124225	0,0014438	0,3998303	0,1270556
500	0,2389698	0,8644497	0,4400617	0,4043592	0,0028990	0,5921579	0,0156482	0,0250660	0,1159283	0,2095614	0,1601776	0,4344054	0,0219964	0,0017949	0,3935898	0,1392662
520	0,2504626	0,8709106	0,4557029	0,4242450	0,0013004	0,5902595	0,0096414	0,0143981	0,1254163	0,1876451	0,1714147	0,4360446	0,0302929	0,0012392	0,3932660	0,1369660
540	0,2406687	0,8999043	0,4437246	0,4350075	0,0002319	0,5525454	0,0116675	0,0202284	0,1095512	0,1708669	0,1685132	0,4609722	0,0384220	0,0007971	0,4110764	0,1085747
560	0,2001920	0,9520601	0,4364889	0,4071504	0,0007964	0,5628963	0,0142392	0,0174999	0,0786476	0,2013782	0,1934881	0,4188095	0,0271212	0,0003883	0,4516209	0,1072686
580	0,2211999	1,0344609	0,4571522	0,4372838	0,0001872	0,5999169	0,0182108	0,0295389	0,0789670	0,2603160	0,1788477	0,4001926	0,0237591	0,0000862	0,4208201	0,0825365
600	0,2384811	0,9790758	0,4388273	0,4048733	0,0009215	0,5220375	0,0104410	0,0332426	0,0820577	0,2460853	0,1685550	0,4467315	0,0134003	0,0015341	0,3623976	0,1221308
620	0,2304171	0,9268097	0,3863037	0,3792040	0,0012455	0,4693908	0,0101730	0,0265717	0,0800727	0,2788780	0,1593934	0,4012535	0,0038008	0,0024881	0,3228438	0,1248937
640	0,2152680	0,9678646	0,4356769	0,4017799	0,0014795	0,4286190	0,0168979	0,0268169	0,0896609	0,3455310	0,1900423	0,3970592	0,0027930	0,0030116	0,1980777	0,1087230
660	0,2203692	1,0339161	0,4693269	0,3540792	0,0014331	0,4681516	0,0240042	0,0276897	0,0655153	0,3420995	0,2024779	0,3868176	0,0108364	0,0023222	0,1606349	0,0947100
680	0,1946712	1,0244227	0,5731878	0,3442365	0,0039397	0,5048315	0,0228283	0,0330009	0,0704635	0,4135664	0,1916652	0,3612237	0,0110921	0,0029560	0,1384828	0,0704939
700	0,1740986	1,0185023	0,5326496	0,3634235	0,0018314	0,4648692	0,0128966	0,0234858	0,0705744	0,4174608	0,1455492	0,3404264	0,0139275	0,0012438	0,0934559	0,0895874
720	0,2060118	1,0059999	0,4985534	0,3416824	0,0018841	0,4290665	0,0101086	0,0288784	0,0715756	0,4431669	0,1227231	0,3637678	0,0274267	0,0015949	0,0637855	0,0984807
740	0,2200871	1,0509711	0,4542258	0,3394998	0,0012037	0,4974932	0,0118069	0,0237611	0,0612189	0,4780298	0,1293418	0,3723697	0,0405755	0,0025746	0,0467444	0,0966318
760	0,2445325	1,0509941	0,3363782	0,3893660	0,0011388	0,5075810	0,0213308	0,0267212	0,0869535	0,4079476	0,1484427	0,3455368	0,0325531	0,0005141	0,0303911	0,0924452
780	0,2616548	0,9794716	0,4054700	0,3957076	0,0044589	0,4666144	0,0077387	0,0279302	0,1016393	0,4289885	0,1560965	0,3307869	0,0531584	0,0008948	0,0262365	0,1011677
800	0,2519995	1,0375446	0,4756728	0,3968913	0,0030060	0,4332911	0,0194838	0,0204095	0,1030887	0,4540098	0,1280801	0,3369157	0,0381032	0,0012154	0,0248213	0,1169356
820	0,2278811	0,9846343	0,4490374	0,4200184	0,0002187	0,4647932	0,0149327	0,0246640	0,0931222	0,4977096	0,1295940	0,3666231	0,0394941	0,0019055	0,0240963	0,1008834
840	0,2208463	0,9315080	0,4350180	0,3927861	0,0014085	0,5274337	0,0113393	0,0273039	0,0757270	0,4748055	0,1158748	0,3318035	0,0296762	0,0019528	0,0224301	0,1058238
860	0,2155697	0,8903022	0,4380600	0,4006999	0,0000444	0,5478565	0,0167336	0,0235046	0,0824826	0,4793921	0,1209626	0,3390080	0,0322997	0,0023481	0,0282846	0,0818378
880	0,2119684	0,9727619	0,3823515	0,4111755	0,0030622	0,5972387	0,0170982	0,0160254	0,0842135	0,5416080	0,1017821	0,3544282	0,0372697	0,0017747	0,0217174	0,0924534
900	0,2268573	1,0109304	0,4026443	0,3892864	0,0049111	0,5500968	0,0172936	0,0203992	0,0731418	0,4795548	0,0978788	0,3499162	0,0220759	0,0024589	0,0246777	0,0768865
920	0,2179400	0,9847743	0,4443611	0,3878028	0,0014633	0,5437139	0,0101635	0,0305891	0,0590933	0,4604498	0,1011616	0,3633011	0,0213379	0,0000361	0,0255969	0,0734820
940	0,2277662	1,0026193	0,4794636	0,4069189	0,0006102	0,4806323	0,0114316	0,0302661	0,0554398	0,5190693	0,0953478	0,3648310	0,0386941	0,0008120	0,0215294	0,0943218
960	0,2172825	1,0388043	0,4752479	0,3846743	0,0002735	0,5102402	0,0074424	0,0361359	0,0557319	0,4932060	0,1011012	0,3857935	0,0378431	0,0014506	0,0224482	0,0865863
980	0,2114637	0,9972790	0,5002514	0,3873109	0,0015609	0,5244592	0,0047661	0,0296503	0,0669869	0,4580898	0,1249299	0,3682344	0,0319717	0,0031693	0,0201034	0,0938732
1000	0,1967458	0,9849590	0,4984350	0,3631802	0,0004034	0,5029497	0,0066121	0,0222561	0,0916932	0,4913477	0,1189892	0,3614628	0,0383263	0,0003453	0,0164148	0,0913177
1020	0,2217228	1,0444954	0,4194159	0,3536498	0,0002960	0,4888325	0,0094725	0,0388766	0,0898910	0,4496591	0,1453431	0,3164746	0,0291531	0,0000262	0,0121096	0,0740522
1040	0,2328079	1,0205431	0,4298993	0,3536238	0,0000210	0,5036337	0,0129079	0,0262433	0,0825619	0,4153599	0,1308730	0,2989786	0,0209774	0,0001633	0,0209731	0,0526550
1060	0,2210684	0,9501172	0,4062252	0,3778470	0,0004597	0,5041606	0,0317542	0,0351004	0,0809722	0,4113452	0,1183336	0,3290888	0,0217272	0,0000090	0,0248762	0,0708748
1080	0,2059093	0,9294351	0,4145967	0,3869840	0,0008528	0,5274796	0,0230672	0,0265869	0,0857305	0,4444793	0,1270407	0,3387503	0,0188290	0,0001264	0,0211815	0,0751089
1100	0,2276628	1,0155757	0,4388058	0,3555824	0,0011939	0,5153825	0,0158765	0,0163859	0,0743536	0,4623462	0,1671797	0,3368954	0,0100718	0,0011420	0,0361482	0,0824186

0	0,2047126	1,0951503	0,4561080	0,4243780	0,0005961	0,4925884	0,0249694	0,0423739	0,0994897	0,4769992	0,1765674	0,3602823	0,0322255	0,0005082	0,0247264	0,1036493
20	0,2135149	1,0495484	0,4966857	0,3666083	0,0007918	0,5648020	0,0176533	0,0271063	0,0587048	0,4873589	0,1242672	0,3163482	0,0226159	0,0025464	0,0106786	0,0834032
40	0,1856361	0,9104538	0,4634425	0,3580227	0,0002435	0,6034843	0,0175238	0,0485789	0,0468808	0,5454563	0,1053207	0,3582881	0,0128023	0,0007917	0,0113426	0,0598089
60	0,1939038	1,0810106	0,4006031	0,2930785	0,0004563	0,5182938	0,0175275	0,0529122	0,0403706	0,5311235	0,1188788	0,3455323	0,0184741	0,0010106	0,0160337	0,0431532
80	0,1615104	0,9988407	0,4487217	0,3153939	0,0008289	0,4801200	0,0207306	0,0501214	0,0249026	0,5277245	0,1042184	0,3179548	0,0339224	0,0020939	0,0170930	0,0264561
100	0,1474228	1,1011352	0,5126466	0,3458600	0,0020650	0,4125856	0,0114294	0,0515690	0,0302788	0,5044139	0,1016135	0,2965114	0,0290813	0,0021091	0,0143075	0,0276211
120	0,1391688	0,9910166	0,4251088	0,3762545	0,0043832	0,4575905	0,0106955	0,0312936	0,0248113	0,4421169	0,1323468	0,2679175	0,0398710	0,0025609	0,0180054	0,0247158
140	0,1587322	1,0306378	0,4276341	0,3916599	0,0035032	0,4990706	0,0156060	0,0337589	0,0250169	0,4337334	0,1194408	0,2750921	0,0287325	0,0008254	0,0226708	0,0306939
160	0,1739003	1,1316475	0,4010135	0,3927950	0,0026400	0,5255026	0,0105475	0,0265506	0,0191533	0,4346798	0,0911445	0,2910372	0,0284347	0,0032876	0,0235039	0,0222280
180	0,1591910	1,0434507	0,3925253	0,3791860	0,0028812	0,5486958	0,0055121	0,0172499	0,0142030	0,3801155	0,1024885	0,2826138	0,0153842	0,0026604	0,0216536	0,0111792
200	0,1461456	0,9746761	0,3840785	0,4043808	0,0002943	0,4723586	0,0090193	0,0220675	0,0052550	0,4204642	0,0975314	0,2573581	0,0186335	0,0021417	0,0164478	0,0079501
220	0,1353900	0,9615034	0,4308124	0,3613629	0,0005171	0,4788259	0,0142350	0,0249489	0,0088783	0,4106071	0,1318192	0,2699769	0,0291356	0,0014006	0,0124982	0,0052661
240	0,1651448	0,9233822	0,4006265	0,4289200	0,0022323	0,5002913	0,0139402	0,0312322	0,0081488	0,4308755	0,1402849	0,2947747	0,0250947	0,0001166	0,0113280	0,0024376
260	0,1743632	0,9761729	0,4372130	0,3946202	0,0023469	0,5089766	0,0260173	0,0390002	0,0052546	0,4387414	0,1575618	0,2821255	0,0239645	0,0004067	0,0125036	0,0056652
280	0,1683834	0,9880060	0,4764543	0,3747963	0,0024583	0,5250626	0,0260356	0,0224737	0,0019216	0,4475793	0,1720305	0,2921708	0,0254158	0,0034089	0,0164771	0,0050857
300	0,1831274	1,0328641	0,4643464	0,3171266	0,0000000	0,5692996	0,0262058	0,0205731	0,0031309	0,4460456	0,1676770	0,3269613	0,0168138	0,0006906	0,0162859	0,0009340
320	0,1606716	0,9532141	0,4146074	0,3452211	0,0017633	0,5566405	0,0165032	0,0105447	0,0072172	0,4180381	0,1481520	0,3383614	0,0188852	0,0011416	0,0137658	0,0008305
340	0,1649917	1,0343190	0,4166066	0,3637647	0,0048962	0,5689903	0,0060268	0,0256367	0,0085913	0,4010163	0,1531503	0,3450921	0,0111805	0,0005216	0,0179112	0,0037816
360	0,1729006	1,0401391	0,4086769	0,4103074	0,0027690	0,5123397	0,0088391	0,0359229	0,0165677	0,3907406	0,1378618	0,3270677	0,0160014	0,0005117	0,0122733	0,0038056
380	0,1953818	1,0397362	0,4281436	0,4253028	0,0017381	0,5014147	0,0125871	0,0434152	0,0195774	0,4107197	0,1454681	0,3773960	0,0107857	0,0013423	0,0063881	0,0055684
400	0,1879190	1,0665615	0,4111385	0,3914760	0,0007086	0,4660647	0,0085271	0,0490562	0,0139292	0,4043054	0,1311281	0,3568609	0,0059616	0,0009657	0,0035872	0,0028989
420	0,1514568	0,9271709	0,4892195	0,3609696	0,0009316	0,4949421	0,0101416	0,0602631	0,0157400	0,4193056	0,1003738	0,2944227	0,0124678	0,0008627	0,0010695	0,0009152
440	0,1840745	0,8997505	0,4490015	0,3523900	0,0006485	0,4899569	0,0133372	0,0556754	0,0158232	0,4253899	0,1325853	0,3665670	0,0124568	0,0009597	0,0124975	0,0007538
460	0,1689912	0,9485378	0,4240310	0,3704682	0,0001417	0,5416341	0,0166047	0,0682901	0,0240735	0,4349709	0,1256353	0,3878853	0,0252165	0,0022619	0,0178706	0,0001928
480	0,1689892	0,9611583	0,4708340	0,3681692	0,0001480	0,5460446	0,0167486	0,0563180	0,0167805	0,4677870	0,1393173	0,4125315	0,0358017	0,0001620	0,0210706	0,0000324
500	0,1781554	0,9334654	0,4542661	0,3695662	0,0009931	0,5215693	0,0109746	0,0427815	0,0133972	0,4787945	0,1408935	0,3850960	0,0407528	0,0002245	0,0189956	0,0004495
520	0,1550064	0,9179037	0,4789388	0,3945288	0,0015791	0,5162496	0,0071196	0,0364211	0,0106594	0,5054174	0,1704482	0,3569304	0,0400417	0,0027005	0,0214557	0,0001592
540	0,1723577	1,0557545	0,5009815	0,4270504	0,0005108	0,4874441	0,0154300	0,0367228	0,0103274	0,4771060	0,1673059	0,3539321	0,0368098	0,0030289	0,0248941	0,0014243
560	0,1887251	1,0494122	0,4712222	0,4311216	0,0005176	0,4933073	0,0160168	0,0437350	0,0058998	0,4916870	0,1824994	0,3194067	0,0397637	0,0053828	0,0159719	0,0014960
580	0,2001367	1,0094437	0,4443789	0,4040263	0,0029570	0,5001007	0,0099379	0,0399869	0,0102534	0,4863290	0,1539168	0,3460217	0,0304571	0,0021334	0,0198065	0,0017852
600	0,1914932	1,0248646	0,4821167	0,4398759	0,0019594	0,5183370	0,0142243	0,0347934	0,0143976	0,5082432	0,1342849	0,3314143	0,0289135	0,0000000	0,0150314	0,0274002
620	0,2331751	1,0264388	0,4201804	0,4077781	0,0001958	0,4604261	0,0117927	0,0352085	0,0181015	0,4480603	0,1000987	0,3729351	0,0273607	0,0018931	0,0099485	0,0348828
640	0,2268557	1,0421708	0,4015136	0,3562329	0,0003447	0,4879121	0,0129839	0,0219294	0,0384502	0,4843961	0,0836893	0,3665030	0,0250338	0,0006583	0,0113766	0,0425282
660	0,1979203	0,9522239	0,3759507	0,3707783	0,0000000	0,5269832	0,0111163	0,0205498	0,0569016	0,4614264	0,0873220	0,3417331	0,0293231	0,0009744	0,0174838	0,0498201
680	0,2345492	1,0297863	0,4209588	0,3369454	0,0000745	0,4589948	0,0157069	0,0256336	0,0766969	0,4272751	0,1042256	0,3370385	0,0326854	0,0028226	0,0230926	0,0787800
700	0,2231529	1,1057391	0,4395458	0,3205839	0,0005200	0,4926055	0,0135238	0,0284246	0,0719739	0,4355078	0,1115498	0,3194263	0,0214913	0,0046565	0,0097747	0,0847816
720	0,2225160	1,0550537	0,4404170	0,2953518	0,0012136	0,4506616	0,0086191	0,0301435	0,0852791	0,4215007	0,1444398	0,3341106	0,0244385	0,0029176	0,0145524	0,0839144
740	0,2139348	0,9678146	0,4596919	0,2851123	0,0021920	0,4152010	0,0033189	0,0324926	0,1083326	0,4263041	0,1317203	0,3367917	0,0162814	0,0012064	0,0130382	0,0715615
760	0,1872292	1,1209267	0,4534310	0,2868736	0,0001915	0,3988330	0,0025810	0,0323681	0,1138960	0,3841855	0,1442544	0,3163057	0,0201148	0,0000711	0,0178192	0,0688756
780	0,1852411	1,0843665	0,4803042	0,3175747	0,0002246	0,4004279	0,0044955	0,0298658	0,0993184	0,3873841	0,1340140	0,3143677	0,0168072	0,0003344	0,0111881	0,0975942
800	0,2214251	1,1209094	0,4372785	0,3188646	0,0016043	0,3809015	0,0092993	0,0248452	0,0844921	0,4386217	0,1139477	0,3274338	0,0175864	0,0027920	0,0196942	0,0712138
820	0,2212127	1,0665547	0,4283155	0,3729285	0,0001700	0,4077684	0,0111657	0,0285988	0,0760667	0,4091343	0,1113155	0,3021410	0,0197020	0,0062574	0,0230757	0,0702278
840	0,2171868	1,0434064	0,3996812	0,3475107	0,0007494	0,4675173	0,0171618	0,0329269	0,0926603	0,4018745	0,1119605	0,3355742	0,0149605	0,0058898	0,0138226	0,0745112
860	0,2112031	1,0128575	0,4555123	0,3346499	0,0012462	0,5271789	0,0160463	0,0301972	0,1091877	0,4029326	0,1447355	0,3192081	0,0173403	0,0035033	0,0146941	0,0723545
880	0,1812960	1,0058232	0,4378020	0,2888559	0,0010374	0,5046681	0,0096425	0,0272825	0,0920084	0,4074590	0,1426297	0,3218731	0,0166059	0,0012543	0,0089869	0,0720177
900	0,2255841	0,8740520	0,3877863	0,2965699	0,0036811	0,4673105	0,0056473	0,0259933	0,0909712	0,5040314	0,1555513	0,3666585	0,0226853	0,0015236	0,0097987	0,0680198
920	0,2233512	1,0475304	0,4334105	0,3473050	0,0045237	0,4061371	0,0072290	0,0296604	0,0947169	0,4957673	0,1522375	0,3358226	0,0333767	0,0004331	0,0083010	0,0573915
940	0,2212595	1,0810482	0,4228992	0,3095063	0,0028152	0,4303506	0,0103847	0,0296480	0,0947646	0,5103601	0,1724711	0,3444375	0,0379686	0,0015256	0,0107651	0,0563784
960	0,2226117	1,0073267	0,4540724	0,3141892	0,0000000	0,4497239	0,0182841	0,0297603	0,0986070	0,4552764	0,1565643	0,3147178	0,0270182	0,0007205	0,0120869	0,0655660
980	0,2101613	1,0902611	0,5221501	0,3647492	0,0037720	0,4593129	0,0133575	0,0324368	0,0841350	0,4703188	0,1368713	0,2809288	0,0195762	0,0000727	0,0158292	0,0818289
1000	0,2119716	1,0203114	0,4933647	0,3159054	0,0041180	0,4404879	0,0124433	0,0330330	0,0865316	0,4508566	0,1469177	0,2721511	0,0200155	0,0014837	0,0201342	0,0853469
1020	0,2209078	0,9758720	0,4069881	0,3037600	0,0013682	0,4621011	0,0139842	0,0316867	0,0897217	0,4449543	0,1541995	0,2855969	0,0257264	0,0025921	0,0260533	0,0882658
1040	0,2469321	0,9882483	0,4473877	0,3240757	0,0023496	0,4718984	0,0159681	0,0529782	0,0809842	0,3996888	0,1499574	0,3220179	0,0248721	0,0037989	0,0219225	0,0760272
1060	0,2479147	0,9747066	0,4639368	0,3089418	0,0016486	0,4273047	0,0147852	0,0556918	0,0851593	0,4570122	0,1385317	0,3407132	0,0323122	0,0010215	0,0132922	0,0841908
1080	0,2309290	0,9599474	0,3663273	0,3217190	0,0003886	0,4598246	0,0103932	0,0589367	0,0724325	0,4356860	0,1542995	0,4058906	0,0373657	0,0040423	0,0120429	0,1056935
1100	0,2481225	1,0151346	0,3793821	0,3587723	0,0001548	0,4835048	0,0229218	0,0544835	0,0903190	0,4502953	0,1457974	0,4219973	0,0335004	0,0077458	0,0128992	0,1063679
