"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
460	0,0393972	0,6320367	0,5131085	0,8050550	0,2902569	0,1385953	0,2462699	0,2295438	0,0111866	0,7519736	0,1972565	0,1358770	0,4729814	0,5507325	0,0249980	0,0886693
480	0,0962241	0,6182507	0,4846524	0,7664563	0,3886541	0,1975651	0,2241943	0,2931778	0,0052179	0,6657535	0,1589202	0,1934767	0,4879792	0,4425461	0,0368984	0,1017484
500	0,0810050	0,5787207	0,4327909	0,8551999	0,4459384	0,1684709	0,3376377	0,2925718	0,0059049	0,6836188	0,0917719	0,1108462	0,5364996	0,3819896	0,0075489	0,0740852
520	0,0764635	0,6487593	0,4216194	0,7339023	0,3786061	0,1697185	0,2855134	0,2723662	0,0180961	0,7949274	0,1446875	0,0903780	0,6608008	0,5115837	0,0085734	0,1206145
540	0,0959018	0,5147729	0,4763675	0,8542240	0,4025902	0,1418217	0,2368651	0,3697673	0,0211723	0,9005170	0,1468428	0,0986937	0,5290405	0,4833297	0,0152978	0,0880515
560	0,0972973	0,5755953	0,4637357	0,7798300	0,3030519	0,1763096	0,2475789	0,3003041	0,0062446	0,7815756	0,1287938	0,1253496	0,6153037	0,4329125	0,0179689	0,0795048
580	0,1305833	0,6480139	0,4350940	0,8652643	0,3640478	0,1771658	0,2868416	0,2995143	0,0211904	0,6912957	0,1409921	0,1966974	0,4266373	0,5438487	0,0199765	0,0712832
600	0,1831729	0,6797711	0,4913761	0,6966782	0,5152127	0,1408204	0,2108181	0,3450099	0,0042716	0,8303300	0,2118416	0,2975315	0,4362304	0,6643988	0,0126360	0,1592717
620	0,1809034	0,6941091	0,4625812	0,6649264	0,4233850	0,1796180	0,2466909	0,3011757	0,0150080	0,7064618	0,1298072	0,4131581	0,5655516	0,5391877	0,0055096	0,1427254
640	0,1439689	0,5709716	0,5199105	0,7738168	0,3061338	0,1308559	0,2402210	0,2677315	0,0147182	0,5348745	0,1531306	0,4634412	0,4542498	0,4634344	0,0067785	0,1525049
660	0,2489596	0,5960414	0,4462904	0,8262303	0,3578957	0,2063101	0,3155428	0,2810289	0,0057525	0,7278318	0,0968601	0,5838903	0,6655082	0,5044259	0,0046487	0,1704510
680	0,3530052	0,6620892	0,5308352	0,8540455	0,3014467	0,1282716	0,2340983	0,3310610	0,0097478	0,7318198	0,1621445	0,5024127	0,7314514	0,6313599	0,0101603	0,1238956
700	0,3246895	0,5317466	0,4652744	0,8923458	0,3332926	0,2137462	0,3725413	0,3262531	0,0034996	0,8049972	0,1528416	0,6447088	0,7211258	0,6951715	0,0029728	0,2086059
720	0,3173014	0,6127322	0,6043777	0,8730067	0,4246958	0,1474979	0,2699117	0,2562315	0,0169685	0,7098979	0,1656069	0,7265767	0,6327699	0,6212124	0,0064013	0,2672811
740	0,3293023	0,5640739	0,5090636	0,7322343	0,4241529	0,1832430	0,3503761	0,2473144	0,0159194	0,8462664	0,1729291	0,7844296	0,7491688	0,5347350	0,0080791	0,3765737
760	0,3165768	0,5337810	0,3408131	0,7583250	0,3674054	0,1551513	0,3617874	0,2952829	0,0274633	0,4969473	0,1493986	0,8114219	0,7470557	0,5795194	0,0141139	0,2386804
780	0,2377240	0,5261531	0,5309250	0,6968051	0,2975561	0,2019809	0,1876427	0,2950335	0,0066220	0,7048754	0,1186470	0,7986137	0,7193593	0,6675064	0,0034486	0,2331487
800	0,3352468	0,4490745	0,4322034	0,8280160	0,3421809	0,1630136	0,2297600	0,2824445	0,0092928	0,6878874	0,1430044	0,7099718	0,7415507	0,7122889	0,0304539	0,2114394
820	0,3346794	0,4430398	0,4126764	0,8379830	0,3981447	0,1992744	0,2502027	0,2813641	0,0364289	0,5674820	0,1867693	0,6130651	0,7227484	0,5302021	0,0183603	0,2191305
840	0,3183176	0,5922907	0,5200947	0,6098780	0,3650278	0,1503987	0,2535866	0,3504679	0,0229257	0,5978626	0,1763896	0,6869043	0,8329417	0,5290872	0,0092379	0,2008600
860	0,2682534	0,4536788	0,5293891	0,8676430	0,3408359	0,1352174	0,2592385	0,2787601	0,0312804	0,5777345	0,0965623	0,7464050	0,6005236	0,4397705	0,0227305	0,2259511
880	0,3103868	0,4942386	0,4642227	0,8447352	0,3823113	0,1545501	0,2375250	0,4058985	0,0165545	0,5957608	0,0894918	0,7732453	0,7515153	0,4429332	0,0156448	0,1133757
900	0,2173236	0,5650614	0,5158019	0,8034561	0,3882259	0,1833208	0,3115018	0,2472030	0,0148729	0,6626305	0,1564152	0,7506763	0,5886996	0,4055407	0,0252659	0,1886238
920	0,2490377	0,4680091	0,5150524	0,8476783	0,3994864	0,1395665	0,2361402	0,3115037	0,0110267	0,6164742	0,1314059	0,8411088	0,6235678	0,4464150	0,0236627	0,1908370
940	0,3642437	0,5899305	0,4607148	0,7583295	0,4321794	0,1454238	0,1793817	0,2588349	0,0266917	0,5846050	0,1091358	0,6584561	0,6520531	0,5368783	0,0266061	0,3230194
960	0,2679442	0,6357124	0,5171329	0,7178851	0,3684841	0,1182167	0,3176933	0,2598829	0,0062354	0,7445948	0,0797596	0,7535312	0,7036027	0,4095390	0,0063199	0,2335260
980	0,2545068	0,7003674	0,4284400	0,8287936	0,2727826	0,0887450	0,2612963	0,3036825	0,0450245	0,7441498	0,0855663	0,7702871	0,5757294	0,4541974	0,0070022	0,2359252
1000	0,2303620	0,7415387	0,5775808	0,7080751	0,3705521	0,1173933	0,2642448	0,4073833	0,0093125	0,6889760	0,0912520	0,7245024	0,6865954	0,4239678	0,0044673	0,2440183
1020	0,2438365	0,6897923	0,4549675	0,7047645	0,3241558	0,1474906	0,2008576	0,3208251	0,0103779	0,7207582	0,0884959	0,9783882	0,7675436	0,4505210	0,0101940	0,2137337
1040	0,1742503	0,6434921	0,5408673	0,6882121	0,3457628	0,2274028	0,1906355	0,3163953	0,0230360	0,7234573	0,1152431	0,7488160	0,6163777	0,3795573	0,0132365	0,1804860
1060	0,2413377	0,6076343	0,4968573	0,6569919	0,3640379	0,0948693	0,3011146	0,3107441	0,0211271	0,7895492	0,1321635	0,6537473	0,6405818	0,5142516	0,0111229	0,1563724
1080	0,2961341	0,6898323	0,4903580	0,8463286	0,3823906	0,1374904	0,2095238	0,3696405	0,0094414	0,7021518	0,0671454	0,7523937	0,6342871	0,5615525	0,0132339	0,2362660
1100	0,1968927	0,7215634	0,4947574	0,7942054	0,4295665	0,1293557	0,2903239	0,2735112	0,0046502	0,6571361	0,0875974	0,8232307	0,7268835	0,5565008	0,0140057	0,1795288

0	0,4089689	0,5217712	0,4079362	0,9322016	0,3552943	0,1349803	0,2864764	0,4229104	0,0057438	0,6407066	0,1485003	0,8919610	0,6761276	0,4171811	0,0069304	0,2315332
20	0,3290296	0,5299065	0,4566193	0,7736583	0,3023537	0,1251059	0,2964595	0,3094122	0,0141265	0,6689822	0,0913169	0,8082161	0,7562291	0,4819242	0,0102055	0,2284172
40	0,2410046	0,5414872	0,5169131	0,7590478	0,3063741	0,1262578	0,3278624	0,3279833	0,0082102	0,7234845	0,0653315	0,9789665	0,7129651	0,5117048	0,0364155	0,2636665
60	0,3049008	0,6342699	0,4837873	0,6922388	0,3345723	0,1722540	0,3116773	0,2311454	0,0043054	0,7097059	0,0726231	0,7776851	0,8195899	0,4417701	0,0039050	0,1669991
80	0,2621048	0,5958694	0,4708244	0,7571585	0,4037843	0,1755732	0,2930197	0,2837775	0,0020469	0,6976541	0,0715996	0,7959915	0,7407763	0,4724584	0,0097202	0,2134466
100	0,2093389	0,6594069	0,5336834	0,7671912	0,3506454	0,1560862	0,2853837	0,3795288	0,0068623	0,6816911	0,1115789	0,7054120	0,7664983	0,5677906	0,0031551	0,1770520
120	0,2801727	0,5701607	0,4806316	0,7411336	0,3946879	0,1342219	0,2824941	0,3604688	0,0095755	0,6574475	0,0315522	0,7420329	0,8721433	0,4594167	0,0021057	0,1944183
140	0,2504043	0,5175931	0,4050751	0,6641497	0,4203398	0,1385557	0,2714428	0,3020613	0,0054001	0,7020829	0,0534407	0,6628418	0,6469873	0,4506253	0,0023620	0,2671727
160	0,3373929	0,6173458	0,4232959	0,6029937	0,3436355	0,1222898	0,1954085	0,3279386	0,0000000	0,7412747	0,0525426	0,7565666	0,6747084	0,3938761	0,0129841	0,2167145
180	0,3004151	0,6117961	0,4435005	0,7856605	0,3638016	0,1321660	0,2058687	0,3165046	0,0026818	0,5890506	0,0136832	0,6673385	0,7827814	0,5146177	0,0221846	0,2263021
200	0,2533208	0,4644913	0,4509042	0,6301581	0,4146202	0,1317450	0,2752439	0,2554703	0,0023132	0,6741016	0,0641151	0,7204389	0,6618026	0,4548546	0,0090705	0,2738225
220	0,2077051	0,4205811	0,4768580	0,7615056	0,4581562	0,1215563	0,2362883	0,2723107	0,0075189	0,7569042	0,0101771	0,7108921	0,7146299	0,4795868	0,0197588	0,1931268
240	0,2925815	0,5258737	0,3775262	0,7942304	0,3621027	0,1586046	0,2537484	0,2728101	0,0027509	0,7011981	0,0179525	0,7669345	0,6872275	0,3457177	0,0361373	0,1751524
260	0,2880020	0,5277263	0,4447869	0,7086323	0,3806769	0,1303252	0,2859816	0,3309467	0,0015151	0,6713083	0,0045650	0,6689682	0,7167024	0,5342827	0,0183948	0,2499171
280	0,2030763	0,5573140	0,4408550	0,6924283	0,4076568	0,1853978	0,1920125	0,3043085	0,0180815	0,8339452	0,0089883	0,7089376	0,7243160	0,4308549	0,0042908	0,2102282
300	0,2801913	0,6108413	0,5415373	0,8219007	0,3218942	0,1445981	0,1805445	0,2921322	0,0024137	0,7772939	0,0163523	0,7515390	0,7472618	0,4344877	0,0072628	0,2076365
320	0,3518197	0,5958482	0,3798857	0,6856934	0,2720275	0,1365273	0,1301162	0,2142861	0,0004494	0,7236121	0,0095497	0,5593561	0,6933385	0,4365488	0,0015500	0,1749160
340	0,2294650	0,5523358	0,4859695	0,7019271	0,3806827	0,1649792	0,2036082	0,3215316	0,0028207	0,7843481	0,0107040	0,7935623	0,6359424	0,5164097	0,0104775	0,1430561
360	0,2637926	0,4950762	0,4118384	0,6671434	0,3888283	0,1504569	0,2965161	0,4297341	0,0020976	0,7330945	0,0031301	0,8458618	0,7499906	0,4296770	0,0261890	0,2081418
380	0,2304517	0,5127999	0,4704109	0,7141894	0,3472755	0,2066111	0,2127430	0,4495240	0,0031521	0,7299983	0,0096384	0,5953645	0,7450182	0,4176569	0,0127054	0,2636488
400	0,2513876	0,5584815	0,4687075	0,7576074	0,4452051	0,1164957	0,1513945	0,3879758	0,0012303	0,5731524	0,0069269	0,7639911	0,7481369	0,5103930	0,0306008	0,2230196
420	0,2146574	0,5689022	0,5788018	0,7219546	0,3883900	0,1715198	0,2432650	0,3329060	0,0027420	0,6672461	0,0051523	0,8002171	0,6905583	0,3126796	0,0457181	0,1872709
440	0,3949143	0,5994910	0,5477975	0,6662383	0,3880086	0,1042612	0,1632767	0,3196805	0,0026858	0,5551952	0,0013552	0,6439983	0,5130482	0,3047710	0,0345019	0,3259590
460	0,2187391	0,6005788	0,5574377	0,7247718	0,4022508	0,1450819	0,2149401	0,3600097	0,0015535	0,6275600	0,0052704	0,7279309	0,6504539	0,3628546	0,0187503	0,2106217
480	0,3676927	0,5757183	0,5577106	0,7975498	0,3783930	0,0882526	0,2278865	0,3441495	0,0024217	0,6846379	0,0050293	0,7494360	0,7551124	0,5478064	0,0112241	0,2360020
500	0,2655322	0,5116549	0,5244206	0,7146187	0,3528640	0,1984823	0,4012185	0,3129918	0,0209549	0,7483018	0,0039244	0,6952038	0,6607736	0,5375548	0,0143711	0,2278060
520	0,3344563	0,5136923	0,4432687	0,8225795	0,3382375	0,0950661	0,2783745	0,3022210	0,0041670	0,6560916	0,0150294	0,7666712	0,6194489	0,4665720	0,0099045	0,1965274
540	0,2869747	0,4801686	0,4075772	0,8768880	0,3646729	0,1403070	0,3279802	0,2950664	0,0112394	0,6284561	0,0096936	0,8240010	0,6990163	0,4988967	0,0079157	0,2872043
560	0,2668723	0,4126286	0,5290998	0,7405910	0,4135716	0,1678500	0,1908633	0,3084923	0,0063930	0,7261811	0,0016689	0,8506223	0,6269927	0,5676529	0,0087049	0,2100514
580	0,2186560	0,5376160	0,5780825	0,8020894	0,3758915	0,1789229	0,1807782	0,3324691	0,0010655	0,6195612	0,0046227	0,7542204	0,6370212	0,4696175	0,0241967	0,2439910
600	0,2423942	0,5349013	0,5427269	0,7723654	0,4467573	0,1397663	0,2602562	0,3249108	0,0015476	0,7376065	0,0096828	0,8702079	0,8529719	0,5260255	0,0061172	0,2615184
620	0,2600530	0,5719889	0,6904353	0,7927115	0,2941197	0,1290787	0,2683737	0,3558400	0,0016871	0,6871383	0,0158388	0,7414891	0,7757547	0,4191321	0,0279541	0,2155747
640	0,2178808	0,5053876	0,6105147	0,7379038	0,2961972	0,1305902	0,2197605	0,2872203	0,0037570	0,5882764	0,0337907	0,6422941	0,6926254	0,4064286	0,0145096	0,2318199
660	0,2880034	0,5057920	0,4824798	0,8000011	0,4113862	0,1453876	0,2491493	0,2382320	0,0137825	0,7674647	0,0409776	0,6615839	0,7551380	0,5085112	0,0057807	0,2443413
680	0,2934594	0,5838250	0,4709226	0,7825190	0,3826473	0,1360373	0,3520051	0,2502055	0,0071194	0,7902800	0,0727333	0,6682032	0,6803166	0,3863607	0,0153702	0,2818509
700	0,1862997	0,5554038	0,4379378	0,7848734	0,4036928	0,1879160	0,4618621	0,3200279	0,0066000	0,7154852	0,0686368	0,7087407	0,6285431	0,5512577	0,0064319	0,2629575
720	0,3775017	0,4613051	0,3883228	0,6953879	0,2620923	0,1554274	0,2547784	0,3001271	0,0159877	0,7143576	0,0471981	0,9016862	0,7028254	0,4829617	0,0041814	0,2444907
740	0,2232598	0,3908932	0,5404533	0,6473702	0,3653158	0,2377832	0,2248447	0,3214661	0,0083413	0,6374179	0,0995937	0,7722862	0,6354734	0,4808091	0,0011420	0,2035164
760	0,2651887	0,4564652	0,4472157	0,6766670	0,3300082	0,1768386	0,2566972	0,3303201	0,0020480	0,6210540	0,0847844	0,6084629	0,7870653	0,4602532	0,0126235	0,2433336
780	0,2926290	0,5247097	0,4758554	0,6662391	0,3318131	0,1320955	0,2402372	0,3006040	0,0108193	0,6167238	0,0849058	0,7180683	0,6946549	0,5286865	0,0115351	0,1813138
800	0,2917637	0,4869486	0,4678431	0,7374074	0,3163704	0,1010140	0,3298929	0,2903118	0,0098291	0,7021214	0,1025805	0,7877830	0,7598548	0,5572033	0,0106058	0,1568552
820	0,2724734	0,5016213	0,5439285	0,6928626	0,4470282	0,1120736	0,1953995	0,3378285	0,0011507	0,6617795	0,1012935	0,6851682	0,5801320	0,5655092	0,0077715	0,1997317
840	0,3352371	0,6025967	0,4919633	0,6486492	0,4188038	0,1417606	0,2285376	0,2997801	0,0029380	0,7260102	0,0998762	0,7628746	0,6834209	0,4601068	0,0068078	0,2191853
860	0,2850809	0,5683125	0,4819731	0,7259934	0,4165067	0,1152896	0,2503446	0,3370203	0,0035828	0,7083654	0,0843695	0,6360262	0,8164816	0,5460501	0,0031056	0,1739874
880	0,2599748	0,7325937	0,4437426	0,7657066	0,3907929	0,1623429	0,3181865	0,3844103	0,0010727	0,5949013	0,0801646	0,7405869	0,5807290	0,3685194	0,0036681	0,1392307
900	0,2030820	0,5751549	0,4879694	0,8073495	0,3811633	0,0920927	0,2344177	0,3536616	0,0071854	0,5977927	0,0712852	0,7247351	0,6701592	0,4166627	0,0165447	0,2220264
920	0,2275410	0,6431116	0,4859516	0,7906228	0,3227801	0,1072719	0,2242635	0,2785190	0,0128660	0,6964021	0,0870085	0,7368420	0,5460359	0,4588268	0,0102944	0,2136624
940	0,2934106	0,5821309	0,5212252	1,0054561	0,4292703	0,1257757	0,2931471	0,2130495	0,0112397	0,6882477	0,0977275	0,8730773	0,6822107	0,4146053	0,0222937	0,2097483
960	0,2927780	0,6579816	0,5334737	0,7880209	0,3987556	0,1550696	0,2284498	0,3334418	0,0119344	0,7500332	0,1578385	0,7179591	0,6892007	0,4436501	0,0045317	0,2254996
980	0,3701381	0,6035417	0,5338087	0,7543863	0,3334845	0,1915902	0,2382878	0,4303765	0,0290976	0,6728700	0,1074020	0,7798455	0,7135603	0,4621138	0,0029134	0,1715657
1000	0,2679006	0,5847566	0,4051056	0,6683882	0,4001771	0,1559651	0,2076058	0,4729996	0,0057682	0,6650018	0,1161252	0,9281667	0,6614277	0,3987641	0,0091777	0,2054894
1020	0,2579109	0,5676952	0,5268919	0,7548067	0,3273917	0,1250312	0,2673808	0,3846526	0,0189515	0,5754791	0,1105905	0,6576263	0,7326624	0,5065222	0,0214695	0,2854464
1040	0,2755294	0,6210400	0,5162514	0,8015962	0,3717427	0,1230443	0,2213574	0,3534962	0,0054761	0,7409131	0,1150765	0,8103883	0,6800499	0,3934110	0,0350799	0,2027176
1060	0,2638295	0,5119691	0,5277359	0,8471176	0,3542250	0,1330154	0,3279850	0,3656681	0,0039391	0,6221439	0,1235243	0,8154568	0,5529605	0,3800800	0,0290621	0,2553092
1080	0,2937104	0,5512016	0,5107142	0,8074941	0,3855687	0,1390053	0,2705978	0,3288838	0,0050379	0,6665401	0,1026462	0,7843787	0,6698833	0,4330148	0,0108677	0,2280757
1100	0,4490156	0,5173592	0,5154711	0,7669710	0,2989286	0,1092968	0,2252842	0,3594182	0,0111815	0,7373360	0,1007185	0,9377784	0,6252083	0,4384155	0,0015099	0,1864123

0	0,3986292	0,4048982	0,5154670	0,8021125	0,3159711	0,1617521	0,2771300	0,3281477	0,0033339	0,7444151	0,0748000	0,7250110	0,6849170	0,4976953	0,0115747	0,2571233
20	0,3540193	0,4552587	0,4342716	0,7406894	0,3263098	0,1306109	0,2015846	0,2905920	0,0072832	0,5938755	0,1204902	0,8006176	0,7157581	0,4723114	0,0293505	0,2347199
40	0,2705569	0,4981229	0,4995186	0,8089548	0,3380703	0,0948302	0,2100498	0,2407743	0,0133474	0,6749808	0,1108023	0,8397812	0,7114586	0,5425725	0,0060373	0,1606878
60	0,2411354	0,4769117	0,4119030	0,6847259	0,4105934	0,1078998	0,2193052	0,3570649	0,0080203	0,5190644	0,1434858	0,6608596	0,6571872	0,5941742	0,0420541	0,2090988
80	0,3010981	0,4902928	0,5035198	0,6524646	0,3443454	0,0501052	0,1257901	0,2736271	0,0155413	0,4614578	0,0988968	0,7927308	0,6562713	0,6403463	0,0434633	0,2189127
100	0,3429561	0,5159927	0,4659366	0,6665778	0,5106199	0,0379020	0,0876383	0,3016116	0,0050718	0,4116254	0,0743748	0,7616964	0,6509072	0,5464349	0,0361605	0,1825785
120	0,3589557	0,4330161	0,4046378	0,6564155	0,3712788	0,0358785	0,1403378	0,3387179	0,0137774	0,4066911	0,0540361	0,7948731	0,7081387	0,5321097	0,0700750	0,1442662
140	0,3742051	0,4474187	0,4611549	0,6970566	0,2592339	0,0409437	0,0992727	0,3539950	0,0206995	0,3891881	0,0392453	0,7930151	0,7072584	0,5507952	0,0132545	0,1956792
160	0,4078625	0,3840605	0,4721210	0,7424036	0,3761628	0,0714697	0,0664567	0,3017422	0,0079854	0,2575533	0,0333195	0,6784934	0,5834693	0,4405591	0,0251350	0,2252200
180	0,3521868	0,4997846	0,3888393	0,6515912	0,3690472	0,0681011	0,1163567	0,3045160	0,0166202	0,3256848	0,0185421	0,6558057	0,5123215	0,4315456	0,0058223	0,1954157
200	0,3184632	0,4748232	0,4658226	0,8116736	0,3288259	0,0584072	0,0707439	0,2977116	0,0218884	0,3009100	0,0177776	0,6430516	0,7188892	0,4467822	0,0064252	0,2578199
220	0,2372190	0,5251770	0,5834641	0,6003942	0,3951179	0,0570949	0,0415401	0,2813674	0,0096943	0,3190273	0,0572678	0,6148044	0,7624354	0,6278769	0,0048672	0,2764235
240	0,2969621	0,5528345	0,3718132	0,7303233	0,5063035	0,0373519	0,0348752	0,3556938	0,0056960	0,2769387	0,0459165	0,8968197	0,6636087	0,4518341	0,0038086	0,2982736
260	0,3953438	0,5464530	0,4630876	0,6576072	0,3145458	0,0842582	0,0611137	0,4755127	0,0090181	0,2811781	0,0147377	0,9042651	0,6683860	0,4939405	0,0115446	0,2421065
280	0,3190302	0,5352801	0,4080929	0,8485032	0,3955815	0,0345017	0,0352378	0,3196439	0,0236545	0,2221071	0,0198882	0,8391915	0,7179559	0,5126740	0,0078619	0,2240675
300	0,3106024	0,5665352	0,4033622	0,8132167	0,3892429	0,0198739	0,0434729	0,3723104	0,0142802	0,3182462	0,0235871	0,6248402	0,6304391	0,4830460	0,0145436	0,2734787
320	0,2901635	0,5209650	0,4598758	0,8910424	0,3280906	0,0260738	0,0346291	0,3602854	0,0220554	0,3214502	0,0261814	0,8118546	0,6219949	0,5640431	0,0052874	0,1281056
340	0,3898812	0,5155343	0,5290946	0,7594043	0,3746868	0,0300676	0,0204409	0,3403940	0,0105129	0,3196247	0,0144531	0,7828539	0,6071128	0,4593064	0,0115315	0,1480541
360	0,2918167	0,6840177	0,4656374	0,7133065	0,3639759	0,0482520	0,0528755	0,2652508	0,0147234	0,2491162	0,0268647	0,7768146	0,6596289	0,4680290	0,0083783	0,1811416
380	0,2758943	0,5167532	0,4883273	0,9680293	0,3534487	0,0657110	0,0524841	0,3601007	0,0047913	0,2547053	0,0163356	0,7748601	0,7214461	0,4999112	0,0102860	0,2396912
400	0,3280762	0,5255929	0,4614404	0,7125938	0,3790760	0,0221502	0,0217892	0,3326127	0,0266674	0,2849753	0,0411866	0,6941878	0,6811448	0,5656728	0,0318043	0,1746146
420	0,3461038	0,6382270	0,4951598	0,7634024	0,3831309	0,0310481	0,0146055	0,3809286	0,0378564	0,2103282	0,0173883	0,5535607	0,6616698	0,4870761	0,0112141	0,1694019
440	0,2535477	0,4946992	0,4520366	0,8523642	0,4289491	0,0318301	0,0222677	0,3027477	0,0249995	0,2893505	0,0674558	0,7670195	0,6512150	0,4000517	0,0069127	0,1676138
460	0,2645955	0,4440625	0,5580497	0,7510978	0,4289493	0,0384367	0,0384328	0,3198966	0,0284060	0,3350800	0,0205196	0,6566571	0,8778743	0,4147186	0,0026625	0,1930565
480	0,3320960	0,5750513	0,4146708	0,7174461	0,3854211	0,0304475	0,0586792	0,3053424	0,0047070	0,2948037	0,0166302	0,7883886	0,6132874	0,4736676	0,0081051	0,2123303
500	0,2886366	0,4438329	0,4581514	0,7776947	0,4305833	0,0170168	0,0772104	0,2797245	0,0058801	0,3200658	0,0325525	0,5434993	0,6336249	0,5160771	0,0039136	0,2144363
520	0,2923113	0,5072056	0,4193588	0,6045388	0,4204664	0,0474119	0,0387928	0,3332355	0,0144553	0,2380410	0,0179699	0,7879631	0,6712561	0,5479423	0,0057241	0,3456516
540	0,3235998	0,6983775	0,3936937	0,7262309	0,3579551	0,0253869	0,0381550	0,3025386	0,0132564	0,2613128	0,0111217	0,5680110	0,6360736	0,5603172	0,0135898	0,2531495
560	0,4068849	0,5331464	0,4912017	0,7606596	0,3134265	0,0247849	0,0159718	0,3005278	0,0041671	0,2716067	0,0123685	0,7999830	0,6618363	0,4654298	0,0115304	0,1981177
580	0,2832736	0,4642641	0,4005274	0,6595411	0,3411228	0,0727138	0,0675602	0,3954085	0,0017683	0,3050363	0,0077275	0,6551180	0,5924280	0,4891346	0,0180008	0,2306283
600	0,2624870	0,6877689	0,4310048	0,7803459	0,4078938	0,1099367	0,1383020	0,3304344	0,0069547	0,3855698	0,0348069	0,7616871	0,6098348	0,4699779	0,0134022	0,2175677
620	0,2810581	0,6297037	0,4233313	0,6533740	0,4140853	0,0843058	0,1093188	0,4481772	0,0091330	0,5077663	0,0614837	0,7365470	0,6841377	0,4085976	0,0211475	0,2193454
640	0,2363358	0,5935810	0,5206631	0,7058353	0,3726640	0,1313432	0,1773156	0,3471871	0,0054404	0,4865394	0,0641278	0,7973944	0,6216183	0,5208674	0,0066463	0,2797973
660	0,3157605	0,5246380	0,4638009	0,7247973	0,3826712	0,1678205	0,1856604	0,2752035	0,0197580	0,7045322	0,0985993	0,7007150	0,7389962	0,5377991	0,0098399	0,2765831
680	0,2723008	0,4711309	0,5253999	0,7228187	0,3768800	0,1557074	0,2042386	0,2633961	0,0251457	0,7781712	0,0827071	0,7296789	0,7628890	0,4339507	0,0084465	0,2961476
700	0,2836240	0,4761846	0,5954341	0,7306629	0,3962509	0,2039797	0,2426502	0,2885271	0,0221282	0,7662591	0,0773242	0,7204173	0,8636761	0,5521804	0,0161933	0,2989581
720	0,3352453	0,4514463	0,4736716	0,7906523	0,4304090	0,1727848	0,2302914	0,2534619	0,0192298	0,7296511	0,1116082	0,8155809	0,7504273	0,4232690	0,0073019	0,2958241
740	0,3249634	0,4760000	0,4507728	0,7558725	0,3314302	0,2551720	0,2401492	0,2502846	0,0172226	0,7651349	0,0766860	0,8132319	0,6479714	0,5163315	0,0059140	0,2245178
760	0,2762494	0,4069493	0,5369692	0,6793536	0,4235071	0,2083559	0,2864568	0,3115929	0,0049859	0,6078467	0,0916166	0,7237358	0,6384723	0,5380325	0,0113468	0,1796215
780	0,3270619	0,4805702	0,4310195	0,7326341	0,4296496	0,2326492	0,3156179	0,3440417	0,0087694	0,6145880	0,0679723	0,9183151	0,7070984	0,5555236	0,0116906	0,2345192
800	0,2931899	0,4113715	0,3933580	0,7789821	0,3296955	0,1434197	0,3858382	0,3279234	0,0092702	0,7897782	0,0666966	0,8652655	0,8129746	0,5959759	0,0137679	0,2200202
820	0,2972814	0,5218268	0,5196593	0,6961801	0,4284343	0,1434532	0,3117393	0,2613111	0,0144534	0,6494136	0,0807297	0,7963911	0,6635196	0,4445449	0,0174057	0,2595049
840	0,3302214	0,4458790	0,4560419	0,6325009	0,4046593	0,1558317	0,3042557	0,2878811	0,0084811	0,6377215	0,1200613	0,6670767	0,5880286	0,5098756	0,0503861	0,2210328
860	0,2245916	0,5024151	0,4742420	0,7200113	0,3338706	0,1109194	0,2909761	0,3006813	0,0371181	0,6349548	0,1429392	0,6870138	0,5881331	0,4612253	0,0054167	0,1629523
880	0,2882790	0,4815743	0,5052191	0,8376221	0,4481477	0,1492688	0,2262055	0,2983602	0,0147575	0,7176640	0,1131552	0,7199313	0,6228664	0,4118570	0,0262782	0,2406807
900	0,3307042	0,4745104	0,5291863	0,6288433	0,3246651	0,1342860	0,1974227	0,3192639	0,0228977	0,6869899	0,0713731	0,8297620	0,6910214	0,3849385	0,0215617	0,2462146
920	0,3574507	0,4474276	0,4644785	0,8818422	0,3242221	0,1564296	0,3355002	0,3360255	0,0142329	0,5923528	0,0974922	0,8832621	0,7347196	0,4050886	0,0128711	0,2449789
940	0,3065988	0,4897337	0,6173071	0,7656834	0,3054958	0,1236087	0,2362866	0,4316625	0,0139915	0,7237879	0,0620943	0,6673873	0,7164531	0,5363662	0,0094813	0,1885417
960	0,3260359	0,5210018	0,4404414	0,6283479	0,2861470	0,1967509	0,3044181	0,3695967	0,0063349	0,7395735	0,0548718	0,6626149	0,5885855	0,4831581	0,0133600	0,1808394
980	0,3724926	0,6234029	0,4918198	0,8746052	0,3970414	0,1248818	0,2706698	0,3936886	0,0041352	0,6291682	0,1086912	0,7183755	0,6443865	0,4342349	0,0289754	0,1908406
1000	0,2654471	0,5173753	0,4329111	0,8204885	0,4261547	0,1981450	0,2077664	0,2659868	0,0063518	0,7718189	0,1369504	0,7317076	0,6828025	0,4473446	0,0104539	0,1779597
1020	0,2913271	0,5828439	0,4202351	0,8158202	0,3375972	0,2258821	0,1729792	0,3657104	0,0136000	0,5866651	0,0833947	0,7029401	0,6717316	0,5980841	0,0033457	0,1445586
1040	0,2767939	0,5446136	0,5485953	0,7865410	0,3366627	0,1039872	0,2056421	0,3501194	0,0155216	0,7195207	0,1038874	0,8479845	0,5608390	0,6256792	0,0175108	0,1462632
