"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
580	0,8023136	0,6137472	0,2285041	0,5881919	0,4674096	0,4977654	0,0114878	0,2831419	0,4100289	0,0838943	0,6720316	0,0150198	0,3932686	0,2909164	0,1823184	0,3268812
600	0,8620383	0,5840383	0,2311471	0,6332906	0,3802188	0,4873180	0,0167781	0,2350591	0,4137874	0,1304464	0,6727444	0,0104359	0,4097886	0,2872375	0,2045390	0,3023490
620	0,8648318	0,6708515	0,2191176	0,7539815	0,3317374	0,4426284	0,0093324	0,1971156	0,4782002	0,1257091	0,6026789	0,0126010	0,4873984	0,3136745	0,1831416	0,2359614
640	0,9424904	0,6538919	0,2329596	0,9358314	0,2921642	0,4713807	0,0093301	0,1916536	0,5020081	0,1282951	0,5293502	0,0150142	0,4635612	0,3456418	0,1699326	0,2119921
660	0,9525515	0,6263188	0,2096869	0,9834122	0,3112324	0,4799654	0,0103278	0,1807641	0,4878445	0,1560885	0,5181526	0,0111030	0,4442895	0,3548724	0,1343490	0,1625911
680	1,0425736	0,5582449	0,2082125	1,0003270	0,3216209	0,4352371	0,0174731	0,1638376	0,4507373	0,1238686	0,4240067	0,0137856	0,4279450	0,3247738	0,1320536	0,1219164
700	0,9884945	0,5218429	0,2483415	1,0014198	0,3353089	0,4422995	0,0075107	0,1517311	0,4060212	0,1230181	0,4026205	0,0122436	0,4468927	0,2708446	0,1520210	0,1184055
720	1,0268545	0,5467552	0,2608809	0,9862351	0,3517065	0,4640467	0,0046540	0,1318686	0,3739108	0,1286802	0,3712902	0,0219876	0,4644007	0,2318753	0,1704248	0,1025943
740	1,0184941	0,5319452	0,2406501	0,9479028	0,3404794	0,4691894	0,0028189	0,1343752	0,3449987	0,1037398	0,3812510	0,0119821	0,4847479	0,2265976	0,1575964	0,0783457
760	1,0128646	0,4790137	0,2621161	0,9458074	0,3550317	0,4836538	0,0100721	0,0900164	0,3133134	0,1043389	0,4142528	0,0065316	0,4475491	0,2312890	0,1659301	0,0733087
780	1,0360903	0,5191890	0,2908639	0,9000085	0,3529820	0,4592661	0,0142515	0,1211852	0,3075758	0,1124718	0,4268738	0,0101417	0,4504683	0,2020399	0,1690294	0,0600047
800	1,0262032	0,5688804	0,2875508	0,9383212	0,3787102	0,4508530	0,0095361	0,1003196	0,2763094	0,1278945	0,4117196	0,0120549	0,4201342	0,2134705	0,1451411	0,0487072
820	1,0460669	0,5538755	0,2341581	0,8716008	0,3458656	0,4714430	0,0089037	0,1258490	0,3021581	0,1152813	0,4170316	0,0141195	0,4428422	0,1991589	0,1599476	0,0464356
840	0,9938316	0,5541092	0,2400568	0,9049169	0,3552366	0,4392669	0,0098677	0,1275423	0,2635939	0,1122977	0,4369747	0,0141359	0,3909938	0,1957027	0,1645999	0,0422750
860	0,9575324	0,5365447	0,2117947	0,9482814	0,3115513	0,4814836	0,0074139	0,1134703	0,2336110	0,1081311	0,4090082	0,0266125	0,4570647	0,1832029	0,1548436	0,0338816
880	0,9798216	0,5404847	0,1919298	1,0157091	0,3454608	0,4639298	0,0058753	0,0999118	0,2617123	0,0942785	0,3969450	0,0311514	0,4385820	0,1655948	0,1565737	0,0312022
900	0,9620601	0,5601100	0,2047363	0,9177480	0,3898703	0,4431598	0,0088128	0,0902317	0,2455792	0,0843486	0,4001507	0,0185865	0,4268307	0,1593109	0,1347496	0,0300372
920	1,0022048	0,5693796	0,2395003	0,9891692	0,3809628	0,4032607	0,0044937	0,0777780	0,2503251	0,0968407	0,3779328	0,0096258	0,4439054	0,1666536	0,1379359	0,0303901
940	1,0180552	0,5584194	0,2031920	0,9648537	0,3299331	0,3981089	0,0071024	0,0750543	0,2524283	0,1025317	0,3658084	0,0072165	0,4245356	0,1616781	0,1201760	0,0499189
960	1,0231998	0,5507516	0,2173380	0,9374507	0,3202572	0,4060544	0,0036936	0,0821866	0,2682243	0,0920664	0,3321571	0,0094680	0,4186847	0,1587667	0,1226983	0,0359901
980	1,0413463	0,5172869	0,2155091	0,9160224	0,3229062	0,4312290	0,0017643	0,1038041	0,2639332	0,1205158	0,3408878	0,0140068	0,4295581	0,1557921	0,0974655	0,0436765
1000	1,1020938	0,4789054	0,2217363	0,9449996	0,3208465	0,4469603	0,0074082	0,0948070	0,2620765	0,1221884	0,3331345	0,0123223	0,3878198	0,1455735	0,1355614	0,0512005
1020	1,0434201	0,5004075	0,2497028	0,9870291	0,2978231	0,4326396	0,0047392	0,0844379	0,2311007	0,0976990	0,3673745	0,0259063	0,3375197	0,1446026	0,1964793	0,0697434
1040	1,0551924	0,5122993	0,2450787	0,9017441	0,3215172	0,4706426	0,0083453	0,0904430	0,2539608	0,1116606	0,3480248	0,0244744	0,3482633	0,1378462	0,2115555	0,0704364
1060	1,0309680	0,5029988	0,2313017	0,9384863	0,3250989	0,4806221	0,0151404	0,1133692	0,2330151	0,0903122	0,3323222	0,0132537	0,3541831	0,1397407	0,1694285	0,0641672
1080	1,0042720	0,5266345	0,2349157	0,9727442	0,3594717	0,4916862	0,0051060	0,1006791	0,2073286	0,1059983	0,3140508	0,0115736	0,4008464	0,1488155	0,1701951	0,0561204
1100	1,0066220	0,5464221	0,2520418	0,9479693	0,3513853	0,4837651	0,0099694	0,1010521	0,2230287	0,0931437	0,3566791	0,0190293	0,3848317	0,1376099	0,1697122	0,0441369

0	1,0168799	0,6180102	0,2157128	0,9610993	0,3481701	0,4535668	0,0136403	0,1081878	0,2993641	0,1270029	0,4084998	0,0264635	0,3794365	0,1733925	0,1849556	0,0342330
20	1,0236529	0,5154406	0,2313045	0,8597511	0,3352115	0,4812422	0,1375972	0,1618734	0,2621166	0,1016195	0,3584290	0,0636461	0,4078282	0,1915448	0,1421327	0,0252466
40	0,9427654	0,4979796	0,2426511	0,8472686	0,3457126	0,5336363	0,4186390	0,1752955	0,2519374	0,0986805	0,3022055	0,1385704	0,4071764	0,3779916	0,1176387	0,0292323
60	0,9953346	0,4915804	0,2406672	0,8299775	0,3565798	0,5611361	0,5222429	0,2246193	0,2647356	0,0915745	0,2481801	0,2071982	0,3927029	0,5420009	0,1568878	0,0381988
80	0,9785609	0,4984187	0,2105784	0,8398399	0,3704922	0,6270816	0,5985198	0,2915079	0,2873548	0,0797805	0,2167113	0,3005593	0,4222893	0,6354459	0,1773298	0,0559388
100	0,8973553	0,4849657	0,2120562	0,8790993	0,3601740	0,7041164	0,7092093	0,3842181	0,2934557	0,0739568	0,2045805	0,3783674	0,4176754	0,7287752	0,1652711	0,0472717
120	0,8856263	0,5130834	0,2237287	0,9396259	0,3341159	0,7418754	0,7473835	0,4273678	0,2774978	0,0764339	0,2060061	0,4862946	0,4332687	0,8010187	0,1423080	0,0475038
140	0,8573954	0,5064132	0,2272738	0,9245708	0,3214553	0,8096121	0,8184547	0,4246721	0,3109302	0,0899378	0,2283598	0,5668315	0,4746063	0,9298874	0,1365365	0,0318446
160	0,8911876	0,5210814	0,2549640	0,8741135	0,2958188	0,8378818	0,7932126	0,4215218	0,3642733	0,0995079	0,1856814	0,5682684	0,4534232	0,9069941	0,1364629	0,0232344
180	0,9206716	0,5643443	0,2548600	0,9044881	0,3213131	0,8938800	0,7249606	0,4407754	0,3603660	0,1232733	0,1373956	0,5677123	0,4390861	1,0194777	0,1417693	0,0424160
200	0,9015483	0,5539356	0,2694227	0,9141909	0,3364425	0,8907015	0,8653825	0,4274391	0,3869000	0,1294535	0,1471781	0,5913182	0,3908223	1,0896233	0,1472525	0,0522072
220	0,8631279	0,5804941	0,2698515	0,9443933	0,3088889	0,8498444	0,8714030	0,3932543	0,4274573	0,1165260	0,1337245	0,6493444	0,3600209	1,0136204	0,1628725	0,0440768
240	0,8545272	0,6207341	0,2459894	0,9565570	0,3642453	0,8467282	0,8194439	0,4235920	0,4182585	0,1215677	0,1388638	0,6915479	0,3654006	1,0309816	0,1663337	0,0577236
260	0,8596119	0,6825581	0,2069190	1,0143263	0,3783583	0,8523341	0,7181995	0,4137677	0,3953785	0,1298441	0,1311130	0,7645965	0,3871857	1,0469947	0,1658806	0,0814394
280	0,8916913	0,6703412	0,2234810	1,0166615	0,3621231	0,9251309	0,7931646	0,4078484	0,3764167	0,1755462	0,1632087	0,7769081	0,4322718	1,0916377	0,1819530	0,0711410
300	0,8645965	0,6211323	0,2252293	0,9641501	0,3116321	0,9589179	0,7429637	0,4264559	0,3592589	0,1374820	0,1654595	0,7510403	0,4877784	1,1147915	0,1735358	0,0629745
320	0,8370000	0,5445024	0,2118291	0,9504322	0,3029418	0,8975964	0,8201655	0,4615323	0,3849484	0,1470063	0,1350032	0,6788324	0,4528841	1,0800680	0,1418514	0,0461949
340	0,8998551	0,5631198	0,2167266	0,9507787	0,3406479	0,9334792	0,8294942	0,3901891	0,3938931	0,1679310	0,1341994	0,7177923	0,4425081	1,0731077	0,1528484	0,0450450
360	0,8700099	0,5363000	0,2324152	1,0457956	0,3559095	0,9227774	0,8147793	0,3513116	0,3760300	0,1909740	0,1316778	0,6984107	0,4310573	0,9859316	0,1646559	0,0417811
380	0,9478312	0,5296776	0,2388243	1,0562126	0,3533584	0,9054406	0,8046659	0,3719782	0,3954847	0,1612024	0,1251044	0,6763908	0,4616292	0,9168647	0,1625101	0,0399876
400	0,9204150	0,5215171	0,2370501	1,0218641	0,3614372	0,8923707	0,7729149	0,3786990	0,4010965	0,1380467	0,1420195	0,7071630	0,4778831	0,8910874	0,1951499	0,0381350
420	0,8506301	0,5245926	0,2362069	0,9675256	0,3384239	0,8517754	0,8745053	0,4501679	0,4236066	0,1379706	0,1442586	0,6765311	0,4916016	0,9027010	0,1551740	0,0323580
440	0,8732488	0,5620544	0,1860236	0,9619450	0,3253622	0,8731875	0,8121286	0,4072141	0,3780950	0,0920487	0,1045630	0,7413114	0,4700286	0,9640679	0,1557659	0,0541033
460	0,8249970	0,5587735	0,2422112	1,0090232	0,3430033	0,8269706	0,7719916	0,4334117	0,3899034	0,1381581	0,1192715	0,7492859	0,4527067	0,9748932	0,1238522	0,0509200
480	0,8808459	0,5565530	0,2486342	0,8952389	0,3373376	0,8798438	0,7528870	0,4093101	0,3961663	0,1112061	0,1123321	0,7291041	0,4201939	0,9803771	0,1162551	0,0463123
500	0,8226723	0,5709768	0,2574824	0,9219162	0,3207141	0,9167428	0,8110224	0,3913671	0,4047794	0,1166707	0,1211027	0,6492807	0,4248037	0,9425649	0,1462848	0,0567983
520	0,7961716	0,6152649	0,1996084	0,9625080	0,3333753	0,9231976	0,8390117	0,3977868	0,4786931	0,1171223	0,1186094	0,6350173	0,4360007	1,0108393	0,1697009	0,0400117
540	0,7700966	0,6723436	0,2136964	1,0519653	0,2963150	0,9175818	0,8568353	0,4267198	0,4872645	0,1157755	0,1095755	0,6479527	0,4350735	1,0158736	0,1672832	0,0456142
560	0,8140531	0,6703090	0,2202370	1,0704498	0,3188342	0,9190772	0,8715927	0,4451060	0,4982504	0,1351259	0,1239179	0,6220502	0,4000480	0,9648544	0,1568657	0,0472756
580	0,8396333	0,6114756	0,2049580	1,0213683	0,3509278	0,8997867	0,7318943	0,4070482	0,4912797	0,1027012	0,1447546	0,6563328	0,4181669	0,9545111	0,1423647	0,0360390
600	0,8634905	0,5756463	0,2238745	0,9875137	0,3572840	0,8206341	0,5600938	0,3213907	0,5133870	0,1229817	0,1854260	0,5849946	0,4559765	0,7771247	0,1228483	0,0444390
620	0,8826743	0,5552056	0,2322578	0,9304937	0,3444165	0,6926629	0,3465039	0,2631152	0,5469195	0,1323722	0,2482756	0,5139331	0,4605409	0,6849205	0,1332271	0,0530074
640	0,8904699	0,5722929	0,2431329	0,8866778	0,3571135	0,6368006	0,1920904	0,2406794	0,4771019	0,1547481	0,2797382	0,4184328	0,4501541	0,5615677	0,1410630	0,0534285
660	0,8826663	0,6151684	0,2519841	0,8526163	0,3268398	0,5556080	0,0964622	0,1955235	0,4665889	0,1108210	0,3360539	0,3213771	0,4734834	0,5001890	0,1423300	0,0403889
680	0,8546886	0,5578064	0,2705955	0,8951675	0,3381358	0,5378579	0,0392394	0,1904866	0,4847759	0,1156322	0,3629406	0,2533949	0,4983797	0,4437551	0,1623589	0,0542903
700	0,9176021	0,6399806	0,2292595	0,9272260	0,3139434	0,4919201	0,0194526	0,1674289	0,5106248	0,1339255	0,3478109	0,2082690	0,5058635	0,3931913	0,1889701	0,0581183
720	1,0297383	0,6138135	0,2242323	1,0653745	0,3461958	0,4740444	0,0118960	0,1361882	0,4892958	0,1000896	0,3909980	0,1763573	0,4766887	0,3490593	0,1927313	0,0548780
740	1,0148960	0,6247431	0,2210630	1,0616429	0,3261896	0,4592177	0,0197313	0,1306507	0,4317145	0,0859193	0,4433659	0,1297465	0,4849503	0,3134865	0,1754209	0,0507417
760	0,9890170	0,5915259	0,2224067	0,9828438	0,3358193	0,4637537	0,0128566	0,1326742	0,4253350	0,0641647	0,3847639	0,1001794	0,4264351	0,3003377	0,1741699	0,0494104
780	0,9155637	0,6052002	0,2279598	1,0247472	0,3527822	0,4750402	0,0158010	0,1155657	0,3925174	0,0726838	0,3708137	0,0703144	0,4450479	0,2686756	0,1373585	0,0503911
800	0,9657907	0,6144201	0,2398913	1,0331578	0,3480713	0,4845873	0,0129284	0,1364526	0,3536653	0,0563991	0,3792266	0,0668014	0,4552955	0,2491898	0,1162872	0,0437135
820	0,9819496	0,5822468	0,2383519	0,9469049	0,3391906	0,4860389	0,0093034	0,1115160	0,3410298	0,0867170	0,3599547	0,0591343	0,4457395	0,2433051	0,1213942	0,0454506
840	0,9865812	0,5686197	0,2098730	0,9634096	0,3324061	0,4507728	0,0083624	0,1075857	0,3489396	0,0871421	0,3352292	0,0507328	0,4838338	0,2535387	0,1467207	0,0592334
860	1,0135566	0,5175166	0,2304806	0,9739609	0,3148916	0,4136428	0,0219973	0,1324878	0,3491196	0,0575066	0,3174754	0,0494820	0,4698681	0,2487167	0,1269511	0,0730054
880	0,9762772	0,5319312	0,2267236	0,9587879	0,3137555	0,4266663	0,0107888	0,1159106	0,3350140	0,0827174	0,3012492	0,0472263	0,4547805	0,2167982	0,1604142	0,0629894
900	1,0761027	0,5686787	0,2768472	0,9437963	0,3258881	0,4052736	0,0105120	0,1064088	0,3037731	0,0788806	0,3034370	0,0297972	0,4512419	0,1664231	0,2117577	0,0605794
920	1,0272483	0,5710300	0,2377648	0,9220789	0,3120785	0,4415422	0,0096350	0,1155530	0,2894249	0,1045594	0,3584955	0,0283835	0,4572754	0,1632184	0,2188512	0,0639554
940	1,0604736	0,5976739	0,2657065	0,8891167	0,3520024	0,4311215	0,0098881	0,1111825	0,3076343	0,0904649	0,3488246	0,0244099	0,4391215	0,1802543	0,2298029	0,0575628
960	1,0100354	0,6068702	0,2765750	0,9247776	0,3259629	0,4386931	0,0172860	0,1194788	0,3177325	0,0984614	0,3586701	0,0234240	0,3884991	0,1420471	0,2179828	0,0680034
980	1,0553653	0,5980476	0,2822242	0,9641073	0,3799882	0,4363324	0,0077907	0,1190468	0,3453061	0,1201592	0,4010527	0,0274215	0,3710023	0,1326211	0,1910481	0,0589404
1000	1,0428077	0,6147753	0,2797664	0,9731859	0,3776756	0,4528022	0,0039089	0,1434935	0,3040067	0,1007937	0,3276286	0,0286338	0,4326208	0,1282174	0,1897513	0,0561611
1020	0,9801224	0,6297547	0,2647966	0,8499232	0,3447047	0,4235041	0,0039732	0,1222125	0,3238079	0,1058079	0,3574189	0,0227957	0,4272513	0,1388220	0,2085815	0,0572842
1040	1,0142048	0,6465032	0,2577425	0,9309715	0,3113996	0,4473413	0,0084980	0,1162740	0,3150344	0,1232072	0,3580301	0,0268163	0,4201627	0,1554321	0,2258761	0,0510513
1060	0,9884670	0,6183595	0,2388567	0,8710692	0,3112250	0,4730113	0,0129926	0,1088888	0,3145443	0,1191415	0,3388100	0,0108129	0,4182214	0,1700748	0,1912439	0,0568186
1080	1,0365119	0,6079754	0,2290704	0,8422433	0,3157793	0,4735907	0,0098715	0,1156033	0,2994315	0,0746532	0,3622000	0,0110242	0,4760176	0,1791101	0,2040977	0,0530045
1100	1,0398020	0,6174442	0,2627014	0,8922503	0,3703320	0,4415350	0,0052339	0,1114626	0,2859998	0,0773342	0,3743872	0,0224899	0,4459291	0,1676419	0,2021990	0,0475431

0	1,0168799	0,6180102	0,2157128	0,9610993	0,3481701	0,4535668	0,0136403	0,1081878	0,2993641	0,1270029	0,4084998	0,0264635	0,3794365	0,1733925	0,1849556	0,0342330
20	0,9661329	0,6094596	0,1907915	0,8561547	0,4068284	0,4713412	0,0122061	0,1039192	0,3166097	0,1319405	0,3094341	0,0143664	0,3928263	0,1528119	0,1248810	0,0243163
40	0,9908162	0,6034373	0,1629243	0,8047622	0,4390381	0,5578879	0,0042910	0,1246949	0,3170334	0,1138896	0,2982304	0,0229317	0,3224244	0,1568874	0,1321083	0,0229930
60	0,9856365	0,5664735	0,1492457	0,8184504	0,4654748	0,5519550	0,0011729	0,1158973	0,3338178	0,1135229	0,2873702	0,0204323	0,2765774	0,1474537	0,1561024	0,0269579
80	1,0207946	0,5654459	0,1334181	0,8396202	0,4662340	0,5979866	0,0039196	0,1141674	0,3518720	0,0885226	0,2418054	0,0255658	0,2564202	0,1507679	0,2020838	0,0427026
100	1,0843837	0,5617588	0,1189002	0,8093579	0,5039135	0,6304291	0,0039196	0,0869601	0,3389779	0,0924574	0,2585754	0,0207997	0,2029139	0,1490002	0,1859088	0,0341611
120	1,0664708	0,4639603	0,1163137	0,7616387	0,5188642	0,6144653	0,0102380	0,0877948	0,3418266	0,0982504	0,2601838	0,0230400	0,1719065	0,1398970	0,1465564	0,0172795
140	1,0568375	0,4181317	0,1054607	0,7629317	0,5057935	0,6990287	0,0055166	0,0643581	0,3060545	0,0538437	0,3039179	0,0173415	0,1548017	0,1376268	0,1687844	0,0208331
160	1,1334904	0,3378483	0,0857779	0,7396357	0,5119500	0,6330844	0,0056892	0,0838007	0,2670792	0,0544481	0,2836717	0,0154800	0,1465686	0,0995420	0,1493428	0,0228910
180	1,0533507	0,2986133	0,0826358	0,6502553	0,5069028	0,6296178	0,0072173	0,0671555	0,2695985	0,0459345	0,2372593	0,0119236	0,1651975	0,0926607	0,1605240	0,0276063
200	1,0971734	0,2778099	0,0952479	0,6384620	0,5136483	0,6730841	0,0022058	0,0636550	0,2649862	0,0564078	0,2322443	0,0106761	0,1374193	0,0777333	0,1563328	0,0305381
220	1,1099077	0,2863778	0,1041364	0,6239659	0,4706234	0,7357830	0,0051728	0,0682073	0,2667642	0,0438934	0,2013041	0,0120059	0,1357460	0,0586669	0,1613287	0,0299013
240	1,0790438	0,2885802	0,1159442	0,5949120	0,4458301	0,7154458	0,0021570	0,0713468	0,2373757	0,0279878	0,2232296	0,0236409	0,1327128	0,0409745	0,1721500	0,0392226
260	1,0780847	0,2732526	0,0992458	0,5998197	0,4836850	0,6934552	0,0100781	0,0573610	0,2274915	0,0474178	0,2044308	0,0155885	0,1242216	0,0319425	0,1788467	0,0371205
280	1,0241025	0,2737587	0,1211997	0,6299479	0,5103634	0,6672722	0,0045798	0,0569667	0,2370182	0,0439029	0,1901971	0,0114040	0,1319155	0,0390561	0,1695300	0,0340041
300	1,0771887	0,2836522	0,1089439	0,6709735	0,4855547	0,6807019	0,0067841	0,0684913	0,2280710	0,0247122	0,1677950	0,0139761	0,1185561	0,0347396	0,2144100	0,0486414
320	1,0420443	0,3410080	0,1067065	0,6834828	0,4186440	0,6765268	0,0042431	0,0697008	0,2026547	0,0264341	0,1953409	0,0100709	0,1209241	0,0309965	0,1787385	0,0321780
340	1,0366716	0,3141830	0,1164101	0,7274564	0,5055984	0,6690544	0,0004140	0,0690678	0,2344801	0,0402014	0,2039006	0,0050346	0,1447093	0,0369274	0,1860740	0,0526005
360	1,0014428	0,3229034	0,1035419	0,7582461	0,5185901	0,6761968	0,0015053	0,0831932	0,2351174	0,0368027	0,2064110	0,0147171	0,1552326	0,0429378	0,1822377	0,0579000
380	1,0664987	0,3146766	0,0890359	0,6983442	0,5315529	0,6336727	0,0087701	0,0990266	0,2289730	0,0740793	0,1836185	0,0098452	0,1611562	0,0340004	0,2094188	0,0469196
400	1,0297934	0,2939566	0,1008607	0,6399836	0,4577625	0,6270728	0,0089532	0,0958622	0,2218546	0,0850847	0,1691382	0,0090284	0,1600325	0,0227474	0,1952852	0,0501584
420	1,0533239	0,2676946	0,1104609	0,6465109	0,4856770	0,6409611	0,0048431	0,0834829	0,2141068	0,0903804	0,1931838	0,0108504	0,1446334	0,0195652	0,1901259	0,0345781
440	1,0513255	0,2710895	0,1257410	0,6191340	0,4537928	0,6421361	0,0048205	0,0654938	0,1988189	0,0635214	0,1848812	0,0083099	0,1376487	0,0468997	0,2052998	0,0394911
460	0,9855651	0,2630493	0,1197723	0,6316727	0,4713012	0,5890209	0,0064999	0,0590816	0,1672095	0,0510736	0,1853828	0,0209721	0,1286866	0,0612378	0,2111511	0,0285241
480	0,9700553	0,2583224	0,0902662	0,6555461	0,4944342	0,6138405	0,0100626	0,0753180	0,1925560	0,0407405	0,1917856	0,0119929	0,1243908	0,0537749	0,2273989	0,0304834
500	1,0069887	0,2177792	0,0885178	0,6248882	0,4626152	0,6677526	0,0119287	0,0892369	0,1804809	0,0409110	0,1768599	0,0129362	0,1049005	0,0648007	0,2051786	0,0279695
520	1,0643696	0,2187620	0,0942241	0,6849508	0,4703684	0,6651045	0,0106601	0,0933635	0,1935981	0,0377930	0,1572557	0,0179824	0,1075783	0,0632517	0,2076611	0,0258593
540	1,0546485	0,2084367	0,0940692	0,7154316	0,4913208	0,6624749	0,0205721	0,0836632	0,1823413	0,0620082	0,1562160	0,0184753	0,0961827	0,0693693	0,2121021	0,0213028
560	0,9724261	0,2343369	0,1046606	0,7158455	0,5256773	0,6595422	0,0152469	0,0810606	0,2066698	0,0549727	0,1597198	0,0259456	0,0891637	0,0589947	0,2126170	0,0272805
580	0,9942830	0,2595210	0,1568078	0,6910477	0,4593086	0,6145200	0,0129756	0,0687567	0,2184312	0,0410224	0,1384383	0,0176340	0,1157272	0,0613797	0,1630094	0,0345046
600	0,9826954	0,2789833	0,2200513	0,7045707	0,3745144	0,5878135	0,0046753	0,0530293	0,2181437	0,0573188	0,1496359	0,0282865	0,1604817	0,0907120	0,1446681	0,0419526
620	1,0028417	0,3245509	0,2583350	0,8021015	0,3716069	0,5322106	0,0032573	0,0672589	0,2366383	0,0615976	0,1892384	0,0248012	0,1779559	0,0928403	0,1232131	0,0379929
640	1,1014692	0,3997109	0,2557065	0,8167459	0,3404704	0,5219868	0,0058149	0,0752286	0,2986094	0,1121974	0,2196357	0,0230341	0,2449598	0,0972556	0,1041608	0,0412832
660	1,0234767	0,4656068	0,2471086	0,8904823	0,3207408	0,4620770	0,0000000	0,0746101	0,3046345	0,1108756	0,2762834	0,0285097	0,2659521	0,1264854	0,1049726	0,0609381
680	1,0078350	0,4713822	0,2078425	0,9174395	0,3506250	0,4476028	0,0103998	0,0824872	0,3135934	0,1026956	0,3112776	0,0261917	0,3211640	0,1311886	0,1238853	0,0502016
700	1,0191228	0,4793831	0,2084522	0,8446798	0,3244669	0,4703555	0,0126123	0,0914485	0,3108122	0,1074654	0,3578328	0,0247576	0,3647765	0,1289684	0,1166003	0,0562200
720	1,0782532	0,4824475	0,2129068	0,8714451	0,3255165	0,4368530	0,0120679	0,1263028	0,3188748	0,0761513	0,3901570	0,0263033	0,4019588	0,1425757	0,1301688	0,0452706
740	1,0911204	0,5353749	0,2306040	0,9431273	0,3195193	0,4267223	0,0039849	0,1107399	0,3331771	0,0827674	0,3943290	0,0183590	0,4286416	0,1290597	0,1176064	0,0351414
760	1,0802085	0,5301452	0,2528805	0,9112376	0,3353365	0,4240640	0,0058262	0,1241181	0,2879091	0,0794905	0,4144376	0,0153216	0,3935335	0,1238338	0,1241098	0,0368252
780	1,1163784	0,5270358	0,2485685	0,9174530	0,3561732	0,4365342	0,0058063	0,1227955	0,2813959	0,0842821	0,4779692	0,0087863	0,3895238	0,1278914	0,1297178	0,0489739
800	1,0178407	0,5306125	0,2651749	0,9541127	0,3886158	0,3952747	0,0122204	0,1202222	0,2511294	0,0949990	0,4815366	0,0122152	0,3665546	0,1389607	0,1524352	0,0471446
820	1,0735121	0,5382412	0,2487050	0,9525835	0,3682444	0,4407996	0,0113738	0,1337007	0,2229750	0,0997986	0,4352043	0,0217429	0,3655228	0,1323538	0,1641015	0,0520582
840	1,1124938	0,5585742	0,2457752	0,9152047	0,3414584	0,4354428	0,0266653	0,1338342	0,2106911	0,1033669	0,4170521	0,0201655	0,4020510	0,1449130	0,2282522	0,0338582
860	1,0255350	0,5325293	0,2600273	0,8804486	0,3340741	0,4664635	0,0118447	0,1339231	0,2372826	0,1078141	0,4076599	0,0205132	0,3954678	0,1341169	0,1850542	0,0454047
880	1,0494790	0,4514429	0,2368020	0,9309439	0,3279721	0,4291694	0,0087310	0,1530728	0,2255815	0,1169362	0,4134505	0,0180145	0,4078432	0,1580274	0,1661588	0,0443206
900	1,1102462	0,4664324	0,1896928	0,9417763	0,3270028	0,4237014	0,0087043	0,1355032	0,2227403	0,1007149	0,4176925	0,0181468	0,3917275	0,1413712	0,2013451	0,0430723
920	1,0298321	0,4921160	0,1801581	0,9304791	0,3384944	0,4168141	0,0064816	0,1222180	0,2153624	0,1013925	0,3894949	0,0193254	0,3746662	0,1255618	0,1724227	0,0315629
940	1,0606978	0,4576796	0,2241440	1,0112648	0,3815057	0,4231693	0,0061197	0,0975253	0,2294409	0,0922904	0,3739190	0,0129223	0,3850148	0,1254825	0,1658765	0,0352305
960	0,9891080	0,4720440	0,2224812	1,0049350	0,3690862	0,4265549	0,0055939	0,1124810	0,2110475	0,0935475	0,3457858	0,0120757	0,3977766	0,1211422	0,1723518	0,0332102
980	0,9717487	0,4921694	0,2574619	1,0000333	0,3860837	0,4274682	0,0064071	0,1385219	0,2362374	0,0834241	0,3226461	0,0152079	0,4489593	0,1395162	0,1426196	0,0499740
1000	0,9355623	0,4638970	0,2525557	0,9908775	0,3531470	0,4341614	0,0115652	0,1537429	0,2821964	0,0970862	0,3412357	0,0179239	0,4074557	0,1504345	0,1372036	0,0393514
1020	0,8987746	0,4575791	0,2558161	0,9227030	0,3241457	0,4522666	0,0073810	0,1448659	0,2983219	0,0979382	0,3516353	0,0391678	0,4110063	0,1849880	0,1434624	0,0346743
1040	0,9180382	0,4519052	0,2300217	0,8085955	0,3359036	0,4175287	0,0036728	0,1282073	0,3331985	0,1114772	0,3861141	0,0274558	0,4276268	0,2020838	0,1312839	0,0271746
1060	0,9854844	0,4420334	0,2294344	0,7851551	0,3563083	0,4720190	0,0012459	0,1251662	0,3165035	0,1162709	0,3679289	0,0198315	0,3999441	0,2123783	0,1392232	0,0332347
1080	1,0457517	0,4491982	0,2589545	0,8674723	0,3895387	0,4420140	0,0013811	0,1406562	0,3299714	0,1162354	0,4210531	0,0251420	0,4508032	0,2308995	0,1640854	0,0217804
1100	1,0130280	0,5262609	0,2523609	0,8746783	0,3933547	0,4712882	0,0008082	0,1477231	0,2973991	0,1429182	0,3599824	0,0253920	0,4572335	0,2109718	0,1922702	0,0177547
