"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
580	0,6937989	0,3345595	0,3492908	0,6047249	0,6886799	0,7822293	0,6992117	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,5116268	0,1807615	0,8317288	0,7318005
600	0,6937989	0,3345595	0,3492908	0,6047317	0,6886799	0,6119215	0,6190374	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,5504475	0,1807615	0,8396616	0,6640601
620	0,6937989	0,3345595	0,3492908	0,6047376	0,6886799	0,4683019	0,5335824	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,5928625	0,1807615	0,8468663	0,5886897
640	0,6937989	0,3345595	0,3492908	0,6047427	0,6886799	0,3671569	0,4575247	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,6316078	0,1807615	0,8523246	0,5185416
660	0,6937989	0,3345595	0,3492908	0,6047471	0,6886799	0,3017179	0,3954778	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,6640828	0,1807615	0,8561166	0,4586159
680	0,6937989	0,3345595	0,3492908	0,6047508	0,6886799	0,2613926	0,3474021	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,6899613	0,1807615	0,8586207	0,4099297
700	0,6937989	0,3345595	0,3492908	0,6047541	0,6886799	0,2373040	0,3113996	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7099118	0,1807615	0,8602206	0,3716515
720	0,6937989	0,3345595	0,3492908	0,6047569	0,6886799	0,2232167	0,2850834	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7249385	0,1807615	0,8612193	0,3422400
740	0,6937989	0,3345595	0,3492908	0,6047593	0,6886799	0,2151020	0,2661926	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7360641	0,1807615	0,8618323	0,3200197
760	0,6937989	0,3345595	0,3492908	0,6047614	0,6886799	0,2104795	0,2528211	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7441940	0,1807615	0,8622036	0,3034465
780	0,6937989	0,3345595	0,3492908	0,6047633	0,6886799	0,2078682	0,2434619	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7500740	0,1807615	0,8624262	0,2912088
800	0,6937989	0,3345595	0,3492908	0,6047648	0,6886799	0,2064026	0,2369707	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7542919	0,1807615	0,8625587	0,2822442
820	0,6937989	0,3345595	0,3492908	0,6047662	0,6886799	0,2055840	0,2325028	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7572971	0,1807615	0,8626370	0,2757199
840	0,6937989	0,3345595	0,3492908	0,6047673	0,6886799	0,2051287	0,2294474	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7594265	0,1807615	0,8626830	0,2709967
860	0,6937989	0,3345595	0,3492908	0,6047683	0,6886799	0,2048761	0,2273693	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7609284	0,1807615	0,8627099	0,2675924
880	0,6937989	0,3345595	0,3492908	0,6047692	0,6886799	0,2047364	0,2259627	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7619835	0,1807615	0,8627256	0,2651478
900	0,6937989	0,3345595	0,3492908	0,6047700	0,6886799	0,2046593	0,2250145	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7627222	0,1807615	0,8627347	0,2633979
920	0,6937989	0,3345595	0,3492908	0,6047706	0,6886799	0,2046167	0,2243778	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7632380	0,1807615	0,8627400	0,2621485
940	0,6937989	0,3345595	0,3492908	0,6047712	0,6886799	0,2045933	0,2239515	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7635972	0,1807615	0,8627430	0,2612585
960	0,6937989	0,3345595	0,3492908	0,6047717	0,6886799	0,2045805	0,2236670	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7638469	0,1807615	0,8627448	0,2606257
980	0,6937989	0,3345595	0,3492908	0,6047721	0,6886799	0,2045734	0,2234776	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7640201	0,1807615	0,8627458	0,2601765
1000	0,6937989	0,3345595	0,3492908	0,6047724	0,6886799	0,2045695	0,2233518	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7641401	0,1807615	0,8627464	0,2598582
1020	0,6937989	0,3345595	0,3492908	0,6047727	0,6886799	0,2045674	0,2232685	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7642231	0,1807615	0,8627467	0,2596329
1040	0,6937989	0,3345595	0,3492908	0,6047730	0,6886799	0,2045662	0,2232133	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7642804	0,1807615	0,8627469	0,2594735
1060	0,6937989	0,3345595	0,3492908	0,6047732	0,6886799	0,2045655	0,2231769	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7643199	0,1807615	0,8627470	0,2593609
1080	0,6937989	0,3345595	0,3492908	0,6047734	0,6886799	0,2045652	0,2231529	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7643472	0,1807615	0,8627471	0,2592815
1100	0,6937989	0,3345595	0,3492908	0,6047736	0,6886799	0,2045650	0,2231371	0,1754045	0,5799012	0,9327279	0,7506237	0,3280954	0,7643660	0,1807615	0,8627471	0,2592254

0	0,6937945	0,3345656	0,3492908	0,6012613	0,6886797	0,2045644	0,2231043	0,1754039	0,5798956	0,9326967	0,7506236	0,3280956	0,7644072	0,1807618	0,8627472	0,2590941
20	0,6746968	0,3194561	0,3492908	0,6017395	0,7227689	0,2718468	0,2233896	0,1755472	0,5803067	0,9361954	0,7506439	0,3280955	0,7644072	0,2328244	0,8627472	0,2757130
40	0,6378451	0,2878660	0,3492908	0,6021529	0,7836954	0,3839576	0,2261390	0,1768425	0,5841466	0,9437966	0,7508105	0,3280955	0,7644072	0,3347670	0,8627472	0,3102714
60	0,6006689	0,2525252	0,3492908	0,6025101	0,8415445	0,4846677	0,2334437	0,1800322	0,5939379	0,9526791	0,7511736	0,3280954	0,7644073	0,4408043	0,8627472	0,3487183
80	0,5697134	0,2194690	0,3492908	0,6028188	0,8878924	0,5629467	0,2453302	0,1848373	0,6092129	0,9613591	0,7516583	0,3280954	0,7644073	0,5329534	0,8627472	0,3844998
100	0,5462740	0,1911084	0,3492908	0,6030855	0,9223117	0,6206259	0,2604227	0,1905016	0,6278736	0,9691369	0,7521698	0,3280954	0,7644073	0,6064080	0,8627472	0,4150662
120	0,5295115	0,1679873	0,3492908	0,6033159	0,9468548	0,6621208	0,2769487	0,1962844	0,6476324	0,9757577	0,7526434	0,3280954	0,7644073	0,6620658	0,8627472	0,4398994
140	0,5179776	0,1497660	0,3492908	0,6035150	0,9639439	0,6915820	0,2933634	0,2016647	0,6667054	0,9812052	0,7530480	0,3280954	0,7644073	0,7028593	0,8627472	0,4594236
160	0,5102634	0,1357517	0,3492908	0,6036869	0,9756695	0,7123112	0,3085862	0,2063597	0,6839736	0,9855803	0,7533759	0,3280954	0,7644073	0,7320672	0,8627472	0,4744251
180	0,5052187	0,1251725	0,3492908	0,6038353	0,9836400	0,7267913	0,3220064	0,2102715	0,6988938	0,9890310	0,7536321	0,3280954	0,7644073	0,7526217	0,8627472	0,4857587
200	0,5019816	0,1173056	0,3492908	0,6039636	0,9890254	0,7368427	0,3333877	0,2134198	0,7113366	0,9917148	0,7538272	0,3280954	0,7644073	0,7668966	0,8627472	0,4942118
220	0,4999393	0,1115289	0,3492908	0,6040743	0,9926496	0,7437814	0,3427499	0,2158868	0,7214300	0,9937788	0,7539728	0,3280954	0,7644073	0,7767079	0,8627472	0,5004537
240	0,4986710	0,1073333	0,3492908	0,6041700	0,9950821	0,7485477	0,3502641	0,2177798	0,7294377	0,9953517	0,7540800	0,3280954	0,7644073	0,7833953	0,8627472	0,5050260
260	0,4978955	0,1043154	0,3492908	0,6042526	0,9967119	0,7518077	0,3561747	0,2192079	0,7356764	0,9965411	0,7541580	0,3280954	0,7644073	0,7879224	0,8627472	0,5083538
280	0,4974289	0,1021636	0,3492908	0,6043239	0,9978026	0,7540290	0,3607464	0,2202707	0,7404639	0,9974349	0,7542142	0,3280954	0,7644073	0,7909699	0,8627472	0,5107628
300	0,4971528	0,1006413	0,3492908	0,6043854	0,9985319	0,7555376	0,3642325	0,2210526	0,7440911	0,9981027	0,7542544	0,3280954	0,7644073	0,7930117	0,8627472	0,5124992
320	0,4969925	0,0995723	0,3492908	0,6044386	0,9990193	0,7565594	0,3668586	0,2216223	0,7468093	0,9985994	0,7542830	0,3280954	0,7644073	0,7943741	0,8627472	0,5137460
340	0,4969015	0,0988265	0,3492908	0,6044845	0,9993450	0,7572498	0,3688163	0,2220341	0,7488273	0,9989672	0,7543032	0,3280954	0,7644073	0,7952802	0,8627472	0,5146386
360	0,4968512	0,0983094	0,3492908	0,6045242	0,9995625	0,7577153	0,3702623	0,2223297	0,7503130	0,9992385	0,7543174	0,3280954	0,7644073	0,7958811	0,8627472	0,5152758
380	0,4968243	0,0979530	0,3492908	0,6045584	0,9997078	0,7580288	0,3713219	0,2225407	0,7513990	0,9994381	0,7543274	0,3280954	0,7644073	0,7962785	0,8627472	0,5157298
400	0,4968106	0,0977086	0,3492908	0,6045880	0,9998048	0,7582395	0,3720928	0,2226904	0,7521876	0,9995844	0,7543344	0,3280954	0,7644073	0,7965408	0,8627472	0,5160525
420	0,4968041	0,0975419	0,3492908	0,6046135	0,9998696	0,7583809	0,3726501	0,2227962	0,7527572	0,9996914	0,7543392	0,3280954	0,7644073	0,7967135	0,8627472	0,5162816
440	0,4968015	0,0974287	0,3492908	0,6046355	0,9999128	0,7584758	0,3730507	0,2228707	0,7531663	0,9997695	0,7543426	0,3280954	0,7644073	0,7968271	0,8627472	0,5164440
460	0,4968007	0,0973523	0,3492908	0,6046545	0,9999417	0,7585394	0,3733373	0,2229229	0,7534589	0,9998263	0,7543450	0,3280954	0,7644073	0,7969017	0,8627472	0,5165589
480	0,4968008	0,0973008	0,3492908	0,6046709	0,9999610	0,7585820	0,3735413	0,2229594	0,7536672	0,9998676	0,7543466	0,3280954	0,7644073	0,7969507	0,8627472	0,5166402
500	0,4968012	0,0972664	0,3492908	0,6046851	0,9999738	0,7586105	0,3736859	0,2229848	0,7538150	0,9998976	0,7543477	0,3280954	0,7644073	0,7969827	0,8627472	0,5166976
520	0,4968017	0,0972434	0,3492908	0,6046974	0,9999824	0,7586296	0,3737881	0,2230025	0,7539194	0,9999192	0,7543485	0,3280954	0,7644073	0,7970037	0,8627472	0,5167381
540	0,4968022	0,0972281	0,3492908	0,6047079	0,9999882	0,7586424	0,3738600	0,2230148	0,7539930	0,9999349	0,7543490	0,3280954	0,7644073	0,7970174	0,8627472	0,5167667
560	0,4968026	0,0972180	0,3492908	0,6047171	0,9999920	0,7586509	0,3739104	0,2230233	0,7540447	0,9999462	0,7543494	0,3280954	0,7644073	0,7970264	0,8627472	0,5167869
580	0,5174381	0,1125289	0,3492908	0,6047249	0,9659056	0,6947385	0,3736790	0,2229224	0,7538537	0,9989141	0,7543440	0,3280954	0,7644073	0,7449695	0,8627472	0,5001815
600	0,5575607	0,1443585	0,3492908	0,6047317	0,9049811	0,5873569	0,3711092	0,2219252	0,7515940	0,9964310	0,7542899	0,3280954	0,7644073	0,6430307	0,8627472	0,4656327
620	0,5984444	0,1797273	0,3492908	0,6047376	0,8471335	0,4893301	0,3641607	0,2193328	0,7451891	0,9929756	0,7541412	0,3280954	0,7644073	0,5369958	0,8627472	0,4271925
640	0,6326280	0,2126332	0,3492908	0,6047427	0,8007865	0,4114849	0,3527046	0,2152005	0,7340815	0,9887468	0,7538867	0,3280954	0,7644073	0,4448483	0,8627472	0,3914157
660	0,6582410	0,2407558	0,3492908	0,6047471	0,7663678	0,3527617	0,3379851	0,2100578	0,7190864	0,9838936	0,7535454	0,3280954	0,7644073	0,3713947	0,8627472	0,3608526
680	0,6759307	0,2636229	0,3492908	0,6047508	0,7418251	0,3095523	0,3216958	0,2045419	0,7017142	0,9786030	0,7531521	0,3280954	0,7644073	0,3157376	0,8627472	0,3360218
700	0,6872572	0,2816185	0,3492908	0,6047541	0,7247361	0,2782637	0,3053663	0,1991821	0,6835649	0,9731038	0,7527445	0,3280954	0,7644073	0,2749445	0,8627472	0,3164992
720	0,6939082	0,2954576	0,3492908	0,6047569	0,7130106	0,2558910	0,2901015	0,1943250	0,6659643	0,9676332	0,7523539	0,3280954	0,7644073	0,2457369	0,8627472	0,3014989
740	0,6973605	0,3059201	0,3492908	0,6047593	0,7050400	0,2400652	0,2765522	0,1901448	0,6498254	0,9624009	0,7520015	0,3280954	0,7644073	0,2251826	0,8627472	0,2901661
760	0,6987702	0,3137267	0,3492908	0,6047614	0,6996546	0,2289748	0,2649939	0,1866858	0,6356556	0,9575660	0,7516982	0,3280954	0,7644073	0,2109079	0,8627472	0,2817136
780	0,6989753	0,3194917	0,3492908	0,6047633	0,6960304	0,2212652	0,2554381	0,1839100	0,6236369	0,9532289	0,7514469	0,3280954	0,7644073	0,2010966	0,8627472	0,2754721
800	0,6985445	0,3237136	0,3492908	0,6047648	0,6935978	0,2159425	0,2477348	0,1817364	0,6137239	0,9494363	0,7512449	0,3280954	0,7644073	0,1944093	0,8627472	0,2709000
820	0,6978393	0,3267843	0,3492908	0,6047662	0,6919679	0,2122889	0,2416525	0,1800676	0,6057339	0,9461915	0,7510863	0,3280954	0,7644073	0,1898822	0,8627472	0,2675725
840	0,6970726	0,3290051	0,3492908	0,6047673	0,6908772	0,2097932	0,2369325	0,1788070	0,5994166	0,9434669	0,7509645	0,3280954	0,7644073	0,1868347	0,8627472	0,2651636
860	0,6963576	0,3306035	0,3492908	0,6047683	0,6901478	0,2080953	0,2333227	0,1778675	0,5945024	0,9412158	0,7508723	0,3280954	0,7644073	0,1847930	0,8627472	0,2634273
880	0,6957444	0,3317493	0,3492908	0,6047692	0,6896603	0,2069440	0,2305963	0,1771751	0,5907325	0,9393818	0,7508036	0,3280954	0,7644073	0,1834305	0,8627472	0,2621806
900	0,6952465	0,3325678	0,3492908	0,6047700	0,6893346	0,2061655	0,2285593	0,1766697	0,5878749	0,9379058	0,7507530	0,3280954	0,7644073	0,1825244	0,8627472	0,2612881
920	0,6948574	0,3331507	0,3492908	0,6047706	0,6891171	0,2056402	0,2270516	0,1763038	0,5857313	0,9367304	0,7507160	0,3280954	0,7644073	0,1819236	0,8627472	0,2606508
940	0,6945621	0,3335648	0,3492908	0,6047712	0,6889718	0,2052865	0,2259448	0,1760408	0,5841379	0,9358032	0,7506893	0,3280954	0,7644073	0,1815262	0,8627472	0,2601969
960	0,6943429	0,3338583	0,3492908	0,6047717	0,6888748	0,2050487	0,2251382	0,1758528	0,5829630	0,9350780	0,7506701	0,3280954	0,7644073	0,1812639	0,8627472	0,2598742
980	0,6941832	0,3340658	0,3492908	0,6047721	0,6888100	0,2048890	0,2245542	0,1757192	0,5821028	0,9345148	0,7506564	0,3280954	0,7644073	0,1810912	0,8627472	0,2596451
1000	0,6940685	0,3342124	0,3492908	0,6047724	0,6887667	0,2047818	0,2241338	0,1756247	0,5814771	0,9340805	0,7506466	0,3280954	0,7644073	0,1809775	0,8627472	0,2594828
1020	0,6939870	0,3343157	0,3492908	0,6047727	0,6887379	0,2047100	0,2238328	0,1755581	0,5810246	0,9337474	0,7506397	0,3280954	0,7644073	0,1809029	0,8627472	0,2593678
1040	0,6939296	0,3343885	0,3492908	0,6047730	0,6887186	0,2046619	0,2236182	0,1755114	0,5806989	0,9334935	0,7506349	0,3280954	0,7644073	0,1808540	0,8627472	0,2592866
1060	0,6938895	0,3344396	0,3492908	0,6047732	0,6887057	0,2046297	0,2234659	0,1754787	0,5804657	0,9333008	0,7506315	0,3280954	0,7644073	0,1808220	0,8627472	0,2592291
1080	0,6938617	0,3344755	0,3492908	0,6047734	0,6886971	0,2046082	0,2233583	0,1754559	0,5802994	0,9331552	0,7506291	0,3280954	0,7644073	0,1808010	0,8627472	0,2591886
1100	0,6938423	0,3345007	0,3492908	0,6047736	0,6886914	0,2045938	0,2232824	0,1754400	0,5801812	0,9330456	0,7506275	0,3280954	0,7644073	0,1807873	0,8627472	0,2591600

0	0,6937945	0,3345656	0,3492908	0,6012613	0,6886797	0,2045644	0,2231043	0,1754039	0,5798956	0,9326967	0,7506236	0,3280956	0,7644072	0,1807618	0,8627472	0,2590941
20	0,6937958	0,3345638	0,3492908	0,6017395	0,6886798	0,2045645	0,2753356	0,1754041	0,5989098	0,9327055	0,7799587	0,3280955	0,7644072	0,1807617	0,8627472	0,2828824
40	0,6937967	0,3345625	0,3492908	0,6021529	0,6886798	0,2045646	0,3799444	0,1754042	0,6372738	0,9327118	0,8308855	0,3280955	0,7644072	0,1807616	0,8627472	0,3323487
60	0,6937974	0,3345616	0,3492908	0,6025101	0,6886798	0,2045647	0,4914407	0,1754043	0,6785055	0,9327164	0,8777604	0,3280954	0,7644073	0,1807616	0,8627472	0,3873811
80	0,6937978	0,3345610	0,3492908	0,6028188	0,6886798	0,2045647	0,5906751	0,1754043	0,7155159	0,9327196	0,9142045	0,3280954	0,7644073	0,1807616	0,8627472	0,4385981
100	0,6937982	0,3345605	0,3492908	0,6030855	0,6886798	0,2045647	0,6716288	0,1754044	0,7459690	0,9327220	0,9404999	0,3280954	0,7644073	0,1807616	0,8627472	0,4823504
120	0,6937984	0,3345602	0,3492908	0,6033159	0,6886798	0,2045647	0,7343538	0,1754044	0,7697703	0,9327236	0,9587381	0,3280954	0,7644073	0,1807616	0,8627472	0,5178962
140	0,6937985	0,3345600	0,3492908	0,6035150	0,6886799	0,2045647	0,7813266	0,1754044	0,7877509	0,9327248	0,9711028	0,3280954	0,7644073	0,1807615	0,8627472	0,5458427
160	0,6937986	0,3345599	0,3492908	0,6036869	0,6886799	0,2045648	0,8156615	0,1754044	0,8010101	0,9327257	0,9793704	0,3280954	0,7644073	0,1807615	0,8627472	0,5673157
180	0,6937987	0,3345598	0,3492908	0,6038353	0,6886799	0,2045648	0,8403084	0,1754044	0,8106128	0,9327263	0,9848509	0,3280954	0,7644073	0,1807615	0,8627472	0,5835383
200	0,6937988	0,3345597	0,3492908	0,6039636	0,6886799	0,2045648	0,8577543	0,1754044	0,8174709	0,9327268	0,9884640	0,3280954	0,7644073	0,1807615	0,8627472	0,5956380
220	0,6937988	0,3345596	0,3492908	0,6040743	0,6886799	0,2045648	0,8699653	0,1754044	0,8223145	0,9327271	0,9908375	0,3280954	0,7644073	0,1807615	0,8627472	0,6045725
240	0,6937988	0,3345596	0,3492908	0,6041700	0,6886799	0,2045648	0,8784344	0,1754044	0,8257043	0,9327273	0,9923931	0,3280954	0,7644073	0,1807615	0,8627472	0,6111173
260	0,6937988	0,3345596	0,3492908	0,6042526	0,6886799	0,2045648	0,8842636	0,1754045	0,8280589	0,9327275	0,9934112	0,3280954	0,7644073	0,1807615	0,8627472	0,6158805
280	0,6937989	0,3345596	0,3492908	0,6043239	0,6886799	0,2045648	0,8882501	0,1754045	0,8296839	0,9327276	0,9940768	0,3280954	0,7644073	0,1807615	0,8627472	0,6193288
300	0,6937989	0,3345596	0,3492908	0,6043854	0,6886799	0,2045648	0,8909613	0,1754045	0,8307994	0,9327277	0,9945117	0,3280954	0,7644073	0,1807615	0,8627472	0,6218142
320	0,6937989	0,3345596	0,3492908	0,6044386	0,6886799	0,2045648	0,8927966	0,1754045	0,8315615	0,9327277	0,9947957	0,3280954	0,7644073	0,1807615	0,8627472	0,6235989
340	0,6937989	0,3345595	0,3492908	0,6044845	0,6886799	0,2045648	0,8940336	0,1754045	0,8320800	0,9327278	0,9949812	0,3280954	0,7644073	0,1807615	0,8627472	0,6248765
360	0,6937989	0,3345595	0,3492908	0,6045242	0,6886799	0,2045648	0,8948644	0,1754045	0,8324315	0,9327278	0,9951022	0,3280954	0,7644073	0,1807615	0,8627472	0,6257886
380	0,6937989	0,3345595	0,3492908	0,6045584	0,6886799	0,2045648	0,8954205	0,1754045	0,8326691	0,9327278	0,9951813	0,3280954	0,7644073	0,1807615	0,8627472	0,6264384
400	0,6937989	0,3345595	0,3492908	0,6045880	0,6886799	0,2045648	0,8957917	0,1754045	0,8328291	0,9327278	0,9952328	0,3280954	0,7644073	0,1807615	0,8627472	0,6269004
420	0,6937989	0,3345595	0,3492908	0,6046135	0,6886799	0,2045648	0,8960388	0,1754045	0,8329367	0,9327278	0,9952665	0,3280954	0,7644073	0,1807615	0,8627472	0,6272283
440	0,6937989	0,3345595	0,3492908	0,6046355	0,6886799	0,2045648	0,8962029	0,1754045	0,8330089	0,9327278	0,9952885	0,3280954	0,7644073	0,1807615	0,8627472	0,6274607
460	0,6937989	0,3345595	0,3492908	0,6046545	0,6886799	0,2045648	0,8963117	0,1754045	0,8330571	0,9327279	0,9953028	0,3280954	0,7644073	0,1807615	0,8627472	0,6276252
480	0,6937989	0,3345595	0,3492908	0,6046709	0,6886799	0,2045648	0,8963836	0,1754045	0,8330894	0,9327279	0,9953122	0,3280954	0,7644073	0,1807615	0,8627472	0,6277415
500	0,6937989	0,3345595	0,3492908	0,6046851	0,6886799	0,2045648	0,8964311	0,1754045	0,8331109	0,9327279	0,9953183	0,3280954	0,7644073	0,1807615	0,8627472	0,6278237
520	0,6937989	0,3345595	0,3492908	0,6046974	0,6886799	0,2045648	0,8964624	0,1754045	0,8331252	0,9327279	0,9953223	0,3280954	0,7644073	0,1807615	0,8627472	0,6278817
540	0,6937989	0,3345595	0,3492908	0,6047079	0,6886799	0,2045648	0,8964830	0,1754045	0,8331347	0,9327279	0,9953249	0,3280954	0,7644073	0,1807615	0,8627472	0,6279226
560	0,6937989	0,3345595	0,3492908	0,6047171	0,6886799	0,2045648	0,8964966	0,1754045	0,8331410	0,9327279	0,9953265	0,3280954	0,7644073	0,1807615	0,8627472	0,6279515
580	0,6937989	0,3345595	0,3492908	0,6047249	0,6886799	0,2045648	0,8442750	0,1754045	0,8141328	0,9327279	0,9659926	0,3280954	0,7644073	0,1807615	0,8627472	0,6041829
600	0,6937989	0,3345595	0,3492908	0,6047317	0,6886799	0,2045648	0,7396726	0,1754045	0,7757728	0,9327279	0,9150665	0,3280954	0,7644073	0,1807615	0,8627472	0,5547304
620	0,6937989	0,3345595	0,3492908	0,6047376	0,6886799	0,2045648	0,6281805	0,1754045	0,7345437	0,9327279	0,8681922	0,3280954	0,7644073	0,1807615	0,8627472	0,4997078
640	0,6937989	0,3345595	0,3492908	0,6047427	0,6886799	0,2045648	0,5289489	0,1754045	0,6975351	0,9327279	0,8317484	0,3280954	0,7644073	0,1807615	0,8627472	0,4484977
660	0,6937989	0,3345595	0,3492908	0,6047471	0,6886799	0,2045648	0,4479971	0,1754045	0,6670832	0,9327279	0,8054532	0,3280954	0,7644073	0,1807615	0,8627472	0,4047502
680	0,6937989	0,3345595	0,3492908	0,6047508	0,6886799	0,2045648	0,3852733	0,1754045	0,6432826	0,9327279	0,7872151	0,3280954	0,7644073	0,1807615	0,8627472	0,3692078
700	0,6937989	0,3345595	0,3492908	0,6047541	0,6886799	0,2045648	0,3383013	0,1754045	0,6253025	0,9327279	0,7748505	0,3280954	0,7644073	0,1807615	0,8627472	0,3412636
720	0,6937989	0,3345595	0,3492908	0,6047569	0,6886799	0,2045648	0,3039669	0,1754045	0,6120437	0,9327279	0,7665829	0,3280954	0,7644073	0,1807615	0,8627472	0,3197924
740	0,6937989	0,3345595	0,3492908	0,6047593	0,6886799	0,2045648	0,2793203	0,1754045	0,6024412	0,9327279	0,7611025	0,3280954	0,7644073	0,1807615	0,8627472	0,3035709
760	0,6937989	0,3345595	0,3492908	0,6047614	0,6886799	0,2045648	0,2618746	0,1754045	0,5955833	0,9327279	0,7574894	0,3280954	0,7644073	0,1807615	0,8627472	0,2914721
780	0,6937989	0,3345595	0,3492908	0,6047633	0,6886799	0,2045648	0,2496637	0,1754045	0,5907398	0,9327279	0,7551159	0,3280954	0,7644073	0,1807615	0,8627472	0,2825382
800	0,6937989	0,3345595	0,3492908	0,6047648	0,6886799	0,2045648	0,2411948	0,1754045	0,5873501	0,9327279	0,7535603	0,3280954	0,7644073	0,1807615	0,8627472	0,2759938
820	0,6937989	0,3345595	0,3492908	0,6047662	0,6886799	0,2045648	0,2353656	0,1754045	0,5849955	0,9327279	0,7525423	0,3280954	0,7644073	0,1807615	0,8627472	0,2712308
840	0,6937989	0,3345595	0,3492908	0,6047673	0,6886799	0,2045648	0,2313792	0,1754045	0,5833705	0,9327279	0,7518767	0,3280954	0,7644073	0,1807615	0,8627472	0,2677827
860	0,6937989	0,3345595	0,3492908	0,6047683	0,6886799	0,2045648	0,2286679	0,1754045	0,5822551	0,9327279	0,7514418	0,3280954	0,7644073	0,1807615	0,8627472	0,2652975
880	0,6937989	0,3345595	0,3492908	0,6047692	0,6886799	0,2045648	0,2268327	0,1754045	0,5814930	0,9327279	0,7511577	0,3280954	0,7644073	0,1807615	0,8627472	0,2635129
900	0,6937989	0,3345595	0,3492908	0,6047700	0,6886799	0,2045648	0,2255957	0,1754045	0,5809745	0,9327279	0,7509723	0,3280954	0,7644073	0,1807615	0,8627472	0,2622354
920	0,6937989	0,3345595	0,3492908	0,6047706	0,6886799	0,2045648	0,2247649	0,1754045	0,5806230	0,9327279	0,7508512	0,3280954	0,7644073	0,1807615	0,8627472	0,2613233
940	0,6937989	0,3345595	0,3492908	0,6047712	0,6886799	0,2045648	0,2242088	0,1754045	0,5803854	0,9327279	0,7507722	0,3280954	0,7644073	0,1807615	0,8627472	0,2606736
960	0,6937989	0,3345595	0,3492908	0,6047717	0,6886799	0,2045648	0,2238376	0,1754045	0,5802254	0,9327279	0,7507206	0,3280954	0,7644073	0,1807615	0,8627472	0,2602116
980	0,6937989	0,3345595	0,3492908	0,6047721	0,6886799	0,2045648	0,2235905	0,1754045	0,5801178	0,9327279	0,7506870	0,3280954	0,7644073	0,1807615	0,8627472	0,2598837
1000	0,6937989	0,3345595	0,3492908	0,6047724	0,6886799	0,2045648	0,2234264	0,1754045	0,5800456	0,9327279	0,7506650	0,3280954	0,7644073	0,1807615	0,8627472	0,2596513
1020	0,6937989	0,3345595	0,3492908	0,6047727	0,6886799	0,2045648	0,2233176	0,1754045	0,5799974	0,9327279	0,7506507	0,3280954	0,7644073	0,1807615	0,8627472	0,2594868
1040	0,6937989	0,3345595	0,3492908	0,6047730	0,6886799	0,2045648	0,2232457	0,1754045	0,5799651	0,9327279	0,7506413	0,3280954	0,7644073	0,1807615	0,8627472	0,2593705
1060	0,6937989	0,3345595	0,3492908	0,6047732	0,6886799	0,2045648	0,2231982	0,1754045	0,5799436	0,9327279	0,7506352	0,3280954	0,7644073	0,1807615	0,8627472	0,2592883
1080	0,6937989	0,3345595	0,3492908	0,6047734	0,6886799	0,2045648	0,2231669	0,1754045	0,5799293	0,9327279	0,7506312	0,3280954	0,7644073	0,1807615	0,8627472	0,2592303
1100	0,6937989	0,3345595	0,3492908	0,6047736	0,6886799	0,2045648	0,2231463	0,1754045	0,5799198	0,9327279	0,7506286	0,3280954	0,7644073	0,1807615	0,8627472	0,2591894
