"Time"	mqsA	mqsR	alaS	yccA	cpxR	psd	dsbA	motA	ydeH	bacA	ftnB	yidQ	ppiD	rseA	rdoA	cheA
520	0,7735836	0,8991143	0,6318976	0,7087730	0,5337571	0,6384889	0,1461436	0,7030057	0,3642619	0,7306806	0,3085944	0,7602930	0,8678581	0,1887812	0,7488339	0,8625605
540	0,7801964	0,8899130	0,6006573	0,7324319	0,5542635	0,6431412	0,1780817	0,6904491	0,3643236	0,8141703	0,3369342	0,7420514	0,8963109	0,1560934	0,7697069	0,8956454
560	0,8044107	0,8713583	0,5794163	0,7127985	0,5822858	0,6290964	0,1952303	0,7173761	0,3601904	0,7863025	0,3669557	0,6916084	0,9613733	0,1070420	0,7864504	0,8816499
580	0,8240801	0,8837083	0,6668163	0,7911372	0,6067772	0,6165633	0,2191819	0,7291684	0,3991907	0,7803656	0,4199776	0,6498519	0,8818008	0,1119048	0,6785730	0,8629314
600	0,8311895	0,9186907	0,5917000	0,8157173	0,6398021	0,5929945	0,2399208	0,7451795	0,4793445	0,5822267	0,3791937	0,6002013	0,8364833	0,1284206	0,6553989	0,7431960
620	0,7206323	0,9440795	0,6193045	0,7575113	0,6515127	0,6706500	0,2703468	0,6914102	0,4657964	0,4891640	0,3761068	0,5271178	0,8152144	0,1076535	0,5883454	0,6912731
640	0,7584153	0,9208902	0,6210565	0,8607833	0,6435358	0,7158436	0,3048662	0,7216807	0,4699271	0,4518341	0,3580829	0,4916059	0,7771681	0,0834167	0,5373961	0,6096138
660	0,7170206	0,8728205	0,6730855	0,8813316	0,6596405	0,6386200	0,3210035	0,7089476	0,4883614	0,4251656	0,3454524	0,4535754	0,7856774	0,0658379	0,4438984	0,5871013
680	0,7681795	0,9533614	0,7016084	0,9113493	0,7270612	0,6175803	0,4568983	0,6829228	0,5529879	0,4688390	0,3895159	0,4199661	0,7324953	0,0696964	0,4225565	0,6281750
700	0,8227820	0,9447491	0,6169459	0,8950165	0,7488652	0,6619306	0,4361421	0,7078776	0,5950549	0,4241846	0,4399016	0,4313024	0,6778306	0,0669259	0,4393343	0,5853317
720	0,8148881	0,9892546	0,6108182	0,9372117	0,7096462	0,6308840	0,4965933	0,7562436	0,5978721	0,3917753	0,4947104	0,4905209	0,7135865	0,0656947	0,4208338	0,5637000
740	0,8346979	0,9928655	0,5986005	1,0044051	0,7725166	0,6108705	0,5384268	0,6384007	0,6585184	0,4505418	0,5016925	0,4857182	0,7199264	0,0876945	0,4392641	0,5845731
760	0,7630103	0,9769121	0,5782395	0,9685059	0,7669943	0,6190982	0,4888994	0,6458709	0,6549222	0,4661221	0,5325238	0,4558215	0,7112004	0,0808303	0,4534595	0,5598900
780	0,7626264	0,9363670	0,5842269	0,9193351	0,7888502	0,6277522	0,4885663	0,6187925	0,6426822	0,5533041	0,5815764	0,4224851	0,6939135	0,0697914	0,5096627	0,5079812
800	0,7351170	0,9100327	0,5715104	0,9280643	0,8505256	0,6533932	0,5465845	0,5669543	0,6698288	0,5486654	0,6009101	0,4379888	0,6510818	0,0494753	0,5058457	0,5462059
820	0,7122533	0,9249088	0,6152112	0,9201499	0,8354462	0,5928383	0,5147451	0,5898456	0,6986989	0,5179474	0,5972499	0,4822951	0,7608294	0,0476625	0,5468514	0,5404864
840	0,7076506	0,8480427	0,7331729	0,9969013	0,7655257	0,5956569	0,5267182	0,5883618	0,6680141	0,5755139	0,6387056	0,5006376	0,7959382	0,0282206	0,5595598	0,4940466
860	0,7567765	0,8152847	0,6994088	1,0402160	0,8517590	0,5691481	0,5479830	0,5726354	0,7139405	0,5306235	0,6032119	0,4990539	0,8143490	0,0412694	0,5626126	0,4848532
880	0,8112108	0,8956276	0,6805955	0,9653068	0,7890987	0,5632444	0,6441415	0,5832750	0,7337435	0,6052796	0,6106852	0,4814275	0,8358033	0,0362756	0,5838723	0,5176163
900	0,8441445	0,8931681	0,6040632	1,0065550	0,8685420	0,6013693	0,6719534	0,5776638	0,7553081	0,6261842	0,6310709	0,4707267	0,8652148	0,0439897	0,5302156	0,4580030
920	0,8047585	0,9334498	0,6798828	0,9536173	0,8518700	0,5510136	0,6847049	0,4864978	0,7847725	0,6470337	0,6758196	0,4820489	0,8749915	0,0529148	0,5692494	0,4672767
940	0,7728219	0,8717258	0,6213820	0,9742677	0,9047634	0,5318524	0,7129094	0,5189318	0,8167686	0,6243751	0,6631005	0,5197094	0,8122187	0,0449716	0,5824541	0,4721099
960	0,8219911	0,8534303	0,6523810	0,9696942	0,9031366	0,5303365	0,7558105	0,5392391	0,8730063	0,5451097	0,6857101	0,5331223	0,7994844	0,0319861	0,5719360	0,4673021
980	0,8224887	0,7734806	0,6042368	1,0275939	0,8689979	0,5041788	0,7815408	0,5800334	0,8736582	0,4944986	0,6357237	0,5635529	0,7936580	0,0318029	0,6478945	0,4514715
1000	0,8191064	0,8216035	0,6425916	1,0151602	0,8891505	0,4793659	0,8369758	0,6119686	0,8955361	0,5135214	0,6804254	0,5232207	0,7815832	0,0367745	0,6016503	0,4327768
1020	0,7809697	0,8713285	0,6603106	0,9951324	0,7947249	0,4642620	0,8425728	0,6301111	0,9203369	0,5253718	0,6693686	0,5446043	0,7920196	0,0413148	0,6629792	0,4079151
1040	0,7395118	0,9067549	0,6132280	1,0459226	0,8172772	0,4979603	0,8166563	0,6446896	0,9664048	0,4999780	0,6182926	0,5462717	0,7736578	0,0310609	0,6319739	0,4097236
1060	0,7411876	0,9219731	0,6165649	0,9725220	0,9073562	0,5015208	0,7769732	0,6352736	0,9189661	0,5199773	0,5919360	0,5216881	0,7021313	0,0547787	0,6912723	0,4028845
1080	0,7517827	0,8729400	0,6489114	0,9819521	0,8848612	0,4942316	0,7820771	0,5581357	0,8616071	0,5144480	0,5806134	0,5491200	0,6861058	0,0539264	0,6295362	0,4278455
1100	0,7516859	0,8457741	0,6348490	1,0609255	0,8721309	0,5073421	0,7589495	0,6063365	0,7964351	0,5160806	0,6331434	0,5848478	0,6876674	0,0540182	0,6017483	0,4642640

0	0,7481054	0,8350477	0,7072648	0,0351994	0,0305130	1,0165021	0,1092707	0,9689308	0,0795370	0,0790270	0,0521901	0,0206896	0,1570893	1,0221352	0,0023986	0,9739668
20	0,7489552	0,8703566	0,5948576	0,0374592	0,0646532	0,9563572	0,1045188	1,0887718	0,1315637	0,1984007	0,1022342	0,0155538	0,1289242	1,0834816	0,0401422	0,9166425
40	0,7298486	0,8514822	0,6366382	0,0424681	0,1169011	1,0020185	0,1352208	0,8984451	0,2235077	0,4725433	0,1907310	0,0204194	0,1460681	0,9236346	0,1273210	0,9602672
60	0,7698222	0,8610920	0,5974793	0,0484505	0,2031753	0,9768804	0,2113109	0,7382286	0,3013102	0,6544474	0,2725554	0,0334117	0,1894008	0,8392447	0,2241732	0,9229368
80	0,7686065	0,8862122	0,6121853	0,0615980	0,2591166	0,9494807	0,1957068	0,7186894	0,3627139	0,6830828	0,3648437	0,0548129	0,2421467	0,7853594	0,3102331	0,8858686
100	0,7625168	0,8678869	0,6941688	0,1058309	0,3199233	0,9129524	0,2157764	0,6670123	0,3930648	0,7009600	0,4555859	0,0537319	0,2274840	0,6528493	0,3911906	0,8586234
120	0,7964117	0,8724602	0,7241636	0,1680416	0,3150494	0,8978473	0,2492176	0,6081526	0,3760913	0,7569582	0,5395938	0,0851636	0,2612779	0,5283222	0,3818481	0,8347866
140	0,8270312	0,8433051	0,5942763	0,2482197	0,3475097	0,8049544	0,3095619	0,5786337	0,4675094	0,8050972	0,5903994	0,0903501	0,3592774	0,4342650	0,4193244	0,6890841
160	0,8813400	0,8667545	0,5833545	0,3215774	0,3939281	0,8265270	0,2543744	0,5546251	0,4300203	0,7909602	0,5532931	0,1368570	0,3771101	0,3435825	0,4544909	0,6268845
180	0,8152820	0,8743774	0,5540305	0,4505746	0,4357186	0,8657046	0,2823258	0,4776317	0,4772704	0,8213000	0,5788563	0,1715615	0,4147313	0,2840413	0,4208031	0,5991911
200	0,8235542	0,9265355	0,5633539	0,5034519	0,4974246	0,9420773	0,3222025	0,5140173	0,5023899	0,8099263	0,5769731	0,1904291	0,4725690	0,2391675	0,5513151	0,6666270
220	0,8390989	0,9301493	0,5651509	0,6233502	0,5307874	0,9001644	0,3782792	0,5551493	0,5746012	0,8504412	0,6102386	0,1744656	0,5646749	0,1635719	0,5368449	0,6091971
240	0,8341582	0,9048673	0,6060868	0,7309831	0,5876680	0,8470079	0,3806152	0,5148469	0,5833296	0,8452366	0,6470472	0,2510669	0,5860217	0,1365871	0,5455380	0,5109897
260	0,8101475	0,9333652	0,6376520	0,7643644	0,6419371	0,8760865	0,3619747	0,5223048	0,6074489	0,8550186	0,6959205	0,3054748	0,6691104	0,1068949	0,5637204	0,5119441
280	0,7371664	0,9298652	0,6600329	0,8023337	0,7361025	0,8745174	0,3465990	0,4595445	0,6816937	0,8002166	0,7085042	0,3153555	0,7468295	0,0721933	0,6201030	0,4708554
300	0,7478028	1,0018801	0,6695356	0,8258647	0,7470501	0,7899114	0,4341468	0,4290301	0,7180377	0,8487100	0,7651328	0,3143204	0,7448160	0,0619994	0,7122865	0,4170441
320	0,7679661	0,9217051	0,6669047	0,8627456	0,7454634	0,7533994	0,5974725	0,4157094	0,8228552	0,9565148	0,7416042	0,3532407	0,7436741	0,0471563	0,7345265	0,3725494
340	0,7539777	0,9044361	0,6410530	0,9328282	0,7220022	0,7349320	0,6911708	0,3718811	0,8245618	1,0019574	0,7648482	0,3839819	0,6869735	0,0427800	0,7090651	0,3062937
360	0,7580121	0,9246060	0,6611563	0,9737483	0,7899196	0,6471657	0,6138020	0,4543952	0,8229409	0,9438721	0,7815636	0,3739303	0,6294378	0,0228137	0,7014576	0,2880540
380	0,7893460	0,9473190	0,6885922	0,9771714	0,8156797	0,5856361	0,6705682	0,4379710	0,7961414	0,9686113	0,8265203	0,3928679	0,6885454	0,0235379	0,7634024	0,2452246
400	0,8050110	0,9339299	0,6968854	1,0036506	0,8263010	0,5574462	0,6832207	0,4312832	0,7978716	0,8967709	0,7522724	0,4308954	0,7653776	0,0173577	0,7713694	0,2711904
420	0,8309627	0,8998320	0,6762445	0,9709988	0,8008084	0,5933042	0,7068291	0,3510961	0,8601274	0,9083923	0,7832429	0,4161903	0,7253602	0,0105778	0,7563099	0,2778328
440	0,7720666	0,8561916	0,6970547	0,9469943	0,8157463	0,5742576	0,7624677	0,3073649	0,8653772	0,9705552	0,8080873	0,4243051	0,7711503	0,0053268	0,8138874	0,2589196
460	0,7724471	0,8668308	0,6614936	1,0281942	0,7884333	0,5277254	0,7800958	0,3133270	0,8449186	0,9738027	0,8020373	0,4741253	0,7183655	0,0037523	0,7604667	0,2499890
480	0,7477375	0,8103949	0,6627260	1,0394863	0,8183010	0,6028165	0,8252014	0,3518208	0,8280452	0,9682791	0,7599548	0,4845653	0,7584201	0,0048150	0,7680651	0,2167879
500	0,7516829	0,8090993	0,6275889	0,9814119	0,8259732	0,5757337	0,7994799	0,3676362	0,8431738	1,0454969	0,7749448	0,4981863	0,7653629	0,0032014	0,7767828	0,2170856
520	0,7309178	0,8671691	0,6439903	0,9480272	0,8240291	0,5784017	0,8641545	0,3729592	0,8152025	0,9826701	0,8123798	0,5394340	0,7536490	0,0038448	0,7624538	0,2227975
540	0,7587949	0,8595294	0,5806281	0,9651994	0,8173914	0,5173604	0,8187216	0,3530361	0,8449495	1,0037951	0,9169422	0,5221064	0,7207509	0,0080118	0,6948467	0,2152009
560	0,7488661	0,8137696	0,6111617	0,9377156	0,8541062	0,5306221	0,7716584	0,3638862	0,9396206	0,9729146	0,8995522	0,5083097	0,7355409	0,0036933	0,7933630	0,2337723
580	0,7765385	0,8453014	0,6194419	0,9785525	0,8619988	0,5755924	0,7929844	0,3601159	0,9370919	0,9056237	0,8984538	0,5098499	0,7469674	0,0072077	0,8066556	0,2692180
600	0,8238839	0,8914372	0,6207751	1,0329062	0,8178666	0,6127252	0,7020618	0,4304409	0,8607237	0,7609411	0,8996817	0,5081958	0,7313694	0,0030913	0,6944058	0,3576866
620	0,8326393	0,8414913	0,6693301	1,0091492	0,8860044	0,6628773	0,7382039	0,4838350	0,8851668	0,6784783	0,8733469	0,5489724	0,7734392	0,0221925	0,7384920	0,3748375
640	0,8980560	0,8670687	0,6749522	0,9740004	0,8411953	0,6171205	0,6568762	0,5657970	0,8820009	0,6152526	0,8601169	0,4794652	0,7414597	0,0362055	0,7246511	0,4141585
660	0,8936052	0,8132467	0,6888453	0,9295441	0,8367109	0,6032762	0,6629073	0,5449325	0,8365353	0,5628653	0,7754859	0,5121768	0,7791512	0,0291794	0,7156023	0,4040989
680	0,8772636	0,7754967	0,6620570	0,9393347	0,8514411	0,5076522	0,7057818	0,5655971	0,8399756	0,5518229	0,7901401	0,5189488	0,7673842	0,0287781	0,7206261	0,4509322
700	0,8112861	0,7671759	0,6996594	0,9465701	0,9054167	0,5119728	0,6831528	0,5449874	0,8200541	0,5223560	0,7645689	0,4831117	0,7958305	0,0285659	0,6650332	0,4597615
720	0,7339705	0,7370405	0,6764199	0,9738115	0,8775020	0,5388310	0,6775811	0,4895578	0,7695655	0,5565141	0,7795384	0,4698240	0,8427064	0,0280314	0,7189362	0,5013201
740	0,7405390	0,7493191	0,6281351	0,9692858	0,9095172	0,5203356	0,7420444	0,5190014	0,8469967	0,5240894	0,8057673	0,4724044	0,7944902	0,0245382	0,7274357	0,5054164
760	0,7799791	0,7448384	0,6248959	0,9664033	0,8635113	0,5037293	0,8142309	0,4849657	0,8313371	0,5268431	0,8049370	0,5042983	0,7890287	0,0268306	0,6786427	0,4924416
780	0,8131114	0,8438967	0,6259640	0,9882861	0,8457955	0,5148532	0,7609950	0,5148620	0,8203215	0,6116619	0,8229332	0,4849480	0,8670928	0,0344622	0,7213224	0,5023029
800	0,7980447	0,8779251	0,6183665	1,0049220	0,8101509	0,5890214	0,7704316	0,5234961	0,8330128	0,6732581	0,8170187	0,4732631	0,8239265	0,0299605	0,6473122	0,4670533
820	0,8152133	0,9258497	0,6247279	0,9608772	0,8373808	0,5094269	0,7520612	0,5251771	0,8498800	0,5946199	0,8294551	0,4666836	0,8152507	0,0330526	0,5667132	0,4711793
840	0,8108497	0,8931282	0,5805289	0,9460612	0,8262083	0,5422589	0,7673526	0,5380140	0,8001351	0,5854636	0,8010129	0,4536065	0,8420731	0,0302738	0,5647960	0,4636005
860	0,8637766	0,8313205	0,5774540	0,8885454	0,8044009	0,5757194	0,7478148	0,5704348	0,7819190	0,5317268	0,7889227	0,4602714	0,8484741	0,0383997	0,5491460	0,4767643
880	0,8515694	0,7878891	0,5379105	0,9301092	0,7880373	0,5111033	0,8053983	0,5803129	0,8484409	0,5510996	0,7947817	0,4782996	0,8232512	0,0385524	0,5772952	0,4979551
900	0,8925045	0,7839852	0,6272582	0,9659497	0,8143811	0,5151543	0,7612619	0,5386347	0,8478217	0,5327119	0,7390324	0,4254654	0,7934953	0,0469062	0,5433372	0,4703208
920	0,8101347	0,8661585	0,6466291	0,9830954	0,7485746	0,5028916	0,7576698	0,5223712	0,8014477	0,5017332	0,7508062	0,4507608	0,7296802	0,0440925	0,5571940	0,4164305
940	0,7894555	0,8053258	0,6699964	0,9785227	0,7377883	0,5110900	0,7037809	0,5395893	0,7925647	0,5120072	0,7518698	0,4587047	0,7140365	0,0523751	0,5438577	0,4495362
960	0,7837440	0,8273950	0,6445846	0,9244050	0,7199776	0,5410397	0,6184704	0,5638711	0,8207863	0,4357408	0,7120089	0,4419652	0,7755518	0,0443867	0,4875290	0,4482820
980	0,8401974	0,8492992	0,6313644	0,9320397	0,7701032	0,4876213	0,5709170	0,6022761	0,8376622	0,4790716	0,6173665	0,4598940	0,7761889	0,0373446	0,5607972	0,4793545
1000	0,7845150	0,8584324	0,6636226	0,9636319	0,7196455	0,5088482	0,5520044	0,5877354	0,8214463	0,4871313	0,5784495	0,4911038	0,7851949	0,0418184	0,5703626	0,5236080
1020	0,8019205	0,8385388	0,6558265	0,9643429	0,7550589	0,5684340	0,5710183	0,6047504	0,7943997	0,4608113	0,5770334	0,4810755	0,7681341	0,0376510	0,5918516	0,5124588
1040	0,7350287	0,9072306	0,6824529	0,9301874	0,7555481	0,5187317	0,6347519	0,6177966	0,7826335	0,5216070	0,5846661	0,4853514	0,7421146	0,0516428	0,5876306	0,5444692
1060	0,8021620	0,8678699	0,6877983	0,9536639	0,8041191	0,5522664	0,5565072	0,5966108	0,7773639	0,4910512	0,5820742	0,4699942	0,7882987	0,0587434	0,5843782	0,5352255
1080	0,8439135	0,9198399	0,7126911	1,0129694	0,7825812	0,5745145	0,5824704	0,5851196	0,8054319	0,4643767	0,5832897	0,4765409	0,7359410	0,0651999	0,5755510	0,5094511
1100	0,8275662	0,8390099	0,6955005	0,9990763	0,7633823	0,5516436	0,6463224	0,6321684	0,7726889	0,5483269	0,5563417	0,5182265	0,7014496	0,0858977	0,6004457	0,5443284

0	0,7481054	0,8350477	0,7072648	0,0351994	0,0305130	1,0165021	0,1092707	0,9689308	0,0795370	0,0790270	0,0521901	0,0206896	0,1570893	1,0221352	0,0023986	0,9739668
20	0,8315920	0,8525380	0,5756192	0,0466282	0,0842228	1,0257438	0,0789252	0,9908964	0,0968114	0,0211154	0,1131303	0,0270777	0,1160046	0,9110791	0,0761984	0,9690174
40	0,7630193	0,7878035	0,4526190	0,0431948	0,1377733	1,0793861	0,0687290	1,0069861	0,1097796	0,0574022	0,2811918	0,0324532	0,1310237	0,9001933	0,1578451	0,9133017
60	0,6880238	0,8353578	0,3472095	0,0367563	0,2071136	1,0041440	0,0647356	0,9888283	0,0983832	0,0844056	0,3649948	0,0401807	0,1642851	0,8323125	0,2504727	0,8624758
80	0,6027702	0,8286283	0,2436524	0,0472617	0,2990548	0,8687850	0,0688418	1,0674199	0,0814984	0,1025134	0,4794293	0,0455850	0,2271548	0,7927380	0,3381389	0,9154003
100	0,5124466	0,8275473	0,2079972	0,0804335	0,3101924	0,8724357	0,0618481	0,9324588	0,0850392	0,1346649	0,5848164	0,0661143	0,2580954	0,6936711	0,4184060	0,8441179
120	0,4683536	0,8502512	0,1646004	0,1747878	0,4064510	0,8673363	0,0879151	0,9625211	0,1260177	0,1478401	0,6603356	0,0983811	0,2846171	0,5826499	0,4735219	0,7222322
140	0,4447029	0,8963811	0,1506653	0,2628703	0,4686377	0,8126484	0,0940839	0,9914837	0,1905493	0,2357937	0,6916396	0,1433621	0,3763816	0,4815887	0,5258761	0,7677417
160	0,4112883	0,9534776	0,1726462	0,4277933	0,4615900	0,8202694	0,1090317	0,9235685	0,2579641	0,2435463	0,6933706	0,1785107	0,4067843	0,4266125	0,5784512	0,7400949
180	0,4221192	1,0227498	0,1545790	0,5132797	0,5191396	0,8320298	0,1453156	0,8152215	0,2586985	0,2424157	0,7294122	0,2076213	0,5028878	0,3673763	0,6076095	0,6345404
200	0,3777601	0,9519670	0,1524838	0,6004267	0,5253227	0,8172202	0,1389487	0,8465755	0,2709022	0,2821807	0,7794800	0,2283219	0,6287279	0,2667834	0,6385606	0,6001515
220	0,4146674	0,9894571	0,1506674	0,6808481	0,5794050	0,8213827	0,1913770	0,8067352	0,3126651	0,3266037	0,7820408	0,2281471	0,6569811	0,2288758	0,6531743	0,6006054
240	0,4052153	1,0031812	0,2081436	0,7155310	0,6539122	0,8458565	0,2172280	0,7707588	0,3536911	0,3654545	0,8499251	0,2464504	0,7033094	0,1831774	0,6427300	0,5596038
260	0,4267156	1,0106929	0,1740784	0,7323674	0,6422193	0,7680017	0,2631257	0,7959214	0,4449529	0,3968543	0,8751324	0,2794150	0,7060085	0,1296995	0,7193375	0,4407377
280	0,4428066	1,0402346	0,1724797	0,8402907	0,7475918	0,7590274	0,3073727	0,7070194	0,4794370	0,3765704	0,8567986	0,3188130	0,6469063	0,1146293	0,7576458	0,4540549
300	0,4708779	1,0117644	0,1772418	0,8484970	0,7390154	0,7437642	0,3894354	0,7098128	0,5552684	0,4412813	0,8901526	0,3662177	0,6984756	0,0902396	0,8012047	0,4221179
320	0,4319367	0,9604592	0,1657493	0,9339215	0,8126113	0,7129137	0,4888396	0,6898316	0,5931490	0,4552197	0,9113724	0,4044176	0,6640268	0,0550270	0,7943639	0,4331483
340	0,4190884	0,9201181	0,1801287	0,8771173	0,8135358	0,6424745	0,5744788	0,7831961	0,6938764	0,4797277	0,8783813	0,4381707	0,6580665	0,0413373	0,8045963	0,3855349
360	0,4207145	0,8518716	0,1709475	0,9131724	0,8006042	0,6246779	0,5472449	0,6903223	0,6999450	0,4955139	0,9179383	0,4685805	0,7395752	0,0300144	0,7898370	0,3662030
380	0,3934256	0,8606920	0,1619104	0,9677615	0,9072600	0,5941863	0,5082401	0,5999712	0,7078220	0,5869894	0,8557220	0,5289756	0,7801197	0,0276559	0,8494838	0,3006726
400	0,3910635	0,8928764	0,1688016	0,9584685	0,9840455	0,6236995	0,5851401	0,5638047	0,7565954	0,6331708	0,9175560	0,5225827	0,7920542	0,0177056	0,9061884	0,2544193
420	0,3652458	1,0073650	0,1555218	1,0705316	0,9777506	0,5684439	0,6310814	0,5511871	0,8229417	0,6628421	0,9356887	0,5599163	0,8510977	0,0128390	0,9382018	0,2250694
440	0,3922205	0,9911716	0,1455761	1,0211803	0,9575989	0,5685532	0,5856066	0,5209467	0,8024081	0,5909909	0,9544322	0,5126619	0,8118266	0,0119565	0,8413039	0,2209366
460	0,4090178	1,0276422	0,1579783	1,0086883	0,9314662	0,5738640	0,7308027	0,5244781	0,8260852	0,6100654	0,9065999	0,4722567	0,8260760	0,0134824	0,8441758	0,2097929
480	0,3561381	1,0096201	0,1886546	0,9733729	0,8934248	0,5875187	0,6946981	0,5472595	0,7931277	0,5908849	0,9206097	0,5474999	0,8140824	0,0176047	0,8381948	0,1867097
500	0,3296566	0,9763895	0,1901116	1,0003051	0,8648201	0,5700896	0,7221752	0,5356200	0,8864792	0,5669284	0,9448743	0,4978146	0,8175329	0,0159744	0,8601795	0,1906994
520	0,3242789	1,0346858	0,1875841	1,0151978	0,7949492	0,5292469	0,7314873	0,5704862	0,9000865	0,5207936	0,8817723	0,5054265	0,7848684	0,0104147	0,8661263	0,1861931
540	0,3780047	0,9704535	0,2259622	1,0048784	0,8127685	0,5299576	0,7498141	0,5635730	0,9016466	0,5396940	0,8931556	0,5305520	0,7186997	0,0088953	0,8382959	0,1822672
560	0,4218745	0,9425242	0,2143003	0,9324312	0,8255580	0,5001049	0,7476386	0,5600849	0,8801094	0,5114781	0,9376899	0,4816318	0,7046878	0,0074228	0,8274020	0,2090965
580	0,4524569	1,0182182	0,2661728	0,9179238	0,8714834	0,4827572	0,6804670	0,5494249	0,8296586	0,4885512	0,9701560	0,4828284	0,7160042	0,0124195	0,8461821	0,2254743
600	0,5632371	1,0291564	0,3727521	0,9380862	0,8635300	0,4637968	0,6921436	0,5430051	0,7913157	0,4984465	0,8981316	0,5055050	0,7443924	0,0146719	0,7826415	0,2672588
620	0,6049863	1,0073562	0,5191967	0,9221653	0,8412380	0,5071283	0,7224764	0,5558222	0,7374271	0,5031299	0,8375426	0,4856691	0,7433611	0,0152843	0,7215113	0,2751213
640	0,6620528	0,9361104	0,5836018	0,9861177	0,8600059	0,4765996	0,7566586	0,5653790	0,7544487	0,6046266	0,8376806	0,5123534	0,7002273	0,0225766	0,7007672	0,3195562
660	0,6393121	0,9398942	0,6288212	0,9825302	0,8310845	0,4704302	0,6575191	0,5458002	0,7941332	0,6273852	0,8299008	0,4898855	0,6674797	0,0129455	0,6982585	0,4020734
680	0,7336873	0,9043701	0,6249526	0,8839956	0,8318374	0,4747764	0,7005085	0,5325540	0,7821928	0,5791494	0,8004252	0,4718552	0,6618130	0,0134131	0,7142507	0,4083843
700	0,7858623	0,9813133	0,6218850	0,8977916	0,8320982	0,5402090	0,7275949	0,5118374	0,8173726	0,5704871	0,7438752	0,4739134	0,7953592	0,0184609	0,7144529	0,3686596
720	0,7962379	0,8902665	0,6314571	0,9270582	0,8149149	0,5347388	0,6936755	0,5556847	0,8011271	0,5528900	0,6907459	0,5218839	0,7981714	0,0201586	0,7110054	0,3794081
740	0,8171876	0,7957487	0,5983629	0,8293035	0,7948171	0,5440401	0,7403293	0,5395925	0,8047814	0,5420170	0,7189072	0,5378943	0,8118381	0,0324480	0,6815848	0,3810150
760	0,8735889	0,8228307	0,5531087	0,8868678	0,8788937	0,5242405	0,7669480	0,5906805	0,8324127	0,4616573	0,7139784	0,5482673	0,8015782	0,0289334	0,6383504	0,4200257
780	0,8548387	0,8097711	0,5526702	0,8413439	0,9141705	0,5381209	0,7676364	0,6022573	0,7825697	0,4995433	0,7049567	0,4627653	0,7416640	0,0251802	0,6549258	0,4012389
800	0,8749907	0,8151077	0,5847455	0,8836880	0,9125103	0,5335468	0,7553761	0,5784907	0,7349249	0,5533564	0,6878190	0,4599490	0,7606441	0,0279923	0,6681142	0,4004062
820	0,7691670	0,8283766	0,6127133	0,9674272	0,9111499	0,5419174	0,7479054	0,5478344	0,7375063	0,6357776	0,7108685	0,5124599	0,7526804	0,0317608	0,6993272	0,3633453
840	0,7004714	0,7838055	0,6177065	0,9860759	0,8839383	0,5484628	0,7533713	0,5182136	0,7708853	0,6354035	0,7076426	0,5567943	0,7324681	0,0263745	0,7298795	0,3647257
860	0,7225272	0,8075737	0,7094233	0,9893131	0,8920666	0,5889102	0,7972646	0,5618248	0,8635406	0,7184942	0,7231423	0,5566186	0,7740534	0,0175696	0,7116778	0,3293379
880	0,7329029	0,8219894	0,6598318	0,9826217	0,9292070	0,5483463	0,7210361	0,5999774	0,8954909	0,6185880	0,7028100	0,5416241	0,8154225	0,0239748	0,6553666	0,3340885
900	0,7184195	0,8576624	0,6341801	0,9880544	0,9272354	0,5544361	0,6998518	0,5731907	0,8376692	0,5850993	0,6891011	0,5059426	0,8107304	0,0178035	0,6262915	0,3816659
920	0,6603097	0,8439550	0,5638713	1,0699494	0,8940377	0,5343366	0,7542822	0,6300723	0,8804608	0,6281807	0,6989918	0,5099540	0,8288147	0,0260733	0,7036334	0,3561592
940	0,7312154	0,8569728	0,6018601	1,0331585	0,8691640	0,5025175	0,7592502	0,6499631	0,8236450	0,5903249	0,7217743	0,5279835	0,7473339	0,0363066	0,7075191	0,3689161
960	0,8231351	0,8294209	0,7098000	0,9642812	0,8655289	0,5355752	0,7629381	0,6082399	0,8225361	0,5084715	0,7218313	0,5310098	0,7188714	0,0395231	0,6162950	0,3552501
980	0,8438916	0,7696333	0,6137686	0,9601770	0,8317829	0,5625174	0,7447042	0,5555570	0,8508954	0,5263350	0,7426669	0,4711624	0,7178235	0,0488380	0,5991034	0,4335178
1000	0,8630844	0,8001509	0,6913459	0,9580227	0,8005918	0,5443822	0,8048400	0,5433152	0,8503698	0,5734243	0,7358653	0,5056352	0,7362040	0,0332725	0,6600433	0,5243799
1020	0,8251263	0,7918388	0,7087513	0,9561934	0,8157449	0,5165112	0,8356203	0,5871016	0,8386720	0,5312224	0,6810944	0,4947109	0,7537946	0,0362467	0,6476058	0,5667028
1040	0,7672780	0,7904692	0,6314164	0,9837053	0,8245052	0,5605955	0,8212376	0,5968727	0,7620048	0,5636569	0,6987326	0,5183819	0,7785938	0,0445970	0,7384953	0,5089989
1060	0,7839634	0,7949853	0,6684021	1,0319188	0,8317183	0,5360889	0,7928421	0,6003403	0,7908672	0,5947333	0,6832142	0,5043604	0,7473021	0,0380990	0,6194825	0,4589403
1080	0,8011746	0,8289230	0,6869241	1,0262619	0,8368819	0,5215124	0,7276056	0,5963280	0,7386171	0,5810564	0,6742425	0,5463287	0,7989120	0,0333519	0,5986369	0,4471639
