"Time"	hipB	hipA	ihfB	yeiL	tdcA	tdcD	tdcG	tdcE	tdcB	tdcF	tdcC	hemF	ibpB	htrE	ecpD	amiA
540	0,3255010	0,8180609	0,4222112	0,6000829	0,0157094	0,0639121	0,1758068	0,0001347	0,2860159	0,2476901	0,0009616	0,2268622	0,4204652	0,7671600	0,7204590	0,1570917
560	0,2387563	0,7607668	0,4389163	0,5039665	0,0203944	0,0810471	0,2055470	0,0005633	0,3290745	0,2435093	0,0092237	0,3157458	0,4266862	0,6213244	0,7129681	0,1249797
580	0,3678390	0,8145465	0,4044679	0,5426396	0,0439102	0,1084909	0,1450544	0,0046593	0,2470501	0,2404674	0,0017827	0,3134664	0,3785038	0,6192814	0,7422813	0,1523237
600	0,4083406	0,8015225	0,5155081	0,6154557	0,0153967	0,0960411	0,2429132	0,0009819	0,3249745	0,2532149	0,0032938	0,3736156	0,4267077	0,7545081	0,7924633	0,1683221
620	0,4373936	0,7613140	0,3824771	0,6057566	0,0215190	0,0687954	0,2553983	0,0010300	0,2580480	0,2809602	0,0123651	0,4403499	0,4150038	0,7220105	0,7893706	0,1351633
640	0,4961845	0,6061358	0,4015465	0,5700722	0,0402853	0,0922795	0,3190910	0,0044515	0,3362851	0,1570799	0,0042710	0,3719545	0,3354796	0,7269575	0,7582035	0,1201079
660	0,5837627	0,7069465	0,4641955	0,5716146	0,0209863	0,0716747	0,2559550	0,0061011	0,3097244	0,1879186	0,0056142	0,3801496	0,2602460	0,5370052	0,8355602	0,1114288
680	0,8283184	0,7261297	0,4511192	0,5761294	0,0479706	0,0817113	0,2614533	0,0040675	0,1956972	0,2043646	0,0256591	0,3796048	0,3769530	0,6696651	0,7568511	0,0980074
700	0,7666015	0,6418648	0,5618898	0,5916136	0,0124638	0,0602401	0,2765525	0,0027917	0,2747029	0,2175902	0,0193989	0,4590875	0,4434457	0,6576711	0,7840293	0,0960108
720	0,7834886	0,7325040	0,4348007	0,6968329	0,0291309	0,0911999	0,3164685	0,0023704	0,3018319	0,3110593	0,0052818	0,4248788	0,3712704	0,6502232	0,7221212	0,0892567
740	0,6264015	0,6255070	0,5614499	0,6142237	0,0206643	0,0843873	0,2755539	0,0017026	0,2881454	0,2863818	0,0113849	0,4963982	0,4609210	0,6133275	0,7364507	0,1052450
760	0,6694567	0,5576811	0,4552430	0,5779727	0,0061338	0,0860511	0,2870802	0,0152275	0,2191074	0,1953272	0,0189958	0,4027830	0,4245720	0,5866039	0,6728963	0,1341347
780	0,5780630	0,5221660	0,4457830	0,5959649	0,0192091	0,0799886	0,2268596	0,0045261	0,2813769	0,2700392	0,0122440	0,5185451	0,5771356	0,6526294	0,6344109	0,1440745
800	0,6175613	0,4870978	0,5155815	0,5525354	0,0156260	0,0893656	0,3147831	0,0032949	0,2546540	0,1778351	0,0037575	0,4391040	0,5031985	0,7219149	0,7587101	0,1544935
820	0,7569547	0,4464034	0,4600759	0,7024515	0,0088262	0,0663360	0,3468572	0,0019798	0,2589324	0,1995181	0,0103643	0,5734226	0,4969041	0,6154177	0,7684994	0,1509844
840	0,7063864	0,5784375	0,4815455	0,6049252	0,0406608	0,0776582	0,2907965	0,0028663	0,2738657	0,1785696	0,0083309	0,4925805	0,6695828	0,6944416	0,7434078	0,1690554
860	0,7118815	0,3918316	0,5291046	0,6352839	0,0200719	0,0692381	0,3248531	0,0029042	0,5059031	0,1908472	0,0016437	0,4864148	0,3693255	0,6666315	0,7871441	0,1051904
880	0,7786005	0,4758842	0,5826920	0,6248582	0,0182632	0,0917019	0,4038847	0,0072320	0,2829565	0,2067917	0,0081117	0,3811581	0,4000084	0,5763014	0,8263990	0,1006321
900	0,8662710	0,4694010	0,5113878	0,7040201	0,0158883	0,0608557	0,3205285	0,0137421	0,3301332	0,2675353	0,0025050	0,4306981	0,5575018	0,4524943	0,6673031	0,0744488
920	0,7194744	0,4606610	0,5374403	0,6152008	0,0156566	0,1039048	0,4086516	0,0066822	0,3915003	0,3051887	0,0133540	0,5179009	0,5202719	0,5530450	0,6617757	0,1077370
940	0,8975964	0,2837497	0,5232697	0,7656089	0,0147731	0,1034381	0,3477889	0,0128470	0,3263663	0,2355468	0,0321904	0,4312412	0,5536032	0,5748384	0,7416525	0,1394732
960	0,8437471	0,4018971	0,5003694	0,6768955	0,0373651	0,0486473	0,3022271	0,0082054	0,2829504	0,2391654	0,0079920	0,3815306	0,4244294	0,5570837	0,7534354	0,1083834
980	0,7381850	0,3350083	0,5036652	0,7055459	0,0340222	0,0361918	0,3233312	0,0129412	0,2613656	0,2843582	0,0163133	0,4125497	0,4791851	0,6345566	0,7774681	0,1162682
1000	0,7318178	0,4190080	0,5117168	0,6392424	0,0291567	0,1161799	0,2506728	0,0103781	0,3261554	0,3539007	0,0139154	0,4578189	0,4136632	0,6511264	0,7354075	0,1303702
1020	0,6793092	0,3718086	0,5442125	0,7361508	0,0148644	0,0941550	0,4463413	0,0070728	0,3006046	0,1914488	0,0271048	0,4455170	0,4321227	0,6443809	0,7381017	0,0841753
1040	0,7029658	0,3970893	0,4805552	0,7693018	0,0146705	0,0982049	0,3092031	0,0145329	0,2916869	0,3739173	0,0108154	0,5062291	0,3733616	0,5108774	0,6257272	0,0814109
1060	0,6482257	0,4588140	0,4366326	0,8533176	0,0060729	0,0470909	0,2545317	0,0164109	0,2720158	0,2723771	0,0086490	0,5633879	0,3928653	0,6702739	0,8983417	0,0872808
1080	0,5321445	0,4803734	0,4774214	0,5274079	0,0181331	0,0550286	0,2506055	0,0171527	0,3181615	0,3540786	0,0026500	0,4901845	0,4887905	0,7325973	0,6978701	0,1231901
1100	0,6147651	0,4333006	0,4065549	0,6215574	0,0172171	0,0790012	0,2473938	0,0064685	0,3401049	0,2795749	0,0071495	0,6413953	0,4426281	0,5364009	0,6392054	0,1541096

0	0,7559784	0,4985408	0,4960002	0,6150551	0,0152835	0,0643341	0,4147036	0,0030371	0,2559766	0,2113193	0,0243730	0,4385426	0,6373936	0,6088765	0,7189429	0,1578871
20	0,7396367	0,4326836	0,4849815	0,6210093	0,0064024	0,0700686	0,3596272	0,0031900	0,3821676	0,3892748	0,1491884	0,4495846	0,5772264	0,5585162	0,6547576	0,1406734
40	0,5883325	0,3192930	0,3164148	0,6299079	0,0125769	0,0904220	0,2165383	0,0030456	0,5274648	0,5049068	0,2810087	0,3249978	0,5461005	0,6728401	0,7598792	0,0753819
60	0,5905158	0,3809867	0,2821308	0,5871907	0,0104470	0,1281227	0,2676254	0,0021517	0,5478423	0,5190662	0,3559964	0,2502761	0,4478474	0,7057714	0,8258900	0,1625375
80	0,5803739	0,3795682	0,2981619	0,5656197	0,0066429	0,1764967	0,2691445	0,0006944	0,5261072	0,5276344	0,5485661	0,3254804	0,3683771	0,6067918	0,7379707	0,1074244
100	0,5588738	0,3772075	0,2085587	0,5819788	0,0044710	0,1669921	0,1734614	0,0014197	0,5438014	0,5557497	0,5678225	0,3221651	0,2148513	0,4929100	0,6120493	0,2180188
120	0,5667410	0,3838729	0,1582469	0,6596471	0,0077375	0,1551004	0,1824516	0,0042457	0,5255101	0,6248790	0,5752610	0,2375835	0,2306811	0,3254656	0,8331173	0,1904173
140	0,4933939	0,3389436	0,1260579	0,4738520	0,0033661	0,1500726	0,1038786	0,0061098	0,5895245	0,5928182	0,6796801	0,1813086	0,2076628	0,2060650	0,5944069	0,2152010
160	0,5071469	0,4389697	0,1314561	0,5098353	0,0024540	0,1788395	0,1094003	0,0010388	0,7001665	0,5812207	0,6859340	0,1610077	0,0970608	0,1889532	0,6771045	0,2958099
180	0,4545521	0,3851133	0,0821656	0,3932304	0,0010090	0,1907766	0,1074689	0,0029219	0,7555937	0,6845690	0,6278348	0,1870452	0,0816830	0,1319352	0,6434219	0,4018742
200	0,5229670	0,3400061	0,1524751	0,3446272	0,0063761	0,2012385	0,0702176	0,0088666	0,6109912	0,7334329	0,7646284	0,2200702	0,0850409	0,0884494	0,7457812	0,4030283
220	0,5131879	0,3383761	0,1320749	0,2840267	0,0033152	0,2644639	0,0567520	0,0055679	0,7890663	0,6680940	0,5949348	0,2351882	0,0882062	0,0752679	0,5793470	0,5792751
240	0,5316261	0,4176306	0,0680647	0,3210865	0,0009841	0,2174371	0,0215816	0,0045568	0,7493470	0,5616409	0,7062654	0,1943062	0,0792186	0,0578362	0,6710075	0,4696885
260	0,4376798	0,3760949	0,1286388	0,3232729	0,0024287	0,2681326	0,0578468	0,0001630	0,6036314	0,5886844	0,5929415	0,3734756	0,0652066	0,0507115	0,7574482	0,4094520
280	0,4561388	0,3839558	0,0876704	0,2075109	0,0077383	0,1892637	0,0254620	0,0002895	0,6743951	0,5965506	0,5942560	0,2306990	0,0582402	0,0666428	0,7302786	0,4298282
300	0,4762297	0,4683345	0,0879278	0,2196350	0,0031204	0,1801465	0,0291677	0,0021942	0,5971957	0,4937544	0,7621145	0,3864637	0,0651114	0,0583315	0,7285245	0,4835673
320	0,4254624	0,5278310	0,0859022	0,1496911	0,0058692	0,1579516	0,0172665	0,0056661	0,7396031	0,7050483	0,5547093	0,2442242	0,0556046	0,0460726	0,7973920	0,4274022
340	0,4827373	0,5841517	0,1122061	0,1861057	0,0165514	0,1657916	0,0128207	0,0008987	0,7504606	0,5791289	0,5998644	0,3411592	0,0320492	0,0216629	0,6818590	0,4591654
360	0,4649824	0,5779265	0,1042964	0,1960790	0,0061996	0,1896536	0,0530887	0,0048682	0,4514459	0,5993268	0,5627456	0,3648454	0,0351167	0,0211016	0,7108378	0,4626915
380	0,5232262	0,6716780	0,0901582	0,2013275	0,0198355	0,1847758	0,0200952	0,0006164	0,6113258	0,5407852	0,6887751	0,3324058	0,0398328	0,0403435	0,6029086	0,4572896
400	0,4471079	0,4436151	0,0982499	0,1500372	0,0257756	0,1891397	0,0537728	0,0000000	0,5582888	0,5210121	0,7567409	0,2627376	0,0605058	0,0202368	0,6556269	0,5215662
420	0,4449039	0,4547739	0,0745381	0,1137108	0,0099966	0,1811415	0,0399176	0,0015951	0,6294222	0,5425099	0,6809717	0,2360352	0,0947084	0,0263111	0,6301568	0,5814407
440	0,4550154	0,5326177	0,0807975	0,1536617	0,0242558	0,2869069	0,0249006	0,0003726	0,7321806	0,6778844	0,6445508	0,3281355	0,0786641	0,0293457	0,7013296	0,5793644
460	0,4005011	0,4385726	0,0715476	0,1061139	0,0024838	0,1956935	0,0488799	0,0045139	0,5996050	0,4728399	0,6956201	0,2767739	0,0459285	0,0078221	0,8312663	0,5160295
480	0,3753585	0,4403598	0,0705107	0,0945423	0,0034562	0,1876339	0,0141608	0,0006234	0,5167147	0,4843721	0,5969661	0,2923280	0,0649525	0,0339952	0,7850018	0,5863196
500	0,3747654	0,4524183	0,0852449	0,0933260	0,0047192	0,1487558	0,0252204	0,0048593	0,5221337	0,6164176	0,7868289	0,2778573	0,0248121	0,0319729	0,7560101	0,6022126
520	0,3768280	0,4968471	0,0800384	0,1015930	0,0061672	0,2141805	0,0113600	0,0144565	0,5692200	0,6688726	0,7753034	0,2095973	0,0314943	0,0463852	0,6367329	0,4629430
540	0,4716998	0,5996632	0,0769757	0,0821559	0,0021316	0,1755761	0,0124669	0,0122192	0,5770385	0,7465698	0,6405070	0,2605941	0,1026457	0,0207432	0,7586837	0,5717328
560	0,4043307	0,4919903	0,1353595	0,1037006	0,0036425	0,2488553	0,0313737	0,0047208	0,5566501	0,6392013	0,6665157	0,3131672	0,0396318	0,0229033	0,8280523	0,6351005
580	0,5602528	0,4816741	0,1409826	0,0501303	0,0044356	0,2477344	0,0154109	0,0039200	0,3746843	0,5836797	0,5918035	0,3453138	0,0371464	0,0077942	0,7795161	0,4872389
600	0,5631462	0,5036544	0,3009873	0,0958746	0,0065344	0,1709629	0,0066767	0,0108144	0,2968739	0,2710843	0,4884087	0,4177291	0,0692812	0,0223352	0,7588067	0,5231990
620	0,4997987	0,4433490	0,3213817	0,1111114	0,0068250	0,1169896	0,0125064	0,0030211	0,3027617	0,2274505	0,3203848	0,5287636	0,0450193	0,0348181	0,7153892	0,5883060
640	0,6019583	0,4829544	0,3958424	0,1237642	0,0031374	0,0926058	0,0240199	0,0101535	0,3226300	0,2628462	0,1973698	0,5441642	0,0801478	0,0966502	0,5539086	0,6039890
660	0,8000289	0,5300262	0,4144291	0,1815189	0,0118226	0,0940199	0,0437712	0,0064652	0,2187604	0,1588029	0,1362115	0,7411773	0,0941630	0,1542996	0,7245552	0,5176515
680	0,7992604	0,4788532	0,4578623	0,2438023	0,0081804	0,0657570	0,0906010	0,0030551	0,2939210	0,1473922	0,1016267	0,6197414	0,2461384	0,3365515	0,6899151	0,3740814
700	0,9243262	0,4308044	0,6073413	0,3941176	0,0176682	0,1070696	0,1339147	0,0041095	0,2570728	0,2103314	0,0767725	0,5844210	0,3035961	0,4989326	0,6939524	0,3297816
720	0,8227278	0,4065178	0,4126415	0,3698537	0,0046689	0,0801641	0,2253277	0,0066138	0,2548437	0,1679945	0,0301485	0,5716402	0,3169359	0,4393665	0,7455458	0,2865325
740	0,6138630	0,3724876	0,4143116	0,4380315	0,0133117	0,0526577	0,1579402	0,0087057	0,2856855	0,2047286	0,0276974	0,5457031	0,2293358	0,4803914	0,7593552	0,1980171
760	0,5665961	0,4127294	0,4933730	0,4475055	0,0075365	0,0574954	0,1835005	0,0015057	0,3124929	0,2075942	0,0197216	0,5225748	0,3564530	0,4968328	0,7211559	0,2704710
780	0,6308485	0,4143646	0,4633669	0,4586395	0,0074768	0,0788774	0,2219526	0,0025215	0,2776957	0,2519979	0,0131587	0,5117704	0,3481272	0,4755207	0,7673426	0,2355923
800	0,7483051	0,4453701	0,4664592	0,4410549	0,0021722	0,0603880	0,2243086	0,0017867	0,3315883	0,2428904	0,0047949	0,4976026	0,4383971	0,7219522	0,7006453	0,2029477
820	0,7612372	0,4153883	0,6266734	0,5245189	0,0053264	0,0480412	0,2261326	0,0016344	0,2822685	0,3128477	0,0112445	0,5114690	0,4781782	0,5773994	0,6842575	0,1279955
840	0,7768153	0,4785516	0,4713235	0,5425590	0,0285271	0,0456026	0,2113288	0,0003312	0,2708337	0,2875448	0,0188581	0,4629419	0,4223368	0,6099393	0,6951781	0,1534924
860	0,6976317	0,3707841	0,5088037	0,6666112	0,0172999	0,0665701	0,3323852	0,0000000	0,3418984	0,3291093	0,0070683	0,4254992	0,3876113	0,6156841	0,7007717	0,1533145
880	0,7593900	0,4318952	0,5348538	0,5282636	0,0129922	0,0416542	0,2628402	0,0004018	0,2086329	0,3209882	0,0290004	0,5237283	0,4195355	0,6247777	0,7739624	0,1820270
900	0,7234919	0,3809449	0,5392260	0,6176388	0,0131013	0,0532470	0,2508043	0,0016600	0,3124403	0,2803192	0,0098120	0,4582357	0,5960398	0,7164507	0,7905258	0,1705682
920	0,6820177	0,4281035	0,4834552	0,5971505	0,0207510	0,0786213	0,3007428	0,0014229	0,3251947	0,2974973	0,0184212	0,4793798	0,4843769	0,6409931	0,8815095	0,1541602
940	0,6988413	0,4081737	0,5984024	0,6166912	0,0027576	0,0437262	0,2802271	0,0005582	0,2336652	0,2038067	0,0134772	0,4453589	0,5480595	0,7355912	0,6889750	0,1344613
960	0,7153852	0,3985554	0,4988013	0,6339616	0,0067993	0,0761215	0,3038183	0,0021734	0,3772123	0,3102481	0,0055826	0,4688796	0,4824586	0,6866931	0,7599522	0,1500382
980	0,7397922	0,4200170	0,5579005	0,5209404	0,0144495	0,0612993	0,2857625	0,0167479	0,2984203	0,2742810	0,0024264	0,5771644	0,5573458	0,6948345	0,7830614	0,1586423
1000	0,6666387	0,5272756	0,5047594	0,5498697	0,0045090	0,0619457	0,3215595	0,0184195	0,4115103	0,2417179	0,0047962	0,5018630	0,5166403	0,6331093	0,7771907	0,1379822
1020	0,8094270	0,4987798	0,5435735	0,6833004	0,0057443	0,0446533	0,3613732	0,0174701	0,3938669	0,2260033	0,0086462	0,4464654	0,4936372	0,7416470	0,7830514	0,0994499
1040	0,7934738	0,4086746	0,3694840	0,5873016	0,0138413	0,0537006	0,3586646	0,0081084	0,3626391	0,3071188	0,0092273	0,4303650	0,3502579	0,6353090	0,6841739	0,1236186
1060	0,7215652	0,4141625	0,4500444	0,6100729	0,0388156	0,0351957	0,2396645	0,0050810	0,2931597	0,3270030	0,0020712	0,3923965	0,3824728	0,5284014	0,6634212	0,0887815
1080	0,7300181	0,4396288	0,5037051	0,5256389	0,0202650	0,0794444	0,2457672	0,0059662	0,3128419	0,1662469	0,0061749	0,4439765	0,5183513	0,5189923	0,6895517	0,0807984
1100	0,7815373	0,3970085	0,5084257	0,5074645	0,0207390	0,0425750	0,2526859	0,0164952	0,3743228	0,2707502	0,0054856	0,5270250	0,3892657	0,5504166	0,6930414	0,1209898

0	0,6987473	0,4515755	0,5305211	0,6335020	0,0175772	0,0526191	0,4334657	0,0058484	0,3542820	0,2821860	0,0164097	0,5372072	0,5995336	0,6065626	0,6418756	0,1347862
20	0,7872383	0,3843923	0,4072573	0,4876839	0,0150682	0,0339490	0,3216722	0,0417680	0,3257092	0,2624993	0,0830511	0,3894567	0,3729334	0,6484091	0,6869993	0,0733150
40	0,7108055	0,4182763	0,4892945	0,5595056	0,0238310	0,0614281	0,4286571	0,1391185	0,3611270	0,3689252	0,1439977	0,3480758	0,4338056	0,6007239	0,7744824	0,1328597
60	0,7109568	0,4589650	0,3537662	0,4662647	0,0252968	0,0552190	0,4080125	0,2180861	0,2785277	0,4374890	0,2673656	0,3814419	0,3824098	0,5952226	0,7317194	0,0851022
80	0,6002341	0,4135155	0,2894992	0,7295858	0,0341026	0,0413179	0,5148721	0,3948923	0,2708298	0,5642203	0,3617185	0,3799548	0,2654236	0,5300415	0,7007360	0,1321028
100	0,7920682	0,3901666	0,2158516	0,5860059	0,0355235	0,0574080	0,3515472	0,3903696	0,2992155	0,5237847	0,4660658	0,3582399	0,1827586	0,4405135	0,5702409	0,1922724
120	0,7088122	0,4011465	0,1927732	0,6426045	0,0090753	0,0434472	0,3680946	0,3755514	0,2096720	0,4838566	0,4863342	0,3438980	0,1170937	0,4358435	0,7380030	0,2735173
140	0,6324322	0,4362851	0,1513680	0,4174151	0,0146740	0,0690341	0,3339359	0,4657248	0,1961080	0,5485408	0,5576454	0,5125459	0,1134991	0,2607564	0,7160682	0,3171536
160	0,6078333	0,4254523	0,1269930	0,5614119	0,0067165	0,0859461	0,4055569	0,4825372	0,1548024	0,5284477	0,4580765	0,3789854	0,1603210	0,1629999	0,8231493	0,2861133
180	0,5161151	0,4092986	0,1299159	0,4698941	0,0010997	0,0635102	0,2655032	0,5640476	0,1438751	0,5433241	0,5605651	0,3992952	0,0942497	0,1562785	0,7645985	0,3479385
200	0,5759259	0,5337554	0,1253438	0,4488065	0,0116926	0,0767557	0,3439182	0,5033438	0,0555277	0,5801224	0,4949768	0,4184513	0,1136504	0,0815965	0,7513776	0,3875783
220	0,6037449	0,5398361	0,1032380	0,4557484	0,0142752	0,0954482	0,3188191	0,6125126	0,0684013	0,5534191	0,5920183	0,3611518	0,1038406	0,0506918	0,6850116	0,4689047
240	0,8217460	0,5417853	0,1050293	0,3991417	0,0034893	0,0390464	0,3261209	0,6450383	0,0446616	0,5454405	0,5000101	0,4625945	0,1495875	0,0354575	0,8217798	0,4936803
260	0,7117547	0,5238616	0,1197270	0,3145391	0,0035807	0,0501737	0,2560665	0,5215239	0,0686633	0,6577502	0,5893972	0,3847238	0,1203257	0,0496775	0,6390977	0,5757219
280	0,5247769	0,5453309	0,0794483	0,2543209	0,0094708	0,0363229	0,2736796	0,7497005	0,0433308	0,6711326	0,6318857	0,4751880	0,0731383	0,0460198	0,6507403	0,6113272
300	0,6046834	0,5429250	0,1158822	0,3019749	0,0098881	0,0698945	0,1864518	0,5793347	0,0371521	0,6847808	0,5420815	0,4751582	0,0251929	0,0201525	0,6658715	0,8030664
320	0,6185339	0,4880190	0,1259553	0,2518929	0,0233860	0,0581419	0,2276479	0,6749937	0,0350858	0,5636084	0,5988455	0,4449434	0,0497652	0,0205628	0,6659999	0,6639186
340	0,5458157	0,5338271	0,1787352	0,2764360	0,0202854	0,0550868	0,2269119	0,8392312	0,0320434	0,5436329	0,6127051	0,4056660	0,0695629	0,0225557	0,6403643	0,7057208
360	0,5310930	0,4636831	0,2294992	0,2377035	0,0344033	0,0771453	0,1614449	0,5765582	0,0239030	0,5365492	0,4994109	0,4756456	0,0280286	0,0331898	0,6856707	0,7240319
380	0,6035431	0,4601413	0,2010804	0,2221131	0,0201319	0,0542576	0,2415450	0,7371738	0,0357009	0,5720555	0,4907186	0,4520549	0,0709241	0,0362908	0,6948952	0,6731940
400	0,6520422	0,5719456	0,1429230	0,2247363	0,0270189	0,0570089	0,1892972	0,6104564	0,0606841	0,6248396	0,5730201	0,3247645	0,0925694	0,0216825	0,6190527	0,6207024
420	0,6239155	0,5574566	0,1294108	0,2406565	0,0098729	0,0501301	0,2457068	0,5490843	0,0477484	0,5785505	0,5999537	0,4627501	0,0632471	0,0261698	0,7548503	0,6205475
440	0,5415123	0,5466206	0,1534051	0,2543803	0,0143035	0,0754981	0,2750279	0,7171656	0,0296782	0,5751182	0,6086579	0,3901958	0,0399963	0,0336651	0,7011776	0,5996178
460	0,8350195	0,4274654	0,1169810	0,2376751	0,0085569	0,0786075	0,2408128	0,7619364	0,0177946	0,5816505	0,7164890	0,4010421	0,0735455	0,0351021	0,6230980	0,6613979
480	0,5897586	0,4542939	0,1332999	0,2742832	0,0078879	0,0741385	0,2261317	0,6667791	0,0201790	0,4482704	0,6269121	0,4536688	0,1918725	0,0270387	0,7080156	0,7176908
500	0,6535214	0,4136884	0,1539891	0,1501823	0,0185366	0,0780581	0,3047550	0,6688611	0,0164887	0,3595543	0,6363157	0,4818937	0,0290761	0,0502752	0,7647847	0,6690967
520	0,6083950	0,5021110	0,1412300	0,1852298	0,0103252	0,0778413	0,2297417	0,7907970	0,0294943	0,5553441	0,7471963	0,3668122	0,0802993	0,0152982	0,8568884	0,6418207
540	0,6574437	0,4361029	0,1559173	0,1753686	0,0327992	0,0897180	0,2584170	0,7042944	0,0401707	0,4597935	0,6331235	0,4874634	0,0877545	0,0308859	0,6523269	0,6511723
560	0,5253326	0,5238948	0,1321159	0,1759898	0,0193289	0,0687428	0,3104322	0,8467716	0,0422346	0,5414432	0,4577662	0,4455882	0,0569000	0,0061948	0,6132184	0,6057562
580	0,5317945	0,4743464	0,2306426	0,1764989	0,0088066	0,0925271	0,2284182	0,7287911	0,0473444	0,3889252	0,4910440	0,5424597	0,0887834	0,0117008	0,7655118	0,6630935
600	0,6441738	0,5291829	0,2763517	0,1670061	0,0207374	0,0482412	0,2561087	0,6016949	0,0626170	0,3291875	0,4135730	0,5933086	0,0733246	0,0530612	0,7631269	0,5620926
620	0,6722976	0,6289575	0,2963907	0,2205152	0,0257452	0,0542724	0,1962740	0,4675702	0,0720515	0,2416285	0,3499353	0,6411677	0,1105630	0,0683388	0,6670684	0,5174700
640	0,7205027	0,5605718	0,3594789	0,3988225	0,0293802	0,0507405	0,1859443	0,4990833	0,1116095	0,2254770	0,2568190	0,7732414	0,1478756	0,1553850	0,6647707	0,4408196
660	0,6161168	0,5289735	0,5138455	0,4057830	0,0183832	0,0617244	0,1872743	0,2572758	0,1573626	0,2105821	0,1037582	0,6103855	0,2435775	0,3354902	0,7367733	0,4119136
680	0,7139657	0,5131982	0,4779313	0,4121379	0,0313888	0,0456868	0,1965153	0,2492640	0,1654650	0,1842286	0,0674747	0,4584603	0,2666206	0,3530389	0,7697519	0,3801573
700	0,7043016	0,4518917	0,4929914	0,4048771	0,0240675	0,0309853	0,1698530	0,1734691	0,1459317	0,2100844	0,0877434	0,5991047	0,3107853	0,4215492	0,5193565	0,2580313
720	0,7886822	0,6752625	0,4802382	0,4358461	0,0269166	0,0462138	0,2088300	0,1723063	0,2271633	0,2160388	0,0558866	0,5882891	0,3541094	0,5491044	0,5939126	0,2711890
740	0,7797742	0,4828145	0,6167065	0,7001972	0,0171248	0,0481074	0,2852689	0,1146250	0,2065870	0,2368000	0,0129849	0,6038281	0,3930478	0,5519576	0,5435049	0,2102647
760	0,7176506	0,5483624	0,3729428	0,4623645	0,0329765	0,0400777	0,2967928	0,0479060	0,1953517	0,2768660	0,0235072	0,5472654	0,3826524	0,6531151	0,7261133	0,1289419
780	0,7081230	0,5816165	0,5167743	0,4786638	0,0130654	0,0574914	0,3455269	0,0653059	0,2287943	0,3169416	0,0102779	0,4857608	0,4349974	0,5666358	0,5872611	0,1282834
800	0,7847496	0,4567828	0,4582306	0,5480564	0,0236859	0,0361872	0,2752316	0,0790077	0,2912409	0,2961151	0,0229946	0,4180075	0,3724701	0,6180850	0,6457613	0,1434997
820	0,7632103	0,4296819	0,4478389	0,5943510	0,0470156	0,0424476	0,2234266	0,0249263	0,2846422	0,2560308	0,0092545	0,5021927	0,4849583	0,5263786	0,6937039	0,0977019
840	0,6975962	0,4941550	0,5182878	0,6269374	0,0266789	0,0576809	0,4027114	0,0424669	0,3553945	0,2484892	0,0080803	0,5043727	0,4831732	0,6338392	0,7449808	0,1016085
860	0,7635594	0,4956912	0,4734020	0,5411419	0,0164529	0,0384257	0,3397022	0,0345215	0,2414476	0,2193298	0,0080169	0,5430689	0,5016750	0,4986033	0,7098214	0,1318046
880	0,7380932	0,4923596	0,4179064	0,6125452	0,0200116	0,0314184	0,2771242	0,0205102	0,3780865	0,3138748	0,0122971	0,5405389	0,4192288	0,5880585	0,6738017	0,0984424
900	0,7734067	0,4896114	0,4186859	0,4976893	0,0204847	0,0634114	0,2996034	0,0236799	0,3299023	0,2765687	0,0118950	0,5130647	0,2703487	0,6082834	0,6573701	0,1136619
920	0,6385351	0,3328435	0,5243759	0,6321279	0,0161356	0,0500559	0,2961069	0,0051482	0,3337748	0,2437905	0,0090184	0,4810415	0,4045884	0,6479975	0,7585636	0,1082885
940	0,6812701	0,3939494	0,5577965	0,5624977	0,0072655	0,0529748	0,2467982	0,0046877	0,3207994	0,2247369	0,0235248	0,4632429	0,3360351	0,7101669	0,8719328	0,1236887
960	0,6945753	0,4149989	0,5417264	0,6307695	0,0031879	0,0583387	0,3177469	0,0123274	0,2948525	0,2966218	0,0208320	0,5644850	0,3738862	0,6744761	0,6200344	0,1136863
980	0,8023592	0,4573945	0,4717724	0,6850085	0,0168035	0,0695742	0,2512418	0,0102696	0,2827578	0,2051255	0,0214798	0,4764343	0,4587010	0,6294854	0,6201591	0,0630891
1000	0,7631899	0,3909122	0,3826533	0,5681505	0,0120725	0,0589026	0,3269504	0,0007852	0,3241457	0,2443528	0,0341961	0,5799053	0,4915984	0,7426659	0,5547411	0,0780895
1020	0,7043511	0,5460479	0,4639310	0,6115785	0,0322666	0,0861891	0,2549848	0,0011781	0,3440157	0,1825777	0,0140232	0,4662888	0,3866763	0,6430455	0,5544709	0,0839911
1040	0,6892965	0,4222079	0,4652433	0,5507606	0,0304874	0,0912808	0,2888102	0,0040335	0,2592653	0,2467272	0,0140029	0,5127147	0,4488174	0,6282274	0,6039022	0,0979984
1060	0,5888452	0,4873615	0,4749294	0,5742434	0,0153745	0,0739514	0,2657074	0,0061441	0,2772135	0,2075993	0,0117779	0,5104370	0,3825722	0,5591616	0,5820391	0,1101748
1080	0,7994779	0,4929146	0,4471356	0,6181603	0,0187615	0,0625904	0,2357801	0,0029126	0,2439270	0,2291192	0,0239548	0,5643474	0,3090863	0,5119862	0,6667273	0,0965664
1100	0,6744648	0,5567939	0,4429029	0,5844066	0,0141066	0,0403994	0,1830214	0,0017056	0,2273075	0,3588951	0,0026278	0,6672274	0,3782321	0,5586094	0,6225446	0,1534915
