"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
640	0,2571543	0,8188019	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414999	0,6757452	0,7626844	0,6356699	0,0111103	0,2122120
660	0,2887629	0,8087505	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414999	0,7591016	0,7932183	0,6356699	0,0111103	0,2362449
680	0,3125146	0,7952268	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414999	0,8197433	0,8173844	0,6356699	0,0111103	0,2534255
700	0,3297254	0,7794549	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414999	0,8633912	0,8359381	0,6356699	0,0111103	0,2652950
720	0,3419463	0,7628792	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414999	0,8946513	0,8498921	0,6356699	0,0111103	0,2732989
740	0,3505799	0,7467613	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9169864	0,8602343	0,6356699	0,0111103	0,2785990
760	0,3567389	0,7319897	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9329270	0,8678183	0,6356699	0,0111103	0,2820597
780	0,3612334	0,7190562	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9442976	0,8733353	0,6356699	0,0111103	0,2842942
800	0,3646165	0,7081243	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9524063	0,8773245	0,6356699	0,0111103	0,2857238
820	0,3672471	0,6991296	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9581883	0,8801956	0,6356699	0,0111103	0,2866315
840	0,3693498	0,6918748	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9623108	0,8822546	0,6356699	0,0111103	0,2872042
860	0,3710629	0,6861042	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9652501	0,8837269	0,6356699	0,0111103	0,2875634
880	0,3724729	0,6815543	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9673457	0,8847774	0,6356699	0,0111103	0,2877877
900	0,3736366	0,6779826	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9688399	0,8855257	0,6356699	0,0111103	0,2879272
920	0,3745953	0,6751815	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9699051	0,8860579	0,6356699	0,0111103	0,2880136
940	0,3753812	0,6729812	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9706646	0,8864361	0,6356699	0,0111103	0,2880670
960	0,3760218	0,6712474	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9712061	0,8867045	0,6356699	0,0111103	0,2880998
980	0,3765409	0,6698757	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9715922	0,8868949	0,6356699	0,0111103	0,2881200
1000	0,3769595	0,6687862	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9718675	0,8870299	0,6356699	0,0111103	0,2881324
1020	0,3772957	0,6679178	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9720637	0,8871255	0,6356699	0,0111103	0,2881399
1040	0,3775650	0,6672236	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9722036	0,8871933	0,6356699	0,0111103	0,2881445
1060	0,3777803	0,6666675	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9723034	0,8872413	0,6356699	0,0111103	0,2881473
1080	0,3779523	0,6662216	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9723745	0,8872753	0,6356699	0,0111103	0,2881490
1100	0,3780896	0,6658637	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141792	0,8993379	0,1414998	0,9724252	0,8872993	0,6356699	0,0111103	0,2881501

0	0,3788135	0,6639576	0,6220837	0,9721122	0,4870598	0,2043728	0,3354537	0,4046523	0,0141792	0,8993254	0,1419514	0,9725366	0,8873374	0,6356632	0,0111116	0,2881520
20	0,3787792	0,6640485	0,6220839	0,9721271	0,4870596	0,2043718	0,3354479	0,4046523	0,0125182	0,8993295	0,1364070	0,9725408	0,8873433	0,6356654	0,0111111	0,2881519
40	0,3787517	0,6641214	0,6220839	0,9721380	0,4870597	0,2043712	0,3354438	0,4046523	0,0096163	0,8993322	0,1240100	0,9725438	0,8873475	0,6356669	0,0111108	0,2881518
60	0,3787297	0,6641798	0,6220840	0,9721460	0,4870599	0,2043708	0,3354407	0,4046523	0,0069601	0,8993341	0,1088905	0,9725459	0,8873504	0,6356679	0,0111106	0,2881517
80	0,3787120	0,6642265	0,6220840	0,9721519	0,4870600	0,2043706	0,3354385	0,4046523	0,0049339	0,8993353	0,0934352	0,9725474	0,8873525	0,6356686	0,0111105	0,2881517
100	0,3786978	0,6642639	0,6220840	0,9721563	0,4870601	0,2043704	0,3354369	0,4046523	0,0035181	0,8993362	0,0789328	0,9725485	0,8873540	0,6356690	0,0111104	0,2881517
120	0,3786864	0,6642939	0,6220840	0,9721595	0,4870601	0,2043703	0,3354358	0,4046523	0,0025787	0,8993367	0,0659962	0,9725493	0,8873551	0,6356693	0,0111104	0,2881517
140	0,3786772	0,6643179	0,6220839	0,9721618	0,4870600	0,2043702	0,3354349	0,4046523	0,0019763	0,8993371	0,0548354	0,9725498	0,8873558	0,6356695	0,0111103	0,2881517
160	0,3786699	0,6643371	0,6220839	0,9721635	0,4870600	0,2043702	0,3354343	0,4046523	0,0015993	0,8993374	0,0454317	0,9725502	0,8873563	0,6356697	0,0111103	0,2881517
180	0,3786640	0,6643526	0,6220839	0,9721648	0,4870600	0,2043701	0,3354339	0,4046523	0,0013676	0,8993375	0,0376468	0,9725505	0,8873567	0,6356698	0,0111103	0,2881517
200	0,3786593	0,6643649	0,6220839	0,9721657	0,4870600	0,2043701	0,3354336	0,4046523	0,0012271	0,8993376	0,0312888	0,9725507	0,8873569	0,6356698	0,0111103	0,2881517
220	0,3786556	0,6643748	0,6220839	0,9721664	0,4870600	0,2043701	0,3354333	0,4046523	0,0011430	0,8993377	0,0261517	0,9725508	0,8873571	0,6356699	0,0111103	0,2881517
240	0,3786526	0,6643828	0,6220839	0,9721669	0,4870600	0,2043701	0,3354332	0,4046523	0,0010930	0,8993378	0,0220372	0,9725509	0,8873573	0,6356699	0,0111103	0,2881517
260	0,3786501	0,6643891	0,6220839	0,9721673	0,4870600	0,2043701	0,3354330	0,4046523	0,0010635	0,8993378	0,0187653	0,9725510	0,8873574	0,6356699	0,0111103	0,2881517
280	0,3786482	0,6643942	0,6220839	0,9721676	0,4870600	0,2043701	0,3354329	0,4046523	0,0010462	0,8993378	0,0161791	0,9725511	0,8873574	0,6356699	0,0111103	0,2881517
300	0,3786466	0,6643983	0,6220839	0,9721678	0,4870600	0,2043701	0,3354329	0,4046523	0,0010362	0,8993378	0,0141453	0,9725511	0,8873575	0,6356699	0,0111103	0,2881517
320	0,3786454	0,6644016	0,6220839	0,9721679	0,4870600	0,2043701	0,3354328	0,4046523	0,0010303	0,8993378	0,0125529	0,9725511	0,8873575	0,6356699	0,0111103	0,2881517
340	0,3786444	0,6644042	0,6220839	0,9721680	0,4870600	0,2043701	0,3354328	0,4046523	0,0010270	0,8993379	0,0113108	0,9725511	0,8873575	0,6356699	0,0111103	0,2881517
360	0,3786436	0,6644063	0,6220839	0,9721681	0,4870600	0,2043701	0,3354328	0,4046523	0,0010250	0,8993379	0,0103451	0,9725512	0,8873575	0,6356699	0,0111103	0,2881517
380	0,3786430	0,6644080	0,6220839	0,9721681	0,4870600	0,2043701	0,3354328	0,4046523	0,0010239	0,8993379	0,0095964	0,9725512	0,8873575	0,6356699	0,0111103	0,2881517
400	0,3786424	0,6644093	0,6220839	0,9721682	0,4870600	0,2043701	0,3354327	0,4046523	0,0010233	0,8993379	0,0090175	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
420	0,3786420	0,6644104	0,6220839	0,9721682	0,4870600	0,2043701	0,3354327	0,4046523	0,0010229	0,8993379	0,0085708	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
440	0,3786417	0,6644113	0,6220839	0,9721682	0,4870600	0,2043701	0,3354327	0,4046523	0,0010227	0,8993379	0,0082269	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
460	0,3786414	0,6644120	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0010226	0,8993379	0,0079626	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
480	0,3786412	0,6644125	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0010225	0,8993379	0,0077597	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
500	0,3786411	0,6644130	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0010225	0,8993379	0,0076042	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
520	0,3786409	0,6644133	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0010225	0,8993379	0,0074853	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
540	0,3786408	0,6644136	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0010225	0,8993379	0,0073943	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
560	0,3786407	0,6644139	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0010225	0,8993379	0,0073249	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
580	0,3786407	0,6644140	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0026834	0,8993379	0,0127074	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
600	0,3786406	0,6644142	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0055853	0,8993379	0,0249814	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
620	0,3786406	0,6644143	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0082415	0,8993379	0,0400073	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
640	0,3786405	0,6644144	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0102677	0,8993379	0,0553915	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
660	0,3786405	0,6644145	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0116835	0,8993379	0,0698399	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
680	0,3786405	0,6644145	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0126229	0,8993379	0,0827355	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
700	0,3786404	0,6644146	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0132253	0,8993379	0,0938652	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
720	0,3786404	0,6644146	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0136023	0,8993379	0,1032453	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
740	0,3786404	0,6644147	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0138340	0,8993379	0,1110123	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
760	0,3786404	0,6644147	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0139745	0,8993379	0,1173568	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
780	0,3786404	0,6644147	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0140587	0,8993379	0,1224836	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
800	0,3786404	0,6644147	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141087	0,8993379	0,1265903	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
820	0,3786404	0,6644147	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141381	0,8993379	0,1298563	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
840	0,3786404	0,6644147	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141554	0,8993379	0,1324381	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
860	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141654	0,8993379	0,1344685	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
880	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141713	0,8993379	0,1360584	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
900	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141746	0,8993379	0,1372986	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
920	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141766	0,8993379	0,1382629	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
940	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141777	0,8993379	0,1390104	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
960	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141783	0,8993379	0,1395885	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
980	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141787	0,8993379	0,1400345	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1000	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141789	0,8993379	0,1403780	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1020	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141790	0,8993379	0,1406420	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1040	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8993379	0,1408446	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1060	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8993379	0,1409998	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1080	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8993379	0,1411186	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1100	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043701	0,3354327	0,4046523	0,0141791	0,8993379	0,1412094	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517

0	0,3788135	0,6639576	0,6220837	0,9721122	0,4870598	0,2043728	0,3354537	0,4046523	0,0141792	0,8993254	0,1419514	0,9725366	0,8873374	0,6356632	0,0111116	0,2881520
20	0,3787792	0,6640485	0,6199743	0,9721271	0,4870596	0,1902509	0,3092575	0,4046523	0,0141792	0,8620474	0,1366065	0,9725408	0,8873433	0,6356654	0,0111111	0,2881519
40	0,3787517	0,6641214	0,6161286	0,9721380	0,4870597	0,1630869	0,2611438	0,4046523	0,0141792	0,7866313	0,1246615	0,9725438	0,8873475	0,6356669	0,0111108	0,2881518
60	0,3787297	0,6641798	0,6127872	0,9721460	0,4870599	0,1353594	0,2136552	0,4046523	0,0141792	0,7053078	0,1100945	0,9725459	0,8873504	0,6356679	0,0111106	0,2881517
80	0,3787120	0,6642265	0,6106905	0,9721519	0,4870600	0,1116955	0,1737548	0,4046523	0,0141792	0,6320275	0,0952047	0,9725474	0,8873525	0,6356686	0,0111105	0,2881517
100	0,3786978	0,6642639	0,6097466	0,9721563	0,4870601	0,0931530	0,1424422	0,4046523	0,0141792	0,5714652	0,0812332	0,9725485	0,8873540	0,6356690	0,0111104	0,2881517
120	0,3786864	0,6642939	0,6095587	0,9721595	0,4870601	0,0793286	0,1186936	0,4046523	0,0141792	0,5238982	0,0687704	0,9725493	0,8873551	0,6356693	0,0111104	0,2881517
140	0,3786772	0,6643179	0,6097321	0,9721618	0,4870600	0,0693490	0,1010110	0,4046523	0,0141792	0,4877683	0,0580184	0,9725498	0,8873558	0,6356695	0,0111103	0,2881517
160	0,3786699	0,6643371	0,6099959	0,9721635	0,4870600	0,0623048	0,0879809	0,4046523	0,0141792	0,4609667	0,0489594	0,9725502	0,8873563	0,6356697	0,0111103	0,2881517
180	0,3786640	0,6643526	0,6102134	0,9721648	0,4870600	0,0574129	0,0784363	0,4046523	0,0141792	0,4414303	0,0414597	0,9725505	0,8873567	0,6356698	0,0111103	0,2881517
200	0,3786593	0,6643649	0,6103445	0,9721657	0,4870600	0,0540574	0,0714691	0,4046523	0,0141792	0,4273803	0,0353347	0,9725507	0,8873569	0,6356698	0,0111103	0,2881517
220	0,3786556	0,6643748	0,6104001	0,9721664	0,4870600	0,0517773	0,0663938	0,4046523	0,0141792	0,4173829	0,0303859	0,9725508	0,8873571	0,6356699	0,0111103	0,2881517
240	0,3786526	0,6643828	0,6104081	0,9721669	0,4870600	0,0502396	0,0627010	0,4046523	0,0141792	0,4103302	0,0264222	0,9725509	0,8873573	0,6356699	0,0111103	0,2881517
260	0,3786501	0,6643891	0,6103945	0,9721673	0,4870600	0,0492088	0,0600161	0,4046523	0,0141792	0,4053897	0,0232703	0,9725510	0,8873574	0,6356699	0,0111103	0,2881517
280	0,3786482	0,6643942	0,6103766	0,9721676	0,4870600	0,0485210	0,0580649	0,4046523	0,0141792	0,4019492	0,0207789	0,9725511	0,8873574	0,6356699	0,0111103	0,2881517
300	0,3786466	0,6643983	0,6103625	0,9721678	0,4870600	0,0480640	0,0566471	0,4046523	0,0141792	0,3995652	0,0188197	0,9725511	0,8873575	0,6356699	0,0111103	0,2881517
320	0,3786454	0,6644016	0,6103543	0,9721679	0,4870600	0,0477612	0,0556172	0,4046523	0,0141792	0,3979202	0,0172856	0,9725511	0,8873575	0,6356699	0,0111103	0,2881517
340	0,3786444	0,6644042	0,6103511	0,9721680	0,4870600	0,0475613	0,0548690	0,4046523	0,0141792	0,3967893	0,0160890	0,9725511	0,8873575	0,6356699	0,0111103	0,2881517
360	0,3786436	0,6644063	0,6103509	0,9721681	0,4870600	0,0474294	0,0543256	0,4046523	0,0141792	0,3960142	0,0151587	0,9725512	0,8873575	0,6356699	0,0111103	0,2881517
380	0,3786430	0,6644080	0,6103519	0,9721681	0,4870600	0,0473427	0,0539308	0,4046523	0,0141792	0,3954844	0,0144375	0,9725512	0,8873575	0,6356699	0,0111103	0,2881517
400	0,3786424	0,6644093	0,6103531	0,9721682	0,4870600	0,0472858	0,0536441	0,4046523	0,0141792	0,3951232	0,0138798	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
420	0,3786420	0,6644104	0,6103540	0,9721682	0,4870600	0,0472484	0,0534359	0,4046523	0,0141792	0,3948775	0,0134495	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
440	0,3786417	0,6644113	0,6103545	0,9721682	0,4870600	0,0472239	0,0532846	0,4046523	0,0141792	0,3947106	0,0131182	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
460	0,3786414	0,6644120	0,6103547	0,9721683	0,4870600	0,0472079	0,0531748	0,4046523	0,0141792	0,3945974	0,0128636	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
480	0,3786412	0,6644125	0,6103547	0,9721683	0,4870600	0,0471974	0,0530950	0,4046523	0,0141792	0,3945208	0,0126681	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
500	0,3786411	0,6644130	0,6103546	0,9721683	0,4870600	0,0471906	0,0530370	0,4046523	0,0141792	0,3944690	0,0125184	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
520	0,3786409	0,6644133	0,6103545	0,9721683	0,4870600	0,0471861	0,0529949	0,4046523	0,0141792	0,3944341	0,0124038	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
540	0,3786408	0,6644136	0,6103545	0,9721683	0,4870600	0,0471832	0,0529644	0,4046523	0,0141792	0,3944105	0,0123162	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
560	0,3786407	0,6644139	0,6103544	0,9721683	0,4870600	0,0471813	0,0529422	0,4046523	0,0141792	0,3943946	0,0122493	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
580	0,3786407	0,6644140	0,6124637	0,9721683	0,4870600	0,0613009	0,0791165	0,4046523	0,0141792	0,4316659	0,0174343	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
600	0,3786406	0,6644142	0,6163079	0,9721683	0,4870600	0,0884635	0,1272143	0,4046523	0,0141792	0,5070776	0,0292577	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
620	0,3786406	0,6644143	0,6196468	0,9721683	0,4870600	0,1161900	0,1746913	0,4046523	0,0141792	0,5883981	0,0437322	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
640	0,3786405	0,6644144	0,6217422	0,9721683	0,4870600	0,1398534	0,2145834	0,4046523	0,0141792	0,6616764	0,0585518	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
660	0,3786405	0,6644145	0,6226872	0,9721683	0,4870600	0,1583955	0,2458899	0,4046523	0,0141792	0,7222373	0,0724699	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
680	0,3786405	0,6644145	0,6228775	0,9721683	0,4870600	0,1722197	0,2696340	0,4046523	0,0141792	0,7698034	0,0848923	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
700	0,3786404	0,6644146	0,6227065	0,9721683	0,4870600	0,1821991	0,2873134	0,4046523	0,0141792	0,8059327	0,0956135	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
720	0,3786404	0,6644146	0,6224442	0,9721683	0,4870600	0,1892432	0,3003412	0,4046523	0,0141792	0,8327340	0,1046493	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
740	0,3786404	0,6644147	0,6222270	0,9721683	0,4870600	0,1941350	0,3098841	0,4046523	0,0141792	0,8522701	0,1121313	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
760	0,3786404	0,6644147	0,6220955	0,9721683	0,4870600	0,1974905	0,3168501	0,4046523	0,0141792	0,8663199	0,1182429	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
780	0,3786404	0,6644147	0,6220393	0,9721683	0,4870600	0,1997705	0,3219245	0,4046523	0,0141792	0,8763171	0,1231815	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
800	0,3786404	0,6644147	0,6220307	0,9721683	0,4870600	0,2013082	0,3256166	0,4046523	0,0141792	0,8833698	0,1271375	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
820	0,3786404	0,6644147	0,6220439	0,9721683	0,4870600	0,2023390	0,3283010	0,4046523	0,0141792	0,8883102	0,1302837	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
840	0,3786404	0,6644147	0,6220616	0,9721683	0,4870600	0,2030268	0,3302520	0,4046523	0,0141792	0,8917506	0,1327707	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
860	0,3786404	0,6644148	0,6220757	0,9721683	0,4870600	0,2034838	0,3316695	0,4046523	0,0141792	0,8941346	0,1347266	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
880	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2037865	0,3326992	0,4046523	0,0141792	0,8957796	0,1362581	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
900	0,3786404	0,6644148	0,6220872	0,9721683	0,4870600	0,2039865	0,3334473	0,4046523	0,0141792	0,8969105	0,1374528	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
920	0,3786404	0,6644148	0,6220875	0,9721683	0,4870600	0,2041183	0,3339906	0,4046523	0,0141792	0,8976856	0,1383817	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
940	0,3786404	0,6644148	0,6220865	0,9721683	0,4870600	0,2042050	0,3343853	0,4046523	0,0141792	0,8982154	0,1391018	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
960	0,3786404	0,6644148	0,6220853	0,9721683	0,4870600	0,2042620	0,3346720	0,4046523	0,0141792	0,8985766	0,1396586	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
980	0,3786404	0,6644148	0,6220844	0,9721683	0,4870600	0,2042994	0,3348802	0,4046523	0,0141792	0,8988223	0,1400883	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1000	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043238	0,3350314	0,4046523	0,0141792	0,8989892	0,1404191	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1020	0,3786404	0,6644148	0,6220837	0,9721683	0,4870600	0,2043399	0,3351412	0,4046523	0,0141792	0,8991024	0,1406735	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1040	0,3786404	0,6644148	0,6220837	0,9721683	0,4870600	0,2043504	0,3352210	0,4046523	0,0141792	0,8991790	0,1408686	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1060	0,3786404	0,6644148	0,6220838	0,9721683	0,4870600	0,2043572	0,3352789	0,4046523	0,0141792	0,8992308	0,1410182	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1080	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043617	0,3353210	0,4046523	0,0141792	0,8992657	0,1411326	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
1100	0,3786404	0,6644148	0,6220839	0,9721683	0,4870600	0,2043646	0,3353516	0,4046523	0,0141792	0,8992893	0,1412201	0,9725512	0,8873576	0,6356699	0,0111103	0,2881517
