"Time"	mqsA	mqsR	alaS	yccA	cpxR	psd	dsbA	motA	ydeH	bacA	ftnB	yidQ	ppiD	rseA	rdoA	cheA
520	0,7805459	0,8177776	0,6325184	0,8240116	0,0423313	0,4461959	0,0809544	0,9824010	0,4319516	0,0507346	0,7612917	0,3452543	0,5181317	0,9992639	0,8067083	0,1121521
540	0,7805469	0,8177753	0,6325184	0,8240244	0,0423313	0,4461760	0,0809544	0,9824010	0,4319566	0,0507346	0,7613239	0,3452636	0,5181499	0,9992639	0,8067294	0,1121368
560	0,7805475	0,8177739	0,6325184	0,8240326	0,0423313	0,4461629	0,0809544	0,9824010	0,4319599	0,0507346	0,7613458	0,3452698	0,5181624	0,9992639	0,8067436	0,1121270
580	0,7805401	0,8202882	0,6325184	0,7565917	0,0423313	0,4871635	0,0809544	0,9824010	0,3925803	0,0507346	0,7092596	0,3172335	0,4881687	0,9992639	0,7295096	0,1878178
600	0,7804566	0,8257326	0,6325184	0,6250301	0,0423313	0,5698054	0,0809544	0,9824010	0,3222973	0,0507346	0,6045784	0,2631060	0,4291846	0,9992639	0,5853244	0,3359592
620	0,7802132	0,8319962	0,6325184	0,4888464	0,0423313	0,6585090	0,0809544	0,9824010	0,2557695	0,0507346	0,4924732	0,2075596	0,3673877	0,9992639	0,4422739	0,4898526
640	0,7797843	0,8379584	0,6325184	0,3711626	0,0423313	0,7380243	0,0809544	0,9824010	0,2027152	0,0507346	0,3921006	0,1598261	0,3131421	0,9992639	0,3230205	0,6233078
660	0,7792033	0,8431147	0,6325184	0,2779474	0,0423313	0,8033632	0,0809544	0,9824010	0,1635548	0,0507346	0,3096307	0,1221082	0,2693421	0,9992639	0,2312738	0,7293775
680	0,7785351	0,8473186	0,6325184	0,2078143	0,0423313	0,8543611	0,0809544	0,9824010	0,1358362	0,0507346	0,2451960	0,0937091	0,2356327	0,9992639	0,1637759	0,8094478
700	0,7778491	0,8506120	0,6325184	0,1568095	0,0423313	0,8928350	0,0809544	0,9824010	0,1166995	0,0507346	0,1964818	0,0729761	0,2104707	0,9992639	0,1154643	0,8678676
720	0,7772019	0,8531208	0,6325184	0,1205988	0,0423313	0,9211678	0,0809544	0,9824010	0,1036927	0,0507346	0,1604920	0,0581552	0,1920756	0,9992639	0,0814994	0,9094722
740	0,7766305	0,8549940	0,6325184	0,0953490	0,0423313	0,9416595	0,0809544	0,9824010	0,0949417	0,0507346	0,1343498	0,0477185	0,1788248	0,9992639	0,0579088	0,9385709
760	0,7761525	0,8563731	0,6325184	0,0779853	0,0423313	0,9562745	0,0809544	0,9824010	0,0890933	0,0507346	0,1156041	0,0404499	0,1693827	0,9992639	0,0416612	0,9586398
780	0,7757703	0,8573788	0,6325184	0,0661763	0,0423313	0,9665825	0,0809544	0,9824010	0,0852025	0,0507346	0,1022970	0,0354297	0,1627088	0,9992639	0,0305373	0,9723272
800	0,7754762	0,8581076	0,6325184	0,0582171	0,0423313	0,9737870	0,0809544	0,9824010	0,0826219	0,0507346	0,0929265	0,0319843	0,1580207	0,9992639	0,0229537	0,9815775
820	0,7752571	0,8586336	0,6325184	0,0528925	0,0423313	0,9787845	0,0809544	0,9824010	0,0809139	0,0507346	0,0863710	0,0296314	0,1547431	0,9992639	0,0177995	0,9877819
840	0,7750983	0,8590122	0,6325184	0,0493529	0,0423313	0,9822290	0,0809544	0,9824010	0,0797851	0,0507346	0,0818093	0,0280308	0,1524602	0,9992639	0,0143044	0,9919168
860	0,7749860	0,8592840	0,6325184	0,0470125	0,0423313	0,9845902	0,0809544	0,9824010	0,0790398	0,0507346	0,0786491	0,0269453	0,1508748	0,9992639	0,0119380	0,9946574
880	0,7749079	0,8594786	0,6325184	0,0454721	0,0423313	0,9862012	0,0809544	0,9824010	0,0785480	0,0507346	0,0764681	0,0262109	0,1497762	0,9992639	0,0103378	0,9964653
900	0,7748543	0,8596175	0,6325184	0,0444623	0,0423313	0,9872958	0,0809544	0,9824010	0,0782237	0,0507346	0,0749675	0,0257149	0,1490164	0,9992639	0,0092567	0,9976530
920	0,7748180	0,8597162	0,6325184	0,0438028	0,0423313	0,9880369	0,0809544	0,9824010	0,0780098	0,0507346	0,0739379	0,0253806	0,1484916	0,9992639	0,0085267	0,9984305
940	0,7747933	0,8597860	0,6325184	0,0433733	0,0423313	0,9885371	0,0809544	0,9824010	0,0778689	0,0507346	0,0732331	0,0251555	0,1481297	0,9992639	0,0080341	0,9989378
960	0,7747766	0,8598350	0,6325184	0,0430944	0,0423313	0,9888736	0,0809544	0,9824010	0,0777760	0,0507346	0,0727515	0,0250040	0,1478802	0,9992639	0,0077017	0,9992678
980	0,7747653	0,8598692	0,6325184	0,0429138	0,0423313	0,9890995	0,0809544	0,9824010	0,0777148	0,0507346	0,0724230	0,0249022	0,1477084	0,9992639	0,0074775	0,9994819
1000	0,7747575	0,8598928	0,6325184	0,0427970	0,0423313	0,9892508	0,0809544	0,9824010	0,0776745	0,0507346	0,0721993	0,0248338	0,1475901	0,9992639	0,0073264	0,9996206
1020	0,7747521	0,8599090	0,6325184	0,0427217	0,0423313	0,9893519	0,0809544	0,9824010	0,0776479	0,0507346	0,0720471	0,0247879	0,1475088	0,9992639	0,0072245	0,9997102
1040	0,7747484	0,8599200	0,6325184	0,0426732	0,0423313	0,9894194	0,0809544	0,9824010	0,0776304	0,0507346	0,0719438	0,0247571	0,1474528	0,9992639	0,0071557	0,9997679
1060	0,7747458	0,8599275	0,6325184	0,0426421	0,0423313	0,9894643	0,0809544	0,9824010	0,0776189	0,0507346	0,0718736	0,0247365	0,1474144	0,9992639	0,0071094	0,9998051
1080	0,7747440	0,8599324	0,6325184	0,0426221	0,0423313	0,9894941	0,0809544	0,9824010	0,0776113	0,0507346	0,0718260	0,0247226	0,1473879	0,9992639	0,0070782	0,9998290
1100	0,7747428	0,8599357	0,6325184	0,0426092	0,0423313	0,9895139	0,0809544	0,9824010	0,0776063	0,0507346	0,0717937	0,0247133	0,1473698	0,9992639	0,0070571	0,9998443

0	0,7751538	0,8593762	0,6325255	0,0425863	0,0423272	0,9895934	0,0809544	0,9824156	0,0775963	0,0507328	0,0717257	0,0246654	0,1469960	0,9992697	0,0070078	0,9998720
20	0,7750417	0,8595620	0,6325180	0,0425864	0,0423283	0,9895810	0,0809544	0,9824110	0,0775964	0,1008563	0,0715243	0,0860185	0,1470950	0,9992681	0,0070095	0,9998718
40	0,7749464	0,8596804	0,6325158	0,0425864	0,0423292	0,9895724	0,0809544	0,9824078	0,0775964	0,1749308	0,0711194	0,2044457	0,1471647	0,9992670	0,0070107	0,9998717
60	0,7748733	0,8597573	0,6325159	0,0425865	0,0423298	0,9895664	0,0809544	0,9824057	0,0775965	0,2311592	0,0706859	0,3259731	0,1472137	0,9992661	0,0070116	0,9998717
80	0,7748216	0,8598089	0,6325168	0,0425865	0,0423302	0,9895622	0,0809544	0,9824043	0,0775965	0,2666494	0,0702977	0,4304055	0,1472481	0,9992655	0,0070122	0,9998716
100	0,7747875	0,8598450	0,6325175	0,0425865	0,0423305	0,9895593	0,0809544	0,9824033	0,0775965	0,2871590	0,0699787	0,5129248	0,1472723	0,9992651	0,0070126	0,9998716
120	0,7747664	0,8598711	0,6325181	0,0425865	0,0423307	0,9895573	0,0809544	0,9824026	0,0775965	0,2984132	0,0697295	0,5750564	0,1472894	0,9992648	0,0070129	0,9998716
140	0,7747543	0,8598905	0,6325183	0,0425865	0,0423309	0,9895559	0,0809544	0,9824021	0,0775966	0,3043821	0,0695410	0,6204159	0,1473014	0,9992645	0,0070131	0,9998716
160	0,7747477	0,8599051	0,6325184	0,0425865	0,0423310	0,9895549	0,0809544	0,9824018	0,0775966	0,3074727	0,0694018	0,6528408	0,1473098	0,9992644	0,0070133	0,9998715
180	0,7747444	0,8599160	0,6325185	0,0425865	0,0423311	0,9895542	0,0809544	0,9824015	0,0775966	0,3090447	0,0693007	0,6756739	0,1473157	0,9992642	0,0070134	0,9998715
200	0,7747429	0,8599240	0,6325185	0,0425865	0,0423311	0,9895538	0,0809544	0,9824014	0,0775966	0,3098334	0,0692282	0,6915759	0,1473199	0,9992642	0,0070134	0,9998715
220	0,7747421	0,8599298	0,6325184	0,0425865	0,0423312	0,9895534	0,0809544	0,9824013	0,0775966	0,3102248	0,0691768	0,7025591	0,1473229	0,9992641	0,0070135	0,9998715
240	0,7747418	0,8599339	0,6325184	0,0425866	0,0423312	0,9895532	0,0809544	0,9824012	0,0775966	0,3104173	0,0691405	0,7100968	0,1473249	0,9992640	0,0070135	0,9998715
260	0,7747415	0,8599367	0,6325184	0,0425866	0,0423312	0,9895530	0,0809544	0,9824011	0,0775966	0,3105113	0,0691152	0,7152444	0,1473264	0,9992640	0,0070136	0,9998715
280	0,7747413	0,8599386	0,6325184	0,0425866	0,0423312	0,9895529	0,0809544	0,9824011	0,0775966	0,3105570	0,0690975	0,7187462	0,1473274	0,9992640	0,0070136	0,9998715
300	0,7747411	0,8599398	0,6325184	0,0425866	0,0423313	0,9895528	0,0809544	0,9824010	0,0775966	0,3105790	0,0690853	0,7211211	0,1473282	0,9992640	0,0070136	0,9998715
320	0,7747409	0,8599406	0,6325184	0,0425866	0,0423313	0,9895528	0,0809544	0,9824010	0,0775966	0,3105896	0,0690769	0,7227279	0,1473287	0,9992640	0,0070136	0,9998715
340	0,7747407	0,8599411	0,6325184	0,0425866	0,0423313	0,9895527	0,0809544	0,9824010	0,0775966	0,3105947	0,0690710	0,7238129	0,1473291	0,9992639	0,0070136	0,9998715
360	0,7747406	0,8599414	0,6325184	0,0425866	0,0423313	0,9895527	0,0809544	0,9824010	0,0775966	0,3105971	0,0690671	0,7245443	0,1473293	0,9992639	0,0070136	0,9998715
380	0,7747405	0,8599415	0,6325184	0,0425866	0,0423313	0,9895527	0,0809544	0,9824010	0,0775966	0,3105983	0,0690643	0,7250369	0,1473295	0,9992639	0,0070136	0,9998715
400	0,7747404	0,8599416	0,6325184	0,0425866	0,0423313	0,9895527	0,0809544	0,9824010	0,0775966	0,3105988	0,0690625	0,7253682	0,1473296	0,9992639	0,0070136	0,9998715
420	0,7747403	0,8599417	0,6325184	0,0425866	0,0423313	0,9895527	0,0809544	0,9824010	0,0775966	0,3105991	0,0690612	0,7255909	0,1473297	0,9992639	0,0070136	0,9998715
440	0,7747403	0,8599417	0,6325184	0,0425866	0,0423313	0,9895527	0,0809544	0,9824010	0,0775966	0,3105992	0,0690603	0,7257405	0,1473298	0,9992639	0,0070136	0,9998715
460	0,7747403	0,8599417	0,6325184	0,0425866	0,0423313	0,9895527	0,0809544	0,9824010	0,0775966	0,3105993	0,0690598	0,7258409	0,1473298	0,9992639	0,0070136	0,9998715
480	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895527	0,0809544	0,9824010	0,0775966	0,3105993	0,0690594	0,7259083	0,1473299	0,9992639	0,0070136	0,9998715
500	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895527	0,0809544	0,9824010	0,0775966	0,3105993	0,0690591	0,7259535	0,1473299	0,9992639	0,0070136	0,9998715
520	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895527	0,0809544	0,9824010	0,0775966	0,3105993	0,0690589	0,7259838	0,1473299	0,9992639	0,0070136	0,9998715
540	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,3105993	0,0690588	0,7260042	0,1473299	0,9992639	0,0070136	0,9998715
560	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,3105993	0,0690587	0,7260178	0,1473299	0,9992639	0,0070136	0,9998715
580	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,2604763	0,0692602	0,6646827	0,1473299	0,9992639	0,0070136	0,9998715
600	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,1864022	0,0696651	0,5462678	0,1473299	0,9992639	0,0070136	0,9998715
620	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,1301741	0,0700987	0,4247488	0,1473299	0,9992639	0,0070136	0,9998715
640	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0946841	0,0704870	0,3203221	0,1473299	0,9992639	0,0070136	0,9998715
660	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0741747	0,0708060	0,2378068	0,1473299	0,9992639	0,0070136	0,9998715
680	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0629205	0,0710552	0,1756779	0,1473299	0,9992639	0,0070136	0,9998715
700	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0569516	0,0712437	0,1303202	0,1473299	0,9992639	0,0070136	0,9998715
720	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0538611	0,0713829	0,0978965	0,1473299	0,9992639	0,0070136	0,9998715
740	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0522891	0,0714840	0,0750642	0,1473299	0,9992639	0,0070136	0,9998715
760	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0515005	0,0715565	0,0591628	0,1473299	0,9992639	0,0070136	0,9998715
780	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0511091	0,0716080	0,0481800	0,1473299	0,9992639	0,0070136	0,9998715
800	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0509166	0,0716442	0,0406425	0,1473299	0,9992639	0,0070136	0,9998715
820	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0508226	0,0716696	0,0354951	0,1473299	0,9992639	0,0070136	0,9998715
840	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507769	0,0716872	0,0319935	0,1473299	0,9992639	0,0070136	0,9998715
860	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507549	0,0716994	0,0296186	0,1473299	0,9992639	0,0070136	0,9998715
880	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507443	0,0717079	0,0280119	0,1473299	0,9992639	0,0070136	0,9998715
900	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507392	0,0717137	0,0269270	0,1473299	0,9992639	0,0070136	0,9998715
920	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507368	0,0717177	0,0261955	0,1473299	0,9992639	0,0070136	0,9998715
940	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507356	0,0717204	0,0257030	0,1473299	0,9992639	0,0070136	0,9998715
960	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507351	0,0717223	0,0253717	0,1473299	0,9992639	0,0070136	0,9998715
980	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507348	0,0717235	0,0251490	0,1473299	0,9992639	0,0070136	0,9998715
1000	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507347	0,0717244	0,0249994	0,1473299	0,9992639	0,0070136	0,9998715
1020	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507347	0,0717250	0,0248990	0,1473299	0,9992639	0,0070136	0,9998715
1040	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507346	0,0717254	0,0248316	0,1473299	0,9992639	0,0070136	0,9998715
1060	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507346	0,0717257	0,0247864	0,1473299	0,9992639	0,0070136	0,9998715
1080	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507346	0,0717258	0,0247561	0,1473299	0,9992639	0,0070136	0,9998715
1100	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809544	0,9824010	0,0775966	0,0507346	0,0717260	0,0247358	0,1473299	0,9992639	0,0070136	0,9998715

0	0,7751538	0,8593762	0,6325255	0,0425863	0,0423272	0,9895934	0,0809544	0,9824156	0,0775963	0,0507328	0,0717257	0,0246654	0,1469960	0,9992697	0,0070078	0,9998720
20	0,7750417	0,8595620	0,6325180	0,0425864	0,0423283	0,9895810	0,0912292	0,8671492	0,0775964	0,0507333	0,0717258	0,0246742	0,1934876	0,9992681	0,0070095	0,9998718
40	0,7749464	0,8596804	0,6325158	0,0425864	0,0423292	0,9895724	0,1097194	0,6624790	0,0775964	0,0507337	0,0717259	0,0246802	0,2847733	0,9992670	0,0070107	0,9998717
60	0,7748733	0,8597573	0,6325159	0,0425865	0,0423298	0,9895664	0,1274482	0,4716525	0,0775965	0,0507339	0,0717260	0,0246845	0,3803848	0,9992661	0,0070116	0,9998717
80	0,7748216	0,8598089	0,6325168	0,0425865	0,0423302	0,9895622	0,1418254	0,3232856	0,0775965	0,0507341	0,0717261	0,0246875	0,4643030	0,9992655	0,0070122	0,9998716
100	0,7747875	0,8598450	0,6325175	0,0425865	0,0423305	0,9895593	0,1526548	0,2175677	0,0775965	0,0507343	0,0717261	0,0246896	0,5320576	0,9992651	0,0070126	0,9998716
120	0,7747664	0,8598711	0,6325181	0,0425865	0,0423307	0,9895573	0,1605012	0,1460073	0,0775965	0,0507344	0,0717261	0,0246910	0,5842010	0,9992648	0,0070129	0,9998716
140	0,7747543	0,8598905	0,6325183	0,0425865	0,0423309	0,9895559	0,1660613	0,0991762	0,0775966	0,0507344	0,0717262	0,0246920	0,6231219	0,9992645	0,0070131	0,9998716
160	0,7747477	0,8599051	0,6325184	0,0425865	0,0423310	0,9895549	0,1699487	0,0692507	0,0775966	0,0507345	0,0717262	0,0246928	0,6515752	0,9992644	0,0070133	0,9998715
180	0,7747444	0,8599160	0,6325185	0,0425865	0,0423311	0,9895542	0,1726443	0,0504637	0,0775966	0,0507345	0,0717262	0,0246933	0,6720710	0,9992642	0,0070134	0,9998715
200	0,7747429	0,8599240	0,6325185	0,0425865	0,0423311	0,9895538	0,1745037	0,0388289	0,0775966	0,0507345	0,0717262	0,0246936	0,6866757	0,9992642	0,0070134	0,9998715
220	0,7747421	0,8599298	0,6325184	0,0425865	0,0423312	0,9895534	0,1757820	0,0317008	0,0775966	0,0507346	0,0717262	0,0246939	0,6969985	0,9992641	0,0070135	0,9998715
240	0,7747418	0,8599339	0,6325184	0,0425866	0,0423312	0,9895532	0,1766589	0,0273717	0,0775966	0,0507346	0,0717262	0,0246940	0,7042498	0,9992640	0,0070135	0,9998715
260	0,7747415	0,8599367	0,6325184	0,0425866	0,0423312	0,9895530	0,1772597	0,0247614	0,0775966	0,0507346	0,0717262	0,0246942	0,7093193	0,9992640	0,0070136	0,9998715
280	0,7747413	0,8599386	0,6325184	0,0425866	0,0423312	0,9895529	0,1776709	0,0231968	0,0775966	0,0507346	0,0717262	0,0246942	0,7128503	0,9992640	0,0070136	0,9998715
300	0,7747411	0,8599398	0,6325184	0,0425866	0,0423313	0,9895528	0,1779522	0,0222639	0,0775966	0,0507346	0,0717262	0,0246943	0,7153026	0,9992640	0,0070136	0,9998715
320	0,7747409	0,8599406	0,6325184	0,0425866	0,0423313	0,9895528	0,1781446	0,0217099	0,0775966	0,0507346	0,0717262	0,0246944	0,7170018	0,9992640	0,0070136	0,9998715
340	0,7747407	0,8599411	0,6325184	0,0425866	0,0423313	0,9895527	0,1782761	0,0213822	0,0775966	0,0507346	0,0717262	0,0246944	0,7181770	0,9992639	0,0070136	0,9998715
360	0,7747406	0,8599414	0,6325184	0,0425866	0,0423313	0,9895527	0,1783660	0,0211890	0,0775966	0,0507346	0,0717262	0,0246944	0,7189887	0,9992639	0,0070136	0,9998715
380	0,7747405	0,8599415	0,6325184	0,0425866	0,0423313	0,9895527	0,1784274	0,0210755	0,0775966	0,0507346	0,0717262	0,0246944	0,7195486	0,9992639	0,0070136	0,9998715
400	0,7747404	0,8599416	0,6325184	0,0425866	0,0423313	0,9895527	0,1784694	0,0210088	0,0775966	0,0507346	0,0717262	0,0246944	0,7199345	0,9992639	0,0070136	0,9998715
420	0,7747403	0,8599417	0,6325184	0,0425866	0,0423313	0,9895527	0,1784981	0,0209699	0,0775966	0,0507346	0,0717262	0,0246944	0,7202002	0,9992639	0,0070136	0,9998715
440	0,7747403	0,8599417	0,6325184	0,0425866	0,0423313	0,9895527	0,1785177	0,0209471	0,0775966	0,0507346	0,0717262	0,0246944	0,7203831	0,9992639	0,0070136	0,9998715
460	0,7747403	0,8599417	0,6325184	0,0425866	0,0423313	0,9895527	0,1785311	0,0209338	0,0775966	0,0507346	0,0717262	0,0246944	0,7205089	0,9992639	0,0070136	0,9998715
480	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895527	0,1785403	0,0209261	0,0775966	0,0507346	0,0717262	0,0246944	0,7205955	0,9992639	0,0070136	0,9998715
500	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895527	0,1785465	0,0209216	0,0775966	0,0507346	0,0717262	0,0246945	0,7206550	0,9992639	0,0070136	0,9998715
520	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895527	0,1785508	0,0209190	0,0775966	0,0507346	0,0717262	0,0246945	0,7206958	0,9992639	0,0070136	0,9998715
540	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,1785537	0,0209175	0,0775966	0,0507346	0,0717262	0,0246945	0,7207239	0,9992639	0,0070136	0,9998715
560	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,1785557	0,0209166	0,0775966	0,0507346	0,0717262	0,0246945	0,7207432	0,9992639	0,0070136	0,9998715
580	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,1682823	0,1361776	0,0775966	0,0507346	0,0717262	0,0246945	0,6743644	0,9992639	0,0070136	0,9998715
600	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,1497931	0,3408441	0,0775966	0,0507346	0,0717262	0,0246945	0,5831581	0,9992639	0,0070136	0,9998715
620	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,1320648	0,5316681	0,0775966	0,0507346	0,0717262	0,0246945	0,4876024	0,9992639	0,0070136	0,9998715
640	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,1176880	0,6800334	0,0775966	0,0507346	0,0717262	0,0246945	0,4037231	0,9992639	0,0070136	0,9998715
660	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,1068590	0,7857504	0,0775966	0,0507346	0,0717262	0,0246945	0,3359958	0,9992639	0,0070136	0,9998715
680	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0990127	0,8573101	0,0775966	0,0507346	0,0717262	0,0246945	0,2838714	0,9992639	0,0070136	0,9998715
700	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0934529	0,9041408	0,0775966	0,0507346	0,0717262	0,0246945	0,2449637	0,9992639	0,0070136	0,9998715
720	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0895655	0,9340660	0,0775966	0,0507346	0,0717262	0,0246945	0,2165195	0,9992639	0,0070136	0,9998715
740	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0868700	0,9528529	0,0775966	0,0507346	0,0717262	0,0246945	0,1960301	0,9992639	0,0070136	0,9998715
760	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0850107	0,9644876	0,0775966	0,0507346	0,0717262	0,0246945	0,1814298	0,9992639	0,0070136	0,9998715
780	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0837324	0,9716157	0,0775966	0,0507346	0,0717262	0,0246945	0,1711101	0,9992639	0,0070136	0,9998715
800	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0828555	0,9759447	0,0775966	0,0507346	0,0717262	0,0246945	0,1638609	0,9992639	0,0070136	0,9998715
820	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0822547	0,9785550	0,0775966	0,0507346	0,0717262	0,0246945	0,1587929	0,9992639	0,0070136	0,9998715
840	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0818435	0,9801196	0,0775966	0,0507346	0,0717262	0,0246945	0,1552629	0,9992639	0,0070136	0,9998715
860	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0815622	0,9810525	0,0775966	0,0507346	0,0717262	0,0246945	0,1528113	0,9992639	0,0070136	0,9998715
880	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0813699	0,9816065	0,0775966	0,0507346	0,0717262	0,0246945	0,1511126	0,9992639	0,0070136	0,9998715
900	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0812384	0,9819342	0,0775966	0,0507346	0,0717262	0,0246945	0,1499377	0,9992639	0,0070136	0,9998715
920	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0811485	0,9821273	0,0775966	0,0507346	0,0717262	0,0246945	0,1491263	0,9992639	0,0070136	0,9998715
940	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0810870	0,9822409	0,0775966	0,0507346	0,0717262	0,0246945	0,1485665	0,9992639	0,0070136	0,9998715
960	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0810450	0,9823075	0,0775966	0,0507346	0,0717262	0,0246945	0,1481808	0,9992639	0,0070136	0,9998715
980	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0810163	0,9823465	0,0775966	0,0507346	0,0717262	0,0246945	0,1479151	0,9992639	0,0070136	0,9998715
1000	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809967	0,9823693	0,0775966	0,0507346	0,0717262	0,0246945	0,1477322	0,9992639	0,0070136	0,9998715
1020	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809833	0,9823826	0,0775966	0,0507346	0,0717262	0,0246945	0,1476065	0,9992639	0,0070136	0,9998715
1040	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809742	0,9823903	0,0775966	0,0507346	0,0717262	0,0246945	0,1475200	0,9992639	0,0070136	0,9998715
1060	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809679	0,9823948	0,0775966	0,0507346	0,0717262	0,0246945	0,1474605	0,9992639	0,0070136	0,9998715
1080	0,7747403	0,8599418	0,6325184	0,0425866	0,0423313	0,9895526	0,0809636	0,9823974	0,0775966	0,0507346	0,0717262	0,0246945	0,1474196	0,9992639	0,0070136	0,9998715
