"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
440	0,7732017	0,3210757	0,3515687	0,6252027	0,6726479	0,8922566	0,7285820	0,1780593	0,5742993	0,9179308	0,8008156	0,3619191	0,5220540	0,1859078	0,8894336	0,7742842
460	0,6930542	0,3617717	0,3583013	0,6444222	0,6866157	0,8669535	0,7303263	0,1797718	0,5779743	0,9453731	0,7731603	0,3137793	0,5149169	0,1753875	0,8422186	0,7797389
480	0,7077265	0,3737392	0,4288271	0,5926718	0,7541836	0,8340284	0,6665052	0,1683185	0,5766566	0,8945433	0,7360244	0,3303878	0,4471974	0,1730744	0,8132060	0,8184354
500	0,6904358	0,3895298	0,3849362	0,6698981	0,7294778	0,8168765	0,6539434	0,1637235	0,5498418	0,8664247	0,7323838	0,3370502	0,4276813	0,1869588	0,8323945	0,7939539
520	0,6634583	0,3659258	0,3710452	0,6278075	0,6956485	0,9205587	0,6284523	0,1766761	0,5360063	0,8765499	0,7814928	0,3344511	0,4826810	0,1776732	0,8311396	0,8220061
540	0,6587613	0,3394532	0,3558019	0,6623608	0,5921746	0,8598892	0,6084265	0,1530509	0,4795779	0,8597020	0,7803065	0,3748647	0,4857089	0,1595436	0,8381372	0,7285106
560	0,6749138	0,2817170	0,3431362	0,6352676	0,7372659	0,8672945	0,6568053	0,1449273	0,4736522	0,8248904	0,7155684	0,3788955	0,5082368	0,1627161	0,8037399	0,8023367
580	0,6387424	0,2795894	0,3708757	0,6499813	0,7060491	0,5043151	0,5065172	0,1666385	0,5541188	0,9131906	0,7930650	0,2927169	0,6216878	0,1831972	0,8064559	0,5791145
600	0,6088233	0,2948306	0,3412912	0,6742803	0,7312698	0,3782472	0,3901046	0,1820698	0,5573556	0,9389267	0,7559659	0,3124426	0,6803118	0,2177622	0,8726081	0,4116727
620	0,6310130	0,3365128	0,3384582	0,6149143	0,7952848	0,2610196	0,3216568	0,1796541	0,5982153	0,9121478	0,7523099	0,2657742	0,7226854	0,1819517	0,8826467	0,2877149
640	0,6464898	0,3487810	0,3551856	0,6194363	0,7445762	0,2457163	0,2764222	0,1736820	0,6179894	0,9338536	0,7345246	0,2761961	0,7337009	0,1801924	0,8369896	0,2641340
660	0,7129009	0,3470427	0,3683332	0,5920058	0,6843979	0,2563245	0,2809226	0,1603724	0,6527962	0,9631339	0,7199576	0,2824437	0,7227323	0,2126403	0,8946880	0,2666969
680	0,7829077	0,3269242	0,3976192	0,6153065	0,6681435	0,2351698	0,2580039	0,1732340	0,6219416	0,9753746	0,7390206	0,3186452	0,7718006	0,1867959	0,8428278	0,2641434
700	0,7226043	0,3511044	0,3631915	0,6431965	0,6479032	0,2021492	0,2249945	0,1857415	0,5549557	0,9139087	0,8015586	0,2994348	0,8256636	0,1878049	0,8505906	0,2557873
720	0,6994922	0,3536772	0,3071104	0,6860510	0,7113373	0,1668686	0,2052044	0,2002829	0,6221400	0,9168408	0,7631898	0,2843387	0,8523238	0,1925331	0,8036031	0,2828573
740	0,7405429	0,2966002	0,3650892	0,6331497	0,6886663	0,1523365	0,1757663	0,1788455	0,5603581	0,8982452	0,7359161	0,3457566	0,8592448	0,1878753	0,8451190	0,2680105
760	0,6961756	0,2971500	0,3919231	0,6210396	0,6512668	0,1542990	0,1679709	0,1628305	0,5354318	0,8496122	0,7036155	0,3845015	0,8339955	0,2045039	0,9138309	0,2478040
780	0,7019538	0,3250391	0,3531522	0,5876868	0,7164852	0,1674273	0,1617347	0,1657875	0,5137783	0,8860883	0,7509027	0,3576225	0,7899995	0,1895745	0,8797513	0,2594908
800	0,6849161	0,3180121	0,3336897	0,5879062	0,7143825	0,1629248	0,1936609	0,1702153	0,5436081	0,9003266	0,7046546	0,3465897	0,7294274	0,2118617	0,8007472	0,2544254
820	0,6954397	0,3487055	0,2871898	0,6163448	0,6698145	0,1763934	0,2150630	0,1851755	0,5663364	0,8832308	0,8253283	0,3181686	0,6549773	0,2582658	0,8119001	0,2475011
840	0,6527284	0,3415144	0,3064051	0,6409400	0,6766879	0,1925933	0,2311487	0,1874304	0,5967649	0,9097875	0,7101740	0,3543342	0,7146426	0,2104867	0,7792247	0,2404501
860	0,7069302	0,3307286	0,3671023	0,5893372	0,6520622	0,1994761	0,1841954	0,1955470	0,5525539	0,9139461	0,7070689	0,3477197	0,7564703	0,2051943	0,8159262	0,2540714
880	0,6882669	0,3110498	0,3673034	0,5886464	0,7397000	0,1702090	0,1659683	0,1791834	0,5140697	0,8674261	0,7153620	0,3716790	0,7817415	0,1779118	0,8222012	0,2691358
900	0,7345092	0,3389449	0,3156464	0,6538549	0,7934744	0,1897457	0,2096066	0,1666026	0,5213538	0,8715899	0,7120312	0,3118235	0,7645676	0,1687565	0,8203963	0,2698218
920	0,7282384	0,3535755	0,3168506	0,5819308	0,7455587	0,1475746	0,1982919	0,1575828	0,5561624	0,9001783	0,7524610	0,3163241	0,7610763	0,1949045	0,8374319	0,3069836
940	0,7046758	0,3067974	0,3870419	0,5938225	0,6736140	0,1807218	0,1900870	0,1610845	0,5792997	0,8739762	0,6895517	0,3343200	0,7317061	0,1882674	0,7614023	0,2815602
960	0,6570752	0,3779757	0,3911233	0,5479278	0,7357557	0,1898597	0,1993195	0,1934833	0,6096484	0,8675955	0,7000613	0,3049992	0,7277019	0,1760616	0,7825969	0,2420184
980	0,6840529	0,3284911	0,3448968	0,5738200	0,6746045	0,2297326	0,2266869	0,1685814	0,6586440	0,9176239	0,7616586	0,2682573	0,7389085	0,1671719	0,8360932	0,2671152
1000	0,6845323	0,3377729	0,3140903	0,6704423	0,6367231	0,2542830	0,2465931	0,1779830	0,6949529	0,8940595	0,8004431	0,2783711	0,7362921	0,1655208	0,7847511	0,2588640
1020	0,7233012	0,3488071	0,3126690	0,6817882	0,6830821	0,2124165	0,2418771	0,1617724	0,6310757	0,8769345	0,7829758	0,3446052	0,7609611	0,1568752	0,7911506	0,2542926
1040	0,7095610	0,3408496	0,3142104	0,6919741	0,6773477	0,2472480	0,2075405	0,1306413	0,6387795	0,9076030	0,7705161	0,2800144	0,7921773	0,1764459	0,7861620	0,2775152
1060	0,6562107	0,3551009	0,3506915	0,6444452	0,6729851	0,2444587	0,2124802	0,1658250	0,6328692	0,9558871	0,8037337	0,3122764	0,8034458	0,1706079	0,8821760	0,2761264
1080	0,6666980	0,3879867	0,3241583	0,6706673	0,7110842	0,2838332	0,2588798	0,1649161	0,6402356	0,9404280	0,7836653	0,3082226	0,7705091	0,1607196	0,7713587	0,2800622
1100	0,6963923	0,3311067	0,3579441	0,6371714	0,6525222	0,2077244	0,2248552	0,1584570	0,6012632	0,9611238	0,7423253	0,3357369	0,7454921	0,1601493	0,7817465	0,2411797

0	0,6901887	0,3011659	0,3610637	0,5426894	0,7793742	0,1743977	0,1510436	0,2100146	0,5197872	0,9659991	0,7132291	0,3327858	0,7820050	0,1886105	0,9196860	0,2544122
20	0,5461723	0,2193442	0,3178563	0,6958651	0,8845012	0,4289459	0,2419978	0,1844622	0,5231255	0,8767410	0,7590792	0,3311987	0,7691653	0,4149848	0,8377366	0,3282303
40	0,4666720	0,1795353	0,3307966	0,6823297	0,9408672	0,5080354	0,2105983	0,1940308	0,5295471	0,9837978	0,6777155	0,3701810	0,7805472	0,5606470	0,8785849	0,4199613
60	0,4745722	0,1486895	0,3319310	0,7011984	0,9300314	0,6540474	0,2078045	0,1586146	0,5745700	1,0257102	0,6857278	0,3400655	0,8623504	0,6878547	0,8572101	0,4974786
80	0,5054469	0,1660510	0,3429675	0,6490676	0,9510288	0,6730515	0,2582982	0,1572552	0,6495766	1,0112114	0,6909587	0,3377724	0,7614432	0,7259378	0,8635541	0,4847757
100	0,4878683	0,1412649	0,3100517	0,6641614	0,9233928	0,7554687	0,3071927	0,1948172	0,7743782	0,9829339	0,7480290	0,3324657	0,7822278	0,7306102	0,8951191	0,4779486
120	0,4860719	0,1511572	0,2975383	0,7008465	0,9790257	0,7094354	0,3770720	0,2116525	0,7787497	0,9800498	0,7961473	0,2908644	0,7603968	0,7288364	0,8676850	0,4945089
140	0,4924000	0,1520026	0,3549052	0,6227923	0,8818930	0,7918189	0,3266570	0,1965928	0,6953895	0,9508641	0,8306636	0,3244037	0,7161132	0,7445563	0,9077151	0,4983972
160	0,4902824	0,1214618	0,3609368	0,6323128	0,9759056	0,7674141	0,3159447	0,1869680	0,6705365	0,9874101	0,8577059	0,3538377	0,7060558	0,7487229	0,8937266	0,5174358
180	0,5068637	0,1059887	0,3278581	0,6102802	0,9948634	0,7496398	0,3051792	0,1736070	0,6500670	1,0225244	0,8345341	0,3187450	0,7093783	0,7401532	0,8284259	0,5695634
200	0,5051765	0,0668573	0,3237565	0,6287152	1,0015337	0,8309556	0,3172874	0,2177545	0,7002051	1,0133639	0,8417578	0,3339340	0,7988543	0,7928754	0,9447758	0,5275002
220	0,5205445	0,0893243	0,3229597	0,5744231	1,1063641	0,7377542	0,3309411	0,2155565	0,6821455	0,9815830	0,7974675	0,3515457	0,7882941	0,7299060	0,8752174	0,5345077
240	0,5457059	0,0847957	0,3103180	0,6020816	1,0587176	0,7293110	0,3379923	0,1911857	0,6883067	1,0818898	0,7888450	0,3640660	0,8617942	0,6953355	0,8191190	0,4977395
260	0,5251931	0,0748107	0,3438482	0,5533589	1,0369196	0,6668188	0,3246811	0,1803748	0,6944396	1,0906729	0,7336873	0,4428038	0,8010569	0,7211701	0,8450240	0,5146183
280	0,4757255	0,0847693	0,4073578	0,5685642	0,9376594	0,7088308	0,3080874	0,1621386	0,7607016	1,0465734	0,7064093	0,4750286	0,7678507	0,7298780	0,7614343	0,4871259
300	0,5126481	0,0892410	0,3868288	0,5667788	0,9800855	0,7641499	0,3296132	0,1654480	0,7245189	1,0192515	0,7446721	0,3906370	0,7955790	0,7427265	0,8284558	0,4691357
320	0,4975601	0,0781106	0,3772447	0,5631783	1,0329491	0,8069400	0,3892896	0,1895391	0,7187878	1,0290806	0,7950006	0,4088177	0,7328515	0,6784770	0,8107509	0,4926304
340	0,5489412	0,0912579	0,3346861	0,6003637	1,0533002	0,7196326	0,4115898	0,2388477	0,7448214	1,0569407	0,7452431	0,3578358	0,6775274	0,7568703	0,8243349	0,5104053
360	0,5484468	0,1046106	0,3207138	0,7068647	1,0743958	0,6995022	0,3943078	0,2523447	0,7519968	0,9745993	0,7755466	0,3304497	0,7745562	0,8104192	0,8341251	0,5225833
380	0,5326290	0,1131340	0,3554703	0,6778985	0,9942782	0,7549366	0,4361802	0,2560615	0,7545459	0,9696286	0,7653092	0,3016250	0,7884810	0,7752862	0,8569675	0,5075056
400	0,5329398	0,0933432	0,3235794	0,6172334	0,9286173	0,8280394	0,4563178	0,2741629	0,7446521	0,9709975	0,7358067	0,3050504	0,7617049	0,7667301	0,8089124	0,4838013
420	0,5713488	0,1063617	0,4069877	0,6083414	0,9618686	0,6805317	0,4053149	0,2477437	0,7074496	0,9448839	0,7827347	0,3570445	0,7606803	0,7209789	0,8834761	0,4873283
440	0,5415022	0,1228276	0,3780952	0,6281590	0,9309177	0,7710547	0,4169271	0,1917316	0,7536096	0,9597313	0,6875248	0,3295040	0,7476499	0,7498746	0,9174838	0,4861056
460	0,5464341	0,0978959	0,3061779	0,6867952	0,9505042	0,6935498	0,3904926	0,2256469	0,8171308	0,9068906	0,7165195	0,2936408	0,7221164	0,7417057	0,8681736	0,4908189
480	0,5544704	0,1042927	0,3309661	0,6352627	0,9448613	0,7161100	0,3711154	0,2095012	0,7971785	0,8956193	0,7411640	0,2942261	0,6754450	0,7801103	0,9457345	0,5471838
500	0,5161176	0,0933453	0,4049407	0,6315128	0,9655495	0,6982530	0,3079646	0,2040965	0,7149035	0,9616924	0,7153708	0,3418478	0,6424837	0,8198354	0,9671687	0,4667734
520	0,4712087	0,0824155	0,3855991	0,5788498	0,9452528	0,8008200	0,3745416	0,2210065	0,6929310	1,0383166	0,7491406	0,3622771	0,6646742	0,7898744	0,9384301	0,5086794
540	0,4979648	0,0730827	0,3594041	0,5711064	1,0470959	0,7236871	0,3654252	0,2285459	0,7498703	1,0679464	0,7693639	0,3731645	0,6776775	0,7623528	0,9611753	0,5283715
560	0,4835000	0,0847479	0,3346064	0,6283467	0,9944098	0,7788226	0,3690322	0,2040109	0,7747856	1,0510588	0,7402998	0,3541086	0,6795564	0,8951729	0,9509263	0,5214779
580	0,5742609	0,2289774	0,3352858	0,6348381	0,7625699	0,5148185	0,3874267	0,2117531	0,7816131	1,0735429	0,6988706	0,3437107	0,7484938	0,6360161	0,9687384	0,4111877
600	0,6510268	0,3025686	0,3207891	0,6797474	0,7572123	0,4006365	0,3788600	0,2156736	0,8197831	1,0264242	0,7008931	0,3307740	0,7570199	0,4471721	0,8745884	0,3302083
620	0,6592240	0,3270392	0,3972377	0,6563553	0,7073525	0,3623659	0,3455691	0,2070350	0,7881738	1,0617568	0,7246176	0,3582447	0,7498364	0,3931687	0,8415994	0,3204485
640	0,6736261	0,3557474	0,4049625	0,6787033	0,7033834	0,3197657	0,3556612	0,2191891	0,7585570	0,9914558	0,7230317	0,3278513	0,7556421	0,3343200	0,8478452	0,2885495
660	0,6936985	0,3698193	0,3273643	0,7011653	0,7137848	0,2504780	0,3791659	0,2214856	0,7838751	0,9879319	0,7593356	0,3204984	0,7436040	0,3058530	0,8090297	0,3431314
680	0,7127249	0,3707084	0,3176669	0,7509322	0,6862770	0,2171575	0,3396374	0,2101003	0,7777743	0,9794546	0,7493212	0,3250092	0,7322654	0,2782220	0,8014534	0,3354502
700	0,7251694	0,3411877	0,3202854	0,7041591	0,7132879	0,2474142	0,3155819	0,2131851	0,7487259	0,9919684	0,7469509	0,3251182	0,6960503	0,2290259	0,8511955	0,3006734
720	0,6743413	0,3467601	0,3710404	0,7033210	0,7471227	0,2053891	0,2748008	0,1929440	0,6973001	0,8992558	0,7314999	0,3413921	0,6583201	0,2211324	0,7957226	0,2502841
740	0,6376736	0,3153564	0,3413711	0,6810263	0,6808398	0,2395525	0,2474133	0,1934621	0,6588316	0,8946585	0,7224197	0,3316791	0,6598051	0,1804678	0,8609828	0,2567485
760	0,7037812	0,3174019	0,3652024	0,6823478	0,7281785	0,2116979	0,2062900	0,1644502	0,5813781	0,8615932	0,7002013	0,3638200	0,7221930	0,1722883	0,8872024	0,2450468
780	0,6917283	0,3606171	0,3375353	0,6285782	0,6941311	0,1802878	0,2195990	0,1661602	0,5497850	0,8976592	0,7350437	0,3329377	0,7753931	0,1762616	0,9219619	0,2594763
800	0,6527369	0,4074634	0,3532432	0,5973308	0,6725040	0,2197295	0,2412409	0,1414334	0,5558425	0,9980624	0,7681097	0,2976993	0,7071446	0,1395582	0,8221504	0,2498697
820	0,6644587	0,3804926	0,3270451	0,6518414	0,7111622	0,2334191	0,2612640	0,1721322	0,6279104	1,0085689	0,7774771	0,2917834	0,7399749	0,1645647	0,7896299	0,2777043
840	0,6462537	0,3611421	0,2858934	0,6583693	0,7127428	0,2687362	0,2635738	0,2009150	0,7406509	1,0522019	0,7522352	0,2991543	0,7194288	0,1939850	0,7995087	0,3115216
860	0,7123406	0,3825946	0,2935577	0,6926587	0,7358980	0,2689266	0,2888878	0,1992891	0,7309121	0,9670838	0,7931654	0,2913333	0,7545394	0,1642908	0,8792553	0,3073156
880	0,7181790	0,3540700	0,3796059	0,6961942	0,7587016	0,2329050	0,2737514	0,2033474	0,6973471	0,9351838	0,6993925	0,3473928	0,7860757	0,1779004	0,8844678	0,2741304
900	0,6356323	0,3435741	0,3769323	0,6567694	0,7395478	0,2442132	0,2518205	0,1649515	0,6853305	0,9221558	0,7698946	0,3910336	0,7322016	0,1521847	0,9302616	0,2386337
920	0,6142484	0,3319748	0,3652583	0,6254158	0,7290180	0,2613502	0,2606388	0,1634308	0,7064224	0,9950921	0,7844398	0,3321132	0,7893075	0,1472976	0,8936178	0,2391807
940	0,6250466	0,3133846	0,3114409	0,5667204	0,6394082	0,2525864	0,2780385	0,1517436	0,7376766	1,0041984	0,7411529	0,3322287	0,8198512	0,1650532	0,8934549	0,2676807
960	0,6670393	0,3302743	0,3545461	0,5871661	0,6895439	0,2079064	0,2580304	0,1298807	0,6967019	0,9963015	0,7267190	0,2988326	0,8403154	0,1575984	0,9642058	0,2189997
980	0,6992305	0,2821212	0,3352014	0,6053135	0,6727905	0,1585030	0,2188545	0,1505126	0,6506235	0,9876573	0,7504510	0,3558678	0,7718538	0,1557780	0,9587420	0,2060330
1000	0,7094667	0,2686508	0,3760735	0,5679018	0,6444589	0,1752466	0,2101554	0,1716809	0,6140954	0,9914927	0,7846973	0,3647056	0,7420571	0,1437926	0,9368936	0,2100355
1020	0,7295675	0,3460083	0,3401892	0,6610352	0,7115185	0,2028406	0,2197309	0,1895706	0,6026883	0,9628594	0,7964161	0,3117134	0,7084749	0,1809542	0,8705740	0,2232101
1040	0,7343028	0,3909524	0,2850195	0,6847480	0,7095287	0,1832846	0,2665275	0,1900769	0,6100375	0,9410278	0,7369165	0,2816175	0,7288143	0,1926748	0,8407705	0,2365540
1060	0,7023572	0,3708108	0,2873561	0,6764769	0,6866753	0,2229449	0,2536707	0,1720758	0,6257863	0,9331905	0,7528041	0,2789971	0,7766109	0,2002550	0,8549368	0,2398469
1080	0,7036235	0,2973706	0,3292034	0,6318201	0,5834112	0,1850123	0,2044378	0,1562154	0,5712388	0,9898379	0,7860572	0,3130497	0,8238446	0,1577786	0,8387961	0,2311745
1100	0,7204337	0,2650266	0,3284532	0,5742558	0,6311117	0,1795610	0,1918443	0,1698238	0,5396749	0,9442326	0,6617978	0,3673361	0,8319660	0,1633587	0,8322908	0,2633031

0	0,6901887	0,3011659	0,3610637	0,5426894	0,7793742	0,1743977	0,1510436	0,2100146	0,5197872	0,9659991	0,7132291	0,3327858	0,7820050	0,1886105	0,9196860	0,2544122
20	0,6765878	0,2484612	0,4263970	0,5588160	0,6659932	0,1725480	0,4610262	0,1464163	0,6254208	0,9322506	0,9711872	0,3889380	0,7188797	0,1770027	0,8994251	0,3803473
40	0,7070228	0,2300242	0,4095977	0,5095134	0,5806747	0,1278965	0,5754616	0,1454141	0,7273036	0,9542927	0,9643840	0,4356265	0,7487153	0,1707057	0,8604491	0,4719775
60	0,7024404	0,2799808	0,3810653	0,5373443	0,6208331	0,1461940	0,7396276	0,1611687	0,7892432	0,9406815	1,0102837	0,3605471	0,7355343	0,1763621	0,8545433	0,5374994
80	0,7004667	0,3403169	0,3833973	0,5481979	0,7121129	0,1679971	0,8428337	0,1670769	0,7894411	0,8801856	0,9357132	0,3307014	0,7801187	0,2197756	0,8956587	0,5522930
100	0,6612318	0,3346975	0,3478363	0,6357421	0,7543556	0,1907687	0,9030663	0,1593281	0,7610460	0,8878492	0,9927692	0,3446476	0,7388813	0,2157679	0,8162142	0,6116668
120	0,6348381	0,3256811	0,3487818	0,6469406	0,7410799	0,2020942	0,8816338	0,1787833	0,7732419	0,9181480	1,0475339	0,3025729	0,7123375	0,1897673	0,8314737	0,6103684
140	0,6441126	0,3505077	0,3431638	0,6875849	0,6811719	0,2070390	0,8441526	0,1944128	0,8039853	0,9201074	1,0076301	0,2743352	0,7665447	0,2076886	0,8207238	0,5884508
160	0,6409852	0,3602917	0,3016646	0,6141136	0,6717774	0,2277051	0,8810680	0,2145625	0,8525578	0,9012023	0,9456725	0,2700955	0,8037532	0,2102996	0,9655136	0,5952557
180	0,7095225	0,3314648	0,3141422	0,6321407	0,6620543	0,2136304	0,8477381	0,1771305	0,8030198	0,9504659	1,0051453	0,3235916	0,8000264	0,2018829	0,9335373	0,6242422
200	0,7240402	0,3186899	0,3919752	0,5732415	0,6393236	0,1887005	0,8770047	0,1859350	0,7743466	0,9074152	0,9960339	0,3475425	0,8614732	0,1725895	0,9275425	0,6741253
220	0,7190073	0,3516093	0,3833765	0,6100889	0,6341218	0,1606825	0,8491224	0,1880733	0,7844423	0,8770346	1,0035160	0,2991116	0,8090116	0,1599357	0,8617389	0,6539604
240	0,7244974	0,3423650	0,3553306	0,5896177	0,6150877	0,1839293	0,9249639	0,1559512	0,7572654	0,8766471	1,0447323	0,3598759	0,7899069	0,1805366	0,8385788	0,6576652
260	0,7662044	0,3459006	0,3404872	0,5886474	0,6443349	0,1697254	0,8498930	0,1481458	0,7643368	0,9350753	1,0098975	0,3013873	0,8177692	0,1914572	0,9213390	0,6108900
280	0,7134947	0,3322718	0,3731291	0,6366637	0,6841362	0,1391811	0,8710067	0,1433206	0,8464743	0,8937648	0,9113831	0,3989008	0,8522554	0,1572262	0,9293880	0,6013863
300	0,7097122	0,3300286	0,3559491	0,6206569	0,6725831	0,1705202	0,8756841	0,1562667	0,8970949	0,9071074	0,9105634	0,3965390	0,7947414	0,1555207	0,9329044	0,6103453
320	0,6915599	0,3471002	0,3702686	0,6224763	0,6672868	0,2026730	0,9038285	0,1543971	0,9398611	0,9314186	0,9714627	0,3869161	0,8176933	0,1481575	0,8679937	0,6403463
340	0,7136857	0,3439571	0,3656054	0,5670335	0,6956208	0,2136601	0,8922219	0,1401274	0,9141239	1,0003416	0,9457499	0,3502078	0,8010558	0,1695189	0,8981609	0,6836799
360	0,7087760	0,3257230	0,3681401	0,5578620	0,6388670	0,1866007	0,9009167	0,1698311	0,8733894	0,9845699	0,9609180	0,3558073	0,7343571	0,1421695	0,8321213	0,6526097
380	0,6667471	0,3428057	0,3998688	0,5964570	0,6746195	0,1770635	0,9385175	0,1599887	0,8302383	0,9505124	0,9651373	0,3058191	0,7084091	0,1477551	0,8489904	0,6200632
400	0,6749344	0,3576845	0,3957979	0,6268264	0,7239895	0,1785900	0,8895817	0,1450049	0,7739452	0,8504971	1,0064327	0,2539154	0,7032605	0,1513885	0,8420340	0,6297032
420	0,6231184	0,4027997	0,3316405	0,6901401	0,6598362	0,2006067	0,9098617	0,1391662	0,8169744	0,8860660	0,9841261	0,2306231	0,6823482	0,1641708	0,8599559	0,6270278
440	0,6363745	0,4080231	0,3272774	0,7093919	0,6636062	0,1874872	0,9109539	0,1496189	0,7710094	0,8765054	1,0835967	0,2324313	0,6964307	0,1577810	0,8267793	0,6484452
460	0,6699924	0,3706143	0,3161712	0,6210251	0,6429473	0,1461501	0,8866343	0,1594783	0,8610861	0,9035792	1,0209061	0,2655680	0,6868329	0,1618466	0,8362418	0,6073200
480	0,6319228	0,3681305	0,3725999	0,5918999	0,6948227	0,1716633	0,8719212	0,1584832	0,8177879	0,8917728	0,9388100	0,2911647	0,7981920	0,1586207	0,8258238	0,6077862
500	0,6341752	0,3373402	0,3156463	0,6184668	0,7869134	0,2145859	0,8561414	0,1662925	0,8038485	0,8928930	0,9320334	0,3211008	0,8241207	0,1489854	0,8178062	0,6452171
520	0,6739580	0,3362455	0,3400329	0,5781837	0,7151311	0,2639457	0,8949898	0,1601848	0,7847422	0,8355227	0,9366821	0,3220318	0,8402325	0,1838668	0,8898544	0,6525639
540	0,6721188	0,3397190	0,3708958	0,6147117	0,6968924	0,2216749	0,9172134	0,1747091	0,7759375	0,8903282	0,9443072	0,3085211	0,7892997	0,1930246	0,8666772	0,6226251
560	0,6819478	0,3369027	0,3030228	0,6666160	0,7467246	0,2379724	0,9082037	0,1723170	0,8137854	0,9218287	0,8834382	0,2891307	0,7953497	0,1789513	0,8117863	0,7015948
580	0,6434582	0,3401143	0,3654310	0,6205517	0,6691449	0,2017325	0,6183075	0,1595134	0,7028336	0,9531894	0,8224788	0,2914376	0,8133698	0,1821852	0,8278973	0,5489497
600	0,6667832	0,3165707	0,3503883	0,6197758	0,6676956	0,2059506	0,4683125	0,1712925	0,6019608	0,9621408	0,7161227	0,3760076	0,8143996	0,1643523	0,8601708	0,4104708
620	0,6551686	0,3099022	0,3671038	0,5449423	0,7439273	0,2590901	0,3602445	0,1926505	0,5775945	0,9791512	0,7117100	0,3587642	0,7739137	0,1575286	0,8662787	0,3445428
640	0,6661904	0,3121231	0,3698894	0,6019849	0,6881218	0,2130466	0,3159059	0,2016221	0,5543579	0,9636181	0,7290321	0,3775858	0,8205651	0,1841515	0,8670696	0,3235621
660	0,6679671	0,3456853	0,4000045	0,6252497	0,6630164	0,2327073	0,3189273	0,1847911	0,5576801	0,9748375	0,7153693	0,3305873	0,8238076	0,1674638	0,8451644	0,2783899
680	0,6504243	0,3151749	0,3158466	0,6750732	0,7520727	0,2591813	0,2976913	0,1988092	0,6317075	0,9515163	0,8046584	0,3150268	0,8761456	0,1753656	0,7877116	0,2766599
700	0,6310097	0,2900612	0,3303712	0,6281661	0,7184671	0,2927239	0,2932964	0,1996283	0,6145422	1,0128828	0,8148789	0,3321555	0,8470429	0,1899557	0,8056428	0,2742619
720	0,6701288	0,3206696	0,3820156	0,6379877	0,7167114	0,2510601	0,3051500	0,2039726	0,5945109	0,9651208	0,8629461	0,3126405	0,7934708	0,1846626	0,8398589	0,2973722
740	0,7187343	0,3415998	0,3497569	0,6039899	0,7128766	0,2210143	0,2915516	0,2172526	0,6148033	0,8999211	0,7817564	0,3113701	0,8035481	0,1811963	0,8615006	0,2994899
760	0,7270577	0,3746658	0,3830173	0,5757889	0,6942173	0,2288614	0,3174866	0,1961968	0,6088917	0,8429367	0,7259877	0,3243566	0,7581499	0,1739182	0,8914985	0,2453089
780	0,6945905	0,3636575	0,3197071	0,5815920	0,6966792	0,2208524	0,2725893	0,1719388	0,5976328	0,8300984	0,7860953	0,3020706	0,8058166	0,2025357	0,8775045	0,2623198
800	0,7105912	0,3520098	0,3573284	0,5380808	0,7460906	0,2316850	0,2478830	0,1795124	0,6037709	0,8871374	0,7529148	0,2735059	0,8042716	0,1636157	0,8813121	0,2196341
820	0,6740439	0,3761135	0,3522061	0,5514890	0,6243253	0,2537208	0,2645839	0,1834125	0,5792225	0,8482078	0,7154481	0,3330097	0,7624007	0,1755683	0,7852478	0,2387293
840	0,6486244	0,3303033	0,3790924	0,5766737	0,7063346	0,2085110	0,2765162	0,1933507	0,5870643	0,8660422	0,7612733	0,3392268	0,7482335	0,1719173	0,8349933	0,2631648
860	0,6199852	0,3209880	0,3755098	0,5752159	0,7425896	0,2402748	0,2677009	0,1896652	0,5404667	0,8349306	0,7691688	0,3505969	0,7831090	0,1785147	0,8767835	0,2206065
880	0,6198673	0,3885222	0,3423284	0,5024505	0,7731450	0,1895923	0,2514679	0,1821710	0,5749838	0,8644310	0,6964722	0,3544036	0,7836723	0,1742561	0,9357878	0,1866767
900	0,6375357	0,3471548	0,3220104	0,4698354	0,7008804	0,2095748	0,2143215	0,1617122	0,5958614	0,8297215	0,6735130	0,3475213	0,8056548	0,1609275	0,9465563	0,1996193
920	0,6813228	0,3673087	0,3144429	0,5091450	0,6649327	0,1979316	0,2409148	0,1709403	0,5621207	0,8459587	0,7611115	0,3593634	0,7904831	0,1452279	0,9031157	0,2081863
940	0,6688197	0,3430393	0,3374245	0,5257472	0,7019863	0,2127505	0,2357579	0,1955264	0,5332145	0,8697132	0,7809694	0,3691438	0,7951545	0,1477538	0,8959196	0,2224585
960	0,6928590	0,3313754	0,3441542	0,5402994	0,6618328	0,1764552	0,2252057	0,1639173	0,5518755	0,8835009	0,7537354	0,4081724	0,8123467	0,1844081	0,8711385	0,1682476
980	0,6677416	0,3131993	0,3723417	0,5474040	0,7368387	0,2093869	0,2220281	0,1496454	0,5232447	0,9420021	0,8375641	0,3610750	0,7776989	0,1680607	0,9141374	0,2239514
1000	0,7202546	0,3324780	0,3772908	0,5361383	0,7288918	0,1682273	0,2386328	0,1677516	0,5204143	0,9520402	0,7743852	0,3029900	0,7709099	0,1559164	0,8374677	0,2605930
