"Time"	hipA	hipB	ihfB	yeiL	tdcA	tdcF	tdcG	tdcE	tdcC	tdcD	tdcB	hemF	amiA	ibpB	uspB	ecpD
560	0,5851257	0,2509219	0,2952396	0,4878799	0,6164583	0,6571480	0,4680403	0,1320609	0,4586232	0,7122849	0,6853713	0,2403410	0,4925793	0,1114479	0,7489421	0,6620086
580	0,5114353	0,3702975	0,3524890	0,4802377	0,6603233	0,5721447	0,4460924	0,1247477	0,4078359	0,7315193	0,6426776	0,2474293	0,5439544	0,1420862	0,6515297	0,7174630
600	0,6009968	0,2446281	0,3982760	0,4650799	0,4936501	0,4255715	0,4835746	0,1226067	0,4736085	0,8562717	0,6846331	0,2622585	0,4613618	0,1382525	0,6377999	0,5644869
620	0,4763321	0,1992248	0,2661146	0,4774569	0,6027381	0,4379543	0,3957224	0,1333721	0,4805864	0,6915637	0,6589700	0,2454216	0,5129900	0,1543345	0,7155161	0,5426660
640	0,3902749	0,3242193	0,2836924	0,4906334	0,5516282	0,2903901	0,3110124	0,1484320	0,4225388	0,8424090	0,6712277	0,2513815	0,5710584	0,2327289	0,6546893	0,4236616
660	0,5330127	0,3488795	0,2297168	0,5388846	0,4797849	0,2237910	0,3015033	0,1225591	0,4138872	0,6990487	0,6153855	0,1996730	0,4393719	0,1680646	0,7688522	0,3749329
680	0,4479868	0,3141296	0,2447662	0,5070678	0,6229978	0,2431497	0,2901918	0,1750557	0,5826028	0,8076182	0,5283764	0,2501897	0,5376474	0,1491949	0,7618461	0,4824338
700	0,4598724	0,3443955	0,3275803	0,5901557	0,4811068	0,2081378	0,2303042	0,1493654	0,4878719	0,8132373	0,7003476	0,1934701	0,5421643	0,1285347	0,7496125	0,2951491
720	0,5266348	0,3409517	0,2252637	0,6247938	0,5353506	0,1825538	0,2759174	0,1662360	0,4818553	0,6818302	0,6635114	0,2312567	0,6798670	0,2301495	0,7310848	0,2416420
740	0,6081198	0,4241903	0,2466469	0,6271509	0,4417959	0,2162651	0,1302282	0,1373324	0,4545460	0,6071594	0,5817702	0,2169472	0,7794191	0,1929066	0,8384813	0,2685571
760	0,5815640	0,2814792	0,2734721	0,5829361	0,4638740	0,1164602	0,1905046	0,1628003	0,4197043	0,7875912	0,6656729	0,2214464	0,5545233	0,1725175	0,6005913	0,1885623
780	0,6339203	0,2899066	0,4067492	0,4552232	0,4417005	0,1633814	0,1374680	0,1471937	0,4968088	0,6351759	0,5564430	0,2091667	0,5979915	0,1271240	0,6844550	0,2416722
800	0,5418309	0,2777263	0,1991571	0,4879098	0,4098808	0,1290461	0,1034202	0,1758593	0,3914735	0,7305603	0,6541784	0,2859899	0,5139796	0,1552729	0,8236124	0,1995535
820	0,6115535	0,2569086	0,3242930	0,5026129	0,6717977	0,1119413	0,0960544	0,1223339	0,4305814	0,6674942	0,6283357	0,2470713	0,5740080	0,1150336	0,6592525	0,2122121
840	0,5592308	0,2917960	0,3568786	0,5329104	0,5375208	0,2155655	0,1139533	0,1617081	0,4315784	0,6867081	0,5173443	0,2983121	0,5529626	0,1754850	0,5024627	0,1530865
860	0,5321043	0,2186204	0,2358786	0,4716761	0,4933408	0,1252685	0,1728890	0,2311227	0,5235017	0,7450506	0,5762952	0,2802789	0,5874004	0,1661968	0,6996536	0,1890375
880	0,6249008	0,2312198	0,3868894	0,4170823	0,4829966	0,1547721	0,1396541	0,1101150	0,4399249	0,7246044	0,5900225	0,2472603	0,7181220	0,2450080	0,6796399	0,2558592
900	0,5703660	0,2205828	0,3100625	0,5131214	0,4717036	0,1209974	0,1025507	0,1402843	0,4534468	0,7073319	0,5788543	0,2731588	0,6177781	0,1449683	0,5657159	0,1741284
920	0,5084224	0,2186660	0,2510345	0,4720860	0,6363096	0,0958316	0,1346427	0,0919620	0,4382728	0,6939125	0,6369509	0,2117111	0,6295289	0,1863950	0,6586494	0,2097159
940	0,4911820	0,2423966	0,2456495	0,5400190	0,5687935	0,1683000	0,1206255	0,1335701	0,4110131	0,7589025	0,7098980	0,2676315	0,6313155	0,2096062	0,6784013	0,2036250
960	0,5073984	0,2587368	0,2854251	0,6262240	0,4792259	0,1397518	0,1842267	0,1645108	0,4208478	0,6857389	0,5771516	0,2459427	0,5577797	0,1576205	0,6717246	0,2781279
980	0,5724890	0,1997403	0,3100600	0,4621237	0,5767579	0,2108768	0,1528453	0,1275844	0,4026988	0,5611918	0,6324720	0,2056689	0,6268120	0,1467472	0,5868918	0,2039786
1000	0,5353015	0,2386652	0,3083591	0,4774131	0,6469215	0,2571463	0,1218323	0,1534542	0,5358201	0,6155038	0,6400656	0,2171839	0,5189084	0,1212734	0,5731325	0,2020869
1020	0,5259110	0,2392377	0,2336005	0,5488786	0,5040301	0,1719764	0,1964459	0,0896479	0,5165351	0,6348074	0,5356160	0,2602791	0,7451800	0,1015861	0,7915437	0,2474354
1040	0,4557134	0,2071988	0,3106453	0,5230482	0,6277737	0,2056485	0,2006228	0,1285234	0,4367610	0,6521143	0,5337870	0,2299343	0,5023177	0,0954659	0,5611186	0,1738437
1060	0,4986999	0,3096902	0,2574494	0,5268643	0,5233336	0,1558041	0,1408665	0,1796190	0,4445643	0,5957216	0,6388049	0,2225577	0,6184275	0,0872335	0,7299776	0,2898118
1080	0,4683065	0,3386182	0,2477871	0,5411540	0,5076502	0,2309482	0,1913994	0,1808051	0,5291245	0,6724850	0,7277199	0,3061110	0,6932175	0,1494790	0,6544986	0,2623824
1100	0,6036399	0,2539645	0,2250180	0,6484581	0,5335281	0,1999360	0,1370875	0,1915932	0,5412925	0,6780964	0,4906805	0,2147074	0,6650377	0,1210859	0,6412756	0,2218210

0	0,5015542	0,3345885	0,3034648	0,4047852	0,4160272	0,0794875	0,1472548	0,1349104	0,4876105	0,7834622	0,5318206	0,2264885	0,7034050	0,1879384	0,8439935	0,2661849
20	0,5741298	0,2745773	0,3001431	0,5935276	0,5563331	0,2149250	0,2415578	0,1559619	0,5338943	0,7783681	0,5504831	0,2197515	0,5844914	0,2911815	0,7539144	0,1881619
40	0,5064491	0,2541274	0,3285759	0,5726259	0,7441018	0,3410126	0,2088916	0,1017591	0,4882503	0,8887339	0,5797747	0,2897858	0,6929195	0,3216194	0,8022422	0,2431975
60	0,3454813	0,2323450	0,2121263	0,5473426	0,6904568	0,4234895	0,2045422	0,1147702	0,5103117	0,8030758	0,4653095	0,1822699	0,6450666	0,3766499	0,7642794	0,3112806
80	0,3917533	0,1893754	0,3204947	0,5972542	0,7292097	0,3316095	0,1868414	0,1036050	0,4990350	0,8044328	0,4395965	0,2184493	0,6955864	0,5226218	0,7278541	0,3548496
100	0,3319693	0,1574285	0,3265163	0,5620400	0,6958211	0,4660532	0,1361325	0,1083063	0,5717402	0,7680097	0,4972036	0,2465703	0,6265652	0,6467099	0,7121299	0,3244398
120	0,4243578	0,1570269	0,3727637	0,5396084	0,6737462	0,4257962	0,2240279	0,1253675	0,4757184	0,7648970	0,5200532	0,2702085	0,6208860	0,5650544	0,5975843	0,3968769
140	0,3769560	0,1176706	0,2902695	0,4982748	0,7899868	0,4681632	0,2574304	0,1569807	0,5461197	0,7126728	0,7710228	0,2303876	0,5964161	0,6260035	0,7292838	0,3782583
160	0,3247124	0,0992214	0,2871845	0,4552618	0,8284742	0,5154315	0,2481428	0,1230912	0,4888079	0,6700037	0,5500506	0,3078573	0,5520904	0,5476711	0,6970973	0,4229001
180	0,3522522	0,0854844	0,3104010	0,5161155	0,7182573	0,6757691	0,3023017	0,1505574	0,4452985	0,7851294	0,6662735	0,2770093	0,4811442	0,6282103	0,7837949	0,4403834
200	0,3908738	0,0903171	0,3179401	0,4011858	0,8274201	0,5684830	0,2017294	0,1423887	0,6207684	0,7159868	0,7389224	0,2180858	0,5805331	0,5508336	0,7125749	0,5012194
220	0,2968964	0,1122679	0,2660297	0,4120600	0,8133232	0,6013379	0,2717132	0,1223553	0,4838202	0,6686941	0,5395147	0,2542606	0,6284588	0,6930686	0,5754383	0,4712766
240	0,3524691	0,0810865	0,2192594	0,4282969	0,7064275	0,6722942	0,2573263	0,1730217	0,5930668	0,7216604	0,6240467	0,2330379	0,6214681	0,6663472	0,5798350	0,5346170
260	0,3383729	0,1109741	0,2450882	0,5214162	0,6805951	0,5356931	0,2763209	0,1846767	0,6194224	0,7750512	0,7024615	0,2945242	0,5190139	0,5506731	0,6539116	0,4580068
280	0,5125925	0,1144533	0,2774256	0,4926819	0,9611407	0,5006674	0,2647287	0,1567442	0,5605046	0,6399097	0,5356112	0,2316046	0,6086278	0,6557549	0,6376800	0,5146956
300	0,4364234	0,0884622	0,3011221	0,4361749	0,8331340	0,5710768	0,2890122	0,1198078	0,5423799	0,8469288	0,6406995	0,2750632	0,5949567	0,5565750	0,6635175	0,5337825
320	0,3999013	0,1004983	0,3187694	0,4292440	0,7644115	0,5804441	0,2691145	0,1686507	0,4635787	0,7812324	0,5261897	0,3341710	0,6283628	0,4202967	0,7069109	0,4467982
340	0,4443812	0,0439465	0,2461129	0,4638468	0,8262767	0,5635406	0,2333551	0,1642866	0,4983010	0,8615817	0,5411727	0,2998064	0,5776154	0,6009532	0,6618375	0,3505270
360	0,3871827	0,1153994	0,2613318	0,5678580	0,8181430	0,4423899	0,3375853	0,1805028	0,5700344	0,6939054	0,5279435	0,2898321	0,4682456	0,6489556	0,5637299	0,4458396
380	0,4056933	0,0596302	0,3172954	0,4338562	0,8355475	0,4832305	0,2561555	0,2073066	0,5821274	0,7513918	0,4053870	0,3053175	0,5658088	0,6423394	0,7919119	0,4438449
400	0,4697913	0,0651956	0,2574116	0,5766751	0,8412454	0,6396542	0,4123946	0,2120068	0,5774335	0,6700128	0,6183442	0,2754368	0,6744389	0,5773145	0,7548381	0,4077176
420	0,4555156	0,0578804	0,2566403	0,5410317	0,6759399	0,6950097	0,3383944	0,2048571	0,6016392	0,6862966	0,5214875	0,2631659	0,5432361	0,6313379	0,6606231	0,4504103
440	0,4927397	0,0851035	0,3370286	0,4204363	0,7844172	0,5679769	0,2794092	0,1932270	0,5601416	0,8195053	0,6734800	0,2345231	0,7637989	0,6177780	0,6166355	0,3631058
460	0,3089018	0,0914787	0,3274325	0,4372542	0,7257781	0,4445543	0,3707461	0,1479240	0,6123622	0,7150114	0,6454500	0,3014125	0,5666673	0,6936474	0,5898285	0,3910398
480	0,3112306	0,0867815	0,2720697	0,4836636	0,8235360	0,5231181	0,4013054	0,1569935	0,5935320	0,6767572	0,4499008	0,1924939	0,5154570	0,5707421	0,7537250	0,4151917
500	0,3205448	0,1108253	0,2466808	0,5564849	0,8635009	0,5425179	0,3261434	0,1568440	0,5909265	0,7615702	0,6045063	0,1875825	0,6998685	0,5625472	0,8422188	0,4814364
520	0,3726326	0,0742528	0,1885993	0,6080755	0,8363400	0,5207849	0,2867692	0,1365689	0,6263063	0,9079133	0,4864442	0,2009461	0,5645956	0,5602743	0,7726027	0,4087477
540	0,4071023	0,0575038	0,2743217	0,4505183	0,8852566	0,6951031	0,2855278	0,2173514	0,5824765	0,7460917	0,6299974	0,2426608	0,4906092	0,7345909	0,7834257	0,2877573
560	0,3118445	0,1286578	0,3134384	0,5287787	0,7859495	0,5413956	0,2672496	0,2049654	0,6073766	0,7635089	0,5407936	0,4351124	0,5540325	0,5868409	0,6266148	0,3496840
580	0,3436130	0,0813737	0,2595738	0,4955310	0,8498400	0,6220101	0,2450380	0,1899928	0,5661087	0,7574672	0,5644704	0,3203221	0,4852784	0,6723466	0,7660117	0,4365901
600	0,4340348	0,1576477	0,2534142	0,4703669	0,7595216	0,4563980	0,3077989	0,2061977	0,6374148	0,8082843	0,6172032	0,3530130	0,6415098	0,5212825	0,7441311	0,2958977
620	0,5255852	0,1724910	0,2910171	0,5109008	0,5777002	0,3760711	0,3197829	0,1524649	0,5821902	0,7927677	0,5773557	0,3131070	0,4990786	0,4559457	0,6542320	0,3722294
640	0,4787135	0,1712950	0,3739918	0,5390387	0,5422117	0,2898753	0,2457155	0,1465930	0,5399024	0,8404073	0,5561031	0,2361424	0,5925644	0,3539165	0,7529087	0,2802695
660	0,5166367	0,2496852	0,2791135	0,6447664	0,4944447	0,3341687	0,3482983	0,1163714	0,5863623	0,7456555	0,5470764	0,2261010	0,5471867	0,4257702	0,6625439	0,3468327
680	0,5609073	0,1841462	0,3392187	0,4290272	0,5119310	0,2285219	0,2673798	0,1749138	0,6854455	0,8769746	0,6392274	0,2846021	0,7328799	0,4347644	0,6016515	0,2196673
700	0,6528637	0,3096159	0,3515118	0,5950238	0,6142681	0,1546519	0,2614625	0,2414845	0,6471623	0,6946200	0,5894565	0,2376224	0,5262850	0,3061057	0,8250474	0,3530622
720	0,5541330	0,2527233	0,2513547	0,5999827	0,6835211	0,1540407	0,3535874	0,1941600	0,5049798	0,7151874	0,6323174	0,2681050	0,5891850	0,1792295	0,8853845	0,2441098
740	0,7197318	0,2964509	0,2378134	0,5306381	0,4822611	0,2399473	0,2599567	0,1450279	0,4978668	0,7135299	0,5640606	0,2730506	0,6156532	0,1697822	0,6809761	0,2251488
760	0,5579830	0,2447304	0,1968696	0,5321949	0,5158529	0,1766413	0,2500900	0,1686981	0,5921705	0,7705397	0,6524801	0,2353751	0,5785394	0,1082432	0,6141814	0,1871404
780	0,5946806	0,3221010	0,3022572	0,5073873	0,5704710	0,2037552	0,1922744	0,1555671	0,4680989	0,6403035	0,5185091	0,2881846	0,7236519	0,1922363	0,8889900	0,2074040
800	0,5679847	0,2840398	0,2612613	0,4882458	0,5497288	0,1389463	0,1723115	0,1137044	0,4782825	0,7075557	0,5337280	0,3180266	0,6038541	0,1936562	0,6184575	0,2429041
820	0,6668541	0,3323940	0,2640183	0,5607207	0,6177859	0,1913703	0,2383872	0,1151331	0,5628913	0,8073776	0,6634498	0,2822065	0,6166469	0,1023367	0,6305577	0,2312946
840	0,6136487	0,5361754	0,3361192	0,5917081	0,7398674	0,1718473	0,1274454	0,1830977	0,5417254	0,7355682	0,5337831	0,3058069	0,5262458	0,0770388	0,6371096	0,1825156
860	0,5719394	0,3428179	0,2710125	0,4860274	0,5915069	0,2311414	0,1824285	0,1203048	0,5061058	0,9115705	0,5449714	0,1834309	0,6157081	0,1355275	0,5293311	0,2018531
880	0,5573030	0,3267811	0,2517049	0,5007059	0,5627666	0,2048246	0,2541442	0,2036003	0,5513195	0,8041966	0,5743658	0,2762440	0,6026722	0,2147556	0,7420290	0,2948888
900	0,5659702	0,4048879	0,2545150	0,5939844	0,7736987	0,1950408	0,1782565	0,1280624	0,5050957	0,7218151	0,6760115	0,2787792	0,5070430	0,1314206	0,6551530	0,1734018
920	0,4625643	0,3680807	0,3398310	0,4554136	0,6873279	0,2256445	0,2207487	0,1494843	0,4372186	0,6860132	0,6328648	0,3221622	0,6031993	0,1671471	0,7803255	0,2315852
940	0,5623213	0,2436377	0,3563437	0,4374018	0,5424715	0,2524908	0,3574482	0,1121808	0,5623185	0,6671848	0,5180256	0,3272356	0,6677870	0,1468484	0,6946956	0,2659729
960	0,4976531	0,2215379	0,2371867	0,4809175	0,5064506	0,2359151	0,1542388	0,1375803	0,6432035	0,7507113	0,5356411	0,2643544	0,6100370	0,2209885	0,8338060	0,2250637
980	0,4736364	0,2471060	0,2535582	0,4977834	0,4614698	0,1668180	0,1744237	0,1045129	0,4894880	0,7811747	0,6042575	0,2823765	0,7581177	0,1321120	0,6755323	0,2469420
1000	0,4496245	0,2448107	0,3217337	0,5644544	0,4693535	0,1568559	0,2125081	0,1406989	0,4383133	0,7436653	0,6854843	0,3339480	0,6764365	0,1472606	0,7073744	0,2289209
1020	0,5107342	0,1724860	0,3267572	0,5169260	0,5296561	0,1552922	0,2440130	0,1235287	0,3580313	0,8233019	0,8222552	0,2532541	0,4541457	0,1751723	0,8204190	0,1708249
1040	0,5940082	0,2727704	0,3991965	0,4918839	0,5879394	0,1477437	0,1907644	0,1660821	0,4189373	0,7722764	0,5900303	0,2337644	0,5938637	0,1708202	0,7340296	0,1582813
1060	0,6043327	0,3188792	0,3146910	0,4648649	0,5372975	0,1512011	0,2087115	0,0904345	0,4065540	0,6575268	0,7035772	0,2418743	0,4889211	0,1078409	0,6798663	0,2208489
1080	0,5552792	0,3861688	0,2895322	0,4577334	0,5445918	0,2349920	0,1968308	0,1510680	0,4572559	0,7571110	0,7498052	0,2594016	0,5790193	0,0979303	0,6635672	0,1811923
1100	0,5869348	0,3737799	0,2608010	0,5029186	0,5493551	0,1475114	0,2013500	0,1298315	0,4223379	0,7144622	0,6103232	0,2595065	0,6712964	0,1007993	0,6462433	0,1715251

0	0,5522863	0,2695311	0,2338466	0,3754067	0,5466556	0,1279761	0,1905958	0,1043907	0,4509871	0,7380774	0,7400766	0,2962205	0,6248137	0,1840831	0,7599382	0,2306085
20	0,5574084	0,2589537	0,2140648	0,4746785	0,7105794	0,1495514	0,2611335	0,1476646	0,6058944	0,7478561	0,6795800	0,1942872	0,6655592	0,1597162	0,6063846	0,1926591
40	0,5499505	0,2073348	0,3211663	0,4997371	0,4105618	0,1669665	0,3107778	0,1725028	0,5049043	0,7121076	0,7303213	0,2730679	0,5461791	0,1296747	0,6282023	0,2249090
60	0,5331570	0,2379876	0,2866706	0,4715627	0,4626173	0,1349839	0,3944599	0,1258052	0,6697775	0,7010253	0,6228209	0,3023015	0,5673663	0,1134067	0,7091486	0,2630827
80	0,6220849	0,2903039	0,3333885	0,4900491	0,4826841	0,1069375	0,3923581	0,2059083	0,6522925	0,8233889	0,7508990	0,2707558	0,6830016	0,1319427	0,7094999	0,3274846
100	0,7400527	0,3133430	0,3317762	0,3990958	0,5320341	0,1348454	0,5287222	0,1325323	0,8064000	0,6843153	0,7679340	0,2661442	0,6324025	0,1456438	0,9429894	0,3159618
120	0,6245142	0,2968157	0,2839028	0,4568723	0,5984508	0,1520994	0,6657841	0,1651463	0,6388532	0,8390809	0,8247977	0,2685743	0,6301501	0,1095192	0,8074398	0,3683627
140	0,4990960	0,2952154	0,3144716	0,4869673	0,7318658	0,1377774	0,5969414	0,1790657	0,6899389	0,7946620	0,6945704	0,2952594	0,5493173	0,1257773	0,7938148	0,4624343
160	0,4827502	0,3741169	0,2953827	0,5230378	0,4999443	0,1587759	0,5527768	0,1452728	0,5229432	0,8572881	0,7773573	0,2132397	0,6243687	0,1317110	0,6670594	0,4380432
180	0,5366324	0,2709983	0,2376383	0,4678273	0,5281520	0,1217993	0,6315497	0,1921879	0,7454542	0,7108781	0,8198922	0,1906928	0,6173454	0,2249173	0,6718497	0,4393780
200	0,5183506	0,3303914	0,2502111	0,5020180	0,5004763	0,1727397	0,6693133	0,1862015	0,6456591	0,7880427	0,7099000	0,1986072	0,6060644	0,1753470	0,8135787	0,5222188
220	0,6027583	0,2180965	0,3029766	0,4655183	0,5376632	0,1510613	0,6233408	0,1462677	0,7074195	0,7715680	0,7733248	0,2242971	0,5875906	0,0880748	0,7044045	0,4901465
240	0,5219762	0,2976425	0,2589615	0,5431766	0,4953408	0,1572183	0,7080257	0,1642232	0,5800167	0,5717828	0,7709759	0,1892572	0,5562501	0,0988442	0,6173186	0,5776730
260	0,6480993	0,2313054	0,2071428	0,6200068	0,5524716	0,1807449	0,5430490	0,0934303	0,6638543	0,6389707	0,7873052	0,1966484	0,6124207	0,1278323	0,6966311	0,5666540
280	0,5608754	0,1995543	0,2135700	0,5506647	0,5055572	0,0736269	0,5488838	0,1703202	0,5820037	0,7142057	0,7176535	0,3214355	0,6609817	0,1701714	0,7494568	0,6120289
300	0,5716973	0,2748264	0,2594107	0,4727004	0,5370616	0,1030679	0,6451094	0,1338970	0,6291631	0,7682002	0,7378463	0,2179673	0,5805126	0,0986986	0,6278426	0,6624035
320	0,5626355	0,2355684	0,2646973	0,5509354	0,5240594	0,1066144	0,8300096	0,2142285	0,6921453	0,7536644	0,7075414	0,3381473	0,6218298	0,0925657	0,8116628	0,4482090
340	0,5584571	0,2492768	0,2298923	0,4156550	0,4779302	0,1818882	0,7691324	0,1304307	0,5874511	0,6931802	0,6772096	0,3384968	0,6121860	0,1649269	0,6723743	0,5173031
360	0,6705748	0,2508847	0,2690871	0,4671499	0,4660208	0,1354060	0,6880691	0,1299788	0,5749901	0,8565926	0,8149531	0,2772991	0,4946015	0,1233196	0,8958971	0,5329101
380	0,5796383	0,2378862	0,2490312	0,5566276	0,5347352	0,1434133	0,7887848	0,1370704	0,7030536	0,7584787	0,6098247	0,2835057	0,5817872	0,0901253	0,7236609	0,5065183
400	0,6935706	0,2041832	0,3090051	0,4493180	0,5129271	0,1421797	0,6401225	0,1747297	0,6855773	0,7829851	0,7120333	0,2935390	0,5856575	0,1659518	0,7051318	0,5541491
420	0,5273319	0,2863192	0,2653467	0,5126911	0,5812480	0,1616130	0,7260981	0,1222900	0,7226525	0,7715397	0,7363879	0,2815382	0,6178879	0,1013283	0,7025317	0,4998354
440	0,5279869	0,2836359	0,3350506	0,5827367	0,4313259	0,1371246	0,7097497	0,1085916	0,7011057	0,6127007	0,8242678	0,2845030	0,5741540	0,1171121	0,7138504	0,4760888
460	0,5022807	0,3065760	0,2250087	0,6255961	0,5463422	0,1686912	0,7176959	0,1786632	0,5815944	0,7651834	0,7324539	0,2020392	0,5488441	0,1166161	0,5636391	0,4503653
480	0,4384423	0,2383889	0,2639209	0,5189298	0,5907023	0,1558221	0,7601446	0,1232118	0,6095465	0,7820893	0,7921060	0,2530636	0,6478163	0,1357740	0,6646292	0,4029461
500	0,4850315	0,3475026	0,3132955	0,4177054	0,6714686	0,0788525	0,7512519	0,1189129	0,6231281	0,7701081	0,7582035	0,2528302	0,6652467	0,1570747	0,5892089	0,4543623
520	0,4426667	0,3097277	0,3011427	0,5140993	0,7528495	0,2096289	0,6893335	0,1235254	0,6546409	0,5812930	0,7562000	0,3425524	0,6641898	0,1335063	0,5855464	0,4515475
540	0,5814128	0,2559574	0,3397537	0,4600799	0,5601519	0,1449290	0,7037828	0,1228224	0,6700672	0,7206256	0,8636029	0,3315620	0,6492606	0,1426423	0,7224851	0,6664267
560	0,5240160	0,2574957	0,3225942	0,5572422	0,6068383	0,3025054	0,8707621	0,1487774	0,6783558	0,6782749	0,6285670	0,2973638	0,7173831	0,1722546	0,6653157	0,5158935
580	0,5565641	0,3417320	0,2860634	0,4594937	0,5653506	0,1468040	0,6405069	0,1304173	0,6999613	0,6018367	0,8278769	0,2376071	0,7193619	0,1563835	0,7604351	0,4418676
600	0,4949182	0,1958145	0,2184260	0,4288656	0,5984563	0,2386186	0,6948319	0,1352913	0,5348578	0,7744992	0,7550556	0,2756744	0,5696906	0,1124113	0,6637059	0,4140970
620	0,5311767	0,2597006	0,3446386	0,4945036	0,5628292	0,1367949	0,5275911	0,1562249	0,5513985	0,7142748	0,6406619	0,2547432	0,6180260	0,1479131	0,6666863	0,3835451
640	0,4913488	0,3316627	0,2768957	0,3423415	0,6302078	0,1101478	0,3840769	0,2038158	0,3628876	0,7393867	0,5788765	0,2753750	0,5356707	0,0902271	0,5996955	0,3490556
660	0,5586007	0,3828029	0,2775890	0,4515006	0,5426235	0,1872383	0,3146071	0,1835691	0,4299546	0,6901797	0,6163414	0,2221804	0,6358283	0,1106933	0,6663686	0,2588038
680	0,4552603	0,3281854	0,2089988	0,5220435	0,6224577	0,1463156	0,2560335	0,1572016	0,5396527	0,8315117	0,5582956	0,3435579	0,4731161	0,1312794	0,6127538	0,2332725
700	0,4599779	0,3183848	0,2452980	0,5062049	0,5795213	0,2695541	0,2862895	0,1691387	0,5059325	0,8779768	0,5959747	0,3110335	0,5597568	0,1365182	0,5702085	0,2272444
720	0,5331344	0,3496282	0,3220513	0,3877363	0,5846410	0,2517156	0,2403591	0,1613610	0,5902778	0,8784303	0,7223546	0,2547697	0,6263404	0,1720665	0,5458916	0,2608430
740	0,4688834	0,2459303	0,3115303	0,4720154	0,4705786	0,1730232	0,2757741	0,1175722	0,5152167	0,7828941	0,6936196	0,2725102	0,6515156	0,1914570	0,6160219	0,1693446
760	0,5033865	0,2211251	0,2658436	0,5262013	0,5036299	0,1534701	0,2029032	0,1748377	0,4134827	0,7770899	0,6834407	0,3315415	0,5913469	0,2178966	0,6513533	0,2210268
780	0,6122225	0,3085659	0,3137672	0,4069518	0,4829654	0,2000661	0,2153141	0,0946605	0,4963040	0,6611198	0,7200790	0,3760383	0,6278202	0,1448562	0,6555722	0,1855444
800	0,5442342	0,2349511	0,2176504	0,5372011	0,5547953	0,3197455	0,1995151	0,1213220	0,4912084	0,7952466	0,6394970	0,1714265	0,5768756	0,1969606	0,8256463	0,2222253
820	0,5620158	0,3145708	0,2829525	0,5137819	0,6913742	0,1432001	0,2483677	0,1280736	0,4617592	0,8022502	0,6845609	0,2211693	0,7048066	0,1853630	0,7472230	0,2131134
840	0,5494671	0,2672785	0,2668442	0,4334654	0,4220374	0,1812445	0,2655197	0,1699075	0,4144903	0,7336390	0,5273021	0,3519288	0,5194703	0,2080209	0,7445135	0,2432623
860	0,5448677	0,2993317	0,2251321	0,3500306	0,4964498	0,1437412	0,2244600	0,2117032	0,4924912	0,6796721	0,5701037	0,3311015	0,5757662	0,1933757	0,7658437	0,1533621
880	0,5429753	0,3463266	0,3060959	0,4707965	0,6372653	0,2154319	0,2547439	0,1965226	0,4354034	0,6742824	0,5492810	0,3652503	0,6191035	0,1500096	0,6878398	0,1712627
900	0,4410749	0,2603183	0,1656313	0,3831531	0,5687690	0,1878960	0,2814097	0,2060869	0,4477377	0,6611613	0,5805965	0,2409680	0,6009608	0,2048431	0,6447570	0,1714433
920	0,5447361	0,2986641	0,2473197	0,3762199	0,5978866	0,2075065	0,3063372	0,1251177	0,4470865	0,7552010	0,5495668	0,2861524	0,5758702	0,1516298	0,6457558	0,2154436
940	0,5266136	0,2620561	0,2547673	0,4352159	0,7152306	0,1524668	0,1963289	0,1419505	0,4863657	0,7547800	0,5085500	0,2287658	0,6615254	0,1681965	0,7635656	0,2012127
960	0,5926688	0,2651304	0,2867446	0,4085555	0,5705873	0,1721170	0,1986955	0,1673998	0,4144252	0,7498142	0,5789717	0,2510115	0,5380354	0,1254927	0,7401396	0,1428644
980	0,5231873	0,2254539	0,3133152	0,4045431	0,4552078	0,1405190	0,2248941	0,1274200	0,4503115	0,7760452	0,6006026	0,2118433	0,6275023	0,1180704	0,6446675	0,1468263
1000	0,5102707	0,1772675	0,2627672	0,3766475	0,6534856	0,1166368	0,2550244	0,0897153	0,4452241	0,6954576	0,5417432	0,2959797	0,5510274	0,2104704	0,7764578	0,1523531
1020	0,6305898	0,2270812	0,3709954	0,3310211	0,5480906	0,1461445	0,2100071	0,1351642	0,4509981	0,6658599	0,4553201	0,2613940	0,5541341	0,1460584	0,7550777	0,2267994
1040	0,7155011	0,2425570	0,2997276	0,4247649	0,5104325	0,1498084	0,2859781	0,1251932	0,3828229	0,7036453	0,6585686	0,3703756	0,7549123	0,1691059	0,6955272	0,2051578
1060	0,4622570	0,3012659	0,3801126	0,4463122	0,4682188	0,1862530	0,2017847	0,0888467	0,4568433	0,7382382	0,5715346	0,2196603	0,6781052	0,1559384	0,6185528	0,2196308
1080	0,5108791	0,3010926	0,2442361	0,3887845	0,5506673	0,2094215	0,1954305	0,1269120	0,3992150	0,6267262	0,4693883	0,2964309	0,5267096	0,2174407	0,6165780	0,2590179
1100	0,5274631	0,3438397	0,2576658	0,3956135	0,5817417	0,1657239	0,1790816	0,0968857	0,4260441	0,7440282	0,5676194	0,2212704	0,6008702	0,1701972	0,6035129	0,2104543
