"Time"	rstA	csgD	ompR	bolA	rcsB	csgE	csgG	csgF	sra	ompF	omrA	ampC	omrB	iraP	adrA	tppB
540	0,2704266	0,7613257	1,1334638	0,1167762	1,0226085	0,5200341	0,4509008	0,5482697	0,1082553	0,5257459	0,9227155	0,8019948	0,8865583	0,6023603	0,7563487	1,0361219
560	0,2483995	0,7098088	1,0969948	0,0925956	0,9973922	0,4636485	0,4816391	0,5710915	0,0846108	0,5602996	0,8658503	0,7666148	0,8563678	0,5949460	0,8077615	0,9714756
580	0,3510872	0,7001293	1,0742901	0,1100208	1,0243360	0,4275168	0,4440460	0,6248688	0,0773965	0,5251654	0,9362990	0,7982300	0,8656976	0,5554293	0,7412517	1,0089190
600	0,4730591	0,6183300	1,0381588	0,0947100	1,0242249	0,3998453	0,4578037	0,6568717	0,0801568	0,5236780	0,8953800	0,7751863	0,8345462	0,6182523	0,7123700	1,0080228
620	0,5949046	0,6281769	1,0553200	0,1310929	0,9931894	0,3439130	0,4528978	0,7033110	0,0780048	0,5378804	0,9437829	0,8682728	0,9423752	0,6451331	0,6635217	0,9515176
640	0,6527427	0,6375104	0,9508784	0,1086544	1,0150223	0,3016461	0,4788232	0,8026131	0,0810609	0,5102475	0,9715470	0,8500609	0,9385081	0,6014784	0,6962659	0,9961792
660	0,8182683	0,6901153	0,9878026	0,0895906	1,0547312	0,2439664	0,5522813	0,9189913	0,0743948	0,5048604	0,9428179	0,8542357	0,9170459	0,6087669	0,7164644	0,9861415
680	0,9371303	0,7119707	0,9898772	0,1228893	1,0169677	0,2309383	0,5382815	0,9205331	0,0938840	0,4741591	1,0293741	0,9003867	0,9720982	0,5855823	0,7331880	1,0379831
700	1,0088115	0,7376256	1,0069240	0,1361920	1,0006134	0,1960638	0,4829118	0,9050107	0,0874358	0,4215992	0,9809264	0,8726801	0,9659263	0,6008598	0,6819910	0,9837439
720	1,0387087	0,7707748	0,9557049	0,1461521	0,9186178	0,2130649	0,4557714	0,9396673	0,0977776	0,3931204	0,8832919	0,8622437	0,8646254	0,6723324	0,7493230	1,0094995
740	1,0240487	0,7308023	1,0139266	0,1706750	0,9215706	0,1976265	0,4893881	0,9336396	0,0883701	0,3959373	0,9046196	0,8688072	0,9024758	0,6875807	0,8170167	1,0706850
760	1,0496684	0,6819631	1,0340199	0,1685557	0,9774880	0,1960456	0,5209611	0,9158783	0,0714684	0,3966830	0,9848473	0,8315146	0,8921133	0,6815355	0,8134278	1,0955697
780	1,0478781	0,6462645	1,0010777	0,1663436	0,9649124	0,1642732	0,4885267	0,9204953	0,0705457	0,3680308	0,9031133	0,8243331	1,0162780	0,6732171	0,7548279	1,0596457
800	1,0474942	0,6326130	1,0982136	0,1635798	0,9692042	0,1367789	0,4901223	0,9268713	0,0664271	0,3658197	0,9866265	0,7789060	0,9968307	0,6565826	0,7089164	1,0061118
820	1,0402888	0,6997824	0,9745339	0,1601971	0,9521289	0,1266546	0,4252449	0,8980309	0,0611069	0,3523085	0,9691842	0,7364916	0,9687450	0,6538311	0,7287823	1,0136624
840	0,9678261	0,6884281	1,0194763	0,1553095	1,0012370	0,1541025	0,4149039	0,9390379	0,0648507	0,3316914	1,0595451	0,7179161	0,9694429	0,6407283	0,6895189	1,0423132
860	0,9892725	0,6816095	0,9832175	0,1718697	1,0153406	0,1685215	0,4520063	1,0489315	0,0657758	0,3371189	1,0804901	0,7340203	0,8977692	0,6104402	0,7404939	1,0155012
880	0,9185507	0,6582427	1,0228321	0,1354647	1,0085449	0,1565409	0,4368161	1,0512605	0,0617062	0,3058524	1,0470750	0,7045504	0,9092907	0,6364323	0,6813817	0,9454605
900	0,9979404	0,6381177	1,0386580	0,1519887	1,0144378	0,1434513	0,4240006	1,1153686	0,0913344	0,2862009	0,9743310	0,7053203	0,9513452	0,6006419	0,7045335	0,9019712
920	0,9568745	0,6671214	1,0119036	0,1588857	1,0096798	0,1094018	0,4435927	1,0986871	0,0765504	0,2659298	0,9855708	0,6965253	0,9488227	0,5461402	0,6859854	0,9825650
940	0,9453471	0,6262722	0,9675415	0,1517302	1,0004934	0,1048011	0,4536283	1,0637463	0,0455860	0,2524695	0,9739788	0,6961895	0,9416906	0,5553175	0,6946065	1,0579297
960	0,9745860	0,6119926	1,0145339	0,1767038	1,0342784	0,1177571	0,4398216	1,0227860	0,0340387	0,2973554	0,9369901	0,7148227	0,9188330	0,6115070	0,6622382	0,9804823
980	1,0053598	0,6070236	1,0513003	0,1644083	1,0192452	0,1358996	0,4325555	1,0304889	0,0410186	0,2945027	0,9013682	0,6377269	0,9209279	0,6133338	0,6730267	0,9167173
1000	1,0093005	0,5629339	1,0497194	0,1731096	1,0544288	0,1261585	0,4597673	1,0675967	0,0408292	0,2794816	0,8963601	0,6286562	0,9563432	0,5825164	0,6877380	1,0044820
1020	1,0029571	0,5466299	0,9733745	0,1796974	1,0159102	0,1373085	0,4339315	1,0547686	0,0306971	0,3048881	0,9443284	0,5543952	0,9230324	0,5757109	0,6835923	0,9667462
1040	1,0094654	0,5777846	0,9815652	0,1771661	1,0027538	0,1376710	0,4186861	1,0072615	0,0370925	0,2759332	0,9123525	0,5470857	0,9767418	0,5764379	0,6694360	0,9895178
1060	1,0067469	0,6010504	1,0032019	0,1374295	0,9890465	0,1303650	0,4613079	1,0507687	0,0332658	0,3112765	0,9152109	0,6099416	1,0699505	0,5829713	0,7062959	0,9369532
1080	0,9807846	0,5988470	0,9711064	0,1274209	0,9612078	0,1067963	0,4744571	1,0638124	0,0377033	0,3181949	0,9438431	0,6990039	0,9042685	0,5903873	0,6605527	0,8966306
1100	1,0451353	0,5520556	0,9433250	0,1550963	0,9531150	0,1203741	0,4445194	1,0660333	0,0559877	0,3260560	0,8764419	0,6989215	0,9512302	0,6347893	0,6830283	0,9421760

0	0,9851113	0,7709064	0,9353354	0,2619588	1,0274794	0,1513846	0,4665870	1,0168457	0,0490436	0,3415107	0,8923247	0,7036610	0,8218056	0,6315514	0,7238413	1,0794851
20	1,0815826	0,6294635	0,9096913	0,1374997	1,0576312	0,1981724	0,4429822	1,0292792	0,0685321	0,2878431	0,9012176	0,5381006	0,8450343	0,6031638	0,8226642	0,9568099
40	1,0245580	0,6128326	0,8785972	0,1578910	0,9764364	0,2796632	0,4364410	1,0192304	0,0697948	0,2824791	0,8687361	0,3986374	0,6958152	0,6304352	0,8772183	0,9570009
60	0,9457703	0,5641740	0,9057951	0,1301538	0,9728555	0,3520857	0,4352681	1,0835359	0,0690735	0,3152650	0,9584438	0,2960887	0,7647792	0,7027425	0,8708708	1,0215516
80	0,9805923	0,5631264	0,8765041	0,0980608	0,9259945	0,3950380	0,4407954	1,0701691	0,0526231	0,3300077	0,9080181	0,2048388	0,7822781	0,6741977	0,8861306	1,0337777
100	0,9582206	0,6033083	0,9246751	0,0768231	0,9739534	0,5028640	0,5104935	1,1001268	0,0556962	0,3251978	0,8963102	0,1615227	0,8603844	0,6521130	0,9126474	0,9946795
120	0,9548350	0,6034198	0,9314009	0,0603850	1,0098395	0,5009217	0,5311378	1,0827190	0,0498071	0,2917504	0,9059484	0,1212302	0,8986700	0,6674159	0,9518138	0,9740661
140	0,9531879	0,6580881	0,8764594	0,0570267	1,0245950	0,6017578	0,4801029	1,1194112	0,0602182	0,2956173	0,9007526	0,1078387	0,8844751	0,7141601	0,9428312	1,0161537
160	0,9036613	0,6467094	0,9200698	0,0698781	1,0331348	0,6121464	0,5053467	1,1070720	0,0539071	0,3250348	0,8671517	0,0865449	0,9154609	0,7846115	0,8562040	0,9828464
180	0,9716355	0,6377380	0,8462775	0,0527566	1,0483931	0,6369784	0,5348240	1,0919447	0,0465508	0,3199795	0,9135725	0,0738367	0,8540985	0,7001630	0,9139617	0,9426963
200	1,0132872	0,6752764	0,7804642	0,0342127	1,0195585	0,6210290	0,5040958	1,0603516	0,0601371	0,3454215	0,9365510	0,0601977	0,8535971	0,6979844	0,9493380	1,0209358
220	1,0969357	0,6838558	0,7947692	0,0470456	1,0116772	0,5749226	0,4895057	1,1514308	0,0520119	0,3727301	0,9564663	0,0467262	0,8516553	0,7454100	0,9490076	0,9780834
240	1,0315036	0,7405966	0,7869380	0,0521609	1,0175156	0,5712816	0,4809742	1,1388267	0,0640894	0,3638739	0,9194607	0,0325865	0,8014167	0,7678160	0,9658311	0,9777326
260	1,0235367	0,7700026	0,7881047	0,0616505	1,0273976	0,5766597	0,5192626	1,0376693	0,0879788	0,3789218	0,8471573	0,0273122	0,8778768	0,7385971	0,9469155	0,9482349
280	1,0457630	0,7226077	0,8163548	0,0732846	0,9989782	0,5914175	0,4913842	1,0085593	0,0752946	0,3656611	0,9420200	0,0404014	0,8365467	0,6939408	0,9242436	0,9169910
300	1,0450695	0,7402260	0,8845553	0,0625069	1,0518173	0,5657407	0,4443004	0,9655645	0,0770909	0,3527989	0,9000506	0,0244556	0,8578907	0,6913184	0,9572238	0,8545235
320	0,9747079	0,6907363	0,8185938	0,0793716	1,0392375	0,6109158	0,4401834	1,0350331	0,0895486	0,3215524	0,8448597	0,0318388	0,8719474	0,6618823	1,0320876	0,9288075
340	1,0222342	0,6501039	0,7553738	0,0669994	1,0518655	0,6728609	0,5104358	1,0128277	0,0788422	0,3039087	0,9187226	0,0352778	0,7367867	0,7008526	0,9980452	1,0019779
360	1,0057516	0,7153847	0,8154410	0,0589621	1,0513728	0,6353776	0,5421239	1,0575291	0,0889542	0,3168930	0,8262408	0,0196561	0,7112977	0,6400630	0,9611151	1,0516957
380	1,0176036	0,6685618	0,7738984	0,0598327	1,0428637	0,5816481	0,5193550	1,0547225	0,0811211	0,3366815	0,8352224	0,0175455	0,7710076	0,6900658	0,8833649	1,1023789
400	1,0381095	0,6576562	0,7792079	0,0639277	0,9610492	0,6659300	0,4803249	0,9745826	0,0587882	0,3377212	0,9490396	0,0225891	0,8929776	0,6928975	0,9068528	1,1706899
420	1,0664355	0,6688195	0,6787941	0,0797016	1,0154794	0,6296585	0,4890501	1,0206900	0,0517734	0,3641707	1,0042310	0,0284254	0,8849448	0,7203004	0,9587886	1,1508045
440	1,1384633	0,6993890	0,6932341	0,0821924	0,9750997	0,6153473	0,5009322	0,9355892	0,0436918	0,4036507	0,8860949	0,0239094	0,8459715	0,7653287	0,9350325	1,0224053
460	0,9796335	0,6215188	0,7815576	0,0667309	1,0080225	0,5769022	0,5466396	0,9570662	0,0625394	0,4363320	0,8659441	0,0277480	0,9037585	0,7102755	0,8975882	0,9107299
480	0,9056015	0,6118486	0,7658221	0,0768584	1,0360537	0,6026638	0,5435074	0,9326132	0,0889181	0,3854980	0,7987183	0,0229855	0,9334549	0,6710085	0,8458554	0,9238167
500	0,9658371	0,6567136	0,7406574	0,0752316	1,0556294	0,6081018	0,4878759	0,9529376	0,0690164	0,3754703	0,8480589	0,0146275	1,0222649	0,7107898	0,8622490	0,8970933
520	1,0258530	0,6904608	0,7300050	0,0690225	0,9913421	0,6207752	0,5382457	0,9560315	0,0897534	0,3783085	0,8751207	0,0122860	0,9279404	0,6820377	0,9279164	0,9474504
540	1,0534896	0,7561950	0,7240046	0,0562980	0,9539429	0,6104915	0,4844796	0,9715112	0,1062745	0,3959963	0,8874642	0,0200739	0,8750787	0,7272853	0,9143803	0,9555274
560	1,0823801	0,7202589	0,7364051	0,0380437	0,9152845	0,6250422	0,4758365	0,9849492	0,1198942	0,3678984	0,9183431	0,0259353	0,8791174	0,7607255	0,9752778	1,0467102
580	1,0329036	0,7136246	0,7423724	0,0906785	0,8874531	0,5499610	0,4295842	1,0063444	0,1177004	0,3655138	0,8694618	0,1277430	1,0324481	0,7603368	1,0119029	0,9657049
600	1,0382887	0,6942801	0,7328401	0,1363354	0,8989247	0,3890958	0,3914119	1,0366206	0,0790111	0,4002523	0,8468882	0,3037089	0,8529572	0,6915669	0,9154948	0,9268257
620	1,0505725	0,6921653	0,8104302	0,1726029	0,8660095	0,3062698	0,4936498	0,9866545	0,0823348	0,4071940	0,8026962	0,4044429	0,8234443	0,6375009	0,9032813	0,8818522
640	1,1153330	0,6998189	0,8673919	0,1900151	0,9309494	0,2221112	0,4646193	0,9481646	0,0721308	0,3969065	0,8326196	0,4849585	0,8097606	0,6013031	0,9139876	0,9376859
660	1,1169897	0,7780931	0,9060902	0,2096427	0,9639652	0,1760064	0,4613057	1,0708945	0,0698127	0,4134994	0,9067876	0,5539284	0,8157023	0,6065821	0,8715985	1,0078022
680	1,0583257	0,7520784	0,8823685	0,1570697	0,9716531	0,1340046	0,4508872	1,0376265	0,0532589	0,3930283	0,8984923	0,5580669	0,7813453	0,6040256	0,8284493	0,9886440
700	0,9411064	0,7380444	0,8866366	0,1964022	0,9256065	0,1426337	0,4306802	0,9903184	0,0513550	0,4070349	0,9495688	0,5634998	0,8116000	0,6341902	0,8271006	0,9537882
720	0,9995112	0,7335706	0,9126390	0,2578871	0,9318919	0,1223058	0,4350176	1,0174279	0,0446760	0,3938332	0,9151568	0,5456849	0,8103557	0,6511566	0,8299142	0,9757076
740	0,9797534	0,7157436	0,9287640	0,2230081	0,8895166	0,1351200	0,3692049	1,0252092	0,0413863	0,4021968	0,9632250	0,5060414	0,8317332	0,5882917	0,7843546	0,9200692
760	0,9560754	0,7137887	0,9621751	0,2010032	0,8810103	0,1274295	0,4266486	1,0090110	0,0569800	0,4220484	0,8811214	0,4785165	0,9027976	0,5805938	0,7443053	0,9602909
780	0,8980828	0,7046544	1,0364210	0,1773766	0,8833978	0,1330530	0,4627242	1,0654618	0,0712349	0,4197847	0,9688702	0,5236969	0,9396774	0,5919925	0,7688276	0,9534288
800	0,9117532	0,7175861	1,0465876	0,1421042	0,8843897	0,1393158	0,4807329	1,0712130	0,0651584	0,3690764	1,0167715	0,5374463	0,8826041	0,5693017	0,7907717	0,8966126
820	0,9589582	0,7057473	1,0031831	0,1573207	0,9010260	0,1474500	0,4520899	0,9948147	0,0712125	0,3632399	1,0318370	0,5550943	0,8614992	0,5331529	0,7855859	0,9065295
840	1,0114980	0,6361875	0,9174027	0,1667743	0,9116352	0,1542734	0,4774531	1,0117135	0,0576276	0,3684532	1,0470937	0,5797171	0,8493642	0,5725984	0,7387768	0,9811100
860	0,9478171	0,6117575	0,9044622	0,1836413	0,8951016	0,1420580	0,4469028	0,9996422	0,0528319	0,3776823	1,0556847	0,5702155	0,8060319	0,6079110	0,6745439	1,0781697
880	1,0059068	0,6035482	0,9974298	0,1952039	0,9592492	0,1413791	0,3993449	1,0303087	0,0609396	0,3198795	1,0460671	0,5558371	0,9167587	0,6486396	0,6889041	1,0526487
900	0,9651316	0,5665346	0,9428848	0,2236508	0,9789567	0,1009595	0,4916449	1,0647143	0,0797163	0,3336308	1,0020731	0,5259195	0,9745596	0,6591059	0,6544252	1,0398545
920	0,9824340	0,5698751	0,9820234	0,1829296	0,9744535	0,0998356	0,4847307	1,0480996	0,0740628	0,3762847	0,9588849	0,5538717	0,9039512	0,6245084	0,6590504	1,0134979
940	0,9351590	0,6244938	0,9807095	0,1884323	0,9984192	0,1078022	0,4561562	1,0318963	0,0750399	0,3736940	0,8464387	0,5344124	0,9099250	0,5428871	0,6344202	1,0955293
960	0,9373665	0,5447623	1,0453995	0,2063857	0,9600748	0,1351982	0,4639256	1,0408413	0,0708633	0,3022411	0,8195028	0,5508812	1,0011152	0,5741093	0,6116234	1,0511328
980	0,9455118	0,5584921	1,1099806	0,1257676	0,9137408	0,1156622	0,4594895	1,0487735	0,0700305	0,3010483	0,9151713	0,5415403	0,8223722	0,5416778	0,5926087	0,9995036
1000	0,9238178	0,6013903	1,1449708	0,1378800	0,9029094	0,1510817	0,4506370	1,0474171	0,0555204	0,3253472	0,8772972	0,5458452	0,8543314	0,5151343	0,5860897	0,9332582
1020	0,9773582	0,5985560	1,1534965	0,1400256	0,9483278	0,1414280	0,4606785	1,0554687	0,0580509	0,2960858	0,8981665	0,6315982	0,7904225	0,5335051	0,5874218	0,9808034
1040	0,9319017	0,6156563	1,0577417	0,1393868	0,9729516	0,1659032	0,4881828	1,0931256	0,0597656	0,2573336	0,8770184	0,6825415	0,9379461	0,5225931	0,6243081	0,9822032
1060	0,9862184	0,5823373	1,0792919	0,1646757	1,0807745	0,2025627	0,4749463	1,0297996	0,0714140	0,2568773	0,8949139	0,7248378	0,8217488	0,5920593	0,5755914	0,9380175
1080	0,9450507	0,5904974	1,0411275	0,1968059	1,0007391	0,2091812	0,4732161	1,0081847	0,0554455	0,2540277	0,9605012	0,6780364	0,8578577	0,6076573	0,5882467	0,9042331
1100	1,0226000	0,5876674	1,0469787	0,1359154	1,0335980	0,2064905	0,4154145	0,9327641	0,0442725	0,2692125	0,9725667	0,6111037	0,9069832	0,5537270	0,6163034	0,9194057

0	0,9851113	0,7709064	0,9353354	0,2619588	1,0274794	0,1513846	0,4665870	1,0168457	0,0490436	0,3415107	0,8923247	0,7036610	0,8218056	0,6315514	0,7238413	1,0794851
20	1,0070417	0,6864280	1,0708837	0,1883257	1,0680940	0,1288266	0,4289173	1,0141586	0,0660574	0,3553516	0,9553393	0,5013314	0,9329073	0,5406013	0,8064577	1,0104210
40	0,9792423	0,6769081	0,9854906	0,1597273	1,0018404	0,1452963	0,5567095	1,0060489	0,0546004	0,3557047	1,0472776	0,5106762	0,9975015	0,5487588	0,8112282	0,9947717
60	1,0182800	0,6207993	0,9921431	0,1505182	0,9619900	0,1416849	0,5723904	0,9991987	0,0657754	0,3534059	1,0890122	0,5456016	1,0206708	0,6173872	0,7913661	0,9896297
80	1,0726875	0,5943260	1,0486082	0,1665296	0,9256000	0,1441752	0,6933106	1,0384334	0,0706959	0,3383483	1,0508471	0,6198118	1,0035237	0,5808644	0,7379602	1,0301803
100	1,0903109	0,5808887	1,0090129	0,1756374	0,8956961	0,1612321	0,7438852	1,0092927	0,0764318	0,3337675	1,0529616	0,6300187	0,9944010	0,5962889	0,7467765	1,1254339
120	1,1312113	0,6140054	0,9397792	0,1438894	0,8885244	0,1752290	0,7712591	0,9664203	0,0561032	0,3422418	1,0298186	0,6892267	0,9668069	0,5437998	0,7780040	1,1062088
140	1,0337420	0,6154197	1,0045885	0,1362450	0,8948727	0,1815157	0,7905846	1,0292662	0,0492570	0,3353433	1,0533950	0,6782965	0,9343691	0,5725573	0,8201999	1,0630973
160	1,0744871	0,6605247	0,9662872	0,1523859	0,8266879	0,1468564	0,7346354	1,0806592	0,0502930	0,3081204	0,9560951	0,6855506	0,9788622	0,6042160	0,8694435	1,0696625
180	0,9887872	0,6234651	0,9735895	0,1785312	0,8124867	0,1496775	0,6975110	1,0229048	0,0470671	0,3056537	0,9665030	0,7647522	0,9315361	0,6468419	0,8583082	0,9395362
200	0,9469740	0,5992099	0,9702960	0,1760546	0,7902057	0,1494554	0,7627445	1,0544957	0,0458565	0,3122065	0,9194904	0,7012372	0,8957936	0,5907727	0,8479905	0,9736502
220	0,9936823	0,6464848	1,0341421	0,2085062	0,7946026	0,1992253	0,7258531	1,0498783	0,0364788	0,2960153	0,9058707	0,6442620	0,9592013	0,6037085	0,8311722	0,9334587
240	0,9376728	0,6371814	1,0618029	0,1893683	0,7918685	0,1581199	0,7918794	0,9907246	0,0499821	0,2615667	0,9668695	0,6622933	0,9335099	0,6275565	0,8042052	0,9649098
260	0,9279780	0,6715344	0,9265259	0,1849144	0,7431134	0,1302693	0,7494048	0,9602988	0,0442295	0,2850867	0,9096595	0,6009638	0,9573878	0,5796507	0,7887224	0,9820037
280	0,9111526	0,6916141	0,9398675	0,1653599	0,7329495	0,1650660	0,7156943	1,0122939	0,0558757	0,2912363	0,9519690	0,6350204	0,9659068	0,5840826	0,7925493	1,0140451
300	0,8806584	0,6792803	0,9716039	0,1325715	0,7541076	0,1445726	0,6799591	0,9972621	0,0450736	0,3301133	0,9948153	0,6082500	0,8855096	0,5675082	0,8333772	0,9988164
320	0,9029072	0,7409935	0,9531999	0,1753530	0,7645734	0,1289209	0,7270716	0,9857303	0,0550825	0,3083821	1,0166428	0,6410444	0,9059245	0,6395107	0,8540219	0,9518753
340	1,0200171	0,7354876	1,0919539	0,1913841	0,7361567	0,1173260	0,6809261	0,9979132	0,0602606	0,3087999	1,0022124	0,6658112	0,9367712	0,5921325	0,8336008	0,8183259
360	1,0980057	0,8109809	1,1672098	0,1483537	0,7389082	0,1652862	0,6602172	1,0418695	0,0546580	0,2788027	1,0076875	0,6772323	0,9069730	0,6852553	0,7870911	0,9146896
380	1,0530384	0,7897658	1,1337241	0,1349696	0,7024354	0,1379304	0,7513894	1,0178440	0,0541271	0,2517146	1,0537267	0,6702794	0,8738698	0,6965974	0,8257288	0,9205642
400	0,9833695	0,7180915	1,2123879	0,1361981	0,7433043	0,1556976	0,8068456	1,0001826	0,0552973	0,2620649	1,0085936	0,7124535	0,8743654	0,6433896	0,7904862	0,9539104
420	1,1220146	0,6956494	1,1992000	0,1247623	0,7504451	0,1599363	0,7740253	0,9868543	0,0624299	0,2717248	1,0040745	0,7383766	0,8695308	0,6745366	0,7230746	1,0129179
440	1,1361450	0,6520024	1,1602722	0,0807829	0,7676001	0,1280179	0,7827153	0,9799008	0,0807387	0,2356694	1,0048529	0,7105258	0,9853441	0,6073689	0,7601397	1,0554229
460	1,1096933	0,6532145	1,1244410	0,0936143	0,7786669	0,1563376	0,8101482	0,9653569	0,0856406	0,2430749	0,9939028	0,7245039	0,8850923	0,5771217	0,7421308	1,0584854
480	1,0755937	0,6366605	1,1185637	0,1453615	0,7741202	0,1339881	0,8063807	1,0042030	0,0743193	0,2940559	0,9964758	0,7372002	0,8491376	0,6124914	0,7642764	1,0180083
500	1,0760021	0,6491738	1,1092335	0,1423457	0,7679056	0,1203395	0,7760921	1,0210057	0,0635324	0,3275877	1,0565708	0,8025180	0,9003092	0,5903474	0,6999375	0,9717797
520	1,0745929	0,6681283	1,0113939	0,1233348	0,8075760	0,1350320	0,7565946	0,9931872	0,0548373	0,3122560	1,0216186	0,8515252	0,9766032	0,6442335	0,6991855	0,9992392
540	1,0202588	0,6471418	0,9917895	0,1684644	0,7958634	0,1425445	0,7306945	1,0298548	0,0506787	0,3406215	1,0062729	0,8690222	0,9269122	0,6304775	0,7154025	1,0228023
560	1,0820240	0,6700615	0,9648917	0,1476509	0,8034525	0,1303944	0,7786689	1,0347940	0,0747207	0,3516223	1,0538346	0,7920029	0,9711786	0,6552142	0,6811736	1,0627950
580	1,0898681	0,7180289	0,9380522	0,1583713	0,8969991	0,1495721	0,7351430	1,0577274	0,0624741	0,3368300	1,0428922	0,7428378	0,9855490	0,6452473	0,7076254	1,0568980
600	1,0670362	0,6942595	0,9878068	0,1805889	0,9020984	0,1948929	0,7486667	0,9856735	0,0654578	0,3033046	1,0687509	0,6669763	1,0211349	0,6195148	0,7017923	0,9781825
620	1,0705820	0,6556988	1,0432134	0,1956532	0,9522720	0,1464926	0,6351258	0,9793250	0,0661651	0,2790372	0,9829745	0,7103266	1,0104263	0,5546655	0,6875595	0,9687386
640	1,0547623	0,6730347	1,0018583	0,1700903	0,9846075	0,1244436	0,6102775	0,9249601	0,0481244	0,2610971	0,9773966	0,6081732	1,0076380	0,5934839	0,6799772	0,9375743
660	1,0293222	0,7325796	1,0189795	0,2252730	0,9666309	0,1518829	0,5866979	0,8893400	0,0568412	0,2101040	0,9727702	0,5989868	0,9860706	0,6252206	0,6409867	0,9594495
680	1,0526792	0,7556729	1,0204106	0,2056873	1,0311272	0,1404753	0,6000049	0,9774423	0,0458304	0,2173815	0,9616877	0,5696650	0,9730596	0,6623603	0,6048815	0,9868696
700	1,0613910	0,7498946	0,9553759	0,1755962	1,0346555	0,1478999	0,5836976	1,0390053	0,0604105	0,2376985	0,9121321	0,5421701	0,9338490	0,6369972	0,6017615	0,9864768
720	1,0440060	0,7374030	1,0030612	0,1987733	1,0412613	0,1512641	0,5184419	1,0113335	0,0655588	0,2889950	0,8654530	0,5667846	0,8577220	0,6042756	0,6469602	0,9683391
740	1,0928271	0,7151058	1,0246944	0,2306241	1,0428113	0,1636762	0,4880849	1,0560362	0,0663898	0,3013350	0,9560958	0,5658168	0,8042715	0,6806136	0,7125808	1,0566317
760	1,0393139	0,6650788	1,0516949	0,2054937	1,0269058	0,1471306	0,4659277	1,1183842	0,0665908	0,2876352	0,9685218	0,5531141	0,8743979	0,6533905	0,7111075	1,0774639
780	1,0236787	0,6939829	0,9822033	0,2676842	1,0391750	0,1564869	0,4394593	1,0972027	0,0577285	0,2776863	0,9154871	0,5708410	0,8977024	0,5934507	0,7324552	0,9955728
800	1,0498217	0,7107031	0,9825897	0,2017642	1,0390767	0,1331736	0,4500562	1,0503665	0,0526039	0,2988978	0,9814910	0,5721458	0,9291960	0,6478998	0,7231989	1,0594254
820	1,1242292	0,7111530	0,9706277	0,1741513	1,0335895	0,1484759	0,4840823	1,0175975	0,0480978	0,3154711	0,9843199	0,5326525	0,9020852	0,6252648	0,6579278	1,0314832
840	1,1231141	0,7086967	0,9886011	0,2292347	1,0525343	0,1483385	0,4978226	1,0753310	0,0678373	0,3596579	0,8758892	0,5401683	0,9251144	0,6369046	0,6633757	0,9988809
860	1,1622798	0,7359061	1,0397473	0,2400402	1,0449278	0,1665972	0,5001354	1,0128874	0,0542059	0,3171210	0,9323480	0,5576411	0,8006757	0,5992397	0,7511589	0,9820590
880	1,0293598	0,7178158	0,9847455	0,1886635	0,9834126	0,1690692	0,5697459	0,9995531	0,0608222	0,3436906	0,9517131	0,5109100	0,9202575	0,5449894	0,7443123	1,0493341
900	0,9604960	0,7584111	0,9874934	0,1790361	1,0018063	0,2022689	0,5511057	1,0102288	0,0591012	0,3055695	0,9365379	0,4582353	0,9036845	0,5358529	0,8010585	0,9522752
920	0,9935429	0,7453154	1,0207914	0,1499407	0,9959995	0,1528557	0,5743815	0,9866974	0,0457146	0,2976059	0,9550039	0,5699808	0,8648851	0,5812758	0,7724492	0,8883463
940	1,0221307	0,7096589	1,0498885	0,1656467	1,0527641	0,1918194	0,5569370	0,9633818	0,0455497	0,2812684	0,9630375	0,5814379	0,8929070	0,5816182	0,7618668	0,8879164
960	0,9873037	0,7058357	0,9999686	0,1730799	1,0679823	0,1454629	0,5334677	1,0047345	0,0668369	0,2896932	0,9122247	0,5769123	0,8580690	0,5991189	0,7488239	0,9257673
980	1,0179068	0,6554193	0,9349034	0,1555905	1,1304766	0,1459782	0,5236883	1,0099407	0,0597664	0,2958912	0,8955023	0,5828297	0,8943293	0,6277135	0,7533532	0,9293300
1000	1,0651902	0,6130358	0,9883552	0,1634072	1,1247726	0,1309138	0,4539972	0,9834333	0,0705382	0,2597461	0,8791240	0,6256789	0,8854607	0,5743503	0,7449984	1,0554345
1020	1,0927698	0,6526155	0,9592561	0,1374128	1,0919452	0,1432894	0,4004088	0,9879005	0,0700875	0,2741207	0,9525820	0,5897426	0,8130836	0,5401908	0,7093482	1,1227360
1040	0,9897724	0,6693551	0,9412571	0,1848146	1,0816316	0,1486457	0,4200437	0,9091802	0,0719714	0,2700101	0,9082522	0,6146950	0,7870214	0,5108196	0,6923220	1,0917849
1060	0,9558350	0,6401303	0,9377633	0,1682396	1,0575251	0,1525282	0,4990520	0,9998044	0,0851594	0,2777665	0,9524822	0,6414281	0,8179235	0,5360428	0,7602999	1,0196528
1080	1,0015618	0,6269093	0,9046398	0,1711601	0,9987740	0,1347038	0,4423742	1,0193020	0,0655851	0,3333924	0,9549255	0,6230034	0,7705797	0,5661310	0,8262174	1,0966761
1100	1,0669588	0,6140524	0,9310241	0,1923674	0,9571439	0,1289949	0,4156706	1,0400296	0,0681453	0,3298878	0,8898578	0,6660438	0,7032245	0,5164415	0,7689227	1,1612586
