"Time"	yoeB	yefM	alaS	mngB	mngR	mngA	artJ	argR	argB	artI	artQ	argA	artM	argC	argE	artP
640	0,2436712	0,7753611	0,6667479	1,0700806	0,4930543	0,2225490	0,3182277	0,3433869	0,0124193	0,8521406	0,1846291	0,5859469	0,6862337	0,6442947	0,0127690	0,2499165
660	0,3051224	0,7698986	0,6660942	1,0675010	0,5002990	0,2510217	0,3681460	0,3595416	0,0071907	0,8831596	0,1769533	0,6744938	0,7608257	0,7261447	0,0102046	0,2075753
680	0,3833323	0,7863146	0,6459750	1,0453933	0,4481080	0,2052069	0,3247490	0,4002870	0,0111206	0,9092339	0,2009983	0,7097666	0,8160591	0,7547300	0,0100810	0,1941471
700	0,3513973	0,7886986	0,5964389	1,0418085	0,4638554	0,2021189	0,3403280	0,3600516	0,0105168	1,0349034	0,2083738	0,8544151	0,8921706	0,7711326	0,0047043	0,2752519
720	0,3677522	0,7547217	0,6465263	0,9589249	0,5036727	0,1749424	0,3501167	0,3432653	0,0114524	0,9853452	0,2003623	0,8973351	0,9160489	0,7703871	0,0064920	0,2913908
740	0,3378187	0,7353385	0,6589692	0,9959405	0,5307023	0,1971559	0,3699629	0,3823549	0,0153571	0,9137056	0,1996036	1,0104651	0,9042512	0,7682615	0,0082812	0,3550830
760	0,3694549	0,6776190	0,6160066	0,9826156	0,5352452	0,2082391	0,3472238	0,4052449	0,0195373	0,8553764	0,1899869	0,9979749	0,9131058	0,7543752	0,0104490	0,3609347
780	0,3507185	0,6950023	0,5788894	0,9768688	0,5281143	0,2010559	0,2948000	0,3787180	0,0195230	0,8874268	0,1834186	0,9070665	0,9579408	0,8339362	0,0076601	0,3143922
800	0,3530997	0,6401606	0,5404576	0,9758026	0,4891601	0,2028094	0,3165876	0,4219541	0,0231829	0,8398977	0,1821619	0,9789111	0,9113359	0,7893152	0,0227116	0,3283836
820	0,3951594	0,6520360	0,5184178	1,0029446	0,4551940	0,2303173	0,3415057	0,4602927	0,0324030	0,8532501	0,1937190	0,8970421	0,8620842	0,6955157	0,0174023	0,3477992
840	0,3473293	0,6501651	0,6584797	0,9226446	0,4285319	0,2196454	0,3307224	0,4402076	0,0324293	0,8364691	0,1722516	0,9173172	0,8948577	0,6329760	0,0150227	0,2954825
860	0,3289137	0,6592171	0,7212505	0,9763761	0,4718919	0,2179323	0,3933148	0,4344206	0,0242905	0,7988116	0,1253446	0,9863494	0,8724374	0,5920634	0,0200950	0,2993452
880	0,3437917	0,6707114	0,7097076	0,9933140	0,5003670	0,2184449	0,3108395	0,4478396	0,0206411	0,7964077	0,1266382	0,9998352	0,8856622	0,5752610	0,0200448	0,2313149
900	0,3451596	0,6796905	0,7068595	1,0218065	0,5507792	0,2219209	0,3477382	0,3947176	0,0202806	0,8414864	0,1534745	0,9637826	0,8041238	0,5778079	0,0156206	0,2735643
920	0,3613327	0,7136420	0,7019760	0,9964056	0,5766032	0,1854934	0,3123068	0,3723038	0,0295152	0,9225032	0,1509617	1,0342746	0,8385969	0,5924997	0,0195761	0,2914493
940	0,3636830	0,6982440	0,6602645	0,9570942	0,5234203	0,1607719	0,2884832	0,3723578	0,0251584	0,9553043	0,1285095	1,0278938	0,9435977	0,6564190	0,0226400	0,2952355
960	0,3116499	0,7583194	0,6322957	0,8828353	0,4623686	0,1294813	0,3599048	0,3745459	0,0126186	0,9555462	0,1342601	0,9757735	0,9163269	0,6534478	0,0245319	0,3001769
980	0,3626619	0,8046338	0,6073212	0,8715995	0,3938901	0,1164761	0,3858344	0,3997247	0,0237795	0,9446195	0,1369064	1,0033372	0,8760773	0,5882483	0,0114597	0,3167729
1000	0,3296867	0,8438786	0,6564101	0,8905451	0,4165176	0,1768827	0,3120199	0,4820856	0,0221002	0,9221549	0,1337834	0,9764686	0,9012852	0,6221165	0,0107464	0,3189408
1020	0,3174278	0,8357384	0,6202902	0,9718614	0,4386286	0,1884384	0,3090166	0,4477749	0,0239342	0,9630572	0,1351857	1,0764468	0,9551332	0,5632162	0,0141725	0,2961979
1040	0,3287387	0,8342208	0,6202450	0,9549788	0,5065782	0,2022723	0,3309287	0,4470994	0,0243614	0,9751636	0,1315549	1,0262545	0,8719958	0,5750663	0,0094988	0,2520198
1060	0,3249626	0,8203836	0,6688894	0,9508930	0,5296014	0,1864369	0,3286920	0,4189542	0,0240217	0,9609551	0,1253327	0,9231145	0,8675304	0,6174943	0,0127614	0,2520441
1080	0,3223376	0,8091956	0,6882449	0,9433874	0,4743220	0,1822625	0,3242366	0,4218583	0,0192034	0,8968746	0,1345083	1,0269664	0,8136984	0,6150616	0,0173977	0,2637661
1100	0,3069769	0,7963288	0,6118226	0,9646077	0,5002388	0,2032299	0,3514416	0,3464838	0,0076399	0,8367063	0,1401006	1,0241081	0,7864495	0,6777409	0,0233682	0,2640006

0	0,4563836	0,6569254	0,6275925	0,9955480	0,4832859	0,1843241	0,3957313	0,4476964	0,0085664	0,9521242	0,1361506	0,9823080	0,9188061	0,6338424	0,0171187	0,2811143
20	0,3884382	0,7088698	0,6161891	0,9944049	0,4724112	0,1885364	0,4029532	0,4040370	0,0127607	0,9058802	0,1339011	1,0179834	0,9545074	0,6505713	0,0169028	0,2958956
40	0,3592278	0,7596552	0,6143820	1,0237716	0,4304545	0,1942879	0,4251982	0,4037038	0,0117667	0,9011651	0,1187513	1,0622311	0,9521592	0,6118571	0,0176163	0,2753265
60	0,3812590	0,7599882	0,6634589	1,0508420	0,4615780	0,1924557	0,3916494	0,3982538	0,0093849	0,9023379	0,1000634	0,9772127	0,9312618	0,6191006	0,0072100	0,2148162
80	0,3523563	0,7361858	0,6505755	1,0433766	0,5100986	0,1843927	0,3824358	0,4174691	0,0060379	0,9020156	0,0915575	0,9456329	1,0045300	0,5840985	0,0068205	0,2467189
100	0,3411425	0,7805040	0,6488741	1,0313030	0,5056536	0,2000424	0,3695508	0,4260667	0,0066396	0,8742761	0,0808195	0,8773911	1,0630518	0,5610354	0,0062899	0,2543414
120	0,3651444	0,7898445	0,6415055	0,9622657	0,5087222	0,1764246	0,3788146	0,4196768	0,0049704	0,8532657	0,0595188	1,0049059	1,0329220	0,5952178	0,0052104	0,2636208
140	0,3901016	0,7406127	0,6109462	0,9068933	0,5348528	0,1746585	0,3586339	0,4116761	0,0028062	0,8329467	0,0596203	0,8931098	1,0108342	0,6387883	0,0047766	0,2481491
160	0,3822657	0,7146338	0,5936492	0,9158320	0,4971059	0,1778589	0,3507610	0,4199265	0,0000000	0,8316961	0,0527269	0,9052566	0,9596796	0,6232723	0,0078747	0,2335635
180	0,3895488	0,6780189	0,5846842	0,9637734	0,4537094	0,1973709	0,3335330	0,4461480	0,0029712	0,8111976	0,0340127	0,8708839	0,8845718	0,7028751	0,0246548	0,2623223
200	0,3541789	0,6152637	0,6069658	0,9360388	0,4803034	0,1966341	0,3245615	0,3893556	0,0045301	0,8379912	0,0256751	0,9202838	0,7904897	0,6348433	0,0141225	0,2789773
220	0,3082000	0,5827977	0,6089759	0,8994387	0,5046091	0,1850133	0,3053045	0,3812855	0,0071474	0,8555055	0,0222208	0,9398372	0,8610988	0,6041005	0,0156698	0,2706354
240	0,3201224	0,6129269	0,5623279	0,9482915	0,4850873	0,2006854	0,3055408	0,4358391	0,0055170	0,9064845	0,0216974	0,9345515	0,8182781	0,5161372	0,0179209	0,2875653
260	0,3575207	0,6909183	0,6050436	0,9338576	0,5211163	0,1946723	0,3264215	0,4076796	0,0062772	0,9337503	0,0149812	0,8999954	0,7800393	0,5517266	0,0126188	0,2808000
280	0,3042451	0,6695458	0,6593801	0,9811774	0,5228652	0,2026305	0,2785266	0,4356634	0,0049874	0,9095989	0,0147709	0,9621922	0,8678802	0,5285056	0,0142685	0,2852909
300	0,3406222	0,6976461	0,6756150	0,9306134	0,5081402	0,1619920	0,2560911	0,3714385	0,0034512	0,9141194	0,0135533	0,8877547	0,9617504	0,5599502	0,0090812	0,2847044
320	0,4082397	0,7303703	0,6421433	0,9644776	0,4322090	0,1529128	0,2539309	0,3964316	0,0007491	0,9491595	0,0141595	0,9024453	0,9267146	0,6127296	0,0055586	0,2885829
340	0,3536229	0,7134696	0,5906179	0,9414214	0,4916748	0,1864150	0,2817230	0,3554820	0,0026558	0,9334257	0,0116909	0,9369623	0,9035335	0,5967767	0,0049490	0,2191104
360	0,3509214	0,6781255	0,6188640	0,8806848	0,5207373	0,2012730	0,2702143	0,5295752	0,0027256	0,9710793	0,0086289	1,0164159	0,8905329	0,6357933	0,0176081	0,2550780
380	0,3287614	0,6688960	0,6897303	0,9119930	0,5085907	0,1939387	0,3286056	0,4869863	0,0038870	0,9184877	0,0130022	0,9293209	0,9116709	0,5833578	0,0144242	0,3103494
400	0,3489542	0,6634099	0,6649776	0,9447275	0,5527018	0,2037220	0,2755711	0,4492171	0,0010223	0,8616992	0,0092112	0,9915961	0,9147262	0,5539015	0,0226998	0,2837613
420	0,2989039	0,7358797	0,6508789	0,9482150	0,5039197	0,1867426	0,3017872	0,4208910	0,0016636	0,8198700	0,0099802	1,0026866	0,8749012	0,4946578	0,0302244	0,2629367
440	0,3579768	0,7044279	0,6253518	0,9245855	0,5177447	0,1713036	0,2814031	0,4379709	0,0031478	0,8481417	0,0076760	0,9825680	0,8270756	0,4813760	0,0238931	0,3201166
460	0,3549646	0,7421387	0,6936641	0,9889278	0,4721327	0,1714446	0,2863236	0,4262753	0,0014751	0,8893049	0,0084114	0,8241369	0,8243862	0,5023617	0,0127234	0,2773233
480	0,4302706	0,7219784	0,6492703	1,0041635	0,4988983	0,1738093	0,3017161	0,4250022	0,0050403	0,8451656	0,0049199	0,8608032	0,8588055	0,5377304	0,0156056	0,2869583
500	0,4111265	0,7194319	0,5992004	0,9836310	0,5208243	0,1906876	0,3615487	0,3866453	0,0056157	0,9458251	0,0070073	0,9803955	0,8741480	0,5489646	0,0232490	0,3008083
520	0,3636934	0,7097609	0,5534500	0,9755185	0,5238626	0,1802403	0,3777559	0,3699071	0,0035574	0,9294550	0,0076910	1,0049150	0,8317069	0,6101651	0,0124459	0,3106959
540	0,3613349	0,6714563	0,5990749	0,9865233	0,5194277	0,1893030	0,3430410	0,4375150	0,0070644	0,9299432	0,0057155	0,9685917	0,8449687	0,6863005	0,0136391	0,3338598
560	0,3430431	0,6847348	0,6645964	0,9719396	0,5126375	0,2071507	0,3348181	0,4049947	0,0040289	0,9133496	0,0024684	1,0527173	0,8823792	0,6788493	0,0161682	0,3140428
580	0,3427434	0,6877803	0,6786725	0,9273770	0,4632134	0,2058974	0,3215015	0,3683654	0,0036594	0,8886800	0,0063889	1,0097057	0,8807528	0,6251728	0,0193027	0,3068461
600	0,3118445	0,7483651	0,6640767	0,9724829	0,4728653	0,1849246	0,3803359	0,3770313	0,0051603	0,9314887	0,0116716	0,9963562	0,9327768	0,6145587	0,0205252	0,3218665
620	0,3119921	0,7470771	0,7457797	0,9429875	0,4689848	0,1957284	0,3133143	0,4225068	0,0025601	0,8772227	0,0207239	1,0117868	0,9125599	0,6058214	0,0163075	0,3346019
640	0,3191513	0,7024800	0,6992995	0,9967350	0,4561945	0,1985679	0,2944551	0,3987629	0,0064362	0,8648221	0,0454783	0,9845890	0,8601905	0,5918040	0,0173245	0,2963909
660	0,3577357	0,6618323	0,6440466	1,0421995	0,5110623	0,2153472	0,3294509	0,3465123	0,0051989	0,9601819	0,0608792	0,8925108	0,8904651	0,6218916	0,0111119	0,2789495
680	0,3580860	0,7082742	0,5888492	0,9975520	0,5000273	0,2148697	0,4194955	0,3881267	0,0101616	0,9993575	0,0760696	0,8645336	0,8453937	0,5926878	0,0167009	0,3301841
700	0,3298196	0,7003473	0,5989914	0,9697142	0,5392840	0,1982924	0,4124363	0,4044182	0,0069965	0,9634742	0,0745594	0,9040960	0,8968698	0,6352919	0,0069059	0,3035508
720	0,2862493	0,6615255	0,5997836	0,9651933	0,4377574	0,1806277	0,3675587	0,3760732	0,0107907	0,9786846	0,0773455	0,9216643	0,9283998	0,6192704	0,0057286	0,2637895
740	0,3465763	0,6582674	0,6019630	0,8991099	0,4734452	0,2110157	0,3535326	0,4473713	0,0073191	0,8940672	0,0927114	0,9686955	0,9213788	0,6293690	0,0074973	0,2502668
760	0,3631321	0,6249102	0,6161676	0,9668271	0,5156296	0,2320664	0,3327242	0,4331710	0,0067040	0,8310081	0,1045811	0,8260765	0,8847490	0,6905728	0,0112307	0,2605035
780	0,3640901	0,6737553	0,6612506	0,9867683	0,4782284	0,2090156	0,3220759	0,4602695	0,0132329	0,8182061	0,1046260	0,9629800	0,8924454	0,6600140	0,0105365	0,2798662
800	0,3557505	0,7210228	0,7083139	0,9601643	0,4433319	0,1756415	0,3316981	0,4110658	0,0107325	0,8613402	0,1170849	0,9918724	0,8264429	0,6850596	0,0104332	0,2459577
820	0,3582526	0,7254246	0,6514404	0,9448940	0,4825435	0,1515715	0,2616827	0,3843339	0,0050172	0,8734819	0,1150996	0,9646441	0,8483105	0,6714125	0,0106322	0,2538245
840	0,4040736	0,7165492	0,6543382	1,0022338	0,5160775	0,1903792	0,3183263	0,4161447	0,0061460	0,8957641	0,1215633	1,0386883	0,8823387	0,6538464	0,0073860	0,2568394
860	0,3627273	0,7446689	0,6561317	1,0273773	0,4790835	0,1563652	0,3497726	0,4185287	0,0041174	0,8450452	0,1365245	0,9056870	0,8997153	0,6255792	0,0113112	0,2426949
880	0,3901340	0,7425819	0,6429900	1,0308679	0,5538694	0,1523622	0,3641418	0,4520216	0,0027856	0,8234933	0,1169675	0,9547040	0,8748343	0,5596170	0,0109610	0,2480789
900	0,3721455	0,7791115	0,6832853	1,0298158	0,5096805	0,1569348	0,3374717	0,4228787	0,0073478	0,8225516	0,1145710	0,9484909	0,8712115	0,5208272	0,0142541	0,2472759
920	0,3306261	0,8308953	0,6467528	1,0332252	0,4712152	0,1541242	0,2997285	0,3788018	0,0173402	0,8757333	0,1365411	0,9734003	0,8223199	0,5302524	0,0120697	0,2570160
940	0,4168277	0,8237246	0,6096694	1,0284780	0,4670792	0,1742325	0,2938456	0,3504746	0,0104869	0,8690686	0,1379870	0,9623686	0,8123329	0,5839374	0,0082559	0,2853028
960	0,3615646	0,8043785	0,5734070	0,9625941	0,4892192	0,1849347	0,3137563	0,3868293	0,0167103	0,8723402	0,1568139	0,8960401	0,8558707	0,5933812	0,0088784	0,2953426
980	0,3682059	0,8219441	0,5845073	0,9468388	0,4885628	0,1924292	0,3224997	0,4221530	0,0156295	0,8492489	0,1439760	0,9413372	0,9184284	0,6478766	0,0059857	0,2348108
1000	0,3455011	0,7933033	0,6068462	0,9585486	0,4757156	0,1893521	0,3399538	0,4698649	0,0122207	0,8536010	0,1313826	1,0873965	0,8867419	0,5971354	0,0223677	0,2579752
1020	0,3584374	0,7367483	0,6286726	0,9557198	0,4834075	0,1706330	0,3185368	0,4274324	0,0146274	0,9052890	0,1388901	0,8859283	0,9191881	0,5920643	0,0287587	0,2872344
1040	0,3747797	0,6883906	0,6392010	0,9572768	0,4865749	0,1595707	0,3197004	0,4332097	0,0095203	0,8767320	0,1432412	1,0608131	0,8522054	0,5394010	0,0409498	0,2865169
1060	0,3727144	0,6724728	0,6744181	0,9676196	0,5207140	0,1719294	0,3538714	0,4366564	0,0078094	0,9435772	0,1411189	0,9518713	0,8094069	0,5282951	0,0342756	0,2816769
1080	0,4453902	0,6895938	0,6104130	0,9126363	0,5026178	0,1633038	0,3245487	0,4351192	0,0045349	0,9538437	0,1491140	1,0339650	0,8167734	0,5517482	0,0135947	0,2773931
1100	0,4220416	0,6733248	0,6033101	0,9565833	0,4945953	0,1864242	0,3018456	0,4335257	0,0078240	0,9401696	0,1599337	1,0574747	0,8487961	0,5495917	0,0064791	0,2560763

0	0,4563836	0,6569254	0,6275925	0,9955480	0,4832859	0,1843241	0,3957313	0,4476964	0,0085664	0,9521242	0,1361506	0,9823080	0,9188061	0,6338424	0,0171187	0,2811143
20	0,4004561	0,5712246	0,6201160	0,9327354	0,4975807	0,1438487	0,3149054	0,3501058	0,0231079	0,7897746	0,1333751	0,9950470	0,8748888	0,7255825	0,0234625	0,2885221
40	0,3545714	0,5791924	0,6038152	0,9208114	0,4825230	0,1508155	0,3035234	0,3462244	0,0191939	0,7209618	0,1326029	0,9598329	0,8895381	0,7628250	0,0161025	0,3203012
60	0,3848406	0,5918471	0,5720006	0,9020232	0,5103594	0,1272813	0,2871777	0,3924562	0,0130785	0,6193319	0,1355513	0,9773650	0,8764448	0,7400466	0,0184478	0,3262152
80	0,3566021	0,5617186	0,5835521	0,9314015	0,5183906	0,0822540	0,1897252	0,4220547	0,0190877	0,5554078	0,1093651	1,0157433	0,8875389	0,7456820	0,0332008	0,2816980
100	0,4259957	0,6090150	0,5503009	0,9251318	0,4961655	0,0712584	0,1658775	0,3938115	0,0139263	0,4948659	0,0864695	1,1229914	0,8809211	0,7211548	0,0346341	0,2456373
120	0,4440691	0,6136185	0,5497735	0,9118680	0,4990634	0,0541270	0,1667577	0,3655774	0,0227263	0,4730756	0,0750670	1,0093827	0,8782134	0,6893205	0,0342156	0,2366242
140	0,4598233	0,6041705	0,6278708	0,9465061	0,4276412	0,0568641	0,1242444	0,4415502	0,0215349	0,4542219	0,0595862	1,0013502	0,8557728	0,7136460	0,0213672	0,2925875
160	0,4746284	0,6124232	0,6116703	0,9747275	0,4473129	0,0609695	0,0971565	0,3949816	0,0280427	0,4291094	0,0438266	1,0038364	0,8167281	0,6555174	0,0284386	0,3156024
180	0,4174656	0,6088254	0,6203792	0,9634172	0,5091453	0,0763056	0,1044746	0,3797525	0,0242869	0,4389493	0,0399134	0,9646626	0,7770066	0,6305117	0,0139758	0,3100472
200	0,3914413	0,6648270	0,6744018	0,9157940	0,5310837	0,0793811	0,0708486	0,4129112	0,0209511	0,3890248	0,0311865	0,9784875	0,8412796	0,6499787	0,0127440	0,3463753
220	0,3610235	0,5699063	0,6839788	0,8712981	0,4975533	0,0704563	0,0663692	0,4171083	0,0097011	0,3716586	0,0478386	0,9648303	0,8788598	0,6205775	0,0099434	0,3814502
240	0,4166526	0,6005286	0,6277884	0,8704036	0,5108083	0,0580014	0,0621922	0,3948545	0,0090252	0,3713514	0,0424812	1,0191798	0,8806504	0,6019556	0,0137258	0,3623207
260	0,4257750	0,6694852	0,6020372	0,9341599	0,4756447	0,0530979	0,0816305	0,4600846	0,0097223	0,3633755	0,0298880	1,0225828	0,9233229	0,5812084	0,0132506	0,3563984
280	0,3688511	0,6662040	0,5813654	0,9899751	0,4942806	0,0602528	0,0804713	0,3758370	0,0209477	0,3894774	0,0267926	0,9881823	0,8531545	0,6001377	0,0093495	0,3153321
300	0,3788825	0,6836067	0,5578599	1,0077959	0,4745965	0,0423977	0,0640108	0,4256633	0,0299768	0,3788360	0,0385009	0,8904078	0,8926125	0,6271517	0,0046249	0,2649142
320	0,3891318	0,7340317	0,5555751	1,0198311	0,4785745	0,0497541	0,0532304	0,4133272	0,0279872	0,3971672	0,0296428	0,9530195	0,8658265	0,5918465	0,0041515	0,2015274
340	0,4437518	0,7312546	0,5811519	1,0039948	0,4834191	0,0418736	0,0424157	0,4110777	0,0188542	0,4072599	0,0307392	0,9869760	0,7910871	0,5715029	0,0103016	0,2341213
360	0,3884802	0,6847640	0,6230927	1,0237272	0,4957530	0,0508583	0,0474709	0,4110122	0,0163318	0,3920896	0,0365410	0,9831305	0,7705278	0,5779181	0,0122268	0,2538680
380	0,3650607	0,6678205	0,6069084	1,1371425	0,4724975	0,0530731	0,0486697	0,4660582	0,0166583	0,4173438	0,0282718	0,9490533	0,8133555	0,6834111	0,0132840	0,2565660
400	0,4096811	0,6975802	0,6427454	1,0949710	0,5104918	0,0435324	0,0339013	0,4786052	0,0267610	0,3799883	0,0324044	0,8782736	0,8749250	0,6976677	0,0162061	0,2625622
420	0,3847464	0,6797870	0,6121136	1,0793348	0,4680638	0,0519690	0,0295811	0,4517849	0,0414088	0,3645967	0,0236064	0,8373083	0,9086657	0,6554849	0,0119176	0,2740346
440	0,3929637	0,6838068	0,6148557	1,0454335	0,4869757	0,0614995	0,0277931	0,4117886	0,0316656	0,4034723	0,0261271	0,9521498	0,9078967	0,6161459	0,0078148	0,2401069
460	0,4138814	0,6668352	0,6438348	1,0315206	0,5171226	0,0552713	0,0402289	0,3907910	0,0246621	0,3961606	0,0206390	0,8013324	0,9370172	0,5949838	0,0041168	0,2832927
480	0,3950360	0,6693344	0,5998205	0,9853263	0,5111768	0,0396609	0,0613175	0,3869532	0,0144817	0,3736197	0,0309620	0,8512810	0,9326227	0,6261082	0,0077885	0,2700231
500	0,3643696	0,6528416	0,6426377	0,9557123	0,5627666	0,0356500	0,0725992	0,3690697	0,0210729	0,3678321	0,0386344	0,8704722	0,9162792	0,6387317	0,0054171	0,3345165
520	0,3321816	0,6543015	0,5819311	0,9333451	0,5285191	0,0453250	0,0646065	0,4030344	0,0137964	0,3451302	0,0350821	1,0094500	0,8471343	0,6737646	0,0046605	0,3260600
540	0,4026549	0,6950742	0,5873408	0,9241393	0,4828066	0,0475661	0,0549596	0,3944461	0,0114955	0,3642428	0,0288962	0,9050264	0,7923119	0,6324677	0,0156552	0,2992835
560	0,4449969	0,7321218	0,6244686	0,9351962	0,4724832	0,0469000	0,0338539	0,4203230	0,0105270	0,3897630	0,0169574	0,9065862	0,8421669	0,6377950	0,0083118	0,2948878
580	0,4225346	0,6978530	0,5849053	0,9257445	0,4745973	0,0717862	0,0633255	0,4141681	0,0061458	0,4617010	0,0214053	0,8847889	0,8233800	0,6215730	0,0166082	0,2965475
600	0,3446396	0,7130877	0,6099755	0,9279852	0,5201539	0,1163682	0,1739334	0,3991562	0,0097445	0,5266187	0,0282718	0,9605716	0,8064551	0,6614779	0,0233473	0,3047674
620	0,3691587	0,7101064	0,5617918	0,9451661	0,5184523	0,1323249	0,1807159	0,4331608	0,0088608	0,6295194	0,0518884	0,9583261	0,8603980	0,6180456	0,0189082	0,2716969
640	0,3467912	0,7177692	0,5894891	0,9256458	0,4813853	0,1898309	0,2341829	0,4014744	0,0119922	0,7377043	0,0756414	0,9530848	0,8018857	0,6752771	0,0129696	0,2798122
660	0,3848400	0,6349864	0,6205286	0,9836361	0,4792658	0,2314571	0,2873353	0,3485850	0,0193169	0,7828884	0,0903726	0,9208531	0,9074703	0,6877113	0,0174433	0,3483087
680	0,3987722	0,6003907	0,6605927	1,0046468	0,4545924	0,2209375	0,2719748	0,3936187	0,0223392	0,8951520	0,0909822	1,0086935	0,9181210	0,6662383	0,0111758	0,3321535
700	0,3988021	0,6353367	0,7049664	0,9951124	0,4898463	0,2356436	0,2997417	0,4339992	0,0125574	0,9273830	0,0997730	0,9114065	1,0068236	0,7311930	0,0091765	0,3319678
720	0,4247137	0,6188316	0,6406225	0,9924495	0,4726217	0,2387946	0,3360409	0,3903044	0,0129725	0,9458326	0,1084114	1,0086783	0,9794517	0,6383439	0,0091702	0,3193513
740	0,4139346	0,5659047	0,6446039	0,9895709	0,4393731	0,2645701	0,3602360	0,3725812	0,0077685	0,9491257	0,1062816	1,0398670	0,9420624	0,6162026	0,0191375	0,3080241
760	0,4152129	0,5887505	0,6800852	1,0057614	0,4846605	0,2437743	0,3965279	0,4244069	0,0075941	0,9233988	0,0950713	1,0319541	0,9117400	0,6505992	0,0224833	0,3064191
780	0,4073863	0,6107796	0,6365360	0,9809925	0,5155981	0,2191812	0,4260206	0,4065610	0,0081614	0,9222617	0,1165351	1,1090823	0,9173996	0,6471796	0,0149108	0,3102463
800	0,3971808	0,5913936	0,5775321	1,0158313	0,4777228	0,2153367	0,3768889	0,4161300	0,0083058	0,9556408	0,1122660	1,1677126	0,9398730	0,6710668	0,0204969	0,3155777
820	0,4102580	0,6045503	0,6437833	0,9911835	0,4877184	0,1947454	0,3881707	0,3944976	0,0135931	0,9282137	0,1112534	1,0492991	0,8563151	0,5890059	0,0241781	0,2918546
840	0,4282308	0,6484566	0,6303406	0,9253411	0,4968208	0,1882607	0,3664105	0,4004499	0,0218344	0,8544323	0,1371732	0,9811292	0,7726204	0,5951193	0,0207190	0,2866081
860	0,3748546	0,5784180	0,6571115	0,9287518	0,4894005	0,1919383	0,3346677	0,3824714	0,0167019	0,8689056	0,1468910	0,9944368	0,8410756	0,5719902	0,0130777	0,2772016
880	0,4215861	0,5923783	0,6850629	0,9279185	0,4831797	0,2086106	0,3389140	0,3745057	0,0224656	0,8953603	0,1359460	0,9484824	0,8318607	0,6097099	0,0144943	0,2992730
900	0,4010132	0,6871358	0,6777960	0,9334637	0,4848643	0,1800828	0,3334176	0,3966387	0,0207295	0,9164395	0,1216715	1,0087415	0,9370525	0,6032831	0,0169619	0,3184047
920	0,3926461	0,6437781	0,6873258	1,0012012	0,4499905	0,1899719	0,4128015	0,3657720	0,0146980	0,8697765	0,1063944	0,9766585	0,9048661	0,5868926	0,0228045	0,3141751
940	0,3980996	0,6588342	0,6501398	0,9635450	0,4407400	0,1631057	0,3378177	0,4161314	0,0091417	0,8436240	0,1005026	0,8480864	0,8921311	0,6673124	0,0132831	0,3120001
960	0,3600844	0,7003329	0,6319899	0,9936919	0,4998228	0,2258983	0,3761223	0,4245453	0,0054375	0,9074404	0,0915239	0,9305415	0,8503802	0,6499626	0,0133373	0,2864756
980	0,4216543	0,6707837	0,6001774	1,0902642	0,5000230	0,2267189	0,3150826	0,4086535	0,0101391	0,8606173	0,1177230	0,9999799	0,8762523	0,5927289	0,0110898	0,2992692
1000	0,3815775	0,6741964	0,5851311	1,0812393	0,5241433	0,2359405	0,2962522	0,4059174	0,0095034	0,8641412	0,1148808	0,9714608	0,8559805	0,6413964	0,0085380	0,2267802
1020	0,4126595	0,6751428	0,6194833	1,0336215	0,4486123	0,2020876	0,2670874	0,4294058	0,0107790	0,8090303	0,1023920	0,9542542	0,8247650	0,6740339	0,0095354	0,2414796
1040	0,3891115	0,6903496	0,6644825	0,9987963	0,4924312	0,1846240	0,2896243	0,4288723	0,0158440	0,7919921	0,1175164	0,9240394	0,7963731	0,6340572	0,0129080	0,2249785
1060	0,4439384	0,6797780	0,6281777	0,9959939	0,4662090	0,2004823	0,3220644	0,4141339	0,0093825	0,7788512	0,1292291	0,9158455	0,8583292	0,6528060	0,0180332	0,2109409
1080	0,4515090	0,7244038	0,6445683	0,9553380	0,4560465	0,1895609	0,3358649	0,3949047	0,0119964	0,8160096	0,1264211	0,9472278	0,8653238	0,6598026	0,0179302	0,2194290
1100	0,4139553	0,6731279	0,6294734	1,0415679	0,4893561	0,2101897	0,3234917	0,4102861	0,0094456	0,7831397	0,1322470	0,8783722	0,8814694	0,6189287	0,0106448	0,2225627
