"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
540	0,6478559	0,1796781	0,4514847	0,2574919	0,5536782	0,1651953	0,6901490	0,5704430	0,2757228	0,7611782	0,2038456	0,0829833	0,0074018	0,3928166	0,1406913	0,0537211
560	0,6066542	0,1916946	0,2886681	0,2696139	0,3438524	0,1463868	0,7785439	0,6218819	0,4317219	0,6974303	0,2655467	0,0308571	0,0063647	0,3766858	0,1619620	0,0897327
580	0,4343885	0,2441427	0,3646190	0,1983374	0,4261701	0,1257920	0,7970479	0,5268347	0,3009468	0,6180782	0,2193582	0,0543974	0,0238763	0,2819266	0,1682553	0,0595679
600	0,6256314	0,3146944	0,3602427	0,2517165	0,5220121	0,3381736	0,6783483	0,6175259	0,2740513	0,8053378	0,2227967	0,0694878	0,0058999	0,3293828	0,2071635	0,0898317
620	0,6713762	0,5426831	0,3925591	0,2702042	0,5788000	0,2888446	0,5946628	0,5337630	0,3219714	0,7959158	0,2448960	0,1124499	0,0013739	0,2782481	0,1615787	0,1230827
640	0,6586300	0,3507044	0,3769450	0,2853188	0,5572348	0,3075036	0,6708905	0,3898832	0,2856245	0,7396602	0,1804751	0,0854578	0,0109295	0,3043050	0,2174240	0,1939263
660	0,6814316	0,3693935	0,4037713	0,2928476	0,6176714	0,4151564	0,7213865	0,3797130	0,4013223	0,7855600	0,2049483	0,0492066	0,0034393	0,3697589	0,2245187	0,1479563
680	0,5847099	0,3964388	0,3142561	0,2143250	0,6239556	0,2848977	0,5766035	0,4516149	0,2971812	0,8781126	0,1885851	0,0690183	0,0015893	0,2669578	0,1563594	0,1290960
700	0,7056364	0,4775532	0,2586629	0,2801901	0,7443523	0,2361806	0,6310961	0,3698041	0,2446203	0,7896650	0,1550967	0,0512461	0,0011387	0,1891110	0,1113407	0,1576908
720	0,5268524	0,4810567	0,3217880	0,4045169	0,5979337	0,2536541	0,4959989	0,3130953	0,2841199	0,9232784	0,1790761	0,0584083	0,0032880	0,2325400	0,1290442	0,2039523
740	0,7228654	0,3955018	0,2566623	0,2080730	0,6928044	0,1792893	0,5385811	0,3668042	0,3023623	0,7858466	0,1475055	0,0368747	0,0078637	0,2466579	0,1772839	0,2051952
760	0,6442686	0,5162754	0,3294085	0,2196781	0,6687060	0,1983684	0,5154663	0,3128646	0,3415885	0,8356564	0,1294905	0,0297198	0,0042480	0,2806833	0,1209076	0,1799985
780	0,6411479	0,4858861	0,3118863	0,2426815	0,7391564	0,1371999	0,5121407	0,3020051	0,2501549	0,7855131	0,1741207	0,0623834	0,0071193	0,2215039	0,0988890	0,2909468
800	0,6692157	0,5213649	0,3067008	0,1935992	0,8723080	0,1490256	0,4521607	0,2499125	0,2327121	0,7938890	0,1683249	0,0349957	0,0036371	0,3004206	0,1011649	0,2011462
820	0,6679358	0,4801086	0,2762158	0,2408742	0,7419221	0,1301261	0,4863292	0,3388627	0,2314973	0,9530249	0,0995489	0,0331639	0,0024719	0,2916650	0,0617875	0,2849867
840	0,6975402	0,4509351	0,2499537	0,2872091	0,7945567	0,1083546	0,5319098	0,2734633	0,2116804	0,8868248	0,0858905	0,0192876	0,0022560	0,1933714	0,0996481	0,2138673
860	0,6986458	0,3735878	0,4338306	0,1673909	0,7609016	0,1374471	0,4720348	0,3647629	0,2388547	0,7064580	0,1058966	0,0180272	0,0007525	0,1986476	0,0594115	0,2141824
880	0,5675354	0,3989573	0,3656393	0,2957385	0,8500900	0,1332178	0,5369315	0,3616786	0,2773944	0,7866255	0,1445678	0,0225193	0,0045066	0,2253498	0,1138130	0,1715634
900	0,7119593	0,3757777	0,2941206	0,2809807	0,7226397	0,1847007	0,5479687	0,2616755	0,2695610	0,5641454	0,1069987	0,0122773	0,0120523	0,2368148	0,1600919	0,1652081
920	0,6280295	0,3845806	0,3148145	0,2522728	0,7908959	0,1513119	0,5873491	0,2384267	0,2053343	0,5720874	0,1385489	0,0068592	0,0200580	0,1669086	0,0881421	0,1567783
940	0,7076937	0,3861578	0,3044111	0,2066598	0,7615023	0,1400810	0,6059722	0,2507935	0,2806322	0,7571095	0,1391791	0,0287743	0,0139907	0,1911097	0,0898953	0,1884286
960	0,6743381	0,3779688	0,3782776	0,1852578	0,7744619	0,1344617	0,5427830	0,2271069	0,2650276	0,7831256	0,2291238	0,0095495	0,0117596	0,1765890	0,1228492	0,1153400
980	0,6715639	0,4111876	0,4062031	0,1640983	0,6095077	0,1474178	0,5725062	0,2869860	0,2440394	0,6952698	0,1097391	0,0178299	0,0038105	0,2350849	0,0970726	0,2065728
1000	0,5923768	0,3812708	0,3405820	0,2661469	0,7364707	0,1276644	0,6301733	0,2497032	0,2044669	0,8385150	0,1666608	0,0253731	0,0037425	0,2102263	0,1071983	0,1814556
1020	0,7035121	0,4101240	0,3518611	0,2947457	0,7314548	0,1177703	0,6616009	0,3087870	0,2313048	0,6282512	0,1489899	0,0196559	0,0025858	0,2350628	0,1429440	0,2552762
1040	0,7416117	0,4523526	0,2989804	0,2839374	0,7113333	0,1632951	0,5782756	0,2945510	0,3044772	0,6967852	0,1277192	0,0190980	0,0004309	0,2392625	0,0875752	0,1638393
1060	0,6374495	0,4171926	0,2651505	0,2665090	0,8047734	0,1595090	0,5402772	0,2374049	0,3020918	0,8591677	0,1279592	0,0238954	0,0008981	0,2116081	0,1339822	0,2560297
1080	0,5719152	0,4264556	0,4171746	0,2838424	0,8287241	0,1163354	0,4970520	0,2889978	0,3419235	0,8369222	0,1482276	0,0421007	0,0003649	0,2959089	0,1307561	0,2503899
1100	0,5938113	0,4699281	0,3259457	0,2088697	0,5992108	0,1929138	0,4487885	0,2411002	0,2722592	0,7234512	0,1482942	0,0480868	0,0020494	0,1980085	0,1341019	0,2018117

0	0,7334211	0,4446908	0,3296319	0,2289142	0,7176035	0,1906146	0,5382206	0,2381932	0,2602662	0,6728138	0,1234606	0,0290310	0,0005849	0,2278854	0,0648077	0,1975348
20	0,5674736	0,4831221	0,3298708	0,2753279	0,8422899	0,1447101	0,4509533	0,1667202	0,3124584	0,9610487	0,1851486	0,0276646	0,0112912	0,2701833	0,0999865	0,2400784
40	0,8119255	0,3683076	0,3277890	0,2629035	0,8262688	0,0782011	0,7431414	0,2502031	0,2726106	0,6409179	0,2321793	0,0206804	0,0009048	0,2601347	0,0737644	0,2068914
60	0,8323731	0,3863647	0,3070563	0,2180744	0,9126061	0,1132013	0,5909980	0,2439706	0,2856045	0,8546329	0,1562843	0,0407056	0,0049364	0,1825932	0,0692150	0,1890995
80	0,8324098	0,3142167	0,2343544	0,1773707	0,7866430	0,0710095	0,5507398	0,1942524	0,2514571	0,7449779	0,1870734	0,0483342	0,0004628	0,2156820	0,0400975	0,1635503
100	0,6938846	0,3939259	0,2313490	0,1747058	0,8383956	0,1343972	0,6039781	0,2102296	0,1976218	0,7310367	0,1505735	0,0231313	0,0019752	0,2404870	0,0505563	0,1813587
120	0,7155185	0,4531157	0,2617546	0,1536501	0,7984935	0,1351764	0,6660223	0,1980979	0,2602783	0,8901669	0,1167163	0,0234984	0,0001519	0,2280162	0,0889845	0,1619099
140	0,8158065	0,3840176	0,2469203	0,2127157	0,6823042	0,1181573	0,5663646	0,1829316	0,2181557	0,8219566	0,1438356	0,0541986	0,0008314	0,2474938	0,0605751	0,1375490
160	0,7313078	0,3697457	0,3289908	0,1331609	0,7747503	0,1125479	0,6539382	0,2061139	0,1596772	0,7081308	0,1664170	0,0336999	0,0016960	0,1893186	0,0647926	0,1851361
180	0,7206528	0,4393978	0,3167809	0,1595180	0,8225182	0,0891433	0,5424286	0,1949933	0,1584483	0,7963350	0,1773341	0,0174041	0,0008988	0,2412347	0,0422261	0,1421734
200	0,6057563	0,3301196	0,2356395	0,1457460	0,7504776	0,1805475	0,6317934	0,2272049	0,2008561	0,6981687	0,1160350	0,0171569	0,0021131	0,1970222	0,0513077	0,1642464
220	0,7735299	0,3437735	0,3556203	0,1308392	0,6848439	0,1415898	0,5825372	0,2495834	0,2164525	0,6655806	0,1184436	0,0090728	0,0009010	0,2162556	0,0838114	0,2370575
240	0,7636379	0,4766955	0,3802973	0,1590450	0,8269731	0,1480231	0,6022953	0,1583774	0,2078654	0,6266889	0,1374428	0,0100844	0,0030145	0,1907712	0,0715552	0,1901852
260	0,7489007	0,4061046	0,3062833	0,2141948	0,9446004	0,1866951	0,5722299	0,1883219	0,1541849	0,8251944	0,1809302	0,0169700	0,0064364	0,2317438	0,0455021	0,2227106
280	0,7306895	0,4338900	0,3457126	0,1841057	0,8148440	0,1240246	0,6007669	0,1798711	0,2244142	0,7262555	0,2067503	0,0185532	0,0134765	0,1918893	0,0560397	0,1885054
300	0,7687640	0,4198800	0,3531809	0,1451960	0,7434448	0,1140593	0,6561610	0,1702315	0,2260265	0,7312802	0,2393792	0,0220165	0,0149217	0,1758711	0,1096000	0,1863930
320	0,6786473	0,3870028	0,2584708	0,1384957	0,8284530	0,1071124	0,5304645	0,2123467	0,2827329	0,6392438	0,1514454	0,0163807	0,0146214	0,1925315	0,0604672	0,1908937
340	0,7181510	0,3397488	0,3114960	0,2396834	0,8168027	0,1021952	0,5365637	0,2114197	0,2280433	0,6813765	0,2037676	0,0078707	0,0034335	0,1913848	0,0591417	0,1993417
360	0,5330174	0,4070318	0,3727069	0,2017681	0,7216015	0,1277502	0,4841573	0,2338455	0,2123976	0,6100580	0,1664103	0,0169552	0,0229741	0,1871700	0,1007983	0,1859975
380	0,8279048	0,3785083	0,4203247	0,1772489	0,7703948	0,1323273	0,4839399	0,2374401	0,2217678	0,8662817	0,0952777	0,0462799	0,0025111	0,2173047	0,0709304	0,1412147
400	0,6808959	0,3769746	0,3578841	0,1589003	0,7165776	0,1814019	0,5628000	0,2401440	0,1849147	0,7756741	0,1666364	0,0169533	0,0016814	0,1997155	0,0797578	0,1650272
420	0,6959567	0,3553643	0,3254469	0,2000436	0,7560786	0,1323816	0,4800843	0,2211225	0,2326047	0,8031330	0,1372390	0,0185415	0,0058984	0,1351086	0,0457388	0,1728368
440	0,7205841	0,4485922	0,3582157	0,2143818	0,7083766	0,1194746	0,5053545	0,2215541	0,1839466	0,7091721	0,1996273	0,0225710	0,0008327	0,1529008	0,0317684	0,0955155
460	0,6409130	0,3689198	0,4169078	0,1747200	0,8252393	0,0973607	0,5989212	0,2198481	0,1928786	0,7135737	0,1238681	0,0225222	0,0134095	0,1793393	0,0434398	0,1326568
480	0,6809949	0,4478094	0,3029432	0,2324996	0,6143964	0,1387690	0,5252675	0,2032644	0,1637685	0,6340059	0,1345130	0,0189136	0,0021096	0,2493500	0,0256322	0,1378488
500	0,5586303	0,4802685	0,2970488	0,1842672	0,6640306	0,1434038	0,5957969	0,1776461	0,1849218	0,7782333	0,1417371	0,0166638	0,0063315	0,2276558	0,0462391	0,2087481
520	0,7769129	0,3861796	0,2805319	0,2224169	0,6088313	0,0885526	0,5765481	0,1923068	0,2072791	0,7545713	0,1152967	0,0190963	0,0178563	0,2173812	0,0515719	0,1686867
540	0,7763704	0,4261905	0,3494072	0,2174473	0,7501813	0,1005751	0,5503452	0,1499282	0,1791910	0,7191316	0,1660764	0,0104745	0,0076738	0,1672381	0,0341693	0,1669081
560	0,7252346	0,3651366	0,3553087	0,2128254	0,8743641	0,0792179	0,4822281	0,1777294	0,2398932	0,8891790	0,1313079	0,0037329	0,0098328	0,2201718	0,0266755	0,1009375
580	0,7215577	0,4243936	0,2738449	0,2084748	0,8380044	0,0590857	0,5300350	0,2531277	0,1807714	0,7462183	0,2213554	0,0088750	0,0009122	0,2583610	0,0399300	0,1215821
600	0,7531800	0,4524898	0,2990139	0,1707292	0,6316145	0,1012145	0,5490794	0,2738475	0,2440957	0,8783711	0,1330797	0,0167589	0,0017969	0,1891517	0,1277815	0,2149113
620	0,7253403	0,4454516	0,2372714	0,1397784	0,6712382	0,1097503	0,4992093	0,2244551	0,2578641	0,7081071	0,1742236	0,0051311	0,0031819	0,1967157	0,0461428	0,1902241
640	0,6418847	0,4609476	0,2736468	0,1695530	0,7405130	0,1801181	0,6204358	0,2434783	0,2180581	0,6815592	0,1367258	0,0214951	0,0030073	0,2331401	0,0638469	0,1506621
660	0,6070575	0,4368151	0,3604441	0,2314221	0,7395419	0,1610050	0,4361202	0,3118774	0,2214316	0,7548688	0,0719572	0,0167570	0,0042942	0,1879335	0,0983807	0,1633320
680	0,6838971	0,4488912	0,2422630	0,2505875	0,8574836	0,1470959	0,4793888	0,3411484	0,2349220	0,7039329	0,1399325	0,0080677	0,0028678	0,1845671	0,0886589	0,2958825
700	0,5596374	0,5000011	0,2255117	0,2250243	0,7552897	0,1910557	0,5949152	0,2619957	0,3041791	0,7561539	0,1419523	0,0138152	0,0028656	0,1811135	0,0839742	0,2309763
720	0,6295822	0,3836043	0,2700339	0,2013494	0,8747179	0,2310991	0,5439596	0,2612215	0,2252879	0,7646224	0,0902385	0,0303432	0,0021150	0,2157904	0,1009512	0,2155524
740	0,6397222	0,5099966	0,3662859	0,2154627	0,9123280	0,1725603	0,5068121	0,3166673	0,2030044	0,7186053	0,0988086	0,0133097	0,0011575	0,2136166	0,0817810	0,1766409
760	0,5535071	0,4403537	0,3992671	0,2700974	0,7868405	0,2542863	0,4966026	0,3044471	0,2418126	0,8653023	0,1015330	0,0219503	0,0043832	0,1754767	0,0731025	0,2097723
780	0,7265999	0,3716394	0,3805838	0,2063173	0,7281312	0,1962386	0,6629804	0,2721661	0,2742801	0,6915244	0,1374934	0,0056097	0,0108268	0,2475800	0,0849401	0,2497417
800	0,5833150	0,3868541	0,4582785	0,2695809	0,7699334	0,1507227	0,6249426	0,2361004	0,3204898	0,7099028	0,1405866	0,0116564	0,0184226	0,1666939	0,0946834	0,1679228
820	0,8589532	0,4573009	0,3907887	0,2699152	0,6958323	0,2311578	0,5374914	0,2239916	0,2447378	0,6805587	0,2280596	0,0226058	0,0043867	0,2617839	0,1032508	0,1836644
840	0,7041924	0,4579975	0,3555611	0,2910981	0,8252953	0,1161290	0,5928589	0,2149584	0,2926595	0,7638875	0,1704200	0,0232692	0,0125134	0,3191777	0,1460218	0,1654091
860	0,7252759	0,4535973	0,3209481	0,1962991	0,7423229	0,1870170	0,5493231	0,3201593	0,3060063	0,7297811	0,1382323	0,0146425	0,0012777	0,3418422	0,1267712	0,1832369
880	0,7643360	0,4819449	0,3551627	0,2641271	0,8470316	0,1004024	0,5424959	0,3364300	0,2934300	0,7468408	0,1639886	0,0187213	0,0012701	0,3036091	0,1135891	0,1867496
900	0,6164505	0,5343969	0,2801105	0,2650942	0,7970251	0,1172676	0,5176099	0,3245202	0,2341445	0,6398362	0,1782831	0,0189946	0,0005299	0,2474846	0,1155464	0,1965393
920	0,6300520	0,4787036	0,3435583	0,1717090	0,7616770	0,0994272	0,5259219	0,3365309	0,3165439	0,7431173	0,2073061	0,0129104	0,0023924	0,2892091	0,1136643	0,1833719
940	0,6533478	0,4282567	0,3648415	0,1870908	0,6391563	0,1149903	0,5561189	0,2516291	0,2332464	0,6644370	0,1515614	0,0195264	0,0082526	0,2397978	0,1167994	0,1656092
960	0,6853037	0,4541522	0,3221816	0,1843695	0,7159896	0,1618078	0,5700417	0,3592559	0,2973682	0,7241235	0,1290538	0,0382215	0,0020804	0,2164160	0,0815739	0,1625184
980	0,6804014	0,4609129	0,3161823	0,2557297	0,7325741	0,1485130	0,5462014	0,2431550	0,2340092	0,6521886	0,1418018	0,0171119	0,0016020	0,3121787	0,0673342	0,2210432
1000	0,6553395	0,5292651	0,3617667	0,2095660	0,7561784	0,1674443	0,6454000	0,3557475	0,2956708	0,5995701	0,2240997	0,0352149	0,0021885	0,2111884	0,1042177	0,2087070
1020	0,6046446	0,4459040	0,2575888	0,2186749	0,7147787	0,1579488	0,4905041	0,1920218	0,2957012	0,7757344	0,1458382	0,0275076	0,0044910	0,2259186	0,0610654	0,1753964
1040	0,7434454	0,3606518	0,3200915	0,2802377	0,7094582	0,1099462	0,4955448	0,2736343	0,2416083	0,5985028	0,1444076	0,0432539	0,0070513	0,1959628	0,1120678	0,1634428
1060	0,6530625	0,3834299	0,3373949	0,1922269	0,7767952	0,1780144	0,5880761	0,2225830	0,3611071	0,6900532	0,1641585	0,0073487	0,0019916	0,1712028	0,0894750	0,1840502
1080	0,5606916	0,3781027	0,3459511	0,2577937	0,8125970	0,2007680	0,4735971	0,2997032	0,3188974	0,7235199	0,2151393	0,0089405	0,0007001	0,2083235	0,0983843	0,2682918
1100	0,7228779	0,4167352	0,3538481	0,2501989	0,6287058	0,1679477	0,5681154	0,2393375	0,3118016	0,7302917	0,1710866	0,0118096	0,0031812	0,2434864	0,1619781	0,2604754

0	0,5942808	0,4649305	0,3779303	0,2351120	0,7984956	0,2237186	0,5347684	0,2093812	0,3453207	0,9259037	0,1272270	0,0280733	0,0009310	0,2696641	0,1074804	0,1763825
20	0,6231143	0,4054170	0,3548559	0,2378266	0,7744353	0,2145619	0,6296644	0,2026885	0,2778974	0,6513272	0,1767226	0,0202271	0,0097832	0,3508285	0,1034331	0,2400143
40	0,7064058	0,3895167	0,3313730	0,1890536	0,4945861	0,2481457	0,5247796	0,1488358	0,2912284	0,7696377	0,1204583	0,0300140	0,0082728	0,2996298	0,1095022	0,3278827
60	0,8171012	0,4570749	0,1874518	0,1649508	0,5923080	0,2465869	0,5842534	0,2724727	0,3902207	0,7580059	0,1305720	0,0079943	0,0195626	0,2662167	0,0861882	0,1946825
80	0,5410636	0,3554243	0,2660712	0,1248109	0,4989332	0,2249097	0,6613115	0,1431773	0,3320116	0,7049450	0,0808048	0,0245161	0,0049122	0,2175837	0,0715054	0,2050102
100	0,5265818	0,4832331	0,2003559	0,1247137	0,5094091	0,2506099	0,5950215	0,1561716	0,3467098	0,6811958	0,1091372	0,0079965	0,0096506	0,2078504	0,0561000	0,1755986
120	0,5661603	0,4180818	0,2739148	0,1724542	0,4617805	0,2246959	0,5959499	0,0928466	0,3190497	0,8272936	0,0910832	0,0066032	0,0086949	0,2545822	0,0601336	0,1761362
140	0,5105676	0,4812248	0,2559236	0,0816081	0,4689850	0,2040513	0,4713508	0,0744979	0,1920424	0,7314784	0,0742441	0,0060243	0,0058275	0,3053234	0,0389853	0,1527025
160	0,5858059	0,4465945	0,3062168	0,0635310	0,5378642	0,1796203	0,5863837	0,0555436	0,3047046	0,7501956	0,0534669	0,0010140	0,0022989	0,2888736	0,0198212	0,2122083
180	0,6240979	0,3427636	0,2698004	0,1155855	0,4482506	0,2339183	0,5299945	0,0433230	0,3395852	0,7357622	0,1214727	0,0044184	0,0051310	0,2963762	0,0341432	0,2633193
200	0,6616303	0,4670123	0,3794495	0,0644125	0,4840715	0,2813842	0,7237165	0,0550427	0,2719558	0,6583661	0,0757727	0,0050193	0,0018358	0,3322141	0,0138119	0,1349755
220	0,5493807	0,4762877	0,4130717	0,0995537	0,4827006	0,3941254	0,5629084	0,1154419	0,3647577	0,8082848	0,0666479	0,0021105	0,0008787	0,3013490	0,0367315	0,1449056
240	0,5559778	0,4011053	0,3186440	0,0370650	0,3732909	0,2590432	0,5368640	0,0355009	0,3204123	0,7996460	0,0587261	0,0010238	0,0023233	0,3979205	0,0162185	0,1726751
260	0,4289217	0,4858581	0,3255877	0,0514467	0,4274297	0,3112380	0,4879150	0,0360113	0,4349674	0,7986121	0,0947595	0,0033302	0,0064423	0,4581189	0,0337674	0,1935417
280	0,4822411	0,4988482	0,2345645	0,0508885	0,5146678	0,2997812	0,6304775	0,0279251	0,3699089	0,7500960	0,0977402	0,0026950	0,0047935	0,3572175	0,0259848	0,1935407
300	0,3551544	0,4892108	0,3561824	0,0965237	0,5021197	0,2764160	0,5059837	0,0213662	0,3889463	0,6855465	0,0893213	0,0012266	0,0153253	0,3155442	0,0182427	0,2005923
320	0,5170749	0,5020313	0,3711972	0,0907778	0,4224653	0,3746376	0,4956572	0,0392688	0,5126900	0,7911595	0,1266664	0,0001078	0,0001620	0,3572409	0,0183783	0,1594189
340	0,4453977	0,4574794	0,4631605	0,0979748	0,3976657	0,3410017	0,5982614	0,0150168	0,5369925	0,6876328	0,1200118	0,0004192	0,0035503	0,3709391	0,0582494	0,1092419
360	0,4319937	0,5854850	0,3905991	0,1155708	0,4104707	0,3917548	0,5282234	0,0372783	0,5140274	0,6850983	0,1082026	0,0036339	0,0022158	0,3783781	0,0219097	0,1149553
380	0,3828409	0,4834839	0,3957550	0,1509800	0,5004396	0,3924364	0,5505006	0,0407029	0,4819640	0,8670165	0,0687598	0,0062852	0,0059959	0,3869295	0,0204241	0,1703654
400	0,4997993	0,4061317	0,3473659	0,1045615	0,4040635	0,4606220	0,5433222	0,0210088	0,4887396	0,7069879	0,0870619	0,0004918	0,0128000	0,2412066	0,0509318	0,1690963
420	0,5276865	0,3829312	0,2886835	0,0692659	0,4271685	0,3581884	0,4051180	0,0303264	0,6217803	0,7524554	0,1158422	0,0062031	0,0035778	0,3198096	0,0816805	0,1115600
440	0,4954239	0,5262303	0,3380764	0,1267274	0,4127379	0,4558080	0,5257942	0,0465669	0,4679657	0,8114718	0,1402498	0,0015112	0,0087215	0,3437045	0,0313289	0,0837736
460	0,4995461	0,5272281	0,3183085	0,1244585	0,4055247	0,4707347	0,4801951	0,0087954	0,5501703	0,7698257	0,1791445	0,0000057	0,0097283	0,2883928	0,0261663	0,0959055
480	0,5261432	0,5359295	0,4090591	0,1169923	0,3560489	0,4739539	0,6261039	0,0156182	0,5454064	0,6940084	0,1348769	0,0000205	0,0066797	0,2621017	0,0196027	0,1188562
500	0,4321566	0,4449412	0,3872096	0,1265413	0,4871770	0,4065341	0,4795123	0,0253293	0,4415307	0,7653985	0,0877593	0,0010164	0,0120985	0,3922221	0,0142455	0,1631039
520	0,4267284	0,3571736	0,4209692	0,0819379	0,4206601	0,3403915	0,6477014	0,0325249	0,4719996	0,7580313	0,1317061	0,0003613	0,0080049	0,3273109	0,0185197	0,1792306
540	0,4738589	0,5206452	0,4451640	0,0756910	0,3416502	0,3911836	0,5421708	0,0407030	0,4158660	0,6393076	0,1026533	0,0002788	0,0038095	0,3150678	0,0162116	0,1696592
560	0,4832643	0,4206249	0,3997981	0,1336509	0,5076352	0,3319938	0,5949925	0,0284340	0,5028614	0,6260662	0,0786298	0,0028154	0,0075536	0,2581209	0,0199559	0,1588760
580	0,5686791	0,4367588	0,3313951	0,1159576	0,4946931	0,4759091	0,7144318	0,0136161	0,5322388	0,9650784	0,1364050	0,0172768	0,0024106	0,3384317	0,0443936	0,1021864
600	0,4703012	0,3506108	0,3458247	0,1720248	0,5051115	0,4311882	0,4302650	0,0760553	0,4509855	0,7538321	0,1517840	0,0170091	0,0008762	0,3247406	0,0458812	0,1118036
620	0,4701165	0,4412873	0,3115339	0,2232549	0,5763772	0,5257954	0,4912638	0,0891673	0,4885162	0,6223284	0,1181065	0,0028922	0,0000388	0,3745234	0,1519293	0,1091567
640	0,4567778	0,4200563	0,3239224	0,3024889	0,5878360	0,4164094	0,5229036	0,1626345	0,4574783	0,8066112	0,1879506	0,0110163	0,0029098	0,3797330	0,1447922	0,1309770
660	0,4706478	0,4748886	0,3563365	0,3328054	0,5470593	0,4016249	0,6400649	0,2179101	0,3292716	0,7217991	0,1803160	0,0279142	0,0087972	0,2840505	0,1693581	0,1695423
680	0,6014252	0,4811162	0,3238329	0,3112247	0,5709298	0,4910072	0,6234295	0,1879456	0,3471199	0,7944079	0,1785829	0,0248929	0,0019923	0,2588147	0,1707928	0,1516222
700	0,6100714	0,4202722	0,3632546	0,3318599	0,5532443	0,4075265	0,4920215	0,1996114	0,3817426	0,8339657	0,1849028	0,0153613	0,0194828	0,1861851	0,2007481	0,1828174
720	0,4148341	0,4611467	0,3565568	0,3055369	0,6454781	0,3206872	0,5527529	0,1628411	0,4547919	0,7101926	0,2084824	0,0273587	0,0088614	0,1909460	0,1107162	0,2496057
740	0,5962426	0,4209896	0,3515831	0,3226121	0,6419039	0,2547691	0,6324255	0,2468273	0,4039645	0,7856963	0,2075717	0,0334181	0,0038825	0,1891521	0,1432509	0,2639393
760	0,6356734	0,3899524	0,2929573	0,2474996	0,7291070	0,2328476	0,6469501	0,2600130	0,3645634	0,7287142	0,2475262	0,0181235	0,0030052	0,2233710	0,1361936	0,1695635
780	0,8703201	0,4850131	0,3461075	0,2706713	0,6695586	0,2497420	0,5452701	0,2649901	0,4181376	0,8488236	0,2071093	0,0238149	0,0035005	0,1550861	0,1536060	0,2117777
800	0,5750789	0,4141265	0,3859272	0,2384690	0,7261973	0,2155233	0,5527168	0,2875994	0,2892158	0,6863117	0,1838497	0,0299885	0,0029886	0,2985752	0,1175545	0,2172067
820	0,5795318	0,3837839	0,3081860	0,1609194	0,9212720	0,1541039	0,6058614	0,3018786	0,4024866	0,7586434	0,1889573	0,0253618	0,0035633	0,2533687	0,1453722	0,1345686
840	0,6202760	0,3990579	0,3695441	0,2519996	0,7323860	0,1331231	0,4646649	0,3444907	0,3090466	0,7358204	0,2195873	0,0402913	0,0006257	0,2105944	0,1836168	0,1544122
860	0,7007069	0,4459423	0,2571859	0,1723971	0,7473097	0,1084464	0,5549920	0,2674034	0,2817644	0,8815786	0,1501820	0,0172618	0,0055738	0,2144863	0,1219552	0,1752100
880	0,7296071	0,4187812	0,3464930	0,1933569	0,6957368	0,1296328	0,5413134	0,2283075	0,3022129	0,7330771	0,1519391	0,0155163	0,0024597	0,2626649	0,1591767	0,2358537
900	0,7311699	0,4537095	0,3419334	0,1774261	0,7038765	0,1227613	0,5506234	0,2594894	0,3372380	0,7930204	0,2223575	0,0181046	0,0038864	0,2198122	0,1183621	0,2443111
920	0,6360796	0,5543341	0,3603329	0,1907787	0,7307825	0,1066128	0,5426272	0,1938296	0,2230038	0,8043210	0,1288897	0,0101150	0,0055170	0,2437154	0,1371603	0,1936695
940	0,7027697	0,4525245	0,3888273	0,1768253	0,7152494	0,1591297	0,5283300	0,3058274	0,2863267	0,8727312	0,2305608	0,0143961	0,0080019	0,1942945	0,0926417	0,2826564
960	0,6535136	0,4834108	0,3178272	0,1653255	0,7162580	0,1799746	0,4850228	0,2460504	0,2424631	0,7656621	0,1675642	0,0249558	0,0024224	0,1980826	0,1117573	0,2486168
980	0,6397442	0,4543976	0,3750303	0,1874912	0,6587448	0,1938210	0,4902711	0,2275043	0,2733520	0,8401423	0,2070259	0,0149596	0,0127909	0,2472918	0,1375498	0,1634808
1000	0,6338933	0,5272912	0,3424929	0,2585081	0,8056450	0,1670410	0,4874622	0,2948240	0,1560357	0,8233693	0,1775779	0,0250307	0,0057906	0,2471414	0,1262320	0,1670298
1020	0,5347778	0,4848388	0,3905126	0,2803896	0,7416954	0,2891582	0,5507163	0,2702625	0,2989072	0,8403358	0,1391044	0,0125464	0,0072643	0,2973316	0,1097562	0,1827565
1040	0,5383877	0,4370546	0,3448233	0,2013799	0,8348089	0,2206451	0,6006857	0,2534074	0,2674646	0,7455262	0,1325586	0,0290293	0,0025065	0,2233693	0,1589125	0,2002093
1060	0,6040674	0,5337163	0,3649458	0,2670770	0,6553156	0,2504007	0,5078583	0,2393146	0,3095894	0,7452120	0,1766314	0,0197285	0,0144819	0,1981209	0,0795218	0,1900031
1080	0,6488820	0,4467596	0,3934361	0,2419754	0,7067141	0,2364137	0,4243456	0,1821613	0,3145685	0,6386235	0,1565751	0,0128051	0,0033338	0,2985856	0,1278206	0,1174376
1100	0,5792292	0,4150270	0,4149105	0,2741518	0,7982345	0,2005845	0,5063914	0,2103286	0,3095165	0,7690476	0,1727685	0,0268405	0,0097947	0,2664233	0,1770532	0,1979433
