"Time"	narL	nikR	dcuR	caiF	modE	nikD	nikC	nikB	frdB	frdC	frdA	nikE	nikA	frdD	dcuB	ccmF
600	0,7832033	0,3808118	0,4532093	0,2797759	0,6921210	0,3688298	0,9501732	0,7440466	0,3863682	0,9998690	0,2126531	0,0981663	0,0069793	0,4043862	0,1477495	0,1421537
620	0,7715468	0,4711895	0,4591041	0,2892372	0,7547706	0,4740845	0,9296961	0,7097999	0,3924668	0,9998702	0,2143610	0,0873724	0,0066126	0,3716655	0,1499727	0,1502695
640	0,7776605	0,5346250	0,4651381	0,2997385	0,8109511	0,5210628	0,8966948	0,6590577	0,4007625	0,9998726	0,2171648	0,0746983	0,0061249	0,3479829	0,1532892	0,1637171
660	0,7926463	0,5692220	0,4690391	0,3086755	0,8573662	0,5170459	0,8576672	0,6011502	0,4091664	0,9998762	0,2205342	0,0627112	0,0056040	0,3324764	0,1569475	0,1806318
680	0,8100303	0,5822373	0,4700075	0,3144786	0,8939719	0,4822899	0,8202858	0,5445887	0,4158231	0,9998802	0,2236840	0,0526487	0,0051146	0,3228161	0,1601176	0,1985894
700	0,8263518	0,5829550	0,4684094	0,3168354	0,9220113	0,4354944	0,7897616	0,4948126	0,4196492	0,9998837	0,2259325	0,0448220	0,0046915	0,3167811	0,1621861	0,2156050
720	0,8402083	0,5785671	0,4651097	0,3162655	0,9430745	0,3888259	0,7679477	0,4542352	0,4203539	0,9998861	0,2269007	0,0390586	0,0043465	0,3127404	0,1628666	0,2304738
740	0,8513205	0,5732260	0,4609886	0,3136244	0,9586839	0,3482902	0,7541902	0,4230802	0,4182260	0,9998870	0,2265383	0,0349919	0,0040764	0,3096754	0,1621844	0,2427016
760	0,8599240	0,5687147	0,4567208	0,3097692	0,9701398	0,3157401	0,7466264	0,4002994	0,4138780	0,9998864	0,2250410	0,0322196	0,0038709	0,3070416	0,1603854	0,2522879
780	0,8664339	0,5654537	0,4527329	0,3053980	0,9784882	0,2907988	0,7432000	0,3843079	0,4080350	0,9998845	0,2227331	0,0303815	0,0037174	0,3046040	0,1578218	0,2595099
800	0,8712840	0,5632760	0,4492434	0,3010070	0,9845400	0,2721920	0,7422033	0,3734665	0,4013905	0,9998817	0,2199644	0,0291886	0,0036041	0,3023009	0,1548536	0,2647628
820	0,8748586	0,5618654	0,4463258	0,2969071	0,9889097	0,2584946	0,7424414	0,3663395	0,3945257	0,9998782	0,2170423	0,0284262	0,0035211	0,3001489	0,1517869	0,2684584
840	0,8774729	0,5609444	0,4439657	0,2932640	0,9920556	0,2484607	0,7431836	0,3617874	0,3878768	0,9998746	0,2142001	0,0279438	0,0034604	0,2981871	0,1488465	0,2709712
860	0,8793742	0,5603221	0,4421034	0,2901415	0,9943153	0,2411145	0,7440379	0,3589650	0,3817350	0,9998709	0,2115906	0,0276401	0,0034161	0,2964482	0,1461747	0,2726160
880	0,8807513	0,5598835	0,4406616	0,2875376	0,9959357	0,2357315	0,7448247	0,3572744	0,3762665	0,9998675	0,2092970	0,0274494	0,0033838	0,2949483	0,1438441	0,2736431
900	0,8817455	0,5595637	0,4395620	0,2854125	0,9970960	0,2317856	0,7454818	0,3563068	0,3715386	0,9998644	0,2073484	0,0273297	0,0033603	0,2936863	0,1418751	0,2742435
920	0,8824616	0,5593267	0,4387333	0,2837082	0,9979261	0,2288957	0,7460033	0,3557902	0,3675490	0,9998617	0,2057375	0,0272545	0,0033432	0,2926473	0,1402539	0,2745585
940	0,8829763	0,5591506	0,4381146	0,2823609	0,9985195	0,2267834	0,7464059	0,3555471	0,3642499	0,9998595	0,2044353	0,0272074	0,0033307	0,2918081	0,1389471	0,2746896
960	0,8833459	0,5590207	0,4376563	0,2813084	0,9989434	0,2252438	0,7467116	0,3554636	0,3615683	0,9998576	0,2034020	0,0271780	0,0033217	0,2911415	0,1379120	0,2747076
980	0,8836108	0,5589260	0,4373189	0,2804945	0,9992461	0,2241251	0,7469415	0,3554683	0,3594203	0,9998561	0,2025946	0,0271597	0,0033151	0,2906194	0,1371040	0,2746604
1000	0,8838006	0,5588575	0,4370718	0,2798707	0,9994622	0,2233147	0,7471131	0,3555172	0,3577216	0,9998548	0,2019719	0,0271483	0,0033104	0,2902156	0,1364811	0,2745800
1020	0,8839364	0,5588085	0,4368916	0,2793960	0,9996164	0,2227292	0,7472404	0,3555841	0,3563930	0,9998539	0,2014970	0,0271413	0,0033070	0,2899066	0,1360060	0,2744864
1040	0,8840335	0,5587736	0,4367606	0,2790373	0,9997264	0,2223069	0,7473342	0,3556543	0,3553637	0,9998531	0,2011382	0,0271370	0,0033045	0,2896724	0,1356468	0,2743918
1060	0,8841030	0,5587487	0,4366658	0,2787677	0,9998049	0,2220029	0,7474029	0,3557198	0,3545732	0,9998526	0,2008692	0,0271343	0,0033027	0,2894962	0,1353774	0,2743032
1080	0,8841526	0,5587310	0,4365972	0,2785661	0,9998609	0,2217842	0,7474530	0,3557772	0,3539705	0,9998521	0,2006691	0,0271327	0,0033015	0,2893647	0,1351767	0,2742239
1100	0,8841881	0,5587185	0,4365478	0,2784161	0,9999008	0,2216272	0,7474893	0,3558255	0,3535141	0,9998518	0,2005210	0,0271317	0,0033005	0,2892671	0,1350281	0,2741552

0	0,8842761	0,5586873	0,4364270	0,2781468	1,0000000	0,2212620	0,7475792	0,3559946	0,3525983	0,9998511	0,2001824	0,0271346	0,0033142	0,2890467	0,1346971	0,2743157
20	0,9050638	0,5584952	0,4361555	0,2779455	1,0000000	0,2207037	0,7475705	0,3497857	0,3522879	0,9998510	0,2001288	0,0271223	0,0033063	0,2890005	0,1263157	0,2740335
40	0,9339930	0,5570018	0,4341095	0,2766640	1,0000000	0,2164310	0,7475472	0,3372824	0,3506970	0,9998508	0,1998103	0,0270388	0,0032865	0,2887219	0,1116179	0,2725175
60	0,9553604	0,5539459	0,4299326	0,2738368	1,0000000	0,2075220	0,7477222	0,3239956	0,3469544	0,9998499	0,1988677	0,0268715	0,0032503	0,2879766	0,0978537	0,2690279
80	0,9690101	0,5502198	0,4246804	0,2699002	1,0000000	0,1961422	0,7483844	0,3124108	0,3411182	0,9998478	0,1970600	0,0266732	0,0032049	0,2866625	0,0868079	0,2638663
100	0,9772760	0,5467652	0,4194674	0,2655303	1,0000000	0,1847353	0,7496255	0,3033793	0,3337385	0,9998439	0,1944036	0,0264990	0,0031589	0,2848315	0,0783880	0,2577662
120	0,9821700	0,5440807	0,4149527	0,2612732	1,0000000	0,1748186	0,7513003	0,2968916	0,3255330	0,9998385	0,1911491	0,0263769	0,0031179	0,2826545	0,0720522	0,2514391
140	0,9850387	0,5422490	0,4113680	0,2574595	1,0000000	0,1669560	0,7531469	0,2925418	0,3171935	0,9998320	0,1876510	0,0263089	0,0030842	0,2803492	0,0672829	0,2454032
160	0,9867126	0,5411242	0,4086853	0,2542348	1,0000000	0,1610989	0,7549156	0,2898061	0,3092747	0,9998251	0,1842401	0,0262829	0,0030581	0,2781138	0,0636866	0,2399661
180	0,9876872	0,5404941	0,4067609	0,2516207	1,0000000	0,1569168	0,7564412	0,2881935	0,3021478	0,9998183	0,1811535	0,0262833	0,0030387	0,2760905	0,0609798	0,2352662
200	0,9882541	0,5401692	0,4054233	0,2495680	1,0000000	0,1540133	0,7576534	0,2873102	0,2960067	0,9998120	0,1785193	0,0262966	0,0030245	0,2743574	0,0589549	0,2313265
220	0,9885837	0,5400135	0,4045157	0,2479960	1,0000000	0,1520323	0,7585552	0,2868710	0,2909015	0,9998066	0,1763743	0,0263139	0,0030145	0,2729376	0,0574545	0,2281010
240	0,9887754	0,5399428	0,4039113	0,2468161	1,0000000	0,1506943	0,7591910	0,2866855	0,2867827	0,9998021	0,1746932	0,0263302	0,0030074	0,2718167	0,0563555	0,2255085
260	0,9888867	0,5399109	0,4035150	0,2459449	1,0000000	0,1497957	0,7596202	0,2866345	0,2835429	0,9997984	0,1734168	0,0263436	0,0030025	0,2709586	0,0555605	0,2234552
280	0,9889515	0,5398953	0,4032582	0,2453104	1,0000000	0,1491945	0,7598998	0,2866482	0,2810488	0,9997956	0,1724730	0,0263537	0,0029991	0,2703185	0,0549929	0,2218481
300	0,9889891	0,5398863	0,4030935	0,2448537	1,0000000	0,1487936	0,7600772	0,2866881	0,2791641	0,9997934	0,1717907	0,0263608	0,0029968	0,2698516	0,0545925	0,2206023
320	0,9890110	0,5398802	0,4029888	0,2445281	1,0000000	0,1485274	0,7601876	0,2867343	0,2777626	0,9997918	0,1713069	0,0263657	0,0029953	0,2695173	0,0543134	0,2196443
340	0,9890237	0,5398758	0,4029227	0,2442980	1,0000000	0,1483516	0,7602554	0,2867776	0,2767347	0,9997907	0,1709696	0,0263690	0,0029942	0,2692820	0,0541211	0,2189123
360	0,9890311	0,5398727	0,4028812	0,2441366	1,0000000	0,1482364	0,7602968	0,2868146	0,2759901	0,9997898	0,1707378	0,0263712	0,0029935	0,2691188	0,0539899	0,2183561
380	0,9890353	0,5398706	0,4028553	0,2440241	1,0000000	0,1481613	0,7603221	0,2868444	0,2754564	0,9997893	0,1705805	0,0263727	0,0029930	0,2690070	0,0539013	0,2179354
400	0,9890378	0,5398692	0,4028392	0,2439462	1,0000000	0,1481128	0,7603375	0,2868676	0,2750775	0,9997888	0,1704749	0,0263736	0,0029927	0,2689312	0,0538420	0,2176184
420	0,9890393	0,5398684	0,4028293	0,2438924	1,0000000	0,1480816	0,7603469	0,2868853	0,2748107	0,9997886	0,1704048	0,0263742	0,0029925	0,2688804	0,0538026	0,2173803
440	0,9890401	0,5398680	0,4028232	0,2438556	1,0000000	0,1480618	0,7603527	0,2868984	0,2746244	0,9997884	0,1703587	0,0263747	0,0029924	0,2688467	0,0537766	0,2172020
460	0,9890406	0,5398677	0,4028194	0,2438304	1,0000000	0,1480491	0,7603562	0,2869080	0,2744950	0,9997882	0,1703285	0,0263749	0,0029923	0,2688244	0,0537596	0,2170687
480	0,9890409	0,5398676	0,4028171	0,2438133	1,0000000	0,1480412	0,7603584	0,2869150	0,2744058	0,9997882	0,1703090	0,0263751	0,0029922	0,2688098	0,0537485	0,2169693
500	0,9890411	0,5398675	0,4028157	0,2438017	1,0000000	0,1480361	0,7603597	0,2869200	0,2743445	0,9997881	0,1702964	0,0263752	0,0029922	0,2688004	0,0537414	0,2168953
520	0,9890412	0,5398675	0,4028148	0,2437938	1,0000000	0,1480330	0,7603605	0,2869235	0,2743027	0,9997881	0,1702884	0,0263753	0,0029922	0,2687943	0,0537368	0,2168403
540	0,9890412	0,5398675	0,4028143	0,2437885	1,0000000	0,1480310	0,7603609	0,2869260	0,2742743	0,9997880	0,1702832	0,0263753	0,0029922	0,2687903	0,0537338	0,2167994
560	0,9890413	0,5398675	0,4028140	0,2437849	1,0000000	0,1480298	0,7603612	0,2869277	0,2742551	0,9997880	0,1702800	0,0263754	0,0029922	0,2687878	0,0537319	0,2167690
580	0,9682537	0,5400388	0,4030511	0,2438785	1,0000000	0,1484029	0,7603685	0,2931625	0,2743714	0,9997880	0,1702976	0,0263838	0,0029935	0,2688090	0,0606246	0,2168801
600	0,9393246	0,5414087	0,4049011	0,2447419	1,0000000	0,1516049	0,7603786	0,3057158	0,2755476	0,9997882	0,1705258	0,0264516	0,0030048	0,2690342	0,0728164	0,2180723
620	0,9179572	0,5443116	0,4088065	0,2469012	1,0000000	0,1590323	0,7602006	0,3190562	0,2786699	0,9997893	0,1713194	0,0265956	0,0030315	0,2697045	0,0844880	0,2210957
640	0,9043076	0,5479720	0,4138730	0,2502230	1,0000000	0,1694207	0,7595650	0,3306851	0,2839041	0,9997921	0,1729623	0,0267743	0,0030701	0,2709541	0,0942894	0,2258096
660	0,8960418	0,5514655	0,4190374	0,2542196	1,0000000	0,1805881	0,7583693	0,3397425	0,2908635	0,9997969	0,1754802	0,0269383	0,0031131	0,2727490	0,1023116	0,2315950
680	0,8911477	0,5542429	0,4236095	0,2583720	1,0000000	0,1908175	0,7567345	0,3462357	0,2988772	0,9998032	0,1786481	0,0270596	0,0031542	0,2749186	0,1089196	0,2377693
700	0,8882790	0,5561687	0,4273056	0,2622890	1,0000000	0,1992538	0,7549072	0,3505737	0,3072238	0,9998104	0,1821187	0,0271334	0,0031898	0,2772370	0,1144065	0,2437906
720	0,8866052	0,5573620	0,4301125	0,2657423	1,0000000	0,2057344	0,7531357	0,3532862	0,3152891	0,9998177	0,1855536	0,0271687	0,0032186	0,2794964	0,1189547	0,2493090
740	0,8856305	0,5580316	0,4321502	0,2686389	1,0000000	0,2104808	0,7515931	0,3548705	0,3226412	0,9998244	0,1887001	0,0271786	0,0032409	0,2815475	0,1226804	0,2541451
760	0,8850636	0,5583748	0,4335807	0,2709784	1,0000000	0,2138515	0,7503586	0,3557254	0,3290375	0,9998304	0,1914135	0,0271751	0,0032575	0,2833081	0,1256765	0,2582438
780	0,8847340	0,5585370	0,4345592	0,2728127	1,0000000	0,2162010	0,7494359	0,3561392	0,3343949	0,9998353	0,1936430	0,0271663	0,0032697	0,2847525	0,1280346	0,2616296
800	0,8845424	0,5586092	0,4352153	0,2742173	1,0000000	0,2178214	0,7487838	0,3563039	0,3387430	0,9998393	0,1954042	0,0271568	0,0032784	0,2858946	0,1298496	0,2643709
820	0,8844310	0,5586412	0,4356480	0,2752722	1,0000000	0,2189324	0,7483433	0,3563386	0,3421800	0,9998425	0,1967509	0,0271488	0,0032846	0,2867703	0,1312171	0,2665551
840	0,8843663	0,5586570	0,4359297	0,2760518	1,0000000	0,2196907	0,7480563	0,3563129	0,3448369	0,9998448	0,1977528	0,0271427	0,0032889	0,2874244	0,1322269	0,2682733
860	0,8843287	0,5586665	0,4361111	0,2766203	1,0000000	0,2202058	0,7478745	0,3562642	0,3468517	0,9998466	0,1984812	0,0271384	0,0032919	0,2879023	0,1329590	0,2696108
880	0,8843068	0,5586731	0,4362269	0,2770300	1,0000000	0,2205536	0,7477614	0,3562118	0,3483547	0,9998479	0,1990003	0,0271356	0,0032939	0,2882450	0,1334812	0,2706429
900	0,8842941	0,5586780	0,4363001	0,2773224	1,0000000	0,2207867	0,7476919	0,3561639	0,3494599	0,9998488	0,1993639	0,0271337	0,0032954	0,2884866	0,1338480	0,2714338
920	0,8842867	0,5586815	0,4363463	0,2775292	1,0000000	0,2209415	0,7476494	0,3561238	0,3502625	0,9998494	0,1996149	0,0271325	0,0032963	0,2886545	0,1341023	0,2720362
940	0,8842824	0,5586838	0,4363751	0,2776745	1,0000000	0,2210435	0,7476234	0,3560917	0,3508390	0,9998499	0,1997858	0,0271317	0,0032969	0,2887697	0,1342764	0,2724929
960	0,8842799	0,5586853	0,4363930	0,2777759	1,0000000	0,2211101	0,7476075	0,3560668	0,3512490	0,9998502	0,1999008	0,0271312	0,0032974	0,2888479	0,1343944	0,2728375
980	0,8842785	0,5586861	0,4364042	0,2778462	1,0000000	0,2211532	0,7475977	0,3560481	0,3515382	0,9998504	0,1999775	0,0271309	0,0032977	0,2889004	0,1344736	0,2730968
1000	0,8842776	0,5586866	0,4364110	0,2778947	1,0000000	0,2211809	0,7475917	0,3560341	0,3517405	0,9998506	0,2000281	0,0271306	0,0032978	0,2889353	0,1345262	0,2732912
1020	0,8842771	0,5586868	0,4364152	0,2779280	1,0000000	0,2211986	0,7475881	0,3560239	0,3518812	0,9998507	0,2000612	0,0271305	0,0032980	0,2889584	0,1345609	0,2734367
1040	0,8842768	0,5586869	0,4364178	0,2779508	1,0000000	0,2212099	0,7475858	0,3560166	0,3519784	0,9998507	0,2000827	0,0271304	0,0032981	0,2889735	0,1345836	0,2735453
1060	0,8842767	0,5586870	0,4364194	0,2779663	1,0000000	0,2212170	0,7475845	0,3560114	0,3520451	0,9998508	0,2000966	0,0271303	0,0032981	0,2889834	0,1345984	0,2736262
1080	0,8842766	0,5586870	0,4364204	0,2779768	1,0000000	0,2212216	0,7475837	0,3560077	0,3520908	0,9998508	0,2001056	0,0271303	0,0032981	0,2889897	0,1346080	0,2736865
1100	0,8842765	0,5586871	0,4364210	0,2779839	1,0000000	0,2212244	0,7475832	0,3560051	0,3521218	0,9998508	0,2001112	0,0271303	0,0032982	0,2889938	0,1346141	0,2737312

0	0,8842761	0,5586873	0,4364270	0,2781468	1,0000000	0,2212620	0,7475792	0,3559946	0,3525983	0,9998511	0,2001824	0,0271346	0,0033142	0,2890467	0,1346971	0,2743157
20	0,8843025	0,5586849	0,4284363	0,2611378	0,9687607	0,2207608	0,7475804	0,3332302	0,3696339	0,9998507	0,1874162	0,0243352	0,0033084	0,3038137	0,1196183	0,2741020
40	0,8815251	0,5587057	0,4155919	0,2270446	0,9063332	0,2199137	0,7475827	0,2872745	0,4002286	0,9998477	0,1651435	0,0191658	0,0033049	0,3284936	0,0933327	0,2730078
60	0,8732959	0,5589461	0,4050442	0,1907039	0,8396417	0,2197344	0,7475901	0,2378577	0,4280331	0,9998403	0,1442119	0,0141295	0,0033053	0,3493719	0,0691954	0,2699885
80	0,8593196	0,5597391	0,3983740	0,1585826	0,7798385	0,2214642	0,7475789	0,1934732	0,4486095	0,9998287	0,1275019	0,0100363	0,0033135	0,3636406	0,0506666	0,2646072
100	0,8407527	0,5613699	0,3954717	0,1329442	0,7304315	0,2262934	0,7474700	0,1569180	0,4627042	0,9998153	0,1152415	0,0069887	0,0033341	0,3723837	0,0376417	0,2570758
120	0,8194006	0,5639493	0,3957757	0,1140521	0,6914665	0,2350505	0,7471405	0,1282961	0,4726641	0,9998026	0,1068775	0,0048347	0,0033713	0,3775520	0,0290034	0,2480243
140	0,7971538	0,5673882	0,3986266	0,1013007	0,6616201	0,2480277	0,7464638	0,1065987	0,4808110	0,9997928	0,1017136	0,0033649	0,0034276	0,3808530	0,0235669	0,2382381
160	0,7756191	0,5714445	0,4033585	0,0937652	0,6391997	0,2649420	0,7453542	0,0904969	0,4888513	0,9997871	0,0991028	0,0023874	0,0035035	0,3834674	0,0203661	0,2284582
180	0,7559351	0,5757994	0,4093321	0,0904516	0,6225845	0,2850154	0,7437930	0,0787089	0,4977740	0,9997859	0,0984855	0,0017505	0,0035975	0,3860796	0,0186885	0,2192652
200	0,7387461	0,5801343	0,4159640	0,0904019	0,6103904	0,3071424	0,7418326	0,0701457	0,5079508	0,9997889	0,0993798	0,0013426	0,0037064	0,3889977	0,0180312	0,2110401
220	0,7242782	0,5841883	0,4227564	0,0927380	0,6015042	0,3300995	0,7395806	0,0639438	0,5193047	0,9997951	0,1013663	0,0010853	0,0038254	0,3922812	0,0180428	0,2039762
240	0,7124587	0,5877870	0,4293186	0,0966853	0,5950625	0,3527397	0,7371745	0,0594487	0,5314843	0,9998036	0,1040790	0,0009255	0,0039492	0,3958462	0,0184771	0,1981167
260	0,7030342	0,5908453	0,4353761	0,1015877	0,5904112	0,3741295	0,7347537	0,0561789	0,5440139	0,9998133	0,1072046	0,0008275	0,0040723	0,3995446	0,0191597	0,1934009
280	0,6956670	0,5933519	0,4407635	0,1069164	0,5870626	0,3936142	0,7324393	0,0537874	0,5564075	0,9998233	0,1104850	0,0007685	0,0041902	0,4032166	0,0199663	0,1897062
300	0,6900006	0,5953466	0,4454084	0,1122697	0,5846574	0,4108199	0,7303204	0,0520271	0,5682430	0,9998330	0,1137195	0,0007335	0,0042992	0,4067221	0,0208098	0,1868815
320	0,6856999	0,5968968	0,4493093	0,1173646	0,5829326	0,4256142	0,7284515	0,0507231	0,5792004	0,9998419	0,1167640	0,0007132	0,0043970	0,4099562	0,0216309	0,1847710
340	0,6824712	0,5980794	0,4525124	0,1220215	0,5816975	0,4380473	0,7268548	0,0497516	0,5890728	0,9998499	0,1195259	0,0007017	0,0044825	0,4128526	0,0223920	0,1832287
360	0,6800690	0,5989687	0,4550923	0,1261446	0,5808140	0,4482918	0,7255274	0,0490244	0,5977582	0,9998568	0,1219566	0,0006955	0,0045555	0,4153805	0,0230719	0,1821265
380	0,6782950	0,5996304	0,4571361	0,1297013	0,5801823	0,4565895	0,7244493	0,0484782	0,6052410	0,9998627	0,1240416	0,0006923	0,0046165	0,4175375	0,0236618	0,1813569
400	0,6769928	0,6001188	0,4587322	0,1327035	0,5797311	0,4632106	0,7235909	0,0480670	0,6115698	0,9998675	0,1257912	0,0006909	0,0046665	0,4193420	0,0241613	0,1808332
420	0,6760417	0,6004770	0,4599632	0,1351913	0,5794089	0,4684249	0,7229187	0,0477571	0,6168359	0,9998715	0,1272317	0,0006903	0,0047070	0,4208255	0,0245757	0,1804873
440	0,6753501	0,6007385	0,4609026	0,1372205	0,5791789	0,4724842	0,7223997	0,0475236	0,6211546	0,9998747	0,1283982	0,0006903	0,0047392	0,4220265	0,0249133	0,1802672
460	0,6748488	0,6009286	0,4616128	0,1388528	0,5790148	0,4756121	0,7220037	0,0473477	0,6246510	0,9998772	0,1293290	0,0006904	0,0047645	0,4229855	0,0251843	0,1801342
480	0,6744865	0,6010665	0,4621454	0,1401502	0,5788977	0,4780007	0,7217046	0,0472155	0,6274490	0,9998792	0,1300622	0,0006906	0,0047843	0,4237421	0,0253988	0,1800598
500	0,6742253	0,6011662	0,4625421	0,1411706	0,5788141	0,4798101	0,7214806	0,0471161	0,6296650	0,9998808	0,1306333	0,0006909	0,0047995	0,4243324	0,0255666	0,1800237
520	0,6740374	0,6012381	0,4628358	0,1419656	0,5787546	0,4811711	0,7213140	0,0470417	0,6314037	0,9998820	0,1310736	0,0006911	0,0048111	0,4247885	0,0256964	0,1800119
540	0,6739024	0,6012898	0,4630521	0,1425798	0,5787121	0,4821882	0,7211909	0,0469861	0,6327564	0,9998829	0,1314101	0,0006913	0,0048198	0,4251379	0,0257960	0,1800145
560	0,6738055	0,6013270	0,4632107	0,1430509	0,5786818	0,4829443	0,7211004	0,0469446	0,6338009	0,9998836	0,1316651	0,0006915	0,0048265	0,4254035	0,0258718	0,1800251
580	0,6739417	0,6013603	0,4720393	0,1651880	0,6098994	0,4845071	0,7210349	0,0679235	0,6202874	0,9998844	0,1467714	0,0038662	0,0048316	0,4110309	0,0465632	0,1802983
600	0,6830663	0,6012705	0,4859809	0,2090044	0,6723115	0,4862403	0,7209746	0,1103117	0,5957375	0,9998867	0,1735134	0,0097209	0,0048320	0,3868381	0,0836326	0,1829492
620	0,7048972	0,6003636	0,4964733	0,2542652	0,7389921	0,4840030	0,7208741	0,1559114	0,5732861	0,9998914	0,1992577	0,0153558	0,0048060	0,3661646	0,1190766	0,1901681
640	0,7341529	0,5978439	0,5010625	0,2911383	0,7987874	0,4733800	0,7208001	0,1969537	0,5551467	0,9998975	0,2199091	0,0197818	0,0047295	0,3515071	0,1470878	0,2018153
660	0,7644741	0,5935762	0,5000058	0,3162482	0,8481889	0,4530405	0,7210075	0,2309983	0,5396279	0,9999033	0,2344570	0,0228700	0,0045992	0,3416640	0,1665457	0,2159945
680	0,7918386	0,5881288	0,4948163	0,3301290	0,8871499	0,4251896	0,7218038	0,2581079	0,5247416	0,9999079	0,2431867	0,0248407	0,0044317	0,3347866	0,1781808	0,2304690
700	0,8145994	0,5823454	0,4872956	0,3351501	0,9169934	0,3937234	0,7233617	0,2793145	0,5093493	0,9999104	0,2469685	0,0260044	0,0042500	0,3294205	0,1834116	0,2435654
720	0,8325948	0,5769441	0,4789712	0,3340938	0,9394118	0,3623386	0,7256388	0,2958436	0,4931762	0,9999106	0,2469103	0,0266417	0,0040735	0,3246945	0,1838418	0,2544032
740	0,8463662	0,5723441	0,4708953	0,3294099	0,9560255	0,3335996	0,7284201	0,3087798	0,4765037	0,9999087	0,2441513	0,0269636	0,0039145	0,3202106	0,1810090	0,2627515
760	0,8566814	0,5686799	0,4636645	0,3229526	0,9682186	0,3088291	0,7314172	0,3189701	0,4598679	0,9999051	0,2397278	0,0271102	0,0037787	0,3158707	0,1762396	0,2687870
780	0,8642975	0,5658966	0,4575308	0,3159793	0,9771041	0,2883918	0,7343606	0,3270398	0,4438444	0,9999001	0,2344936	0,0271669	0,0036672	0,3117257	0,1705758	0,2728818
800	0,8698663	0,5638494	0,4525247	0,3092593	0,9835452	0,2720592	0,7370529	0,3334440	0,4289222	0,9998944	0,2290881	0,0271813	0,0035782	0,3078742	0,1647626	0,2754620
820	0,8739108	0,5623731	0,4485537	0,3032052	0,9881962	0,2593098	0,7393827	0,3385207	0,4154448	0,9998885	0,2239428	0,0271782	0,0035086	0,3044048	0,1592784	0,2769271
840	0,8768346	0,5613192	0,4454711	0,2979906	0,9915445	0,2495299	0,7413131	0,3425294	0,4035994	0,9998826	0,2193120	0,0271694	0,0034550	0,3013717	0,1543883	0,2776136
860	0,8789413	0,5605690	0,4431177	0,2936416	0,9939496	0,2421258	0,7428588	0,3456770	0,3934354	0,9998771	0,2153134	0,0271600	0,0034144	0,2987913	0,1502028	0,2777858
880	0,8804557	0,5600345	0,4413442	0,2901018	0,9956742	0,2365768	0,7440642	0,3481322	0,3848958	0,9998722	0,2119702	0,0271519	0,0033838	0,2966481	0,1467304	0,2776405
900	0,8815424	0,5596527	0,4400213	0,2872747	0,9969092	0,2324511	0,7449852	0,3500344	0,3778520	0,9998679	0,2092456	0,0271456	0,0033610	0,2949047	0,1439193	0,2773173
920	0,8823213	0,5593791	0,4390427	0,2850508	0,9977927	0,2294035	0,7456782	0,3514984	0,3721350	0,9998643	0,2070712	0,0271408	0,0033441	0,2935121	0,1416881	0,2769109
940	0,8828790	0,5591828	0,4383234	0,2833230	0,9984243	0,2271644	0,7461936	0,3526181	0,3675601	0,9998613	0,2053656	0,0271374	0,0033317	0,2924169	0,1399457	0,2764826
960	0,8832780	0,5590419	0,4377975	0,2819945	0,9988754	0,2255268	0,7465736	0,3534697	0,3639443	0,9998589	0,2040469	0,0271350	0,0033225	0,2915671	0,1386031	0,2760694
980	0,8835633	0,5589408	0,4374147	0,2809818	0,9991976	0,2243338	0,7468520	0,3541140	0,3611176	0,9998570	0,2030395	0,0271334	0,0033158	0,2909154	0,1375800	0,2756917
1000	0,8837672	0,5588684	0,4371371	0,2802155	0,9994276	0,2234675	0,7470549	0,3545990	0,3589289	0,9998555	0,2022777	0,0271323	0,0033110	0,2904205	0,1368079	0,2753589
1020	0,8839129	0,5588165	0,4369362	0,2796394	0,9995917	0,2228403	0,7472023	0,3549626	0,3572486	0,9998544	0,2017066	0,0271315	0,0033074	0,2900481	0,1362297	0,2750734
1040	0,8840170	0,5587795	0,4367912	0,2792086	0,9997088	0,2223872	0,7473090	0,3552341	0,3559683	0,9998535	0,2012817	0,0271310	0,0033048	0,2897698	0,1357998	0,2748334
1060	0,8840913	0,5587530	0,4366868	0,2788881	0,9997923	0,2220606	0,7473861	0,3554360	0,3549993	0,9998528	0,2009674	0,0271307	0,0033030	0,2895632	0,1354819	0,2746347
1080	0,8841443	0,5587341	0,4366118	0,2786506	0,9998519	0,2218255	0,7474416	0,3555857	0,3542701	0,9998523	0,2007362	0,0271305	0,0033016	0,2894107	0,1352481	0,2744725
1100	0,8841822	0,5587206	0,4365579	0,2784753	0,9998944	0,2216565	0,7474816	0,3556963	0,3537244	0,9998519	0,2005669	0,0271304	0,0033007	0,2892987	0,1350768	0,2743414
