"Time"	paaX	maoC	ihfB	hipA	hipB	paaE	paaC	paaH	paaD	paaA	paaF	paaJ	paaI	paaB	paaG	paaK
580	0,9649393	0,5460950	0,2329203	0,7451184	0,2496313	0,4662469	0,0071697	0,2249622	0,3702506	0,1010437	0,5380395	0,0196682	0,4313160	0,2139862	0,1516972	0,2475104
600	0,9849424	0,5458178	0,2374078	0,8035772	0,2212844	0,4639757	0,0071696	0,1772055	0,3628130	0,1002364	0,4742849	0,0195841	0,4295753	0,2086637	0,1527637	0,1777645
620	0,9935332	0,5455111	0,2387708	0,8598880	0,2814009	0,4606358	0,0071696	0,1491290	0,3511618	0,0991072	0,4341333	0,0194429	0,4269301	0,2012252	0,1545435	0,1314955
640	0,9972227	0,5451182	0,2385602	0,8959660	0,3313265	0,4571134	0,0071695	0,1327250	0,3381201	0,0979552	0,4090107	0,0192713	0,4240439	0,1937724	0,1565751	0,1008150
660	0,9988072	0,5445405	0,2377893	0,9133591	0,3500435	0,4539342	0,0071694	0,1231564	0,3256640	0,0969170	0,3932706	0,0190926	0,4213429	0,1873674	0,1584604	0,0804699
680	0,9994877	0,5437645	0,2369962	0,9190586	0,3508556	0,4513034	0,0071693	0,1175508	0,3147841	0,0960294	0,3833207	0,0189220	0,4190201	0,1823018	0,1599815	0,0669714
700	0,9997800	0,5428607	0,2363970	0,9194224	0,3470951	0,4492408	0,0071691	0,1142323	0,3057994	0,0952905	0,3769359	0,0187680	0,4171249	0,1784889	0,1610813	0,0580078
720	0,9999055	0,5419342	0,2360272	0,9182626	0,3444554	0,4476817	0,0071690	0,1122376	0,2986572	0,0946878	0,3727640	0,0186344	0,4156338	0,1757090	0,1618032	0,0520497
740	0,9999594	0,5410789	0,2358424	0,9171135	0,3435959	0,4465349	0,0071690	0,1110178	0,2931340	0,0942068	0,3699907	0,0185218	0,4144931	0,1737273	0,1622343	0,0480858
760	0,9999826	0,5403553	0,2357781	0,9162980	0,3436411	0,4457098	0,0071689	0,1102606	0,2889516	0,0938325	0,3681236	0,0184292	0,4136406	0,1723394	0,1624663	0,0454469
780	0,9999925	0,5397866	0,2357780	0,9157498	0,3438696	0,4451272	0,0071688	0,1097859	0,2858368	0,0935490	0,3668590	0,0183545	0,4130164	0,1713820	0,1625760	0,0436894
800	0,9999968	0,5393673	0,2358035	0,9153693	0,3440112	0,4447227	0,0071688	0,1094874	0,2835482	0,0933400	0,3660029	0,0182952	0,4125678	0,1707305	0,1626183	0,0425189
820	0,9999986	0,5390749	0,2358327	0,9150996	0,3440537	0,4444460	0,0071688	0,1093007	0,2818856	0,0931900	0,3654272	0,0182487	0,4122506	0,1702925	0,1626285	0,0417397
840	0,9999994	0,5388808	0,2358559	0,9149125	0,3440509	0,4442591	0,0071687	0,1091852	0,2806891	0,0930849	0,3650438	0,0182127	0,4120297	0,1700011	0,1626263	0,0412211
860	0,9999997	0,5387571	0,2358708	0,9147888	0,3440406	0,4441342	0,0071687	0,1091148	0,2798349	0,0930128	0,3647915	0,0181851	0,4118777	0,1698087	0,1626214	0,0408763
880	0,9999999	0,5386809	0,2358787	0,9147110	0,3440353	0,4440514	0,0071687	0,1090726	0,2792292	0,0929642	0,3646274	0,0181641	0,4117741	0,1696825	0,1626174	0,0406472
900	1,0000000	0,5386349	0,2358817	0,9146641	0,3440346	0,4439967	0,0071687	0,1090478	0,2788021	0,0929318	0,3645216	0,0181482	0,4117040	0,1695999	0,1626152	0,0404950
920	1,0000000	0,5386071	0,2358821	0,9146366	0,3440356	0,4439607	0,0071687	0,1090334	0,2785024	0,0929103	0,3644538	0,0181362	0,4116568	0,1695458	0,1626144	0,0403939
940	1,0000000	0,5385902	0,2358813	0,9146207	0,3440365	0,4439370	0,0071687	0,1090251	0,2782929	0,0928961	0,3644105	0,0181272	0,4116252	0,1695103	0,1626144	0,0403268
960	1,0000000	0,5385795	0,2358802	0,9146117	0,3440369	0,4439213	0,0071687	0,1090203	0,2781470	0,0928866	0,3643827	0,0181205	0,4116039	0,1694869	0,1626146	0,0402823
980	1,0000000	0,5385723	0,2358793	0,9146067	0,3440370	0,4439109	0,0071687	0,1090174	0,2780456	0,0928803	0,3643647	0,0181154	0,4115897	0,1694714	0,1626148	0,0402527
1000	1,0000000	0,5385674	0,2358787	0,9146039	0,3440370	0,4439040	0,0071687	0,1090157	0,2779754	0,0928761	0,3643530	0,0181117	0,4115801	0,1694611	0,1626148	0,0402330
1020	1,0000000	0,5385640	0,2358784	0,9146024	0,3440369	0,4438994	0,0071687	0,1090147	0,2779268	0,0928732	0,3643453	0,0181089	0,4115736	0,1694542	0,1626148	0,0402199
1040	1,0000000	0,5385615	0,2358782	0,9146017	0,3440369	0,4438963	0,0071687	0,1090140	0,2778933	0,0928713	0,3643402	0,0181068	0,4115693	0,1694496	0,1626146	0,0402112
1060	1,0000000	0,5385597	0,2358782	0,9146013	0,3440369	0,4438942	0,0071687	0,1090135	0,2778702	0,0928700	0,3643368	0,0181052	0,4115664	0,1694465	0,1626144	0,0402054
1080	1,0000000	0,5385585	0,2358782	0,9146011	0,3440369	0,4438928	0,0071687	0,1090132	0,2778544	0,0928691	0,3643345	0,0181041	0,4115644	0,1694445	0,1626142	0,0402016
1100	1,0000000	0,5385577	0,2358783	0,9146011	0,3440369	0,4438919	0,0071687	0,1090130	0,2778435	0,0928684	0,3643330	0,0181032	0,4115631	0,1694431	0,1626140	0,0401990

0	1,0000000	0,5385482	0,2358806	0,9146014	0,3440369	0,4438891	0,0071687	0,1090132	0,2778417	0,0928674	0,3643314	0,0181000	0,4115610	0,1694385	0,1626532	0,0402006
20	0,9060851	0,5397932	0,2358811	0,9146014	0,3440370	0,6510409	0,4366537	0,2283819	0,2806572	0,0932418	0,2847082	0,1945215	0,4124308	0,6159985	0,1627309	0,0401996
40	0,8657513	0,5449262	0,2358806	0,9146013	0,3440370	0,7575343	0,6443037	0,2999258	0,2937168	0,0950210	0,2332125	0,3239969	0,4162173	0,8200250	0,1631310	0,0402037
60	0,8484292	0,5526863	0,2358799	0,9146012	0,3440370	0,8129763	0,7446997	0,3428424	0,3162356	0,0982311	0,2000592	0,4190472	0,4222875	0,9133208	0,1637981	0,0402119
80	0,8409898	0,5610425	0,2358792	0,9146012	0,3440370	0,8422739	0,7932399	0,3686042	0,3437781	0,1023572	0,1788002	0,4888378	0,4292208	0,9560422	0,1645856	0,0402217
100	0,8377948	0,5686546	0,2358787	0,9146011	0,3440369	0,8580218	0,8167085	0,3840776	0,3720594	0,1067816	0,1652157	0,5400857	0,4359184	0,9756472	0,1653736	0,0402316
120	0,8364226	0,5749380	0,2358784	0,9146011	0,3440369	0,8666469	0,8280553	0,3933765	0,3981860	0,1110036	0,1565611	0,5777182	0,4417756	0,9846727	0,1660907	0,0402405
140	0,8358333	0,5798044	0,2358783	0,9146011	0,3440369	0,8714660	0,8335414	0,3989677	0,4206957	0,1147175	0,1510617	0,6053519	0,4465741	0,9888469	0,1667046	0,0402480
160	0,8355802	0,5834131	0,2358783	0,9146011	0,3440369	0,8742141	0,8361938	0,4023313	0,4391685	0,1177964	0,1475752	0,6256423	0,4503299	0,9907900	0,1672085	0,0402540
180	0,8354716	0,5860084	0,2358783	0,9146011	0,3440369	0,8758132	0,8374763	0,4043560	0,4538020	0,1202384	0,1453692	0,6405399	0,4531732	0,9917026	0,1676098	0,0402588
200	0,8354249	0,5878343	0,2358783	0,9146011	0,3440369	0,8767620	0,8380963	0,4055753	0,4650911	0,1221113	0,1439762	0,6514773	0,4552727	0,9921365	0,1679221	0,0402624
220	0,8354048	0,5890984	0,2358783	0,9146011	0,3440369	0,8773351	0,8383961	0,4063101	0,4736242	0,1235108	0,1430983	0,6595065	0,4567933	0,9923462	0,1681610	0,0402652
240	0,8353962	0,5899633	0,2358783	0,9146011	0,3440369	0,8776869	0,8385411	0,4067533	0,4799710	0,1245354	0,1425460	0,6654005	0,4578782	0,9924497	0,1683412	0,0402672
260	0,8353925	0,5905500	0,2358783	0,9146011	0,3440369	0,8779059	0,8386112	0,4070207	0,4846309	0,1252735	0,1421992	0,6697268	0,4586429	0,9925021	0,1684756	0,0402687
280	0,8353909	0,5909453	0,2358784	0,9146011	0,3440369	0,8780439	0,8386451	0,4071822	0,4880163	0,1257984	0,1419819	0,6729023	0,4591767	0,9925294	0,1685749	0,0402698
300	0,8353902	0,5912104	0,2358784	0,9146011	0,3440369	0,8781317	0,8386615	0,4072798	0,4904541	0,1261676	0,1418461	0,6752328	0,4595464	0,9925442	0,1686477	0,0402706
320	0,8353900	0,5913876	0,2358784	0,9146011	0,3440369	0,8781880	0,8386694	0,4073388	0,4921967	0,1264251	0,1417614	0,6769432	0,4598008	0,9925524	0,1687007	0,0402712
340	0,8353898	0,5915057	0,2358784	0,9146011	0,3440369	0,8782244	0,8386732	0,4073746	0,4934344	0,1266034	0,1417087	0,6781984	0,4599748	0,9925572	0,1687392	0,0402716
360	0,8353898	0,5915843	0,2358784	0,9146011	0,3440369	0,8782480	0,8386751	0,4073963	0,4943088	0,1267261	0,1416760	0,6791195	0,4600933	0,9925600	0,1687669	0,0402718
380	0,8353897	0,5916365	0,2358784	0,9146011	0,3440369	0,8782634	0,8386760	0,4074094	0,4949236	0,1268102	0,1416558	0,6797954	0,4601738	0,9925618	0,1687867	0,0402721
400	0,8353897	0,5916711	0,2358784	0,9146011	0,3440369	0,8782735	0,8386764	0,4074174	0,4953540	0,1268674	0,1416434	0,6802914	0,4602281	0,9925628	0,1688010	0,0402722
420	0,8353897	0,5916941	0,2358784	0,9146011	0,3440369	0,8782801	0,8386766	0,4074223	0,4956543	0,1269063	0,1416357	0,6806554	0,4602648	0,9925635	0,1688111	0,0402723
440	0,8353897	0,5917093	0,2358784	0,9146011	0,3440369	0,8782844	0,8386767	0,4074253	0,4958632	0,1269327	0,1416311	0,6809224	0,4602895	0,9925640	0,1688183	0,0402724
460	0,8353897	0,5917194	0,2358784	0,9146011	0,3440369	0,8782873	0,8386768	0,4074271	0,4960080	0,1269505	0,1416282	0,6811183	0,4603061	0,9925643	0,1688234	0,0402724
480	0,8353897	0,5917260	0,2358784	0,9146011	0,3440369	0,8782892	0,8386768	0,4074282	0,4961081	0,1269625	0,1416265	0,6812621	0,4603172	0,9925644	0,1688270	0,0402724
500	0,8353897	0,5917304	0,2358784	0,9146011	0,3440369	0,8782904	0,8386768	0,4074288	0,4961772	0,1269705	0,1416255	0,6813676	0,4603246	0,9925646	0,1688296	0,0402725
520	0,8353897	0,5917334	0,2358784	0,9146011	0,3440369	0,8782912	0,8386768	0,4074293	0,4962247	0,1269759	0,1416249	0,6814450	0,4603296	0,9925646	0,1688314	0,0402725
540	0,8353897	0,5917353	0,2358784	0,9146011	0,3440369	0,8782918	0,8386768	0,4074295	0,4962574	0,1269796	0,1416246	0,6815017	0,4603329	0,9925647	0,1688326	0,0402725
560	0,8353897	0,5917366	0,2358784	0,9146011	0,3440369	0,8782921	0,8386768	0,4074297	0,4962798	0,1269820	0,1416243	0,6815434	0,4603351	0,9925647	0,1688335	0,0402725
580	0,9293047	0,5901532	0,2358784	0,9146011	0,3440369	0,6902326	0,4091946	0,2882490	0,4920354	0,1259153	0,2214058	0,5059029	0,4592517	0,6078393	0,1687417	0,0402713
600	0,9696384	0,5839327	0,2358784	0,9146011	0,3440369	0,5894151	0,2015451	0,2167894	0,4737992	0,1217819	0,2728644	0,3768176	0,4547333	0,4175279	0,1683303	0,0402660
620	0,9869606	0,5751527	0,2358784	0,9146011	0,3440369	0,5325929	0,1011487	0,1738879	0,4454665	0,1161138	0,3058953	0,2818704	0,4478981	0,3159635	0,1676545	0,0402573
640	0,9943999	0,5663359	0,2358784	0,9146011	0,3440369	0,4992225	0,0526078	0,1481022	0,4141814	0,1105552	0,3270421	0,2120219	0,4405253	0,2585992	0,1668614	0,0402471
660	0,9975949	0,5587924	0,2358784	0,9146011	0,3440369	0,4789888	0,0291386	0,1325879	0,3847817	0,1058570	0,3405592	0,1606428	0,4337540	0,2248693	0,1660702	0,0402369
680	0,9989671	0,5528878	0,2358784	0,9146011	0,3440369	0,4664224	0,0177913	0,1232445	0,3595323	0,1021844	0,3491897	0,1228567	0,4280788	0,2044510	0,1653519	0,0402277
700	0,9995564	0,5485096	0,2358784	0,9146011	0,3440369	0,4584791	0,0123049	0,1176124	0,3390221	0,0994417	0,3546952	0,0950737	0,4235893	0,1918193	0,1647380	0,0402199
720	0,9998095	0,5453746	0,2358784	0,9146011	0,3440369	0,4533935	0,0096522	0,1142143	0,3229687	0,0974519	0,3582042	0,0746500	0,4201744	0,1838742	0,1642347	0,0402135
740	0,9999182	0,5431818	0,2358784	0,9146011	0,3440369	0,4501075	0,0083696	0,1121622	0,3107287	0,0960362	0,3604388	0,0596394	0,4176485	0,1788129	0,1638343	0,0402085
760	0,9999649	0,5416724	0,2358784	0,9146011	0,3440369	0,4479702	0,0077494	0,1109217	0,3015753	0,0950428	0,3618607	0,0486092	0,4158186	0,1755571	0,1635228	0,0402047
780	0,9999849	0,5406450	0,2358784	0,9146011	0,3440369	0,4465736	0,0074495	0,1101712	0,2948311	0,0943528	0,3627647	0,0405052	0,4145136	0,1734473	0,1632848	0,0402018
800	0,9999935	0,5399513	0,2358784	0,9146011	0,3440369	0,4456578	0,0073045	0,1097166	0,2899201	0,0938773	0,3633388	0,0345522	0,4135945	0,1720725	0,1631053	0,0401996
820	0,9999972	0,5394856	0,2358784	0,9146011	0,3440369	0,4450559	0,0072344	0,1094410	0,2863778	0,0935515	0,3637031	0,0301797	0,4129535	0,1711728	0,1629715	0,0401980
840	0,9999988	0,5391741	0,2358784	0,9146011	0,3440369	0,4446596	0,0072005	0,1092736	0,2838427	0,0933294	0,3639341	0,0269686	0,4125100	0,1705824	0,1628727	0,0401968
860	0,9999995	0,5389665	0,2358784	0,9146011	0,3440369	0,4443984	0,0071841	0,1091719	0,2820405	0,0931786	0,3640803	0,0246106	0,4122051	0,1701940	0,1628003	0,0401960
880	0,9999998	0,5388283	0,2358784	0,9146011	0,3440369	0,4442259	0,0071761	0,1091100	0,2807664	0,0930766	0,3641727	0,0228793	0,4119966	0,1699381	0,1627475	0,0401954
900	0,9999999	0,5387366	0,2358784	0,9146011	0,3440369	0,4441121	0,0071723	0,1090723	0,2798701	0,0930077	0,3642311	0,0216082	0,4118547	0,1697693	0,1627093	0,0401949
920	1,0000000	0,5386757	0,2358784	0,9146011	0,3440369	0,4440369	0,0071704	0,1090493	0,2792422	0,0929613	0,3642679	0,0206751	0,4117585	0,1696578	0,1626818	0,0401946
940	1,0000000	0,5386353	0,2358784	0,9146011	0,3440369	0,4439872	0,0071695	0,1090352	0,2788040	0,0929302	0,3642911	0,0199901	0,4116935	0,1695842	0,1626620	0,0401944
960	1,0000000	0,5386085	0,2358784	0,9146011	0,3440369	0,4439543	0,0071691	0,1090265	0,2784992	0,0929093	0,3643057	0,0194873	0,4116496	0,1695355	0,1626479	0,0401943
980	1,0000000	0,5385908	0,2358784	0,9146011	0,3440369	0,4439326	0,0071689	0,1090212	0,2782878	0,0928953	0,3643149	0,0191183	0,4116201	0,1695033	0,1626378	0,0401942
1000	1,0000000	0,5385791	0,2358784	0,9146011	0,3440369	0,4439182	0,0071688	0,1090180	0,2781415	0,0928860	0,3643206	0,0188475	0,4116004	0,1694821	0,1626306	0,0401941
1020	1,0000000	0,5385713	0,2358784	0,9146011	0,3440369	0,4439087	0,0071688	0,1090160	0,2780406	0,0928797	0,3643242	0,0186487	0,4115871	0,1694680	0,1626256	0,0401940
1040	1,0000000	0,5385662	0,2358784	0,9146011	0,3440369	0,4439024	0,0071687	0,1090148	0,2779712	0,0928755	0,3643264	0,0185028	0,4115782	0,1694587	0,1626220	0,0401940
1060	1,0000000	0,5385628	0,2358784	0,9146011	0,3440369	0,4438983	0,0071687	0,1090140	0,2779234	0,0928728	0,3643278	0,0183958	0,4115723	0,1694525	0,1626194	0,0401940
1080	1,0000000	0,5385605	0,2358784	0,9146011	0,3440369	0,4438955	0,0071687	0,1090135	0,2778907	0,0928709	0,3643287	0,0183172	0,4115684	0,1694484	0,1626177	0,0401939
1100	1,0000000	0,5385590	0,2358784	0,9146011	0,3440369	0,4438937	0,0071687	0,1090132	0,2778682	0,0928697	0,3643292	0,0182596	0,4115657	0,1694458	0,1626164	0,0401939

0	1,0000000	0,5385482	0,2358806	0,9146014	0,3440369	0,4438891	0,0071687	0,1090132	0,2778417	0,0928674	0,3643314	0,0181000	0,4115610	0,1694385	0,1626532	0,0402006
20	1,0000000	0,5341121	0,1609420	0,8376493	0,5590606	0,5577991	0,0071684	0,1080403	0,2774490	0,0921472	0,3968035	0,0180657	0,2957435	0,1682828	0,2006834	0,0400345
40	1,0000000	0,5127595	0,1183503	0,7711987	0,5625321	0,6141359	0,0071670	0,1036603	0,2757839	0,0887670	0,4060835	0,0178715	0,2269486	0,1617970	0,2198028	0,0393358
60	1,0000000	0,4742184	0,0963450	0,7166402	0,5254047	0,6400580	0,0071653	0,0966161	0,2732886	0,0829410	0,3919696	0,0174425	0,1856835	0,1470084	0,2247051	0,0383111
80	1,0000000	0,4265138	0,0871983	0,6831134	0,4995079	0,6496976	0,0071637	0,0887983	0,2707058	0,0759096	0,3597241	0,0167741	0,1607511	0,1244500	0,2215545	0,0372771
100	1,0000000	0,3798614	0,0856145	0,6686543	0,4873726	0,6507575	0,0071626	0,0816466	0,2684699	0,0689012	0,3195379	0,0159367	0,1456239	0,0997388	0,2151974	0,0364021
120	1,0000000	0,3414243	0,0878559	0,6660032	0,4832648	0,6478269	0,0071619	0,0758458	0,2667172	0,0627598	0,2809147	0,0150462	0,1364362	0,0789180	0,2084497	0,0357275
140	1,0000000	0,3136194	0,0914014	0,6686509	0,4826553	0,6437641	0,0071614	0,0715212	0,2654245	0,0578893	0,2489190	0,0142109	0,1308666	0,0642696	0,2025736	0,0352347
160	1,0000000	0,2955453	0,0947838	0,6726346	0,4831223	0,6401619	0,0071612	0,0685048	0,2645105	0,0543419	0,2247763	0,0134983	0,1275069	0,0551568	0,1979491	0,0348869
180	1,0000000	0,2849454	0,0973666	0,6761458	0,4836735	0,6376356	0,0071611	0,0665221	0,2638854	0,0519530	0,2077287	0,0129323	0,1254963	0,0500383	0,1945413	0,0346478
200	1,0000000	0,2794447	0,0990483	0,6786576	0,4840392	0,6361824	0,0071610	0,0652930	0,2634703	0,0504641	0,1963265	0,0125064	0,1243058	0,0474836	0,1921525	0,0344871
220	1,0000000	0,2770794	0,0999886	0,6802336	0,4842256	0,6355290	0,0071610	0,0645773	0,2632021	0,0496099	0,1890648	0,0121988	0,1236101	0,0464318	0,1905460	0,0343810
240	1,0000000	0,2764314	0,1004203	0,6811230	0,4843014	0,6353630	0,0071610	0,0641893	0,2630330	0,0491653	0,1846486	0,0119830	0,1232094	0,0461733	0,1895025	0,0343123
260	1,0000000	0,2765827	0,1005523	0,6815753	0,4843237	0,6354380	0,0071610	0,0639964	0,2629286	0,0489627	0,1820760	0,0118343	0,1229817	0,0462709	0,1888428	0,0342684
280	1,0000000	0,2770032	0,1005356	0,6817777	0,4843253	0,6355963	0,0071610	0,0639109	0,2628650	0,0488893	0,1806321	0,0117326	0,1228540	0,0464802	0,1884331	0,0342405
300	1,0000000	0,2774284	0,1004638	0,6818510	0,4843211	0,6357540	0,0071610	0,0638793	0,2628265	0,0488762	0,1798423	0,0116627	0,1227829	0,0466827	0,1881798	0,0342228
320	1,0000000	0,2777557	0,1003864	0,6818650	0,4843166	0,6358771	0,0071610	0,0638712	0,2628030	0,0488854	0,1794122	0,0116141	0,1227432	0,0468349	0,1880217	0,0342116
340	1,0000000	0,2779683	0,1003244	0,6818565	0,4843133	0,6359592	0,0071610	0,0638714	0,2627885	0,0488987	0,1791709	0,0115796	0,1227209	0,0469316	0,1879206	0,0342043
360	1,0000000	0,2780863	0,1002826	0,6818427	0,4843111	0,6360069	0,0071610	0,0638730	0,2627792	0,0489090	0,1790257	0,0115547	0,1227081	0,0469838	0,1878535	0,0341996
380	1,0000000	0,2781397	0,1002582	0,6818303	0,4843098	0,6360302	0,0071610	0,0638738	0,2627731	0,0489148	0,1789297	0,0115364	0,1227006	0,0470064	0,1878074	0,0341964
400	1,0000000	0,2781550	0,1002462	0,6818214	0,4843090	0,6360387	0,0071610	0,0638734	0,2627690	0,0489169	0,1788609	0,0115228	0,1226960	0,0470119	0,1877747	0,0341943
420	1,0000000	0,2781517	0,1002420	0,6818156	0,4843086	0,6360395	0,0071610	0,0638722	0,2627662	0,0489168	0,1788092	0,0115126	0,1226931	0,0470094	0,1877511	0,0341928
440	1,0000000	0,2781417	0,1002417	0,6818122	0,4843084	0,6360370	0,0071610	0,0638708	0,2627642	0,0489155	0,1787701	0,0115049	0,1226912	0,0470043	0,1877339	0,0341918
460	1,0000000	0,2781313	0,1002431	0,6818104	0,4843084	0,6360338	0,0071610	0,0638695	0,2627628	0,0489140	0,1787409	0,0114992	0,1226900	0,0469992	0,1877215	0,0341911
480	1,0000000	0,2781230	0,1002448	0,6818095	0,4843084	0,6360311	0,0071610	0,0638684	0,2627619	0,0489127	0,1787197	0,0114949	0,1226893	0,0469953	0,1877126	0,0341906
500	1,0000000	0,2781175	0,1002463	0,6818092	0,4843084	0,6360291	0,0071610	0,0638676	0,2627613	0,0489117	0,1787049	0,0114917	0,1226888	0,0469928	0,1877063	0,0341903
520	1,0000000	0,2781143	0,1002473	0,6818090	0,4843085	0,6360279	0,0071610	0,0638671	0,2627609	0,0489110	0,1786949	0,0114894	0,1226885	0,0469914	0,1877020	0,0341901
540	1,0000000	0,2781128	0,1002479	0,6818090	0,4843085	0,6360273	0,0071610	0,0638668	0,2627606	0,0489106	0,1786883	0,0114876	0,1226883	0,0469907	0,1876990	0,0341900
560	1,0000000	0,2781122	0,1002483	0,6818090	0,4843085	0,6360271	0,0071610	0,0638666	0,2627604	0,0489104	0,1786842	0,0114864	0,1226882	0,0469905	0,1876970	0,0341899
580	1,0000000	0,2910348	0,2356668	0,7550219	0,2557154	0,5135021	0,0071611	0,0649482	0,2629410	0,0504716	0,1515885	0,0117080	0,2321712	0,0539193	0,1441500	0,0342438
600	1,0000000	0,3446418	0,2796677	0,8223928	0,2434917	0,4659492	0,0071618	0,0702906	0,2640509	0,0570092	0,1705366	0,0125888	0,2992241	0,0848182	0,1234079	0,0346131
620	1,0000000	0,4134787	0,2800785	0,8736701	0,2980097	0,4501698	0,0071634	0,0793035	0,2664198	0,0663836	0,2164756	0,0137418	0,3418860	0,1201995	0,1216624	0,0354846
640	1,0000000	0,4699066	0,2674148	0,9035800	0,3379022	0,4457690	0,0071655	0,0890881	0,2695135	0,0755019	0,2624615	0,0148179	0,3694074	0,1444785	0,1300083	0,0366992
660	1,0000000	0,5071627	0,2541815	0,9167601	0,3511084	0,4450040	0,0071672	0,0973486	0,2724985	0,0827193	0,2986788	0,0157005	0,3869316	0,1583278	0,1408331	0,0379167
680	1,0000000	0,5283867	0,2443240	0,9202203	0,3503289	0,4451017	0,0071684	0,1032020	0,2748372	0,0876700	0,3242563	0,0163789	0,3977441	0,1654797	0,1501433	0,0388937
700	1,0000000	0,5386745	0,2382878	0,9196340	0,3466134	0,4451822	0,0071690	0,1067726	0,2763959	0,0906647	0,3410308	0,0168790	0,4041371	0,1687927	0,1566582	0,0395563
720	1,0000000	0,5424270	0,2352727	0,9181596	0,3442770	0,4450703	0,0071692	0,1086237	0,2772918	0,0922431	0,3513286	0,0172367	0,4077330	0,1700477	0,1605264	0,0399436
740	1,0000000	0,5428045	0,2342180	0,9169429	0,3435668	0,4448221	0,0071691	0,1093778	0,2777264	0,0929285	0,3572485	0,0174875	0,4096471	0,1702946	0,1624384	0,0401359
760	1,0000000	0,5418125	0,2342146	0,9161396	0,3436307	0,4445353	0,0071690	0,1095376	0,2778873	0,0931261	0,3604390	0,0176616	0,4106079	0,1701298	0,1631379	0,0402106
780	1,0000000	0,5405574	0,2346341	0,9156263	0,3438417	0,4442816	0,0071689	0,1094400	0,2779115	0,0931036	0,3620668	0,0177826	0,4110640	0,1698658	0,1632114	0,0402254
800	1,0000000	0,5395323	0,2351168	0,9152841	0,3439762	0,4440932	0,0071688	0,1092763	0,2778832	0,0930135	0,3628779	0,0178677	0,4112729	0,1696409	0,1630400	0,0402163
820	1,0000000	0,5388678	0,2355023	0,9150479	0,3440263	0,4439727	0,0071687	0,1091344	0,2778465	0,0929280	0,3633015	0,0179286	0,4113711	0,1694948	0,1628303	0,0402024
840	1,0000000	0,5385202	0,2357512	0,9148855	0,3440362	0,4439069	0,0071687	0,1090413	0,2778190	0,0928712	0,3635572	0,0179729	0,4114243	0,1694203	0,1626692	0,0401917
860	1,0000000	0,5383893	0,2358824	0,9147772	0,3440360	0,4438780	0,0071687	0,1089936	0,2778043	0,0928431	0,3637421	0,0180057	0,4114600	0,1693946	0,1625755	0,0401860
880	1,0000000	0,5383788	0,2359335	0,9147075	0,3440362	0,4438704	0,0071687	0,1089774	0,2777999	0,0928355	0,3638915	0,0180302	0,4114880	0,1693956	0,1625374	0,0401844
900	1,0000000	0,5384193	0,2359397	0,9146640	0,3440374	0,4438729	0,0071687	0,1089787	0,2778015	0,0928390	0,3640146	0,0180485	0,4115107	0,1694071	0,1625344	0,0401853
920	1,0000000	0,5384700	0,2359266	0,9146374	0,3440382	0,4438784	0,0071687	0,1089871	0,2778058	0,0928466	0,3641126	0,0180623	0,4115283	0,1694201	0,1625483	0,0401872
940	1,0000000	0,5385119	0,2359091	0,9146214	0,3440384	0,4438837	0,0071687	0,1089965	0,2778104	0,0928543	0,3641867	0,0180725	0,4115411	0,1694304	0,1625671	0,0401893
960	1,0000000	0,5385398	0,2358943	0,9146120	0,3440380	0,4438875	0,0071687	0,1090041	0,2778142	0,0928603	0,3642394	0,0180801	0,4115497	0,1694370	0,1625840	0,0401910
980	1,0000000	0,5385550	0,2358844	0,9146066	0,3440375	0,4438897	0,0071687	0,1090092	0,2778169	0,0928643	0,3642748	0,0180857	0,4115550	0,1694405	0,1625967	0,0401923
1000	1,0000000	0,5385613	0,2358789	0,9146036	0,3440371	0,4438907	0,0071687	0,1090120	0,2778186	0,0928665	0,3642974	0,0180897	0,4115581	0,1694419	0,1626049	0,0401931
1020	1,0000000	0,5385625	0,2358766	0,9146021	0,3440369	0,4438910	0,0071687	0,1090132	0,2778196	0,0928675	0,3643111	0,0180927	0,4115596	0,1694421	0,1626096	0,0401935
1040	1,0000000	0,5385613	0,2358761	0,9146014	0,3440368	0,4438909	0,0071687	0,1090136	0,2778200	0,0928678	0,3643190	0,0180949	0,4115603	0,1694417	0,1626120	0,0401937
1060	1,0000000	0,5385595	0,2358765	0,9146011	0,3440368	0,4438907	0,0071687	0,1090135	0,2778201	0,0928677	0,3643234	0,0180965	0,4115605	0,1694413	0,1626129	0,0401938
1080	1,0000000	0,5385579	0,2358771	0,9146010	0,3440368	0,4438904	0,0071687	0,1090132	0,2778202	0,0928676	0,3643258	0,0180976	0,4115605	0,1694409	0,1626132	0,0401939
1100	1,0000000	0,5385569	0,2358777	0,9146010	0,3440369	0,4438903	0,0071687	0,1090130	0,2778201	0,0928674	0,3643272	0,0180985	0,4115605	0,1694406	0,1626133	0,0401939
