"Time"	melR	crp	rhaR	rhaS	feaR	malI	zraR	mtlR	rbsR	prpR	rbsK	rhaB	malY	rbsB	prpB	prpE	rhaA	melA	prpD	rbsD	malX	rbsA	melB	zraS	rhaD	prpC	rbsC	rhaT	mtlD	mtlA	ychH	agp
560	0,4542373	0,6851049	0,5726678	0,6047944	0,7146859	0,0007827	0,4706470	0,4500787	0,6797310	0,8874910	0,0525549	0,6003515	0,3788818	0,2103482	0,6551771	0,6576491	0,3677146	0,4700814	0,7734034	0,2483591	0,7276989	0,3324957	0,8186671	0,6296258	0,5505565	0,7838486	0,6421646	0,7799752	0,5006150	0,5298656	0,6423142	0,4630083
580	0,3375330	0,6890754	0,5992803	0,6183612	0,6544079	0,0774799	0,6010440	0,5019594	0,6369777	0,6080389	0,0492996	0,6956291	0,3284312	0,1920944	0,7358006	0,7763792	0,3375281	0,4738834	0,6206194	0,1982885	0,6716985	0,4118883	0,5555278	0,7169415	0,4602657	0,6751013	0,4814732	0,8117837	0,4192983	0,5042190	0,5542401	0,4799178
600	0,4493956	0,7610304	0,5561779	0,7357466	0,5321800	0,1368900	0,6035541	0,4585524	0,6971762	0,7564466	0,0731997	0,5749784	0,3769152	0,2716226	0,6052482	0,6596501	0,3289217	0,4704033	0,6020193	0,1853180	0,8031504	0,2912491	0,4491594	0,7082609	0,4538513	0,7009325	0,3668785	0,7571530	0,4462524	0,6288175	0,6489640	0,4684894
620	0,3620794	0,7341938	0,5762076	0,6307185	0,5897832	0,1491664	0,5871287	0,4840505	0,6552151	0,7119277	0,0598531	0,7374184	0,3423183	0,2363203	0,6192733	0,7323821	0,3372163	0,6012723	0,6718161	0,1985490	0,7203783	0,3123340	0,4953235	0,6629366	0,6060079	0,6482148	0,2965419	0,7088304	0,4056576	0,5953210	0,7506595	0,4658099
640	0,4213131	0,6155117	0,5648173	0,6833886	0,6914252	0,2278583	0,5610620	0,4017243	0,6304594	0,6539279	0,0810635	0,6514710	0,3791599	0,2245122	0,6609477	0,6939468	0,2959749	0,5485447	0,6395046	0,1842947	0,7391275	0,3264903	0,5272035	0,6373498	0,4964282	0,6820450	0,3170113	0,8256698	0,4050980	0,4867759	0,7237642	0,4150656
660	0,4216779	0,6750363	0,6462541	0,5786376	0,6984380	0,2619042	0,4945071	0,4320169	0,6664857	0,8413452	0,0713209	0,6345417	0,2906878	0,2729128	0,7342599	0,7557485	0,2684539	0,5091593	0,7101173	0,1637468	0,7324482	0,3229705	0,5296830	0,7103017	0,6079867	0,7143461	0,3397689	0,7410855	0,3125123	0,5772902	0,7228762	0,5284511
680	0,3978232	0,8235216	0,4765432	0,6840399	0,6238731	0,1963072	0,5317786	0,4892376	0,6154143	0,6970042	0,0943621	0,6357182	0,2173695	0,2790701	0,8202788	0,6141245	0,2362411	0,5953223	0,6784075	0,2217138	0,6224641	0,3288584	0,4673560	0,6753672	0,5928896	0,7819461	0,4025348	0,6551517	0,4810329	0,5736566	0,7729777	0,4366983
700	0,4414840	0,7180259	0,4969027	0,6163191	0,6936722	0,1639339	0,4583668	0,3705894	0,6140406	0,6246632	0,1067670	0,6521263	0,2066588	0,2722695	0,6877848	0,6707723	0,2698830	0,5966966	0,5837908	0,2052782	0,6287605	0,3372325	0,4250700	0,6903068	0,5532439	0,6791394	0,3774562	0,7176774	0,4571849	0,5837179	0,8996138	0,4702669
720	0,3342855	0,6468131	0,4588065	0,7403712	0,6407421	0,1637214	0,4789954	0,4519694	0,5551359	0,7462665	0,0927391	0,6492596	0,1701723	0,2783814	0,6813965	0,7788121	0,2349288	0,5386931	0,6723863	0,2611669	0,5774342	0,3566872	0,4501544	0,6982589	0,5006870	0,7253173	0,4173528	0,7142965	0,3995903	0,5778009	0,6484472	0,3443430
740	0,4234340	0,5916297	0,5347880	0,7773888	0,7143645	0,1954894	0,4585023	0,4060900	0,7140771	0,7082819	0,1197453	0,5251709	0,1885315	0,2747182	0,6151151	0,7208078	0,2396370	0,6140626	0,7150004	0,2359233	0,8543713	0,3159032	0,5150866	0,6588285	0,5741033	0,6948874	0,3974026	0,7651083	0,4540085	0,7282245	0,7657241	0,4697221
760	0,3068098	0,6562782	0,4870035	0,7003466	0,5481518	0,1812619	0,5164763	0,5307360	0,6589700	0,7305411	0,0640121	0,6395217	0,1199008	0,1955582	0,7168668	0,7649304	0,1882778	0,6558742	0,5826540	0,2529640	0,6762662	0,3014252	0,4136974	0,7112648	0,5006603	0,7338715	0,4683875	0,6394446	0,4437327	0,5993815	0,7764342	0,4332898
780	0,3487864	0,6464559	0,5397572	0,7127147	0,6219749	0,2319841	0,5543414	0,5446984	0,6666612	0,7779898	0,0549250	0,7577442	0,1845829	0,2878279	0,7802882	0,8324547	0,2125131	0,4573337	0,5176105	0,2006943	0,6196975	0,3278467	0,4045692	0,6687390	0,5896045	0,7563390	0,4272187	0,7213322	0,4415140	0,6664582	0,7588423	0,5200286
800	0,2824232	0,6781018	0,5880216	0,6742939	0,6838042	0,1809960	0,4565577	0,5121188	0,6324203	0,6598968	0,0547919	0,6623512	0,1270117	0,2640923	0,7256591	0,6389223	0,1932867	0,4492978	0,6481624	0,2630796	0,4847786	0,3929262	0,4347077	0,6056167	0,4479305	0,7940642	0,3608642	0,8072961	0,3462338	0,5461024	0,6330309	0,3792397
820	0,4153315	0,7503402	0,6608354	0,6433990	0,6751152	0,1432623	0,4790535	0,4333474	0,5919232	0,7082834	0,0622860	0,6769415	0,1336817	0,3831970	0,7240747	0,5558832	0,2837322	0,5459744	0,6283578	0,1497897	0,5729721	0,3129524	0,3975501	0,6744526	0,5024157	0,7420882	0,2636697	0,7100749	0,2853020	0,5631679	0,8174488	0,4085477
840	0,4079981	0,7479185	0,6647821	0,6914787	0,5557983	0,2075345	0,5271759	0,4520866	0,6337159	0,7653652	0,0932649	0,5422496	0,1682481	0,3076309	0,7057409	0,6589050	0,2759166	0,5705696	0,6730129	0,1829171	0,5284178	0,3814664	0,4035561	0,6246589	0,6541660	0,7493288	0,3627318	0,6557198	0,3408421	0,7373305	0,6989547	0,4242026
860	0,4448190	0,7502199	0,5483622	0,6791747	0,6103449	0,1670038	0,5871060	0,4887184	0,5720209	0,6962637	0,0975426	0,7637202	0,1572278	0,3020983	0,7752936	0,6499947	0,2713730	0,5193126	0,6238074	0,1528003	0,5287115	0,3210655	0,4192376	0,5919498	0,5451396	0,6811389	0,3468361	0,7848330	0,4420389	0,7085322	0,6944812	0,4847800
880	0,4758590	0,7052377	0,7324860	0,7373077	0,7526037	0,1952639	0,4852601	0,4514086	0,6335119	0,6872566	0,0650155	0,6129591	0,1754201	0,2686871	0,7473328	0,6774722	0,2276323	0,5502041	0,7065786	0,2313370	0,5557388	0,3240162	0,4703590	0,5822525	0,6276518	0,7061654	0,3704541	0,8352832	0,4786437	0,6502182	0,6726205	0,3670230
900	0,4862141	0,6803634	0,5804915	0,7687955	0,6448980	0,1979978	0,4760955	0,3670722	0,6223452	0,7717568	0,0897299	0,6019877	0,2293105	0,2882609	0,6469735	0,7112330	0,3469680	0,4588092	0,7637371	0,1728281	0,5372257	0,3318131	0,3776281	0,7511828	0,5702707	0,5818096	0,3069067	0,6607144	0,3132041	0,6635364	0,7867051	0,4371306
920	0,4477652	0,6516872	0,5974784	0,6000466	0,6815813	0,1902010	0,6308832	0,5205760	0,5773759	0,7632535	0,0432128	0,6247708	0,3169070	0,3349691	0,6884682	0,6074443	0,3666557	0,6085783	0,6637149	0,2126015	0,6250458	0,3221307	0,3185723	0,7654408	0,5894223	0,8042420	0,3880013	0,7634726	0,3368303	0,5611155	0,5639925	0,5109031
940	0,4271413	0,6329761	0,5606283	0,6794591	0,5637728	0,1463647	0,6239342	0,4430280	0,7322067	0,7165111	0,0946403	0,6403256	0,1631698	0,2522833	0,6401823	0,6300343	0,3242734	0,5246758	0,5982954	0,2729928	0,5495200	0,3075801	0,3278919	0,6537617	0,5447581	0,7321501	0,3551568	0,6996932	0,3702643	0,5568762	0,6945504	0,4318718
960	0,4725751	0,7385476	0,4697464	0,6023121	0,6489602	0,1794937	0,4821806	0,5487014	0,6700711	0,6174724	0,0888003	0,7863271	0,1979718	0,2167697	0,7614045	0,7075509	0,2520773	0,5682194	0,7358846	0,2758859	0,7321214	0,3111197	0,3121549	0,5866116	0,4938722	0,8737668	0,3070756	0,6101727	0,3713331	0,5885748	0,6263207	0,4028075
980	0,4048406	0,6428894	0,5384070	0,7239336	0,7664783	0,1802974	0,4308318	0,4357231	0,6287335	0,5989840	0,0577432	0,8521864	0,1968765	0,2218861	0,5560839	0,6845286	0,3225689	0,5238786	0,7350948	0,2311232	0,6619631	0,2643425	0,3649706	0,6007694	0,5854850	0,7569092	0,2650746	0,7209523	0,4983050	0,6293346	0,7516812	0,3718490
1000	0,3961626	0,7229936	0,5324054	0,6442199	0,7410439	0,1985321	0,5348530	0,4861114	0,7352915	0,7561473	0,0596936	0,6118671	0,2084265	0,2114483	0,8465911	0,7054508	0,2972759	0,4444680	0,6383681	0,1747059	0,5595344	0,3118489	0,3828244	0,5941170	0,5013343	0,7637671	0,3327883	0,6966917	0,4092725	0,5883961	0,6945923	0,3877611
1020	0,3554972	0,6467534	0,5191896	0,6859858	0,7375815	0,1777895	0,4711118	0,4936292	0,6549830	0,7413035	0,0515485	0,8092805	0,1748829	0,2132116	0,6524756	0,7733504	0,2712370	0,5371345	0,6750954	0,2590384	0,5794143	0,2809501	0,3322679	0,6775012	0,5487010	0,6879130	0,3770562	0,7895758	0,3833879	0,6145529	0,6489427	0,4072926
1040	0,3857300	0,8158057	0,5745718	0,5378099	0,7172163	0,1938762	0,5775167	0,6276896	0,5275188	0,7147193	0,0751132	0,7616632	0,1701003	0,2360563	0,6419469	0,6559053	0,2312497	0,5701368	0,6166878	0,2771220	0,6465064	0,2626388	0,3715220	0,6726918	0,5284152	0,7547575	0,4103800	0,7884858	0,3091183	0,6145333	0,6839508	0,4665942
1060	0,4203256	0,6773670	0,4714848	0,6796792	0,6084361	0,1818866	0,5575701	0,4165594	0,7233234	0,7473429	0,0663227	0,6112332	0,1558494	0,2969251	0,7023870	0,7105382	0,1941754	0,5234829	0,6948189	0,1568510	0,6171151	0,2910053	0,3907894	0,7903158	0,6476154	0,7776532	0,3706453	0,6504599	0,3541345	0,6038661	0,6695512	0,4632024
1080	0,3933490	0,6820554	0,5186497	0,7187211	0,6634773	0,1611768	0,6345493	0,3855620	0,6617890	0,6429265	0,1027161	0,7406412	0,1719173	0,2952916	0,6380521	0,7764278	0,2742801	0,5018674	0,6148572	0,2324563	0,5961523	0,2840230	0,3589717	0,7149612	0,5525717	0,7303914	0,2231787	0,8012340	0,3726027	0,6075787	0,7993657	0,4003591
1100	0,3949150	0,6847601	0,5233915	0,7218205	0,6803042	0,1684847	0,4844915	0,5387487	0,6932012	0,6527472	0,0951399	0,5841213	0,1751937	0,2223910	0,6958250	0,7337417	0,3323750	0,4399114	0,7307235	0,1723526	0,5269685	0,2297573	0,4212168	0,7547385	0,5452078	0,7781227	0,3210492	0,7714190	0,3284373	0,5192005	0,7289236	0,3938866

0	0,4522446	0,6047043	0,5574147	0,6808349	0,7096126	0,1554623	0,4618879	0,5055291	0,6075872	0,6118514	0,0476286	0,6252903	0,1649870	0,3245372	0,8033622	0,6189599	0,2827012	0,4934171	0,6059704	0,2440131	0,6010793	0,3331673	0,4572872	0,7573778	0,4961625	0,7464570	0,3333107	0,6393047	0,3995497	0,6514676	0,7872006	0,3627267
20	0,5114132	0,5395149	0,7075390	0,6263584	0,7093528	0,2114882	0,5149523	0,4507638	0,6148103	0,6018695	0,0664197	0,6591249	0,0770955	0,2771906	0,6114215	0,7481922	0,2234400	0,4954160	0,6847287	0,1701568	0,7078826	0,3237864	0,4626345	0,8649025	0,5559681	0,6559726	0,3201564	0,7236282	0,3475345	0,6026053	0,6611512	0,2928776
40	0,5360280	0,6562394	0,5605174	0,6812518	0,6397209	0,2194838	0,5129246	0,4664378	0,6311111	0,5534793	0,0792500	0,7372618	0,0393697	0,4626241	0,6782048	0,7687399	0,2102746	0,6145045	0,6235501	0,1116046	0,5691979	0,3882765	0,3980460	0,6385553	0,5685536	0,6076991	0,2790228	0,7222931	0,4933506	0,6371572	0,6387415	0,4144933
60	0,6374151	0,9337237	0,5142636	0,6576559	0,6569348	0,1937705	0,4861874	0,5355966	0,5687432	0,6826737	0,0375477	0,7104604	0,0445479	0,4361211	0,7544436	0,7258032	0,2184903	0,4681290	0,6025869	0,1046643	0,5608154	0,3993810	0,4951086	0,7177898	0,5420067	0,6513005	0,2386742	0,8478197	0,3940245	0,5904765	0,6948530	0,2941691
80	0,5590537	0,7846764	0,6473885	0,6174574	0,6924438	0,2198204	0,4995106	0,4655701	0,6809906	0,6725708	0,0671018	0,6365373	0,0248552	0,6365628	0,6391858	0,6746696	0,2813101	0,4577880	0,7566599	0,0784822	0,5847772	0,3861161	0,5249189	0,8730111	0,6455731	0,8455958	0,2483834	0,6998008	0,3322336	0,6718606	0,6683725	0,3354628
100	0,6057392	0,7199115	0,6684550	0,6729452	0,5239806	0,1918033	0,5177384	0,5761189	0,6028831	0,6794415	0,0779097	0,5968295	0,0252354	0,5128495	0,7334283	0,7566913	0,2271620	0,4868585	0,6943117	0,0563354	0,5778904	0,3530946	0,5783042	0,6978884	0,6335892	0,5613808	0,2523666	0,8020274	0,3368611	0,6680451	0,6653672	0,4135464
120	0,7529307	0,6768301	0,5040564	0,5849295	0,6533632	0,1609346	0,4409003	0,4279334	0,5461796	0,7751299	0,0759113	0,6150944	0,0137574	0,4780153	0,6927680	0,6498080	0,2625980	0,6332219	0,5828105	0,0953900	0,6119768	0,3415298	0,5678002	0,7257075	0,5158146	0,6439778	0,3601750	0,7760840	0,4187601	0,5341559	0,6092334	0,3042301
140	0,6474573	0,6741616	0,5541400	0,6263150	0,6238176	0,1965736	0,4378278	0,5403939	0,5972142	0,6351166	0,0822711	0,6965600	0,0021145	0,5206274	0,7131891	0,6886195	0,2630619	0,5621871	0,6403078	0,0775987	0,5466177	0,4058253	0,5678379	0,7704885	0,5221169	0,6370577	0,3419105	0,6635137	0,3369146	0,5578135	0,8398545	0,3799262
160	0,6132109	0,6828441	0,6767055	0,6297169	0,7072160	0,2017130	0,3762898	0,4915605	0,5519296	0,6950111	0,0910574	0,6741955	0,0013784	0,5144831	0,6591506	0,6769720	0,1724701	0,5180562	0,7006961	0,0773345	0,5873856	0,3351991	0,5411994	0,6461775	0,5595804	0,6314260	0,3151705	0,6825934	0,4455420	0,6470148	0,5830984	0,3841637
180	0,6474183	0,7746266	0,6108920	0,6296599	0,6608943	0,2075145	0,4483518	0,3594740	0,5918645	0,6262159	0,0551782	0,6560313	0,0005715	0,5948872	0,7460106	0,7127760	0,2216676	0,6238340	0,7057394	0,0718141	0,4903254	0,4115135	0,6191149	0,6179645	0,4655334	0,6870068	0,3475136	0,7022927	0,4591447	0,5867330	0,6230785	0,4354073
200	0,6154882	0,8316243	0,5601760	0,8353464	0,6525366	0,2430614	0,4835981	0,4730806	0,5559416	0,6361939	0,0928458	0,7222715	0,0025494	0,5377818	0,7803263	0,7410621	0,2447815	0,5372562	0,6606770	0,0737006	0,5414890	0,4191914	0,5724186	0,6364965	0,4952431	0,7636216	0,2747033	0,7834325	0,4853676	0,6409130	0,6328261	0,3692172
220	0,6619106	0,7181697	0,5565064	0,7416753	0,6826665	0,1875267	0,5168150	0,5673225	0,7382267	0,6730388	0,0720245	0,6413924	0,0002623	0,6084042	0,5988083	0,6353231	0,2451006	0,6386484	0,5410557	0,0911673	0,6025791	0,3297870	0,5851521	0,5743133	0,4258392	0,7363449	0,2720980	0,7903740	0,4036890	0,6054717	0,7825900	0,2961586
240	0,6413199	0,7786194	0,6262895	0,6681433	0,7352858	0,1516124	0,6158683	0,5337054	0,6779851	0,6710970	0,1317513	0,6617338	0,0000809	0,5967129	0,7066942	0,7596047	0,2096232	0,4856457	0,6624905	0,0601526	0,5253613	0,3431600	0,5658836	0,6118396	0,4777031	0,7177692	0,2740956	0,7460131	0,4692101	0,7494430	0,5983503	0,3992134
260	0,5560791	0,7392782	0,6933116	0,7993035	0,6971639	0,2849698	0,5220191	0,4871198	0,6105981	0,6434858	0,0364057	0,6404438	0,0000091	0,4781865	0,7313161	0,6397983	0,2668994	0,5733182	0,6155129	0,0792128	0,4890334	0,3539260	0,6595665	0,5852964	0,5881327	0,7013824	0,3283644	0,8013191	0,3950208	0,6804409	0,6716151	0,2915535
280	0,5361417	0,7142308	0,6642703	0,7324417	0,6353652	0,2438435	0,4822826	0,5442757	0,6663069	0,6505926	0,0954269	0,6460500	0,0000663	0,6535702	0,6530555	0,7402490	0,2352684	0,6318830	0,6376655	0,1043978	0,6635907	0,3324184	0,6774080	0,6144550	0,5169766	0,6599165	0,3037947	0,8177214	0,3579112	0,6366683	0,6845826	0,3075094
300	0,5649879	0,7141039	0,5279674	0,7165659	0,6758856	0,2368891	0,4179594	0,5214484	0,6112688	0,7269987	0,0439877	0,6051636	0,0003389	0,5142865	0,7521865	0,7540922	0,2268671	0,5842951	0,5787008	0,0556666	0,5590674	0,3259410	0,6239633	0,6793454	0,5194811	0,7911054	0,3455533	0,6750486	0,3608534	0,5843885	0,6731609	0,3052141
320	0,6300455	0,7381914	0,6781971	0,7913760	0,7254889	0,2480839	0,5530162	0,6113021	0,7210682	0,7498616	0,0528738	0,6063875	0,0000427	0,5561945	0,5831433	0,7622478	0,2216019	0,6417559	0,5429109	0,0862195	0,6740998	0,3003614	0,6537181	0,6270978	0,4926440	0,7473452	0,3177342	0,7505727	0,5060601	0,4715908	0,8023199	0,3731380
340	0,6261107	0,7849408	0,5516373	0,6784829	0,7001106	0,2008103	0,5455693	0,4832649	0,6777391	0,6525841	0,0980742	0,5756209	0,0006162	0,5756013	0,7781991	0,8096771	0,2735129	0,5864650	0,5757055	0,1037657	0,6772288	0,3424394	0,5753353	0,6816423	0,5644500	0,5986500	0,3448791	0,6525153	0,2983399	0,5651672	0,8462923	0,4179818
360	0,7752338	0,7212169	0,5335188	0,6768535	0,7461941	0,1634093	0,5684455	0,5653745	0,6458661	0,6791854	0,0966619	0,6980716	0,0008707	0,6907784	0,6807152	0,7209819	0,2988918	0,6305861	0,5746383	0,1166999	0,5365093	0,4007533	0,6212109	0,6043245	0,5932759	0,7927019	0,4131429	0,6698678	0,4451015	0,4803029	0,8003877	0,3755347
380	0,5956057	0,6881955	0,6890715	0,7106407	0,7518491	0,1347439	0,5201924	0,4474278	0,6523852	0,7132752	0,0616983	0,6858842	0,0005192	0,5976001	0,6573809	0,7343864	0,2850245	0,6057997	0,5584379	0,0585788	0,6471046	0,3144407	0,5961105	0,7245986	0,6225829	0,6685216	0,4080244	0,7686559	0,4552809	0,6569145	0,8303596	0,4458684
400	0,7532823	0,7413392	0,6491435	0,6349165	0,6000005	0,1612020	0,6101695	0,5055548	0,6200952	0,7312977	0,0491393	0,6636961	0,0009491	0,5183300	0,7958316	0,7914279	0,2752213	0,7660450	0,5564370	0,1212903	0,5773438	0,3593372	0,5803170	0,7064858	0,4992191	0,8318575	0,4101874	0,5891760	0,4494506	0,5452885	0,6545827	0,5050330
420	0,7113850	0,7118378	0,6529120	0,6765942	0,8311233	0,3055384	0,4902298	0,5119224	0,7633005	0,8213709	0,0656033	0,6679224	0,0003535	0,7160761	0,6802710	0,6724704	0,2892675	0,6030128	0,6192078	0,0648221	0,5898809	0,3241418	0,5190214	0,8098254	0,4595745	0,7751860	0,3254536	0,7877845	0,4107956	0,6973933	0,7527726	0,5758958
440	0,6273253	0,7721650	0,5947006	0,7470698	0,7661062	0,2354109	0,4632308	0,5124032	0,7442543	0,6386448	0,0729877	0,7399366	0,0001648	0,4765572	0,8505669	0,7006804	0,2719502	0,5968999	0,5894365	0,0621994	0,5493374	0,3352632	0,6138642	0,7597056	0,5517304	0,8333361	0,4325258	0,7439728	0,4172991	0,5786423	0,7803749	0,4719525
460	0,5828476	0,4923539	0,6444396	0,8802550	0,5455089	0,1783640	0,5066585	0,4727620	0,6483430	0,6838017	0,1083779	0,7627735	0,0010058	0,6144796	0,6562514	0,6811587	0,2027567	0,7265963	0,6291213	0,0930815	0,5862815	0,3262641	0,5055654	0,6058848	0,6176203	0,8262019	0,4181147	0,6979677	0,4177776	0,6480023	0,8443441	0,4203305
480	0,5711858	0,6515134	0,6211207	0,7548910	0,7240984	0,2048421	0,4946816	0,4505629	0,6213420	0,7751788	0,0460249	0,6605253	0,0010198	0,6465913	0,7381734	0,8118488	0,2808299	0,5827446	0,7308931	0,0515159	0,6208035	0,2864919	0,6137855	0,6682298	0,6347946	0,6592806	0,2947376	0,7815776	0,5215139	0,5937056	0,6822594	0,5122463
500	0,6983501	0,7222981	0,5808100	0,7015914	0,7634473	0,1650445	0,3802762	0,4625241	0,6514323	0,7822726	0,0879770	0,7015858	0,0000034	0,5087050	0,6574942	0,7461319	0,2223033	0,6853906	0,8103873	0,0716534	0,6729353	0,3757298	0,5915435	0,7103599	0,5557661	0,8505322	0,3858146	0,7801168	0,3913258	0,6063664	0,8345879	0,4422325
520	0,5968705	0,8029403	0,5604541	0,5739019	0,7006986	0,1997910	0,4555721	0,5522224	0,5956220	0,7485952	0,0331652	0,7122635	0,0009977	0,5867275	0,6714999	0,6475021	0,3619872	0,6699864	0,7095866	0,0632256	0,5747819	0,3331942	0,5084236	0,7300221	0,5380220	0,6739412	0,4528253	0,7350440	0,3454643	0,5439891	0,6509586	0,4443429
540	0,6925194	0,7005655	0,6013801	0,7088385	0,6490308	0,1804006	0,5166273	0,5522233	0,6243813	0,7178137	0,0780017	0,6644694	0,0001476	0,5256016	0,7174563	0,7005495	0,2742335	0,7325883	0,8416723	0,0999382	0,6258976	0,3533244	0,6413527	0,7396846	0,6306893	0,8437517	0,3951882	0,7239837	0,3659512	0,5410142	0,8091329	0,4986598
560	0,6378775	0,7146800	0,5534339	0,6354726	0,5435857	0,1925334	0,4982586	0,5759901	0,5487686	0,6797791	0,0895733	0,6803698	0,0000630	0,5283119	0,6933950	0,6219173	0,3728101	0,6350821	0,7692314	0,1168611	0,6714695	0,4228458	0,5974691	0,7766650	0,5236514	0,8301865	0,4275460	0,7266512	0,4179726	0,5579930	0,7021923	0,4487232
580	0,4499931	0,7715871	0,6616339	0,7491094	0,6593957	0,2239851	0,5826482	0,5511266	0,6923012	0,6798812	0,1081677	0,5792947	0,0693268	0,5286904	0,6521139	0,5612852	0,3223336	0,6479025	0,6744084	0,1246788	0,6323755	0,3150916	0,5411054	0,7123832	0,5529475	0,7849029	0,4173765	0,6924877	0,4359485	0,6059235	0,6869163	0,4752985
600	0,4284678	0,6993233	0,5030474	0,7054964	0,8211773	0,2198796	0,5974202	0,5362460	0,6205345	0,6674916	0,0599266	0,6723529	0,1182523	0,3538579	0,7598040	0,7262265	0,2563376	0,5983453	0,8679226	0,1415450	0,5363818	0,3018364	0,5173369	0,7704834	0,6270712	0,9181745	0,4819302	0,6622182	0,2913160	0,6800734	0,7826420	0,4202637
620	0,4337328	0,7290099	0,5169939	0,7292132	0,6436616	0,1606931	0,5214988	0,3651746	0,6785287	0,6492545	0,0633561	0,7704969	0,1282509	0,3486818	0,5903353	0,7381290	0,2752422	0,6384342	0,6650705	0,2328408	0,6085971	0,3316530	0,6105814	0,7688073	0,4866312	0,8535010	0,3665652	0,7492662	0,2978695	0,5676135	0,6396820	0,4724130
640	0,4742008	0,7808321	0,5708262	0,6557632	0,7283922	0,2437956	0,4242309	0,3811698	0,6684150	0,6951545	0,0723202	0,6069010	0,1593385	0,3345750	0,6812839	0,6811904	0,3219029	0,5700799	0,5931417	0,2064752	0,5313538	0,3276221	0,5346863	0,7621787	0,5867817	0,8759778	0,5272226	0,6783308	0,4132162	0,5530197	0,7096281	0,5150297
660	0,4012832	1,0000000	0,6239144	0,7179975	0,6616226	0,2402766	0,4294596	0,4822044	0,5729953	0,6081536	0,0687450	0,5632244	0,1465713	0,3122951	0,7252947	0,6878016	0,2551813	0,6873065	0,7342031	0,2557161	0,5596627	0,3213238	0,5107215	0,7781521	0,5060981	0,6570382	0,4956647	0,6338245	0,4179373	0,5526557	0,7360109	0,6114271
680	0,4222918	0,7864224	0,5191647	0,7184331	0,5619941	0,1483494	0,4649702	0,6186669	0,6939065	0,7505142	0,0467995	0,6638191	0,1315424	0,2959972	0,6921545	0,6275592	0,2866001	0,6144960	0,6988881	0,1700038	0,4862324	0,3284396	0,4025893	0,7493841	0,5231075	0,6880042	0,4906926	0,6981592	0,4061047	0,6332857	0,6502705	0,4828366
700	0,3945535	0,6789492	0,6008452	0,6308999	0,6582262	0,1676137	0,5308104	0,4948199	0,6254504	0,7247340	0,0674679	0,6031448	0,2379064	0,3660903	0,7437652	0,7037228	0,2777514	0,5416927	0,6419820	0,1799391	0,5141185	0,3062876	0,4530639	0,6560867	0,5515398	0,7601168	0,4871434	0,6809437	0,3780385	0,5465748	0,7301474	0,4299845
720	0,3799156	0,6360210	0,5510194	0,6901714	0,7190519	0,1345858	0,4892598	0,5258325	0,7438073	0,6515411	0,0523515	0,6108212	0,1554832	0,3657657	0,6071487	0,6627392	0,2315173	0,4785899	0,7228813	0,1915727	0,5520647	0,3023418	0,4248614	0,8075141	0,4764369	0,7045019	0,4472671	0,5876168	0,3767411	0,4746654	0,6943249	0,5343263
740	0,4189823	0,8094008	0,5548097	0,7698198	0,7186808	0,1240698	0,4529187	0,5511406	0,6867101	0,7319921	0,0977994	0,5871153	0,1593328	0,2351490	0,6777173	0,7256888	0,1947147	0,4862164	0,5983680	0,2878292	0,6187065	0,3603793	0,5031785	0,6715472	0,5653751	0,6206412	0,4108922	0,8173829	0,4048782	0,5712674	0,6419319	0,4644370
760	0,3417035	0,6368713	0,5613016	0,5241781	0,7266228	0,1782941	0,4642487	0,4969806	0,7418365	0,7981474	0,0424080	0,6580814	0,2281894	0,3061200	0,6954724	0,8564939	0,2481619	0,5719590	0,7382192	0,1833831	0,5938489	0,2514191	0,3704479	0,7134823	0,7115512	0,6955472	0,3989703	0,6525460	0,2935290	0,5900698	0,7533595	0,6042160
780	0,3267136	0,6399096	0,5444637	0,5996718	0,5808942	0,2285186	0,5061845	0,5747283	0,7643035	0,7524867	0,0385110	0,6529968	0,2145177	0,2629499	0,7653324	0,6892228	0,2266213	0,4836754	0,5987987	0,1947669	0,4761770	0,2673976	0,4664404	0,7161615	0,6657118	0,5650065	0,3946987	0,6522096	0,4480435	0,5901141	0,7609729	0,4074059
800	0,4751139	0,7978770	0,5488505	0,5564530	0,6059631	0,1785449	0,4908703	0,5891762	0,7609917	0,7809490	0,0568348	0,5881770	0,2394188	0,2701422	0,7882416	0,6452334	0,2038637	0,3976121	0,7408942	0,2440963	0,6103665	0,2932760	0,3590527	0,6919389	0,5624501	0,7043149	0,4410808	0,6490773	0,3815201	0,5841480	0,8393096	0,4086960
820	0,4206031	0,7095913	0,5508854	0,6777789	0,6397651	0,1816206	0,4869311	0,5382523	0,7008933	0,8405910	0,0580497	0,6688392	0,2495390	0,3344134	0,8488827	0,7713703	0,2080914	0,5709967	0,7248555	0,2080812	0,5224620	0,2708630	0,4026291	0,7249275	0,5898296	0,6379144	0,3477680	0,7118372	0,3535389	0,5541374	0,7268575	0,4311895
840	0,3975627	0,7460156	0,5126541	0,6458627	0,7221088	0,2132900	0,3894789	0,4844935	0,7223428	0,6227201	0,0988882	0,6382951	0,1507209	0,2857877	0,7210323	0,8092290	0,2393779	0,4914203	0,7225832	0,2450415	0,5559640	0,3490934	0,3892797	0,7327705	0,5514704	0,6160845	0,3320909	0,6763525	0,4736919	0,6400730	0,7154514	0,3193730
