"Time"	araC	crp	rhaR	rhaS	melR	malI	feaR	zraR	mtlR	rbsR	rbsD	rbsA	araA	rhaA	araB	zraS	araG	rbsB	melA	rbsK	melB	araF	rbsC	rhaB	rhaD	araJ	araD	araE	malX	araH	malY	xylA
280	0,5167028	0,6585508	0,1969894	0,5609199	0,6113209	1,1021631	0,5036057	0,0440983	1,0088689	0,2936610	0,8639991	0,5679868	0,2477716	0,6244297	0,6220829	0,4852784	0,5420878	0,8000781	0,4351006	1,0005017	1,1131072	0,4203410	0,8266196	0,7092387	0,7738970	0,4574753	0,8730219	0,7201964	0,1860756	0,4557443	0,8517132	0,2031500
300	0,5096814	0,6560425	0,1696497	0,5747338	0,6252977	1,1050862	0,4790095	0,0298468	1,0237561	0,2575771	0,9035053	0,5680499	0,2349347	0,6942544	0,6255396	0,4671976	0,5387881	0,8097769	0,3875214	0,9237104	1,0390490	0,3969037	0,8225884	0,7360141	0,7524903	0,4605398	0,8677230	0,6935311	0,1873051	0,4530126	0,8166737	0,2535632
320	0,5865646	0,7068575	0,1875417	0,6379974	0,6122227	1,0806905	0,4357370	0,0394704	1,0132949	0,2692435	0,8717800	0,5351740	0,2559366	0,6620759	0,6058030	0,4922356	0,5482371	0,8471007	0,4119441	0,9749736	1,0115291	0,3937760	0,7765096	0,7148153	0,6862107	0,4188097	0,9079833	0,6445461	0,1870676	0,4195917	0,8346344	0,2442851
340	0,5831888	0,6310612	0,1721452	0,6251502	0,6457378	1,0190333	0,3943106	0,0344296	1,0045408	0,2451013	0,9044757	0,4973794	0,2388465	0,6431903	0,5993832	0,5004836	0,5807971	0,8591908	0,3813304	0,9981612	0,9938129	0,3817229	0,7595132	0,7673480	0,6265540	0,3625585	0,8755350	0,6475068	0,1791131	0,4091060	0,8384910	0,2204071
360	0,5142142	0,7149218	0,1506639	0,5689439	0,6369556	0,9929367	0,4257114	0,0218563	1,0096805	0,2591408	0,8536674	0,4932950	0,2315381	0,6088009	0,5783132	0,5140081	0,5618525	0,7993039	0,3996186	1,1079850	0,9605732	0,3960927	0,7944870	0,7916476	0,6950119	0,4330448	0,9706056	0,7230580	0,1794772	0,4328970	0,8351891	0,2166120
380	0,5413508	0,7388113	0,1920363	0,6022502	0,6618460	1,0454363	0,4504837	0,0226808	1,0066093	0,2718461	0,8800451	0,5039336	0,2091279	0,6108723	0,6097701	0,5048905	0,5377774	0,7776312	0,4000508	1,1080444	1,0548920	0,4026912	0,7982762	0,7750323	0,7543792	0,3864436	0,9736065	0,7021093	0,1559459	0,4445788	0,8594266	0,1868269
400	0,6024076	0,7144127	0,2195526	0,5798469	0,6543137	1,0615734	0,4840597	0,0196105	0,9816317	0,2742632	0,8812647	0,6146208	0,2024532	0,6232924	0,5943242	0,5106814	0,6040280	0,7962548	0,3524462	1,0437870	1,0945941	0,4010527	0,8370632	0,7746766	0,7892968	0,4038765	0,9807831	0,6308910	0,1492812	0,3740381	0,8337309	0,1976340
420	0,6111170	0,6144972	0,2548920	0,5500713	0,7355542	1,0378241	0,5285876	0,0382865	0,9747593	0,2929813	0,8192809	0,6087214	0,2562844	0,6705553	0,6368503	0,5262289	0,6121653	0,8104183	0,3954159	1,0188571	1,1188949	0,4477504	0,9015782	0,7943774	0,7806014	0,4153837	0,9846397	0,6341059	0,1738217	0,4296207	0,8487613	0,2063563
440	0,5780522	0,6339801	0,2643567	0,6099403	0,7595569	0,9955145	0,5310930	0,0400107	1,0155294	0,2933125	0,8496111	0,5428566	0,2254963	0,6737210	0,6291940	0,4781460	0,6249711	0,8411307	0,3924890	1,0025420	1,1045444	0,4457717	0,9202151	0,8458790	0,7954149	0,4805852	0,9997984	0,5741437	0,1873914	0,4292877	0,8715607	0,2412831
460	0,5399693	0,7177206	0,2143054	0,5834407	0,7043247	0,9433097	0,4018116	0,0449016	0,9605967	0,2920013	0,8373816	0,5052772	0,1909119	0,6049224	0,6347900	0,4574289	0,6267728	0,8325785	0,4366022	1,0912598	1,0384521	0,4156359	0,8073353	0,8103649	0,7885060	0,4602664	0,9442258	0,6087202	0,1949611	0,3870268	0,8091510	0,2181993
480	0,5780615	0,7605187	0,2271329	0,5682444	0,6628116	0,9776105	0,3937930	0,0322472	1,0220376	0,2660988	0,8745606	0,4831846	0,2076536	0,6006688	0,6000710	0,5178994	0,6178963	0,8572767	0,4779339	0,9883347	0,9862712	0,3684044	0,7930111	0,8104184	0,8614695	0,3729334	0,9593686	0,5808453	0,2201863	0,4085570	0,8442594	0,2280456
500	0,5799697	0,7377428	0,2040834	0,5745060	0,7063332	0,9692075	0,4255127	0,0237736	1,0041379	0,2660524	0,8339222	0,5038042	0,2141902	0,6244502	0,5950388	0,5192084	0,5757766	0,8314835	0,4253710	0,9285131	0,9656725	0,3843849	0,8288703	0,7727204	0,8261917	0,3965203	0,9670291	0,6147071	0,1849805	0,3960018	0,8365990	0,2245409
520	0,5263767	0,7521933	0,2184027	0,6134771	0,6335711	1,0064063	0,3802250	0,0343904	1,0146281	0,2750293	0,8793392	0,5458743	0,2123259	0,6877008	0,6078985	0,4555079	0,5794455	0,8365560	0,3709303	1,0425684	1,0395289	0,3888117	0,7968318	0,7353534	0,7529854	0,4562061	0,9393010	0,6169802	0,1672367	0,3775135	0,8634751	0,2236585
540	0,4902026	0,6738185	0,2527158	0,6231366	0,6463999	1,0217659	0,4540212	0,0420823	0,9803737	0,3011062	0,8424078	0,5792237	0,2436952	0,6614731	0,6120159	0,5030603	0,5761526	0,8105601	0,3453797	1,0921325	0,9427460	0,4034288	0,8713281	0,7000397	0,7499060	0,4532129	0,9439948	0,6388323	0,1951481	0,4025190	0,8597347	0,2196498
560	0,5321998	0,7290137	0,2545513	0,6290693	0,5920847	1,0861312	0,3724757	0,0387661	0,9776428	0,2251865	0,8572600	0,5784282	0,2613654	0,6437651	0,6377427	0,4993452	0,5719172	0,7592373	0,4321851	1,0637169	0,8988289	0,3867217	0,8504372	0,7200098	0,7518646	0,4087991	0,9692507	0,5927596	0,1694236	0,3827591	0,8256333	0,2198050
580	0,5815652	0,7775534	0,2458371	0,5396265	0,6188722	1,0459926	0,3834195	0,0546633	0,9468170	0,2503418	0,7177470	0,5553426	0,2721767	0,6306909	0,6706045	0,5043505	0,5050250	0,7436330	0,4078630	1,0320800	0,9281515	0,4444246	0,8974508	0,6981052	0,7322546	0,4091885	0,9089662	0,5986705	0,2055025	0,3792702	0,8674636	0,2122451
600	0,5617273	0,6841832	0,2586976	0,4588831	0,6144381	1,0288288	0,3691924	0,0392350	0,9493337	0,2220386	0,7970822	0,6054584	0,2883867	0,6321929	0,6925960	0,5024312	0,5330180	0,7422436	0,4280030	0,9879161	0,9139638	0,4153023	0,9101317	0,7070163	0,7233670	0,3725965	0,9579348	0,6397752	0,2170663	0,3455347	0,8929583	0,2201625
620	0,5857459	0,7003432	0,2041217	0,3948359	0,6422436	0,9854973	0,4815970	0,0381598	0,9117188	0,2404069	0,8341308	0,6115943	0,3129149	0,6248753	0,6848768	0,5140168	0,4909584	0,7825449	0,4479711	1,0784654	0,9596414	0,4417345	0,9028503	0,5989997	0,6846572	0,4606159	0,9044651	0,6354744	0,2213738	0,4121923	0,8888208	0,2533987
640	0,5034936	0,7674271	0,1880533	0,3638019	0,6386578	1,0275618	0,4051471	0,0269655	0,8919900	0,2254497	0,8828679	0,6162350	0,3158509	0,5679745	0,6615593	0,4871373	0,4686119	0,7921621	0,4081372	0,9509752	0,9758286	0,4035055	0,8966166	0,5475003	0,6465897	0,4805420	0,8653976	0,6576012	0,1844030	0,4291112	0,8379785	0,2068406
660	0,4870508	0,6438045	0,1645547	0,3342795	0,6876319	0,9721266	0,4851301	0,0268899	1,0023332	0,2473196	0,8380946	0,6243968	0,2878037	0,5523658	0,6312959	0,5303188	0,4964110	0,8487948	0,4378456	0,9721292	0,9863935	0,4563090	0,9173574	0,5416304	0,5861181	0,5027710	0,9431177	0,6022805	0,1926863	0,4547544	0,8724296	0,2111968
680	0,5129922	0,6520138	0,1514165	0,2675324	0,6047479	1,0058506	0,4870354	0,0434293	0,9550563	0,2541015	0,8946791	0,6411167	0,2834324	0,5177595	0,5850100	0,5608113	0,4897268	0,8139478	0,4056789	0,9437815	1,0105355	0,4672541	0,9467366	0,5194241	0,5247361	0,4895681	1,0037591	0,6683270	0,2062021	0,4674393	0,9457312	0,2155711
700	0,5767681	0,7448286	0,1048469	0,2478873	0,6297343	0,9277475	0,4234095	0,0460642	0,9420167	0,2676292	0,8363359	0,6032514	0,3283452	0,5205089	0,6119700	0,4617143	0,4980315	0,7754970	0,4265030	0,9649106	1,0392985	0,4469956	1,0168326	0,5492181	0,4747500	0,3818654	0,9715249	0,6439553	0,2201983	0,3807157	0,9615302	0,2108505
720	0,4658868	0,7068851	0,0789101	0,1921429	0,6604863	0,9581540	0,4231985	0,0418600	0,9181515	0,2534888	0,8885537	0,6230236	0,2767279	0,5047347	0,5665148	0,5357271	0,5448999	0,7817957	0,4237416	0,9931707	1,0685092	0,4533313	1,0373031	0,5220095	0,4331503	0,3883169	0,9562048	0,6624027	0,2126321	0,4011816	0,9295828	0,2012523
740	0,5393869	0,7558450	0,0786569	0,2022377	0,6664451	0,9835669	0,5171310	0,0520492	0,9394322	0,2542229	0,8593529	0,6334864	0,2322847	0,5189525	0,6274662	0,5178413	0,4974057	0,8274791	0,4159888	0,9720607	0,9976863	0,4455611	0,9469156	0,5261640	0,3628568	0,4062429	0,8868223	0,6415427	0,2062416	0,4706899	0,8553282	0,2420851
760	0,5017047	0,7666648	0,0699200	0,2099261	0,7072138	0,9963926	0,4642321	0,0535063	0,9559787	0,2886834	0,8268346	0,6152104	0,2267589	0,4789543	0,6386060	0,4832099	0,5458461	0,7792458	0,4351520	1,0375896	0,9453175	0,4809052	0,9188859	0,5168161	0,3184134	0,3851914	0,8815350	0,6571729	0,1980491	0,4937226	0,8621391	0,2542789
780	0,5020926	0,8155826	0,0807849	0,1908005	0,6304916	1,0214979	0,4361769	0,0314922	0,9529346	0,2386014	0,8143441	0,6382326	0,2138630	0,5236728	0,6166826	0,4845305	0,5006254	0,8465174	0,4493889	0,9967150	0,9348728	0,4653656	0,9020300	0,5366331	0,3196282	0,4089576	0,9553496	0,5839848	0,2344083	0,4586470	0,8372957	0,2368864
800	0,5598066	0,6859986	0,0876669	0,2007637	0,7492941	1,0599587	0,5261269	0,0325360	0,8918438	0,2618488	0,9044075	0,6104067	0,2283960	0,5158101	0,6355405	0,5132347	0,5670595	0,8620218	0,3941213	1,0088499	0,9944370	0,4869471	0,9416827	0,5559802	0,3168540	0,4123473	0,9698358	0,5844684	0,1988250	0,5211952	0,7992992	0,2144417
820	0,5244854	0,7270635	0,0844447	0,2013833	0,6842602	1,0563148	0,4849382	0,0268531	0,8734653	0,2550905	0,8816225	0,6151217	0,2313749	0,6086842	0,6656476	0,5177383	0,5884990	0,8624719	0,3469504	1,0631980	1,0358867	0,5077338	0,9309464	0,5087554	0,2358042	0,4336608	0,9443489	0,6059717	0,2188651	0,4842315	0,8878304	0,2147159
840	0,5275225	0,8036356	0,0775085	0,1560033	0,6279124	1,0668386	0,4125942	0,0234567	0,9309185	0,2202837	0,8653597	0,5854251	0,2200948	0,6069317	0,6422510	0,4833813	0,5826548	0,8989521	0,3770645	1,0417264	1,0610940	0,4694227	0,9194982	0,4765666	0,2633432	0,4525258	0,9208063	0,6340493	0,2439235	0,3854719	0,8745978	0,1925301
860	0,4976797	0,7314948	0,0619457	0,1485512	0,6258182	1,0441962	0,4437053	0,0287418	0,9373581	0,2317474	0,8550239	0,5937221	0,1993514	0,5311269	0,6045407	0,4989314	0,5677077	0,8934322	0,3943789	0,9975650	0,9691442	0,4988455	0,8902469	0,4663671	0,2272080	0,4753642	0,9349807	0,6847022	0,2053699	0,3973988	0,8053898	0,1924409
880	0,5400050	0,7403782	0,0469838	0,1134064	0,6192908	1,0584724	0,4814255	0,0327162	0,9681075	0,2629928	0,8553911	0,6244968	0,1945293	0,5457327	0,5945437	0,4440031	0,5632845	0,8413363	0,4094015	1,0067563	1,0001430	0,4764901	0,9538792	0,4596045	0,1517935	0,4412508	0,9714862	0,6672775	0,1617244	0,4164227	0,8178487	0,1960759
900	0,5213489	0,7998518	0,0628575	0,1058278	0,6440300	1,0774102	0,3710934	0,0396711	0,9689609	0,2679272	0,8314787	0,6146682	0,2122897	0,5422258	0,5957496	0,4266951	0,5219942	0,7647917	0,3965016	0,9856999	1,0925515	0,4572783	0,9508813	0,4184833	0,1107367	0,4322208	0,9556111	0,6116793	0,1889854	0,3890673	0,8036216	0,1962012
920	0,5106512	0,7883404	0,0523947	0,1199289	0,6090334	1,0206284	0,4458772	0,0294527	0,9174992	0,2778162	0,8478010	0,5865967	0,2179040	0,4874834	0,5820374	0,4318144	0,5048290	0,7896280	0,4234641	0,9660717	1,1320849	0,4136339	1,0002150	0,4617537	0,1168243	0,4322701	0,9773600	0,6301845	0,1843573	0,3862933	0,8732159	0,2276938
940	0,5581331	0,6634992	0,0674761	0,1550740	0,6269495	0,9676646	0,5219473	0,0426872	0,9401902	0,2940158	0,8484211	0,5648807	0,2145919	0,5501740	0,5857881	0,4287654	0,5165988	0,8282757	0,4577286	0,9742867	1,0341862	0,3777204	0,9623466	0,5479752	0,0824559	0,3731171	0,9603739	0,5961757	0,1679360	0,4131162	0,8830903	0,2365612
960	0,5750634	0,6858654	0,0752871	0,1006358	0,6823876	0,9642420	0,4980663	0,0402437	0,9076048	0,2946036	0,8310399	0,5630138	0,2509391	0,5665845	0,5925946	0,4382300	0,5461996	0,8849469	0,4504470	1,0170389	1,0413736	0,4300430	0,9191288	0,5249481	0,0949797	0,4122431	0,9975446	0,6312495	0,1719486	0,4766643	0,8655261	0,2071138
980	0,5350785	0,7796945	0,0635557	0,0837939	0,6724481	0,9490276	0,4866142	0,0461872	0,8809734	0,2635155	0,7664261	0,5592386	0,2599935	0,5958253	0,5927779	0,4062540	0,6395082	0,8507040	0,5105503	0,9721938	0,9739087	0,4451601	0,8442845	0,4744553	0,0872157	0,4963266	0,9820579	0,6213693	0,1811006	0,4570370	0,9104753	0,2132872
1000	0,5030535	0,7948301	0,0685064	0,0912596	0,6770451	0,9691830	0,4727289	0,0434499	0,9330564	0,2473708	0,9104364	0,5683383	0,2378278	0,5445767	0,6341970	0,4334659	0,6505475	0,8238273	0,4604220	0,9613615	0,9231003	0,4395046	0,8736272	0,4763912	0,0917665	0,4804898	0,9882788	0,6683668	0,1735346	0,4698232	0,9357713	0,1978379
1020	0,4989111	0,6507052	0,0688404	0,1171949	0,6681944	0,9388863	0,5644291	0,0321851	0,9327148	0,3127962	0,8658827	0,5666916	0,2316076	0,5090503	0,6216686	0,4639825	0,6270780	0,8406852	0,4275324	1,0166079	0,9477197	0,4594719	0,9635186	0,4743531	0,1265027	0,5107641	1,0321215	0,6838010	0,1913161	0,4545093	0,9459904	0,2340561
1040	0,5542798	0,6571946	0,0691101	0,1400176	0,6497099	0,9266462	0,4919607	0,0465395	0,9740295	0,2619324	0,8268899	0,5463626	0,2149781	0,5489047	0,6215057	0,4387905	0,5573552	0,8625110	0,4274493	0,9984778	0,9434722	0,4530200	0,9396933	0,4939393	0,1208701	0,5061301	0,9784874	0,6540766	0,2032014	0,4203434	0,8806504	0,2376611
1060	0,5480004	0,7912468	0,0751824	0,0960334	0,6366217	0,9541745	0,4159806	0,0448773	0,9873439	0,2969942	0,8164221	0,5553543	0,2102676	0,5649038	0,6026963	0,4935642	0,6362983	0,7951633	0,4216206	0,9756335	0,9237494	0,4716857	0,9519765	0,4973291	0,1123590	0,4428256	0,9241934	0,6267216	0,1808867	0,3917832	0,9058832	0,2357767
1080	0,6353887	0,6309291	0,0570704	0,0831990	0,7104812	0,9406603	0,6286248	0,0353291	0,9541700	0,3243887	0,8939702	0,5923546	0,2175615	0,5682203	0,5853187	0,5168172	0,6088828	0,8237210	0,4513030	1,0025306	0,9480979	0,5279321	1,0326391	0,4839751	0,1149999	0,4715269	0,9049950	0,6291374	0,1386075	0,4455869	0,9067091	0,2408148
1100	0,5507064	0,6925252	0,0579687	0,0636810	0,7510884	0,9753206	0,5717103	0,0490477	1,0123373	0,2894047	0,9176056	0,5651181	0,2137717	0,5426506	0,5560968	0,4610199	0,6176162	0,8365160	0,4471256	1,0864880	0,9805521	0,5018754	0,9725944	0,5195279	0,1033191	0,5076083	0,8958735	0,6174571	0,1726907	0,4237683	0,9255624	0,2197865

0	0,6363647	0,7317095	0,0687239	0,0916775	0,7164224	1,0310062	0,4908869	0,0360215	1,0080749	0,3046068	0,8605657	0,6539104	0,2718953	0,4216120	0,6683942	0,5359544	0,5323589	0,8216236	0,4544726	0,9571130	0,9667292	0,4100141	0,9557758	0,4318763	0,0837170	0,4143511	0,8534289	0,6950457	0,2035969	0,3619425	0,8742307	0,2173012
20	0,6118290	0,7371827	0,0464955	0,1257480	0,6498812	1,0616590	0,6348776	0,0351284	0,6608195	0,2707257	1,0681707	0,5481742	0,2642537	0,4815433	0,6890258	0,4890718	0,7748920	0,8116175	0,2908152	0,8214827	0,9616542	0,4000650	0,8688307	0,5457174	0,0674488	0,5121433	0,9315019	0,6661380	0,1803704	0,4199714	0,7789187	0,1546165
40	0,6237519	0,7139681	0,0419737	0,0971832	0,6698782	1,0477111	0,7328840	0,0217606	0,4257023	0,2489431	1,0662830	0,5921341	0,2653867	0,4874977	0,7101020	0,4163991	0,9138411	0,8197192	0,2631985	0,6961771	0,9197381	0,3808297	0,8505754	0,5522265	0,0816353	0,5711329	0,9932632	0,6830528	0,1843371	0,4171743	0,7443320	0,1156415
60	0,6831103	0,6789118	0,0419946	0,0758363	0,6471667	0,9787621	0,7463475	0,0308609	0,3201835	0,2538416	1,0425988	0,5633863	0,2329420	0,4798231	0,6678686	0,3775793	0,9892302	0,8248381	0,2162835	0,6330094	0,9073726	0,4232280	0,8571217	0,5479740	0,0780285	0,5487859	1,0052034	0,6871866	0,1814079	0,4484085	0,8814453	0,0805284
80	0,7050065	0,6799658	0,0535461	0,0653918	0,6763374	0,9660960	0,7015082	0,0482462	0,2573025	0,2360778	1,0127592	0,5854082	0,2064347	0,4950598	0,6401993	0,4235255	0,9383514	0,8467253	0,1999133	0,5630873	0,9583268	0,4098516	0,8850296	0,4828217	0,0724286	0,5732450	0,9714584	0,6588537	0,1914637	0,4674474	0,8975186	0,0679917
100	0,7048992	0,6971594	0,0624117	0,0855015	0,6953671	0,9272521	0,7081496	0,0394257	0,2456570	0,2423864	0,9993476	0,5923739	0,1968762	0,4446823	0,6245760	0,4272821	0,9301638	0,8444480	0,2170020	0,5877133	0,9247341	0,4235872	0,9055456	0,5069886	0,0838497	0,6553577	0,9960806	0,6381122	0,2104067	0,4472619	0,7766849	0,0544397
120	0,6805664	0,6930222	0,0511419	0,0796941	0,6194978	0,9064537	0,6812396	0,0353311	0,2026260	0,2359852	0,9683917	0,5533278	0,1783573	0,4472243	0,5267599	0,4416919	0,9602399	0,9458958	0,1817573	0,5652347	0,9806187	0,3909266	0,8975364	0,4918656	0,0637899	0,6745364	1,0055741	0,6066868	0,2027654	0,4704047	0,7662561	0,0514579
140	0,6741191	0,7771145	0,0429820	0,0854011	0,6648228	0,9164810	0,7381299	0,0390317	0,1973743	0,1928719	0,9823966	0,5944450	0,1573082	0,4095635	0,5241699	0,4659337	1,0129459	0,9166091	0,2110640	0,5724606	1,0182466	0,4131081	0,8895494	0,4937218	0,0754323	0,5154998	0,9974007	0,6162733	0,2537224	0,4239710	0,7991975	0,0417870
160	0,6977428	0,6913136	0,0569812	0,0874529	0,6262359	1,0024000	0,7019324	0,0278529	0,1952992	0,2575704	0,9708777	0,6027696	0,1370603	0,3948139	0,4594575	0,5003741	1,1051636	0,8789880	0,1692940	0,5766125	0,9848969	0,4308391	0,8989900	0,4411895	0,0765922	0,5624273	1,0013144	0,6395125	0,2237667	0,4277978	0,8063322	0,0511581
180	0,7226541	0,7156089	0,0578358	0,0866726	0,6348643	0,9586547	0,6820242	0,0341172	0,2188209	0,2710569	0,9005773	0,5732895	0,1329617	0,4424061	0,4798298	0,4307447	1,0070981	0,8725206	0,1991673	0,6346793	0,9701040	0,4665436	0,9142339	0,4404248	0,0816208	0,6835560	0,9900421	0,6379102	0,2248299	0,4757197	0,9017060	0,0534206
200	0,7761233	0,7449010	0,0528493	0,0960998	0,6179919	0,9604048	0,7095645	0,0337008	0,2404343	0,2777929	0,8842738	0,6084928	0,1649840	0,4464301	0,4988515	0,4368400	0,9973560	0,8609296	0,1983044	0,6286826	0,9892832	0,4872111	0,9683774	0,4100398	0,0884164	0,6453208	0,9555258	0,7010185	0,2029625	0,4517412	0,8793136	0,0672230
220	0,7314521	0,6957912	0,0435753	0,0946575	0,6345590	0,9765904	0,7487278	0,0442506	0,2319370	0,2802385	0,9971522	0,6016923	0,1968603	0,4732763	0,4674057	0,4555226	1,0202404	0,8798857	0,1793824	0,5586661	1,0240431	0,4555827	1,0086832	0,4688924	0,0754034	0,6925143	1,0146025	0,7215007	0,2055904	0,4687569	0,8133440	0,0609133
240	0,7389444	0,6950520	0,0440981	0,0959631	0,6392984	0,9346755	0,7494400	0,0287421	0,2265676	0,3134621	0,9414874	0,5695050	0,1777989	0,4697971	0,4718532	0,4712598	0,9930287	0,8759584	0,2118781	0,5465921	0,9614625	0,4255594	1,0327161	0,4865259	0,0777166	0,7111287	0,9940352	0,7220272	0,1796609	0,4867254	0,8442863	0,0615067
260	0,7993764	0,7018721	0,0315246	0,0939903	0,7253379	0,9785471	0,6605844	0,0221852	0,2130900	0,3239629	0,9292498	0,6144262	0,1734395	0,4469311	0,4502980	0,5007431	0,9768007	0,8812148	0,2048213	0,5459661	0,8915643	0,5045634	1,0057476	0,4820556	0,0639462	0,6385869	0,9486048	0,7454314	0,1830351	0,4906192	0,8783356	0,0430738
280	0,7440740	0,6923133	0,0523414	0,0795576	0,6835492	0,9540595	0,6655493	0,0379009	0,2011890	0,3142146	0,9973121	0,5652763	0,1529892	0,4611177	0,5050922	0,4907480	0,9728213	0,8238876	0,1928831	0,5146115	0,9981272	0,4982087	1,0094393	0,4304953	0,0888051	0,5609164	0,9583690	0,7181712	0,2397455	0,4753743	0,8941818	0,0409197
300	0,7031801	0,5931953	0,0507659	0,0932716	0,6537924	0,9275964	0,6783882	0,0419765	0,1931534	0,2633716	1,0702934	0,5394932	0,1843443	0,5004308	0,5405877	0,4884726	0,9812240	0,8960676	0,2076532	0,5421859	1,0467138	0,5145452	0,9661961	0,4639302	0,0940215	0,6236556	0,9950156	0,6295160	0,2607124	0,5125649	0,9475820	0,0564593
320	0,6979341	0,7725291	0,0409647	0,0810118	0,6075232	0,9333644	0,6569049	0,0440519	0,1658162	0,2636370	0,9937655	0,6133602	0,1946977	0,4735520	0,5425801	0,5231157	0,9290279	0,8874573	0,1675138	0,5339241	1,0174331	0,4578168	0,9615462	0,4301879	0,0721347	0,6464494	0,9578359	0,6086265	0,2233620	0,4586559	0,9411040	0,0673368
340	0,6834103	0,6234867	0,0489242	0,0995960	0,6733230	1,0199253	0,7786943	0,0481753	0,1493967	0,3019219	0,9968641	0,6003285	0,1970063	0,4817341	0,5222833	0,5348670	0,9837699	0,9123121	0,1875329	0,4703768	0,9800626	0,4779907	0,9151451	0,4928769	0,0682809	0,7049624	1,0487781	0,6759681	0,2353371	0,4809541	0,9426324	0,0487742
360	0,7269290	0,6454161	0,0464197	0,0904684	0,5906451	1,0518691	0,6740922	0,0428968	0,1624741	0,2541888	0,9437171	0,5721653	0,2096513	0,4764824	0,5732268	0,5294484	1,0314313	0,8464079	0,1891078	0,4648751	0,9656770	0,4429226	0,9288552	0,4467203	0,0709503	0,6472500	1,0026315	0,6451069	0,1849793	0,4824826	0,8627748	0,0482701
380	0,7113738	0,6993462	0,0439440	0,0828840	0,6727195	1,0208799	0,6213485	0,0302147	0,1463851	0,2277522	0,9660361	0,5958239	0,2344882	0,4938910	0,5785215	0,5222465	1,0676909	0,8486751	0,1898663	0,4791559	0,9849223	0,4406499	0,9065669	0,4646144	0,0683596	0,5985843	0,9967001	0,5495498	0,1932370	0,4675606	0,8388296	0,0578707
400	0,6962761	0,7069578	0,0424979	0,0961558	0,6339674	1,0430832	0,7033051	0,0369058	0,1504356	0,1883807	1,0560015	0,6411890	0,2091727	0,4276070	0,5734566	0,4696328	1,0210592	0,8295594	0,2241281	0,5319279	0,9659429	0,4425486	0,9226868	0,4455310	0,0707557	0,6464479	0,9879276	0,5851697	0,1865419	0,4642325	0,8897928	0,0504932
420	0,7267250	0,7500763	0,0446096	0,0868154	0,6119876	0,9591259	0,7047467	0,0328548	0,1829009	0,2417333	0,9763293	0,5986954	0,1869352	0,3956052	0,5269525	0,4610032	1,0496108	0,8564972	0,1971145	0,5127055	0,9416612	0,4391987	0,9229305	0,4441220	0,0717671	0,6437536	0,9993255	0,5984803	0,2090806	0,4854641	0,8153689	0,0493555
440	0,7194070	0,7225501	0,0518950	0,0937015	0,6670204	0,9959063	0,7292750	0,0251703	0,2005776	0,3149401	0,9889852	0,6449403	0,2251799	0,3883261	0,5584274	0,4805991	1,0233629	0,8871958	0,2189488	0,5587676	0,9281502	0,4280794	0,9504712	0,4790000	0,0700747	0,6770205	0,9902434	0,6207603	0,1936694	0,5282394	0,8212465	0,0571027
460	0,7120170	0,6274410	0,0359896	0,0795102	0,6851786	1,0136747	0,7650435	0,0385876	0,2010535	0,3079432	0,9163831	0,6519624	0,2050168	0,3861213	0,6059944	0,5199278	1,0325852	0,8483684	0,2226708	0,5599487	0,9533919	0,4730234	0,9221674	0,4707965	0,0729016	0,6323578	1,0760554	0,6697199	0,2364370	0,5679253	0,8811036	0,0563516
480	0,6351597	0,7252904	0,0370236	0,0994992	0,5886089	1,0265935	0,7722417	0,0386137	0,2068707	0,2703106	1,0342179	0,6373841	0,1837186	0,3874266	0,6103118	0,4794248	0,9880399	0,8759473	0,2125942	0,5659795	0,9508699	0,4516928	0,9558425	0,4903514	0,0692332	0,6159643	1,0451536	0,6795682	0,2368345	0,4854852	0,8614105	0,0495417
500	0,6880229	0,7903197	0,0402595	0,0743187	0,5774355	1,0646325	0,6669662	0,0422489	0,1861515	0,2489249	0,9654293	0,5972439	0,1415426	0,4355037	0,6222951	0,4611428	0,9715981	0,8654343	0,1882347	0,5551048	0,9541730	0,4374977	0,9444506	0,4218056	0,0680815	0,5691297	0,9956204	0,6842681	0,2346139	0,4060468	0,8409035	0,0511644
520	0,6924804	0,7609117	0,0484459	0,0528782	0,6116429	1,0431075	0,7017664	0,0490787	0,1826821	0,2579309	0,9131007	0,5573992	0,1319497	0,4341964	0,5853610	0,4491820	0,9719127	0,9446936	0,1898293	0,6176346	0,9941167	0,4601033	0,9077157	0,4184808	0,0713290	0,6538724	0,9041066	0,7097027	0,2191792	0,4107906	0,8747954	0,0432457
