"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
580	0,3178648	0,9925375	0,8435452	0,9277194	0,0112465	0,5631639	0,0126077	0,0180173	0,7688355	0,7071052	0,0489359	0,0295149	0,3516573	0,1680872	0,1463732	0,4719871	0,6497724	0,7440039	0,5307363	0,3849335	1,0809444	0,4470378	0,0406709	0,8332623	0,0535846	0,0827138	0,0608502	0,8867326	0,0608580	0,7309472	0,0229332	0,5612866
600	0,5039130	0,9380559	0,8611186	0,9143269	0,0400131	0,5504349	0,0119422	0,0161707	0,7729800	0,6939958	0,0494612	0,0272937	0,3258880	0,1599806	0,1427017	0,4861765	0,6536697	0,7560744	0,5209871	0,3320995	1,0332892	0,4243122	0,0425322	0,8065772	0,0448575	0,0933619	0,0508259	0,9760377	0,0836922	0,8312291	0,0154584	0,4918093
620	0,6419080	0,9345590	0,8261694	0,8848599	0,0629726	0,5578558	0,0105214	0,0333894	0,8206027	0,7623693	0,0481664	0,0205604	0,3361626	0,1585434	0,1573348	0,4851017	0,6646516	0,7150935	0,5448768	0,2233209	1,0271825	0,3973580	0,0702570	0,8270872	0,0261513	0,0767555	0,0518673	1,0147797	0,0724478	0,7828330	0,0224258	0,4732310
640	0,7290519	0,9548561	0,8118967	0,8330913	0,0755422	0,5267962	0,0097444	0,0277091	0,7798450	0,7491294	0,0514324	0,0235883	0,2930762	0,1619942	0,1533256	0,5005865	0,7346588	0,6879960	0,5508924	0,1658626	1,0413725	0,3800868	0,0634573	0,8908959	0,0330124	0,0690180	0,0521724	1,0958182	0,0643605	0,7339356	0,0259510	0,4256956
660	0,7719869	0,8829264	0,8543679	0,9342450	0,0573383	0,5530996	0,0088305	0,0333954	0,8464166	0,7707913	0,0566804	0,0202310	0,3403425	0,1532362	0,1675029	0,5138019	0,6786823	0,7116053	0,6022541	0,0942884	0,9710375	0,3390126	0,0721695	0,8399513	0,0430138	0,0702772	0,0585388	1,0228595	0,0489613	0,7226061	0,0348405	0,4256136
680	0,8185297	0,8639013	0,8397869	0,9490930	0,0804779	0,5139461	0,0051948	0,0343263	0,8495879	0,7533349	0,0500447	0,0067899	0,3015261	0,1699112	0,2333545	0,5187184	0,7087309	0,7052312	0,5925409	0,0686161	1,0069254	0,3157219	0,0745062	0,7648612	0,0490621	0,0859687	0,0624456	0,9893826	0,0446713	0,7237583	0,0325954	0,3455841
700	0,9258379	0,9925138	0,7763742	0,9436584	0,0708891	0,4962651	0,0123432	0,0385206	0,7600527	0,7760032	0,0457703	0,0116327	0,3080095	0,1516996	0,2084093	0,4971049	0,7577999	0,7135270	0,5618941	0,0433605	1,0426367	0,3743150	0,0877271	0,8464742	0,0413265	0,0853093	0,0486580	0,9658917	0,0410472	0,8043303	0,0430705	0,3577177
720	1,0276761	0,9942783	0,8137678	0,9715913	0,0801880	0,5117624	0,0113891	0,0301963	0,7838922	0,7717388	0,0395222	0,0150133	0,3345545	0,1585032	0,1778014	0,5396723	0,7250126	0,7953044	0,5779355	0,0389254	1,0325803	0,3569557	0,0973964	0,7517495	0,0345095	0,0826516	0,0382201	0,9178211	0,0326300	0,7614104	0,0458907	0,4120732
740	1,0420291	1,0041152	0,8087290	0,9942783	0,0857730	0,5111531	0,0208522	0,0327657	0,7715628	0,8056251	0,0452417	0,0243232	0,3330063	0,1676975	0,2107411	0,5064243	0,6950778	0,7704859	0,5571160	0,0331252	1,0405736	0,3413647	0,1028815	0,7632691	0,0364785	0,0830280	0,0511005	0,9450407	0,0311039	0,7438771	0,0438090	0,4068918
760	1,0913383	0,9993639	0,7553526	1,0274624	0,0882794	0,5206545	0,0174273	0,0382900	0,6831438	0,7616094	0,0650478	0,0170999	0,3436841	0,1523734	0,1874283	0,5097123	0,7599424	0,6927086	0,5975519	0,0212290	1,0504242	0,3983402	0,1007433	0,7629807	0,0310691	0,1139996	0,0368137	0,9546875	0,0323686	0,7677244	0,0447655	0,4168528
780	1,0865905	1,0086609	0,7501683	1,0633269	0,0799838	0,4974028	0,0101868	0,0386698	0,7265775	0,7293511	0,0904429	0,0159529	0,2755949	0,1502234	0,1992037	0,4841509	0,6555145	0,6946188	0,6336511	0,0207845	1,0002926	0,4806882	0,1372179	0,6991562	0,0297997	0,1314963	0,0416009	0,9292882	0,0518785	0,8260924	0,0421190	0,4056197
800	1,0728927	0,9012898	0,6959814	1,0846189	0,0618606	0,5219901	0,0120322	0,0510285	0,7535018	0,6787775	0,0940502	0,0105073	0,3504800	0,1884644	0,1977726	0,5016864	0,7714494	0,7063012	0,6436304	0,0141377	0,9963642	0,4520123	0,1364585	0,6922901	0,0424413	0,1335055	0,0371663	0,9372189	0,0402313	0,8245332	0,0441745	0,3931603
820	1,0408286	0,9297846	0,7873251	1,0725713	0,0703322	0,5016545	0,0152148	0,0453059	0,7247821	0,7096404	0,0776014	0,0136113	0,3657457	0,1708628	0,1723175	0,4887421	0,7350520	0,8260216	0,6753967	0,0129276	0,9694009	0,4525304	0,1246323	0,8014299	0,0475863	0,1326473	0,0421438	0,9439663	0,0498058	0,8466277	0,0456022	0,4164726
840	1,0596329	0,9366872	0,8437898	0,9961617	0,0741424	0,4893191	0,0049486	0,0530545	0,7170123	0,7125782	0,0536898	0,0210818	0,3629969	0,1927739	0,1758410	0,5450801	0,7138504	0,8026189	0,6836341	0,0161423	1,0053403	0,4367747	0,1408212	0,7512340	0,0536835	0,1375860	0,0456933	0,8970210	0,0497788	0,7880840	0,0392642	0,3837693
860	1,0643360	0,9565694	0,8319884	0,9571851	0,1035071	0,4941344	0,0133202	0,0605020	0,6182195	0,6998420	0,0430268	0,0161477	0,3602288	0,2082540	0,1826777	0,5278378	0,5911309	0,8089528	0,7229822	0,0152489	1,0425079	0,4379998	0,1614694	0,7860058	0,0543340	0,1440432	0,0595903	0,9152869	0,0281111	0,7707444	0,0239826	0,3588985
880	0,9992646	0,9881120	0,7941657	0,9064240	0,0924795	0,4767127	0,0330573	0,0448081	0,6572449	0,7045134	0,0403639	0,0206671	0,4429507	0,2110586	0,1765975	0,5142635	0,6189180	0,8122797	0,7039879	0,0041207	1,0895628	0,4174140	0,1295545	0,7336324	0,0591699	0,1512121	0,0442840	0,9682351	0,0538792	0,7441982	0,0257077	0,3178908
900	1,0690753	1,0315509	0,8766481	0,8640489	0,0810309	0,4589766	0,0295665	0,0412056	0,6486810	0,7916942	0,0342910	0,0266549	0,4359267	0,2073235	0,1870827	0,5250571	0,5921605	0,7617354	0,7052783	0,0067474	1,0591000	0,4326042	0,1070922	0,7182498	0,0636191	0,1425230	0,0390854	0,9822881	0,0587497	0,7453865	0,0334328	0,3164701
920	1,0956049	1,0410421	0,8732250	0,8743799	0,0555973	0,4680230	0,0311588	0,0445103	0,6404700	0,8615557	0,0465062	0,0187055	0,4592985	0,2122469	0,1831198	0,5360283	0,5690232	0,8400159	0,6758508	0,0035850	1,0606083	0,4274542	0,1046655	0,7418517	0,0503417	0,1462233	0,0497073	0,8996141	0,0567979	0,7022386	0,0353659	0,3666156
940	1,0807496	1,0004405	0,8594361	0,8825477	0,0538318	0,5175466	0,0210749	0,0521379	0,6555286	0,8246367	0,0457249	0,0243634	0,4494183	0,1808025	0,1714419	0,5345932	0,5671136	0,7664424	0,6916729	0,0103833	0,9225658	0,4117464	0,0973568	0,7838101	0,0514501	0,1551455	0,0831694	0,9788858	0,0547281	0,7022419	0,0360351	0,3820124
960	1,0728388	0,9864792	0,9045439	0,8284571	0,0646689	0,5352015	0,0169321	0,0370353	0,6614751	0,8111935	0,0721780	0,0311219	0,3673668	0,1497943	0,2160064	0,5585921	0,5686886	0,8013148	0,6999971	0,0080812	0,9900141	0,3935488	0,1016645	0,7585345	0,0401147	0,1756138	0,0821596	1,0015886	0,0469538	0,8018867	0,0321152	0,3979721
980	1,0386637	0,9589945	0,9388616	0,9468573	0,0679137	0,5645145	0,0148476	0,0509175	0,5994454	0,8058404	0,0590213	0,0269932	0,3624675	0,1113095	0,2019402	0,6016137	0,5935883	0,7480724	0,7233592	0,0127435	1,0929380	0,3954484	0,0895500	0,7784046	0,0502713	0,1588705	0,0879783	1,0228405	0,0408810	0,8310244	0,0329015	0,3940008
1000	1,0082551	1,0555024	0,8282057	1,0240877	0,0607796	0,5318297	0,0105162	0,0415269	0,6124697	0,7834232	0,0643464	0,0319003	0,3811344	0,1423642	0,1903751	0,5906468	0,5268204	0,7077809	0,6549550	0,0144917	1,0597727	0,3949482	0,1060189	0,7874237	0,0424903	0,1511687	0,0915000	0,9691226	0,0340125	0,8221289	0,0255893	0,3749885
1020	1,0456670	1,0534331	0,8349050	1,0654186	0,0786958	0,5199016	0,0072030	0,0574183	0,6407848	0,7364933	0,0578348	0,0273773	0,3754123	0,1674728	0,2341555	0,5574655	0,5772230	0,6846619	0,6408455	0,0113690	1,0982850	0,4257560	0,1123134	0,6986336	0,0488746	0,1735612	0,0674877	0,9267414	0,0321401	0,7759194	0,0237397	0,3744988
1040	1,0519296	0,9610041	0,7970691	1,0412255	0,0784657	0,4967749	0,0055183	0,0627734	0,5911198	0,7516031	0,0574881	0,0564357	0,3489752	0,1484134	0,2185496	0,5395744	0,5734035	0,6597878	0,6768678	0,0128409	1,0249869	0,4780085	0,1042582	0,7339920	0,0434013	0,1902048	0,0710771	0,8694649	0,0195895	0,7671482	0,0180349	0,4273766
1060	1,0703691	1,0210576	0,8648808	1,0838153	0,0798213	0,4926426	0,0044622	0,0526213	0,6322763	0,7871604	0,0644494	0,0483692	0,3957806	0,1475769	0,2405629	0,5217388	0,5839455	0,6536385	0,6185826	0,0070883	1,0608393	0,4463633	0,1022112	0,7918655	0,0534955	0,1869579	0,0604639	0,9214117	0,0297322	0,7571063	0,0148700	0,4178565
1080	1,0430141	1,0072715	0,8715363	1,0495004	0,1109808	0,4825628	0,0068093	0,0447097	0,6588991	0,7900978	0,0632325	0,0434390	0,3576031	0,1535015	0,2180662	0,5057267	0,5618042	0,5808580	0,6030192	0,0064067	1,1785276	0,5028672	0,0879780	0,8328908	0,0414568	0,1997628	0,0573829	1,0092047	0,0384846	0,8236948	0,0345120	0,4060308
1100	1,0902725	0,9994689	0,9211023	1,0694513	0,1043678	0,4784712	0,0008262	0,0331137	0,6692335	0,7660708	0,0415408	0,0191309	0,3798334	0,1634233	0,2166225	0,5207094	0,6038359	0,6047781	0,6503101	0,0026378	1,2083864	0,4940923	0,0825857	0,8867468	0,0416091	0,2192962	0,0501709	0,9625895	0,0331151	0,8848138	0,0394250	0,4033235

0	0,9699000	1,0222942	0,8156372	1,0877287	0,0773524	0,5740270	0,0232497	0,0638209	0,6222844	0,7128575	0,0686160	0,0394401	0,3965124	0,2016556	0,1358196	0,4784798	0,5919526	0,7279910	0,7495454	0,0101729	0,9807003	0,4287019	0,1051630	0,7109878	0,0363419	0,1480082	0,0770028	0,9632782	0,0538470	0,7735614	0,0208329	0,2789843
20	0,9944045	1,0030150	0,7942429	1,0393116	0,0835404	0,5401363	0,0136790	0,0283389	0,6359262	0,6961706	0,0569649	0,0528887	0,4158588	0,2364732	0,1746294	0,5309182	0,6247140	0,7119502	0,6681538	0,0120734	0,9154543	0,4814897	0,1158922	0,7197776	0,0901631	0,1866262	0,0491818	0,9824524	0,0513976	0,7219925	0,0238592	0,3040705
40	1,0698603	1,0182381	0,8736072	0,8172466	0,0511349	0,4808744	0,0432203	0,0630132	0,5942695	0,6677073	0,0486395	0,0538421	0,3982541	0,2563237	0,1947489	0,5581199	0,5888533	0,6987012	0,7157742	0,0149270	0,8421107	0,4654988	0,0896162	0,7022587	0,2065564	0,1531430	0,0542995	0,9233059	0,0707373	0,7479962	0,0182947	0,2980079
60	1,0115036	1,0394486	0,8984191	0,6859716	0,0446743	0,4540830	0,0321228	0,0836418	0,6627136	0,6199324	0,0374200	0,0486848	0,4043442	0,2491977	0,1751661	0,5450475	0,5764400	0,7398329	0,6592577	0,0188921	0,8109354	0,4973198	0,0762021	0,7938572	0,3580928	0,1499697	0,0344442	0,9285214	0,0629081	0,6903936	0,0157053	0,3764240
80	1,0868902	0,9646800	0,8705200	0,5855846	0,0430407	0,4657009	0,0447475	0,1218098	0,6179184	0,6072653	0,0500167	0,0429022	0,3573944	0,2179394	0,1156416	0,5306751	0,6058253	0,6843705	0,6234375	0,0191994	0,7186924	0,4346411	0,0751314	0,7766264	0,5153118	0,1453189	0,0464251	0,9304490	0,0558688	0,7058954	0,0186874	0,3925445
100	1,0651053	0,9521642	0,8760497	0,4853198	0,0693240	0,4889133	0,0636559	0,1500552	0,5901472	0,5945829	0,0466563	0,0218528	0,4256730	0,2057551	0,1061910	0,5177698	0,5509538	0,7213457	0,6162190	0,0276813	0,6789880	0,4077519	0,0640633	0,7902203	0,6568472	0,1445856	0,0408964	0,8953970	0,0413985	0,7284493	0,0224530	0,4428554
120	1,0808655	1,0134600	0,8965149	0,3713838	0,0521908	0,4899996	0,1233756	0,1427477	0,6819448	0,5957880	0,0757364	0,0180940	0,5453260	0,2184265	0,1058319	0,4967778	0,4971461	0,7015377	0,6100034	0,0230342	0,5928531	0,4823274	0,0598004	0,8454580	0,7164659	0,1444786	0,0629019	0,9061359	0,0352885	0,7753379	0,0295009	0,4415706
140	1,0532176	1,0730378	0,9311379	0,3012048	0,0555521	0,4823137	0,1088008	0,1396403	0,6546350	0,5744059	0,1635397	0,0204041	0,6108639	0,2316928	0,0810071	0,4611763	0,4611962	0,7979078	0,6694698	0,0182461	0,5259670	0,4654502	0,0478588	0,8458628	0,8084921	0,1373277	0,0563845	0,9187152	0,0381416	0,7022543	0,0287948	0,4215156
160	1,0106468	1,0754099	0,8811059	0,2880304	0,0503189	0,4858371	0,1237141	0,1388117	0,6473255	0,5466617	0,2594055	0,0192418	0,6797410	0,2324940	0,0858690	0,4580620	0,4862485	0,8521656	0,6742514	0,0153817	0,5013236	0,4515690	0,0467839	0,8720184	0,8717502	0,1085510	0,0468803	0,8736667	0,0349713	0,7764453	0,0368094	0,3981416
180	1,0563118	1,0529277	0,8408242	0,2960816	0,0521650	0,4991877	0,1605065	0,1847259	0,6169308	0,5874173	0,4015609	0,0271118	0,7611294	0,2329072	0,0887490	0,4445192	0,6038829	0,8506176	0,6401881	0,0132183	0,4392549	0,4101352	0,0313327	0,7525092	0,8630359	0,1267483	0,0604344	0,8746376	0,0505171	0,7259575	0,0379317	0,3963546
200	1,0197451	1,0104408	0,7991538	0,2553570	0,0623521	0,5092002	0,1499942	0,1680928	0,6294688	0,5801689	0,4560212	0,0357622	0,7550314	0,2541384	0,0957310	0,4347101	0,5023540	0,8062446	0,6513992	0,0192317	0,4718712	0,4162531	0,0188729	0,7536494	0,8381983	0,1379054	0,0576534	0,9075873	0,0623874	0,7427369	0,0331207	0,4405266
220	1,0730179	1,0126418	0,8706779	0,2565198	0,0544409	0,4717558	0,1480411	0,1667356	0,6245717	0,5293448	0,5778440	0,0513852	0,6988051	0,2529025	0,0535666	0,4082018	0,5787140	0,7182464	0,6511948	0,0128993	0,4447966	0,4182238	0,0182813	0,7161341	0,8617873	0,1410312	0,0458497	0,8200852	0,0520449	0,7657570	0,0208627	0,4038868
240	1,0634355	1,0222817	0,8987135	0,2704434	0,0497478	0,5026084	0,1536787	0,1586672	0,6431586	0,5072780	0,6459352	0,0458600	0,7205042	0,2522321	0,0714875	0,4478540	0,5732898	0,6761172	0,7410917	0,0108086	0,4685125	0,4541913	0,0148373	0,7033548	0,8640180	0,1491829	0,0450192	0,8257353	0,0412818	0,7811347	0,0255779	0,3460522
260	1,0258583	0,9792531	0,8548661	0,2572553	0,0393184	0,4970318	0,1352729	0,1742492	0,6793319	0,4829932	0,6717521	0,0452210	0,7212462	0,2227508	0,0651030	0,4523134	0,5181708	0,6767377	0,6774077	0,0182181	0,4561405	0,3783207	0,0093811	0,7196779	0,9089631	0,1555577	0,0278972	0,8470971	0,0522731	0,7211266	0,0189521	0,3171860
280	0,9298154	0,9420677	0,8257544	0,2498923	0,0619897	0,4799205	0,1633291	0,1482324	0,6891764	0,5116465	0,6535468	0,0293268	0,7505492	0,2272967	0,0450764	0,4879743	0,5040878	0,6768088	0,7078157	0,0129706	0,4184521	0,3908834	0,0136744	0,6804367	0,8517316	0,1647801	0,0361425	0,7554630	0,0501861	0,7541490	0,0144550	0,2953453
300	0,9501373	0,9518186	0,7900207	0,2318897	0,0609772	0,5562874	0,1395981	0,1437403	0,6306031	0,5333422	0,7048038	0,0331507	0,7164170	0,2442605	0,0365026	0,4540304	0,5121843	0,7234895	0,7147945	0,0254938	0,4011135	0,4444788	0,0111820	0,7321837	0,8414041	0,1524297	0,0483196	0,7811443	0,0495196	0,7154740	0,0050836	0,2798383
320	0,8968241	0,9342711	0,7572540	0,2570794	0,0570857	0,4807940	0,1296572	0,1289970	0,6230577	0,5362740	0,7203470	0,0387165	0,7379739	0,2448770	0,0604220	0,3820290	0,5556830	0,7072304	0,7050565	0,0296063	0,4248268	0,3981403	0,0137587	0,7731801	0,8882368	0,1613371	0,0582704	0,8296783	0,0583011	0,6871817	0,0095914	0,2899817
340	0,9817275	1,0154551	0,8219165	0,2790841	0,0757745	0,4853820	0,1035631	0,1487196	0,6622146	0,4938224	0,6622015	0,0299410	0,7655166	0,2307524	0,0501985	0,3650592	0,5911578	0,7375975	0,7610434	0,0121503	0,3538734	0,3954960	0,0154298	0,7320463	0,8796062	0,1350261	0,0426573	0,8156272	0,0514250	0,6339334	0,0155549	0,2832325
360	0,9072267	1,0555815	0,8012167	0,2618979	0,1029756	0,5200875	0,1367948	0,1634169	0,6704146	0,4726841	0,7216010	0,0279668	0,7462207	0,2008439	0,0633469	0,3752260	0,5931350	0,6167431	0,7225777	0,0114433	0,3401158	0,4453650	0,0143168	0,7618521	0,9052522	0,1158176	0,0433106	0,7112975	0,0387498	0,6237836	0,0176211	0,3226065
380	0,9102058	1,0933506	0,8182526	0,2546432	0,0951529	0,5514496	0,1340428	0,1878382	0,6673632	0,4368103	0,6870744	0,0292033	0,7457415	0,1940378	0,0591551	0,3433105	0,5766809	0,6327062	0,7775775	0,0090682	0,4014650	0,4104783	0,0121133	0,7347512	0,8060412	0,1282276	0,0627844	0,7684119	0,0275826	0,7032197	0,0161309	0,3205527
400	1,0372852	1,0310369	0,8078780	0,2506204	0,0934748	0,4829882	0,1400274	0,1778874	0,6744752	0,4712781	0,7069403	0,0421984	0,8337492	0,2373073	0,0466255	0,3585588	0,6339726	0,7143433	0,7655247	0,0129502	0,4451378	0,4464525	0,0047137	0,7341634	0,8491426	0,1443264	0,0649253	0,7405353	0,0456994	0,6481118	0,0162464	0,3179588
420	1,0736214	1,0077823	0,8091971	0,2493199	0,0763186	0,4998378	0,1277235	0,1483580	0,5958213	0,4669247	0,6939516	0,0400114	0,8366316	0,2410457	0,0485053	0,3455931	0,6315047	0,7046837	0,7488315	0,0136878	0,3879806	0,4514602	0,0070778	0,7325205	0,9056674	0,1278383	0,0501947	0,6897880	0,0336773	0,6280212	0,0095211	0,2704026
440	1,0544643	0,9648092	0,7728742	0,2324755	0,0900984	0,4743603	0,1474361	0,1753953	0,6333877	0,4797971	0,7763257	0,0649653	0,8787428	0,2389062	0,0465509	0,3470723	0,6416128	0,6627802	0,7280634	0,0247339	0,4173706	0,4034335	0,0029189	0,7435166	0,8460151	0,1250474	0,0499972	0,6736566	0,0391326	0,6273667	0,0201302	0,3017214
460	1,0254138	0,9940195	0,7589486	0,2211481	0,0961376	0,5033192	0,1497173	0,1749494	0,5835686	0,4567573	0,8074717	0,0586090	0,8951686	0,2585502	0,0458653	0,3546969	0,5775823	0,7644326	0,7281695	0,0472084	0,4289796	0,4216852	0,0105948	0,6287913	0,8223956	0,1286772	0,0667064	0,7179593	0,0206664	0,7182659	0,0140970	0,3295966
480	1,0052585	1,0734643	0,8308369	0,2364652	0,1074499	0,5279228	0,1499912	0,1690018	0,5659568	0,4543799	0,7874678	0,0652339	0,9322758	0,2662293	0,0293997	0,3243336	0,5750979	0,7029692	0,7228955	0,0566723	0,3874314	0,4301427	0,0047242	0,5979184	0,8500038	0,1149352	0,0519653	0,6844998	0,0339426	0,7049529	0,0188098	0,3399281
500	0,9825407	1,0687360	0,7982067	0,1867882	0,0937790	0,5727470	0,1365572	0,1787708	0,5381956	0,4357571	0,7558202	0,0423657	0,9123525	0,2433656	0,0267024	0,3439535	0,5962690	0,6755257	0,7769087	0,0355170	0,4174561	0,4170534	0,0043370	0,5899305	0,8225117	0,1194628	0,0785999	0,5918862	0,0470129	0,6800676	0,0239655	0,3371439
520	1,0036806	0,9884537	0,8095956	0,2253017	0,1240576	0,5779104	0,1688407	0,1879110	0,6010807	0,4296393	0,7731193	0,0466367	0,8529658	0,2246764	0,0150367	0,3707616	0,5899045	0,7046347	0,7940526	0,0403648	0,4312870	0,4001215	0,0040349	0,6727126	0,8635957	0,1168170	0,0810166	0,5805232	0,0485633	0,6161557	0,0305672	0,3837843
540	0,9091756	0,9618369	0,8066896	0,1931987	0,1215339	0,5742445	0,1689033	0,1744995	0,5848681	0,4730972	0,7515580	0,0426008	0,7546073	0,2319014	0,0414666	0,3847189	0,5828667	0,7215837	0,7651405	0,0479937	0,4370067	0,4071360	0,0030203	0,6798917	0,8980591	0,1378818	0,0752406	0,6397413	0,0734393	0,6792574	0,0364717	0,3321341
560	0,9978815	1,0257269	0,7643926	0,2112785	0,1154791	0,5889344	0,1513731	0,2016966	0,6050916	0,4587260	0,7007372	0,0532954	0,7835786	0,2557298	0,0553155	0,3438341	0,5659550	0,6917448	0,7854714	0,0447408	0,4498254	0,4370043	0,0058715	0,6682681	0,8576624	0,1354577	0,0967732	0,6582656	0,0767544	0,6148052	0,0249714	0,3343285
580	1,0369163	1,0690985	0,7308551	0,2834870	0,0976507	0,5516173	0,1387454	0,1958029	0,5726696	0,4755639	0,6867485	0,0544851	0,7883759	0,2486739	0,0504752	0,3288062	0,5341839	0,7252320	0,7749431	0,0662166	0,5027507	0,4853328	0,0100771	0,6803827	0,8730362	0,1473686	0,0918652	0,6744489	0,0462911	0,6166082	0,0200083	0,2938032
600	1,0025727	1,0133314	0,7629450	0,4212641	0,1101884	0,5428783	0,1220590	0,1510625	0,5755583	0,5503474	0,6844627	0,0263492	0,8536961	0,3072136	0,0366670	0,3417023	0,5521125	0,7127892	0,8239652	0,0655573	0,6092951	0,4679020	0,0089318	0,7111245	0,7718114	0,1350835	0,0734772	0,6587389	0,0541530	0,5943728	0,0224290	0,2400548
620	0,9258257	1,0555112	0,7560436	0,5713621	0,1130644	0,5357879	0,0969280	0,1233152	0,5564814	0,6652430	0,7430056	0,0383015	0,8496844	0,3095232	0,0427428	0,3326818	0,5111095	0,7432367	0,7931811	0,0647438	0,7406643	0,4173275	0,0203742	0,6765840	0,6215410	0,1569560	0,0669840	0,6819865	0,0525383	0,6782028	0,0409390	0,1954607
640	0,9473604	0,9592609	0,8006533	0,7172195	0,1339160	0,5228458	0,1018619	0,1151527	0,5411466	0,6668207	0,7181315	0,0305654	0,7614552	0,3193514	0,0526363	0,3692139	0,5259927	0,7025916	0,7186152	0,0491301	0,8525509	0,4312689	0,0513625	0,6586611	0,5241178	0,1780224	0,0554579	0,7166881	0,0578957	0,6511687	0,0521667	0,1743301
660	0,9889727	0,8814323	0,8575547	0,7707802	0,0965428	0,5219047	0,0784622	0,0848128	0,5343250	0,6873213	0,6473588	0,0424692	0,6726236	0,3012058	0,0634229	0,4013903	0,5215391	0,7009461	0,7491706	0,0306697	0,8790117	0,4026225	0,0623889	0,6815340	0,4756708	0,1801789	0,0393258	0,7154557	0,0541868	0,6655656	0,0382610	0,1869869
680	1,0487280	1,0404898	0,8536047	0,9217909	0,0880652	0,4881369	0,0764243	0,0540232	0,4929291	0,7130891	0,5281344	0,0199248	0,6321313	0,2842922	0,0805472	0,4576774	0,5027282	0,6305009	0,6968786	0,0252749	0,8955023	0,4302576	0,0655518	0,7280510	0,3632058	0,1711332	0,0494637	0,8639231	0,0444529	0,6645473	0,0312463	0,1904326
700	1,0233530	1,0084281	0,7772848	0,9562083	0,1007941	0,4881261	0,0554953	0,0541264	0,5209373	0,7019176	0,4480408	0,0160636	0,5940122	0,2697216	0,1229361	0,4617503	0,5850066	0,6230617	0,7266065	0,0179133	0,9617932	0,4680846	0,0901747	0,7409125	0,2965058	0,1595368	0,0531529	0,8526212	0,0466517	0,7388374	0,0244773	0,2172168
720	0,9665618	0,9952369	0,7827636	0,9833571	0,0658091	0,4836884	0,0402650	0,0439462	0,5401425	0,7247474	0,3316558	0,0170119	0,6204521	0,2438335	0,1069153	0,4627435	0,5008202	0,6347820	0,7412551	0,0170131	0,9591804	0,3768825	0,1181826	0,7488546	0,2525751	0,1708431	0,0545183	0,8392908	0,0495285	0,7282360	0,0267158	0,2337926
740	0,9840493	0,9244817	0,7507027	1,0195874	0,0753869	0,5703166	0,0264784	0,0436606	0,5271877	0,6747492	0,2272699	0,0167777	0,5616057	0,2342677	0,1241805	0,4693972	0,4814225	0,6832184	0,7700382	0,0141000	0,9660735	0,3330831	0,1486802	0,8227234	0,1677257	0,1687081	0,0447762	0,8352742	0,0466880	0,7602923	0,0303900	0,2883028
760	0,9317435	0,9314492	0,7941914	1,0536499	0,0924835	0,5879936	0,0275266	0,0388124	0,5076901	0,7075492	0,1898325	0,0214494	0,4538571	0,2191204	0,1485214	0,5021558	0,4925021	0,6463205	0,7548855	0,0057096	0,9394926	0,3642141	0,1404415	0,7894336	0,1211280	0,1310021	0,0350585	0,8650023	0,0586793	0,6861207	0,0220996	0,2723124
780	0,9541232	0,9460119	0,7781090	1,0467707	0,0973921	0,6116159	0,0216750	0,0638958	0,4651763	0,6997353	0,1710494	0,0221951	0,3739740	0,1620856	0,1595824	0,5103896	0,4870554	0,5820877	0,7205862	0,0052309	0,9297023	0,3612984	0,1365704	0,7442518	0,1114562	0,1442922	0,0385936	0,9284351	0,0500346	0,7083205	0,0225285	0,2821763
800	0,9311225	0,9752151	0,7859095	1,0715757	0,1163131	0,5641106	0,0152887	0,0652533	0,4696180	0,6984867	0,1325510	0,0366312	0,3416907	0,1720589	0,1584323	0,4700520	0,4757983	0,5783346	0,7644206	0,0058334	1,1074426	0,3879683	0,1133802	0,6606371	0,0911021	0,1732072	0,0371229	0,8969494	0,0491315	0,7246356	0,0235739	0,2554240
820	0,9099822	0,9709961	0,7847696	1,0224563	0,0949626	0,5075268	0,0175464	0,0406297	0,4882068	0,6826031	0,0893605	0,0347529	0,3473849	0,1669514	0,1362731	0,4666089	0,4001690	0,6532752	0,8384245	0,0144160	1,0865942	0,3951852	0,1270793	0,7214704	0,0729995	0,1925336	0,0550707	0,9085938	0,0454944	0,8040435	0,0132542	0,2674659
840	0,9363709	1,1017225	0,8135290	1,0442160	0,0997403	0,5243172	0,0241730	0,0296808	0,5186658	0,7010187	0,0717353	0,0521917	0,3423539	0,2108114	0,1545314	0,4340042	0,4043696	0,6563614	0,8365211	0,0085135	1,0453737	0,3879810	0,1149632	0,8091135	0,0546337	0,1972012	0,0805550	0,9119136	0,0680132	0,7314888	0,0216127	0,2683984
860	0,9735375	1,1117576	0,8493630	0,9764491	0,0764131	0,5068035	0,0135301	0,0261531	0,4847784	0,6697052	0,0711487	0,0644377	0,3335026	0,2071085	0,1215538	0,4752950	0,4643792	0,7039358	0,8332888	0,0124220	1,0676370	0,4033676	0,1195120	0,8151174	0,0401362	0,1790116	0,0746406	0,9305811	0,0646443	0,6943942	0,0185274	0,2678588
