"Time"	slyA	hlyE	hns	cspA	bolA	stpA	bglJ	leuO	cadC	nhaR	bglF	bglB	bglG	yjjQ	nhaA	osmC	cadB	cadA	gspB	leuA	ampC	yciF	proW	smtA	leuC	gspO	yciG	pgaC	proV	pgaA	leuL	pgaB
580	0,4091613	0,6411535	0,6623597	0,7206562	0,0306818	0,3779572	0,0161526	0,0157461	0,6972344	0,5505767	0,0668235	0,0129581	0,3156611	0,0778735	0,1119283	0,4021531	0,4559041	0,5141190	0,3567428	0,1834789	0,7233803	0,2774064	0,0288253	0,5477966	0,0219151	0,0706382	0,0533688	0,6979264	0,0526881	0,4800604	0,0163223	0,3625790
600	0,5802733	0,6190624	0,6807283	0,8235913	0,0654560	0,3285930	0,0037773	0,0357369	0,5818119	0,5159617	0,0775240	0,0106404	0,2909325	0,1296017	0,1299525	0,4486787	0,4931478	0,5333980	0,4468291	0,0911412	0,8873326	0,3411858	0,0354316	0,5432263	0,0244861	0,0753001	0,0458712	0,7419670	0,0348469	0,6207260	0,0433284	0,2624083
620	0,5730370	0,6319293	0,6343033	0,7384796	0,0686508	0,3085232	0,0018191	0,0189840	0,4955744	0,4833562	0,0321798	0,0196556	0,1920244	0,1037336	0,1100749	0,3647876	0,5405456	0,5437460	0,3227547	0,0535130	0,7643746	0,3546064	0,0429455	0,4981450	0,0263317	0,0819962	0,0419759	0,9253555	0,0221576	0,6098969	0,0208275	0,2890143
640	0,7076585	0,7311432	0,5620295	0,6026069	0,0712069	0,3344353	0,0084735	0,0262432	0,6347899	0,4932466	0,0316427	0,0147848	0,1682856	0,1355116	0,1683068	0,4225462	0,4423729	0,6261209	0,4486578	0,0360216	0,6450123	0,2454540	0,0339033	0,5938867	0,0419693	0,0926976	0,0283079	0,7616580	0,0224018	0,6119030	0,0422022	0,2659422
660	0,8009005	0,6739376	0,6613847	0,6419661	0,0187687	0,4356642	0,0049462	0,0337998	0,6276397	0,5592288	0,0382806	0,0066851	0,2427058	0,1159755	0,1335268	0,3417377	0,5497631	0,6431279	0,5299063	0,0340075	0,7432876	0,2243290	0,0516194	0,5447356	0,0298364	0,0674129	0,0321033	0,5845646	0,0413373	0,5682982	0,0202894	0,3116608
680	0,7066856	0,7144030	0,5186723	0,7954335	0,0523884	0,3978669	0,0008812	0,0268069	0,5823972	0,6021805	0,0399971	0,0023362	0,2236439	0,1152561	0,0912949	0,3751400	0,5189023	0,5343946	0,3734480	0,0406076	0,8134888	0,2326720	0,0886738	0,4837295	0,0361246	0,0774574	0,0403685	0,6533011	0,0519603	0,6175899	0,0120611	0,3569828
700	0,7428437	0,7193709	0,6172805	0,6032744	0,0445358	0,3994356	0,0054991	0,0138536	0,4882726	0,5289445	0,0318377	0,0025020	0,2190806	0,1552686	0,1708715	0,4034581	0,5699421	0,6735161	0,4265970	0,0084001	0,7303811	0,3592492	0,1227600	0,4713453	0,0120257	0,0874410	0,0466025	0,6380900	0,0086986	0,6151646	0,0095186	0,2995114
720	0,7045749	0,8528709	0,5587812	0,7249351	0,0475978	0,3892149	0,0210352	0,0217190	0,5508135	0,6432895	0,0273657	0,0246267	0,2985119	0,1534038	0,1774831	0,4229239	0,5046942	0,5629532	0,4916675	0,0073402	0,7494240	0,3393685	0,0616849	0,4807414	0,0251288	0,0982168	0,0551187	0,5884882	0,0240500	0,5353536	0,0386209	0,3160630
740	0,7449179	0,7380938	0,5812762	0,8074292	0,0761947	0,5290774	0,0048048	0,0325208	0,4844144	0,4929031	0,0397982	0,0134565	0,2372450	0,1557318	0,1969566	0,3555958	0,4450312	0,4643238	0,5472388	0,0091685	0,7156689	0,3172228	0,0650852	0,5103350	0,0139828	0,0971964	0,0423248	0,7486086	0,0218061	0,5714055	0,0614060	0,2333220
760	0,7067263	0,7337900	0,5618537	0,8431643	0,0540600	0,3710780	0,0086040	0,0130587	0,5467547	0,3862544	0,0576603	0,0134566	0,1992091	0,1010588	0,1717108	0,4048033	0,4743684	0,5950837	0,4626664	0,0081718	0,7619077	0,3596657	0,1051681	0,5804837	0,0460022	0,0854505	0,0158762	0,6214832	0,0262837	0,5837252	0,0256034	0,2969538
780	0,8025258	0,8455359	0,5699240	0,9189092	0,0521698	0,3424582	0,0057942	0,0406384	0,5276397	0,5908609	0,0743363	0,0219878	0,2643837	0,0989273	0,1522150	0,3355651	0,4786746	0,5275305	0,5342418	0,0143518	0,6741079	0,3114390	0,0752716	0,4508320	0,0212350	0,1504765	0,0296693	0,7541802	0,0274863	0,5243263	0,0346227	0,2409805
800	0,8677304	0,6400667	0,5817084	0,6917163	0,0676399	0,3885410	0,0035806	0,0171626	0,4858163	0,5171866	0,0601971	0,0210854	0,2734899	0,2019586	0,1348799	0,4003855	0,5426239	0,5992966	0,6490671	0,0028458	0,7669358	0,4439765	0,1422682	0,5390508	0,0422812	0,1257938	0,0403504	0,6291700	0,0426596	0,5443300	0,0198046	0,1994162
820	0,7421711	0,6830363	0,6165341	0,6504342	0,0688344	0,4107223	0,0070394	0,0221219	0,4148956	0,6212697	0,0469390	0,0158064	0,2805683	0,1482315	0,1235573	0,4315211	0,5782872	0,6121434	0,5622295	0,0116839	0,7081109	0,3550355	0,1005659	0,4651011	0,0558811	0,1196882	0,0395728	0,6438738	0,0234437	0,6671736	0,0238177	0,2167667
840	0,8113580	0,6770533	0,6365251	0,8864631	0,0676864	0,4450013	0,0126736	0,0473367	0,4884762	0,5234172	0,0415147	0,0154988	0,3058276	0,1141604	0,1012884	0,4263512	0,4387399	0,6023324	0,5451412	0,0079170	0,6555316	0,3486194	0,0717982	0,5963888	0,0320828	0,1277388	0,0506430	0,6499544	0,0283869	0,5871995	0,0184096	0,2125784
860	0,5636371	0,5909686	0,7408103	0,6958654	0,0676034	0,3579044	0,0108774	0,0253827	0,4301856	0,6301216	0,0295938	0,0352851	0,2780543	0,1118714	0,0923471	0,4990000	0,4439102	0,6307078	0,5361165	0,0054793	0,6051734	0,2685945	0,0988964	0,6100390	0,0293515	0,1123715	0,0430581	0,5778819	0,0510082	0,5027717	0,0334262	0,2525013
880	0,7142404	0,5909829	0,6435802	0,6720881	0,0980855	0,2925091	0,0205410	0,0298481	0,4335527	0,5686337	0,0331346	0,0347565	0,3396970	0,1460941	0,1270533	0,4006330	0,3900395	0,5020409	0,5760730	0,0118411	0,5863758	0,2769377	0,0609819	0,5128593	0,0102518	0,1334899	0,0291448	0,6251918	0,0295861	0,6426740	0,0203265	0,2425972
900	0,5942200	0,6975584	0,5121759	0,5805911	0,1118490	0,3396278	0,0264017	0,0419817	0,6388219	0,5762280	0,0465054	0,0397351	0,3056357	0,0965204	0,1654003	0,3271406	0,4338832	0,5063210	0,6107664	0,0019407	0,6443042	0,2323850	0,0733369	0,5469519	0,0356674	0,1172927	0,0815927	0,6542457	0,0390367	0,5691127	0,0496788	0,2476389
920	0,8874270	0,7130315	0,6134947	0,6734563	0,0821867	0,3600495	0,0105974	0,0206256	0,5080134	0,5093050	0,0456884	0,0170495	0,2985292	0,1278485	0,1207693	0,4024845	0,3854413	0,4770917	0,4279926	0,0015781	0,7334778	0,3421477	0,0580246	0,4732077	0,0423644	0,0915529	0,0319576	0,6796130	0,0639775	0,5413654	0,0292403	0,3134316
940	0,7164944	0,6674083	0,7429457	0,7987993	0,0722017	0,3866514	0,0019961	0,0188787	0,4595754	0,5320499	0,0262879	0,0114299	0,2770333	0,1646819	0,1706171	0,4612675	0,3941589	0,5557709	0,5263632	0,0054652	0,7795795	0,3312075	0,0605303	0,5976744	0,0178134	0,1299744	0,0425422	0,6034131	0,0376338	0,6261095	0,0247059	0,3769237
960	0,6811496	0,7558292	0,5871939	0,7842180	0,0657212	0,3542540	0,0081464	0,0346985	0,4399672	0,6030372	0,0505428	0,0277479	0,2968292	0,1053806	0,1211972	0,4294360	0,4622809	0,5644430	0,4860786	0,0020349	0,7792467	0,2827910	0,0631511	0,5872983	0,0203205	0,1273885	0,0438086	0,5930865	0,0302285	0,5376637	0,0195245	0,3372766
980	0,7603556	0,7762273	0,5344409	0,7234767	0,0339807	0,2922628	0,0098440	0,0536705	0,4838956	0,5071919	0,0490786	0,0255581	0,3328233	0,0813755	0,1467115	0,5089208	0,3999613	0,5376392	0,4096470	0,0047612	0,7728881	0,2720814	0,0830766	0,5458672	0,0188793	0,0856736	0,0324261	0,6642456	0,0147744	0,5925722	0,0108037	0,2806959
1000	0,7422021	0,7773059	0,5564750	0,6924789	0,0423494	0,3330021	0,0013849	0,0179961	0,5108024	0,4279496	0,0569796	0,0167692	0,2633389	0,1177392	0,2233742	0,4896039	0,4887368	0,5135204	0,4438771	0,0024824	0,8262021	0,2544783	0,0774707	0,5832234	0,0359269	0,0929487	0,0790611	0,5930328	0,0157948	0,5747279	0,0345871	0,2643620
1020	0,6713804	0,6680230	0,6927748	0,7085778	0,0659329	0,3245358	0,0079855	0,0366238	0,5301046	0,4881651	0,0202478	0,0227687	0,2651613	0,1286036	0,2104627	0,5497619	0,4143832	0,4297134	0,4295722	0,0122798	0,7509753	0,2625156	0,0651264	0,5727250	0,0350485	0,1120965	0,0376729	0,5293435	0,0226762	0,6227198	0,0065721	0,2699610
1040	0,7131803	0,7010205	0,7078576	0,9056486	0,0963040	0,3947726	0,0048258	0,0460805	0,5421974	0,4621493	0,0416076	0,0117312	0,2711863	0,1024529	0,1439549	0,4457740	0,3391031	0,5204731	0,5212417	0,0039447	0,6155799	0,3423985	0,1071967	0,5112683	0,0319001	0,1299342	0,0235198	0,8065093	0,0204466	0,6140769	0,0201630	0,2271510
1060	0,7055983	0,8125971	0,6266616	0,7626222	0,0498368	0,4304824	0,0022495	0,0252900	0,4436076	0,5193584	0,0663403	0,0345115	0,3305798	0,1110696	0,1941352	0,4238859	0,4170718	0,4972496	0,4741075	0,0043078	0,7899319	0,2990954	0,1128152	0,5233312	0,0306620	0,1423949	0,0469211	0,6774933	0,0354946	0,5193427	0,0610114	0,2597231
1080	0,7421766	0,7770935	0,7351038	0,7325324	0,0683074	0,4092445	0,0022197	0,0308936	0,4629868	0,4595120	0,0561402	0,0178736	0,2678423	0,1469880	0,1832573	0,3892394	0,3965639	0,4968049	0,5061964	0,0014323	0,7532852	0,3300126	0,0663004	0,6069337	0,0201088	0,1470879	0,0538389	0,7105352	0,0249261	0,5854386	0,0365846	0,1710769
1100	0,6418307	0,7637501	0,5933668	0,7155079	0,0761139	0,3253864	0,0036948	0,0225209	0,4944529	0,5351097	0,0473932	0,0053267	0,2021380	0,1161058	0,1397278	0,3430000	0,3768708	0,5330473	0,5052398	0,0036439	0,8830514	0,2666504	0,0870328	0,6254312	0,0307159	0,1129239	0,0630745	0,6585639	0,0259885	0,6366729	0,0160756	0,2508686

0	0,8098773	0,7785464	0,6284045	0,7522315	0,0630382	0,3462797	0,0106185	0,0248068	0,4448030	0,5179508	0,0353100	0,0183128	0,3343621	0,1334074	0,1213395	0,3539439	0,3819066	0,5879733	0,6063645	0,0006967	0,8016436	0,3017212	0,0667324	0,6061162	0,0299064	0,1378303	0,0203812	0,7983151	0,0443900	0,6264658	0,0103173	0,2093834
20	0,8404263	0,6952584	0,6908640	0,4117848	0,0753769	0,3815642	0,0415528	0,0442693	0,4845981	0,4238867	0,0353000	0,0174628	0,2461952	0,1334125	0,1498648	0,4699322	0,3796023	0,4270339	0,4699183	0,0101574	0,5610114	0,3397704	0,0829831	0,5090799	0,1973915	0,0969246	0,0414263	0,6277108	0,0592090	0,6579696	0,0184253	0,2849923
40	0,8389720	0,8715100	0,5815143	0,3321590	0,0312045	0,3350221	0,0388621	0,1012839	0,4495845	0,3786805	0,0227991	0,0243130	0,1848041	0,1017002	0,0952633	0,3663678	0,3599824	0,4304458	0,4472026	0,0023953	0,4390586	0,2921470	0,0376745	0,4594443	0,3937262	0,0856145	0,0536166	0,7102106	0,0468682	0,4888481	0,0060733	0,2528531
60	0,7339486	0,6806555	0,6684413	0,2981830	0,0402232	0,3391175	0,0766381	0,1203179	0,4486353	0,3232140	0,0238573	0,0336930	0,2931719	0,1205177	0,0919213	0,4100254	0,4589765	0,4488067	0,4818661	0,0053318	0,4544975	0,2296443	0,0292344	0,5034767	0,5290340	0,0707114	0,0318062	0,6088448	0,0447452	0,5823569	0,0059586	0,2417037
80	0,7185232	0,7003747	0,6354740	0,2356959	0,0532217	0,4135270	0,0527026	0,1319873	0,5008978	0,4851097	0,0484560	0,0206180	0,4352730	0,1644811	0,0752671	0,3922168	0,4437865	0,4755026	0,4842535	0,0049225	0,4652755	0,3023651	0,0130034	0,6035953	0,5200326	0,1253963	0,0690081	0,6864323	0,0301042	0,5495997	0,0128793	0,3978244
100	0,7064467	0,7031044	0,8905660	0,2213213	0,0385091	0,4153411	0,0764850	0,0951030	0,5345376	0,3723168	0,0867773	0,0258875	0,3118321	0,2133008	0,0758057	0,3223153	0,4631194	0,5245009	0,5155444	0,0246417	0,3816173	0,3183484	0,0167477	0,5817565	0,5730838	0,0811178	0,0613504	0,7704831	0,0432053	0,6786855	0,0316248	0,3622858
120	0,8690347	0,8018619	0,6692119	0,1752178	0,0724207	0,3878355	0,0860088	0,1558480	0,4787980	0,3847820	0,1483310	0,0042455	0,5526619	0,1647173	0,0737141	0,3679883	0,4052015	0,5345552	0,5440621	0,0051100	0,3710229	0,2565167	0,0304945	0,5326615	0,5508704	0,0835114	0,0441396	0,6332768	0,0148356	0,6498517	0,0201135	0,2631418
140	0,8375171	0,7264910	0,6301323	0,1425892	0,0396025	0,4323078	0,0998164	0,1452316	0,3883694	0,3935910	0,2629517	0,0196009	0,5319117	0,1483160	0,0642261	0,3773582	0,3926824	0,4870545	0,3297045	0,0070464	0,2798113	0,2782756	0,0163504	0,6797539	0,6801976	0,0972643	0,0368094	0,6326292	0,0673181	0,4771324	0,0117629	0,3459835
160	0,6791433	0,7515184	0,5307721	0,1665763	0,0415244	0,3428844	0,0965041	0,0912413	0,4567952	0,3125758	0,3309353	0,0153048	0,5047125	0,1804465	0,0292907	0,2731980	0,4417335	0,5205482	0,4264987	0,0318469	0,2419386	0,2924674	0,0051808	0,5423261	0,4981314	0,0889223	0,0214859	0,7065395	0,0358235	0,5289213	0,0112115	0,2653654
180	0,7787235	0,6365407	0,5351887	0,1358454	0,0496344	0,3626660	0,1215443	0,0966161	0,4722314	0,4181060	0,4174678	0,0211640	0,5584713	0,1788781	0,0461875	0,2914646	0,4220001	0,5294997	0,5026853	0,0098582	0,3333500	0,3025034	0,0123013	0,5151649	0,5766140	0,1784308	0,0409068	0,6193658	0,0183068	0,4327665	0,0208245	0,2401635
200	0,7159247	0,6762467	0,4892424	0,1175263	0,0323133	0,3441476	0,1315455	0,1290973	0,4378806	0,4636367	0,3730186	0,0334094	0,5381159	0,2467666	0,0254903	0,3607261	0,4565055	0,5378105	0,4909456	0,0124786	0,3243879	0,3211390	0,0056975	0,5093772	0,7070705	0,0792904	0,0310269	0,7358217	0,0461207	0,5758412	0,0357750	0,3037612
220	0,6478780	0,6988050	0,5451974	0,2389931	0,0200432	0,3375811	0,1265249	0,1463667	0,5357053	0,2931165	0,4688014	0,0265825	0,6163696	0,2502412	0,0339459	0,4518760	0,4303986	0,4955207	0,5281424	0,0130058	0,3870926	0,2906332	0,0127047	0,5846192	0,5839460	0,1246230	0,0403654	0,7338734	0,0482447	0,4434703	0,0752810	0,2920067
240	0,8023064	0,6334582	0,5507361	0,1728243	0,0311426	0,3649795	0,1107518	0,0885084	0,5043537	0,3606420	0,5425084	0,0232487	0,6259361	0,1900904	0,0277743	0,3298806	0,4291036	0,5748471	0,4568428	0,0054536	0,3608672	0,2915915	0,0356217	0,6165685	0,5939604	0,0944646	0,0384830	0,6845857	0,0454061	0,4845800	0,0194349	0,2405658
260	0,7977187	0,6420156	0,5288071	0,2002568	0,0383801	0,3454096	0,1004552	0,1125887	0,3854080	0,2977040	0,5131498	0,0466175	0,6048346	0,1772682	0,0180850	0,3439282	0,4176053	0,5468070	0,4648319	0,0270821	0,2852992	0,2967429	0,0105353	0,6105609	0,6245893	0,1100292	0,0307400	0,5811170	0,0416285	0,4881122	0,0054137	0,2738810
280	0,7143154	0,7261890	0,4987918	0,2180449	0,1362352	0,3652372	0,1036753	0,1324027	0,4635926	0,2511592	0,5247719	0,0159519	0,5080787	0,1732457	0,0171478	0,3589823	0,4299614	0,4451017	0,5436098	0,0119963	0,3676989	0,3439252	0,0105717	0,5452244	0,5712350	0,0953306	0,0488636	0,5183725	0,0647070	0,5068873	0,0107862	0,1891476
300	0,5897472	0,6548132	0,5416992	0,1944496	0,0454635	0,2804528	0,1085229	0,1510818	0,3705804	0,3071634	0,5581703	0,0191904	0,4812272	0,1938142	0,0371668	0,3766760	0,4921254	0,4685782	0,3538805	0,0188127	0,2554092	0,2980205	0,0095816	0,5471362	0,7035065	0,1076490	0,0280594	0,6447007	0,0459102	0,4195507	0,0359905	0,2377961
320	0,6774639	0,7522000	0,5870185	0,1758048	0,0510188	0,3438534	0,1399959	0,0884888	0,3852741	0,3408515	0,5365496	0,0193538	0,5687422	0,1785418	0,0428349	0,3159075	0,4233427	0,4899990	0,5188593	0,0298071	0,2471563	0,3276973	0,0165459	0,5395748	0,6884268	0,0981283	0,0418945	0,6202328	0,0518186	0,4617271	0,0080301	0,1967621
340	0,7446985	0,9150567	0,5737567	0,1306065	0,0807834	0,4862040	0,1077092	0,1733448	0,3859208	0,3331269	0,5390925	0,0441474	0,5885303	0,2494624	0,0343659	0,2993234	0,4562891	0,5292723	0,4672404	0,0010426	0,2349069	0,3273763	0,0023834	0,5267757	0,6145567	0,1238988	0,0326815	0,5529590	0,0312961	0,4555938	0,0242833	0,2595132
360	0,7369471	0,7744880	0,5592054	0,2472974	0,0787400	0,4034858	0,1054524	0,1337309	0,4698613	0,3370274	0,4722907	0,0338538	0,5368782	0,1810402	0,0479791	0,3562033	0,4145914	0,5940994	0,4376032	0,0124370	0,2579901	0,2992250	0,0085362	0,3994718	0,6473275	0,0872270	0,0335313	0,5822662	0,0507086	0,5535113	0,0431904	0,2953172
380	0,8216559	0,8376698	0,6103303	0,1787226	0,0633159	0,3737500	0,1414766	0,1651210	0,4271135	0,3534575	0,4508561	0,0158940	0,5867459	0,1096537	0,0124964	0,2617154	0,5128110	0,5229464	0,4404647	0,0087197	0,2792877	0,3533517	0,0057856	0,5623840	0,5031354	0,0801477	0,0356615	0,4368417	0,0327446	0,3772816	0,0204608	0,1435160
400	0,7914323	0,6381836	0,5514424	0,1997934	0,0367145	0,2812033	0,1120880	0,1247715	0,4316805	0,2983738	0,5247056	0,0313065	0,6155719	0,1876487	0,0268605	0,2227433	0,3958587	0,5461295	0,5125059	0,0164217	0,2773389	0,3329445	0,0082149	0,6363353	0,6808913	0,0608833	0,0262973	0,6105723	0,0180811	0,3991843	0,0098477	0,2453430
420	0,7213951	0,7482369	0,4937621	0,1542488	0,0515026	0,4091916	0,0893673	0,1149843	0,4943051	0,3334706	0,5267093	0,0322736	0,6673548	0,2257318	0,0328027	0,2375369	0,4223263	0,4786997	0,4923541	0,0318370	0,2815666	0,3326838	0,0038288	0,4978503	0,7271615	0,1071964	0,0527612	0,5053435	0,0131573	0,5096027	0,0303960	0,2217624
440	0,7702926	0,7292502	0,6549344	0,1541187	0,0459129	0,3323031	0,0915438	0,0984487	0,5123825	0,4001075	0,5680598	0,0621252	0,6382064	0,2509180	0,0524827	0,2578935	0,4683094	0,5612492	0,6003587	0,0480697	0,3303993	0,3814462	0,0049482	0,4891024	0,5324030	0,0846223	0,0588644	0,6094188	0,0150128	0,5310332	0,0154222	0,2325794
460	0,8749023	0,7683235	0,6017470	0,1436682	0,0458837	0,3439284	0,1060039	0,1592866	0,4323081	0,3309963	0,5571460	0,0367499	0,6933739	0,1967667	0,0220121	0,2437108	0,4261557	0,4772181	0,5272052	0,0475270	0,3220201	0,3355142	0,0055041	0,4878595	0,5581355	0,0856503	0,0511503	0,4448514	0,0238435	0,4677927	0,0212049	0,2062746
480	0,6926411	0,7227193	0,7082000	0,1440402	0,0513360	0,4305492	0,1535904	0,1946318	0,4475103	0,3955687	0,6673384	0,0601038	0,6923439	0,1522409	0,0260062	0,1926223	0,4692890	0,5901538	0,5727730	0,0358312	0,2517168	0,2944614	0,0013128	0,5186241	0,5651826	0,1036649	0,0342905	0,4498601	0,0214718	0,4163931	0,0298508	0,2938073
500	0,6969960	0,6538944	0,5956706	0,1455811	0,0471173	0,3103252	0,1258786	0,0988529	0,4479548	0,3243225	0,4412451	0,0286235	0,5980266	0,1987265	0,0224475	0,2430460	0,4160176	0,5677933	0,5227562	0,0314638	0,3082855	0,2730709	0,0031808	0,4547257	0,6069184	0,1124772	0,0689598	0,4914281	0,0409004	0,5017792	0,0222038	0,2635817
520	0,7928207	0,7120100	0,6785981	0,1747378	0,0976586	0,2995534	0,1241664	0,1035246	0,4931875	0,3548923	0,5228566	0,0438648	0,7513982	0,1955272	0,0282591	0,2289215	0,3942937	0,4048931	0,4857449	0,0478070	0,4416855	0,2175044	0,0011447	0,5090324	0,5943888	0,1103760	0,0752704	0,5948446	0,0274082	0,4208305	0,0153709	0,2724250
540	0,6759398	0,5943956	0,6241846	0,1927158	0,0937902	0,3449924	0,1207438	0,1535863	0,5009832	0,3439763	0,4876659	0,0259420	0,6983658	0,2068718	0,0174373	0,2257746	0,3427110	0,4689478	0,4770838	0,0329888	0,3602019	0,4191745	0,0034303	0,5287513	0,5839731	0,0931820	0,0678929	0,4820553	0,0367926	0,5154362	0,0134593	0,1910900
560	0,7804571	0,7240448	0,6356776	0,1886938	0,0828108	0,4420477	0,0844835	0,1279694	0,4778878	0,3188173	0,5169604	0,0384573	0,6297355	0,2038327	0,0207805	0,2309546	0,3300670	0,4298266	0,6233891	0,0491114	0,2382470	0,2922826	0,0062144	0,5842947	0,7092929	0,1243845	0,0535204	0,5808316	0,0488562	0,3998335	0,0234835	0,2227926
580	0,7722453	0,7538131	0,6705188	0,3693797	0,0815735	0,3950822	0,0624854	0,0829760	0,4124031	0,3540379	0,3895927	0,0205050	0,6007696	0,2053111	0,0352382	0,2634615	0,4634316	0,4601446	0,5333541	0,0465690	0,3407426	0,3881858	0,0274746	0,7681762	0,5149877	0,1115270	0,0486408	0,5508877	0,0531060	0,4596564	0,0069894	0,1167900
600	0,6355450	0,7223011	0,5221288	0,5658938	0,0908547	0,3346356	0,0829322	0,1059108	0,3241621	0,4482456	0,4515455	0,0318906	0,6733376	0,2724891	0,0223332	0,2051354	0,4472772	0,4132219	0,5834255	0,0373484	0,4355768	0,2932233	0,0267248	0,5662195	0,3064285	0,0926824	0,0347006	0,5315977	0,0532975	0,4406947	0,0167864	0,1230346
620	0,6775078	0,7396901	0,5833626	0,7410180	0,0660170	0,3698876	0,0842575	0,0873768	0,3106080	0,5475276	0,3947244	0,0292197	0,5897523	0,2840889	0,0269442	0,2666730	0,3346223	0,4574109	0,5180803	0,0313219	0,5681405	0,3444357	0,0665563	0,4625849	0,2896347	0,1487220	0,0384904	0,6923993	0,0383022	0,5160783	0,0091851	0,0847779
640	0,6849359	0,8010303	0,6552187	0,6507668	0,0561291	0,4052714	0,0305236	0,0504587	0,4238153	0,5467779	0,4273148	0,0210716	0,5023951	0,2654980	0,0632145	0,2651598	0,3820148	0,4656555	0,5995638	0,0158308	0,7719673	0,3546266	0,0643497	0,4818603	0,1865810	0,1113425	0,0389526	0,6301419	0,0700897	0,5971030	0,0156668	0,1628716
660	0,7338528	0,7656617	0,5803326	0,5881452	0,0880878	0,3413083	0,0175613	0,0332454	0,3543833	0,5109263	0,3098865	0,0137814	0,4164133	0,1747737	0,0442449	0,2667871	0,3763127	0,5319689	0,6835593	0,0069240	0,7321820	0,3276104	0,1080522	0,5089065	0,1343820	0,2154691	0,0388575	0,6440292	0,0278834	0,5406949	0,0191971	0,1313183
680	0,9250836	0,7025594	0,5589640	0,6959833	0,0479567	0,3475954	0,0401517	0,0456121	0,3611786	0,5692020	0,2487572	0,0215309	0,4357893	0,1897824	0,1102717	0,3693080	0,3531277	0,5081253	0,4695081	0,0208476	0,7029489	0,3005731	0,0684919	0,6169072	0,1192494	0,1550780	0,0681361	0,6296041	0,0252106	0,5599451	0,0179673	0,1551601
700	0,7268867	0,6926534	0,6632086	0,6648332	0,0445580	0,3487995	0,0201788	0,0674762	0,3599486	0,5382764	0,1706935	0,0227945	0,3482575	0,1597268	0,1141715	0,3412666	0,2510136	0,5556677	0,4929702	0,0020977	0,6279245	0,2677543	0,1041508	0,5681485	0,0896286	0,1020648	0,0263258	0,5781627	0,0460882	0,5115060	0,0259239	0,1553606
720	0,6345304	0,6714055	0,5128482	0,6913044	0,0749458	0,3069109	0,0116105	0,0489834	0,4267115	0,6255764	0,1324660	0,0206171	0,3787431	0,1726680	0,0731093	0,3593942	0,3981784	0,4687795	0,5511268	0,0006872	0,8931293	0,2998756	0,1059569	0,5005055	0,0444079	0,1119850	0,0277404	0,7205412	0,0200378	0,5539165	0,0109763	0,2310971
740	0,6906964	0,7167625	0,5944700	0,7976255	0,0577675	0,3346374	0,0267395	0,0266524	0,3609773	0,5131070	0,0967266	0,0104661	0,2523209	0,1496725	0,0851162	0,2852523	0,3627378	0,4501236	0,4426547	0,0042930	0,6853157	0,3173609	0,0859067	0,4658472	0,0377302	0,1149933	0,0466165	0,6487432	0,0333267	0,4908021	0,0068503	0,2049525
760	0,6426532	0,6620093	0,5854911	0,7276968	0,0937700	0,3984966	0,0184987	0,0489401	0,3523198	0,5886278	0,1020042	0,0064716	0,2774500	0,1612369	0,0932723	0,3418399	0,4358302	0,4349692	0,5415836	0,0134224	0,7365489	0,2797542	0,0974509	0,6289462	0,0410520	0,1289418	0,0259923	0,6512844	0,0546293	0,6274054	0,0121910	0,2586582
780	0,6179086	0,7585677	0,5782857	0,6793988	0,0808592	0,3625154	0,0033404	0,0304110	0,4827390	0,5817541	0,0964652	0,0078155	0,2828215	0,1835783	0,0942655	0,3799455	0,2575266	0,4612177	0,5228535	0,0012608	0,8056427	0,3296488	0,0466551	0,5805251	0,0693192	0,0936049	0,0235009	0,6364013	0,0323575	0,6119490	0,0066201	0,1954427
800	0,6860094	0,6731829	0,5808091	0,8072124	0,0696447	0,3147093	0,0038259	0,0394452	0,3784670	0,4759145	0,0647833	0,0178370	0,2867034	0,1775623	0,1056304	0,2697955	0,3816634	0,4164124	0,5141876	0,0242103	0,8207730	0,2696274	0,0814925	0,6496409	0,0379002	0,1352267	0,0398296	0,6833945	0,0290066	0,6243188	0,0110513	0,1765864
820	0,7115423	0,7250369	0,6845675	0,6515867	0,1011035	0,3621432	0,0231525	0,0219889	0,5541870	0,5259299	0,0259201	0,0220017	0,2817590	0,1472526	0,1280644	0,4300546	0,3624949	0,3809521	0,5722664	0,0249489	0,7283733	0,3013991	0,0738805	0,5391892	0,0187978	0,1190047	0,0299970	0,8098182	0,0393675	0,6733148	0,0140055	0,2173425
840	0,7164431	0,7291544	0,6447625	0,7216754	0,0787780	0,4033014	0,0190859	0,0202251	0,3105875	0,4879938	0,0405000	0,0494886	0,2180862	0,1365242	0,1089558	0,4030111	0,3511698	0,4357082	0,4713576	0,0074262	0,8054635	0,3486139	0,0667792	0,5893465	0,0260604	0,0874722	0,0397127	0,6911216	0,0542068	0,5098538	0,0172472	0,2011143
860	0,8560327	0,6304281	0,6681350	0,6604520	0,0728769	0,3512477	0,0043711	0,0211053	0,5190966	0,4952003	0,0292236	0,0363216	0,2354073	0,1199679	0,1275740	0,3696058	0,3207157	0,4096068	0,5570906	0,0153504	0,7438007	0,3097465	0,0751311	0,5369992	0,0117027	0,1189615	0,0510016	0,6812588	0,0629888	0,5290784	0,0125864	0,1905842
