"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
580	0,3916353	0,3557975	0,2553755	0,1519377	0,6141873	0,3874723	0,2691876	0,6369233	0,9432087	0,9658157	0,6477957	0,9997862	0,1327148	0,6321476	0,4877649	0,8982110	0,9005951	0,4314647	0,6019944	0,4014861	0,6070216	0,4834746	0,9060165	0,3111091	0,9676663	0,5755067	0,9303051	0,8430798	0,0881511	0,0303927	0,2759344	0,5084099
600	0,3962648	0,3648417	0,2553231	0,1624983	0,5894970	0,4777689	0,2688006	0,6364705	0,9428980	0,9651753	0,6629140	0,9998015	0,1553486	0,6320116	0,4875013	0,8835653	0,8949770	0,4410785	0,6002794	0,3387105	0,3989444	0,3394345	0,8554370	0,3212186	0,9671903	0,6844157	0,8979904	0,8429435	0,0881482	0,0303926	0,2759121	0,5081946
620	0,4029793	0,3691765	0,2552320	0,1823662	0,5726023	0,5393030	0,2665948	0,6356871	0,9423545	0,9640454	0,6806076	0,9998255	0,1709559	0,6314618	0,5017461	0,8746063	0,8997276	0,4607306	0,5974303	0,2918469	0,2834233	0,2537067	0,8270178	0,3338119	0,9663815	0,7233289	0,8789809	0,8423610	0,0881360	0,0303924	0,2758217	0,5073045
640	0,4097181	0,3706628	0,2551225	0,2075128	0,5604060	0,5828389	0,2630674	0,6347502	0,9416925	0,9626611	0,6931992	0,9998507	0,1813897	0,6303072	0,5240544	0,8688617	0,9075748	0,4879432	0,5941419	0,2564839	0,2264908	0,2032164	0,8144782	0,3423727	0,9654306	0,7347469	0,8659712	0,8410747	0,0881105	0,0303918	0,2756269	0,5053863
660	0,4152623	0,3706674	0,2550155	0,2338233	0,5508094	0,6146941	0,2588022	0,6338322	0,9410248	0,9612660	0,6970038	0,9998731	0,1880491	0,6285810	0,5489168	0,8651025	0,9150602	0,5185627	0,5910056	0,2300675	0,2055423	0,1736795	0,8122074	0,3449939	0,9645155	0,7363187	0,8555514	0,8390392	0,0880727	0,0303910	0,2753233	0,5024277
680	0,4192334	0,3700602	0,2549249	0,2584922	0,5424616	0,6387171	0,2542623	0,6330455	0,9404270	0,9600291	0,6924221	0,9998914	0,1920378	0,6264861	0,5727535	0,8626548	0,9210049	0,5489245	0,5883598	0,2107273	0,2054837	0,1564355	0,8159585	0,3424302	0,9637457	0,7351019	0,8463630	0,8364095	0,0880272	0,0303899	0,2749352	0,4987092
700	0,4217581	0,3693253	0,2548563	0,2801144	0,5345559	0,6573686	0,2497417	0,6324377	0,9399353	0,9590314	0,6821058	0,9999055	0,1942188	0,6242773	0,5937510	0,8611003	0,9252177	0,5766848	0,5863194	0,1969087	0,2164689	0,1463030	0,8228349	0,3361443	0,9631623	0,7336599	0,8378938	0,8334482	0,0879797	0,0303887	0,2745024	0,4946422
720	0,4231718	0,3686887	0,2548094	0,2982877	0,5266798	0,6723013	0,2453862	0,6320092	0,9395566	0,9582855	0,6690502	0,9999158	0,1952398	0,6221718	0,6112953	0,8601525	0,9278624	0,6007277	0,5848553	0,1872884	0,2323351	0,1402061	0,8310007	0,3274440	0,9627581	0,7327139	0,8299254	0,8304305	0,0879347	0,0303875	0,2740671	0,4906209
740	0,4238363	0,3682240	0,2547804	0,3131815	0,5186951	0,6846664	0,2412390	0,6317332	0,9392799	0,9577626	0,6555375	0,9999231	0,1955633	0,6203113	0,6254468	0,8596061	0,9291911	0,6207784	0,5838676	0,1807643	0,2494334	0,1363309	0,8393646	0,3172691	0,9625014	0,7322972	0,8223251	0,8275808	0,0878951	0,0303864	0,2736636	0,4869387
760	0,4240535	0,3679263	0,2547643	0,3252245	0,5106332	0,6952770	0,2372860	0,6315731	0,9390867	0,9574169	0,6429231	0,9999278	0,1955018	0,6187616	0,6365831	0,8593139	0,9294439	0,6370436	0,5832375	0,1764513	0,2657627	0,1336191	0,8473264	0,3062340	0,9623530	0,7322446	0,8149887	0,8250473	0,0878621	0,0303854	0,2733140	0,4837655
780	0,4240402	0,3677594	0,2547568	0,3349177	0,5026103	0,7047004	0,2334913	0,6314930	0,9389565	0,9572005	0,6318296	0,9999307	0,1952550	0,6175304	0,6451913	0,8591738	0,9288214	0,6499611	0,5828557	0,1736669	0,2803572	0,1314675	0,8545957	0,2947350	0,9622768	0,7323815	0,8078368	0,8229023	0,0878356	0,0303846	0,2730275	0,4811618
800	0,4239335	0,3676814	0,2547543	0,3427392	0,4947661	0,7133186	0,2298199	0,6314628	0,9388715	0,9570721	0,6224183	0,9999320	0,1949426	0,6165893	0,6517609	0,8591184	0,9274843	0,6600479	0,5826347	0,1719063	0,2928704	0,1295472	0,8610689	0,2830433	0,9622444	0,7325825	0,8008228	0,8211577	0,0878153	0,0303839	0,2728038	0,4791102
820	0,4238098	0,3676565	0,2547543	0,3491027	0,4872268	0,7213736	0,2262490	0,6314607	0,9388172	0,9569997	0,6146047	0,9999322	0,1946306	0,6158926	0,6567341	0,8591053	0,9255627	0,6678167	0,5825116	0,1708109	0,3033043	0,1276943	0,8667489	0,2713665	0,9622358	0,7327755	0,7939355	0,8197853	0,0878000	0,0303834	0,2726359	0,4775470
840	0,4237044	0,3676589	0,2547553	0,3543470	0,4800889	0,7290047	0,2227707	0,6314717	0,9387828	0,9569610	0,6081959	0,9999314	0,1943509	0,6153900	0,6604876	0,8591102	0,9231646	0,6737336	0,5824443	0,1701357	0,3118388	0,1258415	0,8716950	0,2598778	0,9622382	0,7329289	0,7871947	0,8187350	0,0877889	0,0303830	0,2725142	0,4763885
860	0,4236283	0,3676722	0,2547566	0,3587388	0,4734156	0,7362802	0,2193904	0,6314871	0,9387611	0,9569411	0,6029691	0,9999298	0,1941153	0,6150350	0,6633294	0,8591203	0,9203837	0,6782013	0,5824068	0,1697197	0,3187281	0,1239754	0,8759907	0,2487275	0,9622443	0,7330362	0,7806415	0,8179489	0,0877809	0,0303827	0,2724283	0,4755489
880	0,4235801	0,3676873	0,2547576	0,3624821	0,4672401	0,7432229	0,2161221	0,6315020	0,9387472	0,9569311	0,5987110	0,9999278	0,1939244	0,6147880	0,6655031	0,8591296	0,9173039	0,6815548	0,5823843	0,1694608	0,3242410	0,1221100	0,8797252	0,2380425	0,9622506	0,7331031	0,7743276	0,8173709	0,0877752	0,0303825	0,2723690	0,4749510
900	0,4235534	0,3677001	0,2547584	0,3657288	0,4615722	0,7498296	0,2129841	0,6315144	0,9387379	0,9569259	0,5952343	0,9999252	0,1937737	0,6146178	0,6671962	0,8591363	0,9140017	0,6840651	0,5823691	0,1692963	0,3286298	0,1202702	0,8829835	0,2279242	0,9622554	0,7331400	0,7683051	0,8169516	0,0877713	0,0303823	0,2723287	0,4745305
920	0,4235411	0,3677093	0,2547589	0,3685899	0,4564044	0,7560857	0,2099951	0,6315237	0,9387316	0,9569228	0,5923823	0,9999224	0,1936567	0,6145009	0,6685487	0,8591402	0,9105472	0,6859462	0,5823575	0,1691888	0,3321151	0,1184824	0,8858409	0,2184461	0,9622586	0,7331571	0,7626190	0,8166501	0,0877686	0,0303822	0,2723014	0,4742369
940	0,4235374	0,3677151	0,2547592	0,3711447	0,4517176	0,7619739	0,2071715	0,6315302	0,9387271	0,9569206	0,5900280	0,9999193	0,1935668	0,6144206	0,6696625	0,8591420	0,9070043	0,6873635	0,5823479	0,1691163	0,3348821	0,1167698	0,8883615	0,2096546	0,9622604	0,7331626	0,7573034	0,8164345	0,0877668	0,0303821	0,2722830	0,4740324
960	0,4235381	0,3677183	0,2547593	0,3734494	0,4474855	0,7674803	0,2045257	0,6315346	0,9387238	0,9569188	0,5880703	0,9999161	0,1934982	0,6143649	0,6706095	0,8591425	0,9034307	0,6884422	0,5823399	0,1690660	0,3370818	0,1151502	0,8905982	0,2015705	0,9622613	0,7331622	0,7523795	0,8162807	0,0877655	0,0303820	0,2722705	0,4738897
980	0,4235404	0,3677197	0,2547594	0,3755433	0,4436779	0,7725968	0,2020653	0,6315373	0,9387214	0,9569173	0,5864294	0,9999127	0,1934460	0,6143260	0,6714389	0,8591422	0,8998770	0,6892756	0,5823333	0,1690306	0,3388346	0,1136356	0,8925940	0,1941932	0,9622615	0,7331595	0,7478559	0,8161709	0,0877646	0,0303820	0,2722619	0,4737897
1000	0,4235429	0,3677202	0,2547594	0,3774540	0,4402626	0,7773224	0,1997935	0,6315389	0,9387195	0,9569160	0,5850432	0,9999094	0,1934063	0,6142985	0,6721831	0,8591417	0,8963868	0,6899321	0,5823280	0,1690054	0,3402356	0,1122327	0,8943831	0,1875050	0,9622615	0,7331564	0,7437302	0,8160923	0,0877640	0,0303819	0,2722560	0,4737190
1020	0,4235451	0,3677201	0,2547593	0,3792013	0,4372072	0,7816624	0,1977092	0,6315398	0,9387181	0,9569150	0,5838629	0,9999061	0,1933762	0,6142787	0,6728631	0,8591411	0,8929964	0,6904607	0,5823238	0,1689875	0,3413594	0,1109438	0,8959928	0,1814754	0,9622613	0,7331538	0,7399912	0,8160359	0,0877635	0,0303819	0,2722517	0,4736687
1040	0,4235466	0,3677198	0,2547593	0,3807998	0,4344799	0,7856280	0,1958077	0,6315403	0,9387171	0,9569142	0,5828509	0,9999028	0,1933533	0,6142645	0,6734917	0,8591406	0,8897354	0,6908966	0,5823206	0,1689748	0,3422638	0,1097677	0,8974452	0,1760653	0,9622611	0,7331519	0,7366209	0,8159952	0,0877632	0,0303819	0,2722487	0,4736326
1060	0,4235475	0,3677195	0,2547593	0,3822611	0,4320504	0,7892350	0,1940818	0,6315405	0,9387164	0,9569136	0,5819773	0,9998997	0,1933360	0,6142541	0,6740765	0,8591402	0,8866263	0,6912642	0,5823184	0,1689660	0,3429943	0,1087007	0,8987579	0,1712304	0,9622609	0,7331507	0,7335969	0,8159658	0,0877630	0,0303819	0,2722465	0,4736066
1080	0,4235480	0,3677192	0,2547593	0,3835947	0,4298899	0,7925023	0,1925222	0,6315407	0,9387158	0,9569131	0,5812191	0,9998966	0,1933230	0,6142465	0,6746217	0,8591400	0,8836855	0,6915808	0,5823167	0,1689600	0,3435863	0,1077374	0,8999454	0,1669238	0,9622608	0,7331501	0,7308940	0,8159445	0,0877629	0,0303819	0,2722449	0,4735878
1100	0,4235482	0,3677190	0,2547593	0,3848091	0,4279716	0,7954511	0,1911183	0,6315407	0,9387155	0,9569128	0,5805577	0,9998937	0,1933131	0,6142410	0,6751299	0,8591398	0,8809241	0,6918581	0,5823156	0,1689559	0,3440677	0,1068712	0,9010199	0,1630984	0,9622607	0,7331498	0,7284861	0,8159291	0,0877627	0,0303819	0,2722437	0,4735741

0	0,4235454	0,3677182	0,2547592	0,3954188	0,4133336	0,8194120	0,1799186	0,6315418	0,9387010	0,9569055	0,5754630	0,9998606	0,1933202	0,6142134	0,6802773	0,8591384	0,8536010	0,6945128	0,5822755	0,1689264	0,3466841	0,1000235	0,9105462	0,1343966	0,9622593	0,7331536	0,7102302	0,8157874	0,0877619	0,0303905	0,2722302	0,4734732
20	0,4235457	0,3677188	0,1503068	0,3953795	0,4133553	0,8193887	0,2586671	0,6315416	0,9568191	0,7154260	0,5754875	0,9999101	0,1960616	0,6197355	0,6802364	0,9137295	0,8536621	0,7851689	0,5825213	0,1689936	0,3466016	0,1000237	0,9104960	0,3612732	0,8199611	0,7543227	0,7102448	0,5577789	0,0877624	0,0303884	0,2722349	0,4798277
40	0,4235463	0,3677191	0,0888600	0,3953501	0,4133760	0,8193670	0,3092514	0,6315414	0,9695748	0,5540080	0,5755087	0,9999420	0,2112949	0,6463638	0,6802071	0,9431919	0,8537117	0,8450635	0,5836084	0,1692856	0,3465441	0,1000254	0,9104561	0,5126379	0,7355011	0,8274898	0,7102588	0,3910371	0,0877655	0,0303907	0,2722464	0,5115739
60	0,4235469	0,3677192	0,0531586	0,3953280	0,4133954	0,8193466	0,3414365	0,6315412	0,9785555	0,4461075	0,5755269	0,9999626	0,2434271	0,6935796	0,6801864	0,9591112	0,8537530	0,8846345	0,5854316	0,1697990	0,3465049	0,1000282	0,9104244	0,6136240	0,6852562	0,9044685	0,7102724	0,2838427	0,0877800	0,0303997	0,2722706	0,5668164
80	0,4235474	0,3677191	0,0340948	0,3953110	0,4134133	0,8193272	0,3618745	0,6315410	0,9848786	0,3739809	0,5755423	0,9999759	0,2893212	0,7510429	0,6801717	0,9677258	0,8537884	0,9107780	0,5876054	0,1704457	0,3464789	0,1000317	0,9103991	0,6809995	0,6551529	0,9544052	0,7102855	0,2152335	0,0878445	0,0304185	0,2723155	0,6271378
100	0,4235478	0,3677191	0,0286156	0,3952977	0,4134297	0,8193087	0,3748506	0,6315409	0,9893307	0,3257676	0,5755553	0,9999844	0,3405591	0,8075700	0,6801614	0,9723969	0,8538194	0,9280502	0,5897985	0,1711354	0,3464624	0,1000357	0,9103791	0,7259510	0,6370466	0,9798707	0,7102982	0,1714718	0,0881140	0,0304511	0,2723920	0,6775925
120	0,4235480	0,3677190	0,0335470	0,3952871	0,4134446	0,8192912	0,3830877	0,6315408	0,9924654	0,2935392	0,5755661	0,9999900	0,3890648	0,8560619	0,6801540	0,9749362	0,8538469	0,9394613	0,5918066	0,1718017	0,3464524	0,1000400	0,9103630	0,7559422	0,6261412	0,9913747	0,7103104	0,1436314	0,0891079	0,0305015	0,2725120	0,7141305
140	0,4235481	0,3677189	0,0410273	0,3952784	0,4134581	0,8192747	0,3883137	0,6315408	0,9946725	0,2719960	0,5755752	0,9999935	0,4304441	0,8940878	0,6801487	0,9763213	0,8538715	0,9470000	0,5935343	0,1724052	0,3464470	0,1000443	0,9103500	0,7759522	0,6195705	0,9962716	0,7103219	0,1259554	0,0921709	0,0305724	0,2726840	0,7387094
160	0,4235481	0,3677189	0,0463292	0,3952712	0,4134701	0,8192593	0,3916264	0,6315408	0,9962266	0,2575954	0,5755827	0,9999958	0,4635956	0,9222111	0,6801448	0,9770801	0,8538937	0,9519803	0,5949587	0,1729274	0,3464445	0,1000485	0,9103395	0,7893031	0,6156110	0,9982816	0,7103328	0,1147517	0,0998019	0,0306638	0,2729079	0,7546326
180	0,4235481	0,3677189	0,0488405	0,3952650	0,4134809	0,8192450	0,3937240	0,6315408	0,9973209	0,2479692	0,5755889	0,9999973	0,4891761	0,9422387	0,6801418	0,9774980	0,8539139	0,9552704	0,5960973	0,1733643	0,3464438	0,1000526	0,9103309	0,7982113	0,6132250	0,9990665	0,7103429	0,1076620	0,1149923	0,0307717	0,2731723	0,7647468
200	0,4235481	0,3677189	0,0494371	0,3952596	0,4134905	0,8192317	0,3950508	0,6315407	0,9980914	0,2415346	0,5755941	0,9999982	0,5084682	0,9561605	0,6801395	0,9777298	0,8539321	0,9574438	0,5969867	0,1737204	0,3464443	0,1000564	0,9103237	0,8041553	0,6117871	0,9993448	0,7103523	0,1031833	0,1393682	0,0308894	0,2734570	0,7711034
220	0,4235481	0,3677188	0,0491600	0,3952548	0,4134989	0,8192196	0,3958890	0,6315407	0,9986339	0,2372333	0,5755984	0,9999988	0,5228093	0,9656918	0,6801375	0,9778595	0,8539487	0,9588793	0,5976693	0,1740050	0,3464454	0,1000599	0,9103177	0,8081217	0,6109205	0,9994281	0,7103609	0,1003594	0,1717204	0,0310088	0,2737389	0,7750757
240	0,4235481	0,3677188	0,0487054	0,3952505	0,4135064	0,8192086	0,3964182	0,6315407	0,9990159	0,2343581	0,5756020	0,9999992	0,5333698	0,9721569	0,6801358	0,9779328	0,8539636	0,9598275	0,5981859	0,1742287	0,3464467	0,1000632	0,9103127	0,8107686	0,6103983	0,9994479	0,7103687	0,0985828	0,2084896	0,0311229	0,2739986	0,7775505
260	0,4235481	0,3677188	0,0483751	0,3952466	0,4135131	0,8191986	0,3967521	0,6315407	0,9992849	0,2324361	0,5756050	0,9999994	0,5410958	0,9765182	0,6801344	0,9779748	0,8539771	0,9604537	0,5985724	0,1744022	0,3464480	0,1000661	0,9103083	0,8125352	0,6100836	0,9994530	0,7103759	0,0974679	0,2455544	0,0312263	0,2742238	0,7790904
280	0,4235481	0,3677188	0,0482184	0,3952431	0,4135189	0,8191895	0,3969627	0,6315407	0,9994743	0,2311514	0,5756075	0,9999996	0,5467219	0,9794516	0,6801330	0,9779992	0,8539892	0,9608671	0,5988590	0,1745352	0,3464493	0,1000688	0,9103046	0,8137143	0,6098939	0,9994570	0,7103823	0,0967702	0,2797027	0,0313161	0,2744095	0,7800484
300	0,4235481	0,3677189	0,0481814	0,3952400	0,4135240	0,8191814	0,3970958	0,6315408	0,9996076	0,2302926	0,5756096	0,9999997	0,5508044	0,9814219	0,6801318	0,9780135	0,8540001	0,9611400	0,5990699	0,1746363	0,3464505	0,1000712	0,9103013	0,8145014	0,6097796	0,9994614	0,7103880	0,0963350	0,3091320	0,0313914	0,2745565	0,7806447
320	0,4235481	0,3677189	0,0481984	0,3952371	0,4135285	0,8191742	0,3971801	0,6315408	0,9997015	0,2297186	0,5756114	0,9999997	0,5537586	0,9827446	0,6801306	0,9780222	0,8540098	0,9613201	0,5992241	0,1747124	0,3464514	0,1000733	0,9102984	0,8150270	0,6097108	0,9994651	0,7103932	0,0960645	0,3332625	0,0314527	0,2746691	0,7810162
340	0,4235481	0,3677189	0,0482263	0,3952345	0,4135325	0,8191677	0,3972336	0,6315408	0,9997677	0,2293348	0,5756129	0,9999997	0,5558914	0,9836327	0,6801295	0,9780275	0,8540185	0,9614388	0,5993363	0,1747694	0,3464522	0,1000752	0,9102959	0,8153780	0,6096693	0,9994674	0,7103978	0,0958971	0,3523186	0,0315016	0,2747532	0,7812481
360	0,4235481	0,3677189	0,0482465	0,3952322	0,4135359	0,8191620	0,3972679	0,6315408	0,9998142	0,2290783	0,5756143	0,9999998	0,5574283	0,9842291	0,6801285	0,9780308	0,8540263	0,9615171	0,5994175	0,1748118	0,3464528	0,1000769	0,9102937	0,8156125	0,6096443	0,9994685	0,7104019	0,0957939	0,3669399	0,0315397	0,2748146	0,7813931
380	0,4235481	0,3677189	0,0482560	0,3952300	0,4135389	0,8191569	0,3972900	0,6315408	0,9998470	0,2289069	0,5756154	0,9999998	0,5585338	0,9846298	0,6801276	0,9780329	0,8540331	0,9615686	0,5994761	0,1748432	0,3464533	0,1000784	0,9102917	0,8157693	0,6096292	0,9994688	0,7104055	0,0957307	0,3779090	0,0315691	0,2748587	0,7814839
400	0,4235481	0,3677189	0,0482583	0,3952281	0,4135416	0,8191524	0,3973044	0,6315408	0,9998701	0,2287923	0,5756164	0,9999998	0,5593279	0,9848991	0,6801267	0,9780342	0,8540392	0,9616025	0,5995182	0,1748663	0,3464537	0,1000797	0,9102899	0,8158741	0,6096202	0,9994688	0,7104087	0,0956922	0,3859928	0,0315913	0,2748900	0,7815409
420	0,4235481	0,3677189	0,0482572	0,3952264	0,4135439	0,8191484	0,3973140	0,6315408	0,9998863	0,2287156	0,5756172	0,9999998	0,5598975	0,9850802	0,6801259	0,9780351	0,8540446	0,9616248	0,5995484	0,1748833	0,3464539	0,1000808	0,9102884	0,8159443	0,6096147	0,9994687	0,7104115	0,0956690	0,3918654	0,0316080	0,2749119	0,7815768
440	0,4235481	0,3677189	0,0482555	0,3952249	0,4135460	0,8191449	0,3973205	0,6315408	0,9998978	0,2286644	0,5756179	0,9999998	0,5603055	0,9852020	0,6801251	0,9780357	0,8540494	0,9616394	0,5995699	0,1748957	0,3464541	0,1000818	0,9102870	0,8159913	0,6096114	0,9994686	0,7104140	0,0956550	0,3960821	0,0316204	0,2749271	0,7815995
460	0,4235481	0,3677189	0,0482543	0,3952235	0,4135478	0,8191418	0,3973251	0,6315408	0,9999058	0,2286302	0,5756186	0,9999998	0,5605975	0,9852838	0,6801245	0,9780361	0,8540536	0,9616489	0,5995853	0,1749047	0,3464542	0,1000827	0,9102857	0,8160229	0,6096094	0,9994685	0,7104162	0,0956467	0,3990807	0,0316296	0,2749377	0,7816138
480	0,4235481	0,3677189	0,0482537	0,3952223	0,4135493	0,8191390	0,3973283	0,6315408	0,9999115	0,2286073	0,5756191	0,9999998	0,5608061	0,9853389	0,6801239	0,9780364	0,8540573	0,9616551	0,5995963	0,1749113	0,3464542	0,1000835	0,9102846	0,8160441	0,6096082	0,9994685	0,7104182	0,0956419	0,4011960	0,0316363	0,2749449	0,7816229
500	0,4235481	0,3677189	0,0482536	0,3952212	0,4135507	0,8191366	0,3973307	0,6315408	0,9999155	0,2285920	0,5756196	0,9999998	0,5609552	0,9853759	0,6801233	0,9780365	0,8540605	0,9616590	0,5996041	0,1749161	0,3464543	0,1000842	0,9102836	0,8160583	0,6096075	0,9994685	0,7104199	0,0956391	0,4026782	0,0316411	0,2749498	0,7816286
520	0,4235481	0,3677189	0,0482536	0,3952203	0,4135519	0,8191345	0,3973326	0,6315408	0,9999183	0,2285818	0,5756200	0,9999998	0,5610615	0,9854008	0,6801228	0,9780367	0,8540634	0,9616616	0,5996096	0,1749195	0,3464543	0,1000848	0,9102828	0,8160680	0,6096071	0,9994685	0,7104214	0,0956375	0,4037107	0,0316447	0,2749532	0,7816323
540	0,4235481	0,3677189	0,0482538	0,3952194	0,4135530	0,8191327	0,3973340	0,6315408	0,9999203	0,2285750	0,5756204	0,9999998	0,5611372	0,9854176	0,6801224	0,9780368	0,8540659	0,9616632	0,5996136	0,1749220	0,3464542	0,1000853	0,9102820	0,8160745	0,6096068	0,9994685	0,7104227	0,0956367	0,4044265	0,0316472	0,2749554	0,7816347
560	0,4235481	0,3677189	0,0482538	0,3952187	0,4135539	0,8191311	0,3973351	0,6315408	0,9999217	0,2285704	0,5756207	0,9999998	0,5611912	0,9854288	0,6801220	0,9780368	0,8540681	0,9616642	0,5996163	0,1749238	0,3464542	0,1000857	0,9102813	0,8160790	0,6096066	0,9994685	0,7104238	0,0956362	0,4049207	0,0316490	0,2749570	0,7816362
580	0,4235481	0,3677189	0,2333951	0,3952180	0,4135547	0,8191296	0,3176410	0,6315408	0,9818119	0,4700491	0,5756210	0,9932007	0,5603255	0,9834585	0,6801216	0,9236980	0,8540700	0,8709538	0,5994442	0,1748702	0,3464541	0,1000861	0,9102807	0,5892928	0,7533908	0,9971844	0,7104248	0,4048037	0,3555093	0,0315669	0,2746476	0,7815107
600	0,4235481	0,3677189	0,2514995	0,3952174	0,4135554	0,8191284	0,2656530	0,6315408	0,9690617	0,6314666	0,5756213	0,9934285	0,5533734	0,9712380	0,6801213	0,8943457	0,8540717	0,8110211	0,5986120	0,1746046	0,3464541	0,1000865	0,9102802	0,4379900	0,8398037	0,9745469	0,7104257	0,6002991	0,2571735	0,0313264	0,2738761	0,7801048
620	0,4235481	0,3677189	0,2548820	0,3952169	0,4135560	0,8191273	0,2320757	0,6315408	0,9600844	0,7393668	0,5756215	0,9950760	0,5331187	0,9428146	0,6801210	0,8784500	0,8540732	0,7714232	0,5971256	0,1741239	0,3464540	0,1000868	0,9102797	0,3370468	0,8911978	0,9247481	0,7104265	0,7189978	0,1901408	0,0310806	0,2732339	0,7735592
640	0,4235481	0,3677189	0,2555919	0,3952165	0,4135566	0,8191263	0,2107089	0,6315408	0,9537633	0,8114931	0,5756217	0,9965310	0,4976738	0,8999361	0,6801208	0,8698112	0,8540746	0,7452607	0,5952336	0,1735056	0,3464540	0,1000870	0,9102793	0,2697016	0,9213117	0,8677837	0,7104272	0,7870619	0,1493267	0,0308835	0,2728211	0,7560130
660	0,4235481	0,3677189	0,2555923	0,3952161	0,4135571	0,8191255	0,1974005	0,6315408	0,9493123	0,8597062	0,5756219	0,9975986	0,4529157	0,8501484	0,6801206	0,8650935	0,8540757	0,7279750	0,5932002	0,1728340	0,3464540	0,1000873	0,9102789	0,2247717	0,9387389	0,8200034	0,7104278	0,8230074	0,1247501	0,0307372	0,2725759	0,7253518
680	0,4235481	0,3677189	0,2554169	0,3952157	0,4135575	0,8191248	0,1893503	0,6315408	0,9461779	0,8919345	0,5756220	0,9983404	0,4065163	0,8011225	0,6801204	0,8625008	0,8540767	0,7165542	0,5912275	0,1721747	0,3464539	0,1000875	0,9102786	0,1947964	0,9487491	0,7859586	0,7104283	0,8395232	0,1099788	0,0306317	0,2724343	0,6859186
700	0,4235481	0,3677189	0,2552304	0,3952154	0,4135579	0,8191241	0,1846632	0,6315408	0,9439707	0,9134776	0,5756222	0,9988447	0,3636702	0,7576656	0,6801202	0,8610640	0,8540776	0,7090084	0,5894409	0,1715694	0,3464539	0,1000877	0,9102783	0,1747982	0,9544812	0,7639030	0,7104287	0,8449386	0,1011053	0,0305568	0,2723533	0,6445409
720	0,4235481	0,3677189	0,2550790	0,3952151	0,4135582	0,8191235	0,1820654	0,6315408	0,9424163	0,9278782	0,5756223	0,9991839	0,3267532	0,7217041	0,6801200	0,8602596	0,8540784	0,7040229	0,5879013	0,1710393	0,3464538	0,1000878	0,9102781	0,1614563	0,9577642	0,7504627	0,7104291	0,8444825	0,0957757	0,0305040	0,2723069	0,6064147
740	0,4235481	0,3677189	0,2549687	0,3952149	0,4135585	0,8191230	0,1807170	0,6315408	0,9413216	0,9375044	0,5756224	0,9994109	0,2962997	0,6932955	0,6801199	0,8598034	0,8540791	0,7007289	0,5866231	0,1705914	0,3464538	0,1000880	0,9102778	0,1525552	0,9596488	0,7426180	0,7104295	0,8412897	0,0925749	0,0304670	0,2722801	0,5740840
760	0,4235481	0,3677189	0,2548930	0,3952147	0,4135587	0,8191226	0,1800816	0,6315408	0,9405507	0,9439390	0,5756225	0,9995623	0,2718946	0,6715715	0,6801198	0,8595409	0,8540797	0,6985525	0,5855921	0,1702230	0,3464538	0,1000881	0,9102777	0,1466168	0,9607351	0,7381888	0,7104298	0,8371419	0,0906526	0,0304411	0,2722645	0,5481195
780	0,4235481	0,3677189	0,2548429	0,3952145	0,4135590	0,8191222	0,1798300	0,6315408	0,9400077	0,9482402	0,5756226	0,9996632	0,2527302	0,6553467	0,6801197	0,8593872	0,8540802	0,6971146	0,5847792	0,1699266	0,3464538	0,1000882	0,9102775	0,1426551	0,9613642	0,7357573	0,7104301	0,8329819	0,0894982	0,0304231	0,2722554	0,5280240
800	0,4235481	0,3677189	0,2548107	0,3952143	0,4135591	0,8191219	0,1797694	0,6315408	0,9396253	0,9511154	0,5756226	0,9997303	0,2379054	0,6434421	0,6801196	0,8592954	0,8540807	0,6961645	0,5841501	0,1696921	0,3464537	0,1000883	0,9102773	0,1400121	0,9617306	0,7344567	0,7104303	0,8292540	0,0888049	0,0304105	0,2722499	0,5128712
820	0,4235481	0,3677189	0,2547904	0,3952142	0,4135593	0,8191216	0,1797928	0,6315408	0,9393560	0,9530374	0,5756227	0,9997750	0,2265694	0,6348263	0,6801195	0,8592396	0,8540811	0,6955368	0,5836703	0,1695094	0,3464537	0,1000884	0,9102772	0,1382488	0,9619453	0,7337793	0,7104305	0,8261200	0,0883886	0,0304017	0,2722465	0,5016622
840	0,4235481	0,3677189	0,2547779	0,3952141	0,4135595	0,8191213	0,1798447	0,6315408	0,9391664	0,9543221	0,5756228	0,9998047	0,2179812	0,6286585	0,6801195	0,8592049	0,8540814	0,6951220	0,5833089	0,1693686	0,3464537	0,1000884	0,9102771	0,1370725	0,9620720	0,7334367	0,7104307	0,8235925	0,0881385	0,0303957	0,2722445	0,4934903
860	0,4235481	0,3677189	0,2547703	0,3952140	0,4135596	0,8191211	0,1798991	0,6315408	0,9390328	0,9551809	0,5756228	0,9998245	0,2115240	0,6242823	0,6801194	0,8591829	0,8540817	0,6948480	0,5830395	0,1692612	0,3464537	0,1000885	0,9102770	0,1362878	0,9621471	0,7332696	0,7104309	0,8216130	0,0879883	0,0303914	0,2722432	0,4876001
