"Time"	hupA	fis	mtlR	marR	marA	rob	putA	glcC	xylR	hupB	marB	micF	pgm	seqA	zwf	xylH	inaA	nfo	xylF	xylG	ygiA	ygiB	tolC	ygiC	mtlD	mtlA	fumC	tyrP	mtr	galM	galK	galE
600	0,2199831	0,1736456	0,1707123	0,1133012	0,5056811	0,1691361	0,2649337	0,4793641	0,6569065	0,7684423	0,4798792	0,7551141	0,0710393	0,5631671	0,4413410	0,8361196	0,5397585	0,3155291	0,4075195	0,3309272	0,6215045	0,4456436	0,6606391	0,2347338	0,5740989	0,4582341	0,6641121	0,6417341	0,0686951	0,0189830	0,2061117	0,4418712
620	0,2942553	0,3117992	0,1402312	0,0648032	0,4526045	0,3173178	0,2129372	0,3752226	0,6888124	0,7486422	0,5250578	0,8027313	0,0959483	0,5683056	0,3266293	0,5282672	0,6172623	0,1587168	0,4357077	0,2419887	0,4899623	0,3185598	0,6825261	0,2103865	0,7570099	0,5046392	0,6242008	0,6961458	0,0726689	0,0283796	0,1527878	0,4244544
640	0,2479206	0,2235566	0,1816114	0,0586767	0,4634045	0,2695794	0,2439666	0,4686982	0,5688099	0,7504771	0,5524798	0,9180320	0,0763690	0,4525399	0,3075583	0,6632356	0,5501142	0,2836383	0,3455609	0,2611052	0,3722612	0,2925676	0,6429425	0,2617581	0,6859077	0,5876952	0,6491185	0,5644072	0,0603038	0,0485899	0,1425401	0,4648289
660	0,3307894	0,2683752	0,1583350	0,0770253	0,4841547	0,3445906	0,2581167	0,4169296	0,6256540	0,6847363	0,5920847	0,6211504	0,0873905	0,4341937	0,2889013	0,6235405	0,5344475	0,2229447	0,3919005	0,2105021	0,3382456	0,1669294	0,7082859	0,3192248	0,6536256	0,6111259	0,5899218	0,5113190	0,1205515	0,0369658	0,1518366	0,4781865
680	0,3597018	0,2593180	0,0871159	0,0969596	0,3486495	0,3880244	0,2123580	0,4778739	0,6741854	0,6413809	0,5171077	0,8146283	0,1099581	0,5542496	0,3946382	0,7946816	0,4905708	0,3339984	0,4196069	0,1750507	0,2673587	0,2168667	0,6381116	0,3035966	0,7184221	0,5818806	0,5882496	0,6744639	0,0521313	0,0312615	0,2452551	0,3917183
700	0,3411548	0,2771345	0,1502030	0,1583506	0,5610474	0,2780696	0,1842672	0,5316558	0,7457657	0,5680916	0,6004540	0,7654661	0,1077615	0,4865275	0,3524610	0,5796070	0,6004621	0,3672881	0,5006051	0,2729390	0,1960949	0,1476963	0,6328319	0,3731316	0,7552488	0,5227749	0,5977635	0,6990691	0,1122351	0,0290639	0,1451323	0,4009483
720	0,2736515	0,2424293	0,2268861	0,1501138	0,4499341	0,4616602	0,2909568	0,3998596	0,6490416	0,7898719	0,5462465	0,8519681	0,1303508	0,5231436	0,3607526	0,6009873	0,6249591	0,3712188	0,4240219	0,1341879	0,1856877	0,1448691	0,6705484	0,2756635	0,5868519	0,5858147	0,6304450	0,7217440	0,0432627	0,0412158	0,1382727	0,3534213
740	0,3088174	0,2484743	0,1629189	0,2132849	0,4147181	0,5282960	0,2125773	0,4911506	0,5677502	0,5452298	0,4727223	0,6121757	0,1104716	0,4182471	0,4146372	0,6442590	0,5653058	0,3700541	0,3763364	0,1238312	0,1479207	0,0899837	0,6665364	0,2253632	0,6104870	0,6203746	0,5880402	0,5770770	0,0606331	0,0373248	0,2130118	0,4534417
760	0,3146061	0,2818484	0,1704861	0,2718888	0,4103888	0,4609686	0,1653772	0,5412876	0,6913366	0,6575800	0,4990363	0,7539218	0,1393686	0,4527421	0,3243565	0,7925560	0,5774048	0,4283034	0,3687561	0,1889592	0,1893785	0,0707488	0,6096781	0,2725732	0,7492722	0,4548493	0,4544174	0,6338404	0,0856238	0,0417109	0,1817606	0,4655284
780	0,2731107	0,2782663	0,1574972	0,1875834	0,3756652	0,5235656	0,1857868	0,4435197	0,5951386	0,7247322	0,5866914	0,7238558	0,1633000	0,4080016	0,4671347	0,5046790	0,6326615	0,4317028	0,3971264	0,1154668	0,1359319	0,1108096	0,6116590	0,2309889	0,6295884	0,3980514	0,5735192	0,6870404	0,0533225	0,0194221	0,2153333	0,3120438
800	0,3144560	0,2891418	0,2156338	0,2575546	0,4179782	0,4997433	0,1743248	0,4546130	0,6900648	0,7048590	0,6283483	0,7262436	0,1830170	0,4147706	0,5209552	0,5166216	0,6397145	0,4867749	0,4472037	0,1117597	0,1683849	0,0942408	0,5743099	0,3611760	0,5541683	0,4279619	0,5336684	0,6265548	0,0382578	0,0161095	0,2660963	0,3764530
820	0,2746698	0,2570626	0,2141904	0,2546109	0,3983990	0,4416604	0,1634469	0,4062499	0,8113086	0,6851024	0,5613795	0,6512800	0,1631232	0,4460053	0,4494558	0,5933698	0,5736839	0,5654386	0,4217590	0,1297498	0,2004475	0,1120652	0,5648662	0,3377867	0,5803400	0,5430165	0,5651220	0,6575801	0,0442597	0,0402408	0,2696901	0,3351305
840	0,3321039	0,2634971	0,1513087	0,2256441	0,3305881	0,5299231	0,1256186	0,6015283	0,6936930	0,5911317	0,5803344	0,7603366	0,1977298	0,4287273	0,4349641	0,5827624	0,5528023	0,5463028	0,3886822	0,1494625	0,1869979	0,0727145	0,7561543	0,2122467	0,5250253	0,5845984	0,6019226	0,6362479	0,0542051	0,0098548	0,2511526	0,3491741
860	0,2660355	0,3144513	0,1788094	0,3634581	0,2747584	0,5533588	0,1220793	0,4098442	0,7299893	0,7344628	0,5470975	0,6516708	0,1436697	0,4615959	0,4473220	0,6017291	0,5349001	0,5014822	0,3549946	0,1411587	0,1892251	0,1181708	0,5763570	0,1722851	0,6368347	0,6352840	0,5438973	0,6801791	0,0755024	0,0250849	0,2169040	0,3378345
880	0,3459295	0,4111263	0,1502783	0,2336229	0,1840020	0,5529934	0,1555065	0,5287316	0,6090440	0,6214134	0,4992352	0,7117261	0,1458293	0,5700622	0,4982959	0,6468971	0,6641470	0,5360074	0,3568080	0,0853662	0,2593158	0,1011738	0,6776880	0,1771301	0,6966580	0,5867919	0,5246871	0,6350458	0,0966196	0,0225334	0,1931985	0,2754025
900	0,4896199	0,3032148	0,2151107	0,2382051	0,3425522	0,5466026	0,1425421	0,4126406	0,6671392	0,6163897	0,5189556	0,7108756	0,1297565	0,4429975	0,3703388	0,7355611	0,5479502	0,4309369	0,3641168	0,1592611	0,2284988	0,0855539	0,6573280	0,1366279	0,7656719	0,4952686	0,5481157	0,6633171	0,0650632	0,0256125	0,2429819	0,3370349
920	0,3651814	0,2855350	0,1648906	0,2473591	0,3190638	0,5627462	0,2039908	0,4469432	0,5823935	0,6924292	0,3936590	0,6682341	0,1374023	0,5892033	0,4962758	0,6167846	0,5624678	0,3829247	0,4786584	0,1227874	0,1551724	0,0555445	0,5189289	0,1085256	0,6126367	0,5451928	0,6246997	0,8141938	0,0994531	0,0159488	0,2127758	0,2543344
940	0,3503898	0,2752950	0,1734183	0,2995335	0,2682294	0,4917437	0,1102329	0,3475942	0,6278070	0,6400714	0,4788145	0,7639277	0,1313339	0,6056961	0,4350120	0,6585407	0,4735160	0,4755341	0,4128001	0,0575788	0,2135813	0,0677972	0,5890467	0,0851248	0,6653658	0,4481217	0,4637500	0,8047011	0,0545651	0,0205655	0,1600345	0,3801729
960	0,2891006	0,3332420	0,3525807	0,2683114	0,2114131	0,5948261	0,2025413	0,4706680	0,7380119	0,5128214	0,4002149	0,7253690	0,1647105	0,6639849	0,5073652	0,6160664	0,6179669	0,4434356	0,5257696	0,0641673	0,2455955	0,0354840	0,6433364	0,0980820	0,7348204	0,4519025	0,5249950	0,6028917	0,0886368	0,0222920	0,2074650	0,3613007
980	0,3516906	0,2847763	0,1932865	0,2705095	0,2460244	0,6685263	0,1106535	0,3791312	0,7580080	0,6681012	0,3937603	0,7014910	0,1917551	0,3885570	0,4526080	0,6433730	0,4896657	0,5272073	0,4921752	0,0670006	0,1128161	0,0618195	0,6142355	0,0426004	0,7796341	0,4993352	0,5902826	0,6548700	0,0758600	0,0371399	0,2040507	0,2804200
1000	0,2897919	0,3004113	0,1626303	0,4046636	0,2596234	0,5886294	0,1012614	0,4531743	0,5674616	0,5107812	0,4090518	0,8537548	0,1924772	0,4200516	0,4841304	0,7209443	0,5418332	0,4988769	0,4763310	0,0741674	0,1535162	0,0548020	0,6519696	0,0537322	0,7898406	0,4659826	0,4250576	0,5651104	0,0624923	0,0409741	0,1997056	0,3534224
1020	0,3465098	0,1953807	0,1760249	0,3518085	0,2417965	0,7334065	0,0727418	0,4876984	0,8864865	0,7098792	0,4981203	0,8326067	0,1944647	0,3871388	0,4374558	0,5566440	0,5772766	0,4762596	0,4159040	0,0761930	0,1997245	0,0539786	0,5632978	0,0459690	0,7287426	0,5800461	0,3473138	0,4953144	0,0740174	0,0090889	0,1206021	0,3500685
1040	0,2622415	0,2390757	0,2009782	0,2923920	0,2546558	0,6712246	0,0865357	0,4158002	0,7083327	0,7237055	0,4143915	0,7432218	0,1116828	0,5345462	0,3853603	0,6925827	0,5309826	0,4851449	0,4056695	0,1073589	0,1222531	0,0382138	0,6099804	0,0261614	0,7352845	0,5751615	0,4366895	0,4661288	0,0599152	0,0202377	0,1868794	0,4130914
1060	0,2670210	0,2873886	0,1763760	0,2889096	0,2662024	0,6902564	0,0843132	0,4564190	0,7042059	0,7683470	0,4200687	0,8205968	0,1330991	0,4371369	0,5316587	0,6652813	0,4951313	0,4108058	0,4962147	0,1305714	0,1707799	0,0323398	0,5864565	0,0339748	0,6699018	0,5953964	0,6235586	0,6411692	0,0862607	0,0079763	0,2544613	0,3884179
1080	0,1953919	0,2273456	0,2020828	0,3014107	0,2686643	0,5976637	0,0734504	0,5514434	0,7708359	0,6009423	0,4078691	0,6903165	0,1522392	0,5025494	0,4796227	0,5554428	0,5044609	0,5824653	0,4976986	0,1129852	0,1603258	0,1314449	0,6828699	0,0507055	0,6979490	0,4826831	0,5057263	0,5981159	0,0661753	0,0228963	0,2530131	0,3684133
1100	0,2243200	0,2214792	0,1770861	0,2740601	0,2362266	0,7237929	0,1272552	0,4647661	0,7052770	0,6111360	0,4578141	0,6088320	0,1608669	0,3994252	0,5066499	0,5697501	0,5583984	0,5020138	0,3578072	0,1014588	0,1791610	0,0776075	0,6421086	0,0774592	0,6900770	0,4072876	0,5570751	0,5801423	0,0771730	0,0272817	0,2170027	0,4246135

0	0,3283721	0,2918073	0,1466377	0,2708812	0,2996475	0,6149920	0,1228129	0,3781409	0,7414521	0,6345596	0,3549969	0,8590608	0,1050476	0,5011203	0,5644724	0,5571202	0,6110711	0,5702059	0,4581306	0,1355962	0,2647040	0,1035955	0,7800535	0,0915788	0,6612683	0,5827132	0,4732827	0,7138065	0,0547967	0,0189247	0,2349820	0,3515205
20	0,3030430	0,2488183	0,2204251	0,2700939	0,2832059	0,4986482	0,1450374	0,4427896	0,7057908	0,6217710	0,5246136	0,6658473	0,1318817	0,4543926	0,4311294	0,6878888	0,5343133	0,4125269	0,3516876	0,1761819	0,1404261	0,0631383	0,7071898	0,0759198	0,6312355	0,5592255	0,4675605	0,5324027	0,0628294	0,0228997	0,2013821	0,2890347
40	0,3239810	0,2677856	0,1669180	0,2253991	0,3841492	0,5460716	0,1389452	0,4858231	0,5724345	0,6235942	0,3444036	0,6530341	0,1323880	0,3970671	0,4398631	0,6271194	0,6499825	0,4500668	0,3961427	0,1863156	0,1702331	0,0532699	0,5935942	0,2340144	0,6508800	0,5312006	0,4343988	0,4126876	0,0624235	0,0188483	0,1629856	0,2994898
60	0,2840946	0,2529607	0,1683798	0,2813674	0,2602398	0,6087101	0,2354179	0,4657028	0,6125849	0,4778145	0,4682050	0,7375212	0,1685520	0,3487726	0,4886829	0,6603187	0,5284918	0,5033091	0,4517968	0,1462359	0,1638444	0,0510932	0,7086143	0,2611261	0,5662754	0,5149307	0,4170946	0,3907901	0,0490686	0,0309161	0,1647923	0,3398987
80	0,3134135	0,3088698	0,0996974	0,2727824	0,2357393	0,7011827	0,2925949	0,5336302	0,7373360	0,3891866	0,4621973	0,6768942	0,1062066	0,4042284	0,4779879	0,6782217	0,6248874	0,6254614	0,4501850	0,1576797	0,1445261	0,0932644	0,6367984	0,3307581	0,6681473	0,6432158	0,5031270	0,2907418	0,0712319	0,0191443	0,1605655	0,4163514
100	0,3458556	0,2358867	0,0460772	0,2912331	0,3102317	0,5644051	0,1594258	0,6000984	0,6684032	0,3729767	0,3998992	0,8103260	0,2047488	0,4882736	0,4730784	0,6247692	0,6290759	0,5047481	0,4089512	0,1183644	0,1947315	0,0773833	0,6713195	0,4690017	0,5916026	0,7459845	0,3404345	0,2611459	0,0807868	0,0140765	0,1612131	0,4254313
120	0,3762162	0,2802492	0,0749340	0,1993397	0,2392863	0,5833160	0,2909365	0,4157243	0,7029076	0,3043426	0,4331738	0,8982617	0,1434897	0,4285760	0,5415432	0,7275897	0,5251508	0,6677728	0,4791102	0,1027335	0,2141489	0,0984817	0,5789549	0,5442437	0,4328885	0,6597486	0,4535963	0,2892362	0,0840702	0,0203113	0,1681406	0,4059305
140	0,2134607	0,2482364	0,0584791	0,2765437	0,3165749	0,6204991	0,2386039	0,4982671	0,7402826	0,2717981	0,3243045	0,7357244	0,2454310	0,6441168	0,5434333	0,5487877	0,5925699	0,6064813	0,2976224	0,1411789	0,2235357	0,0815886	0,6948314	0,5133583	0,5633627	0,7004663	0,5131908	0,2099328	0,0578980	0,0180837	0,2351255	0,4336193
160	0,4167351	0,2392136	0,0181217	0,3171392	0,3199977	0,6915455	0,1919221	0,3848828	0,6562734	0,2313617	0,3987406	0,6695254	0,1873679	0,5865086	0,5259268	0,7984864	0,4977250	0,7557991	0,3812336	0,1242733	0,2772308	0,0688031	0,7166980	0,6003777	0,3995946	0,8189864	0,4215505	0,1823353	0,0653179	0,0126031	0,1883775	0,5747848
180	0,3323366	0,3259133	0,0482514	0,2073099	0,2751953	0,5887517	0,3216260	0,3498569	0,6550118	0,1765859	0,5130553	1,0037527	0,2264636	0,5558890	0,5002808	0,7970557	0,4536433	0,6581685	0,3187783	0,1150477	0,2020959	0,0892645	0,6935931	0,6307607	0,3791790	0,7546197	0,5161532	0,1602411	0,0440480	0,0235972	0,2125325	0,5231444
200	0,3526848	0,2166217	0,0410758	0,2989292	0,2431640	0,6708824	0,2659770	0,3859387	0,8549494	0,2186212	0,4795864	0,8275955	0,2977345	0,6152464	0,7136726	0,6623734	0,5816632	0,6433582	0,4190108	0,1237251	0,2830108	0,0765790	0,5573957	0,5875160	0,4162267	0,7478718	0,6215609	0,0918882	0,0616607	0,0273660	0,2093324	0,5411156
220	0,3116595	0,2830080	0,0256079	0,3343533	0,3286990	0,6843262	0,2862227	0,3620788	0,9375757	0,2107093	0,4682033	0,8401379	0,3683730	0,6328714	0,5870010	0,6804930	0,5722868	0,6772144	0,3442545	0,0861325	0,2083235	0,1006714	0,6677646	0,5705922	0,4300672	0,6456235	0,5161865	0,1310638	0,0825018	0,0215725	0,2701890	0,5042550
240	0,3512017	0,2620845	0,0152938	0,3604160	0,3199498	0,6859332	0,3553062	0,4023499	0,7975578	0,1805217	0,3736560	0,9263298	0,4324161	0,7520982	0,4602868	0,6643639	0,5506876	0,5547891	0,3312521	0,1060363	0,2790758	0,0879751	0,5657008	0,5182478	0,4526550	0,6334471	0,4648450	0,0930523	0,0834459	0,0229508	0,1965875	0,4637813
260	0,3433488	0,2659812	0,0177923	0,3247727	0,2362581	0,7357791	0,3514821	0,4492823	0,7748490	0,1955571	0,3746324	0,6986749	0,3616630	0,7745465	0,6084140	0,7239097	0,6482632	0,6423620	0,3334642	0,1091707	0,2384556	0,0640970	0,7823673	0,5216674	0,4253979	0,7211561	0,3584183	0,1110686	0,1656818	0,0130532	0,2246792	0,5603589
280	0,3388624	0,3225252	0,0547359	0,4664795	0,1946764	0,5203540	0,2942699	0,4542497	0,7077087	0,2094405	0,3956907	0,7308432	0,3633160	0,6647225	0,5961558	0,7983499	0,5976816	0,6220201	0,4262504	0,0734636	0,3170581	0,1000768	0,5812810	0,5058105	0,5124133	0,9214573	0,5067160	0,1125596	0,1792937	0,0434186	0,2164118	0,3895114
300	0,4050820	0,2835864	0,0404340	0,4144909	0,2295257	0,6487573	0,3206132	0,3911447	0,7751220	0,2447670	0,3565020	0,6440860	0,3161347	0,6219687	0,4636568	0,7785945	0,6047305	0,7580286	0,4712640	0,0993619	0,3495190	0,0596445	0,5965692	0,6038886	0,5643614	0,8978119	0,4873115	0,0597737	0,2161391	0,0231050	0,2057559	0,4061329
320	0,3327338	0,2749421	0,0184643	0,2938959	0,2401703	0,5584631	0,2746080	0,4581994	0,6670458	0,1899990	0,3999015	0,6281975	0,3281489	0,5850568	0,4336448	0,7491041	0,5693852	0,7808519	0,4192695	0,0926340	0,1736614	0,0315410	0,6815266	0,6358082	0,5698103	0,6561383	0,6194968	0,0943154	0,1864439	0,0128184	0,1852390	0,4926278
340	0,3305837	0,2924984	0,0302819	0,3814883	0,2767457	0,6190255	0,3361559	0,4321025	0,6733662	0,2074986	0,3618154	0,7801610	0,3577177	0,6189960	0,3653527	0,6847100	0,6058382	0,7567863	0,4645766	0,0942327	0,2073308	0,0470939	0,6426759	0,8384707	0,4922471	0,7844692	0,4372117	0,0646355	0,1980159	0,0289172	0,2238816	0,4422497
360	0,3042000	0,3042487	0,0275749	0,3600106	0,2124834	0,5482035	0,3879458	0,4459316	0,7210086	0,1947815	0,4008355	0,7011686	0,3937680	0,7038042	0,3999509	0,6932131	0,4878837	0,7280994	0,4149415	0,1059837	0,2440129	0,0592932	0,5875314	0,5945959	0,3937490	0,7925745	0,4325661	0,0650789	0,1753623	0,0174329	0,2343292	0,5823880
380	0,3523067	0,2188855	0,0227158	0,3163628	0,2490623	0,5702356	0,2784564	0,4457544	0,7663839	0,1942773	0,4247222	0,7548543	0,4149766	0,6675377	0,4324910	0,7928991	0,6183464	0,7337240	0,4115474	0,0503131	0,1812697	0,0369619	0,6245289	0,6183339	0,4175552	0,8020954	0,5020696	0,0627930	0,1264079	0,0234808	0,1763919	0,5724919
400	0,3026128	0,2435016	0,0345183	0,2425051	0,3093431	0,6424513	0,3429710	0,3703321	0,7189284	0,1317801	0,3295588	0,7060762	0,4123733	0,7930229	0,3988948	0,7939771	0,5146805	0,7302654	0,4484377	0,1356760	0,2259032	0,0417826	0,6217786	0,5845471	0,5104564	0,7416461	0,4105651	0,0645681	0,1884411	0,0069475	0,1694460	0,5239385
420	0,2758046	0,2560378	0,0503760	0,2726818	0,3045451	0,4761319	0,3523933	0,3288650	0,5727408	0,1535227	0,3207831	0,7398668	0,4001401	0,6007315	0,4373032	0,8080516	0,5664136	0,7330925	0,3435209	0,1005376	0,2223085	0,0342744	0,5702132	0,6500322	0,5631975	0,7424530	0,5142402	0,0580795	0,1993871	0,0203367	0,1987728	0,5925360
440	0,3165072	0,2398954	0,0513357	0,2472010	0,3165215	0,4622368	0,2848047	0,3967488	0,7176988	0,2139375	0,3644334	0,8057148	0,4410099	0,7053369	0,4531352	0,8195355	0,5739040	0,7822303	0,3654872	0,1381680	0,2065339	0,1006098	0,7500511	0,5354905	0,3972137	0,6224279	0,3958978	0,0937422	0,2175818	0,0184865	0,1773177	0,5443058
460	0,3116585	0,2711821	0,0623138	0,2658573	0,2286029	0,5243266	0,3269516	0,4341423	0,8119048	0,1808281	0,4645998	0,8150895	0,4546603	0,6959736	0,5043476	0,5764513	0,5959833	0,7940823	0,3870615	0,1888920	0,1580518	0,0315499	0,6342237	0,5845974	0,4351056	0,7591934	0,5170168	0,0691877	0,3028946	0,0064462	0,2154587	0,6792289
480	0,3568349	0,2054171	0,0506755	0,3250787	0,2336097	0,6583446	0,2467565	0,4252244	0,7833297	0,1226812	0,4297747	0,7419311	0,4505437	0,8077691	0,4067114	0,8104956	0,6241005	0,7656536	0,4274154	0,1118219	0,2283119	0,0396305	0,5811887	0,6001748	0,4589295	0,8367049	0,4537076	0,0748447	0,3641520	0,0314298	0,1676086	0,6317308
500	0,3135641	0,1993719	0,0294299	0,2568123	0,2074168	0,5615447	0,3325580	0,5288941	0,6707041	0,1458949	0,3898194	0,7667611	0,4515020	0,8335812	0,4181762	0,6243865	0,6043251	0,7851978	0,3716681	0,1108217	0,2614457	0,0504412	0,5787193	0,4832041	0,4734036	0,7848269	0,4699926	0,0859155	0,4864521	0,0259973	0,2371687	0,6068556
520	0,3326560	0,3291360	0,0186636	0,3487415	0,2950224	0,6011577	0,2851083	0,5520571	0,7152995	0,1213741	0,3931187	0,6848708	0,4470620	0,7580405	0,4947117	0,7014772	0,5092879	0,6550235	0,4429492	0,1736286	0,2306414	0,0567244	0,5481814	0,4295768	0,4970775	0,6479538	0,4823621	0,0704417	0,3442143	0,0221565	0,2008442	0,4626960
540	0,3425372	0,3693485	0,0332676	0,2548385	0,3526055	0,5435650	0,2441695	0,3930860	0,6953875	0,2006671	0,3884944	0,6766466	0,4746937	0,8928915	0,4311445	0,7239523	0,5922404	0,6310627	0,4584911	0,1225097	0,2762106	0,0472761	0,5996023	0,5321230	0,4611246	0,6102545	0,4984571	0,0732715	0,3822183	0,0158499	0,2065921	0,5303404
560	0,2310257	0,3003851	0,0350781	0,2504570	0,2875357	0,6236776	0,2951901	0,4898355	0,6852631	0,1225446	0,3433465	0,7219872	0,3647250	0,7248623	0,3870832	0,6574032	0,5592593	0,6119882	0,3560748	0,0924663	0,2348536	0,0165365	0,6623536	0,4537374	0,3607677	0,6573977	0,4694297	0,0922130	0,3796292	0,0361683	0,2699208	0,5215220
580	0,3355501	0,2512944	0,1239144	0,2741496	0,2066567	0,6255930	0,2888911	0,4658442	0,6108567	0,1358171	0,2775671	0,5989199	0,3812669	0,6741002	0,4098894	0,8297157	0,6339803	0,6750301	0,4483603	0,0825183	0,3194727	0,0402608	0,6242420	0,4640913	0,3459557	0,5711935	0,4367986	0,1119492	0,3285381	0,0284408	0,2220353	0,5972839
600	0,3116839	0,2468132	0,1251964	0,3038392	0,3367582	0,5581605	0,1978304	0,4590766	0,6486018	0,2976259	0,3731012	0,5968285	0,4473405	0,8257287	0,3482928	0,6270234	0,6659441	0,5764202	0,3652974	0,0889180	0,2707194	0,0557250	0,5854095	0,3231372	0,4532676	0,6238492	0,4289806	0,2220779	0,3035810	0,0208894	0,2048972	0,5962797
620	0,3470670	0,1655151	0,1621877	0,2497284	0,3318592	0,5301725	0,2155775	0,4338506	0,6004943	0,3304092	0,3748312	0,6418942	0,3978012	0,7256633	0,4247133	0,6785846	0,6382451	0,5788719	0,3898760	0,0823253	0,1767925	0,0993337	0,7291413	0,3274545	0,5634300	0,6388444	0,4867588	0,2864207	0,2912708	0,0080139	0,1584437	0,5680638
640	0,3828117	0,1785425	0,1450824	0,2482790	0,3154707	0,4704325	0,1852416	0,4467760	0,5876955	0,4065484	0,4479295	0,6423804	0,5328317	0,7870130	0,3793397	0,8044661	0,6656133	0,6160859	0,4715724	0,0831409	0,1521775	0,1023152	0,6544249	0,2915397	0,5926054	0,7782198	0,5547130	0,4377573	0,1875543	0,0189570	0,2001206	0,5412099
660	0,3124377	0,2873557	0,2078628	0,2002670	0,3027627	0,5831585	0,1644336	0,4561267	0,6908914	0,5144503	0,3302311	0,6762109	0,4481463	0,8160146	0,4029263	0,7260413	0,6073832	0,6566528	0,4292672	0,1322806	0,2129716	0,1017688	0,8152412	0,2248497	0,6181013	0,6110271	0,5691855	0,4803731	0,1570534	0,0273453	0,1800475	0,4799135
680	0,3117185	0,2202307	0,1327480	0,2336972	0,3475471	0,6118630	0,2027703	0,3511341	0,6800024	0,5101047	0,4129523	0,7187854	0,3590592	0,6339384	0,4292222	0,5283618	0,6544944	0,5204620	0,5044034	0,2345017	0,2727237	0,1257505	0,6818355	0,1184053	0,6414743	0,5671776	0,4533370	0,4476418	0,1072386	0,0218164	0,2274997	0,4743228
700	0,3293720	0,3160126	0,1235463	0,2702200	0,3147416	0,5579689	0,1514397	0,4451925	0,7480154	0,6479705	0,4142185	0,7220709	0,2896683	0,7113591	0,4890375	0,5811782	0,6253723	0,5066980	0,3577280	0,2245212	0,1862832	0,0789519	0,6994373	0,1467282	0,6339572	0,6834205	0,5729980	0,4521502	0,1684251	0,0337360	0,3013095	0,5491171
720	0,3338435	0,2934825	0,1419022	0,2568661	0,3066764	0,4558075	0,2084558	0,4246517	0,7654246	0,5663887	0,5207319	0,7701049	0,2945740	0,5517302	0,4333550	0,6541472	0,6533954	0,4833873	0,3557640	0,1605182	0,1603569	0,1150980	0,5872724	0,1545194	0,6733167	0,6182966	0,5389070	0,4486638	0,1121691	0,0219213	0,2133084	0,4963592
740	0,2754247	0,2431072	0,1802258	0,2817786	0,3190716	0,4655716	0,1532953	0,5146806	0,7204304	0,7412157	0,4751713	0,6737981	0,2484461	0,5848977	0,4452906	0,6764413	0,6015239	0,5962818	0,4171909	0,2103825	0,1895322	0,0682035	0,6733759	0,1444984	0,5507660	0,6867402	0,4927649	0,5073487	0,1218503	0,0388834	0,2407410	0,4701407
760	0,2749234	0,2270978	0,1447429	0,2854927	0,3680149	0,4598229	0,1678360	0,4966912	0,6920694	0,7308749	0,3389792	0,7669623	0,2195970	0,5620724	0,5192092	0,6449968	0,6288357	0,5294353	0,4340359	0,1502591	0,2432303	0,0662693	0,6234108	0,1428006	0,7272068	0,5571913	0,5836005	0,6347964	0,0943332	0,0317985	0,2581551	0,3670460
780	0,3557594	0,2311638	0,1214262	0,3493030	0,3858947	0,5014766	0,1985500	0,4463373	0,5995040	0,7504450	0,3629407	0,8127202	0,2093742	0,5770748	0,4974442	0,6409407	0,6328015	0,4599541	0,5670303	0,1586210	0,3662757	0,0395205	0,7810866	0,1549093	0,6747862	0,5454580	0,4705328	0,5948620	0,0852607	0,0180888	0,2256879	0,4176889
800	0,2388395	0,2827519	0,1339634	0,2148919	0,4079724	0,5391531	0,1935715	0,4695863	0,5790248	0,6964668	0,3428142	0,7007011	0,2069674	0,4738825	0,4741935	0,7035576	0,7340858	0,4486816	0,4535048	0,1695258	0,2199894	0,0943123	0,8034848	0,1567488	0,5598371	0,5151663	0,4045794	0,5670599	0,0782837	0,0445845	0,1552798	0,3688759
820	0,5096428	0,2446815	0,1909072	0,3187745	0,2735398	0,4824783	0,1255846	0,4624110	0,6365102	0,5869128	0,3898547	0,6950401	0,1684465	0,4714503	0,4202793	0,6499480	0,7552860	0,4580728	0,4439735	0,1974476	0,2561083	0,1179917	0,7370319	0,1293672	0,7152564	0,4601973	0,5458349	0,6615188	0,0796534	0,0155428	0,1968513	0,3556990
840	0,3480898	0,2515607	0,2115392	0,2218968	0,3944061	0,5686855	0,1006182	0,4619481	0,5806132	0,6908642	0,3946344	0,7194387	0,1720118	0,4435637	0,5229474	0,5988197	0,7804108	0,4602260	0,4080460	0,1699995	0,2402266	0,0659399	0,7776734	0,1347183	0,7513360	0,5228103	0,5183713	0,6895106	0,0614701	0,0389343	0,1909156	0,3703075
860	0,3154945	0,2527712	0,2019712	0,3592419	0,3980746	0,4625927	0,1557791	0,4847660	0,7324930	0,7190850	0,4304434	0,7110781	0,1590932	0,4132985	0,4613143	0,5029304	0,7434979	0,3669876	0,3750911	0,1303476	0,2826792	0,1098195	0,6586506	0,1927931	0,7434147	0,6368473	0,4780545	0,5461092	0,0493882	0,0414681	0,2318470	0,2723470
880	0,3532345	0,3134693	0,2589028	0,3314916	0,3291035	0,4980956	0,1992430	0,4268680	0,7744664	0,6591625	0,4105275	0,6312788	0,1310176	0,5274765	0,4938424	0,6113938	0,6770189	0,5192275	0,5195383	0,1673060	0,3116472	0,0764689	0,7258359	0,1885386	0,6122294	0,5048683	0,5337748	0,6591669	0,0916367	0,0249300	0,2481917	0,2807855
