"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
580	0,4694540	0,2660382	0,4087638	0,7291077	0,7058904	0,8684056	0,0552736	0,3933854	0,5402956	0,6534746	0,6030059	0,7000781	0,2946006	0,6074748	0,3896458	0,7005393	0,7299320	0,5240638	0,5736202	0,5752312	0,5749726	0,4000954	0,3956635	0,3645919	0,6943095	0,5937382	0,3889669	0,5124111	0,5972907	0,5688846	0,4306783	0,0593721
600	0,3793299	0,3191230	0,3164215	0,6727209	0,7556532	0,6298927	0,0844260	0,3184663	0,5032406	0,6265537	0,5684924	0,6110822	0,3069167	0,5800339	0,3780995	0,6983476	0,5665404	0,5734337	0,7056881	0,4892377	0,5658269	0,4397805	0,4359074	0,4213207	0,5525624	0,5960705	0,4500432	0,5640243	0,5684274	0,6604122	0,4466970	0,0932243
620	0,4149047	0,3275383	0,3209459	0,6867226	0,7610603	0,6985558	0,0771059	0,4559627	0,6336591	0,7451665	0,5353197	0,7759075	0,2994618	0,5864704	0,5146051	0,7366084	0,5282846	0,6489122	0,6257000	0,6050235	0,6087433	0,5191274	0,2860199	0,3786557	0,6920660	0,5463767	0,4127529	0,4761311	0,5872280	0,6706686	0,5272933	0,1664268
640	0,3337353	0,3590022	0,3814017	0,5981785	0,6551384	0,8285321	0,0299345	0,3615033	0,4814160	0,6107842	0,5842747	0,7346672	0,2371788	0,6303821	0,5212777	0,6658201	0,4161090	0,6205578	0,5919860	0,4729269	0,5264749	0,4907152	0,2843353	0,4058120	0,7842788	0,5726478	0,3229277	0,5017415	0,4901171	0,5404283	0,5385101	0,2165118
660	0,3691073	0,3702452	0,2851891	0,6147730	0,6418935	0,7424044	0,0959226	0,4597540	0,4346288	0,6003353	0,7577000	0,6839051	0,2604206	0,5826429	0,5451068	0,6444541	0,6806914	0,5334493	0,6342223	0,4721967	0,5448561	0,4262683	0,3802535	0,3791193	0,6884485	0,6655512	0,3177386	0,3680009	0,3966145	0,6575397	0,4772912	0,1941076
680	0,3748294	0,3754664	0,2168846	0,5941343	0,5601716	0,7178014	0,0745469	0,3559070	0,5093400	0,4846843	0,6741117	0,8272773	0,2492508	0,5632819	0,4488910	0,6514875	0,5591289	0,7588401	0,6554280	0,4896365	0,4945720	0,5119611	0,3621685	0,3613017	0,7648827	0,6377563	0,3977387	0,5113200	0,6167759	0,5843049	0,5533047	0,2439401
700	0,4703921	0,3978273	0,1756281	0,7671310	0,5657087	0,7195979	0,0828882	0,3268203	0,4626797	0,5996142	0,6879209	0,7457796	0,1737619	0,6560528	0,4159080	0,6051302	0,7143333	0,6071734	0,6791851	0,4686936	0,5238770	0,5045004	0,3547101	0,3596881	0,6270402	0,5636876	0,4498516	0,5170926	0,4647534	0,6769714	0,5133397	0,3727041
720	0,4114848	0,3151041	0,1923267	0,6403853	0,7356571	0,8404630	0,0888430	0,4560298	0,6007251	0,5775262	0,7707144	0,6985554	0,2109281	0,6264389	0,3806223	0,8343805	0,5853243	0,5406730	0,6157686	0,4483364	0,6644521	0,4577434	0,2903830	0,3054049	0,7015536	0,6890873	0,3577454	0,4796760	0,5601452	0,6870045	0,5931988	0,3546974
740	0,3898856	0,4537077	0,1849056	0,6653296	0,6715677	0,7206372	0,1100156	0,3809302	0,5383580	0,4774093	0,6653702	0,6692696	0,1352342	0,5794202	0,3921703	0,6214911	0,6629318	0,5437358	0,6641411	0,5570001	0,4768403	0,4539906	0,2415141	0,3579953	0,6195789	0,7257545	0,4508382	0,4203341	0,5935112	0,6117530	0,5702751	0,3461468
760	0,4359481	0,4613045	0,1671550	0,7374003	0,6305079	0,7209078	0,1139280	0,4472960	0,7358950	0,4093193	0,6064015	0,6853775	0,1245843	0,6446674	0,5098802	0,5943472	0,6611166	0,6722322	0,8949741	0,5417967	0,5672242	0,4875996	0,2973248	0,2461707	0,7439100	0,6267580	0,3681328	0,5506186	0,4624253	0,6908660	0,6508172	0,3759999
780	0,4705649	0,3656430	0,1792114	0,6691381	0,7926317	0,6316605	0,0596165	0,4372609	0,5417636	0,4806362	0,7001260	0,6303171	0,1908931	0,6535259	0,4391028	0,6199777	0,5995387	0,5525818	0,6985231	0,4211254	0,6239915	0,4357416	0,3189554	0,2863367	0,7285975	0,7969452	0,3643123	0,5053655	0,5180223	0,6924313	0,5172289	0,4260863
800	0,5211498	0,4038566	0,1265673	0,6517026	0,6523160	0,6302918	0,0823590	0,4937895	0,3936593	0,6039825	0,6956352	0,7394912	0,1239478	0,5186123	0,4548220	0,6834055	0,5606760	0,5925575	0,8095473	0,5089645	0,5143932	0,4431268	0,3158462	0,3557503	0,7046556	0,7104148	0,4434974	0,4609269	0,5165238	0,7263806	0,4372895	0,4040034
820	0,5010563	0,4266649	0,1978172	0,5572491	0,6798389	0,6195350	0,1004214	0,4148277	0,4539709	0,5847114	0,9321644	0,7028813	0,1137158	0,5348992	0,4072902	0,7759645	0,5158269	0,5518531	0,6880839	0,3881527	0,5521899	0,4492573	0,2233900	0,3423640	0,6535791	0,7523027	0,4838097	0,4996377	0,5019635	0,6664417	0,6391197	0,2997880
840	0,5267066	0,4825212	0,1931179	0,4282267	0,6417049	0,6028124	0,0929008	0,4078118	0,4162396	0,5878654	0,8331460	0,7206817	0,1225055	0,5876043	0,4170938	0,7019870	0,5442353	0,6330698	0,6949831	0,3880168	0,6368922	0,4218506	0,2520822	0,2826871	0,8274484	0,7605542	0,3895636	0,5077166	0,4565351	0,5631336	0,7292547	0,3667821
860	0,4178525	0,4439408	0,1804250	0,5622349	0,6865727	0,6517453	0,0783577	0,3501511	0,5499999	0,6311270	0,6961675	0,7439769	0,1688492	0,5959437	0,4230184	0,6690050	0,6154035	0,5443031	0,5997001	0,5934213	0,5907317	0,4358254	0,2589316	0,3481420	0,5709613	0,6427031	0,3542135	0,5189391	0,4762317	0,7607158	0,5193095	0,3534937
880	0,3736181	0,5258431	0,1350160	0,6691405	0,6207117	0,5863362	0,0535672	0,3555357	0,5054884	0,4533573	0,6287841	0,7049965	0,2052490	0,6664396	0,3763567	0,7352248	0,5855153	0,4616287	0,6139094	0,4428330	0,5868454	0,5530294	0,2758808	0,4684158	0,7328713	0,5639313	0,3580780	0,5449336	0,5051403	0,7571521	0,5911191	0,3968150
900	0,4607188	0,4072930	0,1859000	0,6321824	0,5240025	0,6394827	0,0410219	0,3767456	0,4959828	0,4374269	0,6180936	0,7195371	0,1581714	0,6130130	0,4626126	0,7398871	0,6126493	0,5238183	0,5616042	0,5609694	0,5424999	0,4082406	0,3341092	0,4073344	0,6701223	0,6810549	0,4069018	0,4561669	0,4122592	0,6745536	0,5541485	0,3774189
920	0,3902594	0,4151386	0,1528861	0,6955020	0,5567019	0,7205923	0,1467980	0,3845908	0,5286554	0,7339716	0,6670569	0,7316390	0,1374569	0,5599104	0,4742018	0,5765147	0,5380453	0,5885718	0,7468156	0,4642068	0,6585094	0,5189842	0,2553626	0,3817334	0,5152770	0,6556876	0,4066913	0,5363051	0,5312672	0,7169445	0,3843811	0,4245237
940	0,4341373	0,4076927	0,1464300	0,7326096	0,6154939	0,7094314	0,0944360	0,4266215	0,5502012	0,5353570	0,5429007	0,6563496	0,1837248	0,6544570	0,4622865	0,6478090	0,5017619	0,5893343	0,6785960	0,5470556	0,5513682	0,5151892	0,3198640	0,4165095	0,7569363	0,5499680	0,3336907	0,4615317	0,4469545	0,6491276	0,5415631	0,4555469
960	0,4173936	0,3152448	0,1417101	0,7812080	0,7287667	0,7685258	0,0877825	0,4470147	0,5566068	0,5703906	0,6401861	0,6796059	0,1608293	0,6465810	0,4246397	0,6032406	0,7335652	0,6688173	0,7574260	0,5053626	0,4743423	0,4319979	0,4438676	0,3977179	0,6966397	0,6122647	0,4081219	0,5245892	0,4709511	0,6235296	0,4418282	0,3846539
980	0,3539593	0,3231616	0,1927453	0,7118131	0,6583587	0,7240534	0,0748660	0,4470432	0,5373823	0,4275334	0,6229890	0,6643605	0,0902314	0,5926942	0,3884059	0,7725006	0,5864211	0,7243993	0,7242767	0,5236485	0,4758088	0,4404473	0,3110118	0,3695698	0,7616749	0,6033708	0,4063494	0,6089583	0,5032193	0,6917038	0,5154291	0,3790178
1000	0,4429964	0,3575988	0,2107720	0,5502202	0,6249796	0,6489481	0,0735957	0,4175936	0,6823450	0,4140079	0,6763444	0,6761274	0,1351639	0,5579243	0,4275060	0,6627756	0,5476446	0,5635983	0,6116781	0,4803272	0,4560658	0,4354598	0,2697730	0,3408452	0,6641858	0,8401079	0,4417125	0,4745138	0,3960934	0,6567720	0,4592681	0,3717628
1020	0,4783445	0,2769582	0,2183699	0,5847701	0,6317978	0,6037521	0,1110821	0,5737997	0,4982503	0,3720500	0,6547254	0,6268832	0,1069670	0,6637386	0,4129476	0,6540698	0,6109475	0,7275566	0,8219978	0,5322194	0,5214645	0,4144748	0,3860233	0,3148969	0,7185746	0,7602467	0,4020320	0,4882614	0,5704479	0,6751561	0,5373708	0,3534926
1040	0,5592681	0,3488026	0,2179911	0,6370291	0,6415969	0,6166397	0,0567501	0,5039918	0,5130267	0,4607453	0,6950471	0,6149437	0,1354825	0,5937111	0,3239438	0,8323716	0,5368894	0,5902576	0,6922812	0,5735804	0,5320429	0,4214425	0,3509321	0,3896953	0,5837142	0,7516216	0,4047325	0,4881369	0,4777544	0,5747075	0,3898296	0,3611135
1060	0,3456143	0,5243128	0,1447658	0,5954689	0,5719888	0,6177771	0,0638610	0,4637402	0,5576509	0,4323669	0,7756346	0,7089033	0,1603084	0,5804464	0,5085321	0,6549752	0,6052821	0,5312026	0,6281457	0,4980269	0,5626186	0,5009871	0,3920160	0,3707771	0,6423785	0,6637298	0,3483567	0,5555506	0,4507214	0,6093996	0,5586289	0,3779203
1080	0,4459166	0,3752859	0,1782292	0,5642217	0,5652873	0,6332479	0,0758653	0,2971607	0,4392393	0,4763822	0,6149492	0,6004554	0,1968127	0,5548710	0,4066980	0,5985849	0,5352727	0,6589979	0,6840361	0,4606071	0,4471817	0,4850854	0,2868684	0,3841712	0,6248372	0,5784845	0,4522501	0,4665443	0,5204141	0,6267742	0,5078658	0,4099715
1100	0,5134125	0,4060865	0,1863917	0,6586845	0,6889069	0,7126139	0,0851602	0,3460138	0,4500649	0,4709121	0,6296367	0,7007888	0,1607760	0,4764875	0,4153070	0,7717501	0,5512309	0,5196574	0,6235522	0,4843735	0,5665720	0,4460382	0,4121613	0,3281431	0,6346192	0,6926930	0,4744181	0,4464995	0,4198117	0,7600127	0,6267990	0,2788015

0	0,3679382	0,3634068	0,2232455	0,5958327	0,5828445	0,5947326	0,0927485	0,4969054	0,6028099	0,6190722	0,6545118	0,7204791	0,1462169	0,6997850	0,5277077	0,6318367	0,5978556	0,4725740	0,6078164	0,4823569	0,5706383	0,5161090	0,2947335	0,3208485	0,7149999	0,6072403	0,4175101	0,5699112	0,5492108	0,5557341	0,5772967	0,4381861
20	0,5773507	0,3291047	0,1749759	0,6617069	0,5960896	0,7113987	0,0433149	0,4178640	0,5026861	0,5477140	0,7910958	0,4952430	0,2100524	0,5444787	0,5747304	0,6697363	0,6380838	0,5773217	0,5978995	0,5342100	0,4503810	0,4336045	0,2823975	0,4027054	0,7060500	0,9125782	0,3400507	0,6012930	0,6581404	0,5762743	0,5855305	0,3222622
40	0,3979474	0,4892393	0,1954200	0,6667962	0,7161740	0,8713885	0,0298608	0,3540384	0,5465209	0,4924018	0,7650795	0,6146736	0,2138493	0,4451455	0,4340607	0,9160868	0,6754750	0,5874373	0,6514146	0,5990862	0,5271660	0,4202273	0,3623412	0,2656011	0,8298012	0,7105869	0,3469462	0,6260002	0,5177658	0,4981274	0,5886604	0,4201285
60	0,4373678	0,4617591	0,1961896	0,6554828	0,6841424	0,7131706	0,0222925	0,3726826	0,5959313	0,5424510	0,6806163	0,5694224	0,3420749	0,6366032	0,3458489	0,6082552	0,5490266	0,5660808	0,6712808	0,4444533	0,4011303	0,3381453	0,3498900	0,4001877	0,6560972	0,7136663	0,3910042	0,6193064	0,4412303	0,6474412	0,6063333	0,3893107
80	0,4136652	0,3505607	0,1643357	0,6223998	0,6324597	0,7907606	0,0344530	0,3864929	0,6077444	0,4996755	0,5968947	0,6666155	0,4662585	0,6243705	0,4774431	0,6497534	0,6878418	0,4965083	0,7206096	0,5189765	0,5039774	0,4309529	0,3215393	0,3686115	0,8659324	0,7213309	0,4071887	0,6951277	0,4235184	0,6384260	0,5166985	0,4278795
100	0,4251755	0,4848957	0,1883359	0,5494437	0,5358314	0,6545254	0,0378140	0,3479627	0,6569561	0,6004260	0,6615184	0,5801792	0,4452898	0,5106992	0,4403806	0,5948347	0,6121044	0,7465566	0,7704481	0,4605498	0,4711031	0,3493148	0,4364937	0,3873503	0,7263385	0,7905142	0,4857391	0,6279716	0,3893386	0,6025155	0,5012083	0,2776681
120	0,4310475	0,3316956	0,1650739	0,5963313	0,5125651	0,5699948	0,0183184	0,4151029	0,5280361	0,6140698	0,5163481	0,5921975	0,4111620	0,6342305	0,3469337	0,7078521	0,5938589	0,7349668	0,6886496	0,5006565	0,4972248	0,4729469	0,4137822	0,3966047	0,7407178	0,5891191	0,4178333	0,7186178	0,4650346	0,6509730	0,5072526	0,2896401
140	0,5026234	0,3754485	0,2131946	0,5681476	0,6555028	0,6331066	0,0165726	0,4811320	0,5186512	0,5901306	0,5709868	0,6009865	0,4847433	0,6603915	0,4042699	0,6262128	0,5291464	0,6740458	0,6470129	0,4304145	0,4609424	0,4263986	0,3091764	0,3819108	0,7888318	0,6592855	0,3611578	0,6230031	0,4997749	0,6214467	0,5777295	0,3821338
160	0,4296836	0,4213194	0,1494353	0,5868083	0,5333185	0,5748896	0,0181105	0,3291311	0,7463615	0,5925047	0,5131669	0,6644927	0,4412073	0,5370558	0,4662152	0,7009721	0,6737874	0,7174676	0,8355272	0,5537336	0,5206571	0,4091145	0,2168150	0,3539833	0,7065223	0,7220105	0,5006281	0,5414607	0,5417973	0,5973754	0,5502202	0,3429263
180	0,4311386	0,4417460	0,2008059	0,6469433	0,6349657	0,4691742	0,0166224	0,4375632	0,5445239	0,4966810	0,6270632	0,6708025	0,4506552	0,5596403	0,5194532	0,7693165	0,6089218	0,6247391	0,8222188	0,5838676	0,5039692	0,4185181	0,2297698	0,4775682	0,6916323	0,7062813	0,3572825	0,5791038	0,4871294	0,7597951	0,4823957	0,2929034
200	0,5505782	0,4398049	0,1543333	0,7364178	0,6561383	0,6376336	0,0145149	0,3668990	0,6448744	0,5441874	0,4982791	0,7286108	0,5215326	0,5230764	0,4125157	0,6211799	0,6170272	0,6620927	0,7314094	0,4662311	0,5355047	0,3995620	0,2648881	0,4108047	0,7568029	0,6493461	0,4259511	0,5457679	0,5655343	0,7191682	0,5262184	0,3245005
220	0,3558961	0,4580346	0,1930972	0,7631220	0,6381063	0,6003844	0,0204500	0,4414858	0,6816249	0,5138087	0,5384508	0,7460568	0,6779264	0,5763668	0,3905962	0,6441560	0,5772197	0,5857354	0,8142157	0,4757984	0,4483589	0,3673294	0,3221206	0,4296459	0,8131342	0,6449226	0,4435881	0,6988746	0,4960615	0,6482424	0,4619976	0,3070350
240	0,4739760	0,4394529	0,1352846	0,5281936	0,6345765	0,4831342	0,0275152	0,4799840	0,5819474	0,6245014	0,5321848	0,8203300	0,5598090	0,5396082	0,4305205	0,7015073	0,5623448	0,7116757	0,7172980	0,4471402	0,5232824	0,4380654	0,2796666	0,4090679	0,8341160	0,6336638	0,3840134	0,7000381	0,4043637	0,6227251	0,6002695	0,3321705
260	0,4161180	0,5238657	0,1201410	0,7665120	0,6232346	0,5478355	0,0347794	0,4375589	0,5652068	0,4939881	0,5971331	0,6555308	0,4929387	0,5844272	0,3606213	0,5054396	0,4971478	0,6725581	0,7010306	0,4504050	0,4651939	0,4294088	0,2786707	0,3859714	0,7905632	0,6770249	0,3454743	0,6115086	0,5234403	0,6565300	0,5164736	0,2861463
280	0,4638827	0,4665265	0,0880503	0,6197619	0,5250013	0,6100524	0,0073231	0,4139538	0,6018739	0,5193219	0,5490626	0,7875164	0,5513232	0,5737134	0,3572586	0,6551987	0,6387009	0,5961389	0,7364275	0,4859394	0,3340700	0,3496530	0,3180609	0,3443251	0,7939801	0,6804974	0,3685317	0,6216835	0,4536018	0,7873987	0,4786581	0,1937946
300	0,5121938	0,4498690	0,1603083	0,7034016	0,5435761	0,6018327	0,0065973	0,4254059	0,5028174	0,5173246	0,6710700	0,5939533	0,5683502	0,5624069	0,4436961	0,6705904	0,7204326	0,7613247	0,7769408	0,4752239	0,6015474	0,4113171	0,2089369	0,5095088	0,8760842	0,6830454	0,4188993	0,6360670	0,5150927	0,6315570	0,4839423	0,1969375
320	0,3985555	0,3610638	0,1937846	0,7959028	0,5609437	0,5863076	0,0128935	0,3490886	0,5516979	0,4642431	0,6768807	0,7179219	0,6287657	0,7752172	0,4846240	0,7179577	0,5089290	0,6573672	0,6542925	0,4810686	0,5081460	0,4715743	0,3090534	0,3928076	0,7511006	0,5555319	0,4293984	0,6586119	0,5309989	0,6762006	0,4498793	0,2827891
340	0,4335571	0,4040435	0,1397259	0,8158355	0,6483575	0,6065014	0,0124599	0,4004263	0,6916471	0,4474649	0,6290531	0,6539647	0,6426426	0,6497884	0,3746864	0,8022635	0,6345618	0,6730367	0,6174620	0,4284714	0,4370212	0,6039607	0,2642126	0,4284737	0,7168594	0,5723051	0,4833258	0,7546320	0,5252824	0,6321863	0,5775341	0,2746446
360	0,4556516	0,4618706	0,1112659	0,7151319	0,6068601	0,5101123	0,0232338	0,4480673	0,6384779	0,5507104	0,7112842	0,6828804	0,6714399	0,5316430	0,3288447	0,6903863	0,6378979	0,6960341	0,6218709	0,5030251	0,5358811	0,4486905	0,3118872	0,3906308	0,6829290	0,6887967	0,3616172	0,6247431	0,6094178	0,7296860	0,4196137	0,3677286
380	0,4821513	0,3235643	0,1709037	0,7242603	0,5053046	0,5219896	0,0402329	0,4117262	0,4477092	0,5694872	0,6930439	0,5949672	0,7470807	0,5006566	0,3586740	0,7414667	0,5117363	0,9435219	0,5426395	0,4689864	0,4142732	0,4896387	0,2961550	0,3904620	0,7960664	0,6563901	0,3045445	0,5788824	0,4640097	0,6272785	0,5213203	0,3383852
400	0,4430634	0,3654429	0,2287812	0,6908292	0,6941510	0,5073149	0,0106916	0,4072089	0,5462361	0,5914994	0,6795773	0,6714294	0,7320410	0,5258378	0,3589708	0,6458983	0,6707273	0,8105530	0,5887069	0,4831325	0,5414006	0,4326988	0,2500743	0,4086191	0,6504135	0,6164943	0,2656928	0,6080852	0,5655203	0,7449987	0,6088820	0,3435598
420	0,4698846	0,3762243	0,2506898	0,7057373	0,6828578	0,4971254	0,0180982	0,5418239	0,6287056	0,4860545	0,6653569	0,7420264	0,6604443	0,6140473	0,3458162	0,7007884	0,7188166	0,7326545	0,5604781	0,6035640	0,5338634	0,4720216	0,2671953	0,4028776	0,6986587	0,6132454	0,4170698	0,6551179	0,6240525	0,7272824	0,5533836	0,2897542
440	0,4474245	0,4084812	0,2600960	0,6899772	0,7027796	0,4777847	0,0296776	0,4581079	0,5211159	0,5248339	0,6667065	0,7135928	0,5494449	0,6091767	0,3911874	0,6195098	0,6034471	0,7174754	0,6784137	0,6354310	0,5439118	0,5076362	0,3434696	0,3862684	0,5718593	0,7512075	0,4093413	0,7642458	0,5042624	0,5385497	0,5730809	0,3838260
460	0,3535922	0,4545947	0,1513456	0,6934551	0,6615401	0,4463684	0,0235300	0,3472228	0,5104623	0,6087782	0,6859911	0,7394403	0,6988676	0,5160940	0,3682837	0,6286252	0,6775250	0,6590048	0,6600059	0,4703196	0,4268380	0,4865038	0,2481084	0,3617646	0,7578267	0,7401782	0,3465511	0,5974372	0,4736106	0,6049982	0,5632079	0,2897840
480	0,4018906	0,4666532	0,1961312	0,6413826	0,6125232	0,4886684	0,0267663	0,3777783	0,5895467	0,5015795	0,6851210	0,6832842	0,5410797	0,5959267	0,4545445	0,7113282	0,7309029	0,6911760	0,7205194	0,5404722	0,6189329	0,5104943	0,3107170	0,2953688	0,7715577	0,7124178	0,3453635	0,6837150	0,5579302	0,6736618	0,6194817	0,3272733
500	0,4766806	0,4909136	0,1455861	0,6532322	0,6236334	0,5561537	0,0171471	0,4312320	0,5610483	0,6108646	0,6774651	0,7276147	0,4725995	0,5337242	0,4653387	0,6765153	0,5433724	0,7408240	0,6649136	0,6040304	0,5206141	0,5023448	0,2956460	0,3738544	0,6845156	0,6589714	0,4143249	0,6428242	0,5637038	0,7312143	0,7401842	0,2461626
520	0,4256790	0,3446136	0,1483167	0,6510813	0,6664891	0,5333211	0,0075369	0,4464699	0,5824271	0,4374537	0,6850173	0,6894995	0,5193937	0,5230351	0,3737224	0,6985839	0,6281238	0,6473331	0,7232851	0,5123211	0,6646381	0,5197421	0,3508926	0,4870969	0,6614363	0,7478806	0,3510880	0,7193491	0,5248406	0,8156733	0,5653178	0,3411002
540	0,4259487	0,4782198	0,1860382	0,6425338	0,5814625	0,5715719	0,0169240	0,3878053	0,5406878	0,4868899	0,6843379	0,6940358	0,6238485	0,5210510	0,3345852	0,7267880	0,6341749	0,6150245	0,5748035	0,5251663	0,4854332	0,3764066	0,2735722	0,3951169	0,7016353	0,6140459	0,4992786	0,6553623	0,5459644	0,5740477	0,6012558	0,3814452
560	0,4299654	0,3357733	0,1348993	0,6269360	0,6143100	0,6132961	0,0084093	0,5185070	0,5160885	0,4717468	0,7311780	0,8026528	0,5194271	0,5552843	0,3282877	0,7494269	0,5879089	0,7235573	0,7055247	0,5595591	0,6005197	0,4463838	0,2641770	0,4588991	0,7488176	0,6990120	0,4323038	0,7134203	0,5367131	0,5288795	0,6344025	0,4114118
580	0,4254929	0,4549293	0,1074706	0,6350223	0,6243873	0,6755481	0,0291748	0,3775485	0,4646342	0,4431922	0,6651970	0,8818639	0,4627398	0,5657751	0,4088483	0,5913789	0,6364158	0,6519963	0,6260896	0,4901731	0,5525278	0,5241298	0,2931111	0,4215319	0,6339493	0,6752470	0,4691207	0,6631135	0,3795445	0,6245069	0,5193243	0,4113304
600	0,4862929	0,3888183	0,1095880	0,6027509	0,7189609	0,7173072	0,0408603	0,5219914	0,4253362	0,5524581	0,8165179	0,7835879	0,4979428	0,5399549	0,4143989	0,6969287	0,6138946	0,5658173	0,6317778	0,4537700	0,5091154	0,4620415	0,3832293	0,3069885	0,7196779	0,7257622	0,3655941	0,7470522	0,4992585	0,7534026	0,5616805	0,3330398
620	0,4985365	0,3375979	0,1352545	0,4593329	0,7181982	0,7321697	0,0871103	0,5562215	0,4634631	0,4413689	0,7685805	0,7921160	0,3373377	0,5159473	0,4025606	0,5644463	0,5845802	0,7178921	0,7914354	0,4860484	0,5684068	0,4665366	0,4414710	0,3554779	0,6520849	0,5522994	0,4633849	0,5758574	0,4787881	0,6269882	0,5434659	0,3635630
640	0,3931084	0,3329561	0,1660455	0,5196337	0,5701598	0,6543469	0,0794896	0,4157976	0,5118500	0,5084255	0,7994219	0,8084259	0,3716820	0,5046651	0,4397892	0,6331694	0,7333069	0,7526923	0,7583073	0,5028792	0,4285706	0,4255981	0,3743485	0,4045558	0,7197684	0,6863100	0,4795336	0,5135160	0,4800406	0,7407118	0,4196348	0,3992717
660	0,4851390	0,3944957	0,1124087	0,5451028	0,6507183	0,6483447	0,0902610	0,4997313	0,6025681	0,5533294	0,7831970	0,6899857	0,3775725	0,5408902	0,3976941	0,7443853	0,5705491	0,6666689	0,7215041	0,4614415	0,5819761	0,4459626	0,2940448	0,3504365	0,8019582	0,7034121	0,3292705	0,6128108	0,4967385	0,7506832	0,4894455	0,3927538
680	0,4572733	0,3476769	0,1290399	0,5122206	0,6372610	0,7356822	0,0768085	0,5670976	0,5064751	0,6761373	0,5864376	0,7666113	0,2331767	0,5269109	0,4383102	0,6108928	0,6216581	0,6145515	0,6996190	0,4773065	0,5380541	0,4802599	0,3526422	0,4162516	0,6997570	0,7018004	0,4456543	0,6189098	0,5300209	0,5616008	0,5577300	0,3380355
700	0,4730119	0,4855947	0,1734642	0,5893826	0,6627423	0,6552073	0,0462990	0,4752186	0,5091370	0,5788032	0,6865164	0,6819369	0,1648641	0,5039611	0,5285892	0,7510248	0,6080674	0,5943720	0,5652392	0,4599924	0,6431219	0,5521265	0,2360995	0,3941455	0,6320043	0,6096572	0,4475360	0,5555231	0,4602104	0,5965181	0,4336178	0,3562999
720	0,4715018	0,3228808	0,2092816	0,7150212	0,8634402	0,6405767	0,0586102	0,4696126	0,4615740	0,5652131	0,6151401	0,6662466	0,2277614	0,4280577	0,3560087	0,6935310	0,5411068	0,6540840	0,9130210	0,4285111	0,4740390	0,6094993	0,2995134	0,3950924	0,6585181	0,5465580	0,3872393	0,5899685	0,4820987	0,6289547	0,5406879	0,3768946
740	0,4193383	0,3566356	0,2022485	0,5119674	0,8367650	0,6476983	0,0503083	0,3622245	0,5173358	0,6346851	0,7370134	0,6822980	0,1614666	0,5241137	0,3725429	0,6882860	0,6566012	0,5423467	0,7194717	0,4740277	0,4740257	0,5840126	0,3239603	0,3956014	0,4852005	0,7379332	0,4488892	0,4837194	0,6334283	0,7322551	0,5280933	0,2982104
760	0,4059731	0,4475550	0,1478026	0,5368285	0,6127299	0,5907035	0,0573973	0,3574452	0,6630049	0,6567137	0,8057056	0,6296910	0,1271629	0,6981869	0,4635516	0,6599586	0,6848894	0,6044997	0,6637047	0,4965165	0,5008158	0,5070027	0,2849079	0,3571248	0,7002412	0,6994439	0,3662818	0,4567271	0,5048373	0,7836207	0,5715484	0,3275204
780	0,4226244	0,3914390	0,1538607	0,5223707	0,6622171	0,6620873	0,0627840	0,3379074	0,5427596	0,5000222	0,8530653	0,6354252	0,1608282	0,5377860	0,3686196	0,6199290	0,6186089	0,6454031	0,5774246	0,6020525	0,5367550	0,4104350	0,2805885	0,3493637	0,5527362	0,6736357	0,3722188	0,5825904	0,5727391	0,6118023	0,4612032	0,3510936
800	0,3891034	0,4535595	0,1908787	0,5519472	0,5669350	0,6185214	0,0904023	0,4931343	0,5944310	0,5332662	0,6793342	0,7512026	0,2291651	0,4791119	0,6061891	0,6244597	0,6596046	0,6495652	0,6089727	0,4378981	0,4695914	0,4846869	0,3105309	0,4255705	0,6062785	0,5937916	0,3512794	0,4207010	0,5395067	0,6825345	0,5830511	0,4669311
820	0,4098358	0,4576561	0,1137952	0,5181182	0,5846761	0,7224819	0,0671032	0,3595620	0,6504536	0,6587378	0,6753067	0,5215674	0,1236909	0,5484021	0,5752173	0,6610851	0,5819601	0,6705466	0,6584122	0,4446210	0,5645498	0,4799914	0,3947459	0,3769427	0,8265454	0,6321880	0,2779043	0,5204586	0,6811539	0,6060250	0,6022315	0,4211217
840	0,4415258	0,4973097	0,1317931	0,5723281	0,7228173	0,6890138	0,0606388	0,3740798	0,5896400	0,6078387	0,6964835	0,7319218	0,1067164	0,5878373	0,5693124	0,5842808	0,6051827	0,6122089	0,5561752	0,5795662	0,5975328	0,4829995	0,2286459	0,3657833	0,7413880	0,6538341	0,4253146	0,4395014	0,5434331	0,6947016	0,6185524	0,4162187
860	0,4223512	0,4066407	0,1301844	0,5718334	0,7571009	0,7169940	0,0601066	0,4514461	0,6562646	0,6102078	0,6408353	0,7306082	0,1450234	0,5987231	0,4606479	0,6659089	0,5273047	0,6519658	0,7527536	0,5683471	0,4708640	0,5711183	0,3766955	0,4226688	0,6184379	0,6862568	0,4113731	0,4196107	0,5927160	0,5615408	0,6182216	0,3806848
