"Time"	ihfA	hipB	hipA	yeiL	tdcA	tdcR	yiaJ	ompR	bolA	csgD	tdcF	tdcB	tdcE	tdcC	tdcG	tdcD	yiaK	sgbU	yiaO	yiaN	sgbE	sgbH	yiaL	lyxK	yiaM	sra	ompC	csgG	csgF	csgE	ompF	micF
580	0,6374454	0,5422331	0,5105170	0,9652279	1,0084330	1,0038543	0,1371497	0,5698641	0,8078112	0,9737593	0,9115801	0,9997552	0,4264385	0,8791171	0,6385737	0,9467403	0,8384564	0,8803762	0,9208104	0,7699969	0,7826720	0,6792490	0,5103107	0,5469514	1,0493721	0,9413428	0,5506525	0,7756395	0,8227419	0,9762701	0,7621656	0,2128390
600	0,5940259	0,5201177	0,4016956	0,9051388	1,0512100	1,0412925	0,1085342	0,6247769	0,7771745	0,9269350	0,8701358	0,9445895	0,3669015	0,8660881	0,7274065	0,9477098	0,7773777	0,8399053	1,0011498	0,7640161	0,7925587	0,6981547	0,4908010	0,5675402	0,9989142	0,9228838	0,5695579	0,7394141	0,7304823	0,9982470	0,7484522	0,3243119
620	0,5990478	0,5969718	0,3641186	0,8108727	0,9633668	0,9978441	0,0889333	0,5901885	0,7025015	0,8847229	0,8809039	0,9602350	0,2941658	0,9174363	0,6811961	1,0330084	0,8300672	0,8501534	0,9918541	0,5933022	0,7457614	0,7240862	0,4890673	0,5862012	1,0254964	0,9419919	0,5539390	0,7709502	0,7390253	0,9713650	0,7014244	0,3998521
640	0,6224445	0,6518456	0,3001245	0,8691781	0,9400076	1,0681998	0,1158247	0,6127159	0,7469167	0,8186558	0,9275785	1,0583625	0,2600744	0,9470773	0,6729371	0,9573621	0,9296257	0,9539856	0,9819571	0,6786872	0,8076103	0,6651711	0,4822789	0,5424335	1,0389895	0,9744618	0,5458295	0,7549237	0,7405094	0,9441627	0,7009305	0,4773232
660	0,5828885	0,6172115	0,2621685	0,8478484	0,9431562	1,0593084	0,1164190	0,5321455	0,7136932	0,7648099	0,9471976	0,9697408	0,2450479	0,9555089	0,6489755	0,9627830	0,9077338	0,8814522	0,9667752	0,7131406	0,7695191	0,6948334	0,4855816	0,5229965	1,0194777	0,9813591	0,5715879	0,7411777	0,7674549	0,9059738	0,6828371	0,5043404
680	0,5784661	0,5875468	0,2482227	0,9072970	0,9929980	1,0607640	0,1016411	0,5355246	0,7413071	0,7485848	0,9380055	0,9734926	0,2187725	0,8673668	0,6273368	1,0115616	0,9712772	0,8452871	1,0026641	0,7435591	0,8024575	0,6590984	0,5156077	0,5025092	1,0018101	0,9672615	0,5607080	0,6977982	0,7231601	0,9281663	0,7198707	0,5131773
700	0,5796683	0,5556454	0,2163690	0,9265721	0,9848718	1,0458366	0,1333270	0,5699361	0,7871508	0,7343348	1,0073395	0,9613418	0,1802676	0,8718028	0,5864983	1,0908990	0,8411591	0,8633205	1,0166294	0,7141182	0,7900732	0,6550612	0,4924182	0,4525305	0,9951237	0,9628821	0,5720507	0,7111084	0,6982048	0,9679993	0,7250595	0,5374351
720	0,5746890	0,6258308	0,2056693	0,8917981	0,9811849	1,0668742	0,1395859	0,5682025	0,7854106	0,7552393	1,0403542	0,9786887	0,1610930	0,8791106	0,6474331	1,0717646	0,8826639	0,8525706	0,9963602	0,6937265	0,7369810	0,6439715	0,4420678	0,4344238	0,9230100	1,0181356	0,5682852	0,6892668	0,7473139	0,9917921	0,8042128	0,5686631
740	0,6320482	0,6190848	0,1982581	0,9483418	1,0074515	1,0574124	0,1389504	0,6312220	0,7930159	0,7111846	0,9844710	1,0321354	0,1570317	0,9172716	0,6541083	1,0830498	0,8749157	0,8571783	0,9565747	0,6439028	0,6783708	0,6142211	0,4241219	0,4396034	0,9667115	1,0553972	0,5731564	0,7217521	0,7877772	1,0028981	0,7948272	0,6256786
760	0,6001241	0,5791944	0,2097609	0,9226929	1,0052272	1,0801072	0,1292343	0,6711581	0,7765603	0,7046316	0,9612987	1,0861112	0,1462440	0,8873910	0,6581968	1,0489299	0,8590663	0,8335410	0,9161272	0,7174090	0,6605567	0,6015236	0,4196508	0,4573752	1,0051253	0,9739760	0,5335296	0,7582694	0,7806765	1,0125708	0,8007551	0,6518045
780	0,6118030	0,6028428	0,2226847	1,0112074	1,0561407	1,0973896	0,1287198	0,6321213	0,6761063	0,7399445	0,9747335	1,0516808	0,1754279	0,8287646	0,6302517	1,0214911	0,8195305	0,8764414	0,9606745	0,7146107	0,6808817	0,6497974	0,4307188	0,4388780	0,9735155	0,9470180	0,5483255	0,8359558	0,7566663	1,0345051	0,7846550	0,5815604
800	0,6412119	0,6267835	0,2339101	0,9179850	0,9526999	0,9994858	0,0860398	0,5835589	0,6270431	0,7571399	0,9714292	1,0770802	0,2112950	0,8315862	0,7083985	1,0306322	0,8255537	0,9114458	0,9225495	0,7613837	0,7406019	0,6376635	0,4192558	0,4751871	1,0055184	0,9417855	0,6162217	0,8489755	0,7940252	1,0403741	0,8198557	0,5089418
820	0,6089685	0,6605097	0,2226153	0,8519059	1,0292476	1,0204559	0,1057958	0,6264974	0,7672931	0,7403452	1,0161615	1,0808189	0,2276795	0,8508340	0,6286912	0,9700220	0,7691639	0,8735945	0,9545571	0,7421832	0,7318326	0,6317564	0,4098830	0,4941157	0,9729330	0,9632406	0,5861220	0,8337719	0,7210418	1,0287215	0,8166233	0,4859481
840	0,5968359	0,5828564	0,2145147	0,8938696	0,9962187	0,9572592	0,1043002	0,5870253	0,8702148	0,7699896	0,9983616	1,1148321	0,2374415	0,8464464	0,6316408	0,9896509	0,8674131	0,8321642	0,8866281	0,7339320	0,7878548	0,6655450	0,4080422	0,5726695	0,9927187	0,9895630	0,5776156	0,7884857	0,7284428	0,9727326	0,7626539	0,5016529
860	0,6187535	0,5537781	0,2064903	0,9460544	0,9992397	0,9769359	0,1232425	0,5793199	0,8555217	0,7892485	0,9158970	1,0357668	0,2294765	0,8249628	0,6500732	0,9572795	0,9275793	0,7842451	0,9166989	0,6703860	0,8024477	0,6836762	0,4333518	0,5798752	0,9253646	0,9258024	0,5863114	0,6845810	0,7264600	0,9680441	0,7994946	0,5142264
880	0,6425149	0,5603361	0,2025664	0,8831764	0,9075794	0,9522776	0,1097987	0,5954608	0,8486538	0,7402213	0,9076576	1,0004908	0,2132014	0,8890145	0,6638916	1,0428540	0,9045970	0,7914466	0,9344336	0,6422523	0,8101882	0,6539806	0,4366307	0,5552510	0,9624678	0,9282455	0,5607490	0,7258716	0,7324425	0,9794787	0,7885419	0,5885021
900	0,6575508	0,5162558	0,2075689	0,8955139	0,9265460	1,0173662	0,0853738	0,6191328	0,8965391	0,7234008	0,9264552	0,9477457	0,1846680	0,8535822	0,6604891	0,9731677	0,8503445	0,7322155	0,9652902	0,6489045	0,8074060	0,6725593	0,4289246	0,5040987	0,9630484	0,9599477	0,5785174	0,7420669	0,7329836	0,9599342	0,7692883	0,6124429
920	0,6542604	0,5503002	0,2276398	0,9613360	0,8864880	1,0173042	0,1094050	0,5520705	0,7656509	0,7989894	0,8722961	0,9350185	0,1957722	0,8322325	0,5920400	0,9735167	0,8330294	0,8851692	1,0058447	0,7347525	0,7982477	0,6484497	0,4404645	0,5010227	0,9867452	0,9690120	0,5910851	0,7847983	0,6921362	0,9235948	0,7055965	0,5817220
940	0,6463271	0,5259883	0,2339922	0,9686280	0,8560721	0,9527839	0,1345739	0,5742124	0,8305509	0,7395592	0,9089015	0,9493250	0,1869009	0,8179975	0,6461299	0,9701199	0,8752660	1,0071591	1,0171867	0,7108064	0,8100584	0,6570993	0,4747171	0,5145121	0,9417115	0,9610948	0,5828021	0,8137235	0,7198634	1,0590257	0,6931635	0,5690179
960	0,6863972	0,5478141	0,2534308	0,9311223	0,8611032	0,9094779	0,1157386	0,5248464	0,8296891	0,7612560	0,9196989	0,9484288	0,1854550	0,8559340	0,6672577	1,0566562	0,9231484	0,8939956	1,0084846	0,7234463	0,7618071	0,6359060	0,4975874	0,5479681	0,9832370	1,0244565	0,5739277	0,8019483	0,6866026	1,0646914	0,7305657	0,5641568
980	0,6639409	0,5609132	0,2313243	0,8961841	0,8932667	0,9572028	0,1309085	0,5381264	0,7994949	0,7359091	0,9568418	0,9829712	0,2004897	0,8400544	0,6816030	1,0486813	0,9294644	0,9432027	0,9569263	0,7109465	0,7680904	0,5984628	0,4785494	0,5068311	0,9456510	0,9480023	0,5886564	0,7976854	0,6850799	1,0013438	0,7635086	0,5740693
1000	0,6542429	0,5925252	0,2749525	0,8834299	0,8824635	0,9086843	0,1176244	0,6148794	0,7977880	0,7277244	1,0198095	1,0071570	0,2143934	0,8645202	0,6894506	1,0174970	0,8551948	0,8789958	0,9578980	0,6854213	0,7712515	0,6211673	0,4881091	0,4851524	0,9798025	0,9407327	0,5599998	0,8051487	0,6697420	0,9794220	0,7501816	0,5371131
1020	0,6398700	0,6181749	0,2788413	0,8958746	0,9242285	0,8843958	0,1182987	0,6117401	0,8117439	0,6709522	0,9781161	1,0050787	0,1941062	0,7957761	0,6493958	1,0261093	0,8826196	0,7895956	0,9818584	0,6842460	0,7708397	0,6909812	0,4812924	0,4881479	1,0041897	0,9529111	0,5391657	0,8066466	0,7303873	0,9574073	0,7651994	0,5355659
1040	0,6010481	0,6358059	0,3105876	0,8757605	0,8631416	0,9750005	0,1004753	0,6212688	0,7594040	0,7000925	1,0941738	0,9422466	0,2199805	0,7500230	0,6204534	0,9725031	0,9501611	0,7770448	0,9743977	0,6317074	0,7613756	0,7372136	0,4795035	0,5282253	0,8990324	0,9526821	0,5638596	0,8344025	0,7430372	0,9419919	0,7455076	0,5709450
1060	0,5921112	0,6507064	0,2855157	0,8503353	0,8938964	0,9131095	0,0982818	0,5954774	0,7071393	0,7093200	0,9918223	0,9999444	0,1989316	0,7863671	0,6130594	0,9673447	0,8329024	0,8085895	0,9850788	0,7138731	0,7624778	0,7604460	0,4935653	0,5464376	0,9100022	0,9031792	0,5498457	0,8296757	0,8092198	0,9873388	0,7599331	0,4994402
1080	0,6322297	0,5879392	0,2660924	0,8278845	0,8747910	1,0164528	0,1096662	0,5815255	0,7593956	0,7425209	0,9454982	1,0505526	0,1727241	0,7680181	0,5550975	0,9621468	0,8241078	0,7521458	1,0021429	0,7545698	0,6958020	0,7389836	0,4762130	0,5498750	0,9408357	0,9591881	0,6057405	0,8373157	0,7797906	0,9746149	0,7738857	0,5576920
1100	0,5963285	0,5592495	0,2564717	0,9478941	0,8719770	1,0167180	0,1431412	0,6626091	0,8137962	0,7729334	0,9558575	1,0549898	0,1987524	0,7497594	0,5729534	1,0106671	0,8220493	0,8409090	0,9414901	0,7248787	0,7237872	0,7023005	0,4669331	0,5352610	0,9545843	1,0067501	0,6209815	0,7771505	0,6993557	1,0130876	0,7316175	0,5120071

0	0,6552591	0,5867462	0,2448027	0,9736003	0,9871096	0,9917887	0,1099118	0,6623766	0,8002509	0,8121581	0,9941317	0,9052185	0,1873783	0,9483834	0,6411591	1,0129771	0,8318351	0,7995268	0,9127501	0,7461985	0,7740078	0,6829705	0,3753086	0,5339376	1,0784067	0,8764511	0,5815044	0,8047730	0,8082389	0,9277086	0,7798461	0,5787266
20	0,5861231	0,6349653	0,2512147	0,9083493	0,9607863	1,0117770	0,0384416	0,5510157	0,7827203	0,8300838	0,8819682	0,9741717	0,5005625	0,9285540	0,6278251	1,0634444	0,8431861	0,7617580	0,9886246	0,7265001	0,6888142	0,6923889	0,4236460	0,5719645	1,0610785	1,0416065	0,5046283	0,9055045	0,7569184	0,9206630	0,7900151	0,4881112
40	0,5481299	0,6727365	0,2540896	0,9291672	0,9445162	0,9621929	0,0324495	0,5627560	0,8119381	0,8013491	0,9523786	0,9915931	0,6613653	0,8295684	0,5811504	1,0504835	0,9573073	0,8015883	0,9432870	0,7366324	0,6743305	0,6188597	0,4686073	0,5806981	1,1023035	1,0096250	0,5338027	0,9046390	0,6875538	0,9987766	0,8295471	0,4893679
60	0,5756229	0,6340492	0,2361940	0,9516222	0,8931182	0,8864823	0,0216992	0,5779974	0,8733085	0,7672466	0,9499212	1,0404984	0,7405627	0,8853062	0,6483931	1,0618933	0,9038317	0,9040337	1,0167049	0,7404759	0,7008462	0,6815007	0,4749299	0,5577913	1,0991508	1,0388905	0,5396312	0,9331819	0,6686821	1,0163145	0,7623900	0,5128954
80	0,6359514	0,5969412	0,2504654	0,9474985	0,8789531	0,8169314	0,0208717	0,5987250	0,7723939	0,7239735	0,9563349	0,9888281	0,7735177	0,9391710	0,6320051	0,9961357	0,8718167	0,9523370	0,9999747	0,7359634	0,7250182	0,6657383	0,4719865	0,5721196	1,0766841	1,0217508	0,5267271	0,9504177	0,6956748	0,9528081	0,7266583	0,5108161
100	0,5721319	0,5948296	0,2238417	1,0428797	0,9057326	0,8620360	0,0339265	0,5803785	0,8339965	0,7557292	0,8387546	0,9699279	0,7828168	0,8429323	0,5566944	0,9978297	0,8505143	0,9946108	1,0304477	0,7360829	0,6886535	0,6829049	0,4626998	0,5467354	1,0443714	1,0315415	0,4831970	0,8989486	0,7144036	0,9561138	0,7617749	0,5375973
120	0,6047915	0,5719138	0,2060294	1,0295666	0,9429707	0,8218937	0,0385008	0,6001367	0,8824803	0,8366145	0,8916989	0,9622118	0,7549065	0,8348124	0,5435577	0,9380514	0,9221248	0,9147404	1,0291485	0,6931874	0,7494391	0,6639132	0,3956711	0,5215325	1,0798152	1,0401450	0,5144240	0,9354369	0,7491879	0,9441759	0,7258003	0,5489795
140	0,6226792	0,6551527	0,2095951	0,9908727	0,9939497	0,7705211	0,0260784	0,5934557	0,8079301	0,8189411	0,8546638	1,0256720	0,7880296	0,8827218	0,6044094	1,0652619	0,8754231	0,9541819	1,0050576	0,7346350	0,7390376	0,6471087	0,4097060	0,5383215	1,0529513	1,0375893	0,5865906	0,9205174	0,7331187	0,9434974	0,7118185	0,5153090
160	0,6639924	0,6889106	0,2197188	0,9918776	0,9478279	0,7801444	0,0454982	0,5973967	0,8715928	0,7599628	0,7881032	1,0376450	0,7929777	0,9627564	0,5820713	0,9831762	0,8875349	1,0334210	0,9789498	0,7549231	0,6598412	0,7075520	0,4022146	0,5243914	1,0449506	1,0185716	0,6259994	0,9821217	0,8079583	0,9759592	0,7618900	0,4870741
180	0,6487030	0,6485722	0,2011316	1,0220063	0,9616441	0,7530826	0,0289964	0,5896106	0,8873692	0,7869931	0,8739869	0,9690191	0,8112503	0,9134059	0,5811863	1,0156543	0,9409629	0,9028696	0,9540290	0,7344829	0,6972543	0,6940314	0,3768774	0,5765461	1,0975525	0,9881019	0,5993646	0,9497503	0,8137392	0,9897224	0,7414695	0,4951983
200	0,6452562	0,6548771	0,1988844	0,8967483	0,9265563	0,7631018	0,0330666	0,5886484	0,7896199	0,8053395	0,8722943	0,9491413	0,8145105	0,8291104	0,6136266	0,9529446	1,0224539	0,9559869	0,9445627	0,7026533	0,7111456	0,6637661	0,4015525	0,5812997	1,0404361	0,9417486	0,5404518	0,9341729	0,6718713	1,0120214	0,8031179	0,4691876
220	0,6125131	0,6287609	0,1673446	0,8591299	0,8828914	0,7887196	0,0197291	0,5883441	0,8296476	0,7742952	0,9025033	0,9001810	0,8624152	0,7834635	0,5953683	0,9655416	0,9524997	0,9309858	0,9794706	0,7043549	0,7292840	0,6718533	0,4294591	0,6352224	0,9919528	1,0346492	0,5095589	1,0014814	0,7189039	1,0278472	0,7734658	0,4889613
240	0,5555842	0,6534368	0,1659099	0,9079084	0,9017631	0,8241891	0,0164245	0,5759305	0,7363802	0,8791255	0,9263904	0,9851483	0,8282396	0,7888202	0,5467491	0,9861481	0,9332165	0,9705861	0,9860071	0,7065023	0,6796500	0,7128059	0,4333958	0,6107108	0,9998693	0,9932465	0,4893500	0,9489681	0,7739802	1,0093154	0,7814343	0,4189017
260	0,5838778	0,6166689	0,1960258	1,0443139	0,9353256	0,7726128	0,0220861	0,5617755	0,7946342	0,8789651	0,9602366	0,9492534	0,8085396	0,8818473	0,5844988	1,0276536	0,9050032	1,0099467	0,9596205	0,6447884	0,6618758	0,6683244	0,4340576	0,5759682	1,0052361	0,9782388	0,5028068	0,9686227	0,6856893	1,0227180	0,7755181	0,3861672
280	0,5992285	0,5757925	0,1957266	1,0027043	0,8695000	0,7774427	0,0186083	0,5683959	0,7986475	0,8085834	0,9853173	0,8867312	0,8210842	0,9172620	0,6012553	1,0389477	0,8766169	1,0216787	0,9282465	0,8047505	0,7133316	0,7204089	0,4254662	0,6336659	1,0316079	0,9543067	0,5823201	0,9466307	0,7313396	0,9809515	0,7338324	0,3860578
300	0,5866375	0,5711142	0,2191231	0,9810465	0,8636612	0,7771373	0,0335609	0,5580893	0,9197987	0,7850995	0,9388287	0,9355914	0,8676977	0,9145817	0,5731852	1,0212900	0,8603080	1,0407940	0,8606115	0,7052411	0,6990044	0,7265450	0,4217284	0,5509049	1,0422607	0,9239754	0,5474465	1,0141828	0,7236803	0,9075224	0,7521065	0,4038621
320	0,6024582	0,5881247	0,2262279	1,0070931	0,8546709	0,7414410	0,0332643	0,5721759	0,9028565	0,7187561	0,9118164	0,8998848	0,8771888	0,9166128	0,5614640	0,9972314	0,8774910	1,0797053	0,9223123	0,6507980	0,6807425	0,6754589	0,3900931	0,5492935	1,0284330	0,9395820	0,5354028	0,9592034	0,7304200	0,9570282	0,7418695	0,4327763
340	0,6059950	0,5692506	0,2509259	1,0339561	0,8829715	0,8795789	0,0204792	0,5715258	0,9209287	0,7171991	0,9330612	0,9433004	0,9326802	0,8003754	0,5518923	1,0389121	0,9243694	1,1298642	0,9253274	0,7037240	0,7017847	0,6149026	0,3737694	0,5758505	1,1081801	1,0198333	0,5448138	0,9582344	0,7816554	1,0023700	0,7710739	0,4231856
360	0,6425971	0,5480933	0,2859238	1,0407769	0,9052243	0,8164685	0,0285687	0,5888008	0,8056587	0,7612541	0,9454759	0,9737896	0,9447559	0,7618734	0,5581000	1,0654547	1,0036462	0,9747955	0,9063709	0,7226110	0,7243457	0,6256690	0,3854092	0,6149043	1,0612133	1,0212607	0,5099529	0,9528357	0,7492860	1,0243148	0,7522463	0,4187352
380	0,5776487	0,5870939	0,2769016	1,0129662	0,8672452	0,7690002	0,0298007	0,5514433	0,8367203	0,7740979	1,0004111	0,9321727	0,8871290	0,7847435	0,5663366	0,9351403	0,9693465	1,0156752	0,9293911	0,6729018	0,6895100	0,6381422	0,3757203	0,5505358	1,0277397	0,9620966	0,5362778	0,9500243	0,7283651	1,0616621	0,7827926	0,4524978
400	0,6078439	0,5448285	0,2867728	1,0245722	0,8611703	0,7809386	0,0246625	0,5571525	0,8109400	0,7029774	0,9812992	1,0804010	0,8589653	0,8464794	0,5808444	0,9684864	0,9229983	1,0162408	0,9200522	0,7134063	0,6664461	0,7102196	0,4017653	0,5723679	0,9509544	1,0472379	0,5057734	0,9535961	0,6637746	1,0385494	0,7751920	0,4700926
420	0,5812413	0,6361352	0,2547647	1,0294070	0,8985593	0,8119498	0,0291648	0,5947965	0,8023240	0,6981100	0,9089636	1,1095250	0,9160318	0,7980627	0,5154421	0,9482566	0,9872124	1,0362878	0,9562199	0,6898090	0,7282437	0,7426547	0,4270805	0,5478709	0,9752759	0,9724581	0,5054074	0,9810476	0,6880133	0,9359712	0,8112648	0,4234662
440	0,6048842	0,6685299	0,2407146	1,0448691	0,9035488	0,7710772	0,0360883	0,5488954	0,8580505	0,7321388	0,9086248	1,0413280	0,9207867	0,8496780	0,5459794	0,9971837	0,9800351	1,0738606	1,0093534	0,8211026	0,7646962	0,7504908	0,4565321	0,5219073	0,9778027	0,9328721	0,4656606	1,0000800	0,7202205	0,9310467	0,8300793	0,4032360
460	0,5839184	0,6857850	0,1997060	1,0173994	0,9175744	0,7315934	0,0220959	0,5330741	0,7314763	0,6630715	0,8811568	0,9817018	0,8562117	0,8259156	0,5414439	1,0062007	0,9159233	1,0687080	0,9779456	0,6987123	0,7636096	0,7197710	0,4477766	0,5865739	0,9513783	0,9499954	0,4996648	0,9850331	0,6690358	0,9912345	0,7802771	0,3516730
480	0,6091208	0,6386971	0,1885926	1,0605082	0,9129082	0,6790187	0,0250384	0,5457950	0,7880502	0,6883553	0,9380255	1,0007566	0,8234746	0,8030631	0,5982260	1,0624624	0,9267885	0,9963889	0,9501337	0,7128193	0,8048059	0,7162873	0,4483159	0,5690767	0,9902927	0,9980722	0,5064403	0,9730753	0,7522937	1,0104539	0,7532347	0,3674639
500	0,6029813	0,5840803	0,2109350	1,0294090	0,8978971	0,7394387	0,0306083	0,5699226	0,8705916	0,6637226	0,9360699	0,9800269	0,8280947	0,8284332	0,5952785	0,9858868	0,9165800	1,0041108	0,9524733	0,7447186	0,8206121	0,7275351	0,4096253	0,5919425	0,9421538	1,0209522	0,5480433	0,9221660	0,7539476	0,9492301	0,7418942	0,3889635
520	0,6017324	0,6168068	0,1982711	1,0318254	0,8720258	0,7775298	0,0361553	0,6810032	0,8434325	0,6111022	0,9880243	0,9319920	0,8424715	0,8617063	0,5639501	1,0464504	0,9204739	1,0023190	0,8417953	0,6843655	0,7755131	0,7132464	0,3931865	0,6156048	1,0399647	0,9149325	0,6221379	0,9581131	0,7655966	0,9834742	0,7165991	0,4721768
540	0,5850625	0,5237723	0,2120407	0,9337812	0,8901644	0,7495978	0,0398865	0,6719317	0,8257956	0,6906259	1,0400491	0,8724245	0,8452267	0,8238555	0,4916513	1,0373181	0,8314870	0,9330854	0,8947862	0,7165684	0,7298303	0,6870749	0,4113531	0,5281074	1,0032518	0,9466512	0,6659474	0,9206437	0,7656541	0,9535530	0,7573126	0,5129653
560	0,5687115	0,5131940	0,1894035	0,9604935	0,9111735	0,8237438	0,0519908	0,6674441	0,6758641	0,7579587	0,9676809	0,9764627	0,8178285	0,8915620	0,4530268	1,0917412	0,8667882	1,0643793	1,0007498	0,7835287	0,7188567	0,6515349	0,4194767	0,5500564	0,9989737	0,9614903	0,6142940	0,9189344	0,6640057	0,9620665	0,7710512	0,5782942
580	0,6253144	0,4974810	0,1727497	0,8928857	0,9654485	0,9502620	0,0837183	0,6917545	0,6531424	0,8059821	1,0195009	0,9445473	0,5627796	0,8388762	0,5267862	1,0074062	0,9059092	1,0203853	1,0090995	0,7862836	0,7057467	0,6917368	0,4576498	0,5461131	1,0198704	0,9943957	0,6548313	0,9334778	0,7635841	0,9509519	0,7739727	0,4972678
600	0,6067111	0,5137351	0,2040431	0,8560126	0,9866346	1,0273259	0,1096384	0,6197724	0,6778973	0,8387879	0,9965670	1,0040501	0,3986341	0,7353809	0,6113109	0,9596135	0,8871323	0,8807458	1,0111099	0,7177359	0,7389703	0,6798203	0,5230779	0,5453308	1,0613617	0,9849508	0,6993813	0,8588352	0,6731665	1,0287350	0,7689384	0,5344216
620	0,5788560	0,5332013	0,2178707	0,9448252	0,9200969	1,0733554	0,1310746	0,6106317	0,6494470	0,8323672	1,0281627	1,0681401	0,3621313	0,8030984	0,6126978	1,0060953	0,8254378	0,9074923	0,9482602	0,6161134	0,7184043	0,6728920	0,5417043	0,5504952	1,0438542	0,9014383	0,5975880	0,8608586	0,7357994	1,0247200	0,7584746	0,5048197
640	0,5812734	0,5182797	0,2283940	0,9201403	0,9441116	0,9932440	0,1422298	0,6551973	0,6147355	0,7818195	0,9956689	1,0302819	0,3238595	0,8244036	0,6449866	0,9723434	0,8640888	0,9312216	0,9087418	0,7508317	0,7486427	0,6405457	0,4945114	0,5747965	0,9610177	0,9235933	0,5595142	0,8483801	0,7222187	0,9383629	0,7641003	0,5379301
660	0,6142336	0,6238104	0,2319436	0,9265107	0,9321297	1,0184739	0,0926838	0,6409850	0,6838874	0,7975148	1,0175680	0,9659537	0,2820733	0,8692800	0,6633708	0,8972683	0,8409543	0,8639332	0,9434769	0,7492265	0,7158601	0,6552268	0,4518231	0,5682331	0,9846971	0,9963796	0,6016143	0,8666865	0,7254513	0,9866836	0,7851927	0,5222337
680	0,5867001	0,6618249	0,2367378	0,8339783	0,9339526	0,9882999	0,1020604	0,6482112	0,6834394	0,8115118	1,0204451	0,9859118	0,2571778	0,8816683	0,6495345	0,9385017	0,8908723	0,8660635	0,9608418	0,6814883	0,7146062	0,6603002	0,4705184	0,5592391	1,0250243	1,0380225	0,6076153	0,8662633	0,7783416	0,9651064	0,8328941	0,5430127
700	0,5596355	0,6515561	0,2284616	0,9036824	0,9613699	1,0420019	0,0884775	0,6266182	0,7491227	0,8048105	1,0200541	0,9866590	0,2475771	0,8952785	0,7213535	1,0234972	0,9503159	0,9112711	0,9751712	0,7140863	0,7182470	0,6390725	0,4817370	0,5469838	0,9793019	0,9481941	0,6028865	0,8586426	0,8089026	0,9487872	0,7607739	0,5596138
720	0,5773634	0,6456335	0,2451995	0,9269466	1,0392610	0,9894357	0,0943929	0,5901083	0,6720787	0,8447180	1,0327007	0,9436452	0,1889262	0,8695098	0,6544573	1,0084928	0,9414709	0,9128704	0,9738688	0,7183877	0,7143141	0,6781665	0,5079023	0,5933116	0,9671604	1,0172544	0,5579721	0,8389270	0,7698490	0,9428122	0,7326345	0,5770366
740	0,5462158	0,6352785	0,2454468	0,9047320	0,9660599	1,0037474	0,0898729	0,5157914	0,6798826	0,8315097	1,0311729	0,9738148	0,1995103	0,8714393	0,6572875	0,9162325	0,9443222	0,9100414	0,9588262	0,7542635	0,7876942	0,7228567	0,4983308	0,5434556	0,9537959	1,0419330	0,5705960	0,7761378	0,8015040	0,9404157	0,7660654	0,5128081
760	0,5770744	0,6061845	0,2364666	0,9216710	0,9138165	1,0125565	0,0729271	0,5287948	0,8072202	0,8052238	0,9997659	0,9672592	0,1997637	0,8493998	0,6993925	0,9156007	0,9479839	0,9207186	0,9709024	0,7095967	0,8027095	0,7211519	0,4654265	0,6101709	0,9580072	1,0499990	0,5971727	0,7678244	0,8089061	0,8928082	0,7742322	0,4906799
780	0,6259989	0,5948937	0,2099579	0,9088318	1,0178881	1,0094667	0,1153634	0,5469237	0,8512830	0,8332678	1,0199923	1,0123474	0,2231478	0,8439043	0,6268586	0,9937710	0,9117190	0,8601394	0,9812891	0,6269622	0,7873980	0,7035854	0,4810483	0,5642409	0,9703562	1,0180724	0,5836977	0,6908783	0,8358927	0,8438119	0,7604019	0,5642657
800	0,5923000	0,5541812	0,2248180	0,8843479	0,9630143	1,0526215	0,1168611	0,5766855	0,9128357	0,7838673	1,0294906	1,0039501	0,1778651	0,8530081	0,6342179	0,9268472	0,9629459	0,9152432	0,9907749	0,6758794	0,7451440	0,6708344	0,4821653	0,5246328	0,9267139	1,0314056	0,5915094	0,7536106	0,7885397	0,8912942	0,7740597	0,5643460
820	0,5906196	0,6461168	0,2248357	0,8827606	0,9872279	1,0934385	0,1001165	0,6615519	0,9271706	0,8029102	1,0290610	0,9753545	0,1929980	0,8597864	0,6243799	0,8825075	0,9219894	0,8556101	0,9647727	0,7016764	0,7640868	0,6596273	0,4532165	0,5140145	0,9534051	0,9329814	0,5799821	0,7447009	0,7238266	0,9040524	0,7671531	0,5900700
840	0,5834629	0,5999924	0,2247316	0,9584775	0,9414256	1,0673356	0,0862630	0,6603385	0,9136686	0,7477932	0,9731264	0,9549817	0,1728884	0,8634576	0,5990704	1,0099389	0,7888129	0,8915364	0,9573793	0,7523342	0,8017120	0,7197285	0,4729198	0,5545000	0,9247601	0,8155629	0,5940972	0,7072812	0,7546754	0,9399935	0,7778870	0,5607117
860	0,5737429	0,5639311	0,2081357	0,9857105	0,9368917	1,0220804	0,1145030	0,6605654	0,7957418	0,7740463	0,9809504	1,0103802	0,2290147	0,8451536	0,6411768	0,9449118	0,7650144	0,8377083	0,8572330	0,7425621	0,7676612	0,7498237	0,4839569	0,5200838	0,9526686	0,9201198	0,5331939	0,7373436	0,7998250	1,0056727	0,7754564	0,5179996
