"Time"	argP	dnaA	phoB	recF	dnaN	nrdA	nrdR	fis	mtlR	marR	nrdB	guaB	mtlD	mtlA	guaA	marB	glyU	valX	phnK	lysV	glnV	phnP	phnH	leuV	pheU	psiF	topA	aspV	thrU	phnG	alaW	tyrU
580	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,2491916	0,3129366	0,3085485	0,9813162	0,7031994	0,9784614	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,9141639	0,9940654	0,0018461	0,9981577	0,8937922
600	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,2978905	0,3129366	0,3085485	0,9813162	0,5822544	0,9780071	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,8858100	0,9940654	0,0018461	0,9958373	0,7655244
620	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,3489974	0,3129366	0,3085485	0,9813162	0,4576612	0,9774797	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,8579247	0,9940654	0,0018461	0,9936314	0,6490288
640	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,3939729	0,3129366	0,3085485	0,9813162	0,3504070	0,9769677	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,8350268	0,9940654	0,0018461	0,9918771	0,5601734
660	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,4304104	0,3129366	0,3085485	0,9813162	0,2656927	0,9765119	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,8177819	0,9940654	0,0018461	0,9905948	0,4976120
680	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,4585705	0,3129366	0,3085485	0,9813162	0,2020699	0,9761261	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,8054361	0,9940654	0,0018461	0,9897016	0,4554720
700	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,4796943	0,3129366	0,3085485	0,9813162	0,1558352	0,9758105	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7968861	0,9940654	0,0018461	0,9890986	0,4278445
720	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,4952248	0,3129366	0,3085485	0,9813162	0,1230027	0,9755583	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7911011	0,9940654	0,0018461	0,9886998	0,4100454
740	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5064830	0,3129366	0,3085485	0,9813162	0,1000795	0,9753603	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7872536	0,9940654	0,0018461	0,9884401	0,3987119
760	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5145613	0,3129366	0,3085485	0,9813162	0,0842800	0,9752070	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7847279	0,9940654	0,0018461	0,9882728	0,3915534
780	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5203143	0,3129366	0,3085485	0,9813162	0,0734998	0,9750895	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7830869	0,9940654	0,0018461	0,9881660	0,3870574
800	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5243883	0,3129366	0,3085485	0,9813162	0,0662032	0,9750003	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7820295	0,9940654	0,0018461	0,9880982	0,3842447
820	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5272608	0,3129366	0,3085485	0,9813162	0,0612967	0,9749331	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7813527	0,9940654	0,0018461	0,9880553	0,3824902
840	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5292796	0,3129366	0,3085485	0,9813162	0,0580149	0,9748826	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7809218	0,9940654	0,0018461	0,9880284	0,3813980
860	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5306948	0,3129366	0,3085485	0,9813162	0,0558297	0,9748451	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7806488	0,9940654	0,0018461	0,9880115	0,3807190
880	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5316849	0,3129366	0,3085485	0,9813162	0,0543800	0,9748172	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7804765	0,9940654	0,0018461	0,9880009	0,3802975
900	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5323766	0,3129366	0,3085485	0,9813162	0,0534213	0,9747965	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7803681	0,9940654	0,0018461	0,9879943	0,3800359
920	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5328592	0,3129366	0,3085485	0,9813162	0,0527891	0,9747813	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7803001	0,9940654	0,0018461	0,9879902	0,3798737
940	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5331956	0,3129366	0,3085485	0,9813162	0,0523730	0,9747701	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7802575	0,9940654	0,0018461	0,9879876	0,3797731
960	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5334300	0,3129366	0,3085485	0,9813162	0,0520997	0,9747619	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7802309	0,9940654	0,0018461	0,9879860	0,3797108
980	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5335931	0,3129366	0,3085485	0,9813162	0,0519206	0,9747559	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7802144	0,9940654	0,0018461	0,9879850	0,3796722
1000	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5337066	0,3129366	0,3085485	0,9813162	0,0518033	0,9747516	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7802041	0,9940654	0,0018461	0,9879844	0,3796483
1020	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5337856	0,3129366	0,3085485	0,9813162	0,0517266	0,9747484	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7801977	0,9940654	0,0018461	0,9879840	0,3796335
1040	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5338405	0,3129366	0,3085485	0,9813162	0,0516766	0,9747460	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7801937	0,9940654	0,0018461	0,9879838	0,3796243
1060	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5338787	0,3129366	0,3085485	0,9813162	0,0516439	0,9747444	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7801912	0,9940654	0,0018461	0,9879836	0,3796186
1080	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5339052	0,3129366	0,3085485	0,9813162	0,0516226	0,9747431	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7801897	0,9940654	0,0018461	0,9879835	0,3796151
1100	0,0152137	0,6187873	0,0381285	0,0299583	0,2699592	0,6042141	1,0000000	0,5599390	0,4332874	0,5185811	0,3183038	0,7084634	0,1072890	0,5656337	0,5787500	0,5339237	0,3129366	0,3085485	0,9813162	0,0516087	0,9747422	0,0270946	0,0503956	0,3401915	0,8406071	0,0567970	0,9979673	0,7801887	0,9940654	0,0018461	0,9879835	0,3796129

0	0,0152137	0,6187872	0,0381285	0,0299582	0,2699802	0,6042189	1,0000000	0,5599425	0,4332840	0,5185874	0,3183098	0,7084450	0,1073020	0,5651686	0,5787377	0,5340843	0,3129343	0,3085535	0,9812115	0,0516745	0,9740519	0,0270940	0,0503944	0,3402248	0,8405864	0,0567969	0,9979629	0,7801793	0,9940651	0,0018461	0,9879704	0,3796092
20	0,0152137	0,5907168	0,0381285	0,0333832	0,2702176	0,6036980	0,9719568	0,5495761	0,4333564	0,5185438	0,3181296	0,7088334	0,0900496	0,5350190	0,5790882	0,5156194	0,3183462	0,3717949	0,9818028	0,0515671	0,9750891	0,0258151	0,0503948	0,4032810	0,8405025	0,0833036	0,9980042	0,7790452	0,9940525	0,0018461	0,9879555	0,4339249
40	0,0152137	0,5422245	0,0381285	0,0397823	0,2724489	0,5988715	0,9154667	0,5296429	0,4340638	0,5181503	0,3164335	0,7123799	0,0708324	0,4728250	0,5824221	0,4788648	0,3265077	0,4881824	0,9829373	0,0508401	0,9769758	0,0234939	0,0503951	0,5199788	0,8395802	0,1335884	0,9980470	0,7756722	0,9939410	0,0018461	0,9877585	0,5271410
60	0,0152137	0,5010724	0,0381285	0,0461273	0,2780069	0,5867369	0,8547971	0,5097296	0,4359865	0,5170707	0,3120520	0,7211746	0,0587611	0,4047455	0,5911315	0,4393914	0,3314053	0,6010012	0,9841345	0,0490659	0,9789080	0,0212300	0,0503952	0,6341661	0,8369723	0,1841059	0,9980230	0,7696359	0,9936707	0,0018461	0,9871992	0,6109727
80	0,0152137	0,4741878	0,0381285	0,0514046	0,2863209	0,5684647	0,8003110	0,4935234	0,4391602	0,5152917	0,3052605	0,7343186	0,0519988	0,3427068	0,6048278	0,4036160	0,3319697	0,6921387	0,9851948	0,0464108	0,9804597	0,0193480	0,0503954	0,7276212	0,8324836	0,2265100	0,9979153	0,7610754	0,9932666	0,0018461	0,9862329	0,6738889
100	0,0152137	0,4596543	0,0381285	0,0554487	0,2958153	0,5475501	0,7553992	0,4817691	0,4432110	0,5130707	0,2972530	0,7495196	0,0484578	0,2909999	0,6213017	0,3737110	0,3292207	0,7595465	0,9860575	0,0433202	0,9814691	0,0178850	0,0503954	0,7979062	0,8265167	0,2591718	0,9977390	0,7508216	0,9927962	0,0018461	0,9849447	0,7171765
120	0,0152137	0,4532822	0,0381285	0,0584077	0,3049666	0,5274508	0,7201912	0,4739321	0,4476297	0,5107612	0,2893247	0,7646088	0,0467076	0,2501077	0,6380574	0,3499092	0,3246672	0,8068649	0,9867251	0,0402189	0,9819446	0,0167847	0,0503955	0,8482543	0,8197695	0,2830971	0,9975239	0,7399956	0,9923296	0,0018461	0,9834904	0,7454677
140	0,0152137	0,4513811	0,0381285	0,0605110	0,3128145	0,5103801	0,6934799	0,4690764	0,4519634	0,5086682	0,2823843	0,7781413	0,0458726	0,2188417	0,6532393	0,3316069	0,3195890	0,8389543	0,9872249	0,0373939	0,9819876	0,0159717	0,0503955	0,8832185	0,8129551	0,3000582	0,9973014	0,7296223	0,9919174	0,0018461	0,9820343	0,7633442
160	0,0152137	0,4514825	0,0381285	0,0619776	0,3189979	0,4971777	0,6736740	0,4662825	0,4558967	0,5069790	0,2768443	0,7894227	0,0454601	0,1954708	0,6658790	0,3179019	0,3148243	0,8601929	0,9875906	0,0349894	0,9817319	0,0153768	0,0503955	0,9069950	0,8066305	0,3118102	0,9970960	0,7204190	0,9915850	0,0018461	0,9807050	0,7743807
180	0,0152137	0,4522148	0,0381285	0,0629867	0,3235729	0,4877025	0,6592333	0,4648079	0,4592607	0,5057559	0,2727293	0,7983189	0,0452179	0,1782667	0,6757442	0,3078567	0,3107998	0,8740016	0,9878535	0,0330440	0,9813051	0,0149438	0,0503956	0,9229278	0,8011367	0,3198176	0,9969218	0,7127502	0,9913364	0,0018461	0,9795784	0,7810879
200	0,0152137	0,4529504	0,0381285	0,0636744	0,3268044	0,4813126	0,6488380	0,4641183	0,4620039	0,5049668	0,2698436	0,8050326	0,0450328	0,1657302	0,6830640	0,3006211	0,3076450	0,8828610	0,9880401	0,0315314	0,9808086	0,0146298	0,0503956	0,9334934	0,7966134	0,3252046	0,9967840	0,7066866	0,9911622	0,0018461	0,9786803	0,7851248
220	0,0152137	0,4534818	0,0381285	0,0641400	0,3290137	0,4772279	0,6414290	0,4638597	0,4641545	0,5045265	0,2679114	0,8099221	0,0448634	0,1566539	0,6882802	0,2954807	0,3053123	0,8884888	0,9881711	0,0303929	0,9803125	0,0144024	0,0503956	0,9404479	0,7930516	0,3287930	0,9966813	0,7021027	0,9910473	0,0018461	0,9780008	0,7875445
240	0,0152137	0,4537975	0,0381285	0,0644535	0,3304938	0,4747379	0,6361902	0,4638150	0,4657853	0,5043332	0,2666639	0,8133809	0,0447015	0,1501072	0,6918786	0,2918660	0,3036697	0,8920375	0,9882624	0,0295592	0,9798585	0,0142379	0,0503956	0,9450015	0,7903508	0,3311646	0,9966083	0,6987708	0,9909758	0,0018461	0,9775093	0,7889965
260	0,0152137	0,4539540	0,0381285	0,0646639	0,3314762	0,4732841	0,6325095	0,4638604	0,4669867	0,5042927	0,2658803	0,8157696	0,0445504	0,1453941	0,6942971	0,2893412	0,3025618	0,8942635	0,9883255	0,0289630	0,9794670	0,0141190	0,0503956	0,9479722	0,7883686	0,3327221	0,9965590	0,6964324	0,9909338	0,0018461	0,9771679	0,7898730
280	0,0152137	0,4540144	0,0381285	0,0648046	0,3321288	0,4724693	0,6299371	0,4639314	0,4678496	0,5043317	0,2653967	0,8173868	0,0444156	0,1420030	0,6958891	0,2875834	0,3018437	0,8956548	0,9883689	0,0285456	0,9791433	0,0140331	0,0503956	0,9499056	0,7869547	0,3337396	0,9965269	0,6948427	0,9909109	0,0018461	0,9769393	0,7904075
300	0,0152137	0,4540263	0,0381285	0,0648986	0,3325657	0,4720308	0,6281471	0,4639986	0,4684555	0,5044001	0,2651008	0,8184636	0,0443006	0,1395630	0,6969199	0,2863597	0,3013958	0,8965223	0,9883986	0,0282586	0,9788842	0,0139711	0,0503956	0,9511619	0,7859713	0,3344015	0,9965070	0,6937935	0,9908995	0,0018461	0,9767913	0,7907376
320	0,0152137	0,4540189	0,0381285	0,0649612	0,3328619	0,4718051	0,6269061	0,4640515	0,4688725	0,5044687	0,2649194	0,8191710	0,0442064	0,1378065	0,6975789	0,2855061	0,3011271	0,8970626	0,9884189	0,0280644	0,9786818	0,0139262	0,0503956	0,9519775	0,7853024	0,3348306	0,9964951	0,6931200	0,9908945	0,0018461	0,9766987	0,7909444
340	0,0152137	0,4540072	0,0381285	0,0650029	0,3330654	0,4716953	0,6260482	0,4640889	0,4691543	0,5045237	0,2648073	0,8196303	0,0441320	0,1365416	0,6979960	0,2849086	0,3009722	0,8973989	0,9884326	0,0279351	0,9785267	0,0138938	0,0503956	0,9525067	0,7848566	0,3351079	0,9964883	0,6926991	0,9908929	0,0018461	0,9766425	0,7910756
360	0,0152137	0,4539974	0,0381285	0,0650306	0,3332067	0,4716466	0,6254568	0,4641131	0,4693417	0,5045615	0,2647370	0,8199258	0,0440750	0,1356304	0,6982581	0,2844888	0,3008869	0,8976081	0,9884419	0,0278499	0,9784096	0,0138704	0,0503956	0,9528498	0,7845645	0,3352866	0,9964847	0,6924428	0,9908928	0,0018461	0,9766096	0,7911599
380	0,0152137	0,4539909	0,0381285	0,0650491	0,3333057	0,4716287	0,6250500	0,4641277	0,4694645	0,5045839	0,2646922	0,8201143	0,0440324	0,1349740	0,6984218	0,2841930	0,3008423	0,8977384	0,9884482	0,0277944	0,9783223	0,0138535	0,0503956	0,9530724	0,7843762	0,3354016	0,9964829	0,6922905	0,9908934	0,0018461	0,9765909	0,7912143
400	0,0152137	0,4539873	0,0381285	0,0650613	0,3333752	0,4716258	0,6247706	0,4641359	0,4695440	0,5045949	0,2646632	0,8202338	0,0440014	0,1345014	0,6985236	0,2839843	0,3008205	0,8978194	0,9884525	0,0277586	0,9782578	0,0138413	0,0503956	0,9532166	0,7842563	0,3354754	0,9964821	0,6922022	0,9908940	0,0018461	0,9765807	0,7912497
420	0,0152137	0,4539857	0,0381285	0,0650694	0,3334241	0,4716295	0,6245791	0,4641400	0,4695948	0,5045986	0,2646443	0,8203091	0,0439792	0,1341614	0,6985866	0,2838371	0,3008108	0,8978698	0,9884553	0,0277356	0,9782104	0,0138325	0,0503956	0,9533100	0,7841809	0,3355228	0,9964817	0,6921522	0,9908946	0,0018461	0,9765753	0,7912726
440	0,0152137	0,4539852	0,0381285	0,0650748	0,3334584	0,4716356	0,6244481	0,4641418	0,4696270	0,5045982	0,2646320	0,8203564	0,0439636	0,1339169	0,6986256	0,2837336	0,3008071	0,8979011	0,9884573	0,0277210	0,9781757	0,0138262	0,0503956	0,9533706	0,7841337	0,3355531	0,9964817	0,6921245	0,9908950	0,0018461	0,9765726	0,7912875
460	0,0152137	0,4539852	0,0381285	0,0650784	0,3334825	0,4716421	0,6243584	0,4641424	0,4696473	0,5045962	0,2646239	0,8203860	0,0439529	0,1337413	0,6986496	0,2836611	0,3008061	0,8979206	0,9884585	0,0277116	0,9781505	0,0138216	0,0503956	0,9534097	0,7841044	0,3355724	0,9964817	0,6921095	0,9908953	0,0018461	0,9765712	0,7912971
480	0,0152137	0,4539854	0,0381285	0,0650808	0,3334992	0,4716481	0,6242972	0,4641424	0,4696601	0,5045940	0,2646187	0,8204044	0,0439456	0,1336154	0,6986645	0,2836105	0,3008062	0,8979326	0,9884594	0,0277057	0,9781321	0,0138182	0,0503956	0,9534351	0,7840863	0,3355848	0,9964817	0,6921014	0,9908955	0,0018461	0,9765706	0,7913032
500	0,0152137	0,4539855	0,0381285	0,0650824	0,3335109	0,4716533	0,6242554	0,4641422	0,4696680	0,5045921	0,2646153	0,8204160	0,0439406	0,1335252	0,6986736	0,2835754	0,3008066	0,8979401	0,9884600	0,0277019	0,9781188	0,0138158	0,0503956	0,9534514	0,7840750	0,3355927	0,9964818	0,6920971	0,9908956	0,0018461	0,9765703	0,7913070
520	0,0152137	0,4539856	0,0381285	0,0650834	0,3335190	0,4716574	0,6242270	0,4641419	0,4696729	0,5045908	0,2646131	0,8204232	0,0439373	0,1334607	0,6986793	0,2835511	0,3008069	0,8979447	0,9884604	0,0276994	0,9781092	0,0138141	0,0503956	0,9534620	0,7840679	0,3355977	0,9964818	0,6920948	0,9908957	0,0018461	0,9765702	0,7913095
540	0,0152137	0,4539857	0,0381285	0,0650841	0,3335246	0,4716607	0,6242076	0,4641417	0,4696760	0,5045901	0,2646117	0,8204278	0,0439351	0,1334146	0,6986828	0,2835343	0,3008072	0,8979475	0,9884606	0,0276979	0,9781021	0,0138129	0,0503956	0,9534688	0,7840635	0,3356009	0,9964818	0,6920935	0,9908957	0,0018461	0,9765701	0,7913110
560	0,0152137	0,4539858	0,0381285	0,0650846	0,3335285	0,4716632	0,6241943	0,4641415	0,4696779	0,5045898	0,2646109	0,8204306	0,0439337	0,1333817	0,6986850	0,2835228	0,3008073	0,8979492	0,9884608	0,0276969	0,9780971	0,0138120	0,0503956	0,9534732	0,7840607	0,3356030	0,9964818	0,6920927	0,9908957	0,0018461	0,9765701	0,7913119
580	0,0152137	0,4900677	0,0381285	0,0616599	0,3331341	0,4724703	0,6522285	0,4752945	0,4696133	0,5046375	0,2649126	0,8201115	0,0639077	0,1722130	0,6982006	0,3019196	0,2949385	0,8287337	0,9879046	0,0277255	0,9761403	0,0150903	0,0503956	0,8807614	0,7842053	0,3090977	0,9964027	0,6933149	0,9909203	0,0018461	0,9766180	0,7319109
600	0,0152137	0,5497357	0,0381285	0,0552610	0,3297241	0,4795319	0,7087125	0,4964845	0,4689479	0,5051142	0,2675858	0,8168784	0,0852530	0,2502567	0,6937576	0,3384726	0,2862260	0,7025106	0,9867934	0,0280375	0,9724457	0,0174112	0,0503956	0,7480719	0,7856110	0,2588137	0,9963384	0,6974150	0,9911169	0,0018461	0,9770477	0,6310560
620	0,0152137	0,5951251	0,0381285	0,0489162	0,3220197	0,4957886	0,7693779	0,5171839	0,4670960	0,5063884	0,2738073	0,8080706	0,0973178	0,3317415	0,6829194	0,3775725	0,2812509	0,5825446	0,9856119	0,0289771	0,9691509	0,0196749	0,0503956	0,6220950	0,7892614	0,2082967	0,9964103	0,7049790	0,9915320	0,0018461	0,9780714	0,5424688
640	0,0152137	0,6188839	0,0381285	0,0436390	0,3116866	0,5178988	0,8238612	0,5335281	0,4639711	0,5084112	0,2824028	0,7940049	0,1029043	0,4010534	0,6670775	0,4129320	0,2810347	0,4886108	0,9845619	0,0307049	0,9670587	0,0215566	0,0503956	0,5238029	0,7949941	0,1658930	0,9966030	0,7152917	0,9920610	0,0018461	0,9795412	0,4784545
660	0,0152137	0,6266701	0,0381285	0,0395949	0,3011243	0,5406851	0,8687711	0,5449557	0,4599093	0,5108333	0,2914372	0,7772861	0,1049898	0,4538971	0,6493015	0,4425234	0,2843030	0,4220857	0,9837062	0,0331340	0,9661960	0,0230195	0,0503956	0,4546381	0,8019648	0,1332315	0,9968553	0,7268699	0,9925859	0,0018461	0,9811792	0,4367166
680	0,0152137	0,6263060	0,0381285	0,0366360	0,2920038	0,5604039	0,9039778	0,5522505	0,4554192	0,5132403	0,2994293	0,7608234	0,1054760	0,4914212	0,6323380	0,4661803	0,2893304	0,3779298	0,9830432	0,0359978	0,9662790	0,0241197	0,0503956	0,4091730	0,8092311	0,1093063	0,9971123	0,7382757	0,9930352	0,0018461	0,9827510	0,4113230
700	0,0152137	0,6233941	0,0381285	0,0345327	0,2849899	0,5754938	0,9306882	0,5565361	0,4509801	0,5153148	0,3056887	0,7465684	0,1054001	0,5167617	0,6178314	0,4844969	0,2947299	0,3499696	0,9825464	0,0389714	0,9669657	0,0249327	0,0503956	0,3807628	0,8160634	0,0923453	0,9973410	0,7485115	0,9933840	0,0018461	0,9841180	0,3966846
720	0,0152137	0,6207243	0,0381285	0,0330661	0,2800209	0,5860314	0,9504935	0,5588349	0,4469388	0,5168950	0,3101637	0,7352935	0,1052528	0,5332757	0,6063591	0,4983274	0,2996473	0,3328961	0,9821827	0,0417751	0,9679642	0,0255276	0,0503956	0,3637058	0,8220260	0,0805933	0,9975272	0,7570744	0,9936360	0,0018461	0,9852260	0,3886240
740	0,0152137	0,6191257	0,0381285	0,0320570	0,2766871	0,5929089	0,9649338	0,5599270	0,4434885	0,5179598	0,3131520	0,7269256	0,1052173	0,5438003	0,5977854	0,5085562	0,3036890	0,3227606	0,9819212	0,0442254	0,9690624	0,0259604	0,0503956	0,3537845	0,8269408	0,0725860	0,9976692	0,7638504	0,9938078	0,0018461	0,9860768	0,3843596
760	0,0152137	0,6184738	0,0381285	0,0313693	0,2745108	0,5972000	0,9753289	0,5603457	0,4406919	0,5185809	0,3150559	0,7209773	0,1053231	0,5504573	0,5916320	0,5159915	0,3067737	0,3168670	0,9817355	0,0462398	0,9701254	0,0262745	0,0503956	0,3481449	0,8308106	0,0671990	0,9977723	0,7689717	0,9939190	0,0018461	0,9867022	0,3821763
780	0,0152137	0,6183757	0,0381285	0,0309038	0,2730918	0,5998207	0,9827376	0,5604260	0,4385211	0,5188722	0,3162391	0,7168620	0,1055355	0,5547094	0,5873390	0,5213212	0,3089935	0,3134817	0,9816050	0,0478143	0,9710787	0,0265018	0,0503956	0,3449767	0,8337442	0,0636106	0,9978438	0,7726933	0,9939873	0,0018461	0,9871450	0,3810797
800	0,0152137	0,6184964	0,0381285	0,0305902	0,2721482	0,6014246	0,9879763	0,5603616	0,4368976	0,5189507	0,3169725	0,7140578	0,1058044	0,5575042	0,5844024	0,5251007	0,3105128	0,3115409	0,9815142	0,0489935	0,9718906	0,0266663	0,0503956	0,3431899	0,8358973	0,0612390	0,9978916	0,7753057	0,9940272	0,0018461	0,9874483	0,3805250
820	0,0152137	0,6186442	0,0381285	0,0303799	0,2715020	0,6024255	0,9916569	0,5602545	0,4357221	0,5189135	0,3174342	0,7121621	0,1060857	0,5594237	0,5824230	0,5277611	0,3115066	0,3104167	0,9814513	0,0498452	0,9725567	0,0267852	0,0503956	0,3421580	0,8374339	0,0596815	0,9979224	0,7770829	0,9940491	0,0018461	0,9876499	0,3802295
840	0,0152137	0,6187461	0,0381285	0,0302391	0,2710481	0,6030656	0,9942292	0,5601522	0,4348953	0,5188297	0,3177322	0,7108873	0,1063490	0,5608106	0,5811057	0,5296255	0,3121291	0,3097502	0,9814081	0,0504409	0,9730879	0,0268711	0,0503956	0,3415347	0,8385038	0,0586640	0,9979416	0,7782576	0,9940602	0,0018461	0,9877802	0,3800551
860	0,0152137	0,6187949	0,0381285	0,0301452	0,2707248	0,6034823	0,9960192	0,5600715	0,4343286	0,5187411	0,3179285	0,7100354	0,1065774	0,5618595	0,5802403	0,5309298	0,3125027	0,3093414	0,9813785	0,0508462	0,9735023	0,0269331	0,0503956	0,3411356	0,8392326	0,0580021	0,9979531	0,7790133	0,9940652	0,0018461	0,9878622	0,3799388
